50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.811112,,,,,,,,,,,,3fe5297f-57f3-420f-8de4-a2307dddaf39,1805,,,"[26.5, 20.1]",3901733,46,,,,2.5596876,,Right Foot,,,,"[3.7, 35.1]",,Ground Pass,,27.291758,,,,Gaëlle Thalmann,10400.0,,,,,,,1,From Throw In,Julia Stierli,32101.0,Left Center Back,71,Switzerland Women's,860,"['39887531-7355-4c30-80bb-b5d12f756bd5', '50b551d1-e96c-4365-bd77-ffbf83f85662']",41,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:46:41.919,Pass,True
,,,,,,,,,,,,,,,,1.82478,,,,,,,,,,,,5393fcbf-3eb5-477e-adb5-53639faf4e28,1809,,,"[4.4, 35.1]",3901733,46,,,,-1.3611565,,Right Foot,,,,"[9.4, 11.6]",,High Pass,,24.026028,,,,Julia Stierli,32101.0,,,,,,,1,From Throw In,Gaëlle Thalmann,10400.0,Goalkeeper,71,Switzerland Women's,860,['95bcafb4-08bb-4858-8e12-146b6fc26069'],45,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:46:45.066,Pass,
,,,,,,,,,,,,,,,,2.041382,,,,,,,,,,,,a9cd3dba-50a6-46a6-9d50-b5e8d6a6cda0,1812,,,"[11.1, 11.0]",3901733,46,,,,0.07433089,,Left Foot,,,,"[48.7, 13.8]",,High Pass,,37.704113,,Incomplete,,Seraina Piubel,32105.0,,,,,,,1,From Throw In,Julia Stierli,32101.0,Left Center Back,71,Switzerland Women's,860,"['17a39fef-beb7-4fcd-8021-78eee6416f51', '8156602d-fd7f-4a2c-bc38-5553efa334aa']",48,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:46:48.821,Pass,
,,,,,,,,,,,,,,,,1.846026,,,,,,,,,,,,eed42b8c-cc51-4fbb-879e-2c7365a2372c,1815,,,"[41.4, 0.1]",3901733,47,,,,0.47682953,,,,,,"[62.5, 11.0]",,High Pass,,23.749105,,,,Seraina Piubel,32105.0,,,,,,Throw-in,1,From Throw In,Nadine Riesen,276579.0,Left Back,72,Switzerland Women's,860,['34d78bd0-ecc9-4b66-aba3-17f9d8b488ab'],1,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:47:01.214,Pass,
,,,,,,,,,,,,,,,,1.236616,,,,,,,,,,,,00e85bbf-5334-46d9-a724-b54502a7c02a,1819,,,"[63.6, 11.2]",3901733,47,,,,0.6624263,,Right Foot,,,,"[73.6, 19.0]",,High Pass,,12.682271,,Incomplete,,Ramona Bachmann,4659.0,,,,,,,1,From Throw In,Seraina Piubel,32105.0,Right Wing,72,Switzerland Women's,860,"['6b5b4c00-9833-40b0-bca1-5a579c243172', 'bcc6b766-6f3b-4f49-98dd-ae06d79d0a70', 'cd677922-ed64-4f37-9476-e33388d42beb']",4,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:47:04.469,Pass,True
,,,,,,,,,,,,,,,,1.499966,,,,,,,,,,,,bcc6b766-6f3b-4f49-98dd-ae06d79d0a70,1821,,,"[46.5, 61.1]",3901733,47,,,,0.4098276,,Head,,,,"[58.7, 66.4]",,High Pass,,13.301504,,Incomplete,,Jennifer Hermoso Fuentes,10151.0,,,,,,Recovery,1,From Throw In,Irene Paredes Hernandez,10165.0,Right Center Back,72,Switzerland Women's,860,"['00e85bbf-5334-46d9-a724-b54502a7c02a', '46e9d908-c362-410f-9a3c-4f8584938285', 'd74da0f3-0d97-45fc-a7b6-e2236eed695d']",5,,,,,,,,,,,,,,,,,,Spain Women's,863,00:47:05.705,Pass,
,,,,,,,,,,,,,,,,0.935016,,,,,,,,,,,,46e9d908-c362-410f-9a3c-4f8584938285,1823,,,"[61.4, 13.7]",3901733,47,,,,1.2301801,,Head,,,,"[64.2, 21.6]",,Low Pass,,8.381527,,,,Ana-Maria Crnogorčević,10408.0,,,,,,Recovery,1,From Throw In,Seraina Piubel,32105.0,Right Wing,72,Switzerland Women's,860,"['3a2d8e90-e1f6-4c16-899e-77a2daf22bb8', 'bcc6b766-6f3b-4f49-98dd-ae06d79d0a70']",7,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:47:07.205,Pass,
,,,,,,,,,,,,,,,,0.189584,,,,,,,,,,,,5defb4c4-7c19-45ee-af6c-22eee3e77d4d,1827,,,"[64.4, 21.7]",3901733,47,,,,-2.3357892,,Right Foot,,,,"[62.0, 19.2]",,Ground Pass,,3.4655447,,Incomplete,,Seraina Piubel,32105.0,,,,,,,1,From Throw In,Ana-Maria Crnogorčević,10408.0,Left Wing,72,Switzerland Women's,860,"['1eaeba93-44bc-4d09-b9af-d953935db3cd', '7a482481-5517-4be9-984d-7e5e4c07dbe9', 'e7a5f43c-1f87-47c0-b6f5-76366162bb60']",8,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:47:08.216,Pass,True
,,,,,,,,,,,,,,,,1.165787,,,,,,,,,,,,b1a8dd88-eb3e-4416-a9d3-ed01f58a279c,1830,,,"[50.3, 63.3]",3901733,47,,,,0.015150356,,Right Foot,,,,"[70.1, 63.6]",,Low Pass,,19.802273,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Oihane Hernández Zurbano,49889.0,Right Back,72,Switzerland Women's,860,['d1ca0b11-d46e-47fc-ace4-c3a390ab5b25'],9,,,,,,,,,,,,,,,,,,Spain Women's,863,00:47:09.263,Pass,
,,,,,,,,,,,,,,,,1.579214,,,,,,,,,,,,d1ca0b11-d46e-47fc-ace4-c3a390ab5b25,1831,,,"[50.0, 16.5]",3901733,47,,,,1.4024696,,Right Foot,,,,"[52.6, 31.8]",,High Pass,,15.519342,,Incomplete,,Lia Wälti,10405.0,,,,,,Recovery,1,From Throw In,Nadine Riesen,276579.0,Left Back,72,Switzerland Women's,860,"['05d70d16-abfb-40a3-8c83-6d3ba99e0aed', '367131eb-f1f1-46c1-bde8-658645cb9d9b', 'b1a8dd88-eb3e-4416-a9d3-ed01f58a279c']",10,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:47:10.429,Pass,
,,,,,,,,,,,,,,,,1.793422,,,,,,,,,,,,6b38403f-fb19-4f12-8bde-7a05422347ca,1841,,,"[13.6, 48.5]",3901733,47,,,,1.1594425,,Keeper Arm,,,,"[20.1, 63.4]",,Ground Pass,,16.256075,,,,Noelle Maritz,10404.0,,,,,,,1,From Throw In,Gaëlle Thalmann,10400.0,Goalkeeper,72,Switzerland Women's,860,['80a2d9f3-c65e-4a47-b8b2-39f988f766bb'],28,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:47:28.023,Pass,
,,,,,,,,,,,,,,,,0.891013,,,,,,,,,,,,b2ec8c2a-59af-42d7-9bcf-bb97e22f7aca,1844,,,"[20.1, 63.4]",3901733,47,,,,-0.015998635,,Left Foot,,,,"[32.6, 63.2]",,Ground Pass,,12.5016,,,,Coumba Sow,31630.0,,,,,,,1,From Throw In,Noelle Maritz,10404.0,Right Center Back,72,Switzerland Women's,860,['0871a419-37cc-4093-8e77-f2c25e7f25b0'],32,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:47:32.860,Pass,
,,,,,,,,,,,,,,,,1.083162,,,,,,,,,,,,89fbd085-003c-495a-bfe8-8cee01d0c5ef,1848,,,"[32.6, 64.0]",3901733,47,,,,1.5707964,,Right Foot,,,,"[32.6, 77.6]",,Ground Pass,,13.6,,,,Eseosa Aigbogun,10407.0,,,,,,,1,From Throw In,Coumba Sow,31630.0,Right Center Midfield,72,Switzerland Women's,860,['8937f925-a675-4d55-87f5-82cd2b77dc49'],34,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:47:34.222,Pass,
,,,,,,,,,,,,,,,,1.848946,,,,,,,,,,,,0c0bd216-50cb-4ac8-a377-ceee090b856d,1852,,,"[30.9, 74.6]",3901733,47,,,,3.0798156,,Right Foot,,,,"[21.2, 75.2]",,Ground Pass,,9.718539,,,,Noelle Maritz,10404.0,,,,,,,1,From Throw In,Eseosa Aigbogun,10407.0,Right Back,72,Switzerland Women's,860,"['65fec837-d2e6-46d7-ba50-d14e3127aa52', 'a3218a23-6442-403c-8ba8-f2cae28fc12a']",37,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:47:37.783,Pass,True
,,,,,,,,,,,,,,,,1.163685,,,,,,,,,,,,750d79ef-6674-412b-bf32-00e32c17a717,1855,,,"[16.5, 76.3]",3901733,47,,,,0.047583103,,Right Foot,,,,"[37.5, 77.3]",,Ground Pass,,21.023796,,,,Ana-Maria Crnogorčević,10408.0,,,,,,,1,From Throw In,Noelle Maritz,10404.0,Right Center Back,72,Switzerland Women's,860,['cc4a5757-a645-4258-a3de-c7a620ac4871'],39,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:47:39.947,Pass,
,,,,,,,,,,,,,,,,0.527687,,,,,,,,,,,,7a16e066-5bdb-4d35-9035-0b826d43687b,1859,,,"[36.9, 76.3]",3901733,47,,,,-0.6365082,,Right Foot,,,,"[39.2, 74.6]",,Ground Pass,,2.86007,,Incomplete,,Coumba Sow,31630.0,,,,,,,1,From Throw In,Ana-Maria Crnogorčević,10408.0,Left Wing,72,Switzerland Women's,860,"['0d5dc08c-3e6b-40bb-b466-862b73610aac', '54f0610a-ba15-44ee-9cb5-e41489933018', '8f9c3e63-1e5e-41ef-a678-bd4c87b497ea']",41,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:47:41.155,Pass,True
,,,,,,,,,,,,,,,,2.168679,,,,,,,,,,,,14fd9422-8fa6-4157-b046-fbe4264ddff4,1865,,,"[66.2, 3.6]",3901733,47,,,,2.7049656,,Left Foot,,,,"[46.7, 12.7]",,Ground Pass,,21.51883,,,,Laia Codina Panedas,32694.0,,,,,,,1,Regular Play,Ona Batlle Pascual,46639.0,Left Back,73,Spain Women's,863,"['ae6c2100-7080-462c-82e6-7364532d6195', 'ee9895fd-cba8-4007-82d2-a6d9d26cff9c']",44,,,,,,,,,,,,,,,,,,Spain Women's,863,00:47:44.500,Pass,True
,,,,,,,,,,,,,,,,1.747126,,,,,,,,,,,,db1a7841-e87d-4114-8d55-890a6a3a9634,1868,,,"[46.7, 12.7]",3901733,47,,,,1.6554421,,Right Foot,,,,"[45.3, 29.2]",,Ground Pass,,16.559288,,,,Irene Paredes Hernandez,10165.0,,,,,,,1,Regular Play,Laia Codina Panedas,32694.0,Left Center Back,73,Spain Women's,863,['dc5f3355-939c-4f3b-9037-7cb500c36bfe'],49,,,,,,,,,,,,,,,,,,Spain Women's,863,00:47:49.161,Pass,
,,,,,,,,,,,,,,,,1.170682,,,,,,,,,,,,f7de8f85-690c-4ef9-a5d1-dbcf8a7c0819,1871,,,"[54.5, 41.0]",3901733,47,,,,-1.7182335,,Right Foot,,,,"[51.5, 20.8]",,Ground Pass,,20.421556,,,,Laia Codina Panedas,32694.0,,,,,,,1,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,73,Spain Women's,863,['b205a44c-d8a2-48c3-82e7-5d83da112802'],54,,,,,,,,,,,,,,,,,,Spain Women's,863,00:47:54.040,Pass,
,,,,,,,,,,,,,,,,1.918269,,,,,,,,,,,,3bbbad6f-0499-4593-acad-9caf28c4c2ec,1874,,,"[63.6, 13.8]",3901733,47,,,,-0.73238665,,Right Foot,,,,"[76.5, 2.2]",,Ground Pass,,17.348488,,,,Ona Batlle Pascual,46639.0,,,,,,,1,Regular Play,Laia Codina Panedas,32694.0,Left Center Back,73,Spain Women's,863,['49bb4391-697c-4e89-a9f6-7f7313494811'],58,,,,,,,,,,,,,,,,,,Spain Women's,863,00:47:58.903,Pass,
,,,,,,,,,,,,,,,,1.007381,,,,,,,,,,,,4de230af-a69c-4dd5-9fe2-d37e29a14b64,1877,,,"[77.5, 2.5]",3901733,48,,,,0.1133334,,Right Foot,,,,"[89.8, 3.9]",,Ground Pass,,12.379418,,,,Jennifer Hermoso Fuentes,10151.0,,,,,,,1,Regular Play,Ona Batlle Pascual,46639.0,Left Back,73,Spain Women's,863,['a276db12-d3b6-413e-83a4-fdf01d1d7f83'],1,,,,,,,,,,,,,,,,,,Spain Women's,863,00:48:01.550,Pass,
,,,,,,,,,,,,,,,,0.729277,,,,,,,,,,,,624ebe17-c3e0-4f35-a51a-6e14dc52171b,1880,,,"[87.2, 2.4]",3901733,48,,,,2.109018,,Left Foot,,,,"[83.2, 9.1]",,Ground Pass,,7.8032045,,,,Salma Paralluelo Ayingono,222682.0,,,,,,,1,Regular Play,Jennifer Hermoso Fuentes,10151.0,Left Center Midfield,73,Spain Women's,863,['08e40534-07cf-4c85-9092-a2efbf445911'],3,,,,,,,,,,,,,,,,,,Spain Women's,863,00:48:03.598,Pass,
,,,,,,,,,,,,,,,,1.648733,,,,,,,,,,,,8c4899c1-15f7-4408-8132-9382efd72b63,1883,,,"[82.3, 20.5]",3901733,48,,,,2.6105626,,Left Foot,,,,"[63.4, 31.6]",,Ground Pass,,21.918486,,,,Irene Paredes Hernandez,10165.0,,,,,,,1,Regular Play,Salma Paralluelo Ayingono,222682.0,Left Wing,73,Spain Women's,863,['8a8b9061-5508-4451-8bdd-a56d672abd92'],6,,,,,,,,,,,,,,,,,,Spain Women's,863,00:48:06.354,Pass,
,,,,,,,,,,,,,,,,1.110979,,,,,,,,,,,,28b36e12-124f-4418-8dfa-060052482743,1886,,,"[63.4, 31.6]",3901733,48,,,,-1.61159,,Right Foot,,,,"[62.8, 16.9]",,Low Pass,,14.71224,,,,Laia Codina Panedas,32694.0,,,,,,,1,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,73,Spain Women's,863,['bd6feb96-e6fe-4f4c-8ef3-41b084ff1a5d'],8,,,,,,,,,,,,,,,,,,Spain Women's,863,00:48:08.063,Pass,
,,,,,,,,,,,,,,,,1.174427,,,,,,,,,,,,83793f6e-8e46-4981-a648-e236a4b2ac76,1889,,,"[64.7, 15.0]",3901733,48,,,,0.1640301,,Right Foot,,,,"[79.2, 17.4]",,Ground Pass,,14.697279,,,,Jennifer Hermoso Fuentes,10151.0,,,,,,,1,Regular Play,Laia Codina Panedas,32694.0,Left Center Back,73,Spain Women's,863,['12f6c680-020e-49ed-a5f6-d1c61f6c4de4'],10,,,,,,,,,,,,,,,,,,Spain Women's,863,00:48:10.337,Pass,
,,,,,,,,,,,,,,,,1.418059,,,,,,,,,,,,31c85295-c974-4af8-8ba3-d6e2baf8e51d,1893,,,"[73.4, 18.8]",3901733,48,,,,2.6078844,,Right Foot,,,,"[53.6, 30.5]",,Ground Pass,,22.998478,,,,Irene Paredes Hernandez,10165.0,,,,,,,1,Regular Play,Jennifer Hermoso Fuentes,10151.0,Left Center Midfield,73,Spain Women's,863,"['711b3a28-886c-49c3-b079-c168560a2759', 'c3b0f4ac-a216-4ab9-96d9-a322006470a2']",12,,,,,,,,,,,,,,,,,,Spain Women's,863,00:48:12.743,Pass,True
,,,,,,,,,,,,,,,,1.821258,,,,,,,,,,,,dc4df67e-ca9f-429c-afbe-3687215ac832,1896,,,"[53.9, 37.5]",3901733,48,,,,1.1955255,,Right Foot,,,,"[64.3, 63.9]",,Ground Pass,,28.374636,,,,Oihane Hernández Zurbano,49889.0,,,,,,,1,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,73,Spain Women's,863,['09c1e3e7-d2d0-427e-b36a-0683c9a78093'],15,,,,,,,,,,,,,,,,,,Spain Women's,863,00:48:15.664,Pass,
,,,,,,,,,,,,,,,,0.755777,,,,,,,,,,,,e1c7bbe8-a714-4b63-ac1b-1814b0a384d8,1899,,,"[64.7, 63.9]",3901733,48,,,,0.7419473,,Right Foot,,,,"[76.7, 74.9]",,Ground Pass,,16.27882,,,,Alba María Redondo Ferrer,50151.0,,,,,,,1,Regular Play,Oihane Hernández Zurbano,49889.0,Right Back,73,Spain Women's,863,['f1c2641a-81bb-482d-ac85-0a5bf80f2f07'],18,,,,,,,,,,,,,,,,,,Spain Women's,863,00:48:18.722,Pass,
,,,,,,,,,,,,,,,,0.817362,,,,,,,,,,,,0881f676-4eca-4e25-b118-ce17f219a2cc,1903,,,"[77.0, 75.8]",3901733,48,,,,-1.3419975,,Right Foot,,,,"[78.7, 68.5]",,Ground Pass,,7.495332,,,,Aitana Bonmati Conca,15284.0,,,,,,,1,Regular Play,Alba María Redondo Ferrer,50151.0,Right Wing,73,Spain Women's,863,"['0705cb85-7226-4ad1-a577-a69fb18f07ea', '3b9be692-709f-46ca-b819-0591a9f989d2']",19,,,,,,,,,,,,,,,,,,Spain Women's,863,00:48:19.926,Pass,True
,,,,,,,,,,,,,,,,1.780412,,,,,,,,,,,,11103ee0-4d1e-4c77-893b-7b0e58eb3314,1906,,,"[82.9, 61.7]",3901733,48,,,,0.868178,,Right Foot,,,,"[93.4, 74.1]",,Ground Pass,,16.248384,,,,Alba María Redondo Ferrer,50151.0,,,,,,,1,Regular Play,Aitana Bonmati Conca,15284.0,Right Center Midfield,73,Spain Women's,863,['f5fdcdce-b235-48e0-a41d-8389f7eb2345'],24,,,,,,,,,,,,,,,,,,Spain Women's,863,00:48:24.791,Pass,
,,,,,,,,,,,,,,,,1.497717,,,,,,,,,,,,10f2cf7d-a1e0-4c84-bbce-2cee39eaaef1,1909,,,"[93.7, 74.1]",3901733,48,,,,3.134074,,Right Foot,,,,"[80.4, 74.2]",,Ground Pass,,13.300376,,,,Oihane Hernández Zurbano,49889.0,,,,,,,1,Regular Play,Alba María Redondo Ferrer,50151.0,Right Wing,73,Spain Women's,863,['6d9d3c92-e6af-4dea-95ca-db88ff49fdda'],26,,,,,,,,,,,,,,,,,,Spain Women's,863,00:48:26.976,Pass,
,,,,,,,,,,,,,,,,0.598683,,,,,,,,,,,,60562d54-519c-40c7-a4bb-dbdf88663726,1912,,,"[80.9, 72.4]",3901733,48,,,,-1.5395565,,Right Foot,,,,"[81.1, 66.0]",,Ground Pass,,6.4031243,,,,Aitana Bonmati Conca,15284.0,,,,,,,1,Regular Play,Oihane Hernández Zurbano,49889.0,Right Back,73,Spain Women's,863,['42162a98-0ac6-4637-ae00-2ff7488d0b33'],28,,,,,,,,,,,,,,,,,,Spain Women's,863,00:48:28.993,Pass,
,,,,,,,,,,,,,,,,1.262295,,,,,,,,,,,,75ab5a83-eafb-49c0-8de1-c5c519b5b0b7,1915,,,"[77.8, 57.2]",3901733,48,,,,-2.3561945,,Right Foot,,,,"[69.8, 49.2]",,Ground Pass,,11.313708,,,,Teresa Abelleira Dueñas,49835.0,,,,,,,1,Regular Play,Aitana Bonmati Conca,15284.0,Right Center Midfield,73,Spain Women's,863,['a3d5fce8-b12f-480e-b129-7d4aec8069a4'],31,,,,,,,,,,,,,,,,,,Spain Women's,863,00:48:31.802,Pass,
,,,,,,,,,,,,,,,,1.802941,,,,,,,,,,,,0f2a60dc-665a-4857-9976-817206f7d2f8,1918,,,"[68.9, 46.0]",3901733,48,,,,-1.0892599,,Right Foot,,,,"[90.9, 3.9]",,High Pass,,47.501682,,,,Salma Paralluelo Ayingono,222682.0,,,True,,,,1,Regular Play,Teresa Abelleira Dueñas,49835.0,Center Defensive Midfield,73,Spain Women's,863,['3c72b7c0-3f54-41e5-90b4-ef36d1e1c84b'],34,,,,,,,,,,,,,,,,,,Spain Women's,863,00:48:34.545,Pass,
,,,,,,,,,,,,,,,,1.607456,,,,,,,,,,,,4568448a-3ec2-40c8-b8fa-d486beeb1a31,1929,,,"[23.9, 73.7]",3901733,48,,,,-0.5473518,,Right Foot,,,,"[40.8, 63.4]",,Ground Pass,,19.791412,,Incomplete,,Coumba Sow,31630.0,,,,,,,1,Regular Play,Eseosa Aigbogun,10407.0,Right Back,73,Spain Women's,863,"['8c52dca0-2ae6-41ff-ad1d-12a3f3a27173', 'db5f1c1f-1eca-4f82-aa95-384fbd363d9a', 'f8d2f45b-9d90-45cf-8bc4-8d8e1d0de8c2']",40,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:48:40.992,Pass,True
,,,,,,,,,,,,,,,,0.955314,,,,,,,,,,,,ab44d9af-3522-4f76-be98-169c605c686e,1933,,,"[80.4, 21.1]",3901733,48,,,,0.2220819,,Right Foot,,,,"[92.8, 23.9]",,Ground Pass,,12.712199,,,,Jennifer Hermoso Fuentes,10151.0,,,,,,,1,Regular Play,Teresa Abelleira Dueñas,49835.0,Center Defensive Midfield,73,Spain Women's,863,['979e64c5-61c1-4c3e-ad13-e33fafe93d7f'],44,,,,,,,,,,,,,,,,,,Spain Women's,863,00:48:44.322,Pass,
,,,,,,,,,,,,,,,,0.797668,,,,,,,,,,,,02929808-f7c3-4181-bd5d-face2e84c0df,1936,,,"[94.7, 23.5]",3901733,48,,,,1.1108252,,Left Foot,,,,"[100.1, 34.4]",,Ground Pass,,12.164292,,,,Esther Gonzalez Rodríguez,50146.0,,,,,,,1,Regular Play,Jennifer Hermoso Fuentes,10151.0,Left Center Midfield,73,Spain Women's,863,['50a41166-cb4c-45f7-9155-3127682c867e'],45,,,,,,,,,,,,,,,,,,Spain Women's,863,00:48:45.424,Pass,
,,,,,,,,,,,,,,,,0.719942,,,,,,,,,,,,b1d38dc2-7443-44cf-bfce-469ea01a74e9,1940,,,"[101.5, 34.5]",3901733,48,,,,2.4186132,,Right Foot,,,,"[98.1, 37.5]",,Ground Pass,,4.5343137,,Incomplete,,Jennifer Hermoso Fuentes,10151.0,,,,,,,1,Regular Play,Esther Gonzalez Rodríguez,50146.0,Center Forward,73,Spain Women's,863,"['19904985-ecc3-484a-b2a4-c723214fc08f', 'd6f7bfe6-e7a2-41cd-9323-cabb4113c3d7']",46,,,,,,,,,,,,,,,,,,Spain Women's,863,00:48:46.642,Pass,
,,,,,,,,,,,,,,,,2.849855,,,,,,,,,,,,1e124ccc-bb66-4307-966e-ca5e634bc972,1948,,,"[16.5, 30.7]",3901733,49,,,,0.8097836,,Right Foot,,,,"[54.5, 70.6]",,High Pass,,55.1,,Incomplete,,Eseosa Aigbogun,10407.0,,,,,,Free Kick,1,From Free Kick,Gaëlle Thalmann,10400.0,Goalkeeper,74,Switzerland Women's,860,"['0b1376f3-c4f5-4962-9137-73e3b1a03a82', '267364d5-8292-4f8e-b30b-051e59a6803f']",19,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:49:19.417,Pass,
,,,,,,,,,,,,,,,,1.976445,,,,,,,,,,,,267364d5-8292-4f8e-b30b-051e59a6803f,1951,,,"[65.6, 9.5]",3901733,49,,,True,0.693702,,,,,,"[75.1, 17.4]",,High Pass,,12.355565,,,,Jennifer Hermoso Fuentes,10151.0,,,,,,Recovery,1,Regular Play,Ona Batlle Pascual,46639.0,Left Back,75,Spain Women's,863,"['05b88190-32e8-4166-805e-7b8cbfd154e7', '1e124ccc-bb66-4307-966e-ca5e634bc972', '3cf2e35b-f512-4698-a620-cab587a15bf6']",22,,,,,,,,,,,,,,,,,,Spain Women's,863,00:49:22.267,Pass,True
,,,,,,,,,,,,,,,,0.605153,,,,,,,,,,,,19c42dc1-2530-4310-9b2e-2204b96f4f40,1955,,,"[74.0, 13.0]",3901733,49,,,,2.3380146,,Right Foot,,,,"[68.6, 18.6]",,Ground Pass,,7.77946,,,,Teresa Abelleira Dueñas,49835.0,,,,,,,1,Regular Play,Jennifer Hermoso Fuentes,10151.0,Left Center Midfield,75,Spain Women's,863,"['b5e2caae-e9d1-4c8b-ba92-ee66af1c5052', 'd0791778-1189-4b35-a824-c6e6d3cf0514']",28,,,,,,,,,,,,,,,,,,Spain Women's,863,00:49:28.394,Pass,True
,,,,,,,,,,,,,,,,0.790724,,,,,,,,,,,,9774c663-ea58-4411-b723-c11c9f4a94d8,1958,,,"[68.2, 18.9]",3901733,49,,,,1.6642731,,Left Foot,,,,"[66.4, 38.1]",,Ground Pass,,19.284191,,,,Aitana Bonmati Conca,15284.0,,,,,,,1,Regular Play,Teresa Abelleira Dueñas,49835.0,Center Defensive Midfield,75,Spain Women's,863,['87d06bf0-c3cf-4794-8de1-9eae75f8929a'],29,,,,,,,,,,,,,,,,,,Spain Women's,863,00:49:29.832,Pass,
,,,,,,,,,,,,,,,,0.273433,,,,,,,,,,,,e3347e44-0328-4b35-bc82-9b493b75f63c,1963,,,"[48.3, 30.2]",3901733,49,,,,2.0344439,,Right Foot,,,,"[44.2, 38.4]",,Ground Pass,,9.167879,,Incomplete,,Géraldine Reuteler,10419.0,,,,,,Recovery,1,Regular Play,Seraina Piubel,32105.0,Right Wing,75,Spain Women's,863,"['6313e7a9-34c0-42e3-8400-b29cdbcd007c', '81c0ac39-e3d5-4ceb-bdeb-e3061037c5c6', 'b0cb4bd4-9ffe-49cf-acfa-29bc1b35e441']",32,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:49:32.057,Pass,True
,,,,,,,,,,,,,,,,1.981587,,,,,,,,,,,,b84701b9-7b2e-4b5c-9e81-b4848d6cc492,1967,,,"[82.5, 53.8]",3901733,49,,,,1.0858753,,Right Foot,,,,"[92.3, 72.4]",,Ground Pass,,21.023796,,,,Alba María Redondo Ferrer,50151.0,,,,,,Recovery,1,Regular Play,Aitana Bonmati Conca,15284.0,Right Center Midfield,75,Spain Women's,863,['85595673-e3c0-41ac-a5dc-4237908f6b2a'],34,,,,,,,,,,,,,,,,,,Spain Women's,863,00:49:34.296,Pass,
,,,,,,,,,,,,,,,,1.524752,,,,,,,,,,,,9939bfea-b93e-4c71-baae-e7dae7b579b3,1970,,,"[98.1, 60.3]",3901733,49,,,,-0.47116625,,Right Foot,,,,"[108.7, 54.9]",,Ground Pass,,11.896218,,,,Aitana Bonmati Conca,15284.0,,,,,,,1,Regular Play,Alba María Redondo Ferrer,50151.0,Right Wing,75,Spain Women's,863,['49bd62df-6b49-4234-a41b-ffef550980f5'],37,,,,,,,,,,,,,,,,,,Spain Women's,863,00:49:37.276,Pass,
,,,,,,,,,,,,,,,,2.010806,,,,,,,,,,,,14a47d79-a61a-406e-bcaf-5513af34a5ba,1974,,,"[111.7, 56.6]",3901733,49,,,,2.1397796,,Right Foot,,,,"[100.7, 73.8]",,Ground Pass,,20.41666,,,,Oihane Hernández Zurbano,49889.0,,,,,,,1,Regular Play,Aitana Bonmati Conca,15284.0,Right Center Midfield,75,Spain Women's,863,['1a770200-b632-4c1c-943f-7e123bf014fd'],41,,,,,,,,,,,,,,,,,,Spain Women's,863,00:49:41.005,Pass,
