50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.438115,,,,,,,,,f7bcf464-f745-4c3e-a283-1daaffee5681,2675,,"[44.8, 71.0]",3893795,62,,,,,-2.604682,,Left Foot,,,,"[40.6, 68.5]",,Ground Pass,,4.8877397,,Rui Zhang,25490.0,,,,,Recovery,2,From Throw In,Shuang Wang,24461.0,Right Midfield,131,China PR Women's,1207,"['618db600-8252-4773-ae56-aa653e4d1d78', 'f22efe8f-37cd-442c-ba21-76920f2d5e46']",15,,,,,,,,,,,,,,,,China PR Women's,1207,00:17:15.781,Pass,True
,,,,,,,,,,,,,,,,,,1.100577,,,,,,,,,79623308-8293-4eb2-a3b3-aa8257d32e4f,2679,,"[40.0, 74.7]",3893795,62,,,,,3.1050236,,Left Foot,,,,"[31.8, 75.0]",,Ground Pass,,8.205486,,Mengwen Li,131575.0,,,,,,2,From Throw In,Rui Zhang,25490.0,Right Defensive Midfield,131,China PR Women's,1207,"['6f7fc956-cc84-49d4-8426-2ed6335bc227', '8bc2c98f-f77e-4098-a22d-fd8008f338b2']",20,,,,,,,,,,,,,,,,China PR Women's,1207,00:17:20.430,Pass,True
,,,,,,,,,,,,,,,,,,0.08599,,,,,,,,,fe832d7f-855d-4140-9928-8fcbd2833268,2682,,"[31.8, 75.0]",3893795,62,,,,,0.0,,Right Foot,,,,"[35.2, 75.0]",,High Pass,,3.4,Incomplete,,,,,,,,2,From Throw In,Mengwen Li,131575.0,Right Back,131,China PR Women's,1207,['f0316bd4-04bc-4e10-be10-2ac8a6b83ae5'],21,,,,,,,,,,,,,,,,China PR Women's,1207,00:17:21.570,Pass,
,,,,,,,,,,,,,,,,,,0.751122,,,,,,,,,edaf8319-8d00-4a02-bae3-d6d93969feb9,2684,,"[22.4, 80.0]",3893795,62,,True,,,-1.5707964,,,,,,"[22.4, 71.3]",,Low Pass,,8.7,,Lina Yang,131579.0,,,,,Throw-in,2,From Throw In,Mengwen Li,131575.0,Right Back,132,China PR Women's,1207,['b1ac8daa-3148-4134-a3f9-ded2ebf6e945'],39,,,,,,,,,,,,,,,,China PR Women's,1207,00:17:39.269,Pass,
,,,,,,,,,,,,,,,,,,0.886554,,,,,,,,,df6b8127-b957-4b38-b1ec-c787b19fb5ff,2686,,"[22.4, 71.3]",3893795,62,,,,,1.7880898,,Right Foot,,,,"[20.7, 79.0]",,Ground Pass,,7.8854294,,Mengwen Li,131575.0,,,,,,2,From Throw In,Lina Yang,131579.0,Left Defensive Midfield,132,China PR Women's,1207,['9752df86-bebf-4ece-b242-dbb2bbadecf8'],40,,,,,,,,,,,,,,,,China PR Women's,1207,00:17:40.020,Pass,
,,,,,,,,,,,,,,,,,,1.256152,,,,,,,,,dfefee00-1b75-489e-bb7a-c9b6102b3121,2692,,"[26.4, 80.0]",3893795,62,,,,,-0.6520938,,,,,,"[41.2, 68.7]",,High Pass,,18.620687,,Shuang Wang,24461.0,,,,,Throw-in,2,From Throw In,Mengwen Li,131575.0,Right Back,133,China PR Women's,1207,['d6f3ea63-114f-4bb1-b29d-aec0b8b5cfc4'],54,,,,,,,,,,,,,,,,China PR Women's,1207,00:17:54.115,Pass,
,,,,,,,,,,,,,,,,,,1.494082,,,,,,,,,8b3673fd-2110-4b8e-b115-3e5564576ab1,2696,,"[41.7, 65.3]",3893795,62,,,,,-1.707199,,Left Foot,,,,"[38.9, 44.9]",,Ground Pass,,20.59126,Incomplete,Lina Yang,131579.0,,,,,,2,From Throw In,Shuang Wang,24461.0,Right Midfield,133,China PR Women's,1207,"['0bae454e-941b-4a0d-8c62-0a44756cdf5a', '127a1cba-f4f2-41ac-ac86-4354c40a9d4c', '462be3cc-0bd9-4af8-a4e3-41ab1d6ca108']",55,,,,,,,,,,,,,,,,China PR Women's,1207,00:17:55.895,Pass,True
,,,,,,,,,,,,,,,,,,0.087447,,,,,,,,,da652ccf-4972-457d-a520-fd1cd3e51971,2701,,"[83.2, 37.8]",3893795,62,,,,,-0.5467888,,Right Foot,,,,"[85.5, 36.4]",,Low Pass,,2.6925824,Incomplete,Signe Kallesøe Bruun,24460.0,,,,,,2,Regular Play,Janni Thomsen,87195.0,Right Wing,134,Denmark Women's,853,"['db5e2944-ba2a-4c56-82c6-9a94ccc2b470', 'f34d0b65-44ff-4d55-9eb5-69a76cd516ac']",58,,,,,,,,,,,,,,,,Denmark Women's,853,00:17:58.528,Pass,
,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,35ac4689-5dd1-4317-b212-4979c38a162d,2707,,"[10.8, 33.3]",3893795,63,,,,,1.0101093,,Keeper Arm,,,,"[21.6, 50.5]",,Ground Pass,,20.309603,,Stine Ballisager Pedersen,87185.0,,,,,,2,From Keeper,Lene Christensen,276442.0,Goalkeeper,135,Denmark Women's,853,['9d669256-8313-46f7-aa5b-2d9151660146'],8,,,,,,,,,,,,,,,,Denmark Women's,853,00:18:08.466,Pass,
,,,,,,,,,,,,,,,,,,0.977945,,,,,,,,,74073f92-dba1-4468-bdc7-5d676315e415,2710,,"[42.0, 57.4]",3893795,63,,,,,-0.365038,,Right Foot,,,,"[57.7, 51.4]",,Ground Pass,,16.807438,,Rikke Læntver Sevecke,15789.0,,,,,,2,From Keeper,Stine Ballisager Pedersen,87185.0,Right Center Back,135,Denmark Women's,853,['10df5924-8d93-457d-b0ee-5729888bf36d'],14,,,,,,,,,,,,,,,,Denmark Women's,853,00:18:14.303,Pass,
,,,,,,,,,,,,,,,,,,1.56516,,,,,,,,,51a12198-85a0-45b3-bd86-659b426997be,2720,,"[64.4, 51.9]",3893795,63,,,,,-0.9568816,,Left Foot,,,,"[71.8, 41.4]",,Ground Pass,,12.845622,,Pernille Mosegaard Harder,10108.0,,,,,,2,From Keeper,Rikke Læntver Sevecke,15789.0,Right Defensive Midfield,135,Denmark Women's,853,['de4068eb-1a8b-415e-9d8b-d1060e835032'],20,,,,,,,,,,,,,,,,Denmark Women's,853,00:18:20.866,Pass,
,,,,,,,,,,,,,,,,,,1.474291,,,,,,,,,e3b431dc-1549-41eb-b53f-6871e4011d31,2722,,"[71.8, 41.4]",3893795,63,,,,,-2.4269423,,Right Foot,,,,"[65.0, 35.5]",,Ground Pass,,9.002777,,Karen Holmgaard,32230.0,,,,,,2,From Keeper,Pernille Mosegaard Harder,10108.0,Left Center Midfield,135,Denmark Women's,853,['eb060488-ac6a-4e24-ae25-3bdc51546550'],22,,,,,,,,,,,,,,,,Denmark Women's,853,00:18:22.431,Pass,
,,,,,,,,,,,,,,,,,,0.726595,,,,,,,,,0b22578e-5747-44aa-8e21-4f1d8e8bb9d7,2733,,"[84.1, 10.5]",3893795,63,,,,,-0.9600704,,Left Foot,,,,"[88.3, 4.5]",,Ground Pass,,7.3239336,,Nicoline Sørensen,10274.0,,,,,,2,From Keeper,Katrine Veje,10088.0,Left Center Back,135,Denmark Women's,853,['663870b5-fd36-48a7-9228-1d8dd1ead7c7'],35,,,,,,,,,,,,,,,,Denmark Women's,853,00:18:35.434,Pass,
,,,,,,,,,,,,,,,,,,1.42339,,,,,,,,,9fbe2459-2cf4-4544-8f97-ea3b76cbc95c,2737,,"[82.7, 23.3]",3893795,63,,,,,0.6584875,,Right Foot,,,,"[101.7, 38.0]",,Low Pass,,24.022697,Incomplete,Pernille Mosegaard Harder,10108.0,,,,,,2,From Keeper,Nicoline Sørensen,10274.0,Left Wing,135,Denmark Women's,853,"['493d41c2-b259-4c6d-ad62-aa6ebe33f85c', '7fec33af-1ca7-4469-8189-d3cff1297b43', 'af47df99-0c79-48bc-a064-03bd2d79441c']",38,,,,,,,,,,,,,,,,Denmark Women's,853,00:18:38.973,Pass,True
,,,,,,,,,,,,,,,,,,0.665127,,,,,,,,,1f12b507-d3bc-4d37-92ac-807ec1a0ffd9,2741,,"[65.0, 37.2]",3893795,63,,,,,-0.830266,,Right Foot,,,,"[76.7, 24.4]",,Ground Pass,,17.341568,,Nicoline Sørensen,10274.0,,,,,Recovery,2,From Keeper,Stine Ballisager Pedersen,87185.0,Right Center Back,135,Denmark Women's,853,"['0ca404ab-49a9-4f60-ac42-2995f5aa6c06', '91d237fd-7e93-44ff-9f5f-f51ebf3e8682']",42,,,,,,,,,,,,,,,,Denmark Women's,853,00:18:42.941,Pass,True
,,,,,,,,,,,,,,,,,,0.674914,,,,,,,,,7d5a30b0-fb60-4d3b-99e4-77aef6cf4e06,2744,,"[72.2, 19.0]",3893795,63,,,,,-1.8352847,,Left Foot,,,,"[69.6, 9.4]",,Ground Pass,,9.945853,,Katrine Veje,10088.0,,,,,,2,From Keeper,Nicoline Sørensen,10274.0,Left Wing,135,Denmark Women's,853,['e92a98a3-b8ca-47b8-ae27-0a8ab499561d'],45,,,,,,,,,,,,,,,,Denmark Women's,853,00:18:45.652,Pass,
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,23f98b01-aa00-4e24-9d0d-f7174b3312cc,2746,,"[69.6, 9.4]",3893795,63,,,,,2.3484428,,Left Foot,,,,"[56.8, 22.4]",,Ground Pass,,18.243902,,Simone Boye-Sørensen,10111.0,,,,,,2,From Keeper,Katrine Veje,10088.0,Left Center Back,135,Denmark Women's,853,['bd031aec-02c5-4c51-ae5e-5c0573564425'],46,,,,,,,,,,,,,,,,Denmark Women's,853,00:18:46.327,Pass,
,,,,,,,,,,,,,,,,,,1.068614,,,,,,,,,ffa76a2f-c84f-4d85-9c49-2ebbd23c2254,2749,,"[59.9, 25.0]",3893795,63,,,,,-1.3993129,,Right Foot,,,,"[63.0, 7.1]",,Ground Pass,,18.166452,,Katrine Veje,10088.0,,,,,,2,From Keeper,Simone Boye-Sørensen,10111.0,Center Back,135,Denmark Women's,853,['2bc83f75-38b5-4c33-a178-1f0d91e9cb3b'],51,,,,,,,,,,,,,,,,Denmark Women's,853,00:18:51.987,Pass,
,,,,,,,,,,,,,,,,,,1.582219,,,,,,,,,e2197e7a-0d8c-46d0-97b8-ee5a65ff32b8,2752,,"[73.3, 22.8]",3893795,63,,,,,-0.6968274,,Left Foot,,,,"[87.4, 11.0]",,Ground Pass,,18.386137,Unknown,Pernille Mosegaard Harder,10108.0,,,,,,2,From Keeper,Katrine Veje,10088.0,Left Center Back,135,Denmark Women's,853,['a776bba2-9486-4e88-a8e2-76fe1122c5db'],56,,,,,,,,,,,,,,,,Denmark Women's,853,00:18:56.865,Pass,
,,,,,,,,,,,,,,,,,,2.405829,,,,,,,,,f379fc13-6b8d-4fd2-bae4-d5da553975f0,2758,,"[34.0, 69.3]",3893795,64,,True,,,-0.22845124,,Right Foot,,,,"[82.6, 58.0]",,High Pass,,49.896393,,Jiahui Lou,25482.0,,,,,Free Kick,2,From Free Kick,Shanshan Wang,25485.0,Right Center Back,137,China PR Women's,1207,['62c9f1b3-33cb-49e2-8e9a-def175b1ad44'],31,,,,,,,,,,,,,,,,China PR Women's,1207,00:19:31.257,Pass,
,,,,,,,,,,,,,,,,,,1.262696,,,,,,,,,fb85a344-2b4c-4165-a833-8d0e90e778c1,2762,,"[70.7, 49.4]",3893795,64,,,,,-0.874902,,Head,,,,"[77.8, 40.9]",,High Pass,,11.075197,,Linyan Zhang,402025.0,,,,,Recovery,2,From Free Kick,Lina Yang,131579.0,Left Defensive Midfield,137,China PR Women's,1207,['656272db-8086-465c-b57b-9f723d7ad0c8'],35,,,,,,,,,,,,,,,,China PR Women's,1207,00:19:35.601,Pass,
,,,,,,,,,,,,,,,,,,1.377015,,,,,,,,,2ae2a2a1-63ca-4de3-8397-8557dc4fdcb8,2765,,"[77.8, 40.9]",3893795,64,,,,,0.7077105,,Right Foot,,,,"[86.8, 48.6]",,Low Pass,,11.844408,Incomplete,Jiahui Lou,25482.0,,,,,,2,From Free Kick,Linyan Zhang,402025.0,Left Midfield,137,China PR Women's,1207,"['c762d1f5-b250-405f-b1b8-12e5893cd85c', 'd564eba1-f894-4e23-8f6a-caa39f7257f2']",37,,,,,,,,,,,,,,,,China PR Women's,1207,00:19:37.469,Pass,
,,,,,,,,,,,,,,,,,,0.561967,,,,,,,,,d564eba1-f894-4e23-8f6a-caa39f7257f2,2767,,"[33.3, 31.5]",3893795,64,,,,,1.0332097,,Right Foot,,,,"[36.4, 36.7]",,High Pass,,6.0539246,,Josefine Hasbo,32699.0,,,,,Recovery,2,From Free Kick,Simone Boye-Sørensen,10111.0,Center Back,137,China PR Women's,1207,"['0518b42c-d4e1-4dd7-829e-d818d1f0cd19', '2ae2a2a1-63ca-4de3-8397-8557dc4fdcb8']",38,,,,,,,,,,,,,,,,Denmark Women's,853,00:19:38.846,Pass,
,,,,,,,,,,,,,,,,,,0.449943,,,,,,,,,4d77bd53-c628-4a1f-9d65-e634524f3bc0,2769,,"[36.4, 36.7]",3893795,64,,,,,1.04473,,Head,,,,"[40.0, 42.9]",,High Pass,,7.169379,Incomplete,Janni Thomsen,87195.0,,,,,,2,From Free Kick,Josefine Hasbo,32699.0,Right Center Midfield,137,China PR Women's,1207,"['a4b6c4e4-6045-4cab-987d-def69a1545b6', 'fed2a5bc-f3bd-42e9-a125-ba4beea62b18']",39,,,,,,,,,,,,,,,,Denmark Women's,853,00:19:39.408,Pass,
,,,,,,,,,,,,,,,,,,2.412829,,,,,,,,,2bfb7dee-5b70-4a39-8d98-7e9deb8f8a43,2773,,"[78.9, 35.8]",3893795,64,,,,,-1.3352513,,Left Foot,,,,"[85.5, 8.3]",,Ground Pass,,28.280912,,Qiaozhu Chen,131583.0,,,,,,2,From Free Kick,Linyan Zhang,402025.0,Left Midfield,137,China PR Women's,1207,['9be25cde-4f05-4020-a550-52dd840fcda8'],41,,,,,,,,,,,,,,,,China PR Women's,1207,00:19:41.255,Pass,
,,,,,,,,,,,,,,,,,,1.576685,,,,,,,,,14cf6598-8d48-4232-9993-d7d3020a3990,2776,,"[85.5, 8.3]",3893795,64,,,,,1.0757581,,Left Foot,True,,,"[103.1, 40.9]",,High Pass,,37.04754,Incomplete,Chengshu Wu,402019.0,,,,,,2,From Free Kick,Qiaozhu Chen,131583.0,Left Back,137,China PR Women's,1207,"['636a1671-7b59-4671-9d86-378a9ffd56a8', 'e1cd55b0-91ea-4735-9806-92a23f76a59e']",43,,,,,,,,,,,,,,,,China PR Women's,1207,00:19:43.828,Pass,
,,,,,,,,,,,,,,,,,,1.340642,,,,,,,,,e1cd55b0-91ea-4735-9806-92a23f76a59e,2779,,"[17.0, 39.2]",3893795,64,,,,,0.35223868,,Right Foot,,,,"[35.5, 46.0]",,Low Pass,,19.71015,Incomplete,Signe Kallesøe Bruun,24460.0,,,,,Recovery,2,From Free Kick,Simone Boye-Sørensen,10111.0,Center Back,137,China PR Women's,1207,"['14cf6598-8d48-4232-9993-d7d3020a3990', '1977e69a-dd70-417d-9c7e-8846f8d18b92', 'ae79d174-f597-45ec-a784-9be54e1faacf', 'e2d9376d-a206-4c87-9653-473f0e59a92b']",45,,,,,,,,,,,,,,,,Denmark Women's,853,00:19:45.405,Pass,True
,,,,,,,,,,,,,,,,,,1.196097,,,,,,,,,d846a945-ea59-46e4-b27d-ccac117aceb1,2784,,"[29.0, 40.9]",3893795,64,,,,,0.36083677,,Right Foot,,,,"[44.9, 46.9]",,Ground Pass,,16.994411,,Signe Kallesøe Bruun,24460.0,,,,,,2,From Free Kick,Karen Holmgaard,32230.0,Left Defensive Midfield,137,China PR Women's,1207,['75fd1423-b8b6-4f6d-b5cb-7d01fbde0141'],49,,,,,,,,,,,,,,,,Denmark Women's,853,00:19:49.083,Pass,
,,,,,,,,,,,,,,,,,,0.793594,,,,,,,,,e913e1f1-a21c-4884-973b-d0169fc5858c,2789,,"[73.6, 43.7]",3893795,64,,,,,0.6489956,965098d6-8132-4ca3-95b8-b1009f1a9589,Right Foot,,,,"[82.3, 50.3]",,Ground Pass,,10.920165,,Shuang Wang,24461.0,True,,,,,2,From Free Kick,Lina Yang,131579.0,Left Defensive Midfield,137,China PR Women's,1207,['ca1474fe-12ab-4e85-b3de-72e57d35f543'],53,,,,,,,,,,,,,,,,China PR Women's,1207,00:19:53.381,Pass,
,,,,,,,,,,,,,,,,,,1.3477,,,,,,,,,5efcf77c-313e-4379-93ea-cb6b93bd47d3,2794,,"[7.0, 36.1]",3893795,65,,True,,,-0.62449753,,Right Foot,,,,"[18.1, 28.1]",,Ground Pass,,13.68247,,Karen Holmgaard,32230.0,,,,,Goal Kick,2,From Goal Kick,Lene Christensen,276442.0,Goalkeeper,138,Denmark Women's,853,['5a91944e-9698-4edd-a866-b8f7e3bf2233'],13,,,,,,,,,,,,,,,,Denmark Women's,853,00:20:13.053,Pass,
,,,,,,,,,,,,,,,,,,1.68,,,,,,,,,5ae500c9-e700-4beb-ab55-ed5c67642ca4,2796,,"[37.5, 34.4]",3893795,65,,,,,1.4744568,,Right Foot,,,,"[39.8, 58.2]",,Ground Pass,,23.910875,,Stine Ballisager Pedersen,87185.0,,,,,,2,From Goal Kick,Karen Holmgaard,32230.0,Left Defensive Midfield,138,Denmark Women's,853,['aeee8355-6f1a-4428-b7e7-4c88f5ba794e'],19,,,,,,,,,,,,,,,,Denmark Women's,853,00:20:19.947,Pass,
,,,,,,,,,,,,,,,,,,1.347908,,,,,,,,,e20c43f6-b673-4400-b9bd-20c82f1ab11c,2799,,"[44.3, 57.1]",3893795,65,,,,,-2.0766723,,Right Foot,,,,"[36.6, 43.2]",,Ground Pass,,15.890248,,Simone Boye-Sørensen,10111.0,,,,,,2,From Goal Kick,Stine Ballisager Pedersen,87185.0,Right Center Back,138,Denmark Women's,853,['35841fce-a560-4555-bb8c-b6065d7b6c8a'],22,,,,,,,,,,,,,,,,Denmark Women's,853,00:20:22.210,Pass,
,,,,,,,,,,,,,,,,,,0.982831,,,,,,,,,484d25fa-5670-41a1-8ebb-314502733a39,2803,,"[38.6, 45.8]",3893795,65,,,,,-0.2730087,,Right Foot,,,,"[51.1, 42.3]",,Ground Pass,,12.980755,,Rikke Læntver Sevecke,15789.0,,,,,,2,From Goal Kick,Simone Boye-Sørensen,10111.0,Center Back,138,Denmark Women's,853,"['c76aedef-a8af-430c-9be5-78883e323615', 'f4c1cc89-241c-4fe7-95da-bbdee6e93dc7']",24,,,,,,,,,,,,,,,,Denmark Women's,853,00:20:24.436,Pass,True
,,,,,,,,,,,,,,,,,,1.478904,,,,,,,,,7d4e8c9e-17f4-4724-bec3-3aa720d3cdca,2807,,"[47.4, 41.4]",3893795,65,,,,,-2.2896264,,Right Foot,,,,"[35.5, 27.8]",,Ground Pass,,18.071247,,Katrine Veje,10088.0,,,,,,2,From Goal Kick,Rikke Læntver Sevecke,15789.0,Right Defensive Midfield,138,Denmark Women's,853,"['9deb9b75-1130-4f96-a39b-c32090892d23', 'e4ea4b30-5533-4e93-a472-a0cfcaacdb7a']",26,,,,,,,,,,,,,,,,Denmark Women's,853,00:20:26.165,Pass,True
,,,,,,,,,,,,,,,,,,2.728312,,,,,,,,,7451faa8-ba7a-4cf5-860b-49610058b67c,2810,,"[37.8, 26.4]",3893795,65,,,,,-0.5638016,,Left Foot,,,,"[68.8, 6.8]",,Ground Pass,,36.676422,,Pernille Mosegaard Harder,10108.0,,,,,,2,From Goal Kick,Katrine Veje,10088.0,Left Center Back,138,Denmark Women's,853,['55d2fbf2-2a02-4e9d-8364-00cc26af0d50'],28,,,,,,,,,,,,,,,,Denmark Women's,853,00:20:28.476,Pass,
,,,,,,,,,,,,,,,,,,1.551868,,,,,,,,,ee930b04-9c83-48c5-82d3-b445ae070c01,2813,,"[84.1, 13.6]",3893795,65,,,,,-0.22722097,,Right Foot,,,,"[101.4, 9.6]",,Ground Pass,,17.756407,,Nicoline Sørensen,10274.0,,,,,,2,From Goal Kick,Pernille Mosegaard Harder,10108.0,Left Center Midfield,138,Denmark Women's,853,['5e95f761-dc14-44e1-9f9e-294339d3e9ef'],33,,,,,,,,,,,,,,,,Denmark Women's,853,00:20:33.717,Pass,
,,,,,,,,,,,,,,,,,,1.778008,,,,,,,,,3ea5cc3e-b8ee-4f4a-ac2b-88b8525fa269,2817,,"[99.9, 4.5]",3893795,65,,,,,2.7707014,,Right Foot,,,,"[80.1, 12.2]",,Ground Pass,,21.244528,,Katrine Veje,10088.0,,,,,,2,From Goal Kick,Nicoline Sørensen,10274.0,Left Wing,138,Denmark Women's,853,['809ab184-0de2-4826-9962-da0708dc1b9e'],41,,,,,,,,,,,,,,,,Denmark Women's,853,00:20:41.626,Pass,
,,,,,,,,,,,,,,,,,,1.193948,,,,,,,,,7340c754-3f88-450a-a543-8c025297e82d,2820,,"[85.2, 6.3]",3893795,65,,,,,0.13497674,,Left Foot,,,,"[101.4, 8.5]",,Ground Pass,,16.3487,Incomplete,Karen Holmgaard,32230.0,,,,,,2,From Goal Kick,Katrine Veje,10088.0,Left Center Back,138,Denmark Women's,853,"['72bf8952-71a4-43d4-8c62-0d9c997ecdaa', '95881feb-a789-4f38-adfc-8974a8651c8c']",45,,,,,,,,,,,,,,,,Denmark Women's,853,00:20:45.750,Pass,
,,,,,,,,,,,,,,,,,,3.319907,,,,,,,,,90980b3c-7c39-4878-ad19-70bfe1503363,2827,,"[50.3, 7.1]",3893795,65,,,,,1.3380357,,Right Foot,,,,"[59.0, 43.8]",,Ground Pass,,37.717106,,Stine Ballisager Pedersen,87185.0,,,,,,2,From Goal Kick,Simone Boye-Sørensen,10111.0,Center Back,138,Denmark Women's,853,"['6cd15dbd-9ce0-4141-8275-dc3d0277e9bd', 'd2b7396a-f89b-4c1b-b299-7860b05ebad6']",52,,,,,,,,,,,,,,,,Denmark Women's,853,00:20:52.062,Pass,True
,,,,,,,,,,,,,,,,,,1.436705,,,,,,,,,117e7644-1ba6-4c77-8d25-c5d81b9cb826,2830,,"[63.6, 45.4]",3893795,65,,,,,-0.2559773,,Right Foot,,,,"[89.2, 38.7]",,High Pass,,26.462236,,Signe Kallesøe Bruun,24460.0,,,,,,2,From Goal Kick,Stine Ballisager Pedersen,87185.0,Right Center Back,138,Denmark Women's,853,['35eafc76-58c0-4fe8-be67-c689d19cd065'],56,,,,,,,,,,,,,,,,Denmark Women's,853,00:20:56.502,Pass,
,,,,,,,,,,,,,,,,,,1.51439,,,,,,,,,e58d37a2-6a0e-4da8-81a3-2d60059b0443,2832,,"[89.2, 38.7]",3893795,65,,,,,-1.19029,,Right Foot,,,,"[94.8, 24.7]",,Low Pass,,15.078462,Incomplete,Nicoline Sørensen,10274.0,,,,,,2,From Goal Kick,Signe Kallesøe Bruun,24460.0,Center Forward,138,Denmark Women's,853,"['83dafd34-19e3-4ef3-9306-1d30c8e9d7e6', '91dab822-3bb3-4943-8add-d03e302cad96']",57,,,,,,,,,,,,,,,,Denmark Women's,853,00:20:57.938,Pass,
,,,,,,,,,,,,,,,,,,2.621223,,,,,,,,,83dafd34-19e3-4ef3-9306-1d30c8e9d7e6,2834,,"[25.3, 55.4]",3893795,65,,,,,-0.49831578,,Right Foot,,,,"[52.5, 40.6]",,High Pass,,30.965788,Incomplete,Jiahui Lou,25482.0,,,,,Recovery,2,From Goal Kick,Mengwen Li,131575.0,Right Back,138,Denmark Women's,853,"['8814cdef-6aba-4433-8f02-662379433c0b', 'c7ad5dbf-4c75-42f9-a1ac-9cbc01189c4f', 'e58d37a2-6a0e-4da8-81a3-2d60059b0443']",59,,,,,,,,,,,,,,,,China PR Women's,1207,00:20:59.453,Pass,
,,,,,,,,,,,,,,,,,,0.779478,,,,,,,,,c7ad5dbf-4c75-42f9-a1ac-9cbc01189c4f,2837,,"[67.6, 39.5]",3893795,66,,,,True,-1.3164283,,,,,,"[70.2, 29.5]",,Low Pass,,10.332473,,Karen Holmgaard,32230.0,,,,,Recovery,2,From Goal Kick,Stine Ballisager Pedersen,87185.0,Right Center Back,138,Denmark Women's,853,"['83dafd34-19e3-4ef3-9306-1d30c8e9d7e6', '85ce0871-a892-4e1a-91c5-210069dcb5dd', 'ccc0369f-488d-4110-ae71-1c7d36b9ed72']",2,,,,,,,,,,,,,,,,Denmark Women's,853,00:21:02.074,Pass,True
,,,,,,,,,,,,,,,,,,0.806192,,,,,,,,,7cc005c4-39f3-4c81-86f3-478d8741d690,2847,,"[54.2, 49.7]",3893795,66,,,,,-0.37282014,,Left Foot,,,,"[76.7, 40.9]",,Ground Pass,,24.159678,,Chengshu Wu,402019.0,,,,,,2,From Counter,Shuang Wang,24461.0,Right Midfield,139,China PR Women's,1207,['9166aee9-4530-4727-b98d-797b90b449e6'],6,,,,,,,,,,,,,,,,China PR Women's,1207,00:21:06.629,Pass,
,,,,,,,,,,,,,,,,,,1.820195,,,,,,,,,2849bbb2-4008-4476-82c0-7331718a82de,2852,,"[82.3, 42.6]",3893795,67,,,,,-0.01706319,,Right Foot,,,,"[111.6, 42.1]",,High Pass,,29.304266,Incomplete,,,,,,,Free Kick,2,From Free Kick,Rui Zhang,25490.0,Right Defensive Midfield,140,China PR Women's,1207,['2529b5dd-c8ad-4a1d-800f-9111dc48aec2'],3,,,,,,,,,,,,,,,,China PR Women's,1207,00:22:03.372,Pass,
,,,,,,,,,,,,,,,,,,1.488791,,,,,,,,,1e149397-94cb-479d-8b04-2c361bf814f9,2854,,"[120.0, 80.0]",3893795,67,,,,,-1.6740547,,Left Foot,,,,"[116.0, 41.4]",,High Pass,True,38.8067,Incomplete,,,,,,Inswinging,Corner,2,From Corner,Shuang Wang,24461.0,Right Midfield,141,China PR Women's,1207,['76f9d106-aab2-49cc-ac89-af817e46dd3b'],40,,,,,,,,,,,,,,,,China PR Women's,1207,00:22:40.896,Pass,
,,,,,,,,,,,,,,,,,,0.650627,,,,,,,,,a927450c-068b-477d-be79-3a08994e4dbd,2861,,"[7.0, 44.1]",3893795,68,,True,,,-1.4735432,,Right Foot,,,,"[7.4, 40.0]",,Ground Pass,,4.119466,,Simone Boye-Sørensen,10111.0,,,,,Goal Kick,2,From Goal Kick,Lene Christensen,276442.0,Goalkeeper,142,Denmark Women's,853,['c5559d5f-9b03-42d3-ac9a-60f2ae6d126a'],5,,,,,,,,,,,,,,,,Denmark Women's,853,00:23:05.691,Pass,
,,,,,,,,,,,,,,,,,,1.350721,,,,,,,,,1b302da6-cdf4-43a8-9ad5-19638eb743a4,2863,,"[10.2, 36.4]",3893795,68,,,,,-0.87132835,,Right Foot,,,,"[22.4, 21.9]",,Ground Pass,,18.94967,,Katrine Veje,10088.0,,,,,,2,From Goal Kick,Simone Boye-Sørensen,10111.0,Center Back,142,Denmark Women's,853,['74292a7f-e6ad-4d5a-a61a-fb1fdb888b84'],7,,,,,,,,,,,,,,,,Denmark Women's,853,00:23:07.655,Pass,
