bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_offensive,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.503314,,,,,,,,,,351710ba-f340-474f-ab2a-087dbedf4717,2860,,,"[43.8, 50.7]",3893810,77,,,,0.51048833,,Right Foot,,,,"[46.3, 52.1]",,Ground Pass,,2.8653097,,Incomplete,,,,,,,,Recovery,2,From Goal Kick,Thu Thảo Trần Thị,401877.0,Right Wing Back,168,Vietnam Women's,16769,"['2a2cabc5-166a-4feb-97cd-534ed3c2fa36', '494670c7-b7a9-4024-8c88-b2c2faaa441f']",48,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:32:48.916,Pass,True
,,,,,,,,,,,,,,,,,,0.181475,,,,,,,,,,0a33af40-01a2-421d-9b36-5828d4dc08c3,2863,,,"[77.3, 25.1]",3893810,77,,,,1.2924967,,Right Foot,,,,"[78.3, 28.6]",,Low Pass,,3.640055,,Incomplete,Carolina Mendes,10160.0,,,,,,Recovery,2,From Goal Kick,Ana Ines Palma Capeta,402132.0,Left Center Forward,168,Vietnam Women's,16769,"['78c7fbfb-8ed9-4341-a77f-01e7a639a7ce', 'bc8220ff-a484-49d9-a97a-249eb13c9871']",50,,,,,,,,,,,,,,,,,Portugal Women's,864,00:32:50.530,Pass,
,,,,,,,,,,,,,,,,,,1.188079,,,,,,,,,,de544fc6-2137-4db1-afa3-42b38184bb4d,2867,,,"[35.0, 53.2]",3893810,77,,,,-2.9802175,,Left Foot,,,,"[22.1, 51.1]",,Ground Pass,,13.069813,,,Thị Kiều Chương,401881.0,,,,,,Recovery,2,From Goal Kick,Thị Diễm My Lê,401872.0,Right Center Back,168,Vietnam Women's,16769,"['1faa683f-64af-405e-95fd-a25f455f0642', 'abcdccac-0e36-41e6-a727-9107a2bc1d7e']",52,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:32:52.230,Pass,True
,,,,,,,,,,,,,,,,,,2.502332,,,,,,,,,,dcff29f6-03c3-463e-84fb-bbfc9293c253,2870,,,"[21.1, 51.4]",3893810,77,,,,0.57685655,,Left Foot,,,,"[50.3, 70.4]",,High Pass,,34.837337,,Incomplete,,,,,,,,,2,From Goal Kick,Thị Kiều Chương,401881.0,Center Back,168,Vietnam Women's,16769,['94e7f878-592e-4317-ac80-e97d628624a7'],53,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:32:53.474,Pass,
,,,,,,,,,,,,,,,,,,2.011432,,,,,,,,,,94e7f878-592e-4317-ac80-e97d628624a7,2871,,,"[69.8, 9.7]",3893810,77,,,,0.9987668,,Head,,,,"[74.5, 17.0]",,High Pass,,8.682166,,Incomplete,Tatiana Vanessa Ferreira Pinto,10167.0,,,,,,Recovery,2,From Goal Kick,Joana Filipa Gaspar Silva Marchão,45144.0,Left Wing Back,168,Vietnam Women's,16769,"['93d7952f-340a-4206-b47c-62ded58a3816', 'b0aaef77-b103-4c80-9cf1-350d928874e1', 'dcff29f6-03c3-463e-84fb-bbfc9293c253']",55,,,,,,,,,,,,,,,,,Portugal Women's,864,00:32:55.976,Pass,
,,,,,,,,,,,,,,,,,,1.522795,,,,,,,,,,b0aaef77-b103-4c80-9cf1-350d928874e1,2873,,,"[45.6, 63.1]",3893810,77,,,,0.56725085,,Head,,,,"[58.0, 71.0]",,High Pass,,14.702721,,Incomplete,Thị Thanh Nhã Nguyễn,401885.0,,,,,,Recovery,2,From Goal Kick,Thị Thảo Thái,401879.0,Right Defensive Midfield,168,Vietnam Women's,16769,"['0c6f7460-7966-4285-a897-6351a6c82596', '94e7f878-592e-4317-ac80-e97d628624a7', 'eae8202d-18d2-4547-b86e-ff92ad740240']",57,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:32:57.988,Pass,
,,,,,,,,,,,,,,,,,,1.299887,,,,,,,,,,0c6f7460-7966-4285-a897-6351a6c82596,2875,,,"[62.1, 9.1]",3893810,77,,,,0.2715996,,Right Foot,,,,"[77.9, 13.5]",,High Pass,,16.40122,,Incomplete,Ana Ines Palma Capeta,402132.0,,,,,,Recovery,2,From Goal Kick,Ana Rita Silva Seiça,62910.0,Left Center Back,168,Vietnam Women's,16769,"['2ea0a254-4a7d-4fde-baa8-bed6dd4da45b', '507ef969-0e88-49c0-acd3-1ac5fbc21ff4', 'b0aaef77-b103-4c80-9cf1-350d928874e1']",59,,,,,,,,,,,,,,,,,Portugal Women's,864,00:32:59.510,Pass,
,,,,,,,,,,,,,,,,,,2.239171,,,,,,,,,,490c6c14-abea-4386-a84f-4272ced44fd0,2879,,,"[44.1, 60.2]",3893810,78,,,,0.6859592,,Right Foot,,,,"[67.8, 79.6]",,High Pass,,30.627602,,Out,,,,,,,,,2,From Goal Kick,Thu Thảo Trần Thị,401877.0,Right Wing Back,168,Vietnam Women's,16769,,1,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:33:01.578,Pass,
,,,,,,,,,,,,,,,,,,1.55852,,,,,,,,,,19e6abd0-a2b1-4b27-94b8-0bf921fc9169,2880,,,"[52.0, 0.1]",3893810,78,,,,2.1067812,,,,,,"[44.1, 13.4]",,Low Pass,,15.469324,,,Ana Rita Silva Seiça,62910.0,,,,,,Throw-in,2,From Throw In,Joana Filipa Gaspar Silva Marchão,45144.0,Left Wing Back,169,Portugal Women's,864,['d8c42f16-c4fa-4331-be63-ea15140f2562'],27,,,,,,,,,,,,,,,,,Portugal Women's,864,00:33:27.664,Pass,
,,,,,,,,,,,,,,,,,,1.238758,,,,,,,,,,a34121e8-75e6-4aba-bdcd-2628ebc4eabe,2883,,,"[37.8, 20.4]",3893810,78,,,,1.4177176,,Right Foot,,,,"[40.5, 37.9]",,Ground Pass,,17.70706,,,Carole da Silva Costa,10162.0,,,,,,,2,From Throw In,Ana Rita Silva Seiça,62910.0,Left Center Back,169,Portugal Women's,864,['bed9cd3f-c324-4c53-9cdf-4d1ed87211fc'],30,,,,,,,,,,,,,,,,,Portugal Women's,864,00:33:30.506,Pass,
,,,,,,,,,,,,,,,,,,0.848022,,,,,,,,,,aa26e1a1-58e3-4c0c-a10e-2e4977077289,2886,,,"[43.2, 40.2]",3893810,78,,,,0.2981063,,Right Foot,,,,"[61.1, 45.7]",,Ground Pass,,18.725918,,,Andreia de Jesus Jacinto,327442.0,,,,,,,2,From Throw In,Carole da Silva Costa,10162.0,Center Back,169,Portugal Women's,864,['cef18bce-a99b-4673-a780-cee80666a44e'],33,,,,,,,,,,,,,,,,,Portugal Women's,864,00:33:33.643,Pass,
,,,,,,,,,,,,,,,,,,1.664218,,,,,,,,,,06fdc7b6-c74b-48eb-b07b-13c43706904d,2889,,,"[61.1, 45.7]",3893810,78,,,,2.3141482,,Right Foot,,,,"[46.3, 61.8]",,Ground Pass,,21.868927,,,Ana Borges,10141.0,,,,,,,2,From Throw In,Andreia de Jesus Jacinto,327442.0,Left Defensive Midfield,169,Portugal Women's,864,['1ab1c453-6854-4444-83d6-fffa93e388dc'],34,,,,,,,,,,,,,,,,,Portugal Women's,864,00:33:34.531,Pass,
,,,,,,,,,,,,,,,,,,2.074177,,,,,,,,,,c3d8807c-2078-41c4-894b-7539cbd45e1c,2892,,,"[57.1, 57.7]",3893810,78,,,,-1.6647946,,Right Foot,,,,"[54.3, 28.0]",,Ground Pass,,29.831694,,,Ana Rita Silva Seiça,62910.0,,,,,,,2,From Throw In,Ana Borges,10141.0,Right Center Back,169,Portugal Women's,864,['e55b2172-e257-4759-a3a0-492b9276b771'],40,,,,,,,,,,,,,,,,,Portugal Women's,864,00:33:40.277,Pass,
,,,,,,,,,,,,,,,,,,1.297358,,,,,,,,,,0c8e1dae-9cba-42e2-a571-34fb5d7787df,2895,,,"[56.7, 26.8]",3893810,78,,,,1.531213,,Right Foot,,,,"[57.1, 36.9]",,Ground Pass,,10.107918,,,Carole da Silva Costa,10162.0,,,,,,,2,From Throw In,Ana Rita Silva Seiça,62910.0,Left Center Back,169,Portugal Women's,864,['baf28c6a-ea16-4929-b647-90c42d474f76'],44,,,,,,,,,,,,,,,,,Portugal Women's,864,00:33:44.761,Pass,
,,,,,,,,,,,,,,,,,,0.947016,,,,,,,,,,f1d7b37e-013d-4be9-b493-7b9bc8f92dc2,2898,,,"[63.1, 40.7]",3893810,78,,,,-0.24175286,,Right Foot,,,,"[77.7, 37.1]",,Ground Pass,,15.037287,,,Andreia Alexandra Norton,34875.0,,,,,,,2,From Throw In,Carole da Silva Costa,10162.0,Center Back,169,Portugal Women's,864,['956bb9ab-dbf6-4a82-a8ba-e29634893084'],47,,,,,,,,,,,,,,,,,Portugal Women's,864,00:33:47.118,Pass,
,,,,,,,,,,,,,,,,,,1.478497,,,,,,,,,,cd948104-a4ab-47d3-b8d3-0fb04e9ef6e4,2902,,,"[75.9, 36.9]",3893810,78,,,,-2.3162158,,Right Foot,,,,"[66.3, 26.5]",,Ground Pass,,14.153445,,,Ana Rita Silva Seiça,62910.0,,,,,,,2,From Throw In,Andreia Alexandra Norton,34875.0,Center Attacking Midfield,169,Portugal Women's,864,"['31ce3589-a3a0-4722-8b6c-a4d781cacbfb', 'a977598f-aef6-462c-bf36-68612a90def4']",49,,,,,,,,,,,,,,,,,Portugal Women's,864,00:33:49.277,Pass,True
,,,,,,,,,,,,,,,,,,0.992176,,,,,,,,,,07d3132b-73e4-48b1-aa65-fa95b783e4e0,2906,,,"[68.6, 23.9]",3893810,78,,,,0.058755822,,Left Foot,,,,"[80.5, 24.6]",,Ground Pass,,11.92057,,,Tatiana Vanessa Ferreira Pinto,10167.0,,,,,,,2,From Throw In,Ana Rita Silva Seiça,62910.0,Left Center Back,169,Portugal Women's,864,"['86e55ff6-ad2a-4cee-aa77-ab2ed95b0a5d', 'dbf9134a-db5a-4db5-abd9-96eddde98080']",52,,,,,,,,,,,,,,,,,Portugal Women's,864,00:33:52.257,Pass,True
,,,,,,,,,,,,,,,,,,0.197436,,,,,,,,,,273fcb76-26bf-4464-9a41-3a429e8e4439,2911,,,"[77.0, 31.0]",3893810,78,,,,2.4329665,,Right Foot,,,,"[74.2, 33.4]",,Ground Pass,,3.6878178,,Incomplete,Andreia de Jesus Jacinto,327442.0,,,,,,,2,From Throw In,Tatiana Vanessa Ferreira Pinto,10167.0,Right Defensive Midfield,169,Portugal Women's,864,"['5a0821c1-4268-4d88-83f4-c6de8cb4f84d', '77ccf37a-45d0-48b1-9d85-7359007ed5e4', 'd9389d64-62d9-415c-81e2-867aa470f534']",54,,,,,,,,,,,,,,,,,Portugal Women's,864,00:33:54.654,Pass,True
,,,,,,,,,,,,,,,,,,0.779774,,,,,,,,,,29abf09a-863c-4ad0-923d-b1428ba1c281,2915,,,"[41.8, 49.5]",3893810,78,,,,0.3503142,,Right Foot,,,,"[47.0, 51.4]",,Ground Pass,,5.5362444,,,Hải Yến Phạm,401890.0,,,,,,Recovery,2,From Throw In,Thị Thảo Thái,401879.0,Right Defensive Midfield,169,Portugal Women's,864,"['500220de-d897-49e3-9afe-170aa0c2dabf', 'd5691c4c-cdaa-462f-adfc-ac2f36ab9dd4']",55,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:33:55.787,Pass,True
,,,,,,,,,,,,,,,,,,3.904832,,,,,,,,,,a67175cb-1fbd-45b4-803d-5492629636a9,2919,,,"[45.9, 58.3]",3893810,78,,,,0.11291966,,Right Foot,,,,"[94.4, 63.8]",,High Pass,,48.81086,,Incomplete,Vạn Sự Ngân Thị,401888.0,,,,,,,2,From Throw In,Hải Yến Phạm,401890.0,Center Forward,169,Portugal Women's,864,"['15c046ec-f055-42a5-bd6b-f128db4a15a3', 'bfcaa623-66c7-482e-a632-b9d25b2173d1', 'e432f859-fe43-421e-8fd7-6c227cb2c1c4']",58,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:33:58.817,Pass,True
,,,,,,,,,,,,,,,,,,1.591652,,,,,,,,,,1f322300-84af-4856-88a0-091aaa2b55f3,2923,,,"[22.3, 16.7]",3893810,79,,,,2.1030757,,Right Foot,,,,"[8.4, 40.3]",,Ground Pass,,27.38923,,,Patricia Isabel Sousa Barros Morais,10145.0,,,,,,,2,From Throw In,Carole da Silva Costa,10162.0,Center Back,169,Portugal Women's,864,['e6ed5193-2644-44d2-86a9-7f80b735ff33'],3,,,,,,,,,,,,,,,,,Portugal Women's,864,00:34:03.585,Pass,
,,,,,,,,,,,,,,,,,,2.580549,,,,,,,,,,5015efe6-c060-4588-8106-142e38a3a8eb,2926,,,"[8.6, 40.6]",3893810,79,,,,1.0415496,,Right Foot,,,,"[21.0, 61.8]",,Ground Pass,,24.560131,,,Ana Borges,10141.0,,,,,,,2,From Throw In,Patricia Isabel Sousa Barros Morais,10145.0,Goalkeeper,169,Portugal Women's,864,['ae5ca390-6a76-46a3-99b9-344f186bcb1c'],6,,,,,,,,,,,,,,,,,Portugal Women's,864,00:34:06.653,Pass,
,,,,,,,,,,,,,,,,,,1.815792,,,,,,,,,,43f9f8ac-c50b-42b6-922a-75fcb9725d73,2930,,,"[25.5, 60.9]",3893810,79,,,,0.030602688,,Right Foot,,,,"[45.1, 61.5]",,Ground Pass,,19.609182,,,Andreia Alexandra Norton,34875.0,,,,,,,2,From Throw In,Ana Borges,10141.0,Right Center Back,169,Portugal Women's,864,['cdca609f-e2c2-413d-b1ad-025be60e4ace'],11,,,,,,,,,,,,,,,,,Portugal Women's,864,00:34:11.222,Pass,
,,,,,,,,,,,,,,,,,,0.698975,,,,,,,,,,75440d30-80a1-4a18-b291-51bc23ba4c9c,2934,,,"[32.6, 74.5]",3893810,79,,,,0.30373448,,Right Foot,,,,"[39.3, 76.6]",,Ground Pass,,7.0213957,,,Lúcia Catarina Sousa Alves,142944.0,,,,,,,2,From Throw In,Andreia Alexandra Norton,34875.0,Center Attacking Midfield,169,Portugal Women's,864,['f377f9b0-1bb5-4965-b27c-55289f25b2ff'],15,,,,,,,,,,,,,,,,,Portugal Women's,864,00:34:15.920,Pass,
,,,,,,,,,,,,,,,,,,1.192771,,,,,,,,,,8ef01a74-5163-4a7d-a265-1861289910e4,2943,,,"[69.0, 5.2]",3893810,79,,,,1.2047398,,Right Foot,,,,"[73.6, 17.2]",,Ground Pass,,12.8514595,,Incomplete,Thị Thảo Thái,401879.0,,,,,,,2,From Throw In,Thu Trần Thị,401874.0,Left Center Back,169,Portugal Women's,864,"['5c789a12-527e-4ef0-9d5c-aa143302d240', '74fb72b8-1fb1-483a-b966-ae11464e3716', 'a7524ea3-cf19-4c33-82e3-d77c7e332ef4']",19,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:34:19.633,Pass,True
,,,,,,,,,,,,True,,,,,,1.342226,,,,,,,,,,5c789a12-527e-4ef0-9d5c-aa143302d240,2945,,,"[46.5, 62.9]",3893810,79,,,,2.0344439,,Left Foot,,,,"[44.4, 67.1]",,Ground Pass,,4.6957426,,,Andreia Alexandra Norton,34875.0,,,,,,Interception,2,From Throw In,Tatiana Vanessa Ferreira Pinto,10167.0,Right Defensive Midfield,169,Portugal Women's,864,"['8ef01a74-5163-4a7d-a265-1861289910e4', 'feda925d-f828-4625-af77-efdf700fb7d6']",20,,,,,,,,,,,,,,,,,Portugal Women's,864,00:34:20.826,Pass,
,,,,,,,,,,,,,,,,,,1.593465,,,,,,,,,,713b880a-fd86-4b6d-907b-d1b013d80529,2949,,,"[44.4, 67.1]",3893810,79,,,,-1.9640757,,Right Foot,,,,"[40.5, 57.7]",,Ground Pass,,10.176934,,,Carole da Silva Costa,10162.0,,,,,,,2,From Throw In,Andreia Alexandra Norton,34875.0,Center Attacking Midfield,169,Portugal Women's,864,['5ac77ac1-2e62-4af3-b2de-f7e9646a7b46'],23,,,,,,,,,,,,,,,,,Portugal Women's,864,00:34:23.096,Pass,
,,,,,,,,,,,,,,,,,,2.295791,,,,,,,,,,2379f583-bf34-4e7a-b11a-c6b6bbb840dd,2956,,,"[49.2, 55.5]",3893810,79,,,,-1.2378938,,Right Foot,,,,"[63.1, 15.3]",,Ground Pass,,42.53528,,,Joana Filipa Gaspar Silva Marchão,45144.0,,,True,,,,2,From Throw In,Carole da Silva Costa,10162.0,Center Back,169,Portugal Women's,864,['f2a1dff3-3737-49e1-b075-cdc6a8818592'],26,,,,,,,,,,,,,,,,,Portugal Women's,864,00:34:26.560,Pass,
,,,,,,,,,,,,,,,,,,1.930897,,,,,,,,,,369e8e30-399f-410a-8d97-d34fddf925a0,2959,,,"[69.0, 19.3]",3893810,79,,,,-0.21313103,,Left Foot,,,,"[95.8, 13.5]",,Ground Pass,,27.420431,,,Carolina Mendes,10160.0,,,,,,,2,From Throw In,Joana Filipa Gaspar Silva Marchão,45144.0,Left Wing Back,169,Portugal Women's,864,['2964a5b1-b46d-4378-98b7-158b0bca49fc'],30,,,,,,,,,,,,,,,,,Portugal Women's,864,00:34:30.600,Pass,
,,,,,,,,,,,,,,,,,,3.050256,,,,,,,,,,e2282d4f-c17b-44c5-a6b2-fe20ab07e74e,2962,,,"[94.9, 17.6]",3893810,79,,,,-0.20321621,,Right Foot,,,,"[111.4, 14.2]",,Ground Pass,,16.84666,,,Andreia de Jesus Jacinto,327442.0,,,,,,,2,From Throw In,Carolina Mendes,10160.0,Right Center Forward,169,Portugal Women's,864,['ad11f55b-81f9-435d-817a-cc3ed5345566'],34,,,,,,,,,,,,,,,,,Portugal Women's,864,00:34:34.213,Pass,
,,,,,,,,,,,,,,,,,,1.624937,,,,,,,,,,95ac0255-2fa9-4e04-a6cc-33d8afa59a9b,2965,,,"[109.2, 12.0]",3893810,79,,,,3.010081,,Right Foot,,,,"[90.3, 14.5]",,Ground Pass,,19.064627,,,Ana Rita Silva Seiça,62910.0,,,,,,,2,From Throw In,Andreia de Jesus Jacinto,327442.0,Left Defensive Midfield,169,Portugal Women's,864,['0ed6de30-7416-4afa-b579-740e68eea306'],38,,,,,,,,,,,,,,,,,Portugal Women's,864,00:34:38.802,Pass,
,,,,,,,,,,,,,,,,,,1.702415,,,,,,,,,,5aa0e18e-175f-4606-9af3-99b859eaf049,2968,,,"[90.3, 13.9]",3893810,79,,,,0.9109479,,Right Foot,True,,,"[108.3, 37.1]",,High Pass,,29.363924,,Incomplete,Carolina Mendes,10160.0,,,,,,,2,From Throw In,Ana Rita Silva Seiça,62910.0,Left Center Back,169,Portugal Women's,864,"['1218af75-674c-489a-a5c2-964fe2034279', 'c3608182-d67d-4237-9000-de7da5c24198']",43,,,,,,,,,,,,,,,,,Portugal Women's,864,00:34:43.034,Pass,
,,,,,,,,,,,,,,,,,,0.574899,,,,,,,,,,8df6721a-abb3-43a8-a48e-799768eb1038,2974,,,"[2.4, 69.1]",3893810,79,,,,1.3843094,,Right Foot,,,,"[4.4, 79.7]",,Ground Pass,,10.787029,,Out,,,,,,,,,2,From Throw In,Hải Yến Phạm,401890.0,Center Forward,169,Portugal Women's,864,,49,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:34:49.054,Pass,
,,,,,,,,,,,,,,,,,,1.499355,,,,,,,,,,9bcaea50-8ca5-4ed2-a25c-9b52725850d0,2975,,,"[112.3, 0.1]",3893810,79,,,,2.8658545,,,,,,"[86.5, 7.4]",,Low Pass,,26.81287,,,Ana Rita Silva Seiça,62910.0,,,,,,Throw-in,2,From Throw In,Andreia de Jesus Jacinto,327442.0,Left Defensive Midfield,170,Portugal Women's,864,['970c7163-d2ee-4c35-ba65-b2dd91783b22'],53,,,,,,,,,,,,,,,,,Portugal Women's,864,00:34:53.257,Pass,
,,,,,,,,,,,,,,,,,,1.226478,,,,,,,,,,47101348-19e3-4150-b2cf-cd9d2a8938e1,2979,,,"[86.9, 7.3]",3893810,79,,,,-0.020097796,,Right Foot,,,,"[106.8, 6.9]",,Ground Pass,,19.90402,,,Andreia de Jesus Jacinto,327442.0,,,,,,,2,From Throw In,Ana Rita Silva Seiça,62910.0,Left Center Back,170,Portugal Women's,864,['5df3b466-0396-4c2e-8bb1-4207a3dc8ee3'],56,,,,,,,,,,,,,,,,,Portugal Women's,864,00:34:56.051,Pass,
,,,,,,,,,,,,,,,,,,2.26617,,,,,,,,,,ba61f6ec-c53a-44e8-a3e8-68b62429664d,2985,,,"[103.7, 8.4]",3893810,80,,,,1.1282972,,Left Foot,True,,,"[120.0, 42.8]",,High Pass,,38.06639,,Unknown,Ana Rita Silva Seiça,62910.0,,,,,,Free Kick,2,From Free Kick,Joana Filipa Gaspar Silva Marchão,45144.0,Left Wing Back,171,Portugal Women's,864,['8ac417ed-de91-4267-bdab-be488fc4df58'],58,,,,,,,,,,,,,,,,,Portugal Women's,864,00:35:58.891,Pass,
,,,,,,,,,,,,,,,,,,0.961418,,,,,,,,,,8147ddee-a546-4f42-983f-7c1d4c7be77f,2989,,,"[99.5, 76.6]",3893810,81,,,,-1.5110848,,Left Foot,,,,"[100.6, 58.2]",,Ground Pass,,18.432852,,,Tatiana Vanessa Ferreira Pinto,10167.0,,,,,,,2,From Free Kick,Carole da Silva Costa,10162.0,Center Back,171,Portugal Women's,864,['465df4c8-6125-4184-a05f-29dc14a4a38f'],6,,,,,,,,,,,,,,,,,Portugal Women's,864,00:36:06.528,Pass,
,,,,,,,,,,,,,,,,,,0.547957,,,,,,,,,,f27b2bfd-3688-4008-8b67-34ae0ba6bf75,3002,,,"[16.8, 17.6]",3893810,81,,,,-0.25825223,,Right Foot,,,,"[22.1, 16.2]",,Ground Pass,,5.481788,,Incomplete,Vạn Sự Ngân Thị,401888.0,,,,,,,2,From Free Kick,Loan Hoàng Thị,401883.0,Left Wing Back,171,Portugal Women's,864,"['0b26e01d-b7a2-41b9-ae9f-cd7351eeeee2', '4f5f8063-9687-47f2-adc3-38760b4330b3', 'b3ae71de-19ad-422c-85f3-17162c96b45e', 'd70e48e5-6841-475e-a964-6da9edd265f7']",12,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:36:12.875,Pass,True
,,,,,,,,,,,,,,,,,,2.260644,,,,,,,,,,dd9e0ad7-be38-4b90-a0c6-6c481934536d,3008,,,"[97.3, 70.8]",3893810,81,,,,-0.5980309,,Right Foot,,,,"[113.3, 59.9]",,Ground Pass,,19.36001,,Incomplete,Carolina Mendes,10160.0,,,,,,,2,From Free Kick,Ana Rita Silva Seiça,62910.0,Left Center Back,171,Portugal Women's,864,"['20adf6e0-fd6e-4f39-acdb-91cad9fba0fe', '39fea96b-0bf8-408c-9aec-9e9b7c453428', '9a10b092-2dc0-4767-9067-e7234d83f554']",16,,,,,,,,,,,,,,,,,Portugal Women's,864,00:36:16.238,Pass,True
,,,,,,,,,,,,,,,,,,1.19192,,,,,,,,,,fe0415a1-9dd5-49fc-9992-76b57780af28,3015,,,"[21.1, 2.8]",3893810,81,,,,0.07796663,,Left Foot,,,,"[33.9, 3.8]",,Ground Pass,,12.839003,,Incomplete,Vạn Sự Ngân Thị,401888.0,,,,,,,2,From Free Kick,Loan Hoàng Thị,401883.0,Left Wing Back,171,Portugal Women's,864,"['75af1daa-478e-4b61-94ec-d3356c354194', 'f5824712-a647-414f-b809-a51544672be4', 'fec9c4be-8c6c-4023-a240-5c2c968a7903']",22,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:36:22.332,Pass,True
,,,,,,,,,,,,,,,,,,0.696302,,,,,,,,,,cc2c1d97-7a84-4ed5-91be-3301738ee295,3020,,,"[93.1, 75.3]",3893810,81,,,,0.348771,,Right Foot,,,,"[98.6, 77.3]",,Ground Pass,,5.8523498,,,Carolina Mendes,10160.0,,,,,,,2,From Free Kick,Tatiana Vanessa Ferreira Pinto,10167.0,Right Defensive Midfield,171,Portugal Women's,864,['75e37c44-a7e2-4e15-a05e-cd904bf1da54'],25,,,,,,,,,,,,,,,,,Portugal Women's,864,00:36:25.588,Pass,
,,,,,,,,,,,,,,,,,,0.664408,,,,,,,,,,86e882bd-305c-4835-9564-be4abfc770d9,3024,,,"[21.9, 0.1]",3893810,81,True,,,1.5707964,,,,,,"[21.9, 7.6]",,Low Pass,,7.5,,,Thị Thảo Thái,401879.0,,,,,,Throw-in,2,From Throw In,Loan Hoàng Thị,401883.0,Left Wing Back,172,Vietnam Women's,16769,['3ae3bb37-86e0-4f46-8e30-438943955fc7'],34,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:36:34.944,Pass,
,,,,,,,,,,,,,,,,,,0.404852,,,,,,,,,,813878d2-647a-48c5-9684-0cab76352504,3026,,,"[21.9, 7.6]",3893810,81,,,,-1.3215442,,Left Foot,,,,"[23.3, 2.1]",,Ground Pass,,5.6753855,,,Loan Hoàng Thị,401883.0,,,,,,,2,From Throw In,Thị Thảo Thái,401879.0,Right Defensive Midfield,172,Vietnam Women's,16769,['84e3224f-f5fe-471e-a2fb-310652a0bcbc'],36,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:36:36.901,Pass,
,,,,,,,,,,,,,,,,,,0.356612,,,,,,,,,,bc280ff0-b1e4-4478-bd6c-023d467b8495,3030,,,"[21.9, 2.5]",3893810,81,,,,0.6837093,,Right Foot,,,,"[24.6, 4.7]",,Low Pass,,3.482815,,Incomplete,Hải Yến Phạm,401890.0,,,,,,,2,From Throw In,Loan Hoàng Thị,401883.0,Left Wing Back,172,Vietnam Women's,16769,"['e34e92f1-b385-438b-af30-afe0ac2916a0', 'eca6b3bc-6775-4b7a-a3d4-e8444fb0e2ca', 'f27b8444-c89e-4850-8146-4debe78fb39d']",37,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:36:37.596,Pass,True
,,,,,,,,,,,,,,,,,,2.774777,,,,,,,,,,43e94362-5d4a-42ad-959b-1e4a4b7e2f71,3033,,,"[26.2, 0.1]",3893810,81,True,,,0.47296825,,,,,,"[56.1, 15.4]",,High Pass,,33.5872,,Incomplete,,,,,,,,Throw-in,2,From Throw In,Loan Hoàng Thị,401883.0,Left Wing Back,173,Vietnam Women's,16769,['62b894a9-43f2-4810-b74c-323add8a125d'],52,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:36:52.582,Pass,
,,,,,,,,,,,,,,,,,,2.085924,,,,,,,,,,62b894a9-43f2-4810-b74c-323add8a125d,3034,,,"[64.0, 64.7]",3893810,81,True,,,-1.8459201,,Right Foot,,,,"[54.6, 31.4]",,Ground Pass,,34.6013,,,Joana Filipa Gaspar Silva Marchão,45144.0,,,,,,Recovery,2,Regular Play,Ana Borges,10141.0,Right Center Back,174,Portugal Women's,864,"['43e94362-5d4a-42ad-959b-1e4a4b7e2f71', 'c04986d9-a92d-4b7c-911c-1d4d8eee9c75']",55,,,,,,,,,,,,,,,,,Portugal Women's,864,00:36:55.357,Pass,
