50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ce1eda9-cd3a-4c46-9123-dd59f9a0b2d4,2520,,,"[108.8, 33.5]",3893830,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hanna Ulrika Bennison,34499.0,Right Defensive Midfield,165,Sweden Women's,858,['aeb7b6c6-cd3a-4854-9a95-58fb82c62cee'],12,,,,,,,,,,,,,,,Sweden Women's,858,00:29:12.466,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beb679ee-ea2f-464f-a598-4718ed9960f8,2534,,,"[45.8, 15.7]",3893830,75,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lina Mona Andréa Hurtig,25697.0,Left Wing,169,Argentina Women's,1204,['58a2a0ec-537a-4bb6-b89e-2ccdf3deddfe'],54,,,,,,,,,,,,,,,Sweden Women's,858,00:30:54.006,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40f22e2f-aecb-4d67-abc2-f609631a1148,2538,,,"[47.2, 42.4]",3893830,75,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johanna Rytting-Kaneryd,62710.0,Right Wing,169,Argentina Women's,1204,['54b58ec3-5353-4a9d-9ec3-7b9cca296769'],56,,,,,,,,,,,,,,,Sweden Women's,858,00:30:56.723,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81fdc69e-1f19-490c-9050-4ac3f898c84b,2545,,,"[80.9, 68.4]",3893830,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romina Stefania Núñez,402467.0,Right Midfield,169,Argentina Women's,1204,"['8ae68d53-5254-4f86-8c07-1508999b8753', 'b4cee186-7f7c-433e-bb98-866ccdc38c83']",1,,,,,,,,,,,,,,,Argentina Women's,1204,00:31:01.293,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a3fd774-68b9-48c7-bd5b-fa5c9a683905,2548,,,"[75.7, 77.3]",3893830,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriela Patricia Chávez,402459.0,Right Back,169,Argentina Women's,1204,['06d58369-09e1-468a-a2dc-b8c78fbcf40b'],3,,,,,,,,,,,,,,,Argentina Women's,1204,00:31:03.738,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa6be0d6-b1b7-4cd6-aedd-372e18279c00,2550,,,"[81.3, 79.8]",3893830,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dalila Belén Ippolito,26051.0,Left Center Midfield,169,Argentina Women's,1204,['49dc3097-920d-4694-a81f-49d4d5f2d0bc'],5,,,,,,,,,,,,,,,Argentina Women's,1204,00:31:05.477,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac5a62f0-f663-4e92-880c-4a923af5bab0,2552,,,"[35.9, 30.7]",3893830,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,170,Sweden Women's,858,['e29585ad-0515-45ae-88bc-1dfb1145a377'],34,,,,,,,,,,,,,,,Sweden Women's,858,00:31:34.896,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f47347d-a806-4ad9-b3c3-6ff3cb2afe58,2554,,,"[33.8, 50.0]",3893830,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Linda Brigitta Sembrant,10230.0,Right Center Back,170,Sweden Women's,858,['e7dc5fdf-9663-4024-978e-a9657a54eb12'],38,,,,,,,,,,,,,,,Sweden Women's,858,00:31:38.426,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95c61235-1690-42a6-8c8b-1e308d4b7fd0,2556,,,"[46.8, 16.7]",3893830,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,170,Sweden Women's,858,['dee9b427-9f85-4b6f-b3fa-f95d69860c77'],42,,,,,,,,,,,,,,,Sweden Women's,858,00:31:42.112,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22bf56cb-d03d-4648-a2be-e4b37952be5a,2559,,,"[78.8, 4.1]",3893830,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anna Sandberg,225182.0,Left Back,170,Sweden Women's,858,['e7a10bfa-e372-4bf5-a172-e9f4a925395a'],44,,,,,,,,,,,,,,,Sweden Women's,858,00:31:44.997,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce5e8d99-de14-4803-a434-a80792564be6,2563,,,"[68.7, 14.2]",3893830,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Elin Ingrid Johanna Rubensson,10221.0,Left Defensive Midfield,170,Sweden Women's,858,['31ada167-aad5-43f3-a4e8-3bb47e0cae4d'],49,,,,,,,,,,,,,,,Sweden Women's,858,00:31:49.577,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c6dd12f-9457-46fc-8d5c-2562d5a958b2,2566,,,"[103.7, 50.0]",3893830,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Johanna Rytting-Kaneryd,62710.0,Right Wing,170,Sweden Women's,858,['ef22aa71-15a7-4d88-9c55-437fe5af7025'],53,,,,,,,,,,,,,,,Sweden Women's,858,00:31:53.866,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2013ee2-4ba6-4487-8bbc-d46bb2974205,2570,,,"[25.2, 28.0]",3893830,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dalila Belén Ippolito,26051.0,Left Center Midfield,170,Sweden Women's,858,"['a24e6ece-d8e7-43c1-9a9a-a3959947e92a', 'e88a2adb-5794-4031-bf28-1a6e717fa991']",55,,,,,,,,,,,,,,,Argentina Women's,1204,00:31:55.768,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f758d56e-ad83-4b37-b4a2-9be700e2ef95,2573,,,"[31.6, 8.6]",3893830,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Estefanía Romina Banini Ruiz,4944.0,Left Midfield,170,Sweden Women's,858,['35f22196-0a47-4a73-aac6-4fa4763b3978'],58,,,,,,,,,,,,,,,Argentina Women's,1204,00:31:58.377,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e853aab-20e0-4151-a54e-4e80e0e0a526,2578,,,"[95.8, 69.4]",3893830,77,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Madelen Fatimma Maria Janogy,25696.0,Center Attacking Midfield,170,Sweden Women's,858,"['28c14f33-0650-4453-b5f0-0806ff63b197', '709adde1-665b-4e21-9fb1-4447ea348703']",3,,,,,,,,,,,,,,,Sweden Women's,858,00:32:03.174,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ccbf398-1f57-4a5c-9be4-878bd47da540,2588,,,"[39.6, 9.4]",3893830,77,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mariana Valeria Larroquette,25602.0,Center Forward,170,Sweden Women's,858,['0fa20a3c-f3e1-4a47-a386-825b19ef587d'],8,,,,,,,,,,,,,,,Argentina Women's,1204,00:32:08.186,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139e598a-1f67-431f-a8a2-ea2039b61101,2590,,,"[87.3, 75.3]",3893830,77,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stina Olivia Lennartsson,224842.0,Right Back,170,Sweden Women's,858,['be679f43-13d3-415a-92f5-5476bb6be241'],8,,,,,,,,,,,,,,,Sweden Women's,858,00:32:08.766,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b01bb11-77b7-4d36-b548-981995d08017,2594,,,"[78.4, 77.8]",3893830,77,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Linda Brigitta Sembrant,10230.0,Right Center Back,170,Sweden Women's,858,['e63be491-0312-4822-8c56-308bbeb024fd'],10,,,,,,,,,,,,,,,Sweden Women's,858,00:32:10.774,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64665770-db12-4433-bad8-2aa675aa666b,2597,,,"[52.7, 51.7]",3893830,77,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,170,Sweden Women's,858,['62a695cd-074e-4b90-8f9e-b1c59ade891b'],14,,,,,,,,,,,,,,,Sweden Women's,858,00:32:14.314,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3ed7e32-84b5-4304-b03f-7bccdcb21b8a,2600,,,"[89.4, 75.3]",3893830,77,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Johanna Rytting-Kaneryd,62710.0,Right Wing,170,Sweden Women's,858,['86573093-01c6-4a61-963b-f64bd6f477a0'],17,,,,,,,,,,,,,,,Sweden Women's,858,00:32:17.460,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d963ff4d-92da-4a81-97db-8f15d23a554d,2605,,,"[63.3, 73.2]",3893830,77,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Linda Brigitta Sembrant,10230.0,Right Center Back,170,Sweden Women's,858,['2d630473-1b34-491f-af14-b4cd3fa1c9ba'],22,,,,,,,,,,,,,,,Sweden Women's,858,00:32:22.539,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e43ed8f-df1f-43ee-8746-70aad2f33685,2608,,,"[56.1, 37.3]",3893830,77,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,170,Sweden Women's,858,['09e26de2-94d7-48b3-bf70-507e69029698'],26,,,,,,,,,,,,,,,Sweden Women's,858,00:32:26.412,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982396ed-feb0-4e68-8bf8-a7de8b4ff17b,2611,,,"[70.1, 5.8]",3893830,77,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anna Sandberg,225182.0,Left Back,170,Sweden Women's,858,['762bea96-ea19-41ab-9f34-5ac74331918f'],29,,,,,,,,,,,,,,,Sweden Women's,858,00:32:29.447,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef432848-9501-4f67-b4b2-03a59c160210,2614,,,"[81.8, 4.5]",3893830,77,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lina Mona Andréa Hurtig,25697.0,Left Wing,170,Sweden Women's,858,['c876e053-9d28-4e1a-90a5-decaf78a53f3'],31,,,,,,,,,,,,,,,Sweden Women's,858,00:32:31.643,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396168d2-65e8-4917-bdb0-523265376006,2618,,,"[74.6, 2.8]",3893830,77,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anna Sandberg,225182.0,Left Back,170,Sweden Women's,858,['c9cd813d-5c57-44ff-b1f5-92b16354ef02'],33,,,,,,,,,,,,,,,Sweden Women's,858,00:32:33.645,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a0b749c-00e1-4fe9-bc53-edb86fe793dd,2621,,,"[65.4, 18.9]",3893830,77,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Elin Ingrid Johanna Rubensson,10221.0,Left Defensive Midfield,170,Sweden Women's,858,['8d93a0a0-c3a8-42bc-b742-6a742f37dc61'],35,,,,,,,,,,,,,,,Sweden Women's,858,00:32:35.450,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05234ce2-bc2c-45fb-a14e-705cf9b766ee,2624,,,"[85.2, 40.3]",3893830,77,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Johanna Rytting-Kaneryd,62710.0,Right Wing,170,Sweden Women's,858,['ee9a4977-4973-4a7f-b3b9-d9a84b54e98d'],37,,,,,,,,,,,,,,,Sweden Women's,858,00:32:37.739,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c47269d-d74d-4bb5-8c7f-4d214070d278,2626,,,"[47.9, 39.3]",3893830,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mariana Valeria Larroquette,25602.0,Center Forward,171,Argentina Women's,1204,['f3942b6a-adba-4571-8017-4d6bd14a738f'],38,,,,,,,,,,,,,,,Argentina Women's,1204,00:32:38.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02fdc72f-f305-407d-b9fb-e32b96e914c3,2630,,,"[49.7, 19.5]",3893830,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Estefanía Romina Banini Ruiz,4944.0,Left Midfield,171,Argentina Women's,1204,['b823c21c-5b2c-4bd7-ae16-c28349965c3b'],42,,,,,,,,,,,,,,,Argentina Women's,1204,00:32:42.699,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fc57176-8f1f-422e-b91f-8292001ab276,2632,,,"[55.9, 32.2]",3893830,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dalila Belén Ippolito,26051.0,Left Center Midfield,171,Argentina Women's,1204,['b585a199-db32-4318-a816-9effc4328e72'],43,,,,,,,,,,,,,,,Argentina Women's,1204,00:32:43.680,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b2308cf-b528-4d33-81ab-0604024db167,2644,,,"[104.1, 37.0]",3893830,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hanna Ulrika Bennison,34499.0,Right Defensive Midfield,171,Argentina Women's,1204,['9cedc884-2b0c-4bfe-b39e-70da4861b659'],52,,,,,,,,,,,,,,,Sweden Women's,858,00:32:52.804,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e946594-77ae-41bb-a008-d399655eeb58,2650,,,"[17.7, 21.2]",3893830,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Estefanía Romina Banini Ruiz,4944.0,Left Midfield,171,Argentina Women's,1204,"['ba77a643-92dd-4579-b20d-65348cb4b189', 'c712f54d-44dd-4a7c-bc51-2bc65e57640e']",4,,,,,,,,,,,,,,,Argentina Women's,1204,00:33:04.494,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9523c559-440f-45c7-823c-c6dc2a7ed783,2657,,,"[100.2, 28.4]",3893830,78,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yamila Tamara Rodríguez,387290.0,Right Center Midfield,172,Argentina Women's,1204,['ddf7efdf-ebcf-43cd-9191-f5d4b5e22c5b'],50,,,,,,,,,,,,,,,Argentina Women's,1204,00:33:50.879,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce0f1d8e-0ab5-4912-8c33-938352451801,2665,,,"[74.6, 50.2]",3893830,79,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lina Mona Andréa Hurtig,25697.0,Left Wing,173,Sweden Women's,858,['e70be7a6-b86d-4be8-bd29-41e58a02ab52'],11,,,,,,,,,,,,,,,Sweden Women's,858,00:34:11.583,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f7cd483-31af-41e9-a444-16b4182972ab,2667,,,"[64.8, 61.9]",3893830,79,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Sophie Wais Braun,370851.0,Right Defensive Midfield,173,Sweden Women's,858,['9b8554ec-2a30-49ca-9208-36720a47a55d'],13,,,,,,,,,,,,,,,Argentina Women's,1204,00:34:13.757,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24e154fa-af39-4a25-a816-102d16e4e43d,2669,,,"[77.9, 57.2]",3893830,79,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Yamila Tamara Rodríguez,387290.0,Right Center Forward,173,Sweden Women's,858,['50477c7f-8a8f-45fb-a089-aa52c6b5be98'],15,,,,,,,,,,,,,,,Argentina Women's,1204,00:34:15.111,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408d065d-1c3d-4ac4-9496-f3de697a47c1,2671,,,"[54.4, 23.6]",3893830,79,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lina Mona Andréa Hurtig,25697.0,Left Wing,173,Sweden Women's,858,['9c57c843-b2f1-42cb-981c-50bf2c08b8d2'],16,,,,,,,,,,,,,,,Sweden Women's,858,00:34:16.093,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d619a934-327f-4029-ae79-f10db2fcc3ae,2676,,,"[47.6, 57.7]",3893830,79,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gabriela Patricia Chávez,402459.0,Right Back,173,Sweden Women's,858,['872ed5e8-63fc-4963-936b-600df35c4809'],19,,,,,,,,,,,,,,,Argentina Women's,1204,00:34:19.459,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d24c099-7244-4803-bf55-bc7ed24d4839,2680,,,"[57.8, 3.1]",3893830,79,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Anna Sandberg,225182.0,Left Back,173,Sweden Women's,858,['f7e2d17e-5373-4ff4-ad1c-6ba9073582bf'],22,,,,,,,,,,,,,,,Sweden Women's,858,00:34:22.545,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132b60ec-c767-4918-b492-315e273f5688,2683,,,"[41.8, 13.6]",3893830,79,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Magdalena Lilly Eriksson,4633.0,Left Center Back,173,Sweden Women's,858,['c6d3fbec-2942-4ad7-8390-e5a81eef668b'],25,,,,,,,,,,,,,,,Sweden Women's,858,00:34:25.725,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b13c94f4-fc61-4523-acdf-b2ec0ce55735,2686,,,"[35.9, 57.4]",3893830,79,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Linda Brigitta Sembrant,10230.0,Right Center Back,173,Sweden Women's,858,['bec7668c-a31a-45f6-99db-c720ea5f6056'],28,,,,,,,,,,,,,,,Sweden Women's,858,00:34:28.778,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d3af934-298c-4501-b876-2f63b180768d,2689,,,"[61.2, 52.8]",3893830,79,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Hanna Ulrika Bennison,34499.0,Right Defensive Midfield,173,Sweden Women's,858,['7bb6fd1b-b91d-4566-a814-8b67c839bde8'],32,,,,,,,,,,,,,,,Sweden Women's,858,00:34:32.019,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8a4d779-30aa-4082-a4f6-e29cc432d277,2693,,,"[64.5, 49.3]",3893830,79,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Elin Ingrid Johanna Rubensson,10221.0,Left Defensive Midfield,173,Sweden Women's,858,['4a39b857-9a74-46c1-ace3-e10754bb518f'],35,,,,,,,,,,,,,,,Sweden Women's,858,00:34:35.532,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721da3ce-1065-46f1-921d-843dc6438319,2698,,,"[105.0, 69.1]",3893830,79,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Elin Ingrid Johanna Rubensson,10221.0,Left Defensive Midfield,174,Sweden Women's,858,['08ac5f0b-2659-41b1-98de-f64e77c07120'],49,,,,,,,,,,,,,,,Sweden Women's,858,00:34:49.029,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f4c9fee-6680-43d9-97b8-731aa9fc03be,2702,,,"[103.3, 75.9]",3893830,79,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stina Olivia Lennartsson,224842.0,Right Back,174,Sweden Women's,858,['7451c3e5-d3f4-441f-8bcc-8c9bda1c9978'],52,,,,,,,,,,,,,,,Sweden Women's,858,00:34:52.836,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49911caa-1957-466d-bdbf-78ab7d52f001,2705,,,"[89.4, 68.4]",3893830,79,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Elin Ingrid Johanna Rubensson,10221.0,Left Defensive Midfield,174,Sweden Women's,858,['7d418396-0f52-40d4-a29f-65c35b26f4b5'],55,,,,,,,,,,,,,,,Sweden Women's,858,00:34:55.858,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40f0313e-e6e4-4be2-8f9c-2629d1019512,2709,,,"[67.9, 51.1]",3893830,79,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,174,Sweden Women's,858,['9abb8bfb-8fe6-4d72-ae33-0e34968a1a86'],58,,,,,,,,,,,,,,,Sweden Women's,858,00:34:58.512,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2528a39b-bbbc-4c67-829d-6fb5f6693c5b,2712,,,"[75.1, 23.6]",3893830,80,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anna Sandberg,225182.0,Left Back,174,Sweden Women's,858,['45cec046-47fb-4498-aad4-afbdf188ce27'],1,,,,,,,,,,,,,,,Sweden Women's,858,00:35:01.151,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a0dc191-54b4-463e-a8c1-df1be9783d7f,2715,,,"[99.9, 3.1]",3893830,80,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lina Mona Andréa Hurtig,25697.0,Left Wing,174,Sweden Women's,858,['c2ec355a-071a-4c16-8e4f-92c40ce8981b'],6,,,,,,,,,,,,,,,Sweden Women's,858,00:35:06.442,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9aca108-87fd-4a56-a79e-4450e5080e67,2718,,,"[94.9, 14.9]",3893830,80,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hanna Ulrika Bennison,34499.0,Right Defensive Midfield,174,Sweden Women's,858,['79c65186-3dbb-4cbf-ab3c-3042101198b1'],8,,,,,,,,,,,,,,,Sweden Women's,858,00:35:08.747,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62f7e235-f362-4889-925a-ee4e0881590e,2721,,,"[102.4, 20.3]",3893830,80,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lina Mona Andréa Hurtig,25697.0,Left Wing,174,Sweden Women's,858,['a709d892-c083-4c22-943a-af9880047b2e'],10,,,,,,,,,,,,,,,Sweden Women's,858,00:35:10.480,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6397cdfc-5972-40d0-8fc7-96f042817a7d,2725,,,"[108.8, 28.8]",3893830,80,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rebecka Blomqvist,32405.0,Center Forward,174,Sweden Women's,858,['bb637874-fe09-4a1b-8e70-4787c30d4cd8'],11,,,,,,,,,,,,,,,Sweden Women's,858,00:35:11.659,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68dc3baf-9e50-41ab-8776-6af87de6d24d,2729,,,"[21.5, 55.6]",3893830,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dalila Belén Ippolito,26051.0,Left Defensive Midfield,175,Argentina Women's,1204,['2f99c085-6400-4d34-824d-067adb43b166'],13,,,,,,,,,,,,,,,Argentina Women's,1204,00:35:13.539,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0da7b707-6c95-4bdb-bd5a-0e71bcaa9a92,2732,,,"[32.8, 61.0]",3893830,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yamila Tamara Rodríguez,387290.0,Right Center Forward,175,Argentina Women's,1204,['56b3936f-2495-4078-a13d-280e8078e6a2'],15,,,,,,,,,,,,,,,Argentina Women's,1204,00:35:15.701,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8169b8a2-c5dc-4fb0-aa35-9bab1848c679,2735,,,"[64.0, 50.6]",3893830,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Érica Noelia Lonigro,402463.0,Left Center Forward,175,Argentina Women's,1204,['c0b4d071-e0f0-4a79-acee-bdc589a2c7d8'],21,,,,,,,,,,,,,,,Argentina Women's,1204,00:35:21.702,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278eb35e-87ee-4ab3-aa21-535f79c907bb,2739,,,"[38.8, 13.2]",3893830,80,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Magdalena Lilly Eriksson,4633.0,Left Center Back,176,Sweden Women's,858,['b15ac6a8-31d5-4266-aaab-c5f9bab5ae06'],22,,,,,,,,,,,,,,,Sweden Women's,858,00:35:22.899,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67fb1432-a77f-4a94-87ce-bf62decc9d43,2743,,,"[56.1, 33.4]",3893830,80,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Elin Ingrid Johanna Rubensson,10221.0,Left Defensive Midfield,176,Sweden Women's,858,"['b3c7bb19-d26b-404f-9ead-b3f3ee08acaa', 'c613d47b-5e6f-4d40-938c-d6e21ca42099']",26,,,,,,,,,,,,,,,Sweden Women's,858,00:35:26.655,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd5ebd4b-7d4f-4511-b453-c64de5cf7fa8,2745,,,"[37.1, 35.9]",3893830,80,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Linda Brigitta Sembrant,10230.0,Right Center Back,176,Sweden Women's,858,['d20fa4da-900c-44b7-b962-d707294f7e07'],28,,,,,,,,,,,,,,,Sweden Women's,858,00:35:28.300,Ball Receipt*,
