50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.36565,,,,,,,,,,34474c69-2f5c-4128-a89c-c66a314c014f,879,,"[48.0, 70.4]",3893796,22,,,,0.33806613,,Left Foot,,,,"[60.8, 74.9]",,Ground Pass,,13.567977,,Gun Nathalie Björn,26093.0,,,,,,,1,From Throw In,Amanda Ilestedt,26092.0,Center Back,45,Sweden Women's,858,['98f2a53c-1cfa-4421-a722-7a541c502538'],26,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:22:26.158,Pass,
,,,,,,,,,,,,,,,,,1.855529,,,,,,,,,,5134794f-67b5-4094-bad2-c9e123a94295,882,,"[60.8, 74.9]",3893796,22,,,,-2.8075404,,Right Foot,,,,"[43.8, 69.0]",,Ground Pass,,17.994722,,Amanda Ilestedt,26092.0,,,,,,,1,From Throw In,Gun Nathalie Björn,26093.0,Right Center Back,45,Sweden Women's,858,['22989c8f-0a07-4267-b387-48de41200f5d'],27,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:22:27.644,Pass,
,,,,,,,,,,,,,,,,,2.28446,,,,,,,,,,0066f1dc-b8f3-4445-bbf3-363277232bf2,885,,"[49.0, 56.5]",3893796,22,,,,-1.4912102,,Right Foot,,,,"[51.6, 23.9]",,Ground Pass,,32.703518,,Magdalena Lilly Eriksson,4633.0,,,,,,,1,From Throw In,Amanda Ilestedt,26092.0,Center Back,45,Sweden Women's,858,['13fec973-6eac-4ce3-bcbf-09d04d987226'],33,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:22:33.084,Pass,
,,,,,,,,,,,,,,,,,2.192837,,,,,,,,,,f2704fbe-8ff7-47cf-a148-f36810b02cc8,888,,"[58.2, 19.2]",3893796,22,,,,-0.34757507,,Left Foot,,,,"[98.5, 4.6]",,High Pass,,42.863155,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,45,Sweden Women's,858,['5629017e-c550-4f0b-b768-d1d0a2a0deb7'],37,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:22:37.049,Pass,
,,,,,,,,,,,,,,,,,1.047395,,,,,,,,,,b2556f46-ee0c-4f41-bd92-3d6d58648494,892,,"[106.3, 10.4]",3893796,22,,,,1.3161186,93d3fbad-2f16-47e6-80b6-33f7477e46d9,Left Foot,True,,,"[112.6, 34.6]",,High Pass,,25.0066,,Emma Stina Blackstenius,10229.0,True,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Wing Back,45,Sweden Women's,858,"['6b71e3eb-0cc9-4ff0-a309-718735daa903', '81804c14-eb55-41b9-8322-8624f046631c']",40,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:22:40.651,Pass,True
,,,,,,,,,,,,,,,,,2.943192,,,,,,,,,,b33e9f07-9dcc-4cb0-9740-2c9d1a3e0cf3,897,,"[7.0, 44.1]",3893796,23,,,,-0.66576755,,Right Foot,,,,"[50.8, 9.7]",,High Pass,,55.693806,Incomplete,Jermaine Seoposenwe,25511.0,,,,,,Goal Kick,1,From Goal Kick,Kaylin Swart,25746.0,Goalkeeper,46,South Africa Women's,1216,"['89c691d0-40ca-4f3a-ad64-76d117944b50', 'd5b354e3-cf07-4c26-8134-8ca776e0804f']",26,,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:23:26.818,Pass,
,,,,,,,,,,,,,,,,,1.750421,,,,,,,,,,d5b354e3-cf07-4c26-8134-8ca776e0804f,899,,"[69.3, 70.4]",3893796,23,,,,-0.2239045,,Head,,,,"[79.4, 68.1]",,High Pass,,10.358571,,Emma Stina Blackstenius,10229.0,,,,,,Recovery,1,Regular Play,Johanna Rytting-Kaneryd,62710.0,Right Wing Back,47,Sweden Women's,858,"['79388596-0353-4537-b363-a85380a031cd', 'b33e9f07-9dcc-4cb0-9740-2c9d1a3e0cf3']",29,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:23:29.761,Pass,
,,,,,,,,,,,,,,,,,0.989724,,,,,,,,,,c369e27e-8323-4fdb-b34c-b751d8e3d4ab,905,,"[99.0, 80.0]",3893796,23,,,,-0.7424139,,,,,,"[108.7, 71.1]",,Low Pass,,13.164346,,Kosovare Asllani,10220.0,,,,,,Throw-in,1,From Throw In,Gun Nathalie Björn,26093.0,Right Center Back,48,Sweden Women's,858,['17e49481-d8dd-4ea1-b27f-366f738e8b6a'],47,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:23:47.132,Pass,
,,,,,,,,,,,,,,,,,0.701435,,,,,,,,,,3d3a7844-f98b-4048-984b-a1b61e51f242,911,,"[109.2, 80.0]",3893796,23,,,,-1.485291,,,,,,"[110.1, 69.5]",,Low Pass,,10.538501,,Kosovare Asllani,10220.0,,,,,,Throw-in,1,From Throw In,Gun Nathalie Björn,26093.0,Right Center Back,49,Sweden Women's,858,['95c5951b-cc87-4c37-9c26-43fa287bcbc6'],59,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:23:59.430,Pass,
,,,,,,,,,,,,,,,,,0.85263,,,,,,,,,,a9c6c234-b2eb-4101-b2a1-bcc355838eba,915,,"[110.3, 69.7]",3893796,24,,,,1.5707964,,Right Foot,,,,"[110.3, 75.6]",,Low Pass,,5.9,Incomplete,Gun Nathalie Björn,26093.0,,,,,,,1,From Throw In,Kosovare Asllani,10220.0,Right Attacking Midfield,49,Sweden Women's,858,"['60c233d5-d562-4dfd-8073-19341aa42066', '9d561d47-2f48-43bf-bee7-0acc7cc27bec', 'c9da2e66-d743-4703-aab6-222b8645d721']",0,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:24:00.171,Pass,True
,,,,,,,,,,,,,,,,,0.702005,,,,,,,,,,2334256c-8cbf-4613-b169-6de62d14c8f8,918,,"[112.5, 80.0]",3893796,24,,,,-2.2673204,,,,,,"[103.3, 69.0]",,Low Pass,,14.340154,,Ingrid Filippa Angeldal,62666.0,,,,,,Throw-in,1,From Throw In,Gun Nathalie Björn,26093.0,Right Center Back,50,Sweden Women's,858,['364d46ee-4a6f-49d3-a067-9c3417dc8c2d'],13,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:24:13.928,Pass,
,,,,,,,,,,,,,,,,,0.888704,,,,,,,,,,4e6cf7c9-e217-47ea-8250-baf9cf5b9236,921,,"[103.3, 69.0]",3893796,24,,,,0.7246036,,Right Foot,,,,"[109.4, 74.4]",,Low Pass,,8.146778,,Gun Nathalie Björn,26093.0,,,,,,,1,From Throw In,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,50,Sweden Women's,858,['a4fb85bb-6803-4e99-85dc-f41b5bde8fe7'],14,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:24:14.710,Pass,
,,,,,,,,,,,,,,,,,1.032964,,,,,,,,,,45109b4f-d3f5-4b7c-92af-ae89f418400c,924,,"[109.4, 74.4]",3893796,24,,,,-2.923942,,Right Foot,,,,"[99.0, 72.1]",,Ground Pass,,10.651291,,Ingrid Filippa Angeldal,62666.0,,,,,,,1,From Throw In,Gun Nathalie Björn,26093.0,Right Center Back,50,Sweden Women's,858,['25f77889-b0e6-48d4-8052-252c16f12d1b'],18,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:24:18.345,Pass,
,,,,,,,,,,,,,,,,,2.477966,,,,,,,,,,949eb415-c614-4a12-8967-359541e92373,928,,"[90.5, 71.4]",3893796,24,,,,-2.9189317,,Right Foot,,,,"[69.3, 66.6]",,Ground Pass,,21.736605,,Amanda Ilestedt,26092.0,,,,,,,1,From Throw In,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,50,Sweden Women's,858,"['c5504361-9ef8-46de-a00a-c7ba8c9a66bf', 'f167e1fb-a4ef-4192-be91-6291768a5944']",21,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:24:21.080,Pass,True
,,,,,,,,,,,,,,,,,0.987796,,,,,,,,,,449db1b8-fd51-4824-8e9a-85d52dff8c32,931,,"[69.3, 66.6]",3893796,24,,,,0.49865276,,Left Foot,,,,"[79.4, 72.1]",,Ground Pass,,11.500435,,Ingrid Filippa Angeldal,62666.0,,,,,,,1,From Throw In,Amanda Ilestedt,26092.0,Center Back,50,Sweden Women's,858,['dd9e9623-5aa3-4ebf-b13c-bffb9423cbe1'],23,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:24:23.718,Pass,
,,,,,,,,,,,,,,,,,0.758687,,,,,,,,,,485007e1-a157-4b07-ba65-bce71bcd749a,934,,"[79.4, 72.1]",3893796,24,,,,-0.4567273,,Right Foot,,,,"[91.0, 66.4]",,Ground Pass,,12.924783,,Kosovare Asllani,10220.0,,,,,,,1,From Throw In,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,50,Sweden Women's,858,['3dbcd032-5fd7-4e45-aae1-28e617f71853'],25,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:24:25.535,Pass,
,,,,,,,,,,,,,,,,,2.300288,,,,,,,,,,85ff2a45-53b0-4458-8f11-999159ef20f2,938,,"[92.2, 67.1]",3893796,24,,,,0.4636476,,Right Foot,,,,"[105.4, 73.7]",,Ground Pass,,14.758049,,Gun Nathalie Björn,26093.0,,,,,,,1,From Throw In,Kosovare Asllani,10220.0,Right Attacking Midfield,50,Sweden Women's,858,['f482f920-6a50-4f23-a92f-630bd31cb988'],26,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:24:26.374,Pass,
,,,,,,,,,,,,,,,,,1.223225,,,,,,,,,,16b5f80b-2774-4dc6-8809-0a87b2ed600b,941,,"[105.4, 73.7]",3893796,24,,,,-1.4633281,,Right Foot,True,,,"[108.0, 49.6]",,High Pass,,24.239843,Incomplete,,,,,,,,,1,From Throw In,Gun Nathalie Björn,26093.0,Right Center Back,50,Sweden Women's,858,['3756630f-c2e2-43d4-85f2-bc9e284d9888'],28,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:24:28.754,Pass,
,,,,,,,,,,,,,,,,,1.694128,,,,,,,,,,a989549f-0446-4498-b78d-bab4d72c0659,943,,"[81.3, 33.4]",3893796,24,,,,2.927532,,Left Foot,,,,"[62.9, 37.4]",,Ground Pass,,18.829763,,Magdalena Lilly Eriksson,4633.0,,,,,,Recovery,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Wing Back,50,Sweden Women's,858,['6169d945-0a55-499e-8a80-51b77e2a785c'],32,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:24:32.586,Pass,
,,,,,,,,,,,,,,,,,1.387001,,,,,,,,,,cd67a663-1ebf-4b12-885a-8ca9fda77c67,946,,"[62.9, 37.4]",3893796,24,,,,1.2472821,,Left Foot,,,,"[68.6, 54.4]",,Ground Pass,,17.930141,,Ingrid Filippa Angeldal,62666.0,,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,50,Sweden Women's,858,['72c600a8-c73f-4cec-ac72-c6e654a0efaf'],35,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:24:35.223,Pass,
,,,,,,,,,,,,,,,,,1.035878,,,,,,,,,,1d67c64c-74cd-49fd-bb2a-46c248dcc4e5,949,,"[68.6, 55.5]",3893796,24,,,,0.8887629,,Right Foot,,,,"[79.4, 68.8]",,Ground Pass,,17.132717,,Gun Nathalie Björn,26093.0,,,,,,,1,From Throw In,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,50,Sweden Women's,858,['11979dea-c7f2-468b-9b27-9788e0575c97'],38,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:24:38.132,Pass,
,,,,,,,,,,,,,,,,,1.996351,,,,,,,,,,b26c1d97-cc9a-4bac-8b47-8b46c14f8722,952,,"[79.4, 68.8]",3893796,24,,,,-0.45186365,,Left Foot,,,,"[103.3, 57.2]",,Ground Pass,,26.566332,Incomplete,Elin Ingrid Johanna Rubensson,10221.0,,,,,,,1,From Throw In,Gun Nathalie Björn,26093.0,Right Center Back,50,Sweden Women's,858,"['042c9278-2a92-4973-b0a8-8443a9c02eef', '3094e060-506b-4c20-a6b6-c156d4c2bdf6']",40,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:24:40.409,Pass,
,,,,,,,,,,,,,,,,,1.138429,,,,,,,,,,5ef2cfa3-9e7b-4833-ae2f-0a871246132f,956,,"[93.8, 80.0]",3893796,25,,,,-0.75762755,,,,,,"[104.9, 69.5]",,Low Pass,,15.279398,Incomplete,Emma Stina Blackstenius,10229.0,,,,,,Throw-in,1,From Throw In,Gun Nathalie Björn,26093.0,Right Center Back,51,Sweden Women's,858,"['1d128abf-606c-4226-8167-840870ef25e5', '43345a59-dab1-4200-b643-5682bb1a61ae']",0,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:25:00.367,Pass,
,,,,,,,,,,,,,,,,,2.319299,,,,,,,,,,2bc151c9-0963-4e82-9685-eace68111503,961,,"[19.2, 11.1]",3893796,25,,,,-0.027167227,,Left Foot,,,,"[37.6, 10.6]",,High Pass,,18.406792,Incomplete,,,,,,,,,1,From Throw In,Bongeka Gamede,402119.0,Left Center Back,51,Sweden Women's,858,['165afaab-c79c-4536-b137-30ee9eeac4e9'],2,,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:25:02.952,Pass,
,,,,,,,,,,,,,,,,,0.842707,,,,,,,,,,cba5894b-37e6-4216-91db-726d9980f630,976,,"[56.8, 73.5]",3893796,25,,,,0.0809041,,Right Foot,,,,"[67.9, 74.4]",,Ground Pass,,11.136427,,Johanna Rytting-Kaneryd,62710.0,,,,,,,1,From Throw In,Gun Nathalie Björn,26093.0,Right Center Back,51,Sweden Women's,858,['8009b3b1-bd91-48c1-a6fa-4cb154ed3483'],15,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:25:15.598,Pass,
,,,,,,,,,,,,,,,,,0.809463,,,,,,,,,,15343c5f-8d19-4ccc-bb44-8e0cd53f7c0d,980,,"[68.3, 74.9]",3893796,25,,,,-1.0111147,,Right Foot,,,,"[73.5, 66.6]",,Ground Pass,,9.794386,,Ingrid Filippa Angeldal,62666.0,,,,,,,1,From Throw In,Johanna Rytting-Kaneryd,62710.0,Right Wing Back,51,Sweden Women's,858,"['3a664622-d7fa-4544-a025-badb7db125da', '5efd591f-f6ea-44dd-b277-c5a9d8755172']",16,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:25:16.949,Pass,True
,,,,,,,,,,,,,,,,,1.912717,,,,,,,,,,f2f31086-67e2-4fd2-9bc2-78fb4a504042,983,,"[73.5, 66.6]",3893796,25,,,,0.20805614,,Left Foot,,,,"[91.5, 70.4]",,Ground Pass,,18.396738,Incomplete,Johanna Rytting-Kaneryd,62710.0,,,,,,,1,From Throw In,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,51,Sweden Women's,858,"['4206779a-24aa-4023-9ea2-20a5cbfaab14', '5e84e115-778b-4e86-960f-53be7ea0107b']",17,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:25:17.798,Pass,
,,,,,,,,,,,,,,,,,0.994008,,,,,,,,,,73274bbe-6c1e-4b69-ad3d-775bf8e47be6,986,,"[66.2, 80.0]",3893796,25,,,,-0.8303118,,,,,,"[74.7, 70.7]",,Low Pass,,12.599206,,Ingrid Filippa Angeldal,62666.0,,,,,,Throw-in,1,From Throw In,Gun Nathalie Björn,26093.0,Right Center Back,52,Sweden Women's,858,['33271c58-ba98-4e67-9dc2-a0ae0d7e8dcf'],28,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:25:28.074,Pass,
,,,,,,,,,,,,,,,,,0.857486,,,,,,,,,,9859cedc-6d5e-4115-bfcb-962ba709a522,990,,"[75.4, 70.7]",3893796,25,,,,2.6845238,,Right Foot,,,,"[69.3, 73.7]",,Low Pass,,6.797794,,Gun Nathalie Björn,26093.0,,,,,,,1,From Throw In,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,52,Sweden Women's,858,"['7d056a4c-015b-4d9e-8d3d-c66a36817789', 'e976fd67-d7fa-4bec-bcd6-e57d37208e9c']",29,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:25:29.148,Pass,True
,,,,,,,,,,,,,,,,,1.668448,,,,,,,,,,2aca133d-712b-4db4-abb6-ca684765bbd8,993,,"[69.3, 73.7]",3893796,25,,,,-2.634494,,Right Foot,,,,"[46.8, 61.2]",,Ground Pass,,25.739075,,Amanda Ilestedt,26092.0,,,,,,,1,From Throw In,Gun Nathalie Björn,26093.0,Right Center Back,52,Sweden Women's,858,['95800741-f57b-4133-95e4-6932ff868ce0'],31,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:25:31.758,Pass,
,,,,,,,,,,,,,,,,,1.579908,,,,,,,,,,34364616-fbd1-42d4-a6d1-0802ba346f14,996,,"[52.3, 55.8]",3893796,25,,,,-1.4480683,,Right Foot,,,,"[55.1, 33.1]",,Ground Pass,,22.872036,,Magdalena Lilly Eriksson,4633.0,,,,,,,1,From Throw In,Amanda Ilestedt,26092.0,Center Back,52,Sweden Women's,858,['69ad8f66-8cd7-4619-8daa-771c27f91074'],34,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:25:34.605,Pass,
,,,,,,,,,,,,,,,,,1.93561,,,,,,,,,,6cd4cd0d-63f1-4880-ac6f-93466bdbb482,999,,"[56.8, 25.6]",3893796,25,,,,-0.514559,,Left Foot,,,,"[87.4, 8.3]",,Ground Pass,,35.151814,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,52,Sweden Women's,858,['156eea7b-19e8-47a6-a471-f12bffdf669e'],37,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:25:37.611,Pass,
,,,,,,,,,,,,,,,,,2.374186,,,,,,,,,,7aa6a910-1fbf-4a8e-9829-918c61d5ec8c,1002,,"[82.5, 10.9]",3893796,25,,,,2.7672591,,Left Foot,,,,"[60.1, 19.7]",,Ground Pass,,24.066574,,Magdalena Lilly Eriksson,4633.0,,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Wing Back,52,Sweden Women's,858,['7afc3299-66dd-47b8-8344-63a35dec7d31'],41,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:25:41.125,Pass,
,,,,,,,,,,,,,,,,,1.388821,,,,,,,,,,eabc378b-c8e6-4317-8b62-ad146f5fa62d,1005,,"[63.1, 22.5]",3893796,25,,,,1.8472521,,Left Foot,,,,"[57.0, 44.0]",,Ground Pass,,22.348602,,Amanda Ilestedt,26092.0,,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,52,Sweden Women's,858,['62fcf3f4-410c-4823-832d-c0d5562fc4b3'],45,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:25:45.271,Pass,
,,,,,,,,,,,,,,,,,0.989355,,,,,,,,,,b0bf4127-7954-41a4-ad8a-0e96fa44e038,1008,,"[61.5, 51.8]",3893796,25,,,,0.5565993,,Left Foot,,,,"[70.5, 57.4]",,Ground Pass,,10.6,,Gun Nathalie Björn,26093.0,,,,,,,1,From Throw In,Amanda Ilestedt,26092.0,Center Back,52,Sweden Women's,858,['f00f10a3-46ab-4cbe-9f59-574693a4fea8'],48,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:25:48.081,Pass,
,,,,,,,,,,,,,,,,,0.928713,,,,,,,,,,098a301c-2e6b-4787-b587-9eb2a9efedf7,1011,,"[71.6, 58.1]",3893796,25,,,,0.21204165,,Right Foot,,,,"[86.0, 61.2]",,Ground Pass,,14.729901,,Ingrid Filippa Angeldal,62666.0,,,,,,,1,From Throw In,Gun Nathalie Björn,26093.0,Right Center Back,52,Sweden Women's,858,['06bda4bb-e71c-4ecd-9d0c-dce843b3438a'],50,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:25:50.016,Pass,
,,,,,,,,,,,,,,,,,0.23511,,,,,,,,,,b433851c-9c0b-45c5-a7c9-5648f34f8587,1015,,"[86.0, 69.5]",3893796,25,,,,0.3529904,,Right Foot,,,,"[87.9, 70.2]",,Ground Pass,,2.0248456,Incomplete,,,,,,,,,1,From Throw In,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,52,Sweden Women's,858,"['c17be97d-9889-4d00-a706-e6a92c1ee227', 'e7a15ac1-4a4f-427d-8b32-7bdaa9823e08']",52,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:25:52.593,Pass,True
,,,,,,,,,,,,,,,,,0.806191,,,,,,,,,,795d02d8-ada5-4d7d-a0d0-44579caf6476,1017,,"[98.3, 80.0]",3893796,26,,,,-0.6153395,,,,,,"[109.9, 71.8]",,Low Pass,,14.205632,,Johanna Rytting-Kaneryd,62710.0,,,,,,Throw-in,1,From Throw In,Gun Nathalie Björn,26093.0,Right Center Back,53,Sweden Women's,858,['c8f15abe-4335-435b-88da-d6a513be3221'],16,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:26:16.219,Pass,
,,,,,,,,,,,,,,,,,0.966169,,,,,,,,,,2f1475bb-70da-4c99-a213-f32aa80894da,1020,,"[109.9, 71.8]",3893796,26,,,,2.9441972,,Right Foot,,,,"[104.9, 72.8]",,Ground Pass,,5.0990195,,Gun Nathalie Björn,26093.0,,,,,,,1,From Throw In,Johanna Rytting-Kaneryd,62710.0,Right Wing Back,53,Sweden Women's,858,['b66d0ede-8a69-4c46-b522-2f680837cd43'],17,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:26:17.145,Pass,
,,,,,,,,,,,,,,,,,0.738331,,,,,,,,,,cc8c31b5-19ab-44f9-a1ea-a99e4de56600,1023,,"[104.9, 72.8]",3893796,26,,,,-1.7382281,,Left Foot,,,,"[103.7, 65.7]",,Ground Pass,,7.2006946,,Kosovare Asllani,10220.0,,,,,,,1,From Throw In,Gun Nathalie Björn,26093.0,Right Center Back,53,Sweden Women's,858,['5eba71e6-1ec6-4679-bcb2-af7e7847352c'],18,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:26:18.698,Pass,
,,,,,,,,,,,,,,,,,2.379943,,,,,,,,,,b514c3f6-8405-4233-a5f5-bab6c601b9d4,1025,,"[103.7, 65.7]",3893796,26,,,,0.18793958,,Right Foot,,,,"[120.0, 68.8]",,Low Pass,,16.592167,Out,Gun Nathalie Björn,26093.0,,,,,,,1,From Throw In,Kosovare Asllani,10220.0,Right Attacking Midfield,53,Sweden Women's,858,['4a02db36-03c4-43d1-b3ba-db2e573f124b'],19,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:26:19.436,Pass,
,,,,,,,,,,,,,,,,,2.852667,,,,,,,,,,e9ab4d3a-b32e-4ad7-88c0-37a5e3e19977,1027,,"[7.0, 44.1]",3893796,26,,,,-0.17315996,,Right Foot,,,,"[63.6, 34.2]",,High Pass,,57.45929,,Jermaine Seoposenwe,25511.0,,,,,,Goal Kick,1,From Goal Kick,Kaylin Swart,25746.0,Goalkeeper,54,South Africa Women's,1216,['1c613d1d-e3ba-412e-8312-a62b081b397f'],53,,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:26:53.245,Pass,
,,,,,,,,,,,,,,,,,3.816546,,,,,,,,,,9b5e2086-3632-480b-9b6d-49cc800ab480,1029,,"[63.6, 34.2]",3893796,26,,,,-0.56297207,b002711b-1b18-41cd-b157-da19e4bd02e2,Right Foot,,,,"[96.4, 13.5]",,Low Pass,,38.785694,,Thembi Kgatlana,5052.0,True,,,,,,1,From Goal Kick,Jermaine Seoposenwe,25511.0,Right Midfield,54,South Africa Women's,1216,['b98764ef-942f-45b7-a7be-2342487c61fa'],56,,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:26:56.098,Pass,
,,,,,,,,,,,,,,,,,2.629271,,,,,,,,,,4c3b7a8b-f1bc-446d-b95f-10e91b76aa2b,1035,,"[6.0, 44.0]",3893796,27,True,,,0.57479477,,Right Foot,,,,"[48.3, 71.4]",,Ground Pass,,50.39891,,Gun Nathalie Björn,26093.0,,,,,,Goal Kick,1,From Goal Kick,Zecira Musovic,62713.0,Goalkeeper,55,Sweden Women's,858,['1a26c826-332e-498b-8702-de5da5e8a800'],26,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:27:26.675,Pass,
,,,,,,,,,,,,,,,,,1.714738,,,,,,,,,,0d0e4ccf-b0b2-43d0-8e5a-59b32fef4003,1037,,"[44.3, 71.1]",3893796,27,,,,-1.9462215,,Right Foot,,,,"[37.6, 54.1]",,Ground Pass,,18.272657,,Amanda Ilestedt,26092.0,,,,,,,1,From Goal Kick,Gun Nathalie Björn,26093.0,Right Center Back,55,Sweden Women's,858,['69e11637-bd54-41cc-a3af-624c8f9b10b8'],30,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:27:30.027,Pass,
,,,,,,,,,,,,,,,,,1.574607,,,,,,,,,,6d436fd0-46a4-43ff-8ec6-e162656b2c61,1040,,"[39.5, 51.3]",3893796,27,,,,-1.2164991,,Right Foot,,,,"[51.3, 19.4]",,Ground Pass,,34.012497,,Magdalena Lilly Eriksson,4633.0,,,,,,,1,From Goal Kick,Amanda Ilestedt,26092.0,Center Back,55,Sweden Women's,858,['0f5becfe-b405-44c8-b951-a1e068d43ca6'],33,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:27:33.043,Pass,
,,,,,,,,,,,,,,,,,2.405074,,,,,,,,,,3f641f52-215b-4d34-b2cd-11ddcb4bb2c4,1043,,"[55.3, 17.1]",3893796,27,,,,-0.29911792,,Left Foot,,,,"[100.7, 3.1]",,Ground Pass,,47.50958,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,,1,From Goal Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,55,Sweden Women's,858,['b29734a7-f360-4a7b-a315-002874e9e18b'],35,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:27:35.842,Pass,
,,,,,,,,,,,,,,,,,1.201094,,,,,,,,,,54b65701-adda-4656-a355-4b7b7a0d83b7,1046,,"[103.3, 3.9]",3893796,27,,,,2.646041,,Left Foot,,,,"[95.9, 7.9]",,Ground Pass,,8.411897,,Fridolina Rolfö,10215.0,,,,,,,1,From Goal Kick,Jonna Ann-Charlotte Andersson,10222.0,Left Wing Back,55,Sweden Women's,858,['6033e961-4bf4-4fa9-b305-cec55a5e91e3'],39,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:27:39.989,Pass,
