50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb313e9c-a8d1-4aa4-a246-082a4e6b3a5f,1888,,"[11.2, 39.9]",3893794,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kerly Théus,402008.0,Goalkeeper,97,Haiti Women's,2355,['974d764b-6a00-4db6-933d-300f4a35ba8e'],28,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:03:28.247,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982928cc-612e-4bf1-bd4d-da6b01f08b09,1895,,"[18.7, 21.4]",3893794,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kethna Louis,46847.0,Left Center Back,97,Haiti Women's,2355,['aa87a2a3-7c8a-49e2-a739-24f239f50170'],32,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:03:32.120,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f43bc33d-8054-41e6-8bc6-9816294e4f00,1898,,"[32.6, 6.4]",3893794,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ruthny Mathurin,402003.0,Left Back,97,Haiti Women's,2355,['cfcc1b17-9825-4e8c-8a72-1085256b3158'],35,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:03:35.346,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d372c50-40ce-4f1b-b460-ca35ef94d053,1902,,"[85.8, 25.1]",3893794,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roselord Borgella,53993.0,Center Forward,97,Haiti Women's,2355,['0d68379c-1792-42fd-bb7f-fcb16458d281'],43,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:03:43.486,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e783884a-ead8-44f5-9bf7-a5d65ac44ee9,1904,,"[9.4, 38.5]",3893794,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mary Alexandra Earps,31538.0,Goalkeeper,98,England Women's,865,['d6dbd3fe-8740-4ac6-82cb-696fdb107715'],45,,,,,,,,,,,,,,,,,England Women's,865,00:03:45.351,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1f56102-e19a-417a-884c-2add7641059b,1907,,"[27.4, 43.0]",3893794,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,98,England Women's,865,['36a83ddb-70c7-4629-b974-b147c7a227eb'],48,,,,,,,,,,,,,,,,,England Women's,865,00:03:48.208,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e193db60-65c7-444d-8a5b-05b467c9f4ba,1910,,"[26.2, 62.9]",3893794,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,98,England Women's,865,['b041740a-4937-47c2-b30f-ee7471b63be0'],53,,,,,,,,,,,,,,,,,England Women's,865,00:03:53.832,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2ee8f1b-9849-409f-84ad-82e7b22a87b2,1913,,"[64.9, 68.0]",3893794,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren Hemp,15555.0,Right Wing,98,England Women's,865,['d4aeffab-6da1-422b-8504-886cdba2eb91'],58,,,,,,,,,,,,,,,,,England Women's,865,00:03:58.884,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3fcb28a-ebe8-4ab3-90d2-80dd94abb177,1915,,"[66.3, 75.2]",3893794,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,98,England Women's,865,['1aa738f4-479e-4d4a-9045-f8ea273214fe'],0,,,,,,,,,,,,,,,,,England Women's,865,00:04:00.036,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c6f01ce-a796-4414-b44d-9de758e8b0f0,1918,,"[69.4, 71.5]",3893794,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren Hemp,15555.0,Right Wing,98,England Women's,865,['e0af9bea-15ab-4055-a662-8b787bcfaa70'],0,,,,,,,,,,,,,,,,,England Women's,865,00:04:00.284,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f6d738-9f0a-48fc-ba4e-f8385940d45b,1933,,"[108.3, 37.1]",3893794,49,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Roselord Borgella,53993.0,Center Forward,99,Haiti Women's,2355,['8e4c5af3-3756-49f5-92ee-8b5fa8cc2c0c'],15,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:04:15.199,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d76d3f91-bb93-43fc-9a72-58126491439a,1942,,"[26.5, 72.5]",3893794,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren Hemp,15555.0,Right Wing,99,Haiti Women's,2355,['b8e4171e-a69b-4c3e-931e-1e319277d53f'],20,,,,,,,,,,,,,,,,,England Women's,865,00:04:20.268,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,8141b1bf-a24d-43f5-a3c1-08ba62a3536d,1945,,"[38.5, 77.3]",3893794,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,99,Haiti Women's,2355,['aa1dc431-6158-498c-ad06-8abbbc11201d'],23,,,,,,,,,,,,,,,,,England Women's,865,00:04:23.035,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6a5cdd0-0e0e-43d4-b55d-2d8b6d397473,1947,,"[72.4, 7.2]",3893794,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Melchie Daëlle Dumornay,142735.0,Center Attacking Midfield,100,Haiti Women's,2355,['3d04e4c7-b6c6-4f4e-b0eb-b6783124af86'],36,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:04:36.195,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec83334d-f799-4b33-a0b7-1f5ecad4a7de,1949,,"[70.5, 16.9]",3893794,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dayana Pierre-Louis,402006.0,Left Defensive Midfield,100,Haiti Women's,2355,['25dc2f18-ace5-4e8f-bd41-157f55fedb16'],40,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:04:40.438,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fda5c904-d03a-4389-a6c1-67fb9cddadd3,1951,,"[71.0, 7.9]",3893794,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Melchie Daëlle Dumornay,142735.0,Center Attacking Midfield,100,Haiti Women's,2355,['86418be5-2c18-4518-a4eb-f08309820585'],42,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:04:42.192,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b834cb99-531c-42e7-8a98-af548c2e72e0,1955,,"[64.4, 13.1]",3893794,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dayana Pierre-Louis,402006.0,Left Defensive Midfield,100,Haiti Women's,2355,['c3ce154a-c8db-4702-b8cb-b829c3ef3592'],46,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:04:46.751,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16ecb4d1-3b6f-4886-961b-558689b76a23,1959,,"[50.7, 11.9]",3893794,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kethna Louis,46847.0,Left Center Back,100,Haiti Women's,2355,['ccdf6d35-3e6d-4924-9978-c931f52ad554'],49,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:04:49.110,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b160f0f8-28d7-437e-aeea-92f46f1c4d90,1963,,"[90.9, 2.1]",3893794,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roselord Borgella,53993.0,Center Forward,100,Haiti Women's,2355,['3c69d34b-2c7c-473b-847c-75b24680ddf0'],52,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:04:52.468,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840e1b01-05ad-4247-bd0b-2c095fe194f1,1967,,"[51.5, 70.1]",3893794,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgia Stanway,4643.0,Right Center Midfield,101,England Women's,865,"['771d1edf-5c43-4ed9-8694-747f8b07cd71', 'cf188376-f418-40b0-a7da-bfb668ca1332']",55,,,,,,,,,,,,,,,,,England Women's,865,00:04:55.602,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1dae4df3-00b3-43ac-be83-76a4fa583647,1970,,"[58.4, 78.1]",3893794,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren Hemp,15555.0,Right Wing,101,England Women's,865,['70fc2fe9-baf9-43b2-9562-6218b0096d7b'],57,,,,,,,,,,,,,,,,,England Women's,865,00:04:57.361,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e1d7ffe-df68-4f9c-ae87-dd6f4434add0,1974,,"[45.4, 66.0]",3893794,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,101,England Women's,865,['a8deb784-008b-49ed-8be8-800e77806133'],59,,,,,,,,,,,,,,,,,England Women's,865,00:04:59.089,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,1dd71a4c-8f08-45fd-be8e-907a3166faf4,1981,,"[95.9, 76.3]",3893794,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren Hemp,15555.0,Right Wing,101,England Women's,865,['4ddb9015-b3e4-47be-afc7-282a2e39fda5'],6,,,,,,,,,,,,,,,,,England Women's,865,00:05:06.462,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9962fbd-53a2-4704-831a-2708086100a6,1985,,"[34.9, 2.8]",3893794,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ruthny Mathurin,402003.0,Left Back,102,Haiti Women's,2355,['b60b7e34-35f7-4fc2-a5ef-91a9e216a4ff'],7,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:05:07.540,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75251c0f-e4c6-49e9-90d9-d6e81c8e2737,1989,,"[37.7, 2.1]",3893794,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nérilia Mondesir,30970.0,Left Wing,103,Haiti Women's,2355,"['173639a7-620f-4d8f-bb9e-5bf2a8a65f5a', '3dcfd2d7-f3b7-40b3-8de5-2bfa1832ae96']",34,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:05:34.839,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0e8a6cf-520c-4836-adc6-c50805207d5f,1996,,"[85.1, 37.3]",3893794,52,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Melchie Daëlle Dumornay,142735.0,Center Attacking Midfield,104,Haiti Women's,2355,['5ecf14e6-9cce-4053-ba9b-e796569ccef3'],48,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:07:48.172,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2239cd8-8cc6-4382-aadf-29a94a653c60,1998,,"[96.3, 31.6]",3893794,52,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roselord Borgella,53993.0,Center Forward,104,Haiti Women's,2355,['f2e7762f-bef9-41ff-8e1a-5ff853e4abfb'],49,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:07:49.536,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,131d65f3-d76e-4154-b0f1-a7a017bdbf65,2000,,"[31.3, 50.7]",3893794,52,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Georgia Stanway,4643.0,Right Center Midfield,104,Haiti Women's,2355,['0ea95e09-5123-4b82-a186-d2001db70562'],51,,,,,,,,,,,,,,,,,England Women's,865,00:07:51.346,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f250fd3-0b0c-4e46-a9e2-c771121893e1,2003,,"[99.5, 37.3]",3893794,52,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roselord Borgella,53993.0,Center Forward,104,Haiti Women's,2355,['9f037d61-bf15-44a1-bdb5-3ce503390b2a'],52,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:07:52.672,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d4970e3-8a4d-44e8-9896-36edfa5e009d,2006,,"[57.5, 41.4]",3893794,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessia Russo,47521.0,Center Forward,105,England Women's,865,"['64f9dded-a1db-4d32-b45d-0e37c9585c76', 'a4841b2e-6013-42c4-addb-728b4b985f0c']",56,,,,,,,,,,,,,,,,,England Women's,865,00:07:56.641,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b571c1d2-49e0-48d3-93e5-2cfe9fc91d71,2009,,"[76.3, 73.5]",3893794,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren Hemp,15555.0,Right Wing,105,England Women's,865,['d03553d7-4438-4f03-8050-a7d4b1ecb545'],2,,,,,,,,,,,,,,,,,England Women's,865,00:08:02.440,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d3646a6-3a71-4c1c-8e1d-09e43b068bad,2015,,"[38.6, 25.0]",3893794,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Melchie Daëlle Dumornay,142735.0,Center Attacking Midfield,106,Haiti Women's,2355,['eb50a6b2-f263-4bcc-8ba2-96a579bf9e3a'],10,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:08:10.626,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,59cb0796-a5a4-4bc2-8234-915e1b05120c,2023,,"[75.5, 58.7]",3893794,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,106,Haiti Women's,2355,['e4602c1a-a44f-4781-9725-7d680e83b3c1'],14,,,,,,,,,,,,,,,,,England Women's,865,00:08:14.389,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a092c64f-f716-48fe-b85a-7fefece66a34,2029,,"[70.5, 17.4]",3893794,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Melchie Daëlle Dumornay,142735.0,Center Attacking Midfield,106,Haiti Women's,2355,['9a5c40ed-76fd-4669-8fd6-37913194fed4'],18,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:08:18.990,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a6a2ebb-0139-411a-8dc9-e3b3758e9a8a,2035,,"[6.6, 39.3]",3893794,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mary Alexandra Earps,31538.0,Goalkeeper,107,England Women's,865,['a9915c7e-9a0e-4e69-bc0d-99864b9097f4'],27,,,,,,,,,,,,,,,,,England Women's,865,00:08:27.558,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f31940b0-064f-4a01-be83-d143d44ed0c1,2037,,"[15.5, 50.5]",3893794,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,107,England Women's,865,['7db09705-cc30-45de-b1f0-813bd28ff9df'],33,,,,,,,,,,,,,,,,,England Women's,865,00:08:33.194,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5aa3a890-4816-4125-9254-0a371c71bcb0,2039,,"[38.5, 55.8]",3893794,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgia Stanway,4643.0,Right Center Midfield,107,England Women's,865,['9608ab5d-a56a-4fd0-b8fa-35be11c035c5'],37,,,,,,,,,,,,,,,,,England Women's,865,00:08:37.219,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb487bb4-66db-4854-8752-ad30fc1a6463,2042,,"[28.3, 62.5]",3893794,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,107,England Women's,865,['d3666304-9a3d-4309-9828-08062ff7e659'],39,,,,,,,,,,,,,,,,,England Women's,865,00:08:39.050,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7cd66b88-fadb-490e-986b-6c50fbb049cc,2044,,"[27.1, 55.8]",3893794,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,107,England Women's,865,['fec7882f-b6e8-4e08-b5d1-ab3d620caed9'],40,,,,,,,,,,,,,,,,,England Women's,865,00:08:40.512,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369cf015-43f8-460d-a263-e658ff1c2070,2047,,"[40.5, 57.0]",3893794,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,107,England Women's,865,['8714f0c9-0640-4e62-9e36-6f89dd1f6f27'],42,,,,,,,,,,,,,,,,,England Women's,865,00:08:42.668,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79f4aea5-e12e-4ce3-b407-c6634a19f212,2050,,"[57.1, 61.9]",3893794,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgia Stanway,4643.0,Right Center Midfield,107,England Women's,865,['6b66e8ac-af73-4cfa-80aa-9f02a890c24a'],48,,,,,,,,,,,,,,,,,England Women's,865,00:08:48.785,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,daf5a841-6749-4f7b-b7b8-ca23c22d9556,2054,,"[40.3, 51.7]",3893794,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,107,England Women's,865,['0cdd9203-0a09-48d9-b62d-46a9a30e7840'],50,,,,,,,,,,,,,,,,,England Women's,865,00:08:50.912,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d5c82f8-fc8a-4be2-98f9-3fe531968976,2057,,"[93.9, 6.6]",3893794,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chloe Kelly,15570.0,Left Wing,107,England Women's,865,['1bc6c95a-056b-4f75-8df0-74878fef98b3'],57,,,,,,,,,,,,,,,,,England Women's,865,00:08:57.207,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d279702-baf2-4a92-90e4-e1968185be56,2062,,"[118.1, 16.2]",3893794,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Back,107,England Women's,865,['0efe5cbf-55a5-4b87-8ace-44b2bbfe31d3'],1,,,,,,,,,,,,,,,,,England Women's,865,00:09:01.498,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdb68a3f-a4a0-45e2-b97b-fbcfa877ae34,2064,,"[46.3, 59.0]",3893794,54,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Batcheba Louis,46830.0,Right Wing,108,Haiti Women's,2355,['75db5427-34f2-4d53-863b-bbcb557b3f67'],29,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:09:29.471,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5ca0848-c9f1-48a9-9ae2-b110af2d9661,2068,,"[60.9, 58.4]",3893794,54,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roselord Borgella,53993.0,Center Forward,108,Haiti Women's,2355,"['cd743d3a-8272-4ed2-81c0-6e0e01fa31da', 'd84db6e4-cef1-4ce5-bcfc-228a5a6f10b2']",31,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:09:31.182,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8593e551-85d9-4afb-b5a0-9741941a9d06,2071,,"[59.4, 71.7]",3893794,54,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Betina Petit-Frère,402002.0,Right Back,108,Haiti Women's,2355,['36c4f042-5d3d-4ac0-b2bb-90e6d46bdff7'],33,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:09:33.170,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89714bea-1d0b-41dc-a0e4-121451d0706f,2075,,"[93.9, 68.6]",3893794,54,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Melchie Daëlle Dumornay,142735.0,Center Attacking Midfield,108,Haiti Women's,2355,"['a187aaf2-f48a-42b3-9937-9c84f8380c1c', 'd6687eb4-1887-4dc1-8099-75b1ff79ac80']",36,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:09:36.599,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e5e4322-ee11-4c8d-b6de-3f326708bc27,2084,,"[102.8, 73.1]",3893794,54,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Betina Petit-Frère,402002.0,Right Back,108,Haiti Women's,2355,['684c59e0-6fb8-4975-a03d-dcac18167875'],46,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:09:46.811,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b26683c3-75ec-4902-a672-41bd7e5697c9,2094,,"[110.7, 57.6]",3893794,55,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Batcheba Louis,46830.0,Right Wing,109,Haiti Women's,2355,['1d3c9023-91b9-4bb8-be64-ca4ac051e219'],13,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:10:13.779,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e76f5170-e828-4b3b-8d27-1a9466d06592,2096,,"[19.0, 24.4]",3893794,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ella Toone,31534.0,Left Center Midfield,110,England Women's,865,['18b917ea-7105-456c-9c45-40a8aa802427'],15,,,,,,,,,,,,,,,,,England Women's,865,00:10:15.332,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89b08357-54dd-4f3c-8198-b77aeea8a6a9,2100,,"[32.6, 22.2]",3893794,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessia Russo,47521.0,Center Forward,110,England Women's,865,['350853e3-2ba2-43bb-a449-1fb501e70308'],17,,,,,,,,,,,,,,,,,England Women's,865,00:10:17.451,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7cf66ce-69c3-4921-b458-13c38cde885f,2104,,"[25.5, 14.2]",3893794,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chloe Kelly,15570.0,Left Wing,110,England Women's,865,['91bf4a2a-92ab-43e2-94b1-78d0c87b3aba'],20,,,,,,,,,,,,,,,,,England Women's,865,00:10:20.164,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af0af429-118e-4736-b2a4-678b65543834,2108,,"[18.2, 19.0]",3893794,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Back,110,England Women's,865,['7ae53d33-efae-4196-b2f7-3f4c7bf48d47'],21,,,,,,,,,,,,,,,,,England Women's,865,00:10:21.981,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27c479a7-8854-4c9f-8832-b7544d21a4d2,2111,,"[14.2, 33.4]",3893794,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,110,England Women's,865,['9ad0c552-f662-443d-8f4e-4aae4dc9cdce'],24,,,,,,,,,,,,,,,,,England Women's,865,00:10:24.569,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bea0492-2aa8-45bb-ad53-891fcec7306e,2114,,"[46.3, 74.9]",3893794,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,110,England Women's,865,['0e941b37-62a3-4d3e-bb03-299035d3e60b'],26,,,,,,,,,,,,,,,,,England Women's,865,00:10:26.696,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10d19a85-0507-40f9-aaa7-dacd79564dfd,2121,,"[25.7, 51.7]",3893794,56,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Millie Bright,4642.0,Right Center Back,111,England Women's,865,['63ecfcbd-295b-42f0-aac7-86f78d13abc9'],47,,,,,,,,,,,,,,,,,England Women's,865,00:11:47.538,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc1312e2-5309-4190-8a37-05457733591b,2124,,"[32.6, 28.2]",3893794,56,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jessica Carter,19422.0,Left Center Back,111,England Women's,865,['0807e855-f05e-4b09-be82-634c5613149f'],49,,,,,,,,,,,,,,,,,England Women's,865,00:11:49.804,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddcb9df1-27a0-483e-848a-d191f9cd3ec4,2127,,"[62.9, 5.5]",3893794,56,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alex Greenwood,10252.0,Left Back,111,England Women's,865,['e99c067d-7f66-4585-9d03-187cbc4c2840'],52,,,,,,,,,,,,,,,,,England Women's,865,00:11:52.967,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,157b6a21-d587-4d8f-bb81-51f3533fc8b1,2130,,"[107.4, 11.1]",3893794,56,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Chloe Kelly,15570.0,Left Wing,111,England Women's,865,['c2fa43ee-d1f1-4487-954f-bae2059cf9a6'],57,,,,,,,,,,,,,,,,,England Women's,865,00:11:57.973,Ball Receipt*,
