50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.109656,,,,,,,,,,,,b76c052b-f93f-4f61-897c-b7eef2735bfd,1707,,,"[25.5, 73.0]",3904628,39,,,,-2.642246,,Right Foot,,,"[14.5, 67.0]",,Ground Pass,,12.529964,,,,Irene Paredes Hernandez,10165.0,,,,,,,1,Regular Play,Ona Batlle Pascual,46639.0,Right Back,81,Spain Women's,863,"['c2dae79e-5d21-4649-9224-f7075f8dc204', 'db59ea7f-0f14-4331-aef1-014fb5110818']",15,,,,,,,,,,,,,,,,Spain Women's,863,00:39:15.682,Pass,True
,,,,,,,,,,,,,,,,,5.458048,,,,,,,,,,,,ffefab50-6759-46fd-a903-e39a4912e4bd,1710,,,"[16.8, 67.3]",3904628,39,,,,0.033015523,,Right Foot,,,"[71.3, 69.1]",,High Pass,,54.529716,,,Incomplete,Jennifer Hermoso Fuentes,10151.0,,,,,,,1,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,81,Spain Women's,863,"['454db199-8937-44d4-84c2-667eaccc2329', '4c918ff5-6d3a-436c-9d33-e83a7f2f0013']",16,,,,,,,,,,,,,,,,Spain Women's,863,00:39:16.831,Pass,
,,,,,,,,,,,,,,,,,1.546668,,,,,,,,,,,,454db199-8937-44d4-84c2-667eaccc2329,1712,,,"[48.8, 11.0]",3904628,39,,,,1.8652583,,Left Foot,,,"[41.4, 35.4]",,Ground Pass,,25.497452,,,,Amanda Ilestedt,26092.0,,,,,,Recovery,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,82,Sweden Women's,858,"['993c522e-da2d-405e-ba1b-831da1cf1f93', 'ffefab50-6759-46fd-a903-e39a4912e4bd']",22,,,,,,,,,,,,,,,,Sweden Women's,858,00:39:22.289,Pass,
,,,,,,,,,,,,,,,,,2.328764,,,,,,,,,,,,e0da4c33-99bf-40c5-8781-de9322fe0847,1715,,,"[46.9, 37.5]",3904628,39,,,,-0.47750354,,Right Foot,,,"[81.3, 19.7]",,High Pass,,38.732414,,,Incomplete,Fridolina Rolfö,10215.0,,,,,,,1,Regular Play,Amanda Ilestedt,26092.0,Right Center Back,82,Sweden Women's,858,"['73a8d831-1d5a-4887-96ef-9be9e080272f', '8107e4b5-61b0-42e0-b187-ceeb8584aa48']",27,,,,,,,,,,,,,,,,Sweden Women's,858,00:39:27.056,Pass,
,,,,,,,,,,,,,,,,,3.317986,,,,,,,,,,,,73a8d831-1d5a-4887-96ef-9be9e080272f,1717,,,"[38.8, 60.4]",3904628,39,,,,0.60950464,,Head,,,"[66.3, 79.6]",,Low Pass,,33.53938,,,Out,Alba María Redondo Ferrer,50151.0,,,,,,Recovery,1,Regular Play,Ona Batlle Pascual,46639.0,Right Back,82,Sweden Women's,858,"['203adebc-98c8-4268-8cd2-6a5256daaad0', 'e0da4c33-99bf-40c5-8781-de9322fe0847']",29,,,,,,,,,,,,,,,,Spain Women's,863,00:39:29.385,Pass,
,,,,,,,,,,,,,,,,,3.30722,,,,,,,,,,,,3186c01c-13bd-41a8-a5e7-f51e5cc58aa9,1719,,,"[52.9, 0.1]",3904628,39,,,,2.483986,,,,,"[32.7, 15.7]",,Low Pass,,25.52254,,,,Magdalena Lilly Eriksson,4633.0,,,,,,Throw-in,1,From Throw In,Elin Ingrid Johanna Rubensson,10221.0,Left Defensive Midfield,83,Sweden Women's,858,['43d240bc-b9cd-4393-aa5d-b65a048ca39c'],34,,,,,,,,,,,,,,,,Sweden Women's,858,00:39:34.132,Pass,
,,,,,,,,,,,,,,,,,3.504836,,,,,,,,,,,,e36dedcc-3534-4155-82b4-f89793d699ff,1722,,,"[33.8, 14.4]",3904628,39,,,,2.4501698,,Left Foot,,,"[10.0, 34.1]",,Ground Pass,,30.89547,,,,Zecira Musovic,62713.0,,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,83,Sweden Women's,858,['afd35f59-d8a8-4981-9d73-c38f2f630927'],37,,,,,,,,,,,,,,,,Sweden Women's,858,00:39:37.439,Pass,
,,,,,,,,,,,,,,,,,2.803916,,,,,,,,,,,,a3fccd87-b7be-4a68-a527-287fe7a28f1d,1725,,,"[11.0, 47.3]",3904628,39,,,,0.81998074,,Right Foot,,,"[40.3, 78.7]",,High Pass,,42.94706,,,,Gun Nathalie Björn,26093.0,,,,,,,1,From Throw In,Zecira Musovic,62713.0,Goalkeeper,83,Sweden Women's,858,['cb91aae8-f049-4058-a9c8-3472eea41b9d'],43,,,,,,,,,,,,,,,,Sweden Women's,858,00:39:43.302,Pass,
,,,,,,,,,,,,,,,,,0.88502,,,,,,,,,,,,69ddb201-1bc2-4b68-9083-a31fda935b66,1730,,,"[76.0, 0.1]",3904628,39,,,,1.9705775,,,,,"[73.0, 7.2]",,Low Pass,,7.7077885,,,,Alexia Putellas Segura,10143.0,,,,,,Throw-in,1,From Throw In,Olga  Carmona García,49836.0,Left Back,84,Spain Women's,863,['dac4b9e2-a0ab-41c7-83f3-a694856f7934'],56,,,,,,,,,,,,,,,,Spain Women's,863,00:39:56.869,Pass,
,,,,,,,,,,,,,,,,,0.730837,,,,,,,,,,,,0ef50afa-59f9-4350-9818-713663a828d4,1733,,,"[74.7, 6.7]",3904628,39,,,,0.6601316,,Left Foot,,,"[82.3, 12.6]",,Ground Pass,,9.62133,,,,María Francesca Caldentey Oliver,10161.0,,,,,,,1,From Throw In,Alexia Putellas Segura,10143.0,Left Center Midfield,84,Spain Women's,863,['d40a9b77-69ec-48a7-984a-56a93c1aea1c'],58,,,,,,,,,,,,,,,,Spain Women's,863,00:39:58.924,Pass,
,,,,,,,,,,,,,,,,,2.389927,,,,,,,,,,,,2415d0be-d598-457e-ab97-2d170e79c5dd,1737,,,"[77.7, 12.6]",3904628,40,,,,1.8791723,,Right Foot,,,"[65.5, 50.9]",,High Pass,,40.196144,,,,Ona Batlle Pascual,46639.0,,,,,,,1,From Throw In,María Francesca Caldentey Oliver,10161.0,Left Wing,84,Spain Women's,863,['89e3f2f2-dda5-4710-8156-e9abfc51c009'],0,,,,,,,,,,,,,,,,Spain Women's,863,00:40:00.560,Pass,
,,,,,,,,,,,,,,,,,1.332451,,,,,,,,,,,,64b82b8e-3a36-43cc-b517-5eb01b3518ce,1741,,,"[84.2, 50.4]",3904628,40,,,,-0.633633,,Right Foot,,,"[103.8, 36.0]",,Low Pass,,24.321184,,,Incomplete,Jennifer Hermoso Fuentes,10151.0,,,,,,,1,From Throw In,Ona Batlle Pascual,46639.0,Right Back,84,Spain Women's,863,"['19c799cf-3593-4c40-836b-2a816c2b9af0', '730f8362-d812-4eb5-8dbb-641a7b7c7bcf', 'f6c9cf5a-17fe-40cb-b0c6-6bfc892e3c1a']",5,,,,,,,,,,,,,,,,Spain Women's,863,00:40:05.912,Pass,True
,,,,,,,,,,,,,,,,,0.712595,,,,,,,,,,,,c967d63d-7815-4c94-a37a-191239ff6c50,1744,,,"[72.6, 34.9]",3904628,40,,,,-0.13552772,,Right Foot,,,"[85.8, 33.1]",,Ground Pass,,13.322162,,,Incomplete,Jennifer Hermoso Fuentes,10151.0,,,,,,Recovery,1,From Throw In,Laia Codina Panedas,32694.0,Left Center Back,84,Spain Women's,863,"['692903ce-57ca-4556-88c7-0c7da832e8a4', 'f527289e-2333-4208-9f81-878401ae9a56']",9,,,,,,,,,,,,,,,,Spain Women's,863,00:40:09.483,Pass,
,,,,,,,,,,,,,,,,,1.405181,,,,,,,,,,,,a158e292-787f-4f30-a54e-febf0bd9e6e0,1747,,,"[20.4, 34.1]",3904628,40,,,,-0.021830592,,Right Foot,,,"[43.3, 33.6]",,High Pass,,22.905458,,,,Fridolina Rolfö,10215.0,,,,,,Recovery,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,85,Sweden Women's,858,['63015a37-e4e9-4bad-bc5a-9b64e7c15392'],11,,,,,,,,,,,,,,,,Sweden Women's,858,00:40:11.946,Pass,
,,,,,,,,,,,,,,,,,1.420963,,,,,,,,,,,,d0dbfb4e-46fe-4583-b149-debf77dda6e6,1752,,,"[36.2, 29.2]",3904628,40,,,,3.1415927,,Right Foot,,,"[20.1, 29.2]",,Ground Pass,,16.1,,,,Magdalena Lilly Eriksson,4633.0,,,,,,,1,Regular Play,Fridolina Rolfö,10215.0,Left Wing,85,Sweden Women's,858,"['0d76ba3a-e66b-4184-99b6-204fe126e9a9', 'de79b31f-5fdf-4794-93d0-2daeea9ee333']",16,,,,,,,,,,,,,,,,Sweden Women's,858,00:40:16.351,Pass,True
,,,,,,,,,,,,,,,,,2.210316,,,,,,,,,,,,18b2d699-a911-47f7-aaa0-d7e325e699d0,1755,,,"[24.1, 27.5]",3904628,40,,,,0.4774312,,Left Foot,,,"[55.8, 43.9]",,High Pass,,35.691036,,,,Emma Stina Blackstenius,10229.0,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,85,Sweden Women's,858,['7dbe8c19-cca1-4d91-a234-ef1ee9a6dc7b'],22,,,,,,,,,,,,,,,,Sweden Women's,858,00:40:22.838,Pass,
,,,,,,,,,,,,,,,,,2.827014,,,,,,,,,,,,5e388e64-d73f-4650-99e2-0ef77b0b3970,1761,,,"[57.2, 49.1]",3904628,40,,,,0.67920023,,Right Foot,,,"[89.9, 75.5]",,High Pass,,42.026775,,,,Johanna Rytting-Kaneryd,62710.0,,,,,,Free Kick,1,From Free Kick,Amanda Ilestedt,26092.0,Right Center Back,86,Sweden Women's,858,['1dc8e749-18a5-4f09-8fe2-9e39cf333cda'],54,,,,,,,,,,,,,,,,Sweden Women's,858,00:40:54.819,Pass,
,,,,,,,,,,,,,,,,,1.755957,,,,,,,,,,,,73d25c6f-67eb-426b-a811-79d4229c5950,1766,,,"[23.1, 6.9]",3904628,40,,,,-0.16896181,,Left Foot,,,"[40.1, 4.0]",,Ground Pass,,17.245579,,,Incomplete,María Francesca Caldentey Oliver,10161.0,,,,,,Recovery,1,From Free Kick,Olga  Carmona García,49836.0,Left Back,86,Sweden Women's,858,"['10090a86-841c-4c1b-bec5-0ab8c41dfb83', '236ecec7-18b1-4872-b1f8-a059efe98ab1', '98891318-608e-4c0b-9dd5-b2695765d96f']",58,,,,,,,,,,,,,,,,Spain Women's,863,00:40:58.306,Pass,True
,,,,,,,,,,,,,,,,,2.052374,,,,,,,,,,,,6c6139da-48ba-4d8a-b58f-a3a5f4d70be8,1771,,,"[80.3, 76.8]",3904628,41,,,,-0.61488473,,Right Foot,,,"[98.0, 64.3]",,High Pass,,21.66887,,,Incomplete,Kosovare Asllani,10220.0,,,,,,,1,From Free Kick,Gun Nathalie Björn,26093.0,Right Back,86,Sweden Women's,858,"['133ec370-d7bd-4c9f-bf4c-fa99eb932b36', '2f026611-6de9-4e11-8f68-98a1f547e3c0', '4965466d-8fb6-4509-9ae0-4cd3ddc84d36']",0,,,,,,,,,,,,,,,,Sweden Women's,858,00:41:00.688,Pass,True
,,,,,,,,,,,,,,,,,1.385943,,,,,,,,,,,,4965466d-8fb6-4509-9ae0-4cd3ddc84d36,1774,,,"[22.1, 15.8]",3904628,41,,,True,0.050462175,,,,,"[32.0, 16.3]",,High Pass,,9.912619,,,,Alexia Putellas Segura,10143.0,,,,,,Recovery,1,From Free Kick,Olga  Carmona García,49836.0,Left Back,86,Sweden Women's,858,"['324d7fae-a851-477f-ba83-3b4b97845877', '50cd1e38-f773-4bee-9f9e-33a7f9bd5b0d', '6c6139da-48ba-4d8a-b58f-a3a5f4d70be8']",2,,,,,,,,,,,,,,,,Spain Women's,863,00:41:02.740,Pass,True
,,,,,,,,,,,,,,,,,1.988566,,,,,,,,,,,,fbbecaf8-4f2a-4498-aeb1-8eab654baa7c,1776,,,"[32.8, 16.4]",3904628,41,,,,0.14601226,,Right Foot,,,"[43.0, 17.9]",,Low Pass,,10.309704,,,Incomplete,Jennifer Hermoso Fuentes,10151.0,,,,,,,1,From Free Kick,Alexia Putellas Segura,10143.0,Left Center Midfield,86,Sweden Women's,858,"['d54fbe70-89a9-4dcb-8c38-8cca2c91ee6e', 'e72c3f8e-b9be-453e-9024-543728936937']",4,,,,,,,,,,,,,,,,Spain Women's,863,00:41:04.126,Pass,
,,,,,,,,,,,,,,,,,0.120278,,,,,,,,,,,,eff6c670-aa5f-4901-af71-65c7a9c91231,1781,,,"[110.6, 72.2]",3904628,41,,,,-1.2827408,,Right Foot,,,"[111.4, 69.5]",,Low Pass,,2.8160255,,,Incomplete,Emma Stina Blackstenius,10229.0,,,,,,,1,From Free Kick,Elin Ingrid Johanna Rubensson,10221.0,Left Defensive Midfield,86,Sweden Women's,858,"['3b5b16f6-ea19-4a6e-8268-e0d7e42cb68c', 'c3361a59-3f2a-4c81-b898-1e4381f36457']",11,,,,,,,,,,,,,,,,Sweden Women's,858,00:41:11.962,Pass,
,,,,,,,,,,,,,,,,,1.409338,,,,,,,,,,,,4b37c65d-db76-4cb2-8a3f-21b514b760ae,1784,,,"[110.1, 80.0]",3904628,41,,,,-1.1031165,,,,,"[115.1, 70.1]",,Low Pass,,11.090987,,,,Kosovare Asllani,10220.0,,,,,,Throw-in,1,From Throw In,Gun Nathalie Björn,26093.0,Right Back,87,Sweden Women's,858,['824d1063-e312-463a-bbf5-917e1c4905c1'],27,,,,,,,,,,,,,,,,Sweden Women's,858,00:41:27.514,Pass,
,,,,,,,,,,,,,,,,,1.870183,,,,,,,,,,,,d59413a9-50b4-4aeb-9a8a-b6aa691f4979,1787,,,"[114.4, 70.3]",3904628,41,,,,-1.4513674,,Right Foot,,,"[115.9, 57.8]",,Ground Pass,,12.589679,,,Incomplete,Johanna Rytting-Kaneryd,62710.0,,,,,,,1,From Throw In,Kosovare Asllani,10220.0,Center Attacking Midfield,87,Sweden Women's,858,"['a698594a-6b29-484a-a13d-ce6131d63717', 'a9a6ef7f-fe61-4906-81b6-a4578eeb6b0a', 'e9766dd9-76ea-4f7a-b3a2-c3b563189ccd']",28,,,,,,,,,,,,,,,,Sweden Women's,858,00:41:28.924,Pass,True
,,,,,,,,,,,,,,,,,0.616925,,,,,,,,,,,,6e77391e-ef62-485f-a6e9-63cbe5bcebe0,1791,,,"[2.1, 15.6]",3904628,41,,,,-0.72989964,,Left Foot,,,"[11.6, 7.1]",,High Pass,,12.747549,,,Incomplete,María Francesca Caldentey Oliver,10161.0,,,,,,,1,From Throw In,Olga  Carmona García,49836.0,Left Back,87,Sweden Women's,858,"['3f71f292-f8ae-4cd4-9470-625c2ad4788d', '6f56d783-b619-4c52-94ef-4ff395433098']",33,,,,,,,,,,,,,,,,Spain Women's,863,00:41:33.854,Pass,
,,,,,,,,,,,,,,,,,2.088704,,,,,,,,,,,,2242c2a6-b286-4adb-8653-52a37b71f111,1795,,,"[108.3, 71.6]",3904628,41,,,,-1.4993072,,Right Foot,True,,"[111.1, 32.5]",,High Pass,,39.200127,,,,Fridolina Rolfö,10215.0,,,,,,,1,From Throw In,Gun Nathalie Björn,26093.0,Right Back,87,Sweden Women's,858,['f58ca54a-ee36-4e26-972f-e2c565ab3a0f'],35,,,,,,,,,,,,,,,,Sweden Women's,858,00:41:35.658,Pass,
,,,,,,,,,,,,,,,,,2.433495,,,,,,,,,,,,c9b43bc5-afff-4790-a6c6-82d7ad034794,1800,,,"[120.0, 0.1]",3904628,42,,,,1.6566772,,Right Foot,,,"[116.1, 45.4]",,High Pass,,45.46757,,,Incomplete,,,,True,True,Straight,,Corner,1,From Corner,Kosovare Asllani,10220.0,Center Attacking Midfield,88,Sweden Women's,858,['3e96b4d9-2186-41ab-91fb-21088c92b363'],17,,,,,,,,,,,,,,,,Sweden Women's,858,00:42:17.722,Pass,
,,,,,,,,,,,,,,,,,2.312339,,,,,,,,,,,,c7b698f8-a304-4c4d-9254-d3598712b4f4,1804,,,"[99.3, 80.0]",3904628,42,True,,,-0.34194982,,,,,"[111.1, 75.8]",,High Pass,,12.525175,,,,Johanna Rytting-Kaneryd,62710.0,,,,,,Throw-in,1,From Throw In,Gun Nathalie Björn,26093.0,Right Back,89,Sweden Women's,858,['05345017-1b37-4884-82b0-a9f71a7b41a4'],40,,,,,,,,,,,,,,,,Sweden Women's,858,00:42:40.699,Pass,
,,,,,,,,,,,,,,,,,0.064697,,,,,,,,,,,,eecdb8cf-3165-432c-a8bb-021566ad2521,1813,,,"[114.4, 77.2]",3904628,42,,,,-2.3918936,,Left Foot,,,"[111.5, 74.5]",,Ground Pass,,3.9623225,,,Incomplete,Johanna Rytting-Kaneryd,62710.0,,,,,,,1,From Throw In,Gun Nathalie Björn,26093.0,Right Back,89,Sweden Women's,858,"['45525138-36b7-45ca-9992-c0f6fdc65b3e', 'f00054c6-4889-4bb0-ae57-1d99b9ecda45']",49,,,,,,,,,,,,,,,,Sweden Women's,858,00:42:49.530,Pass,
,,,,,,,,,,,,,,,,,1.784665,,,,,,,,,,,,68ada7ba-3f16-4c62-b466-3b57de0292f8,1816,,,"[120.0, 80.0]",3904628,43,,,,-1.6453247,,Left Foot,,,"[117.2, 42.5]",,High Pass,True,37.60439,,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Jonna Ann-Charlotte Andersson,10222.0,Left Back,90,Sweden Women's,858,['55dce895-ce14-4c39-ac1e-7ca2b0abbca3'],58,,,,,,,,,,,,,,,,Sweden Women's,858,00:43:58.422,Pass,
,,,,,,,,,,,,,,,,,1.8677,,,,,,,,,,,,b4037312-feb4-42b1-9dba-6985c9a3464e,1822,,,"[103.3, 80.0]",3904628,44,True,,,-1.110406,,,,,"[109.4, 67.7]",,Low Pass,,13.72953,,,Incomplete,,,,,,,,Throw-in,1,From Throw In,Gun Nathalie Björn,26093.0,Right Back,91,Sweden Women's,858,['a4cff122-c69f-4db4-8108-d4ee42ee9a29'],15,,,,,,,,,,,,,,,,Sweden Women's,858,00:44:15.876,Pass,
,,,,,,,,,,,,,,,,,1.096993,,,,,,,,,,,,a4cff122-c69f-4db4-8108-d4ee42ee9a29,1823,,,"[10.7, 12.4]",3904628,44,,,,-1.013672,,Left Foot,,,"[14.5, 6.3]",,Ground Pass,,7.1867933,,,Incomplete,María Francesca Caldentey Oliver,10161.0,,,,,,Recovery,1,From Throw In,Olga  Carmona García,49836.0,Left Back,91,Sweden Women's,858,"['20146538-a2c8-4786-a9ed-58d28ae5ffb4', '987cf546-911b-4590-ae30-6a30c8cb5ceb', 'b4037312-feb4-42b1-9dba-6985c9a3464e']",17,,,,,,,,,,,,,,,,Spain Women's,863,00:44:17.744,Pass,
,,,,,,,,,,,,,,,,,1.580848,,,,,,,,,,,,987cf546-911b-4590-ae30-6a30c8cb5ceb,1825,,,"[105.6, 73.8]",3904628,44,,,,-1.5085213,,Right Foot,True,,"[108.3, 30.5]",,High Pass,,43.384098,,,,Fridolina Rolfö,10215.0,,,True,,,Recovery,1,From Throw In,Gun Nathalie Björn,26093.0,Right Back,91,Sweden Women's,858,"['15b8fa22-ca01-4fa0-90a5-60c90d1efc83', 'a4cff122-c69f-4db4-8108-d4ee42ee9a29']",18,,,,,,,,,,,,,,,,Sweden Women's,858,00:44:18.841,Pass,
,,,,,,,,,,,,,,,,,1.42334,,,,,,,,,,,,0c529ecb-889b-4f07-aa93-eff575936815,1829,,,"[93.9, 3.5]",3904628,44,,,,0.7406519,,Left Foot,,,"[104.4, 13.1]",,Ground Pass,,14.227087,,,Incomplete,Fridolina Rolfö,10215.0,,,,,,Recovery,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,91,Sweden Women's,858,"['ef6b376d-1021-41ea-bb25-02e49f3f6215', 'f4aedb58-d5d0-46a0-84f5-48606661bc06']",25,,,,,,,,,,,,,,,,Sweden Women's,858,00:44:25.727,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,584e8bf5-7611-4551-bf41-4606eded6cfe,1837,,,"[20.4, 68.4]",3904628,44,,,,-0.99227214,,Right Foot,,,"[23.6, 63.5]",,Ground Pass,,5.8523498,,,,Aitana Bonmati Conca,15284.0,,,,,,,1,Regular Play,Ona Batlle Pascual,46639.0,Right Back,92,Spain Women's,863,"['863ed603-b333-4fa4-9d5e-dfc12529ee07', 'a78f6ac2-5246-46b2-b1eb-354d405968a0']",27,,,,,,,,,,,,,,,,Spain Women's,863,00:44:27.864,Pass,True
,,,,,,,,,,,,,,,,,0.974179,,,,,,,,,,,,4f864704-7adf-40bb-8c73-2d61e29b091f,1840,,,"[49.5, 67.3]",3904628,44,,,,0.9742953,,Right Foot,,,"[55.0, 75.4]",,Ground Pass,,9.7908125,,,,Alba María Redondo Ferrer,50151.0,,,,,,,1,Regular Play,Aitana Bonmati Conca,15284.0,Right Center Midfield,92,Spain Women's,863,['f37d51ad-5951-4417-a55d-6059688d5a52'],33,,,,,,,,,,,,,,,,Spain Women's,863,00:44:33.096,Pass,
,,,,,,,,,,,,,,,,,1.48909,,,,,,,,,,,,3dba3aa4-32e3-4db9-8a9c-59870dab3eb1,1846,,,"[52.9, 3.4]",3904628,44,,,,2.4972272,,Right Foot,,,"[34.4, 17.3]",,Ground Pass,,23.140009,,,,Magdalena Lilly Eriksson,4633.0,,,,,,,1,Regular Play,Johanna Rytting-Kaneryd,62710.0,Right Wing,93,Sweden Women's,858,['ae95d4ae-6734-4ca2-b16f-900c75686e69'],36,,,,,,,,,,,,,,,,Sweden Women's,858,00:44:36.312,Pass,
,,,,,,,,,,,,,,,,,1.860777,,,,,,,,,,,,84cd94f0-a620-481e-8512-b33c260e7a7e,1849,,,"[34.4, 17.6]",3904628,44,,,,1.7743876,,Left Foot,,,"[28.0, 48.6]",,Ground Pass,,31.653751,,,,Amanda Ilestedt,26092.0,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,93,Sweden Women's,858,['12e76eb6-db8e-4593-89eb-9600355f33a8'],39,,,,,,,,,,,,,,,,Sweden Women's,858,00:44:39.257,Pass,
,,,,,,,,,,,,,,,,,1.517099,,,,,,,,,,,,0a0d230f-7c90-4467-812a-b9338699f6e5,1852,,,"[28.0, 48.8]",3904628,44,,,,-1.3013607,,Right Foot,,,"[34.6, 24.9]",,Ground Pass,,24.794556,,,,Magdalena Lilly Eriksson,4633.0,,,,,,,1,Regular Play,Amanda Ilestedt,26092.0,Right Center Back,93,Sweden Women's,858,['ef0023ff-49da-4094-9237-43308da9c7e3'],42,,,,,,,,,,,,,,,,Sweden Women's,858,00:44:42.393,Pass,
,,,,,,,,,,,,,,,,,0.7616,,,,,,,,,,,,71f4d01d-052c-4c59-8918-d7de6b127e27,1855,,,"[37.5, 21.2]",3904628,44,,,,1.0736247,,Left Foot,,,"[44.5, 34.1]",,Ground Pass,,14.676852,,,,Ingrid Filippa Angeldal,62666.0,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,93,Sweden Women's,858,['4335c648-7133-4828-b840-e3e4147dad59'],45,,,,,,,,,,,,,,,,Sweden Women's,858,00:44:45.778,Pass,
,,,,,,,,,,,,,,,,,1.479393,,,,,,,,,,,,657cdb13-2e4d-49eb-9e25-82680ff8570e,1858,,,"[45.0, 34.1]",3904628,44,,,,-2.0786328,,Right Foot,,,"[38.6, 22.6]",,Ground Pass,,13.160927,,,,Magdalena Lilly Eriksson,4633.0,,,,,,,1,Regular Play,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,93,Sweden Women's,858,['114f66c2-2f38-4585-8d71-135a05572ad9'],47,,,,,,,,,,,,,,,,Sweden Women's,858,00:44:47.621,Pass,
,,,,,,,,,,,,,,,,,4.122458,,,,,,,,,,,,d39b3426-ffa2-476f-89a2-009472ad1b69,1861,,,"[45.3, 22.5]",3904628,44,,,,-0.30623072,,Left Foot,,,"[99.7, 5.3]",,High Pass,,57.05436,,,Incomplete,Emma Stina Blackstenius,10229.0,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,93,Sweden Women's,858,"['267e0fa3-1c0e-417c-a4ab-8c310c352363', 'a7787cb9-9682-4ebc-aadc-85989781d92c']",50,,,,,,,,,,,,,,,,Sweden Women's,858,00:44:50.650,Pass,
,,,,,,,,,,,,,,,,,1.409969,,,,,,,,,,,,a3d980a4-8ba3-4206-82b2-8a9fc0024aec,1864,,,"[97.0, 0.1]",3904628,45,True,,,2.9961305,,,,,"[81.3, 2.4]",,Low Pass,,15.867577,,,,Elin Ingrid Johanna Rubensson,10221.0,,,,,,Throw-in,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,94,Sweden Women's,858,['46907b2e-bde8-49ec-99f5-34aef5b34db4'],2,,,,,,,,,,,,,,,,Sweden Women's,858,00:45:02.620,Pass,
,,,,,,,,,,,,,,,,,1.153268,,,,,,,,,,,,deca5afe-ea0c-4265-bf35-8b3de98974fa,1867,,,"[39.8, 80.0]",3904628,45,,,,-0.64215523,,,,,"[51.7, 71.1]",,High Pass,,14.860013,,,,Alba María Redondo Ferrer,50151.0,,,,,,Throw-in,1,From Throw In,Ona Batlle Pascual,46639.0,Right Back,95,Spain Women's,863,['395ede1e-80a8-43ee-a13e-35f4e6ea739b'],29,,,,,,,,,,,,,,,,Spain Women's,863,00:45:29.149,Pass,
,,,,,,,,,,,,,,,,,5.814329,,,,,,,,,,,,8b381de8-5505-47f5-b884-a8ceae3c269e,1871,,,"[50.9, 75.7]",3904628,45,,,,-0.508869,,Right Foot,,,"[103.6, 46.3]",,High Pass,,60.346085,,,Incomplete,Jennifer Hermoso Fuentes,10151.0,,,,,,,1,From Throw In,Alba María Redondo Ferrer,50151.0,Right Wing,95,Spain Women's,863,"['55570267-18bd-4906-b728-ef837d60076e', 'e42918c1-7426-4e7f-b5e8-6f7be511dde9']",32,,,,,,,,,,,,,,,,Spain Women's,863,00:45:32.234,Pass,
,,,,,,,,,,,,,,,,,1.936622,,,,,,,,,,,,d7930dbd-3834-4be9-8d8a-bbdfa524d770,1875,,,"[20.9, 33.4]",3904628,45,,,,1.3546026,,Left Foot,,,"[25.6, 54.8]",,Ground Pass,,21.910044,,,,Amanda Ilestedt,26092.0,,,,,,,1,Regular Play,Zecira Musovic,62713.0,Goalkeeper,96,Sweden Women's,858,['45d951cf-2ae2-4d14-8b4b-db83971e7f3b'],41,,,,,,,,,,,,,,,,Sweden Women's,858,00:45:41.435,Pass,
