50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.436684,,,,,,,,,,,,,,235cf768-be14-4d9e-a291-d37ec2714efa,723,,,"[72.0, 76.1]",3893788,19,,,,,-3.1159573,,Right Foot,,,,"[40.8, 75.3]",Ground Pass,,31.210255,,Niamh Fahey,19777.0,,,,,,1,Regular Play,Heather Payne,16382.0,Right Wing Back,42,Republic of Ireland Women's,16768,['9f938b35-a676-4bb8-83ee-415050d6d7be'],40,,,,,,,,,,,,,,,,Republic of Ireland Women's,16768,00:19:40.307,Pass,
,,,,,,,,,,,,,,,,,,1.718199,,,,,,,,,,,,,,1192803a-e992-415c-a21c-a06b58bb3dd4,726,,,"[40.1, 71.7]",3893788,19,,,,,-1.4814824,,Right Foot,,,,"[42.5, 44.9]",Ground Pass,,26.907248,,Louise Quinn,15621.0,,,,,,1,Regular Play,Niamh Fahey,19777.0,Right Center Back,42,Republic of Ireland Women's,16768,['ac413fca-852d-4fab-983b-19642219ee51'],43,,,,,,,,,,,,,,,,Republic of Ireland Women's,16768,00:19:43.914,Pass,
,,,,,,,,,,,,,,,,,,1.305248,,,,,,,,,,,,,,b12e2df5-c992-423b-9d3e-e84a82190dde,729,,,"[46.4, 34.1]",3893788,19,,,,,-0.94932735,,Right Foot,,,,"[57.5, 18.6]",Ground Pass,,19.064627,,Katie McCabe,15620.0,,,,,,1,Regular Play,Louise Quinn,15621.0,Center Back,42,Republic of Ireland Women's,16768,['6a984abe-a486-4a32-808e-384774896425'],47,,,,,,,,,,,,,,,,Republic of Ireland Women's,16768,00:19:47.109,Pass,
,,,,,,,,,,,,,,,,,,0.927105,,,,,,,,,,,,,,e93d7317-f97e-4b95-a2c9-a0ee1feb6024,732,,,"[58.0, 22.0]",3893788,19,,,,,1.7879076,,Right Foot,,,,"[56.5, 28.8]",Ground Pass,,6.963476,,Ruesha Littlejohn,35406.0,,,,,,1,Regular Play,Katie McCabe,15620.0,Left Wing Back,42,Republic of Ireland Women's,16768,['f5757c7d-b34b-499b-9e4c-13d72ab6a864'],50,,,,,,,,,,,,,,,,Republic of Ireland Women's,16768,00:19:50.238,Pass,
,,,,,,,,,,,,,,,,,,1.212323,,,,,,,,,,,,,,92da858f-9c6a-45af-bbcc-9e5642bc1a26,734,,,"[56.7, 28.3]",3893788,19,,,,,-2.4650066,,Right Foot,,,,"[43.5, 17.7]",Ground Pass,,16.929264,,Megan Connolly,23413.0,,,,,,1,Regular Play,Ruesha Littlejohn,35406.0,Left Defensive Midfield,42,Republic of Ireland Women's,16768,['7f105233-2aab-409b-9bd8-ebd16de83c9e'],51,,,,,,,,,,,,,,,,Republic of Ireland Women's,16768,00:19:51.165,Pass,
,,,,,,,,,,,,,,,,,,1.388128,,,,,,,,,,,,,,8286df7a-5507-476c-b44e-a716d4fd6794,737,,,"[39.4, 21.8]",3893788,19,,,,,1.5419977,,Right Foot,,,,"[40.1, 46.1]",Ground Pass,,24.31008,,Louise Quinn,15621.0,,,,,,1,Regular Play,Megan Connolly,23413.0,Left Center Back,42,Republic of Ireland Women's,16768,['b826b140-8d7c-4e9e-bb3d-bbdb962f1c68'],53,,,,,,,,,,,,,,,,Republic of Ireland Women's,16768,00:19:53.504,Pass,
,,,,,,,,,,,,,,,,,,1.71471,,,,,,,,,,,,,,305d1d65-2a8c-48b8-80b5-841d1918fa43,740,,,"[41.8, 52.4]",3893788,19,,,,,1.2990042,,Left Foot,,,,"[46.9, 70.7]",Ground Pass,,18.997368,,Niamh Fahey,19777.0,,,,,,1,Regular Play,Louise Quinn,15621.0,Center Back,42,Republic of Ireland Women's,16768,['91ad6faf-44c2-43f5-a5ff-e8c603e65313'],56,,,,,,,,,,,,,,,,Republic of Ireland Women's,16768,00:19:56.658,Pass,
,,,,,,,,,,,,,,,,,,1.236011,,,,,,,,,,,,,,0f38c274-7206-46eb-b4b0-d9b234af288f,743,,,"[48.8, 70.0]",3893788,19,,,,,-0.8835276,,Right Foot,,,,"[57.5, 59.4]",Ground Pass,,13.713133,,Denise O'Sullivan,5084.0,,,,,,1,Regular Play,Niamh Fahey,19777.0,Right Center Back,42,Republic of Ireland Women's,16768,['1bbd9e6e-a7df-4d5b-b2fc-b767b140793e'],58,,,,,,,,,,,,,,,,Republic of Ireland Women's,16768,00:19:58.998,Pass,
,,,,,,,,,,,,,,,,,,1.355034,,,,,,,,,,,,,,91fee712-5630-4a1f-a400-30956f865fdf,746,,,"[64.5, 60.4]",3893788,20,,,,,0.90770817,,Right Foot,,,,"[77.7, 77.3]",Ground Pass,,21.444113,,Heather Payne,16382.0,,,,,,1,Regular Play,Denise O'Sullivan,5084.0,Right Defensive Midfield,42,Republic of Ireland Women's,16768,['0ebcfb61-5bb5-4f23-bd82-f2948f170467'],2,,,,,,,,,,,,,,,,Republic of Ireland Women's,16768,00:20:02.761,Pass,
,,,,,,,,,,,,,,,,,,0.887604,,,,,,,,,,,,,,9aa3c818-d147-4100-b02b-38f46d3ed3fc,748,,,"[77.7, 77.3]",3893788,20,,,,,-0.75837773,,Right Foot,,,,"[87.2, 68.3]",Ground Pass,,13.086252,,Sinead Farrelly,389494.0,,,,,,1,Regular Play,Heather Payne,16382.0,Right Wing Back,42,Republic of Ireland Women's,16768,['5c115120-06e3-40e8-b0b4-703cf9f60893'],4,,,,,,,,,,,,,,,,Republic of Ireland Women's,16768,00:20:04.116,Pass,
,,,,,,,,,,,,,,,,,,2.89601,,,,,,,,,,,,,,0d0ad772-88e1-485c-ab4d-09276df4411f,752,,,"[88.1, 66.6]",3893788,20,,,,,0.27153283,,Left Foot,,,,"[105.7, 71.5]",Ground Pass,,18.269373,Incomplete,Heather Payne,16382.0,,,,,,1,Regular Play,Sinead Farrelly,389494.0,Right Wing,42,Republic of Ireland Women's,16768,"['23e93539-7c6d-4ea1-affb-74fb69001ae2', '34cc2e16-47f4-4850-b566-1976192fd37e', '73254616-f910-43b1-8a44-5094012b71d0']",5,,,,,,,,,,,,,,,,Republic of Ireland Women's,16768,00:20:05.118,Pass,True
,,,,,,,,,,,,,,,,,,1.553803,,,,,,,,,,,,,,e8a78bf1-0c16-4981-8a36-1cded6bd9cf1,755,,,"[105.3, 80.0]",3893788,20,,,,,-1.0482489,,,,,,"[114.4, 64.2]",High Pass,,18.233212,,Denise O'Sullivan,5084.0,,,,,Throw-in,1,From Throw In,Heather Payne,16382.0,Right Wing Back,43,Republic of Ireland Women's,16768,['aa561be6-3f12-47e2-a6e9-36b45d5d307c'],15,,,,,,,,,,,,,,,,Republic of Ireland Women's,16768,00:20:15.398,Pass,
,,,,,,,,,,,,,,,,,,1.581611,,,,,,,,,,,,,,d7c137c8-4e52-4cab-9c0f-4f9218f1c3ac,759,,,"[115.1, 65.0]",3893788,20,,,,,-1.5707964,,Right Foot,True,,,"[115.1, 39.4]",High Pass,,25.6,Incomplete,Marissa Maeve Sheva,42207.0,,,,,,1,From Throw In,Denise O'Sullivan,5084.0,Right Defensive Midfield,43,Republic of Ireland Women's,16768,"['4d35527a-5d2d-415d-8a78-f35ce14d1c9a', '65b61e5f-8f10-4bba-a349-22f78416bbbc']",17,,,,,,,,,,,,,,,,Republic of Ireland Women's,16768,00:20:17.719,Pass,
,,,,,,,,,,,,,,,,,,3.823185,,,,,,,,,,,,,,4e3fd42b-5b28-4284-b869-95e03239e5d1,767,,,"[32.0, 33.0]",3893788,20,,,,,1.26412,,Right Foot,,,,"[45.3, 75.0]",Ground Pass,,44.055534,,Ellie Madison Carpenter,5095.0,,True,,,,1,Regular Play,Mary Boio Fowler,35693.0,Center Attacking Midfield,44,Australia Women's,1205,['3afc6739-0ac3-47b9-a32b-9a611e8bfc9c'],24,,,,,,,,,,,,,,,,Australia Women's,1205,00:20:24.814,Pass,
,,,,,,,,,,,,,,,,,,1.536291,,,,,,,,,,,,,,aaf618e4-f472-437c-ab3a-ba35273c315f,770,,,"[49.1, 75.2]",3893788,20,,,,,-2.8406725,,Right Foot,,,,"[25.9, 68.0]",Ground Pass,,24.291563,,Clare Hunt,401635.0,,,,,,1,Regular Play,Ellie Madison Carpenter,5095.0,Right Back,44,Australia Women's,1205,['42c510d6-4cfd-4f32-a847-d626389cf97a'],31,,,,,,,,,,,,,,,,Australia Women's,1205,00:20:31.212,Pass,
,,,,,,,,,,,,,,,,,,1.487704,,,,,,,,,,,,,,dcf98e93-c608-4d67-a58f-bb7054c0a097,773,,,"[27.9, 54.5]",3893788,20,,,,,-1.4490986,,Right Foot,,,,"[31.3, 26.7]",Ground Pass,,28.007141,,Alanna Stephanie Kennedy,5078.0,,,,,,1,Regular Play,Clare Hunt,401635.0,Right Center Back,44,Australia Women's,1205,['ea847c90-f5c9-44c4-a8c0-d1dbd0499565'],35,,,,,,,,,,,,,,,,Australia Women's,1205,00:20:35.981,Pass,
,,,,,,,,,,,,,,,,,,1.619343,,,,,,,,,,,,,,e470e865-6f97-4251-bf41-2f27dea91963,776,,,"[35.6, 28.7]",3893788,20,,,,,1.0146301,,Right Foot,,,,"[49.4, 50.9]",Ground Pass,,26.139626,,Katrina Gorry,4979.0,,,,,,1,Regular Play,Alanna Stephanie Kennedy,5078.0,Left Center Back,44,Australia Women's,1205,['5f6359b1-ca89-4baf-a518-b7781f67bfd5'],40,,,,,,,,,,,,,,,,Australia Women's,1205,00:20:40.458,Pass,
,,,,,,,,,,,,,,,,,,2.586761,,,,,,,,,,,,,,b8c475d7-3f2f-4d3e-8407-7f151c461f7e,779,,,"[56.1, 54.2]",3893788,20,,,,,-0.19018662,,Right Foot,,,,"[93.5, 47.0]",High Pass,,38.086742,Incomplete,Caitlin Jade Foord,11338.0,,,,,,1,Regular Play,Katrina Gorry,4979.0,Right Defensive Midfield,44,Australia Women's,1205,"['0550a642-36a5-4d3d-978a-7485531c34a5', '66fbae59-2ec0-4c63-8202-a05257c12456']",44,,,,,,,,,,,,,,,,Australia Women's,1205,00:20:44.049,Pass,
,,,,,,,,,,,,,,,,,,1.249918,,,,,,,,,,,,,,238e6fdc-7804-4168-b933-c856b287a3f3,784,,,"[30.7, 9.7]",3893788,20,,,,,0.9551764,,Right Foot,,,,"[45.2, 30.2]",Low Pass,,25.109758,,Denise O'Sullivan,5084.0,,,,,,1,Regular Play,Marissa Maeve Sheva,42207.0,Left Wing,45,Republic of Ireland Women's,16768,['4c34d545-dbc0-4180-a8e1-7b62a12c7da5'],53,,,,,,,,,,,,,,,,Republic of Ireland Women's,16768,00:20:53.156,Pass,
,,,,,,,,,,,,,,,,,,2.658294,,,,,,,,,,,,,,a7ad4df8-6379-41d8-bef7-cb22586f3ffb,791,,,"[48.5, 32.4]",3893788,21,,,,,1.1964628,,Right Foot,,,,"[65.0, 74.4]",Ground Pass,,45.12483,,Niamh Fahey,19777.0,,True,,,Free Kick,1,From Free Kick,Megan Connolly,23413.0,Left Center Back,46,Republic of Ireland Women's,16768,['f240b0ea-f895-417a-8858-a216ab4bd72b'],23,,,,,,,,,,,,,,,,Republic of Ireland Women's,16768,00:21:23.946,Pass,
,,,,,,,,,,,,,,,,,,1.270174,,,,,,,,,,,,,,cd373cc1-f665-4b12-9f73-c64622f8f4fc,794,,,"[74.4, 73.2]",3893788,21,,,,,0.23860933,,Left Foot,,,,"[92.9, 77.7]",Ground Pass,,19.039433,,Heather Payne,16382.0,,,,,,1,From Free Kick,Niamh Fahey,19777.0,Right Center Back,46,Republic of Ireland Women's,16768,['6f93aace-e64a-4220-80e5-b2e7635c1e6b'],28,,,,,,,,,,,,,,,,Republic of Ireland Women's,16768,00:21:28.416,Pass,
,,,,,,,,,,,,,,,,,,0.440895,,,,,,,,,,,,,,9be49234-61ec-4371-a2de-9b5b26d66efc,797,,,"[110.1, 76.8]",3893788,21,,,,,-1.2490457,,Right Foot,,,,"[111.8, 71.7]",Low Pass,,5.375872,Incomplete,,,,,,,,1,From Free Kick,Heather Payne,16382.0,Right Wing Back,46,Republic of Ireland Women's,16768,['50c9fff0-df77-48b9-9e3a-0a0bd8a56883'],32,,,,,,,,,,,,,,,,Republic of Ireland Women's,16768,00:21:32.907,Pass,
,,,,,,,,,,,,,,,,,,6.851636,,,,,,,,,,,,,,7b7ad6e0-63c3-4347-9deb-7330beb36a28,802,,,"[10.3, 15.1]",3893788,21,,,,,-0.12230582,,Left Foot,,,,"[88.4, 5.5]",High Pass,,78.6878,Incomplete,,,,,,,,1,From Free Kick,Alanna Stephanie Kennedy,5078.0,Left Center Back,46,Republic of Ireland Women's,16768,"['2af84d6d-dc6f-464f-be7f-ca6751cdc391', '3c9a3869-6574-4d8a-9330-fff28ae306c2']",36,,,,,,,,,,,,,,,,Australia Women's,1205,00:21:36.960,Pass,True
,,,,,,,,,,,,,,,,,,0.991587,,,,,,,,,,,,,,0d40b652-9d77-4551-9c31-32b53a768348,805,,,"[32.6, 69.5]",3893788,21,,,,,0.5364355,,Right Foot,,,,"[43.7, 76.1]",Ground Pass,,12.913946,,Niamh Fahey,19777.0,,,,,,1,From Free Kick,Louise Quinn,15621.0,Center Back,46,Republic of Ireland Women's,16768,['cf48bc99-2eef-4d4c-986d-698c83d52093'],46,,,,,,,,,,,,,,,,Republic of Ireland Women's,16768,00:21:46.710,Pass,
,,,,,,,,,,,,,,,,,,1.237039,,,,,,,,,,,,,,6aa69af3-6ceb-4c9c-9ca6-f622fced174d,808,,,"[43.7, 76.1]",3893788,21,,,,,-2.3239477,,Right Foot,,,,"[31.7, 63.3]",Ground Pass,,17.54537,,Louise Quinn,15621.0,,,,,,1,From Free Kick,Niamh Fahey,19777.0,Right Center Back,46,Republic of Ireland Women's,16768,['eba53275-58f1-44a7-9c9c-e20ee47cdbb5'],47,,,,,,,,,,,,,,,,Republic of Ireland Women's,16768,00:21:47.742,Pass,
,,,,,,,,,,,,,,,,,,4.531054,,,,,,,,,,,,,,66bc5ee4-e632-4893-bee8-0bcc9008daa9,811,,,"[36.2, 66.6]",3893788,21,,,,,-0.12184244,,Right Foot,,,,"[104.8, 58.2]",High Pass,,69.11237,Incomplete,Heather Payne,16382.0,,,,,,1,From Free Kick,Louise Quinn,15621.0,Center Back,46,Republic of Ireland Women's,16768,"['63675467-55cf-4ee6-8d8c-f6f12b8bd357', '76b884ca-5b6e-4234-a767-f5668a43e536']",52,,,,,,,,,,,,,,,,Republic of Ireland Women's,16768,00:21:52.640,Pass,
,,,,,,,,,,,,,,,,,,1.168335,,,,,,,,,,,,,,e101f72d-550e-48b4-a05d-46b99599efc4,815,,,"[12.4, 25.5]",3893788,21,,,,,0.6055447,,Keeper Arm,,,,"[16.3, 28.2]",Ground Pass,,4.7434163,,Alanna Stephanie Kennedy,5078.0,,,,,,1,Regular Play,Mackenzie Arnold,42787.0,Goalkeeper,47,Australia Women's,1205,['7d5b57b6-b525-479b-a0f8-70b436c9f502'],58,,,,,,,,,,,,,,,,Australia Women's,1205,00:21:58.543,Pass,
,,,,,,,,,,,,,,,,,,1.541102,,,,,,,,,,,,,,b92d1b93-46b5-470e-9fa8-304ea710c8c8,818,,,"[18.2, 30.8]",3893788,22,,,,,1.3393854,,Right Foot,,,,"[22.3, 48.2]",Ground Pass,,17.87652,,Clare Hunt,401635.0,,,,,,1,Regular Play,Alanna Stephanie Kennedy,5078.0,Left Center Back,47,Australia Women's,1205,['ba659420-8c77-4e83-b0f4-3977d5587c6c'],0,,,,,,,,,,,,,,,,Australia Women's,1205,00:22:00.586,Pass,
,,,,,,,,,,,,,,,,,,1.194714,,,,,,,,,,,,,,05afd4f2-395e-48d6-8421-089e6e9a7843,821,,,"[26.9, 55.2]",3893788,22,,,,,1.0114665,,Right Foot,,,,"[34.6, 67.5]",Ground Pass,,14.511374,,Ellie Madison Carpenter,5095.0,,,,,,1,Regular Play,Clare Hunt,401635.0,Right Center Back,47,Australia Women's,1205,['ba69c9de-e773-4614-ae0b-b96eb943602b'],3,,,,,,,,,,,,,,,,Australia Women's,1205,00:22:03.965,Pass,
,,,,,,,,,,,,,,,,,,1.083052,,,,,,,,,,,,,,2e0df7f6-c53d-4b11-ab45-7d4be7179c01,823,,,"[34.6, 67.5]",3893788,22,,,,,-2.0052314,,Right Foot,,,,"[28.8, 55.0]",Ground Pass,,13.780058,,Clare Hunt,401635.0,,,,,,1,Regular Play,Ellie Madison Carpenter,5095.0,Right Back,47,Australia Women's,1205,['270d400e-aedf-44c9-9212-9dd6ca7d5ed4'],5,,,,,,,,,,,,,,,,Australia Women's,1205,00:22:05.160,Pass,
,,,,,,,,,,,,,,,,,,1.357613,,,,,,,,,,,,,,34861387-dad7-42cd-a96c-9275ed5c2ff9,826,,,"[31.5, 51.8]",3893788,22,,,,,-1.4063951,,Right Foot,,,,"[35.1, 30.1]",Ground Pass,,21.996592,,Alanna Stephanie Kennedy,5078.0,,,,,,1,Regular Play,Clare Hunt,401635.0,Right Center Back,47,Australia Women's,1205,['ad12b8d8-e011-45de-ae04-b187b51a8c04'],7,,,,,,,,,,,,,,,,Australia Women's,1205,00:22:07.617,Pass,
,,,,,,,,,,,,,,,,,,1.300645,,,,,,,,,,,,,,e620ed42-f5b0-4429-9e8c-c1225df0e997,829,,,"[40.2, 33.0]",3893788,22,,,,,-0.13381098,,Right Foot,,,,"[50.6, 31.6]",Ground Pass,,10.493808,,Kyra Lillee Cooney-Cross,131586.0,,,,,,1,Regular Play,Alanna Stephanie Kennedy,5078.0,Left Center Back,47,Australia Women's,1205,['a854f31e-dcfd-48af-868c-de064242d1cd'],12,,,,,,,,,,,,,,,,Australia Women's,1205,00:22:12.229,Pass,
,,,,,,,,,,,,,,,,,,1.084065,,,,,,,,,,,,,,c3c20bdf-ed2d-42a8-9c23-5988a1471d9a,831,,,"[50.6, 31.6]",3893788,22,,,,,2.852412,,Right Foot,,,,"[38.5, 35.2]",Ground Pass,,12.624183,,Alanna Stephanie Kennedy,5078.0,,,,,,1,Regular Play,Kyra Lillee Cooney-Cross,131586.0,Left Defensive Midfield,47,Australia Women's,1205,['a0f5df56-bae3-4e1b-a119-21390b8744ef'],13,,,,,,,,,,,,,,,,Australia Women's,1205,00:22:13.530,Pass,
,,,,,,,,,,,,,,,,,,1.134603,,,,,,,,,,,,,,a4e463d2-771f-420a-9bd4-3e3f29fbf52c,834,,,"[41.4, 36.1]",3893788,22,,,,,-0.21493763,,Right Foot,,,,"[55.6, 33.0]",Ground Pass,,14.534442,,Kyra Lillee Cooney-Cross,131586.0,,,,,,1,Regular Play,Alanna Stephanie Kennedy,5078.0,Left Center Back,47,Australia Women's,1205,['ac25097f-df77-474e-9da8-be133c381197'],15,,,,,,,,,,,,,,,,Australia Women's,1205,00:22:15.597,Pass,
,,,,,,,,,,,,,,,,,,1.012857,,,,,,,,,,,,,,a515d59c-5fbd-47a0-913f-87b3f3ccc6af,837,,,"[62.1, 23.1]",3893788,22,,,,,-2.16868,,Right Foot,,,,"[54.2, 11.5]",Ground Pass,,14.0346,,Stephanie-Elise Catley,5000.0,,,,,,1,Regular Play,Kyra Lillee Cooney-Cross,131586.0,Left Defensive Midfield,47,Australia Women's,1205,['095bcfba-78b2-41a5-bdbd-3bd021d429f2'],18,,,,,,,,,,,,,,,,Australia Women's,1205,00:22:18.878,Pass,
,,,,,,,,,,,,,,,,,,1.347823,,,,,,,,,,,,,,0ca5950f-0a2b-480b-a4b4-f354c602bb5c,840,,,"[53.5, 14.4]",3893788,22,,,,,2.2304251,,Left Foot,,,,"[42.1, 29.1]",Ground Pass,,18.602419,,Alanna Stephanie Kennedy,5078.0,,,,,,1,Regular Play,Stephanie-Elise Catley,5000.0,Left Back,47,Australia Women's,1205,['f7a05f0f-109c-4fb6-bd7c-2eec4a1bfd4b'],20,,,,,,,,,,,,,,,,Australia Women's,1205,00:22:20.920,Pass,
,,,,,,,,,,,,,,,,,,1.616296,,,,,,,,,,,,,,c69f99d8-a4d2-4ba8-865b-643a62413a2c,843,,,"[43.6, 32.0]",3893788,22,,,,,1.345338,,Left Foot,,,,"[48.6, 53.8]",Ground Pass,,22.366045,,Clare Hunt,401635.0,,,,,,1,Regular Play,Alanna Stephanie Kennedy,5078.0,Left Center Back,47,Australia Women's,1205,['6d164aa2-e158-402c-b921-c419af2e1d6b'],23,,,,,,,,,,,,,,,,Australia Women's,1205,00:22:23.458,Pass,
,,,,,,,,,,,,,,,,,,1.935745,,,,,,,,,,,,,,8fbb4c4e-d2c4-4d27-a5b0-6c313a6c1f70,847,,,"[51.3, 72.3]",3893788,22,,,,,-2.0568926,,Left Foot,,,,"[39.2, 49.4]",Ground Pass,,25.900192,,Alanna Stephanie Kennedy,5078.0,,,,,,1,Regular Play,Clare Hunt,401635.0,Right Center Back,47,Australia Women's,1205,"['3d29b41d-758c-4f8a-9478-946a06fcbf4b', 'a66c88e3-5b56-4acf-85cb-cd675aebb036']",32,,,,,,,,,,,,,,,,Australia Women's,1205,00:22:32.545,Pass,True
,,,,,,,,,,,,,,,,,,2.179256,,,,,,,,,,,,,,9b687054-adde-48d2-8010-42d2a264008a,850,,,"[52.7, 40.7]",3893788,22,,,,,0.7961836,,Left Foot,,,,"[84.8, 73.5]",High Pass,,45.893898,,Hayley Emma Raso,6818.0,,,,,,1,Regular Play,Alanna Stephanie Kennedy,5078.0,Left Center Back,47,Australia Women's,1205,['2103078a-0bb9-4ce8-a48a-1a9efd78e89d'],38,,,,,,,,,,,,,,,,Australia Women's,1205,00:22:38.671,Pass,
,,,,,,,,,,,,,,,,,,1.899438,,,,,,,,,,,,,,4c9170db-d415-44c0-8ca1-0ad112fba823,853,,,"[84.8, 75.0]",3893788,22,,,,,-1.6409934,,Right Foot,,,,"[83.9, 62.2]",Ground Pass,,12.831601,Incomplete,Ellie Madison Carpenter,5095.0,,,,,,1,Regular Play,Hayley Emma Raso,6818.0,Right Wing,47,Australia Women's,1205,"['90b1a33e-eba6-4538-9f79-45a71ca0ce5b', 'e42aec3e-bb83-4ab1-87d9-46840cceeba4']",42,,,,,,,,,,,,,,,,Australia Women's,1205,00:22:42.067,Pass,
,,,,,,,,,,,,,,,,,,0.421013,,,,,,,,,,,,,,e42aec3e-bb83-4ab1-87d9-46840cceeba4,855,,,"[36.2, 17.9]",3893788,22,,,,,-0.7661698,,Right Foot,,,,"[41.5, 12.8]",Ground Pass,,7.3552704,,Katie McCabe,15620.0,,,,,Recovery,1,Regular Play,Ruesha Littlejohn,35406.0,Left Defensive Midfield,48,Republic of Ireland Women's,16768,"['4c9170db-d415-44c0-8ca1-0ad112fba823', '5f11f4ec-8e32-4d49-8c17-4e1188471614']",43,,,,,,,,,,,,,,,,Republic of Ireland Women's,16768,00:22:43.967,Pass,
,,,,,,,,,,,,,,,,,,2.396604,,,,,,,,,,,,,,26c53d33-3115-497d-81c3-e6712e309459,864,,,"[33.1, 17.9]",3893788,22,,,,,2.6048272,,Right Foot,,,,"[21.0, 25.1]",Ground Pass,,14.080128,,Megan Connolly,23413.0,,,,,,1,Regular Play,Ruesha Littlejohn,35406.0,Left Defensive Midfield,48,Republic of Ireland Women's,16768,"['0d42675b-3934-4740-a310-8faf551ce44d', 'd92d2ffb-4bb5-4c1e-89bf-85fc17ec7f95']",48,,,,,,,,,,,,,,,,Republic of Ireland Women's,16768,00:22:48.665,Pass,True
,,,,,,,,,,,,,,,,,,2.037807,,,,,,,,,,,,,,11b3492e-f64a-4d24-a0bd-aef4e8dddb07,867,,,"[21.0, 25.9]",3893788,22,,,,,2.2706892,,Right Foot,,,,"[8.2, 41.1]",Ground Pass,,19.871588,,Louise Quinn,15621.0,,,,,,1,Regular Play,Megan Connolly,23413.0,Left Center Back,48,Republic of Ireland Women's,16768,"['6dacb041-8787-409b-8b3e-45c03a4e9e84', 'f8afb75f-1113-4339-8515-7a9c5e603fc7']",51,,,,,,,,,,,,,,,,Republic of Ireland Women's,16768,00:22:51.062,Pass,True
,,,,,,,,,,,,,,,,,,2.947633,,,,,,,,,,,,,,c4c499bb-b420-40f5-9488-3c64d5a8a06c,870,,,"[8.2, 41.1]",3893788,22,,,,,0.12918587,,Right Foot,,,,"[41.3, 45.4]",High Pass,,33.378136,,Denise O'Sullivan,5084.0,,,,,,1,Regular Play,Louise Quinn,15621.0,Center Back,48,Republic of Ireland Women's,16768,['ec3edeb1-9891-43e5-a898-569f836992cd'],53,,,,,,,,,,,,,,,,Republic of Ireland Women's,16768,00:22:53.140,Pass,
,,,,,,,,,,,,,,,,,,0.057334,,,,,,,,,,,,,,342ed134-5a51-46c1-9123-00064f28a398,872,,,"[41.3, 45.4]",3893788,22,,,,,-2.56159,,Other,,,,"[38.4, 43.5]",Low Pass,,3.4669871,Incomplete,,,,,,,,1,Regular Play,Denise O'Sullivan,5084.0,Right Defensive Midfield,48,Republic of Ireland Women's,16768,['d82a7371-b454-459a-8115-f01f474c20fc'],56,,,,,,,,,,,,,,,,Republic of Ireland Women's,16768,00:22:56.087,Pass,
,,,,,,,,,,,,,,,,,,1.472789,,,,,,,,,,,,,,eaf47f9a-f9d9-49f5-820b-686e785a64ea,876,,,"[85.1, 49.2]",3893788,22,,,,,-1.9898001,,Left Foot,,,,"[79.8, 37.3]",Ground Pass,,13.0268955,Incomplete,Mary Boio Fowler,35693.0,,,,,Recovery,1,Regular Play,Hayley Emma Raso,6818.0,Right Wing,48,Republic of Ireland Women's,16768,"['935a8505-7aeb-40f7-88b8-003e46beb692', 'ea90439f-22e6-49e9-8d89-271d916e88a7']",59,,,,,,,,,,,,,,,,Australia Women's,1205,00:22:59.591,Pass,
,,,,,,,,,,,,,,,,,,1.940158,,,,,,,,,,,,,,e609c0eb-529d-4557-8a53-6e942e0a21eb,880,,,"[48.3, 54.3]",3893788,23,,,,,1.4664152,,Right Foot,,,,"[50.5, 75.3]",Ground Pass,,21.114923,,Heather Payne,16382.0,,,,,,1,Regular Play,Denise O'Sullivan,5084.0,Right Defensive Midfield,48,Republic of Ireland Women's,16768,['547a8cce-c97f-4b8d-b2c7-d3f29944515d'],3,,,,,,,,,,,,,,,,Republic of Ireland Women's,16768,00:23:03.994,Pass,
,,,,,,,,,,,,,,,,,,1.071117,,,,,,,,,,,,,,162f5271-c233-4495-985b-a896535f12ce,883,,,"[49.5, 73.6]",3893788,23,,,,,-1.3882365,,Right Foot,,,,"[51.9, 60.6]",Ground Pass,,13.219683,,Denise O'Sullivan,5084.0,,,,,,1,Regular Play,Heather Payne,16382.0,Right Wing Back,48,Republic of Ireland Women's,16768,['092b808f-376f-445a-8ecb-9a5ef3b43ae6'],7,,,,,,,,,,,,,,,,Republic of Ireland Women's,16768,00:23:07.071,Pass,
