50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,5.370443,,,,,,,,,,,,,,9341e5d9-b520-4af1-9380-354f61bdaa24,726,,,"[86.7, 8.0]",3893800,19,,,,,1.0271802,,Left Foot,True,,,"[120.0, 63.1]",,High Pass,,64.3809,,,Out,Valentina Giacinti,25541.0,,True,,,,1,Regular Play,Cecilia Salvai,10370.0,Left Center Back,38,Italy Women's,855,['7c3db293-826b-40c2-b8b1-ff155167998d'],10,,,,,,,,,,,,,,,,,Italy Women's,855,00:19:10.729,Pass,
,,,,,,,,,,,,,,,,1.899324,,,,,,,,,,,,,,848186a6-7f3e-42b7-ab5b-bd90d35d4fb4,729,,,"[7.0, 36.1]",3893800,19,,True,,,-0.60765326,,Right Foot,,,,"[26.7, 22.4]",,Ground Pass,,23.995417,,,,María Florencia Bonsegundo,25640.0,,,,,Goal Kick,1,From Goal Kick,Vanina Noemí Correa,25611.0,Goalkeeper,39,Argentina Women's,1204,['8ed0a886-d60a-47c7-8ab1-67e3f88974ee'],39,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:19:39.111,Pass,
,,,,,,,,,,,,,,,,3.371752,,,,,,,,,,,,,,fd7764c7-1c39-4317-9139-0a086e7e4769,732,,,"[33.6, 14.2]",3893800,19,,,,,0.41588035,,Left Foot,,,,"[65.3, 28.2]",,Ground Pass,,34.65386,,,Incomplete,Mariana Valeria Larroquette,25602.0,,,,,,1,From Goal Kick,María Florencia Bonsegundo,25640.0,Left Wing,39,Argentina Women's,1204,"['05e7e6e4-c41d-4865-b324-439a52644f27', '65ce60df-d01a-4032-b3d9-ca40d4e11b00']",43,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:19:43.954,Pass,
,,,,,,,,,,,,,,,,0.979549,,,,,,,,,,,,,,05e7e6e4-c41d-4865-b324-439a52644f27,735,,,"[54.8, 51.9]",3893800,19,,,,,1.5316007,,Right Foot,,,,"[55.0, 57.0]",,Ground Pass,,5.10392,,,,Arianna Caruso,32162.0,,,,,Recovery,1,From Goal Kick,Cecilia Salvai,10370.0,Left Center Back,39,Argentina Women's,1204,"['736394e3-5b42-4d86-99b7-6e113417d6de', 'fd7764c7-1c39-4317-9139-0a086e7e4769']",47,,,,,,,,,,,,,,,,,Italy Women's,855,00:19:47.326,Pass,
,,,,,,,,,,,,,,,,2.1,,,,,,,,,,,,,,360d0e90-9d64-4d4b-bd8e-d90ba3d4f6e5,737,,,"[55.6, 57.0]",3893800,19,,True,True,,1.7220975,,Right Foot,,,,"[52.2, 79.3]",,Ground Pass,,22.557703,,,Injury Clearance,,,,,,,,1,From Goal Kick,Arianna Caruso,32162.0,Left Defensive Midfield,39,Argentina Women's,1204,,51,,,,,,,,,,,,,,,,,Italy Women's,855,00:19:51.396,Pass,
,,,,,,,,,,,,,,,,1.372724,,,,,,,,,,,,,,3381d8c7-502d-468c-bfbb-5d4799e9f7fa,739,,,"[64.5, 0.1]",3893800,20,,True,,,1.673878,,,,,,"[63.6, 8.8]",,Low Pass,,8.746428,,,,María Florencia Bonsegundo,25640.0,,,,,Throw-in,1,From Throw In,Estefanía Romina Banini Ruiz,4944.0,Center Attacking Midfield,40,Argentina Women's,1204,['69aef7d5-0a76-4aab-80ca-917a825793db'],21,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:20:21.865,Pass,
,,,,,,,,,,,,,,,,3.369646,,,,,,,,,,,,,,0ff03f7b-207b-4505-807f-9fe55788e943,741,,,"[64.0, 9.0]",3893800,20,,,,,0.45221955,,Left Foot,,,,"[99.2, 26.1]",,Ground Pass,,39.133743,,,Injury Clearance,,,,,,,,1,From Throw In,María Florencia Bonsegundo,25640.0,Left Wing,40,Argentina Women's,1204,,23,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:20:23.879,Pass,
,,,,,,,,,,,,,,,,1.977593,,,,,,,,,,,,,,7a8dd18f-059a-44b2-80be-a52c222d6315,744,,,"[22.8, 49.1]",3893800,20,,,,,-1.0268966,,Right Foot,,,,"[38.1, 23.8]",,Ground Pass,,29.566536,,,,Cecilia Salvai,10370.0,,,,,,1,Regular Play,Francesca Durante,32152.0,Goalkeeper,41,Italy Women's,855,['d69b4922-7f35-440b-9105-f71980cad1df'],29,,,,,,,,,,,,,,,,,Italy Women's,855,00:20:29.137,Pass,
,,,,,,,,,,,,,,,,1.431573,,,,,,,,,,,,,,307be01d-2df7-4f85-b2a5-cea37882ed16,747,,,"[44.2, 25.5]",3893800,20,,,,,1.8063413,,Left Foot,,,,"[41.2, 38.0]",,Ground Pass,,12.85496,,,,Elena Linari,10208.0,,,,,,1,Regular Play,Cecilia Salvai,10370.0,Left Center Back,41,Italy Women's,855,['238c5e29-5306-42ca-9637-c8b5d722b836'],33,,,,,,,,,,,,,,,,,Italy Women's,855,00:20:33.301,Pass,
,,,,,,,,,,,,,,,,1.666322,,,,,,,,,,,,,,a8fa2ca4-7cf0-46c1-8cc2-b3650d360349,750,,,"[53.5, 39.1]",3893800,20,,,,,-1.2479055,,Right Foot,,,,"[62.3, 12.8]",,Ground Pass,,27.733192,,,,Cecilia Salvai,10370.0,,,,,,1,Regular Play,Elena Linari,10208.0,Right Center Back,41,Italy Women's,855,['3dc5f188-1981-42d4-8b30-4c462d2a6040'],40,,,,,,,,,,,,,,,,,Italy Women's,855,00:20:40.023,Pass,
,,,,,,,,,,,,,,,,1.300816,,,,,,,,,,,,,,577f2b17-725e-46ab-868e-dd929479bf59,753,,,"[69.7, 11.3]",3893800,20,,,,,-0.50236917,,Right Foot,,,,"[85.9, 2.4]",,Ground Pass,,18.483776,,,,Lisa Boattin,25770.0,,,,,,1,Regular Play,Cecilia Salvai,10370.0,Left Center Back,41,Italy Women's,855,['645fe039-0e11-4e2c-8fa8-eaa086cf9d6a'],43,,,,,,,,,,,,,,,,,Italy Women's,855,00:20:43.339,Pass,
,,,,,,,,,,,,,,,,0.886388,,,,,,,,,,,,,,dc55faa1-5cf9-44a6-b395-6e38a9167be2,757,,,"[85.2, 3.9]",3893800,20,,,,,2.3309898,,Left Foot,,,,"[79.4, 10.0]",,Ground Pass,,8.417244,,,,Arianna Caruso,32162.0,,,,,,1,Regular Play,Lisa Boattin,25770.0,Left Back,41,Italy Women's,855,['64263924-e727-4a58-b2a8-406206aa00f0'],47,,,,,,,,,,,,,,,,,Italy Women's,855,00:20:47.045,Pass,
,,,,,,,,,,,,,,,,0.790775,,,,,,,,,,,,,,20aaf04b-7d58-443c-8ac5-669ff6c97c92,760,,,"[76.8, 9.8]",3893800,20,,,,,-3.0648208,,Right Foot,,,,"[65.1, 8.9]",,Ground Pass,,11.734565,,,,Cecilia Salvai,10370.0,,,,,,1,Regular Play,Arianna Caruso,32162.0,Left Defensive Midfield,41,Italy Women's,855,['f38b6bf0-3b7b-46b8-8759-bd805e436c47'],49,,,,,,,,,,,,,,,,,Italy Women's,855,00:20:49.877,Pass,
,,,,,,,,,,,,,,,,0.909925,,,,,,,,,,,,,,21608437-5a5a-4d93-bd93-b0db2c254bf7,763,,,"[68.6, 8.9]",3893800,20,,,,,-0.1351707,,Right Foot,,,,"[81.1, 7.2]",,Ground Pass,,12.61507,,,,Chiara Beccari,135571.0,,,,,,1,Regular Play,Cecilia Salvai,10370.0,Left Center Back,41,Italy Women's,855,['2dca9de0-a224-4043-a3b2-6326fd9cddca'],52,,,,,,,,,,,,,,,,,Italy Women's,855,00:20:52.681,Pass,
,,,,,,,,,,,,,,,,0.156528,,,,,,,,,,,,,,aaf35e2f-5d8b-4698-b186-41320233b0d5,766,,,"[110.5, 12.1]",3893800,20,,,,,1.6991196,,Left Foot,,,,"[110.1, 15.2]",,Ground Pass,,3.1257,,,Incomplete,Valentina Giacinti,25541.0,,,,,,1,Regular Play,Chiara Beccari,135571.0,Left Wing,41,Italy Women's,855,"['dced5b07-8575-439a-8159-2c9697e4249a', 'f1ed93f3-5de6-4fdf-8131-76e614e00e93']",59,,,,,,,,,,,,,,,,,Italy Women's,855,00:20:59.133,Pass,
,,,,,,,,,,,,,,,,0.697293,,,,,,,,,,,,,,608e0a0b-f0ff-49ff-9c61-93c9d8f5575e,772,,,"[10.5, 57.0]",3893800,21,,,,,-0.115759216,,Right Foot,,,,"[14.8, 56.5]",,Ground Pass,,4.3289723,,,,Daiana Micaela Falfán,402461.0,,,,,,1,Regular Play,Miriam Anahí Mayorga,25617.0,Right Center Back,42,Argentina Women's,1204,"['49d877a6-27b1-4929-abdf-e04aad4e5fd8', 'f866294e-474d-4b21-bce1-9a023fb649eb']",0,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:21:00.779,Pass,True
,,,,,,,,,,,,,,,,0.740009,,,,,,,,,,,,,,f60267a1-4988-463e-84ea-2bd40c6af5df,775,,,"[14.8, 56.5]",3893800,21,,,,,1.6133238,,Right Foot,,,,"[14.2, 70.6]",,Ground Pass,,14.112761,,,,Romina Stefania Núñez,402467.0,,,,,,1,Regular Play,Daiana Micaela Falfán,402461.0,Right Defensive Midfield,42,Argentina Women's,1204,['027be7c4-dea5-405b-bd20-55242ede9aa3'],1,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:21:01.557,Pass,
,,,,,,,,,,,,,,,,1.153129,,,,,,,,,,,,,,8bc06b0a-ce58-488a-a287-f1313a2f0a5f,778,,,"[14.2, 70.6]",3893800,21,,,,,2.506007,,Right Foot,,,,"[8.1, 75.1]",,Ground Pass,,7.5802374,,,,Sophie Wais Braun,370851.0,,,,,,1,Regular Play,Romina Stefania Núñez,402467.0,Right Wing,42,Argentina Women's,1204,['5607c2c5-6530-4e49-82db-56de6e24a446'],3,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:21:03.371,Pass,
,,,,,,,,,,,,,,,,0.22629,,,,,,,,,,,,,,6e9136e5-8bc8-4785-85c5-25a109b24e85,782,,,"[8.1, 74.4]",3893800,21,,,,,0.39060703,,Right Foot,,,,"[9.8, 75.1]",,Low Pass,,1.8384776,,,Incomplete,Romina Stefania Núñez,402467.0,,,,,,1,Regular Play,Sophie Wais Braun,370851.0,Right Back,42,Argentina Women's,1204,"['023ac653-ff11-4fe0-a651-7aa75186ca7a', '8dff121d-a53d-4553-b30b-9116d5f23060', 'cca786eb-d142-4fec-8264-0cef6c25e6db']",4,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:21:04.798,Pass,True
,,,,,,,,,,,,,,,,0.960167,,,,,,,,,,,,,,c7fca38a-e3b1-42ba-be64-d48f32e0af0c,786,,,"[105.1, 0.1]",3893800,21,,,,,1.1276938,,,,,,"[110.7, 11.9]",,High Pass,,13.061394,,,Incomplete,Chiara Beccari,135571.0,,,,,Throw-in,1,From Throw In,Lisa Boattin,25770.0,Left Back,43,Italy Women's,855,"['67c900f5-0d52-43b3-ad62-07150c2df8ce', '6c5175e3-5aa1-4c34-be00-31cef923d8fa']",36,,,,,,,,,,,,,,,,,Italy Women's,855,00:21:36.752,Pass,
,,,,,,,,,,,,,,,,0.994291,,,,,,,,,,,,,,132b3499-9abb-485b-9807-fa82e4e34b50,789,,,"[105.1, 0.1]",3893800,21,,,,,1.2363882,,,,,,"[109.2, 11.9]",,High Pass,,12.491998,,,,Chiara Beccari,135571.0,,,,,Throw-in,1,From Throw In,Lisa Boattin,25770.0,Left Back,44,Italy Women's,855,['f0e840d4-2bc4-4fa3-a261-50363d1acee3'],48,,,,,,,,,,,,,,,,,Italy Women's,855,00:21:48.239,Pass,
,,,,,,,,,,,,,,,,0.490118,,,,,,,,,,,,,,daf87d7c-4c41-4dcb-8e2d-71fbd7df808a,791,,,"[109.2, 11.9]",3893800,21,,,,,1.0303768,,Head,,,,"[112.2, 16.9]",,Low Pass,,5.8309517,,,,Arianna Caruso,32162.0,,,,,,1,From Throw In,Chiara Beccari,135571.0,Left Wing,44,Italy Women's,855,['45ff0991-2c99-4c6a-b0dd-f9a2236124a0'],49,,,,,,,,,,,,,,,,,Italy Women's,855,00:21:49.234,Pass,
,,,,,,,,,,,,,,,,6.029692,,,,,,,,,,,,,,9934d7f1-a0bb-4f84-b6a2-279279985d9e,799,,,"[117.6, 22.3]",3893800,21,,,,,1.7892802,,Left Foot,True,,,"[104.9, 79.5]",,High Pass,,58.59292,,,Out,Valentina Giacinti,25541.0,,True,,,,1,From Throw In,Arianna Caruso,32162.0,Left Defensive Midfield,44,Italy Women's,855,['a3dc4dd8-efae-410d-8c3c-7bcbc2a24f57'],53,,,,,,,,,,,,,,,,,Italy Women's,855,00:21:53.598,Pass,
,,,,,,,,,,,,,,,,1.603944,,,,,,,,,,,,,,1d5ad4ab-b92b-47e7-b300-0086b021b8ee,802,,,"[18.9, 0.1]",3893800,22,,,,,0.34194982,,,,,,"[36.6, 6.4]",,High Pass,,18.787762,,,,Mariana Valeria Larroquette,25602.0,,,,,Throw-in,1,From Throw In,Eliana Noemí Stábile,25633.0,Left Back,45,Argentina Women's,1204,['2a93ff0f-90af-4b7d-b3c5-1aaf0b2333e3'],14,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:22:14.763,Pass,
,,,,,,,,,,,,,,,,1.629317,,,,,,,,,,,,,,5776c214-a5c5-4842-8e14-41a5edb8eb40,808,,,"[40.1, 0.1]",3893800,22,,,,,0.3715708,,,,,,"[61.4, 8.4]",,High Pass,,22.860008,,,,Mariana Valeria Larroquette,25602.0,,,,,Throw-in,1,From Throw In,Eliana Noemí Stábile,25633.0,Left Back,46,Argentina Women's,1204,['0c89fe0a-f290-4e60-87c8-039fa7df0738'],29,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:22:29.857,Pass,
,,,,,,,,,,,,,,,,2.821288,,,,,,,,,,,,,,33e945da-439e-4352-b299-9c951a1cd783,813,,,"[57.6, 72.6]",3893800,22,,,,,-0.32175055,,Right Foot,,,,"[73.8, 67.2]",,High Pass,,17.0763,,,Incomplete,Valentina Giacinti,25541.0,,,,,Recovery,1,From Throw In,Lucia Di Guglielmo,46224.0,Right Back,46,Argentina Women's,1204,"['ceecbd3a-5ec2-40d8-8919-9c7d6cc6b814', 'f4edfa35-5342-423d-bd9c-d67260c54c4f']",32,,,,,,,,,,,,,,,,,Italy Women's,855,00:22:32.260,Pass,
,,,,,,,,,,,,,,,,1.312894,,,,,,,,,,,,,,ceecbd3a-5ec2-40d8-8919-9c7d6cc6b814,815,,,"[46.3, 12.9]",3893800,22,,,,,0.13552772,,Head,,,,"[57.3, 14.4]",,High Pass,,11.101802,,,,Mariana Valeria Larroquette,25602.0,,,,,Recovery,1,From Throw In,María Florencia Bonsegundo,25640.0,Left Wing,46,Argentina Women's,1204,"['33e945da-439e-4352-b299-9c951a1cd783', 'ed44c622-92e4-477b-a606-87e97c439b37']",35,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:22:35.082,Pass,
,,,,,,,,,,,,,,,,2.152583,,,,,,,,,,,,,,54bfff93-cc86-4d26-ba03-7e8d4d709016,822,,,"[55.2, 43.9]",3893800,22,,True,,,-1.2395524,,Right Foot,,,,"[68.2, 6.1]",,Ground Pass,,39.972992,,,,Lisa Boattin,25770.0,,,,,,1,Regular Play,Elena Linari,10208.0,Right Center Back,47,Italy Women's,855,['07d35cb0-850d-416b-bc4b-d360bef256fe'],41,,,,,,,,,,,,,,,,,Italy Women's,855,00:22:41.763,Pass,
,,,,,,,,,,,,,,,,2.025082,,,,,,,,,,,,,,959c49cf-f413-41bf-ae3e-d54fe5167f92,824,,,"[69.9, 5.9]",3893800,22,,,,,2.7044153,,Left Foot,,,,"[50.0, 15.2]",,Ground Pass,,21.965883,,,,Cecilia Salvai,10370.0,,,,,,1,Regular Play,Lisa Boattin,25770.0,Left Back,47,Italy Women's,855,['d7b400c1-1270-4c47-8b9c-59b34e5a3bd6'],45,,,,,,,,,,,,,,,,,Italy Women's,855,00:22:45.806,Pass,
,,,,,,,,,,,,,,,,1.298397,,,,,,,,,,,,,,c75aee4b-4ac8-4708-9028-00222a9954a3,827,,,"[50.9, 18.0]",3893800,22,,,,,1.5158517,,Left Foot,,,,"[52.0, 38.0]",,Ground Pass,,20.030228,,,,Elena Linari,10208.0,,,,,,1,Regular Play,Cecilia Salvai,10370.0,Left Center Back,47,Italy Women's,855,['0ede5564-84b4-4486-9e66-49bcc12d9574'],49,,,,,,,,,,,,,,,,,Italy Women's,855,00:22:49.522,Pass,
,,,,,,,,,,,,,,,,2.780879,,,,,,,,,,,,,,b3785024-6319-4cb9-b458-6ad02003395e,830,,,"[55.6, 40.2]",3893800,22,,,,,0.71135795,,Left Foot,,,,"[94.7, 73.9]",,High Pass,,51.618793,,,,Barbara Bonansea,10211.0,,,,,,1,Regular Play,Elena Linari,10208.0,Right Center Back,47,Italy Women's,855,['b429ec68-627c-4bd5-b696-affaa66e20d3'],51,,,,,,,,,,,,,,,,,Italy Women's,855,00:22:51.948,Pass,
,,,,,,,,,,,,,,,,1.140195,,,,,,,,,,,,,,780e33b0-6ae3-490c-a5b7-dc898da2afaa,838,,,"[26.0, 8.4]",3893800,23,,,,,3.1415927,,Right Foot,,,,"[16.3, 8.4]",,Ground Pass,,9.7,,,,Eliana Noemí Stábile,25633.0,,,,,,1,Regular Play,Estefanía Romina Banini Ruiz,4944.0,Center Attacking Midfield,48,Argentina Women's,1204,['151c53f3-ac95-40fc-b339-1900e26a06ec'],1,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:23:01.546,Pass,
,,,,,,,,,,,,,,,,0.876044,,,,,,,,,,,,,,aa4deaa4-1696-47f2-b9e5-e6f9b8c65963,842,,,"[15.7, 8.6]",3893800,23,,,,,0.33713394,,Left Foot,,,,"[25.4, 12.0]",,Ground Pass,,10.278619,,,,Flavia Lorena Benítez,25615.0,,,,,,1,Regular Play,Eliana Noemí Stábile,25633.0,Left Back,48,Argentina Women's,1204,"['11d0d980-be51-48db-9937-da197b417ae8', 'd8c16169-5b06-4f5b-a221-dcfaf741dd79']",4,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:23:04.502,Pass,True
,,,,,,,,,,,,,,,,0.580278,,,,,,,,,,,,,,6ea53517-3df2-43b9-b770-05cd230b37a1,844,,,"[26.5, 12.7]",3893800,23,,,,,-1.4585935,,Right Foot,,,,"[27.3, 5.6]",,Ground Pass,,7.1449285,,,,Estefanía Romina Banini Ruiz,4944.0,,,,,,1,Regular Play,Flavia Lorena Benítez,25615.0,Left Defensive Midfield,48,Argentina Women's,1204,['c075df95-2dad-403a-9dfa-673df84a84ca'],5,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:23:05.378,Pass,
,,,,,,,,,,,,,,,,1.114227,,,,,,,,,,,,,,052cc5b1-3fb8-4bf7-afcc-5c9b4e2fe7d6,847,,,"[27.3, 5.6]",3893800,23,,,,,2.0481417,,Right Foot,,,,"[24.3, 11.4]",,Ground Pass,,6.529931,,,,Flavia Lorena Benítez,25615.0,,,,,,1,Regular Play,Estefanía Romina Banini Ruiz,4944.0,Center Attacking Midfield,48,Argentina Women's,1204,['ea45cce6-296a-4869-b79b-9a0af7eaa6bd'],6,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:23:06.106,Pass,
,,,,,,,,,,,,,,,,0.451398,,,,,,,,,,,,,,3e55fbf0-5762-4214-9404-e3b811621eed,851,,,"[24.7, 10.3]",3893800,23,,,,,-0.20539539,,Right Foot,,,,"[31.9, 8.8]",,Ground Pass,,7.3545904,,,,Estefanía Romina Banini Ruiz,4944.0,,,,,,1,Regular Play,Flavia Lorena Benítez,25615.0,Left Defensive Midfield,48,Argentina Women's,1204,"['e00a12da-1b61-460a-a329-c238717a47f0', 'f37f3c18-4e5a-4504-a927-9a50d6580ed7']",7,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:23:07.626,Pass,True
,,,,,,,,,,,,,,,,0.613074,,,,,,,,,,,,,,28206882-d412-4f59-97ee-e3768c2a6d2f,855,,,"[32.7, 9.7]",3893800,23,,,,,-1.8457062,,Right Foot,,,,"[31.6, 5.8]",,Ground Pass,,4.05216,,,,Flavia Lorena Benítez,25615.0,,,,,,1,Regular Play,Estefanía Romina Banini Ruiz,4944.0,Center Attacking Midfield,48,Argentina Women's,1204,"['6290af57-50a7-4e07-b5c4-591d2254fdf3', 'a8ccad7e-b0a5-41ec-b3a3-bb4a0ab89675']",9,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:23:09.096,Pass,True
,,,,,,,,,,,,,,,,0.718944,,,,,,,,,,,,,,2b886fc6-4749-4f94-9571-d1737f500827,859,,,"[31.4, 5.8]",3893800,23,,,,,1.973451,,Right Foot,,,,"[29.1, 11.2]",,Ground Pass,,5.8694124,,,,Estefanía Romina Banini Ruiz,4944.0,,,,,,1,Regular Play,Flavia Lorena Benítez,25615.0,Left Defensive Midfield,48,Argentina Women's,1204,"['b7a7f0de-b852-4e5e-bdc2-40241521b0f6', 'c8dc72ee-d752-49ae-8568-8c34098fa667']",10,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:23:10.275,Pass,True
,,,,,,,,,,,,,,,,0.610323,,,,,,,,,,,,,,d41c6ed8-26a0-4db9-a1f7-c4f4926be513,862,,,"[29.3, 11.6]",3893800,23,,,,,-1.0093026,,Right Foot,,,,"[33.2, 5.4]",,Ground Pass,,7.324616,,,,Flavia Lorena Benítez,25615.0,,,,,,1,Regular Play,Estefanía Romina Banini Ruiz,4944.0,Center Attacking Midfield,48,Argentina Women's,1204,['cbd99c5d-7bdf-4a2d-8751-45c2676eb354'],11,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:23:11.082,Pass,
,,,,,,,,,,,,,,,,0.355906,,,,,,,,,,,,,,aa7b1441-5937-473f-9b36-e0fcc931a872,865,,,"[33.2, 5.4]",3893800,23,,,,,1.4735432,,Left Foot,,,,"[33.6, 9.5]",,Ground Pass,,4.119466,,,Incomplete,Estefanía Romina Banini Ruiz,4944.0,,,,,,1,Regular Play,Flavia Lorena Benítez,25615.0,Left Defensive Midfield,48,Argentina Women's,1204,"['2995e6c8-9cfe-4cca-9974-286fa4fe34d7', 'c2f65407-cb7b-4f95-97f7-ed55965ede8f']",11,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:23:11.798,Pass,
,,,,,,,,,,,,,,,,0.199998,,,,,,,,,,,,,,2995e6c8-9cfe-4cca-9974-286fa4fe34d7,867,,,"[86.5, 70.6]",3893800,23,,,,,0.9119903,,Left Foot,,,,"[88.9, 73.7]",,Ground Pass,,3.9204593,,,,Giulia Dragoni,349028.0,,,,,Recovery,1,Regular Play,Manuela Giugliano,10228.0,Right Defensive Midfield,48,Argentina Women's,1204,"['aa7b1441-5937-473f-9b36-e0fcc931a872', 'b5d3cde7-5ec9-413d-b6fe-8d0b30d92518']",12,,,,,,,,,,,,,,,,,Italy Women's,855,00:23:12.154,Pass,
,,,,,,,,,,,,,,,,1.529027,,,,,,,,,,,,,,10ef6ab8-40bd-4642-be5a-8ea3d056ec98,871,,,"[89.8, 72.6]",3893800,23,,,,,-1.6730031,,Right Foot,,,,"[88.2, 57.0]",,Ground Pass,,15.681837,,,Incomplete,Giulia Dragoni,349028.0,,,,,Recovery,1,Regular Play,Barbara Bonansea,10211.0,Right Wing,48,Argentina Women's,1204,"['841c0de4-6465-49f4-a01b-5031b9984393', 'dad6ad2a-19aa-497c-9769-030dbea6f7a5']",14,,,,,,,,,,,,,,,,,Italy Women's,855,00:23:14.226,Pass,
,,,,,,,,,,,,,,,,0.973613,,,,,,,,,,,,,,cd63333e-eac3-418a-955a-561436e06362,877,,,"[32.9, 26.9]",3893800,23,,,,,2.6665819,,Right Foot,,,,"[18.9, 34.1]",,Ground Pass,,15.742935,,,,Miriam Anahí Mayorga,25617.0,,,,,,1,Regular Play,Daiana Micaela Falfán,402461.0,Right Defensive Midfield,48,Argentina Women's,1204,"['7bef5f9e-6c80-4ee6-9287-79609218d804', '8c0d786e-df46-4046-8bd0-9dc25630a88a', 'dda54195-1975-46c8-baac-45aad3826392']",18,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:23:18.089,Pass,True
,,,,,,,,,,,,,,,,0.837577,,,,,,,,,,,,,,a10594a2-680f-4dc5-9b35-a6d4630551a5,880,,,"[18.9, 34.1]",3893800,23,,,,,0.3109983,,Left Foot,,,,"[32.9, 38.6]",,Ground Pass,,14.705441,,,,María Florencia Bonsegundo,25640.0,,,,,,1,Regular Play,Miriam Anahí Mayorga,25617.0,Right Center Back,48,Argentina Women's,1204,['ce4a9c8c-0e69-4608-b0d0-df6985b4a3e3'],19,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:23:19.183,Pass,
,,,,,,,,,,,,,,,,1.684635,,,,,,,,,,,,,,ca0afff3-261c-4380-b7c1-494efb8aff62,884,,,"[32.7, 48.3]",3893800,23,,,,,1.232002,,Right Foot,,,,"[40.1, 69.3]",,Ground Pass,,22.265669,,,,Sophie Wais Braun,370851.0,,,,,,1,Regular Play,María Florencia Bonsegundo,25640.0,Left Wing,48,Argentina Women's,1204,['95194c56-0afa-4550-b535-eeaf7c6224aa'],21,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:23:21.880,Pass,
,,,,,,,,,,,,,,,,0.886793,,,,,,,,,,,,,,e9835b31-155f-4295-a0ed-6b449d5163cc,888,,,"[50.4, 72.5]",3893800,23,,,,,-0.05467183,,Right Foot,,,,"[70.5, 71.4]",,Ground Pass,,20.130077,,,,Romina Stefania Núñez,402467.0,,,,,,1,Regular Play,Sophie Wais Braun,370851.0,Right Back,48,Argentina Women's,1204,"['18975ef4-0f40-4fb8-a73f-1f78d7775d5b', '3d9154fb-6e53-44f2-8b3c-d231b0d95e07']",25,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:23:25.445,Pass,True
,,,,,,,,,,,,,,,,0.610416,,,,,,,,,,,,,,2335fe52-f4de-4fab-b966-b14d5c762f8a,892,,,"[73.5, 77.3]",3893800,23,,,,,-2.0282712,,Right Foot,,,,"[70.3, 70.8]",,Ground Pass,,7.2449985,,,,Sophie Wais Braun,370851.0,,,,,,1,Regular Play,Romina Stefania Núñez,402467.0,Right Wing,48,Argentina Women's,1204,"['7ffc019e-321d-4f7f-ba95-2d75b23ba552', 'b3e24e5e-669e-4976-ac5f-71b5adff1264']",29,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:23:29.622,Pass,True
