50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.850014,,,,,,,,,,,,,ad59cc34-50b3-4afe-9881-e3b7fa5941c1,495,,,"[72.7, 0.1]",3893819,14,,True,,,2.9122002,,,,,,"[53.0, 4.7]",,Low Pass,,20.229929,,,,Nouhaila Benzina,402660.0,,,,,,Throw-in,1,From Throw In,Fatima Zahra Tagnaout,402666.0,Left Midfield,37,Morocco Women's,2391,['0e971e7d-70d5-4e7a-947d-e93cb145603e'],42,,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:14:42.031,Pass,
,,,,,,,,,,,,,,,2.411985,,,,,,,,,,,,,0cee1ea6-886e-42f0-a943-5fb54c680db9,498,,,"[57.0, 12.4]",3893819,14,,,,,0.24053425,,Right Foot,,,,"[99.4, 22.8]",,High Pass,,43.656845,,,,Ibtissam Jraïdi,402661.0,,,,,,,1,From Throw In,Nouhaila Benzina,402660.0,Left Center Back,37,Morocco Women's,2391,"['350bf386-8231-4883-b6d0-5e51d915540d', 'e3450557-0c79-40f2-9101-130a8b0d12e3']",47,,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:14:47.809,Pass,True
,,,,,,,,,,,,,,,0.948819,,,,,,,,,,,,,1a3130d5-f13b-4534-b03b-a3c89ad88d9a,506,,,"[21.9, 50.7]",3893819,14,,,,,-0.03844259,,Right Foot,,,,"[27.1, 50.5]",,Ground Pass,,5.2038445,,,,Geum-Min Lee,25453.0,,,,,,,1,Regular Play,So-Hyun Cho,22798.0,Left Center Midfield,38,Korea Republic Women's,1211,['ca6381ab-6778-45c7-8def-e11de7295456'],53,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:14:53.911,Pass,
,,,,,,,,,,,,,,,1.320437,,,,,,,,,,,,,936c1144-edfc-460a-9861-554ab2c48876,510,,,"[28.1, 51.7]",3893819,14,,,,,2.4634733,,Right Foot,,,,"[20.9, 57.5]",,Ground Pass,,9.24554,,,,Hye-Ri Kim,25451.0,,,,,,,1,Regular Play,Geum-Min Lee,25453.0,Right Center Midfield,38,Korea Republic Women's,1211,['3747ef2e-fa79-4385-97c6-7fa3bb1e4edb'],55,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:14:55.171,Pass,
,,,,,,,,,,,,,,,0.842201,,,,,,,,,,,,,ff258de6-e3d0-4f1b-8b40-57f18b1fca6c,513,,,"[23.3, 61.9]",3893819,14,,,,,-1.8114398,,Right Foot,,,,"[19.3, 45.6]",,Ground Pass,,16.783623,,,,Hye-Ji Hong,34550.0,,,,,,,1,Regular Play,Hye-Ri Kim,25451.0,Right Center Back,38,Korea Republic Women's,1211,['53164a5c-318d-41b0-9965-6af36bf198aa'],58,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:14:58.840,Pass,
,,,,,,,,,,,,,,,1.467013,,,,,,,,,,,,,361d5ea9-dcd9-4d7c-b9c4-d16fcf2c76ca,516,,,"[19.5, 45.4]",3893819,15,,,,,-1.5232133,,Right Foot,,,,"[20.3, 28.6]",,Ground Pass,,16.819036,,,,Seo-Yeon Shim,403287.0,,,,,,,1,Regular Play,Hye-Ji Hong,34550.0,Center Back,38,Korea Republic Women's,1211,['a9f6755b-79db-4589-acde-fdd28119f99a'],0,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:15:00.556,Pass,
,,,,,,,,,,,,,,,1.587315,,,,,,,,,,,,,5c9cfe82-26e7-420a-ae4d-5229385544c0,519,,,"[33.3, 28.0]",3893819,15,,,,,1.3434248,,Left Foot,,,,"[39.2, 53.5]",,Ground Pass,,26.17365,,,,So-Hyun Cho,22798.0,,,,,,,1,Regular Play,Seo-Yeon Shim,403287.0,Left Center Back,38,Korea Republic Women's,1211,['7c6e54fe-757f-4ca3-a7bd-bff1aea6992d'],5,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:15:05.797,Pass,
,,,,,,,,,,,,,,,0.729514,,,,,,,,,,,,,9f2e9159-2b79-4c37-8b0c-5e2458b50ce8,522,,,"[50.2, 64.3]",3893819,15,,,,,1.5509969,,Right Foot,,,,"[50.4, 74.4]",,Ground Pass,,10.10198,,,,Hye-Ri Kim,25451.0,,,,,,,1,Regular Play,So-Hyun Cho,22798.0,Left Center Midfield,38,Korea Republic Women's,1211,['54948a65-9158-4a77-97c3-a9d4ca2a65f2'],11,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:15:11.151,Pass,
,,,,,,,,,,,,,,,6.289473,,,,,,,,,,,,,7853f7f7-4849-4450-a9d6-4431b0839464,525,,,"[52.2, 75.4]",3893819,15,,,,,-0.017723402,,Right Foot,,,,"[119.9, 74.2]",,High Pass,,67.71063,,Out,,,,,,,,,,1,Regular Play,Hye-Ri Kim,25451.0,Right Center Back,38,Korea Republic Women's,1211,,12,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:15:12.781,Pass,
,,,,,,,,,,,,,,,2.534409,,,,,,,,,,,,,9149d13a-d2fb-483b-a2bc-181a291d56df,526,,,"[6.0, 36.0]",3893819,15,,,,,-0.27155972,,Right Foot,,,,"[64.9, 19.6]",,High Pass,,61.140575,,,,Salma Amani,46564.0,,,,,,Goal Kick,1,From Goal Kick,Khadija Er-Rmichi,402656.0,Goalkeeper,39,Morocco Women's,2391,['127b88fc-f13b-492a-b631-b4f9ad1e0ede'],44,,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:15:44.336,Pass,
,,,,,,,,,,,,,,,3.335277,,,,,,,,,,,,,951fd0d3-53dd-4fa0-9e57-b6c2eb7515f3,536,,,"[66.3, 63.7]",3893819,16,,,,,-0.7122893,,Right Foot,,,,"[104.4, 30.8]",,High Pass,,50.33905,,,,Eun-Sun Park,403289.0,,,,,,Free Kick,1,From Free Kick,Hye-Ri Kim,25451.0,Right Center Back,41,Korea Republic Women's,1211,['f2b7658d-bf42-4161-9d79-0ed0363e10e7'],14,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:16:14.313,Pass,
,,,,,,,,,,,,,,,0.824467,,,,,,,,,,,,,da613da7-611e-4104-9274-cdb4d0aa32db,539,,,"[105.7, 29.8]",3893819,16,,,,True,1.4497691,,,,,,"[107.5, 44.6]",,Low Pass,,14.909058,,,,So-Hyun Cho,22798.0,,,,,,,1,From Free Kick,Eun-Sun Park,403289.0,Left Center Forward,41,Korea Republic Women's,1211,"['30444ee7-d8c8-4071-81d2-f94d81ae3bce', '485c6cc4-64bc-461e-b99e-2eb2e4daccf6']",17,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:16:17.648,Pass,True
,,,,,,,,,,,,,,,0.84662,,,,,,,,,,,,,0cd6818f-1cee-4366-ba31-b5ed3def4bb4,543,,,"[107.1, 45.2]",3893819,16,,,,,1.805212,a18327f5-e10a-4c77-9d0f-b3e5eb553d6c,Left Foot,,,,"[105.5, 51.9]",,Ground Pass,,6.8883963,,,,Geum-Min Lee,25453.0,True,,,,,,1,From Free Kick,So-Hyun Cho,22798.0,Left Center Midfield,41,Korea Republic Women's,1211,"['34105bc5-8f73-4a8b-8a43-27768396a22f', '53570406-1898-4bd8-8598-2e35c480d886']",19,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:16:19.990,Pass,True
,,,,,,,,,,,,,,,3.290639,,,,,,,,,,,,,f08fdffc-12b1-4076-a858-d4231ca42d2c,553,,,"[19.1, 0.1]",3893819,16,,True,,,0.37724906,,,,,,"[40.3, 8.5]",,High Pass,,22.803509,,Incomplete,,Salma Amani,46564.0,,,,,,Throw-in,1,From Throw In,Zineb Redouani,402665.0,Left Back,42,Morocco Women's,2391,"['414efe55-6ca7-442f-abff-806bcedac114', '697bd684-20c5-4066-b9d1-bc874d492e20']",42,,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:16:42.944,Pass,
,,,,,,,,,,,,,,,1.112745,,,,,,,,,,,,,414efe55-6ca7-442f-abff-806bcedac114,555,,,"[79.8, 71.6]",3893819,16,,True,,,-0.25020054,,Right Foot,,,,"[88.8, 69.3]",,Ground Pass,,9.289241,,,,So-Yun Ji,4647.0,,,,,,Recovery,1,Regular Play,Hyo-Joo Choo,403286.0,Right Wing Back,43,Korea Republic Women's,1211,"['7334846b-9310-4069-8328-7ba0eb7df115', 'f08fdffc-12b1-4076-a858-d4231ca42d2c']",46,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:16:46.234,Pass,
,,,,,,,,,,,,,,,0.719759,,,,,,,,,,,,,b4940fe9-4d0c-4029-b694-3817d44346fb,558,,,"[28.7, 9.0]",3893819,16,,,,,-0.66963893,,Right Foot,,,,"[35.9, 3.3]",,Ground Pass,,9.183137,,,,Fatima Zahra Tagnaout,402666.0,,,,,,Recovery,1,Regular Play,Ghizlane Chebbak,402663.0,Left Defensive Midfield,44,Morocco Women's,2391,['6fd09db5-81b6-4c30-a607-fd5929aad329'],48,,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:16:48.792,Pass,
,,,,,,,,,,,,,,,1.625133,,,,,,,,,,,,,946ee454-5b8a-4959-9690-6c24497fe047,562,,,"[34.3, 4.1]",3893819,16,,,,,1.2924967,,Left Foot,,,,"[38.1, 17.4]",,Ground Pass,,13.832209,,,,Salma Amani,46564.0,,,,,,,1,Regular Play,Fatima Zahra Tagnaout,402666.0,Left Midfield,44,Morocco Women's,2391,['0b711027-1eac-4136-a620-0b367ae512e6'],49,,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:16:49.631,Pass,
,,,,,,,,,,,,,,,1.56754,,,,,,,,,,,,,345022ac-2efc-4e0b-94f1-3b92cb2b092a,565,,,"[37.1, 17.6]",3893819,16,,,,,1.8192153,,Right Foot,,,,"[26.7, 58.6]",,High Pass,,42.298462,,,,Hanane Aït El Haj,402658.0,,,True,,,,1,Regular Play,Salma Amani,46564.0,Center Attacking Midfield,44,Morocco Women's,2391,['afe82420-16a1-4a49-b57e-a0e3d438717f'],52,,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:16:52.206,Pass,
,,,,,,,,,,,,,,,1.007758,,,,,,,,,,,,,f7763371-1b3a-4064-83f2-58b096b5e9bb,568,,,"[37.7, 73.0]",3893819,16,,,,,-1.4135683,,Right Foot,,,,"[39.0, 64.8]",,Ground Pass,,8.302409,,,,Elodie Nakkach,31641.0,,,,,,,1,Regular Play,Hanane Aït El Haj,402658.0,Right Back,44,Morocco Women's,2391,['23ae6e8c-37e7-4aac-a671-d82eb898fba4'],58,,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:16:58.151,Pass,
,,,,,,,,,,,,,,,1.038613,,,,,,,,,,,,,8706f527-6e38-4a48-a571-a2c17fea4424,571,,,"[40.2, 65.0]",3893819,16,,,,,2.3202388,,Right Foot,,,,"[33.5, 72.2]",,Ground Pass,,9.835141,,,,Hanane Aït El Haj,402658.0,,,,,,,1,Regular Play,Elodie Nakkach,31641.0,Right Defensive Midfield,44,Morocco Women's,2391,['7a142e4f-9180-4cd6-b1a7-4f40a7ef8b55'],59,,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:16:59.899,Pass,
,,,,,,,,,,,,,,,1.266234,,,,,,,,,,,,,f2a0d672-84d6-4760-9943-614df8ec396c,574,,,"[32.5, 72.6]",3893819,17,,,,,-0.7149754,,Right Foot,,,,"[45.4, 61.4]",,Ground Pass,,17.083618,,,,Salma Amani,46564.0,,,,,,,1,Regular Play,Hanane Aït El Haj,402658.0,Right Back,44,Morocco Women's,2391,['9216493e-e2a3-40c1-9156-8311d8a63d03'],1,,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:17:01.524,Pass,
,,,,,,,,,,,,,,,0.764896,,,,,,,,,,,,,d5ee2dc2-8f63-4dbc-a000-092d761e4832,577,,,"[39.2, 64.8]",3893819,17,,,,,-2.625667,,Right Foot,,,,"[32.5, 61.0]",,Ground Pass,,7.702597,,,,Hanane Aït El Haj,402658.0,,,,,,,1,Regular Play,Salma Amani,46564.0,Center Attacking Midfield,44,Morocco Women's,2391,['6af01de6-0355-4595-9684-f3f32de021e8'],4,,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:17:04.276,Pass,
,,,,,,,,,,,,,,,1.115941,,,,,,,,,,,,,2830c3e5-d117-4bd2-89df-9712b8106ca6,579,,,"[33.5, 60.6]",3893819,17,,,,,-0.5351192,,Right Foot,,,,"[50.2, 50.7]",,Ground Pass,,19.413912,,,,Ghizlane Chebbak,402663.0,,,,,,,1,Regular Play,Hanane Aït El Haj,402658.0,Right Back,44,Morocco Women's,2391,['e3db3edf-20e4-4487-a9e4-932a62ac82de'],5,,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:17:05.041,Pass,
,,,,,,,,,,,,,,,0.962448,,,,,,,,,,,,,4b9e080f-4971-4f35-907e-862e56fabcdc,587,,,"[56.6, 72.8]",3893819,17,,,,,-0.71306086,,Right Foot,,,,"[67.7, 63.2]",,Ground Pass,,14.675489,,,,Ghizlane Chebbak,402663.0,,,,,,,1,Regular Play,Salma Amani,46564.0,Center Attacking Midfield,44,Morocco Women's,2391,['05210e0b-5def-4714-9d6d-6607b157f616'],10,,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:17:10.167,Pass,
,,,,,,,,,,,,,,,3.375793,,,,,,,,,,,,,9b33b003-1842-49cc-8449-78b5968dd531,591,,,"[69.9, 64.2]",3893819,17,,,,,0.27735937,,Right Foot,,,,"[98.0, 72.2]",,Ground Pass,,29.216604,,Incomplete,,,,,,,,,,1,Regular Play,Ghizlane Chebbak,402663.0,Left Defensive Midfield,44,Morocco Women's,2391,"['12a852c5-04b2-4ab1-8c67-c7856f5fd701', '91290997-3415-422c-b2b7-e781298b0d23']",11,,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:17:11.923,Pass,True
,,,,,,,,,,,,,,,1.134728,,,,,,,,,,,,,7f427647-728e-4c7e-9c8e-c7ab1a120e71,594,,,"[14.9, 7.9]",3893819,17,,,,,1.6388727,,Right Foot,,,,"[14.3, 16.7]",,Ground Pass,,8.820431,,,,Seo-Yeon Shim,403287.0,,,,,,,1,Regular Play,Sel-Gi Jang,25447.0,Left Wing Back,45,Korea Republic Women's,1211,['b0bac5f9-65a5-4195-b2e3-9ff6887f2634'],16,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:17:16.938,Pass,
,,,,,,,,,,,,,,,1.784217,,,,,,,,,,,,,af6b2308-80ac-4a36-9531-490f8856d7cf,597,,,"[14.7, 27.6]",3893819,17,,,,,1.2097911,,Right Foot,,,,"[22.1, 47.2]",,Ground Pass,,20.950418,,,,Hye-Ji Hong,34550.0,,,,,,,1,Regular Play,Seo-Yeon Shim,403287.0,Left Center Back,45,Korea Republic Women's,1211,['f477bca9-e04b-4e98-b24e-e428bf81285b'],19,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:17:19.722,Pass,
,,,,,,,,,,,,,,,1.495316,,,,,,,,,,,,,4cff20d2-203a-4af6-ae35-3b90c239a5d3,600,,,"[33.7, 56.7]",3893819,17,,,,,-1.5919572,,Right Foot,,,,"[33.3, 37.8]",,Ground Pass,,18.904232,,,,Seo-Yeon Shim,403287.0,,,,,,,1,Regular Play,Hye-Ji Hong,34550.0,Center Back,45,Korea Republic Women's,1211,['b9d56967-1a08-456f-bf9f-a278458cae9d'],24,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:17:24.533,Pass,
,,,,,,,,,,,,,,,1.993177,,,,,,,,,,,,,c2d29894-2eac-4234-8ee9-5cecc9e4c17f,603,,,"[33.1, 36.2]",3893819,17,,,,,-0.9696208,,Right Foot,,,,"[46.2, 17.1]",,Ground Pass,,23.160742,,,,So-Hyun Cho,22798.0,,,,,,,1,Regular Play,Seo-Yeon Shim,403287.0,Left Center Back,45,Korea Republic Women's,1211,['248aaaae-6de9-4ce1-82bc-9b3d23e8d65b'],26,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:17:26.612,Pass,
,,,,,,,,,,,,,,,1.09766,,,,,,,,,,,,,ba60d406-4054-420f-8cc3-aa8dbcf4d69c,606,,,"[49.8, 8.9]",3893819,17,,,,,0.8876049,,Left Foot,,,,"[56.8, 17.5]",,Ground Pass,,11.088733,,,,Sel-Gi Jang,25447.0,,,,,,,1,Regular Play,So-Hyun Cho,22798.0,Left Center Midfield,45,Korea Republic Women's,1211,['ae9a9b56-758f-4ccf-a07f-10cfefd929b0'],29,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:17:29.536,Pass,
,,,,,,,,,,,,,,,1.827679,,,,,,,,,,,,,61063901-0964-40a3-ad98-f85c089c3088,609,,,"[56.4, 17.7]",3893819,17,,,,,2.4850447,,Right Foot,,,,"[39.4, 30.8]",,Ground Pass,,21.461826,,,,Seo-Yeon Shim,403287.0,,,,,,,1,Regular Play,Sel-Gi Jang,25447.0,Left Wing Back,45,Korea Republic Women's,1211,['fb6e9f84-07b6-4c2a-a8fe-937e5937e689'],31,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:17:31.206,Pass,
,,,,,,,,,,,,,,,1.657014,,,,,,,,,,,,,e41ad252-5ae3-486a-a1d0-13fa94a3ce70,612,,,"[39.8, 28.2]",3893819,17,,,,,-0.9643505,,Right Foot,,,,"[51.8, 10.9]",,Ground Pass,,21.054453,,,,So-Hyun Cho,22798.0,,,,,,,1,Regular Play,Seo-Yeon Shim,403287.0,Left Center Back,45,Korea Republic Women's,1211,['80963a6f-3d43-430b-8d7a-5a1b9f6c2f49'],34,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:17:34.600,Pass,
,,,,,,,,,,,,,,,0.741331,,,,,,,,,,,,,116cc26c-c05a-4286-9f21-2533ba869112,615,,,"[50.6, 10.1]",3893819,17,,,,,-0.5001121,,Right Foot,,,,"[68.9, 0.1]",,Ground Pass,,20.854017,,Out,,Sel-Gi Jang,25447.0,,,,,,,1,Regular Play,So-Hyun Cho,22798.0,Left Center Midfield,45,Korea Republic Women's,1211,['23bc38c3-6a59-455b-b22a-1045586f6117'],36,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:17:36.975,Pass,
,,,,,,,,,,,,,,,1.705757,,,,,,,,,,,,,08e90184-755d-48b0-a270-e06e99b51246,617,,,"[55.6, 80.0]",3893819,17,,,,,-0.61876214,,,,,,"[74.7, 66.4]",,High Pass,,23.447174,,Incomplete,,Ibtissam Jraïdi,402661.0,,,,,,Throw-in,1,From Throw In,Hanane Aït El Haj,402658.0,Right Back,46,Morocco Women's,2391,"['6559490e-3344-4720-81a0-9edee62f1040', '9efc2519-6b2b-4af5-a8a3-efa494df01f3']",59,,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:17:59.799,Pass,
,,,,,,,,,,,,,,,1.365883,,,,,,,,,,,,,674536d2-834d-4d14-96fa-391e4012836d,621,,,"[71.7, 80.0]",3893819,18,,,,,-0.8713924,,,,,,"[82.3, 67.4]",,High Pass,,16.465721,,,,Ibtissam Jraïdi,402661.0,,,,,,Throw-in,1,From Throw In,Hanane Aït El Haj,402658.0,Right Back,47,Morocco Women's,2391,['fbba1268-dfcf-4dc9-acf8-254e13da019f'],28,,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:18:28.301,Pass,
,,,,,,,,,,,,,,,0.047627,,,,,,,,,,,,,01303c3b-ca8e-48bb-b1d1-6a531a2e901b,624,,,"[82.7, 67.2]",3893819,18,,,,True,-1.4601392,,,,,,"[83.1, 63.6]",,High Pass,,3.622154,,Incomplete,,,,,,,,,,1,From Throw In,Ibtissam Jraïdi,402661.0,Center Forward,47,Morocco Women's,2391,"['79e34358-8c04-4865-8b11-9ffcaa768d9c', '7bf32ab5-cba0-477c-8b1a-b9abf7e6faf1']",29,,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:18:29.687,Pass,True
,,,,,,,,,,,,,,,1.110577,,,,,,,,,,,,,44a4c930-f987-4e66-aebf-ab01b643607e,626,,,"[32.7, 22.7]",3893819,18,,,,,0.4006244,,Head,,,,"[41.2, 26.3]",,High Pass,,9.2309265,,,,Geum-Min Lee,25453.0,,,,,,Recovery,1,Regular Play,So-Hyun Cho,22798.0,Left Center Midfield,48,Korea Republic Women's,1211,['1ff64646-d22e-4013-9936-4912d6edce61'],32,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:18:32.070,Pass,
,,,,,,,,,,,,,,,1.827288,,,,,,,,,,,,,2f1ccd41-d008-494e-a835-f56e47d0b357,628,,,"[41.2, 26.3]",3893819,18,,,,,1.9518068,,Right Foot,,,,"[27.5, 60.5]",,Low Pass,,36.84196,,,,Hye-Ri Kim,25451.0,,,,,,,1,Regular Play,Geum-Min Lee,25453.0,Right Center Midfield,48,Korea Republic Women's,1211,['4363b85d-8d52-472e-9558-4c1f23c5f04b'],33,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:18:33.181,Pass,
,,,,,,,,,,,,,,,1.638938,,,,,,,,,,,,,11e9c2f6-5600-41ef-aeae-2aaf8ec7ecb2,631,,,"[25.3, 59.1]",3893819,18,,,,,-2.005656,,Left Foot,,,,"[18.1, 43.6]",,Low Pass,,17.090641,,,,Hyo-Joo Choo,403286.0,,,,,,,1,Regular Play,Hye-Ri Kim,25451.0,Right Center Back,48,Korea Republic Women's,1211,['d6119844-f4c1-4b47-9d38-cb78aac4bb11'],35,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:18:35.247,Pass,
,,,,,,,,,,,,,,,2.267286,,,,,,,,,,,,,648dc415-787a-454b-846c-a9703328b1a6,634,,,"[18.3, 43.4]",3893819,18,,,,,-0.8799169,,Right Foot,,,,"[33.1, 25.5]",,High Pass,,23.226063,,Incomplete,,Geum-Min Lee,25453.0,,,,,,,1,Regular Play,Hyo-Joo Choo,403286.0,Right Wing Back,48,Korea Republic Women's,1211,"['22353a82-0767-4955-99da-50b4636a3108', '8c72178c-c254-44b6-958a-8a9f7ec1fdc6']",36,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:18:36.926,Pass,
,,,,,,,,,,,,,,,1.400567,,,,,,,,,,,,,1e64b32a-5507-4fd4-b528-2d530ac7f75b,642,,,"[26.9, 19.3]",3893819,18,,,,,2.340153,,Right Foot,,,,"[17.7, 28.8]",,Ground Pass,,13.224598,,,,Hye-Ji Hong,34550.0,,,,,,,1,Regular Play,Geum-Min Lee,25453.0,Right Center Midfield,48,Korea Republic Women's,1211,['cadb9220-5e8f-430c-9e83-00f7e1ccd2e8'],41,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:18:41.952,Pass,
,,,,,,,,,,,,,,,2.773247,,,,,,,,,,,,,44b8f7fe-ea03-4822-abdf-ed8566c2c7ee,645,,,"[19.7, 27.6]",3893819,18,,,,,-0.55363876,,Left Foot,,,,"[50.6, 8.5]",,High Pass,,36.326572,,,,Hwa-Yeon Son,34509.0,,,,,,,1,Regular Play,Hye-Ji Hong,34550.0,Center Back,48,Korea Republic Women's,1211,['fbe711df-639a-440b-8dc8-f1468be928c8'],43,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:18:43.396,Pass,
,,,,,,,,,,,,,,,1.739967,,,,,,,,,,,,,dac6481b-7800-4183-b60b-88624db65ab4,647,,,"[50.8, 6.5]",3893819,18,,,,True,2.9159913,,,,,,"[38.6, 9.3]",,High Pass,,12.517188,,Incomplete,,,,,,,,,,1,Regular Play,Hwa-Yeon Son,34509.0,Right Center Forward,48,Korea Republic Women's,1211,"['96153832-d679-4db7-a52d-a83f267000c2', 'd850ad6d-5c2e-443b-98d3-23248d53562d']",46,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:18:46.169,Pass,True
,,,,,,,,,,,,,,,1.19461,,,,,,,,,,,,,b8500ab1-bb5e-4a7d-8131-78b709c91622,660,,,"[33.3, 14.1]",3893819,18,,,,,2.6655233,,Left Foot,,,,"[20.5, 20.7]",,Ground Pass,,14.401389,,,,Seo-Yeon Shim,403287.0,,,,,,,1,Regular Play,So-Yun Ji,4647.0,Center Defensive Midfield,48,Korea Republic Women's,1211,['7df104a0-712a-4a8a-8aa0-f3c3084209cf'],54,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:18:54.207,Pass,
,,,,,,,,,,,,,,,1.204549,,,,,,,,,,,,,62e25981-bc16-40af-8156-dfb3057639c9,663,,,"[21.9, 20.5]",3893819,18,,,,,-0.39479113,,Left Foot,,,,"[31.5, 16.5]",,Ground Pass,,10.4,,,,So-Yun Ji,4647.0,,,,,,,1,Regular Play,Seo-Yeon Shim,403287.0,Left Center Back,48,Korea Republic Women's,1211,['375463dd-2c1f-4e35-b5c7-5c636c1c5ce0'],56,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:18:56.007,Pass,
,,,,,,,,,,,,,,,1.591931,,,,,,,,,,,,,827a1f04-cbb2-42fc-a36d-70bb9606c427,666,,,"[48.6, 14.5]",3893819,19,,,,,-0.46636498,,Right Foot,,,,"[63.3, 7.1]",,Ground Pass,,16.457521,,,,Sel-Gi Jang,25447.0,,,,,,,1,Regular Play,So-Yun Ji,4647.0,Center Defensive Midfield,48,Korea Republic Women's,1211,['e3d4045b-7a3e-4a71-964c-e76ef290de4a'],1,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:19:01.313,Pass,
,,,,,,,,,,,,,,,0.854334,,,,,,,,,,,,,e8fe1b09-0c6c-4d82-8338-47fc31ae7803,669,,,"[73.1, 8.9]",3893819,19,,,,,1.0483929,,Right Foot,,,,"[76.9, 15.5]",,Low Pass,,7.615773,,,,So-Yun Ji,4647.0,,,,,,,1,Regular Play,Sel-Gi Jang,25447.0,Left Wing Back,48,Korea Republic Women's,1211,['99f91278-5ae8-4106-9867-2102c9884354'],6,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:19:06.332,Pass,
,,,,,,,,,,,,,,,0.807636,,,,,,,,,,,,,90e34972-bda8-4a76-8731-b6a848a843ed,673,,,"[92.6, 8.9]",3893819,19,,,,,-0.2730087,,Right Foot,,,,"[102.6, 6.1]",,Ground Pass,,10.384604,,,,Hwa-Yeon Son,34509.0,,,,,,,1,Regular Play,So-Yun Ji,4647.0,Center Defensive Midfield,48,Korea Republic Women's,1211,"['608f3c83-f6c3-44e2-a27f-b6dec1f19c99', '7d273d5f-595a-43a3-9d45-ee36d233670f']",10,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:19:10.124,Pass,True
