50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.921467,,,,,,,,,,,8b39140a-9bc5-4973-8212-c7de80263993,1756,,,"[54.7, 58.7]",3893814,45,,,,,-1.9447383,,Left Foot,,,,"[51.6, 50.8]",,Ground Pass,,8.48646,,,,Ingrid Filippa Angeldal,62666.0,,,,,,,1,Regular Play,Kosovare Asllani,10220.0,Center Attacking Midfield,86,Sweden Women's,858,['cee4b351-c241-4751-9956-a5c036dec089'],22,,,,,,,,,,,,,,,,,Sweden Women's,858,00:45:22.984,Pass,
,,,,,,,,,,,,,,,1.661191,,,,,,,,,,,bc83e646-eac3-4e85-a9ad-344b6194e413,1759,,,"[55.8, 52.9]",3893814,45,,,,,1.0281059,,Right Foot,,,,"[67.5, 72.3]",,Ground Pass,,22.655022,,,,Gun Nathalie Björn,26093.0,,,,,,,1,Regular Play,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,86,Sweden Women's,858,['367485d8-e7b1-4542-bb0d-1721f7648cda'],24,,,,,,,,,,,,,,,,,Sweden Women's,858,00:45:24.774,Pass,
,,,,,,,,,,,,,,,1.119897,,,,,,,,,,,0539a42a-2b31-41a5-b1b9-0157f1f8259c,1762,,,"[68.5, 71.9]",3893814,45,,,,,-2.1166952,,Right Foot,,,,"[62.0, 61.2]",,Ground Pass,,12.519585,,,,Kosovare Asllani,10220.0,,,,,,,1,Regular Play,Gun Nathalie Björn,26093.0,Right Back,86,Sweden Women's,858,['1e9b36ed-1d5c-4031-b549-1c9615143543'],26,,,,,,,,,,,,,,,,,Sweden Women's,858,00:45:26.515,Pass,
,,,,,,,,,,,,,,,0.905689,,,,,,,,,,,13051fc4-f79c-4e2e-8f50-3e965a644a5f,1765,,,"[65.9, 59.3]",3893814,45,,,,,0.9778998,,Left Foot,,,,"[75.4, 73.4]",,Ground Pass,,17.001764,,,,Gun Nathalie Björn,26093.0,,,,,,,1,Regular Play,Kosovare Asllani,10220.0,Center Attacking Midfield,86,Sweden Women's,858,['895c7a85-4ad4-4041-91fe-d7a329fd8d0b'],28,,,,,,,,,,,,,,,,,Sweden Women's,858,00:45:28.459,Pass,
,,,,,,,,,,,,,,,1.019673,,,,,,,,,,,4c3db230-3f70-4d9e-b115-b2a3bde8fcad,1769,,,"[80.7, 76.2]",3893814,45,,,,,-0.8768455,,Right Foot,,,,"[91.1, 63.7]",,Low Pass,,16.260689,,,,Ingrid Filippa Angeldal,62666.0,,,,,,,1,Regular Play,Gun Nathalie Björn,26093.0,Right Back,86,Sweden Women's,858,"['b4f37551-6e81-445b-bd9b-0b78d0933241', 'f83e5f37-1a67-485b-99f2-f8b430bd073d']",31,,,,,,,,,,,,,,,,,Sweden Women's,858,00:45:31.000,Pass,True
,,,,,,,,,,,,,,,0.834639,,,,,,,,,,,7dcbeace-7345-4ab8-b190-e86eda387083,1773,,,"[91.9, 66.2]",3893814,45,,,,,-1.7171116,,Right Foot,,,,"[90.5, 56.7]",,Ground Pass,,9.602604,,,,Johanna Rytting-Kaneryd,62710.0,,,,,,,1,Regular Play,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,86,Sweden Women's,858,['37ee8c15-2b0f-4f09-aefe-c566e52d9be4'],32,,,,,,,,,,,,,,,,,Sweden Women's,858,00:45:32.952,Pass,
,,,,,,,,,,,,,,,0.76879,,,,,,,,,,,e8b8e787-4b61-4c4a-b0c6-984b370ed923,1776,,,"[95.5, 54.7]",3893814,45,,,,,-1.59936,,Right Foot,,,,"[95.2, 44.2]",,Ground Pass,,10.504285,,,,Kosovare Asllani,10220.0,,,,,,,1,Regular Play,Johanna Rytting-Kaneryd,62710.0,Right Wing,86,Sweden Women's,858,['f760e758-49d9-4235-8ff4-c48641c4cf97'],34,,,,,,,,,,,,,,,,,Sweden Women's,858,00:45:34.805,Pass,
,,,,,,,,,,,,,,,0.746566,,,,,,,,,,,5922b4d4-1006-47f7-9944-4eeddfceff18,1779,,,"[97.1, 48.5]",3893814,45,,,,,0.67236847,,Right Foot,,,,"[107.4, 56.7]",,Ground Pass,,13.165485,,,,Johanna Rytting-Kaneryd,62710.0,,,,Through Ball,True,,1,Regular Play,Kosovare Asllani,10220.0,Center Attacking Midfield,86,Sweden Women's,858,['334ebf66-0c39-4070-886f-f5fa2ec4c8f5'],35,,,,,,,,,,,,,,,,,Sweden Women's,858,00:45:35.998,Pass,
,,,,,,,,,,,,,,,0.630781,,,,,,,,,,,dfa6b466-d058-4519-b20e-60488081e18d,1782,,,"[118.3, 52.7]",3893814,45,,,,,-1.7681919,,Right Foot,True,,,"[116.3, 42.7]",,Low Pass,,10.198039,,Incomplete,,,,,,,,,,1,Regular Play,Johanna Rytting-Kaneryd,62710.0,Right Wing,86,Sweden Women's,858,['3ca45be8-8f18-48a4-a4f1-ffc66b37c989'],38,,,,,,,,,,,,,,,,,Sweden Women's,858,00:45:38.567,Pass,
,,,,,,,,,,,,,,,1.293623,,,,,,,,,,,e15c11e6-95f3-4a3f-9bc8-68da926232c1,1788,,,"[61.0, 40.1]",3893814,46,,True,,,2.992335,,Right Foot,,,,"[47.7, 42.1]",,Ground Pass,,13.449535,,,,Giulia Dragoni,349028.0,,,,,,Kick Off,1,From Kick Off,Chiara Beccari,135571.0,Center Forward,87,Italy Women's,855,['e64353b5-1fd2-441f-8baa-c95d74b1a14c'],50,,,,,,,,,,,,,,,,,Italy Women's,855,00:46:50.904,Pass,
,,,,,,,,,,,,,,,1.716423,,,,,,,,,,,d37cbc57-98da-48f9-8988-9b499712f298,1792,,,"[44.0, 0.1]",3893814,47,,,,,2.4093359,,,,,,"[24.2, 17.9]",,Low Pass,,26.6248,,,,Cecilia Salvai,10370.0,,,,,,Throw-in,1,From Throw In,Lisa Boattin,25770.0,Left Back,88,Italy Women's,855,['035d4192-8d31-465b-9697-32d9e4184c0a'],3,,,,,,,,,,,,,,,,,Italy Women's,855,00:47:03.018,Pass,
,,,,,,,,,,,,,,,1.419507,,,,,,,,,,,6799de1f-ce5f-4a26-8ef1-f3309c57a287,1795,,,"[25.9, 18.5]",3893814,47,,,,,1.5594974,,Left Foot,,,,"[26.1, 36.2]",,Ground Pass,,17.70113,,,,Elena Linari,10208.0,,,,,,,1,From Throw In,Cecilia Salvai,10370.0,Left Center Back,88,Italy Women's,855,['b2b0c47e-7888-4ca9-a72b-5aa8ccf4c1ee'],8,,,,,,,,,,,,,,,,,Italy Women's,855,00:47:08.050,Pass,
,,,,,,,,,,,,,,,1.914179,,,,,,,,,,,37d4a134-917a-4547-bd75-813bfeb27a74,1798,,,"[26.5, 37.0]",3893814,47,,,,,-1.014879,,Right Foot,,,,"[41.1, 13.5]",,Ground Pass,,27.666044,,,,Cecilia Salvai,10370.0,,,,,,,1,From Throw In,Elena Linari,10208.0,Right Center Back,88,Italy Women's,855,['1e5e0e4c-3b90-40aa-b0ce-bf45be734dee'],11,,,,,,,,,,,,,,,,,Italy Women's,855,00:47:11.646,Pass,
,,,,,,,,,,,,,,,0.695388,,,,,,,,,,,cbb79ff8-b687-40b2-8690-835ca14bbc1d,1801,,,"[53.5, 12.1]",3893814,47,,,,,0.59389645,,Left Foot,,,,"[65.2, 20.0]",,Ground Pass,,14.117365,,,,Chiara Beccari,135571.0,,,,,,,1,From Throw In,Cecilia Salvai,10370.0,Left Center Back,88,Italy Women's,855,['e51f837e-9e39-4020-8d68-cb376736a504'],17,,,,,,,,,,,,,,,,,Italy Women's,855,00:47:17.156,Pass,
,,,,,,,,,,,,,,,1.378515,,,,,,,,,,,57e6940c-3068-4586-8074-ee8a320bdfe7,1805,,,"[62.5, 19.3]",3893814,47,,,,,-1.5707964,,Left Foot,,,,"[62.5, 7.6]",,Ground Pass,,11.7,,,,Cecilia Salvai,10370.0,,,,,,,1,From Throw In,Chiara Beccari,135571.0,Center Forward,88,Italy Women's,855,"['38c2c8bf-de2c-43a9-b2fb-16016e96908b', '5010d60d-695f-4373-a0f5-aefa9dd4171a']",19,,,,,,,,,,,,,,,,,Italy Women's,855,00:47:19.154,Pass,True
,,,,,,,,,,,,,,,0.728523,,,,,,,,,,,3c37ea74-d2cf-4387-9f88-86b97a48e6e3,1808,,,"[65.6, 10.6]",3893814,47,,,,,0.8483072,,Left Foot,,,,"[77.5, 24.1]",,Ground Pass,,17.99611,,,,Barbara Bonansea,10211.0,,,,,,,1,From Throw In,Cecilia Salvai,10370.0,Left Center Back,88,Italy Women's,855,['408e8a5f-c32b-4ac7-8cb6-fad61e49c2cb'],21,,,,,,,,,,,,,,,,,Italy Women's,855,00:47:21.678,Pass,
,,,,,,,,,,,,,,,0.086772,,,,,,,,,,,c87db754-adbe-4876-aca4-532499bec720,1812,,,"[77.2, 24.5]",3893814,47,,,,,1.3487145,,Right Foot,,,,"[77.9, 27.6]",,Ground Pass,,3.1780498,,Incomplete,,Giulia Dragoni,349028.0,,,,,,,1,From Throw In,Barbara Bonansea,10211.0,Left Wing,88,Italy Women's,855,"['46d84150-a3be-45d0-a66c-202c50b82006', '58e97ae2-c321-4aa2-9e18-296cf023b63c', 'b6c6026a-ed3e-4564-b328-7c5acf7e9288']",23,,,,,,,,,,,,,,,,,Italy Women's,855,00:47:23.811,Pass,True
,,,,,,,,,,,,,,,0.661598,,,,,,,,,,,ed031a3c-3856-4c3e-9d17-654ea5aa7867,1815,,,"[31.0, 56.7]",3893814,47,,,,,0.9497318,,Left Foot,,,,"[39.3, 68.3]",,Ground Pass,,14.26359,,Incomplete,,Johanna Rytting-Kaneryd,62710.0,,,,,,Recovery,1,From Throw In,Gun Nathalie Björn,26093.0,Right Back,88,Italy Women's,855,"['99272b42-c355-44f4-bbcb-a6695bedcc44', 'bfe14ae5-d704-436f-bb3a-2def80cf3021']",25,,,,,,,,,,,,,,,,,Sweden Women's,858,00:47:25.742,Pass,
,,,,,,,,,,,,,,,1.114311,,,,,,,,,,,9ae7351b-e91c-4bcf-9991-e4794c00ba03,1819,,,"[76.1, 24.1]",3893814,47,,,,,2.3299832,,Right Foot,,,,"[63.1, 37.8]",,Ground Pass,,18.886238,,,,Manuela Giugliano,10228.0,,,,,,,1,From Throw In,Lisa Boattin,25770.0,Left Back,88,Italy Women's,855,['c113c6a5-d2ee-4a21-ac68-b55354cf0b7d'],28,,,,,,,,,,,,,,,,,Italy Women's,855,00:47:28.608,Pass,
,,,,,,,,,,,,,,,1.102135,,,,,,,,,,,362978e9-d724-4a2d-83b9-52a0a0090cd5,1821,,,"[64.2, 38.0]",3893814,47,,,,,0.2156417,,Right Foot,,,,"[74.7, 40.3]",,Ground Pass,,10.748954,,,,Giulia Dragoni,349028.0,,,,,,,1,From Throw In,Manuela Giugliano,10228.0,Right Defensive Midfield,88,Italy Women's,855,['282a9e9a-47cc-4c53-a4d0-0c382d728b6e'],29,,,,,,,,,,,,,,,,,Italy Women's,855,00:47:29.723,Pass,
,,,,,,,,,,,,,,,2.048191,,,,,,,,,,,e62377e8-8de9-4b80-b33f-3c4bb5175737,1829,,,"[38.6, 31.6]",3893814,47,,,,,-1.9829432,,Left Foot,,,,"[29.9, 11.7]",,Ground Pass,,21.718655,,,,Magdalena Lilly Eriksson,4633.0,,,,,,,1,Regular Play,Fridolina Rolfö,10215.0,Left Wing,89,Sweden Women's,858,"['61c9d831-9c1e-46d4-b521-9405cfb1eb48', '921f5518-34f3-4962-bcfc-382bbdd8570e']",33,,,,,,,,,,,,,,,,,Sweden Women's,858,00:47:33.571,Pass,True
,,,,,,,,,,,,,,,2.683501,,,,,,,,,,,6022ead7-d55a-4d1f-95f3-458127d7fcc0,1833,,,"[34.0, 3.0]",3893814,47,,,,,0.07236807,,Left Foot,,,,"[80.9, 6.4]",,High Pass,,47.02308,,Incomplete,,Emma Stina Blackstenius,10229.0,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,89,Sweden Women's,858,"['550c7d38-f48e-4eee-ae3c-da5fb020e89d', '58c0d3b4-17db-4a3f-8150-554a06bd5fac', 'fb24d598-25a5-4f36-9a70-a5bab45efd72']",37,,,,,,,,,,,,,,,,,Sweden Women's,858,00:47:37.754,Pass,True
,,,,,,,,,,,,,,,2.475124,,,,,,,,,,,550c7d38-f48e-4eee-ae3c-da5fb020e89d,1835,,,"[39.2, 73.7]",3893814,47,,,,True,0.19395915,,,,,,"[44.8, 74.8]",,Low Pass,,5.707013,,Incomplete,,Manuela Giugliano,10228.0,,,,,,Recovery,1,Regular Play,Lucia Di Guglielmo,46224.0,Right Back,89,Sweden Women's,858,"['2a8c1e03-7177-4803-a029-deab18336830', '6022ead7-d55a-4d1f-95f3-458127d7fcc0', 'e02ade92-4599-4a53-a92a-c6a25e41026f', 'e44e76ed-e16e-4b54-ac73-62eef715ecb1']",40,,,,,,,,,,,,,,,,,Italy Women's,855,00:47:40.438,Pass,True
,,,,,,,,,,,,,,,1.315814,,,,,,,,,,,5afe6d6f-309c-473c-8061-401f02212741,1845,,,"[30.3, 73.0]",3893814,47,,,,,-1.8826462,,Right Foot,,,,"[25.4, 57.8]",,Ground Pass,,15.970284,,,,Elena Linari,10208.0,,,,,,,1,Regular Play,Lucia Di Guglielmo,46224.0,Right Back,90,Italy Women's,855,['c53eb62e-8b5a-4d77-b31e-e9bd78d7f800'],47,,,,,,,,,,,,,,,,,Italy Women's,855,00:47:47.195,Pass,
,,,,,,,,,,,,,,,2.11566,,,,,,,,,,,00172341-08a8-40bd-89be-b931e4840c35,1848,,,"[44.0, 39.1]",3893814,47,,,,,-1.220168,,Right Foot,,,,"[51.9, 17.5]",,Ground Pass,,22.999348,,,,Cecilia Salvai,10370.0,,,,,,,1,Regular Play,Elena Linari,10208.0,Right Center Back,90,Italy Women's,855,['857d9746-6067-44bf-8e3e-ef03e812bcb2'],54,,,,,,,,,,,,,,,,,Italy Women's,855,00:47:54.174,Pass,
,,,,,,,,,,,,,,,1.822092,,,,,,,,,,,4ff1d645-8603-4aed-aa9e-c15e6fff7999,1851,,,"[58.5, 13.0]",3893814,47,,,,,0.6090521,,Left Foot,,,,"[86.6, 32.6]",,High Pass,,34.260326,,,,Chiara Beccari,135571.0,,,,,,,1,Regular Play,Cecilia Salvai,10370.0,Left Center Back,90,Italy Women's,855,['7324ad6e-a42b-497b-888f-78c1a2e735f4'],59,,,,,,,,,,,,,,,,,Italy Women's,855,00:47:59.802,Pass,
,,,,,,,,,,,,,,,1.023741,,,,,,,,,,,4dff7596-cdd6-4ed1-8a0e-82b607dc211b,1858,,,"[85.2, 28.7]",3893814,48,,,,,0.7544802,,Right Foot,,,,"[100.2, 42.8]",,High Pass,,20.586647,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Manuela Giugliano,10228.0,Right Defensive Midfield,91,Italy Women's,855,['0102d4f0-7b22-4ddc-87b9-5d77a68f4c0e'],47,,,,,,,,,,,,,,,,,Italy Women's,855,00:48:47.939,Pass,
,,,,,,,,,,,,,,,1.50631,,,,,,,,,,,bbe7c530-1837-403b-8efe-ab3c091b326e,1866,,,"[18.3, 35.6]",3893814,48,,,,,-1.2591465,,Right Foot,,,,"[23.1, 20.7]",,Ground Pass,,15.654073,,,,Emma Stina Blackstenius,10229.0,,,,,,Recovery,1,Regular Play,Elin Ingrid Johanna Rubensson,10221.0,Left Defensive Midfield,92,Sweden Women's,858,"['3b9b9589-b5ff-4500-9fd4-7309ac4d9522', '9f1a101f-ed22-473c-bec1-51910fa4a881']",54,,,,,,,,,,,,,,,,,Sweden Women's,858,00:48:54.486,Pass,True
,,,,,,,,,,,,,,,1.358937,,,,,,,,,,,7549cde2-f61a-4e3f-9604-b4aed2ec47e3,1871,,,"[37.5, 13.4]",3893814,49,,,,,-2.9003522,,Right Foot,,,,"[24.9, 10.3]",,Ground Pass,,12.975746,,,,Fridolina Rolfö,10215.0,,,,,,,1,Regular Play,Emma Stina Blackstenius,10229.0,Center Forward,92,Sweden Women's,858,"['1149024b-72e8-4022-ba29-bfca807faeb0', '1cc448eb-7c40-41fd-a7a6-0d1c1484a799']",0,,,,,,,,,,,,,,,,,Sweden Women's,858,00:49:00.740,Pass,True
,,,,,,,,,,,,,,,1.938051,,,,,,,,,,,8cc9ac33-005f-4d14-b867-d40225f9e036,1875,,,"[23.5, 3.8]",3893814,49,,,,,2.0344439,,Right Foot,,,,"[15.4, 20.0]",,Ground Pass,,18.11215,,,,Magdalena Lilly Eriksson,4633.0,,,,,,,1,Regular Play,Fridolina Rolfö,10215.0,Left Wing,92,Sweden Women's,858,"['6b3300ed-dbb8-4ab4-adbf-db6d222c0131', 'b3e24e88-7364-4ccf-b130-74079148bfcc']",5,,,,,,,,,,,,,,,,,Sweden Women's,858,00:49:05.249,Pass,True
,,,,,,,,,,,,,,,2.434965,,,,,,,,,,,028fe170-2aca-401b-9d12-94325b30abcb,1878,,,"[17.7, 21.2]",3893814,49,,,,,1.640536,,Left Foot,,,,"[15.8, 48.4]",,Ground Pass,,27.26628,,,,Amanda Ilestedt,26092.0,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,92,Sweden Women's,858,['0d851ca5-b55a-4ce3-9a3c-85438d7e8d36'],9,,,,,,,,,,,,,,,,,Sweden Women's,858,00:49:09.297,Pass,
,,,,,,,,,,,,,,,1.951422,,,,,,,,,,,4b64d318-f381-4dbf-8b74-00d39f717d68,1881,,,"[21.8, 46.7]",3893814,49,,,,,-1.3681377,,Right Foot,,,,"[27.8, 17.5]",,Ground Pass,,29.810066,,,,Magdalena Lilly Eriksson,4633.0,,,,,,,1,Regular Play,Amanda Ilestedt,26092.0,Right Center Back,92,Sweden Women's,858,['6c0d15ed-2e20-48d6-8f62-9ca23cadcc8a'],14,,,,,,,,,,,,,,,,,Sweden Women's,858,00:49:14.563,Pass,
,,,,,,,,,,,,,,,1.759823,,,,,,,,,,,4e569ba5-0b9f-4af3-9c4e-80acf6be6273,1884,,,"[34.6, 14.2]",3893814,49,,,,,-0.39190552,,Left Foot,,,,"[61.7, 3.0]",,Ground Pass,,29.323198,,,,Fridolina Rolfö,10215.0,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,92,Sweden Women's,858,['0f932b97-3369-4a6b-bce2-5b8d539ef7ee'],17,,,,,,,,,,,,,,,,,Sweden Women's,858,00:49:17.745,Pass,
,,,,,,,,,,,,,,,2.532183,,,,,,,,,,,e659a7d7-dad0-4e5e-867c-3afaa11520a0,1887,,,"[72.5, 2.5]",3893814,49,,,,,0.5412119,,Left Foot,,,,"[109.6, 24.8]",,Ground Pass,,43.286255,,,,Johanna Rytting-Kaneryd,62710.0,,,,,,,1,Regular Play,Fridolina Rolfö,10215.0,Left Wing,92,Sweden Women's,858,['639ed556-8558-406a-90b4-499b2fee0dfe'],23,,,,,,,,,,,,,,,,,Sweden Women's,858,00:49:23.270,Pass,
,,,,,,,,,,,,,,,0.916177,,,,,,,,,,,4a1fed58-79cb-4840-8cd6-125e1cbb0f91,1903,,,"[60.0, 40.0]",3893814,45,,,,,-3.0614078,,Right Foot,,,,"[48.8, 39.1]",,Ground Pass,,11.236102,,,,Manuela Giugliano,10228.0,,,,,,Kick Off,2,From Kick Off,Chiara Beccari,135571.0,Center Forward,93,Italy Women's,855,['fcd792b3-8cbd-4bb4-89b7-623efd00ed86'],0,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:00.726,Pass,
,,,,,,,,,,,,,,,1.392208,,,,,,,,,,,e7245647-3b1f-4495-850c-88861e47e30d,1907,,,"[52.5, 39.5]",3893814,45,,,,,2.8426518,,Right Foot,,,,"[36.6, 44.4]",,Ground Pass,,16.637909,,,,Elena Linari,10208.0,,,,,,,2,From Kick Off,Manuela Giugliano,10228.0,Right Defensive Midfield,93,Italy Women's,855,"['332176f5-4fb0-4216-a47c-dbbde4cd0a65', 'ad7ec411-3184-4d70-8dc6-f681f8884c3e']",3,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:03.963,Pass,True
,,,,,,,,,,,,,,,2.417358,,,,,,,,,,,179f2b22-990d-4957-9ee5-064aad6af663,1910,,,"[33.0, 37.6]",3893814,45,,,,,3.0725965,,Left Foot,,,,"[8.4, 39.3]",,Ground Pass,,24.65867,,,,Francesca Durante,32152.0,,,,,,,2,From Kick Off,Elena Linari,10208.0,Right Center Back,93,Italy Women's,855,['dd62b0a4-7aea-47bf-b1bb-ddd850d8c960'],6,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:06.965,Pass,
,,,,,,,,,,,,,,,1.564439,,,,,,,,,,,328e6421-637e-45eb-9082-d470573a8fcb,1913,,,"[8.8, 38.4]",3893814,45,,,,,-0.12526657,,Left Foot,,,,"[35.8, 35.0]",,Ground Pass,,27.213232,,,,Arianna Caruso,32162.0,,,,,,,2,From Kick Off,Francesca Durante,32152.0,Goalkeeper,93,Italy Women's,855,['a3e94dba-3c48-4651-9a3c-45fa9240fc94'],11,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:11.065,Pass,
,,,,,,,,,,,,,,,1.668995,,,,,,,,,,,c61e76df-93ae-45a7-a45c-539f7902312e,1916,,,"[34.7, 35.0]",3893814,45,,,,,0.4444192,,Left Foot,,,,"[47.3, 41.0]",,Ground Pass,,13.955644,,Incomplete,,Manuela Giugliano,10228.0,,,,,,,2,From Kick Off,Arianna Caruso,32162.0,Left Defensive Midfield,93,Italy Women's,855,"['9262dce8-5d4b-4164-b08f-e9a9e03b7bb0', 'f891aa6f-a4e6-4ea2-9d69-df5ddc69964a']",12,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:12.670,Pass,
,,,,,,,,,,,,,,,0.628705,,,,,,,,,,,9262dce8-5d4b-4164-b08f-e9a9e03b7bb0,1918,,,"[72.8, 39.1]",3893814,45,,,,,-0.13459791,,Left Foot,,,,"[82.4, 37.8]",,Ground Pass,,9.687621,,Incomplete,,Fridolina Rolfö,10215.0,,,,,,Recovery,2,From Kick Off,Elin Ingrid Johanna Rubensson,10221.0,Left Defensive Midfield,93,Italy Women's,855,"['abc1be40-b7f4-4ea3-a77f-cd7207f258ce', 'c61e76df-93ae-45a7-a45c-539f7902312e', 'eb1bb3bb-2ad0-45e2-a805-f7770de87e2e']",14,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:14.339,Pass,
,,,,,,,,,,,,,,,1.090847,,,,,,,,,,,4e79341e-f09a-4681-9147-ed3eb70490f7,1923,,,"[39.4, 54.3]",3893814,45,,,,,1.0655972,,Right Foot,,,,"[49.3, 72.2]",,Ground Pass,,20.455317,,,,Barbara Bonansea,10211.0,,,,,,,2,From Kick Off,Arianna Caruso,32162.0,Left Defensive Midfield,93,Italy Women's,855,"['d6bfeac1-5ff2-4a67-8488-0f9050ca9eb5', 'da15719c-f2de-4f3f-8c2b-7886f4a2a4ca']",17,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:17.418,Pass,True
,,,,,,,,,,,,,,,1.712858,,,,,,,,,,,aba9b2bd-05c1-451b-a4f4-975ea112fa21,1927,,,"[47.8, 71.2]",3893814,45,,,,,-2.7303383,,Right Foot,,,,"[25.1, 61.3]",,Ground Pass,,24.764894,,,,Lucia Di Guglielmo,46224.0,,,,,,,2,From Kick Off,Barbara Bonansea,10211.0,Left Wing,93,Italy Women's,855,"['bede0d81-150f-4012-a27f-2d95ada5dd96', 'd8e7457f-9acf-48f6-9a28-dfea90084cac']",20,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:20.734,Pass,True
,,,,,,,,,,,,,,,2.372716,,,,,,,,,,,7727e916-cb2f-4936-b5ff-83a9c545c79d,1930,,,"[25.5, 62.4]",3893814,45,,,,,-2.31705,,Right Foot,,,,"[7.1, 42.5]",,Ground Pass,,27.102951,,,,Francesca Durante,32152.0,,,,,,,2,From Kick Off,Lucia Di Guglielmo,46224.0,Right Back,93,Italy Women's,855,['56f963d8-1d4a-444c-8793-1e0485122b3e'],22,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:22.868,Pass,
,,,,,,,,,,,,,,,1.368969,,,,,,,,,,,3dfd94d9-4204-4bae-ad82-d04c13ab3278,1933,,,"[8.6, 45.7]",3893814,45,,,,,1.1220729,,Left Foot,,,,"[12.5, 53.8]",,Ground Pass,,8.989994,,,,Elena Linari,10208.0,,,,,,,2,From Kick Off,Francesca Durante,32152.0,Goalkeeper,93,Italy Women's,855,"['b2b37197-69d8-49ef-a3ca-f26c29684752', 'fde408e4-1b53-4d93-8461-17008d839df8']",25,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:25.241,Pass,True
,,,,,,,,,,,,,,,1.459326,,,,,,,,,,,09da2937-793b-434e-8481-cf94a8069f70,1936,,,"[11.2, 55.1]",3893814,45,,,,,1.1856388,,Left Foot,,,,"[17.2, 69.9]",,Ground Pass,,15.969972,,,,Lucia Di Guglielmo,46224.0,,,,,,,2,From Kick Off,Elena Linari,10208.0,Right Center Back,93,Italy Women's,855,['b6b74c21-da41-437f-b163-044f19d065f4'],27,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:27.177,Pass,
,,,,,,,,,,,,,,,0.844249,,,,,,,,,,,e2164c3f-a9bf-410a-bfe2-e23332c184a0,1940,,,"[44.3, 71.4]",3893814,45,,,,,-0.20932342,,Right Foot,,,,"[63.6, 67.3]",,Ground Pass,,19.730686,,Incomplete,,Chiara Beccari,135571.0,,,,,,,2,From Kick Off,Lucia Di Guglielmo,46224.0,Right Back,93,Italy Women's,855,"['5d151a6b-ca6e-4f24-aba9-525da1b93cb0', '5dc8829a-6b3a-41a3-8ba4-40366b247325', 'c0237dc5-88b1-42f2-8847-f2b27db9dded']",32,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:32.620,Pass,True
,,,,,,,,,,,,,,,1.871619,,,,,,,,,,,938d331a-a636-46cd-aba7-fa8de0dea255,1946,,,"[63.2, 51.5]",3893814,45,,,,,-2.1383727,,Right Foot,,,,"[48.6, 28.6]",,Ground Pass,,27.15824,,,,Cecilia Salvai,10370.0,,,,,,,2,From Kick Off,Chiara Beccari,135571.0,Center Forward,93,Italy Women's,855,['06938e1d-b9c8-41d2-8b2d-81d035671f43'],36,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:36.751,Pass,
