50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[64.0, 36.0]",,,,,,,,,,,,1.790987,,,,,,,,,,,,,951722a9-91f2-46fd-a1fe-7f637cb3184a,66,,,"[64.6, 28.5]",3893812,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bambanani Nolufefe Mbane,25747.0,Right Center Back,6,South Africa Women's,1216,"['a43dc390-5950-4c2c-b1be-d33afc350047', 'ba9a651a-1f16-4613-bc55-798e167a1c16']",20,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:01:20.812,Carry,
,,,,,"[86.7, 72.7]",,,,,,,,,,,,1.71924,,,,,,,,,,,,,5e273d55-2b95-49e8-91f3-1fe70a279bed,69,,,"[89.1, 75.1]",3893812,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Noxolo Cesane,316798.0,Right Wing,6,South Africa Women's,1216,"['078fdd27-4fe9-4898-b0c1-da3166af739e', '65f9f26d-21f0-4030-b5e6-8aecf4097f96', 'adc16cdc-45ee-4123-93e5-b6eed7960f7a']",25,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:01:25.116,Carry,True
,,,,,"[71.1, 75.1]",,,,,,,,,,,,1.203586,,,,,,,,,,,,,298e9698-e783-486c-8e87-5be5ba14e342,73,,,"[69.5, 74.9]",3893812,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lebogang Ramalepe,25520.0,Right Back,6,South Africa Women's,1216,"['6b2d1f5f-c551-4b66-9ae4-0b8bf5bc2668', '9508b2c3-2061-44c6-8c5d-3e85a1c124bc']",28,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:01:28.360,Carry,
,,,,,"[30.0, 6.4]",,,,,,,,,,,,0.482733,,,,,,,,,,,,,13869de9-3682-4b06-b134-753e1927f321,78,,,"[29.0, 6.6]",3893812,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eliana Noemí Stábile,25633.0,Left Back,7,Argentina Women's,1204,"['626c1a5e-d450-4822-885c-15ee54e8c29d', '671f6d4e-e982-4f79-a236-c681b026903f']",31,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:01:31.844,Carry,
,,,,,"[38.1, 2.8]",,,,,,,,,,,,1.27494,,,,,,,,,,,,,064509d9-f418-4bcf-a2e9-b3aaa200e7bd,82,,,"[39.7, 5.8]",3893812,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,María Florencia Bonsegundo,25640.0,Left Wing,7,Argentina Women's,1204,"['40b09b35-56f4-4d1c-8ad5-ba7ca01e4ea4', '5dc388c6-50df-45d0-93aa-45c934728823', '73bd4cb6-3c94-4ed3-a018-24c2dc205a36', 'c7d46e23-a52a-4f58-afde-8375c80f1183']",33,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:01:33.082,Carry,True
,,,,,"[27.2, 2.0]",,,,,,,,,,,,1.251544,,,,,,,,,,,,,cd944f4a-315f-4e4c-9847-77af9159ab07,86,,,"[26.5, 2.0]",3893812,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eliana Noemí Stábile,25633.0,Left Back,7,Argentina Women's,1204,"['c89ee4d2-9a42-4a2a-abdc-0a45bf3af0bd', 'd8029375-ff1d-486c-ae7a-5822e9482fef', 'daebceac-5187-435f-9b0f-a854be29c436']",35,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:01:35.495,Carry,True
,,,,,"[28.7, 13.3]",,,,,,,,,,,,1.418908,,,,,,,,,,,,,7bf33f76-5180-414a-b937-5df262fc5bbc,90,,,"[30.6, 19.0]",3893812,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Flavia Lorena Benítez,25615.0,Left Defensive Midfield,7,Argentina Women's,1204,"['225c7470-9453-4d81-a2e9-518a62e0be4e', '696b5402-7bd4-465f-8dbd-523995e7c234', 'b482d602-1aa9-48c6-aeba-84e772d0023a']",37,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:01:37.877,Carry,True
,,,,,"[91.4, 78.1]",,,,,,,,,,,,1.229975,,,,,,,,,,,,,b9377c08-a1e2-4d9b-9709-424b25f27a47,97,,,"[86.1, 77.3]",3893812,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Noxolo Cesane,316798.0,Right Wing,8,South Africa Women's,1216,"['4df4e4ab-d910-4874-b24d-c6f50eac372e', '785f324c-be19-4e09-811a-516881b6086c', 'c7fb679d-4f2b-43c4-b10e-8068038092e5']",42,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:01:42.396,Carry,True
,,,,,"[26.8, 50.4]",,,,,,,,,,,,1.473866,,,,,,,,,,,,,8ae79582-0cc0-4fa4-b2bc-579bf7e94858,113,,,"[21.8, 49.6]",3893812,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Miriam Anahí Mayorga,25617.0,Right Center Back,10,Argentina Women's,1204,"['25ba3044-4203-4c47-95d6-112066288639', '28066539-078f-41e4-aba6-0481aadb137a']",42,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:02:42.694,Carry,
,,,,,"[46.2, 74.6]",,,,,,,,,,,,1.651632,,,,,,,,,,,,,7fe66088-c283-4fe1-96dc-98dbe31609a6,116,,,"[40.0, 76.2]",3893812,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sophie Wais Braun,370851.0,Right Back,10,Argentina Women's,1204,"['0994fc84-748c-4bad-a005-6c18ace86ed7', '4b24d216-5a4e-4a5f-b9f1-f1f540f7cd00']",45,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:02:45.797,Carry,
,,,,,"[113.1, 70.2]",,,,,,,,,,,,1.242258,,,,,,,,,,,,,1732a59b-a9f9-4f38-9013-3af589a0b71d,120,,,"[92.3, 70.4]",3893812,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Paulina Gramaglia,273315.0,Center Forward,10,Argentina Women's,1204,"['90348447-4718-48ce-8735-86770fb86de9', 'a88480e7-8f7f-460a-a6e8-11aa3adc4803', 'f584efcc-029d-4a08-993f-5d40ca016ccc']",50,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:02:50.582,Carry,True
,,,,,"[8.4, 53.0]",,,,,,,,,,,,1.078756,,,,,,,,,,,,,05e59f3d-1c5a-4482-b1ae-3eaaf042ddae,124,,,"[10.9, 54.3]",3893812,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Bambanani Nolufefe Mbane,25747.0,Right Center Back,11,South Africa Women's,1216,"['33213c7b-c482-4a95-8574-5f6b4c5fa958', '604e226a-3456-4d7a-8006-38b63f9c179b', 'ba751d97-676a-49ef-9b8e-3ab8918cb28f']",15,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:03:15.167,Carry,True
,,,,,"[86.6, 11.9]",,,,,,,,,,,,0.935746,,,,,,,,,,,,,719725ab-c0d4-464b-9637-0216951b4d3e,129,,,"[85.8, 13.0]",3893812,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,María Florencia Bonsegundo,25640.0,Left Wing,11,South Africa Women's,1216,"['2cc7b607-50ab-4283-8c5f-63c4929e2038', 'e77a6865-dcb2-47d4-9ecd-526d1fdd6a46']",17,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:03:17.912,Carry,
,,,,,"[93.1, 18.7]",,,,,,,,,,,,2.870889,,,,,,,,,,,,,0e262c69-e3ba-4432-9190-ba706e1cc8e8,132,,,"[100.0, 18.5]",3893812,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Estefanía Romina Banini Ruiz,4944.0,Center Attacking Midfield,11,South Africa Women's,1216,"['aabac103-5af8-4f15-a097-2bff6e843205', 'c1aa5014-df6e-4698-a175-65c034d127e8', 'daba422f-2ff4-4264-9409-2ad769bf64f7']",20,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:03:20.475,Carry,True
,,,,,"[30.0, 66.1]",,,,,,,,,,,,3.953704,,,,,,,,,,,,,e76d61c1-49f3-4801-b1d9-d62d15037df3,136,,,"[26.1, 61.7]",3893812,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Refiloe Jane,25516.0,Right Defensive Midfield,11,South Africa Women's,1216,"['3245554b-a171-422a-b35e-09292d6fbc0a', 'a898744b-08a4-4b00-a64f-0da915732296', 'cd2e14f4-9d74-47e5-bcfc-dcf4df8fe580']",24,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:03:24.305,Carry,True
,,,,,"[63.3, 26.3]",,,,,,,,,,,,1.472987,,,,,,,,,,,,,c9a7cb04-cd44-4252-8710-49415a8cd282,147,,,"[66.0, 29.1]",3893812,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Flavia Lorena Benítez,25615.0,Left Defensive Midfield,12,Argentina Women's,1204,"['070ca8e5-37c0-4db5-b3c9-3e6e05d50c7b', '7b977298-a743-4df8-a6e5-8dbfabc7383d', 'e2d8401c-c239-4a19-9a4c-ffc86f04d7ef']",38,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:03:38.760,Carry,True
,,,,,"[47.0, 19.3]",,,,,,,,,,,,0.197547,,,,,,,,,,,,,dd9daa70-ff30-4890-9907-7a96a62d9ba7,152,,,"[47.0, 19.3]",3893812,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eliana Noemí Stábile,25633.0,Left Back,12,Argentina Women's,1204,"['247691d3-dafa-48b7-a861-126f2d88f820', '6b4e6b7c-bc22-46e7-a399-9179b365552a']",42,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:03:42.635,Carry,
,,,,,"[42.5, 27.3]",,,,,,,,,,,,0.840009,,,,,,,,,,,,,9a97d7fb-8dbb-48c3-8230-aa8f27ced594,155,,,"[42.5, 26.9]",3893812,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aldana Cometti,25634.0,Left Center Back,12,Argentina Women's,1204,"['615aa764-5e59-4d03-ad03-fc8b077e2ecf', '93706705-72be-4085-a9b4-dc00157e675d']",43,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:03:43.567,Carry,
,,,,,"[50.6, 61.7]",,,,,,,,,,,,0.777244,,,,,,,,,,,,,dfcd4ab9-2689-4040-ac16-2f317d5e867b,159,,,"[45.3, 64.4]",3893812,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lebogang Ramalepe,25520.0,Right Back,13,South Africa Women's,1216,"['75531b8e-9505-4081-a08a-c1953ad314ed', 'b96f0920-7241-447b-9505-208b4eab0d33']",47,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:03:47.147,Carry,
,,,,,"[56.6, 47.8]",,,,,,,,,,,,0.655161,,,,,,,,,,,,,b2c02c8e-fb05-496b-b7c4-ffa4bcf70b6c,163,,,"[57.2, 47.6]",3893812,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Linda Maserame Motlhalo,5053.0,Left Defensive Midfield,13,South Africa Women's,1216,"['1602e9fb-6da8-4f46-b7d2-883959d15392', '7df1dd0e-ea04-4cc1-97b0-ef8e4ad4e9c8', 'b313a397-979f-4e6d-9218-72ae75de4ff2']",48,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:03:48.926,Carry,True
,,,,,"[38.8, 47.8]",,,,,,,,,,,,0.733538,,,,,,,,,,,,,9f216285-e731-43d6-8e5d-7cec2949758d,166,,,"[38.8, 47.8]",3893812,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bongeka Gamede,402119.0,Left Center Back,13,South Africa Women's,1216,"['3108a2ad-1716-4f12-bb76-6a50d5f9dc8d', 'b7c115e0-ca2d-418d-871e-e49d9a48b307']",51,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:03:51.479,Carry,
,,,,,"[38.0, 62.2]",,,,,,,,,,,,0.107357,,,,,,,,,,,,,baaac76f-c606-4ea1-898e-3be269e0af7d,169,,,"[38.0, 62.2]",3893812,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bambanani Nolufefe Mbane,25747.0,Right Center Back,13,South Africa Women's,1216,"['393848b7-8944-4988-b4ff-ee4040dfe25d', '5321b41f-9195-412a-a458-a2e148ed3362']",53,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:03:53.479,Carry,
,,,,,"[32.1, 40.0]",,,,,,,,,,,,2.695116,,,,,,,,,,,,,8a90de61-63fd-4c80-a1f7-1f36e9c0c00e,172,,,"[32.3, 46.0]",3893812,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bongeka Gamede,402119.0,Left Center Back,13,South Africa Women's,1216,"['1d3146ad-f837-49d6-92b8-832c0e68b6cc', '38f0702d-176d-4bbd-9f5c-608baf89d23c']",54,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:03:54.750,Carry,
,,,,,"[52.0, 25.3]",,,,,,,,,,,,3.223073,,,,,,,,,,,,,60ad4a90-4850-4720-abc7-45c3560aeddb,175,,,"[39.4, 6.9]",3893812,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karabo Dhlamini,402118.0,Left Back,13,South Africa Women's,1216,"['77d9e5d1-7a52-46b2-9a18-b583f6656348', 'd56d673a-96d7-4a91-83db-3a525880ff27']",59,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:03:59.123,Carry,
,,,,,"[33.2, 27.3]",,,,,,,,,,,,0.678824,,,,,,,,,,,,,a013c828-bd7c-45c0-8264-18a83d835d3d,180,,,"[33.2, 27.3]",3893812,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Flavia Lorena Benítez,25615.0,Left Defensive Midfield,14,Argentina Women's,1204,"['9e89c914-a2f5-420d-b228-ae5d7496116d', 'a06764cd-6e02-405f-8f00-5ea7acaf0472']",33,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:04:33.435,Carry,
,,,,,"[29.2, 35.1]",,,,,,,,,,,,1.561894,,,,,,,,,,,,,3dcc3ee1-5c3c-4897-be95-8c7262cf4435,183,,,"[26.0, 34.5]",3893812,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aldana Cometti,25634.0,Left Center Back,14,Argentina Women's,1204,"['51dea045-5e6e-491f-8ea3-ef59b42edb69', '826042ba-f3d4-46d7-b647-306d9c444081']",35,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:04:35.139,Carry,
,,,,,"[42.4, 49.9]",,,,,,,,,,,,0.054932002,,,,,,,,,,,,,2394f743-f0f2-492b-b48e-af335875834d,187,,,"[41.6, 47.0]",3893812,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daiana Micaela Falfán,402461.0,Right Defensive Midfield,14,Argentina Women's,1204,"['7a72f860-ba98-4084-a1ae-e27eb8adaeae', '8b97c6eb-15bb-49ea-b202-b073dd934687']",37,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:04:37.809,Carry,
,,,,,"[30.6, 69.1]",,,,,,,,,,,,3.551726,,,,,,,,,,,,,ec4cad47-6a93-4df5-828d-1f4ce64925d4,190,,,"[23.8, 53.0]",3893812,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Miriam Anahí Mayorga,25617.0,Right Center Back,14,Argentina Women's,1204,"['495746c7-bbb0-4833-b90c-22886890cae5', '5c747fc2-9fbd-4b0e-95c4-2527967d0c4c']",39,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:04:39.184,Carry,
,,,,,"[64.3, 59.4]",,,,,,,,,,,,0.331957,,,,,,,,,,,,,c87aae7e-a09e-4d25-8f0e-494ded18db2f,194,,,"[62.3, 55.1]",3893812,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,María Florencia Bonsegundo,25640.0,Left Wing,14,Argentina Women's,1204,"['131fa7d2-b6a5-49a1-a8bd-17bb42583035', '462e0fbe-4c5b-4d04-b4a7-db5eb0e09ac1', '706d577d-98d2-44cb-8edd-ad40d231d68d']",44,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:04:44.215,Carry,True
,,,,,"[47.5, 14.8]",,,,,,,,,,,,0.59831,,,,,,,,,,,,,2822a4a5-7253-4e7f-84a2-7a0d41f68ffd,199,,,"[47.0, 14.8]",3893812,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karabo Dhlamini,402118.0,Left Back,15,South Africa Women's,1216,"['558874f6-1262-43b6-bace-cc8cd75c3602', '56a5d050-50a2-445f-8be9-31dd00242be6', 'b132de82-b357-4417-88f3-8764859fefa2']",46,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:04:46.967,Carry,True
,,,,,"[74.7, 66.8]",,,,,,,,,,,,1.543345,,,,,,,,,,,,,b088cad1-ee4c-4b19-ba69-1368eabc3e93,207,,,"[74.8, 65.8]",3893812,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,María Florencia Bonsegundo,25640.0,Left Wing,15,South Africa Women's,1216,"['19b106cd-bb59-4d8c-9a67-c819995c2a9c', '64d5eb21-6c0a-487b-a3de-3f3cac107e88', 'cfba3847-7398-4e95-895f-de2caaaf6d01']",50,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:04:50.906,Carry,True
,,,,,"[38.0, 23.5]",,,,,,,,,,,,1.487029,,,,,,,,,,,,,c84038a6-9de8-4fae-b70c-9315f9c72753,211,,,"[46.8, 22.3]",3893812,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Linda Maserame Motlhalo,5053.0,Left Defensive Midfield,15,South Africa Women's,1216,"['80be9446-4d46-4760-87f1-03e47c8c2097', '97da0126-3d4e-470a-9c78-560033049fd3']",53,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:04:53.289,Carry,
,,,,,"[34.3, 8.3]",,,,,,,,,,,,2.365821,,,,,,,,,,,,,fd2275ec-2ca2-459c-8d02-f4414c872094,214,,,"[33.5, 11.5]",3893812,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karabo Dhlamini,402118.0,Left Back,15,South Africa Women's,1216,"['0d521d2d-bf35-46e6-9d23-d03f3e6fa817', '96e90e4b-09af-41e3-b239-e2559dce728d', 'fa956cea-33c6-44ac-bc93-a71aa452b968']",55,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:04:55.634,Carry,True
,,,,,"[10.8, 41.9]",,,,,,,,,,,,2.162235,,,,,,,,,,,,,df86dddf-b3f9-4893-9710-068b7b620376,218,,,"[9.0, 38.9]",3893812,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kaylin Swart,25746.0,Goalkeeper,15,South Africa Women's,1216,"['40454ab7-f4cd-4ef9-b579-d4eeaf4d2b63', '7ad75a02-517b-4fb7-b3a8-6393e1d9bc98']",1,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:05:01.124,Carry,
,,,,,"[38.3, 71.9]",,,,,,,,,,,,6.311942,,,,,,,,,,,,,b86c6275-94ca-438d-9f0e-f76aa2f7a2f7,221,,,"[14.4, 56.8]",3893812,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bambanani Nolufefe Mbane,25747.0,Right Center Back,15,South Africa Women's,1216,"['4db535a6-7e54-4936-b252-baaf4d588418', '4e9b94ce-672d-46f2-8b36-17b15ebc4e81', '92388b55-f51c-4ccb-a240-0274b0ca52d9']",4,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:05:04.142,Carry,True
,,,,,"[60.2, 77.0]",,,,,,,,,,,,0.886153,,,,,,,,,,,,,17db3627-e891-426f-ba87-a8fa0c7018b4,225,,,"[57.8, 76.5]",3893812,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lebogang Ramalepe,25520.0,Right Back,15,South Africa Women's,1216,"['7d7c2741-4ff8-4ad5-9679-94706a962c15', 'b239a4cf-f812-443d-8e7d-db06136a2539']",11,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:05:11.610,Carry,
,,,,,"[46.0, 29.5]",,,,,,,,,,,,3.042034,,,,,,,,,,,,,f084f575-d4cb-484e-8653-002e477afcdc,232,,,"[54.3, 9.1]",3893812,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Flavia Lorena Benítez,25615.0,Left Defensive Midfield,16,Argentina Women's,1204,"['44c10a75-07ce-42df-8e0b-1a42814fe856', '954af422-941f-4db6-977f-67f1995d0892']",16,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:05:16.896,Carry,
,,,,,"[62.3, 44.2]",,,,,,,,,,,,0.209042,,,,,,,,,,,,,2a5c81a2-e91a-4fc3-bb55-e846e158f6a3,235,,,"[62.3, 44.2]",3893812,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mariana Valeria Larroquette,25602.0,Right Wing,16,Argentina Women's,1204,"['7473146f-4b53-49cb-9943-10db47a9c185', 'e720cc02-9097-4c67-a4ec-fd6e34cba5b6']",21,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:05:21.364,Carry,
,,,,,"[33.7, 45.8]",,,,,,,,,,,,0.623232,,,,,,,,,,,,,e23209ca-39e5-4343-ac65-ee16a657d64d,238,,,"[34.4, 45.3]",3893812,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miriam Anahí Mayorga,25617.0,Right Center Back,16,Argentina Women's,1204,"['3fdfad2b-ce84-441d-803f-bddb3316d8f6', 'ee2ed2e5-7fa2-48d4-b6bb-5fe34d850e0d', 'fe4d4905-aae4-41a3-afe2-1511405f3e55']",23,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:05:23.938,Carry,True
,,,,,"[42.7, 46.3]",,,,,,,,,,,,2.428987,,,,,,,,,,,,,b370bfd7-293a-42a9-93f1-7a6867d95972,242,,,"[45.5, 49.1]",3893812,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Flavia Lorena Benítez,25615.0,Left Defensive Midfield,16,Argentina Women's,1204,"['2269e9f4-0dd7-46b1-9905-a1247e3f89d5', '271398bd-174c-4fd8-901d-4209dfb6e250', '9f6c163d-eb2e-4de0-96d4-f5c0974bb222']",25,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:05:25.428,Carry,True
,,,,,"[53.3, 60.9]",,,,,,,,,,,,2.543894,,,,,,,,,,,,,ea5a6a25-6133-47fb-b57b-f3cfb72153da,247,,,"[52.5, 48.5]",3893812,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Estefanía Romina Banini Ruiz,4944.0,Center Attacking Midfield,16,Argentina Women's,1204,"['88541a90-4a2f-4b36-a2c9-8ef672cf3ae8', 'a43d0e7f-4490-4bda-8f4e-0e4334061864', 'fac5d76c-326d-4f33-b5b5-6e9e210681b1']",28,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:05:28.700,Carry,True
,,,,,"[41.9, 68.2]",,,,,,,,,,,,0.93923,,,,,,,,,,,,,3ddbed31-d3e5-4ddd-98d0-f6b9adc2012a,250,,,"[41.1, 68.0]",3893812,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miriam Anahí Mayorga,25617.0,Right Center Back,16,Argentina Women's,1204,"['1d3a2ebf-9885-4da2-9a42-bafed0d3abaf', '4c0267f0-6c98-40db-9d08-1a9557225b4f', 'e0f9b81f-af43-438f-8426-e65c1b000159']",32,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:05:32.841,Carry,True
,,,,,"[63.0, 55.9]",,,,,,,,,,,,0.901799,,,,,,,,,,,,,d8811691-c23e-4fec-9587-6192932adea2,255,,,"[67.7, 53.6]",3893812,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paulina Gramaglia,273315.0,Center Forward,16,Argentina Women's,1204,"['36879a34-0148-4e71-b70d-b1e701aeccc6', '370276ea-431f-49cd-9a3b-9e44a34f0aa1', '46ec5a31-db40-46b4-a0de-bfdd343b2684']",35,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:05:35.589,Carry,True
,,,,,"[52.9, 60.3]",,,,,,,,,,,,0.655127,,,,,,,,,,,,,809ceeb5-6b79-4226-b9ec-be2d543a75f0,258,,,"[54.2, 60.3]",3893812,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daiana Micaela Falfán,402461.0,Right Defensive Midfield,16,Argentina Women's,1204,"['c3b0a10a-6763-4e80-a300-1ae7c92efd59', 'cbb7a6d7-5e75-427f-81ba-e27156cd92e9']",37,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:05:37.891,Carry,
,,,,,"[4.8, 26.5]",,,,,,,,,,,,1.967065,,,,,,,,,,,,,4b86f414-f3a9-4e91-9612-690a21870c7c,262,,,"[3.8, 25.5]",3893812,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kaylin Swart,25746.0,Goalkeeper,17,South Africa Women's,1216,"['1891ed03-6c02-4c45-9a87-c259691adff1', 'bb9a65d2-2f9f-47c6-9db9-04e618c737f5']",47,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:05:47.695,Carry,
,,,,,"[22.9, 47.4]",,,,,,,,,,,,2.718059,,,,,,,,,,,,,bd0a5ef3-9c0d-41b7-ac75-f9625cdbfe03,265,,,"[15.2, 40.4]",3893812,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bambanani Nolufefe Mbane,25747.0,Right Center Back,17,South Africa Women's,1216,"['bb3ed1e5-a56a-4a9c-9c42-fb21a4b82da3', 'c6e1aab5-b55f-43be-85f3-ec7d10df9251']",51,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:05:51.383,Carry,
,,,,,"[42.1, 53.8]",,,,,,,,,,,,0.079999,,,,,,,,,,,,,7806a874-7960-4b33-b8ad-9c7e48735776,268,,,"[42.1, 53.8]",3893812,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Refiloe Jane,25516.0,Right Defensive Midfield,17,South Africa Women's,1216,"['0a864d30-ba1f-4749-a20f-97d757139a9e', 'e00257b5-ed6b-48de-b4d3-fcddc848585c']",55,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:05:55.933,Carry,
,,,,,"[47.3, 76.4]",,,,,,,,,,,,1.09341,,,,,,,,,,,,,e54fea6e-0dcf-4612-89d6-57a75be10a8f,271,,,"[44.8, 74.3]",3893812,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lebogang Ramalepe,25520.0,Right Back,17,South Africa Women's,1216,"['3cb8144a-1993-4e22-abf5-d286bceac2fe', 'cafbf456-b14d-48fe-9d71-4456e7b2883e']",57,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:05:57.854,Carry,
