50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2403de3f-fc4f-449c-9b34-faaa08299866,3174,,,"[97.3, 43.9]",3893813,97,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roselord Borgella,53993.0,,Right Center Forward,194,Haiti Women's,2355,['aeaef931-f84d-4121-99a8-5e71ef314e12'],50,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:52:50.388,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45245135-1994-4ebb-a2be-faefc02b4d5e,3183,,,"[109.2, 37.5]",3893813,98,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kethna Louis,46847.0,,Left Back,195,Haiti Women's,2355,['98335191-da05-45be-9e30-ecebf3c4abf5'],26,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:53:26.582,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdd214a0-94d4-4577-a2d1-dc7bd942f9ff,3187,,,"[60.6, 71.1]",3893813,98,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Shuang Wang,24461.0,,Center Forward,196,China PR Women's,1207,['1c5f173f-4deb-494a-a475-ce02788fe0b8'],59,,,,,,,,,,,,,,,,,China PR Women's,1207,00:53:59.630,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2675af9-729d-4730-a959-202c9a66078a,3190,,,"[63.5, 14.2]",3893813,99,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shwendesky Macélus Joseph,402015.0,,Left Center Forward,197,Haiti Women's,2355,['deda3156-7a11-4578-92a4-a8d19dbad0da'],1,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:54:01.222,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613739f8-d13d-4eb5-aa4a-faa898e2f025,3193,,,"[69.2, 19.2]",3893813,99,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roseline Éloissaint,402013.0,,Right Center Midfield,197,Haiti Women's,2355,['3cfe5b70-25c7-40a1-8ac9-c3df1be673a2'],2,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:54:02.607,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcc1e1f2-446c-4a5c-9377-86832497fc9b,3196,,,"[99.6, 61.0]",3893813,99,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nérilia Mondesir,30970.0,,Left Center Midfield,197,Haiti Women's,2355,['6975b251-c8c4-4709-8efe-79f790817ab2'],8,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:54:08.248,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26a521f5-2f10-4e1b-aab0-94250e0e8b81,3198,,,"[114.0, 52.6]",3893813,99,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Melchie Daëlle Dumornay,142735.0,,Center Attacking Midfield,197,Haiti Women's,2355,['e0ab063e-6c2a-4aa1-9660-0f439060c065'],9,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:54:09.865,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348cf794-05ea-4545-a7f4-71241ddfdea4,3204,,,"[93.4, 9.3]",3893813,100,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Roseline Éloissaint,402013.0,,Right Center Midfield,198,Haiti Women's,2355,"['183f7064-50d2-41e3-be44-08a2d801cfeb', 'a9f688cc-e1d9-44a9-ab63-2ab85e67eec5']",16,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:55:16.528,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72f5f798-0ef5-4801-89c1-e727e7955caa,3207,,,"[62.6, 12.9]",3893813,100,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Betina Petit-Frère,402002.0,,Right Center Back,198,Haiti Women's,2355,['853e1a26-29b9-4b8d-aeca-86d1f8c95313'],21,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:55:21.440,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d92e529-1115-4a4b-bb69-90a104874666,3210,,,"[97.5, 32.3]",3893813,100,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kethna Louis,46847.0,,Left Back,198,Haiti Women's,2355,['d616ff38-4f08-4f85-a134-dd205aac60db'],25,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:55:25.081,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,058400dd-cf02-4c4e-9ba9-6cfb369fe236,3221,,,"[69.5, 62.7]",3893813,102,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jiaxing Dou,402022.0,,Left Center Back,202,China PR Women's,1207,['487e2348-94a7-4229-a012-3fb62dae323a'],53,,,,,,,,,,,,,,,,,China PR Women's,1207,00:57:53.973,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a5d0cbe-bf87-4d4c-9cc4-95d4fa9f843b,3223,,,"[53.3, 24.4]",3893813,102,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shwendesky Macélus Joseph,402015.0,,Left Center Forward,202,China PR Women's,1207,['c76569f6-96e7-40a4-8ef5-fa80f53fe2d8'],55,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:57:55.148,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0519cff9-af2e-4cba-a9dd-388133a2012c,3226,,,"[81.5, 52.3]",3893813,102,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jiali Tang,135616.0,,Left Midfield,202,China PR Women's,1207,"['78710266-404c-434a-827c-ee3eccc60a22', '7fefad8d-ba0d-44cd-8a2d-de182eb28793']",57,,,,,,,,,,,,,,,,,China PR Women's,1207,00:57:57.091,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74e07c53-e45a-40ba-848d-4715b0c70318,3229,,,"[75.9, 72.9]",3893813,102,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shuang Wang,24461.0,,Center Forward,202,China PR Women's,1207,['069979e0-0d08-42cb-b308-69f1fcb51589'],58,,,,,,,,,,,,,,,,,China PR Women's,1207,00:57:58.788,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41b716ea-8a1b-4877-9e88-c1fd0ed31a58,3232,,,"[111.1, 77.6]",3893813,103,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xin Zhang,131580.0,,Right Midfield,202,China PR Women's,1207,['6192a149-0d62-4178-86e1-3490c577ef23'],5,,,,,,,,,,,,,,,,,China PR Women's,1207,00:58:05.678,Ball Receipt*,
,,,,"[51.3, 38.6]",,,,,,,,,,,,1.186363,,,,,,,,,,,,,88f4a0d3-97e0-4a1a-ac88-2b31486d8171,7,,,"[49.0, 42.2]",3893813,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lina Yang,131579.0,,Left Defensive Midfield,2,China PR Women's,1207,"['2a0bab8d-3983-48f7-9823-ae2c2f807def', '6ee2c157-46d5-4465-8716-cedf24ee9124']",1,,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:01.728,Carry,
,,,,"[78.9, 6.0]",,,,,,,,,,,,1.185374,,,,,,,,,,,,,8f73ff16-ab15-4724-b737-781b3ca300d8,13,,,"[79.5, 3.3]",3893813,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Qiaozhu Chen,131583.0,,Left Back,4,China PR Women's,1207,"['ac6c4c61-0c04-4517-8738-4fce18b55445', 'ecff637e-d329-47a6-98a2-40a210023050']",24,,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:24.076,Carry,
,,,,"[75.5, 11.7]",,,,,,,,,,,,1.022491,,,,,,,,,,,,,2c1f1d8f-1cbd-494f-b812-b83052c849ec,16,,,"[75.5, 11.7]",3893813,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lina Yang,131579.0,,Left Defensive Midfield,4,China PR Women's,1207,"['1b6b6b93-be58-4c27-952a-a242fdb32992', '6749502b-a385-4e31-a188-ef4f494e5b23']",25,,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:25.706,Carry,
,,,,"[56.7, 31.1]",,,,,,,,,,,,1.657525,,,,,,,,,,,,,5a61cc8a-7d47-475d-8355-732e212a974f,19,,,"[63.1, 24.2]",3893813,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lingwei Yao,402024.0,,Right Defensive Midfield,4,China PR Women's,1207,"['894e6ac5-af96-474d-aa58-6045943e78ff', 'be3aef7c-0391-4fe2-8cbe-d46ec0e5cd6d']",28,,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:28.328,Carry,
,,,,"[44.9, 40.2]",,,,,,,,,,,,2.279966,,,,,,,,,,,,,16331d46-8137-44e8-b50d-c4d116b20d90,22,,,"[46.3, 43.9]",3893813,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shanshan Wang,25485.0,,Right Center Back,4,China PR Women's,1207,"['f7dda3ee-4c60-45aa-8fbe-7ae232e1c21b', 'fdb1528d-ae48-456d-84da-11cb3c2c995c']",31,,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:31.586,Carry,
,,,,"[52.3, 9.6]",,,,,,,,,,,,2.743194,,,,,,,,,,,,,bf170c71-108b-411e-bdca-d71b72d4c976,25,,,"[45.7, 7.9]",3893813,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yao Wei,25484.0,,Left Center Back,4,China PR Women's,1207,"['c5c95d10-8184-4eae-bdfb-28d7dacafe4a', 'e954bd4c-a33e-40b4-800b-c6339ab2cb12']",35,,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:35.547,Carry,
,,,,"[74.1, 5.1]",,,,,,,,,,,,2.09261,,,,,,,,,,,,,64504d0e-e861-4e03-b786-645fbad5221d,28,,,"[74.6, 2.7]",3893813,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Qiaozhu Chen,131583.0,,Left Back,4,China PR Women's,1207,"['03352431-a177-42b1-a8a3-628e2c8381e6', 'd27454a2-69b7-4bc3-94ec-904eb7840062']",39,,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:39.452,Carry,
,,,,"[61.7, 5.4]",,,,,,,,,,,,1.808887,,,,,,,,,,,,,322da978-deef-4c0c-aa65-af20bb86e1a8,33,,,"[69.1, 4.5]",3893813,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Qiaozhu Chen,131583.0,,Left Back,4,China PR Women's,1207,"['5d632ae6-7f1f-4353-b436-f93c0849fa42', '8916fc71-c8d7-43bf-8550-d2d3f58bcb37', '94c8cf36-1841-4062-963a-aa2add5bd266']",44,,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:44.438,Carry,True
,,,,"[50.9, 25.0]",,,,,,,,,,,,1.319238,,,,,,,,,,,,,b0d60397-3a0e-4c31-bbeb-6449ca96e619,36,,,"[47.1, 28.0]",3893813,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lingwei Yao,402024.0,,Right Defensive Midfield,4,China PR Women's,1207,"['17354ad5-15d8-443f-950b-ae2a786c0eeb', '43b4c2b3-7884-42a0-8b14-a60f8f8cf38b', 'fc496ef2-5a84-47fb-902e-d7cbe48feec0']",47,,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:47.447,Carry,True
,,,,"[59.1, 25.0]",,,,,,,,,,,,0.084701,,,,,,,,,,,,,146c5dd7-671c-466f-b3c5-3665bdd34b70,40,,,"[59.1, 25.0]",3893813,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lina Yang,131579.0,,Left Defensive Midfield,4,China PR Women's,1207,"['a3bbc1e4-f732-4ad2-958a-388988981989', 'fd99f8c0-0e70-42b5-b47a-7e4ea760a340']",49,,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:49.469,Carry,
,,,,"[72.3, 55.8]",,,,,,,,,,,,2.426876,,,,,,,,,,,,,7e4b7e05-1554-4d12-bec5-e19b6f474b02,43,,,"[54.5, 54.7]",3893813,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mengwen Li,131575.0,,Right Back,4,China PR Women's,1207,"['42101ac3-2b5f-4541-af3d-2a892742a024', '5b2a59ad-4308-42c7-a437-744cdf18fed1']",51,,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:51.703,Carry,
,,,,"[103.7, 66.4]",,,,,,,,,,,,3.179407,,,,,,,,,,,,,9ce0ebd0-e357-422d-8846-4d3c9c095f5b,46,,,"[92.8, 73.4]",3893813,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chengshu Wu,402019.0,,Right Wing,4,China PR Women's,1207,"['d139acc8-cdef-4625-b33c-56172491812c', 'e796045b-f6f4-4720-9df3-18823ae12420']",55,,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:55.730,Carry,
,,,,"[110.5, 67.8]",,,,,,,,,,,,1.690366,,,,,,,,,,,,,6ff24740-501d-4ed3-a044-ea84240c8f80,52,,,"[109.2, 74.9]",3893813,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rui Zhang,25490.0,,Center Attacking Midfield,4,China PR Women's,1207,"['104e481d-9268-4f04-95ea-01dfd4e9bbc4', '16ee9aaa-45c2-4a1d-b38a-1f017c703f2b']",1,,,,,,,,,,,,,,,,,China PR Women's,1207,00:01:01.625,Carry,
,,,,"[10.2, 22.5]",,,,,,,,,,,,2.771507,,,,,,,,,,,,,214d4812-6b97-4cee-b6c8-f12973b84815,57,,,"[8.8, 15.8]",3893813,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ruthny Mathurin,402003.0,,Left Back,5,Haiti Women's,2355,"['109190b9-cd9d-464a-9a72-b694253e5685', '2d56d9d9-06aa-456c-bda5-e7d06e7af424', '8fd303b4-0afe-41b0-aa45-7aa121aa43d1']",5,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:01:05.111,Carry,True
,,,,"[63.0, 65.3]",,,,,,,,,,,,0.253737,,,,,,,,,,,,,29a2ab4c-8532-4cbf-978b-c4c9794fcf01,69,,,"[63.0, 61.2]",3893813,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Betina Petit-Frère,402002.0,,Right Back,6,Haiti Women's,2355,"['45f4f6be-c5ba-4754-802f-85b71378fdf0', '7014cd4c-d2dc-4d1f-ab9f-a15a6c149af8']",42,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:01:42.239,Carry,
,,,,"[85.9, 75.2]",,,,,,,,,,,,1.68395,,,,,,,,,,,,,2d9148c3-d897-4b1e-a099-d88bd7e73575,72,,,"[83.5, 76.1]",3893813,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Batcheba Louis,46830.0,,Right Wing,6,Haiti Women's,2355,"['1d5072de-63df-40f1-a175-0141a5104ff1', '728cf491-0204-4651-8b61-307e498a6df9']",43,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:01:43.613,Carry,
,,,,"[116.1, 72.0]",,,,,,,,,,,,1.070265,,,,,,,,,,,,,87048311-b1ee-43cf-a1f7-13c7317f202e,75,,,"[104.6, 71.8]",3893813,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sherly Jeudy,402012.0,,Center Attacking Midfield,6,Haiti Women's,2355,"['45037273-d595-4c8a-842d-8c921c21c1bd', '4a7be6c8-370f-447a-b3f5-fcd4ecf4c9a9']",48,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:01:48.274,Carry,
,,,,"[31.0, 72.0]",,,,,,,,,,,,1.779107,,,,,,,,,,,,,7dc65d2b-b05f-44a3-aa44-b22fc8a1717b,88,,,"[25.7, 72.0]",3893813,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mengwen Li,131575.0,,Right Back,8,China PR Women's,1207,"['7050bc31-cc46-45bd-ad21-78f1574d8bba', 'e1f13e6d-10ca-4811-b144-f459a3f0f5bf']",29,,,,,,,,,,,,,,,,,China PR Women's,1207,00:02:29.060,Carry,
,,,,"[31.5, 55.6]",,,,,,,,,,,,2.097698,,,,,,,,,,,,,f0793592-c026-4323-8f33-2558c24cb71e,91,,,"[31.5, 55.6]",3893813,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lingwei Yao,402024.0,,Right Defensive Midfield,8,China PR Women's,1207,"['270e3076-6e2c-44e7-bab6-c3b09d462ab6', '4d0bcb26-801d-4da8-b901-2e844e884884']",32,,,,,,,,,,,,,,,,,China PR Women's,1207,00:02:32.039,Carry,
,,,,"[27.1, 48.2]",,,,,,,,,,,,5.73934,,,,,,,,,,,,,4ef98672-fa73-4ae4-9d78-702638a554bf,94,,,"[21.1, 48.5]",3893813,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Shanshan Wang,25485.0,,Right Center Back,8,China PR Women's,1207,"['16730f3b-c0f5-4936-875e-97dad6fa9a7f', '43512132-d33a-49fa-8d3e-4744a9d22210']",35,,,,,,,,,,,,,,,,,China PR Women's,1207,00:02:35.377,Carry,
,,,,"[34.8, 14.8]",,,,,,,,,,,,1.467287,,,,,,,,,,,,,9810e9a5-91cd-4d5c-834f-4512ef294b0b,97,,,"[32.8, 17.8]",3893813,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Yao Wei,25484.0,,Left Center Back,8,China PR Women's,1207,"['8625421e-375d-438b-9e0d-4abd563c49dd', 'b325a887-3dce-4f2e-8774-920e5d398764']",42,,,,,,,,,,,,,,,,,China PR Women's,1207,00:02:42.716,Carry,
,,,,"[45.3, 2.2]",,,,,,,,,,,,1.830615,,,,,,,,,,,,,5aaaf7f1-f0c7-4ae3-88b0-69fb909475af,100,,,"[45.3, 1.9]",3893813,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Qiaozhu Chen,131583.0,,Left Back,8,China PR Women's,1207,"['588e6125-9014-4050-80b4-56fa137658af', '7ad61d9c-8bc6-49f8-a562-c7dc380bc98e']",45,,,,,,,,,,,,,,,,,China PR Women's,1207,00:02:45.383,Carry,
,,,,"[108.0, 4.0]",,,,,,,,,,,,3.595704,,,,,,,,,,,,,485c460c-f83f-4112-83a9-9987b736b324,104,,,"[114.5, 3.3]",3893813,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jiahui Lou,25482.0,,Center Forward,8,China PR Women's,1207,"['032af458-f959-4bb1-9cce-a9cd226e9b85', '1e2c2c5e-3b0b-4055-ae56-f1ae1930dc4d', 'ca6f06fd-32d2-442a-bf65-eb9af61373e4']",52,,,,,,,,,,,,,,,,,China PR Women's,1207,00:02:52.508,Carry,True
,,,,"[67.0, 25.9]",,,,,,,,,,,,1.82795,,,,,,,,,,,,,7ec52f33-628e-4797-86dd-e778e547f19a,113,,,"[75.8, 25.9]",3893813,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yao Wei,25484.0,,Left Center Back,9,China PR Women's,1207,"['5bc86edc-5be4-430b-a90f-893986e2c312', 'ce8053e6-683a-48dd-b081-08acf275aa19']",23,,,,,,,,,,,,,,,,,China PR Women's,1207,00:03:23.351,Carry,
,,,,"[45.1, 44.1]",,,,,,,,,,,,4.010007,,,,,,,,,,,,,1065ee03-0d27-48f7-932b-74df538c1f6f,116,,,"[47.7, 37.9]",3893813,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Shanshan Wang,25485.0,,Right Center Back,9,China PR Women's,1207,"['5c7d8bcf-718f-413d-a392-e589d3c57ad4', '6b7c53ca-4888-4934-979e-44a842c3ded5']",27,,,,,,,,,,,,,,,,,China PR Women's,1207,00:03:27.179,Carry,
,,,,"[48.8, 20.1]",,,,,,,,,,,,0.707327,,,,,,,,,,,,,feda6c24-25f1-430f-b81b-942bbb3b20ea,119,,,"[48.8, 20.1]",3893813,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yao Wei,25484.0,,Left Center Back,9,China PR Women's,1207,"['04611b1b-4e5c-49d4-9dee-94e727679774', '435ba842-da14-47e0-a105-634d5f9a8af9']",32,,,,,,,,,,,,,,,,,China PR Women's,1207,00:03:32.789,Carry,
,,,,"[57.3, 16.2]",,,,,,,,,,,,1.496926,,,,,,,,,,,,,1746b70a-b7f5-4770-9ca8-3898a5c0428a,122,,,"[61.5, 16.2]",3893813,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lina Yang,131579.0,,Left Defensive Midfield,9,China PR Women's,1207,"['07e0d12a-c9eb-4126-ab2e-cd3e34ad0d76', '6bc4ccda-7329-4c86-a3e3-7aa56e2fa5e7']",34,,,,,,,,,,,,,,,,,China PR Women's,1207,00:03:34.296,Carry,
,,,,"[52.7, 17.1]",,,,,,,,,,,,2.475756,,,,,,,,,,,,,938e767f-73cc-47c4-a6fe-c9c88d8659d7,125,,,"[50.6, 16.2]",3893813,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yao Wei,25484.0,,Left Center Back,9,China PR Women's,1207,"['8827c1db-df86-4c9a-8331-848d776e3c6d', 'c111b346-1821-4591-94ea-251e3c3f85bb']",36,,,,,,,,,,,,,,,,,China PR Women's,1207,00:03:36.707,Carry,
,,,,"[55.7, 9.3]",,,,,,,,,,,,1.01747,,,,,,,,,,,,,c63597c5-b50d-4f85-ad62-d98a61e06107,128,,,"[55.7, 9.3]",3893813,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lina Yang,131579.0,,Left Defensive Midfield,9,China PR Women's,1207,"['0d9d6672-fb3a-4bd3-9a8a-72b05b5123c9', '9d2af12d-df1b-4b71-bfbb-94b5958715c3']",40,,,,,,,,,,,,,,,,,China PR Women's,1207,00:03:40.023,Carry,
,,,,"[90.5, 12.1]",,,,,,,,,,,,3.565606,,,,,,,,,,,,,3d0e4d17-8899-4f2b-992a-6a61e5e29932,131,,,"[76.4, 3.3]",3893813,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Qiaozhu Chen,131583.0,,Left Back,9,China PR Women's,1207,"['15733209-088e-40ef-a81a-64ae77a7263c', '2bbe31f4-c789-49f1-b976-79bbe3b54ddc', '741cf90e-40e3-488f-94fa-41a856b4045d']",42,,,,,,,,,,,,,,,,,China PR Women's,1207,00:03:42.060,Carry,True
,,,,"[46.0, 75.6]",,,,,,,,,,,,2.534714,,,,,,,,,,,,,26af9870-acc2-457f-8381-a3edfeda2d0c,138,,,"[49.5, 70.8]",3893813,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roselord Borgella,53993.0,,Center Forward,9,China PR Women's,1207,"['33d79bc2-26f9-4dbb-870d-4b8f597c66a6', '3b6fdda9-ebf9-4dc9-9a64-20a0b8d14b96', 'ddab170b-b544-4d9b-89c3-a58d0514b3e7']",49,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:03:49.066,Carry,True
,,,,"[49.5, 10.9]",,,,,,,,,,,,0.684214,,,,,,,,,,,,,d2c596a2-b60e-42f8-a168-2b1e316daccd,142,,,"[49.5, 10.9]",3893813,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yao Wei,25484.0,,Left Center Back,10,China PR Women's,1207,"['05feeeb5-3d85-4c54-aff9-81b1f16fc987', 'a84a498f-6ce8-420f-a308-1e546c50b805']",0,,,,,,,,,,,,,,,,,China PR Women's,1207,00:04:00.987,Carry,
,,,,"[53.3, 23.6]",,,,,,,,,,,,1.226122,,,,,,,,,,,,,9b1b623f-5a22-4e7f-9878-ab9f17664aff,145,,,"[53.3, 23.6]",3893813,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lingwei Yao,402024.0,,Right Defensive Midfield,10,China PR Women's,1207,"['48dc784d-9bba-4912-bdfc-d810eebeece1', 'f6ac707d-e56e-479b-bbaf-07fcd079f010']",2,,,,,,,,,,,,,,,,,China PR Women's,1207,00:04:02.871,Carry,
,,,,"[65.3, 43.2]",,,,,,,,,,,,0.732573,,,,,,,,,,,,,90e5092d-00da-4eec-897e-69bff5c08672,148,,,"[64.9, 41.1]",3893813,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chengshu Wu,402019.0,,Right Wing,10,China PR Women's,1207,"['2e6a3603-8fbb-4556-b893-5445a57308c3', '312a9759-9212-41e4-bdeb-d4cc2d2ab45d', '88d496df-9f84-4cb0-9636-65c235e690a4']",5,,,,,,,,,,,,,,,,,China PR Women's,1207,00:04:05.059,Carry,True
,,,,"[91.1, 14.2]",,,,,,,,,,,,0.916091,,,,,,,,,,,,,d473f518-baaf-46d5-9921-d5d2f80ea528,159,,,"[91.4, 17.8]",3893813,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Linyan Zhang,402025.0,,Left Wing,10,China PR Women's,1207,"['d8bbcf32-c10d-4070-91b5-86447363132d', 'd9d323e4-db60-402a-9298-7055aad9ffb5', 'eb69dc2c-6b2f-4e10-88f7-f7d9c2ba6e90']",15,,,,,,,,,,,,,,,,,China PR Women's,1207,00:04:15.401,Carry,True
,,,,"[70.9, 10.4]",,,,,,,,,,,,1.07894,,,,,,,,,,,,,6b3b4c61-cea8-44df-b63a-86728dd0f98f,170,,,"[74.4, 12.7]",3893813,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lingwei Yao,402024.0,,Right Defensive Midfield,11,Haiti Women's,2355,"['4fdfe2db-7996-443e-84db-83ea40dedc66', '8ebf1ea0-2763-4deb-81c3-534b19d4354c']",34,,,,,,,,,,,,,,,,,China PR Women's,1207,00:04:34.848,Carry,
