50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.029768,,,,,,,,,,,,,7647d6ff-7fa0-4c29-9e34-bc4410f12abf,3058,,"[57.0, 42.9]",3893789,70,,,,,-2.5142844,,Right Foot,,,,"[53.0, 40.0]",Ground Pass,,4.9406476,,,Lia Wälti,10405.0,,,,,,2,Regular Play,Coumba Sow,31630.0,Right Center Midfield,111,Switzerland Women's,860,"['a6049fdc-4772-415e-bed5-f2a513b8b1a6', 'e892a261-d266-4122-b84f-f399f57e1f68']",51,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:25:51.437,Pass,True
,,,,,,,,,,,,,,,,2.131993,,,,,,,,,,,,,c924b5c9-389b-4f01-bf7d-a97ccf2a6f38,3061,,"[53.2, 40.0]",3893789,70,,,,,1.205694,,Right Foot,,,,"[63.1, 65.9]",Ground Pass,,27.727604,,,Eseosa Aigbogun,10407.0,,,,,,2,Regular Play,Lia Wälti,10405.0,Center Defensive Midfield,111,Switzerland Women's,860,['744e7922-8211-4ea2-81a2-a31f07277f0f'],52,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:25:52.587,Pass,
,,,,,,,,,,,,,,,,0.973269,,,,,,,,,,,,,254bbab6-1129-43f5-bbbd-e23ac57e6dac,3064,,"[63.1, 65.9]",3893789,70,,,,,-1.3501492,,Right Foot,,,,"[65.5, 55.2]",Ground Pass,,10.965857,,,Coumba Sow,31630.0,,,,,,2,Regular Play,Eseosa Aigbogun,10407.0,Right Back,111,Switzerland Women's,860,['655c75b5-5c73-4643-80b7-f0a22a636419'],55,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:25:55.528,Pass,
,,,,,,,,,,,,,,,,1.163508,,,,,,,,,,,,,16c8fe75-2de6-472f-9052-d5c5329c52df,3067,,"[65.3, 55.2]",3893789,70,,,,,1.3415644,,Right Foot,,,,"[68.8, 70.2]",Ground Pass,,15.402922,,,Eseosa Aigbogun,10407.0,,,,,,2,Regular Play,Coumba Sow,31630.0,Right Center Midfield,111,Switzerland Women's,860,['e2f591e1-198e-47ff-9938-baed4cbfee72'],57,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:25:57.026,Pass,
,,,,,,,,,,,,,,,,4.815064,,,,,,,,,,,,,2fc1751d-61aa-4f40-956d-a4c7579541c9,3070,,"[70.7, 72.5]",3893789,70,,,,,-0.4843644,,Right Foot,,,,"[107.0, 53.4]",Ground Pass,,41.018288,,Incomplete,,,,,,,,2,Regular Play,Eseosa Aigbogun,10407.0,Right Back,111,Switzerland Women's,860,['c6c61bfa-71fe-4562-8fec-fb0838e93f60'],59,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:25:59.068,Pass,
,,,,,,,,,,,,,,,,2.900553,,,,,,,,,,,,,000d80c7-94f1-47b4-8668-df7e9e343492,3073,,"[15.0, 36.1]",3893789,71,,,,,-0.014413416,,Drop Kick,,,,"[70.5, 35.3]",High Pass,,55.505764,,,Isabella Victoria Sola Flanigan,401742.0,,,,,,2,Regular Play,Olivia Alexandra Davies Isip McDaniel,401735.0,Goalkeeper,111,Switzerland Women's,860,['128fe3c3-6e6f-4fca-967b-b762904e19e9'],12,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:26:12.745,Pass,
,,,,,,,,,,,,,,,,1.605149,,,,,,,,,,,,,d0865ced-515a-43e2-9c28-68dee954269d,3080,,"[27.3, 45.7]",3893789,71,,,,,-1.7729949,,Right Foot,,,,"[23.2, 25.7]",Ground Pass,,20.415926,,,Julia Stierli,32101.0,,,,,,2,Regular Play,Luana Bühler,46972.0,Right Center Back,111,Switzerland Women's,860,['e3e06514-e7ea-4cb6-ba3b-ea1cc7d31b2f'],19,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:26:19.664,Pass,
,,,,,,,,,,,,,,,,2.272642,,,,,,,,,,,,,f4fb6e8f-8c11-46a6-b167-55e10baeb5bc,3083,,"[22.6, 24.4]",3893789,71,,,,,2.2941623,,Left Foot,,,,"[7.5, 41.5]",Ground Pass,,22.812716,,,Gaëlle Thalmann,10400.0,,,,,,2,Regular Play,Julia Stierli,32101.0,Left Center Back,111,Switzerland Women's,860,['dbcc1089-c424-431f-aed0-3f5c8b700cd9'],23,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:26:23.875,Pass,
,,,,,,,,,,,,,,,,1.904013,,,,,,,,,,,,,e0116af2-8aba-4ac0-ae02-beab2b2c87eb,3086,,"[7.5, 41.5]",3893789,71,,,,,1.537316,,Right Foot,,,,"[8.2, 62.4]",Ground Pass,,20.911718,,,Luana Bühler,46972.0,,,,,,2,Regular Play,Gaëlle Thalmann,10400.0,Goalkeeper,111,Switzerland Women's,860,['928cd599-1311-497d-a21a-49d7148c6e71'],26,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:26:26.466,Pass,
,,,,,,,,,,,,,,,,1.982018,,,,,,,,,,,,,f9261872-1eda-4b5b-80f0-20804b0b1360,3090,,"[12.2, 70.0]",3893789,71,,,,,-0.008096989,,Right Foot,,,,"[36.9, 69.8]",Ground Pass,,24.70081,,,Coumba Sow,31630.0,,,,,,2,Regular Play,Luana Bühler,46972.0,Right Center Back,111,Switzerland Women's,860,['b02eb200-bedd-4650-962e-41f366e76651'],29,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:26:29.558,Pass,
,,,,,,,,,,,,,,,,2.134324,,,,,,,,,,,,,56fd9dc5-13ec-45c8-830d-1c47ec1fd215,3093,,"[62.8, 69.4]",3893789,71,,,,,-0.56852454,,Right Foot,,,,"[80.8, 57.9]",Ground Pass,,21.36001,,Incomplete,Seraina Piubel,32105.0,,,,,,2,Regular Play,Coumba Sow,31630.0,Right Center Midfield,111,Switzerland Women's,860,"['c12db567-84e6-4ee9-ba41-5f60076b5edf', 'c93a4295-6b56-4f96-8a92-017495bdfbb8']",36,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:26:36.181,Pass,
,,,,,,,,,,,,,,,,0.965015,,,,,,,,,,,,,d9b50730-889b-40e0-9f1c-ff7ea5636232,3097,,"[37.6, 24.9]",3893789,71,,,,,0.90885466,,Left Foot,,,,"[43.6, 32.6]",Ground Pass,,9.76166,,,Jaclyn Katrina Demis Sawicki,401732.0,,,,,,2,Regular Play,Angela Beard,401731.0,Left Center Back,112,Philippines Women's,1106,['6fdeeacf-f386-4dab-91ba-f2d0ef55fe37'],38,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:26:38.975,Pass,
,,,,,,,,,,,,,,,,1.098476,,,,,,,,,,,,,2801d7bd-dddd-43eb-b43a-effcbc818a42,3100,,"[44.1, 37.2]",3893789,71,,,,,0.5861087,,Right Foot,,,,"[56.3, 45.3]",Ground Pass,,14.644112,,,Meryll Serrano,401730.0,,,,,,2,Regular Play,Jaclyn Katrina Demis Sawicki,401732.0,Right Defensive Midfield,112,Philippines Women's,1106,['6f3410f5-c655-4e7a-bd25-98b689e1dc5e'],40,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:26:40.854,Pass,
,,,,,,,,,,,,,,,,0.950377,,,,,,,,,,,,,10e928cd-b2b8-4972-a84d-edf01dd747c7,3103,,"[56.3, 45.3]",3893789,71,,,,,2.9029834,,Left Foot,,,,"[52.6, 46.2]",Ground Pass,,3.8078866,,,Jaclyn Katrina Demis Sawicki,401732.0,,,,,,2,Regular Play,Meryll Serrano,401730.0,Right Midfield,112,Philippines Women's,1106,['f62a71af-7427-430e-92ae-0b7292303dad'],42,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:26:42.631,Pass,
,,,,,,,,,,,,,,,,1.711366,,,,,,,,,,,,,67de46e8-0f04-4222-ac34-9506b708bd74,3106,,"[56.3, 50.5]",3893789,71,,,,,-2.9654706,,Right Foot,,,,"[44.5, 48.4]",Ground Pass,,11.985408,,,Hali Moriah Candido Long,401737.0,,,,,,2,Regular Play,Jaclyn Katrina Demis Sawicki,401732.0,Right Defensive Midfield,112,Philippines Women's,1106,['f7398b0e-7b36-4e60-9f6b-35e40143ca0f'],51,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:26:51.973,Pass,
,,,,,,,,,,,,,,,,1.833841,,,,,,,,,,,,,b3adcdec-ab1f-4050-98d7-0696f0ab9c50,3109,,"[44.7, 48.4]",3893789,71,,,,,0.7123576,,Right Foot,,,,"[55.7, 57.9]",Ground Pass,,14.534442,,,Jaclyn Katrina Demis Sawicki,401732.0,,,,,,2,Regular Play,Hali Moriah Candido Long,401737.0,Right Center Back,112,Philippines Women's,1106,['d8da44f2-32fb-46b2-afd7-0b818264704d'],55,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:26:55.615,Pass,
,,,,,,,,,,,,,,,,1.105251,,,,,,,,,,,,,6cd8fc72-6d54-497e-bd56-5dca776bf914,3112,,"[55.7, 57.9]",3893789,71,,,,,-1.0445526,,Right Foot,,,,"[63.6, 44.3]",Ground Pass,,15.728001,,,Jessika Rebecca Macayan Cowart,389446.0,,,,,,2,Regular Play,Jaclyn Katrina Demis Sawicki,401732.0,Right Defensive Midfield,112,Philippines Women's,1106,['c2c42d17-61ce-4267-9c78-c3abb0d541ea'],58,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:26:58.054,Pass,
,,,,,,,,,,,,,,,,1.354836,,,,,,,,,,,,,0e997a39-285c-4204-85b3-c7088488f086,3116,,"[64.7, 44.6]",3893789,72,,,,,2.0710769,,Right Foot,,,,"[56.5, 59.6]",Ground Pass,,17.095028,,,Jaclyn Katrina Demis Sawicki,401732.0,,,,,,2,Regular Play,Jessika Rebecca Macayan Cowart,389446.0,Left Defensive Midfield,112,Philippines Women's,1106,['e040b37d-f851-448d-858e-3ba055690b8b'],0,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:27:00.145,Pass,
,,,,,,,,,,,,,,,,0.870056,,,,,,,,,,,,,ada276b0-74c7-45df-9a44-3453e2912af8,3119,,"[63.0, 61.5]",3893789,72,,,,,-1.2120256,,Right Foot,,,,"[66.6, 51.9]",Ground Pass,,10.252805,,,Jessika Rebecca Macayan Cowart,389446.0,,,,,,2,Regular Play,Jaclyn Katrina Demis Sawicki,401732.0,Right Defensive Midfield,112,Philippines Women's,1106,['f4607e2b-93b6-45b5-ab30-030a1a9396ec'],5,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:27:05.803,Pass,
,,,,,,,,,,,,,,,,2.520578,,,,,,,,,,,,,402e8abf-d96f-4470-a347-4f2c41afbf22,3123,,"[65.2, 57.1]",3893789,72,,,,,-1.9686707,,Left Foot,,,,"[56.5, 36.4]",Ground Pass,,22.453953,,,Angela Beard,401731.0,,,,,,2,Regular Play,Jessika Rebecca Macayan Cowart,389446.0,Left Defensive Midfield,112,Philippines Women's,1106,['3c0bf4ec-2ff2-465a-9315-f991338f154b'],8,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:27:08.301,Pass,
,,,,,,,,,,,,,,,,0.293991,,,,,,,,,,,,,2def0295-0744-4fdf-b837-45b04c52a008,3126,,"[71.6, 25.9]",3893789,72,,,,,-0.69473827,,Left Foot,,,,"[76.4, 21.9]",Ground Pass,,6.2482,,Incomplete,Sofia Nicole Dador Harrison,324160.0,,,,,,2,Regular Play,Angela Beard,401731.0,Left Center Back,112,Philippines Women's,1106,"['59468a5c-e880-4a90-8a81-52b65a7b4342', '9bcca06f-1b56-4826-a157-a1711187989c']",13,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:27:13.492,Pass,
,,,,,,,,,,,,,,,,0.397607,,,,,,,,,,,,,2b03b4dc-4a56-47b7-9ca7-6da51499bf8a,3130,,"[75.0, 18.6]",3893789,72,,,,,-0.87605804,,Left Foot,,,,"[77.5, 15.6]",Ground Pass,,3.905125,,Incomplete,Sofia Nicole Dador Harrison,324160.0,,,,,Recovery,2,Regular Play,Angela Beard,401731.0,Left Center Back,112,Philippines Women's,1106,"['63230e36-8c52-4187-ad03-31936da40db5', 'd4cabf69-7825-452f-bf2d-f533889a3443', 'd721540a-b046-40fa-817a-145abc938976']",14,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:27:14.836,Pass,True
,,,,,,,,,,,,,,,,2.028352,,,,,,,,,,,,,f34c0016-65bf-4ee4-a291-8c1881e6a2f9,3133,,"[74.2, 0.1]",3893789,72,,,,,0.22831354,,,,,,"[98.3, 5.7]",Low Pass,,24.74207,,,Sarina Isabel Calpo Bolden,401733.0,,,,,Throw-in,2,From Throw In,Sofia Nicole Dador Harrison,324160.0,Left Back,113,Philippines Women's,1106,['322eb598-6e7c-4ceb-bee3-8fb6e35e0363'],24,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:27:24.900,Pass,
,,,,,,,,,,,,,,,,0.160917,,,,,,,,,,,,,d156c6ad-bf29-4545-aeb3-2e849c135078,3137,,"[95.5, 4.4]",3893789,72,,,,,3.0309355,,Right Foot,,,,"[92.8, 4.7]",Ground Pass,,2.7166154,,Incomplete,Sofia Nicole Dador Harrison,324160.0,,,,,,2,From Throw In,Sarina Isabel Calpo Bolden,401733.0,Right Center Forward,113,Philippines Women's,1106,"['2524d28a-68ec-4be2-9e21-b66b8acbf88e', 'fdb77b54-b31c-44ac-8c6b-03b3bb132646']",28,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:27:28.569,Pass,
,,,,,,,,,,,,,,,,2.230508,,,,,,,,,,,,,c93e2b10-d7db-42c1-8012-b98daa6fb037,3146,,"[79.7, 15.9]",3893789,72,,,,,3.0068214,,Left Foot,,,,"[62.0, 18.3]",Ground Pass,,17.86197,,,Angela Beard,401731.0,,,,,,2,From Throw In,Sarina Isabel Calpo Bolden,401733.0,Right Center Forward,113,Philippines Women's,1106,['037f3238-1b88-427a-a0f2-18d742b381d7'],34,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:27:34.525,Pass,
,,,,,,,,,,,,,,,,2.488108,,,,,,,,,,,,,4f6dcfc2-2a62-4276-9c19-3ff8d63bc14c,3149,,"[58.7, 19.2]",3893789,72,,,,,1.7520518,,Right Foot,,,,"[54.1, 44.3]",Ground Pass,,25.518032,,,Hali Moriah Candido Long,401737.0,,,,,,2,From Throw In,Angela Beard,401731.0,Left Center Back,113,Philippines Women's,1106,['87f36a1f-c6f4-47fd-a1a0-f94956562445'],38,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:27:38.003,Pass,
,,,,,,,,,,,,,,,,0.918707,,,,,,,,,,,,,c55da720-c788-4d49-b8bd-49614c86574d,3152,,"[68.2, 54.9]",3893789,72,,,,,0.108147815,,Right Foot,,,,"[85.7, 56.8]",Ground Pass,,17.60284,,,Meryll Serrano,401730.0,,,,,,2,From Throw In,Hali Moriah Candido Long,401737.0,Right Center Back,113,Philippines Women's,1106,['d3f5db0f-9289-4a89-877f-2debe4ed9f5a'],43,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:27:43.038,Pass,
,,,,,,,,,,,,,,,,3.751969,,,,,,,,,,,,,77188f62-a6bc-491e-88c4-1f73882cc520,3155,,"[84.3, 54.4]",3893789,72,,,,,-0.67828286,,Left Foot,,,,"[115.2, 29.5]",High Pass,,39.684002,,Incomplete,Katrina Jacqueline Rivera Guillou,225115.0,,,,,,2,From Throw In,Meryll Serrano,401730.0,Right Midfield,113,Philippines Women's,1106,"['7d65d317-27b7-453f-b951-cc5bc05da696', 'c42b1c90-3f4e-4430-86d8-4460ed9d68d4']",45,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:27:45.871,Pass,
,,,,,,,,,,,,,,,,2.738214,,,,,,,,,,,,,bca22b13-dc84-4b66-a585-5ac05a785ac9,3160,,"[13.6, 41.0]",3893789,72,,,,,-1.2160907,,Keeper Arm,,,,"[24.6, 11.3]",Ground Pass,,31.671597,,,Julia Stierli,32101.0,,,,,,2,Regular Play,Gaëlle Thalmann,10400.0,Goalkeeper,114,Switzerland Women's,860,['13938824-e1ba-485b-a4ea-b0ceb00db591'],59,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:27:59.511,Pass,
,,,,,,,,,,,,,,,,1.7774,,,,,,,,,,,,,80e69062-5172-46f1-aa4e-22c841588461,3164,,"[26.5, 7.2]",3893789,73,,,,,0.07548655,,Left Foot,,,,"[62.2, 9.9]",High Pass,,35.801956,,,Alisha Lehmann,18153.0,,,,,,2,Regular Play,Julia Stierli,32101.0,Left Center Back,114,Switzerland Women's,860,['30a535e6-2326-4fc9-9c9a-fcddd830a01f'],3,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:28:03.436,Pass,
,,,,,,,,,,,,,,,,0.134555,,,,,,,,,,,,,97098249-c606-471c-9a8b-df414e5dc778,3175,,"[65.0, 3.1]",3893789,73,,,,,0.14707835,,Left Foot,,,,"[67.7, 3.5]",Ground Pass,,2.7294688,,Incomplete,,,,,,,Recovery,2,Regular Play,Alisha Lehmann,18153.0,Left Wing,114,Switzerland Women's,860,['866422b9-d1e0-4f63-9d4f-0c2997ca39a7'],10,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:28:10.159,Pass,
,,,,,,,,,,,,,,,,1.252967,,,,,,,,,,,,,7a07782e-660d-4bad-83d1-1e0b2671db19,3178,,"[50.0, 70.2]",3893789,73,,,,,0.40674707,,Right Foot,,,,"[63.0, 75.8]",Ground Pass,,14.154858,,,Meryll Serrano,401730.0,,,,,Recovery,2,Regular Play,Jaclyn Katrina Demis Sawicki,401732.0,Right Defensive Midfield,114,Switzerland Women's,860,['973a2dd1-c4d0-4447-9c88-9409ef1654d7'],12,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:28:12.934,Pass,
,,,,,,,,,,,,,,,,1.399669,,,,,,,,,,,,,413e8165-aaf1-4b66-a214-63cebce79445,3187,,"[57.8, 9.8]",3893789,73,,,,,2.546357,,Left Foot,,,,"[45.1, 18.4]",Ground Pass,,15.337862,,,Lia Wälti,10405.0,,,,,Recovery,2,Regular Play,Noelle Maritz,10404.0,Left Back,114,Switzerland Women's,860,['c4b7974f-617d-422b-b0e5-96f34c4438eb'],17,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:28:17.511,Pass,
,,,,,,,,,,,,,,,,2.359897,,,,,,,,,,,,,cf2db3cd-f12b-4216-9d9e-a292ff5a0fd5,3190,,"[41.8, 24.4]",3893789,73,,,,,1.7521719,,Left Foot,,,,"[36.5, 53.3]",Ground Pass,,29.381968,,,Luana Bühler,46972.0,,,,,,2,Regular Play,Lia Wälti,10405.0,Center Defensive Midfield,114,Switzerland Women's,860,['3932e33d-ad60-435e-b4d1-2ec71522790e'],22,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:28:22.528,Pass,
,,,,,,,,,,,,,,,,1.038521,,,,,,,,,,,,,05621f5a-9fb6-475b-afd5-31274e066a04,3193,,"[36.9, 53.4]",3893789,73,,,,,-1.4755441,,Right Foot,,,,"[38.4, 37.7]",Ground Pass,,15.771493,,,Lia Wälti,10405.0,,,,,,2,Regular Play,Luana Bühler,46972.0,Right Center Back,114,Switzerland Women's,860,['30fc7329-363c-4775-ad26-e224a5ec1b21'],26,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:28:26.154,Pass,
,,,,,,,,,,,,,,,,1.203085,,,,,,,,,,,,,e3d84aa8-cd9d-43e6-98e4-7d1149f3c865,3196,,"[38.4, 39.4]",3893789,73,,,,,1.699576,,Left Foot,,,,"[36.6, 53.3]",Ground Pass,,14.016062,,,Luana Bühler,46972.0,,,,,,2,Regular Play,Lia Wälti,10405.0,Center Defensive Midfield,114,Switzerland Women's,860,['b1a2d00f-d5b4-403f-b626-77f8e0846c08'],27,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:28:27.312,Pass,
,,,,,,,,,,,,,,,,2.42238,,,,,,,,,,,,,fd62023e-6d7f-402a-b4dd-8e65dfb0dc48,3199,,"[41.0, 57.5]",3893789,73,,,,,-2.4856744,,Left Foot,,,,"[19.3, 40.8]",Ground Pass,,27.38211,,,Gaëlle Thalmann,10400.0,,,,,,2,Regular Play,Luana Bühler,46972.0,Right Center Back,114,Switzerland Women's,860,['98d059f0-c09a-42d5-bce8-02128d21ea73'],33,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:28:33.705,Pass,
,,,,,,,,,,,,,,,,1.433714,,,,,,,,,,,,,0b06cfdb-67ae-417a-a1f5-c36843c409b4,3202,,"[19.0, 40.0]",3893789,73,,,,,-1.1687278,,Right Foot,,,,"[28.1, 18.6]",Ground Pass,,23.254461,,,Julia Stierli,32101.0,,,,,,2,Regular Play,Gaëlle Thalmann,10400.0,Goalkeeper,114,Switzerland Women's,860,['5c7bf36e-9092-41ae-b175-dab37a52897a'],37,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:28:37.404,Pass,
,,,,,,,,,,,,,,,,2.25829,,,,,,,,,,,,,8bed6c14-372e-402b-98f7-e444fbb646e7,3205,,"[29.7, 18.6]",3893789,73,,,,,2.158799,,Left Foot,,,,"[16.9, 37.8]",Ground Pass,,23.07553,,,Gaëlle Thalmann,10400.0,,,,,,2,Regular Play,Julia Stierli,32101.0,Left Center Back,114,Switzerland Women's,860,['53b3b887-16bc-44a3-b3f3-0d2c2eaf71be'],40,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:28:40.233,Pass,
,,,,,,,,,,,,,,,,2.516609,,,,,,,,,,,,,3a53193e-1824-4a5a-a07e-f005747a7613,3208,,"[16.6, 39.1]",3893789,73,,,,,0.5134439,,Right Foot,,,,"[52.6, 59.4]",High Pass,,41.329044,,Incomplete,Luana Bühler,46972.0,,,,,,2,Regular Play,Gaëlle Thalmann,10400.0,Goalkeeper,114,Switzerland Women's,860,"['052746f1-eb9e-4021-bf46-3ed1bccc2bb3', '967b2bd6-c79d-4fa9-914b-b1b7d8bca9ba']",44,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:28:44.231,Pass,
,,,,,,,,,,,,,,,,2.111212,,,,,,,,,,,,,967b2bd6-c79d-4fa9-914b-b1b7d8bca9ba,3210,,"[67.5, 20.7]",3893789,73,,,,,0.24007073,,Head,,,,"[86.7, 25.4]",High Pass,,19.766891,,,Sarina Isabel Calpo Bolden,401733.0,,,,,Interception,2,Regular Play,Katrina Jacqueline Rivera Guillou,225115.0,Left Midfield,114,Switzerland Women's,860,"['3a53193e-1824-4a5a-a07e-f005747a7613', 'aa4bba5f-e97a-4f55-8fab-1e738c4ff67c']",46,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:28:46.747,Pass,
,,,,,,,,,,,,,,,,2.968243,,,,,,,,,,,,,2d678dec-323d-4784-b020-8d671a8b17f1,3214,,"[86.8, 24.4]",3893789,73,,,,,-0.20539539,,Right Foot,,,,"[98.8, 21.9]",Ground Pass,,12.25765,,Incomplete,Katrina Jacqueline Rivera Guillou,225115.0,,,,,,2,Regular Play,Sarina Isabel Calpo Bolden,401733.0,Right Center Forward,114,Switzerland Women's,860,"['4a937a72-f839-45e2-a146-4feb5aa84376', 'c9498236-b614-4e23-ad6a-a9aeedb2e706', 'de7869b2-58f8-4050-8b0b-646a62702f6a']",49,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:28:49.881,Pass,True
,,,,,,,,,,,,,,,,1.842464,,,,,,,,,,,,,d6e2bccf-c910-4ccc-839c-83d3238f395c,3221,,"[6.0, 44.0]",3893789,74,,True,,,-1.1117219,,Right Foot,,,,"[19.0, 17.7]",Ground Pass,,29.337519,,,Julia Stierli,32101.0,,,,,Goal Kick,2,From Goal Kick,Gaëlle Thalmann,10400.0,Goalkeeper,115,Switzerland Women's,860,['f6a28df5-4ca7-4fdb-88b2-f5aeeb56a50e'],38,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:29:38.580,Pass,
,,,,,,,,,,,,,,,,1.919485,,,,,,,,,,,,,c4d647cf-caa9-4f31-a4f9-6cf60786ad47,3224,,"[21.8, 15.4]",3893789,74,,,,,-0.04164258,,Left Foot,,,,"[62.6, 13.7]",High Pass,,40.8354,,Incomplete,Alisha Lehmann,18153.0,,,,,,2,From Goal Kick,Julia Stierli,32101.0,Left Center Back,115,Switzerland Women's,860,"['5f390da0-23f9-4c23-9125-6d2e371e9024', 'aeea659f-346e-4ac6-95d8-064df30807b7']",41,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:29:41.201,Pass,
,,,,,,,,,,,,,,,,0.119999,,,,,,,,,,,,,0a36f2f9-fd14-4673-943d-12242a4677a4,3228,,"[61.7, 76.3]",3893789,74,,,,,-0.2234766,,Right Foot,,,,"[63.9, 75.8]",Low Pass,,2.2561028,,Incomplete,Jaclyn Katrina Demis Sawicki,401732.0,,,,,Recovery,2,From Goal Kick,Alicia Balicoco Barker,401741.0,Right Back,115,Switzerland Women's,860,"['0c37132d-e030-4364-8cb3-df89667685d6', 'c3641071-8eb1-4bee-8a69-7c0b57b49fef']",45,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:29:45.181,Pass,
,,,,,,,,,,,,,,,,0.993319,,,,,,,,,,,,,d850be03-6570-42df-b411-b48479de0bbf,3233,,"[63.1, 63.1]",3893789,74,,,,,-1.30512,,Right Foot,,,,"[67.1, 48.4]",Ground Pass,,15.2345,,,Jessika Rebecca Macayan Cowart,389446.0,,,,,,2,Regular Play,Jaclyn Katrina Demis Sawicki,401732.0,Right Defensive Midfield,116,Philippines Women's,1106,['73c94657-b6fe-450c-9438-b2e29dffb486'],50,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:29:50.363,Pass,
,,,,,,,,,,,,,,,,1.297734,,,,,,,,,,,,,89e366e2-dd2a-4e0d-9d60-85bfecdca5eb,3236,,"[63.8, 49.0]",3893789,74,,,,,-0.6202495,,Right Foot,,,,"[86.9, 32.5]",Low Pass,,28.387674,,,Katrina Jacqueline Rivera Guillou,225115.0,,,,,,2,Regular Play,Jessika Rebecca Macayan Cowart,389446.0,Left Defensive Midfield,116,Philippines Women's,1106,['7bff8af4-33bf-4403-a1a3-b410bece6999'],53,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:29:53.326,Pass,
,,,,,,,,,,,,,,,,2.795096,,,,,,,,,,,,,439b042b-b218-433d-9739-a7315a60f4fb,3241,,"[31.4, 52.0]",3893789,74,,,,,0.6913369,,Right Foot,,,,"[45.9, 64.0]",High Pass,,18.82153,,,Seraina Piubel,32105.0,,,,,Recovery,2,Regular Play,Eseosa Aigbogun,10407.0,Right Back,116,Philippines Women's,1106,['811e5400-b378-4f3a-aaa0-ef7a4e5ffd67'],56,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:29:56.070,Pass,
