50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,1.268049,,,,,,,,,,,,,,,9b65f473-b8c8-4b63-be1c-c06367f09b42,15,,"[81.4, 0.1]",3893793,0,,,,0.65107673,,,,,,"[91.9, 8.1]",,High Pass,,13.200378,,,Mina Tanaka,85500.0,,,,,,Throw-in,1,From Throw In,Jun Endo,25608.0,Left Wing Back,4,Japan Women's,1210,['dc394a6b-f774-461c-95cd-c21ffeac9624'],29,,,,,,,,,,,,,,,,,Japan Women's,1210,00:00:29.115,Pass,
,,,,,,,,,,,,,,,,,,,,1.386586,,,,,,,,,,,,,,,3e90076f-706c-4211-b300-c18b6d66ddb3,17,,"[92.0, 8.1]",3893793,0,,,,-2.7985687,,Right Foot,,,,"[80.8, 4.1]",,Low Pass,,11.892855,,,Fuka Nagano,299860.0,,,,,,,1,From Throw In,Mina Tanaka,85500.0,Center Forward,4,Japan Women's,1210,['089f78ce-9d19-45f3-8fe1-cc480b67ff39'],30,,,,,,,,,,,,,,,,,Japan Women's,1210,00:00:30.383,Pass,
,,,,,,,,,,,,,,,,,,,,1.661385,,,,,,,,,,,,,,,622a8712-cfc5-45a4-b576-b0b14df37a4a,21,,"[81.8, 8.1]",3893793,0,,,,0.6101318,,Right Foot,,,,"[104.4, 23.9]",,High Pass,,27.575352,,,Aoba Fujino,401925.0,,,,,,,1,From Throw In,Fuka Nagano,299860.0,Left Defensive Midfield,4,Japan Women's,1210,['f03555cd-cf54-48ae-bfc6-a97450bbf630'],32,,,,,,,,,,,,,,,,,Japan Women's,1210,00:00:32.700,Pass,
,,,,,,,,,,,,,,,,,,,,1.746485,,,,,,,,,,,,,,,0e1d5e18-0a68-4965-8409-22632d9656ad,30,,"[23.6, 49.6]",3893793,0,,,,0.47076494,,Right Foot,,,,"[34.8, 55.3]",,High Pass,,12.56702,,Incomplete,Racheal Kundananji,32854.0,,,,,,,1,Regular Play,Evarine Susan Katongo,131631.0,Left Center Midfield,5,Zambia Women's,6045,"['5fe34245-5567-4969-a68b-68821bbe05e9', '7b450894-0176-453b-a650-46b6dc0fdd60', 'a31d54af-c884-4d19-99a3-0ee782cc95f6']",39,,,,,,,,,,,,,,,,,Zambia Women's,6045,00:00:39.118,Pass,True
,,,,,,,,,,,,,,,,,,,,2.477996,,,,,,,,,,,,,,,7b450894-0176-453b-a650-46b6dc0fdd60,32,,"[85.3, 24.8]",3893793,0,,,,1.1961983,,Head,,,,"[89.9, 36.5]",,High Pass,,12.571794,,Incomplete,Aoba Fujino,401925.0,,,,,,Recovery,1,Regular Play,Fuka Nagano,299860.0,Left Defensive Midfield,5,Zambia Women's,6045,"['0e1d5e18-0a68-4965-8409-22632d9656ad', 'b0e307c5-c853-48e8-b68a-16ec74d77774', 'feb27514-cd11-4910-b0e3-9dec58bca40e']",40,,,,,,,,,,,,,,,,,Japan Women's,1210,00:00:40.864,Pass,
,,,,,,,,,,,,,,,,,,,,1.576304,,,,,,,,,,,,,,,feb27514-cd11-4910-b0e3-9dec58bca40e,34,,"[30.2, 43.6]",3893793,0,,,,-0.41450688,,Head,,,,"[35.2, 41.4]",,High Pass,,5.4626,,Incomplete,Siomala Mapepa,401941.0,,,,,,Recovery,1,Regular Play,Susan Banda,401939.0,Center Defensive Midfield,5,Zambia Women's,6045,"['1ede3379-e6b0-4ac9-9bae-9ae1d3909296', '7b450894-0176-453b-a650-46b6dc0fdd60', '85f5600c-e530-4691-845d-bdc1161e3a8c']",43,,,,,,,,,,,,,,,,,Zambia Women's,6045,00:00:43.342,Pass,
,,,,,,,,,,,,,,,,,,,,1.755485,,,,,,,,,,,,,,,1ede3379-e6b0-4ac9-9bae-9ae1d3909296,36,,"[84.9, 38.7]",3893793,0,,,,1.0180992,,Head,,,,"[91.5, 49.4]",,High Pass,,12.571794,,Incomplete,Aoba Fujino,401925.0,,,,,,Recovery,1,Regular Play,Yui Hasegawa,25632.0,Right Defensive Midfield,5,Zambia Women's,6045,"['4ff2609c-6c0c-472a-b6b0-861b7dbeaf88', 'e14ddf03-c480-4b4f-85e1-93d3c221a8ee', 'feb27514-cd11-4910-b0e3-9dec58bca40e']",44,,,,,,,,,,,,,,,,,Japan Women's,1210,00:00:44.919,Pass,
,,,,,,,,,,,,,,,,,,,,2.181155,,,,,,,,,,,,,,,4ff2609c-6c0c-472a-b6b0-861b7dbeaf88,38,,"[28.6, 30.7]",3893793,0,,,,0.8768852,,Head,,,,"[38.5, 42.6]",,High Pass,,15.479664,,,Racheal Kundananji,32854.0,,,,,,Recovery,1,Regular Play,Martha Tembo,131694.0,Left Back,5,Zambia Women's,6045,"['1ede3379-e6b0-4ac9-9bae-9ae1d3909296', '6943c55b-c593-43c7-8e64-edc3a03b95fc']",46,,,,,,,,,,,,,,,,,Zambia Women's,6045,00:00:46.674,Pass,
,,,,,,,,,,,,,,,,,,,,2.662087,,,,,,,,,,,,,,,0cdf52af-d10c-44d8-8a9b-915b5e1c08b2,40,,"[38.9, 41.5]",3893793,0,,,,-0.92965233,,Head,,,,"[59.2, 14.3]",,Low Pass,,33.940094,,Incomplete,Siomala Mapepa,401941.0,,,,,,,1,Regular Play,Racheal Kundananji,32854.0,Right Midfield,5,Zambia Women's,6045,"['01e6ebc8-0437-4ed0-ab4a-c7dc368fa5cf', '991ef3c1-876b-4d55-9910-3cfefd7dbfbf']",48,,,,,,,,,,,,,,,,,Zambia Women's,6045,00:00:48.947,Pass,
,,,,,,,,,,,,,,,,,,,,4.763643,,,,,,,,,,,,,,,01e6ebc8-0437-4ed0-ab4a-c7dc368fa5cf,43,,"[60.9, 65.8]",3893793,0,,,,0.350605,,Right Foot,,,,"[95.9, 78.6]",,High Pass,,37.267143,,Out,Aoba Fujino,401925.0,,,,,,Recovery,1,Regular Play,Rion Ishikawa,401924.0,Right Center Back,5,Zambia Women's,6045,"['0cdf52af-d10c-44d8-8a9b-915b5e1c08b2', 'ec0c0806-6103-4960-ae1b-82868d991fc4', 'f476e3de-1343-478f-8399-eb6806fcc839']",51,,,,,,,,,,,,,,,,,Japan Women's,1210,00:00:51.609,Pass,True
,,,,,,,,,,,,,,,,,,,,1.743258,,,,,,,,,,,,,,,b81ee358-edc0-4f45-8c43-e766242d13e5,45,,"[25.0, 0.1]",3893793,1,,,,0.42106685,,,,,,"[41.3, 7.4]",,Low Pass,,17.860012,,,Siomala Mapepa,401941.0,,,,,,Throw-in,1,From Throw In,Martha Tembo,131694.0,Left Back,6,Zambia Women's,6045,['54d3988a-93ee-46f7-b8ba-d5febda2892f'],9,,,,,,,,,,,,,,,,,Zambia Women's,6045,00:01:09.543,Pass,
,,,,,,,,,,,,,,,,,,,,0.868993,,,,,,,,,,,,,,,4d109901-07d4-4737-97aa-77d0591b4b3a,49,,"[40.4, 7.6]",3893793,1,,,,2.6363025,,Left Foot,,,,"[35.7, 10.2]",,Low Pass,,5.3712196,,,Evarine Susan Katongo,131631.0,,,,,,,1,From Throw In,Siomala Mapepa,401941.0,Left Midfield,6,Zambia Women's,6045,['83d94976-b2d3-4699-8587-d91c47cc3e4e'],12,,,,,,,,,,,,,,,,,Zambia Women's,6045,00:01:12.237,Pass,
,,,,,,,,,,,,,,,,,,,,0.519023,,,,,,,,,,,,,,,109ec7c9-b5b0-4304-a7d8-0f9f2877309a,53,,"[35.9, 10.4]",3893793,1,,,,-0.6556956,,Left Foot,,,,"[41.1, 6.4]",,Low Pass,,6.5604877,,Incomplete,Siomala Mapepa,401941.0,,,,,,,1,From Throw In,Evarine Susan Katongo,131631.0,Left Center Midfield,6,Zambia Women's,6045,"['043d8862-5d2c-4940-be75-c95378e43204', '1ecab682-1582-4314-9e0a-4c0de137df7c', '76010852-4c4a-4d0b-8091-a3b5e0f898dc']",13,,,,,,,,,,,,,,,,,Zambia Women's,6045,00:01:13.184,Pass,True
,,,,,,,,,,,,,,,,,,,,1.129842,,,,,,,,,,,,,,,c41910c5-44fe-4ad0-ab38-1544ae2d3513,62,,"[73.9, 80.0]",3893793,1,,,,-1.477609,,,,,,"[74.9, 69.3]",,Low Pass,,10.746628,,,Mina Tanaka,85500.0,,,,,,Throw-in,1,From Throw In,Risa Shimizu,25624.0,Right Wing Back,7,Japan Women's,1210,['447ea075-37ad-4f50-8959-5a3a5a1fcbfe'],24,,,,,,,,,,,,,,,,,Japan Women's,1210,00:01:24.772,Pass,
,,,,,,,,,,,,,,,,,,,,1.849922,,,,,,,,,,,,,,,01f37a72-9e2f-4654-b3fc-eba2d0ca68b3,65,,"[75.8, 69.7]",3893793,1,,,,-2.1972892,,Right Foot,,,,"[62.7, 51.6]",,Ground Pass,,22.343231,,,Fuka Nagano,299860.0,,,,,,,1,From Throw In,Mina Tanaka,85500.0,Center Forward,7,Japan Women's,1210,['1b4847ec-f211-4541-a301-1b38c5d4dfec'],27,,,,,,,,,,,,,,,,,Japan Women's,1210,00:01:27.449,Pass,
,,,,,,,,,,,,,,,,,,,,2.33891,,,,,,,,,,,,,,,f04c47c5-24f5-4770-b0f1-83228c0923df,68,,"[64.5, 51.8]",3893793,1,,,,-1.1080602,,Right Foot,,,,"[86.4, 7.9]",,High Pass,,49.059353,,,Jun Endo,25608.0,,,True,,,,1,From Throw In,Fuka Nagano,299860.0,Left Defensive Midfield,7,Japan Women's,1210,['9ca9b75a-3c79-4d4c-a2cb-d1436eb7078b'],29,,,,,,,,,,,,,,,,,Japan Women's,1210,00:01:29.378,Pass,
,,,,,,,,,,,,,,,,,,,,0.788723,,,,,,,,,,,,,,,223cd0f3-204a-4b69-bbd7-781c644712f4,70,,"[86.4, 9.0]",3893793,1,,,,0.5179874,,Left Foot,,,,"[95.7, 14.3]",,High Pass,,10.704205,,,Hinata Miyazawa,401932.0,,,,,,,1,From Throw In,Jun Endo,25608.0,Left Wing Back,7,Japan Women's,1210,['044f89e1-df77-49c3-9fc7-299c067c32a9'],31,,,,,,,,,,,,,,,,,Japan Women's,1210,00:01:31.717,Pass,
,,,,,,,,,,,,,,,,,,,,0.90504,,,,,,,,,,,,,,,26cd7626-4422-441c-a7ba-9ba701a253c5,74,,"[98.1, 3.9]",3893793,1,,,,2.5240004,,Right Foot,,,,"[87.4, 11.5]",,Ground Pass,,13.124405,,,Fuka Nagano,299860.0,,,,,,,1,From Throw In,Hinata Miyazawa,401932.0,Left Wing,7,Japan Women's,1210,['c2b654ac-d717-4b3d-851d-70f4c116d40b'],36,,,,,,,,,,,,,,,,,Japan Women's,1210,00:01:36.062,Pass,
,,,,,,,,,,,,,,,,,,,,1.383079,,,,,,,,,,,,,,,8bf9892d-edeb-43c6-89dd-55577ae01a9f,77,,"[87.4, 11.5]",3893793,1,,,,-2.1175852,,Right Foot,,,,"[81.8, 2.3]",,Ground Pass,,10.770329,,,Jun Endo,25608.0,,,,,,,1,From Throw In,Fuka Nagano,299860.0,Left Defensive Midfield,7,Japan Women's,1210,['a4d4fee2-ed45-46c1-b758-06e9940aea86'],37,,,,,,,,,,,,,,,,,Japan Women's,1210,00:01:37.799,Pass,
,,,,,,,,,,,,,,,,,,,,2.425216,,,,,,,,,,,,,,,2c5a84be-94c8-4f88-9790-1aa707bc6358,80,,"[81.8, 2.5]",3893793,1,,,,0.5639389,,Left Foot,,,,"[112.0, 21.6]",,Ground Pass,,35.733036,,,Yui Hasegawa,25632.0,,,,Through Ball,True,,1,From Throw In,Jun Endo,25608.0,Left Wing Back,7,Japan Women's,1210,['8c558337-ff26-4b0a-91fd-4679808c8174'],40,,,,,,,,,,,,,,,,,Japan Women's,1210,00:01:40.290,Pass,
,,,,,,,,,,,,,,,,,,,,0.105734,,,,,,,,,,,,,,,3e075351-7cf4-4d9f-b80f-dffb4ba5c793,85,,"[112.6, 20.2]",3893793,1,,,,1.801887,,Right Foot,,,,"[111.8, 23.6]",,Ground Pass,,3.4928498,,Incomplete,Aoba Fujino,401925.0,,,,,,,1,From Throw In,Yui Hasegawa,25632.0,Right Defensive Midfield,7,Japan Women's,1210,"['44d384e1-4bc3-4ad7-865e-3c11e93bb0f0', 'f8f3254e-5402-4d44-a023-7c6f61c246e6']",45,,,,,,,,,,,,,,,,,Japan Women's,1210,00:01:45.249,Pass,
,,,,,,,,,,,,,,,,,,,,1.160496,,,,,,,,,,,,,,,c55e8ad5-032c-455f-ab0c-0bdfb8b68461,90,,"[109.4, 0.1]",3893793,1,,,,1.439969,,,,,,"[110.4, 7.7]",,Low Pass,,7.6655073,,,Hinata Miyazawa,401932.0,,,,,,Throw-in,1,From Throw In,Jun Endo,25608.0,Left Wing Back,8,Japan Women's,1210,['806271fa-acca-4a64-b883-443dc1ca100c'],56,,,,,,,,,,,,,,,,,Japan Women's,1210,00:01:56.245,Pass,
,,,,,,,,,,,,,,,,,,,,0.904777,,,,,,,,,,,,,,,6f3e8855-2a8f-4bf6-9726-edb9f70d524d,93,,"[110.4, 8.7]",3893793,1,,,,-1.5152978,,Right Foot,,,,"[110.6, 5.1]",,Low Pass,,3.6055512,,,Jun Endo,25608.0,,,,,,,1,From Throw In,Hinata Miyazawa,401932.0,Left Wing,8,Japan Women's,1210,"['0cc4c83b-b51d-4bb9-9d91-2b35d19a2521', 'cf991937-65f4-4212-92ac-a9be0a506819']",57,,,,,,,,,,,,,,,,,Japan Women's,1210,00:01:57.405,Pass,True
,,,,,,,,,,,,,,,,,,,,0.483104,,,,,,,,,,,,,,,ef3d332e-6c16-4eaf-ade4-1ddcbc740a6c,97,,"[113.8, 4.5]",3893793,2,,,,1.5707964,,Left Foot,,,,"[113.8, 16.0]",,Low Pass,,11.5,,Incomplete,Mina Tanaka,85500.0,,,,,,,1,From Throw In,Jun Endo,25608.0,Left Wing Back,8,Japan Women's,1210,"['c096dc87-8f99-4232-ace1-fb86d9920e60', 'ff64ca9a-0f28-40cf-85cf-77fd6ad21975']",0,,,,,,,,,,,,,,,,,Japan Women's,1210,00:02:00.031,Pass,
,,,,,,,,,,,,,,,,,,,,1.880763,,,,,,,,,,,,,,,a275a5b6-b158-484a-8969-8aa90194a3c3,103,,"[103.5, 14.2]",3893793,2,,,,2.4998918,,Right Foot,,,,"[85.7, 27.5]",,Ground Pass,,22.220036,,,Fuka Nagano,299860.0,,,,,,,1,From Throw In,Hinata Miyazawa,401932.0,Left Wing,8,Japan Women's,1210,['98559176-4da7-45b2-a233-ce066a867520'],2,,,,,,,,,,,,,,,,,Japan Women's,1210,00:02:02.839,Pass,
,,,,,,,,,,,,,,,,,,,,1.911257,,,,,,,,,,,,,,,75d9b08f-ad43-40ef-9208-ad1e85a6330e,107,,"[86.8, 30.5]",3893793,2,,,,2.5652175,,Right Foot,,,,"[66.8, 43.5]",,Ground Pass,,23.853722,,,Rion Ishikawa,401924.0,,,,,,,1,From Throw In,Fuka Nagano,299860.0,Left Defensive Midfield,8,Japan Women's,1210,['ec5ba21f-bad9-47c2-9426-e8ff78b87df8'],6,,,,,,,,,,,,,,,,,Japan Women's,1210,00:02:06.052,Pass,
,,,,,,,,,,,,,,,,,,,,2.247594,,,,,,,,,,,,,,,037662e1-a4ad-4c08-b77d-46fab471c1f5,110,,"[66.8, 43.5]",3893793,2,,,,-1.482375,,Right Foot,,,,"[69.3, 15.3]",,Ground Pass,,28.310598,,,Moeka Minami,25638.0,,,,,,,1,From Throw In,Rion Ishikawa,401924.0,Right Center Back,8,Japan Women's,1210,['d9aa1b7a-0d48-4b2a-819b-8c12cbfccc04'],8,,,,,,,,,,,,,,,,,Japan Women's,1210,00:02:08.082,Pass,
,,,,,,,,,,,,,,,,,,,,2.330809,,,,,,,,,,,,,,,1edcbf38-51ee-460e-9ab3-e3a3a7026db5,113,,"[70.0, 15.3]",3893793,2,,,,-1.1257801,,Right Foot,,,,"[76.2, 2.3]",,Ground Pass,,14.402778,,,Jun Endo,25608.0,,,,,,,1,From Throw In,Moeka Minami,25638.0,Left Center Back,8,Japan Women's,1210,['7903fc80-0c87-475c-9d5a-a282cd89a96d'],10,,,,,,,,,,,,,,,,,Japan Women's,1210,00:02:10.382,Pass,
,,,,,,,,,,,,,,,,,,,,1.830365,,,,,,,,,,,,,,,d499091c-26f5-49f1-a2b4-a8271e2f7296,116,,"[76.2, 2.3]",3893793,2,,,,3.0597248,,Right Foot,,,,"[56.7, 3.9]",,Ground Pass,,19.56553,,,Moeka Minami,25638.0,,,,,,,1,From Throw In,Jun Endo,25608.0,Left Wing Back,8,Japan Women's,1210,"['5098f54a-1197-44d2-99a6-195677cb87ad', 'b612162b-16b8-4954-b97e-6f2bbfb25edb']",12,,,,,,,,,,,,,,,,,Japan Women's,1210,00:02:12.713,Pass,True
,,,,,,,,,,,,,,,,,,,,2.898826,,,,,,,,,,,,,,,4996e76b-972f-40e3-a8aa-93053e6b69b8,119,,"[56.7, 3.9]",3893793,2,,,,0.4949573,,Right Foot,,,,"[91.9, 22.9]",,High Pass,,40.0005,,Incomplete,Mina Tanaka,85500.0,,,,Through Ball,True,,1,From Throw In,Moeka Minami,25638.0,Left Center Back,8,Japan Women's,1210,"['84a26bd6-e2f0-4a16-ab50-76308e2fb117', '8e666e9c-8abf-4c02-b25b-f19a47a0d960']",15,,,,,,,,,,,,,,,,,Japan Women's,1210,00:02:15.927,Pass,
