ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[33.6, 2.4]",,,,,,,,,,,,,1.138547,,,,,,,,,,91ba08e9-e96a-4ed4-bb66-7691a26d0382,690,,"[36.9, 2.8]",3893817,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seraina Piubel,32105.0,Right Wing,37,Switzerland Women's,860,"['8a0fed45-f50d-4ec6-8e17-7eec3c0b2fac', 'ca2229ca-15e3-4fd6-8ae6-7d991de4a399']",24,,,,,,,,,,,,,,,Switzerland Women's,860,00:15:24.241,Carry,
,,,,,"[64.0, 33.4]",,,,,,,,,,,,,3.265156,,,,,,,,,,da3f168e-3b26-49da-9a85-ee3656a678ba,698,,"[53.0, 45.4]",3893817,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Katie Bowen,5028.0,Left Center Back,38,New Zealand Women's,1215,"['aae3c80f-33cd-4141-9642-ab397a8b9f2d', 'ffa87b86-96ac-4ed3-b62f-f464036ab462']",35,,,,,,,,,,,,,,,New Zealand Women's,1215,00:15:35.924,Carry,
,,,,,"[62.2, 8.3]",,,,,,,,,,,,,1.526588,,,,,,,,,,09b846f1-eea1-4f8c-894d-8faf28668d8f,701,,"[60.7, 10.7]",3893817,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexandra Riley,21062.0,Left Back,38,New Zealand Women's,1215,"['06eea213-89a9-4da2-a14d-1fb09621c01f', '681e8f1e-eb19-471a-ab97-de6d52223ae1']",41,,,,,,,,,,,,,,,New Zealand Women's,1215,00:15:41.146,Carry,
,,,,,"[14.6, 75.5]",,,,,,,,,,,,,1.626019,,,,,,,,,,ed3cb039-5c05-47d7-92ad-08a1e73c9216,705,,"[15.9, 75.9]",3893817,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eseosa Aigbogun,10407.0,Right Back,38,New Zealand Women's,1215,"['621e184f-1fa7-420d-9eb9-ff8d1eb9e734', 'f1ea0512-95de-4072-a60d-bbcd7e7fa26f']",45,,,,,,,,,,,,,,,Switzerland Women's,860,00:15:45.887,Carry,
,,,,,"[69.8, 5.0]",,,,,,,,,,,,,0.883041,,,,,,,,,,bea07915-a73a-4ea5-a649-3460910e8b02,709,,"[70.0, 3.2]",3893817,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexandra Riley,21062.0,Left Back,38,New Zealand Women's,1215,"['0daa89d9-e10d-4ef0-af6c-6307af9c4db0', '7cce4465-7519-41d6-aae6-1a87ee9fa1c8']",50,,,,,,,,,,,,,,,New Zealand Women's,1215,00:15:50.002,Carry,
,,,,,"[33.5, 65.3]",,,,,,,,,,,,,1.841151,,,,,,,,,,ec516f52-dff8-4c3f-aef5-2e712dcf6cd3,714,,"[34.5, 72.4]",3893817,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ramona Bachmann,4659.0,Left Wing,38,New Zealand Women's,1215,"['a8fdf0de-ee36-40e1-bd1b-550eda61b663', 'd3cb775a-e892-4d18-9978-64923011e7f4']",54,,,,,,,,,,,,,,,Switzerland Women's,860,00:15:54.476,Carry,
,,,,,"[57.4, 28.0]",,,,,,,,,,,,,0.578682,,,,,,,,,,1c1e9a64-d8fc-402c-8a4d-1cda1cf12905,726,,"[56.7, 25.1]",3893817,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Malia Grace Steinmetz,401642.0,Center Defensive Midfield,39,Switzerland Women's,860,"['0ceaac65-3078-4bd1-8110-ee4a459f8667', 'd845ec28-2665-4092-9117-b7ead1d58cd4']",19,,,,,,,,,,,,,,,New Zealand Women's,1215,00:16:19.794,Carry,
,,,,,"[39.4, 32.6]",,,,,,,,,,,,,1.079026,,,,,,,,,,08089bd8-e0bc-4e26-9621-781fac7424f8,730,,"[39.1, 28.8]",3893817,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nadine Riesen,276579.0,Left Back,39,Switzerland Women's,860,"['7e3adda8-d881-4f0d-b4a8-1e0b52dd9ea6', '8573d8dd-c7ba-4173-aa8e-37aa3bfbceb0', 'a30c132b-9c20-4730-85ae-e5357bb617af']",21,,,,,,,,,,,,,,,Switzerland Women's,860,00:16:21.997,Carry,True
,,,,,"[67.7, 5.5]",,,,,,,,,,,,,2.050344,,,,,,,,,,5af01d9a-571b-4d68-a853-f6c521370349,736,,"[69.4, 8.7]",3893817,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Olivia Chance,24925.0,Left Wing,40,New Zealand Women's,1215,"['434ca540-6841-4431-bf62-069043b82db8', '919dc036-20c5-41ef-8bda-399487436783', 'd6b44caf-ab02-47a7-befd-b5d26e4aa066']",29,,,,,,,,,,,,,,,New Zealand Women's,1215,00:16:29.174,Carry,True
,,,,,"[40.9, 49.8]",,,,,,,,,,,,,1.355943,,,,,,,,,,aec0bb39-a2ca-43e1-a4fa-b4c7c5c9e613,744,,"[38.9, 47.5]",3893817,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rebekah Ashley Stott,4989.0,Right Center Back,41,New Zealand Women's,1215,"['5493b992-bb14-4a82-8dcd-24a2f0e49e27', '5f034001-2d9c-4204-a999-cc0c36002e6c']",44,,,,,,,,,,,,,,,New Zealand Women's,1215,00:16:44.327,Carry,
,,,,,"[45.0, 38.5]",,,,,,,,,,,,,2.70121,,,,,,,,,,95534567-eee0-442a-b217-e11d1bfa4f2a,747,,"[39.5, 29.0]",3893817,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Katie Bowen,5028.0,Left Center Back,41,New Zealand Women's,1215,"['288c7cad-0d30-429e-a1c7-92ecccc89f01', '403be220-a9b4-46b4-801a-372d17851d20']",47,,,,,,,,,,,,,,,New Zealand Women's,1215,00:16:47.192,Carry,
,,,,,"[105.1, 79.5]",,,,,,,,,,,,,0.18796,,,,,,,,,,d285cf9f-ae6c-4702-af85-92012d523179,750,,"[105.1, 79.5]",3893817,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Catherine Joan Bott,25662.0,Right Back,41,New Zealand Women's,1215,"['51acac72-845d-4ab3-b5c0-a2c1b596b778', '8df0969b-50e5-42f7-9afb-ec340d6fa976']",55,,,,,,,,,,,,,,,New Zealand Women's,1215,00:16:55.308,Carry,
,,,,,"[98.0, 29.0]",,,,,,,,,,,,,1.463122,,,,,,,,,,171188d3-c5fe-4d41-8ce6-5a68359e6ca5,755,,"[98.5, 27.3]",3893817,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Olivia Chance,24925.0,Left Wing,41,New Zealand Women's,1215,"['3870a43d-4eda-42ae-9e27-8a10d3274fe8', '7247371c-ce0d-43fa-a76c-65a704dbd79a', '98d476d1-c3ce-442d-8013-6d29891e8016']",59,,,,,,,,,,,,,,,New Zealand Women's,1215,00:16:59.866,Carry,True
,,,,,"[94.1, 31.6]",,,,,,,,,,,,,0.332686,,,,,,,,,,beb12311-8fe8-4d7e-b362-62de577e4149,763,,"[94.8, 32.3]",3893817,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jacqueline Anne Hand,392266.0,Right Wing,41,New Zealand Women's,1215,"['636f509a-e4e6-4d82-bf2d-05a3ec336eea', 'b5c3c459-31b7-4cbc-b273-492a696257d5', 'ea36567c-8aa0-4b49-aed1-d262f920c256', 'fca08fae-ad46-48d3-a7a0-df5b05aa19d9']",3,,,,,,,,,,,,,,,New Zealand Women's,1215,00:17:03.484,Carry,True
,,,,,"[98.5, 43.3]",,,,,,,,,,,,,0.987582,,,,,,,,,,9ca1c052-4059-4039-bdc6-91a527d6edff,771,,"[98.7, 43.6]",3893817,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ria Percival,18145.0,Left Center Midfield,42,New Zealand Women's,1215,"['64118585-1538-4d36-aa41-f497eff72673', 'ca682289-2f51-42c0-93f6-af7600dc2f19', 'fdfd58ac-7e20-4f61-bcca-410cb68b5c63']",5,,,,,,,,,,,,,,,New Zealand Women's,1215,00:18:05.951,Carry,True
,,,,,"[110.2, 41.5]",,,,,,,,,,,,,0.984363,,,,,,,,,,59d80045-8db3-42dd-bdeb-ce52bd449b79,775,,"[111.0, 37.8]",3893817,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Annalie Longo,25660.0,Right Center Midfield,42,New Zealand Women's,1215,"['78600214-5157-4dcc-b748-fa6c2acb02cd', 'e31b0e55-1cba-4ee5-ac7b-15630b7e0640', 'f5f51ae8-6cdc-4fe7-8cc0-e0bc5d8b335c']",8,,,,,,,,,,,,,,,New Zealand Women's,1215,00:18:08.258,Carry,True
,,,,,"[16.0, 43.6]",,,,,,,,,,,,,16.743967,,,,,,,,,,f293f6df-5d24-419f-b77d-06d94cc89a2d,781,,"[2.0, 33.0]",3893817,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gaëlle Thalmann,10400.0,Goalkeeper,43,Switzerland Women's,860,"['d5dae645-e3ee-4bf9-a55b-9c453a8df2ab', 'da4017fb-ef70-47c7-8b7d-b2249e85a156']",10,,,,,,,,,,,,,,,Switzerland Women's,860,00:18:10.979,Carry,
,,,,,"[46.3, 1.7]",,,,,,,,,,,,,2.208984,,,,,,,,,,a940c7f1-bff8-451e-8d26-39689cd0cde4,792,,"[48.7, 5.4]",3893817,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nadine Riesen,276579.0,Left Back,43,Switzerland Women's,860,"['6d99d1a9-06ab-416f-ae5b-e2cce0eb9791', '7e8f8ccf-566d-4802-8e6e-5037c51e7353', 'edfcfcd1-884b-438d-aae3-bf69705b3145']",35,,,,,,,,,,,,,,,Switzerland Women's,860,00:18:35.929,Carry,True
,,,,,"[80.3, 77.1]",,,,,,,,,,,,,0.81512,,,,,,,,,,8bda0c45-f5fb-4114-acf2-4af1d090e5a4,797,,"[80.1, 76.7]",3893817,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hannah Wilkinson,25658.0,Center Forward,44,New Zealand Women's,1215,"['a6fbbc9e-e1af-41ae-b943-9d3059fb877e', 'd2d7d58a-2083-46b5-9aa7-6e68ebc8db5f', 'f4d6dd35-477f-4a89-bdd5-6f2702075ad5']",46,,,,,,,,,,,,,,,New Zealand Women's,1215,00:18:46.829,Carry,True
,,,,,"[64.3, 69.7]",,,,,,,,,,,,,0.903065,,,,,,,,,,edda8144-3328-4436-86f6-f975300714c5,805,,"[68.1, 71.1]",3893817,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Catherine Joan Bott,25662.0,Right Back,44,New Zealand Women's,1215,"['03d7829a-654b-4483-95af-afa13613f838', '6aa57298-6c18-4b47-924a-ac172ef446d0']",51,,,,,,,,,,,,,,,New Zealand Women's,1215,00:18:51.176,Carry,
,,,,,"[44.7, 61.9]",,,,,,,,,,,,,0.870424,,,,,,,,,,0ebacf66-f45d-4288-a5b6-70dca933fc8b,808,,"[46.0, 62.3]",3893817,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rebekah Ashley Stott,4989.0,Right Center Back,44,New Zealand Women's,1215,"['12caa659-3834-4de2-855c-d5e01c3e88ec', '38699377-b886-43d5-9247-1b12a165cb64']",53,,,,,,,,,,,,,,,New Zealand Women's,1215,00:18:53.734,Carry,
,,,,,"[51.3, 31.8]",,,,,,,,,,,,,3.205039,,,,,,,,,,49316d7c-5169-47f9-838d-b0e22c9c2862,811,,"[38.9, 41.7]",3893817,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Katie Bowen,5028.0,Left Center Back,44,New Zealand Women's,1215,"['84d51307-9b94-4ea9-a751-029bd9ac5067', '84ee7f18-a878-4f2b-9d93-98b38adb68a3']",56,,,,,,,,,,,,,,,New Zealand Women's,1215,00:18:56.260,Carry,
,,,,,"[63.6, 22.2]",,,,,,,,,,,,,3.351852,,,,,,,,,,9452ae9f-180d-4a04-8883-851db070e9e2,814,,"[63.5, 40.3]",3893817,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Malia Grace Steinmetz,401642.0,Center Defensive Midfield,44,New Zealand Women's,1215,"['abc3da54-a41d-45b3-a634-071cae1f3961', 'b496424b-657c-4131-82c8-c1835dbaacf9', 'fd12975b-18f5-4bbe-8b88-bca9830de39b']",0,,,,,,,,,,,,,,,New Zealand Women's,1215,00:19:00.317,Carry,True
,,,,,"[44.9, 67.7]",,,,,,,,,,,,,1.834172,,,,,,,,,,69be12eb-552a-4f98-8e4f-1254edf527c9,824,,"[40.5, 61.9]",3893817,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Coumba Sow,31630.0,Right Center Midfield,45,Switzerland Women's,860,"['0ee092bc-2f6b-44c3-97f1-61a3abc3480d', '645f82ac-c673-48e9-a461-caeeab2a137c', '74766274-3ea8-4bf6-8d40-9d2a38ca259a']",9,,,,,,,,,,,,,,,Switzerland Women's,860,00:19:09.445,Carry,True
,,,,,"[51.1, 75.3]",,,,,,,,,,,,,0.686433,,,,,,,,,,6bf54f83-3dc3-4ca2-a423-b773087c2f8f,828,,"[50.6, 75.3]",3893817,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seraina Piubel,32105.0,Right Wing,45,Switzerland Women's,860,"['4a06aff3-e551-4ce5-9be4-94ccfe66307a', 'c7851f6c-81b5-40d8-9a54-907808148614']",11,,,,,,,,,,,,,,,Switzerland Women's,860,00:19:11.966,Carry,
,,,,,"[52.5, 6.0]",,,,,,,,,,,,,0.936897,,,,,,,,,,59f5ee73-4c99-43c5-bca0-792ae98d7ac3,832,,"[52.8, 6.6]",3893817,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katie Bowen,5028.0,Left Center Back,46,New Zealand Women's,1215,"['309fe8d2-d6de-42e8-b938-3179889f363b', '6186e1f9-2f58-4289-a8f1-95bb10b7a0d8', '723c90d9-f713-4c96-bc67-b0a2ddf9ef76']",14,,,,,,,,,,,,,,,New Zealand Women's,1215,00:19:14.206,Carry,True
,,,,,"[57.4, 3.8]",,,,,,,,,,,,,1.375427,,,,,,,,,,73986b0c-2b50-4fb8-96f0-95441438ca4b,836,,"[52.5, 6.0]",3893817,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katie Bowen,5028.0,Left Center Back,46,New Zealand Women's,1215,"['187b8149-81d1-4489-b484-9fb6a6d7d5fd', '2fdad745-eece-43a9-beae-9c941a7b2484', '309fe8d2-d6de-42e8-b938-3179889f363b', '723c90d9-f713-4c96-bc67-b0a2ddf9ef76', '80e65f58-584b-4350-8557-981b9cf724da']",15,,,,,,,,,,,,,,,New Zealand Women's,1215,00:19:15.143,Carry,True
,,,,,"[50.9, 5.5]",,,,,,,,,,,,,3.547596,,,,,,,,,,981278ce-35c3-408d-af96-b783d126e3aa,840,,"[57.1, 15.8]",3893817,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ria Percival,18145.0,Left Center Midfield,46,New Zealand Women's,1215,"['412c01b0-d42e-44f8-8aa2-5384ffe770e6', '5e7b6396-e792-444d-a6f4-4e0fde13eb06', 'b427caa1-d61d-4951-840a-cc9ab16495b7']",17,,,,,,,,,,,,,,,New Zealand Women's,1215,00:19:17.490,Carry,True
,,,,,"[32.2, 28.2]",,,,,,,,,,,,,1.775269,,,,,,,,,,252ade30-9ebd-40ad-a479-20ee9629d70a,844,,"[39.1, 15.2]",3893817,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katie Bowen,5028.0,Left Center Back,46,New Zealand Women's,1215,"['80bd9b72-bc64-47dc-a32c-a458a90ecac8', '9b3c0f7a-7b1a-463f-b41a-ef5d7da69321']",22,,,,,,,,,,,,,,,New Zealand Women's,1215,00:19:22.560,Carry,
,,,,,"[59.0, 63.2]",,,,,,,,,,,,,3.894908,,,,,,,,,,9f2183d1-a76f-4bc4-97a3-accafd4993e0,847,,"[38.1, 53.0]",3893817,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rebekah Ashley Stott,4989.0,Right Center Back,46,New Zealand Women's,1215,"['248e4403-ebeb-49ba-a81e-8dd88bf27d20', '5c5f3236-2488-420a-bbe3-9c37a9e21846']",26,,,,,,,,,,,,,,,New Zealand Women's,1215,00:19:26.004,Carry,
,,,,,"[86.6, 77.7]",,,,,,,,,,,,,1.201934,,,,,,,,,,fa1aba7b-6ec9-410c-b0d7-3937382d1e96,850,,"[84.4, 76.7]",3893817,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jacqueline Anne Hand,392266.0,Right Wing,46,New Zealand Women's,1215,"['55524f28-5e0f-4f29-8489-65c8010ee982', 'c30a02c6-43bb-4ce9-8c7e-145e63b15a12']",31,,,,,,,,,,,,,,,New Zealand Women's,1215,00:19:31.478,Carry,
,,,,,"[111.4, 68.8]",,,,,,,,,,,,,3.25726,,,,,,,,,,a7f579ff-82e2-44d8-9578-1f6772d82faf,853,,"[103.5, 62.7]",3893817,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Malia Grace Steinmetz,401642.0,Center Defensive Midfield,46,New Zealand Women's,1215,"['720ce72f-d6c7-4168-9169-1e0cf0e1241e', 'c06fb026-f1cb-4d00-beae-555c3dbb35d1', 'fdce1c1c-2065-4bbc-91cc-13c542ebd673']",34,,,,,,,,,,,,,,,New Zealand Women's,1215,00:19:34.524,Carry,True
,,,,,"[58.5, 50.9]",,,,,,,,,,,,,1.129197,,,,,,,,,,f074444e-5256-4177-8af3-21b7b7fb6fc6,866,,"[59.4, 52.2]",3893817,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katie Bowen,5028.0,Left Center Back,46,New Zealand Women's,1215,"['0da4227f-ab96-4654-85a2-ce44d342fc5b', 'a87f046c-c81f-421b-8cf3-8dc596c5621c']",48,,,,,,,,,,,,,,,New Zealand Women's,1215,00:19:48.454,Carry,
,,,,,"[65.9, 65.0]",,,,,,,,,,,,,1.332692,,,,,,,,,,6e2c7887-bc1d-45ab-b4f7-b040948b4c4f,869,,"[65.9, 65.0]",3893817,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rebekah Ashley Stott,4989.0,Right Center Back,46,New Zealand Women's,1215,"['93c31405-8ab3-4b2a-95c0-a0fb402c3320', '9494ec74-81c4-4bbd-b7a0-2d03906f1699']",50,,,,,,,,,,,,,,,New Zealand Women's,1215,00:19:50.718,Carry,
,,,,,"[65.4, 35.2]",,,,,,,,,,,,,1.926752,,,,,,,,,,42f84571-d6e9-4bc0-b81b-e78e782d2e36,876,,"[57.5, 40.2]",3893817,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katie Bowen,5028.0,Left Center Back,46,New Zealand Women's,1215,"['3114771c-48a0-4f3b-a7b4-33156f1a9f0d', 'b422467c-8c0a-4621-82fd-92e2f967bb10']",56,,,,,,,,,,,,,,,New Zealand Women's,1215,00:19:56.996,Carry,
,,,,,"[75.5, 21.8]",,,,,,,,,,,,,0.036358,,,,,,,,,,b62da4fe-2d8b-4b1d-afce-0855898e07b8,884,,"[74.9, 23.9]",3893817,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ria Percival,18145.0,Left Center Midfield,46,New Zealand Women's,1215,"['3357d788-c515-4fed-ac23-bda0153a105b', '749d67ca-eb66-40a5-a1e6-585649e64dec', 'b56467ed-ca2e-4af0-9a22-2cde9dd8f8f9']",3,,,,,,,,,,,,,,,New Zealand Women's,1215,00:20:03.184,Carry,True
,,,,,"[70.8, 4.2]",,,,,,,,,,,,,0.042613,,,,,,,,,,57e565a6-6f9c-42ec-b55e-a56095094baf,888,,"[72.2, 6.6]",3893817,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katie Bowen,5028.0,Left Center Back,46,New Zealand Women's,1215,"['21154c06-db5c-4b01-9445-e6bca889f55c', '3b76c8c2-4458-4f15-aa95-f51cae906ef8', '8e391310-d4cb-4408-bb3e-ac46df6e3318']",6,,,,,,,,,,,,,,,New Zealand Women's,1215,00:20:06.470,Carry,True
,,,,,"[74.2, 4.6]",,,,,,,,,,,,,2.170327,,,,,,,,,,6fc2adb2-4146-4e23-8c41-b6a8b8787ca1,891,,"[76.3, 2.9]",3893817,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Olivia Chance,24925.0,Left Wing,46,New Zealand Women's,1215,"['4d1d771d-973e-4d66-8a7b-b1aad5db1ef5', 'd78b0c77-2c98-469e-a4b9-028d35766a98', 'fcffaf1d-7cf7-425a-af65-588c2d97ee20']",7,,,,,,,,,,,,,,,New Zealand Women's,1215,00:20:07.259,Carry,True
,,,,,"[65.4, 76.5]",,,,,,,,,,,,,0.647001,,,,,,,,,,839fea00-0351-4d0f-8494-d462cda925b5,896,,"[63.7, 75.5]",3893817,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Seraina Piubel,32105.0,Right Wing,47,Switzerland Women's,860,"['20ddeb77-5ccd-4a33-b4a9-a875e2756a26', '73afd5a4-304b-4fa2-a78c-e390758a4144', '8fab44de-06bb-4361-94d8-8c7d2d246dda']",22,,,,,,,,,,,,,,,Switzerland Women's,860,00:20:22.561,Carry,True
,,,,,"[46.4, 28.7]",,,,,,,,,,,,,1.423846,,,,,,,,,,78aa0d7a-ed44-4fc4-970f-da34597653c2,909,,"[46.3, 26.8]",3893817,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Annalie Longo,25660.0,Right Center Midfield,49,New Zealand Women's,1215,"['5c9c7061-b15c-4018-9e01-365709c697bb', 'fe19e82f-81a3-4d57-a630-cc682f4b85a3']",35,,,,,,,,,,,,,,,New Zealand Women's,1215,00:20:35.742,Carry,
,,,,,"[57.1, 45.2]",,,,,,,,,,,,,1.503854,,,,,,,,,,76242ba1-bdec-44a3-a990-63ab2d1514bc,915,,"[48.4, 42.6]",3893817,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Malia Grace Steinmetz,401642.0,Center Defensive Midfield,49,New Zealand Women's,1215,"['1f3256c5-f54d-4ca9-93c0-1560bb35fe8b', 'beb27c76-fbae-4c06-9c81-5a68005a9bb2', 'ff667cf6-251d-45db-8a11-7421d579166e']",39,,,,,,,,,,,,,,,New Zealand Women's,1215,00:20:39.427,Carry,True
,,,,,"[89.0, 79.5]",,,,,,,,,,,,,0.04,,,,,,,,,,cd3cc576-9130-427f-b1b8-ea195b9f010d,920,,"[88.9, 79.8]",3893817,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jacqueline Anne Hand,392266.0,Right Wing,50,New Zealand Women's,1215,"['12af2b46-3a49-4063-b9ca-4db21c47058a', '6645d076-384f-4873-bbb5-9c8b7a6ac97d']",14,,,,,,,,,,,,,,,New Zealand Women's,1215,00:21:14.714,Carry,
,,,,,"[52.0, 9.9]",,,,,,,,,,,,,1.10673,,,,,,,,,,e6da11c3-c3a8-43a8-aaec-b29c40f6f5aa,929,,"[50.3, 15.1]",3893817,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ana-Maria Crnogorčević,10408.0,Center Forward,51,Switzerland Women's,860,"['6d1866c2-d17a-4867-b376-4900eb81ba5f', 'b97df02e-9d14-4686-828c-fab95bdcbda6', 'e8143c85-4f69-4dbe-97f4-c3fd6fa9507d']",18,,,,,,,,,,,,,,,Switzerland Women's,860,00:21:18.543,Carry,True
,,,,,"[13.7, 33.7]",,,,,,,,,,,,,1.19506,,,,,,,,,,0dd5a00f-0f5e-4408-aa43-b6b6ea81c518,939,,"[11.4, 34.1]",3893817,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Victoria Esson,214481.0,Goalkeeper,53,New Zealand Women's,1215,"['21deb0a5-1ee6-454d-9508-83cef666137f', '731a6d06-af59-4444-8633-d21ed8ac90ac']",57,,,,,,,,,,,,,,,New Zealand Women's,1215,00:21:57.952,Carry,
,,,,,"[39.3, 22.2]",,,,,,,,,,,,,2.090192,,,,,,,,,,f669bf6e-89f7-4a96-b2ef-6f6ca13e5233,942,,"[30.3, 27.3]",3893817,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ria Percival,18145.0,Left Center Midfield,53,New Zealand Women's,1215,"['1c98038a-7401-4ada-bb68-47ebdf939a19', '6e8de0db-042d-4990-aeea-b2a2d29139ba']",0,,,,,,,,,,,,,,,New Zealand Women's,1215,00:22:00.926,Carry,
,,,,,"[50.5, 3.6]",,,,,,,,,,,,,0.654997,,,,,,,,,,4b0ddfef-ab96-4398-8788-1b46ffa3f1eb,945,,"[51.3, 5.5]",3893817,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Olivia Chance,24925.0,Left Wing,53,New Zealand Women's,1215,"['3f776102-2f3b-4a0a-a221-012a33ae4d4c', '7dd8b26d-264b-4476-96af-a2223384fb86', 'd083e8d7-72f6-4e3f-bed2-25bfa5f3215e']",4,,,,,,,,,,,,,,,New Zealand Women's,1215,00:22:04.275,Carry,True
,,,,,"[30.7, 9.8]",,,,,,,,,,,,,0.697575,,,,,,,,,,30b4ebe0-03a3-4b04-b256-ed0c6a404387,949,,"[30.7, 9.8]",3893817,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexandra Riley,21062.0,Left Back,53,New Zealand Women's,1215,"['a0ecee44-1b72-4d0d-8dc6-3263b24bcbe0', 'cfe95c63-8df4-4aca-811c-90f1eba7d5cc']",6,,,,,,,,,,,,,,,New Zealand Women's,1215,00:22:06.966,Carry,
,,,,,"[31.6, 60.5]",,,,,,,,,,,,,1.545619,,,,,,,,,,8a863622-4cde-478c-8fcc-cb3e83088664,952,,"[25.9, 53.7]",3893817,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rebekah Ashley Stott,4989.0,Right Center Back,53,New Zealand Women's,1215,"['5bcd0518-87ec-42bd-bdb8-4ef660ceaad2', '9cc37b4f-a5b6-4cf3-b8ac-d44619afc03b']",10,,,,,,,,,,,,,,,New Zealand Women's,1215,00:22:10.363,Carry,
,,,,,"[63.1, 79.1]",,,,,,,,,,,,,0.990498,,,,,,,,,,515ec2f0-7612-4389-b770-075b807dc048,955,,"[57.8, 78.0]",3893817,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Catherine Joan Bott,25662.0,Right Back,53,New Zealand Women's,1215,"['9467db5d-3966-4958-b611-9978d46669c7', '9ca26c4d-cb78-4362-a188-2fbfbfa88416']",14,,,,,,,,,,,,,,,New Zealand Women's,1215,00:22:14.354,Carry,
