50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.865209,,,,,,,,,,,,,8924ca5f-2a2c-4305-9b12-58061704312d,1988,,,"[24.5, 80.0]",3893831,56,,,,-0.43779132,,,,,"[33.9, 75.6]",,Low Pass,,10.378824,,,Chiara Beccari,135571.0,,,,,,Throw-in,2,From Throw In,Lucia Di Guglielmo,46224.0,Right Back,122,Italy Women's,855,['2677b331-33b3-488b-92f6-342fe0f37cb5'],19,,,,,,,,,,,,,,,,,Italy Women's,855,00:11:19.877,Pass,
,,,,,,,,,,,,,,,,,0.852307,,,,,,,,,,,,,0508f898-f65d-4a10-9f72-02c5925d9ccc,1994,,,"[33.7, 80.0]",3893831,56,,,,-1.5353502,,,,,"[34.2, 65.9]",,Low Pass,,14.108863,,,Arianna Caruso,32162.0,,,,,,Throw-in,2,From Throw In,Lucia Di Guglielmo,46224.0,Right Back,123,Italy Women's,855,['04b0365a-ad1c-4d51-b99b-5643b1227ec9'],27,,,,,,,,,,,,,,,,,Italy Women's,855,00:11:27.495,Pass,
,,,,,,,,,,,,,,,,,1.034992,,,,,,,,,,,,,2224ca7e-865a-48f9-863a-d9425c8a9db6,1998,,,"[34.2, 66.7]",3893831,56,,,,2.1725721,,Right Foot,,,"[28.5, 75.0]",,Ground Pass,,10.068764,,,Lucia Di Guglielmo,46224.0,,,,,,,2,From Throw In,Arianna Caruso,32162.0,Right Defensive Midfield,123,Italy Women's,855,"['43680b51-e713-4a44-bf7e-19dcc720432b', '962b615e-7490-4aa8-887e-0f4a672cfa86']",30,,,,,,,,,,,,,,,,,Italy Women's,855,00:11:30.102,Pass,True
,,,,,,,,,,,,,,,,,2.462585,,,,,,,,,,,,,821583af-66e3-4819-92cb-5f164c011938,2001,,,"[28.5, 75.0]",3893831,56,,,,-0.50147814,,Right Foot,,,"[67.9, 53.4]",,High Pass,,44.932392,,Incomplete,Valentina Giacinti,25541.0,,,,,,,2,From Throw In,Lucia Di Guglielmo,46224.0,Right Back,123,Italy Women's,855,"['2a7af0e2-24ee-421f-aa4e-6ac176e0583b', '8546abf8-44ea-4eab-a69e-214946cb7e18']",31,,,,,,,,,,,,,,,,,Italy Women's,855,00:11:31.177,Pass,
,,,,,,,,,,,,,,,,,2.824147,,,,,,,,,,,,,c1c030ee-9e62-4519-a53e-7de9482824a6,2005,,,"[49.7, 27.8]",3893831,56,,,,2.9258668,,Right Foot,,,"[17.3, 34.9]",,Ground Pass,,33.16881,,,Kaylin Swart,25746.0,,,,,,,2,Regular Play,Noko Matlou,25514.0,Left Center Back,124,South Africa Women's,1216,['d0a60ce8-fdba-40b8-a847-4ae32d9f4ff0'],34,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:11:34.879,Pass,
,,,,,,,,,,,,,,,,,2.723978,,,,,,,,,,,,,3d4ead7b-4285-4853-b9be-7438b4a4e605,2008,,,"[21.4, 38.5]",3893831,56,,,,0.68471485,,Right Foot,,,"[59.0, 69.2]",,High Pass,,48.541218,,,Hildah Tholakele Magaia,402126.0,,,,,,,2,Regular Play,Kaylin Swart,25746.0,Goalkeeper,124,South Africa Women's,1216,['a6be5639-6861-4235-b9e3-fc28d9418583'],39,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:11:39.787,Pass,
,,,,,,,,,,,,,,,,,3.193043,,,,,,,,,,,,,aa4fd4b0-7c20-45ec-9b33-c4f53c0e63b2,2010,,,"[59.0, 69.2]",3893831,56,,,,-0.24863273,,Head,,,"[78.3, 64.3]",,Low Pass,,19.912308,,Incomplete,Thembi Kgatlana,5052.0,,,,,,,2,Regular Play,Hildah Tholakele Magaia,402126.0,Right Wing,124,South Africa Women's,1216,"['61e64582-170e-4dd1-9b2c-ae20b691fc04', 'b28f63c7-4f92-4083-9ebf-c3994491d8fc']",42,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:11:42.511,Pass,
,,,,,,,,,,,,,,,,,0.894656,,,,,,,,,,,,,8abad291-327f-43f7-ace8-d0fd80abae66,2014,,,"[39.9, 14.9]",3893831,56,,,,0.5083106,,Right Foot,,,"[46.9, 18.8]",,Ground Pass,,8.013114,,,Manuela Giugliano,10228.0,,,,,,,2,Regular Play,Elena Linari,10208.0,Left Center Back,125,Italy Women's,855,['359475e3-853c-4a37-bb0a-23e147750b3d'],46,,,,,,,,,,,,,,,,,Italy Women's,855,00:11:46.709,Pass,
,,,,,,,,,,,,,,,,,1.293136,,,,,,,,,,,,,87c7dddd-9a69-4a89-9ecd-0cf562d9c9b3,2017,,,"[50.9, 22.2]",3893831,56,,,,1.1448021,,Right Foot,,,"[61.7, 46.0]",,Ground Pass,,26.1358,,,Arianna Caruso,32162.0,,,,,,,2,Regular Play,Manuela Giugliano,10228.0,Left Defensive Midfield,125,Italy Women's,855,['0da49e82-5fcb-4a19-b54a-7c0accf38c71'],49,,,,,,,,,,,,,,,,,Italy Women's,855,00:11:49.930,Pass,
,,,,,,,,,,,,,,,,,1.716433,,,,,,,,,,,,,a8a0e207-7f72-4788-b254-ccfe9aa05969,2020,,,"[61.7, 46.0]",3893831,56,,,,0.18889718,,Right Foot,,,"[75.3, 48.6]",,Ground Pass,,13.846299,,Incomplete,Giulia Dragoni,349028.0,,,,,,,2,Regular Play,Arianna Caruso,32162.0,Right Defensive Midfield,125,Italy Women's,855,"['ba0978da-f2ff-4d49-a4ac-f99b1112f521', 'e6c32f10-0814-457a-853b-0d3b2d39bcfd']",51,,,,,,,,,,,,,,,,,Italy Women's,855,00:11:51.312,Pass,
,,,,,,,,,,,,,,,,,2.246168,,,,,,,,,,,,,e6c32f10-0814-457a-853b-0d3b2d39bcfd,2022,,,"[44.8, 31.5]",3893831,56,,,,0.29229316,,Left Foot,,,"[77.7, 41.4]",,High Pass,,34.357243,,,Thembi Kgatlana,5052.0,,,,,,Recovery,2,Regular Play,Karabo Dhlamini,402118.0,Left Back,126,South Africa Women's,1216,"['a20aa214-956d-4891-923a-ae08e00b2092', 'a8a0e207-7f72-4788-b254-ccfe9aa05969']",53,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:11:53.029,Pass,
,,,,,,,,,,,,,,,,,0.226863,,,,,,,,,,,,,b79a9fae-aeb8-4913-8c64-87e418d39e11,2032,,,"[104.7, 55.6]",3893831,57,,,,-1.0636978,,Right Foot,,,"[107.2, 51.1]",,High Pass,,5.147815,,Incomplete,Jermaine Seoposenwe,25511.0,,,,,,,2,Regular Play,Thembi Kgatlana,5052.0,Center Forward,126,South Africa Women's,1216,"['8e1fdc45-eabe-414d-a81d-131852e7a4a6', '9cc5c0a3-3d9c-44a7-999e-a9ec8e620291']",2,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:12:02.721,Pass,
,,,,,,,,,,,,,,,,,1.897963,,,,,,,,,,,,,8a0c61ff-3668-46c4-81f4-ccebc48a6c86,2035,,,"[110.9, 65.3]",3893831,57,,,,3.0324392,,Left Foot,,,"[96.3, 66.9]",,Ground Pass,,14.687409,,Incomplete,Mapula Nomvula Kgoale,402124.0,,,,,,Recovery,2,Regular Play,Thembi Kgatlana,5052.0,Center Forward,126,South Africa Women's,1216,"['0d6111fb-7d0d-49f7-b1a0-7f00b9eab67b', 'ceb5271a-e8d2-4bee-95fb-df0a2c70c085']",6,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:12:06.046,Pass,
,,,,,,,,,,,,,,,,,1.808091,,,,,,,,,,,,,9e3ab8e0-c1f5-4b3e-89da-0062d6b4757b,2039,,,"[51.2, 3.9]",3893831,57,,,,2.0317557,,Right Foot,,,"[43.8, 18.8]",,Ground Pass,,16.636406,,,Manuela Giugliano,10228.0,,,,,,,2,Regular Play,Giulia Dragoni,349028.0,Center Attacking Midfield,126,South Africa Women's,1216,['ecc3ee41-cdfc-4361-bfd0-ab47db14af56'],14,,,,,,,,,,,,,,,,,Italy Women's,855,00:12:14.987,Pass,
,,,,,,,,,,,,,,,,,0.0151,,,,,,,,,,,,,46b24dfa-3a7a-4230-81b7-14b58954034f,2043,,,"[44.1, 21.0]",3893831,57,,,,1.5707964,,Right Foot,,,"[44.1, 23.4]",,Ground Pass,,2.4,,Incomplete,Arianna Caruso,32162.0,,,,,,,2,Regular Play,Manuela Giugliano,10228.0,Left Defensive Midfield,126,South Africa Women's,1216,"['543b9d7d-a327-4bc8-92b1-1d4a879562f7', '9e74a4ce-13e1-448c-b387-0a32436e0d92']",18,,,,,,,,,,,,,,,,,Italy Women's,855,00:12:18.092,Pass,
,,,,,,,,,,,,,,,,,1.050978,,,,,,,,,,,,,992ab895-6c5d-449f-900c-05a66fd63c17,2056,,,"[90.5, 42.4]",3893831,57,,,,-1.0303768,eb2e24e3-e284-487c-a93c-577fb65ded20,Left Foot,,,"[100.4, 25.9]",,Ground Pass,,19.242142,,,Jermaine Seoposenwe,25511.0,True,,,,,,2,Regular Play,Hildah Tholakele Magaia,402126.0,Right Wing,126,South Africa Women's,1216,['e81edffe-499f-418a-88dd-9502281b3c9b'],23,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:12:23.692,Pass,
,,,,,,,,,,,,,,,,,3.144738,,,,,,,,,,,,,60c81c59-dac4-4acd-b6bc-7512cc9e8fdc,2068,,,"[25.1, 50.3]",3893831,58,,,,-0.17199267,,Right Foot,,,"[67.7, 42.9]",,High Pass,,43.237946,,,Giulia Dragoni,349028.0,,,,,,,2,Regular Play,Francesca Durante,32152.0,Goalkeeper,130,Italy Women's,855,['33c7e314-bb7a-493d-bd2d-e0ebcf290213'],58,,,,,,,,,,,,,,,,,Italy Women's,855,00:13:58.610,Pass,
,,,,,,,,,,,,,,,,,1.480648,,,,,,,,,,,,,008ba6cd-111a-4c2c-8e5f-167bb4c98a7d,2074,,,"[51.9, 45.3]",3893831,59,,,,-0.36397895,,Right Foot,,,"[54.0, 44.5]",,Ground Pass,,2.2472205,,Incomplete,Hildah Tholakele Magaia,402126.0,,,,,,Recovery,2,Regular Play,Mapula Nomvula Kgoale,402124.0,Right Defensive Midfield,130,Italy Women's,855,"['e561f225-b8c2-4181-a9bc-0188d98baadf', 'f85845db-fcfb-4e3c-bc4e-6a1706969f0d', 'fe579baa-1dd5-49c2-b791-aec91ac2e8cf']",5,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:14:05.209,Pass,True
,,,,,,,,,,,,,,,,,1.785561,,,,,,,,,,,,,98659096-552d-4afb-b63b-ac9706a18326,2079,,,"[57.9, 35.5]",3893831,59,,,,-1.9537517,,Right Foot,,,"[49.4, 14.4]",,Ground Pass,,22.747747,,,Lisa Boattin,25770.0,,,,,,,2,Regular Play,Giulia Dragoni,349028.0,Center Attacking Midfield,130,Italy Women's,855,['1d478faf-d059-4995-ba9a-df5d76db0346'],10,,,,,,,,,,,,,,,,,Italy Women's,855,00:14:10.439,Pass,
,,,,,,,,,,,,,,,,,0.842934,,,,,,,,,,,,,ea3af65f-b7bb-4d05-aea9-c229b1dbc5b0,2082,,,"[49.5, 10.4]",3893831,59,,,,1.1220729,,Left Foot,,,"[56.0, 23.9]",,Ground Pass,,14.983324,,,Giulia Dragoni,349028.0,,,,,,,2,Regular Play,Lisa Boattin,25770.0,Left Back,130,Italy Women's,855,['9f6c6f40-8124-446a-9bd4-dca52d2f9b3b'],14,,,,,,,,,,,,,,,,,Italy Women's,855,00:14:14.387,Pass,
,,,,,,,,,,,,,,,,,1.054028,,,,,,,,,,,,,cdded1e3-9575-4ab3-85f6-9ee9b550d18b,2086,,,"[57.7, 22.2]",3893831,59,,,,-2.4149504,,Right Foot,,,"[46.9, 12.6]",,Ground Pass,,14.449913,,,Lisa Boattin,25770.0,,,,,,,2,Regular Play,Giulia Dragoni,349028.0,Center Attacking Midfield,130,Italy Women's,855,"['7fa51871-7b02-4004-a80e-547abae6d92b', 'eb04abe5-7a74-4dd4-9665-80b7ce0cf0e8']",15,,,,,,,,,,,,,,,,,Italy Women's,855,00:14:15.711,Pass,True
,,,,,,,,,,,,,,,,,2.614306,,,,,,,,,,,,,a5844e20-e31e-4f7c-8a4d-9f8b45856564,2089,,,"[51.5, 13.8]",3893831,59,,,,0.29915553,,Left Foot,,,"[94.3, 27.0]",,High Pass,,44.789284,,,Chiara Beccari,135571.0,,,,,,,2,Regular Play,Lisa Boattin,25770.0,Left Back,130,Italy Women's,855,['4249d6f9-f76b-4061-98a3-64726efd1c5c'],19,,,,,,,,,,,,,,,,,Italy Women's,855,00:14:19.854,Pass,
,,,,,,,,,,,,,,,,,0.755722,,,,,,,,,,,,,6f323e1e-4998-4052-9f8f-abb3913193f1,2091,,,"[94.3, 26.8]",3893831,59,,,,-1.1351135,,Head,,,"[97.0, 21.0]",,Low Pass,,6.397656,,,Valentina Giacinti,25541.0,,,,,,,2,Regular Play,Chiara Beccari,135571.0,Right Wing,130,Italy Women's,855,['c615a159-04ec-464c-bd51-2bec80ab1aa0'],22,,,,,,,,,,,,,,,,,Italy Women's,855,00:14:22.469,Pass,
,,,,,,,,,,,,,,,,,0.081536,,,,,,,,,,,,,64879f80-d58f-4999-8fe5-5b61330726e8,2096,,,"[117.8, 21.8]",3893831,59,,,,1.5707964,,Left Foot,,,"[117.8, 23.2]",,Ground Pass,,1.4,,Incomplete,Chiara Beccari,135571.0,,,,,,,2,Regular Play,Valentina Giacinti,25541.0,Center Forward,130,Italy Women's,855,"['5c7e8abe-337b-47a8-b29a-462101f6bf1f', 'b9058a17-7e34-4763-be49-02523468c6e1', 'cb2a5362-7339-4e71-81d6-3f2fa22ff7fa']",26,,,,,,,,,,,,,,,,,Italy Women's,855,00:14:26.463,Pass,True
,,,,,,,,,,,,,,,,,2.673163,,,,,,,,,,,,,f34882e3-a447-4304-8f4b-0226e04f53fa,2099,,,"[120.0, 0.1]",3893831,60,,,,1.658338,,Right Foot,,,"[116.7, 37.7]",,High Pass,True,37.744537,,Incomplete,,,,,,Inswinging,,Corner,2,From Corner,Manuela Giugliano,10228.0,Left Defensive Midfield,131,Italy Women's,855,['e5138f94-489e-48b7-933d-c279756aad7f'],2,,,,,,,,,,,,,,,,,Italy Women's,855,00:15:02.453,Pass,
,,,,,,,,,,,,,,,,,1.461843,,,,,,,,,,,,,ffab9657-0c7f-4457-9eba-cf9e74e3d3c6,2102,,,"[109.2, 36.8]",3893831,60,,,True,0.32175055,,,,,"[111.6, 37.6]",,High Pass,,2.529822,,Incomplete,Arianna Caruso,32162.0,,,,,,Recovery,2,From Corner,Chiara Beccari,135571.0,Right Wing,131,Italy Women's,855,"['42ed51ca-c08f-4b2c-a5de-ab5ffffc2dfa', '757e21b7-7b43-48f1-9a53-0c4d504dd8ce', 'a934cf3e-0176-4385-9601-ecef174f209d']",7,,,,,,,,,,,,,,,,,Italy Women's,855,00:15:07.474,Pass,True
,,,,,,,,,,,,,,,,,1.076147,,,,,,,,,,,,,d553e632-311d-43cb-b608-80724b16d921,2111,,,"[112.3, 19.1]",3893831,60,,,,-2.4196014,,Right Foot,,,"[105.6, 13.2]",,Ground Pass,,8.927485,,,Manuela Giugliano,10228.0,,,,,,,2,From Corner,Chiara Beccari,135571.0,Right Wing,131,Italy Women's,855,"['10803509-22e6-4dde-baec-dbc857a95e7e', '23827503-5702-4873-9fa8-dff59090aded']",15,,,,,,,,,,,,,,,,,Italy Women's,855,00:15:15.343,Pass,True
,,,,,,,,,,,,,,,,,1.010267,,,,,,,,,,,,,5ebdf612-64be-4730-be9f-288ebaa5ba12,2114,,,"[105.6, 13.2]",3893831,60,,,,1.5440648,,Left Foot,True,,"[106.1, 31.9]",,Ground Pass,,18.706684,,Incomplete,,,,,,,,,2,From Corner,Manuela Giugliano,10228.0,Left Defensive Midfield,131,Italy Women's,855,['509a7199-5ed4-4836-a763-64c1d01a8cdf'],16,,,,,,,,,,,,,,,,,Italy Women's,855,00:15:16.505,Pass,
,,,,,,,,,,,,,,,,,3.792543,,,,,,,,,,,,,9a54198b-453d-45e1-a25c-aa821b7c5c05,2117,,,"[13.8, 49.1]",3893831,60,,,,-0.7220823,,Right Foot,,,"[50.7, 16.6]",,High Pass,,49.17174,,Incomplete,Thembi Kgatlana,5052.0,,,,,,,2,Regular Play,Bongeka Gamede,402119.0,Left Defensive Midfield,132,South Africa Women's,1216,"['948e35a9-6445-4d3b-af69-8e358e9726b9', '962275e4-9705-4262-a3e0-7c42413eadb6']",18,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:15:18.727,Pass,
,,,,,,,,,,,,,,,,,1.039595,,,,,,,,,,,,,816f1378-4788-4516-861c-59ce8ca6ca6a,2121,,,"[49.3, 0.1]",3893831,61,,,,0.591439,,,,,"[62.7, 9.1]",,Low Pass,,16.14187,,,Hildah Tholakele Magaia,402126.0,,,,,,Throw-in,2,From Throw In,Karabo Dhlamini,402118.0,Left Back,133,South Africa Women's,1216,['e680d5c8-59b6-4130-b9be-c36bf6cb9656'],35,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:16:35.543,Pass,
,,,,,,,,,,,,,,,,,0.638687,,,,,,,,,,,,,2f9781a9-a136-45ea-bf97-4a98ba35884a,2125,,,"[60.7, 7.8]",3893831,61,,,,-2.8270884,,Left Foot,,,"[52.4, 5.1]",,Ground Pass,,8.728115,,,Karabo Dhlamini,402118.0,,,,,,,2,From Throw In,Hildah Tholakele Magaia,402126.0,Right Wing,133,South Africa Women's,1216,['d0e8ec00-3180-41b2-9465-6f0b79c92a34'],37,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:16:37.195,Pass,
,,,,,,,,,,,,,,,,,1.084089,,,,,,,,,,,,,5654164a-5b39-4d1b-b0f2-e873b63aeaf3,2129,,,"[51.3, 6.4]",3893831,61,,,,2.7744188,,Left Foot,,,"[40.9, 10.4]",,Ground Pass,,11.142711,,,Noko Matlou,25514.0,,,,,,,2,From Throw In,Karabo Dhlamini,402118.0,Left Back,133,South Africa Women's,1216,"['42e5ac1c-85d0-4aa7-83d2-60dcc23557c7', '838ed696-a0d1-4f9b-99d6-89f04bf0f5f7']",39,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:16:39.052,Pass,True
,,,,,,,,,,,,,,,,,0.7863,,,,,,,,,,,,,05e1da7d-ddf2-4175-83a4-325c5c0c2a94,2131,,,"[39.5, 6.6]",3893831,61,,,,0.37950936,,Left Foot,,,"[56.8, 13.5]",,High Pass,,18.625252,,Incomplete,,,,,,,,,2,From Throw In,Noko Matlou,25514.0,Left Center Back,133,South Africa Women's,1216,['f1a7ea3e-f156-4edb-ace1-7d50905d7529'],40,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:16:40.136,Pass,
,,,,,,,,,,,,,,,,,0.129561,,,,,,,,,,,,,72d405ec-1a6f-4e87-b218-96ee79b8382f,2133,,,"[55.0, 18.6]",3893831,61,,,,-1.3120254,,Left Foot,,,"[55.9, 15.2]",,Low Pass,,3.517101,,Incomplete,Hildah Tholakele Magaia,402126.0,,,,,,Recovery,2,From Throw In,Mapula Nomvula Kgoale,402124.0,Right Defensive Midfield,133,South Africa Women's,1216,"['0bbec5d7-3f5e-476b-b61b-1a0da4d160cc', 'cb2191bf-8441-4d57-b775-20dc0599f50e']",41,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:16:41.836,Pass,
,,,,,,,,,,,,,,,,,1.210851,,,,,,,,,,,,,33dd9535-ca26-424e-a556-6e9c344a45f4,2139,,,"[44.9, 58.9]",3893831,61,,,,-2.3321443,,Right Foot,,,"[30.7, 44.0]",,Ground Pass,,20.58276,,,Elena Linari,10208.0,,,,,,,2,Regular Play,Giulia Dragoni,349028.0,Center Attacking Midfield,134,Italy Women's,855,['933cd600-0339-45dc-9e08-c28195084104'],46,,,,,,,,,,,,,,,,,Italy Women's,855,00:16:46.259,Pass,
,,,,,,,,,,,,,,,,,1.281153,,,,,,,,,,,,,a1d4cdbb-cd6f-456c-85b6-fedd3de1d11d,2142,,,"[41.8, 25.3]",3893831,61,,,,-0.9055069,,Right Foot,,,"[57.1, 5.8]",,Ground Pass,,24.785883,,,Barbara Bonansea,10211.0,,,,,,,2,Regular Play,Elena Linari,10208.0,Left Center Back,134,Italy Women's,855,['090ebc7a-bdb2-43e7-8bf8-97bd45c82502'],52,,,,,,,,,,,,,,,,,Italy Women's,855,00:16:52.559,Pass,
,,,,,,,,,,,,,,,,,1.503574,,,,,,,,,,,,,d300878a-1fdd-402b-9175-e6a353714eb5,2146,,,"[55.1, 6.4]",3893831,61,,,,2.9485385,,Left Foot,,,"[41.8, 9.0]",,Ground Pass,,13.551753,,,Lisa Boattin,25770.0,,,,,,,2,Regular Play,Barbara Bonansea,10211.0,Left Wing,134,Italy Women's,855,"['71480cb1-5787-485e-9991-dc2d82551853', '92f72f24-c519-47cc-b01e-83f5cc05db68']",54,,,,,,,,,,,,,,,,,Italy Women's,855,00:16:54.986,Pass,True
,,,,,,,,,,,,,,,,,1.865955,,,,,,,,,,,,,f18b16c5-3395-4763-831b-0b38a4a19b05,2149,,,"[41.9, 8.4]",3893831,61,,,,0.47093788,,Left Foot,,,"[74.7, 25.1]",,High Pass,,36.806656,,Incomplete,Chiara Beccari,135571.0,,,,,,,2,Regular Play,Lisa Boattin,25770.0,Left Back,134,Italy Women's,855,"['baa91983-fbd9-446c-9774-1f1762ab84c8', 'e6dd5889-ee0d-4e98-9cbd-e840f32344d8']",56,,,,,,,,,,,,,,,,,Italy Women's,855,00:16:56.628,Pass,
,,,,,,,,,,,,,,,,,0.952959,,,,,,,,,,,,,cabdb2b7-1a90-46d1-92da-84f3fba2f8d4,2152,,,"[61.0, 54.4]",3893831,62,,,,1.1129626,,Right Foot,,,"[64.4, 61.3]",,Ground Pass,,7.692204,,,Linda Maserame Motlhalo,5053.0,,,,,,Recovery,2,Regular Play,Bongeka Gamede,402119.0,Left Defensive Midfield,135,South Africa Women's,1216,['c15640ec-cb03-4e60-8125-e0f6582c10f5'],0,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:17:00.532,Pass,
,,,,,,,,,,,,,,,,,0.711569,,,,,,,,,,,,,675fe4d1-129f-48e2-b7cd-06f2f7d2715e,2156,,,"[69.7, 63.8]",3893831,62,,,,-0.5786069,,Right Foot,,,"[87.0, 52.5]",,Ground Pass,,20.663494,,Incomplete,Thembi Kgatlana,5052.0,,,,Through Ball,True,,2,Regular Play,Linda Maserame Motlhalo,5053.0,Center Attacking Midfield,135,South Africa Women's,1216,"['21e92ae0-073e-4119-87a2-f6e10157a9c2', '2baa3beb-0b74-438e-85aa-6d6bc6c888dd', 'fc484986-2dcb-40d3-a216-adff1b117345']",2,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:17:02.576,Pass,True
,,,,,,,,,,,,,,,,,1.472953,,,,,,,,,,,,,a442b63d-db0a-4327-b313-4ad0107a7f19,2162,,,"[87.3, 73.1]",3893831,62,,,,0.5070985,,Right Foot,,,"[98.1, 79.1]",,Ground Pass,,12.354756,,,Jermaine Seoposenwe,25511.0,,,,,,,2,Regular Play,Bongeka Gamede,402119.0,Left Defensive Midfield,135,South Africa Women's,1216,['7bc314fa-b18a-42de-b81e-c6dc1a61451e'],7,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:17:07.025,Pass,
,,,,,,,,,,,,,,,,,3.043941,,,,,,,,,,,,,dce4e6c2-4346-4199-a844-c4f03c24b6bd,2168,,,"[120.0, 80.0]",3893831,62,,,,-1.7740718,,Left Foot,,,"[109.9, 31.0]",,High Pass,True,50.03009,,,Mapula Nomvula Kgoale,402124.0,,,True,Inswinging,,Corner,2,From Corner,Hildah Tholakele Magaia,402126.0,Right Wing,136,South Africa Women's,1216,['34e8c419-010f-442b-b158-f5125dade608'],45,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:17:45.374,Pass,
,,,,,,,,,,,,,,,,,2.1714,,,,,,,,,,,,,c0d7c085-d606-419e-8bf4-4c5d50980d99,2174,,,"[2.5, 50.3]",3893831,62,,,,1.2439176,,Right Foot,,,"[12.4, 79.5]",,High Pass,,30.832613,,Out,,,,,,,,,2,From Corner,Benedetta Orsi,47117.0,Right Center Back,136,South Africa Women's,1216,['3f9134eb-7742-4ebc-aa80-dde2d7dc01b6'],50,,,,,,,,,,,,,,,,,Italy Women's,855,00:17:50.089,Pass,True
,,,,,,,,,,,,,,,,,1.15144,,,,,,,,,,,,,dbb30bbb-a52f-4b4d-a50f-bb421839ccf0,2175,,,"[102.7, 0.1]",3893831,63,,,,1.0366137,,,,,"[111.1, 14.3]",,Low Pass,,16.498486,,,Jermaine Seoposenwe,25511.0,,,,,,Throw-in,2,From Throw In,Karabo Dhlamini,402118.0,Left Back,137,South Africa Women's,1216,['9708d820-4679-4b15-a981-a776433ca0e7'],10,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:18:10.171,Pass,
,,,,,,,,,,,,,,,,,0.211261,,,,,,,,,,,,,adad91da-f20a-465c-a354-7c2c451f8275,2179,,,"[110.5, 9.1]",3893831,63,,,,1.8850282,,Right Foot,,,"[109.2, 13.1]",,Ground Pass,,4.2059484,,Incomplete,Linda Maserame Motlhalo,5053.0,,,,,,,2,From Throw In,Jermaine Seoposenwe,25511.0,Left Wing,137,South Africa Women's,1216,"['44c13dd3-fa3e-4140-a47a-a04436128780', '97d6ce15-3bc4-4fdd-8821-b7d96474a907']",12,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:18:12.425,Pass,
,,,,,,,,,,,,,,,,,1.247148,,,,,,,,,,,,,bbadafd3-ff3a-4bac-aed4-a2a91faaf37e,2183,,,"[103.7, 0.1]",3893831,63,,,,0.68009806,,,,,"[117.3, 11.1]",,Low Pass,,17.491713,,,Linda Maserame Motlhalo,5053.0,,,,,,Throw-in,2,From Throw In,Karabo Dhlamini,402118.0,Left Back,138,South Africa Women's,1216,['886bf645-da39-485d-8b7f-ae1bc1dff855'],21,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:18:21.976,Pass,
,,,,,,,,,,,,,,,,,3.073724,,,,,,,,,,,,,2e51297e-3018-403b-87b0-c01e47031f47,2191,,,"[6.0, 36.0]",3893831,64,,,,-0.16673496,,Right Foot,,,"[57.1, 27.4]",,High Pass,,51.818626,,,Cristiana Girelli,10203.0,,,,,,Goal Kick,2,From Goal Kick,Francesca Durante,32152.0,Goalkeeper,139,Italy Women's,855,['ecfff9ca-babb-4a9f-bef4-ee89e584614a'],18,,,,,,,,,,,,,,,,,Italy Women's,855,00:19:18.767,Pass,
