50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.591332,,,,,,,,,,,,cbde9588-00b6-420e-a982-2339c0e2fb3f,3044,,,"[24.8, 34.4]",3893833,95,,,,,-0.4606127,,Left Foot,,,"[51.2, 21.3]",,High Pass,,29.471512,,So-Yun Ji,4647.0,,,,,Recovery,2,From Counter,Seo-Yeon Shim,403287.0,Left Center Back,182,Korea Republic Women's,1211,"['95bdafd1-cfd4-4d76-8696-e13efd674817', 'd4a2f549-8b6e-4ea4-ae1d-488166db558b']",27,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:50:27.590,Pass,
,,,,,,,,,,,,,,,,,,2.916469,,,,,,,,,,,,5070d21e-9f53-4f29-88ce-704b72bd8b17,3047,,,"[51.2, 21.3]",3893833,95,,,,,-0.082321785,,Right Foot,,,"[81.5, 18.8]",,High Pass,,30.40296,,Mi-Ra Moon,25717.0,,,,,,2,From Counter,So-Yun Ji,4647.0,Left Defensive Midfield,182,Korea Republic Women's,1211,['d2b44150-a66f-4cb3-8f45-52803403571c'],31,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:50:31.036,Pass,
,,,,,,,,,,,,,,,,,,3.051267,,,,,,,,,,,,39a22831-ee3a-4de4-b327-ca4cee97217b,3053,,,"[35.5, 60.0]",3893833,95,,,,,-0.41470712,,Right Foot,,,"[85.7, 37.9]",,High Pass,,54.84934,,Alexandra Popp,15178.0,,,,,Free Kick,2,From Free Kick,Merle Frohms,15443.0,Goalkeeper,183,Germany Women's,857,['9de6ddc9-fef4-4c9a-83d6-29116b1ff37c'],54,,,,,,,,,,,,,,,,,Germany Women's,857,00:50:54.843,Pass,
,,,,,,,,,,,,,,,,,,1.151429,,,,,,,,,,,,9507dafd-61b1-4a4e-8ccc-0dace5c2995a,3056,,,"[85.7, 37.9]",3893833,95,,,,True,0.8792394,,,,,"[93.4, 47.2]",,High Pass,,12.073939,,Sydney Lohmann,24883.0,,,,,,2,From Free Kick,Alexandra Popp,15178.0,Center Attacking Midfield,183,Germany Women's,857,"['3681263e-4a74-4e95-86f7-ad7f26ce2fb0', 'e40d7f8e-0263-4250-a178-e2c7eacd5e7c']",57,,,,,,,,,,,,,,,,,Germany Women's,857,00:50:57.895,Pass,True
,,,,,,,,,,,,,,,,,,0.22189,,,,,,,,,,,,051cbd73-b3af-4100-bf19-b965e0ddaa36,3061,,,"[93.4, 47.6]",3893833,96,,,,,0.0,,Left Foot,,,"[94.1, 47.6]",,Low Pass,,0.7,Incomplete,Svenja Huth,10374.0,,,,,,2,From Free Kick,Sydney Lohmann,24883.0,Right Wing,183,Germany Women's,857,"['1e81bc62-4a67-4319-ab5d-54ec18c1677c', '8092400c-3943-494d-8b4e-8a93b6f5a774', 'a1aca573-0717-42c5-9bfa-e6b8ed78965d', 'dce2e23f-6282-4681-912b-e93a56c0023d']",1,,,,,,,,,,,,,,,,,Germany Women's,857,00:51:01.331,Pass,True
,,,,,,,,,,,,,,,,,,3.384157,,,,,,,,,,,,a4e14843-2cc6-4498-a151-4456f3bd33db,3070,,,"[7.0, 44.1]",3893833,96,,True,,,0.09396332,,Right Foot,,,"[64.3, 49.5]",,High Pass,,57.553886,Incomplete,Young-Ju Lee,25450.0,,,,,Goal Kick,2,From Goal Kick,Jung-Mi Kim,403284.0,Goalkeeper,184,Korea Republic Women's,1211,"['6999c229-639f-43b6-8406-83a4c02d6ef0', '9751d7f5-a53d-4e4b-a1b4-b649f429a0d4']",43,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:51:43.569,Pass,
,,,,,,,,,,,,,,,,,,1.229257,,,,,,,,,,,,9751d7f5-a53d-4e4b-a1b4-b649f429a0d4,3073,,,"[55.8, 30.6]",3893833,96,,,,True,0.43662715,,,,,"[66.3, 35.5]",,Low Pass,,11.587062,,Alexandra Popp,15178.0,,,,,Recovery,2,From Goal Kick,Lena Oberdorf,25478.0,Left Wing,184,Korea Republic Women's,1211,"['08a58373-a232-44d3-822b-e9ed1031ab13', '45070c2a-cb87-4e10-8f05-a489e88129d0', 'a4e14843-2cc6-4498-a151-4456f3bd33db']",46,,,,,,,,,,,,,,,,,Germany Women's,857,00:51:46.953,Pass,True
,,,,,,,,,,,,,,,,,,2.779828,,,,,,,,,,,,dc171d6d-a7cd-4fc2-b91a-b18c68260c8a,3078,,,"[66.1, 36.1]",3893833,96,,,,,0.09124916,,Left Foot,,,"[81.4, 37.5]",,High Pass,,15.363918,Incomplete,,,,,,,,2,From Goal Kick,Alexandra Popp,15178.0,Center Attacking Midfield,184,Korea Republic Women's,1211,"['1be82f96-2170-40d8-a0b0-697290092483', '4b387645-faf2-424c-80af-9a4e0f6b5e95']",48,,,,,,,,,,,,,,,,,Germany Women's,857,00:51:48.989,Pass,True
,,,,,,,,,,,,,,,,,,1.208223,,,,,,,,,,,,4b387645-faf2-424c-80af-9a4e0f6b5e95,3079,,,"[38.7, 42.6]",3893833,96,,,,,-1.5707964,,Other,,,"[38.7, 38.4]",,High Pass,,4.2,,Yu-Ri Choe,403290.0,,,,,Recovery,2,From Goal Kick,Seo-Yeon Shim,403287.0,Left Center Back,184,Korea Republic Women's,1211,"['973a419b-5909-48fc-a50e-86c5a2ece3df', 'dc171d6d-a7cd-4fc2-b91a-b18c68260c8a']",51,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:51:51.769,Pass,
,,,,,,,,,,,,,,,,,,0.305064,,,,,,,,,,,,633cfda5-e6a8-4933-9e06-7d7fec6ab9e0,3083,,,"[39.0, 36.2]",3893833,96,,,,,0.0,,Left Foot,,,"[39.9, 36.2]",,Low Pass,,0.9,Incomplete,Mi-Ra Moon,25717.0,,,,,,2,From Goal Kick,Yu-Ri Choe,403290.0,Left Wing,184,Korea Republic Women's,1211,"['55920eb8-26fd-4927-b4fd-778a07a1bd06', 'a28a5f23-a53f-4aec-baf8-02c2e3ef120d', 'e7c40b53-16da-4da8-a1e7-5afaec0ba668']",53,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:51:53.517,Pass,True
,,,,,,,,,,,,,,,,,,4.876032,,,,,,,,,,,,64df58f9-ea5e-4336-a4a3-488e9f3f97a8,3094,,,"[97.5, 32.4]",3893833,96,,,,,-1.1161344,,Right Foot,,,"[112.8, 1.1]",,Ground Pass,,34.839344,,Nicole Anyomi,46549.0,,,,,,2,Regular Play,Sydney Lohmann,24883.0,Right Wing,185,Germany Women's,857,"['6e559515-eb42-4e0e-ba98-d7749f67f53f', 'db9ac70f-31d9-4561-a85c-f964909a0a65']",58,,,,,,,,,,,,,,,,,Germany Women's,857,00:51:58.559,Pass,True
,,,,,,,,,,,,,,,,,,1.140237,,,,,,,,,,,,6cec43ff-55e9-4412-bb15-b1177a43bb9b,3101,,,"[114.6, 0.1]",3893833,97,,,,,2.9291606,,,,,"[104.4, 2.3]",,Low Pass,,10.434558,,Chantal Hagel,46999.0,,,,,Throw-in,2,From Throw In,Nicole Anyomi,46549.0,Left Back,186,Germany Women's,857,['f67a4f56-3315-4628-8d6c-e8aea467002d'],10,,,,,,,,,,,,,,,,,Germany Women's,857,00:52:10.645,Pass,
,,,,,,,,,,,,,,,,,,2.326526,,,,,,,,,,,,f434e365-be94-4c14-bf54-9bb0a42494ae,3107,,,"[1.9, 77.8]",3893833,97,,,,,-0.010637896,,Right Foot,,,"[39.5, 77.4]",,High Pass,,37.602127,Incomplete,Mi-Ra Moon,25717.0,,,,,,2,From Throw In,Young-Ju Lee,25450.0,Right Wing,186,Germany Women's,857,"['6302597e-879f-46cf-9a39-49bc9de19c96', 'de55f75a-c9a7-40d6-8d9e-67d098969c87']",16,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:52:16.579,Pass,
,,,,,,,,,,,,,,,,,,1.095529,,,,,,,,,,,,de55f75a-c9a7-40d6-8d9e-67d098969c87,3109,,,"[80.6, 2.7]",3893833,97,,,,,0.8345389,,Head,,,"[83.5, 5.9]",,High Pass,,4.3185644,,Lena Oberdorf,25478.0,,,,,Recovery,2,From Throw In,Kathrin Julia Hendrich,10399.0,Right Center Back,186,Germany Women's,857,"['6a37aee3-acf5-4617-8620-62b1cd83a2f0', 'f434e365-be94-4c14-bf54-9bb0a42494ae']",18,,,,,,,,,,,,,,,,,Germany Women's,857,00:52:18.906,Pass,
,,,,,,,,,,,,,,,,,,0.909407,,,,,,,,,,,,269cc56c-b40b-431b-843a-da7362095a4c,3113,,,"[83.5, 7.9]",3893833,97,,,,,1.3722284,c149b35d-bf21-4e93-a5bf-9986ba32dc5c,Right Foot,,,"[86.8, 24.3]",,Ground Pass,,16.728718,,Sydney Lohmann,24883.0,True,,,,,2,From Throw In,Lena Oberdorf,25478.0,Left Wing,186,Germany Women's,857,"['6c303338-78dc-4b79-9c85-d4b7d61cadbb', 'bcf55b3c-89af-4fd2-b78e-482ff0495bab']",22,,,,,,,,,,,,,,,,,Germany Women's,857,00:52:22.035,Pass,True
,,,,,,,,,,,,,,,,,,4.795646,,,,,,,,,,,,3efdc536-5177-4484-ba84-b89cf112cdcf,3119,,,"[7.0, 44.1]",3893833,97,,,,,0.7326766,,Right Foot,,,"[46.9, 80.0]",,High Pass,,53.67327,Out,Hyo-Joo Choo,403286.0,,,,,Goal Kick,2,From Goal Kick,Jung-Mi Kim,403284.0,Goalkeeper,187,Korea Republic Women's,1211,['8d868f7c-72e3-47ab-8ea3-95be4cf554df'],59,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:52:59.794,Pass,
,,,,,,,,,,,,,,,,,,0.736813,,,,,,,,,,,,d8bd3bd3-cec6-4368-b66a-e89e168a34bd,3121,,,"[74.9, 0.1]",3893833,98,,,,,0.73508096,,,,,"[82.2, 6.7]",,Low Pass,,9.84124,,Lena Oberdorf,25478.0,,,,,Throw-in,2,From Throw In,Nicole Anyomi,46549.0,Left Back,188,Germany Women's,857,['fbc922b4-1091-41e2-9f3a-2b5f1efa94d4'],9,,,,,,,,,,,,,,,,,Germany Women's,857,00:53:09.060,Pass,
,,,,,,,,,,,,,,,,,,2.341164,,,,,,,,,,,,769df202-3924-4b40-8e31-5098847ca5bc,3128,,,"[87.1, 12.4]",3893833,98,,,,,1.0234445,,Right Foot,True,,"[107.7, 46.2]",,High Pass,,39.582825,Incomplete,Alexandra Popp,15178.0,,,,,Free Kick,2,From Free Kick,Svenja Huth,10374.0,Right Back,189,Germany Women's,857,"['b80f1032-9395-4ab1-b48e-d088c3597de3', 'd99b9d2f-ec67-440e-9f3c-c6eeb36ac0ca']",41,,,,,,,,,,,,,,,,,Germany Women's,857,00:53:41.193,Pass,
,,,,,,,,,,,,,,,,,,0.222986,,,,,,,,,,,,a23d5a6f-a9b2-4cae-bbbf-29f8329d445a,3138,,,"[86.0, 58.4]",3893833,98,,,,,-1.0516502,,Right Foot,,,"[86.8, 57.0]",,Low Pass,,1.6124516,Incomplete,Alexandra Popp,15178.0,,,,,,2,From Free Kick,Chantal Hagel,46999.0,Left Center Back,189,Germany Women's,857,"['f09b1e90-74ce-484a-bddb-01cc2b344d1f', 'f468b13d-47b1-427d-9435-f65ff3cdd683']",49,,,,,,,,,,,,,,,,,Germany Women's,857,00:53:49.754,Pass,
,,,,,,,,,,,,,,,,,,0.602679,,,,,,,,,,,,374f8076-6a89-4e4d-8fcf-76a6762ae3a5,3141,,,"[86.0, 80.0]",3893833,98,,,,,-1.3419975,,,,,"[87.7, 72.7]",,Low Pass,,7.495332,,Marina Hegering,25491.0,,,,,Throw-in,2,From Throw In,Chantal Hagel,46999.0,Left Center Back,190,Germany Women's,857,['6bd93efb-e5d4-4e30-9dba-90ef9780f572'],57,,,,,,,,,,,,,,,,,Germany Women's,857,00:53:57.280,Pass,
,,,,,,,,,,,,,,,,,,1.197817,,,,,,,,,,,,f09ecd4a-99ec-46c6-96c8-9034f476c030,3145,,,"[87.8, 71.9]",3893833,98,,,,,1.6582917,,Right Foot,,,"[87.3, 77.6]",,Ground Pass,,5.7218876,,Chantal Hagel,46999.0,,,,,,2,From Throw In,Marina Hegering,25491.0,Right Defensive Midfield,190,Germany Women's,857,"['33bd090a-2555-48d6-89bd-a42731d1c93c', '3e1506a7-d7e1-416c-8f8e-d05988d67189']",57,,,,,,,,,,,,,,,,,Germany Women's,857,00:53:57.923,Pass,True
,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,d1bd6a22-a759-4983-bf10-3c3efb72f993,3148,,,"[87.3, 77.6]",3893833,98,,,,,-1.8370484,,Left Foot,,,"[87.0, 76.5]",,Low Pass,,1.1401755,Incomplete,Lena Lattwein,46986.0,,,,,,2,From Throw In,Chantal Hagel,46999.0,Left Center Back,190,Germany Women's,857,"['59fb8c56-1d4c-44a1-965e-7a81d55965e1', 'd723cd85-e4af-4bef-8137-6e3ad8c06139']",59,,,,,,,,,,,,,,,,,Germany Women's,857,00:53:59.160,Pass,
,,,,,,,,,,,,,,,,,,0.883916,,,,,,,,,,,,61dcd7a7-7d77-40d0-8726-27243d889165,3151,,,"[80.0, 69.3]",3893833,99,,,,,1.2490457,,Left Foot,,,"[82.8, 77.7]",,Low Pass,,8.854378,Incomplete,Alexandra Popp,15178.0,,,,,Recovery,2,From Throw In,Svenja Huth,10374.0,Right Back,190,Germany Women's,857,"['2ba298ad-82ad-4b39-bf9f-8aef24d40ff8', '9cea14ce-c06f-4693-89ff-469743495669']",0,,,,,,,,,,,,,,,,,Germany Women's,857,00:54:00.129,Pass,
,,,,,,,,,,,,,,,,,,1.828478,,,,,,,,,,,,9cea14ce-c06f-4693-89ff-469743495669,3153,,,"[37.3, 2.4]",3893833,99,,,,,0.2149035,,Right Foot,,,"[57.0, 6.7]",,High Pass,,20.16383,,Mi-Ra Moon,25717.0,,,,,Recovery,2,From Throw In,Yu-Ri Choe,403290.0,Left Wing,190,Germany Women's,857,"['49294c42-ebdf-4f88-bdd5-4e7e0b50e1c4', '61dcd7a7-7d77-40d0-8726-27243d889165']",1,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:54:01.013,Pass,
,,,,,,,,,,,,,,,,,,2.251731,,,,,,,,,,,,256271a8-bee9-43e0-8793-54f2f6d54ed0,3159,,,"[26.4, 54.7]",3893833,99,,,,,-2.7049656,,Right Foot,,,"[8.4, 46.3]",,Ground Pass,,19.863535,,Merle Frohms,15443.0,,,,,Recovery,2,From Throw In,Marina Hegering,25491.0,Right Defensive Midfield,190,Germany Women's,857,['a322a162-e629-4429-a9b8-997f8fe4eabf'],8,,,,,,,,,,,,,,,,,Germany Women's,857,00:54:08.125,Pass,
,,,,,,,,,,,,,,,,,,1.587321,,,,,,,,,,,,175ece4d-d489-4287-8efc-6741da20deeb,3163,,,"[8.2, 45.3]",3893833,99,,,,,0.85909,,Right Foot,,,"[22.0, 61.3]",,Ground Pass,,21.129128,,Svenja Huth,10374.0,,,,,,2,From Throw In,Merle Frohms,15443.0,Goalkeeper,190,Germany Women's,857,"['1da4fe88-0035-4083-99cf-405c8bc710b6', 'aebec597-66b3-45ea-9803-1294c7b7f89d']",11,,,,,,,,,,,,,,,,,Germany Women's,857,00:54:11.670,Pass,True
,,,,,,,,,,,,,,,,,,0.06035,,,,,,,,,,,,1ceb0792-f592-4111-9756-bf29dd2e2c26,3167,,,"[20.2, 71.7]",3893833,99,,,,,0.0,,Right Foot,,,"[23.9, 71.7]",,Low Pass,,3.7,Incomplete,Alexandra Popp,15178.0,,,,,,2,From Throw In,Svenja Huth,10374.0,Right Back,190,Germany Women's,857,"['2e923a23-02a5-4c6d-a1b6-1301fe21bbe0', 'f54d7287-1bd6-4516-8b7c-d59262e94e52']",17,,,,,,,,,,,,,,,,,Germany Women's,857,00:54:17.155,Pass,
,,,,,,,,,,,,,,,,,,1.147329,,,,,,,,,,,,1c5bb645-9ac5-447e-81f0-b9a9839c9f5f,3170,,,"[41.1, 80.0]",3893833,99,,,,,-1.5707964,,,,,"[41.1, 69.7]",,Low Pass,,10.3,,Chantal Hagel,46999.0,,,,,Throw-in,2,From Throw In,Svenja Huth,10374.0,Right Back,191,Germany Women's,857,['60b77304-194e-44b3-8a13-f2895c26c03b'],28,,,,,,,,,,,,,,,,,Germany Women's,857,00:54:28.169,Pass,
,,,,,,,,,,,,,,,,,,0.935578,,,,,,,,,,,,509df164-55a6-4b43-b17f-9cef8812e75f,3173,,,"[41.1, 69.7]",3893833,99,,,,,1.5313431,,Left Foot,,,"[41.4, 77.3]",,Ground Pass,,7.605919,,Svenja Huth,10374.0,,,,,,2,From Throw In,Chantal Hagel,46999.0,Left Center Back,191,Germany Women's,857,['9565d6ae-b654-4ea8-9866-8c8cc9b427f5'],29,,,,,,,,,,,,,,,,,Germany Women's,857,00:54:29.357,Pass,
,,,,,,,,,,,,,,,,,,4.104728,,,,,,,,,,,,cfb568c4-cd7f-4a5f-b367-87a77748c397,3176,,,"[41.4, 77.3]",3893833,99,,,,,-0.73340046,,Left Foot,,,"[69.7, 51.8]",,High Pass,,38.09383,,Alexandra Popp,15178.0,,,,,,2,From Throw In,Svenja Huth,10374.0,Right Back,191,Germany Women's,857,['46d8cdcf-d855-46f8-8ad9-7d90ddf35f60'],30,,,,,,,,,,,,,,,,,Germany Women's,857,00:54:30.372,Pass,
,,,,,,,,,,,,,,,,,,0.621077,,,,,,,,,,,,2a63e40e-9cfe-47ea-aee3-a5806faa8595,3179,,,"[69.7, 51.8]",3893833,99,,,,True,1.4429264,,,,,"[70.6, 58.8]",,Low Pass,,7.05762,,Lena Oberdorf,25478.0,,,,,,2,From Throw In,Alexandra Popp,15178.0,Center Attacking Midfield,191,Germany Women's,857,"['38c36d63-6d51-48cf-bf47-e2f3f1d3fb6e', '8166746c-b5d4-4a38-95a5-c2bd345c1ee3']",34,,,,,,,,,,,,,,,,,Germany Women's,857,00:54:34.477,Pass,True
,,,,,,,,,,,,,,,,,,0.896512,,,,,,,,,,,,f19ab264-3587-41f7-a12a-33888e509a3e,3186,,,"[73.8, 59.1]",3893833,99,,,,True,-0.61466295,,,,,"[77.2, 56.7]",,High Pass,,4.1617303,,Lena Lattwein,46986.0,,,,,Recovery,2,From Throw In,Lena Oberdorf,25478.0,Left Wing,191,Germany Women's,857,"['e2230d77-dde6-4741-b45c-e76c972dd904', 'f963bb37-a24b-4f1c-96eb-663d3da53e46']",37,,,,,,,,,,,,,,,,,Germany Women's,857,00:54:37.833,Pass,True
,,,,,,,,,,,,,,,,,,1.066782,,,,,,,,,,,,914b1d78-59cb-4417-b8b0-93b8c877c470,3188,,,"[77.2, 56.7]",3893833,99,,,,True,0.39060703,,,,,"[84.0, 59.5]",,Low Pass,,7.3539104,Incomplete,Sydney Lohmann,24883.0,,,,,,2,From Throw In,Lena Lattwein,46986.0,Left Defensive Midfield,191,Germany Women's,857,"['6133a047-6595-4ef9-9aff-66d7d2b96966', 'e0ff1441-ce5c-42fc-9965-012b3f277b82', 'f5050645-ede6-47c2-ace0-81c513ef76aa']",38,,,,,,,,,,,,,,,,,Germany Women's,857,00:54:38.730,Pass,True
,,,,,,,,,,,,,,,,,,1.482411,,,,,,,,,,,,f0f6aa5a-bdc1-40bc-ae91-e6bfda239d62,3192,,,"[51.2, 77.6]",3893833,99,,,,,-0.23494136,,Right Foot,,,"[70.0, 73.1]",,High Pass,,19.331062,,Lena Oberdorf,25478.0,,,,,Recovery,2,From Throw In,Svenja Huth,10374.0,Right Back,191,Germany Women's,857,['86b91ce9-3f4b-45b7-bbe5-50368fdd5193'],44,,,,,,,,,,,,,,,,,Germany Women's,857,00:54:44.294,Pass,
,,,,,,,,,,,,,,,,,,0.725556,,,,,,,,,,,,199ddc08-946a-4397-9a85-bb29b485ee6f,3194,,,"[70.0, 73.1]",3893833,99,,,,,-0.46997663,,Head,,,"[76.3, 69.9]",,Low Pass,,7.0661163,Incomplete,Lena Lattwein,46986.0,,,,,,2,From Throw In,Lena Oberdorf,25478.0,Left Wing,191,Germany Women's,857,"['1450b7c1-9938-4eda-947b-abd912235df3', '90bf2660-3250-4a7f-a1f9-421ec3e899c5']",45,,,,,,,,,,,,,,,,,Germany Women's,857,00:54:45.777,Pass,
,,,,,,,,,,,,,,,,,,3.891295,,,,,,,,,,,,12459811-7727-46fc-b7db-b8a0bed3c67c,3199,,,"[43.8, 13.6]",3893833,99,,,,,0.086504444,,Left Foot,,,"[80.7, 16.8]",,High Pass,,37.038494,,Mi-Ra Moon,25717.0,,,,,,2,From Throw In,Seo-Yeon Shim,403287.0,Left Center Back,191,Germany Women's,857,['8ad95b75-9687-4ce7-a2fc-a3bd5fa667cb'],47,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:54:47.666,Pass,
,,,,,,,,,,,,,,,,,,2.976313,,,,,,,,,,,,e8e9e632-5cbd-4022-8120-507ce1045654,3208,,,"[42.2, 60.0]",3893833,99,,,,,-0.82444084,,Left Foot,,,"[79.1, 20.1]",,High Pass,,54.347218,Incomplete,Alexandra Popp,15178.0,,,,,,2,From Throw In,Chantal Hagel,46999.0,Left Center Back,191,Germany Women's,857,"['54ba128b-2c36-4a43-ba9b-8fd1b86d98cb', '7d3bfaa6-8341-4cc3-b64c-4aa8c8d86615']",54,,,,,,,,,,,,,,,,,Germany Women's,857,00:54:54.343,Pass,
,,,,,,,,,,,,,,,,,,2.165137,,,,,,,,,,,,653fa520-cc7e-498d-b9ff-9dae8316b139,3213,,,"[45.3, 71.0]",3893833,99,,,,,0.39806384,,Right Foot,,,"[64.8, 79.2]",,Ground Pass,,21.15396,,Young-Ju Lee,25450.0,,,,,,2,From Throw In,Hyo-Joo Choo,403286.0,Right Wing Back,191,Germany Women's,857,"['6dac9e9a-b879-400f-a4b6-5462d6ad2079', 'e513b395-a59d-4757-840c-4eeac90d0e14']",58,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:54:58.955,Pass,True
,,,,,,,,,,,,,,,,,,0.54356,,,,,,,,,,,,c3abfc4c-9524-4f03-8329-50ec685ba804,3217,,,"[63.4, 78.8]",3893833,100,,,,,-1.2490457,,Right Foot,,,"[63.8, 77.6]",,Ground Pass,,1.264911,Incomplete,Hyo-Joo Choo,403286.0,,,,,,2,From Throw In,Young-Ju Lee,25450.0,Right Wing,191,Germany Women's,857,"['a5974590-0852-4e08-b516-063e80c0fd77', 'a616dac2-ce29-4067-9c95-e07626c7873f', 'c50a4777-201c-4475-9d8f-957007cc676b']",1,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:55:01.427,Pass,True
,,,,,,,,,,,,,,,,,,1.145147,,,,,,,,,,,,b0c081fd-3a73-4d40-a8ea-a0c3df423dc8,3225,,,"[86.7, 4.4]",3893833,100,,,,,1.506072,,Right Foot,,,"[87.4, 15.2]",,Ground Pass,,10.822661,,Alexandra Popp,15178.0,,,,,,2,From Throw In,Nicole Anyomi,46549.0,Left Back,191,Germany Women's,857,['bc7390ea-85bf-45dd-81c7-1c6aba82620f'],7,,,,,,,,,,,,,,,,,Germany Women's,857,00:55:07.077,Pass,
,,,,,,,,,,,,,,,,,,0.181733,,,,,,,,,,,,012aaee4-6062-4f23-af32-8bb2861d4c8c,3228,,,"[92.9, 20.8]",3893833,100,,,,,0.7406519,,Left Foot,,,"[96.4, 24.0]",,Ground Pass,,4.7423625,Incomplete,Lena Lattwein,46986.0,,,,,,2,From Throw In,Alexandra Popp,15178.0,Center Attacking Midfield,191,Germany Women's,857,"['af4702aa-2943-4280-8389-1239b665530e', 'ce88a1e5-0ed4-475f-af24-40c3f5ace640']",10,,,,,,,,,,,,,,,,,Germany Women's,857,00:55:10.060,Pass,
,,,,,,,,,,,,,,,,,,4.715943,,,,,,,,,,,,a438df35-1552-4c2a-9c66-38bc9a0a0b1d,3241,,,"[18.1, 60.5]",3893833,100,,,,,0.022752078,,Right Foot,,,"[97.2, 62.3]",,High Pass,,79.120476,Incomplete,Mi-Ra Moon,25717.0,,,,,,2,From Throw In,Hyo-Joo Choo,403286.0,Right Wing Back,191,Germany Women's,857,"['dea66aac-1234-4af1-a763-bf6a3418cad2', 'f73282e6-5a5a-4e67-99ff-78d50ee12b97']",17,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:55:17.632,Pass,
,,,,,,,,,,,,,,,,,,2.914786,,,,,,,,,,,,6664d903-ac18-4bcb-9f79-245d86ff5d80,3245,,,"[39.4, 28.6]",3893833,100,,,,,-0.020077623,,Right Foot,,,"[89.2, 27.6]",,High Pass,,49.81004,Incomplete,Alexandra Popp,15178.0,,,,,,2,From Throw In,Merle Frohms,15443.0,Goalkeeper,191,Germany Women's,857,"['3f8e831b-d0c8-4c6c-9a81-46627c897dca', '7e8424c3-e4e6-4c58-b41f-ba6d1e901a87']",28,,,,,,,,,,,,,,,,,Germany Women's,857,00:55:28.133,Pass,
,,,,,,,,,,,,,,,,,,1.544722,,,,,,,,,,,,24c9ad69-3aa3-4365-b5cc-0bed09f80f57,3251,,,"[81.6, 30.3]",3893833,100,,,,,-1.9779005,,Right Foot,,,"[76.9, 19.4]",,Ground Pass,,11.870131,,Chantal Hagel,46999.0,,,,,,2,From Throw In,Marina Hegering,25491.0,Right Defensive Midfield,191,Germany Women's,857,['00ac6fcb-833d-4bde-97fb-139f84a901eb'],34,,,,,,,,,,,,,,,,,Germany Women's,857,00:55:34.571,Pass,
,,,,,,,,,,,,,,,,,,1.924591,,,,,,,,,,,,1cb33bb5-ead3-4150-8d3c-611467aaa9d3,3254,,,"[83.9, 17.6]",3893833,100,,,,,0.8067726,,Left Foot,,,"[104.5, 39.1]",,High Pass,,29.775997,Incomplete,Alexandra Popp,15178.0,,,,,,2,From Throw In,Chantal Hagel,46999.0,Left Center Back,191,Germany Women's,857,"['656c8e74-a0ad-4398-8903-ab9f31eaa715', 'b6265ccd-9d95-4cbb-9319-595f207df66e']",37,,,,,,,,,,,,,,,,,Germany Women's,857,00:55:37.871,Pass,
,,,,,,,,,,,,,,,,,,1.10424,,,,,,,,,,,,bf802c05-52bb-49fa-9192-f4981ca0610f,3259,,,"[96.5, 22.0]",3893833,100,,,,,-2.6458275,,Left Foot,,,"[86.7, 16.7]",,Ground Pass,,11.141364,,Chantal Hagel,46999.0,,,,,,2,From Throw In,Marina Hegering,25491.0,Right Defensive Midfield,191,Germany Women's,857,['e36b3c9d-ab7a-4bbd-89e5-747f3d9a5d6b'],45,,,,,,,,,,,,,,,,,Germany Women's,857,00:55:45.075,Pass,
