50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,de26ed09-37d3-4114-a5a2-a9b575f0acec,2855,,"[84.7, 17.7]",3901734,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guro Reiten,10514.0,Left Center Midfield,115,Norway Women's,852,['600ffd67-7dda-4602-987e-dbf75f86daa6'],37,,,,,,,,,,,,,,,,,,Norway Women's,852,00:24:37.450,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b35f8aee-cd91-46a5-a53e-7029b16d1245,2861,,"[45.4, 49.6]",3901734,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fuka Nagano,299860.0,Left Defensive Midfield,116,Japan Women's,1210,['dcf36de0-0965-4c11-b3af-f66f18bde5a7'],44,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:24:44.546,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,a5406b02-8c30-4731-8f15-01abd83a297a,2864,,"[50.7, 23.4]",3901734,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moeka Minami,25638.0,Left Center Back,116,Japan Women's,1210,['d3db26ca-347b-443c-b3d8-49165a9194ab'],47,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:24:47.910,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1edf8460-f5e2-4069-b047-b2372bee38f2,2867,,"[74.6, 6.6]",3901734,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jun Endo,25608.0,Left Wing Back,116,Japan Women's,1210,['1c89a98d-97f6-4212-aa34-cd6fb5ac6800'],50,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:24:50.519,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,448f4e87-dbaf-4cce-8c5c-1a9a3ae49bcb,2870,,"[56.1, 14.5]",3901734,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moeka Minami,25638.0,Left Center Back,116,Japan Women's,1210,['1823ce29-0116-4b26-b42f-05029a8a218c'],53,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:24:53.258,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,238afa7e-e162-4a08-bb9d-2dfdce45296b,2873,,"[54.1, 39.4]",3901734,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saki Kumagai,15257.0,Center Back,116,Japan Women's,1210,['619d2a56-0907-4c8f-b129-ffee83e0fb36'],55,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:24:55.504,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,9294977e-1a9c-46e9-bde7-0e11d2e0c495,2876,,"[61.7, 63.6]",3901734,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hana Takahashi,401926.0,Right Center Back,116,Japan Women's,1210,['9ed71708-6940-41fb-b26d-69c7c698f06a'],58,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:24:58.114,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c66ad765-2784-4348-aa41-6a8e2fd4f043,2879,,"[80.9, 79.0]",3901734,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Risa Shimizu,25624.0,Right Wing Back,116,Japan Women's,1210,['b00a66f6-6f40-48a2-8721-fe202a1d0c82'],1,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:25:01.914,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,982852d9-019a-4ecd-ab7c-bf67ccc53aca,2881,,"[70.2, 77.5]",3901734,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hana Takahashi,401926.0,Right Center Back,116,Japan Women's,1210,['322f19ca-ed32-4dc2-9f66-0ae63599f8b5'],4,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:25:04.086,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,adadb066-24ca-4ada-a9a9-57ceba5219d5,2883,,"[98.4, 58.3]",3901734,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mina Tanaka,85500.0,Center Forward,116,Japan Women's,1210,['acba3c10-5124-4bce-b600-b69cf16cba68'],5,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:25:05.876,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,aa72e175-022c-423d-b490-fa6469726e07,2888,,"[42.5, 5.7]",3901734,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Graham Hansen,10386.0,Left Midfield,116,Japan Women's,1210,['4b164be0-219f-40f6-97d2-9c83b7796ced'],8,,,,,,,,,,,,,,,,,,Norway Women's,852,00:25:08.478,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,fb53d1c3-7d4b-479f-8072-279d45af21cb,2892,,"[64.0, 9.2]",3901734,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sophie Roman Haug,24706.0,Center Forward,116,Japan Women's,1210,['4169d018-9f8a-4b29-a405-004561b0287c'],11,,,,,,,,,,,,,,,,,,Norway Women's,852,00:25:11.820,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,0bc10834-903c-49be-8cd4-9087d8d45531,2894,,"[57.4, 76.3]",3901734,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hana Takahashi,401926.0,Right Center Back,116,Japan Women's,1210,['1915871c-4139-4b42-963e-e3b0c1d71393'],12,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:25:12.656,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,427b3e11-f6da-4f55-af4f-07081fc28a82,2897,,"[38.5, 51.8]",3901734,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moeka Minami,25638.0,Left Center Back,116,Japan Women's,1210,['06f8288f-02fa-4f0a-b5dd-5d364054f860'],14,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:25:14.480,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,9411ed89-4077-48eb-9eb9-d90154ca4273,2900,,"[50.3, 16.6]",3901734,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jun Endo,25608.0,Left Wing Back,116,Japan Women's,1210,['564a566c-18e0-40ef-8035-17db0fd8321c'],18,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:25:18.023,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,4a0f36a9-debf-42bb-9217-83565b7a32f4,2904,,"[34.5, 20.5]",3901734,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moeka Minami,25638.0,Left Center Back,116,Japan Women's,1210,['ab24578c-9f01-430e-9229-cf97802c6471'],21,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:25:21.652,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,30304a89-a600-4c7f-bf65-2fcdf773aacf,2907,,"[44.9, 68.6]",3901734,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hana Takahashi,401926.0,Right Center Back,116,Japan Women's,1210,['cf84ae7a-44f9-40be-b06d-6bbe005fba25'],28,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:25:28.297,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1ddbf73e-93ee-4076-bc48-b0b66b0b2e2e,2910,,"[67.9, 78.5]",3901734,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Risa Shimizu,25624.0,Right Wing Back,116,Japan Women's,1210,['ea83622a-fedf-4003-811f-f771b1d082e3'],31,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:25:31.230,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ab362266-a7ea-44d1-a5ee-cb1e39b337e2,2914,,"[55.7, 75.0]",3901734,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hana Takahashi,401926.0,Right Center Back,116,Japan Women's,1210,['1b5d95f8-dd3b-4224-8883-687b113a30e4'],34,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:25:34.972,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1a1e2e86-1791-4582-985d-10bf01573a44,2917,,"[56.7, 27.6]",3901734,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moeka Minami,25638.0,Left Center Back,116,Japan Women's,1210,['be9df776-00ce-480b-9cf1-7a8eb70a2408'],40,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:25:40.088,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c9ed18a7-26e3-4cfd-b601-925641b90f5a,2920,,"[94.4, 4.4]",3901734,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jun Endo,25608.0,Left Wing Back,116,Japan Women's,1210,['3bf612c9-6c95-415c-8212-2174b27272df'],43,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:25:43.244,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,a592a3eb-bb86-46ae-a1cb-eeda9a4555c1,2923,,"[85.3, 13.5]",3901734,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hinata Miyazawa,401932.0,Left Attacking Midfield,116,Japan Women's,1210,['841a4253-915b-4239-a562-3ad9e79b4b76'],46,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:25:46.536,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,69a1f0d6-be98-4d33-8fb5-f2edad92fc3d,2927,,"[80.9, 27.0]",3901734,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fuka Nagano,299860.0,Left Defensive Midfield,116,Japan Women's,1210,['b140cd26-5f4f-42b2-8e5f-abfb376aa665'],48,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:25:48.196,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,a7b173db-9de4-4547-a007-4d964fa70fec,2931,,"[91.5, 29.2]",3901734,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mina Tanaka,85500.0,Center Forward,116,Japan Women's,1210,"['4b690ba9-4eb7-4a1b-962f-d775c73a35f0', 'c44ed24a-09b0-4480-a798-c4bec9425f7c']",49,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:25:49.820,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,9931660f-bec1-4dc6-85ab-238a88b3e9a2,2937,,"[104.8, 4.3]",3901734,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hinata Miyazawa,401932.0,Left Attacking Midfield,116,Japan Women's,1210,['8d14fa7b-4882-4027-a24c-3c6dded0cadd'],54,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:25:54.198,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,3a78ec78-4941-4704-a852-e95472ee3c39,2940,,"[110.0, 46.6]",3901734,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yui Hasegawa,25632.0,Right Defensive Midfield,116,Japan Women's,1210,['5b61cf1f-6d9e-4e17-9467-94815fd1a845'],3,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:26:03.425,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c3c1844c-8ed6-4227-8000-527ffeefa4de,2949,,"[26.2, 11.5]",3901734,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Graham Hansen,10386.0,Left Midfield,117,Norway Women's,852,['09365c27-b0c7-49c7-ac12-15697888671b'],9,,,,,,,,,,,,,,,,,,Norway Women's,852,00:26:09.487,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,5fe4c4f4-7b92-46b0-8193-b4af5522f255,2956,,"[32.1, 14.4]",3901734,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mathilde Hauge Harviken,401645.0,Left Center Back,118,Norway Women's,852,['9b92d58a-eb7f-4886-8ddf-b6dc7b3988aa'],56,,,,,,,,,,,,,,,,,,Norway Women's,852,00:26:56.104,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,2584279b-1e56-4a7a-b7ab-936be520eccf,2958,,"[32.1, 33.3]",3901734,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maren Nævdal Mjelde,10395.0,Right Center Back,118,Norway Women's,852,['13c57ce9-2425-4f60-8697-a2ea48852038'],57,,,,,,,,,,,,,,,,,,Norway Women's,852,00:26:57.628,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,6974a2fc-998b-4aca-9025-b6d0df9315fd,2961,,"[42.4, 27.5]",3901734,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ingrid Syrstad Engen,24374.0,Center Defensive Midfield,118,Norway Women's,852,['7e7ac44c-1141-4be7-be7c-087163b0ee3a'],0,,,,,,,,,,,,,,,,,,Norway Women's,852,00:27:00.516,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,4b309644-d213-4ef5-b2eb-cca39ac8003e,2964,,"[37.6, 14.8]",3901734,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mathilde Hauge Harviken,401645.0,Left Center Back,118,Norway Women's,852,['e54f5280-1b3a-42fb-86f3-d81038be2477'],3,,,,,,,,,,,,,,,,,,Norway Women's,852,00:27:03.574,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,5655b8df-27ab-4d60-b98f-c673659a748a,2967,,"[85.0, 11.6]",3901734,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sophie Roman Haug,24706.0,Center Forward,118,Norway Women's,852,['2f702702-9743-4bf8-8dad-6e934071a0fb'],8,,,,,,,,,,,,,,,,,,Norway Women's,852,00:27:08.525,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,54f3d049-4e0e-466a-a7a7-dbdf7dcb749d,2973,,"[73.7, 78.8]",3901734,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Riko Ueki,401930.0,Center Forward,118,Norway Women's,852,['411fc722-315d-41f0-96f2-11e0ce4e1013'],16,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:27:16.425,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,3d48971f-0048-45cf-ad7e-857d6a08c0e3,2977,,"[108.7, 41.6]",3901734,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hinata Miyazawa,401932.0,Left Attacking Midfield,118,Norway Women's,852,['7d4c80d2-1f73-401c-9449-942ab71a1c70'],23,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:27:23.614,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,44e7ad8e-f26b-4629-b131-81fb692bc61f,2981,,"[75.9, 56.0]",3901734,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sophie Roman Haug,24706.0,Center Forward,118,Norway Women's,852,['258eed75-1474-4822-a7eb-f05a164c7a5f'],49,,,,,,,,,,,,,,,,,,Norway Women's,852,00:27:49.831,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,5dee92e8-e076-41dc-b790-6c18443608ca,2984,,"[75.1, 60.6]",3901734,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Karina Sævik,25728.0,Right Midfield,118,Norway Women's,852,['b5ec5c81-f106-4f5b-8f53-0c549fd1e3aa'],55,,,,,,,,,,,,,,,,,,Norway Women's,852,00:27:55.114,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,d64d7d74-d54d-45c7-bf24-de3dd54eb5c4,2987,,"[81.8, 53.8]",3901734,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frida Maanum,10516.0,Right Center Midfield,118,Norway Women's,852,['f8329002-57d8-4a51-a590-b4451dac78c1'],57,,,,,,,,,,,,,,,,,,Norway Women's,852,00:27:57.006,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,fe7bad2d-7bdc-4e4c-b551-887d48e629f4,2990,,"[75.1, 51.0]",3901734,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Karina Sævik,25728.0,Right Midfield,118,Norway Women's,852,['9d795215-433f-4ede-8907-b7c9b9fc7f9f'],57,,,,,,,,,,,,,,,,,,Norway Women's,852,00:27:57.547,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,bbe6d219-711a-43e7-b3d4-61ca3871d2ef,2993,,"[62.8, 69.5]",3901734,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thea Bjelde,276303.0,Right Back,118,Norway Women's,852,['c549b844-fbbf-48e5-8bd7-08e2b339c28e'],0,,,,,,,,,,,,,,,,,,Norway Women's,852,00:28:00.633,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,598fb93c-0be9-4bda-832a-f74cb9f80697,2996,,"[95.0, 36.3]",3901734,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sophie Roman Haug,24706.0,Center Forward,118,Norway Women's,852,['3f0fda23-4f72-417e-837d-1b8bbb064afb'],4,,,,,,,,,,,,,,,,,,Norway Women's,852,00:28:04.786,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,da0f6991-8b01-40d6-8ee0-427f09bc297b,2999,,"[104.7, 27.2]",3901734,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Caroline Graham Hansen,10386.0,Left Midfield,118,Norway Women's,852,['f4ff0fc1-c4ac-4645-b6f8-91dfe390a421'],6,,,,,,,,,,,,,,,,,,Norway Women's,852,00:28:06.723,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,6dc48a5e-5c9b-4a6f-b31b-704e9dacf11c,3003,,"[110.7, 39.2]",3901734,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sophie Roman Haug,24706.0,Center Forward,118,Norway Women's,852,['a1f66786-e0b2-4a3d-94b4-fa1dad96ecf3'],10,,,,,,,,,,,,,,,,,,Norway Women's,852,00:28:10.501,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,93a01599-ae51-498c-8102-722f7349c48f,3008,,"[112.9, 40.2]",3901734,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sophie Roman Haug,24706.0,Right Center Forward,119,Norway Women's,852,['0c5d123d-1346-4d20-a48e-375941c17e81'],14,,,,,,,,,,,,,,,,,,Norway Women's,852,00:29:14.505,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,2f965b9b-7a98-4848-aa66-cbf0f0a6d287,3013,,"[21.5, 59.5]",3901734,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Aoba Fujino,401925.0,Right Attacking Midfield,119,Norway Women's,852,['6a1a2cc4-983d-43c0-a3a7-de32a793d1bd'],19,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:29:19.456,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,9e504ca8-96ff-4282-a1ea-43bf506cdbda,3015,,"[39.0, 72.0]",3901734,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Yui Hasegawa,25632.0,Right Defensive Midfield,119,Norway Women's,852,['008de5aa-5c9b-4cf8-bf21-8e0172acc921'],21,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:29:21.488,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,26f1cfed-fc54-4d52-97b0-6110bdb79618,3017,,"[63.1, 3.6]",3901734,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mathilde Hauge Harviken,401645.0,Left Center Back,120,Norway Women's,852,['0291d738-1e27-4437-9c05-8bfa0388b741'],42,,,,,,,,,,,,,,,,,,Norway Women's,852,00:29:42.276,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,62f675be-31f6-4479-86b2-1e963c137391,3020,,"[51.8, 28.0]",3901734,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maren Nævdal Mjelde,10395.0,Right Center Back,120,Norway Women's,852,['d43832a5-25c7-4252-a91f-79eeeebfcbea'],44,,,,,,,,,,,,,,,,,,Norway Women's,852,00:29:44.925,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,5412be91-01e7-4743-b46b-85014ec587d8,3023,,"[64.7, 28.0]",3901734,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ingrid Syrstad Engen,24374.0,Center Defensive Midfield,120,Norway Women's,852,['92cb2f10-0588-4410-b9d4-e376751ad4ff'],47,,,,,,,,,,,,,,,,,,Norway Women's,852,00:29:47.814,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,a2cedeaf-ed3e-4a78-b04c-e83a1a409684,3025,,"[55.7, 8.8]",3901734,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mathilde Hauge Harviken,401645.0,Left Center Back,120,Norway Women's,852,['53a42582-9177-48ae-8298-2b4b4b0f2474'],49,,,,,,,,,,,,,,,,,,Norway Women's,852,00:29:49.459,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ae4ca363-41e3-4b0a-a252-8a8333f1656f,3028,,"[70.1, 0.6]",3901734,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Guro Reiten,10514.0,Left Back,120,Norway Women's,852,['a8341576-562d-4f5d-88b3-0e420aff177c'],51,,,,,,,,,,,,,,,,,,Norway Women's,852,00:29:51.503,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e0f4581f-ee50-48bf-8d7d-b95a2b70de2f,3031,,"[50.6, 3.1]",3901734,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mathilde Hauge Harviken,401645.0,Left Center Back,120,Norway Women's,852,['448716c4-2cae-48ed-b1c3-0e38758e7119'],54,,,,,,,,,,,,,,,,,,Norway Women's,852,00:29:54.604,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,2604c57f-4f5b-41e9-873d-529281409501,3034,,"[42.6, 40.5]",3901734,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maren Nævdal Mjelde,10395.0,Right Center Back,120,Norway Women's,852,['245db385-1f0e-4820-817e-08f89aedfac6'],57,,,,,,,,,,,,,,,,,,Norway Women's,852,00:29:57.928,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f9ba6742-d77d-4901-8c50-054689e1a8ea,3037,,"[55.1, 38.1]",3901734,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ingrid Syrstad Engen,24374.0,Center Defensive Midfield,120,Norway Women's,852,['eb85dc7f-1693-4f4d-9903-11a1d552274a'],59,,,,,,,,,,,,,,,,,,Norway Women's,852,00:29:59.796,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b84ec3d6-af38-42cc-b4e0-367167972861,3040,,"[41.5, 39.2]",3901734,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maren Nævdal Mjelde,10395.0,Right Center Back,120,Norway Women's,852,['7766542a-bc19-482a-b27a-c6fa09853639'],1,,,,,,,,,,,,,,,,,,Norway Women's,852,00:30:01.782,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,51788687-84c4-4338-9cae-0304c91349bb,3043,,"[81.4, 37.2]",3901734,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sophie Roman Haug,24706.0,Right Center Forward,120,Norway Women's,852,['22c35c4c-fc1d-4b28-a5a9-37b3fe4d9e32'],5,,,,,,,,,,,,,,,,,,Norway Women's,852,00:30:05.575,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,dea43202-6b6e-4482-80d9-94fcb4669f7b,3045,,"[92.3, 39.2]",3901734,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ada Stolsmo Hegerberg,10385.0,Left Center Forward,120,Norway Women's,852,['5e1330e5-432a-498f-8b49-2762847d1b5a'],6,,,,,,,,,,,,,,,,,,Norway Women's,852,00:30:06.382,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c6a96f7c-2ed8-4897-8a72-986d2d6bf855,3049,,"[34.8, 30.6]",3901734,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fuka Nagano,299860.0,Left Defensive Midfield,121,Japan Women's,1210,['a031a0db-aba5-4f56-8a6e-96cbef9a36dd'],8,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:30:08.904,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b0ba3b8e-d623-47f0-81d8-8a9a3acdfa72,3052,,"[25.1, 22.3]",3901734,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jun Endo,25608.0,Left Wing Back,121,Japan Women's,1210,['61b8eed5-80b0-4a19-bd1f-a261739efacf'],10,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:30:10.405,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,3cb9e28d-0d87-487a-864d-a0bfa97304f1,3055,,"[39.5, 9.3]",3901734,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hinata Miyazawa,401932.0,Left Attacking Midfield,121,Japan Women's,1210,['8af6680b-a4c4-4c8d-8151-8b907f64971b'],12,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:30:12.540,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,df556891-0e69-4c4b-8475-e4741687586e,3058,,"[36.9, 7.1]",3901734,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jun Endo,25608.0,Left Wing Back,121,Japan Women's,1210,['9d4e07dc-8f50-471a-b265-cb49d0c92204'],15,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:30:15.757,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,d7f84b68-e422-4440-8574-6bcd8a87aa6e,3060,,"[52.0, 9.6]",3901734,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Riko Ueki,401930.0,Center Forward,121,Japan Women's,1210,['3d2b1c2d-932f-445c-8254-8febede9f53c'],17,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:30:17.477,Ball Receipt*,
