50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.049697,,,,,,,,,,,,,,,,f56d810e-b19b-41a6-9beb-15515f89a92e,960,,,"[49.7, 56.9]",3893790,27,,,,2.1981046,,Right Foot,,,"[38.1, 72.9]",Ground Pass,,19.76259,,,Jayde Yuk Fun Riviere,25785.0,,,,,,,1,From Free Kick,Rebecca Quinn,4951.0,Right Defensive Midfield,52,Canada Women's,1206,"['9460346a-6b19-4798-8f2a-08837ad7df19', 'c133de84-71d5-4205-8d7b-1acf4f8dc15b']",53,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:27:53.068,Pass,True
,,,,,,,,,,,,,,,0.980884,,,,,,,,,,,,,,,,17aed341-77fd-4a8b-88e9-d2df2e854778,963,,,"[39.7, 69.5]",3893790,27,,,,-1.8417432,,Right Foot,,,"[36.7, 58.7]",Ground Pass,,11.208925,,,Kadeisha Buchanan,15357.0,,,,,,,1,From Free Kick,Jayde Yuk Fun Riviere,25785.0,Right Back,52,Canada Women's,1206,['4e3d5e18-654b-4fde-98a6-1be4143400f7'],55,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:27:55.055,Pass,
,,,,,,,,,,,,,,,1.43463,,,,,,,,,,,,,,,,c60bcbeb-798b-438f-937b-0b12b580968b,966,,,"[36.7, 58.7]",3893790,27,,,,0.7853982,,Left Foot,,,"[46.3, 68.3]",Ground Pass,,13.57645,,,Jayde Yuk Fun Riviere,25785.0,,,,,,,1,From Free Kick,Kadeisha Buchanan,15357.0,Right Center Back,52,Canada Women's,1206,['3f57a900-a241-4eb8-bf6a-b47ca37c610f'],57,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:27:57.569,Pass,
,,,,,,,,,,,,,,,1.306825,,,,,,,,,,,,,,,,8ea6f091-f30b-4d8e-ac1d-02b44d1fa4ab,969,,,"[46.3, 68.3]",3893790,28,,,,-1.1001558,,Right Foot,,,"[52.1, 56.9]",Ground Pass,,12.790622,,,Rebecca Quinn,4951.0,,,,,,,1,From Free Kick,Jayde Yuk Fun Riviere,25785.0,Right Back,52,Canada Women's,1206,['b830420d-a172-4b38-b8a7-a73c653604e6'],0,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:28:00.666,Pass,
,,,,,,,,,,,,,,,1.083242,,,,,,,,,,,,,,,,90c37c02-cdfa-420e-a890-2dd55fb09d6c,973,,,"[56.9, 47.4]",3893790,28,,,,-0.8274786,,Right Foot,,,"[66.0, 37.5]",Ground Pass,,13.446933,,,Julia Angela Grosso,131645.0,,,,,,,1,From Free Kick,Rebecca Quinn,4951.0,Right Defensive Midfield,52,Canada Women's,1206,"['8665b043-4781-4d38-94e7-903aedc9200a', 'd3320778-64d9-432a-8a0e-8b19205bfa0a']",3,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:28:03.016,Pass,True
,,,,,,,,,,,,,,,3.900238,,,,,,,,,,,,,,,,793a98ea-28f0-455a-9104-65dd926a6c6f,976,,,"[73.3, 33.2]",3893790,28,,,,-0.6280641,,Left Foot,,,"[105.8, 9.6]",Ground Pass,,40.164787,,,Ashley Elizabeth Marie Lawrence,15290.0,,,,,,,1,From Free Kick,Julia Angela Grosso,131645.0,Left Defensive Midfield,52,Canada Women's,1206,['b30972fa-d50f-467a-8ed3-b4157b078cea'],5,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:28:05.544,Pass,
,,,,,,,,,,,,,,,1.818868,,,,,,,,,,,,,,,,cb107109-b166-442b-b99f-f0f9ac1ce472,980,,,"[109.6, 9.9]",3893790,28,,,,1.5448282,727cea22-9fef-4bdc-b8de-3243b4ecac20,Left Foot,True,,"[110.4, 40.7]",High Pass,,30.810389,,,Jordyn Pamela Huitema,26091.0,True,,,,,,1,From Free Kick,Ashley Elizabeth Marie Lawrence,15290.0,Left Back,52,Canada Women's,1206,"['589c734e-1dc8-4ec0-8904-16a5868737d5', 'ebb5fded-6c61-4c49-a44b-48126031ae4d']",10,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:28:10.563,Pass,True
,,,,,,,,,,,,,,,3.214408,,,,,,,,,,,,,,,,dc7eb9b1-d8ab-44f0-be5d-a83c62b18730,985,,,"[6.0, 44.0]",3893790,28,,,,0.32786044,,Right Foot,,,"[50.1, 59.0]",High Pass,,46.58122,,,Francisca Ordega,5022.0,,,,,,Goal Kick,1,From Goal Kick,Chiamaka Cynthia Nnadozie,25718.0,Goalkeeper,53,Nigeria Women's,1213,['c36a60c7-c984-445f-b0cc-43980a24552b'],43,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:28:43.489,Pass,
,,,,,,,,,,,,,,,0.983549,,,,,,,,,,,,,,,,18ca436c-e840-4cba-818e-804bf568ff68,991,,,"[72.5, 24.1]",3893790,28,,,,0.52278906,,Left Foot,,,"[78.4, 27.5]",Ground Pass,,6.809552,,,Adriana Kristina Leon,8297.0,,,,,,Recovery,1,Regular Play,Julia Angela Grosso,131645.0,Left Defensive Midfield,54,Canada Women's,1206,"['85467582-5c71-48be-9573-886bc7c62607', '9ad2a1b0-34ee-4c8a-beac-60df6d2cc1dd']",48,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:28:48.330,Pass,True
,,,,,,,,,,,,,,,1.415936,,,,,,,,,,,,,,,,57e30f39-4b13-4a9e-8aa2-1b81294eb540,994,,,"[75.8, 28.3]",3893790,28,,,,0.8739236,,Right Foot,,,"[83.5, 37.5]",Ground Pass,,11.997083,,,Christine Margaret Sinclair,5020.0,,,,,,,1,Regular Play,Adriana Kristina Leon,8297.0,Left Wing,54,Canada Women's,1206,['e44ec1cf-19e3-40a5-aa99-933a20e3949a'],50,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:28:50.140,Pass,
,,,,,,,,,,,,,,,3.161793,,,,,,,,,,,,,,,,f6c74a02-bdbf-4d6c-acbb-b9fb528a2d89,997,,,"[88.1, 38.7]",3893790,28,,,,-0.6968928,,Right Foot,,,"[120.0, 12.0]",Low Pass,,41.599277,Out,,Jordyn Pamela Huitema,26091.0,,,,,,,1,Regular Play,Christine Margaret Sinclair,5020.0,Center Attacking Midfield,54,Canada Women's,1206,['1b9337c9-499c-4966-85ba-c65c8e54e3d2'],52,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:28:52.034,Pass,
,,,,,,,,,,,,,,,2.981094,,,,,,,,,,,,,,,,d7df3fdd-5fd9-45b3-9a32-cd4b581faf5c,999,,,"[6.0, 36.0]",3893790,29,,,,0.38989413,,Right Foot,,,"[55.4, 56.3]",High Pass,,53.408333,Incomplete,,Asisat Lamina Oshoala,24881.0,,,,,,Goal Kick,1,From Goal Kick,Chiamaka Cynthia Nnadozie,25718.0,Goalkeeper,55,Nigeria Women's,1213,"['02bd318f-90b0-4b2a-99b8-93cc635a0216', '7d976bdf-9af2-4e6f-8b29-0d66381e9d03']",18,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:29:18.751,Pass,
,,,,,,,,,,,,,,,2.86053,,,,,,,,,,,,,,,,02bd318f-90b0-4b2a-99b8-93cc635a0216,1001,,,"[64.7, 23.8]",3893790,29,,,,0.16941305,,Head,,,"[95.1, 29.0]",High Pass,,30.84153,Incomplete,,Adriana Kristina Leon,8297.0,,,,,,Recovery,1,From Goal Kick,Vanessa Brigitte Gilles,30854.0,Left Center Back,55,Nigeria Women's,1213,"['4e12d571-c03d-4819-a8cf-5d6342a3505e', '6d2db875-5f3a-4de6-951f-83cdc622795a', 'd7df3fdd-5fd9-45b3-9a32-cd4b581faf5c']",21,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:29:21.732,Pass,
,,,,,,,,,,,,,,,0.872346,,,,,,,,,,,,,,,,4e12d571-c03d-4819-a8cf-5d6342a3505e,1003,,,"[25.0, 51.1]",3893790,29,,,,1.2637506,,Head,,,"[27.6, 59.3]",Low Pass,,8.602325,,,Michelle Alozie,106836.0,,,,,,Recovery,1,From Goal Kick,Osinachi Marvis Ohale,25470.0,Right Center Back,55,Nigeria Women's,1213,"['02bd318f-90b0-4b2a-99b8-93cc635a0216', 'cbfd45a7-2b82-42fd-9b06-724cf4e1cab4']",24,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:29:24.592,Pass,
,,,,,,,,,,,,,,,0.847174,,,,,,,,,,,,,,,,1be4b348-d552-40e9-9471-64c08eb11e44,1009,,,"[87.9, 0.1]",3893790,29,,,,1.9832067,,,,,"[83.0, 11.3]",Low Pass,,12.224975,,,Julia Angela Grosso,131645.0,,,,,,Throw-in,1,From Throw In,Ashley Elizabeth Marie Lawrence,15290.0,Left Back,56,Canada Women's,1206,['7359a564-6080-45b2-bc9f-32e118b8fb05'],45,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:29:45.068,Pass,
,,,,,,,,,,,,,,,0.793518,,,,,,,,,,,,,,,,3b59cd06-b713-49e8-b6c3-01a7dd71a00d,1012,,,"[82.5, 11.3]",3893790,29,,,,-0.82981336,,Left Foot,,,"[86.8, 6.6]",Ground Pass,,6.3702435,,,Ashley Elizabeth Marie Lawrence,15290.0,,,,,,,1,From Throw In,Julia Angela Grosso,131645.0,Left Defensive Midfield,56,Canada Women's,1206,['d8db4b9b-625e-404b-bc04-506fe497ee76'],46,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:29:46.779,Pass,
,,,,,,,,,,,,,,,0.754815,,,,,,,,,,,,,,,,eb9d3f11-a76e-40d1-8739-1c134f61bb35,1015,,,"[86.8, 6.6]",3893790,29,,,,2.1458685,,Left Foot,,,"[83.3, 12.0]",Ground Pass,,6.43506,,,Julia Angela Grosso,131645.0,,,,,,,1,From Throw In,Ashley Elizabeth Marie Lawrence,15290.0,Left Back,56,Canada Women's,1206,['299c4141-2a17-412c-a8a0-73e88930c844'],48,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:29:48.095,Pass,
,,,,,,,,,,,,,,,1.720058,,,,,,,,,,,,,,,,bdaebefa-518b-4096-bdba-2a1f821f8fdb,1018,,,"[83.0, 12.4]",3893790,29,,,,2.0568283,,Left Foot,,,"[74.6, 28.3]",Ground Pass,,17.98249,,,Kadeisha Buchanan,15357.0,,,,,,,1,From Throw In,Julia Angela Grosso,131645.0,Left Defensive Midfield,56,Canada Women's,1206,['63c69329-d15b-4fc7-bff9-96d5af6f4ce3'],49,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:29:49.673,Pass,
,,,,,,,,,,,,,,,1.978526,,,,,,,,,,,,,,,,ade19a3d-93eb-40e8-b5bb-ec478bed9300,1021,,,"[61.8, 40.3]",3893790,29,,,,-1.5191182,,Right Foot,,,"[63.0, 17.1]",Ground Pass,,23.231014,,,Vanessa Brigitte Gilles,30854.0,,,,,,,1,From Throw In,Kadeisha Buchanan,15357.0,Right Center Back,56,Canada Women's,1206,['a26b1d6d-95fb-4861-b7d3-1a780ceae6f8'],53,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:29:53.048,Pass,
,,,,,,,,,,,,,,,1.336086,,,,,,,,,,,,,,,,e220e8af-4907-4c78-9962-7678546530f6,1024,,,"[63.0, 17.1]",3893790,29,,,,1.8407236,,Right Foot,,,"[56.0, 42.4]",Ground Pass,,26.250525,,,Kadeisha Buchanan,15357.0,,,,,,,1,From Throw In,Vanessa Brigitte Gilles,30854.0,Left Center Back,56,Canada Women's,1206,['81fc246e-4920-4d05-8c7c-419295ae572c'],56,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:29:56.221,Pass,
,,,,,,,,,,,,,,,1.232396,,,,,,,,,,,,,,,,6326b3cf-c0bd-4152-8dfb-94a3179adc53,1027,,,"[60.9, 45.0]",3893790,29,,,,1.3187613,,Right Foot,,,"[66.9, 68.3]",Ground Pass,,24.060133,,,Jayde Yuk Fun Riviere,25785.0,,,,,,,1,From Throw In,Kadeisha Buchanan,15357.0,Right Center Back,56,Canada Women's,1206,['16417204-56c2-40d2-ac21-b206ec449300'],59,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:29:59.233,Pass,
,,,,,,,,,,,,,,,1.314828,,,,,,,,,,,,,,,,08b753f0-5528-4e50-90ad-a84c56750b72,1031,,,"[65.1, 69.0]",3893790,30,,,,0.38991785,,Right Foot,,,"[79.7, 75.0]",Ground Pass,,15.784802,,,Deanne Cynthia Rose,25601.0,,,,,,,1,From Throw In,Jayde Yuk Fun Riviere,25785.0,Right Back,56,Canada Women's,1206,"['1d61671a-6591-4079-862e-9f16dae619c5', '38e9f06b-1b3c-44d5-9e93-e1d1f532ac52']",1,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:30:01.143,Pass,True
,,,,,,,,,,,,,,,0.930994,,,,,,,,,,,,,,,,e1353ee7-7acc-4449-a861-8be5c55db3b6,1035,,,"[77.9, 74.1]",3893790,30,,,,-0.33563855,,Left Foot,,,"[95.1, 68.1]",Ground Pass,,18.216476,,,Christine Margaret Sinclair,5020.0,,,,,,,1,From Throw In,Deanne Cynthia Rose,25601.0,Right Wing,56,Canada Women's,1206,"['ac75f1c7-ffe4-427b-b226-0b83c6ebfc3b', 'd4272179-a8ce-4990-bf05-897692ccb017']",3,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:30:03.297,Pass,True
,,,,,,,,,,,,,,,1.445089,,,,,,,,,,,,,,,,3b519bc5-dca7-46ed-802a-e9a9b4d244a4,1045,,,"[110.9, 80.0]",3893790,30,,,,-1.4023206,,,,,"[116.7, 45.9]",High Pass,,34.589737,Incomplete,,Christine Margaret Sinclair,5020.0,,,,,,Throw-in,1,From Throw In,Jayde Yuk Fun Riviere,25785.0,Right Back,57,Canada Women's,1206,"['27e8395a-2f6e-49cf-ad3a-2a76009000b3', 'ca66aaa7-7d2e-4df3-8268-37b4b13d11e6']",32,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:30:32.535,Pass,
,,,,,,,,,,,,,,,0.895225,,,,,,,,,,,,,,,,9f579731-28fb-4f87-982e-de07e1654104,1052,,,"[69.1, 18.7]",3893790,30,,,,-0.2922025,,Right Foot,,,"[81.4, 15.0]",Ground Pass,,12.844454,,,Ashley Elizabeth Marie Lawrence,15290.0,,,,,,,1,From Throw In,Vanessa Brigitte Gilles,30854.0,Left Center Back,57,Canada Women's,1206,['5c3542a0-0968-4052-9392-dbb234d34d01'],41,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:30:41.678,Pass,
,,,,,,,,,,,,,,,1.9117,,,,,,,,,,,,,,,,a7141b90-9308-4d98-a6c4-96418a46ee35,1055,,,"[81.8, 16.2]",3893790,30,,,,3.0865302,,Right Foot,,,"[69.1, 16.9]",Ground Pass,,12.719276,,,Vanessa Brigitte Gilles,30854.0,,,,,,,1,From Throw In,Ashley Elizabeth Marie Lawrence,15290.0,Left Back,57,Canada Women's,1206,['9e09e8a3-6301-4703-afb6-0c637ea9e52b'],42,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:30:42.693,Pass,
,,,,,,,,,,,,,,,1.51574,,,,,,,,,,,,,,,,1bc8d2af-d85e-4a9a-969c-6a904308ac48,1058,,,"[60.5, 18.7]",3893790,30,,,,1.7114915,,Right Foot,,,"[57.2, 42.0]",Ground Pass,,23.53253,,,Kadeisha Buchanan,15357.0,,,,,,,1,From Throw In,Vanessa Brigitte Gilles,30854.0,Left Center Back,57,Canada Women's,1206,['48f50cc2-178d-4da0-9678-1dd6c9cd367f'],46,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:30:46.400,Pass,
,,,,,,,,,,,,,,,2.254917,,,,,,,,,,,,,,,,de75bfaf-7119-4393-bb99-988f013c9d00,1062,,,"[55.5, 45.0]",3893790,30,,,,0.883776,,Right Foot,,,"[79.7, 74.5]",High Pass,,38.156128,,,Jayde Yuk Fun Riviere,25785.0,,,,,,,1,From Throw In,Kadeisha Buchanan,15357.0,Right Center Back,57,Canada Women's,1206,"['1f946d24-7070-4962-b414-60a039dffe9e', '5d83b2ba-43ca-49be-b5c4-beaeb82a3194']",49,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:30:49.743,Pass,True
,,,,,,,,,,,,,,,0.673986,,,,,,,,,,,,,,,,15578d7c-2ec8-46e5-ae64-f3057453f4f3,1065,,,"[70.2, 70.2]",3893790,30,,,,-1.1032728,,Right Foot,,,"[75.4, 59.9]",Ground Pass,,11.5381975,,,Rebecca Quinn,4951.0,,,,,,,1,From Throw In,Jayde Yuk Fun Riviere,25785.0,Right Back,57,Canada Women's,1206,['212997a4-a27d-4514-a4da-ec3201d93a7c'],56,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:30:56.382,Pass,
,,,,,,,,,,,,,,,0.845367,,,,,,,,,,,,,,,,a274272d-3edd-45aa-a3dc-14f3e0ce4daf,1068,,,"[80.9, 60.8]",3893790,30,,,,-1.0962499,1eb43804-58f8-49f8-8428-c2b7cc2d204a,Right Foot,,,"[88.4, 46.2]",Ground Pass,,16.413713,,,Julia Angela Grosso,131645.0,True,,,,,,1,From Throw In,Rebecca Quinn,4951.0,Right Defensive Midfield,57,Canada Women's,1206,['bae88442-53a9-4aeb-948b-cb3cef79395a'],58,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:30:58.787,Pass,
,,,,,,,,,,,,,,,0.66721,,,,,,,,,,,,,,,,8acfc334-4225-424c-8516-d360ab3ae290,1076,,,"[21.3, 38.6]",3893790,31,,,,-0.59030676,,Left Foot,,,"[31.3, 31.9]",Low Pass,,12.037026,,,Deborah Ajibola Abiodun,401723.0,,,,,,Recovery,1,Regular Play,Christy Onyenaturuchi Ucheibe,62908.0,Center Defensive Midfield,58,Nigeria Women's,1213,"['17fd119a-af66-4184-9a8e-4e1f66545ad2', 'b2ba0970-5acb-48dd-a6c4-4ad7da509b54']",3,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:31:03.257,Pass,True
,,,,,,,,,,,,,,,1.711388,,,,,,,,,,,,,,,,0e099d67-77b9-4f78-a7ba-783ba4621153,1080,,,"[34.1, 36.3]",3893790,31,,,,2.5114565,,Right Foot,,,"[20.8, 46.0]",Ground Pass,,16.46147,,,Osinachi Marvis Ohale,25470.0,,,,,,,1,Regular Play,Deborah Ajibola Abiodun,401723.0,Left Center Midfield,58,Nigeria Women's,1213,"['4e0a2258-aa12-4c87-90de-4c8804c5520e', 'b11f7b62-37ab-4506-87b1-d46afa8834f4']",6,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:31:06.317,Pass,True
,,,,,,,,,,,,,,,2.123219,,,,,,,,,,,,,,,,11c294b0-105f-4a25-aa1c-37606725c677,1084,,,"[22.0, 49.8]",3893790,31,,,,0.23543566,,Right Foot,,,"[56.6, 58.1]",High Pass,,35.581596,,,Antionette Oyedupe Payne,50020.0,,,,,,,1,Regular Play,Osinachi Marvis Ohale,25470.0,Right Center Back,58,Nigeria Women's,1213,"['b25c0194-2024-42d8-ba82-591e693d28cd', 'f7f08d8c-1e21-4bec-be08-f4644ac5e596']",9,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:31:09.582,Pass,True
,,,,,,,,,,,,,,,1.74081,,,,,,,,,,,,,,,,2bddf709-ef02-40e9-9e49-ecdb97c006e2,1089,,,"[59.3, 24.5]",3893790,31,,,,-0.24026728,,Head,,,"[79.3, 19.6]",Low Pass,,20.591503,Incomplete,,Adriana Kristina Leon,8297.0,,,,,,,1,Regular Play,Vanessa Brigitte Gilles,30854.0,Left Center Back,58,Nigeria Women's,1213,"['24cccac7-217a-483c-89a9-91491f3e69f2', '8bb76d73-a6c2-4a2d-86f6-b0223252dfd0']",14,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:31:14.315,Pass,
,,,,,,,,,,,,,,,0.590987,,,,,,,,,,,,,,,,64c4bed5-2236-4aa8-8154-f2cc349defdd,1093,,,"[43.3, 56.5]",3893790,31,,,,-0.48344702,,Right Foot,,,"[51.3, 52.3]",Ground Pass,,9.035485,,,Deborah Ajibola Abiodun,401723.0,,,,,,,1,Regular Play,Michelle Alozie,106836.0,Right Back,58,Nigeria Women's,1213,['fb1f32a7-8592-4414-8a9d-ff2e65ce92a2'],18,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:31:18.093,Pass,
,,,,,,,,,,,,,,,1.804927,,,,,,,,,,,,,,,,d951a29c-b89f-4132-a302-18a99339d1a0,1096,,,"[51.3, 52.3]",3893790,31,,,,-1.7080356,,Left Foot,,,"[45.9, 13.2]",Ground Pass,,39.47113,,,Ashleigh Plumptre,135755.0,,,,,,,1,Regular Play,Deborah Ajibola Abiodun,401723.0,Left Center Midfield,58,Nigeria Women's,1213,['3924f122-0dc7-4c3f-b8cc-b1a9c0e35a21'],19,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:31:19.726,Pass,
,,,,,,,,,,,,,,,1.516452,,,,,,,,,,,,,,,,8661ecac-2163-4242-bb5d-516028698abe,1099,,,"[70.8, 18.6]",3893790,31,,,,-0.6886859,bb528eaa-f3e9-4905-95c8-c35b4bb042d9,Left Foot,,,"[85.5, 6.5]",Ground Pass,,19.039433,,,Ifeoma Onumonu,5094.0,True,,,,,,1,Regular Play,Ashleigh Plumptre,135755.0,Left Back,58,Nigeria Women's,1213,['20c68275-8946-420e-82ae-34040afae5c7'],24,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:31:24.726,Pass,
,,,,,,,,,,,,,,,0.19313,,,,,,,,,,,,,,,,3185f214-6004-4738-a340-98c347591fc1,1109,,,"[106.2, 13.5]",3893790,31,,,,1.4691075,,Left Foot,,,"[106.7, 18.4]",Low Pass,,4.925444,Incomplete,,,,,,,,,,1,Regular Play,Ashleigh Plumptre,135755.0,Left Back,58,Nigeria Women's,1213,"['97b3b8bd-b8e1-4efb-848a-a3a92935e791', 'c7d74289-6a38-4dfd-9c9d-f14c56e78d31']",34,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:31:34.993,Pass,True
,,,,,,,,,,,,,,,2.389177,,,,,,,,,,,,,,,,4f28a006-783d-49eb-a9a2-9c7fc69fb332,1111,,,"[120.0, 0.1]",3893790,32,,,,1.6625477,,Right Foot,,,"[116.2, 41.4]",High Pass,True,41.47445,Incomplete,,,,,,True,Inswinging,,Corner,1,From Corner,Antionette Oyedupe Payne,50020.0,Right Center Midfield,59,Nigeria Women's,1213,['0bf3c148-6bd6-4036-b42f-54219b86a5ff'],8,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:32:08.225,Pass,
,,,,,,,,,,,,,,,1.742731,,,,,,,,,,,,,,,,508e35fd-c467-4c49-b9f3-3724b94d88fa,1115,,,"[111.7, 69.8]",3893790,32,,,,-1.7261605,052816a9-4164-4ded-b612-a29224f6239c,Left Foot,True,,"[107.8, 44.9]",High Pass,,25.203571,,,Ifeoma Onumonu,5094.0,True,,,,,,1,From Corner,Francisca Ordega,5022.0,Right Midfield,59,Nigeria Women's,1213,['f95565a2-518e-42fd-a933-e89c192673c1'],17,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:32:17.843,Pass,
,,,,,,,,,,,,,,,1.237706,,,,,,,,,,,,,,,,5c8fab84-36d3-4333-8e77-5fb695738257,1121,,,"[120.0, 80.0]",3893790,33,,,,-2.6090887,,Right Foot,,,"[114.4, 76.7]",Ground Pass,,6.5,,,Christy Onyenaturuchi Ucheibe,62908.0,,,,,,Corner,1,From Corner,Antionette Oyedupe Payne,50020.0,Right Center Midfield,60,Nigeria Women's,1213,['18ca14a1-481f-4d17-87a0-6dd7012d8cc5'],1,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:33:01.809,Pass,
,,,,,,,,,,,,,,,2.029747,,,,,,,,,,,,,,,,11f99ff3-aecf-44d2-a645-6d892fcafe48,1124,,,"[115.8, 74.0]",3893790,33,,,,-1.5077883,,Right Foot,True,,"[117.8, 42.3]",High Pass,,31.76303,Incomplete,,,,,,,,,,1,From Corner,Christy Onyenaturuchi Ucheibe,62908.0,Center Defensive Midfield,60,Nigeria Women's,1213,['5e85c178-3cfa-4538-b79f-cedea0741eb9'],3,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:33:03.346,Pass,
,,,,,,,,,,,,,,,3.139772,,,,,,,,,,,,,,,,ddf822d2-7dd7-4c7f-8e01-125ec3b8aca5,1132,,,"[7.0, 44.1]",3893790,33,,,,0.29199743,,Left Foot,,,"[57.9, 59.4]",High Pass,,53.149788,Incomplete,,Jordyn Pamela Huitema,26091.0,,,,,,Goal Kick,1,From Goal Kick,Kailen Mary Iacovoni Sheridan,4981.0,Goalkeeper,61,Canada Women's,1206,"['cb0035e9-6424-4665-9310-bda0652950a4', 'ddd1430f-7287-49d8-90df-4826042f6c43']",37,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:33:37.300,Pass,
,,,,,,,,,,,,,,,1.468309,,,,,,,,,,,,,,,,cb0035e9-6424-4665-9310-bda0652950a4,1134,,,"[62.2, 20.7]",3893790,33,,,,-0.1362474,,Head,,,"[74.6, 19.0]",High Pass,,12.515989,,,Ifeoma Onumonu,5094.0,,,,,,Recovery,1,Regular Play,Christy Onyenaturuchi Ucheibe,62908.0,Center Defensive Midfield,62,Nigeria Women's,1213,"['5d993f9d-c6b4-4458-9670-b3005c798655', 'ddf822d2-7dd7-4c7f-8e01-125ec3b8aca5']",40,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:33:40.440,Pass,
,,,,,,,,,,,,,,,2.174248,,,,,,,,,,,,,,,,3915bec5-3b5e-4e50-97cf-a48d2478b317,1137,,,"[70.8, 21.8]",3893790,33,,,,1.6104777,,Right Foot,,,"[69.2, 62.1]",High Pass,,40.33175,,,Michelle Alozie,106836.0,,,True,,,,1,Regular Play,Ifeoma Onumonu,5094.0,Left Midfield,62,Nigeria Women's,1213,['844a6cf9-3232-4b2c-9f04-795ee1322701'],43,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:33:43.317,Pass,
,,,,,,,,,,,,,,,5.22449,,,,,,,,,,,,,,,,d9be0c13-4d9f-435f-a87c-9f7076870c45,1140,,,"[95.0, 73.0]",3893790,33,,,,-1.2475002,,Right Foot,True,,"[114.5, 14.8]",High Pass,,61.379883,,,Ifeoma Onumonu,5094.0,,,True,,,,1,Regular Play,Michelle Alozie,106836.0,Right Back,62,Nigeria Women's,1213,['77a32a29-fd84-43c9-b65b-60349e4bd06a'],51,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:33:51.099,Pass,
