ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.563423,,,,,,,,,,,,,d9c8097d-7d58-4010-a287-4913c797d296,74,,,"[79.0, 12.3]",3893801,2,,,,,-2.544416,,Left Foot,,,,"[71.5, 7.2]",,Ground Pass,,9.06973,,,,Tamires Cássia Dias de Britto,25559.0,,,,,,,1,From Throw In,Beatriz Zaneratto João,25561.0,Right Center Forward,7,Brazil Women's,1203,"['4e7d36fe-8f4c-49d1-b4bb-f13be5049a83', 'a961ec66-c2ac-4097-9c45-302f76a4c453']",22,,,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:02:22.649,Pass,True
,,,,,,,,,,,,,,,,1.111771,,,,,,,,,,,,,45ff499c-12ad-401d-a758-99b376faf703,77,,,"[70.0, 6.1]",3893801,2,,,,,2.9500313,,Right Foot,,,,"[53.5, 9.3]",,Ground Pass,,16.807438,,,,Rafaelle Leone Carvalho Souza,131570.0,,,,,,,1,From Throw In,Tamires Cássia Dias de Britto,25559.0,Left Back,7,Brazil Women's,1203,['818ac897-f8c5-495d-9dba-a00acf029c49'],25,,,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:02:25.501,Pass,
,,,,,,,,,,,,,,,,2.17331,,,,,,,,,,,,,e5245bbe-5992-42ea-a73b-695da3667b5c,80,,,"[51.6, 12.1]",3893801,2,,,,,1.8633853,,Left Foot,,,,"[39.4, 52.6]",,Ground Pass,,42.297634,,,,Lauren Eduarda Leal Costa,182466.0,,,True,,,,1,From Throw In,Rafaelle Leone Carvalho Souza,131570.0,Left Center Back,7,Brazil Women's,1203,['c07945a7-d197-49b5-99c0-b55cd96b1096'],29,,,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:02:29.670,Pass,
,,,,,,,,,,,,,,,,2.249393,,,,,,,,,,,,,48b5ca5d-83b7-494c-a831-d9297a66c3f3,83,,,"[37.5, 52.8]",3893801,2,,,,,0.8190246,,Right Foot,,,,"[53.3, 69.7]",,Ground Pass,,23.135471,,,,Antonia Ronnycleide da Costa Silva,50003.0,,,,,,,1,From Throw In,Lauren Eduarda Leal Costa,182466.0,Right Center Back,7,Brazil Women's,1203,['febb7c6e-4864-491d-a2d8-52496b58d78b'],33,,,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:02:33.232,Pass,
,,,,,,,,,,,,,,,,1.481283,,,,,,,,,,,,,d631c773-1bc3-4805-b1d7-2b39399f71e2,86,,,"[54.8, 72.0]",3893801,2,,,,,-0.40770605,,Right Foot,,,,"[80.5, 60.9]",,High Pass,,27.994642,,Incomplete,,Beatriz Zaneratto João,25561.0,,,,,,,1,From Throw In,Antonia Ronnycleide da Costa Silva,50003.0,Right Back,7,Brazil Women's,1203,"['7ec1d385-bd9d-4f57-87bf-820f980429c3', 'c515579d-694d-4570-8fa5-50952327fc31']",36,,,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:02:36.764,Pass,
,,,,,,,,,,,,,,,,1.849395,,,,,,,,,,,,,c515579d-694d-4570-8fa5-50952327fc31,88,,,"[39.6, 19.2]",3893801,2,,,,,-1.1015308,,Right Foot,,,,"[43.2, 12.1]",,Low Pass,,7.9605274,,,,Hilary Stacy Jaén Rodríguez,402794.0,,,,,,Interception,1,From Throw In,Rosario del Carmen Vargas Sarasqueta,402785.0,Left Center Back,7,Brazil Women's,1203,"['a25f7f5c-7e85-4042-bb1d-2700bc93d908', 'd631c773-1bc3-4805-b1d7-2b39399f71e2']",38,,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:02:38.245,Pass,
,,,,,,,,,,,,,,,,0.853605,,,,,,,,,,,,,3eceba98-8372-4266-8470-e33ea079d09b,91,,,"[43.2, 12.1]",3893801,2,,,,,0.9308603,,Right Foot,,,,"[49.9, 21.1]",,Ground Pass,,11.220071,,Incomplete,,Aldrith Ivana Quintero Humphries,359388.0,,,,,,,1,From Throw In,Hilary Stacy Jaén Rodríguez,402794.0,Left Wing Back,7,Brazil Women's,1203,"['4ebc18a6-921c-4623-9b46-5875a30fff53', 'c1361b0c-5b20-4645-b0ff-520a2a8ee964']",40,,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:02:40.251,Pass,
,,,,,,,,,,True,,,,,,0.692404,,,,,,,,,,,,,c1361b0c-5b20-4645-b0ff-520a2a8ee964,93,,,"[70.2, 59.0]",3893801,2,,,,,0.5532943,,Left Foot,,,,"[73.6, 61.1]",,Ground Pass,,3.9962482,,,,Débora Cristiane de Oliveira,5044.0,,,,,,Interception,1,From Throw In,Kerolin Nicoli Israel Ferraz,105708.0,Right Defensive Midfield,7,Brazil Women's,1203,"['3eceba98-8372-4266-8470-e33ea079d09b', 'c674a0cc-0bb9-4bdf-923d-c6e8d9f3f1a2']",41,,,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:02:41.105,Pass,
,,,,,,,,,,,,,,,,1.246275,,,,,,,,,,,,,802d0e4f-1d45-416a-b292-918949de7d5e,102,,,"[75.8, 60.9]",3893801,2,,,,,-1.5809482,,Right Foot,,,,"[75.6, 41.2]",,Ground Pass,,19.701015,,,,Débora Cristiane de Oliveira,5044.0,,,,,,,1,From Throw In,Ariadina Alves Borges,389488.0,Right Midfield,7,Brazil Women's,1203,"['6f105f97-007f-46ca-a3c3-833d1facbc0f', 'fc4d1d96-4e57-4f2e-8a7d-4c07c49abe82']",43,,,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:02:43.611,Pass,True
,,,,,,,,,,,,,,,,1.852543,,,,,,,,,,,,,8d23a13c-cbf9-41a7-9919-0e8469f149f8,105,,,"[74.5, 40.6]",3893801,2,,,,,-1.8588518,,Right Foot,,,,"[68.1, 19.0]",,Ground Pass,,22.528204,,,,Tamires Cássia Dias de Britto,25559.0,,,,,,,1,From Throw In,Débora Cristiane de Oliveira,5044.0,Left Center Forward,7,Brazil Women's,1203,['9100c14b-07c0-4d1f-9916-b0c30cf9f77b'],46,,,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:02:46.217,Pass,
,,,,,,,,,,,,,,,,1.361278,,,,,,,,,,,,,737ce165-8bd0-4c28-bafb-38bd3f6b33cc,108,,,"[68.1, 19.0]",3893801,2,,,,,-0.6857295,,Right Foot,,,,"[84.6, 5.5]",,Ground Pass,,21.319006,,,,Beatriz Zaneratto João,25561.0,,,,,,,1,From Throw In,Tamires Cássia Dias de Britto,25559.0,Left Back,7,Brazil Women's,1203,['e980d81f-752f-4335-b85b-69e2dfffa367'],49,,,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:02:49.229,Pass,
,,,,,,,,,,,,,,,,0.843809,,,,,,,,,,,,,e62041a6-30bb-43db-bcfe-419b43e1b7ab,113,,,"[7.0, 36.1]",3893801,3,,True,,,-1.4835186,,Right Foot,,,,"[8.4, 20.1]",,Ground Pass,,16.061132,,,,Yomira Tibisay Pinzón Ríos,402786.0,,,,,,Goal Kick,1,From Goal Kick,Yenith Elizabett Bailey de la Cruz,402781.0,Goalkeeper,8,Panama Women's,16803,['22de90e6-8334-4893-84d2-65ced6e102ce'],18,,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:03:18.078,Pass,
,,,,,,,,,,,,,,,,1.351578,,,,,,,,,,,,,c82c6f86-ec56-41ad-bbeb-5886f021223c,115,,,"[8.4, 13.2]",3893801,3,,,,,0.0,,Left Foot,,,,"[33.6, 13.2]",,High Pass,,25.2,,Incomplete,,Hilary Stacy Jaén Rodríguez,402794.0,,,,,,,1,From Goal Kick,Yomira Tibisay Pinzón Ríos,402786.0,Center Back,8,Panama Women's,16803,"['61eb19b2-819c-49fe-9d16-beb95d032de8', '89644ee4-6832-43fe-adc4-d39d80489e65']",20,,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:03:20.033,Pass,
