ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.028268,,,,,,,,,,,,,,,90d96053-db87-4ab5-8607-7a9ec1623aef,686,,"[98.7, 21.3]",3893787,18,,,,,0.48201823,,Left Foot,,,,"[113.8, 29.2]",,Low Pass,,17.041714,,Incomplete,Ingrid Syrstad Engen,24374.0,,,,,,,1,From Corner,Julie Blakstad,191851.0,Left Midfield,44,Norway Women's,852,"['c5072ecb-f522-411c-a4b7-1806cbd54507', 'f97e9891-08e3-4bfe-a785-fe731569dad6']",15,,,,,,,,,,,,,,,,,,Norway Women's,852,00:18:15.949,Pass,
,,,,,,,,,,,,,,,,0.693035,,,,,,,,,,,,,,,6e20b8c0-fb0d-4d8b-9f27-f6f7b2d1435b,689,,"[96.6, 0.1]",3893787,18,,,,,1.3982184,,,,,,"[98.5, 11.0]",,Low Pass,,11.064357,,,Julie Blakstad,191851.0,,,,,,Throw-in,1,From Throw In,Tuva Hansen,276288.0,Left Back,45,Norway Women's,852,['f74ae808-5acc-4015-a113-825b6ff3fb14'],39,,,,,,,,,,,,,,,,,,Norway Women's,852,00:18:39.866,Pass,
,,,,,,,,,,,,,,,,1.380935,,,,,,,,,,,,,,,99744434-c9a1-45d9-b3fd-51b5aad1dda4,694,,"[97.8, 9.3]",3893787,18,,,,,-2.6399887,,Left Foot,,,,"[91.6, 5.9]",,Ground Pass,,7.071068,,,Tuva Hansen,276288.0,,,,,,,1,From Throw In,Julie Blakstad,191851.0,Left Midfield,45,Norway Women's,852,"['1a70329c-1087-45f7-ad35-88d96c275a01', '6f5e486d-7112-45b8-8881-4180385e739d', '8bd8b5fb-ab56-49fa-80c8-14f6fc132e4b']",40,,,,,,,,,,,,,,,,,,Norway Women's,852,00:18:40.621,Pass,True
,,,,,,,,,,,,,,,,0.670985,,,,,,,,,,,,,,,d82b1424-ee37-4cc9-a7c9-e1f1ee2a2147,696,,"[90.3, 6.2]",3893787,18,,,,,2.1314833,,Right Foot,,,,"[87.6, 10.5]",,Ground Pass,,5.0774007,,,Ingrid Syrstad Engen,24374.0,,,,,,,1,From Throw In,Tuva Hansen,276288.0,Left Back,45,Norway Women's,852,['33f17b81-5dfb-4e47-ad53-1ca881aff998'],42,,,,,,,,,,,,,,,,,,Norway Women's,852,00:18:42.002,Pass,
,,,,,,,,,,,,,,,,0.116088,,,,,,,,,,,,,,,e3249524-92c2-4ab9-847b-85199a04534e,700,,"[86.5, 8.8]",3893787,18,,,,,-0.19739556,,Left Foot,,,,"[89.0, 8.3]",,Ground Pass,,2.5495098,,Incomplete,,,,,,,,,1,From Throw In,Ingrid Syrstad Engen,24374.0,Center Defensive Midfield,45,Norway Women's,852,['f04fcacb-5d65-4364-8215-e0a92a5ccd71'],43,,,,,,,,,,,,,,,,,,Norway Women's,852,00:18:43.044,Pass,
,,,,,,,,,,,,,,,,1.171082,,,,,,,,,,,,,,,916ce405-e576-4453-9312-57f71c6b6aa1,702,,"[81.0, 0.1]",3893787,19,,,,,0.38738385,,,,,,"[93.5, 5.2]",,High Pass,,13.50037,,,Guro Reiten,10514.0,,,,,,Throw-in,1,From Throw In,Tuva Hansen,276288.0,Left Back,46,Norway Women's,852,['aa8a4bbd-9d62-4275-a0d9-00838c45b426'],1,,,,,,,,,,,,,,,,,,Norway Women's,852,00:19:01.140,Pass,
,,,,,,,,,,,,,,,,1.441147,,,,,,,,,,,,,,,8828a5e6-c39d-4a94-b5cc-ec29774e3b9c,709,,"[94.4, 0.1]",3893787,19,,,,,0.42826414,,,,,,"[108.2, 6.4]",,High Pass,,15.170036,,,Julie Blakstad,191851.0,,,,,,Throw-in,1,From Throw In,Tuva Hansen,276288.0,Left Back,47,Norway Women's,852,['55a332aa-18e6-4970-af89-be3edde9bb51'],13,,,,,,,,,,,,,,,,,,Norway Women's,852,00:19:13.867,Pass,
,,,,,,,,,,,,,,,,2.266215,,,,,,,,,,,,,,,69aeb610-22fd-451b-a5d4-94dd3c9d720a,713,,"[113.4, 5.5]",3893787,19,,,,,1.6951513,,Left Foot,True,,,"[109.3, 38.3]",,High Pass,,33.055256,,,Ada Stolsmo Hegerberg,10385.0,,,,,,,1,From Throw In,Julie Blakstad,191851.0,Left Midfield,47,Norway Women's,852,"['4a3e56fe-351c-4834-804c-29eeae54fcbb', 'bc23ee5e-36af-4345-9963-1b7288cb7b03']",16,,,,,,,,,,,,,,,,,,Norway Women's,852,00:19:16.554,Pass,True
,,,,,,,,,,,,,,,,1.024669,,,,,,,,,,,,,,,bb8c0ef3-5578-43ff-9411-248ba549f894,716,,"[110.0, 38.3]",3893787,19,,,,True,-1.8867666,5df753cf-1dc3-4158-a615-d94a435b0dd3,,,,,"[108.3, 33.1]",,Low Pass,,5.470832,,,Frida Maanum,10516.0,True,,,,,,1,From Throw In,Ada Stolsmo Hegerberg,10385.0,Center Forward,47,Norway Women's,852,"['39aaab68-8385-4d49-8660-98bd32f217bb', 'af4b1ef5-2d90-4761-9afd-a32edb4aef66']",18,,,,,,,,,,,,,,,,,,Norway Women's,852,00:19:18.860,Pass,True
,,,,,,,,,,,,,,,,1.196178,,,,,,,,,,,,,,,aa269ac6-f2c4-4f32-b649-e562ce589e25,723,,"[6.0, 44.0]",3893787,19,,,,,-1.4300661,,Right Foot,,,,"[9.4, 20.0]",,Ground Pass,,24.239637,,,Katie Bowen,5028.0,,,,,,Goal Kick,1,From Goal Kick,Victoria Esson,214481.0,Goalkeeper,48,New Zealand Women's,1215,['43e75688-6a2c-43d9-a63f-c1f71c59c098'],47,,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:19:47.141,Pass,
,,,,,,,,,,,,,,,,1.130063,,,,,,,,,,,,,,,7e4df82a-13c8-4f77-92cd-0c68897f368f,727,,"[21.9, 5.2]",3893787,19,,,,,-0.26916748,,Right Foot,,,,"[33.5, 2.0]",,Ground Pass,,12.033287,,,Alexandra Riley,21062.0,,,,,,,1,From Goal Kick,Katie Bowen,5028.0,Left Center Back,48,New Zealand Women's,1215,"['30485750-0357-4f4c-a527-746d58446483', 'ef2aba40-5430-4367-9441-966ee2daa1ad']",52,,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:19:52.010,Pass,True
,,,,,,,,,,,,,,,,1.459333,,,,,,,,,,,,,,,56bd4b6a-8ec2-4bc3-b724-5caa75405a04,731,,"[31.1, 2.5]",3893787,19,,,,,3.0449557,,Right Foot,,,,"[11.5, 4.4]",,Ground Pass,,19.691877,,,Katie Bowen,5028.0,,,,,,,1,From Goal Kick,Alexandra Riley,21062.0,Left Back,48,New Zealand Women's,1215,"['b8885013-334a-4bc4-8998-7d80208b752a', 'fbb0bd3c-fb6e-48fa-8c8e-d372c4215a80']",55,,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:19:55.851,Pass,True
,,,,,,,,,,,,,,,,2.871281,,,,,,,,,,,,,,,64802370-2057-4fb3-b06c-15e545a30a2a,734,,"[9.1, 7.2]",3893787,19,,,,,1.6098156,,Right Foot,,,,"[7.8, 40.5]",,Ground Pass,,33.325367,,,Victoria Esson,214481.0,,,,,,,1,From Goal Kick,Katie Bowen,5028.0,Left Center Back,48,New Zealand Women's,1215,['fcf06e43-6e18-42f7-bf73-41e09423dcf9'],58,,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:19:58.892,Pass,
,,,,,,,,,,,,,,,,1.655497,,,,,,,,,,,,,,,6efa350b-0b79-48cf-a938-2578b58d416f,737,,"[11.8, 49.2]",3893787,20,,,,,0.90914077,,Right Foot,,,,"[20.6, 60.5]",,Ground Pass,,14.32236,,,Rebekah Ashley Stott,4989.0,,,,,,,1,From Goal Kick,Victoria Esson,214481.0,Goalkeeper,48,New Zealand Women's,1215,['0e981332-7c55-4c17-b0f6-76aca36b556f'],3,,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:20:03.987,Pass,
,,,,,,,,,,,,,,,,1.831531,,,,,,,,,,,,,,,69b61325-0c6d-4eeb-a0f6-5a66f88930ea,740,,"[55.1, 63.1]",3893787,20,,,,,0.037599824,,Right Foot,,,,"[87.0, 64.3]",,Low Pass,,31.922562,,Incomplete,Jacqueline Anne Hand,392266.0,,,,,,,1,From Goal Kick,Rebekah Ashley Stott,4989.0,Right Center Back,48,New Zealand Women's,1215,"['6b44b8f2-e122-4aab-8d93-ddbbb6bd7a8c', 'b6c96385-87a4-4e32-b6d5-f2e34e53da2d']",11,,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:20:11.369,Pass,
,,,,,,,,,,,,,,,,1.115686,,,,,,,,,,,,,,,44f7572a-e3fc-4c35-8d00-73c418a3d404,743,,"[82.4, 80.0]",3893787,20,,,,,-1.0636978,,,,,,"[87.4, 71.0]",,Low Pass,,10.29563,,Incomplete,Indiah-Paige Janita Riley,66217.0,,,,,,Throw-in,1,From Throw In,Catherine Joan Bott,25662.0,Right Back,49,New Zealand Women's,1215,"['06a4b237-0fff-4265-b146-a793b5a7e061', 'a7ef210d-55aa-47f4-9414-e55e68424614']",34,,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:20:34.227,Pass,
,,,,,,,,,,,,,,,,1.233673,,,,,,,,,,,,,,,6827805c-d1c0-4e73-9837-4e70fc1e8898,748,,"[33.0, 9.8]",3893787,20,,,,,2.4702017,,Right Foot,,,,"[25.7, 15.6]",,Ground Pass,,9.323626,,,Ingrid Syrstad Engen,24374.0,,,,,,,1,From Throw In,Julie Blakstad,191851.0,Left Midfield,49,New Zealand Women's,1215,['332822ff-c3ec-4beb-8cd5-27a117fc35bd'],37,,,,,,,,,,,,,,,,,,Norway Women's,852,00:20:37.100,Pass,
,,,,,,,,,,,,,,,,3.008845,,,,,,,,,,,,,,,818c9b88-0161-4367-aef0-56dae76ba197,752,,"[24.8, 16.7]",3893787,20,,,,,0.6862304,,Right Foot,,,,"[57.4, 43.4]",,High Pass,,42.138462,,Incomplete,Caroline Graham Hansen,10386.0,,,,,,,1,From Throw In,Ingrid Syrstad Engen,24374.0,Center Defensive Midfield,49,New Zealand Women's,1215,"['d60d0d3d-8c2e-4318-805d-9b365c144fa6', 'd616f8c0-bf42-4eb0-9677-f55d9835b0a4']",39,,,,,,,,,,,,,,,,,,Norway Women's,852,00:20:39.110,Pass,
,,,,,,,,,,,,,,,,3.653503,,,,,,,,,,,,,,,716031ae-4517-41a7-a7a0-ddbc2e40b458,757,,"[62.6, 37.3]",3893787,20,,,,,-1.0918177,,Right Foot,,,,"[74.7, 14.0]",,High Pass,,26.254524,,,Elizabeth Doon Hassett,25663.0,,,,,,,1,From Throw In,Alexandra Riley,21062.0,Left Back,49,New Zealand Women's,1215,"['92d199fe-8b86-4201-9777-9630082bd4db', 'f995b4b8-f55f-41bd-a5d4-ca1a54b8dad6']",43,,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:20:43.289,Pass,True
,,,,,,,,,,,,,,,,0.742276,,,,,,,,,,,,,,,2927ae52-a7bc-41d2-baf0-e4fff7cf2414,761,,"[63.0, 3.0]",3893787,20,,,,,2.7798634,,Right Foot,,,,"[55.6, 5.8]",,Ground Pass,,7.9120164,,,Alexandra Riley,21062.0,,,,,,,1,From Throw In,Elizabeth Doon Hassett,25663.0,Left Midfield,49,New Zealand Women's,1215,"['8c4f7144-5392-40fc-90b5-b988122efd6d', 'a1d73eb9-8242-488a-b480-63627c1eb7b7']",50,,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:20:50.169,Pass,True
,,,,,,,,,,,,,,,,1.421472,,,,,,,,,,,,,,,c7444fa1-e3f4-4dc4-a5b8-af64f87e6094,764,,"[51.5, 4.7]",3893787,20,,,,,2.4048667,,Right Foot,,,,"[33.2, 21.3]",,Ground Pass,,24.707287,,,Katie Bowen,5028.0,,,,,,,1,From Throw In,Alexandra Riley,21062.0,Left Back,49,New Zealand Women's,1215,['1aa12012-abde-42a4-bc00-ad6d0c45e900'],52,,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:20:52.320,Pass,
,,,,,,,,,,,,,,,,2.081693,,,,,,,,,,,,,,,b5d3cebe-bb59-4388-9240-a65eb49893c5,767,,"[38.3, 30.8]",3893787,20,,,,,1.5787326,,Right Foot,,,,"[38.1, 56.0]",,Ground Pass,,25.200794,,,Rebekah Ashley Stott,4989.0,,,,,,,1,From Throw In,Katie Bowen,5028.0,Left Center Back,49,New Zealand Women's,1215,['abc0106f-f58f-486f-b6f2-581f4aa4c11c'],56,,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:20:56.755,Pass,
,,,,,,,,,,,,,,,,1.988078,,,,,,,,,,,,,,,e31cc015-846a-43cd-ad77-a2009ead209a,770,,"[43.8, 59.4]",3893787,21,,,,,0.04474623,,Right Foot,,,,"[84.0, 61.2]",,High Pass,,40.24028,,Incomplete,Jacqueline Anne Hand,392266.0,,,,,,,1,From Throw In,Rebekah Ashley Stott,4989.0,Right Center Back,49,New Zealand Women's,1215,"['1aa5b664-a793-4565-bf9d-e26d62454f05', 'cdad372a-72cb-46c1-9c36-9ab3bba22d3a']",0,,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:21:00.379,Pass,
,,,,,,,,,,,,,,,,2.16449,,,,,,,,,,,,,,,1aa5b664-a793-4565-bf9d-e26d62454f05,772,,"[36.1, 18.9]",3893787,21,,,,,0.3368801,,Right Foot,,,,"[57.8, 26.5]",,High Pass,,22.99239,,Incomplete,Guro Reiten,10514.0,,,,,,Recovery,1,From Throw In,Mathilde Hauge Harviken,401645.0,Left Center Back,49,New Zealand Women's,1215,"['62284c98-c0b0-46a2-b798-4e65b38e0892', 'e31cc015-846a-43cd-ad77-a2009ead209a', 'ef017c13-2753-4bfc-8599-667e0dd74866']",2,,,,,,,,,,,,,,,,,,Norway Women's,852,00:21:02.367,Pass,
,,,,,,,,,,,,,,,,1.917439,,,,,,,,,,,,,,,62284c98-c0b0-46a2-b798-4e65b38e0892,774,,"[62.3, 53.6]",3893787,21,,,,True,0.10894196,,,,,,"[75.1, 55.0]",,High Pass,,12.876335,,Incomplete,Indiah-Paige Janita Riley,66217.0,,,,,,Recovery,1,From Throw In,Malia Grace Steinmetz,401642.0,Left Defensive Midfield,49,New Zealand Women's,1215,"['1aa5b664-a793-4565-bf9d-e26d62454f05', '2045c80d-860c-4ea3-9c24-4476834984a8', '208776fb-0ddc-49ea-862e-a0b81f279aa8', '6f2133d3-6d26-4e12-8e1a-71e1534a16ab']",4,,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:21:04.531,Pass,True
,,,,,,,,,,,,,,,,0.692926,,,,,,,,,,,,,,,7405a41e-ca91-417c-8490-16a956fdf65f,779,,"[44.7, 24.1]",3893787,21,,,,,-0.2220819,,Left Foot,,,,"[50.9, 22.7]",,Ground Pass,,6.3560996,,,Julie Blakstad,191851.0,,,,,,,1,Regular Play,Ingrid Syrstad Engen,24374.0,Center Defensive Midfield,50,Norway Women's,852,['5ac13819-9cf6-4156-b284-394865301675'],6,,,,,,,,,,,,,,,,,,Norway Women's,852,00:21:06.965,Pass,
,,,,,,,,,,,,,,,,1.537535,,,,,,,,,,,,,,,70bd6fde-6e87-4eb2-8868-9f4ee6167883,783,,"[50.6, 21.1]",3893787,21,,,,,-2.1347554,,Right Foot,,,,"[43.2, 9.4]",,Ground Pass,,13.843771,,,Tuva Hansen,276288.0,,,,,,,1,Regular Play,Julie Blakstad,191851.0,Left Midfield,50,Norway Women's,852,['92716b26-c1b5-4c10-bad8-0109789105fb'],8,,,,,,,,,,,,,,,,,,Norway Women's,852,00:21:08.180,Pass,
,,,,,,,,,,,,,,,,2.524936,,,,,,,,,,,,,,,780d8019-e758-4f4c-8a80-f2a279d46c4f,786,,"[50.2, 5.0]",3893787,21,,,,,0.033045817,,Left Foot,,,,"[86.5, 6.2]",,Ground Pass,,36.319828,,Incomplete,Guro Reiten,10514.0,,,,,,,1,Regular Play,Tuva Hansen,276288.0,Left Back,50,Norway Women's,852,"['410d338b-40f7-4699-84c4-087903295b0e', '676c4211-9d26-46b8-bc63-e257d6f2b66c']",11,,,,,,,,,,,,,,,,,,Norway Women's,852,00:21:11.215,Pass,
,,,,,,,,,,,,,,,,0.709523,,,,,,,,,,,,,,,4d27bd08-3e08-4cc4-acaa-d214fb80c4dc,791,,"[34.3, 75.8]",3893787,21,,,,,-1.2451547,,Right Foot,,,,"[36.9, 68.1]",,Ground Pass,,8.127115,,,Malia Grace Steinmetz,401642.0,,,,,,,1,Regular Play,Catherine Joan Bott,25662.0,Right Back,51,New Zealand Women's,1215,"['5ede15e6-5a49-424b-92e4-130a604e5622', '6f0de244-a65b-4091-8133-c6fd5d91fddc']",15,,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:21:15.260,Pass,True
,,,,,,,,,,,,,,,,1.035427,,,,,,,,,,,,,,,f78a5287-b031-4be9-b2ec-be9c858f057e,795,,"[34.9, 69.6]",3893787,21,,,,,-2.5115588,,Left Foot,,,,"[25.3, 62.6]",,Ground Pass,,11.881078,,,Rebekah Ashley Stott,4989.0,,,,,,,1,Regular Play,Malia Grace Steinmetz,401642.0,Left Defensive Midfield,51,New Zealand Women's,1215,['92dbace0-f4ba-4195-a0f1-e356aba04984'],17,,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:21:17.435,Pass,
,,,,,,,,,,,,,,,,0.863277,,,,,,,,,,,,,,,600999d6-b94e-4fce-943c-a63aa7d688e7,799,,"[25.7, 63.8]",3893787,21,,,,,1.1071488,,Right Foot,,,,"[30.2, 72.8]",,Ground Pass,,10.062305,,,Catherine Joan Bott,25662.0,,,,,,,1,Regular Play,Rebekah Ashley Stott,4989.0,Right Center Back,51,New Zealand Women's,1215,"['5ac9779e-2b9e-4463-b548-8ae574677b73', 'ff6c4b39-8db3-4085-9225-cace17cad9bd']",19,,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:21:19.726,Pass,True
,,,,,,,,,,,,,,,,0.48096,,,,,,,,,,,,,,,fd8ef02e-7a94-4586-9636-20d1d1e8c793,803,,"[30.4, 72.8]",3893787,21,,,,,1.4031539,,Right Foot,,,,"[31.5, 79.3]",,Ground Pass,,6.59242,,Out,,,,,,,,,1,Regular Play,Catherine Joan Bott,25662.0,Right Back,51,New Zealand Women's,1215,['14bd2f32-7eea-47bd-85c7-64e0c021fa8f'],22,,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:21:22.591,Pass,True
,,,,,,,,,,,,,,,,1.666547,,,,,,,,,,,,,,,29cae3ba-4aaf-457a-9dfd-be686ba980d1,804,,"[87.6, 0.1]",3893787,21,,,,,0.7562094,,,,,,"[101.7, 13.4]",,High Pass,,19.382982,,,Ada Stolsmo Hegerberg,10385.0,,,,,,Throw-in,1,From Throw In,Tuva Hansen,276288.0,Left Back,52,Norway Women's,852,['5229e8b3-6080-4178-b13a-512c4a1d7b8a'],31,,,,,,,,,,,,,,,,,,Norway Women's,852,00:21:31.057,Pass,
,,,,,,,,,,,,,,,,0.265116,,,,,,,,,,,,,,,831cffdb-4958-4f93-aad9-2c749b54aada,809,,"[100.6, 13.1]",3893787,21,,,,,-3.0172377,,Right Foot,,,,"[99.0, 12.9]",,Ground Pass,,1.6124516,,Incomplete,Tuva Hansen,276288.0,,,,,,,1,From Throw In,Ada Stolsmo Hegerberg,10385.0,Center Forward,52,Norway Women's,852,"['83d74f58-f891-4caa-9c67-7dd6d0b922da', '9370e010-d890-43d4-a15f-6c8da248c310', 'f710ebc1-17e4-46bc-9c7c-74f6445ae4a4']",33,,,,,,,,,,,,,,,,,,Norway Women's,852,00:21:33.306,Pass,True
,,,,,,,,,,,,,,,,2.094066,,,,,,,,,,,,,,,8d37b3e7-6962-44f4-a7f8-93b0bd09a230,812,,"[100.0, 13.1]",3893787,21,,,,,-2.3653686,,Right Foot,,,,"[94.5, 7.7]",,Ground Pass,,7.7077885,,,Tuva Hansen,276288.0,,,,,,Recovery,1,From Throw In,Ada Stolsmo Hegerberg,10385.0,Center Forward,52,Norway Women's,852,['7eff800b-d756-469e-a618-dc59457bf3e4'],34,,,,,,,,,,,,,,,,,,Norway Women's,852,00:21:34.352,Pass,
,,,,,,,,,,,,,,,,0.844247,,,,,,,,,,,,,,,35f6badb-0d71-4572-ac9d-f7dcbaba1d0d,815,,"[94.4, 7.7]",3893787,21,,,,,0.05352027,,Right Foot,,,,"[100.0, 8.0]",,Ground Pass,,5.60803,,,Julie Blakstad,191851.0,,,,,,,1,From Throw In,Tuva Hansen,276288.0,Left Back,52,Norway Women's,852,['8cdfaf11-a236-4718-813e-52fbc14b9008'],36,,,,,,,,,,,,,,,,,,Norway Women's,852,00:21:36.695,Pass,
,,,,,,,,,,,,,,,,1.000231,,,,,,,,,,,,,,,e4075dd6-1fa5-432e-9a87-69efed2bc7e6,822,,"[18.4, 68.0]",3893787,21,,,,,1.2322407,,Right Foot,,,,"[20.9, 75.1]",,Ground Pass,,7.5272837,,,Indiah-Paige Janita Riley,66217.0,,,,,,Recovery,1,Regular Play,Rebekah Ashley Stott,4989.0,Right Center Back,53,New Zealand Women's,1215,['ef0a8481-237d-44b8-9489-1da0bb6a02c7'],40,,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:21:40.204,Pass,
,,,,,,,,,,,,,,,,2.493614,,,,,,,,,,,,,,,bf6bd7aa-d349-4789-a5c7-965f2b1721f3,825,,"[21.4, 74.9]",3893787,21,,,,,-0.95775986,,Left Foot,,,,"[41.8, 45.9]",,High Pass,,35.45645,,,Hannah Wilkinson,25658.0,,,,,,,1,Regular Play,Indiah-Paige Janita Riley,66217.0,Right Midfield,53,New Zealand Women's,1215,['3df9b253-3f08-431e-bb31-aac97308be4b'],41,,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:21:41.285,Pass,
,,,,,,,,,,,,,,,,2.104296,,,,,,,,,,,,,,,e3a021d5-b9b3-469a-8c7a-2876f9c15847,836,,"[41.7, 42.2]",3893787,21,,,,,0.7599491,,Right Foot,,,,"[55.8, 55.6]",,Ground Pass,,19.451735,,,Jacqueline Anne Hand,392266.0,,,,,,,1,Regular Play,Elizabeth Doon Hassett,25663.0,Left Midfield,53,New Zealand Women's,1215,"['4a641f92-658e-48fc-93c8-33dd3103bde0', '5b60e5a7-49fd-4531-a9dd-77bde2b4a311']",47,,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:21:47.259,Pass,True
,,,,,,,,,,,,,,,,1.269738,,,,,,,,,,,,,,,180531e7-1eb1-4572-9246-796b57aaef03,842,,"[51.8, 56.9]",3893787,22,,,,,-0.299198,,Right Foot,,,,"[71.9, 50.7]",,Ground Pass,,21.034496,,,Ria Percival,18145.0,,,,,,Free Kick,1,From Free Kick,Rebekah Ashley Stott,4989.0,Right Center Back,54,New Zealand Women's,1215,['47634373-d433-41ce-bd3c-f27c481016db'],15,,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:22:15.307,Pass,
,,,,,,,,,,,,,,,,2.005953,,,,,,,,,,,,,,,3430ef9c-43d8-40e6-93bd-4238014d1016,848,,"[71.7, 50.9]",3893787,22,,True,,,-2.0653765,,Right Foot,,,,"[56.6, 22.9]",,Ground Pass,,31.812105,,,Katie Bowen,5028.0,,,,,,Free Kick,1,From Free Kick,Rebekah Ashley Stott,4989.0,Right Center Back,55,New Zealand Women's,1215,['48dda0fd-13e4-449f-bb53-77167f386cd8'],25,,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:22:25.748,Pass,
,,,,,,,,,,,,,,,,1.690434,,,,,,,,,,,,,,,dd3a3b74-58e7-4561-9864-5c276001f003,850,,"[56.2, 33.6]",3893787,22,,,,,1.5707964,,Right Foot,,,,"[56.2, 52.9]",,Ground Pass,,19.3,,,Rebekah Ashley Stott,4989.0,,,,,,,1,From Free Kick,Katie Bowen,5028.0,Left Center Back,55,New Zealand Women's,1215,['5c9e3bbd-37b9-413a-9e2a-6ed89a707902'],31,,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:22:31.015,Pass,
,,,,,,,,,,,,,,,,2.417464,,,,,,,,,,,,,,,77c033c6-f4b1-4400-b066-9c7f4ef30a38,856,,"[54.4, 39.1]",3893787,22,,True,,,-1.7752175,,Right Foot,,,,"[49.3, 14.5]",,Ground Pass,,25.123096,,,Katie Bowen,5028.0,,,,,,Free Kick,1,From Free Kick,Rebekah Ashley Stott,4989.0,Right Center Back,56,New Zealand Women's,1215,['c317226a-8848-42fb-aa56-ce72c63f5267'],51,,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:22:51.178,Pass,
,,,,,,,,,,,,,,,,1.75674,,,,,,,,,,,,,,,98a425e0-febf-47c0-abfe-ea3c1cd82fa4,858,,"[47.9, 16.8]",3893787,22,,,,,1.5707964,,Right Foot,,,,"[47.9, 50.4]",,Ground Pass,,33.6,,,Rebekah Ashley Stott,4989.0,,,,,,,1,From Free Kick,Katie Bowen,5028.0,Left Center Back,56,New Zealand Women's,1215,['ba420e3e-7542-47e9-8089-9d50f79c5a4d'],55,,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:22:55.449,Pass,
,,,,,,,,,,,,,,,,0.926309,,,,,,,,,,,,,,,b38bb0bd-a09f-4878-8360-2fec68efe48c,861,,"[53.0, 49.7]",3893787,22,,,,,-0.58052146,,Right Foot,,,,"[62.3, 43.6]",,Ground Pass,,11.12205,,,Ria Percival,18145.0,,,,,,,1,From Free Kick,Rebekah Ashley Stott,4989.0,Right Center Back,56,New Zealand Women's,1215,['e1f199a3-98ea-43c3-b152-3c8b8c469064'],58,,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:22:58.662,Pass,
,,,,,,,,,,,,,,,,0.961832,,,,,,,,,,,,,,,68d37b37-5345-4e58-8346-73e6c5db77f3,864,,"[63.0, 43.6]",3893787,22,,,,,2.5894396,,Right Foot,,,,"[51.8, 50.5]",,Ground Pass,,13.154847,,,Rebekah Ashley Stott,4989.0,,,,,,,1,From Free Kick,Ria Percival,18145.0,Right Defensive Midfield,56,New Zealand Women's,1215,['4f39b040-e821-49fc-8807-e8d9ec780e92'],59,,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:22:59.668,Pass,
