ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[11.4, 72.3]",,,,,,,,,,,,1.62213,,,,,,,,,,,,,,6bb96afa-7da9-43ee-aa4d-d09b2f809bef,50,,"[8.2, 61.1]",3902239,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gun Nathalie Björn,26093.0,Right Back,4,Sweden Women's,858,"['5b88eda3-d907-4d55-8fc9-6dbfb5a95696', '8c94180c-680b-4b59-bee8-a87b4ef7d8b8', 'e290a928-2954-441c-9284-f32897b6125e']",59,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:59.819,Carry,True
,,,,"[15.4, 76.7]",,,,,,,,,,,,0.921146,,,,,,,,,,,,,,150913ba-550e-43d6-bb1b-12d28caf7ec9,53,,"[18.0, 77.6]",3902239,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johanna Rytting-Kaneryd,62710.0,Right Wing,4,Sweden Women's,858,"['065049f8-913e-4753-be9b-fcd58871b870', 'a393891a-d560-4c70-979d-084c98f8fa88', 'cee08285-e635-4222-91ae-efdc9d132eb2']",2,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:02.321,Carry,True
,,,,"[13.3, 77.0]",,,,,,,,,,,,1.525069,,,,,,,,,,,,,,064e07fc-cec4-4c0c-a050-840a27f0e91d,62,,"[12.9, 77.8]",3902239,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gun Nathalie Björn,26093.0,Right Back,5,Sweden Women's,858,"['362fbcd4-d634-4123-b155-b63ce2357e3d', '78146edd-89f1-402c-a31b-69ac40a5e31f']",16,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:16.429,Carry,
,,,,"[36.0, 68.6]",,,,,,,,,,,,2.460253,,,,,,,,,,,,,,b955e771-ddbb-4551-a7ef-97164c18976c,68,,"[26.6, 75.0]",3902239,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,5,Sweden Women's,858,"['48c7b073-d796-421a-b11a-1535f5223769', 'ee81a891-5820-40a6-a158-ae9db783f3d1']",20,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:20.600,Carry,
,,,,"[31.3, 59.8]",,,,,,,,,,,,0.643342,,,,,,,,,,,,,,34e3e467-4eed-4c65-84e1-f74989fc885c,71,,"[30.6, 63.3]",3902239,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Elin Ingrid Johanna Rubensson,10221.0,Left Defensive Midfield,5,Sweden Women's,858,"['e621966c-c27d-4177-91f8-e961a6ac7741', 'fac238ae-9425-4c61-becc-6a652a3f916a']",24,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:24.015,Carry,
,,,,"[39.4, 26.3]",,,,,,,,,,,,1.133008,,,,,,,,,,,,,,98057460-e515-4baa-a70f-604df5849a7e,74,,"[39.4, 32.5]",3902239,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,5,Sweden Women's,858,"['46d4bb19-9266-4191-8340-c0a5bfcca059', '80fa6a22-55a6-4ef4-8680-66864b80abce']",27,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:27.214,Carry,
,,,,"[93.1, 12.4]",,,,,,,,,,,,0.064439,,,,,,,,,,,,,,64359286-a56b-4737-8bcf-5b7dd73734cc,82,,"[93.7, 13.6]",3902239,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fridolina Rolfö,10215.0,Left Wing,6,Sweden Women's,858,"['1f9a8b99-75a4-4a57-8cca-270a8248b700', '91bdbeab-c919-40ac-8c93-381cd315e654', 'e41bc9b1-c4e9-4f53-8194-25a1101ccd51']",45,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:45.485,Carry,True
,,,,"[60.8, 5.7]",,,,,,,,,,,,1.119801,,,,,,,,,,,,,,27868895-d63f-4c94-94f0-7689ce0348e4,88,,"[59.7, 5.9]",3902239,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,6,Sweden Women's,858,"['13dc10bd-e405-4d5c-8efe-45b1608ea747', '3350a3a7-a4a5-416a-a60b-613f4abd1d42']",50,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:50.638,Carry,
,,,,"[49.0, 33.1]",,,,,,,,,,,,2.20592,,,,,,,,,,,,,,4a4769a3-6b12-4983-b8d2-dd8ca5bd8c7f,91,,"[46.2, 34.8]",3902239,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amanda Ilestedt,26092.0,Right Center Back,6,Sweden Women's,858,"['3135a727-71b8-4e8e-bd71-12eecdb028b8', 'd1f37374-eca1-4936-89e9-d8510dd87d8f']",53,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:53.447,Carry,
,,,,"[57.2, 8.1]",,,,,,,,,,,,1.773334,,,,,,,,,,,,,,14def130-f959-4d17-8288-b966a4ce3ab1,94,,"[52.9, 6.6]",3902239,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,6,Sweden Women's,858,"['587d7aae-0632-4fec-850c-c7bdcf37dbdb', '5a704cb8-157d-4d85-8180-f7fadb960050']",56,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:56.864,Carry,
,,,,"[51.8, 44.2]",,,,,,,,,,,,3.277228,,,,,,,,,,,,,,2005509c-653e-4295-bee0-92d1e80f9e17,97,,"[50.9, 31.2]",3902239,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amanda Ilestedt,26092.0,Right Center Back,6,Sweden Women's,858,"['1e4614e5-d63e-471c-a9cf-b4180156c29d', 'b9e04664-303c-46be-af68-a381811164d9']",59,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:59.888,Carry,
,,,,"[52.7, 23.9]",,,,,,,,,,,,0.079998,,,,,,,,,,,,,,9e7c8518-3dee-4cfa-b47b-bf37c1b94c6c,100,,"[52.7, 23.9]",3902239,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,6,Sweden Women's,858,"['11b255fe-052f-4b02-8797-0e9c0bfe7a1e', '618a34d0-ae2a-41fb-8102-4d5009ccc578']",4,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:04.572,Carry,
,,,,"[61.4, 31.0]",,,,,,,,,,,,1.047648,,,,,,,,,,,,,,cc4eed97-7342-48cb-8e81-53e9215b8ca1,103,,"[63.8, 29.0]",3902239,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Elin Ingrid Johanna Rubensson,10221.0,Left Defensive Midfield,6,Sweden Women's,858,"['c3047cdc-f7fb-4f13-ad86-98f9d204d8ec', 'd457ecfe-be0c-4e38-8ecc-929da7268e56']",5,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:05.520,Carry,
,,,,"[56.5, 72.7]",,,,,,,,,,,,0.039999,,,,,,,,,,,,,,205ae628-74de-4ed6-bdba-8a7add15bcda,106,,"[56.5, 72.7]",3902239,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gun Nathalie Björn,26093.0,Right Back,6,Sweden Women's,858,"['d276b698-2fca-48e6-a493-c09e55b365dd', 'f231ed6a-ea1a-42a3-b23b-6f37630fc671']",9,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:09.395,Carry,
,,,,"[74.3, 69.5]",,,,,,,,,,,,0.982424,,,,,,,,,,,,,,4135be41-dc97-4acd-ad33-e99b41f7c77f,109,,"[73.4, 66.7]",3902239,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kosovare Asllani,10220.0,Center Attacking Midfield,6,Sweden Women's,858,"['37bb2a24-fa7e-46f0-8f67-82a5432ece3b', '68ffdaa4-1279-4145-9c74-f0ede5ebc41b', '96c5ec27-ced7-4ab3-a723-2eb650350697']",10,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:10.586,Carry,True
,,,,"[11.4, 19.6]",,,,,,,,,,,,1.311396,,,,,,,,,,,,,,91a491fd-00df-40ce-a5af-0e23516fe2a3,118,,"[15.9, 23.7]",3902239,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yui Hasegawa,25632.0,Left Defensive Midfield,7,Sweden Women's,858,"['048106fe-6b13-4698-9bab-88f687e8a148', '621f41ef-8e4d-4b70-8d48-482afc49b8e3', 'e28f9ccd-3d4c-462c-9a21-7fccc6972df3']",25,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:03:25.991,Carry,True
,,,,"[44.5, 65.0]",,,,,,,,,,,,4.767148,,,,,,,,,,,,,,718b603d-8895-411e-8178-51427b71edf5,123,,"[58.9, 73.3]",3902239,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amanda Ilestedt,26092.0,Right Center Back,8,Sweden Women's,858,"['24ac98b9-438b-4e68-bbab-5dd7dc6dba00', '8092cce2-c456-42b7-8b53-39ab5634ad07']",39,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:03:39.876,Carry,
,,,,"[62.3, 66.7]",,,,,,,,,,,,2.494154,,,,,,,,,,,,,,fd814191-aa76-40f4-adfe-1b700818c40a,126,,"[63.4, 66.5]",3902239,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,8,Sweden Women's,858,"['5bd3df53-5205-400e-a37a-a02a9ab8137b', '61b2a95d-f89d-40d2-be3d-a0a55844ed56']",45,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:03:45.347,Carry,
,,,,"[69.1, 77.2]",,,,,,,,,,,,0.690994,,,,,,,,,,,,,,3fc69dc3-2a01-4f56-977f-c26d1a177a71,129,,"[65.5, 78.5]",3902239,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gun Nathalie Björn,26093.0,Right Back,8,Sweden Women's,858,"['85595118-18bf-4c07-8280-ed0003851fdc', 'a1203f52-dc22-44c0-98a4-599cece22cdc']",49,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:03:49.033,Carry,
,,,,"[104.4, 70.3]",,,,,,,,,,,,0.081796,,,,,,,,,,,,,,4dfc35e8-124d-4231-932b-cd522c93f88c,136,,"[104.4, 69.0]",3902239,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,9,Sweden Women's,858,"['68408f65-3c82-4a9b-8101-015e48d65300', '84a98789-01c0-4e58-871f-23dd0a462721', 'c76312a8-319f-40c7-92ac-3b31c8d481af']",5,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:05.891,Carry,True
,,,,"[106.1, 77.6]",,,,,,,,,,,,0.555315,,,,,,,,,,,,,,d300278f-0c50-4a17-98ac-ce505780ca68,139,,"[106.1, 77.6]",3902239,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gun Nathalie Björn,26093.0,Right Back,9,Sweden Women's,858,"['a0e92254-f84b-43a2-9209-7a6fa4a0fc83', 'a4459327-0cb4-47ba-8b58-7fdd1e70c4e3']",6,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:06.862,Carry,
,,,,"[4.8, 7.0]",,,,,,,,,,,,1.43265,,,,,,,,,,,,,,76d5be0c-5900-4d6d-bc9f-4631d7d59bb2,143,,"[11.6, 9.8]",3902239,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yui Hasegawa,25632.0,Left Defensive Midfield,9,Sweden Women's,858,"['071de8e7-4785-444f-9e5b-1264e156376f', 'b12007d8-325d-47bd-9b02-1f7ab0487563']",7,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:04:07.919,Carry,
,,,,"[50.3, 66.3]",,,,,,,,,,,,4.124778,,,,,,,,,,,,,,e0a6832e-2903-4dae-a1c0-4ad8471b2997,147,,"[69.1, 69.3]",3902239,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amanda Ilestedt,26092.0,Right Center Back,9,Sweden Women's,858,"['f9aa2273-54b4-45bc-ab50-7a2724a777a3', 'fbfa1be5-7be6-4b86-bdea-e6f47b52ffd4']",12,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:12.210,Carry,
,,,,"[52.2, 29.7]",,,,,,,,,,,,2.68066,,,,,,,,,,,,,,cae79d34-2eb8-4b91-93d5-cbbf60f4c1b8,150,,"[50.1, 30.5]",3902239,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,9,Sweden Women's,858,"['c7a9a369-4248-4e6e-b472-fba46453132f', 'd110546a-142f-481c-b845-571e95bdbe58']",18,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:18.701,Carry,
,,,,"[56.1, 56.6]",,,,,,,,,,,,2.440506,,,,,,,,,,,,,,204057a8-a420-4504-969b-ea1efe00d61e,153,,"[50.9, 48.9]",3902239,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amanda Ilestedt,26092.0,Right Center Back,9,Sweden Women's,858,"['92ada8eb-6697-4672-910f-98a92d80a283', 'e4c933e0-49fa-4a1d-8e5a-ebd939be0dc6']",22,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:22.932,Carry,
,,,,"[78.8, 77.2]",,,,,,,,,,,,1.05108,,,,,,,,,,,,,,46f3a090-d8f0-41d9-b343-698d71ea554e,156,,"[77.0, 77.0]",3902239,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gun Nathalie Björn,26093.0,Right Back,9,Sweden Women's,858,"['6c0dc339-8338-4441-b83b-69867ae1c540', 'cc67e048-5cb6-4080-99fd-75e350451e1c']",27,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:27.002,Carry,
,,,,"[89.0, 74.8]",,,,,,,,,,,,1.19671,,,,,,,,,,,,,,f269a08f-9197-49df-b00d-51264eae763d,159,,"[88.0, 72.7]",3902239,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kosovare Asllani,10220.0,Center Attacking Midfield,9,Sweden Women's,858,"['1f3c83a5-6e82-442c-883b-d296696ea0b2', '5fbfd809-5d8d-40cf-ac19-0f2e2a0c0020', 'eff7a4dc-7c91-4853-ad3e-8d995ba77294']",28,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:28.890,Carry,True
,,,,"[106.6, 77.0]",,,,,,,,,,,,1.76098,,,,,,,,,,,,,,109c1fb8-f1c7-4728-ba65-477833260968,163,,"[104.9, 75.7]",3902239,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Johanna Rytting-Kaneryd,62710.0,Right Wing,9,Sweden Women's,858,"['1afef438-b4ad-4ccc-b0d3-574fe1d4e6aa', 'e7ef1fb9-cc89-48b2-ab3c-1e6c4b42849a']",32,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:32.664,Carry,
,,,,"[92.4, 74.8]",,,,,,,,,,,,0.904737,,,,,,,,,,,,,,6a2c641a-b5cf-4b30-bdec-38c12544e0d3,166,,"[93.7, 74.0]",3902239,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,9,Sweden Women's,858,"['aa261ee8-7646-4661-b736-fd875d8988fa', 'e084e324-6f7a-4747-91a2-e2b69cbf64b9']",35,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:35.735,Carry,
,,,,"[103.8, 77.0]",,,,,,,,,,,,4.135538,,,,,,,,,,,,,,f67e1e2d-2a85-495e-a4df-3791a08a594f,169,,"[102.5, 77.8]",3902239,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Johanna Rytting-Kaneryd,62710.0,Right Wing,9,Sweden Women's,858,"['7c9992fd-9348-4aa7-812a-e0e4aa881299', 'b3c1d9b7-0e90-40ea-8cdc-63916fa4254f']",37,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:37.565,Carry,
,,,,"[93.9, 75.9]",,,,,,,,,,,,0.180729,,,,,,,,,,,,,,febc4865-6883-47c8-bf46-da6e4de79c25,172,,"[93.5, 76.1]",3902239,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,9,Sweden Women's,858,"['d0d75632-edd8-4f86-ad65-10d3178f31fe', 'f250ce67-1199-4feb-bae2-b241e74180d5']",43,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:43.181,Carry,
,,,,"[96.7, 71.8]",,,,,,,,,,,,0.061473,,,,,,,,,,,,,,c2e1de28-eab9-4080-8e89-8e2e790e28a6,175,,"[97.6, 71.8]",3902239,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gun Nathalie Björn,26093.0,Right Back,9,Sweden Women's,858,"['95529b0f-cfcf-431c-afbb-87ed41b31e4e', 'b7b6b67d-6edc-45eb-8152-a2538c6b758e']",44,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:44.056,Carry,
,,,,"[95.0, 64.6]",,,,,,,,,,,,2.240657,,,,,,,,,,,,,,096796e7-8925-4846-a557-8dff1802a5c0,180,,"[96.9, 63.9]",3902239,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Elin Ingrid Johanna Rubensson,10221.0,Left Defensive Midfield,9,Sweden Women's,858,"['879dc7e6-659d-4567-8708-e1ab8be44aa3', '88aea425-429f-4ebc-9283-e9649320b73c']",46,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:46.322,Carry,
,,,,"[113.2, 72.3]",,,,,,,,,,,,0.014555001,,,,,,,,,,,,,,6483f97f-6695-4f6f-961b-74b96a7316bb,183,,"[113.0, 72.3]",3902239,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Johanna Rytting-Kaneryd,62710.0,Right Wing,9,Sweden Women's,858,"['9c3a4bae-5de1-4331-8e31-2933d319da8a', 'd8ccf350-0de2-4656-b4e6-8a74dda3b99a']",50,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:50.678,Carry,
,,,,"[106.4, 10.2]",,,,,,,,,,,,2.332309,,,,,,,,,,,,,,7a37422b-570c-44a3-8611-35ada8090bf2,187,,"[94.2, 16.9]",3902239,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,9,Sweden Women's,858,"['09c38071-bba7-4f8d-9798-4d31ce1d57df', '6c9f91fc-f481-48d5-a492-a11a0c72ec0b']",55,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:55.738,Carry,
,,,,"[72.1, 15.8]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,d24c28bb-e45f-4072-8edc-d9cd7d4967b0,192,,"[84.5, 14.7]",3902239,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,10,Sweden Women's,858,"['1e54993c-1efe-41d5-bc80-68691e32aae4', 'caff0579-2261-4229-a453-a4091333a550']",9,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:05:09.637,Carry,
,,,,"[65.5, 37.0]",,,,,,,,,,,,0.807698,,,,,,,,,,,,,,6620aab9-4081-4045-9f02-88d2f0270efa,195,,"[64.4, 35.0]",3902239,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amanda Ilestedt,26092.0,Right Center Back,10,Sweden Women's,858,"['42a0dafe-d1c0-4e05-be9a-a2fb00edf4fb', 'e3b0c016-5de3-448a-ad68-e1eb0e84c3db']",11,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:05:11.910,Carry,
,,,,"[76.4, 41.5]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,1bf60009-18a8-4dfa-b2c1-49bbd54736e3,198,,"[76.4, 41.5]",3902239,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,10,Sweden Women's,858,"['12d6c206-01cc-4b5e-a9f2-ea457ad483a6', '4fc0002b-182e-4aa2-b159-5e36beff42bb']",13,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:05:13.703,Carry,
,,,,"[56.9, 45.1]",,,,,,,,,,,,1.043064,,,,,,,,,,,,,,348c0667-110b-437d-b07e-d4a9f6d8c1e7,201,,"[64.0, 44.4]",3902239,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amanda Ilestedt,26092.0,Right Center Back,10,Sweden Women's,858,"['7f5ea061-fc64-43c8-9bf2-0377b8737cd6', 'a5ea5910-21d1-42e9-90e3-0ee8c66a66e3']",15,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:05:15.233,Carry,
,,,,"[60.6, 64.3]",,,,,,,,,,,,0.991744,,,,,,,,,,,,,,cfed5da0-126c-4520-9a66-9510d51e9600,204,,"[57.2, 61.6]",3902239,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gun Nathalie Björn,26093.0,Right Back,10,Sweden Women's,858,"['a93ef2a8-2f23-40b4-9a7c-782f161beb58', 'b919da72-755f-49b1-88df-424b65a13f11']",17,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:05:17.278,Carry,
,,,,"[42.0, 1.6]",,,,,,,,,,,,0.198446,,,,,,,,,,,,,,7d81708b-6ca2-46e2-9a27-ccb12df9f8b6,210,,"[41.8, 1.6]",3902239,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mina Tanaka,85500.0,Center Forward,11,Japan Women's,1210,"['3eccda76-4bf1-4fbc-9c20-fee80c2b7955', 'c5c68e9a-50c1-41a5-894e-be5a8f9f5797', 'e5a3e691-4653-4975-a396-074768baa698']",39,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:05:39.640,Carry,True
,,,,"[82.6, 69.9]",,,,,,,,,,,,2.149041,,,,,,,,,,,,,,1c43f6a1-d721-4416-8826-ec1725b14686,214,,"[79.2, 74.8]",3902239,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,12,Sweden Women's,858,"['4664392a-2a27-45a9-830e-e1785e0d813c', 'f8f7dc18-5220-4574-8171-0c7eb6e47847']",41,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:05:41.033,Carry,
,,,,"[74.9, 63.9]",,,,,,,,,,,,1.232029,,,,,,,,,,,,,,cc6dec41-6e1c-4f52-86e1-6027fbf90057,217,,"[74.1, 65.2]",3902239,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elin Ingrid Johanna Rubensson,10221.0,Left Defensive Midfield,12,Sweden Women's,858,"['0a861c9a-9258-4a31-b902-e1abcf462fcc', '6fc5d53f-61e0-427a-b5ee-c44e044c12b7']",44,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:05:44.008,Carry,
,,,,"[56.1, 68.8]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,7a973e30-7a2c-411f-bf1f-a4a74d8d70d4,222,,"[56.1, 68.8]",3902239,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amanda Ilestedt,26092.0,Right Center Back,12,Sweden Women's,858,"['199472a8-c8e3-4876-983b-cabe2cacb52d', 'b4fa2410-e291-4735-a3a8-1f719fda89dc']",47,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:05:47.777,Carry,
,,,,"[55.0, 8.5]",,,,,,,,,,,,1.062702,,,,,,,,,,,,,,7e7656fc-b40c-408b-8a93-2733b3b46312,228,,"[51.6, 10.8]",3902239,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mina Tanaka,85500.0,Center Forward,13,Japan Women's,1210,"['0ff1e73c-f8a4-4434-b4eb-5e2712ca13be', '4a84993b-7670-47bb-ac1e-4c82c811f3e5']",49,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:05:49.697,Carry,
,,,,"[53.5, 2.3]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,5b670c5d-9805-4108-9d8d-c8a370f8adf1,231,,"[53.5, 2.3]",3902239,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hinata Miyazawa,401932.0,Left Wing,13,Japan Women's,1210,"['7c25da62-1b7c-4635-bb5e-16778ffe4cb7', 'd59ebf7d-1d8c-4cdd-9905-246a2bc3a157']",51,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:05:51.711,Carry,
,,,,"[63.6, 25.6]",,,,,,,,,,,,1.333992,,,,,,,,,,,,,,696bc167-8aef-47fa-9f87-1faedc7191c3,234,,"[53.1, 15.3]",3902239,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yui Hasegawa,25632.0,Left Defensive Midfield,13,Japan Women's,1210,"['53c71d36-d319-4c00-8dd8-9dba5894fa89', '57bc965d-c7d2-4cc1-b8d4-840db6bd3987']",53,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:05:53.402,Carry,
,,,,"[43.7, 53.6]",,,,,,,,,,,,0.969613,,,,,,,,,,,,,,756fdbaa-476f-43a2-ba57-7ef606a97a82,240,,"[44.3, 55.4]",3902239,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,13,Japan Women's,1210,"['42d12b59-8f4c-4900-b91a-d2fc3b93f1b2', '902f0cd3-75cc-4c77-b220-a25b70f0a59d', 'e6db8b96-4c55-43c7-8c94-e30c858bbe99']",58,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:05:58.583,Carry,True
,,,,"[46.7, 43.4]",,,,,,,,,,,,0.042102,,,,,,,,,,,,,,da8eb9c2-7bbe-4eb9-970d-cb0305e4ef05,246,,"[47.5, 42.9]",3902239,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fuka Nagano,299860.0,Right Defensive Midfield,13,Japan Women's,1210,"['13fe3659-4b6e-4a7e-8c4f-903071bf1544', '19970578-14ab-4bcb-af48-91a067f24e71']",3,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:06:03.427,Carry,
