50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.824695,,,,,,,,,,,,,7bf82118-badb-4d52-82e7-220c68b7fd63,2298,,"[66.7, 35.7]",3893797,64,,,,,1.7217138,,Right Foot,,,"[63.4, 57.4]",,Ground Pass,,21.949488,,Ana Borges,10141.0,,,,,,,2,From Corner,Fátima Alexandra Figueira Pinto,34873.0,Left Center Midfield,149,Portugal Women's,864,"['89b6d08e-c59c-47e8-b215-87629e88e548', 'eecb4f33-965a-470e-88eb-1856b13d3454']",36,,,,,,,,,,,,,,,,,Portugal Women's,864,00:19:36.923,Pass,True
,,,,,,,,,,,,,,,,,0.955625,,,,,,,,,,,,,3e8d730b-61ee-4a71-be9a-703ed032b174,2301,,"[76.4, 62.9]",3893797,64,,,,,-0.29256177,,Right Foot,,,"[93.0, 57.9]",,Ground Pass,,17.336666,,Diana Micaela Abreu de Sousa e Silva,10159.0,,,,,,,2,From Corner,Ana Borges,10141.0,Right Back,149,Portugal Women's,864,['8d109518-c495-45c6-824d-c645e42895e7'],41,,,,,,,,,,,,,,,,,Portugal Women's,864,00:19:41.006,Pass,
,,,,,,,,,,,,,,,,,2.241599,,,,,,,,,,,,,c933f3aa-4e1e-47b9-a32a-e640e742c325,2305,,"[96.2, 60.0]",3893797,64,,,,,0.71991813,,Right Foot,,,"[109.2, 71.4]",,Ground Pass,,17.29046,,Jéssica da Silva,32054.0,,,,,,,2,From Corner,Diana Micaela Abreu de Sousa e Silva,10159.0,Left Center Forward,149,Portugal Women's,864,"['68931ec8-f903-44d1-9764-ab87da7f5576', 'e08570df-26ad-4eb3-9bf2-7e7ee70f10e9']",43,,,,,,,,,,,,,,,,,Portugal Women's,864,00:19:43.665,Pass,True
,,,,,,,,,,,,,,,,,1.972853,,,,,,,,,,,,,53e37c1a-b684-4cad-9e02-4b26c6034a60,2308,,"[109.2, 71.4]",3893797,64,,,,,-1.634371,,Right Foot,True,,"[106.8, 33.7]",,High Pass,,37.776314,Incomplete,Fátima Alexandra Figueira Pinto,34873.0,,,,,,,2,From Corner,Jéssica da Silva,32054.0,Right Center Forward,149,Portugal Women's,864,"['9aef229e-9fec-4cc5-bdfe-cc225322f3e7', 'db541572-59a9-4597-a82f-d2548a58f242']",45,,,,,,,,,,,,,,,,,Portugal Women's,864,00:19:45.998,Pass,
,,,,,,,,,,,,,,,,,0.913563,,,,,,,,,,,,,b43a193e-6cf0-4fa5-9a2e-78abdf2cdd7b,2311,,"[92.5, 39.3]",3893797,64,,,,,0.10801172,,Right Foot,,,"[100.8, 40.2]",,Low Pass,,8.348653,Incomplete,Tatiana Vanessa Ferreira Pinto,10167.0,,,,,,Recovery,2,From Corner,Dolores Isabel Jacome Silva,10140.0,Center Defensive Midfield,149,Portugal Women's,864,"['bf793b44-f42c-46ec-9171-c1d562b581ca', 'fd517c72-e6a7-4033-bc1e-8112d0a2309e']",49,,,,,,,,,,,,,,,,,Portugal Women's,864,00:19:49.401,Pass,
,,,,,,,,,,,True,,,,,,0.536559,,,,,,,,,,,,,bf793b44-f42c-46ec-9171-c1d562b581ca,2313,,"[19.3, 39.9]",3893797,64,,,,,0.2929124,,Head,,,"[25.6, 41.8]",,Low Pass,,6.5802736,,Jill Roord,10650.0,,,,,,Interception,2,Regular Play,Jackie Groenen,10654.0,Center Defensive Midfield,150,Netherlands Women's,851,"['29816fcc-e267-4f18-8d08-7645766a793c', 'b43a193e-6cf0-4fa5-9a2e-78abdf2cdd7b']",50,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:19:50.315,Pass,
,,,,,,,,,,,,,,,,,0.673857,,,,,,,,,,,,,8b243a4d-895a-4a6b-8f5e-6f9f01e4250f,2315,,"[25.6, 41.8]",3893797,64,,,,,0.33370218,,Left Foot,,,"[33.1, 44.4]",,Low Pass,,7.937884,,Lieke Martens,10649.0,,,,,,,2,Regular Play,Jill Roord,10650.0,Right Center Midfield,150,Netherlands Women's,851,['75764e00-ebb0-4082-8229-7e2f1c7c7294'],50,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:19:50.852,Pass,
,,,,,,,,,,,,,,,,,0.986355,,,,,,,,,,,,,d9702395-1a7d-4f62-a023-aa066602f17c,2318,,"[34.3, 43.5]",3893797,64,,,,,-2.5109115,,Left Foot,,,"[28.0, 38.9]",,Ground Pass,,7.800641,,Jackie Groenen,10654.0,,,,,,,2,Regular Play,Lieke Martens,10649.0,Left Center Forward,150,Netherlands Women's,851,['8a0e1ea6-ef37-45b4-a541-0b5a0e31adf6'],52,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:19:52.087,Pass,
,,,,,,,,,,,,,,,,,1.283829,,,,,,,,,,,,,4b22a0af-da2a-465b-a79a-d532011c64e5,2322,,"[29.7, 39.1]",3893797,64,,,,,0.07181871,,Right Foot,,,"[57.5, 41.1]",,Ground Pass,,27.87185,,Lineth Beerensteyn,10656.0,,,,,,,2,Regular Play,Jackie Groenen,10654.0,Center Defensive Midfield,150,Netherlands Women's,851,['27bbc4a8-45e6-4741-94a5-53036c133221'],53,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:19:53.153,Pass,
,,,,,,,,,,,,,,,,,1.217799,,,,,,,,,,,,,89d5c2ab-528e-4260-906b-655e76d88bcf,2326,,"[34.2, 33.7]",3893797,64,,,,,1.0963964,,Left Foot,,,"[39.9, 44.8]",,Ground Pass,,12.477981,,Diana Catarina Ribeiro Gomes,32143.0,,,,,,Recovery,2,Regular Play,Inês Teixeira Pereira,34872.0,Goalkeeper,151,Portugal Women's,864,['f933b06f-20ad-44b9-adea-d610cefbf3c9'],58,,,,,,,,,,,,,,,,,Portugal Women's,864,00:19:58.867,Pass,
,,,,,,,,,,,,,,,,,1.413827,,,,,,,,,,,,,feb83b33-53e8-4af4-87af-4b7c4c115ed5,2329,,"[40.7, 50.9]",3893797,65,,,,,1.1764463,,Right Foot,,,"[47.4, 67.0]",,Ground Pass,,17.438463,,Ana Borges,10141.0,,,,,,,2,Regular Play,Diana Catarina Ribeiro Gomes,32143.0,Right Center Back,151,Portugal Women's,864,['c9ee7189-01e8-4379-b88d-21879460a203'],1,,,,,,,,,,,,,,,,,Portugal Women's,864,00:20:01.891,Pass,
,,,,,,,,,,,,,,,,,0.987473,,,,,,,,,,,,,b35172a0-b1c4-4ba0-8bfe-27831a5c417c,2332,,"[52.5, 70.4]",3893797,65,,,,,-0.82203096,,Right Foot,,,"[61.7, 60.5]",,Ground Pass,,13.514807,,Dolores Isabel Jacome Silva,10140.0,,,,,,,2,Regular Play,Ana Borges,10141.0,Right Back,151,Portugal Women's,864,['cb58be53-630a-4f7d-8f0d-b41e955b3abb'],6,,,,,,,,,,,,,,,,,Portugal Women's,864,00:20:06.366,Pass,
,,,,,,,,,,,,,,,,,1.856614,,,,,,,,,,,,,eb6da439-4e01-459c-8239-41ef1c6de171,2334,,"[61.7, 60.5]",3893797,65,,,,,0.38633722,,Right Foot,,,"[73.5, 65.3]",,Ground Pass,,12.738916,,Tatiana Vanessa Ferreira Pinto,10167.0,,,,,,,2,Regular Play,Dolores Isabel Jacome Silva,10140.0,Center Defensive Midfield,151,Portugal Women's,864,['30b60110-8779-4f72-a1f7-fab78c584197'],7,,,,,,,,,,,,,,,,,Portugal Women's,864,00:20:07.353,Pass,
,,,,,,,,,,,,,,,,,0.818097,,,,,,,,,,,,,1c1032b3-6ed3-4775-9f7d-00e3c1378bcf,2337,,"[77.3, 66.5]",3893797,65,,,,,-1.5291537,,Right Foot,,,"[77.8, 54.5]",,Ground Pass,,12.010412,,Andreia Alexandra Norton,34875.0,,,,,,,2,Regular Play,Tatiana Vanessa Ferreira Pinto,10167.0,Right Center Midfield,151,Portugal Women's,864,['fc86ea3a-bef8-43e1-8c0a-15732edeeed3'],11,,,,,,,,,,,,,,,,,Portugal Women's,864,00:20:11.773,Pass,
,,,,,,,,,,,,,,,,,1.49173,,,,,,,,,,,,,e8780d03-4726-4b33-a9b3-e4280cc03071,2340,,"[77.8, 54.5]",3893797,65,,,,,2.6684666,,Right Foot,,,"[69.4, 58.8]",,Ground Pass,,9.436631,,Dolores Isabel Jacome Silva,10140.0,,,,,,,2,Regular Play,Andreia Alexandra Norton,34875.0,Center Attacking Midfield,151,Portugal Women's,864,['e679c903-45e3-4352-bc1e-6d90d5dfb5d1'],12,,,,,,,,,,,,,,,,,Portugal Women's,864,00:20:12.631,Pass,
,,,,,,,,,,,,,,,,,1.017855,,,,,,,,,,,,,356bb5c3-a733-410c-a508-874d72d92c46,2349,,"[50.5, 14.5]",3893797,65,,,,,-2.5829933,,Left Foot,,,"[40.1, 8.0]",,Ground Pass,,12.264175,,Esmee Brugts,62962.0,,,,,,,2,Regular Play,Lieke Martens,10649.0,Left Center Forward,152,Netherlands Women's,851,"['3ed1aa33-82dc-4dc8-a8c5-6a2d2786dbfa', 'bce7bd48-21ab-485e-9b61-3ee0d040ac3f']",17,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:20:17.624,Pass,True
,,,,,,,,,,,,,,,,,1.128467,,,,,,,,,,,,,5296ecee-f6b2-4b48-bec3-5e29bbfb99d5,2351,,"[40.1, 8.0]",3893797,65,,,,,1.7681919,,Right Foot,,,"[38.7, 15.0]",,Ground Pass,,7.1386275,,Danielle van de Donk,10658.0,,,,,,,2,Regular Play,Esmee Brugts,62962.0,Left Wing Back,152,Netherlands Women's,851,['c084aa1b-5474-4356-8371-dec44e1830cc'],18,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:20:18.642,Pass,
,,,,,,,,,,,,,,,,,0.830196,,,,,,,,,,,,,3cf8897d-4c37-49fe-b639-2f0be3c50bd6,2354,,"[39.6, 16.0]",3893797,65,,,,,2.4833248,,Right Foot,,,"[32.1, 21.8]",,Ground Pass,,9.481033,,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,,,2,Regular Play,Danielle van de Donk,10658.0,Left Center Midfield,152,Netherlands Women's,851,['a5ba4a02-ad21-4f61-8496-ee6278055bc3'],19,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:20:19.770,Pass,
,,,,,,,,,,,,,,,,,0.929777,,,,,,,,,,,,,c23a15de-260d-4e9b-aab5-19021f12f69a,2356,,"[32.4, 21.8]",3893797,65,,,,,0.45756865,,Left Foot,,,"[45.6, 28.3]",,Ground Pass,,14.713599,,Jackie Groenen,10654.0,,,,,,,2,Regular Play,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,152,Netherlands Women's,851,['d358a46d-e95c-40a4-9732-a765ffe73c40'],20,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:20:20.600,Pass,
,,,,,,,,,,,,,,,,,1.902076,,,,,,,,,,,,,81761b43-9b3f-48fb-9145-9321187b5b43,2359,,"[46.9, 34.8]",3893797,65,,,,,1.6092389,,Right Foot,,,"[45.6, 68.6]",,Ground Pass,,33.82499,,Victoria Pelova,63788.0,,,,,,,2,Regular Play,Jackie Groenen,10654.0,Center Defensive Midfield,152,Netherlands Women's,851,['3570b122-f5d2-42fa-b3c1-8e52316dc77f'],23,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:20:23.282,Pass,
,,,,,,,,,,,,,,,,,1.303366,,,,,,,,,,,,,ace4ce06-f4ef-4a93-9fec-cd831d7dc2b3,2362,,"[51.2, 73.6]",3893797,65,,,,,-2.8276544,,Right Foot,,,"[35.8, 68.6]",,Ground Pass,,16.191357,,Sherida Spitse,10645.0,,,,,,,2,Regular Play,Victoria Pelova,63788.0,Right Wing Back,152,Netherlands Women's,851,['5fb69095-0018-494e-86b4-bafb0623786c'],28,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:20:28.471,Pass,
,,,,,,,,,,,,,,,,,1.539479,,,,,,,,,,,,,5d8fbef7-cfc0-45f9-8f49-15c4a904611d,2365,,"[34.5, 65.2]",3893797,65,,,,,-1.710898,,Right Foot,,,"[31.2, 41.8]",,Ground Pass,,23.631546,,Stephanie van der Gragt,10647.0,,,,,,,2,Regular Play,Sherida Spitse,10645.0,Right Center Back,152,Netherlands Women's,851,['d17de6b7-4a15-441e-8aad-a87488304dae'],30,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:20:30.601,Pass,
,,,,,,,,,,,,,,,,,1.942667,,,,,,,,,,,,,6c23b08f-cb28-400c-b27d-a5969076000d,2368,,"[33.1, 39.9]",3893797,65,,,,,-0.8152104,,Right Foot,,,"[57.5, 14.0]",,High Pass,,35.583282,Incomplete,Esmee Brugts,62962.0,,,,,,,2,Regular Play,Stephanie van der Gragt,10647.0,Center Back,152,Netherlands Women's,851,"['bd30e4ee-3038-4ee7-831d-a99b1599da61', 'd5726ad0-4a60-4619-ae9d-e54874efd1f5']",33,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:20:33.371,Pass,
,,,,,,,,,,,,,,,,,1.933504,,,,,,,,,,,,,1611a7e4-f4e5-4e76-bf7f-b7fccded9955,2373,,"[44.7, 9.0]",3893797,65,,,,,0.2532063,,Left Foot,,,"[81.8, 18.6]",,High Pass,,38.321926,Incomplete,Lineth Beerensteyn,10656.0,,,,,,,2,Regular Play,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,152,Netherlands Women's,851,"['758e9fa0-8da1-4e63-abc5-e254a45c3e64', 'bfa893e5-379d-4820-af02-e30f91a71a1e']",39,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:20:39.110,Pass,
,,,,,,,,,,,,,,,,,1.81452,,,,,,,,,,,,,bfa893e5-379d-4820-af02-e30f91a71a1e,2375,,"[38.3, 61.5]",3893797,65,,,,,0.37206775,,Head,,,"[50.6, 66.3]",,Low Pass,,13.203408,,Ana Borges,10141.0,,,,,,Interception,2,Regular Play,Diana Catarina Ribeiro Gomes,32143.0,Right Center Back,152,Netherlands Women's,851,"['1611a7e4-f4e5-4e76-bf7f-b7fccded9955', '4e72ee4e-e910-4e4a-98b5-54db6ecff48c']",41,,,,,,,,,,,,,,,,,Portugal Women's,864,00:20:41.043,Pass,
,,,,,,,,,,,,,,,,,2.087446,,,,,,,,,,,,,c8038120-9095-48de-b481-f04434af48db,2377,,"[50.6, 66.3]",3893797,65,,,,,-0.6381464,,Right Foot,,,"[62.6, 57.4]",,Low Pass,,14.940214,Incomplete,Tatiana Vanessa Ferreira Pinto,10167.0,,,,,,,2,Regular Play,Ana Borges,10141.0,Right Back,152,Netherlands Women's,851,"['ae8d8cc8-2411-4158-8c29-8e53cb763ce0', 'e24629b1-4dbb-4be9-a7e2-643b9d85f6df']",42,,,,,,,,,,,,,,,,,Portugal Women's,864,00:20:42.858,Pass,
,,,,,,,,,,,True,,,,,,2.239658,,,,,,,,,,,,,e24629b1-4dbb-4be9-a7e2-643b9d85f6df,2379,,"[57.5, 22.7]",3893797,65,,,,,1.5580581,,Right Foot,,,"[57.7, 38.4]",,High Pass,,15.701274,,Jill Roord,10650.0,,,,,,Interception,2,Regular Play,Danielle van de Donk,10658.0,Left Center Midfield,152,Netherlands Women's,851,"['bd819ac4-e135-4077-98d8-7eb691dab7b6', 'c8038120-9095-48de-b481-f04434af48db']",44,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:20:44.945,Pass,
,,,,,,,,,,,,,,,,,1.832508,,,,,,,,,,,,,67edf6d0-989f-4620-b9d8-b90d97f86913,2383,,"[56.7, 38.9]",3893797,65,,,,,1.7286316,,Left Foot,,,"[51.4, 72.2]",,Low Pass,,33.719135,,Victoria Pelova,63788.0,,,,,,,2,Regular Play,Jill Roord,10650.0,Right Center Midfield,152,Netherlands Women's,851,"['1a4fd0a5-89ee-42ff-956f-6054e7c5440b', 'f48790ff-ebb1-45aa-acab-bbba5651b411']",47,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:20:47.343,Pass,True
,,,,,,,,,,,,,,,,,2.505346,,,,,,,,,,,,,38004d13-1380-4264-b306-8cd792da1055,2386,,"[54.6, 71.5]",3893797,65,,,,,0.0058478867,,Right Foot,,,"[88.8, 71.7]",,Ground Pass,,34.200584,Incomplete,Jill Roord,10650.0,,,,,,,2,Regular Play,Victoria Pelova,63788.0,Right Wing Back,152,Netherlands Women's,851,"['36c60052-0068-42a7-a36c-262642f597e3', '8d4f902b-7e71-4985-a01b-690d5e8920aa']",50,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:20:50.798,Pass,
,,,,,,,,,,,,,,,,,2.098596,,,,,,,,,,,,,36c60052-0068-42a7-a36c-262642f597e3,2389,,"[31.3, 8.4]",3893797,65,,True,,,-0.655248,,Left Foot,,,"[42.1, 0.1]",,Low Pass,,13.62094,,Catarina Amado,62905.0,,,,,,Recovery,2,Regular Play,Carole da Silva Costa,10162.0,Left Center Back,153,Portugal Women's,864,"['38004d13-1380-4264-b306-8cd792da1055', '5669de3f-7a9f-4623-a85e-cf9e9857508d', 'ba1691e4-df00-4a46-ace3-2b2ef5026323']",53,,,,,,,,,,,,,,,,,Portugal Women's,864,00:20:53.303,Pass,True
,,,,,,,,,,,,,,,,,0.784555,,,,,,,,,,,,,b79c5022-a75e-48f2-a8e3-1c6afa278f8d,2393,,"[52.3, 9.8]",3893797,65,,,,,0.7437556,,Right Foot,,,"[57.3, 14.4]",,Ground Pass,,6.794115,,Diana Micaela Abreu de Sousa e Silva,10159.0,,,,,,,2,Regular Play,Catarina Amado,62905.0,Left Back,153,Portugal Women's,864,"['7761c8b9-e716-4b39-873b-a3a038b8992f', 'fd9be90d-cc92-4da2-8624-75f358d67a0b']",58,,,,,,,,,,,,,,,,,Portugal Women's,864,00:20:58.920,Pass,True
,,,,,,,,,,,,,,,,,1.956839,,,,,,,,,,,,,655c3248-db19-4040-bef7-00e277e9be6a,2396,,"[64.3, 20.5]",3893797,66,,,,,0.83951193,,Right Foot,,,"[87.0, 45.8]",,High Pass,,33.990883,Incomplete,Jéssica da Silva,32054.0,,,,,,,2,Regular Play,Diana Micaela Abreu de Sousa e Silva,10159.0,Left Center Forward,153,Portugal Women's,864,"['b87742eb-5b90-4b35-b187-1bfb334c8b37', 'e4aef571-7947-470e-89a8-12702002f9f3']",1,,,,,,,,,,,,,,,,,Portugal Women's,864,00:21:01.715,Pass,
,,,,,,,,,,,,,,,,,2.870735,,,,,,,,,,,,,e4aef571-7947-470e-89a8-12702002f9f3,2398,,"[33.1, 34.3]",3893797,66,,,,,0.42214894,,Head,,,"[56.7, 44.9]",,High Pass,,25.87122,Incomplete,,,,,,,,Recovery,2,Regular Play,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,153,Portugal Women's,864,"['655c3248-db19-4040-bef7-00e277e9be6a', 'cb3fd5dd-d9ae-43dc-af8a-892a3b7b0a38']",3,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:21:03.671,Pass,
,,,,,,,,,,,,,,,,,0.890047,,,,,,,,,,,,,8d6672e6-4314-47b7-a821-12d479ca65d6,2404,,"[63.4, 53.8]",3893797,66,,,,,0.9472356,,Right Foot,,,"[75.7, 70.9]",,Ground Pass,,21.064188,,Jéssica da Silva,32054.0,,,,,,,2,Regular Play,Dolores Isabel Jacome Silva,10140.0,Center Defensive Midfield,153,Portugal Women's,864,['4bee0ff4-4ad5-4dad-9ecd-bfa22741a40e'],11,,,,,,,,,,,,,,,,,Portugal Women's,864,00:21:11.640,Pass,
,,,,,,,,,,,,,,,,,2.807157,,,,,,,,,,,,,6f8367f4-609e-4d51-b9e4-345ae282f204,2407,,"[79.8, 66.3]",3893797,66,,,,,0.30893075,,Right Foot,,,"[98.6, 72.3]",,Ground Pass,,19.734234,,Tatiana Vanessa Ferreira Pinto,10167.0,,,,,,,2,Regular Play,Jéssica da Silva,32054.0,Right Center Forward,153,Portugal Women's,864,['ddc761b4-086f-42ba-aecb-b73910b2db1f'],15,,,,,,,,,,,,,,,,,Portugal Women's,864,00:21:15.018,Pass,
,,,,,,,,,,,,,,,,,1.79358,,,,,,,,,,,,,24d2a13b-cea0-4e7b-aaeb-b1b70d094ede,2427,,"[110.2, 71.4]",3893797,66,,,,,-3.1195698,,Left Foot,,,"[87.5, 70.9]",,Ground Pass,,22.705505,,Ana Borges,10141.0,,,,,,,2,Regular Play,Jéssica da Silva,32054.0,Right Center Forward,153,Portugal Women's,864,['50c02cc6-2df3-4d84-8889-684cdd1e94ee'],27,,,,,,,,,,,,,,,,,Portugal Women's,864,00:21:27.903,Pass,
,,,,,,,,,,,,,,,,,1.134246,,,,,,,,,,,,,6a947c1c-672f-479d-9dc5-6d1509f1058e,2430,,"[87.5, 70.9]",3893797,66,,,,,0.20401798,,Right Foot,,,"[99.1, 73.3]",,Ground Pass,,11.8456745,,Jéssica da Silva,32054.0,,,,,,,2,Regular Play,Ana Borges,10141.0,Right Back,153,Portugal Women's,864,['7b445ac0-9cfa-486d-8c2f-27905af4fdc2'],30,,,,,,,,,,,,,,,,,Portugal Women's,864,00:21:30.623,Pass,
,,,,,,,,,,,,,,,,,1.685403,,,,,,,,,,,,,af385aaa-abd3-4170-a864-6aa37e03eee7,2437,,"[22.8, 0.1]",3893797,67,,,,,0.45634848,,,,,"[44.8, 10.9]",,Low Pass,,24.507957,,Lineth Beerensteyn,10656.0,,,,,,Throw-in,2,From Throw In,Esmee Brugts,62962.0,Left Wing Back,154,Netherlands Women's,851,['97a0ae2b-723c-456e-aef9-7519c1159735'],15,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:22:15.271,Pass,
,,,,,,,,,,,,,,,,,1.270988,,,,,,,,,,,,,a38f495d-15b8-4558-a414-3a46ab52d21e,2444,,"[74.7, 69.5]",3893797,67,,,,,-2.8406725,,Right Foot,,,"[63.1, 65.9]",,Ground Pass,,12.1457815,,Fátima Alexandra Figueira Pinto,34873.0,,,,,,Recovery,2,Regular Play,Tatiana Vanessa Ferreira Pinto,10167.0,Right Center Midfield,155,Portugal Women's,864,['82366c27-a0ef-492a-ba66-a16d3031378e'],21,,,,,,,,,,,,,,,,,Portugal Women's,864,00:22:21.781,Pass,
,,,,,,,,,,,,,,,,,2.249207,,,,,,,,,,,,,3f89985a-250c-4647-b226-b4b3fd39d1d2,2447,,"[63.1, 65.5]",3893797,67,,,,,-2.9294488,,Right Foot,,,"[56.6, 64.1]",,Ground Pass,,6.6490602,,Diana Catarina Ribeiro Gomes,32143.0,,,,,,,2,Regular Play,Fátima Alexandra Figueira Pinto,34873.0,Center Defensive Midfield,155,Portugal Women's,864,['c5395ec4-a3ec-423c-b200-a2818c79de13'],23,,,,,,,,,,,,,,,,,Portugal Women's,864,00:22:23.973,Pass,
,,,,,,,,,,,,,,,,,3.257543,,,,,,,,,,,,,cf7fdda6-c37b-4b78-91ef-3b70c70b3a6c,2449,,"[62.2, 65.1]",3893797,67,,,,,0.036430344,,Head,,,"[106.1, 66.7]",,High Pass,,43.929146,,Jéssica da Silva,32054.0,,,,,,,2,Regular Play,Diana Catarina Ribeiro Gomes,32143.0,Right Center Back,155,Portugal Women's,864,['e847d728-1a72-4d91-ba6e-170f0df299ef'],27,,,,,,,,,,,,,,,,,Portugal Women's,864,00:22:27.507,Pass,
,,,,,,,,,,,,,,,,,1.845546,,,,,,,,,,,,,2b1c9ab5-9b5a-449e-ad3f-b7edaef5c42c,2452,,"[99.3, 57.9]",3893797,67,,,,,-1.0691923,,Left Foot,,,"[106.1, 45.5]",,Ground Pass,,14.142136,Incomplete,Tatiana Vanessa Ferreira Pinto,10167.0,,,,,,,2,Regular Play,Jéssica da Silva,32054.0,Right Center Forward,155,Portugal Women's,864,"['73ba2dfe-eae5-4185-ad3b-be99e47be82f', 'bce51160-1d5e-4272-8c7d-976e50ec491f']",33,,,,,,,,,,,,,,,,,Portugal Women's,864,00:22:33.937,Pass,
,,,,,,,,,,,,,,,,,2.161561,,,,,,,,,,,,,eae580c9-8d72-4db1-82c0-6ad5542a2fe3,2455,,"[71.6, 46.8]",3893797,67,,,,,-1.2651498,,Right Foot,,,"[78.1, 26.2]",,Low Pass,,21.601158,,Catarina Amado,62905.0,,,,,,Recovery,2,Regular Play,Carole da Silva Costa,10162.0,Left Center Back,155,Portugal Women's,864,['e2bb681d-6f06-4a4f-832c-08b78cb3d9f7'],38,,,,,,,,,,,,,,,,,Portugal Women's,864,00:22:38.110,Pass,
,,,,,,,,,,,,,,,,,0.943094,,,,,,,,,,,,,7def688f-94c6-4643-9eb6-bdf92576b90e,2458,,"[78.3, 25.3]",3893797,67,,,,,-0.6283316,,Right Foot,,,"[91.1, 16.0]",,Low Pass,,15.82182,,Andreia Alexandra Norton,34875.0,,,,,,,2,Regular Play,Catarina Amado,62905.0,Left Back,155,Portugal Women's,864,['8b45ffa1-3a1a-4c0d-89d9-5d63c0e4128d'],41,,,,,,,,,,,,,,,,,Portugal Women's,864,00:22:41.057,Pass,
,,,,,,,,,,,,,,,,,0.727058,,,,,,,,,,,,,77100f54-21e9-42a1-b96d-06b1f438c072,2461,,"[90.8, 16.3]",3893797,67,,,,,1.7490637,,Right Foot,,,"[88.8, 27.4]",,Ground Pass,,11.278741,,Francisca Ramos Ribeiro Nazareth Sousa,62913.0,,,,,,,2,Regular Play,Andreia Alexandra Norton,34875.0,Left Center Midfield,155,Portugal Women's,864,['7166379c-5bca-426e-99ba-f7bd40f41115'],42,,,,,,,,,,,,,,,,,Portugal Women's,864,00:22:42.041,Pass,
,,,,,,,,,,,,,,,,,1.955855,,,,,,,,,,,,,c1094b54-252f-4d5a-a01e-e6c40bd2ba1c,2465,,"[89.4, 21.7]",3893797,67,,,,,-1.2565644,,Right Foot,,,"[93.3, 9.7]",,Ground Pass,,12.617845,,Catarina Amado,62905.0,,,,,,,2,Regular Play,Francisca Ramos Ribeiro Nazareth Sousa,62913.0,Center Attacking Midfield,155,Portugal Women's,864,"['2ed6ad1f-91e6-48b6-9844-1825f5bda784', '44b67949-421e-4538-8211-d183f08f0d98']",43,,,,,,,,,,,,,,,,,Portugal Women's,864,00:22:43.820,Pass,True
,,,,,,,,,,,,,,,,,1.089145,,,,,,,,,,,,,b0e829b8-3e53-42cf-899a-8b90fe799315,2468,,"[94.5, 8.0]",3893797,67,,,,,2.5726094,,Right Foot,,,"[85.9, 13.5]",,Ground Pass,,10.20833,,Francisca Ramos Ribeiro Nazareth Sousa,62913.0,,,,,,,2,Regular Play,Catarina Amado,62905.0,Left Back,155,Portugal Women's,864,['3248d53d-b6d8-4ad3-9a31-892e65fc28e2'],46,,,,,,,,,,,,,,,,,Portugal Women's,864,00:22:46.678,Pass,
