50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.386745,,,,,,,,,,,,,b0cbe610-03f0-47aa-9f4e-4f6e97d7f130,1676,,"[12.9, 59.1]",3893805,45,,,,0.97976345,,Left Foot,,,,"[18.0, 66.7]",,Ground Pass,,9.1525955,,,María Paula Coto González,401803.0,,,,,,,1,From Goal Kick,Katherine Maria Alvarado Aguilar,34480.0,Left Defensive Midfield,82,Costa Rica Women's,1832,['2dbf51f8-db39-4342-81da-4084643afa9a'],19,,,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:45:19.509,Pass,
,,,,,,,,,,,,,,,,,,1.662537,,,,,,,,,,,,,885c0920-4516-465e-aa2a-9beaaf997316,1679,,"[19.1, 67.1]",3893805,45,,,,-0.7853982,,Left Foot,,,,"[34.2, 52.0]",,Ground Pass,,21.354626,,,Priscila Chinchilla,34483.0,,,,,,,1,From Goal Kick,María Paula Coto González,401803.0,Right Back,82,Costa Rica Women's,1832,['eec5d78b-61f1-499b-92db-5482257dbe1a'],22,,,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:45:22.273,Pass,
,,,,,,,,,,,,,,,,,,1.043394,,,,,,,,,,,,,ae5aa825-8768-46c2-851b-beeb446ab94d,1682,,"[31.4, 53.1]",3893805,45,,,,1.1700029,,Right Foot,,,,"[36.4, 64.9]",,Ground Pass,,12.815616,,,Melissa Herrera Monge,30958.0,,,,,,,1,From Goal Kick,Priscila Chinchilla,34483.0,Center Forward,82,Costa Rica Women's,1832,['0fdcaa47-0c7b-4f94-87d2-b661d3f18f37'],24,,,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:45:24.055,Pass,
,,,,,,,,,,,,,,,,,,1.911068,,,,,,,,,,,,,ff9333d2-5fa9-4b6b-8096-77c001efdcd0,1687,,"[29.7, 63.4]",3893805,45,,,,2.729623,,Left Foot,,,,"[17.8, 68.6]",,Ground Pass,,12.986531,,,Katherine Maria Alvarado Aguilar,34480.0,,,,,,,1,From Goal Kick,Melissa Herrera Monge,30958.0,Right Midfield,82,Costa Rica Women's,1832,"['088016d3-be64-4591-9a21-c3985a010a26', '880c9c90-7468-46d3-a9e6-43e3ddb41d27']",26,,,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:45:26.718,Pass,True
,,,,,,,,,,,,,,,,,,2.43797,,,,,,,,,,,,,90fc28ea-cc42-4dbd-991d-1714b529a8e4,1691,,"[17.8, 68.6]",3893805,45,,,,-0.35193238,,Right Foot,,,,"[66.0, 50.9]",,High Pass,,51.347153,,Incomplete,,,,,,,,,1,From Goal Kick,Katherine Maria Alvarado Aguilar,34480.0,Left Defensive Midfield,82,Costa Rica Women's,1832,['c5f19e33-782b-4a43-b8cd-341d1a9a27f1'],28,,,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:45:28.709,Pass,
,,,,,,,,,,,,,,,,,,2.555171,,,,,,,,,,,,,c5f19e33-782b-4a43-b8cd-341d1a9a27f1,1692,,"[54.1, 29.2]",3893805,45,,,,0.13463867,,Head,,,,"[79.2, 32.6]",,High Pass,,25.329231,,Incomplete,Honoka Hayashi,131653.0,,,,,,Recovery,1,From Goal Kick,Shiori Miyake,131814.0,Right Center Back,82,Costa Rica Women's,1832,"['1d526ed6-bbf7-4059-91e7-6a9edf5a6b69', '3695aad9-f80d-4b1f-9403-6c515ff645b4', '90fc28ea-cc42-4dbd-991d-1714b529a8e4']",31,,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:45:31.147,Pass,
,,,,,,,,,,,,,,,,,,2.834025,,,,,,,,,,,,,3695aad9-f80d-4b1f-9403-6c515ff645b4,1694,,"[40.9, 47.5]",3893805,45,,,,0.6167109,,Other,,,,"[54.3, 57.0]",,Low Pass,,16.425894,,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Cristín Yorleny Granados Gómez,401804.0,Right Defensive Midfield,82,Costa Rica Women's,1832,"['5f24420f-9758-42c9-89fd-4e1e5d5559e7', 'c5f19e33-782b-4a43-b8cd-341d1a9a27f1']",33,,,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:45:33.702,Pass,
,,,,,,,,,,,,,,,,,,1.07131,,,,,,,,,,,,,5f24420f-9758-42c9-89fd-4e1e5d5559e7,1695,,"[65.8, 23.1]",3893805,45,,,,-1.0240074,,Left Foot,,,,"[74.2, 9.3]",,Ground Pass,,16.155495,,,Hikaru Naomoto,401929.0,,,,,,Recovery,1,Regular Play,Yui Hasegawa,25632.0,Right Defensive Midfield,83,Japan Women's,1210,"['3695aad9-f80d-4b1f-9403-6c515ff645b4', '5115b603-8cc3-49ae-93d8-c93434ab55b7']",36,,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:45:36.536,Pass,
,,,,,,,,,,,,,,,,,,0.797667,,,,,,,,,,,,,841ee2fe-09b9-42d6-8556-2773f09553f6,1698,,"[74.4, 8.7]",3893805,45,,,,1.2689861,,Right Foot,,,,"[77.7, 19.3]",,Ground Pass,,11.101802,,,Hina Sugita,25635.0,,,,,,,1,Regular Play,Hikaru Naomoto,401929.0,Left Attacking Midfield,83,Japan Women's,1210,['dc83e9cb-61ff-4f54-9496-406a1ad7b02e'],38,,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:45:38.667,Pass,
,,,,,,,,,,,,,,,,,,1.101355,,,,,,,,,,,,,8348e01d-ac81-47cc-b0d5-2572fb6421fa,1702,,"[76.4, 17.1]",3893805,45,,,,-2.8600214,,Right Foot,,,,"[64.3, 13.6]",,Ground Pass,,12.596031,,,Yui Hasegawa,25632.0,,,,,,,1,Regular Play,Hina Sugita,25635.0,Left Wing Back,83,Japan Women's,1210,"['36818976-4d8e-4c85-9cd3-6e58dd4bd4d3', 'e96ef310-de33-4063-8dc1-8247ab7fcd35']",40,,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:45:40.523,Pass,True
,,,,,,,,,,,,,,,,,,1.486623,,,,,,,,,,,,,7066f5ad-447e-47d3-b029-d642048850a4,1705,,"[67.3, 24.9]",3893805,45,,,,-1.1468768,,Right Foot,,,,"[76.1, 5.4]",,Ground Pass,,21.39369,,,Hina Sugita,25635.0,,,,,,,1,Regular Play,Yui Hasegawa,25632.0,Right Defensive Midfield,83,Japan Women's,1210,['601e5988-0a77-44f7-8d0c-1c82f0897c58'],46,,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:45:46.686,Pass,
,,,,,,,,,,,,,,,,,,1.204185,,,,,,,,,,,,,c94efedc-bdd8-4250-9590-22c834ed43b8,1709,,"[77.2, 2.4]",3893805,45,,,,2.3561945,,Left Foot,,,,"[66.6, 13.0]",,Ground Pass,,14.990664,,,Yui Hasegawa,25632.0,,,,,,,1,Regular Play,Hina Sugita,25635.0,Left Wing Back,83,Japan Women's,1210,['ae00c3f2-8641-42a8-ae8a-05357f515ef0'],49,,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:45:49.092,Pass,
,,,,,,,,,,,,,,,,,,2.221226,,,,,,,,,,,,,e33fb96b-5a82-43ff-97e1-747970b73cd7,1711,,"[64.9, 21.0]",3893805,45,True,,,2.1796293,,Right Foot,,,,"[55.0, 35.2]",,Ground Pass,,17.310402,,,Saki Kumagai,15257.0,,,,,,,1,Regular Play,Yui Hasegawa,25632.0,Right Defensive Midfield,83,Japan Women's,1210,['264f362d-6bd8-42bb-bae8-04640387c42b'],54,,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:45:54.326,Pass,
,,,,,,,,,,,,,,,,,,0.987626,,,,,,,,,,,,,23bfd075-1a82-4097-b9a3-fb18331dafda,1713,,"[53.7, 35.0]",3893805,45,,,,-1.5820953,,Right Foot,,,,"[53.5, 17.3]",,Ground Pass,,17.70113,,,Moeka Minami,25638.0,,,,,,,1,Regular Play,Saki Kumagai,15257.0,Center Back,83,Japan Women's,1210,['1bdac003-fb4e-4d68-bcc9-da353367aa7f'],56,,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:45:56.590,Pass,
,,,,,,,,,,,,,,,,,,1.192961,,,,,,,,,,,,,abeb2944-1aa0-4283-8a89-ec362afd718d,1716,,"[55.4, 18.8]",3893805,46,,,,1.264259,,Right Foot,,,,"[62.3, 40.6]",,Ground Pass,,22.865913,,,Honoka Hayashi,131653.0,,,,,,,1,Regular Play,Moeka Minami,25638.0,Left Center Back,83,Japan Women's,1210,['45ec2ab0-b744-437e-9169-760dcf985797'],0,,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:46:00.141,Pass,
,,,,,,,,,,,,,,,,,,1.431982,,,,,,,,,,,,,e1e374ee-815a-4205-8b46-bb9b0613f5dc,1719,,"[58.7, 42.8]",3893805,46,,,,1.6431336,,Right Foot,,,,"[56.7, 70.4]",,Ground Pass,,27.672369,,,Shiori Miyake,131814.0,,,,,,,1,Regular Play,Honoka Hayashi,131653.0,Left Defensive Midfield,83,Japan Women's,1210,['c775b9e7-566a-4447-b791-e0014b6550ff'],3,,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:46:03.054,Pass,
,,,,,,,,,,,,,,,,,,1.449411,,,,,,,,,,,,,e106aaa9-bd3d-4e04-a3cd-63525371d819,1722,,"[55.6, 70.9]",3893805,46,,,,0.26466978,,Right Foot,,,,"[77.0, 76.7]",,Ground Pass,,22.172054,,,Risa Shimizu,25624.0,,,,,,,1,Regular Play,Shiori Miyake,131814.0,Right Center Back,83,Japan Women's,1210,['920fc173-0069-424b-95ee-1c439ffe9922'],5,,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:46:05.682,Pass,
,,,,,,,,,,,,,,,,,,1.998655,,,,,,,,,,,,,7da78076-f213-41bb-b27f-03548a669b34,1726,,"[77.2, 75.0]",3893805,46,,,,-1.0927464,,Right Foot,,,,"[87.2, 55.7]",,Ground Pass,,21.736835,,,Mina Tanaka,85500.0,,,,,,,1,Regular Play,Risa Shimizu,25624.0,Right Wing Back,83,Japan Women's,1210,"['a0ae3a23-173a-45c4-879d-6364194d2c85', 'cc1ac938-d526-4f75-a6bf-c7df4a48defe']",7,,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:46:07.205,Pass,True
,,,,,,,,,,,,,,,,,,1.746117,,,,,,,,,,,,,64e78086-dc54-4159-86fb-68bbbde1ad69,1729,,"[90.8, 36.1]",3893805,46,,,,-1.4011714,,Left Foot,,,,"[93.9, 18.0]",,Ground Pass,,18.36355,,,Hina Sugita,25635.0,,,,,,,1,Regular Play,Mina Tanaka,85500.0,Center Forward,83,Japan Women's,1210,['15d45afb-83bc-4222-aaef-9d15e58e8679'],12,,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:46:12.301,Pass,
,,,,,,,,,,,,,,,,,,1.528245,,,,,,,,,,,,,16b72be4-dab4-4384-80c4-8c414c251b20,1732,,"[99.7, 14.5]",3893805,46,,,,1.2992429,,Right Foot,True,,,"[106.8, 40.0]",,High Pass,,26.469982,,,Mina Tanaka,85500.0,,,,,,,1,Regular Play,Hina Sugita,25635.0,Left Wing Back,83,Japan Women's,1210,['086637b0-3a47-429e-ada3-fb28a8a69e8d'],17,,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:46:17.172,Pass,
,,,,,,,,,,,,,,,,,,0.954037,,,,,,,,,,,,,cf747848-c144-4996-83d5-c0d5ab40a41f,1736,,"[105.1, 40.2]",3893805,46,,,,-1.1011964,baf45c38-2197-48d5-a41b-9011a433bb27,Left Foot,,,,"[108.5, 33.5]",,Low Pass,,7.5133214,,,Hikaru Naomoto,401929.0,True,,,,,,1,Regular Play,Mina Tanaka,85500.0,Center Forward,83,Japan Women's,1210,"['aef951cc-dac9-4cda-8f4d-042ccd207fb7', 'f1cd58fa-91c5-4768-bf10-cf1c59883970']",18,,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:46:18.738,Pass,True
,,,,,,,,,,,,,,,,,,2.902882,,,,,,,,,,,,,9bca8e3f-e087-4f57-bd7b-e2db873f603c,1740,,"[7.0, 44.1]",3893805,46,,,,0.2978995,,Right Foot,,,,"[53.9, 58.5]",,High Pass,,49.06088,,Incomplete,Katherine Maria Alvarado Aguilar,34480.0,,,,,,Goal Kick,1,From Goal Kick,Daniela Solera Vega,401802.0,Goalkeeper,84,Costa Rica Women's,1832,"['25fc540b-eaba-453f-acf1-54236c580aef', 'ceaac597-4d70-4657-a80a-5ecb454ab85a']",49,,,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:46:49.816,Pass,
,,,,,,,,,,,,,,,,,,0.859852,,,,,,,,,,,,,ceaac597-4d70-4657-a80a-5ecb454ab85a,1742,,"[66.2, 21.6]",3893805,46,,,True,-0.3109983,,,,,,"[77.4, 18.0]",,Low Pass,,11.764353,,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Honoka Hayashi,131653.0,Left Defensive Midfield,84,Costa Rica Women's,1832,"['2ca4d9a1-ece8-4154-a5f8-4c041cfc81b8', '4a5f8f28-7814-4e9a-9b0b-6b48a3b19c74', '9bca8e3f-e087-4f57-bd7b-e2db873f603c']",52,,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:46:52.719,Pass,True
,,,,,,,,,,,,,,,,,,1.077795,,,,,,,,,,,,,eee1955a-6ce1-43a9-b035-8084d0cf2213,1745,,"[67.1, 8.7]",3893805,46,,,True,1.0227724,,,,,,"[71.8, 16.4]",,High Pass,,9.021087,,Incomplete,Honoka Hayashi,131653.0,,,,,,Recovery,1,From Goal Kick,Hina Sugita,25635.0,Left Wing Back,84,Costa Rica Women's,1832,"['5e9d81d1-f9ed-4b7e-9eac-6adb378849fe', '9f89d5cd-88de-47e3-9bce-a78f27dbb6e2', 'a2fc4b0a-4778-4575-8345-3777166ee422']",56,,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:46:56.415,Pass,True
,,,,,,,,,,,,,,,,,,1.646199,,,,,,,,,,,,,9f89d5cd-88de-47e3-9bce-a78f27dbb6e2,1748,,"[48.3, 63.7]",3893805,46,,,,-1.5131679,,Head,,,,"[48.9, 53.3]",,High Pass,,10.417294,,,Cristín Yorleny Granados Gómez,401804.0,,,,,,Recovery,1,From Goal Kick,Katherine Maria Alvarado Aguilar,34480.0,Left Defensive Midfield,84,Costa Rica Women's,1832,"['190ad77f-2027-4ed3-b92f-a28176684219', 'eee1955a-6ce1-43a9-b035-8084d0cf2213']",57,,,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:46:57.493,Pass,
,,,,,,,,,,,,,,,,,,1.405145,,,,,,,,,,,,,6c02cc97-9f49-43b0-a5d0-a8f4eb943aa6,1751,,"[48.9, 52.6]",3893805,46,,,,-0.52506757,,Left Foot,,,,"[63.4, 44.2]",,High Pass,,16.757387,,,Gabriela Guillén Alvarez,34485.0,,,,,,,1,From Goal Kick,Cristín Yorleny Granados Gómez,401804.0,Right Defensive Midfield,84,Costa Rica Women's,1832,['9b68efe8-8fd2-42b8-8191-80a88b8da338'],59,,,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:46:59.219,Pass,
,,,,,,,,,,,,,,,,,,1.309584,,,,,,,,,,,,,e31eeb63-d421-41da-a6fc-5dabd3778afa,1755,,"[62.5, 44.4]",3893805,47,,,,-0.56386936,,Right Foot,,,,"[76.1, 35.8]",,High Pass,,16.090992,,Incomplete,Priscila Chinchilla,34483.0,,,,,,,1,From Goal Kick,Gabriela Guillén Alvarez,34485.0,Left Midfield,84,Costa Rica Women's,1832,"['55858fe0-a5aa-4079-b780-d7a7212b0b0e', 'd00ad393-3fd4-4317-95ad-65ea803576a9', 'ff9983fc-ab78-4f71-b167-cf013a7e4eb4']",0,,,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:47:00.852,Pass,True
,,,,,,,,,,,,,,,,,,3.681527,,,,,,,,,,,,,e831f90f-a039-4334-a9c8-e58e53e956ca,1758,,"[55.4, 52.4]",3893805,47,,,,-0.15182798,,Head,,,,"[73.7, 49.6]",,High Pass,,18.512968,,Incomplete,Priscila Chinchilla,34483.0,,,,,,Recovery,1,From Goal Kick,Katherine Maria Alvarado Aguilar,34480.0,Left Defensive Midfield,84,Costa Rica Women's,1832,"['c36949a8-c60a-4afe-943f-264261299c28', 'ec850212-f485-4a74-afdb-646ae97ed7d3']",7,,,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:47:07.331,Pass,
,,,,,,,,,,,,,,,,,,1.933759,,,,,,,,,,,,,ec850212-f485-4a74-afdb-646ae97ed7d3,1761,,"[46.4, 30.5]",3893805,47,,,,-0.5063263,,Right Foot,,,,"[57.4, 24.4]",,High Pass,,12.5781555,,Incomplete,Hikaru Naomoto,401929.0,,,,,,Recovery,1,From Goal Kick,Yui Hasegawa,25632.0,Right Defensive Midfield,84,Costa Rica Women's,1832,"['7dd1ec00-dc26-440c-bd08-eef1903302f7', '831659b7-db12-4a31-9d90-8d9915b9f882', 'e831f90f-a039-4334-a9c8-e58e53e956ca']",11,,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:47:11.013,Pass,
,,,,,,,,,,,,,,,,,,1.116945,,,,,,,,,,,,,7dd1ec00-dc26-440c-bd08-eef1903302f7,1764,,"[62.7, 55.7]",3893805,47,,,True,0.40749368,,,,,,"[76.6, 61.7]",,High Pass,,15.139683,,Incomplete,Melissa Herrera Monge,30958.0,,,,,,Recovery,1,From Goal Kick,Katherine Maria Alvarado Aguilar,34480.0,Left Defensive Midfield,84,Costa Rica Women's,1832,"['25f82de1-d9c0-4dbc-abff-9d77c1938a57', '3c34e5e9-a0e1-4bcd-ba96-b0429f9cdffb', '85f9c6b7-8387-44be-94a4-a74676fe066b', 'ec850212-f485-4a74-afdb-646ae97ed7d3']",12,,,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:47:12.947,Pass,True
,,,,,,,,,,,,,,,,,,1.606363,,,,,,,,,,,,,a3fea010-ae6f-4a46-a2fb-e8161034c5d4,1770,,"[42.9, 17.5]",3893805,47,,,,-2.9190261,,Left Foot,,,,"[23.9, 13.2]",,Ground Pass,,19.480503,,,Moeka Minami,25638.0,,,,,,,1,Regular Play,Hina Sugita,25635.0,Left Wing Back,85,Japan Women's,1210,['c569e091-dd32-43ef-add0-93f43ec45286'],18,,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:47:18.444,Pass,
,,,,,,,,,,,,,,,,,,1.629098,,,,,,,,,,,,,20674be9-3fb2-438c-a3b2-295405c2a3bb,1773,,"[24.3, 18.2]",3893805,47,,,,1.6334757,,Right Foot,,,,"[22.8, 42.1]",,Ground Pass,,23.947025,,,Saki Kumagai,15257.0,,,,,,,1,Regular Play,Moeka Minami,25638.0,Left Center Back,85,Japan Women's,1210,['0fcb73fc-3f77-4f19-a123-927f7bd08229'],22,,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:47:22.216,Pass,
,,,,,,,,,,,,,,,,,,1.488203,,,,,,,,,,,,,fba32d6c-8446-4610-8b27-677754b6a1da,1776,,"[26.9, 46.0]",3893805,47,,,,1.4116596,,Left Foot,,,,"[29.5, 62.2]",,Ground Pass,,16.407316,,,Shiori Miyake,131814.0,,,,,,,1,Regular Play,Saki Kumagai,15257.0,Center Back,85,Japan Women's,1210,['d00fc97c-ad84-45bd-a1b7-df021c6f4cb1'],26,,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:47:26.242,Pass,
,,,,,,,,,,,,,,,,,,4.915286,,,,,,,,,,,,,4394df6e-ff9d-48ff-83ad-ce64c9b84821,1779,,"[30.6, 65.7]",3893805,47,,,,0.2342175,,Right Foot,,,,"[87.6, 79.3]",,High Pass,,58.6,,Out,Aoba Fujino,401925.0,,,,,,,1,Regular Play,Shiori Miyake,131814.0,Right Center Back,85,Japan Women's,1210,['e7c16fb1-89ef-4806-b5af-1a217408b374'],29,,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:47:29.054,Pass,
,,,,,,,,,,,,,,,,,,1.82192,,,,,,,,,,,,,f37ccb89-3433-4d35-9322-37f9db206b2e,1781,,"[30.6, 0.1]",3893805,47,,,,0.24933119,,,,,,"[52.2, 5.6]",,High Pass,,22.289234,,,María Paula Salas,34478.0,,,,,,Throw-in,1,From Throw In,María Paula Elizondo,294448.0,Left Back,86,Costa Rica Women's,1832,['e08e2568-857c-4ae7-9aec-1e7705c39466'],47,,,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:47:47.745,Pass,
,,,,,,,,,,,,,,,,,,3.112485,,,,,,,,,,,,,75e342f7-70b1-4c29-a367-59e66e969b7b,1790,,"[63.4, 16.1]",3893805,48,,,,0.80831677,,Right Foot,,,,"[97.5, 51.8]",,High Pass,,49.36902,,Incomplete,María Paula Salas,34478.0,,,,,,Free Kick,1,From Free Kick,Mariana De Los Angeles Benavidez,34477.0,Left Center Back,87,Costa Rica Women's,1832,"['741c4a0b-2764-4ff8-bf12-2b3fa00068e3', 'ba1dbb74-d4f5-4427-8aaf-de37aa16ce03']",22,,,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:48:22.195,Pass,
,,,,,,,,,,,,,,,,,,4.203513,,,,,,,,,,,,,ba1dbb74-d4f5-4427-8aaf-de37aa16ce03,1792,,"[22.6, 28.3]",3893805,48,,,True,-0.2948829,,,,,,"[44.0, 21.8]",,High Pass,,22.365376,,Incomplete,Yui Hasegawa,25632.0,,,,,,Recovery,1,From Free Kick,Moeka Minami,25638.0,Left Center Back,87,Costa Rica Women's,1832,"['75e342f7-70b1-4c29-a367-59e66e969b7b', '98484f2c-36b8-4af3-acc1-492c6a61d411', 'c9374b45-6422-4ac3-96ea-43ad6f076437', 'edf39030-aad4-4e03-8981-4411c5a8b50e']",25,,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:48:25.307,Pass,True
,,,,,,,,,,,,,,,,,,1.600722,,,,,,,,,,,,,edf39030-aad4-4e03-8981-4411c5a8b50e,1796,,"[76.1, 58.3]",3893805,48,,,,-2.691303,,Left Foot,,,,"[55.0, 48.1]",,Ground Pass,,23.436083,,,Fabiola Villalobos Morales,401808.0,,,,,,Recovery,1,From Free Kick,Katherine Maria Alvarado Aguilar,34480.0,Left Defensive Midfield,87,Costa Rica Women's,1832,"['8398c837-c2ac-40a7-9da2-ad536bf525c4', 'ba1dbb74-d4f5-4427-8aaf-de37aa16ce03', 'ce01bfc5-54b9-46bc-acb5-c0425f078c3a']",29,,,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:48:29.511,Pass,True
,,,,,,,,,,,,,,,,,,2.063045,,,,,,,,,,,,,1bdb275e-399b-4f88-8246-7c6e2a7ec670,1799,,"[55.0, 48.1]",3893805,48,,,,-1.98292,,Right Foot,,,,"[47.0, 29.8]",,Ground Pass,,19.97223,,,Mariana De Los Angeles Benavidez,34477.0,,,,,,,1,From Free Kick,Fabiola Villalobos Morales,401808.0,Right Center Back,87,Costa Rica Women's,1832,['3081d2e6-6594-4b17-8ae6-a808f139fe2a'],31,,,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:48:31.778,Pass,
,,,,,,,,,,,,,,,,,,2.329237,,,,,,,,,,,,,c762b6a6-a929-439c-87e6-adafce9cb594,1802,,"[46.3, 28.9]",3893805,48,,,,0.24553484,,Left Foot,,,,"[88.6, 39.5]",,High Pass,,43.607914,,,María Paula Salas,34478.0,,,,,,,1,From Free Kick,Mariana De Los Angeles Benavidez,34477.0,Left Center Back,87,Costa Rica Women's,1832,['0c8c8bb6-8cf0-4215-a8c0-28e5270e60bb'],35,,,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:48:35.751,Pass,
,,,,,,,,,,,,,,,,,,1.627398,,,,,,,,,,,,,cb8aaba9-1078-4458-8351-bdf384718ebf,1806,,"[86.3, 37.5]",3893805,48,,,,0.047134873,,Right Foot,,,,"[96.9, 38.0]",,High Pass,,10.611786,,Incomplete,Melissa Herrera Monge,30958.0,,,,,,,1,From Free Kick,María Paula Salas,34478.0,Center Attacking Midfield,87,Costa Rica Women's,1832,"['4bd41780-6cd3-4320-bb3f-8176b5121fcb', '6254f406-7785-4cf5-bf93-e1e9b5417e04']",39,,,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:48:39.306,Pass,
,,,,,,,,,,,,,,,,,,1.678171,,,,,,,,,,,,,6254f406-7785-4cf5-bf93-e1e9b5417e04,1808,,"[23.2, 42.1]",3893805,48,,,,0.32391506,,Right Foot,,,,"[50.9, 51.4]",,High Pass,,29.219515,,,Mina Tanaka,85500.0,,,,,,Recovery,1,From Free Kick,Moeka Minami,25638.0,Left Center Back,87,Costa Rica Women's,1832,"['5cb4da5c-9a17-4eab-a69c-23d507de9476', 'cb8aaba9-1078-4458-8351-bdf384718ebf']",40,,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:48:40.934,Pass,
,,,,,,,,,,,,,,,,,,0.695512,,,,,,,,,,,,,61c22528-2970-4b4a-8526-409b5cd5f318,1821,,"[52.4, 39.1]",3893805,48,,,,-1.8417432,,Right Foot,,,,"[50.9, 33.7]",,Ground Pass,,5.6044626,,,Mina Tanaka,85500.0,,,,,,,1,Regular Play,Yui Hasegawa,25632.0,Right Defensive Midfield,88,Japan Women's,1210,"['0967ac1d-7b4b-4b45-846e-41cfb77de5be', 'd790a0ac-ad44-4cfb-a664-01bf60296883']",49,,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:48:49.497,Pass,True
,,,,,,,,,,,,,,,,,,1.009503,,,,,,,,,,,,,214a19fe-0eb3-4043-8e75-1c7f3645a689,1824,,"[52.0, 27.9]",3893805,48,,,,-1.5935197,,Right Foot,,,,"[51.7, 14.7]",,Ground Pass,,13.203408,,,Hina Sugita,25635.0,,,,,,,1,Regular Play,Mina Tanaka,85500.0,Center Forward,88,Japan Women's,1210,['d91ac90d-0793-4b7f-8e9c-283d8c0b8cd8'],51,,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:48:51.095,Pass,
,,,,,,,,,,,,,,,,,,1.117964,,,,,,,,,,,,,8d6627fd-adeb-4d93-b4a0-12fd2cb44209,1827,,"[49.2, 13.2]",3893805,48,,,,-0.51979464,,Right Foot,,,,"[65.8, 3.7]",,Ground Pass,,19.12616,,,Hikaru Naomoto,401929.0,,,,,,,1,Regular Play,Hina Sugita,25635.0,Left Wing Back,88,Japan Women's,1210,['710a2aa3-03d5-48a6-a83a-8492afc2a38d'],53,,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:48:53.360,Pass,
