50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.519938,,,,,,,,,,,,ed56a03b-a009-49ca-a7d9-eedfe7666527,17,,"[35.7, 31.7]",3893799,0,,,,,-1.4173723,,Right Foot,,,"[38.7, 12.3]",,Ground Pass,,19.630589,,Felicitas Rauch,32355.0,,,,,,1,From Kick Off,Sara Doorsoun-Khajeh,10261.0,Left Center Back,2,Germany Women's,857,['07402cb1-7338-4e15-8b30-7f2c934061e1'],11,,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:11.187,Pass,
,,,,,,,,,,,,,,,,,,1.311817,,,,,,,,,,,,56d69b01-c508-4da7-9cc1-48ff90653fdb,20,,"[38.7, 11.7]",3893799,0,,,,,2.059916,,Left Foot,,,"[32.1, 24.1]",,Ground Pass,,14.047064,,Sara Doorsoun-Khajeh,10261.0,,,,,,1,From Kick Off,Felicitas Rauch,32355.0,Left Back,2,Germany Women's,857,['a10928df-3229-45b4-b897-8b58ed2e568d'],13,,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:13.509,Pass,
,,,,,,,,,,,,,,,,,,1.748897,,,,,,,,,,,,f4e3c680-53c3-41eb-8794-e05c3f5cd0a9,23,,"[32.1, 34.3]",3893799,0,,,,,1.4659194,,Right Foot,,,"[34.1, 53.3]",,Ground Pass,,19.104973,,Kathrin Julia Hendrich,10399.0,,,,,,1,From Kick Off,Sara Doorsoun-Khajeh,10261.0,Left Center Back,2,Germany Women's,857,['9964e923-8a18-4962-a852-d79d002a920a'],17,,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:17.121,Pass,
,,,,,,,,,,,,,,,,,,1.335982,,,,,,,,,,,,09ffbd9e-1728-4804-aaea-726acc4d9262,26,,"[33.9, 54.2]",3893799,0,,,,,-1.592532,,Right Foot,,,"[33.6, 40.4]",,Ground Pass,,13.803261,,Sara Doorsoun-Khajeh,10261.0,,,,,,1,From Kick Off,Kathrin Julia Hendrich,10399.0,Right Center Back,2,Germany Women's,857,['d5fd869d-7670-4ae0-a296-acc066138ade'],19,,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:19.531,Pass,
,,,,,,,,,,,,,,,,,,1.10963,,,,,,,,,,,,5ce02287-8586-44f1-9a19-b334f882e258,29,,"[39.6, 37.7]",3893799,0,,,,,-1.4849861,,Right Foot,,,"[41.2, 19.1]",,Ground Pass,,18.66869,,Felicitas Rauch,32355.0,,,,,,1,From Kick Off,Sara Doorsoun-Khajeh,10261.0,Left Center Back,2,Germany Women's,857,['0ff4206d-b4e1-47c9-95e5-795079aca212'],23,,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:23.040,Pass,
,,,,,,,,,,,,,,,,,,2.00716,,,,,,,,,,,,dd10b603-4057-432b-b1d9-511ba970788a,32,,"[42.8, 17.2]",3893799,0,,,,,0.14623542,,Left Foot,,,"[81.5, 22.9]",,High Pass,,39.117516,Incomplete,Lina Magull,10259.0,,,,,,1,From Kick Off,Felicitas Rauch,32355.0,Left Back,2,Germany Women's,857,"['0309a461-2eae-4ee5-8070-1bb71856564f', 'd7f9bb28-3323-489b-a1b4-6d902de0dd08']",25,,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:25.521,Pass,
,,,,,,,,,,,,,,,,,,0.941859,,,,,,,,,,,,06909578-77a9-4ae6-8df0-59649945e064,37,,"[33.8, 71.6]",3893799,0,,True,,,-0.31656924,,Head,,,"[39.6, 69.7]",,Low Pass,,6.1032777,,Anissa Lahmari,31629.0,,,,,Recovery,1,Regular Play,Elodie Nakkach,31641.0,Right Defensive Midfield,3,Morocco Women's,2391,['e04145ed-5aec-4e74-beb6-c8bacdda7d69'],39,,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:00:39.374,Pass,
,,,,,,,,,,,,,,,,,,0.976252,,,,,,,,,,,,b850d781-fb14-44d1-975c-555e37e32b51,39,,"[39.6, 69.7]",3893799,0,,,,,2.425849,,Right Foot,,,"[32.7, 75.7]",,Ground Pass,,9.14385,,Sakina Ouzraoui Diki,402655.0,,,,,,1,Regular Play,Anissa Lahmari,31629.0,Right Center Forward,3,Morocco Women's,2391,['472331e2-f2de-4890-ad28-a56f83499519'],40,,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:00:40.476,Pass,
,,,,,,,,,,,,,,,,,,1.236125,,,,,,,,,,,,5c6fd0ff-8084-4c41-bbc4-1a691e8bed66,45,,"[32.7, 80.0]",3893799,0,,,,,-0.6794138,,,,,"[40.5, 73.7]",,High Pass,,10.026465,,Anissa Lahmari,31629.0,,,,,Throw-in,1,From Throw In,Sarah Kassi,135877.0,Right Back,4,Morocco Women's,2391,['e66cfc70-5bb7-43ff-b5d2-982093ba201c'],56,,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:00:56.292,Pass,
,,,,,,,,,,,,,,,,,,1.285015,,,,,,,,,,,,e150b98f-7668-4f49-8cdc-2382b9951daf,53,,"[41.9, 74.0]",3893799,0,,,,,1.0939045,,Right Foot,,,"[45.0, 80.0]",,High Pass,,6.7535176,Out,Sakina Ouzraoui Diki,402655.0,,,,,,1,From Throw In,Anissa Lahmari,31629.0,Right Center Forward,4,Morocco Women's,2391,"['f646c46d-87df-481f-9665-5b14301f77f1', 'fb43bec1-e07e-4580-bbad-c1b1a42ba7bd']",58,,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:00:58.584,Pass,True
,,,,,,,,,,,,,,,,,,1.294763,,,,,,,,,,,,3f21d255-ed4b-40fa-ad2c-345981ceb47f,56,,"[55.7, 80.0]",3893799,1,,,,,-0.44994983,,,,,"[70.4, 72.9]",,High Pass,,16.324827,,Rosella Ayane,21048.0,,,,,Throw-in,1,From Throw In,Sarah Kassi,135877.0,Right Back,5,Morocco Women's,2391,['850a7515-2577-4f33-9e0f-de6a4db42a5c'],17,,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:01:17.221,Pass,
,,,,,,,,,,,,,,,,,,2.250814,,,,,,,,,,,,64c73c02-2244-4b88-b69c-0fd178d455f2,58,,"[70.4, 72.9]",3893799,1,,,,,-0.48928303,,Head,,,"[85.8, 64.7]",,High Pass,,17.447063,Incomplete,,,,,,,,1,From Throw In,Rosella Ayane,21048.0,Left Center Forward,5,Morocco Women's,2391,['795c1bcf-5c42-4c88-8817-f28dd0fbb43d'],18,,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:01:18.620,Pass,
,,,,,,,,,,,,,,,,,,1.020502,,,,,,,,,,,,f5fda789-e720-417c-9549-f9df2f22f5ee,61,,"[37.6, 48.1]",3893799,1,,,,,0.83707625,,Right Foot,,,"[43.1, 54.2]",,Ground Pass,,8.213404,,Sara Däbritz,10263.0,,,,,,1,Regular Play,Kathrin Julia Hendrich,10399.0,Right Center Back,6,Germany Women's,857,['da4a5a73-afc4-46a8-8e0d-b8a13fc1de77'],26,,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:26.386,Pass,
,,,,,,,,,,,,,,,,,,2.170537,,,,,,,,,,,,a180d64e-023e-40bb-92f4-1ef592b18f42,64,,"[37.2, 54.7]",3893799,1,,,,,-2.8577986,,Left Foot,,,"[10.8, 47.0]",,Ground Pass,,27.5,,Merle Frohms,15443.0,,,,,,1,Regular Play,Sara Däbritz,10263.0,Right Defensive Midfield,6,Germany Women's,857,['f4a845a4-d3e2-4d1f-8887-533c712c3c3d'],29,,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:29.233,Pass,
,,,,,,,,,,,,,,,,,,1.269183,,,,,,,,,,,,e0269355-e006-4bba-8182-04f88cdbed2b,67,,"[24.7, 41.8]",3893799,1,,,,,-0.16514868,,Right Foot,,,"[30.7, 40.8]",,Ground Pass,,6.0827627,,Sara Doorsoun-Khajeh,10261.0,,,,,,1,Regular Play,Merle Frohms,15443.0,Goalkeeper,6,Germany Women's,857,['ffbdf34a-be95-484e-b2cb-60c93a250530'],36,,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:36.719,Pass,
,,,,,,,,,,,,,,,,,,1.114163,,,,,,,,,,,,9fe4796b-9d62-4900-aaa0-469aa8eb699c,70,,"[33.2, 46.8]",3893799,1,,,,,1.1817523,,Right Foot,,,"[39.8, 62.9]",,Ground Pass,,17.400288,,Kathrin Julia Hendrich,10399.0,,,,,,1,Regular Play,Sara Doorsoun-Khajeh,10261.0,Left Center Back,6,Germany Women's,857,['aa092755-d9ea-4b72-ba79-3ccbe5d3721a'],39,,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:39.113,Pass,
,,,,,,,,,,,,,,,,,,0.987281,,,,,,,,,,,,1ceb587b-f3b3-48f3-b8c1-7a422870bd1b,73,,"[42.7, 58.8]",3893799,1,,,,,-1.735945,,Right Foot,,,"[40.5, 45.6]",,Ground Pass,,13.382077,,Sara Doorsoun-Khajeh,10261.0,,,,,,1,Regular Play,Kathrin Julia Hendrich,10399.0,Right Center Back,6,Germany Women's,857,['e6f5799c-5f40-4bc8-be74-b3449f98d997'],42,,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:42.103,Pass,
,,,,,,,,,,,,,,,,,,1.658914,,,,,,,,,,,,c4da39b0-acdd-42f6-a650-092fa9a20c41,76,,"[41.8, 43.0]",3893799,1,,,,,-1.41467,,Right Foot,,,"[45.2, 21.4]",,Ground Pass,,21.865955,,Felicitas Rauch,32355.0,,,,,,1,Regular Play,Sara Doorsoun-Khajeh,10261.0,Left Center Back,6,Germany Women's,857,['3f466501-ee3f-4d2c-a571-03fb1c33a6f1'],44,,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:44.020,Pass,
,,,,,,,,,,,,,,,,,,1.439922,,,,,,,,,,,,c63e7793-b724-42dc-a23c-551482b60cc6,80,,"[52.5, 17.4]",3893799,1,,,,,-0.70278406,,Left Foot,,,"[69.5, 3.0]",,Ground Pass,,22.279139,,Klara Bühl,25729.0,,,,,,1,Regular Play,Felicitas Rauch,32355.0,Left Back,6,Germany Women's,857,"['bcba2e28-487d-4d3b-8b59-79cc4d6d5e64', 'c17e891f-9be6-41f1-a110-b9c62de37f1a']",47,,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:47.316,Pass,True
,,,,,,,,,,,,,,,,,,1.838104,,,,,,,,,,,,ca0e20f9-76d1-4d08-a82a-d3402dc316fd,84,,"[63.1, 3.5]",3893799,1,,,,,2.5242155,,Right Foot,,,"[40.0, 19.9]",,Ground Pass,,28.329666,,Sara Doorsoun-Khajeh,10261.0,,,,,,1,Regular Play,Klara Bühl,25729.0,Left Wing,6,Germany Women's,857,['76fafbdf-9cbb-47c0-b72c-6973d7f46a4a'],50,,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:50.578,Pass,
,,,,,,,,,,,,,,,,,,1.565953,,,,,,,,,,,,b468268b-a361-4655-9184-7e4516c56feb,87,,"[38.1, 24.1]",3893799,1,,,,,1.4728061,,Right Foot,,,"[41.0, 53.6]",,Ground Pass,,29.6422,,Kathrin Julia Hendrich,10399.0,,,,,,1,Regular Play,Sara Doorsoun-Khajeh,10261.0,Left Center Back,6,Germany Women's,857,['cc75fd6a-40c1-45c9-aea9-3906bd47ac5d'],54,,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:54.063,Pass,
,,,,,,,,,,,,,,,,,,6.354927,,,,,,,,,,,,e0aff105-2900-410c-99a8-814cfb277250,91,,"[51.8, 57.9]",3893799,1,,,,,0.22943012,,Right Foot,,,"[115.6, 72.8]",,High Pass,,65.51679,Incomplete,Svenja Huth,10374.0,,,,,,1,Regular Play,Kathrin Julia Hendrich,10399.0,Right Center Back,6,Germany Women's,857,"['05dd6ea5-6f0d-4978-aaae-6b9c5d525e7a', 'c6fe7aae-e652-4a72-82be-43507e67e161', 'f2ca8e7f-7ba8-45bf-ab57-123c95c1869e']",58,,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:58.276,Pass,True
,,,,,,,,,,,,,,,,,,1.115165,,,,,,,,,,,,940a66bd-770a-4def-875f-064770709f59,100,,"[110.2, 73.9]",3893799,2,,,,,-1.8879597,,Left Foot,,,"[105.9, 60.8]",,Ground Pass,,13.787676,,Lina Magull,10259.0,,,,,,1,Regular Play,Svenja Huth,10374.0,Right Back,6,Germany Women's,857,"['60bef5cf-33f0-4478-89d2-ca325851ac83', '6a51844d-0b08-40f1-bee9-f8d26e0cc984']",7,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:07.749,Pass,True
,,,,,,,,,,,,,,,,,,0.87818,,,,,,,,,,,,f84d6591-8736-4d03-9124-cdc46c65ff28,103,,"[106.0, 56.9]",3893799,2,,,,,-2.3184764,,Right Foot,,,"[100.9, 51.4]",,Ground Pass,,7.5006666,,Melanie Leupolz,15648.0,,,,,,1,Regular Play,Lina Magull,10259.0,Center Attacking Midfield,6,Germany Women's,857,['a3a46559-7cd9-4985-8312-540693faff98'],9,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:09.300,Pass,
,,,,,,,,,,,,,,,,,,0.702857,,,,,,,,,,,,4b49a3fe-f7fe-4722-a50f-19f3d801fead,106,,"[100.4, 50.9]",3893799,2,,,,,2.772259,,Right Foot,,,"[97.3, 52.1]",,Ground Pass,,3.3241541,,Sara Däbritz,10263.0,,,,,,1,Regular Play,Melanie Leupolz,15648.0,Left Defensive Midfield,6,Germany Women's,857,['3bcac561-8ca3-4e2a-a196-ddb261a47a0a'],10,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:10.298,Pass,
,,,,,,,,,,,,,,,,,,2.087979,,,,,,,,,,,,bd793157-6f60-44de-abc1-2787e3c46225,110,,"[95.0, 52.1]",3893799,2,,,,,-1.6694152,,Left Foot,,,"[92.2, 23.8]",,Ground Pass,,28.438179,,Felicitas Rauch,32355.0,,,,,,1,Regular Play,Sara Däbritz,10263.0,Right Defensive Midfield,6,Germany Women's,857,"['25914188-5f22-4905-a7a7-7275cf90700b', 'ec5d1f04-ae4f-4711-ab04-58e99819f274']",11,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:11.915,Pass,True
,,,,,,,,,,,,,,,,,,0.193007,,,,,,,,,,,,1d854b85-bddc-41af-a017-575f503ec011,113,,"[91.8, 19.1]",3893799,2,,,,,0.15264933,,Left Foot,,,"[94.4, 19.5]",,High Pass,,2.6305892,Unknown,,,,,,,,1,Regular Play,Felicitas Rauch,32355.0,Left Back,6,Germany Women's,857,,15,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:15.433,Pass,
,,,,,,,,,,,,,,,,,,1.552332,,,,,,,,,,,,4922f81f-919c-4b76-8f54-d779dc3342e4,115,,"[96.7, 19.2]",3893799,3,,,,,0.8732342,,Right Foot,,,"[120.0, 47.0]",,High Pass,,36.27299,Out,,,,,,,Free Kick,1,From Free Kick,Klara Bühl,25729.0,Left Wing,7,Germany Women's,857,,11,,,,,,,,,,,,,,,,,,Germany Women's,857,00:03:11.295,Pass,
,,,,,,,,,,,,,,,,,,3.304863,,,,,,,,,,,,40db29f7-1e7f-4659-ba10-b151f46ef0e4,116,,"[7.0, 36.1]",3893799,3,,,,,-0.61938703,,Right Foot,,,"[50.9, 4.8]",,High Pass,,53.915676,,Anissa Lahmari,31629.0,,,,,Goal Kick,1,From Goal Kick,Khadija Er-Rmichi,402656.0,Goalkeeper,8,Morocco Women's,2391,['01d6b14a-855f-4d0b-87ff-fc01b10ab1eb'],42,,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:03:42.874,Pass,
,,,,,,,,,,,,,,,,,,0.795138,,,,,,,,,,,,155acda2-da1a-4515-9441-c48c2643b6ef,122,,"[69.9, 80.0]",3893799,3,,,,,-1.3718504,,,,,"[72.4, 67.6]",,Low Pass,,12.649506,,Alexandra Popp,15178.0,,,,,Throw-in,1,From Throw In,Svenja Huth,10374.0,Right Back,9,Germany Women's,857,['865dd5f2-97d7-44f9-8518-9d22c8c4d497'],57,,,,,,,,,,,,,,,,,,Germany Women's,857,00:03:57.383,Pass,
,,,,,,,,,,,,,,,,,,0.119109,,,,,,,,,,,,9b40bd6a-a4e7-4dea-bffc-a14c028faa86,126,,"[73.3, 68.4]",3893799,3,,,,,3.041924,,Left Foot,,,"[71.3, 68.6]",,Low Pass,,2.0099752,Incomplete,Melanie Leupolz,15648.0,,,,,,1,From Throw In,Alexandra Popp,15178.0,Center Forward,9,Germany Women's,857,"['6b1df8fc-e04e-4f3b-9452-e5c5724275b8', '6dba074b-bd53-4ca8-9183-79e0424ab2dc']",58,,,,,,,,,,,,,,,,,,Germany Women's,857,00:03:58.258,Pass,
,,,,,,,,,,,,,,,,,,0.985253,,,,,,,,,,,,77c39bfd-5100-44a1-a60c-5a1604b8e6dc,130,,"[55.1, 75.8]",3893799,4,,,,,-0.26811078,,Right Foot,,,"[73.3, 70.8]",,Ground Pass,,18.874321,Incomplete,Jule Brand,46987.0,,,,,Recovery,1,From Throw In,Kathrin Julia Hendrich,10399.0,Right Center Back,9,Germany Women's,857,"['5eebf27d-6b46-4378-b88f-09d72e341c6d', 'c08bc793-e5f0-41c2-ab5f-3fff3b500122']",0,,,,,,,,,,,,,,,,,,Germany Women's,857,00:04:00.371,Pass,
,,,,,,,,,,,,,,,,,,0.780613,,,,,,,,,,,,c710db32-301c-4b2b-a79a-468f3af6990f,135,,"[50.9, 9.1]",3893799,4,,,,,0.23804636,,Right Foot,,,"[64.5, 12.4]",,Ground Pass,,13.994642,,Anissa Lahmari,31629.0,,,,,,1,From Counter,Ghizlane Chebbak,402663.0,Left Defensive Midfield,10,Morocco Women's,2391,['acdd3977-dcb3-41dc-8f12-ebb3df8953e3'],2,,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:04:02.930,Pass,
