50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.361241,,,,,,,,,,,,,9d16bdc8-efef-4598-8a69-bbfa4e4f99ad,20,,,"[30.4, 11.7]",3893816,0,,,,,-1.2519612,,Right Foot,,,,"[33.8, 1.4]",,Ground Pass,,10.846659,,,,Katherine Lineth Castillo Macías,402793.0,,,,,,,1,Regular Play,Carina Alicia Baltrip-Reyes,402784.0,Left Back,3,Panama Women's,16803,['790b0c6f-e3f3-48ba-b6c5-ffe16027dcf6'],13,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:00:13.320,Pass,
,,,,,,,,,,,,,,,,,,1.949184,,,,,,,,,,,,,ee90cca6-3123-4b83-968f-00d7629ad35a,23,,,"[33.8, 1.4]",3893816,0,,,,,2.4957767,,Right Foot,,,,"[20.0, 11.8]",,Ground Pass,,17.280046,,,,Carina Alicia Baltrip-Reyes,402784.0,,,,,,,1,Regular Play,Katherine Lineth Castillo Macías,402793.0,Right Back,3,Panama Women's,16803,['1e56411b-3f8f-4a0c-9a16-b0e6b48f730b'],14,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:00:14.819,Pass,
,,,,,,,,,,,,,,,,,,0.912123,,,,,,,,,,,,,7bae9ff4-9510-4caa-994e-45a19176396e,26,,,"[20.1, 16.6]",3893816,0,,,,,0.14189705,,Right Foot,,,,"[26.4, 17.5]",,Ground Pass,,6.363961,,,,Schiandra Yael González Jurado,402796.0,,,,,,,1,Regular Play,Carina Alicia Baltrip-Reyes,402784.0,Left Back,3,Panama Women's,16803,['2c24f362-5210-40de-9f5b-d3d0771423df'],19,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:00:19.275,Pass,
,,,,,,,,,,,,,,,,,,1.494113,,,,,,,,,,,,,059862a8-8c4b-4a82-a330-8f4adeee6ec6,29,,,"[26.4, 17.5]",3893816,0,,,,,-2.773721,,Right Foot,,,,"[16.8, 13.8]",,Ground Pass,,10.288342,,,,Carina Alicia Baltrip-Reyes,402784.0,,,,,,,1,Regular Play,Schiandra Yael González Jurado,402796.0,Left Defensive Midfield,3,Panama Women's,16803,['8aac9b66-406e-4de1-bba1-4d41cbcacf91'],20,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:00:20.267,Pass,
,,,,,,,,,,,,,,,,,,0.817063,,,,,,,,,,,,,82f8c295-9700-482f-a6ed-3114e45dae3f,33,,,"[17.0, 11.8]",3893816,0,,,,,-0.8636693,,Right Foot,,,,"[26.4, 0.8]",,Low Pass,,14.469277,,,,Katherine Lineth Castillo Macías,402793.0,,,,,,,1,Regular Play,Carina Alicia Baltrip-Reyes,402784.0,Left Back,3,Panama Women's,16803,"['2e8d98fc-e517-4f67-aba8-2d583cab5086', '46a3e234-8680-437c-ac9e-ceedf193b3da']",21,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:00:21.952,Pass,True
,,,,,,,,,,,,,,,,,,1.328212,,,,,,,,,,,,,c046d22b-66ba-43d1-a6fa-d30d1e7faf71,36,,,"[80.5, 80.0]",3893816,0,,True,,,-0.8502422,,,,,,"[87.7, 71.8]",,Low Pass,,10.912378,,Unknown,,Drew Spence,4638.0,,,,,,Throw-in,1,From Throw In,Tiffany Cameron,25535.0,Right Back,4,Jamaica Women's,1212,['6bde2b50-c0a4-47bb-82fb-6acd3c8aa888'],31,,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:00:31.713,Pass,
,,,,,,,,,,,,,,,,,,1.741267,,,,,,,,,,,,,28aad237-3161-426d-baa2-129a467488b9,41,,,"[86.3, 72.4]",3893816,1,,,,,-1.0299773,,Right Foot,True,,,"[108.4, 35.6]",,High Pass,,42.926098,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Trudi Sudan Carter,25553.0,Right Midfield,5,Jamaica Women's,1212,['38a2694d-6ae0-4b49-bac6-6bb0ea6c7c32'],7,,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:01:07.183,Pass,
,,,,,,,,,,,,,,,,,,2.083549,,,,,,,,,,,,,e91b1b4d-e5d5-433e-adfe-948d488a54c2,44,,,"[31.5, 26.3]",3893816,1,,,,,1.2349951,,Right Foot,,,,"[40.4, 51.8]",,High Pass,,27.008516,,,,Emily Masiel Cedeño Coba,402788.0,,,,,,Recovery,1,From Free Kick,Marta Alexandra Cox Villarreal,361339.0,Center Attacking Midfield,5,Jamaica Women's,1212,['58e78627-bc45-4205-a641-fb9760d6c1da'],11,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:01:11.715,Pass,
,,,,,,,,,,,,,,,,,,2.594887,,,,,,,,,,,,,389e124b-234b-4d0b-836f-c5953668ac46,51,,,"[38.5, 21.8]",3893816,1,,,,,2.6456113,,Right Foot,,,,"[9.3, 37.6]",,Ground Pass,,33.200603,,,,Rebecca Leigh Spencer,18158.0,,,,,,Recovery,1,From Free Kick,Jody Brown,25538.0,Left Midfield,5,Jamaica Women's,1212,['da8953a1-198b-4022-a806-8e0247fc61b2'],18,,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:01:18.981,Pass,
,,,,,,,,,,,,,,,,,,1.64,,,,,,,,,,,,,17f0ee22-0ab0-451d-8469-3a936c690aa4,53,,,"[10.4, 37.0]",3893816,1,,True,,,-0.87669295,,Right Foot,,,,"[23.3, 21.5]",,Ground Pass,,20.165813,,,,Chantelle Swaby,25558.0,,,,,,,1,From Free Kick,Rebecca Leigh Spencer,18158.0,Goalkeeper,5,Jamaica Women's,1212,['c112ac8d-6bf7-4a31-9afb-05485ce137b1'],27,,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:01:27.883,Pass,
,,,,,,,,,,,,,,,,,,1.035094,,,,,,,,,,,,,5cbc5691-7375-45ed-b8a9-c1faccf0782f,55,,,"[27.0, 20.7]",3893816,1,,,,,-1.254227,,Right Foot,,,,"[32.7, 3.3]",,Ground Pass,,18.309834,,,,Deneisha Selena Blackwood,25557.0,,,,,,,1,From Free Kick,Chantelle Swaby,25558.0,Left Center Back,5,Jamaica Women's,1212,['98ee9980-e990-4024-996d-5fc0e866533f'],31,,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:01:31.390,Pass,
,,,,,,,,,,,,,,,,,,1.898795,,,,,,,,,,,,,1c6ff774-2677-4f45-9551-fd82a45ebec3,58,,,"[33.9, 3.1]",3893816,1,,,,,0.15367015,,Left Foot,,,,"[70.7, 8.8]",,High Pass,,37.238823,,,,Drew Spence,4638.0,,,,,,,1,From Free Kick,Deneisha Selena Blackwood,25557.0,Left Back,5,Jamaica Women's,1212,['66645e95-59ee-4af3-b94f-49ceb7ba1792'],33,,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:01:33.578,Pass,
,,,,,,,,,,,,,,,,,,1.091607,,,,,,,,,,,,,bf25b57f-f344-4c4f-90be-8c3fd19948d7,66,,,"[45.9, 53.8]",3893816,1,,,,,-0.20749623,,Right Foot,,,,"[55.4, 51.8]",,Ground Pass,,9.708244,,,,Marta Alexandra Cox Villarreal,361339.0,,,,,,,1,From Free Kick,Deysiré Mayte Salazar Biscaino,402798.0,Right Defensive Midfield,5,Jamaica Women's,1212,['0bb975ef-047a-400d-b766-7ed5701063ce'],38,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:01:38.778,Pass,
,,,,,,,,,,,,,,,,,,0.624812,,,,,,,,,,,,,12c79b2d-0270-439e-a6fa-3c2fadea76f2,72,,,"[69.2, 24.0]",3893816,1,,,,,1.6892862,,Right Foot,,,,"[68.2, 32.4]",,Ground Pass,,8.459314,,,,Atlanta Reigan Primus,327719.0,,,,,,Recovery,1,From Free Kick,Drew Spence,4638.0,Left Center Midfield,5,Jamaica Women's,1212,"['884b7bd8-581f-4ab2-b781-574d602c37b2', 'f5ef6a56-44c8-4623-be17-83392cdaf522']",40,,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:01:40.729,Pass,True
,,,,,,,,,,,,,,,,,,1.83587,,,,,,,,,,,,,60d73b0a-0950-4e2e-9488-38e2febf8f20,75,,,"[63.9, 30.4]",3893816,1,,,,,3.0622144,,Right Foot,,,,"[46.3, 31.8]",,Ground Pass,,17.655594,,,,Chantelle Swaby,25558.0,,,,,,,1,From Free Kick,Atlanta Reigan Primus,327719.0,Right Center Midfield,5,Jamaica Women's,1212,['cf843b17-d942-4513-8040-10feca8d9539'],42,,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:01:42.783,Pass,
,,,,,,,,,,,,,,,,,,1.714036,,,,,,,,,,,,,03f7c520-2c64-4aae-bead-a271df98207f,78,,,"[43.4, 34.5]",3893816,1,,,,,1.9052967,,Right Foot,,,,"[37.7, 50.9]",,Ground Pass,,17.362316,,,,Allyson Swaby,25545.0,,,,,,,1,From Free Kick,Chantelle Swaby,25558.0,Left Center Back,5,Jamaica Women's,1212,['940ba52d-5dfc-4c1c-868d-f9f2aab61a4c'],46,,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:01:46.342,Pass,
,,,,,,,,,,,,,,,,,,1.243312,,,,,,,,,,,,,1bf9e281-5043-4a97-b093-1bb3dd70aa8e,81,,,"[37.7, 50.7]",3893816,1,,,,,-1.4659194,,Right Foot,,,,"[39.3, 35.5]",,Ground Pass,,15.283978,,,,Chantelle Swaby,25558.0,,,,,,,1,From Free Kick,Allyson Swaby,25545.0,Right Center Back,5,Jamaica Women's,1212,['5f261c3e-0992-4e8a-9308-d4b65dfa0eb2'],48,,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:01:48.305,Pass,
,,,,,,,,,,,,,,,,,,2.204177,,,,,,,,,,,,,5270b54a-a54f-4a21-b67f-959677ad1a43,84,,,"[40.9, 35.9]",3893816,1,,,,,1.3615168,,Left Foot,,,,"[45.7, 58.5]",,Ground Pass,,23.104113,,,,Allyson Swaby,25545.0,,,,,,,1,From Free Kick,Chantelle Swaby,25558.0,Left Center Back,5,Jamaica Women's,1212,['b3d516a6-dcac-4e41-81cb-50ec132369e7'],52,,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:01:52.773,Pass,
,,,,,,,,,,,,,,,,,,0.869695,,,,,,,,,,,,,fa9440b1-0f87-486d-8780-336388c3651b,87,,,"[69.6, 59.3]",3893816,1,,,,,2.184894,,Left Foot,,,,"[59.8, 73.2]",,Ground Pass,,17.00735,,,,Tiffany Cameron,25535.0,,,,,,,1,From Free Kick,Allyson Swaby,25545.0,Right Center Back,5,Jamaica Women's,1212,['d7a23975-42ef-4cf7-87c4-512600318536'],59,,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:01:59.895,Pass,
,,,,,,,,,,,,,,,,,,1.909894,,,,,,,,,,,,,232989e9-9ccc-469a-83e9-382821764575,90,,,"[63.5, 73.5]",3893816,2,,,,,-0.65440315,,Right Foot,,,,"[89.7, 53.4]",,High Pass,,33.02196,,Incomplete,,Kayla McCoy,41010.0,,,,,,,1,From Free Kick,Tiffany Cameron,25535.0,Right Back,5,Jamaica Women's,1212,"['1749b10c-9165-46bc-8848-71b4c16ad581', 'bd3c730f-63fa-4bf4-9878-593bf3359395']",2,,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:02:02.148,Pass,
,,,,,,,,,,,,,,,,,,1.376856,,,,,,,,,,,,,07f816cc-278d-4288-b08f-9dbf03f8d267,93,,,"[55.7, 54.0]",3893816,2,,,,,-1.0545657,,Head,,,,"[57.8, 50.3]",,Low Pass,,4.2544093,,,,Vyan Sampson,21014.0,,,,,,Recovery,1,From Free Kick,Tiffany Cameron,25535.0,Right Back,5,Jamaica Women's,1212,['458f3c72-c28b-45bf-b009-2c1439c1ed74'],8,,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:02:08.559,Pass,
,,,,,,,,,,,,,,,,,,4.089097,,,,,,,,,,,,,75204d78-7024-4406-a1fe-b6ffdf3e7a78,96,,,"[57.8, 50.5]",3893816,2,,,,,0.17184202,,Right Foot,,,,"[94.1, 56.8]",,High Pass,,36.84264,,Incomplete,,Kayla McCoy,41010.0,,,,,,,1,From Free Kick,Vyan Sampson,21014.0,Center Defensive Midfield,5,Jamaica Women's,1212,"['ea2c80f8-1596-41b3-a95e-adb9c67169a6', 'f4f21666-f1e2-4d5a-9b03-e9a9784ea3ba', 'f6e5f97e-fcb1-44ca-b8e8-336b428fb203']",9,,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:02:09.936,Pass,True
,,,,,,,,,,,,,,,,,,1.588046,,,,,,,,,,,,,96a95363-1f8f-4264-88dc-c134c55b641d,103,,,"[31.3, 16.1]",3893816,2,,,,,-0.8343102,,Right Foot,,,,"[44.9, 1.1]",,Ground Pass,,20.247469,,,,Carina Alicia Baltrip-Reyes,402784.0,,,,,,Free Kick,1,From Free Kick,Yomira Tibisay Pinzón Ríos,402786.0,Left Center Back,7,Panama Women's,16803,['64c034cb-d620-42da-bd2b-975fd58e4bc2'],41,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:02:41.503,Pass,
,,,,,,,,,,,,,,,,,,0.149413,,,,,,,,,,,,,eda21346-1956-4e26-be35-7769f62c9def,107,,,"[45.9, 1.4]",3893816,2,,,,,0.0,,Right Foot,,,,"[48.4, 1.4]",,Ground Pass,,2.5,,Incomplete,,Riley Tanner Rintala,395287.0,,,,,,,1,From Free Kick,Carina Alicia Baltrip-Reyes,402784.0,Left Back,7,Panama Women's,16803,"['adbbe8fb-87ef-4793-b624-448d48f14311', 'bcddf086-a15a-4952-aefb-339f66bfafb2', 'de290bde-b529-4daa-b2d5-7d8dbd3d31b5']",43,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:02:43.773,Pass,True
,,,,,,,,,,,,,,,,,,1.003273,,,,,,,,,,,,,28eb4e35-cafc-442c-8692-34699e5d80aa,110,,,"[52.5, 0.1]",3893816,2,,,,,0.35877067,,,,,,"[62.9, 4.0]",,Low Pass,,11.107204,,,,Marta Alexandra Cox Villarreal,361339.0,,,,,,Throw-in,1,From Throw In,Carina Alicia Baltrip-Reyes,402784.0,Left Back,8,Panama Women's,16803,['d7643b91-4637-4625-8741-3f6f48e9b727'],54,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:02:54.350,Pass,
,,,,,,,,,,,,,,,,,,0.88715,,,,,,,,,,,,,46d7c0f8-b4b5-4af0-8c26-644f185b925a,113,,,"[62.4, 4.0]",3893816,2,,,,,-2.8555412,,Right Foot,,,,"[50.5, 0.5]",,Ground Pass,,12.404032,,,,Carina Alicia Baltrip-Reyes,402784.0,,,,,,,1,From Throw In,Marta Alexandra Cox Villarreal,361339.0,Center Attacking Midfield,8,Panama Women's,16803,"['9ac552fc-11e8-424b-b5cd-04843c9f9daa', 'f01f91ed-7c27-4c17-a6ec-b522f8613bc6']",55,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:02:55.353,Pass,True
,,,,,,,,,,,,,,,,,,5.180473,,,,,,,,,,,,,d129bfdc-734e-43d9-98dd-c511d2062458,117,,,"[50.2, 1.5]",3893816,2,,,,,0.04164258,,Right Foot,,,,"[105.4, 3.8]",,High Pass,,55.247894,,Incomplete,,Lineth Cedeno,135588.0,,,,,,,1,From Throw In,Carina Alicia Baltrip-Reyes,402784.0,Left Back,8,Panama Women's,16803,"['067d8861-d3bf-4e21-a342-74fb9597a978', '610f36c3-060b-4de5-ad29-531cca05166d', 'b76f6f2f-e73c-44d3-92ce-38dc82e9cf3c']",57,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:02:57.399,Pass,True
,,,,,,,,,,,,,,,,,,2.62304,,,,,,,,,,,,,610f36c3-060b-4de5-ad29-531cca05166d,119,,,"[14.7, 76.3]",3893816,3,,,,,-2.0670784,,Left Foot,,,,"[2.3, 53.4]",,Ground Pass,,26.041697,,,,Rebecca Leigh Spencer,18158.0,,,,,,Recovery,1,Regular Play,Allyson Swaby,25545.0,Right Center Back,9,Jamaica Women's,1212,"['092f0b3a-d948-4707-9de7-75ee4c035f2b', 'd129bfdc-734e-43d9-98dd-c511d2062458']",2,,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:03:02.580,Pass,
,,,,,,,,,,,,,,,,,,2.46666,,,,,,,,,,,,,2ef1bc99-7d08-4563-9e30-43922d3ed410,123,,,"[8.7, 46.6]",3893816,3,,,,,-1.1349194,,Right Foot,,,,"[29.1, 2.8]",,High Pass,,48.3177,,,,Deneisha Selena Blackwood,25557.0,,,True,,,,1,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,9,Jamaica Women's,1212,"['29530dd9-8cf5-443b-b51d-911934ca79f7', '51067be5-5693-4440-93fa-3a14dd69bb17']",7,,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:03:07.777,Pass,True
,,,,,,,,,,,,,,,,,,1.043745,,,,,,,,,,,,,ac59b943-5cf0-42c2-84c9-2cb706c5de8d,127,,,"[87.6, 80.0]",3893816,3,,,,,-0.6819437,,,,,,"[97.7, 71.8]",,Low Pass,,13.009612,,,,Lineth Cedeno,135588.0,,,,,,Throw-in,1,From Throw In,Katherine Lineth Castillo Macías,402793.0,Right Back,10,Panama Women's,16803,['bc0c852c-ed97-419e-b417-5ceabaf6e057'],20,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:03:20.620,Pass,
