50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.027275,,,,,,,,,,,,0b095e2b-d186-44de-b772-9cdbce964acd,1389,,,"[70.5, 67.6]",3893815,41,,,,0.33517256,,Left Foot,,,"[79.4, 70.7]",,Ground Pass,,9.424437,,,,Eugénie Le Sommer,10121.0,,,,,,1,Regular Play,Selma Bacha,15471.0,Left Midfield,113,France Women's,861,"['18fa1626-b696-4e0b-93ed-308fa357c0db', '3b32b8e1-2ba0-45df-b230-4c69331ab71d']",2,,,,,,,,,,,,,,,,,France Women's,861,00:41:02.214,Pass,True
,,,,,,,,,,,,,,,,,0.997391,,,,,,,,,,,,7a164e74-7a33-4fe8-a85b-56ceee91ccf8,1397,,,"[69.0, 75.2]",3893815,41,,,,-3.044675,,Left Foot,,,"[54.6, 73.8]",,Ground Pass,,14.4678955,,,,Eve Perisset,10418.0,,,,,,1,Regular Play,Eugénie Le Sommer,10121.0,Right Center Forward,113,France Women's,861,"['2304771c-ea4d-49ed-ad8b-5ddbd1f7039d', 'a22d93b9-2003-47d1-b3a9-a9f666d79e1c']",5,,,,,,,,,,,,,,,,,France Women's,861,00:41:05.504,Pass,True
,,,,,,,,,,,,,,,,,0.963362,,,,,,,,,,,,b955fde4-ad20-4c60-bb13-e7c895c24522,1403,,,"[55.7, 74.3]",3893815,41,,,,-0.6893979,,Right Foot,,,"[63.1, 68.2]",,Ground Pass,,9.590099,,,,Selma Bacha,15471.0,,,,,,1,Regular Play,Eve Perisset,10418.0,Right Back,113,France Women's,861,"['7e3daf08-6006-4a19-a89a-b830d6c94f45', '829c67cf-8a39-4571-9bd3-ba2f8cbfbbfd']",7,,,,,,,,,,,,,,,,,France Women's,861,00:41:07.222,Pass,True
,,,,,,,,,,,,,,,,,1.718658,,,,,,,,,,,,9877f3dc-0bba-478f-aba4-ce015b799394,1407,,,"[57.0, 68.2]",3893815,41,,,,-1.3072857,,Left Foot,,,"[64.5, 40.4]",,High Pass,,28.793922,,,,Sandie Toletti,30971.0,,,,,,1,Regular Play,Selma Bacha,15471.0,Left Midfield,113,France Women's,861,"['13e7f8db-02b9-4039-83e0-a10a54d3191a', '87e38f46-8f27-4ee3-b0dd-756b8fcd743a']",10,,,,,,,,,,,,,,,,,France Women's,861,00:41:10.526,Pass,True
,,,,,,,,,,,,,,,,,1.795115,,,,,,,,,,,,6b1b419c-6daa-4e26-a8fb-242c74ad6db6,1409,,,"[65.2, 40.4]",3893815,41,,,,-2.3918936,,Head,,,"[50.7, 26.9]",,Low Pass,,19.811613,,,,Wendie Renard,10125.0,,,,,,1,Regular Play,Sandie Toletti,30971.0,Left Defensive Midfield,113,France Women's,861,['89e6d01f-c150-4e28-a9dd-061569277f64'],12,,,,,,,,,,,,,,,,,France Women's,861,00:41:12.300,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,682f7a38-10b5-46b7-b977-4ec9f844de56,1412,,,"[50.3, 21.3]",3893815,41,,,,-0.88640463,,Right Foot,,,"[63.6, 5.0]",,Ground Pass,,21.037586,,,,Sakina Karchaoui,10117.0,,,,,,1,Regular Play,Wendie Renard,10125.0,Left Center Back,113,France Women's,861,['e31f4a86-5364-4ae8-b3cb-8cc7441e6251'],15,,,,,,,,,,,,,,,,,France Women's,861,00:41:15.866,Pass,
,,,,,,,,,,,,,,,,,2.776937,,,,,,,,,,,,781f9f9f-5829-4592-8136-27aa59cd073b,1422,,,"[80.0, 12.7]",3893815,42,,,,0.77764636,,Left Foot,,,"[112.5, 44.7]",,High Pass,,45.609756,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Sakina Karchaoui,10117.0,Left Back,114,France Women's,861,['d3dceb5a-8c50-46e2-b827-e6f7285119a4'],6,,,,,,,,,,,,,,,,,France Women's,861,00:42:06.040,Pass,
,,,,,,,,,,,,,,,,,4.212181,,,,,,,,,,,,76e272f7-e9b0-462b-915a-a7e45e3ddf22,1427,,,"[4.6, 39.9]",3893815,42,,,,-0.5848409,,Drop Kick,,,"[55.8, 6.0]",,High Pass,,61.405617,,,,Ariadina Alves Borges,389488.0,,,,,,1,From Keeper,Letícia Izidoro Lima da Silva,131581.0,Goalkeeper,116,Brazil Women's,1203,['847e0371-97d1-411a-a97d-b67c6d280a82'],15,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:42:15.175,Pass,
,,,,,,,,,,,,,,,,,2.430224,,,,,,,,,,,,fdc2d31f-0d94-4c3c-8f20-2ea76d0df1ac,1429,,,"[59.4, 4.5]",3893815,42,,,,0.328647,,Right Foot,,,"[81.1, 11.9]",,High Pass,,22.92706,,,,Débora Cristiane de Oliveira,5044.0,,,,,,1,From Keeper,Ariadina Alves Borges,389488.0,Right Midfield,116,Brazil Women's,1203,['fe68a191-92ef-469c-9d5a-d20053458140'],19,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:42:19.387,Pass,
,,,,,,,,,,,,,,,,,2.228401,,,,,,,,,,,,feec9174-51ba-435a-b723-a89132df076e,1435,,,"[26.8, 59.8]",3893815,42,,,,0.2565166,,Right Foot,,,"[39.0, 63.0]",,Ground Pass,,12.612692,,Incomplete,,Maëlle Lakrar,31784.0,,,,,Recovery,1,From Keeper,Eve Perisset,10418.0,Right Back,116,Brazil Women's,1203,"['05f507b9-8b23-40d2-93cb-9cbfd8089768', 'b971b7f7-04e1-40bf-bd6b-255c2fe5b672']",23,,,,,,,,,,,,,,,,,France Women's,861,00:42:23.838,Pass,
,,,,,,,,,,,,,,,,,3.180492,,,,,,,,,,,,05f507b9-8b23-40d2-93cb-9cbfd8089768,1437,,,"[81.1, 17.1]",3893815,42,,,,1.5876622,6dfebab9-2de2-4152-a60e-5fff9e1ca3de,Right Foot,,,"[80.4, 58.6]",,Ground Pass,,41.5059,,,,Antonia Ronnycleide da Costa Silva,50003.0,True,True,,,Recovery,1,From Keeper,Ariadina Alves Borges,389488.0,Right Midfield,116,Brazil Women's,1203,"['0e7b677c-7bd4-4320-bf83-bbaa8cf6e0f6', 'feec9174-51ba-435a-b723-a89132df076e']",26,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:42:26.067,Pass,
,,,,,,,,,,,,,,,,,2.72244,,,,,,,,,,,,e1e88e4a-fa17-4e77-af1a-2e43ae7db6ee,1442,,,"[11.3, 44.7]",3893815,42,True,,,0.4957501,,Drop Kick,,,"[64.0, 73.2]",,High Pass,,59.91277,,Incomplete,,,,,,,,,1,From Keeper,Pauline Peyraud Magnin,15615.0,Goalkeeper,117,France Women's,861,['d257c187-70e2-449a-88e0-fa535d6accb9'],57,,,,,,,,,,,,,,,,,France Women's,861,00:42:57.772,Pass,
,,,,,,,,,,,,,,,,,2.749922,,,,,,,,,,,,d257c187-70e2-449a-88e0-fa535d6accb9,1444,,,"[56.1, 6.9]",3893815,43,True,,True,-0.08251896,,,,,"[69.4, 5.8]",,High Pass,,13.345411,,Incomplete,,Débora Cristiane de Oliveira,5044.0,,,,,Recovery,1,From Keeper,Adriana Leal da Silva,389489.0,Left Midfield,117,France Women's,861,"['bf1a3a3e-5865-40f3-a45a-97b1edc66950', 'e1e88e4a-fa17-4e77-af1a-2e43ae7db6ee', 'e72877ba-b116-4c67-a368-19fe5fdcf31e', 'f4b20212-96f8-4461-8079-e2e5da403105']",0,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:43:00.495,Pass,True
,,,,,,,,,,,,,,,,,0.534592,,,,,,,,,,,,bf1a3a3e-5865-40f3-a45a-97b1edc66950,1446,,,"[50.7, 74.3]",3893815,43,,,,-1.0592402,,Right Foot,,,"[53.9, 68.6]",,Ground Pass,,6.536819,,Incomplete,,,,,,,,Recovery,1,From Keeper,Eve Perisset,10418.0,Right Back,117,France Women's,861,"['7edad728-1a7b-43e8-ad97-d5e990d02159', 'd257c187-70e2-449a-88e0-fa535d6accb9']",3,,,,,,,,,,,,,,,,,France Women's,861,00:43:03.245,Pass,
,,,,,,,,,,,,,,,,,0.821968,,,,,,,,,,,,7edad728-1a7b-43e8-ad97-d5e990d02159,1447,,,"[66.2, 11.5]",3893815,43,,,,-2.176341,,Left Foot,,,"[62.6, 6.3]",,Ground Pass,,6.3245554,,,,Adriana Leal da Silva,389489.0,,,,,Recovery,1,Regular Play,Débora Cristiane de Oliveira,5044.0,Left Center Forward,118,Brazil Women's,1203,"['4af1f38f-68e8-47a1-b087-c4781ebdae0a', 'bf1a3a3e-5865-40f3-a45a-97b1edc66950']",3,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:43:03.779,Pass,
,,,,,,,,,,,,,,,,,4.153721,,,,,,,,,,,,42076cdf-3dae-426d-8435-63ae08465970,1459,,,"[50.3, 50.6]",3893815,44,,,,0.15199772,,Right Foot,,,"[119.5, 61.2]",,High Pass,,70.00714,,Out,,Kadidiatou Diani,10137.0,,,,,Free Kick,1,From Free Kick,Maëlle Lakrar,31784.0,Right Center Back,119,France Women's,861,['2876adc7-408a-4037-aa85-bf74f6c22e30'],50,,,,,,,,,,,,,,,,,France Women's,861,00:44:50.137,Pass,
,,,,,,,,,,,,,,,,,2.32438,,,,,,,,,,,,c0a2df8d-c664-4a1b-94bc-d96eb03bffd8,1461,,,"[7.0, 44.1]",3893815,45,,,,0.18905877,,Right Foot,,,"[50.9, 52.5]",,High Pass,,44.69642,,,,Luana Bertolucci Paixão,25743.0,,,,,Goal Kick,1,From Goal Kick,Letícia Izidoro Lima da Silva,131581.0,Goalkeeper,120,Brazil Women's,1203,['6d44ebf4-9fac-4c25-b44d-01789de866e2'],23,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:45:23.307,Pass,
,,,,,,,,,,,,,,,,,3.824595,,,,,,,,,,,,d3dfac42-2573-4fc5-ace3-d7a94b12bbe3,1463,,,"[50.9, 52.5]",3893815,45,,,,1.1423593,,Head,,,"[60.4, 73.3]",,High Pass,,22.866789,,Incomplete,,Ariadina Alves Borges,389488.0,,,,,,1,From Goal Kick,Luana Bertolucci Paixão,25743.0,Right Defensive Midfield,120,Brazil Women's,1203,"['53a15b7c-af27-4a57-a140-cdda8524ae2c', 'd2e58188-a212-4c81-9c13-3c0354164036']",25,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:45:25.631,Pass,
,,,,,,,,,,,,,,,,,2.09089,,,,,,,,,,,,53a15b7c-af27-4a57-a140-cdda8524ae2c,1466,,,"[59.7, 6.8]",3893815,45,,,,-0.479031,,Head,,,"[72.6, 0.1]",,High Pass,,14.536161,,Out,,Eugénie Le Sommer,10121.0,,,,,Recovery,1,From Goal Kick,Sakina Karchaoui,10117.0,Left Back,120,Brazil Women's,1203,"['a582058e-20fc-42af-bc4f-10fc04ca06a2', 'c97322cc-b2b0-47b5-9de2-cba1af3ae523', 'd3dfac42-2573-4fc5-ace3-d7a94b12bbe3']",29,,,,,,,,,,,,,,,,,France Women's,861,00:45:29.456,Pass,True
,,,,,,,,,,,,,,,,,1.195255,,,,,,,,,,,,3bb87e35-789d-4faf-b55a-1a7133b77cac,1468,,,"[59.4, 80.0]",3893815,45,,,,-0.6141594,,,,,"[75.0, 69.0]",,High Pass,,19.088217,,,,Luana Bertolucci Paixão,25743.0,,,,,Throw-in,1,From Throw In,Antonia Ronnycleide da Costa Silva,50003.0,Right Back,121,Brazil Women's,1203,['044fe622-72da-4091-84cb-5466973864aa'],42,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:45:42.397,Pass,
,,,,,,,,,,,,,,,,,0.151574,,,,,,,,,,,,0eb9d834-4d08-4b06-9ba7-6480adb7235b,1471,,,"[74.0, 68.5]",3893815,45,,,,0.7853982,,Left Foot,,,"[77.4, 71.9]",,Low Pass,,4.8083262,,Incomplete,,Geyse da Silva Ferreira,25543.0,,,,,,1,From Throw In,Luana Bertolucci Paixão,25743.0,Right Defensive Midfield,121,Brazil Women's,1203,"['cc05d38b-6387-46d9-beba-a50a6d175192', 'fb43340d-356e-433e-a5cf-81a395599b7b']",43,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:45:43.620,Pass,
,,,,,,,,,,,,,,,,,2.364466,,,,,,,,,,,,15445168-ef53-4765-b8d4-7a6328b0eedb,1475,,,"[44.5, 7.8]",3893815,45,,,,0.61629695,,Left Foot,,,"[54.1, 14.6]",,High Pass,,11.764353,,,,Kenza Dali,15421.0,,,,,Recovery,1,Regular Play,Selma Bacha,15471.0,Left Midfield,122,France Women's,861,['ba1071fe-9384-413e-9fa7-0bf3c0db5d32'],44,,,,,,,,,,,,,,,,,France Women's,861,00:45:44.477,Pass,
,,,,,,,,,,,,,,,,,1.12061,,,,,,,,,,,,99506cbf-05de-4a6a-9f91-513b2b76b754,1477,,,"[54.7, 14.9]",3893815,45,,,,-0.82537687,,Head,,,"[58.3, 11.0]",,Low Pass,,5.307542,,,,Sandie Toletti,30971.0,,,,,,1,Regular Play,Kenza Dali,15421.0,Right Midfield,122,France Women's,861,['8a343054-a534-4021-9cb4-72240fd2e5ca'],46,,,,,,,,,,,,,,,,,France Women's,861,00:45:46.842,Pass,
,,,,,,,,,,,,,,,,,1.262863,,,,,,,,,,,,239533fc-1d56-43ef-93e0-fbaabda30d08,1480,,,"[57.9, 10.3]",3893815,45,,,,0.4346702,,Right Foot,,,"[69.1, 15.5]",,Low Pass,,12.348279,,Incomplete,,Kadidiatou Diani,10137.0,,,,,,1,Regular Play,Sandie Toletti,30971.0,Left Defensive Midfield,122,France Women's,861,"['8e45697a-6f82-40ae-af47-f469615aea2a', 'ebd889e3-6f1b-4ef5-89da-799d5bdeb232']",47,,,,,,,,,,,,,,,,,France Women's,861,00:45:47.962,Pass,
,,,,,,,,,,,,,,,,,2.722624,,,,,,,,,,,,8e45697a-6f82-40ae-af47-f469615aea2a,1482,,,"[51.0, 64.6]",3893815,45,,,,-1.751889,,Left Foot,,,"[49.7, 57.5]",,High Pass,,7.218033,,,,Adriana Leal da Silva,389489.0,,,,,Recovery,1,Regular Play,Lauren Eduarda Leal Costa,182466.0,Right Center Back,122,France Women's,861,"['239533fc-1d56-43ef-93e0-fbaabda30d08', '8c89662f-fabe-4619-8d02-af685525527f']",49,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:45:49.225,Pass,
,,,,,,,,,,,,,,,,,1.008424,,,,,,,,,,,,2b25a665-d8b4-4add-876e-49084530948b,1490,,,"[54.6, 46.5]",3893815,45,,,,0.23996617,,Right Foot,,,"[64.0, 48.8]",,Ground Pass,,9.677293,,,,Eugénie Le Sommer,10121.0,,,,,,1,Regular Play,Maëlle Lakrar,31784.0,Right Center Back,122,France Women's,861,"['0c485ec4-d273-4d60-8e2b-8658e0659536', '3688d5a7-6f0c-4a65-8c16-438fa84c27e7']",54,,,,,,,,,,,,,,,,,France Women's,861,00:45:54.717,Pass,True
,,,,,,,,,,,,,,,,,0.795792,,,,,,,,,,,,82f17325-c9f4-41c6-ac18-1913c49e3ad1,1499,,,"[64.3, 47.9]",3893815,45,,,,-0.5942137,,Right Foot,,,"[71.7, 42.9]",,Ground Pass,,8.930845,,,,Onema Grace Geyoro,10272.0,,,,,,1,Regular Play,Eugénie Le Sommer,10121.0,Right Center Forward,122,France Women's,861,['ec53aa96-a157-4a93-9743-874ecd295f0f'],57,,,,,,,,,,,,,,,,,France Women's,861,00:45:57.690,Pass,
,,,,,,,,,,,,,,,,,1.640487,,,,,,,,,,,,d59a9bb4-9bbf-4473-99e1-a45eb048e445,1502,,,"[81.2, 44.7]",3893815,46,,,,-1.3164283,37e0c152-7059-43c2-8a9c-abb01d9c4e2f,Right Foot,,,"[87.7, 19.7]",,Ground Pass,,25.831182,,,,Selma Bacha,15471.0,True,,,,,1,Regular Play,Onema Grace Geyoro,10272.0,Right Defensive Midfield,122,France Women's,861,['f950dbd0-54e8-4b7c-b707-3cd4ae4b8603'],0,,,,,,,,,,,,,,,,,France Women's,861,00:46:00.714,Pass,
,,,,,,,,,,,,,,,,,2.328519,,,,,,,,,,,,6b619c83-bb8a-42a6-9de8-7e734d30f86d,1511,,,"[72.6, 62.1]",3893815,46,,,,0.35950595,,Head,,,"[87.5, 67.7]",,Low Pass,,15.917601,,,,Kenza Dali,15421.0,,,,,Recovery,1,Regular Play,Eve Perisset,10418.0,Right Back,122,France Women's,861,"['b3cdb33f-2f5c-4fac-a7c6-f2dcfe24fba5', 'f3efe193-fcd9-4de6-b27b-1fb4c14ed278']",10,,,,,,,,,,,,,,,,,France Women's,861,00:46:10.783,Pass,True
,,,,,,,,,,,,,,,,,0.984479,,,,,,,,,,,,59ec060e-601e-4fba-93d0-089d2adc37d1,1516,,,"[22.7, 0.1]",3893815,46,,,,1.6138731,,,,,"[22.2, 11.7]",,Low Pass,,11.610771,,,,Kerolin Nicoli Israel Ferraz,105708.0,,,,,Throw-in,1,From Throw In,Tamires Cássia Dias de Britto,25559.0,Left Back,123,Brazil Women's,1203,['a083bd68-0d77-4ca3-ad3b-be5cfbf4acf9'],20,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:46:20.728,Pass,
,,,,,,,,,,,,,,,,,1.003184,,,,,,,,,,,,0e94fb8e-2c3e-4898-abb0-12325f969110,1519,,,"[22.7, 11.7]",3893815,46,,,,-1.3120254,,Right Foot,,,"[24.5, 4.9]",,Ground Pass,,7.034202,,,,Tamires Cássia Dias de Britto,25559.0,,,,,,1,From Throw In,Kerolin Nicoli Israel Ferraz,105708.0,Left Defensive Midfield,123,Brazil Women's,1203,['34fbeaea-0a9b-463c-8ac1-e58a60d066ed'],21,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:46:21.749,Pass,
,,,,,,,,,,,,,,,,,1.870097,,,,,,,,,,,,9b20e612-8293-4bac-b8be-fd24ee50b6ac,1522,,,"[27.6, 4.2]",3893815,46,,,,0.00955385,,Left Foot,,,"[59.0, 4.5]",,High Pass,,31.401434,,Incomplete,,Geyse da Silva Ferreira,25543.0,,,,,,1,From Throw In,Tamires Cássia Dias de Britto,25559.0,Left Back,123,Brazil Women's,1203,"['59a5bc1c-528f-472a-9a5f-b49ca81d0ae4', '7ae0996c-57a4-45c7-af45-7b54db6014c5']",24,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:46:24.387,Pass,
,,,,,,,,,,,,,,,,,1.541028,,,,,,,,,,,,59a5bc1c-528f-472a-9a5f-b49ca81d0ae4,1524,,,"[61.1, 75.6]",3893815,46,,,,-0.028977394,,Head,,,"[74.9, 75.2]",,Low Pass,,13.805796,,,,Onema Grace Geyoro,10272.0,,,,,Recovery,1,From Throw In,Eve Perisset,10418.0,Right Back,123,Brazil Women's,1203,"['9b20e612-8293-4bac-b8be-fd24ee50b6ac', 'bc41eab7-87a6-49a5-ba5a-f0785fbdb7c6']",26,,,,,,,,,,,,,,,,,France Women's,861,00:46:26.257,Pass,
,,,,,,,,,,,,,,,,,1.644848,,,,,,,,,,,,548c64ce-1c8d-48e3-b70a-22452e400a3a,1528,,,"[48.4, 0.1]",3893815,46,True,,,0.4903475,,,,,"[61.7, 7.2]",,High Pass,,15.076471,,,,Geyse da Silva Ferreira,25543.0,,,,,Throw-in,1,From Throw In,Tamires Cássia Dias de Britto,25559.0,Left Back,124,Brazil Women's,1203,['2f5be276-4631-4b96-9822-025e38d3de65'],33,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:46:33.379,Pass,
,,,,,,,,,,,,,,,,,1.487221,,,,,,,,,,,,3ab4bcd0-82c7-42c4-854f-118556604364,1533,,,"[69.2, 80.0]",3893815,46,,,,-0.35507154,,,,,"[87.0, 73.4]",,High Pass,,18.984203,,,,Eugénie Le Sommer,10121.0,,,,,Throw-in,1,From Throw In,Eve Perisset,10418.0,Right Back,125,France Women's,861,['ee0f1c38-9569-4fea-a48a-2ce8b216b375'],51,,,,,,,,,,,,,,,,,France Women's,861,00:46:51.346,Pass,
,,,,,,,,,,,,,,,,,1.61583,,,,,,,,,,,,7eb39b7b-14bb-4da4-b392-8d1fa43678f1,1536,,,"[86.6, 72.9]",3893815,46,,,,-0.4952463,,Right Foot,,,"[100.3, 65.5]",,Low Pass,,15.570806,,Incomplete,,Kadidiatou Diani,10137.0,,,,,,1,From Throw In,Eugénie Le Sommer,10121.0,Right Center Forward,125,France Women's,861,"['507704d9-afa1-4d64-9f3c-c0543acd2b1d', '6896208e-8533-4248-b748-a516429b1690']",52,,,,,,,,,,,,,,,,,France Women's,861,00:46:52.834,Pass,
,,,,,,,,,,,,,,,,,0.154525,,,,,,,,,,,,989afafc-aeb9-47a2-823b-4f5472c4ecd7,1545,,,"[94.3, 75.6]",3893815,46,,,,-2.9441972,,Left Foot,,,"[91.3, 75.0]",,Ground Pass,,3.0594118,,Incomplete,,Kenza Dali,15421.0,,,,,,1,From Throw In,Kadidiatou Diani,10137.0,Left Center Forward,125,France Women's,861,"['68b12beb-e78f-410b-ab39-fe04aeeb8569', 'a3f0b708-f9e2-4416-ae1d-09a7d112a365']",58,,,,,,,,,,,,,,,,,France Women's,861,00:46:58.974,Pass,
,,,,,,,,,,,,,,,,,1.451981,,,,,,,,,,,,b9a8f536-7a70-429f-9b22-c7836b92ca88,1548,,,"[96.3, 80.0]",3893815,47,,,,-0.35662013,,,,,"[111.6, 74.3]",,High Pass,,16.327278,,,,Kenza Dali,15421.0,,,,,Throw-in,1,From Throw In,Eve Perisset,10418.0,Right Back,126,France Women's,861,['aa8abd99-829c-4c0f-9b6d-d5cdb5a9c756'],16,,,,,,,,,,,,,,,,,France Women's,861,00:47:16.946,Pass,
,,,,,,,,,,,,,,,,,0.092034,,,,,,,,,,,,a1ba38b0-1825-4d97-8f58-5732887b2086,1560,,,"[114.3, 74.3]",3893815,47,,,,-1.5707964,,Right Foot,,,"[114.3, 71.1]",,Ground Pass,,3.2,,Incomplete,,,,,,,,,1,From Throw In,Kadidiatou Diani,10137.0,Left Center Forward,126,France Women's,861,['12d28249-0f0c-418a-9dcd-89c5ab1a13da'],25,,,,,,,,,,,,,,,,,France Women's,861,00:47:25.756,Pass,
,,,,,,,,,,,,,,,,,0.237184,,,,,,,,,,,,d2b48e28-cef7-492c-95b6-f8e546512420,1565,,,"[104.4, 71.3]",3893815,47,,,,0.0,,Right Foot,,,"[106.9, 71.3]",,Low Pass,,2.5,,Incomplete,,Kadidiatou Diani,10137.0,,,,,,1,From Throw In,Eve Perisset,10418.0,Right Back,126,France Women's,861,"['bf8be8de-41ce-49ea-a648-72b5200290e8', 'c80ccef0-b0fc-4d38-971f-5efa390f3154', 'e126d525-af4d-4008-908a-5835e424bac0']",29,,,,,,,,,,,,,,,,,France Women's,861,00:47:29.204,Pass,True
,,,,,,,,,,,,,,,,,1.224655,,,,,,,,,,,,0ec2e544-e580-4eae-af17-605bc8426ef4,1571,,,"[28.3, 7.2]",3893815,47,,,,-0.21320452,,Right Foot,,,"[38.0, 5.1]",,Ground Pass,,9.924717,,Incomplete,,Débora Cristiane de Oliveira,5044.0,,,,,,1,From Throw In,Geyse da Silva Ferreira,25543.0,Right Center Forward,126,France Women's,861,"['171cb9f2-200b-4674-864c-c6f82fae0ede', 'a3908b2c-180e-4b13-bdef-62ac09b0d9af', 'fe9e13db-6be1-4ead-a83c-a4e2246fffae']",31,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:47:31.798,Pass,True
,,,,,,,,,,,,,,,,,2.253261,,,,,,,,,,,,a30568df-4be1-48c1-9dfb-925040945ab5,1575,,,"[91.8, 73.4]",3893815,47,,,,0.08673834,,Right Foot,,,"[112.5, 75.2]",,Ground Pass,,20.778114,,,,Kenza Dali,15421.0,,,,,,1,From Throw In,Maëlle Lakrar,31784.0,Right Center Back,126,France Women's,861,['86ea1a58-ae47-475e-8ae4-fb32d3944e2d'],34,,,,,,,,,,,,,,,,,France Women's,861,00:47:34.711,Pass,
,,,,,,,,,,,,,,,,,0.134425,,,,,,,,,,,,6db54ee0-1166-499c-ac65-2663b4467fbb,1578,,,"[115.2, 74.7]",3893815,47,,,,-1.735945,,Right Foot,,,"[114.3, 69.3]",,Low Pass,,5.4744864,,Incomplete,,Kadidiatou Diani,10137.0,,,,,,1,From Throw In,Kenza Dali,15421.0,Right Midfield,126,France Women's,861,"['16b7fb04-dbe9-47b5-a869-ecc7ea9b562c', '49e77b6e-a7c6-476d-a107-63044d9e9dae']",38,,,,,,,,,,,,,,,,,France Women's,861,00:47:38.071,Pass,
,,,,,,,,,,,,,,,,,0.949311,,,,,,,,,,,,1cf2cbbd-1ff4-4284-ad3c-f5412e9b0dcc,1581,,,"[107.6, 80.0]",3893815,48,,,,-1.2592494,,,,,"[111.4, 68.2]",,Low Pass,,12.396773,,Unknown,,Kadidiatou Diani,10137.0,,,,,Throw-in,1,From Throw In,Eve Perisset,10418.0,Right Back,127,France Women's,861,,2,,,,,,,,,,,,,,,,,France Women's,861,00:48:02.305,Pass,
,,,,,,,,,,,,,,,,,0.989948,,,,,,,,,,,,7408cfdd-d5e0-4957-8190-a9e264fe2b4a,1587,,,"[60.0, 40.0]",3893815,45,,,,-2.98083,,Right Foot,,,"[45.2, 37.6]",,Ground Pass,,14.993332,,,,Rafaelle Leone Carvalho Souza,131570.0,,,,,Kick Off,2,From Kick Off,Débora Cristiane de Oliveira,5044.0,Left Center Forward,128,Brazil Women's,1203,['e14ff926-81ce-42dc-a2a0-02945938f986'],0,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:00:00.413,Pass,
,,,,,,,,,,,,,,,,,1.43976,,,,,,,,,,,,0817bb14-b4f5-4da9-ada8-70b769c05551,1590,,,"[46.0, 38.4]",3893815,45,,,,1.2740887,,Left Foot,,,"[50.8, 54.1]",,Ground Pass,,16.417368,,,,Lauren Eduarda Leal Costa,182466.0,,,,,,2,From Kick Off,Rafaelle Leone Carvalho Souza,131570.0,Left Center Back,128,Brazil Women's,1203,['37c4343d-8590-4d5c-89f8-afd801559a46'],2,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:00:02.295,Pass,
,,,,,,,,,,,,,,,,,2.402419,,,,,,,,,,,,d7eb20c9-d0ed-4579-ab5f-96c6423a64e2,1593,,,"[51.8, 53.9]",3893815,45,,,,0.15874079,,Right Foot,,,"[97.4, 61.2]",,High Pass,,46.180622,,Incomplete,,Ariadina Alves Borges,389488.0,,,,,,2,From Kick Off,Lauren Eduarda Leal Costa,182466.0,Right Center Back,128,Brazil Women's,1203,"['45317031-77a7-4eb6-b2d4-413124449164', '72c8ea33-867d-4322-aee6-f7579c0db0c6']",4,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:00:04.907,Pass,
