50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.79334,,,,,,,,,,,,,a5e383ef-a587-42b1-892e-7861377d3d49,992,,,"[51.7, 69.6]",3879633,27,,,,,0.776995,,Right Foot,,,"[57.7, 75.5]",,Ground Pass,,8.414867,,,,Antonio Candreva,7776.0,,,,,,1,From Free Kick,Marco Parolo,8173.0,Right Defensive Midfield,56,Lazio,236,['d270a80e-c6b8-400d-ab37-b16d13df71ec'],7,,,,,,,,,,,,,,,,,Lazio,236,00:27:07.977,Pass,
,,,,,,,,,,,,,,,,,1.063322,,,,,,,,,,,,,21c378c0-020c-4d83-a6ac-8298880ad5cc,995,,,"[57.7, 75.5]",3879633,27,,,,,-1.6879051,,Left Foot,,,"[56.1, 61.9]",,Ground Pass,,13.693794,,,,Lucas Rodrigo Biglia,5510.0,,,,,,1,From Free Kick,Antonio Candreva,7776.0,Right Midfield,56,Lazio,236,['80e20310-df5d-495d-b96d-0aaf1848f900'],10,,,,,,,,,,,,,,,,,Lazio,236,00:27:10.163,Pass,
,,,,,,,,,,,,,,,,,1.005915,,,,,,,,,,,,,db2809a1-2802-410b-a17d-c928950ac9bc,998,,,"[56.1, 61.9]",3879633,27,,,,,2.5032728,,Left Foot,,,"[43.7, 71.1]",,Ground Pass,,15.4402075,,,,Marco Parolo,8173.0,,,,,,1,From Free Kick,Lucas Rodrigo Biglia,5510.0,Left Defensive Midfield,56,Lazio,236,['873954fb-e4e0-446a-94c3-6d9256337880'],11,,,,,,,,,,,,,,,,,Lazio,236,00:27:11.307,Pass,
,,,,,,,,,,,,,,,,,1.6378,,,,,,,,,,,,,65ac3ab1-5c89-48a5-b2e1-04250e3a6eae,1001,,,"[43.4, 56.9]",3879633,27,,,,,-1.1160771,,Left Foot,,,"[56.6, 29.9]",,High Pass,,30.053951,,Incomplete,,Ştefan Daniel Radu,7778.0,,,,,,1,From Free Kick,Marco Parolo,8173.0,Right Defensive Midfield,56,Lazio,236,"['031be4a9-3dee-42c0-b14b-7113f9e05aea', '94ebe669-4fc2-4069-87a0-0379aaad6b24']",15,,,,,,,,,,,,,,,,,Lazio,236,00:27:15.348,Pass,
,,,,,,,,,,,,,,,,,0.990502,,,,,,,,,,,,,bed0f99e-ad95-4d3d-9e34-b44fe7dad047,1009,,,"[63.3, 33.4]",3879633,27,,True,,,1.5707964,,Left Foot,,,"[63.3, 43.9]",,Ground Pass,,10.5,,,,Marco Parolo,8173.0,,,,,Free Kick,1,From Free Kick,Lucas Rodrigo Biglia,5510.0,Left Defensive Midfield,57,Lazio,236,['87a56c32-e7fc-4d7b-8e9e-a64a9f6fe090'],44,,,,,,,,,,,,,,,,,Lazio,236,00:27:44.768,Pass,
,,,,,,,,,,,,,,,,,1.468683,,,,,,,,,,,,,0b618a53-2417-43a5-b6c5-808304fef228,1011,,,"[63.3, 43.9]",3879633,27,,True,,,1.3273765,,Right Foot,,,"[70.8, 74.1]",,Ground Pass,,31.11736,,,,Dušan Basta,8443.0,,,,,,1,From Free Kick,Marco Parolo,8173.0,Right Defensive Midfield,57,Lazio,236,['cc73db93-98d8-4e7f-b8dd-6abc325638a0'],46,,,,,,,,,,,,,,,,,Lazio,236,00:27:46.112,Pass,
,,,,,,,,,,,,,,,,,1.36527,,,,,,,,,,,,,24ad997a-3211-4072-8955-c787a1795b70,1017,,,"[90.5, 71.6]",3879633,27,,,,,-1.1472216,,Right Foot,True,,"[106.1, 37.0]",,Low Pass,,37.95418,,Incomplete,,Sergej Milinković-Savić,5589.0,,,,,,1,From Free Kick,Dušan Basta,8443.0,Right Back,57,Lazio,236,"['c2125052-0e3b-4f8c-82e1-32d83bab8caa', 'c764a0e5-f324-4706-9ebd-eb352ca394ef']",51,,,,,,,,,,,,,,,,,Lazio,236,00:27:51.060,Pass,
,,,,,,,,,,,,,,,,,3.770196,,,,,,,,,,,,,3ccb7590-2e69-4d27-ba0f-f4dd6fd8f48e,1029,,,"[6.0, 44.0]",3879633,29,,,,,0.34756407,,Right Foot,,,"[65.9, 65.7]",,High Pass,,63.709496,,Incomplete,,Marko Livaja,22041.0,,,,,Goal Kick,1,From Goal Kick,Łukasz Skorupski,11508.0,Goalkeeper,59,Empoli,290,"['37bf7d4a-73ac-41c4-a003-8bee0bd690c3', '85b004da-fd06-4684-bc0f-20e9c4062649']",38,,,,,,,,,,,,,,,,,Empoli,290,00:29:38.285,Pass,
,,,,,,,,,,,,,,,,,0.315348,,,,,,,,,,,,,85b004da-fd06-4684-bc0f-20e9c4062649,1032,,,"[54.2, 14.4]",3879633,29,,,,True,0.15660188,,,,,"[56.1, 14.7]",,Low Pass,,1.9235384,,Incomplete,,Filip Đorđević,11427.0,,,,,Recovery,1,From Goal Kick,Senad Lulić,7785.0,Left Midfield,59,Empoli,290,"['39f1d286-36c6-46b0-a2b4-d85ddd3abf89', '3ccb7590-2e69-4d27-ba0f-f4dd6fd8f48e', '3cebbd6b-30f1-408b-a554-d5fab727bc92', 'dd83bd0f-7a77-4726-aff0-c68ddf26c57a']",42,,,,,,,,,,,,,,,,,Lazio,236,00:29:42.055,Pass,True
,,,,,,,,,,,,,,,,,0.996919,,,,,,,,,,,,,c70a9224-edf6-4cbe-a72d-29b2da5a2e49,1035,,,"[57.2, 27.6]",3879633,29,,,,,-2.5393052,,Right Foot,,,"[50.8, 23.2]",,High Pass,,7.7665954,,,,Lucas Rodrigo Biglia,5510.0,,,,,Recovery,1,Regular Play,Marco Parolo,8173.0,Right Defensive Midfield,60,Lazio,236,['a3ef4b9d-c3aa-407b-9d68-4580e2e49525'],43,,,,,,,,,,,,,,,,,Lazio,236,00:29:43.630,Pass,
,,,,,,,,,,,,,,,,,1.679346,,,,,,,,,,,,,79124c3d-5e64-4158-a156-c0e297561a0c,1038,,,"[49.0, 23.6]",3879633,29,,,,,2.4742866,,Right Foot,,,"[35.8, 34.0]",,Ground Pass,,16.804762,,,,Maurício dos Santos Nascimento,9939.0,,,,,,1,Regular Play,Lucas Rodrigo Biglia,5510.0,Left Defensive Midfield,60,Lazio,236,['c48a97d2-5703-4a31-8e31-a21adb2091f3'],44,,,,,,,,,,,,,,,,,Lazio,236,00:29:44.675,Pass,
,,,,,,,,,,,,,,,,,1.495954,,,,,,,,,,,,,1a77e714-d2d9-40ca-803a-7bbe0fa04cbc,1042,,,"[36.8, 35.0]",3879633,29,,,,,-0.9715582,,Right Foot,,,"[54.9, 8.5]",,Ground Pass,,32.09143,,,,Senad Lulić,7785.0,,,,,,1,Regular Play,Maurício dos Santos Nascimento,9939.0,Right Center Back,60,Lazio,236,['af6b095c-431c-431d-a474-7c0bfaef88ac'],51,,,,,,,,,,,,,,,,,Lazio,236,00:29:51.696,Pass,
,,,,,,,,,,,,,,,,,3.697389,,,,,,,,,,,,,4586eab7-b036-4782-9e01-2921521b5f84,1045,,,"[56.4, 6.1]",3879633,29,,,,,0.36292577,,Left Foot,,,"[103.8, 24.1]",,Ground Pass,,50.702663,,Incomplete,,Filip Đorđević,11427.0,,,,,,1,Regular Play,Senad Lulić,7785.0,Left Midfield,60,Lazio,236,"['2fa65cc1-2bf8-4007-87ad-083735b7332e', 'bb223618-091b-46e2-bd05-9b9097d2dd80']",54,,,,,,,,,,,,,,,,,Lazio,236,00:29:54.692,Pass,
,,,,,,,,,,,,,,,,,1.718332,,,,,,,,,,,,,750cc1fb-31ad-473f-b105-4bf23a8188fc,1049,,,"[16.1, 51.3]",3879633,30,,,,,-1.1710153,,Keeper Arm,,,"[19.1, 44.2]",,Ground Pass,,7.7077885,,,,Andrea Costa,8664.0,,,,,,1,From Keeper,Łukasz Skorupski,11508.0,Goalkeeper,61,Empoli,290,['f52beaed-6e72-45a5-8a48-5aae6b2f348a'],0,,,,,,,,,,,,,,,,,Empoli,290,00:30:00.073,Pass,
,,,,,,,,,,,,,,,,,0.819798,,,,,,,,,,,,,fb0dfed7-33e4-48e7-a24f-33d99fb6dd4d,1052,,,"[25.9, 39.2]",3879633,30,,,,,-0.8685394,,Left Foot,,,"[33.6, 30.1]",,Ground Pass,,11.92057,,,,Marcel Büchel,8187.0,,,,,,1,From Keeper,Andrea Costa,8664.0,Left Center Back,61,Empoli,290,['c02fa292-a317-4401-b13a-3f37b908c5e0'],2,,,,,,,,,,,,,,,,,Empoli,290,00:30:02.982,Pass,
,,,,,,,,,,,,,,,,,1.344763,,,,,,,,,,,,,b49bfbf9-0e91-45dd-9851-434d5f1a488c,1054,,,"[33.6, 30.1]",3879633,30,,,,,-3.0107653,,Right Foot,,,"[22.2, 28.6]",,Ground Pass,,11.4982605,,,,Andrea Costa,8664.0,,,,,,1,From Keeper,Marcel Büchel,8187.0,Left Center Midfield,61,Empoli,290,['adbea09d-4c1c-4277-8dc6-9577dbc487ac'],3,,,,,,,,,,,,,,,,,Empoli,290,00:30:03.802,Pass,
,,,,,,,,,,,,,,,,,0.992642,,,,,,,,,,,,,3e6235f5-e749-48dc-9422-cc303e072ae9,1057,,,"[22.2, 28.6]",3879633,30,,,,,0.7154488,,Left Foot,,,"[30.6, 35.9]",,Ground Pass,,11.128792,,,,Leandro Daniel Paredes,16308.0,,,,,,1,From Keeper,Andrea Costa,8664.0,Left Center Back,61,Empoli,290,['0ada3757-0630-4dab-9a1a-77862695cf6d'],6,,,,,,,,,,,,,,,,,Empoli,290,00:30:06.178,Pass,
,,,,,,,,,,,,,,,,,2.365546,,,,,,,,,,,,,782ec888-1c9c-49c8-8cb0-7b50100b4e67,1060,,,"[30.8, 35.9]",3879633,30,,,,,2.0644135,,Left Foot,,,"[20.9, 54.3]",,Ground Pass,,20.894258,,,,Lorenzo Tonelli,7160.0,,,,,,1,From Keeper,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,61,Empoli,290,['e5e07db9-2aa9-459f-92c6-507efeca0b2f'],7,,,,,,,,,,,,,,,,,Empoli,290,00:30:07.985,Pass,
,,,,,,,,,,,,,,,,,5.270309,,,,,,,,,,,,,ceeff444-a34e-4fa9-adaa-c7571e1c2986,1064,,,"[27.1, 58.7]",3879633,30,,,,,0.010701138,,Right Foot,,,"[111.2, 59.6]",,High Pass,,84.10481,,Incomplete,,,,,,,,,1,From Keeper,Lorenzo Tonelli,7160.0,Right Center Back,61,Empoli,290,"['351ae6cb-6ec4-44be-b3ec-1b213efccda1', '5b2b23eb-35b8-4efd-8dc9-a33eb8eb0018']",12,,,,,,,,,,,,,,,,,Empoli,290,00:30:12.597,Pass,True
,,,,,,,,,,,,,,,,,2.191566,,,,,,,,,,,,,3b58b5db-850b-4991-89de-fb1c01001e55,1067,,,"[9.8, 16.8]",3879633,30,,,,,-0.77069336,,Left Foot,,,"[16.7, 10.1]",,Ground Pass,,9.617692,,,,Wesley Hoedt,3588.0,,,,,,1,Regular Play,Federico Marchetti,12491.0,Goalkeeper,62,Lazio,236,['8bf77a97-6717-4ffc-8b20-5cbb7bb21dc8'],19,,,,,,,,,,,,,,,,,Lazio,236,00:30:19.742,Pass,
,,,,,,,,,,,,,,,,,1.517658,,,,,,,,,,,,,fe6d0d30-5bc1-44ae-ad87-40efbde45dc8,1071,,,"[29.8, 4.5]",3879633,30,,,,,0.25380456,,Left Foot,,,"[56.4, 11.4]",,High Pass,,27.480356,,,,Senad Lulić,7785.0,,,,,,1,Regular Play,Wesley Hoedt,3588.0,Left Center Back,62,Lazio,236,"['550908ed-b8e9-4467-b9f6-a85839bb1a01', 'da9f15c3-1550-42e8-b821-cfb3c112fe6c']",24,,,,,,,,,,,,,,,,,Lazio,236,00:30:24.677,Pass,True
,,,,,,,,,,,,,,,,,1.010544,,,,,,,,,,,,,aa15631a-d601-4793-bb31-0369c5ae8f31,1074,,,"[54.9, 9.6]",3879633,30,,,,True,1.345195,,,,,"[57.7, 21.8]",,Low Pass,,12.517188,,Incomplete,,Sergej Milinković-Savić,5589.0,,,,,,1,Regular Play,Senad Lulić,7785.0,Left Midfield,62,Lazio,236,"['42a80261-f6e7-4cc1-9164-9a6a159289b7', 'ddbcb3e7-dcfd-43c5-b672-87b48c9ef56e', 'f150e90a-f747-4edc-8046-11c8f4f91826']",28,,,,,,,,,,,,,,,,,Lazio,236,00:30:28.489,Pass,True
,,,,,,,,,,,,,,,,,0.239439,,,,,,,,,,,,,42a80261-f6e7-4cc1-9164-9a6a159289b7,1076,,,"[62.4, 58.3]",3879633,30,,,,,0.63274884,,Head,,,"[68.4, 62.7]",,Low Pass,,7.44043,,Incomplete,,,,,,,,Recovery,1,Regular Play,Marcel Büchel,8187.0,Left Center Midfield,62,Lazio,236,"['aa15631a-d601-4793-bb31-0369c5ae8f31', 'ee5d534d-c754-4b5b-951c-1a870ccf0398']",29,,,,,,,,,,,,,,,,,Empoli,290,00:30:29.500,Pass,
,,,,,,,,,,,,,,,,,1.427425,,,,,,,,,,,,,a021e153-2f67-4339-a03e-04a47c098015,1079,,,"[68.1, 60.6]",3879633,30,,,,,-2.6779451,,Right Foot,,,"[56.1, 54.6]",,Ground Pass,,13.416408,,,,Lorenzo Tonelli,7160.0,,,,,Free Kick,1,From Free Kick,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,63,Empoli,290,['82a7f785-63d6-4dfb-9a42-17add8f89c66'],49,,,,,,,,,,,,,,,,,Empoli,290,00:30:49.754,Pass,
,,,,,,,,,,,,,,,,,1.63935,,,,,,,,,,,,,65158fed-f70e-49a2-a731-bff0ba9ebd55,1082,,,"[55.7, 54.6]",3879633,30,,,,,-1.6064954,,Right Foot,,,"[55.0, 35.0]",,Ground Pass,,19.612495,,,,Andrea Costa,8664.0,,,,,,1,From Free Kick,Lorenzo Tonelli,7160.0,Right Center Back,63,Empoli,290,['869a9b23-a9e5-4597-a51e-6007205dd1ee'],53,,,,,,,,,,,,,,,,,Empoli,290,00:30:53.725,Pass,
,,,,,,,,,,,,,,,,,3.042818,,,,,,,,,,,,,73fc1c7a-879b-4939-803d-0b9e9b10cd85,1085,,,"[55.0, 31.8]",3879633,30,,,,,0.019228399,,Left Foot,,,"[112.2, 32.9]",,High Pass,,57.210575,,Incomplete,,,,,,,,,1,From Free Kick,Andrea Costa,8664.0,Left Center Back,63,Empoli,290,['f1b0e9bc-797b-4c1e-a7ae-55379cc529de'],56,,,,,,,,,,,,,,,,,Empoli,290,00:30:56.708,Pass,
,,,,,,,,,,,,,,,,,2.234646,,,,,,,,,,,,,8da6dc50-5679-4b60-8041-0f894c9cffde,1088,,,"[9.6, 45.6]",3879633,31,,,,,-1.1033465,,Keeper Arm,,,"[20.2, 24.6]",,Low Pass,,23.523605,,,,Wesley Hoedt,3588.0,,,,,,1,Regular Play,Federico Marchetti,12491.0,Goalkeeper,64,Lazio,236,['fd774579-ed8d-4dca-80a0-ec005bce277d'],0,,,,,,,,,,,,,,,,,Lazio,236,00:31:00.888,Pass,
,,,,,,,,,,,,,,,,,1.442217,,,,,,,,,,,,,c57f2c90-482d-4763-ab89-98b832575f5d,1091,,,"[23.6, 20.2]",3879633,31,,,,,-0.9846877,,Right Foot,,,"[31.7, 8.0]",,Ground Pass,,14.644112,,,,Ştefan Daniel Radu,7778.0,,,,,,1,Regular Play,Wesley Hoedt,3588.0,Left Center Back,64,Lazio,236,['e22f91d6-5e76-49a8-8707-2e40b0f1b5e6'],3,,,,,,,,,,,,,,,,,Lazio,236,00:31:03.847,Pass,
,,,,,,,,,,,,,,,,,3.469989,,,,,,,,,,,,,fc55f08e-c3f7-4b7e-b0f8-2255f02a733b,1105,,,"[31.2, 8.0]",3879633,31,,True,,,0.7163405,,Left Foot,,,"[76.8, 47.7]",,High Pass,,60.460316,,,,Sergej Milinković-Savić,5589.0,,,,,Free Kick,1,From Free Kick,Federico Marchetti,12491.0,Goalkeeper,65,Lazio,236,['2b24b088-4419-420c-933c-be0a84b74db5'],42,,,,,,,,,,,,,,,,,Lazio,236,00:31:42.052,Pass,
,,,,,,,,,,,,,,,,,2.368759,,,,,,,,,,,,,56dc954f-89b0-4656-a04b-3bb52d19a901,1108,,,"[75.0, 46.5]",3879633,31,,,,True,-0.117872104,,,,,"[82.6, 45.6]",,High Pass,,7.653104,,Unknown,,Filip Đorđević,11427.0,,,,,,1,From Free Kick,Sergej Milinković-Savić,5589.0,Center Attacking Midfield,65,Lazio,236,"['08a3f31f-6ec2-49a3-a6cc-7f90d5001200', '9591ad50-5dd4-4e89-8319-f093c7a7a425']",45,,,,,,,,,,,,,,,,,Lazio,236,00:31:45.562,Pass,True
,,,,,,,,,,,,,,,,,3.141124,,,,,,,,,,,,,c27aff5e-290a-4373-879f-b6d29523d38a,1132,,,"[6.0, 44.0]",3879633,35,,,,,-1.0827633,,Right Foot,,,"[14.6, 27.8]",,Ground Pass,,18.341211,,,,Andrea Costa,8664.0,,,,,Goal Kick,1,From Goal Kick,Łukasz Skorupski,11508.0,Goalkeeper,67,Empoli,290,['7c9ab5b9-f3e6-4073-b050-2824dce89988'],29,,,,,,,,,,,,,,,,,Empoli,290,00:35:29.394,Pass,
,,,,,,,,,,,,,,,,,1.707489,,,,,,,,,,,,,f6788684-1140-4a85-be9b-96574f471b6b,1135,,,"[13.9, 20.9]",3879633,35,,,,,-0.41342533,,Left Foot,,,"[44.9, 7.3]",,High Pass,,33.85203,,Incomplete,,,,,,,,,1,From Goal Kick,Andrea Costa,8664.0,Left Center Back,67,Empoli,290,['80c19914-11d4-4de7-9c5e-1a21a43ad328'],34,,,,,,,,,,,,,,,,,Empoli,290,00:35:34.627,Pass,
,,,,,,,,,,,,,,,,,1.050957,,,,,,,,,,,,,80c19914-11d4-4de7-9c5e-1a21a43ad328,1136,,,"[75.2, 72.8]",3879633,35,,,,,-0.69473827,,Head,,,"[83.6, 65.8]",,Low Pass,,10.93435,,,,Antonio Candreva,7776.0,,,,,Interception,1,From Goal Kick,Dušan Basta,8443.0,Right Back,67,Empoli,290,"['92538946-cf56-4ae5-a206-95217649ff56', 'f6788684-1140-4a85-be9b-96574f471b6b']",36,,,,,,,,,,,,,,,,,Lazio,236,00:35:36.335,Pass,
,,,,,,,,,,,,,,,,,1.366529,,,,,,,,,,,,,39cef7da-2012-4ef4-8cc2-e80dde12930d,1139,,,"[84.3, 65.6]",3879633,35,,,,,-1.1226513,,Right Foot,,,"[91.8, 50.0]",,High Pass,,17.309246,,Incomplete,,Senad Lulić,7785.0,,,,,,1,From Goal Kick,Antonio Candreva,7776.0,Right Midfield,67,Empoli,290,"['13b84415-5381-4819-af7d-2ed07f92e4aa', 'a26f73f6-1913-4e55-baf5-fc19d43b4540']",37,,,,,,,,,,,,,,,,,Lazio,236,00:35:37.456,Pass,
,,,,,,,,,,,,,,,,,1.895303,,,,,,,,,,,,,f8464943-28fd-4c43-a7fc-7867303b1517,1146,,,"[28.9, 46.7]",3879633,35,,True,,,1.2338954,,Right Foot,,,"[35.8, 66.4]",,Ground Pass,,20.873428,,,,Vincent Laurini,7155.0,,,,,Free Kick,1,From Free Kick,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,68,Empoli,290,['59529cb9-0670-4509-befa-460ac033c915'],54,,,,,,,,,,,,,,,,,Empoli,290,00:35:54.668,Pass,
,,,,,,,,,,,,,,,,,2.205327,,,,,,,,,,,,,629f5e25-d142-4497-a4c0-316e64bc65c3,1148,,,"[34.7, 67.0]",3879633,35,,True,,,-0.013971147,,Right Foot,,,"[84.8, 66.3]",,High Pass,,50.10489,,Incomplete,,Marko Livaja,22041.0,,,,,,1,From Free Kick,Vincent Laurini,7155.0,Right Back,68,Empoli,290,"['88592ae5-4e0c-44d7-ac20-153a2875e03b', 'cf81a722-28c0-41d8-8e45-642f9aa78d6e']",57,,,,,,,,,,,,,,,,,Empoli,290,00:35:57.504,Pass,
,,,,,,,,,,,,,,,,,2.485269,,,,,,,,,,,,,44abe65a-712b-4d1e-9941-443129c7db5f,1157,,,"[109.9, 80.0]",3879633,36,,,,,-1.3213494,,,,,"[116.6, 53.7]",,High Pass,,27.140007,,,,Piotr Zieliński,5660.0,,,,,Throw-in,1,From Throw In,Vincent Laurini,7155.0,Right Back,69,Empoli,290,['356b09a1-d633-47ed-92f1-1a25be2fd0f3'],29,,,,,,,,,,,,,,,,,Empoli,290,00:36:29.600,Pass,
,,,,,,,,,,,,,,,,,1.040239,,,,,,,,,,,,,86daaef3-5fc9-48ce-81b5-11503a8a7b15,1159,,,"[116.8, 53.2]",3879633,36,,,,,-1.9133291,,Right Foot,True,,"[112.2, 40.3]",,High Pass,,13.69562,,Incomplete,,Massimo Maccarone,40252.0,,,,,,1,From Throw In,Piotr Zieliński,5660.0,Right Center Midfield,69,Empoli,290,"['99a2be05-5106-4d75-abd9-ea7757338a86', 'f5d0084c-bf1a-445a-8bad-22fb734849e8']",32,,,,,,,,,,,,,,,,,Empoli,290,00:36:32.085,Pass,
,,,,,,,,,,,,,,,,,1.355234,,,,,,,,,,,,,688346a7-e18f-48bc-be8c-4a517af862a2,1162,,,"[120.0, 80.0]",3879633,37,,,,,-1.8243726,,Right Foot,,,"[110.8, 44.5]",,High Pass,,36.67274,,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,70,Empoli,290,['0becc0fd-90e6-4793-b69f-eced9ea330a4'],9,,,,,,,,,,,,,,,,,Empoli,290,00:37:09.049,Pass,
,,,,,,,,,,,,,,,,,1.682433,,,,,,,,,,,,,72041a87-aa26-452f-88e4-4986051e55c6,1164,,,"[96.0, 50.9]",3879633,37,,,,,-1.1847702,,Right Foot,,,"[103.6, 32.2]",,High Pass,,20.18539,,Incomplete,,,,,,,,Recovery,1,From Corner,Marcel Büchel,8187.0,Left Center Midfield,70,Empoli,290,['0fd55646-0121-488d-9e45-e99e9a71a885'],11,,,,,,,,,,,,,,,,,Empoli,290,00:37:11.480,Pass,
,,,,,,,,,,,,,,,,,2.545377,,,,,,,,,,,,,9bf105ab-2f2f-4033-8554-2f35d7e954fa,1166,,,"[78.1, 21.2]",3879633,37,,,,,1.0111147,,Left Foot,,,"[104.1, 62.7]",,High Pass,,48.97193,,Incomplete,,Leandro Daniel Paredes,16308.0,,True,,,Recovery,1,From Corner,Mário Rui Silva Duarte,7151.0,Left Back,70,Empoli,290,"['a1bf14d9-6a13-4995-954f-b74029b0f07e', 'f0436b41-ee8c-4b69-b064-23b8b7b26756']",15,,,,,,,,,,,,,,,,,Empoli,290,00:37:15.752,Pass,
,,,,,,,,,,,,,,,,,2.139989,,,,,,,,,,,,,f834ebd5-ff6b-44f7-996c-6da5280b05b0,1169,,,"[85.0, 80.0]",3879633,37,,,,,-0.27032533,,,,,"[109.9, 73.1]",,Low Pass,,25.838343,,,,Marko Livaja,22041.0,,,,,Throw-in,1,From Throw In,Vincent Laurini,7155.0,Right Back,71,Empoli,290,['3a5cf4d7-46db-4ded-8252-ceb58fa875a3'],36,,,,,,,,,,,,,,,,,Empoli,290,00:37:36.388,Pass,
,,,,,,,,,,,,,,,,,3.774948,,,,,,,,,,,,,83864e77-1357-4ee7-ab9a-b7d2c2e4c8bd,1175,,,"[7.0, 36.1]",3879633,37,,,,,-0.18768084,,Left Foot,,,"[66.5, 24.8]",,High Pass,,60.56352,,,,Sergej Milinković-Savić,5589.0,,,,,Goal Kick,1,From Goal Kick,Federico Marchetti,12491.0,Goalkeeper,72,Lazio,236,['94ed2358-05ec-483b-8c92-fd7227b4a8c9'],56,,,,,,,,,,,,,,,,,Lazio,236,00:37:56.442,Pass,
,,,,,,,,,,,,,,,,,0.872354,,,,,,,,,,,,,b6b884bb-177d-4e89-9201-23f2a457bbb1,1178,,,"[66.5, 25.5]",3879633,38,,,,True,-0.27690884,,,,,"[76.0, 22.8]",,High Pass,,9.876234,,,,Filip Đorđević,11427.0,,,,,,1,From Goal Kick,Sergej Milinković-Savić,5589.0,Center Attacking Midfield,72,Lazio,236,"['3cc05c9b-962d-46cb-9e92-926eeb67c9a0', 'b4f3d918-fc8f-4e31-8382-1d4a316566fd']",0,,,,,,,,,,,,,,,,,Lazio,236,00:38:00.217,Pass,True
,,,,,,,,,,,,,,,,,1.311784,,,,,,,,,,,,,d6902b76-3860-4dd2-8b3b-7f41d9ebb89f,1183,,,"[39.5, 60.4]",3879633,38,,True,,,1.226396,,Right Foot,,,"[42.8, 69.6]",,Ground Pass,,9.773945,,,,Vincent Laurini,7155.0,,,,,Free Kick,1,From Free Kick,Lorenzo Tonelli,7160.0,Right Center Back,73,Empoli,290,['5faa791c-0116-4c7c-9cf4-ff7ef46fab38'],28,,,,,,,,,,,,,,,,,Empoli,290,00:38:28.916,Pass,
,,,,,,,,,,,,,,,,,1.130702,,,,,,,,,,,,,42b6cb55-f7dc-4329-8788-db8f40426b2a,1185,,,"[42.8, 69.8]",3879633,38,,,,,-2.1794856,,Right Foot,,,"[35.9, 59.9]",,Ground Pass,,12.067311,,,,Lorenzo Tonelli,7160.0,,,,,,1,From Free Kick,Vincent Laurini,7155.0,Right Back,73,Empoli,290,['f7715a0e-457c-4ccb-90ba-ff223501b08e'],30,,,,,,,,,,,,,,,,,Empoli,290,00:38:30.228,Pass,
,,,,,,,,,,,,,,,,,2.259835,,,,,,,,,,,,,dfe62b6f-1438-4b51-a281-27a2c55cfd65,1189,,,"[38.6, 59.6]",3879633,38,,,,,0.17254102,,Right Foot,,,"[86.8, 68.0]",,High Pass,,48.926476,,,,Riccardo Saponara,7150.0,,,,,,1,From Free Kick,Lorenzo Tonelli,7160.0,Right Center Back,73,Empoli,290,['2466397b-1b97-4bee-b81b-1f8191235d01'],32,,,,,,,,,,,,,,,,,Empoli,290,00:38:32.492,Pass,
,,,,,,,,,,,,,,,,,1.06927,,,,,,,,,,,,,e0872b2f-b90d-464c-8126-9dfd28014683,1195,,,"[89.1, 80.0]",3879633,38,,,,,-1.0158006,,,,,"[95.3, 70.0]",,High Pass,,11.766053,,,,Riccardo Saponara,7150.0,,,,,Throw-in,1,From Throw In,Vincent Laurini,7155.0,Right Back,74,Empoli,290,['e3872951-c794-436a-94d9-cc79c482ec2e'],52,,,,,,,,,,,,,,,,,Empoli,290,00:38:52.289,Pass,
