bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.397122,,,,,,,,,,,,,e3348826-1e2e-43b1-bbd4-142eb270c264,1047,,"[118.4, 10.9]",3879649,36,,,,,1.8717166,,Left Foot,,,"[117.5, 13.8]",,Low Pass,,3.0364454,,Out,,,,,,,,,1,From Throw In,Franco Damián Vázquez,6719.0,Right Attacking Midfield,91,Palermo,2256,['96e471fd-fc2a-40ae-a648-446fc3a1031a'],24,,,,,,,,,,,,,,,,Palermo,2256,00:36:24.163,Pass,True
,,,,,,,,,,,,,,,,1.662542,,,,,,,,,,,,,73c62b5a-1d23-4035-a44a-98d13dd418df,1049,,"[120.0, 0.1]",3879649,37,,,,,1.6973884,,Right Foot,,,"[114.4, 44.1]",,High Pass,True,44.35493,,Incomplete,,Mato Jajalo,30735.0,,True,Inswinging,,Corner,1,From Corner,Aleksandar Trajkovski,30512.0,Left Attacking Midfield,92,Palermo,2256,"['56e2962c-bd1a-4892-824c-c2fb9a359f76', '894b25ae-d3cc-4164-a728-8a54cc4f390e']",19,,,,,,,,,,,,,,,,Palermo,2256,00:37:19.175,Pass,
,,,,,,,,,,,,,,,,1.642202,,,,,,,,,,,,,5bcfb3fa-96ae-4196-90fa-1a99f648de11,1055,,"[120.0, 0.1]",3879649,38,,True,,,1.6963233,,Right Foot,,,"[114.7, 42.1]",,High Pass,True,42.333084,,Incomplete,,,,,True,Inswinging,,Corner,1,From Corner,Aleksandar Trajkovski,30512.0,Left Attacking Midfield,93,Palermo,2256,['1c26feef-b827-4d22-ab6b-e394729f04ff'],37,,,,,,,,,,,,,,,,Palermo,2256,00:38:37.292,Pass,
,,,,,,,,,,,,,,,,2.926808,,,,,,,,,,,,,1be8978a-8e49-4472-9aaa-6fa6d78cfa32,1059,,"[80.0, 19.1]",3879649,38,,,,,0.9223559,,Left Foot,,,"[106.9, 54.6]",,High Pass,,44.540543,,Incomplete,,Mato Jajalo,30735.0,,,,,,1,From Corner,Achraf Lazaar,10032.0,Left Back,93,Palermo,2256,"['3c2061a8-932d-4ea1-aea0-3300c588f490', '70641760-9efd-4d62-b167-981ba7f81f97']",46,,,,,,,,,,,,,,,,Palermo,2256,00:38:46.424,Pass,
,,,,,,,,,,,,,,,,2.587123,,,,,,,,,,,,,9c7b6311-c6da-46ae-a44e-2fbdfe2d4955,1065,,"[94.7, 63.8]",3879649,38,,,,,-0.992973,,Right Foot,True,,"[120.0, 25.0]",,High Pass,,46.319866,,Out,,Uroš Đurđević,23846.0,,,,,,1,From Corner,Oscar Hiljemark,5605.0,Right Center Midfield,93,Palermo,2256,['10ba2364-2f92-4ba2-807f-9843aa63e12e'],54,,,,,,,,,,,,,,,,Palermo,2256,00:38:54.240,Pass,
,,,,,,,,,,,,,,,,2.9565,,,,,,,,,,,,,c893f19a-3436-4aab-b74d-e0e3e82dcddf,1067,,"[6.0, 44.0]",3879649,39,,,,,-0.101590805,,Right Foot,,,"[67.8, 37.7]",,High Pass,,62.120285,,,,Daniel Ciofani,13613.0,,,,,Goal Kick,1,From Goal Kick,Nicola Leali,32037.0,Goalkeeper,94,Frosinone,291,['424a0e0e-7dad-44c8-b90a-beaa140dc28d'],18,,,,,,,,,,,,,,,,Frosinone,291,00:39:18.714,Pass,
,,,,,,,,,,,,,,,,1.185797,,,,,,,,,,,,,be2b9e1c-ed2d-417b-a071-9dee732280f3,1070,,"[67.8, 37.7]",3879649,39,,,,True,0.0,,,,,"[78.5, 37.7]",,High Pass,,10.7,,,,Federico Dionisi,24235.0,,,,,,1,From Goal Kick,Daniel Ciofani,13613.0,Right Center Forward,94,Frosinone,291,"['89975c02-a8c4-40ff-a602-455b8b32a640', 'df01719c-fa3e-4db8-a46e-b34cb0c6252e']",21,,,,,,,,,,,,,,,,Frosinone,291,00:39:21.670,Pass,True
,,,,,,,,,,,,,,,,1.941538,,,,,,,,,,,,,efaa8af6-2e13-4695-ba04-02f5a825d8d3,1073,,"[79.3, 38.2]",3879649,39,,,,,-2.0533097,,Left Foot,,,"[71.6, 23.5]",,Low Pass,,16.594578,,Incomplete,,Danilo Soddimo,11608.0,,,,,,1,From Goal Kick,Federico Dionisi,24235.0,Left Center Forward,94,Frosinone,291,"['4acb6d0f-5410-42c1-8d44-0ccc792dcf17', '5a86e896-4ea9-49e5-9457-e463f411fc11']",23,,,,,,,,,,,,,,,,Frosinone,291,00:39:23.436,Pass,
,,,,,,,,,,,,,,,,1.707138,,,,,,,,,,,,,f7bb42ad-7da1-469e-bdc0-24ef494fc4f0,1078,,"[51.6, 53.9]",3879649,39,,,,,0.7853982,,Right Foot,,,"[68.7, 71.0]",,Ground Pass,,24.183052,,,,Uroš Đurđević,23846.0,,,,,,1,Regular Play,Oscar Hiljemark,5605.0,Right Center Midfield,95,Palermo,2256,"['2ade82bd-da9c-401e-84b3-5254925775ae', 'ad499bcd-b0b0-487a-afe3-286fce742432']",26,,,,,,,,,,,,,,,,Palermo,2256,00:39:26.948,Pass,True
,,,,,,,,,,,,,,,,1.007475,,,,,,,,,,,,,be2d1116-0fb3-4875-b8e1-9f81dd9260e6,1082,,"[66.9, 74.0]",3879649,39,,,,,2.912906,,Right Foot,,,"[55.3, 76.7]",,Ground Pass,,11.91008,,,,Aljaž Struna,24061.0,,,,,,1,Regular Play,Uroš Đurđević,23846.0,Center Forward,95,Palermo,2256,['6f0bad9a-f803-4cd5-ba75-888de5c84635'],29,,,,,,,,,,,,,,,,Palermo,2256,00:39:29.301,Pass,
,,,,,,,,,,,,,,,,0.937469,,,,,,,,,,,,,86e0840e-7503-4be7-b424-ac563d6438c5,1085,,"[55.3, 76.4]",3879649,39,,,,,-0.12914729,,Right Foot,,,"[70.7, 74.4]",,Ground Pass,,15.529327,,,,Oscar Hiljemark,5605.0,,,,,,1,Regular Play,Aljaž Struna,24061.0,Right Back,95,Palermo,2256,['6452a8ef-4527-4a7e-bc1a-9cf7e18bc9f5'],31,,,,,,,,,,,,,,,,Palermo,2256,00:39:31.145,Pass,
,,,,,,,,,,,,,,,,1.239713,,,,,,,,,,,,,92bffe6f-76eb-4b43-a831-6f9802822a77,1089,,"[70.1, 77.9]",3879649,39,,,,,-0.089049585,,Right Foot,,,"[81.3, 76.9]",,Low Pass,,11.2445545,,,,Uroš Đurđević,23846.0,,,,,,1,Regular Play,Oscar Hiljemark,5605.0,Right Center Midfield,95,Palermo,2256,['ae6a7125-5f21-42aa-bee9-fda65cc55203'],33,,,,,,,,,,,,,,,,Palermo,2256,00:39:33.253,Pass,
,,,,,,,,,,,,,,,,1.75453,,,,,,,,,,,,,29f661ad-0c5f-4b64-86c9-eb3b49ca0536,1096,,"[85.6, 70.0]",3879649,41,,,,,-0.78972715,,Left Foot,True,,"[108.6, 46.8]",,High Pass,,32.66864,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Aleksandar Trajkovski,30512.0,Left Attacking Midfield,96,Palermo,2256,['6ad9ab2f-9857-472e-91b0-4fbaea4555e8'],50,,,,,,,,,,,,,,,,Palermo,2256,00:41:50.320,Pass,
,,,,,,,,,,,,,,,,2.617273,,,,,,,,,,,,,caaf39ff-04a2-4e8e-b154-94fe9e481863,1098,,"[85.8, 49.6]",3879649,41,,,,,-1.1872689,,Right Foot,,,"[97.3, 21.1]",,Low Pass,,30.73272,,,,Oscar Hiljemark,5605.0,,,,,Recovery,1,From Free Kick,Mato Jajalo,30735.0,Center Defensive Midfield,96,Palermo,2256,['445050f1-b5d2-4fca-a57c-eb62a991cdf4'],53,,,,,,,,,,,,,,,,Palermo,2256,00:41:53.737,Pass,
,,,,,,,,,,,,,,,,1.070846,,,,,,,,,,,,,109f9a72-548d-4900-9693-c5ef3efc062c,1101,,"[97.3, 20.8]",3879649,41,,,,,1.0646212,,Left Foot,,,"[107.5, 39.2]",,High Pass,,21.038061,,Incomplete,,,,,,,,,1,From Free Kick,Oscar Hiljemark,5605.0,Right Center Midfield,96,Palermo,2256,['228a2f48-e0fa-4d87-8d98-7195dfcb45c4'],56,,,,,,,,,,,,,,,,Palermo,2256,00:41:56.770,Pass,
,,,,,,,,,,,,,,,,3.8973,,,,,,,,,,,,,16e0baec-d8f4-415d-958a-bc9b8b2f7273,1107,,"[6.0, 36.0]",3879649,42,,True,,,-0.009497679,,Right Foot,,,"[79.7, 35.3]",,High Pass,,73.70332,,,,Federico Dionisi,24235.0,,,,,Goal Kick,1,From Goal Kick,Nicola Leali,32037.0,Goalkeeper,97,Frosinone,291,['f4147c60-caa2-4167-b415-1b9a7864099f'],28,,,,,,,,,,,,,,,,Frosinone,291,00:42:28.416,Pass,
,,,,,,,,,,,,,,,,3.225397,,,,,,,,,,,,,cca82a17-e7bf-4c0d-8163-e5aa3d0e1fe1,1109,,"[77.4, 35.4]",3879649,42,,,,,1.1223246,,Right Foot,,,"[88.9, 59.3]",,High Pass,,26.52282,,,,Paolo Sammarco,23349.0,,,,,,1,From Goal Kick,Federico Dionisi,24235.0,Left Center Forward,97,Frosinone,291,['4dc84914-6033-4c50-8a61-d5e06b2e23a7'],33,,,,,,,,,,,,,,,,Frosinone,291,00:42:33.110,Pass,
,,,,,,,,,,,,,,,,1.171199,,,,,,,,,,,,,4b01adda-b616-4f5c-9f36-073425a0d13b,1111,,"[88.9, 60.6]",3879649,42,,,,,-0.54184604,,Right Foot,,,"[99.2, 54.4]",,Ground Pass,,12.022063,,,,Luca Paganini,23470.0,,,,,,1,From Goal Kick,Paolo Sammarco,23349.0,Left Defensive Midfield,97,Frosinone,291,['420420cc-1de5-44e7-8639-1ec94067ef7a'],36,,,,,,,,,,,,,,,,Frosinone,291,00:42:36.335,Pass,
,,,,,,,,,,,,,,,,1.4131,,,,,,,,,,,,,74548990-69b9-490b-ba59-c5fe141c1cbe,1116,,"[98.9, 50.1]",3879649,42,,,,,-2.5435617,c82dd58d-c0ab-4153-b46e-eb3efdeb8b1f,Right Foot,,,"[82.9, 39.2]",,Ground Pass,,19.36001,,,,Daniel Pavlovic,8661.0,True,,,,,1,From Goal Kick,Luca Paganini,23470.0,Right Midfield,97,Frosinone,291,"['7ba524df-ccbd-432d-86b2-39a8011e8c71', 'a3a6b170-8ae6-42b3-824e-f841918f647d']",38,,,,,,,,,,,,,,,,Frosinone,291,00:42:38.912,Pass,True
,,,,,,,,,,,,,,,,1.180807,,,,,,,,,,,,,db35f7d3-5dbf-4c0c-bf54-d2afd92a827f,1123,,"[68.1, 32.7]",3879649,42,,,,True,0.052191366,,,,,"[81.5, 33.4]",,Low Pass,,13.418271,,Incomplete,,Danilo Soddimo,11608.0,,,,,Recovery,1,From Goal Kick,Modibo Diakité,174418.0,Right Center Back,97,Frosinone,291,"['3c928296-76c3-442c-ae39-d19b0c22c96d', '8d1c7e99-07b1-4c6e-84cf-9a167281cd39', 'a06f2cd2-eb09-400b-aa93-afea75dc9dbf']",44,,,,,,,,,,,,,,,,Frosinone,291,00:42:44.349,Pass,True
,,,,,,,,,,,,,,,,1.9224,,,,,,,,,,,,,bf66b6e7-3729-4bb0-913c-824dd126d895,1129,,"[43.4, 46.1]",3879649,42,,,,,0.8319278,,Left Foot,,,"[64.9, 69.7]",,High Pass,,31.925068,,,,Oscar Hiljemark,5605.0,,,,,,1,Regular Play,Mato Jajalo,30735.0,Center Defensive Midfield,98,Palermo,2256,"['042cc612-8026-4dc9-84c7-44a882697710', 'fab32cc0-0f81-43a1-8fd1-7b5abaf5a6c3']",46,,,,,,,,,,,,,,,,Palermo,2256,00:42:46.580,Pass,True
,,,,,,,,,,,,,,,,2.215499,,,,,,,,,,,,,92e7e792-3021-450c-bd64-23286afc7290,1132,,"[69.1, 58.6]",3879649,42,,,,,-0.8098688,,Left Foot,,,"[97.0, 29.3]",,Ground Pass,,40.458622,,,,Ivaylo Chochev,40349.0,,,,,,1,Regular Play,Oscar Hiljemark,5605.0,Right Center Midfield,98,Palermo,2256,['63bd1604-2f38-4f8b-9948-d09d7adbbaa8'],51,,,,,,,,,,,,,,,,Palermo,2256,00:42:51.656,Pass,
,,,,,,,,,,,,,,,,3.936042,,,,,,,,,,,,,4ca2b63b-5290-4efd-a072-286f9d504d32,1134,,"[97.0, 29.3]",3879649,42,,,,,0.89520615,,Left Foot,,,"[120.0, 58.0]",,Ground Pass,,36.778934,,Out,,Uroš Đurđević,23846.0,,,,,,1,Regular Play,Ivaylo Chochev,40349.0,Left Center Midfield,98,Palermo,2256,['ad70dff5-cb6d-4830-9e36-8fe68b0b54e0'],53,,,,,,,,,,,,,,,,Palermo,2256,00:42:53.871,Pass,
,,,,,,,,,,,,,,,,4.114397,,,,,,,,,,,,,22323870-fde1-4fb4-8328-909e785d30f3,1136,,"[6.0, 44.0]",3879649,43,,True,,,-0.38631755,,Right Foot,,,"[80.0, 13.9]",,High Pass,,79.88748,,,,Federico Dionisi,24235.0,,,,,Goal Kick,1,From Goal Kick,Nicola Leali,32037.0,Goalkeeper,99,Frosinone,291,['38176b6d-dfc7-4198-9086-9296d5c9b3f3'],26,,,,,,,,,,,,,,,,Frosinone,291,00:43:26.736,Pass,
,,,,,,,,,,,,,,,,0.988882,,,,,,,,,,,,,3b1cd242-dec5-410c-903b-e2ef3e1c6c6e,1141,,"[49.7, 2.9]",3879649,43,,,,,0.02238432,,Left Foot,,,"[63.1, 3.2]",,Low Pass,,13.4033575,,Incomplete,,Mirko Gori,20636.0,,,,,Recovery,1,From Goal Kick,Daniel Pavlovic,8661.0,Left Back,99,Frosinone,291,"['c83b3438-fe90-48aa-8265-03b9298b5a2b', 'ea5ae5dc-19b2-4a11-97ea-621cd71445fe']",35,,,,,,,,,,,,,,,,Frosinone,291,00:43:35.149,Pass,
,,,,,,,,,,,,,,,,0.972718,,,,,,,,,,,,,b54a9ce9-f022-495b-a6c3-7f5b962951ce,1146,,"[57.0, 76.9]",3879649,43,,,,,-1.6252878,,Right Foot,,,"[56.7, 71.4]",,Ground Pass,,5.508176,,,,Franco Damián Vázquez,6719.0,,,,,,1,Regular Play,Oscar Hiljemark,5605.0,Right Center Midfield,100,Palermo,2256,"['1c473e57-0073-48c4-a198-4323e3827999', '59280d59-41be-4730-9902-02bffb9ab127']",37,,,,,,,,,,,,,,,,Palermo,2256,00:43:37.183,Pass,True
,,,,,,,,,,,,,,,,2.102302,,,,,,,,,,,,,d9faa94e-8412-42e3-99e2-f7ec589b2dc5,1150,,"[64.5, 46.8]",3879649,43,,,,,-0.9883847,,Left Foot,,,"[83.6, 17.8]",,High Pass,,34.724773,,,,Ivaylo Chochev,40349.0,,,,,,1,Regular Play,Franco Damián Vázquez,6719.0,Right Attacking Midfield,100,Palermo,2256,['7ae15325-a7bd-4c0e-bd2d-6574b0c69749'],42,,,,,,,,,,,,,,,,Palermo,2256,00:43:42.118,Pass,
,,,,,,,,,,,,,,,,1.107592,,,,,,,,,,,,,e27c5870-9281-42f1-8783-3c0cf544a4b1,1155,,"[75.1, 26.6]",3879649,43,,,,,0.38050637,,Right Foot,,,"[89.1, 32.2]",,Ground Pass,,15.078462,,,,Oscar Hiljemark,5605.0,,,,,,1,Regular Play,Ivaylo Chochev,40349.0,Left Center Midfield,100,Palermo,2256,"['541e10f9-4254-47c5-93ed-b960be24fc2c', 'c3d96d63-76fd-4cc6-acd0-c29a5311fe70']",50,,,,,,,,,,,,,,,,Palermo,2256,00:43:50.361,Pass,True
,,,,,,,,,,,,,,,,0.533858,,,,,,,,,,,,,42cff40b-8665-4923-9def-eefa551f9dae,1157,,"[89.1, 32.2]",3879649,43,,,,,0.4636476,e8aae411-8f61-45b0-aa88-ba63a9da160f,Right Foot,,,"[94.3, 34.8]",,Ground Pass,,5.813777,,,,Aleksandar Trajkovski,30512.0,True,,,,,1,Regular Play,Oscar Hiljemark,5605.0,Right Center Midfield,100,Palermo,2256,['b14ab896-07fd-4914-83b3-65cdab878ea9'],51,,,,,,,,,,,,,,,,Palermo,2256,00:43:51.469,Pass,
,,,,,,,,,,,,,,,,1.693898,,,,,,,,,,,,,0c3ff6fb-9ab0-448f-bcb6-38eb6c05470b,1162,,"[7.7, 36.4]",3879649,44,,,,,-0.89750886,,Keeper Arm,,,"[21.1, 19.6]",,Ground Pass,,21.489532,,,,Leonardo Blanchard,387847.0,,,,,,1,From Keeper,Nicola Leali,32037.0,Goalkeeper,102,Frosinone,291,['415166b3-f8e6-401d-84c5-b1089110c055'],1,,,,,,,,,,,,,,,,Frosinone,291,00:44:01.267,Pass,
,,,,,,,,,,,,,,,,3.060792,,,,,,,,,,,,,bcd9aa3a-5953-4b99-a22c-74ee2c97352c,1165,,"[31.7, 18.8]",3879649,44,,,,,0.36832505,,Left Foot,,,"[95.7, 43.5]",,High Pass,,68.600945,,Incomplete,,Federico Dionisi,24235.0,,,,,,1,Regular Play,Leonardo Blanchard,387847.0,Left Center Back,103,Frosinone,291,"['18d2bf6d-5024-4f3b-9f7c-485bfd71ecfe', '7e17cc43-cfce-4011-b85b-31749b1b1e13']",7,,,,,,,,,,,,,,,,Frosinone,291,00:44:07.596,Pass,
,,,,,,,,,,,,,,,,0.126533,,,,,,,,,,,,,c444fe42-5a11-4e98-b0da-5f75db75341d,1171,,"[86.9, 70.8]",3879649,44,,,,,0.6857295,,Right Foot,,,"[90.2, 73.5]",,Ground Pass,,4.263801,,Incomplete,,Aleandro Rosi,7462.0,,,,,,1,Regular Play,Luca Paganini,23470.0,Right Midfield,103,Frosinone,291,"['bc329fb8-a9c5-4148-9c69-1f1c81dced8a', 'e450cfa3-a50a-4234-a1ea-24b2067bdbe6']",17,,,,,,,,,,,,,,,,Frosinone,291,00:44:17.413,Pass,
,,,,,,,,,,,,,,,,1.8226,,,,,,,,,,,,,bc79b6de-3e64-43bd-b3c6-05ae67e92314,1174,,"[92.7, 80.0]",3879649,44,,,,,-0.33647504,,,,,"[115.0, 72.2]",,Low Pass,,23.624775,,,,Federico Dionisi,24235.0,,,,,Throw-in,1,From Throw In,Aleandro Rosi,7462.0,Right Back,104,Frosinone,291,['430be3ba-4ee8-47e7-a7c9-480bbd6bc234'],25,,,,,,,,,,,,,,,,Frosinone,291,00:44:25.605,Pass,
,,,,,,,,,,,,,,,,3.399004,,,,,,,,,,,,,de56beda-f539-4bf2-a836-bcd62033a17d,1183,,"[2.8, 15.3]",3879649,44,,,,,-0.3386742,,Right Foot,,,"[45.1, 0.4]",,High Pass,,44.84752,,Out,,Uroš Đurđević,23846.0,,,,,,1,From Throw In,Achraf Lazaar,10032.0,Left Back,104,Frosinone,291,['d5e74328-d9d0-4563-8d07-239ef9bd3929'],32,,,,,,,,,,,,,,,,Palermo,2256,00:44:32.541,Pass,
,,,,,,,,,,,,,,,,2.601,,,,,,,,,,,,,d2d1cc03-94ef-4849-8234-27ebca765561,1185,,"[64.4, 80.0]",3879649,44,,,,,-2.1674566,,,,,"[46.4, 53.5]",,Low Pass,,32.035137,,,,Leonardo Blanchard,387847.0,,,,,Throw-in,1,From Throw In,Modibo Diakité,174418.0,Right Center Back,105,Frosinone,291,['57348da0-990e-4839-88e6-0e45d3616b5a'],37,,,,,,,,,,,,,,,,Frosinone,291,00:44:37.877,Pass,
,,,,,,,,,,,,,,,,7.317754,,,,,,,,,,,,,071972c7-29f5-4418-89c9-7eda8b7a4467,1188,,"[47.3, 51.8]",3879649,44,,,,,-0.26466978,,Left Foot,,,"[111.5, 34.4]",,High Pass,,66.51617,,Incomplete,,Daniel Ciofani,13613.0,,,,,,1,From Throw In,Leonardo Blanchard,387847.0,Left Center Back,105,Frosinone,291,"['0d4fc00b-d34a-4911-bf9f-73343e257211', '52316b41-6059-4bab-baf5-ef0372b6412f']",42,,,,,,,,,,,,,,,,Frosinone,291,00:44:42.293,Pass,
,,,,,,,,,,,,,,,,2.804542,,,,,,,,,,,,,ffc065e9-74fb-4e9d-b8dc-8d28c48f9739,1193,,"[15.5, 45.1]",3879649,45,,,,,-0.21020335,,Drop Kick,,,"[76.9, 32.0]",,High Pass,,62.781925,,Incomplete,,Aleksandar Trajkovski,30512.0,,,,,,1,From Throw In,Stefano Sorrentino,7055.0,Goalkeeper,105,Frosinone,291,"['33cff3b8-f839-4b27-88e4-4d463afa38cd', 'b9af424b-632f-4933-ab70-4b2d48a6aba9']",2,,,,,,,,,,,,,,,,Palermo,2256,00:45:02.564,Pass,
,,,,,,,,,,,,,,,,2.626494,,,,,,,,,,,,,33cff3b8-f839-4b27-88e4-4d463afa38cd,1195,,"[43.2, 48.1]",3879649,45,,,,,-0.7829168,,Head,,,"[63.4, 28.0]",,High Pass,,28.49649,,,,Danilo Soddimo,11608.0,,,,,Recovery,1,From Throw In,Modibo Diakité,174418.0,Right Center Back,105,Frosinone,291,"['a136a5b9-67e7-47c4-8bed-71caf709517a', 'ffc065e9-74fb-4e9d-b8dc-8d28c48f9739']",5,,,,,,,,,,,,,,,,Frosinone,291,00:45:05.369,Pass,
,,,,,,,,,,,,,,,,2.262,,,,,,,,,,,,,ad657252-5b14-4e67-a408-37fff504f672,1198,,"[63.4, 28.0]",3879649,45,,,,True,-0.61466295,,,,,"[73.6, 20.8]",,Low Pass,,12.485191,,,,Federico Dionisi,24235.0,,,,,,1,From Throw In,Danilo Soddimo,11608.0,Left Midfield,105,Frosinone,291,"['25caf428-3673-4384-ac9a-d91b68bf97b9', '7a07d3b7-a87b-400c-b674-b8a5ff16194b']",7,,,,,,,,,,,,,,,,Frosinone,291,00:45:07.995,Pass,True
,,,,,,,,,,,,,,,,1.482799,,,,,,,,,,,,,6b4fd011-b703-4ffd-aedf-a369e7acf1d4,1203,,"[75.0, 20.3]",3879649,45,,,,,-0.89421034,,Right Foot,,,"[85.6, 7.1]",,Ground Pass,,16.929264,,,,Mirko Gori,20636.0,,,,,,1,From Throw In,Federico Dionisi,24235.0,Left Center Forward,105,Frosinone,291,"['879d9722-edc2-4bfa-9149-655790b4eba3', '8d6167c6-528d-4284-a873-fdaf7018d658']",10,,,,,,,,,,,,,,,,Frosinone,291,00:45:10.959,Pass,True
,,,,,,,,,,,,,,,,0.905768,,,,,,,,,,,,,f3af122a-dd4f-43c4-976e-c0e7d53364ff,1205,,"[85.2, 9.4]",3879649,45,,,,,0.89049476,,Left Foot,,,"[95.8, 22.5]",,Low Pass,,16.85141,,Incomplete,,Daniel Ciofani,13613.0,,,,,,1,From Throw In,Mirko Gori,20636.0,Right Defensive Midfield,105,Frosinone,291,"['9c6f98ce-a09e-4d05-a325-90190cb07b51', 'ebc48219-3228-491a-b42e-f8810fb43fa9']",12,,,,,,,,,,,,,,,,Frosinone,291,00:45:12.441,Pass,
,,,,,,,,,,,,,,,,4.03067,,,,,,,,,,,,,3c979e62-938d-464f-90a5-989d4fc9c339,1209,,"[15.2, 46.4]",3879649,45,,True,,,-0.2165227,,Drop Kick,,,"[84.3, 31.2]",,High Pass,,70.75203,,Incomplete,,Uroš Đurđević,23846.0,,,,,,1,From Keeper,Stefano Sorrentino,7055.0,Goalkeeper,106,Palermo,2256,"['14298410-b44d-4bad-97a2-417b647cc0b5', 'c4669ff2-1abc-415f-be95-71a5040b9909']",33,,,,,,,,,,,,,,,,Palermo,2256,00:45:33.369,Pass,
,,,,,,,,,,,,,,,,1.893836,,,,,,,,,,,,,14298410-b44d-4bad-97a2-417b647cc0b5,1211,,"[35.8, 48.9]",3879649,45,,,,,-0.75207716,,Head,,,"[54.4, 31.5]",,High Pass,,25.469982,,Incomplete,,,,,,,,Recovery,1,From Keeper,Modibo Diakité,174418.0,Right Center Back,106,Palermo,2256,"['3c979e62-938d-464f-90a5-989d4fc9c339', 'e08eb048-9646-4bee-9164-f5f479498956']",37,,,,,,,,,,,,,,,,Frosinone,291,00:45:37.400,Pass,
,,,,,,,,,,,,,,,,1.257921,,,,,,,,,,,,,e08eb048-9646-4bee-9164-f5f479498956,1212,,"[65.7, 48.6]",3879649,45,,,,,-2.2339993,,Other,,,"[63.2, 45.4]",,Low Pass,,4.060788,,,,Mato Jajalo,30735.0,,,,,Recovery,1,From Keeper,Oscar Hiljemark,5605.0,Right Center Midfield,106,Palermo,2256,"['14298410-b44d-4bad-97a2-417b647cc0b5', 'd5bb1c92-9c08-48ac-8e89-3ef8524da56d']",39,,,,,,,,,,,,,,,,Palermo,2256,00:45:39.294,Pass,
,,,,,,,,,,,,,,,,0.842124,,,,,,,,,,,,,a9f37e1e-a11c-42f3-9c02-05f3256204be,1215,,"[63.6, 48.6]",3879649,45,,,,,0.9438753,,Right Foot,,,"[72.8, 61.3]",,Ground Pass,,15.682156,,Incomplete,,Oscar Hiljemark,5605.0,,,,,,1,From Keeper,Mato Jajalo,30735.0,Center Defensive Midfield,106,Palermo,2256,"['34017549-675c-404f-8465-9267ef182cc3', '43093372-6cc4-414e-b604-eb36d4c51e5b']",41,,,,,,,,,,,,,,,,Palermo,2256,00:45:41.398,Pass,
,,,,,,,,,,,,,,,,3.656277,,,,,,,,,,,,,25034021-f3d6-4b1b-aac4-9f5d52110dcc,1219,,"[50.4, 27.8]",3879649,45,,,,,0.4193246,,Right Foot,,,"[109.4, 54.1]",,High Pass,,64.59636,,Incomplete,,Federico Dionisi,24235.0,,,,,,1,From Keeper,Danilo Soddimo,11608.0,Left Midfield,106,Palermo,2256,"['0670d802-17ce-4479-8b62-63e84cfa8fd0', '22e05176-0508-4def-aec2-69391866050e']",44,,,,,,,,,,,,,,,,Frosinone,291,00:45:44.428,Pass,
,,,,,,,,,,,,,,,,1.089073,,,,,,,,,,,,,c89dcb54-d046-49fa-9040-e2360d852496,1222,,"[10.3, 33.2]",3879649,45,,True,,,-0.15404923,,Keeper Arm,,,"[26.4, 30.7]",,Ground Pass,,16.292944,,,,Giancarlo González Castro,5584.0,,,,,,1,From Keeper,Stefano Sorrentino,7055.0,Goalkeeper,107,Palermo,2256,['87f86e39-eeb9-4389-84fd-5b1cbb954554'],53,,,,,,,,,,,,,,,,Palermo,2256,00:45:53.053,Pass,
,,,,,,,,,,,,,,,,2.113047,,,,,,,,,,,,,cfa350bc-c7b8-4533-a67a-f9c04fa70b59,1224,,"[31.9, 31.0]",3879649,45,,,,,-0.31987438,,Right Foot,,,"[79.9, 15.1]",,High Pass,,50.564907,,,,Aleksandar Trajkovski,30512.0,,,,,,1,From Keeper,Giancarlo González Castro,5584.0,Left Center Back,107,Palermo,2256,,55,,,,,,,,,,,,,,,,Palermo,2256,00:45:55.604,Pass,
