50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,True,,,,,,0.782052,,,,,,,,,,,,,289a7106-1649-460c-aa38-be0f9453c3b0,1833,,,"[46.1, 29.0]",3879696,45,,,,-2.340811,,Left Foot,,,,"[42.9, 25.7]",,Ground Pass,,4.596738,,,,,Francesco Magnanelli,7127.0,,,,,,Interception,2,Regular Play,Gregoire Defrel,7457.0,Center Forward,95,Sassuolo,232,"['2d6c1248-947e-46c9-a4a5-da31147cc01c', '653449d0-f29c-4c67-a4ee-3ca58eceacbd']",28,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:28.930,Pass,
,,,,,,,,,,,,,,,,,,1.187418,,,,,,,,,,,,,26490d0f-e071-4689-8846-b4b8ffc6d06c,1836,,,"[42.9, 25.5]",3879696,45,,,,-0.7443254,,Right Foot,,,,"[50.5, 18.5]",,Ground Pass,,10.332473,,,,,Joseph Alfred Duncan,7698.0,,,,,,,2,Regular Play,Francesco Magnanelli,7127.0,Center Defensive Midfield,95,Sassuolo,232,['1bfea864-433c-4872-8b50-f1d1577f0c20'],30,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:30.078,Pass,
,,,,,,,,,,,,,,,,,,5.900381,,,,,,,,,,,,,9c62a745-579e-4553-b025-9dd9e122fc6a,1839,,,"[58.3, 18.9]",3879696,45,,,,1.4422134,,Left Foot,,,,"[66.2, 80.0]",,Low Pass,,61.608604,,,Out,,Domenico Berardi,7131.0,,,True,,,,2,Regular Play,Joseph Alfred Duncan,7698.0,Left Center Midfield,95,Sassuolo,232,['a39f80f9-57b6-4d91-8313-b3de33e1af30'],32,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:32.704,Pass,
,,,,,,,,,,,,,,,,,,3.14773,,,,,,,,,,,,,fe91587d-8a92-4a5f-8a3b-2785caba46d4,1841,,,"[53.1, 0.1]",3879696,45,,,,2.932911,,,,,,"[27.6, 5.5]",,Low Pass,,26.065495,,,,,Emiliano Moretti,7476.0,,,,,,Throw-in,2,From Throw In,Gastón Alexis Silva Perdomo,28289.0,Left Wing Back,96,Torino,241,['2b0b2ce8-7683-414c-a04f-cc5bf8c7c8ae'],40,,,,,,,,,,,,,,,,,Torino,241,00:00:40.484,Pass,
,,,,,,,,,,,,,,,,,,1.109339,,,,,,,,,,,,,e891d07e-7ffd-4a69-a074-633a2481c745,1844,,,"[28.0, 5.9]",3879696,45,,,,-0.26260906,,Left Foot,,,,"[46.6, 0.9]",,Ground Pass,,19.260323,,,,,Gastón Alexis Silva Perdomo,28289.0,,,,,,,2,From Throw In,Emiliano Moretti,7476.0,Left Center Back,96,Torino,241,['94c9dd42-aec9-4695-9072-5f5b9fc5c204'],46,,,,,,,,,,,,,,,,,Torino,241,00:00:46.832,Pass,
,,,,,,,,,,,,,,,,,,1.592174,,,,,,,,,,,,,0dfbe870-80dd-4cc9-9b51-0b4a01c6348b,1847,,,"[46.6, 0.9]",3879696,45,,,,1.1877192,,Left Foot,,,,"[49.3, 7.6]",,Low Pass,,7.2235727,,,Unknown,,Marco Benassi,7149.0,,,,,,,2,From Throw In,Gastón Alexis Silva Perdomo,28289.0,Left Wing Back,96,Torino,241,['a1bcaa86-49b2-4ccc-9f96-0f00ebcc865a'],48,,,,,,,,,,,,,,,,,Torino,241,00:00:48.015,Pass,
,,,,,,,,,,,,,,,,,,0.947947,,,,,,,,,,,,,c22491ce-85a7-43f9-a343-2cd7922d4892,1852,,,"[50.3, 9.5]",3879696,46,True,,,-2.9631822,,Left Foot,,,,"[44.2, 8.4]",,Ground Pass,,6.1983867,,,,,Marco Benassi,7149.0,,,,,,Free Kick,2,From Free Kick,Emiliano Moretti,7476.0,Left Center Back,97,Torino,241,['dfd21c08-5130-44c7-b864-dcae7370ad71'],9,,,,,,,,,,,,,,,,,Torino,241,00:01:09.044,Pass,
,,,,,,,,,,,,,,,,,,0.904105,,,,,,,,,,,,,e41ed33a-8dc3-4a5e-ba6d-6ca48156272b,1854,,,"[43.9, 8.7]",3879696,46,True,,,-1.2877005,,Right Foot,,,,"[45.5, 3.2]",,Ground Pass,,5.7280016,,,,,Emiliano Moretti,7476.0,,,,,,,2,From Free Kick,Marco Benassi,7149.0,Left Center Midfield,97,Torino,241,['d04aa905-7fb0-41a8-b7de-dd96394d50af'],10,,,,,,,,,,,,,,,,,Torino,241,00:01:10.052,Pass,
,,,,,,,,,,,,,,,,,,0.862164,,,,,,,,,,,,,50db06ea-d6eb-4376-8bd3-21b899652ca7,1856,,,"[47.0, 3.2]",3879696,46,,,,-0.19515842,,Left Foot,,,,"[55.6, 1.5]",,Ground Pass,,8.766413,,,,,Gastón Alexis Silva Perdomo,28289.0,,,,,,,2,From Free Kick,Emiliano Moretti,7476.0,Left Center Back,97,Torino,241,['3cb0e7b2-7c4c-41d0-a4e2-54bdbd6d33f6'],11,,,,,,,,,,,,,,,,,Torino,241,00:01:11.432,Pass,
,,,,,,,,,,,,,,,,,,0.02003,,,,,,,,,,,,,bf09ffd1-7b08-4d23-af2b-9598b01853a1,1860,,,"[56.7, 1.9]",3879696,46,,,,1.2490457,,Left Foot,,,,"[56.9, 2.5]",,Ground Pass,,0.6324555,,,Incomplete,,,,,,,,,,2,From Free Kick,Gastón Alexis Silva Perdomo,28289.0,Left Wing Back,97,Torino,241,['7f6f1ea5-5dd4-4e9a-92bb-74f99f1a92fa'],12,,,,,,,,,,,,,,,,,Torino,241,00:01:12.334,Pass,
,,,,,,,,,,,,,,,,,,1.10111,,,,,,,,,,,,,99883e69-fffc-4c53-8e41-c1e646377c1a,1863,,,"[64.7, 80.0]",3879696,46,,,,-1.640451,,,,,,"[64.4, 75.7]",,Low Pass,,4.3104525,,,,,Francesco Magnanelli,7127.0,,,,,,Throw-in,2,From Throw In,Šime Vrsaljko,5461.0,Right Back,98,Sassuolo,232,['cadf1406-e8f2-4dc4-8c28-69566ed5efd4'],21,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:21.209,Pass,
,,,,,,,,,,,,,,,,,,2.859069,,,,,,,,,,,,,11ee3a4d-8089-4d27-9743-d800fd73c29a,1866,,,"[64.0, 75.9]",3879696,46,,,,-0.43603033,,Right Foot,,,,"[100.7, 58.8]",,High Pass,,40.48827,,,Incomplete,,Gregoire Defrel,7457.0,,,,,,,2,From Throw In,Francesco Magnanelli,7127.0,Center Defensive Midfield,98,Sassuolo,232,"['091f32c3-4f7d-4bc7-9b71-9b49171bdb49', '5b2fad85-e6ab-4d17-8fb6-e7c0e28cfb9e', 'ebceea0b-290d-4892-b456-92ffb0949baa']",22,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:22.310,Pass,True
,,,,,,,,,,,,,,,,,,2.225779,,,,,,,,,,,,,091f32c3-4f7d-4bc7-9b71-9b49171bdb49,1868,,,"[19.4, 21.3]",3879696,46,,,,-0.8750752,,Head,,,,"[36.1, 1.3]",,High Pass,,26.055517,,,,,Marco Benassi,7149.0,,,,,,Recovery,2,Regular Play,Kamil Glik,3034.0,Center Back,99,Torino,241,"['11ee3a4d-8089-4d27-9743-d800fd73c29a', 'b47ecaf4-a491-4508-a814-545408f3fa38']",25,,,,,,,,,,,,,,,,,Torino,241,00:01:25.169,Pass,
,,,,,,,,,,,,,,,,,,6.100179,,,,,,,,,,,,,2e16be1c-68f0-455e-b9d6-b2d50f8e3f7f,1871,,,"[31.8, 3.1]",3879696,46,,,,0.98279375,,Right Foot,,,,"[63.2, 50.2]",,High Pass,,56.607155,,,,,Andrea Belotti,7471.0,,,True,,,,2,Regular Play,Marco Benassi,7149.0,Left Center Midfield,99,Torino,241,['cce3cae7-3cb7-4d17-8b14-888cd0b2c97b'],28,,,,,,,,,,,,,,,,,Torino,241,00:01:28.767,Pass,
,,,,,,,,,,,,,,,,,,1.702611,,,,,,,,,,,,,6bd764c4-e589-46e0-a28b-8ad1a3fccd5b,1874,,,"[63.5, 50.2]",3879696,46,,,,0.90372396,,Right Foot,,,,"[69.8, 58.2]",,Ground Pass,,10.182829,,,,,Afriyie Acquah,7474.0,,,,,,,2,Regular Play,Andrea Belotti,7471.0,Left Center Forward,99,Torino,241,['bb564ecc-ae4c-4aad-8437-ccb5874a8270'],34,,,,,,,,,,,,,,,,,Torino,241,00:01:34.947,Pass,
,,,,,,,,,,,,,,,,,,0.69033,,,,,,,,,,,,,75f27233-d17e-4fee-a8eb-3949c3600ac1,1877,,,"[83.9, 63.9]",3879696,46,,,,-1.4173723,,Right Foot,,,,"[85.4, 54.2]",,Ground Pass,,9.815294,,,,,Andrea Belotti,7471.0,,,,,,,2,Regular Play,Afriyie Acquah,7474.0,Right Center Midfield,99,Torino,241,['027791fa-907a-446b-af2f-3def86a0e25a'],39,,,,,,,,,,,,,,,,,Torino,241,00:01:39.562,Pass,
,,,,,,,,,,,,,,,,,,1.886548,,,,,,,,,,,,,bf6b007a-332e-4be9-9cc9-54b536d32f90,1883,,,"[35.2, 36.6]",3879696,46,,,,1.9175416,,Right Foot,,,,"[30.9, 48.5]",,Ground Pass,,12.653063,,,,,Šime Vrsaljko,5461.0,,,,,,,2,Regular Play,Francesco Magnanelli,7127.0,Center Defensive Midfield,100,Sassuolo,232,['b33c0abc-a2a3-46f4-958f-a6964ea5f572'],42,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:42.744,Pass,
,,,,,,,,,,,,,,,,,,0.830424,,,,,,,,,,,,,249a99b5-4d26-4754-b77f-d2c8a930fcc0,1887,,,"[34.9, 43.2]",3879696,46,,,,-1.0280458,,Left Foot,,,,"[38.7, 36.9]",,Ground Pass,,7.3573093,,,,,Francesco Magnanelli,7127.0,,,,,,,2,Regular Play,Šime Vrsaljko,5461.0,Right Back,100,Sassuolo,232,"['587c53bf-20a9-4786-b4e8-a81abc8c75ee', '99923405-e008-4dab-9801-ea0d4ac05358']",45,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:45.935,Pass,True
,,,,,,,,,,,,,,,,,,1.918563,,,,,,,,,,,,,588083dd-0b96-41d2-ab1a-ad7228998465,1890,,,"[47.2, 25.4]",3879696,46,,,,-0.8134282,,Right Foot,,,,"[62.8, 8.9]",,Ground Pass,,22.707047,,,,,Nicola Sansone,6859.0,,,,,,,2,Regular Play,Francesco Magnanelli,7127.0,Center Defensive Midfield,100,Sassuolo,232,['eb8ad2c6-92e0-4111-ad37-ecf92a9b3a48'],50,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:50.039,Pass,
,,,,,,,,,,,,,,,,,,2.63855,,,,,,,,,,,,,0c647133-d010-4384-a86f-2825b1dc8ea8,1894,,,"[64.7, 4.8]",3879696,46,,,,0.7853982,,Left Foot,,,,"[87.9, 28.0]",,Ground Pass,,32.809753,,,Incomplete,,Joseph Alfred Duncan,7698.0,,,,,,,2,Regular Play,Nicola Sansone,6859.0,Left Wing,100,Sassuolo,232,"['80b0a38d-cce2-42ee-a0a2-dfe3eb627fe2', 'a61b517c-63c3-428b-abb7-d2e40b88ea2a']",54,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:54.098,Pass,
,,,,,,,,,,,,,,,,,,1.614574,,,,,,,,,,,,,80b0a38d-cce2-42ee-a0a2-dfe3eb627fe2,1897,,,"[32.2, 52.1]",3879696,46,,,,-0.5328439,,Left Foot,,,,"[36.1, 49.8]",,Ground Pass,,4.527693,,,,,Alessandro Gazzi,40351.0,,,,,,Recovery,2,Regular Play,Nikola Maksimović,16202.0,Right Center Back,101,Torino,241,"['0c647133-d010-4384-a86f-2825b1dc8ea8', 'a33d0b37-0fa1-4710-8ff0-0fcf37753ee3', 'c0912a74-d839-4528-8928-72fe0a05add8']",56,,,,,,,,,,,,,,,,,Torino,241,00:01:56.737,Pass,True
,,,,,,,,,,,,,,,,,,1.24259,,,,,,,,,,,,,f8920045-c988-4f14-b22c-78ecd3360eb0,1901,,,"[35.6, 43.9]",3879696,47,,,,-0.20208156,,Left Foot,,,,"[56.1, 39.7]",,Ground Pass,,20.925821,,,,,Andrea Belotti,7471.0,,,,,,,2,Regular Play,Alessandro Gazzi,40351.0,Center Defensive Midfield,101,Torino,241,['55ad4c6d-741c-4e0b-a9ce-10c937d3ebe3'],0,,,,,,,,,,,,,,,,,Torino,241,00:02:00.229,Pass,
,,,,,,,,,,,,,,,,,,1.333226,,,,,,,,,,,,,53c8b326-76b4-4d56-b6a5-ff03d7f18db1,1907,,,"[56.9, 41.5]",3879696,47,True,,,-1.8530195,,Right Foot,,,,"[49.1, 14.6]",,Ground Pass,,28.008034,,,,,Emiliano Moretti,7476.0,,,,,,Free Kick,2,From Free Kick,Alessandro Gazzi,40351.0,Center Defensive Midfield,102,Torino,241,['e2f3b1c1-6b21-476c-b1ac-120518ea7200'],13,,,,,,,,,,,,,,,,,Torino,241,00:02:13.282,Pass,
,,,,,,,,,,,,,,,,,,2.630992,,,,,,,,,,,,,c747107d-bf75-4ddb-84f9-e76e8eb44c25,1909,,,"[49.1, 14.6]",3879696,47,,,,2.0851138,,Left Foot,,,,"[35.2, 39.2]",,Ground Pass,,28.255442,,,,,Kamil Glik,3034.0,,,,,,,2,From Free Kick,Emiliano Moretti,7476.0,Left Center Back,102,Torino,241,['56e1c224-4926-46e1-8c5c-c52723d716a0'],14,,,,,,,,,,,,,,,,,Torino,241,00:02:14.683,Pass,
,,,,,,,,,,,,,,,,,,1.955075,,,,,,,,,,,,,5e177ed7-e890-4545-92c9-623d467d5cf0,1913,,,"[35.2, 38.0]",3879696,47,,,,1.8332558,,Right Foot,,,,"[28.0, 64.8]",,Ground Pass,,27.750315,,,,,Nikola Maksimović,16202.0,,,,,,,2,From Free Kick,Kamil Glik,3034.0,Center Back,102,Torino,241,"['465a49af-8569-4a89-bdfc-294f6902f949', 'df7b013d-d0e2-4949-9878-387150a7c43d']",17,,,,,,,,,,,,,,,,,Torino,241,00:02:17.648,Pass,True
,,,,,,,,,,,,,,,,,,1.59204,,,,,,,,,,,,,324728dd-d6e6-430b-9d4a-2a2c4d7dedef,1916,,,"[28.0, 64.8]",3879696,47,,,,0.42527524,,Right Foot,,,,"[50.3, 74.9]",,Ground Pass,,24.480604,,,Incomplete,,Davide Zappacosta,3660.0,,,,,,,2,From Free Kick,Nikola Maksimović,16202.0,Right Center Back,102,Torino,241,"['a2eadeef-c545-4c62-8de7-a379effa06b7', 'e02a5a3d-9307-4f6c-8815-a2208f393982']",20,,,,,,,,,,,,,,,,,Torino,241,00:02:20.171,Pass,
,,,,,,,,,,,,,,,,,,1.289322,,,,,,,,,,,,,ee1c2845-944a-49d9-96dd-cdcfd70ac585,1921,,,"[70.3, 6.7]",3879696,47,,,,0.7360087,,Left Foot,,,,"[84.1, 19.2]",,Ground Pass,,18.619614,,,,,Nicola Sansone,6859.0,,,,,,,2,Regular Play,Joseph Alfred Duncan,7698.0,Left Center Midfield,103,Sassuolo,232,"['991356f1-ed55-4867-883c-2d6e5a655394', '9b73d547-024c-43d0-adc9-ef1dda842e60']",23,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:23.264,Pass,True
,,,,,,,,,,,,,,,,,,0.781668,,,,,,,,,,,,,61e1c465-d7de-45c1-a8f9-14a97484308a,1925,,,"[79.0, 26.5]",3879696,47,,,,1.2470734,,Right Foot,,,,"[84.1, 41.7]",,Ground Pass,,16.03278,,,,,Domenico Berardi,7131.0,,,,,,,2,Regular Play,Nicola Sansone,6859.0,Left Wing,103,Sassuolo,232,['33e8c366-3d8a-4aa6-8589-9763d60cd78d'],26,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:26.842,Pass,
,,,,,,,,,,,,,,,,,,3.357472,,,,,,,,,,,,,32e83587-4bcc-4aa9-aeee-d5d11fe41265,1927,,,"[84.1, 41.7]",3879696,47,,,,-0.6842471,,Left Foot,,,,"[117.2, 14.7]",,High Pass,,42.715454,,,,,Federico Peluso,7118.0,,,,,,,2,Regular Play,Domenico Berardi,7131.0,Right Wing,103,Sassuolo,232,['2e15408d-ca6f-425a-af64-1ce16ee00603'],27,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:27.624,Pass,
,,,,,,,,,,,,,,,,,,1.062128,,,,,,,,,,,,,352c1899-9460-4560-bc1f-ec4e93e1c2b8,1929,,,"[117.8, 14.3]",3879696,47,,,,1.4115717,,Left Foot,,,,"[120.0, 28.0]",,High Pass,,13.875518,,,Out,,,,,,,,,,2,Regular Play,Federico Peluso,7118.0,Left Back,103,Sassuolo,232,,30,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:30.981,Pass,
,,,,,,,,,,,,,,,,,,3.738808,,,,,,,,,,,,,625024df-81b9-4d5a-b9b0-5c4e0f9f60b4,1930,,,"[6.0, 36.0]",3879696,47,True,,,-0.15424211,,Left Foot,,,,"[62.6, 27.2]",,High Pass,,57.280014,,,Incomplete,,,,,,,,,Goal Kick,2,From Goal Kick,Salvador Ichazo Fernández,22271.0,Goalkeeper,104,Torino,241,['94022cfb-7f49-44d2-8e90-fd6c8a06a0c1'],51,,,,,,,,,,,,,,,,,Torino,241,00:02:51.281,Pass,
,,,,,,,,,,,,,,,,,,1.719601,,,,,,,,,,,,,883209d0-47d2-4adb-b000-cca6f666ce17,1934,,,"[59.8, 19.2]",3879696,47,,,,-1.4693494,,Right Foot,,,,"[61.5, 2.5]",,Ground Pass,,16.786304,,,,,Gastón Alexis Silva Perdomo,28289.0,,,,,,,2,From Goal Kick,Marco Benassi,7149.0,Left Center Midfield,104,Torino,241,['ae3aaa97-68bb-488d-8b1d-569185d8e1e2'],57,,,,,,,,,,,,,,,,,Torino,241,00:02:57.556,Pass,
,,,,,,,,,,,,,,,,,,1.460387,,,,,,,,,,,,,6bbf4f08-fbbf-4629-a118-d1b29c37a252,1937,,,"[62.0, 1.9]",3879696,47,,,,0.06548002,,Left Foot,,,,"[74.2, 2.7]",,Ground Pass,,12.226201,,,,,Marco Benassi,7149.0,,,,,,,2,From Goal Kick,Gastón Alexis Silva Perdomo,28289.0,Left Wing Back,104,Torino,241,['7156b14a-eada-4dbf-b320-f326a6c3df38'],59,,,,,,,,,,,,,,,,,Torino,241,00:02:59.316,Pass,
,,,,,,,,,,,,,,,,,,2.333725,,,,,,,,,,,,,8048a206-b5ed-42d0-9704-3725e434ef22,1943,,,"[73.5, 0.1]",3879696,48,,,,2.9418142,,,,,,"[49.3, 5.0]",,Low Pass,,24.691092,,,,,Emiliano Moretti,7476.0,,,,,,Throw-in,2,From Throw In,Gastón Alexis Silva Perdomo,28289.0,Left Wing Back,105,Torino,241,['1ec85d08-091f-40f6-9a30-24e7d91331b0'],21,,,,,,,,,,,,,,,,,Torino,241,00:03:21.352,Pass,
,,,,,,,,,,,,,,,,,,0.735819,,,,,,,,,,,,,351cfd01-3b83-414c-9c6e-504425d81372,1946,,,"[51.0, 5.9]",3879696,48,,,,0.5645694,,Left Foot,,,,"[63.0, 13.5]",,Ground Pass,,14.204225,,,,,Alessandro Gazzi,40351.0,,,,,,,2,From Throw In,Emiliano Moretti,7476.0,Left Center Back,105,Torino,241,['06f37c72-bfe2-4ea0-997f-654d43992392'],25,,,,,,,,,,,,,,,,,Torino,241,00:03:25.896,Pass,
,,,,,,,,,,,,,,,,,,5.438304,,,,,,,,,,,,,f08ea88e-327c-4905-b1ad-004d2042cabc,1951,,,"[64.3, 10.9]",3879696,48,,,,-0.17347668,,Left Foot,,,,"[116.8, 1.7]",,High Pass,,53.3,,,,,Ciro Immobile,7788.0,,,,,,,2,From Throw In,Alessandro Gazzi,40351.0,Center Defensive Midfield,105,Torino,241,"['00c98183-8b07-4b1d-8a4a-896b3147d95a', '0f51742c-aac4-4c9e-83dc-d9a27b21ba55', 'a36cb392-9444-432d-84c8-be0cc18918c1']",27,,,,,,,,,,,,,,,,,Torino,241,00:03:27.640,Pass,True
,,,,,,,,,,,,,,,,,,1.585377,,,,,,,,,,,,,b29b71ab-d175-4db9-9634-cbbaecf1a70e,1957,,,"[110.0, 0.1]",3879696,48,,,,1.4591135,,,,,,"[112.4, 21.5]",,High Pass,,21.534159,,,Unknown,,Ciro Immobile,7788.0,,,,,,Throw-in,2,From Throw In,Gastón Alexis Silva Perdomo,28289.0,Left Wing Back,106,Torino,241,['86f951c7-0e99-4ce6-818f-7d8498deb2da'],53,,,,,,,,,,,,,,,,,Torino,241,00:03:53.208,Pass,
,,,,,,,,,,,,,,,,,,3.296446,,,,,,,,,,,,,3bc2d31e-2f9d-4666-8224-56a61044ea56,1961,,,"[11.9, 54.1]",3879696,49,,,,-0.76812124,,Right Foot,,,,"[59.0, 8.6]",,High Pass,,65.48786,,,,,Federico Peluso,7118.0,,,True,,,Free Kick,2,From Free Kick,Andrea Consigli,7132.0,Goalkeeper,107,Sassuolo,232,['ed15887a-c8b2-487f-9eb1-741c06db4c08'],21,,,,,,,,,,,,,,,,,Sassuolo,232,00:04:21.458,Pass,
,,,,,,,,,,,,,,,,,,1.385427,,,,,,,,,,,,,d6ac939a-ec79-4d41-a02c-9053ec41227c,1964,,,"[59.0, 8.6]",3879696,49,,,True,-0.59540987,,,,,,"[71.4, 0.2]",,Low Pass,,14.977316,,,Out,,Nicola Sansone,6859.0,,,,,,,2,From Free Kick,Federico Peluso,7118.0,Left Back,107,Sassuolo,232,"['9b40cbcd-515f-4d8f-9168-1a24614c287b', 'a21e92de-4c88-45ab-a979-917d04f5a508']",24,,,,,,,,,,,,,,,,,Sassuolo,232,00:04:24.754,Pass,True
,,,,,,,,,,,,,,,,,,2.350675,,,,,,,,,,,,,f94a73e3-27ea-4cef-8172-66fde3156438,1966,,,"[56.9, 80.0]",3879696,49,True,,,-2.8039284,,,,,,"[34.4, 72.1]",,Low Pass,,23.846594,,,,,Nikola Maksimović,16202.0,,,,,,Throw-in,2,From Throw In,Davide Zappacosta,3660.0,Right Wing Back,108,Torino,241,['27c3ecd9-0b6e-420b-92f8-2ba317bd751d'],34,,,,,,,,,,,,,,,,,Torino,241,00:04:34.212,Pass,
,,,,,,,,,,,,,,,,,,2.854274,,,,,,,,,,,,,57b838ec-df2a-415d-a099-26543f6c0eb1,1968,,,"[32.5, 70.7]",3879696,49,,,,-2.2763646,,Right Foot,,,,"[11.8, 46.4]",,Ground Pass,,31.921467,,,,,Salvador Ichazo Fernández,22271.0,,,,,,,2,From Throw In,Nikola Maksimović,16202.0,Right Center Back,108,Torino,241,['da2f1903-a8c5-465b-8afb-3c676b19b154'],37,,,,,,,,,,,,,,,,,Torino,241,00:04:37.893,Pass,
,,,,,,,,,,,,,,,,,,2.540292,,,,,,,,,,,,,08d5b892-4346-4c54-9b7f-d5c9cf88e07f,1971,,,"[11.8, 46.4]",3879696,49,,,,-0.1380681,,Left Foot,,,,"[55.7, 40.3]",,High Pass,,44.321777,,,,,Alessandro Gazzi,40351.0,,,,,,,2,From Throw In,Salvador Ichazo Fernández,22271.0,Goalkeeper,108,Torino,241,['60dc7354-7f6d-4d3c-8cde-c2e199afb8ef'],40,,,,,,,,,,,,,,,,,Torino,241,00:04:40.827,Pass,
,,,,,,,,,,,,,,,,,,1.370412,,,,,,,,,,,,,c76c2bac-2497-4a34-b225-8c931183049c,1974,,,"[56.3, 39.4]",3879696,49,,,True,0.7440993,,,,,,"[62.6, 45.2]",,Low Pass,,8.563293,,,,,Andrea Belotti,7471.0,,,,,,,2,From Throw In,Alessandro Gazzi,40351.0,Center Defensive Midfield,108,Torino,241,"['16ea8ed7-1943-4722-9b3d-638016bf8b78', 'c6f7e86e-fecf-46ee-974b-6bbd20b3e2fd']",45,,,,,,,,,,,,,,,,,Torino,241,00:04:45.556,Pass,True
,,,,,,,,,,,,,,,,,,2.350885,,,,,,,,,,,,,6aec412d-20bf-4b42-b474-a94b9cbaf847,1977,,,"[64.3, 49.7]",3879696,49,,,,1.0811242,,Right Foot,,,,"[74.0, 67.9]",,Ground Pass,,20.62353,,,,,Davide Zappacosta,3660.0,,,,,,,2,From Throw In,Andrea Belotti,7471.0,Left Center Forward,108,Torino,241,['2043049c-0f05-4848-8807-08ccd4fea9d2'],47,,,,,,,,,,,,,,,,,Torino,241,00:04:47.822,Pass,
,,,,,,,,,,,,,,,,,,1.382723,,,,,,,,,,,,,cead1cac-9a31-4ac8-aa7d-6b053a2db3b4,1980,,,"[83.9, 60.3]",3879696,49,,,,-2.1928284,,Left Foot,,,,"[76.3, 49.7]",,Ground Pass,,13.043006,,,,,Alessandro Gazzi,40351.0,,,,,,,2,From Throw In,Davide Zappacosta,3660.0,Right Wing Back,108,Torino,241,['3fa2080f-5a1f-48c6-bf00-bbbf97bf26db'],54,,,,,,,,,,,,,,,,,Torino,241,00:04:54.173,Pass,
,,,,,,,,,,,,,,,,,,1.116698,,,,,,,,,,,,,944b7d37-7165-4033-bd96-208b10816073,1983,,,"[76.3, 49.7]",3879696,49,,,,1.5273454,,Left Foot,,,,"[77.1, 68.1]",,Ground Pass,,18.417383,,,,,Davide Zappacosta,3660.0,,,,,,,2,From Throw In,Alessandro Gazzi,40351.0,Center Defensive Midfield,108,Torino,241,['8b1d3441-290a-4ab8-977d-3679a5571104'],55,,,,,,,,,,,,,,,,,Torino,241,00:04:55.635,Pass,
,,,,,,,,,,,,,,,,,,1.651179,,,,,,,,,,,,,91a35e38-cde8-4b3c-9c42-880f0af97eef,1986,,,"[77.4, 71.7]",3879696,49,,,,0.028161567,,Right Foot,,,,"[98.7, 72.3]",,Ground Pass,,21.308449,,,,,Ciro Immobile,7788.0,,,,,,,2,From Throw In,Davide Zappacosta,3660.0,Right Wing Back,108,Torino,241,['e26670c6-7510-4b72-b1f0-42f04546fd36'],58,,,,,,,,,,,,,,,,,Torino,241,00:04:58.069,Pass,
,,,,,,,,,,,,,,,,,,1.808621,,,,,,,,,,,,,3bd28795-b1d3-4e66-8ff3-a8743bae1b4c,1989,,,"[102.5, 71.7]",3879696,50,,,,-1.1993555,,Right Foot,True,,,"[119.6, 27.8]",,High Pass,,47.112843,,,Out,,,,,,True,,,,2,From Throw In,Ciro Immobile,7788.0,Right Center Forward,108,Torino,241,,1,,,,,,,,,,,,,,,,,Torino,241,00:05:01.022,Pass,
