bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.551176,,,,,,,,,,,,c9275c89-4ab4-4ace-807b-fba3969d4871,1334,,"[29.3, 54.4]",3879714,29,,,,,-2.0812848,,Right Foot,,,,"[25.1, 46.9]",,Ground Pass,,8.595929,,,,Lorenzo Tonelli,7160.0,,,,,,,1,Regular Play,Vincent Laurini,7155.0,Right Back,67,Empoli,290,['9ff5b913-d292-42c5-8c00-b6089eef010d'],35,,,,,,,,,,,,,,,,,,,Empoli,290,00:29:35.108,Pass,
,,,,,,,,,,,,,,,,,0.872125,,,,,,,,,,,,aef5a917-7ad1-453a-85e3-498dc0198450,1337,,"[25.9, 47.2]",3879714,29,,,,,-0.35049662,,Right Foot,,,,"[35.2, 43.8]",,Ground Pass,,9.90202,,,,Leandro Daniel Paredes,16308.0,,,,,,,1,Regular Play,Lorenzo Tonelli,7160.0,Right Center Back,67,Empoli,290,['fe9de29d-5fae-4c51-b29d-0c76c01b3646'],37,,,,,,,,,,,,,,,,,,,Empoli,290,00:29:37.390,Pass,
,,,,,,,,,,,,,,,,,0.984369,,,,,,,,,,,,a5910d49-00f3-4905-8ef3-233ddfb29d7e,1340,,"[34.6, 44.4]",3879714,29,,,,,1.5081171,,Right Foot,,,,"[36.1, 68.3]",,Ground Pass,,23.947025,,,,Vincent Laurini,7155.0,,,,,,,1,Regular Play,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,67,Empoli,290,['8054b52d-d803-43d4-a6cf-9d0235206ba9'],39,,,,,,,,,,,,,,,,,,,Empoli,290,00:29:39.862,Pass,
,,,,,,,,,,,,,,,,,0.747995,,,,,,,,,,,,e6f8e91d-b968-486b-bdb2-c5725f7c0a7a,1343,,"[36.5, 68.3]",3879714,29,,,,,-1.0434054,,Right Foot,,,,"[41.8, 59.2]",,Ground Pass,,10.530907,,,,Piotr Zieliński,5660.0,,,,,,,1,Regular Play,Vincent Laurini,7155.0,Right Back,67,Empoli,290,['e2b1aa3d-efb4-4eda-b37f-3d7611096a72'],41,,,,,,,,,,,,,,,,,,,Empoli,290,00:29:41.571,Pass,
,,,,,,,,,,,,,,,,,0.897212,,,,,,,,,,,,f9788e41-8f20-4b65-bd65-900b68187be6,1346,,"[43.2, 59.8]",3879714,29,,,,,3.1415927,,Right Foot,,,,"[37.7, 59.8]",,Ground Pass,,5.5,,,,Vincent Laurini,7155.0,,,,,,,1,Regular Play,Piotr Zieliński,5660.0,Right Center Midfield,67,Empoli,290,['e33b7cfa-9be1-4c57-8fdb-e153e7d5c9b3'],42,,,,,,,,,,,,,,,,,,,Empoli,290,00:29:42.359,Pass,
,,,,,,,,,,,,,,,,,0.753433,,,,,,,,,,,,17f3141b-227d-44e0-b171-dfd42ff6c867,1348,,"[37.1, 59.8]",3879714,29,,,,,-1.0722284,,Right Foot,,,,"[42.0, 50.8]",,Ground Pass,,10.247438,,,,Leandro Daniel Paredes,16308.0,,,,,,,1,Regular Play,Vincent Laurini,7155.0,Right Back,67,Empoli,290,['9bb23692-68bf-4467-8791-48156220688a'],43,,,,,,,,,,,,,,,,,,,Empoli,290,00:29:43.256,Pass,
,,,,,,,,,,,,,,,,,3.195182,,,,,,,,,,,,c8ca3e91-bcd1-4984-89d2-aadf291d382d,1350,,"[42.0, 50.8]",3879714,29,,,,,0.18746343,,Right Foot,,,,"[90.5, 60.0]",,High Pass,,49.364864,,Incomplete,,Massimo Maccarone,40252.0,,,,,,,1,Regular Play,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,67,Empoli,290,"['4b78ff70-fe4d-4686-afb9-e121b87f93f5', 'e5c487b1-4eb1-46a6-897f-bb6f6f90aa09']",44,,,,,,,,,,,,,,,,,,,Empoli,290,00:29:44.010,Pass,
,,,,,,,,,,,,,,,,,1.489203,,,,,,,,,,,,25016cb6-8224-49ab-ae48-2149fe69bcb4,1358,,"[110.4, 70.0]",3879714,30,,,,,-1.3917811,,Left Foot,True,,,"[116.1, 38.5]",,High Pass,,32.01156,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Mário Rui Silva Duarte,7151.0,Left Back,68,Empoli,290,['7fcc3cfa-f8e8-462f-bee6-2af0b98402bb'],47,,,,,,,,,,,,,,,,,,,Empoli,290,00:30:47.001,Pass,
,,,,,,,,,,,,,,,,,1.66362,,,,,,,,,,,,0cc25243-fcf0-4f3d-8234-31b90d008747,1361,,"[12.9, 49.6]",3879714,30,,,,,0.8629124,,Keeper Arm,,,,"[31.9, 71.8]",,Ground Pass,,29.220541,,,,Elseid Hysaj,7031.0,,,,,,,1,From Keeper,José Manuel Reina Páez,7028.0,Goalkeeper,69,Napoli,227,['bde75540-005a-4651-9089-22e222147c70'],51,,,,,,,,,,,,,,,,,,,Napoli,227,00:30:51.721,Pass,
,,,,,,,,,,,,,,,,,1.455127,,,,,,,,,,,,4d1a6d6e-521d-4bdf-8003-48b4709abacc,1364,,"[29.1, 71.8]",3879714,30,,,,,-0.091530964,,Right Foot,,,,"[49.8, 69.9]",,Ground Pass,,20.787016,,,,Allan Marques Loureiro,7035.0,,,,,,,1,From Keeper,Elseid Hysaj,7031.0,Right Back,69,Napoli,227,['f7ba5e5c-7271-4742-a8c3-7bd1a60a3edf'],53,,,,,,,,,,,,,,,,,,,Napoli,227,00:30:53.640,Pass,
,,,,,,,,,,,,,,,,,1.767309,,,,,,,,,,,,82b58143-4a85-4bc8-8f6e-de182824aa0e,1367,,"[89.5, 57.9]",3879714,30,,,,,0.100721836,,Left Foot,,,,"[108.3, 59.8]",,Ground Pass,,18.895767,,Incomplete,,Elseid Hysaj,7031.0,,,,,,,1,From Keeper,Allan Marques Loureiro,7035.0,Right Center Midfield,69,Napoli,227,"['2dd7f793-4bc3-4902-9d0f-a655c9b2e266', 'd3c30c07-872d-44b7-aadd-80680f9062fb']",59,,,,,,,,,,,,,,,,,,,Napoli,227,00:30:59.764,Pass,
,,,,,,,,,,,,,,,,,2.381408,,,,,,,,,,,,bd55f97c-55ca-4d88-802d-badf248600c0,1371,,"[15.4, 3.5]",3879714,31,,,,,-0.15976411,,Left Foot,,,,"[36.5, 0.1]",,Ground Pass,,21.372179,,Out,,Riccardo Saponara,7150.0,,,,,,,1,From Keeper,Vincent Laurini,7155.0,Right Back,69,Napoli,227,['fa8f8dac-d2bc-4838-9146-03f919e15e34'],3,,,,,,,,,,,,,,,,,,,Empoli,290,00:31:03.684,Pass,
,,,,,,,,,,,,,,,,,0.821242,,,,,,,,,,,,a68b16fb-c3ae-4f61-8aa8-05e5186ed923,1373,,"[91.2, 80.0]",3879714,31,,,,,-1.6243166,,,,,,"[90.6, 68.8]",,Low Pass,,11.21606,,,,Allan Marques Loureiro,7035.0,,,,,,Throw-in,1,From Throw In,Elseid Hysaj,7031.0,Right Back,70,Napoli,227,['efc87fb1-adff-4ae3-9da8-b5295f4c6430'],9,,,,,,,,,,,,,,,,,,,Napoli,227,00:31:09.128,Pass,
,,,,,,,,,,,,,,,,,0.884511,,,,,,,,,,,,5f65792b-d88c-4f18-b98a-0c18345610c6,1376,,"[90.6, 68.8]",3879714,31,,,,,1.4723501,,Right Foot,,,,"[91.4, 76.9]",,Low Pass,,8.13941,,,,Elseid Hysaj,7031.0,,,,,,,1,From Throw In,Allan Marques Loureiro,7035.0,Right Center Midfield,70,Napoli,227,['52d901ae-0f66-4090-aab8-fc6b4b5f9d34'],10,,,,,,,,,,,,,,,,,,,Napoli,227,00:31:10.029,Pass,
,,,,,,,,,,,,,,,,,0.895023,,,,,,,,,,,,c05fc812-e6ac-4e5c-8c43-5409a27dfae9,1379,,"[91.2, 76.9]",3879714,31,,,,,-2.1669955,,Right Foot,,,,"[83.6, 65.7]",,Ground Pass,,13.535139,,,,Jorge Luiz Frello Filho,7024.0,,,,,,,1,From Throw In,Elseid Hysaj,7031.0,Right Back,70,Napoli,227,['f446dae8-aedd-41a5-81c1-6b3cc3a47219'],11,,,,,,,,,,,,,,,,,,,Napoli,227,00:31:11.737,Pass,
,,,,,,,,,,,,,,,,,0.994227,,,,,,,,,,,,4f9d29a3-7d71-4899-bd04-a9aa63a70b66,1382,,"[83.6, 65.2]",3879714,31,,,,,-2.0542433,,Right Foot,,,,"[79.4, 57.2]",,Ground Pass,,9.035485,,,,Marek Hamšík,7025.0,,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,70,Napoli,227,['9b19b67d-0568-4a70-889d-9521c0beb631'],13,,,,,,,,,,,,,,,,,,,Napoli,227,00:31:13.684,Pass,
,,,,,,,,,,,,,,,,,3.942818,,,,,,,,,,,,bd7a3a71-8726-4b52-a92d-e608d2939676,1385,,"[82.4, 50.7]",3879714,31,,,,,-0.87444776,,Right Foot,,,,"[113.0, 14.1]",,High Pass,,47.706604,,,,Faouzi Ghoulam,8876.0,,,,,,,1,From Throw In,Marek Hamšík,7025.0,Left Center Midfield,70,Napoli,227,['a9593fa1-f613-49e5-b7d7-1f3dcb63b3b1'],17,,,,,,,,,,,,,,,,,,,Napoli,227,00:31:17.904,Pass,
,,,,,,,,,,,,,,,,,1.748138,,,,,,,,,,,,f5733ea9-f036-44b8-b740-7bafe9700956,1388,,"[106.7, 8.2]",3879714,31,,,,,2.8818924,,Left Foot,,,,"[86.0, 13.7]",,Ground Pass,,21.418217,,,,Marek Hamšík,7025.0,,,,,,,1,From Throw In,Faouzi Ghoulam,8876.0,Left Back,70,Napoli,227,['ef072727-d650-4036-93ae-9435af8cc85a'],25,,,,,,,,,,,,,,,,,,,Napoli,227,00:31:25.145,Pass,
,,,,,,,,,,,,,,,,,1.58975,,,,,,,,,,,,5df3997b-c1ee-4c59-bda0-a3555cb95d30,1392,,"[84.1, 14.6]",3879714,31,,,,,2.1237578,,Right Foot,,,,"[76.2, 27.4]",,Ground Pass,,15.041609,,,,Jorge Luiz Frello Filho,7024.0,,,,,,,1,From Throw In,Marek Hamšík,7025.0,Left Center Midfield,70,Napoli,227,"['d555f56d-2a1b-46ba-8a8c-f466547c65fe', 'e2d6259e-019b-424d-b183-29ac7346fe72']",26,,,,,,,,,,,,,,,,,,,Napoli,227,00:31:26.946,Pass,True
,,,,,,,,,,,,,,,,,1.277466,,,,,,,,,,,,95f44eb3-9b3f-4674-b01d-d403768198c8,1396,,"[78.6, 25.7]",3879714,31,,,,,2.6304872,,Right Foot,,,,"[63.8, 34.0]",,Ground Pass,,16.9685,,,,Kalidou Koulibaly,5675.0,,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,70,Napoli,227,"['141670fd-6791-4075-b88c-d56eeaeae468', '7ff5bdec-96f6-4b4f-8890-bee641c9b295']",29,,,,,,,,,,,,,,,,,,,Napoli,227,00:31:29.348,Pass,True
,,,,,,,,,,,,,,,,,0.797421,,,,,,,,,,,,c0889d28-450d-4c1f-8351-fa98b775223b,1399,,"[64.2, 36.5]",3879714,31,,,,,0.4908518,,Right Foot,,,,"[75.8, 42.7]",,Ground Pass,,13.152946,,,,Allan Marques Loureiro,7035.0,,,,,,,1,From Throw In,Kalidou Koulibaly,5675.0,Left Center Back,70,Napoli,227,['7c6414c6-a9c1-4005-9b47-35721f2b6e85'],31,,,,,,,,,,,,,,,,,,,Napoli,227,00:31:31.957,Pass,
,,,,,,,,,,,,,,,,,1.162319,,,,,,,,,,,,88a8ba02-81dd-4d94-aa9f-989c9d1e20f7,1402,,"[75.8, 42.2]",3879714,31,,,,,-1.859672,,Right Foot,,,,"[68.4, 17.3]",,Ground Pass,,25.976336,,,,Jorge Luiz Frello Filho,7024.0,,,,,,,1,From Throw In,Allan Marques Loureiro,7035.0,Right Center Midfield,70,Napoli,227,['2dd02818-ec71-4961-9de0-d8420536dd0d'],33,,,,,,,,,,,,,,,,,,,Napoli,227,00:31:33.616,Pass,
,,,,,,,,,,,,,,,,,0.753674,,,,,,,,,,,,9cfc8a3a-b1e0-41ac-8174-d00901816bc4,1405,,"[71.0, 15.2]",3879714,31,,,,,0.81649923,,Right Foot,,,,"[81.9, 26.8]",,Ground Pass,,15.917601,,,,Marek Hamšík,7025.0,,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,70,Napoli,227,['e116c282-f849-49a1-8b0e-51b32a0ffd3b'],35,,,,,,,,,,,,,,,,,,,Napoli,227,00:31:35.764,Pass,
,,,,,,,,,,,,,,,,,1.924011,,,,,,,,,,,,a8cd4bd1-45c6-4add-9a68-c9aa4b670701,1408,,"[81.9, 26.8]",3879714,31,,,,,-0.85732,,Right Foot,,,,"[98.0, 8.2]",,Ground Pass,,24.600203,,,,Faouzi Ghoulam,8876.0,,,,,,,1,From Throw In,Marek Hamšík,7025.0,Left Center Midfield,70,Napoli,227,['aeafcb45-0b32-494e-a8c4-9b858fdc1913'],36,,,,,,,,,,,,,,,,,,,Napoli,227,00:31:36.553,Pass,
,,,,,,,,,,,,,,,,,1.986139,,,,,,,,,,,,358d3f8e-a76a-4fb6-b4a1-3ffdf9eb642c,1411,,"[108.8, 10.1]",3879714,31,,,,,1.4722927,,Left Foot,True,,,"[113.0, 52.6]",,High Pass,,42.707024,,Incomplete,,José María Callejón Bueno,7029.0,,,True,,,,1,From Throw In,Faouzi Ghoulam,8876.0,Left Back,70,Napoli,227,"['0f6563e8-3506-456a-a04d-9dc5c81d20ea', '78e806bd-5e29-431d-a240-4b74cf7e746b']",40,,,,,,,,,,,,,,,,,,,Napoli,227,00:31:40.510,Pass,
,,,,,,,,,,,,,,,,,1.168436,,,,,,,,,,,,673473ae-1718-4bf8-8299-64f1bc09830c,1416,,"[93.6, 75.2]",3879714,31,,,,,-2.7595477,,Right Foot,,,,"[82.4, 70.7]",,Ground Pass,,12.070211,,,,Elseid Hysaj,7031.0,,,,,,,1,From Throw In,José María Callejón Bueno,7029.0,Right Wing,70,Napoli,227,['5728d308-2f5b-4299-9bfd-b61ae273e830'],46,,,,,,,,,,,,,,,,,,,Napoli,227,00:31:46.851,Pass,
,,,,,,,,,,,,,,,,,0.93946,,,,,,,,,,,,5695f9f8-0ea5-41d1-afdf-b9eb72bc6aa9,1419,,"[82.4, 70.7]",3879714,31,,,,,-0.7751944,,Right Foot,,,,"[92.3, 61.0]",,Ground Pass,,13.860014,,,,Allan Marques Loureiro,7035.0,,,,,,,1,From Throw In,Elseid Hysaj,7031.0,Right Back,70,Napoli,227,['7157838e-a560-4a58-8646-aa4833635081'],48,,,,,,,,,,,,,,,,,,,Napoli,227,00:31:48.098,Pass,
,,,,,,,,,,,,,,,,,1.218731,,,,,,,,,,,,ed8a7811-cd91-41ea-a4e2-5855218811bb,1422,,"[91.4, 65.2]",3879714,31,,,,,1.0850004,,Right Foot,,,,"[98.0, 77.7]",,Ground Pass,,14.135417,,,,José María Callejón Bueno,7029.0,,,,,,,1,From Throw In,Allan Marques Loureiro,7035.0,Right Center Midfield,70,Napoli,227,['acd73a48-83bf-41b0-83e1-b301e055c132'],51,,,,,,,,,,,,,,,,,,,Napoli,227,00:31:51.178,Pass,
,,,,,,,,,,,,,,,,,0.993587,,,,,,,,,,,,a168ed0a-f26f-4101-bdae-12e7073a2aa2,1425,,"[98.0, 77.7]",3879714,31,,,,,-2.9481654,,Right Foot,,,,"[88.3, 75.8]",,Ground Pass,,9.884331,,,,Elseid Hysaj,7031.0,,,,,,,1,From Throw In,José María Callejón Bueno,7029.0,Right Wing,70,Napoli,227,['b5341c5c-765e-448a-b247-08ee405772d8'],52,,,,,,,,,,,,,,,,,,,Napoli,227,00:31:52.418,Pass,
,,,,,,,,,,,,,,,,,0.735242,,,,,,,,,,,,0fd8f3ce-0646-4173-a48f-b8b6f42b9204,1428,,"[88.3, 74.8]",3879714,31,,,,,-0.6194737,,Right Foot,,,,"[100.5, 66.1]",,Ground Pass,,14.984325,,,,Allan Marques Loureiro,7035.0,,,,,,,1,From Throw In,Elseid Hysaj,7031.0,Right Back,70,Napoli,227,['6ad9119c-3dfe-411f-9623-8e872c54ab56'],54,,,,,,,,,,,,,,,,,,,Napoli,227,00:31:54.239,Pass,
,,,,,,,,,,,,,,,,,0.765714,,,,,,,,,,,,b2baa3eb-ece3-45f0-9065-eaaebf6f97e2,1431,,"[98.6, 69.7]",3879714,31,,,,,-2.2051792,,Right Foot,,,,"[90.8, 59.1]",,Ground Pass,,13.160547,,,,Jorge Luiz Frello Filho,7024.0,,,,,,,1,From Throw In,Allan Marques Loureiro,7035.0,Right Center Midfield,70,Napoli,227,['97d4a5d0-0b6b-419f-9896-9fd63939355a'],57,,,,,,,,,,,,,,,,,,,Napoli,227,00:31:57.224,Pass,
,,,,,,,,,,,,,,,,,0.840709,,,,,,,,,,,,de3ea384-78d8-4e97-9d54-faa12334bda5,1434,,"[90.6, 58.3]",3879714,31,,,,,-1.6421038,,Right Foot,,,,"[89.6, 44.3]",,Ground Pass,,14.035668,,,,Marek Hamšík,7025.0,,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,70,Napoli,227,['6df37131-bdde-4b48-9e7f-363056f92c2b'],58,,,,,,,,,,,,,,,,,,,Napoli,227,00:31:58.742,Pass,
,,,,,,,,,,,,,,,,,1.530812,,,,,,,,,,,,8f2129b9-9e9e-450c-966e-8c589b465435,1437,,"[88.3, 41.8]",3879714,32,,,,,-1.083531,,Left Foot,,,,"[101.6, 16.7]",,Ground Pass,,28.405985,,,,Lorenzo Insigne,7037.0,,,,,,,1,From Throw In,Marek Hamšík,7025.0,Left Center Midfield,70,Napoli,227,['19ba5aa0-3d10-4905-b682-6006650bacb2'],0,,,,,,,,,,,,,,,,,,,Napoli,227,00:32:00.632,Pass,
,,,,,,,,,,,,,,,,,1.077125,,,,,,,,,,,,a1ce9f9e-9855-4282-88f0-f10e7c4e86e0,1440,,"[106.7, 21.9]",3879714,32,,,,,1.3448371,ac99a0b2-1d2b-4be3-8b43-e03c2a35c31c,Right Foot,,,,"[110.7, 39.3]",True,High Pass,,17.853851,,,,Gonzalo Gerardo Higuaín,5497.0,,,,,,,1,From Throw In,Lorenzo Insigne,7037.0,Left Wing,70,Napoli,227,['05053e8c-374a-40b2-aea6-7482d36542b6'],3,,,,,,,,,,,,,,,,,,,Napoli,227,00:32:03.831,Pass,
,,,,,,,,,,,,,,,,,0.718441,,,,,,,,,,,,21ed7a9d-0678-48f8-b48f-9ea94662425e,1444,,"[60.0, 40.0]",3879714,32,,True,,,-2.5032728,,Right Foot,,,,"[56.9, 37.7]",,Ground Pass,,3.8600519,,,,Piotr Zieliński,5660.0,,,,,,Kick Off,1,From Kick Off,Riccardo Saponara,7150.0,Center Attacking Midfield,71,Empoli,290,['c97f27e4-4a4c-4805-9358-5f536a34ddac'],40,,,,,,,,,,,,,,,,,,,Empoli,290,00:32:40.710,Pass,
,,,,,,,,,,,,,,,,,2.037656,,,,,,,,,,,,fb468892-5da8-42fa-bfb3-3eda2d069cf0,1446,,"[56.9, 37.7]",3879714,32,,True,,,-3.0172377,,Right Foot,,,,"[37.7, 35.3]",,Ground Pass,,19.349419,,,,Mário Rui Silva Duarte,7151.0,,,,,,,1,From Kick Off,Piotr Zieliński,5660.0,Right Center Midfield,71,Empoli,290,['9354789a-6c68-4026-a738-27b00c443eed'],41,,,,,,,,,,,,,,,,,,,Empoli,290,00:32:41.681,Pass,
,,,,,,,,,,,,,,,,,1.389253,,,,,,,,,,,,477fd6e5-6714-41c9-b554-7be51d5c1832,1449,,"[45.1, 24.1]",3879714,32,,,,,-3.0488362,,Right Foot,,,,"[36.5, 23.3]",,Ground Pass,,8.637129,,,,Michele Camporese,31737.0,,,,,,,1,From Kick Off,Mário Rui Silva Duarte,7151.0,Left Back,71,Empoli,290,"['1866e1fd-29cd-44b7-a8d8-53056c53fa3c', 'd1c96871-db31-47aa-a08e-ef80c87a74b4']",44,,,,,,,,,,,,,,,,,,,Empoli,290,00:32:44.830,Pass,True
,,,,,,,,,,,,,,,,,1.001488,,,,,,,,,,,,02c34edc-0d72-4c95-bc3e-05b2430ec4bd,1452,,"[34.6, 26.0]",3879714,32,,,,,0.5641976,,Right Foot,,,,"[47.4, 34.1]",,Ground Pass,,15.147607,,,,Piotr Zieliński,5660.0,,,,,,,1,From Kick Off,Michele Camporese,31737.0,Left Center Back,71,Empoli,290,"['00caed38-6580-41b1-8759-df2a819e3502', '0925fd95-780d-49cd-97c6-5605af6ee2da']",46,,,,,,,,,,,,,,,,,,,Empoli,290,00:32:46.219,Pass,True
,,,,,,,,,,,,,,,,,1.442315,,,,,,,,,,,,c5dd49a0-ec11-41a9-9db7-5d1fdcdb24a4,1455,,"[47.4, 34.1]",3879714,32,,,,,-1.6068168,,Right Foot,,,,"[46.6, 11.9]",,Ground Pass,,22.214409,,,,Mário Rui Silva Duarte,7151.0,,,,,,,1,From Kick Off,Piotr Zieliński,5660.0,Right Center Midfield,71,Empoli,290,['c9b2e299-d3d9-493a-a41a-c993ff4ea457'],47,,,,,,,,,,,,,,,,,,,Empoli,290,00:32:47.261,Pass,
,,,,,,,,,,,,,,,,,0.58103,,,,,,,,,,,,7df717a2-d5d2-451f-a420-b1a25cf88ae9,1459,,"[47.9, 7.9]",3879714,32,,,,,-0.56898314,,Left Foot,,,,"[56.5, 2.4]",,Low Pass,,10.20833,,,,Daniele Croce,40251.0,,,,,,,1,From Kick Off,Mário Rui Silva Duarte,7151.0,Left Back,71,Empoli,290,"['3b324b32-0c1f-49f4-b34d-a61c9e6b4083', '4357a35c-231f-4ab8-a273-5997f83b133e']",49,,,,,,,,,,,,,,,,,,,Empoli,290,00:32:49.416,Pass,True
,,,,,,,,,,,,,,,,,0.882369,,,,,,,,,,,,d9370939-5850-4a05-9181-8cc7a6103c52,1463,,"[55.9, 4.1]",3879714,32,,,,,1.670465,,Right Foot,,,,"[55.1, 12.1]",,Ground Pass,,8.039901,,Incomplete,,Mário Rui Silva Duarte,7151.0,,,,,,,1,From Kick Off,Daniele Croce,40251.0,Left Center Midfield,71,Empoli,290,"['05a836f5-b5f4-4c8f-9ded-eb00b839494a', '7c3fa65d-e631-45f4-bfe6-efc3b0151400', 'a5b30a44-510c-4920-860f-be9cffc3634e']",50,,,,,,,,,,,,,,,,,,,Empoli,290,00:32:50.590,Pass,True
,,,,,,,,,,,,,,,,,1.156622,,,,,,,,,,,,7c3fa65d-e631-45f4-bfe6-efc3b0151400,1465,,"[65.0, 68.0]",3879714,32,,,,,2.6011732,,Right Foot,,,,"[60.0, 71.0]",,Ground Pass,,5.8309517,,,,Elseid Hysaj,7031.0,,,,,,Recovery,1,From Kick Off,José María Callejón Bueno,7029.0,Right Wing,71,Empoli,290,"['64644162-7b3f-408e-81fe-574a445a2ac8', 'd9370939-5850-4a05-9181-8cc7a6103c52']",51,,,,,,,,,,,,,,,,,,,Napoli,227,00:32:51.473,Pass,
,,,,,,,,,,,,,,,,,0.342769,,,,,,,,,,,,8ac8b959-f33c-4661-8377-9cda4eb06ec2,1469,,"[94.2, 60.8]",3879714,32,,,,,-0.989714,,Right Foot,,,,"[98.6, 54.1]",,Low Pass,,8.01561,,Incomplete,,Gonzalo Gerardo Higuaín,5497.0,,,,,,,1,From Kick Off,Elseid Hysaj,7031.0,Right Back,71,Empoli,290,"['9ce7f6dd-b63c-4b72-af66-1b1aebbf61b3', 'd0e9ed60-e492-41e1-9b00-d333b5fb28ac']",58,,,,,,,,,,,,,,,,,,,Napoli,227,00:32:58.136,Pass,
,,,,,,,,,,,,,,,,,0.356122,,,,,,,,,,,,412597ce-7d9b-4f55-8800-c57606a321d6,1472,,"[111.7, 58.5]",3879714,33,,,,,-0.9760371,,Right Foot,,,,"[114.0, 55.1]",,Low Pass,,4.104875,,Incomplete,,Gonzalo Gerardo Higuaín,5497.0,,,,,,Recovery,1,From Kick Off,Marek Hamšík,7025.0,Left Center Midfield,71,Empoli,290,"['3be50ba0-6cde-4ab8-a6f8-08b0b3ffcce7', 'bcc322b4-a126-4e4b-acb6-5863817381c8']",0,,,,,,,,,,,,,,,,,,,Napoli,227,00:33:00.496,Pass,
,,,,,,,,,,,,,,,,,1.952015,,,,,,,,,,,,6da0b708-77ea-4a6d-a43b-3a13035eb195,1478,,"[31.0, 36.6]",3879714,33,,,,,-0.8557046,,Right Foot,,,,"[57.4, 6.2]",,Ground Pass,,40.263134,,,,Mário Rui Silva Duarte,7151.0,,,,,,,1,From Kick Off,Vincent Laurini,7155.0,Right Back,71,Empoli,290,"['15d98418-db1c-4482-99ab-04b577756df8', 'eb688db3-c37b-45c1-8c0e-b30f42218b17']",6,,,,,,,,,,,,,,,,,,,Empoli,290,00:33:06.558,Pass,True
,,,,,,,,,,,,,,,,,1.869988,,,,,,,,,,,,48f6e3a5-d35f-4126-a2d7-26a9e501ac10,1485,,"[90.1, 20.3]",3879714,34,,,,,0.6032299,,Right Foot,,,,"[117.1, 38.9]",,High Pass,,32.786583,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,72,Empoli,290,['657adede-20c0-467a-9e8f-678561aa6390'],46,,,,,,,,,,,,,,,,,,,Empoli,290,00:34:46.910,Pass,
,,,,,,,,,,,,,,,,,3.904692,,,,,,,,,,,,1bde3342-a5cc-4545-80d0-bfd03c671498,1488,,"[12.3, 42.9]",3879714,34,,,,,0.14244965,,Drop Kick,,,,"[88.3, 53.8]",,High Pass,,76.777664,,Incomplete,,José María Callejón Bueno,7029.0,,,,,,,1,Regular Play,José Manuel Reina Páez,7028.0,Goalkeeper,73,Napoli,227,"['b43f1f2f-99e6-415d-a879-34ea8363b4a4', 'd24872cd-d362-4ea1-ba4c-f578bf638a3d']",53,,,,,,,,,,,,,,,,,,,Napoli,227,00:34:53.547,Pass,
,,,,,,,,,,,,,,,,,1.170423,,,,,,,,,,,,d3d5d84b-7a72-4830-9a04-c37983bbb428,1493,,"[99.0, 75.2]",3879714,35,,,,,-2.5190582,,Right Foot,,,,"[86.6, 66.3]",,Ground Pass,,15.263355,,,,Jorge Luiz Frello Filho,7024.0,,,,,,,1,Regular Play,Lorenzo Insigne,7037.0,Left Wing,73,Napoli,227,['a28926be-68b3-4110-b436-a4485df187bd'],4,,,,,,,,,,,,,,,,,,,Napoli,227,00:35:04.782,Pass,
