50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[94.1, 59.9]",,,,,,,,,,,,0.717848,,,,,,,,,,,,,,aca1c178-2614-4027-abe8-f7c0d7b21759,726,,"[95.4, 60.7]",3879808,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Ciofani,13613.0,Center Forward,41,Frosinone,291,"['36c9503c-0db6-41d9-a892-d32996eca6cc', 'bfdb1953-144f-4611-9d1a-2583f0aa248e', 'ea394de4-193a-49f6-b527-f26515721033']",52,,,,,,,,,,,,,,,,,Frosinone,291,00:17:52.204,Carry,True
,,,"[92.1, 70.3]",,,,,,,,,,,,2.477062,,,,,,,,,,,,,,ac0d1649-4022-4678-b93c-452bc3ff336d,730,,"[94.1, 75.2]",3879808,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alessandro Frara,386512.0,Left Center Midfield,41,Frosinone,291,"['01075307-c6ea-48c7-b305-4819e849a2ca', '0c759761-fe3c-4368-b177-bf19e1ecaac8', '9b13efd7-613a-4148-b860-33c31a8f25d7']",54,,,,,,,,,,,,,,,,,Frosinone,291,00:17:54.367,Carry,True
,,,"[77.9, 42.7]",,,,,,,,,,,,2.762537,,,,,,,,,,,,,,62b394e9-d7eb-49a4-8e54-afb09db52455,734,,"[80.0, 52.1]",3879808,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robert Gucher,30911.0,Center Defensive Midfield,41,Frosinone,291,"['080ba2e9-720b-418f-b615-5a821f03f2d2', '5259a656-85eb-4390-bf0d-64084de21e80', 'cca6fc77-8b6e-4e63-991f-e95990178dc4']",57,,,,,,,,,,,,,,,,,Frosinone,291,00:17:57.657,Carry,True
,,,"[71.4, 14.9]",,,,,,,,,,,,1.98525,,,,,,,,,,,,,,d670b03d-40dd-417b-9b23-a18111f26f7a,738,,"[55.4, 24.4]",3879808,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leonardo Blanchard,387847.0,Left Center Back,41,Frosinone,291,"['9a402c2c-3c28-44a1-ab68-0fa9938d3173', '9f4c158e-b412-4a23-bce4-7213d118d3c5']",3,,,,,,,,,,,,,,,,,Frosinone,291,00:18:03.341,Carry,
,,,"[111.8, 5.5]",,,,,,,,,,,,2.303073,,,,,,,,,,,,,,14129984-c933-41fc-8d97-0c0ad6c1ce64,741,,"[103.0, 15.3]",3879808,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alessandro Frara,386512.0,Left Center Midfield,41,Frosinone,291,"['0a5a876d-dfca-4869-8bf1-802fefe196a1', '11b7fe56-1ef7-4711-be25-1f742bbedef1', '3466ba12-c806-4044-b1c0-da23a74d00dc']",7,,,,,,,,,,,,,,,,,Frosinone,291,00:18:07.442,Carry,True
,,,"[116.0, 5.1]",,,,,,,,,,,,1.554435,,,,,,,,,,,,,,7caea87b-bd17-435e-9153-ca5276a4384c,748,,"[112.2, 11.4]",3879808,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alessandro Frara,386512.0,Left Center Midfield,42,Frosinone,291,"['3f79b9a6-f611-4464-80be-ee9308609bb8', '9cc2b630-42f6-4eb5-ae3a-95c4506a1da4', 'd3e6d121-a79c-4ab6-9af2-d800820e896e']",25,,,,,,,,,,,,,,,,,Frosinone,291,00:18:25.657,Carry,True
,,,"[54.0, 68.2]",,,,,,,,,,,,2.970734,,,,,,,,,,,,,,8d820683-2ce3-4dc5-97f7-e7ceea313358,755,,"[46.6, 68.2]",3879808,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Ludovic Biabiany,11497.0,Right Midfield,44,Inter Milan,238,"['21223d57-233e-4f23-82dc-fdcc74a8f1a3', '226fdeab-5d46-45db-9483-c835f2460b73', '9e69598f-3927-49bf-823d-a4021c479d85', 'b0238d9a-5e18-4a88-be63-599b5e1fd3d5']",56,,,,,,,,,,,,,,,,,Inter Milan,238,00:18:56.382,Carry,True
,,,"[72.4, 14.0]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,592b9763-1503-4a42-9c3a-d1b549f1bab7,763,,"[72.5, 14.0]",3879808,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Felipe Melo de Carvalho,25430.0,Left Defensive Midfield,45,Inter Milan,238,"['54aa6dbb-4060-4518-be20-9875e0bebb6d', '722de852-7028-4d60-8b51-9160c6c76b58', 'a8c40800-0413-4678-b96c-322690a2c2ab']",40,,,,,,,,,,,,,,,,,Inter Milan,238,00:19:40.035,Carry,True
,,,"[62.4, 3.1]",,,,,,,,,,,,0.150559,,,,,,,,,,,,,,ab045a93-c040-423e-9bfd-730f595224fa,766,,"[62.4, 3.1]",3879808,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alex Nicolao Telles,11183.0,Left Back,45,Inter Milan,238,"['57342085-3081-4640-a6c9-fc262df8ce78', 'd82445e8-f197-4917-8114-c9e22f1ca53d']",42,,,,,,,,,,,,,,,,,Inter Milan,238,00:19:42.144,Carry,
,,,"[76.6, 2.7]",,,,,,,,,,,,0.215379,,,,,,,,,,,,,,54970983-8da7-4391-93d5-8e5759c8fcb7,770,,"[75.6, 2.7]",3879808,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Perišić,5474.0,Left Midfield,45,Inter Milan,238,"['086e779e-3def-47ff-9789-e9fc94ca11b7', '7fbdee7d-27cc-4c99-aed0-33b63a8bbcea', 'fef8b2ca-7260-4aaf-95e0-e4e5da7516c6']",43,,,,,,,,,,,,,,,,,Inter Milan,238,00:19:43.060,Carry,True
,,,"[66.2, 3.1]",,,,,,,,,,,,0.300384,,,,,,,,,,,,,,5d1f7377-1f83-448d-8019-cddef5dddaac,773,,"[66.2, 3.1]",3879808,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alex Nicolao Telles,11183.0,Left Back,45,Inter Milan,238,"['02f0dd4f-f3d4-428e-941b-9af944b5c4f4', '3b25a76e-2382-406f-a9df-ac4280e1c0c5']",44,,,,,,,,,,,,,,,,,Inter Milan,238,00:19:44.486,Carry,
,,,"[73.5, 2.5]",,,,,,,,,,,,0.119999,,,,,,,,,,,,,,e5543dd7-2c79-42fe-a64f-9f9263fed0a9,776,,"[73.5, 2.5]",3879808,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Perišić,5474.0,Left Midfield,45,Inter Milan,238,"['02dedfaa-d5c8-4cf8-955e-7597681ea7ce', '92957cfb-8cc3-4f69-b925-551ba6619f71']",45,,,,,,,,,,,,,,,,,Inter Milan,238,00:19:45.131,Carry,
,,,"[74.1, 30.3]",,,,,,,,,,,,3.685717,,,,,,,,,,,,,,c466d623-7cde-4199-881e-370d22434f82,779,,"[56.1, 24.4]",3879808,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Felipe Melo de Carvalho,25430.0,Left Defensive Midfield,45,Inter Milan,238,"['1fad8c72-a9d3-408f-b7c7-dee57ac5ef88', '69631b89-27e1-4a3a-8620-5317729ddeab']",46,,,,,,,,,,,,,,,,,Inter Milan,238,00:19:46.679,Carry,
,,,"[79.9, 52.8]",,,,,,,,,,,,1.926865,,,,,,,,,,,,,,b484a9b4-e972-4d82-ae29-c9acae142036,782,,"[73.5, 46.6]",3879808,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcelo Brozović,5469.0,Right Defensive Midfield,45,Inter Milan,238,"['741da711-74b5-4ce1-8d52-128b7af30a55', '823a73dd-7c39-4fe7-b515-0a7519be026e']",52,,,,,,,,,,,,,,,,,Inter Milan,238,00:19:52.147,Carry,
,,,"[99.0, 60.4]",,,,,,,,,,,,0.079999,,,,,,,,,,,,,,bde9b9b0-deab-4260-b5ed-7e4668a33628,785,,"[99.0, 60.4]",3879808,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathan Ludovic Biabiany,11497.0,Right Midfield,45,Inter Milan,238,"['433df897-5c66-4653-a0af-23b1546deaa5', 'ad0d4b8d-e4c0-45d6-b1a5-3798af42b660']",55,,,,,,,,,,,,,,,,,Inter Milan,238,00:19:55.122,Carry,
,,,"[25.3, 27.4]",,,,,,,,,,,,1.103668,,,,,,,,,,,,,,61b0d553-5796-4940-8179-297080f79b66,788,,"[26.3, 28.2]",3879808,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alessandro Frara,386512.0,Left Center Midfield,45,Inter Milan,238,"['50c383dd-a752-444f-bcc2-f56d53045b2c', 'e65c8626-a4f0-4c38-b7f7-916476522d55']",56,,,,,,,,,,,,,,,,,Frosinone,291,00:19:56.741,Carry,
,,,"[66.2, 39.1]",,,,,,,,,,,,1.339941,,,,,,,,,,,,,,255f2a8b-d2c3-4d4d-aca1-0d6bc1072692,798,,"[66.2, 39.1]",3879808,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Felipe Melo de Carvalho,25430.0,Left Defensive Midfield,45,Inter Milan,238,"['76daedc4-3120-4e7e-beaf-520cb33edb83', 'c2f7f61a-eaea-488c-918c-0b9a7c0a9216']",8,,,,,,,,,,,,,,,,,Inter Milan,238,00:20:08.317,Carry,
,,,"[102.9, 68.8]",,,,,,,,,,,,2.974134,,,,,,,,,,,,,,3281ee6d-4774-4a33-bae9-26cf107f0f2f,801,,"[105.8, 73.5]",3879808,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathan Ludovic Biabiany,11497.0,Right Midfield,45,Inter Milan,238,"['35825c24-f48d-4cb4-a6f9-47656f9cc850', 'b3b3554b-1b08-464e-93ec-061ee4b81921']",12,,,,,,,,,,,,,,,,,Inter Milan,238,00:20:12.577,Carry,
,,,"[93.8, 51.2]",,,,,,,,,,,,2.163978,,,,,,,,,,,,,,34e710b0-a5af-4b82-b87b-1e4ed958b1b4,804,,"[87.0, 46.9]",3879808,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Felipe Melo de Carvalho,25430.0,Left Defensive Midfield,45,Inter Milan,238,"['4667f3fe-91c0-4539-8399-160f74e5da28', 'd6b7cc75-27e7-4b85-93db-aab0acf81778', 'fea5ee09-caca-4fa4-98d0-5fb78797c29f']",17,,,,,,,,,,,,,,,,,Inter Milan,238,00:20:17.083,Carry,True
,,,"[90.4, 17.8]",,,,,,,,,,,,2.60864,,,,,,,,,,,,,,e949f373-ff73-49a6-9b19-0531256c2b8a,820,,"[71.8, 29.7]",3879808,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Ludovic Biabiany,11497.0,Right Midfield,48,Inter Milan,238,"['139b5835-6c5c-4c3f-9fbc-4d31521bd2a2', '8499e1c4-cd61-477a-a1cc-df4119f8eff2', 'e87bfc54-dc9d-44df-9b3b-0a2d40277f28']",24,,,,,,,,,,,,,,,,,Inter Milan,238,00:21:24.353,Carry,True
,,,"[104.4, 20.2]",,,,,,,,,,,,1.95173,,,,,,,,,,,,,,e5edda62-f510-45dc-a325-4a95887f1a37,824,,"[100.8, 7.1]",3879808,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Perišić,5474.0,Left Midfield,48,Inter Milan,238,"['59eda789-1987-4188-a9b4-ad32a1dc3e99', 'aa0b7652-87ae-41de-af36-c6cf3eb210b3', 'f5b45e34-cc98-4640-a58f-972e12886fea']",28,,,,,,,,,,,,,,,,,Inter Milan,238,00:21:28.221,Carry,True
,,,"[112.1, 20.5]",,,,,,,,,,,,1.794943,,,,,,,,,,,,,,6cf18a56-92d0-4cfd-87e7-40b822e60125,827,,"[104.4, 20.2]",3879808,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Perišić,5474.0,Left Midfield,48,Inter Milan,238,"['aa0b7652-87ae-41de-af36-c6cf3eb210b3', 'adef004f-7510-447a-8f98-18faf53aa02f', 'f5b45e34-cc98-4640-a58f-972e12886fea']",30,,,,,,,,,,,,,,,,,Inter Milan,238,00:21:30.172,Carry,True
,,,"[11.1, 47.4]",,,,,,,,,,,,19.404303,,,,,,,,,,,,,,b8d71e27-d341-4cce-8bb8-0f9b13bc1b20,834,,"[9.6, 43.0]",3879808,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Nicola Leali,32037.0,Goalkeeper,49,Frosinone,291,"['6a991004-2f81-4078-a005-4a65f0afdc63', 'f632689f-1293-4717-9786-57110bf1f343']",34,,,,,,,,,,,,,,,,,Frosinone,291,00:21:34.595,Carry,
,,,"[74.9, 7.6]",,,,,,,,,,,,0.910729,,,,,,,,,,,,,,74f842dd-1b6b-49ff-bffa-bbade9a18171,837,,"[74.9, 7.6]",3879808,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Oliver Kragl,8793.0,Left Wing,49,Frosinone,291,"['663b75d7-c98b-4334-ab2c-324fc2744253', '84fd804e-31f6-4de1-88d0-7de0df213be8']",56,,,,,,,,,,,,,,,,,Frosinone,291,00:21:56.509,Carry,
,,,"[72.4, 58.4]",,,,,,,,,,,,0.963866,,,,,,,,,,,,,,f41ed7f1-5c01-4c83-bbdc-7c9d723f569f,854,,"[72.4, 58.4]",3879808,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mauro Emanuel Icardi Rivero,6987.0,Left Center Forward,51,Inter Milan,238,"['43137c00-0976-48a4-a362-751b2389814f', '56c4f0c7-96d6-4835-9c47-9d69eb2f33fa', '6604a2e7-d97c-4ba8-97e2-c8e0b0e85e5c']",48,,,,,,,,,,,,,,,,,Inter Milan,238,00:22:48.788,Carry,True
,,,"[63.6, 41.2]",,,,,,,,,,,,0.026337001,,,,,,,,,,,,,,34b1327b-ba7d-4701-92bb-e092965a3148,858,,"[63.6, 41.2]",3879808,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Felipe Melo de Carvalho,25430.0,Left Defensive Midfield,51,Inter Milan,238,"['173e2394-dd87-4f39-8f61-60a6a55e3ddb', '90725ac4-3995-417f-ade4-5e9192bbae11']",51,,,,,,,,,,,,,,,,,Inter Milan,238,00:22:51.058,Carry,
,,,"[66.4, 7.1]",,,,,,,,,,,,0.600426,,,,,,,,,,,,,,ca57c3f0-a1c8-44ae-9aa5-74ff8bae03d6,861,,"[66.4, 7.1]",3879808,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alex Nicolao Telles,11183.0,Left Back,51,Inter Milan,238,"['05c131ce-09c3-4193-bbc4-359858e459ed', 'd160f0cc-627f-46df-bcb2-8897fae84114']",53,,,,,,,,,,,,,,,,,Inter Milan,238,00:22:53.406,Carry,
,,,"[65.4, 3.7]",,,,,,,,,,,,2.407713,,,,,,,,,,,,,,d577ee3a-d709-4957-a5c2-d7144f06516a,864,,"[78.7, 2.7]",3879808,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Perišić,5474.0,Left Midfield,51,Inter Milan,238,"['733c3300-c93a-4083-a081-4b584a09a241', 'cbbc85c3-abb9-49c3-9aae-7b47f97c4246']",54,,,,,,,,,,,,,,,,,Inter Milan,238,00:22:54.506,Carry,
,,,"[65.1, 19.9]",,,,,,,,,,,,1.728441,,,,,,,,,,,,,,22ae76d4-8657-45e4-be53-ddb6d70aaf6c,867,,"[65.1, 19.9]",3879808,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Felipe Melo de Carvalho,25430.0,Left Defensive Midfield,51,Inter Milan,238,"['01db0ec6-028a-43f3-a3a8-de9bb35f7ea5', 'f59aa752-8f2d-4c11-a4e1-5dd480ccc3ca']",57,,,,,,,,,,,,,,,,,Inter Milan,238,00:22:57.886,Carry,
,,,"[41.4, 45.0]",,,,,,,,,,,,1.584104,,,,,,,,,,,,,,8d596dc8-fa98-4fe9-802b-e73d06c7a94b,872,,"[45.1, 46.9]",3879808,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alessandro Frara,386512.0,Left Center Midfield,52,Frosinone,291,"['b7585504-9f8e-4c6d-9b96-708e5e922e85', 'cb260689-b08f-40d0-b41c-7eb9bcb2d0fe']",1,,,,,,,,,,,,,,,,,Frosinone,291,00:23:01.866,Carry,
,,,"[24.1, 38.9]",,,,,,,,,,,,2.006788,,,,,,,,,,,,,,c74c0b8d-b645-4c73-8ed3-5ef8e966e90d,875,,"[23.5, 48.4]",3879808,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Blanchard,387847.0,Left Center Back,52,Frosinone,291,"['0f8cc34a-ce8e-4467-80b3-3c943c3cdbb8', '3a9d9750-c771-4009-acb6-1824cec02dee', '9b967306-499f-43ba-83bd-475a0b54536c']",4,,,,,,,,,,,,,,,,,Frosinone,291,00:23:04.529,Carry,True
,,,"[8.6, 34.2]",,,,,,,,,,,,4.04362,,,,,,,,,,,,,,82c0d52d-f345-48ed-95bb-9abdb7bd152a,880,,"[8.0, 31.7]",3879808,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samir Handanovič,7001.0,Goalkeeper,53,Inter Milan,238,"['5eb00a51-3fe9-4ab9-b63a-1cff43d85803', 'b30fa37e-c908-4c6d-b1b2-2a6df525117e']",10,,,,,,,,,,,,,,,,,Inter Milan,238,00:23:10.959,Carry,
,,,"[22.2, 51.8]",,,,,,,,,,,,0.16,,,,,,,,,,,,,,7e33e435-0071-40f6-b7ee-79838fc38798,883,,"[25.4, 55.7]",3879808,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jeison Fabián Murillo Cerón,6585.0,Right Center Back,53,Inter Milan,238,"['be6cd382-3894-4807-b2e5-44acffc53bfd', 'f2eb8645-38ae-4917-a43b-7e1a8f7b4331']",17,,,,,,,,,,,,,,,,,Inter Milan,238,00:23:17.731,Carry,
,,,"[78.0, 8.7]",,,,,,,,,,,,3.345539,,,,,,,,,,,,,,f31f1ab2-2716-4e44-bd46-3b33ed9aeac3,886,,"[65.3, 15.1]",3879808,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stevan Jovetić,3434.0,Right Center Forward,53,Inter Milan,238,"['6a19f811-2a4d-4713-9aed-0dbc069a1b2f', '72cffaf1-c0cb-4076-8b40-83f198443ad1', 'b865f2dc-326e-4588-ba95-75f1b1ea4c12']",20,,,,,,,,,,,,,,,,,Inter Milan,238,00:23:20.256,Carry,True
,,,"[70.0, 3.6]",,,,,,,,,,,,0.64859,,,,,,,,,,,,,,7aef7b0d-5e78-4a74-9489-d60f9776ba0f,890,,"[69.7, 1.5]",3879808,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Perišić,5474.0,Left Midfield,53,Inter Milan,238,"['02a45ee2-0455-4dbd-b6ab-d792ccfa4c44', 'a13f8ade-b56a-4007-b013-53bed9915cf6', 'e6c8e0af-4ddc-4431-ba85-e52b4c316445']",24,,,,,,,,,,,,,,,,,Inter Milan,238,00:23:24.833,Carry,True
,,,"[59.9, 72.4]",,,,,,,,,,,,4.115532,,,,,,,,,,,,,,00ba5d32-483b-4cc0-b302-d54848876248,895,,"[55.6, 69.0]",3879808,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mirko Gori,20636.0,Right Center Midfield,54,Frosinone,291,"['af5e1d1e-1cb9-44de-a959-7fcdd01e7217', 'dba92c29-f450-4cff-a480-c6dfcd0878ea', 'ecab81f3-2fc7-4501-a0ad-2960205dcce2']",28,,,,,,,,,,,,,,,,,Frosinone,291,00:23:28.158,Carry,True
,,,"[51.5, 74.3]",,,,,,,,,,,,0.76873,,,,,,,,,,,,,,e254b5a2-5ec1-4595-a155-6d922d7b33b7,901,,"[49.8, 75.5]",3879808,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Gucher,30911.0,Center Defensive Midfield,54,Frosinone,291,"['4b1ee0fb-b0d1-4066-a14c-c7c77655a866', '4d3278d1-bfbd-4d31-8274-3fdb4648433f', 'a44fe94a-9eb3-4d03-81b0-73bb7a48777e']",33,,,,,,,,,,,,,,,,,Frosinone,291,00:23:33.040,Carry,True
,,,"[64.0, 71.4]",,,,,,,,,,,,2.420844,,,,,,,,,,,,,,11d2d9fc-e275-43e3-82e8-a774dd5ecdc0,906,,"[59.6, 70.0]",3879808,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mirko Gori,20636.0,Right Center Midfield,54,Frosinone,291,"['a6980f7d-a86b-431d-b92e-1e046cc4ce74', 'c969c2f1-3829-4e23-a5de-14f9598e4186']",35,,,,,,,,,,,,,,,,,Frosinone,291,00:23:35.991,Carry,
,,,"[72.8, 77.1]",,,,,,,,,,,,0.766897,,,,,,,,,,,,,,18a946a5-e6fb-4cc6-923d-a2f6df6f8cd3,910,,"[72.8, 77.1]",3879808,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleandro Rosi,7462.0,Right Back,54,Frosinone,291,"['134dfd30-140c-4374-99d9-bad531d814a5', '6dc12351-f0bb-47e8-9fbc-d6680605c65a', '72cd2115-55b9-4430-97f3-442bfc0b151a', 'fd48e0ef-4549-4bd9-9019-242b735b2d02']",39,,,,,,,,,,,,,,,,,Frosinone,291,00:23:39.263,Carry,True
,,,"[80.6, 78.0]",,,,,,,,,,,,0.800852,,,,,,,,,,,,,,3a6ee6b9-9a08-433c-8cd6-bcc83d7677d8,913,,"[72.8, 77.1]",3879808,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleandro Rosi,7462.0,Right Back,54,Frosinone,291,"['134dfd30-140c-4374-99d9-bad531d814a5', '72cd2115-55b9-4430-97f3-442bfc0b151a', 'dd48ac4c-161b-4d83-bf29-42a7f5f50914', 'dedd66fa-b42e-4bf2-9304-cc2fc9eadd91', 'fd48e0ef-4549-4bd9-9019-242b735b2d02']",40,,,,,,,,,,,,,,,,,Frosinone,291,00:23:40.030,Carry,True
,,,"[92.1, 74.9]",,,,,,,,,,,,1.067628,,,,,,,,,,,,,,d0d04fbd-ca83-475e-8d93-59fac22386df,919,,"[92.6, 68.1]",3879808,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mirko Gori,20636.0,Right Center Midfield,55,Frosinone,291,"['06042255-a70f-49e9-b2c6-8c91bcb41dd1', '5dba0a6d-072c-4ed4-b6ff-4726483da51b', 'cea5217d-4573-4c63-84c0-dd5f0510c8e4']",49,,,,,,,,,,,,,,,,,Frosinone,291,00:23:49.043,Carry,True
,,,"[110.7, 76.5]",,,,,,,,,,,,1.638473,,,,,,,,,,,,,,c304e5da-4a7d-41bd-9724-b2fd3cbd8916,927,,"[104.0, 77.6]",3879808,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aleandro Rosi,7462.0,Right Back,56,Frosinone,291,"['08761348-4042-4453-a4d1-6a5e4b6c34ee', 'c2c2ab64-3ddf-4db6-835c-0cc7c767faff']",4,,,,,,,,,,,,,,,,,Frosinone,291,00:24:04.136,Carry,
,,,"[37.3, 3.1]",,,,,,,,,,,,0.903973,,,,,,,,,,,,,,c1d7139e-88a6-48a1-b5e2-c4dd8dace8ca,942,,"[37.3, 3.1]",3879808,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stevan Jovetić,3434.0,Right Center Forward,58,Inter Milan,238,"['059709ba-4a1d-4283-bc36-518d99afa46f', '3217d478-6dfb-45b8-9cf3-a6de4a84a67c', 'aca2d141-d1b7-4a58-8522-64e8046e1405']",50,,,,,,,,,,,,,,,,,Inter Milan,238,00:24:50.026,Carry,True
,,,"[77.6, 48.7]",,,,,,,,,,,,0.646648,,,,,,,,,,,,,,5efd6dc2-c27a-4e02-b79f-4d35b696697d,976,,"[76.0, 48.7]",3879808,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oliver Kragl,8793.0,Left Wing,60,Frosinone,291,"['50ac75f5-47c5-4a93-8729-fcacd9926b83', '90a760ac-d102-490c-8a2a-c1b327fbca2f', '92ca9881-3473-499f-8b76-27b88f1fc9f1', 'b813cd59-6b0a-4715-aa34-4cfe993fdd48']",33,,,,,,,,,,,,,,,,,Frosinone,291,00:25:33.418,Carry,True
,,,"[75.6, 24.4]",,,,,,,,,,,,1.480987,,,,,,,,,,,,,,d6584890-306c-4f4f-b323-89ad20ad1f80,996,,"[72.4, 19.6]",3879808,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ivan Perišić,5474.0,Left Midfield,62,Inter Milan,238,"['587e8586-35da-4847-b2b0-9750e1d23de8', '9d767877-79ea-4e78-992f-402f2da9a07c', 'bbcb7007-2fd9-4ca0-9ce7-a757f3986dbf']",3,,,,,,,,,,,,,,,,,Inter Milan,238,00:27:03.067,Carry,True
,,,"[65.3, 42.9]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,5abbd3c0-492b-41fa-9638-a97ff78e064e,1001,,"[65.3, 42.9]",3879808,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Felipe Melo de Carvalho,25430.0,Left Defensive Midfield,62,Inter Milan,238,"['369e2dd9-be32-4c42-b232-0300e1f69d45', '6de203bf-d6dc-492c-a749-5181819cc86e', 'a33c8c3a-5382-4671-bb26-a2b3796c753a']",5,,,,,,,,,,,,,,,,,Inter Milan,238,00:27:05.620,Carry,True
,,,"[95.4, 15.2]",,,,,,,,,,,,2.974714,,,,,,,,,,,,,,4dd00d7d-4700-4f14-93da-18a8b3062aaf,1004,,"[82.8, 4.2]",3879808,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Stevan Jovetić,3434.0,Right Center Forward,62,Inter Milan,238,"['4693488c-4af2-4d13-9233-2726564e4574', '50cff621-36df-4d0f-90b5-5da812805dd0', 'aae85cbe-1864-48f3-a7b4-a6147c7d3d49']",8,,,,,,,,,,,,,,,,,Inter Milan,238,00:27:08.266,Carry,True
,,,"[110.0, 4.9]",,,,,,,,,,,,0.12,,,,,,,,,,,,,,7bce095d-b657-4569-9a76-14b96fef0dd0,1008,,"[110.0, 4.9]",3879808,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alex Nicolao Telles,11183.0,Left Back,62,Inter Milan,238,"['530870ac-b80e-43f6-83d3-ea3e76feb2fb', '693ec9d8-47f4-4a0a-b0bf-a36206aca6a8']",12,,,,,,,,,,,,,,,,,Inter Milan,238,00:27:12.768,Carry,
