50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.734687,,,,,,,,,,,,b01af5cc-42df-4cfd-a036-d66334ebea5b,3010,,"[45.5, 8.0]",3879641,78,,,,2.1834066,,Right Foot,,,,"[28.0, 32.9]",Ground Pass,30.43452,,,Matteo Bianchetti,8421.0,,,,,,2,Regular Play,Vangelis Moras,31488.0,Left Center Back,178,Hellas Verona,226,['eac216b7-137f-4784-8f81-feaee0897d8a'],39,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:33:39.948,Pass,
,,,,,,,,,,,,,,,2.629072,,,,,,,,,,,,36e7e38e-c1f7-4e44-8628-88441b51ddc8,3013,,"[28.0, 32.9]",3879641,78,,,,1.2101902,,Right Foot,,,,"[41.5, 68.7]",Ground Pass,38.260815,,,Jacopo Sala,7020.0,,,,,,2,Regular Play,Matteo Bianchetti,8421.0,Right Center Back,178,Hellas Verona,226,['4f8961c3-1881-4d76-a2e3-cd2d92d9ccfa'],42,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:33:42.849,Pass,
,,,,,,,,,,,,,,,1.819253,,,,,,,,,,,,245c8bdb-4da8-4bee-a456-8c1ccd171f38,3016,,"[47.2, 74.8]",3879641,78,,,,-2.1783469,,Right Foot,,,,"[31.0, 51.5]",Ground Pass,28.378336,,,Matteo Bianchetti,8421.0,,,,,,2,Regular Play,Jacopo Sala,7020.0,Right Back,178,Hellas Verona,226,['fc04f06e-412d-427c-8054-11374428b5cd'],49,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:33:49.053,Pass,
,,,,,,,,,,,,,,,1.266517,,,,,,,,,,,,720ce029-f58c-44bf-8c39-233e3386eb41,3019,,"[33.9, 49.7]",3879641,78,,,,-1.9358634,,Right Foot,,,,"[26.6, 30.6]",Ground Pass,20.447495,,,Vangelis Moras,31488.0,,,,,,2,Regular Play,Matteo Bianchetti,8421.0,Right Center Back,178,Hellas Verona,226,['4b5396a2-41ec-4f3d-bedf-3d99a25a53ca'],53,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:33:53.022,Pass,
,,,,,,,,,,,,,,,1.850842,,,,,,,,,,,,37277b67-7e62-4ccc-a910-bf19384e0171,3023,,"[27.4, 36.1]",3879641,78,,,,1.7188756,,Right Foot,,,,"[24.7, 54.2]",Ground Pass,18.300274,,,Matteo Bianchetti,8421.0,,,,,,2,Regular Play,Vangelis Moras,31488.0,Left Center Back,178,Hellas Verona,226,['403b8e47-b05f-46f1-a296-f189e42f0e77'],57,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:33:57.045,Pass,
,,,,,,,,,,,,,,,1.896448,,,,,,,,,,,,2cb064ac-1106-41d6-8d48-dccc206600a7,3027,,"[26.5, 54.2]",3879641,78,,,,-2.5263133,,Right Foot,,,,"[7.4, 40.7]",Ground Pass,23.389315,,,Pierluigi Gollini,8274.0,,,,,,2,Regular Play,Matteo Bianchetti,8421.0,Right Center Back,178,Hellas Verona,226,"['bf6fdcec-b481-4ed6-aa43-43a8038234d4', 'f4eb31f7-81a7-4949-93cf-61686142a6d4']",59,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:33:59.878,Pass,True
,,,,,,,,,,,,,,,2.278272,,,,,,,,,,,,14d36320-df46-418b-8469-b95cbd37689d,3029,,"[7.4, 40.7]",3879641,79,,,,-1.0040671,,Right Foot,,,,"[30.5, 4.4]",Low Pass,43.026737,,,Samuel Souprayen,7695.0,,,,,,2,Regular Play,Pierluigi Gollini,8274.0,Goalkeeper,178,Hellas Verona,226,['4c7348aa-f0a6-451f-9176-5f04c1aa076a'],1,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:34:01.774,Pass,
,,,,,,,,,,,,,,,1.331656,,,,,,,,,,,,ba5c68da-cc24-44c6-8fe0-be813d86fb2c,3032,,"[30.5, 4.4]",3879641,79,,,,0.69363207,,Left Foot,,,,"[39.4, 11.8]",Ground Pass,11.574541,,,Emil Hallfreðsson,5512.0,,,,,,2,Regular Play,Samuel Souprayen,7695.0,Left Back,178,Hellas Verona,226,['4d83b994-ef95-41b3-ab42-ee3982bb8406'],5,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:34:05.399,Pass,
,,,,,,,,,,,,,,,0.857626,,,,,,,,,,,,ab71932f-d941-4a18-9a78-2c4dba8e8acf,3041,,"[48.7, 6.7]",3879641,79,,,,0.83737445,,Left Foot,,,,"[56.9, 15.8]",Ground Pass,12.24949,,,Mattia Zaccagni,8792.0,,,,,Recovery,2,Regular Play,Samuel Souprayen,7695.0,Left Back,178,Hellas Verona,226,"['1494649f-ffdd-46b1-9f2d-7d16530febaf', 'b3018708-ba36-42e1-b10a-3b02371dc041']",13,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:34:13.659,Pass,True
,,,,,,,,,,,,,,,1.137004,,,,,,,,,,,,9c1e3b94-21ad-438f-b52b-b1d44a295b1d,3045,,"[58.2, 29.1]",3879641,79,,,,2.5930433,,Right Foot,,,,"[51.0, 33.5]",Ground Pass,8.438009,,,Artur Ioniţă,7949.0,,,,,,2,Regular Play,Mattia Zaccagni,8792.0,Center Attacking Midfield,178,Hellas Verona,226,['ce071be8-8cbe-43d6-98e0-ae5c4bff6bba'],17,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:34:17.056,Pass,
,,,,,,,,,,,,,,,1.194395,,,,,,,,,,,,74284911-8bbb-401d-b38b-90a5997299ec,3048,,"[51.7, 38.0]",3879641,79,,,,2.7006683,,Right Foot,,,,"[42.8, 42.2]",Ground Pass,9.84124,,,Matteo Bianchetti,8421.0,,,,,,2,Regular Play,Artur Ioniţă,7949.0,Right Defensive Midfield,178,Hellas Verona,226,['aeadd02c-3e40-4562-86a2-6990c0ab0f04'],18,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:34:18.913,Pass,
,,,,,,,,,,,,,,,1.112142,,,,,,,,,,,,794f7e6a-a58b-4a8c-88fe-68cedd9f4e61,3051,,"[42.5, 46.6]",3879641,79,,,,0.27632728,,Right Foot,,,,"[55.9, 50.4]",Ground Pass,13.928389,,,Artur Ioniţă,7949.0,,,,,,2,Regular Play,Matteo Bianchetti,8421.0,Right Center Back,178,Hellas Verona,226,['84876a98-d2e6-492c-9870-03495250a439'],21,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:34:21.429,Pass,
,,,,,,,,,,,,,,,2.752179,,,,,,,,,,,,2c9a133c-8ccd-4734-b6d3-9a56806ceab1,3055,,"[65.3, 51.7]",3879641,79,,,,-1.0785397,,Right Foot,,,,"[91.9, 2.1]",High Pass,56.2825,,,Luca Siligardi,11494.0,,True,,,,2,Regular Play,Artur Ioniţă,7949.0,Right Defensive Midfield,178,Hellas Verona,226,['38548bf3-afe2-4e5b-a72a-18bd6c730268'],25,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:34:25.607,Pass,
,,,,,,,,,,,,,,,1.472277,,,,,,,,,,,,23d56ec6-0ad3-42e8-a8bd-11e2a485af5b,3058,,"[99.9, 3.8]",3879641,79,,,,1.2225368,,Left Foot,True,,,"[111.3, 35.2]",High Pass,33.405388,Incomplete,,Luca Toni,20252.0,,,,,,2,Regular Play,Luca Siligardi,11494.0,Left Midfield,178,Hellas Verona,226,"['55802649-17ec-4bea-8490-fc2a73b41bbd', 'a42b6030-0992-4c13-b74e-2ae33ecf1a14']",30,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:34:30.410,Pass,
,,,,,,,,,,,,,,,4.085481,,,,,,,,,,,,d0d41d3f-a2a8-41d3-8a0e-4889b04e9d2d,3066,,"[21.5, 9.4]",3879641,80,,,,0.6223029,,Right Foot,,,,"[72.1, 45.7]",High Pass,62.27399,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Łukasz Skorupski,11508.0,Goalkeeper,179,Empoli,290,['30078973-0018-46d2-8436-82c760d2af96'],11,,,,,,,,,,,,,,,,,,Empoli,290,00:35:11.832,Pass,
,,,,,,,,,,,,,,,0.953232,,,,,,,,,,,,30078973-0018-46d2-8436-82c760d2af96,3067,,"[48.0, 34.4]",3879641,80,,,,0.69473827,,Head,,,,"[57.6, 42.4]",High Pass,12.4964,,,Mattia Zaccagni,8792.0,,,,,Recovery,2,Regular Play,Vangelis Moras,31488.0,Left Center Back,180,Hellas Verona,226,"['89ca69f2-3f9b-4eca-9052-98a59e8b5ba7', 'd0d41d3f-a2a8-41d3-8a0e-4889b04e9d2d']",15,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:35:15.917,Pass,
,,,,,,,,,,,,,,,1.448234,,,,,,,,,,,,39fc88f4-311a-4339-897b-18c5e7c0a683,3070,,"[57.1, 42.6]",3879641,80,,,,1.9079303,,Right Foot,,,,"[50.3, 62.0]",High Pass,20.557238,,,Jacopo Sala,7020.0,,,,,,2,Regular Play,Mattia Zaccagni,8792.0,Center Attacking Midfield,180,Hellas Verona,226,['80ea4a1f-51f0-403c-8700-222a43f131c4'],17,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:35:17.976,Pass,
,,,,,,,,,,,,,,,1.294717,,,,,,,,,,,,19612d1c-3381-42b7-a81b-7f9eb6376c89,3074,,"[80.3, 77.0]",3879641,80,,,,-0.058327924,,Right Foot,,,,"[94.0, 76.2]",Ground Pass,13.723338,,,Boško Janković,26442.0,,,,,,2,Regular Play,Jacopo Sala,7020.0,Right Back,180,Hellas Verona,226,['1234ace1-321d-4148-a09a-0a69dd993081'],22,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:35:22.337,Pass,
,,,,,,,,,,,,,,,1.446001,,,,,,,,,,,,5ee9e252-6f23-47a3-86af-1a602d19e116,3077,,"[98.9, 67.0]",3879641,80,,,,-1.4038662,,Right Foot,True,,,"[103.5, 39.7]",High Pass,27.684834,Incomplete,,,,,,,,,2,Regular Play,Boško Janković,26442.0,Right Midfield,180,Hellas Verona,226,['739a67a6-c9c5-4fec-9fbd-833f489cdcc3'],28,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:35:28.225,Pass,
,,,,,,,,,,,,,,,0.966272,,,,,,,,,,,,ebb40aaa-16b0-4f81-a831-2e69e369ba5e,3090,,"[21.1, 63.9]",3879641,80,,,,-0.7419473,,Right Foot,,,,"[33.1, 52.9]",Ground Pass,16.27882,,,Emil Hallfreðsson,5512.0,,,,,,2,Regular Play,Boško Janković,26442.0,Right Midfield,180,Hellas Verona,226,['db898e22-9533-4536-8170-a962fa83ec65'],44,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:35:44.227,Pass,
,,,,,,,,,,,,,,,2.250958,,,,,,,,,,,,8926ef55-02c0-4eba-8f73-dd8a15eb665f,3094,,"[31.0, 52.3]",3879641,80,,,,1.1317339,,Right Foot,,,,"[42.6, 77.0]",Ground Pass,27.288277,,,Jacopo Sala,7020.0,,,,,,2,Regular Play,Emil Hallfreðsson,5512.0,Left Defensive Midfield,180,Hellas Verona,226,['87c960f7-2ee7-4d77-9f45-f964aad13a1d'],46,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:35:46.481,Pass,
,,,,,,,,,,,,,,,0.951344,,,,,,,,,,,,e435499f-c269-48bc-9822-f8bac290f2ff,3097,,"[49.8, 76.8]",3879641,80,,,,-1.8582093,,Right Foot,,,,"[45.1, 60.9]",Ground Pass,16.580109,,,Artur Ioniţă,7949.0,,,,,,2,Regular Play,Jacopo Sala,7020.0,Right Back,180,Hellas Verona,226,['9615d621-ac92-454a-8668-29b570e11934'],50,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:35:50.725,Pass,
,,,,,,,,,,,,,,,1.076462,,,,,,,,,,,,62f888db-0e90-422a-b009-d21ce7a3dba7,3100,,"[45.5, 60.5]",3879641,80,,,,-1.3149878,,Right Foot,,,,"[48.9, 47.5]",Ground Pass,13.437262,,,Emil Hallfreðsson,5512.0,,,,,,2,Regular Play,Artur Ioniţă,7949.0,Right Defensive Midfield,180,Hellas Verona,226,['26bc2fef-a5a6-4b56-b3b0-5e78b6792661'],52,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:35:52.587,Pass,
,,,,,,,,,,,,,,,2.324402,,,,,,,,,,,,516ace30-98e5-47c1-b0bf-c12519b04cab,3103,,"[52.1, 39.7]",3879641,80,,,,-1.2924967,,Left Foot,,,,"[61.7, 6.1]",Ground Pass,34.944527,,,Samuel Souprayen,7695.0,,,,,,2,Regular Play,Emil Hallfreðsson,5512.0,Left Defensive Midfield,180,Hellas Verona,226,['df9bc8e0-1ccc-4507-b627-3ce04157bac7'],55,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:35:55.711,Pass,
,,,,,,,,,,,,,,,1.145249,,,,,,,,,,,,55f917ef-3e5b-440f-ad7c-661163296221,3106,,"[69.3, 4.4]",3879641,80,,,,-0.07348706,,Left Foot,,,,"[85.6, 3.2]",Ground Pass,16.344112,,,Luca Siligardi,11494.0,,,,,,2,Regular Play,Samuel Souprayen,7695.0,Left Back,180,Hellas Verona,226,['63922257-9951-4a51-8aa2-af6eb47c3c9f'],59,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:35:59.271,Pass,
,,,,,,,,,,,,,,,1.355057,,,,,,,,,,,,3fd1fe56-e490-43d4-9594-1c836b6fc832,3108,,"[85.6, 3.2]",3879641,81,,,,-3.0258334,,Left Foot,,,,"[72.7, 1.7]",Ground Pass,12.986917,,,Samuel Souprayen,7695.0,,,,,,2,Regular Play,Luca Siligardi,11494.0,Left Midfield,180,Hellas Verona,226,['ea989230-beeb-4464-a1a7-8f65584665fe'],0,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:36:00.416,Pass,
,,,,,,,,,,,,,,,2.246937,,,,,,,,,,,,807c5f59-69c4-40bd-92c9-4c80a2780232,3111,,"[66.6, 3.1]",3879641,81,,,,2.5415425,,Left Foot,,,,"[55.2, 10.9]",Ground Pass,13.813037,,,Vangelis Moras,31488.0,,,,,,2,Regular Play,Samuel Souprayen,7695.0,Left Back,180,Hellas Verona,226,['115bf9f0-6eb5-4c94-926a-b936d4c0b0e1'],4,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:36:04.771,Pass,
,,,,,,,,,,,,,,,1.369664,,,,,,,,,,,,f19f73a5-cc4a-4a6c-b7ee-557403419b4d,3115,,"[56.3, 10.1]",3879641,81,,,,2.4367218,,Left Foot,,,,"[40.9, 23.2]",Ground Pass,20.218061,,,Matteo Bianchetti,8421.0,,,,,,2,Regular Play,Vangelis Moras,31488.0,Left Center Back,180,Hellas Verona,226,"['3a04e9ae-4667-410b-a8e2-e808a6d69354', '9b216d80-f67d-4fd9-874d-de5c2b248c56']",7,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:36:07.249,Pass,True
,,,,,,,,,,,,,,,2.161227,,,,,,,,,,,,d8cf65f1-a269-4fcd-9309-6d06e4000d6c,3119,,"[41.1, 23.4]",3879641,81,,,,2.758748,,Left Foot,,,,"[19.0, 32.3]",Ground Pass,23.824778,,,Pierluigi Gollini,8274.0,,,,,,2,Regular Play,Matteo Bianchetti,8421.0,Right Center Back,180,Hellas Verona,226,"['404c306c-51d7-47d2-a5ca-eaf72ef4e4bf', '85a31ca2-2417-4d32-aef9-99603c6ea7ba']",10,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:36:10.209,Pass,True
,,,,,,,,,,,,,,,1.760498,,,,,,,,,,,,edd6db43-a0f7-47a3-b4b9-1e53e958098c,3121,,"[19.0, 32.3]",3879641,81,,,,-0.98517656,,Right Foot,,,,"[38.3, 3.2]",Ground Pass,34.918476,,,Vangelis Moras,31488.0,,,,,,2,Regular Play,Pierluigi Gollini,8274.0,Goalkeeper,180,Hellas Verona,226,['62d49849-fb73-415b-a78d-ece3a91a6286'],12,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:36:12.370,Pass,
,,,,,,,,,,,,,,,3.264528,,,,,,,,,,,,0b59a4bd-ed9b-4fae-ba9f-620077240da3,3124,,"[40.9, 3.1]",3879641,81,,,,-0.05306369,,Right Foot,,,,"[95.5, 0.2]",High Pass,54.67696,Out,,Luca Siligardi,11494.0,,,,,,2,Regular Play,Vangelis Moras,31488.0,Left Center Back,180,Hellas Verona,226,['c4bc66dc-7a55-41c5-afdd-3bc558e37f8e'],17,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:36:17.193,Pass,
,,,,,,,,,,,,,,,0.859302,,,,,,,,,,,,6e90bf0a-c52b-4f09-8c96-fb53845d48bc,3126,,"[35.1, 80.0]",3879641,81,,,,-1.6270748,,,,,,"[34.7, 72.9]",Low Pass,7.1112585,,,Raffaele Maiello,11602.0,,,,,Throw-in,2,From Throw In,Vincent Laurini,7155.0,Right Back,181,Empoli,290,['e815d8b8-67a7-4266-8f56-5e49e226a3e8'],32,,,,,,,,,,,,,,,,,,Empoli,290,00:36:32.850,Pass,
,,,,,,,,,,,,,,,2.824819,,,,,,,,,,,,2fd2c490-6b80-497e-ad9a-6c03ee294693,3128,,"[34.7, 72.9]",3879641,81,,,,-0.29849893,,Right Foot,,,,"[60.7, 64.9]",High Pass,27.202942,Incomplete,,,,,,,,,2,From Throw In,Raffaele Maiello,11602.0,Center Defensive Midfield,181,Empoli,290,['430e9870-7aef-41d8-a222-540bc12b3514'],33,,,,,,,,,,,,,,,,,,Empoli,290,00:36:33.710,Pass,
,,,,,,,,,,,,,,,0.912901,,,,,,,,,,,,9cd36c05-e5b9-4b5b-91ae-2d892da68f48,3130,,"[50.1, 80.0]",3879641,81,,,,-0.6900361,,,,,,"[56.4, 74.8]",Low Pass,8.168843,,,Daniele Croce,40251.0,,,,,Throw-in,2,From Throw In,Vincent Laurini,7155.0,Right Back,182,Empoli,290,['d1280409-0ab2-4b7d-9e85-90a8336a9976'],50,,,,,,,,,,,,,,,,,,Empoli,290,00:36:50.275,Pass,
,,,,,,,,,,,,,,,1.671172,,,,,,,,,,,,f10c8168-3838-404b-a5b0-d85f50fc56ea,3133,,"[57.1, 75.0]",3879641,81,,,,0.078153744,,Right Foot,,,,"[73.7, 76.3]",High Pass,16.650826,,,Massimo Maccarone,40252.0,,,,,,2,From Throw In,Daniele Croce,40251.0,Center Attacking Midfield,182,Empoli,290,"['03d2d06a-0d28-40f2-800a-317a030a151e', '422bb090-8351-40e3-9a55-75fb7e223a35']",51,,,,,,,,,,,,,,,,,,Empoli,290,00:36:51.188,Pass,True
,,,,,,,,,,,,,,,0.879578,,,,,,,,,,,,f8bef6ab-7de1-4e2d-9cd7-001c272340ed,3137,,"[73.1, 76.5]",3879641,81,,,,-1.7807698,,Left Foot,,,,"[71.8, 70.4]",Ground Pass,6.2369866,,,Daniele Croce,40251.0,,,,,,2,From Throw In,Massimo Maccarone,40252.0,Left Center Forward,182,Empoli,290,['c3b6e537-4082-4d0e-aa36-ae12a586ac70'],53,,,,,,,,,,,,,,,,,,Empoli,290,00:36:53.870,Pass,
,,,,,,,,,,,,,,,2.856303,,,,,,,,,,,,50adb7d0-1d46-4c57-8a2d-11a545297a1a,3145,,"[34.8, 19.0]",3879641,81,,,,2.9836278,,Right Foot,,,,"[12.2, 22.6]",Ground Pass,22.88493,,,Matteo Bianchetti,8421.0,,,,,,2,Regular Play,Artur Ioniţă,7949.0,Right Defensive Midfield,183,Hellas Verona,226,['a882fe89-ed2b-4544-8989-eb7c279d8f0e'],57,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:36:57.011,Pass,
,,,,,,,,,,,,,,,2.302774,,,,,,,,,,,,9ad6132b-46e4-433c-9cc2-8ba21a62ec67,3147,,"[12.0, 22.8]",3879641,81,,,,1.6942258,,Right Foot,,,,"[8.7, 49.4]",Ground Pass,26.803917,,,Pierluigi Gollini,8274.0,,,,,,2,Regular Play,Matteo Bianchetti,8421.0,Right Center Back,183,Hellas Verona,226,['f098fa22-c8d0-48d7-99f5-7756ec983dde'],59,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:36:59.867,Pass,
,,,,,,,,,,,,,,,1.645976,,,,,,,,,,,,c4a2703f-44d6-49c3-892f-86e5f1af7085,3151,,"[9.3, 51.5]",3879641,82,,,,1.0310547,,Right Foot,,,,"[22.3, 73.2]",Ground Pass,25.296047,,,Jacopo Sala,7020.0,,,,,,2,Regular Play,Pierluigi Gollini,8274.0,Goalkeeper,183,Hellas Verona,226,"['24e6433c-e8ed-4f0f-892f-916a74e9dc77', '94babb7e-4716-4036-b0c5-bc0de912d445']",3,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:37:03.134,Pass,True
,,,,,,,,,,,,,,,1.813293,,,,,,,,,,,,f33b8fab-516b-455a-bdb7-a145f3eac27b,3154,,"[21.0, 73.6]",3879641,82,,,,-2.4496713,,Right Foot,,,,"[7.0, 62.0]",Ground Pass,18.181309,,,Pierluigi Gollini,8274.0,,,,,,2,Regular Play,Jacopo Sala,7020.0,Right Back,183,Hellas Verona,226,['638f721b-3b6a-49de-bd7e-8a205fa86a1f'],6,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:37:06.059,Pass,
,,,,,,,,,,,,,,,3.199448,,,,,,,,,,,,c7b3908f-dd2d-4ae5-9a05-12733b19cf66,3157,,"[7.0, 62.0]",3879641,82,,,,0.10404768,,Right Foot,,,,"[63.5, 67.9]",High Pass,56.807217,Incomplete,,,,,,,,,2,Regular Play,Pierluigi Gollini,8274.0,Goalkeeper,183,Hellas Verona,226,['e70787f4-9778-4fb1-acba-0acd0feb8b58'],7,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:37:07.913,Pass,
,,,,,,,,,,,,,,,0.983179,,,,,,,,,,,,e70787f4-9778-4fb1-acba-0acd0feb8b58,3158,,"[56.6, 12.2]",3879641,82,,,,-1.7004988,,Other,,,,"[56.0, 7.6]",Low Pass,4.6389656,,,Mário Rui Silva Duarte,7151.0,,,,,Recovery,2,Regular Play,Federico Barba,17520.0,Left Center Back,184,Empoli,290,"['918953f4-6aa5-4cf9-a65c-b39c7d85d265', 'c7b3908f-dd2d-4ae5-9a05-12733b19cf66']",11,,,,,,,,,,,,,,,,,,Empoli,290,00:37:11.112,Pass,
,,,,,,,,,,,,,,,1.173251,,,,,,,,,,,,43c94f31-af9f-4599-b24d-cd43d68c6e86,3161,,"[56.0, 7.6]",3879641,82,,,,2.4149504,,Left Foot,,,,"[47.0, 15.6]",Ground Pass,12.0415945,,,Federico Barba,17520.0,,,,,,2,Regular Play,Mário Rui Silva Duarte,7151.0,Left Back,184,Empoli,290,['6da65de8-a9f7-4f27-9cab-aa297d14a690'],12,,,,,,,,,,,,,,,,,,Empoli,290,00:37:12.449,Pass,
,,,,,,,,,,,,,,,1.493475,,,,,,,,,,,,218a7f0b-792e-445d-a04e-81b3e2276c3e,3164,,"[47.0, 15.6]",3879641,82,,,,0.6300339,,Right Foot,,,,"[56.6, 22.6]",Ground Pass,11.881078,,,Raffaele Maiello,11602.0,,,,,,2,Regular Play,Federico Barba,17520.0,Left Center Back,184,Empoli,290,['b5097171-01d5-45f4-aab4-445c360b2365'],13,,,,,,,,,,,,,,,,,,Empoli,290,00:37:13.669,Pass,
,,,,,,,,,,,,,,,1.525361,,,,,,,,,,,,9cc880a3-c4f5-40b3-805b-1ea4a1ef923c,3167,,"[56.6, 22.6]",3879641,82,,,,1.2878482,,Right Foot,,,,"[63.2, 45.3]",Ground Pass,23.640009,,,Piotr Zieliński,5660.0,,,,,,2,Regular Play,Raffaele Maiello,11602.0,Center Defensive Midfield,184,Empoli,290,['8eeac4f0-f59b-48a9-8c18-8685ff65e64a'],15,,,,,,,,,,,,,,,,,,Empoli,290,00:37:15.696,Pass,
,,,,,,,,,,,,,,,1.021474,,,,,,,,,,,,dea75f6b-1193-4cb9-a077-a084a6164c66,3170,,"[63.2, 45.3]",3879641,82,,,,0.8026378,,Left Foot,,,,"[74.6, 57.1]",Ground Pass,16.407316,Pass Offside,,Massimo Maccarone,40252.0,,,,,,2,Regular Play,Piotr Zieliński,5660.0,Right Center Midfield,184,Empoli,290,['9fbbab29-0a9b-4f29-85b3-5c926e93cfea'],17,,,,,,,,,,,,,,,,,,Empoli,290,00:37:17.302,Pass,
,,,,,,,,,,,,,,,0.621943,,,,,,,,,,,,56018d19-e921-4aff-8e4a-96d3ce73959c,3172,,"[45.3, 22.6]",3879641,82,,,,2.5882983,,Left Foot,,,,"[41.9, 24.7]",Ground Pass,3.9962482,,,Vangelis Moras,31488.0,,,,,Free Kick,2,From Free Kick,Samuel Souprayen,7695.0,Left Back,185,Hellas Verona,226,['a0ba6ac5-17ab-4440-aa21-1a54adbca634'],21,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:37:21.408,Pass,
,,,,,,,,,,,,,,,0.636469,,,,,,,,,,,,604860af-7c0f-48ef-80bb-5b46079a352d,3174,,"[41.9, 24.7]",3879641,82,,,,-1.1276938,,Right Foot,,,,"[44.7, 18.8]",Ground Pass,6.530697,,,Samuel Souprayen,7695.0,,,,,,2,From Free Kick,Vangelis Moras,31488.0,Left Center Back,185,Hellas Verona,226,['3bf473d2-7b57-4ef0-8a0d-91ceb6d7532e'],22,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:37:22.030,Pass,
,,,,,,,,,,,,,,,2.197914,,,,,,,,,,,,88fb27cf-c4ab-4b67-a318-962f13de2060,3179,,"[86.3, 7.2]",3879641,82,,,,-0.33346877,,Right Foot,,,,"[101.6, 1.9]",Ground Pass,16.191973,,,Luca Siligardi,11494.0,,,,,,2,From Free Kick,Samuel Souprayen,7695.0,Left Back,185,Hellas Verona,226,['26ea7e8c-a5a8-4e27-938a-19e569a475fa'],29,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:37:29.430,Pass,
,,,,,,,,,,,,,,,1.739719,,,,,,,,,,,,c7301db7-7269-4f68-aaee-18ac57927225,3182,,"[104.8, 2.3]",3879641,82,,,,2.5580845,,Left Foot,,,,"[94.5, 9.1]",Ground Pass,12.342204,,,Emil Hallfreðsson,5512.0,,,,,,2,From Free Kick,Luca Siligardi,11494.0,Left Midfield,185,Hellas Verona,226,['2b379fc7-6ace-452f-9551-39643d7f8b14'],32,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:37:32.278,Pass,
,,,,,,,,,,,,,,,0.13601,,,,,,,,,,,,7cdff357-50b6-42e4-971c-38875aafad89,3184,,"[94.5, 9.1]",3879641,82,,,,1.0659349,,Left Foot,,,,"[98.7, 16.7]",Low Pass,8.683317,Incomplete,,,,,,,,,2,From Free Kick,Emil Hallfreðsson,5512.0,Left Defensive Midfield,185,Hellas Verona,226,['c4bb6dce-754a-44a3-a6a1-992ac1a7e3f2'],34,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:37:34.017,Pass,
