50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.161684,,,,,,,,,,,,,a618f58e-c11f-4f9d-aa95-99fb67ab2647,3640,,,"[65.4, 13.6]",3879559,86,,,,,2.160572,,Right Foot,,,"[56.7, 26.6]",,Ground Pass,,15.6425705,,,,Mario Lemina,3951.0,,,,,,2,Regular Play,Paul Pogba,20004.0,Left Midfield,154,Juventus,224,['f76552e9-21d7-48dd-84cf-70ead2cb545a'],52,,,,,,,,,,,,,,,,,Juventus,224,00:41:52.514,Pass,
,,,,,,,,,,,,,,,,1.004704,,,,,,,,,,,,,0f940166-060a-4a1a-8e2c-ee0cac891b9e,3643,,,"[55.2, 27.1]",3879559,86,,,,,-0.64987046,,Right Foot,,,"[70.2, 15.7]",,Ground Pass,,18.840382,,,,Paulo Bruno Exequiel Dybala,5743.0,,,,,,2,Regular Play,Mario Lemina,3951.0,Left Defensive Midfield,154,Juventus,224,['c8a5a132-2cda-4995-92a7-3fad417e4d86'],54,,,,,,,,,,,,,,,,,Juventus,224,00:41:54.779,Pass,
,,,,,,,,,,,,,,,,2.007961,,,,,,,,,,,,,1d4faf84-d2b2-4ceb-b72d-e7b0d72276ef,3646,,,"[80.4, 22.2]",3879559,86,,,,,1.0412675,,Left Foot,,,"[97.9, 52.1]",,Ground Pass,,34.644768,,Incomplete,,Simone Zaza,6584.0,,,,,,2,Regular Play,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,154,Juventus,224,"['6ac1edae-6b97-474e-8722-130d2c6ada0a', 'ee886c89-6c8c-4963-b501-5026355581e9']",58,,,,,,,,,,,,,,,,,Juventus,224,00:41:58.349,Pass,
,,,,,,,,,,,,,,,,1.495825,,,,,,,,,,,,,11bd9901-c719-453c-921c-fc2715bee6a4,3651,,,"[46.8, 29.8]",3879559,87,,,,,2.075963,,Left Foot,,,"[32.2, 56.2]",,Ground Pass,,30.168196,,,,Marios Oikonomou,8873.0,,,,,,2,Regular Play,Adam Masina,7169.0,Left Back,155,Bologna,240,['7540a405-5951-4fc2-9e3b-c219b790b99b'],9,,,,,,,,,,,,,,,,,Bologna,240,00:42:09.294,Pass,
,,,,,,,,,,,,,,,,1.722554,,,,,,,,,,,,,8d20424c-7971-4ed0-ab40-5d392d10bc77,3653,,,"[33.6, 57.9]",3879559,87,,,,,0.7853982,,Right Foot,,,"[44.3, 68.6]",,Ground Pass,,15.132085,,,,Alex Ferrari,7704.0,,,,,,2,Regular Play,Marios Oikonomou,8873.0,Right Center Back,155,Bologna,240,['a77d83c3-2823-4cf9-8487-ad39264724d5'],10,,,,,,,,,,,,,,,,,Bologna,240,00:42:10.790,Pass,
,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,858c0263-0dd8-438c-b96d-a8425f7459f4,3656,,,"[49.2, 69.1]",3879559,87,,,,,0.3595944,,Right Foot,,,"[62.5, 74.1]",,Ground Pass,,14.2088,,,,Filippo Falco,30770.0,,,,,,2,Regular Play,Alex Ferrari,7704.0,Right Back,155,Bologna,240,['6a4a84b5-fe66-4fc9-a681-b6caf987fb7c'],13,,,,,,,,,,,,,,,,,Bologna,240,00:42:13.986,Pass,
,,,,,,,,,,,,,,,,1.717507,,,,,,,,,,,,,2e84bf6d-65ef-4ed6-b203-e8fedd38cb31,3659,,,"[63.7, 62.5]",3879559,87,,,,,-3.0986085,,Left Foot,,,"[45.1, 61.7]",,Low Pass,,18.617197,,,,Marios Oikonomou,8873.0,,,,,,2,Regular Play,Filippo Falco,30770.0,Right Midfield,155,Bologna,240,['5134f3dc-4660-4822-b3ed-b4ddb74a3cc4'],18,,,,,,,,,,,,,,,,,Bologna,240,00:42:18.535,Pass,
,,,,,,,,,,,,,,,,1.667784,,,,,,,,,,,,,bc793462-6bac-4f7e-bde8-5055c625caf2,3662,,,"[48.5, 62.6]",3879559,87,,,,,-1.6634787,,Right Foot,,,"[45.6, 31.4]",,Ground Pass,,31.334486,,,,Luca Rossettini,7142.0,,,,,,2,Regular Play,Marios Oikonomou,8873.0,Right Center Back,155,Bologna,240,['7892ea6f-4d1d-4f43-97bf-98370eea6d6b'],20,,,,,,,,,,,,,,,,,Bologna,240,00:42:20.652,Pass,
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,98528fa8-4a0f-4217-9dd7-73bfb227d9be,3665,,,"[45.9, 31.4]",3879559,87,,,,,0.7853982,,Right Foot,,,"[52.9, 38.4]",,Ground Pass,,9.899495,,,,Amadou Diawara,8284.0,,,,,,2,Regular Play,Luca Rossettini,7142.0,Left Center Back,155,Bologna,240,['aedfacd9-8554-4e8a-88c5-6e8a2ff3c9e6'],23,,,,,,,,,,,,,,,,,Bologna,240,00:42:23.120,Pass,
,,,,,,,,,,,,,,,,1.695105,,,,,,,,,,,,,deab12f4-30c9-4aac-aa67-a97da82f93a4,3668,,,"[52.6, 38.6]",3879559,87,,,,,-1.3670753,,Right Foot,,,"[59.5, 5.2]",,Ground Pass,,34.105278,,,,Adam Masina,7169.0,,,,,,2,Regular Play,Amadou Diawara,8284.0,Center Defensive Midfield,155,Bologna,240,['94265c34-641f-4736-ad88-7b131dc6e5eb'],25,,,,,,,,,,,,,,,,,Bologna,240,00:42:25.120,Pass,
,,,,,,,,,,,,,,,,1.686824,,,,,,,,,,,,,4c6751eb-a454-40ef-8693-8c7dbbf75dc2,3670,,,"[59.5, 5.2]",3879559,87,,,,,1.6760398,,Left Foot,,,"[58.0, 19.4]",,Ground Pass,,14.279006,,,,Amadou Diawara,8284.0,,,,,,2,Regular Play,Adam Masina,7169.0,Left Back,155,Bologna,240,['d5aa28ac-5103-4ef7-bda3-69998fbffee2'],26,,,,,,,,,,,,,,,,,Bologna,240,00:42:26.815,Pass,
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,1bde1d32-3275-474e-9e69-d47e0cb28ed8,3673,,,"[57.2, 22.4]",3879559,87,,,,,1.2329181,,Right Foot,,,"[62.4, 37.2]",,Ground Pass,,15.686937,,,,Matteo Brighi,18027.0,,,,,,2,Regular Play,Amadou Diawara,8284.0,Center Defensive Midfield,155,Bologna,240,['8984db1e-766a-4819-b44a-a4d3bee5ac06'],30,,,,,,,,,,,,,,,,,Bologna,240,00:42:30.507,Pass,
,,,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,2a391581-9640-43c1-9ae7-398114dea821,3676,,,"[63.7, 37.2]",3879559,87,,,,,-2.8662803,,Right Foot,,,"[46.0, 32.2]",,Ground Pass,,18.392662,,,,Luca Rossettini,7142.0,,,,,,2,Regular Play,Matteo Brighi,18027.0,Right Center Midfield,155,Bologna,240,['90c8b6b1-3d41-4d58-89c6-2162a95cb0cb'],32,,,,,,,,,,,,,,,,,Bologna,240,00:42:32.008,Pass,
,,,,,,,,,,,,,,,,1.929809,,,,,,,,,,,,,5729d0fc-169a-49dd-8941-1216256f5ce1,3679,,,"[51.2, 37.6]",3879559,87,,,,,1.0882831,,Right Foot,,,"[63.3, 60.7]",,Ground Pass,,26.077192,,,,Alex Ferrari,7704.0,,,,,,2,Regular Play,Luca Rossettini,7142.0,Left Center Back,155,Bologna,240,['ffa9557f-3f8d-43bd-8655-18cb8b44f4de'],34,,,,,,,,,,,,,,,,,Bologna,240,00:42:34.659,Pass,
,,,,,,,,,,,,,,,,1.070859,,,,,,,,,,,,,ceedd7b4-f64d-473a-b16f-99fe87f44c5a,3682,,,"[63.7, 60.7]",3879559,87,,,,,-0.67753816,,Right Foot,,,"[81.1, 46.7]",,Low Pass,,22.332935,,,,Anthony Mounier,34565.0,,,,,,2,Regular Play,Alex Ferrari,7704.0,Right Back,155,Bologna,240,['0c4acc4a-c7fe-475a-b46f-a94f4c677b82'],37,,,,,,,,,,,,,,,,,Bologna,240,00:42:37.350,Pass,
,,,,,,,,,,,,,,,,2.340497,,,,,,,,,,,,,fb371ad3-1865-4f49-9e67-b0134af6a4ec,3685,,,"[77.5, 42.3]",3879559,87,,,,,-0.9652517,,Left Foot,,,"[91.0, 22.8]",,Ground Pass,,23.717083,,Incomplete,,Luca Rizzo,11729.0,,,,,,2,Regular Play,Anthony Mounier,34565.0,Left Midfield,155,Bologna,240,"['04c18a5c-f54c-4c88-ab9f-5cd38c93c019', 'a5a2781b-6564-4b65-9290-bcca84941dfb']",39,,,,,,,,,,,,,,,,,Bologna,240,00:42:39.730,Pass,
,,,,,,,,,,True,,,,,,2.152818,,,,,,,,,,,,,a5a2781b-6564-4b65-9290-bcca84941dfb,3687,,,"[29.1, 57.3]",3879559,87,,,,,1.8717166,,Right Foot,,,"[28.2, 60.2]",,Ground Pass,,3.0364454,,,,Juan Guillermo Cuadrado Bello,5689.0,,,,,Interception,2,Regular Play,Andrea Barzagli,6943.0,Right Back,156,Juventus,224,"['12e02a4a-0f09-4a0b-b590-919bdb5906aa', 'fb371ad3-1865-4f49-9e67-b0134af6a4ec']",42,,,,,,,,,,,,,,,,,Juventus,224,00:42:42.071,Pass,
,,,,,,,,,,,,,,,,1.12129,,,,,,,,,,,,,459b9616-3fcd-4e2e-9119-0673a6efa888,3691,,,"[26.7, 66.6]",3879559,87,,,,,-1.5232133,,Right Foot,,,"[27.0, 60.3]",,Ground Pass,,6.307139,,,,Andrea Barzagli,6943.0,,,,,,2,Regular Play,Juan Guillermo Cuadrado Bello,5689.0,Right Midfield,156,Juventus,224,"['2189e742-74f6-4615-ab3f-5fc73c8d48eb', '29b6542a-43f8-48d0-b5d1-065c02e28ebf']",44,,,,,,,,,,,,,,,,,Juventus,224,00:42:44.344,Pass,True
,,,,,,,,,,,,,,,,1.215146,,,,,,,,,,,,,bc913398-4539-4d99-a529-6dc1f36fcd45,3694,,,"[31.0, 63.2]",3879559,87,,,,,0.58659416,,Right Foot,,,"[47.4, 74.1]",,Ground Pass,,19.691877,,,,Juan Guillermo Cuadrado Bello,5689.0,,,,,,2,Regular Play,Andrea Barzagli,6943.0,Right Back,156,Juventus,224,['6821f2b1-a107-4faf-9d12-6551b0675c29'],48,,,,,,,,,,,,,,,,,Juventus,224,00:42:48.042,Pass,
,,,,,,,,,,,,,,,,1.032603,,,,,,,,,,,,,98e3e2f0-9908-4bab-a1da-8d8fb9083e45,3697,,,"[52.6, 67.3]",3879559,87,,,,,-0.7022569,,Right Foot,,,"[63.0, 58.5]",,Ground Pass,,13.623509,,,,Paulo Bruno Exequiel Dybala,5743.0,,,,,,2,Regular Play,Juan Guillermo Cuadrado Bello,5689.0,Right Midfield,156,Juventus,224,['ab46d4c0-8f2a-4824-918f-22c44e2be58c'],51,,,,,,,,,,,,,,,,,Juventus,224,00:42:51.961,Pass,
,,,,,,,,,,,,,,,,0.97798,,,,,,,,,,,,,3285182d-168a-462c-bcd5-0ffe5a3e4996,3701,,,"[62.3, 59.1]",3879559,87,,,,,-3.0433187,,Left Foot,,,"[48.1, 57.7]",,Ground Pass,,14.268847,,,,Sami Khedira,5566.0,,,,,,2,Regular Play,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,156,Juventus,224,"['04243820-7c88-46c3-8863-46fdc5f72f1c', 'a57356ab-b895-4fd0-98a3-bbb049a6f45c']",54,,,,,,,,,,,,,,,,,Juventus,224,00:42:54.193,Pass,True
,,,,,,,,,,,,,,,,1.060313,,,,,,,,,,,,,9adfe9b6-3ded-4e9f-9cfa-6f651733f7a7,3704,,,"[50.7, 57.4]",3879559,87,,,,,-1.7889658,,Right Foot,,,"[46.0, 36.2]",,Ground Pass,,21.71474,,,,Mario Lemina,3951.0,,,,,,2,Regular Play,Sami Khedira,5566.0,Right Defensive Midfield,156,Juventus,224,['9ef4baea-a451-4dd0-bca9-715b349b08ef'],58,,,,,,,,,,,,,,,,,Juventus,224,00:42:58.755,Pass,
,,,,,,,,,,,,,,,,1.350734,,,,,,,,,,,,,12884a2e-93a7-4186-ba7a-a5e69ab11ef8,3707,,,"[48.6, 31.0]",3879559,88,,,,,-1.4136332,,Right Foot,,,"[51.5, 12.7]",,Ground Pass,,18.528357,,,,Patrice Evra,20008.0,,,,,,2,Regular Play,Mario Lemina,3951.0,Left Defensive Midfield,156,Juventus,224,['e82ed126-2273-4ddc-8e7e-82b8df99d50c'],1,,,,,,,,,,,,,,,,,Juventus,224,00:43:01.847,Pass,
,,,,,,,,,,,,,,,,1.529763,,,,,,,,,,,,,ed85dc7d-6fa6-446a-a3f1-927ff6cde7c7,3710,,,"[51.5, 12.7]",3879559,88,,,,,1.9531753,,Left Foot,,,"[47.8, 21.9]",,Ground Pass,,9.916148,,,,Mario Lemina,3951.0,,,,,,2,Regular Play,Patrice Evra,20008.0,Left Back,156,Juventus,224,['acb62dd2-f784-45e4-b939-4880879677c0'],3,,,,,,,,,,,,,,,,,Juventus,224,00:43:03.278,Pass,
,,,,,,,,,,,,,,,,1.141874,,,,,,,,,,,,,94bb2304-b10a-457a-9397-4e6f7a50b9de,3713,,,"[47.3, 23.5]",3879559,88,,,,,-0.06885649,,Right Foot,,,"[56.0, 22.9]",,Ground Pass,,8.720665,,,,Paul Pogba,20004.0,,,,,,2,Regular Play,Mario Lemina,3951.0,Left Defensive Midfield,156,Juventus,224,['afa2a704-4566-4377-972e-9ef816b1b8ea'],6,,,,,,,,,,,,,,,,,Juventus,224,00:43:06.379,Pass,
,,,,,,,,,,,,,,,,1.509355,,,,,,,,,,,,,e856ad6f-6782-4609-9339-5cf3f2c93c47,3716,,,"[56.0, 22.9]",3879559,88,,,,,1.9129522,,Right Foot,,,"[45.6, 52.1]",,Ground Pass,,30.996775,,,,Leonardo Bonucci,7173.0,,,,,,2,Regular Play,Paul Pogba,20004.0,Left Midfield,156,Juventus,224,['ea7d835e-2e3f-476a-8f3a-5dbe79faad97'],7,,,,,,,,,,,,,,,,,Juventus,224,00:43:07.557,Pass,
,,,,,,,,,,,,,,,,2.111471,,,,,,,,,,,,,bc5ca17c-a6c2-45e1-b58f-c6c7db998683,3719,,,"[44.8, 53.4]",3879559,88,,,,,0.67727643,,Right Foot,,,"[68.8, 72.7]",,Ground Pass,,30.797565,,,,Juan Guillermo Cuadrado Bello,5689.0,,,,,,2,Regular Play,Leonardo Bonucci,7173.0,Right Center Back,156,Juventus,224,['566cb463-35af-4da9-8081-7cdaf7ad5476'],10,,,,,,,,,,,,,,,,,Juventus,224,00:43:10.454,Pass,
,,,,,,,,,,,,,,,,1.99478,,,,,,,,,,,,,d94df877-f201-4c76-b9a2-c5bfb772287c,3722,,,"[68.5, 72.7]",3879559,88,,,,,3.006498,,Right Foot,,,"[58.2, 74.1]",,Ground Pass,,10.394711,,,,Andrea Barzagli,6943.0,,,,,,2,Regular Play,Juan Guillermo Cuadrado Bello,5689.0,Right Midfield,156,Juventus,224,['6bb23d2e-e4b8-49bb-b57e-85050be9f08d'],13,,,,,,,,,,,,,,,,,Juventus,224,00:43:13.546,Pass,
,,,,,,,,,,,,,,,,0.644274,,,,,,,,,,,,,b7663351-e8fe-47be-ab27-08e23698ed19,3725,,,"[57.7, 74.0]",3879559,88,,,,,-2.2282662,,Right Foot,,,"[47.2, 60.4]",,Ground Pass,,17.181677,,,,Leonardo Bonucci,7173.0,,,,,,2,Regular Play,Andrea Barzagli,6943.0,Right Back,156,Juventus,224,['d560088d-47b0-4176-af5e-6219a4c4b34b'],16,,,,,,,,,,,,,,,,,Juventus,224,00:43:16.402,Pass,
,,,,,,,,,,,,,,,,1.638341,,,,,,,,,,,,,0ebff26d-71b9-4109-9651-9973d6723e43,3728,,,"[46.4, 59.9]",3879559,88,,,,,-1.1969756,,Right Foot,,,"[53.5, 41.8]",,Ground Pass,,19.442736,,,,Mario Lemina,3951.0,,,,,,2,Regular Play,Leonardo Bonucci,7173.0,Right Center Back,156,Juventus,224,['5e443d41-3c52-4632-9d63-e945db8de3bd'],17,,,,,,,,,,,,,,,,,Juventus,224,00:43:17.635,Pass,
,,,,,,,,,,,,,,,,1.532979,,,,,,,,,,,,,e20c6288-b15d-4d56-bf98-a53895dd1eaf,3731,,,"[58.0, 33.0]",3879559,88,,,,,-1.0130875,,Right Foot,,,"[70.6, 12.8]",,Ground Pass,,23.807562,,,,Patrice Evra,20008.0,,,,,,2,Regular Play,Mario Lemina,3951.0,Left Defensive Midfield,156,Juventus,224,['446b693a-b5aa-42c6-a119-2f24da1e9df9'],22,,,,,,,,,,,,,,,,,Juventus,224,00:43:22.286,Pass,
,,,,,,,,,,,,,,,,1.492502,,,,,,,,,,,,,7b67042c-8e88-4fb8-a6c3-92b4a9de65d4,3734,,,"[70.6, 12.7]",3879559,88,,,,,2.5678523,,Left Foot,,,"[55.9, 22.2]",,Ground Pass,,17.502571,,,,Mario Lemina,3951.0,,,,,,2,Regular Play,Patrice Evra,20008.0,Left Back,156,Juventus,224,['9a43ef83-b380-4a0e-937b-a8d31d54231e'],25,,,,,,,,,,,,,,,,,Juventus,224,00:43:25.288,Pass,
,,,,,,,,,,,,,,,,0.910183,,,,,,,,,,,,,b90a639c-c3f9-4f45-af06-90a89ec8ab93,3737,,,"[55.9, 22.2]",3879559,88,,,,,0.98805684,,Right Foot,,,"[64.6, 35.4]",,Ground Pass,,15.809175,,,,Paul Pogba,20004.0,,,,,,2,Regular Play,Mario Lemina,3951.0,Left Defensive Midfield,156,Juventus,224,['6609c7b9-d09c-42da-bb18-886f26ead613'],27,,,,,,,,,,,,,,,,,Juventus,224,00:43:27.485,Pass,
,,,,,,,,,,,,,,,,0.996844,,,,,,,,,,,,,9059b7a1-1336-4070-91f6-618723eab962,3740,,,"[64.0, 35.3]",3879559,88,,,,,-1.9524751,,Right Foot,,,"[58.1, 20.6]",,Ground Pass,,15.839823,,,,Mario Lemina,3951.0,,,,,,2,Regular Play,Paul Pogba,20004.0,Left Midfield,156,Juventus,224,['196048dd-74e8-4cb4-8b64-1e1bb581cd78'],28,,,,,,,,,,,,,,,,,Juventus,224,00:43:28.435,Pass,
,,,,,,,,,,,,,,,,1.792916,,,,,,,,,,,,,39966f0f-ba44-4903-9590-7289d687292f,3743,,,"[57.2, 21.0]",3879559,88,,,,,1.5842184,,Right Foot,,,"[56.8, 50.8]",,Ground Pass,,29.802685,,,,Sami Khedira,5566.0,,,,,,2,Regular Play,Mario Lemina,3951.0,Left Defensive Midfield,156,Juventus,224,['666fd6f4-8263-41c4-a3c6-4a45a1ea3613'],30,,,,,,,,,,,,,,,,,Juventus,224,00:43:30.198,Pass,
,,,,,,,,,,,,,,,,1.674307,,,,,,,,,,,,,535b66d9-3c97-4faa-8abf-1c0f71ee0abf,3747,,,"[56.3, 51.2]",3879559,88,,,,,2.7666605,,Right Foot,,,"[40.8, 57.3]",,Ground Pass,,16.657131,,,,Leonardo Bonucci,7173.0,,,,,,2,Regular Play,Sami Khedira,5566.0,Right Defensive Midfield,156,Juventus,224,"['0238007f-b675-4e94-86be-dde9311b6f9f', '1df3b6d2-ee5a-450f-bd2f-35e1778e865a']",32,,,,,,,,,,,,,,,,,Juventus,224,00:43:32.031,Pass,True
,,,,,,,,,,,,,,,,1.78557,,,,,,,,,,,,,d6588dfa-160b-4c6b-afc3-63e5d2d655cb,3750,,,"[40.8, 57.3]",3879559,88,,,,,1.0476707,,Right Foot,,,"[51.7, 76.2]",,Ground Pass,,21.817883,,,,Andrea Barzagli,6943.0,,,,,,2,Regular Play,Leonardo Bonucci,7173.0,Right Center Back,156,Juventus,224,['d6186604-9c40-46fb-8263-dd4a7a341eba'],33,,,,,,,,,,,,,,,,,Juventus,224,00:43:33.745,Pass,
,,,,,,,,,,,,,,,,1.068572,,,,,,,,,,,,,ce637518-eb4c-4baf-9217-3d68eeb720e3,3753,,,"[51.3, 75.9]",3879559,88,,,,,-1.3686764,,Right Foot,,,"[53.8, 63.7]",,Ground Pass,,12.453513,,,,Sami Khedira,5566.0,,,,,,2,Regular Play,Andrea Barzagli,6943.0,Right Back,156,Juventus,224,['726c17ab-63f3-407a-8674-79b8cfd314d5'],36,,,,,,,,,,,,,,,,,Juventus,224,00:43:36.072,Pass,
,,,,,,,,,,,,,,,,1.173475,,,,,,,,,,,,,e7b7b7ad-87cb-4e39-8d98-76a584bcdd95,3757,,,"[51.9, 62.9]",3879559,88,,,,,0.30317685,,Right Foot,,,"[71.4, 69.0]",,Ground Pass,,20.431837,,Incomplete,,Juan Guillermo Cuadrado Bello,5689.0,,,,,,2,Regular Play,Sami Khedira,5566.0,Right Defensive Midfield,156,Juventus,224,"['5c174996-45e1-448f-8d4b-964acbd746d8', '9ef742a9-49d2-435a-becb-5ee578b9e113']",37,,,,,,,,,,,,,,,,,Juventus,224,00:43:37.180,Pass,
,,,,,,,,,,,,,,,,0.766807,,,,,,,,,,,,,9ef742a9-49d2-435a-becb-5ee578b9e113,3759,,,"[48.7, 11.1]",3879559,88,,,,,0.27907187,,Right Foot,,,"[65.8, 16.0]",,Low Pass,,17.788198,,Incomplete,,Mattia Destro,8103.0,,,,,Recovery,2,Regular Play,Adam Masina,7169.0,Left Back,156,Juventus,224,"['6c284959-8eed-45d2-8bce-6f99d591c030', '7b6fd37e-0ed0-44d6-adc8-8aff27717bb4', 'e7b7b7ad-87cb-4e39-8d98-76a584bcdd95']",38,,,,,,,,,,,,,,,,,Bologna,240,00:43:38.354,Pass,
,,,,,,,,,,,,,,,,1.458977,,,,,,,,,,,,,fe5eb1de-8a87-4926-a039-a3b2a350f71e,3764,,,"[51.1, 63.9]",3879559,88,,,,,-1.9895303,,Right Foot,,,"[43.0, 45.7]",,Ground Pass,,19.921095,,,,Mario Lemina,3951.0,,,,,,2,Regular Play,Sami Khedira,5566.0,Right Defensive Midfield,156,Juventus,224,"['0039da6f-cd9d-4f8c-8aa3-c6f46207d1b8', '32180f36-58ee-4887-adf8-199593e43809']",42,,,,,,,,,,,,,,,,,Juventus,224,00:43:42.753,Pass,True
,,,,,,,,,,,,,,,,1.03394,,,,,,,,,,,,,c698faa2-91d4-4b5a-92e5-0783c60a54de,3767,,,"[46.5, 37.4]",3879559,88,,,,,-0.03029376,,Right Foot,,,"[56.4, 37.1]",,Ground Pass,,9.904545,,,,Paul Pogba,20004.0,,,,,,2,Regular Play,Mario Lemina,3951.0,Left Defensive Midfield,156,Juventus,224,['e17a3e26-617a-4979-a77d-273ab1e102e9'],46,,,,,,,,,,,,,,,,,Juventus,224,00:43:46.027,Pass,
,,,,,,,,,,,,,,,,0.981446,,,,,,,,,,,,,109dac33-c013-4793-9e6e-444b2aead4ef,3770,,,"[56.4, 37.0]",3879559,88,,,,,-2.7873333,,Right Foot,,,"[49.1, 34.3]",,Ground Pass,,7.7833157,,,,Mario Lemina,3951.0,,,,,,2,Regular Play,Paul Pogba,20004.0,Left Midfield,156,Juventus,224,['06a1bee0-401e-452b-8dad-d1726b237fb1'],47,,,,,,,,,,,,,,,,,Juventus,224,00:43:47.101,Pass,
,,,,,,,,,,,,,,,,1.522533,,,,,,,,,,,,,4dced6ef-904e-4cee-a0b1-4d5b20587338,3773,,,"[49.9, 30.6]",3879559,88,,,,,-1.3090829,,Right Foot,,,"[55.9, 8.2]",,Ground Pass,,23.189653,,,,Patrice Evra,20008.0,,,,,,2,Regular Play,Mario Lemina,3951.0,Left Defensive Midfield,156,Juventus,224,['b1f714aa-413b-44aa-bf01-8cdd76052377'],49,,,,,,,,,,,,,,,,,Juventus,224,00:43:49.077,Pass,
,,,,,,,,,,,,,,,,1.141447,,,,,,,,,,,,,81efde81-e8f7-4518-895e-3538752b0c51,3776,,,"[55.9, 8.2]",3879559,88,,,,,1.6271881,,Left Foot,,,"[55.2, 20.6]",,Ground Pass,,12.419743,,,,Mario Lemina,3951.0,,,,,,2,Regular Play,Patrice Evra,20008.0,Left Back,156,Juventus,224,['619e6707-8a37-4a9b-a348-3aebac6e23d6'],50,,,,,,,,,,,,,,,,,Juventus,224,00:43:50.639,Pass,
,,,,,,,,,,,,,,,,2.395294,,,,,,,,,,,,,a5c2d322-5be1-44ab-b795-d0610350ad4d,3779,,,"[55.2, 20.6]",3879559,88,,,,,3.1298285,,Right Foot,,,"[38.2, 20.8]",,Ground Pass,,17.001177,,,,Giorgio Chiellini,6954.0,,,,,,2,Regular Play,Mario Lemina,3951.0,Left Defensive Midfield,156,Juventus,224,['40786f4e-4281-4b78-833d-9d286ea452c0'],51,,,,,,,,,,,,,,,,,Juventus,224,00:43:51.821,Pass,
,,,,,,,,,,,,,,,,1.821697,,,,,,,,,,,,,ce5e09c4-1b9b-4264-bfc5-4605444d2da6,3782,,,"[38.7, 20.5]",3879559,88,,,,,1.5367669,,Left Foot,,,"[39.5, 44.0]",,Ground Pass,,23.513613,,,,Leonardo Bonucci,7173.0,,,,,,2,Regular Play,Giorgio Chiellini,6954.0,Left Center Back,156,Juventus,224,['084b4783-1fe2-4077-baf2-5a56aed6d674'],55,,,,,,,,,,,,,,,,,Juventus,224,00:43:55.620,Pass,
,,,,,,,,,,,,,,,,1.263806,,,,,,,,,,,,,6e180abe-abb9-4e30-a839-b7854c2c947b,3785,,,"[40.3, 44.0]",3879559,88,,,,,-1.0926219,,Right Foot,,,"[48.8, 27.6]",,Ground Pass,,18.47187,,,,Mario Lemina,3951.0,,,,,,2,Regular Play,Leonardo Bonucci,7173.0,Right Center Back,156,Juventus,224,['e8cb6b4d-105f-42b7-99e6-9cdcdf723d4a'],59,,,,,,,,,,,,,,,,,Juventus,224,00:43:59.040,Pass,
,,,,,,,,,,,,,,,,1.023894,,,,,,,,,,,,,82a852c6-4015-4e60-af7c-e2ed698f1d43,3788,,,"[48.6, 27.6]",3879559,89,,,,,0.727492,,Left Foot,,,"[55.9, 34.1]",,Ground Pass,,9.774457,,,,Paul Pogba,20004.0,,,,,,2,Regular Play,Mario Lemina,3951.0,Left Defensive Midfield,156,Juventus,224,['7bc54eae-5877-4404-a1ff-9d6c08d46d67'],1,,,,,,,,,,,,,,,,,Juventus,224,00:44:01.399,Pass,
,,,,,,,,,,,,,,,,2.107046,,,,,,,,,,,,,1479957b-3895-4b9e-955e-a59d2a575ab8,3791,,,"[55.9, 36.4]",3879559,89,,,,,2.2153423,,Right Foot,,,"[44.4, 51.7]",,Ground Pass,,19.14001,,,,Leonardo Bonucci,7173.0,,,,,,2,Regular Play,Paul Pogba,20004.0,Left Midfield,156,Juventus,224,['810be242-2c27-4fcc-aa4e-89ef161afd73'],3,,,,,,,,,,,,,,,,,Juventus,224,00:44:03.230,Pass,
