bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.710711,,,,,,,,,,,,,ea20f207-4c95-4bf1-970b-65e8028a284a,2353,,"[75.4, 40.6]",3879824,62,,,,-0.35909972,6663890b-be3f-4082-8498-d439c7e2fe93,Right Foot,,,"[108.7, 28.1]",,Ground Pass,,35.568806,,,Carlos Arturo Bacca Ahumada,5688.0,True,,,,,,2,From Free Kick,Juraj Kucka,10919.0,Right Center Midfield,137,AC Milan,243,['a83aaffe-cd83-47e4-bb55-63e8f6f79488'],2,,,,,,,,,,,,,,,,AC Milan,243,00:17:02.686,Pass,
,,,,,,,,,,,,,,,,,,1.80919,,,,,,,,,,,,,e5fab4f2-c910-4466-8c97-a064fe8cb225,2357,,"[120.0, 80.0]",3879824,62,,,,-1.8828385,,Right Foot,,,"[108.0, 42.8]",,High Pass,,39.087593,Incomplete,True,Alex Rodrigo Dias da Costa,40945.0,,,,Outswinging,,Corner,2,From Corner,Mario Barwuah Balotelli,3371.0,Right Center Forward,138,AC Milan,243,"['24779334-40b4-4726-a1e9-83c4ae77c079', 'f9c8ccf7-7496-4c11-bf00-94790898a1d8']",51,,,,,,,,,,,,,,,,AC Milan,243,00:17:51.415,Pass,
,,,,,,,,,,,,,,,,,,0.636016,,,,,,,,,,,,,59b5b88c-4c42-4515-b57a-1a6a7cd7584d,2368,,"[80.7, 0.1]",3879824,63,,,,1.130266,,,,,"[84.0, 7.1]",,Low Pass,,7.738863,,,Carlos Joaquín Correa,6822.0,,,,,,Throw-in,2,From Throw In,José Rodolfo Pires Ribeiro,25505.0,Left Wing Back,140,Sampdoria,234,['74fc672a-cfeb-4a49-b442-e344fdba6f3e'],12,,,,,,,,,,,,,,,,Sampdoria,234,00:18:12.398,Pass,
,,,,,,,,,,,,,,,,,,0.573598,,,,,,,,,,,,,eb4d617f-d964-4870-a785-cbf89d48e646,2371,,"[84.4, 10.2]",3879824,63,,,,-1.4056476,,Other,,,"[85.6, 3.0]",,Low Pass,,7.299315,,,José Rodolfo Pires Ribeiro,25505.0,,,,,,,2,From Throw In,Carlos Joaquín Correa,6822.0,Right Attacking Midfield,140,Sampdoria,234,['ee606f64-04a3-47b0-ba68-e867324e0b1d'],13,,,,,,,,,,,,,,,,Sampdoria,234,00:18:13.100,Pass,
,,,,,,,,,,,,,,,,,,1.109096,,,,,,,,,,,,,12acbadd-3c10-41bc-9ef5-bfeceb6978b0,2374,,"[85.6, 3.0]",3879824,63,,,,2.9042184,,Left Foot,,,"[79.4, 4.5]",,Ground Pass,,6.3788714,,,Carlos Joaquín Correa,6822.0,,,,,,,2,From Throw In,José Rodolfo Pires Ribeiro,25505.0,Left Wing Back,140,Sampdoria,234,['e4bf722b-5ca1-45d9-9fd1-c7ace189e5b8'],14,,,,,,,,,,,,,,,,Sampdoria,234,00:18:14.518,Pass,
,,,,,,,,,,,,,,,,,,0.859191,,,,,,,,,,,,,7ba8c373-1c5c-4911-9b6e-a5937dfa0cff,2377,,"[79.4, 4.5]",3879824,63,,,,2.3252766,,Right Foot,,,"[74.7, 9.5]",,Ground Pass,,6.8622155,,,Nenad Krstičić,15959.0,,,,,,,2,From Throw In,Carlos Joaquín Correa,6822.0,Right Attacking Midfield,140,Sampdoria,234,['3b41252c-ad6a-4df4-9ff9-aa7bc2b51b65'],17,,,,,,,,,,,,,,,,Sampdoria,234,00:18:17.072,Pass,
,,,,,,,,,,,,,,,,,,2.376099,,,,,,,,,,,,,78595abd-ef71-448f-9de5-51361787c08c,2381,,"[73.4, 7.5]",3879824,63,,,,0.50450224,032973c5-c86c-4a5f-b6fa-1da124fe8e35,Left Foot,,,"[112.7, 29.2]",,High Pass,,44.892982,,,Fabio Quagliarella,7011.0,True,,,,,,2,From Throw In,Nenad Krstičić,15959.0,Left Defensive Midfield,140,Sampdoria,234,['52a6cec3-e051-462c-8d87-bc13b6da7b7c'],18,,,,,,,,,,,,,,,,Sampdoria,234,00:18:18.126,Pass,
,,,,,,,,,,,,,,,,,,1.070359,,,,,,,,,,,,,cd2611dd-76a7-4873-b260-5f33b2cd4ed8,2386,,"[7.1, 38.7]",3879824,63,,,,-1.1937088,,Keeper Arm,,,"[11.1, 28.6]",,Ground Pass,,10.863241,,,Luca Antonelli,8874.0,,,,,,,2,From Keeper,Gianluigi Donnarumma,7036.0,Goalkeeper,142,AC Milan,243,['5e375fd4-11d2-4f69-8848-0a2cb523092a'],25,,,,,,,,,,,,,,,,AC Milan,243,00:18:25.656,Pass,
,,,,,,,,,,,,,,,,,,1.820653,,,,,,,,,,,,,83726976-9e30-4e24-8cc4-4b0bc1bb4a9f,2388,,"[13.7, 31.9]",3879824,63,True,,,1.1418351,,Right Foot,,,"[19.6, 44.8]",,Ground Pass,,14.185204,,,Riccardo Montolivo,7166.0,,,,,,,2,From Keeper,Luca Antonelli,8874.0,Left Back,142,AC Milan,243,['6e5a1faa-3a15-4394-94a2-cac85777fd16'],29,,,,,,,,,,,,,,,,AC Milan,243,00:18:29.468,Pass,
,,,,,,,,,,,,,,,,,,1.445566,,,,,,,,,,,,,f657b3b2-3304-45cf-a075-d8c8479f1094,2390,,"[19.6, 44.8]",3879824,63,,,,1.0095465,,Right Foot,,,"[34.5, 68.5]",,Ground Pass,,27.994642,,,Juraj Kucka,10919.0,,,,,,,2,From Keeper,Riccardo Montolivo,7166.0,Center Defensive Midfield,142,AC Milan,243,['3b139fb3-7fb0-403f-a731-b016151d96df'],32,,,,,,,,,,,,,,,,AC Milan,243,00:18:32.442,Pass,
,,,,,,,,,,,,,,,,,,1.151311,,,,,,,,,,,,,234d899c-0cd3-4443-bb35-8a21994e7724,2393,,"[34.5, 68.5]",3879824,63,,,,-0.35621965,,Right Foot,,,"[56.0, 60.5]",,Ground Pass,,22.94014,,,Mario Barwuah Balotelli,3371.0,,,,,,,2,From Keeper,Juraj Kucka,10919.0,Right Center Midfield,142,AC Milan,243,['d1c29c94-9f71-40ff-ac1d-7b12e764b5b2'],35,,,,,,,,,,,,,,,,AC Milan,243,00:18:35.184,Pass,
,,,,,,,,,,,,,,,,,,1.517887,,,,,,,,,,,,,36e71cb3-6f1e-458c-9d23-7a387bf3141f,2396,,"[55.6, 60.2]",3879824,63,,,,1.9503337,,Right Foot,,,"[48.5, 78.0]",,Ground Pass,,19.163769,,,Ignazio Abate,7463.0,,,,,,,2,From Keeper,Mario Barwuah Balotelli,3371.0,Right Center Forward,142,AC Milan,243,['9d0eb0c6-adae-4ab5-8c0e-0ff6c96e1190'],36,,,,,,,,,,,,,,,,AC Milan,243,00:18:36.455,Pass,
,,,,,,,,,,,,,,,,,,0.925804,,,,,,,,,,,,,191be6f2-afb0-40d0-a3b5-b1f29314ef4a,2399,,"[48.5, 78.0]",3879824,63,,,,-0.5165577,,Right Foot,,,"[61.0, 70.9]",,Ground Pass,,14.375674,,,Mario Barwuah Balotelli,3371.0,,,,,,,2,From Keeper,Ignazio Abate,7463.0,Right Back,142,AC Milan,243,['8c448b2c-aa3f-4056-bafc-423b66122d33'],39,,,,,,,,,,,,,,,,AC Milan,243,00:18:39.596,Pass,
,,,,,,,,,,,,,,,,,,1.727454,,,,,,,,,,,,,1e018169-0d49-4fda-b631-857b7146f66b,2402,,"[62.0, 69.9]",3879824,63,,,,3.0957532,,Right Foot,,,"[40.2, 70.9]",,Ground Pass,,21.822924,,,Juraj Kucka,10919.0,,,,,,,2,From Keeper,Mario Barwuah Balotelli,3371.0,Right Center Forward,142,AC Milan,243,['01c92b0c-82f4-41de-b549-a6077629093b'],40,,,,,,,,,,,,,,,,AC Milan,243,00:18:40.638,Pass,
,,,,,,,,,,,,,,,,,,2.088505,,,,,,,,,,,,,4ecaf2f0-ef22-4452-ad63-4bed6c593e10,2405,,"[40.2, 70.9]",3879824,63,,,,-1.5707964,,Right Foot,,,"[40.2, 48.0]",,Ground Pass,,22.9,,,Alessio Romagnoli,7458.0,,,,,,,2,From Keeper,Juraj Kucka,10919.0,Right Center Midfield,142,AC Milan,243,['78429ef1-890e-4ad9-bbe7-22487161a61e'],42,,,,,,,,,,,,,,,,AC Milan,243,00:18:42.502,Pass,
,,,,,,,,,,,,,,,,,,1.046026,,,,,,,,,,,,,1df1777e-a4cf-4bc5-9d05-42a7e5ba3a5c,2408,,"[44.0, 34.0]",3879824,63,,,,-1.2417467,,Left Foot,,,"[48.2, 21.7]",,Ground Pass,,12.997308,,,Andrea Poli,7168.0,,,,,,,2,From Keeper,Alessio Romagnoli,7458.0,Left Center Back,142,AC Milan,243,['e91ea7f2-4adf-4ab2-9d2e-a684c059adb5'],45,,,,,,,,,,,,,,,,AC Milan,243,00:18:45.093,Pass,
,,,,,,,,,,,,,,,,,,1.168212,,,,,,,,,,,,,ac2ff22a-496a-4503-b4fa-eda379c4b8ad,2411,,"[48.0, 23.8]",3879824,63,,,,-0.6180589,,Right Foot,,,"[65.3, 11.5]",,Ground Pass,,21.22687,,,Luca Antonelli,8874.0,,,,,,,2,From Keeper,Andrea Poli,7168.0,Left Center Midfield,142,AC Milan,243,['5acb5cb2-f026-4f1d-813d-44855ef2fe5b'],47,,,,,,,,,,,,,,,,AC Milan,243,00:18:47.340,Pass,
,,,,,,,,,,,,,,,,,,0.947601,,,,,,,,,,,,,f9e14537-2f12-47b5-a72a-349608a41682,2414,,"[65.3, 11.5]",3879824,63,,,,2.5739954,,Left Foot,,,"[50.4, 21.0]",,Ground Pass,,17.67088,,,Andrea Poli,7168.0,,,,,,,2,From Keeper,Luca Antonelli,8874.0,Left Back,142,AC Milan,243,['32ee5aa8-54d7-4879-96e4-782a4920637e'],49,,,,,,,,,,,,,,,,AC Milan,243,00:18:49.252,Pass,
,,,,,,,,,,,,,,,,,,1.028827,,,,,,,,,,,,,49308fc9-6d5b-402d-97b4-fb8f4c10347b,2417,,"[53.2, 21.0]",3879824,63,,,,-0.4388593,,Right Foot,,,"[67.9, 14.1]",,Ground Pass,,16.238842,,,Giacomo Bonaventura,7026.0,,,,,,,2,From Keeper,Andrea Poli,7168.0,Left Center Midfield,142,AC Milan,243,['fd9d4586-c7ed-4c8b-8974-1568fa636235'],52,,,,,,,,,,,,,,,,AC Milan,243,00:18:52.448,Pass,
,,,,,,,,,,,,,,,,,,1.227323,,,,,,,,,,,,,fc3dad22-9722-406d-b9ff-dca0b9ad7c5a,2422,,"[78.7, 18.2]",3879824,64,,,,2.6245606,,Right Foot,,,"[68.5, 24.0]",,Ground Pass,,11.733712,,,Andrea Poli,7168.0,,,,,,,2,From Keeper,Giacomo Bonaventura,7026.0,Center Attacking Midfield,142,AC Milan,243,"['dbf75c23-483c-46fa-9572-b02affe84344', 'e4c34661-72eb-48ca-a4c3-6c1c5c067415']",0,,,,,,,,,,,,,,,,AC Milan,243,00:19:00.654,Pass,True
,,,,,,,,,,,,,,,,,,1.959888,,,,,,,,,,,,,ad5cbfec-1c40-43c8-96b9-b1d7d518abc1,2425,,"[70.0, 22.9]",3879824,64,,,,1.5817608,,Right Foot,,,"[69.5, 68.5]",,Ground Pass,,45.60274,,,Ignazio Abate,7463.0,,,True,,,,2,From Keeper,Andrea Poli,7168.0,Left Center Midfield,142,AC Milan,243,['e20592ae-2616-4b69-b48c-14991a9c2130'],2,,,,,,,,,,,,,,,,AC Milan,243,00:19:02.895,Pass,
,,,,,,,,,,,,,,,,,,1.442994,,,,,,,,,,,,,ccabe1eb-1647-4243-949e-e109e5b9be2e,2428,,"[70.5, 68.1]",3879824,64,,,,-2.2497284,,Right Foot,,,"[58.8, 53.6]",,Ground Pass,,18.631693,,,Alex Rodrigo Dias da Costa,40945.0,,,,,,,2,From Keeper,Ignazio Abate,7463.0,Right Back,142,AC Milan,243,['dce29f4c-fb5b-4282-b99b-e6aa679bfceb'],4,,,,,,,,,,,,,,,,AC Milan,243,00:19:04.974,Pass,
,,,,,,,,,,,,,,,,,,1.491731,,,,,,,,,,,,,3e238f89-d0f6-4c8d-9c88-48d20ecd608e,2431,,"[69.8, 58.8]",3879824,64,,,,-1.8250967,,Right Foot,,,"[62.6, 31.1]",,Ground Pass,,28.620447,,,Andrea Poli,7168.0,,,,,,,2,From Keeper,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,142,AC Milan,243,['b844f65f-6e3f-4086-a0f1-c974818340f6'],9,,,,,,,,,,,,,,,,AC Milan,243,00:19:09.289,Pass,
,,,,,,,,,,,,,,,,,,1.416938,,,,,,,,,,,,,90a32efd-9499-4947-a38a-ad62784c0b3e,2434,,"[64.6, 30.7]",3879824,64,,,,-0.7914833,,Right Foot,,,"[89.1, 5.9]",,Ground Pass,,34.86101,,,Giacomo Bonaventura,7026.0,,,,,,,2,From Keeper,Andrea Poli,7168.0,Left Center Midfield,142,AC Milan,243,['2ad5d91f-af1f-4bcb-93da-b6a0cfaa8fdc'],11,,,,,,,,,,,,,,,,AC Milan,243,00:19:11.964,Pass,
,,,,,,,,,,,,,,,,,,1.233272,,,,,,,,,,,,,474893ac-7218-4595-85c5-cefd7bec0e75,2437,,"[89.1, 5.9]",3879824,64,,,,0.0,,Right Foot,,,"[99.1, 5.9]",,Ground Pass,,10.0,,,Luca Antonelli,8874.0,,,,,,,2,From Keeper,Giacomo Bonaventura,7026.0,Center Attacking Midfield,142,AC Milan,243,['31e88aed-480b-46a8-a9b9-3e9b2db052b9'],15,,,,,,,,,,,,,,,,AC Milan,243,00:19:15.373,Pass,
,,,,,,,,,,,,,,,,,,1.145022,,,,,,,,,,,,,b3ffe62a-a6b0-4d2b-bd45-9cd39cc805c3,2440,,"[99.1, 5.9]",3879824,64,,,,2.4625115,,Left Foot,,,"[85.1, 17.2]",,Ground Pass,,17.991386,,,Andrea Poli,7168.0,,,,,,,2,From Keeper,Luca Antonelli,8874.0,Left Back,142,AC Milan,243,['0960bec5-b07f-4302-b691-f2683323d215'],19,,,,,,,,,,,,,,,,AC Milan,243,00:19:19.525,Pass,
,,,,,,,,,,,,,,,,,,1.049317,,,,,,,,,,,,,9f53dbb2-dac9-40cd-93bf-2f96a43875d5,2444,,"[85.8, 16.3]",3879824,64,,,,1.766377,,Right Foot,,,"[83.7, 26.9]",,Ground Pass,,10.806017,,,Riccardo Montolivo,7166.0,,,,,,,2,From Keeper,Andrea Poli,7168.0,Left Center Midfield,142,AC Milan,243,['21d53a6d-c697-442d-be9b-af49d1bb055c'],22,,,,,,,,,,,,,,,,AC Milan,243,00:19:22.119,Pass,
,,,,,,,,,,,,,,,,,,1.178734,,,,,,,,,,,,,6f8f7784-2ad7-4a2f-8336-7240ca1ae4a4,2447,,"[83.7, 26.9]",3879824,64,,,,-0.054491457,,Right Foot,,,"[100.2, 26.0]",,Ground Pass,,16.524527,,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,,2,From Keeper,Riccardo Montolivo,7166.0,Center Defensive Midfield,142,AC Milan,243,['55772074-3a94-4c54-9d68-4f7c186334c2'],24,,,,,,,,,,,,,,,,AC Milan,243,00:19:24.060,Pass,
,,,,,,,,,,,,,,,,,,1.879148,,,,,,,,,,,,,2670a9ad-f2bd-4b94-9a46-bb1f435e7e09,2451,,"[94.8, 23.8]",3879824,64,,,,1.7980173,,Right Foot,,,"[86.8, 58.4]",,Ground Pass,,35.512814,,,Ignazio Abate,7463.0,,,,,,,2,From Keeper,Carlos Arturo Bacca Ahumada,5688.0,Left Center Forward,142,AC Milan,243,['9cb34a4c-2251-47a8-986f-ca36c3741bd5'],26,,,,,,,,,,,,,,,,AC Milan,243,00:19:26.195,Pass,
,,,,,,,,,,,,,,,,,,0.887098,,,,,,,,,,,,,88f747f5-5cb2-46aa-9683-b7a45f0ff9fb,2454,,"[92.4, 56.2]",3879824,64,,,,0.44908553,,Right Foot,,,"[100.7, 60.2]",,Ground Pass,,9.213577,,,Juraj Kucka,10919.0,,,,,,,2,From Keeper,Ignazio Abate,7463.0,Right Back,142,AC Milan,243,['ad99a5eb-99d4-45f3-a0cf-98e2eb673980'],28,,,,,,,,,,,,,,,,AC Milan,243,00:19:28.937,Pass,
,,,,,,,,,,,,,,,,,,0.630736,,,,,,,,,,,,,e403aee8-ef89-4fd1-ac8b-1678bfeab75a,2457,,"[104.5, 60.2]",3879824,64,,,,-0.9137214,,Right Foot,,,"[109.9, 53.2]",,High Pass,,8.840815,Incomplete,,Ignazio Abate,7463.0,,,,,,,2,From Keeper,Juraj Kucka,10919.0,Right Center Midfield,142,AC Milan,243,"['57fe02a9-33fb-4b95-a26e-aa078650ef7c', 'beea6975-4bd7-4fb5-a715-37c8c19fa71a']",31,,,,,,,,,,,,,,,,AC Milan,243,00:19:31.875,Pass,
,,,,,,,,,,,,,,,,,,1.776797,,,,,,,,,,,,,115ce8b1-5fdf-4b63-9304-db71096a06ea,2462,,"[71.2, 74.4]",3879824,64,,,,-1.9820021,,Right Foot,,,"[57.9, 43.9]",,Ground Pass,,33.273712,,,Alessio Romagnoli,7458.0,,,,,,,2,From Keeper,Riccardo Montolivo,7166.0,Center Defensive Midfield,142,AC Milan,243,['fbc8c0df-86a3-4e79-a71a-66867a89c818'],39,,,,,,,,,,,,,,,,AC Milan,243,00:19:39.215,Pass,
,,,,,,,,,,,,,,,,,,1.034144,,,,,,,,,,,,,d23d7a8f-8992-4876-8004-525461ff0e3f,2465,,"[57.9, 43.9]",3879824,64,,,,-1.2665004,,Left Foot,,,"[61.7, 31.8]",,Ground Pass,,12.682665,,,Andrea Poli,7168.0,,,,,,,2,From Keeper,Alessio Romagnoli,7458.0,Left Center Back,142,AC Milan,243,['e98d2a90-0547-4cf4-bdaf-c653c2e67c36'],42,,,,,,,,,,,,,,,,AC Milan,243,00:19:42.332,Pass,
,,,,,,,,,,,,,,,,,,1.344178,,,,,,,,,,,,,bca426e0-486c-4460-8063-a3ca73bd2050,2468,,"[64.0, 25.5]",3879824,64,,,,1.5143591,,Right Foot,,,"[65.0, 43.2]",,Ground Pass,,17.728226,,,Riccardo Montolivo,7166.0,,,,,,,2,From Keeper,Andrea Poli,7168.0,Left Center Midfield,142,AC Milan,243,['3d68a2d0-5f90-4717-a35a-a6df28e5381f'],46,,,,,,,,,,,,,,,,AC Milan,243,00:19:46.474,Pass,
,,,,,,,,,,,,,,,,,,0.537089,,,,,,,,,,,,,26ecfae2-2520-4f60-b512-02007b590613,2471,,"[65.0, 43.2]",3879824,64,,,,0.13122131,,Right Foot,,,"[84.7, 45.8]",,Ground Pass,,19.870832,,,Giacomo Bonaventura,7026.0,,,,,,,2,From Keeper,Riccardo Montolivo,7166.0,Center Defensive Midfield,142,AC Milan,243,['3bbefb5d-a358-4748-a6fb-a1464ce7a197'],48,,,,,,,,,,,,,,,,AC Milan,243,00:19:48.696,Pass,
,,,,,,,,,,,,,,,,,,0.803113,,,,,,,,,,,,,adb5d36f-d154-460e-8e3e-f8a609a0af7e,2474,,"[80.4, 47.3]",3879824,64,,,,-1.1336577,,Right Foot,,,"[85.4, 36.6]",,Ground Pass,,11.810589,,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,,2,From Keeper,Giacomo Bonaventura,7026.0,Center Attacking Midfield,142,AC Milan,243,['2729b5e6-d232-40d6-9e90-05a68fcb2317'],51,,,,,,,,,,,,,,,,AC Milan,243,00:19:51.211,Pass,
,,,,,,,,,,,,,,,,,,0.657846,,,,,,,,,,,,,c56f6ea7-2bad-42f7-aed6-f662aa2ddeea,2478,,"[96.4, 40.2]",3879824,64,,,,1.5881859,,Right Foot,,,"[96.2, 51.7]",,Ground Pass,,11.501739,,,Giacomo Bonaventura,7026.0,,,,,,,2,From Keeper,Carlos Arturo Bacca Ahumada,5688.0,Left Center Forward,142,AC Milan,243,"['7a9bdf1a-a630-46a7-96e7-a2388ef71c92', 'b28a4164-0905-4abf-be1e-5a2eef7a08f4']",53,,,,,,,,,,,,,,,,AC Milan,243,00:19:53.511,Pass,True
,,,,,,,,,,,,,,,,,,1.305449,,,,,,,,,,,,,72c74642-a413-456c-bc2f-8ddb4bb4c7d2,2481,,"[101.6, 44.6]",3879824,64,,,,0.95215195,75e35ecb-f575-4497-b67d-dd7b1940515b,Left Foot,,,"[105.8, 50.5]",,Ground Pass,,7.242237,,,Juraj Kucka,10919.0,True,,,,,,2,From Keeper,Giacomo Bonaventura,7026.0,Center Attacking Midfield,142,AC Milan,243,['574dfeca-2ed9-4d93-af89-69177412f681'],54,,,,,,,,,,,,,,,,AC Milan,243,00:19:54.812,Pass,
,,,,,,,,,,,,,,,,,,2.273885,,,,,,,,,,,,,78d07362-9e6a-47fa-80a9-010499239c92,2486,,"[6.0, 36.0]",3879824,65,,,,0.58169067,,Left Foot,,,"[57.4, 69.8]",,High Pass,,61.51748,,,Lorenzo De Silvestri,7473.0,,,,,,Goal Kick,2,From Goal Kick,Emiliano Viviano,7018.0,Goalkeeper,143,Sampdoria,234,['e598c258-6862-43ac-964d-76fb9aef1177'],52,,,,,,,,,,,,,,,,Sampdoria,234,00:20:52.179,Pass,
,,,,,,,,,,,,,,,,,,2.494218,,,,,,,,,,,,,552873ae-e002-43bf-ac38-e011335b1430,2489,,"[59.1, 70.5]",3879824,65,,,True,-0.45983082,,,,,"[80.1, 60.1]",,High Pass,,23.434164,Incomplete,,Carlos Joaquín Correa,6822.0,,,,,,,2,From Goal Kick,Lorenzo De Silvestri,7473.0,Right Wing Back,143,Sampdoria,234,"['7ba4e515-b3cf-43ec-bc72-1bd97e90931c', 'acca874b-6ecf-4d1f-9dab-4d5b2622bbb7', 'd0626527-8b52-41b4-9db2-bb272727125f']",54,,,,,,,,,,,,,,,,Sampdoria,234,00:20:54.492,Pass,True
,,,,,,,,,,,,,,,,,,2.422869,,,,,,,,,,,,,dec34ae2-7745-45cd-92ae-075295c143dc,2498,,"[33.6, 2.1]",3879824,66,,,,0.0790429,,Left Foot,,,"[84.1, 6.1]",,High Pass,,50.65817,Incomplete,,Giacomo Bonaventura,7026.0,,,,,,,2,Regular Play,Luca Antonelli,8874.0,Left Back,144,AC Milan,243,"['b1430302-7126-4413-9a47-1aac550139a2', 'c4fffcb3-ac7e-4cc4-a26b-33efa63410b2', 'c985492c-d787-4e6e-9454-a4234055c958']",1,,,,,,,,,,,,,,,,AC Milan,243,00:21:01.914,Pass,True
,,,,,,,,,,,,,,,,,,1.382273,,,,,,,,,,,,,c4fffcb3-ac7e-4cc4-a26b-33efa63410b2,2500,,"[36.0, 74.0]",3879824,66,,,,0.26836622,,Head,,,"[56.0, 79.5]",,High Pass,,20.742468,Out,,,,,,,,,Recovery,2,Regular Play,Mattia Cassani,387417.0,Right Center Back,144,AC Milan,243,['dec34ae2-7745-45cd-92ae-075295c143dc'],4,,,,,,,,,,,,,,,,Sampdoria,234,00:21:04.336,Pass,
,,,,,,,,,,,,,,,,,,1.750913,,,,,,,,,,,,,7f0c4543-85bb-44a8-ae71-01f567d8c6ae,2501,,"[59.8, 0.1]",3879824,66,,,,2.7329743,,,,,"[30.7, 12.7]",,Low Pass,,31.710724,,,Alessio Romagnoli,7458.0,,,,,,Throw-in,2,From Throw In,Luca Antonelli,8874.0,Left Back,145,AC Milan,243,['44ba443f-3fe8-4655-bcbd-9ff40fd0f8a0'],17,,,,,,,,,,,,,,,,AC Milan,243,00:21:17.834,Pass,
,,,,,,,,,,,,,,,,,,1.53215,,,,,,,,,,,,,277d9d81-c5c4-46c6-93ea-fee44be752cd,2504,,"[30.7, 18.9]",3879824,66,,,,1.5139471,,Left Foot,,,"[32.8, 55.8]",,Ground Pass,,36.95971,,,Alex Rodrigo Dias da Costa,40945.0,,,,,,,2,From Throw In,Alessio Romagnoli,7458.0,Left Center Back,145,AC Milan,243,['09aa2fd8-a1ac-49c8-bfe7-44fba22feed2'],21,,,,,,,,,,,,,,,,AC Milan,243,00:21:21.706,Pass,
,,,,,,,,,,,,,,,,,,1.130128,,,,,,,,,,,,,ec1de0f6-c49f-46e7-be58-26309e1f3eae,2507,,"[32.8, 55.8]",3879824,66,,,,-1.0623722,,Right Foot,,,"[43.5, 36.6]",,Ground Pass,,21.980219,,,Riccardo Montolivo,7166.0,,,,,,,2,From Throw In,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,145,AC Milan,243,['e6cc2363-e234-43a3-8535-7b53c2a9ebc8'],24,,,,,,,,,,,,,,,,AC Milan,243,00:21:24.397,Pass,
,,,,,,,,,,,,,,,,,,0.994498,,,,,,,,,,,,,02378003-e7ab-4ea9-bebb-92782b2ff328,2510,,"[43.5, 36.6]",3879824,66,,,,1.7707893,,Right Foot,,,"[39.0, 58.8]",,Ground Pass,,22.65149,,,Alex Rodrigo Dias da Costa,40945.0,,,,,,,2,From Throw In,Riccardo Montolivo,7166.0,Center Defensive Midfield,145,AC Milan,243,['578c13c3-f155-4692-827f-03e93fb6e40a'],25,,,,,,,,,,,,,,,,AC Milan,243,00:21:25.603,Pass,
,,,,,,,,,,,,,,,,,,1.56217,,,,,,,,,,,,,eed2c0e8-5db2-4ced-afb9-2e73235776a1,2513,,"[44.4, 58.8]",3879824,66,,,,1.0811806,,Right Foot,,,"[52.5, 74.0]",,Ground Pass,,17.22353,,,Ignazio Abate,7463.0,,,,,,,2,From Throw In,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,145,AC Milan,243,['a9a366d6-bc9c-40e5-b87f-c5d1887bc510'],28,,,,,,,,,,,,,,,,AC Milan,243,00:21:28.101,Pass,
,,,,,,,,,,,,,,,,,,2.889098,,,,,,,,,,,,,d2b847b0-823c-42c6-82a0-8ed3d2c575c3,2516,,"[52.5, 74.0]",3879824,66,,,,0.054531038,,Right Foot,,,"[98.3, 76.5]",,Ground Pass,,45.86818,,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,,2,From Throw In,Ignazio Abate,7463.0,Right Back,145,AC Milan,243,['99deefcd-7975-4e9d-8f8f-2255eb2fff81'],31,,,,,,,,,,,,,,,,AC Milan,243,00:21:31.356,Pass,
,,,,,,,,,,,,,,,,,,1.707794,,,,,,,,,,,,,c54658f8-5024-43b9-a89d-973334cf04af,2521,,"[84.1, 76.8]",3879824,66,,,,-1.5381992,,Right Foot,,,"[84.4, 67.6]",,Ground Pass,,9.20489,,,Giacomo Bonaventura,7026.0,,,,,,,2,From Throw In,Carlos Arturo Bacca Ahumada,5688.0,Left Center Forward,145,AC Milan,243,"['13f10db6-c69a-4770-850d-ba55d6810803', 'afc54a9c-e17b-4caf-b2f3-82604612455e']",36,,,,,,,,,,,,,,,,AC Milan,243,00:21:36.841,Pass,True
