50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.061643,,,,,,,,,,,,,,77f649f8-f53f-44cb-b301-630e053ac699,2115,,,"[34.7, 71.2]",3879747,50,,,,,-0.1429575,,Right Foot,,,,"[47.9, 69.3]",Ground Pass,,13.336041,,,Juan Guillermo Cuadrado Bello,5689.0,,,,,Recovery,2,Regular Play,Stephan Lichtsteiner,5541.0,Right Back,103,Juventus,224,['65b34fb2-6575-4f78-af27-539e0d778dac'],36,,,,,,,,,,,,,,,,,Juventus,224,00:05:36.300,Pass,
,,,,,,,,,,,,,,,,,,0.786258,,,,,,,,,,,,,,6bed60fe-a2fc-4104-9a93-ff311217cb01,2119,,,"[49.8, 69.7]",3879747,50,,,,,-2.083939,,Right Foot,,,,"[42.7, 57.1]",Ground Pass,,14.46271,,,Claudio Marchisio,8294.0,,,,,,2,Regular Play,Juan Guillermo Cuadrado Bello,5689.0,Right Center Midfield,103,Juventus,224,['ff40af15-ff97-4594-b291-7e1c41d45985'],37,,,,,,,,,,,,,,,,,Juventus,224,00:05:37.782,Pass,
,,,,,,,,,,,,,,,,,,1.251242,,,,,,,,,,,,,,855d6ea1-4e29-4133-8d3c-d6b558d37f75,2121,,,"[42.7, 56.0]",3879747,50,,,,,-1.0423357,,Right Foot,,,,"[52.1, 39.9]",Ground Pass,,18.643229,,,Paul Pogba,20004.0,,,,,,2,Regular Play,Claudio Marchisio,8294.0,Center Defensive Midfield,103,Juventus,224,['dc56244a-eaf8-44db-8fc5-214cee0167a4'],38,,,,,,,,,,,,,,,,,Juventus,224,00:05:38.569,Pass,
,,,,,,,,,,,,,,,,,,1.673725,,,,,,,,,,,,,,5bfff256-a1bb-40d7-9739-34e9b6aefe5a,2125,,,"[54.0, 40.1]",3879747,50,,,,,-0.4752301,,Right Foot,,,,"[64.3, 34.8]",Low Pass,,11.58361,,,Álvaro Borja Morata Martín,3477.0,,,,,,2,Regular Play,Paul Pogba,20004.0,Left Center Midfield,103,Juventus,224,['0c7a76f4-06fe-41f7-a494-78cc79549425'],40,,,,,,,,,,,,,,,,,Juventus,224,00:05:40.424,Pass,
,,,,,,,,,,,,,,,,,,0.736551,,,,,,,,,,,,,,a39f72af-d050-409f-a81f-c8c094d9cdd2,2127,,,"[64.3, 34.8]",3879747,50,,,,,-2.910502,,Right Foot,,,,"[60.9, 34.0]",Ground Pass,,3.4928498,,,Paul Pogba,20004.0,,,,,,2,Regular Play,Álvaro Borja Morata Martín,3477.0,Left Center Forward,103,Juventus,224,['8bac575c-6542-4671-8dfd-13ca32da6f8f'],42,,,,,,,,,,,,,,,,,Juventus,224,00:05:42.098,Pass,
,,,,,,,,,,,,,,,,,,1.730462,,,,,,,,,,,,,,77f0e32a-48f3-4b2f-974f-4e2c02acf7e8,2130,,,"[77.1, 39.9]",3879747,50,,,,,2.0521188,,Right Foot,,,,"[68.9, 55.6]",Ground Pass,,17.712425,,,Stefano Sturaro,7013.0,,,,,,2,Regular Play,Paul Pogba,20004.0,Left Center Midfield,103,Juventus,224,['85b0c9bb-0be9-41f9-a727-6f941a94a6f8'],45,,,,,,,,,,,,,,,,,Juventus,224,00:05:45.951,Pass,
,,,,,,,,,,,,,,,,,,0.968723,,,,,,,,,,,,,,291ef72f-e284-4370-b251-bb5f4e348cfa,2133,,,"[71.2, 65.1]",3879747,50,,,,,1.091686,,Right Foot,,,,"[75.2, 72.8]",Ground Pass,,8.676981,,,Juan Guillermo Cuadrado Bello,5689.0,,,,,,2,Regular Play,Stefano Sturaro,7013.0,Center Attacking Midfield,103,Juventus,224,['58946568-aad2-4188-bae5-b80aae4b4a9d'],48,,,,,,,,,,,,,,,,,Juventus,224,00:05:48.522,Pass,
,,,,,,,,,,,,,,,,,,0.777944,,,,,,,,,,,,,,f70575bb-0542-453b-b59b-157c2bae900d,2136,,,"[80.7, 63.8]",3879747,50,,,,,-1.2490457,,Right Foot,,,,"[85.1, 50.6]",Ground Pass,,13.9140215,,,Paul Pogba,20004.0,,,,,,2,Regular Play,Juan Guillermo Cuadrado Bello,5689.0,Right Center Midfield,103,Juventus,224,['344d5855-32ba-4d0a-8ab4-2ee76dfee635'],52,,,,,,,,,,,,,,,,,Juventus,224,00:05:52.494,Pass,
,,,,,,,,,,,,,,,,,,1.020049,,,,,,,,,,,,,,56638299-f6df-44d5-8271-56f8703749fc,2138,,,"[83.4, 42.6]",3879747,50,,,,,2.4778922,,Right Foot,,,,"[75.6, 48.7]",Ground Pass,,9.90202,,,Claudio Marchisio,8294.0,,,,,,2,Regular Play,Paul Pogba,20004.0,Left Center Midfield,103,Juventus,224,['5c7d8357-5af2-4806-a8de-95c6329d6875'],53,,,,,,,,,,,,,,,,,Juventus,224,00:05:53.272,Pass,
,,,,,,,,,,,,,,,,,,1.948455,,,,,,,,,,,,,,8095dda4-47a7-425a-9e2f-e97aca44dc3a,2142,,,"[75.4, 48.5]",3879747,50,,,,,-2.2868614,,Right Foot,,,,"[62.0, 33.1]",Ground Pass,,20.413721,,,Andrea Barzagli,6943.0,,,,,,2,Regular Play,Claudio Marchisio,8294.0,Center Defensive Midfield,103,Juventus,224,"['570e9ef3-f008-4e4b-bdfe-c50386259af8', '5e0b962c-6046-4290-b9df-339ccb411072']",54,,,,,,,,,,,,,,,,,Juventus,224,00:05:54.909,Pass,True
,,,,,,,,,,,,,,,,,,1.140071,,,,,,,,,,,,,,1184c819-5f57-4885-a022-95643f6e22ef,2145,,,"[63.0, 32.9]",3879747,50,,,,,1.1413559,,Right Foot,,,,"[67.9, 43.6]",Ground Pass,,11.768602,,,Claudio Marchisio,8294.0,,,,,,2,Regular Play,Andrea Barzagli,6943.0,Left Center Back,103,Juventus,224,['e7d657fe-a224-43b2-91e6-db4ef5e97e18'],57,,,,,,,,,,,,,,,,,Juventus,224,00:05:57.901,Pass,
,,,,,,,,,,,,,,,,,,1.502483,,,,,,,,,,,,,,10550e44-9df3-4180-ba1d-a1f68dfa7b17,2148,,,"[67.9, 43.6]",3879747,50,,,,,-1.815775,,Right Foot,,,,"[64.5, 30.0]",Ground Pass,,14.018559,,,Andrea Barzagli,6943.0,,,,,,2,Regular Play,Claudio Marchisio,8294.0,Center Defensive Midfield,103,Juventus,224,['a6ea9572-8b13-4023-9893-db1ac9633780'],59,,,,,,,,,,,,,,,,,Juventus,224,00:05:59.081,Pass,
,,,,,,,,,,,,,,,,,,1.032765,,,,,,,,,,,,,,470a9710-f744-491a-84a9-eb94c283a1ac,2151,,,"[67.4, 27.3]",3879747,51,,,,,-0.7354398,,Right Foot,,,,"[77.9, 17.8]",Ground Pass,,14.159802,,,Álvaro Borja Morata Martín,3477.0,,,,,,2,Regular Play,Andrea Barzagli,6943.0,Left Center Back,103,Juventus,224,['331b4af0-0a4c-47b6-80f0-3b6944f6d633'],1,,,,,,,,,,,,,,,,,Juventus,224,00:06:01.326,Pass,
,,,,,,,,,,,,,,,,,,1.486223,,,,,,,,,,,,,,7e78fb7d-cc20-4ce9-83d7-d8a484144c94,2155,,,"[71.2, 27.9]",3879747,51,,,,,2.3756726,,Right Foot,,,,"[55.5, 43.0]",Ground Pass,,21.78302,,,Leonardo Bonucci,7173.0,,,,,,2,Regular Play,Álvaro Borja Morata Martín,3477.0,Left Center Forward,103,Juventus,224,"['1266819f-840f-4504-ab9e-dac15e19e46c', '42935101-6ac8-4a46-8730-c05815269af8']",3,,,,,,,,,,,,,,,,,Juventus,224,00:06:03.844,Pass,True
,,,,,,,,,,,,,,,,,,1.672513,,,,,,,,,,,,,,6a734ce2-230e-4781-a312-594cf7acba40,2158,,,"[59.9, 41.3]",3879747,51,,,,,-1.1263771,,Right Foot,,,,"[68.9, 22.4]",Ground Pass,,20.933466,,,Andrea Barzagli,6943.0,,,,,,2,Regular Play,Leonardo Bonucci,7173.0,Right Center Back,103,Juventus,224,['98e63ae7-9b66-4015-8c6f-40fa108d07a4'],7,,,,,,,,,,,,,,,,,Juventus,224,00:06:07.491,Pass,
,,,,,,,,,,,,,,,,,,1.764121,,,,,,,,,,,,,,388777e8-0849-4217-9fbe-6dfb8e9db570,2161,,,"[76.2, 22.9]",3879747,51,,,,,-0.96140057,,Right Foot,,,,"[90.3, 2.7]",Ground Pass,,24.634325,,,Patrice Evra,20008.0,,,,,,2,Regular Play,Andrea Barzagli,6943.0,Left Center Back,103,Juventus,224,['96e382a8-87e1-46e1-be23-b50441cccb57'],11,,,,,,,,,,,,,,,,,Juventus,224,00:06:11.240,Pass,
,,,,,,,,,,,,,,,,,,0.872725,,,,,,,,,,,,,,9c01c71b-266e-490f-b82a-3354587a616e,2163,,,"[92.2, 2.7]",3879747,51,,,,,2.0659297,,Left Foot,,,,"[89.5, 7.7]",Ground Pass,,5.682429,,,Álvaro Borja Morata Martín,3477.0,,,,,,2,Regular Play,Patrice Evra,20008.0,Left Back,103,Juventus,224,['d6920a06-5bfc-448a-9c97-4d0d8599e2ad'],13,,,,,,,,,,,,,,,,,Juventus,224,00:06:13.004,Pass,
,,,,,,,,,,,,,,,,,,2.561318,,,,,,,,,,,,,,e290748d-e1c3-46ab-94c5-e0383086727b,2165,,,"[89.5, 8.4]",3879747,51,,,,,0.18206182,,Right Foot,,,,"[113.4, 12.8]",Ground Pass,,24.301645,Incomplete,,Patrice Evra,20008.0,,,,,,2,Regular Play,Álvaro Borja Morata Martín,3477.0,Left Center Forward,103,Juventus,224,"['6932134a-990f-42b1-81d2-db04f7b08433', '8752dade-2ce1-4bcd-b2bb-192252b0a321']",13,,,,,,,,,,,,,,,,,Juventus,224,00:06:13.877,Pass,
,,,,,,,,,,,,,,,,,,1.652974,,,,,,,,,,,,,,76c89a43-76ea-4915-93c2-d543f0a57175,2174,,,"[3.7, 75.1]",3879747,51,,,,,-0.1023032,,Right Foot,,,,"[30.0, 72.4]",High Pass,,26.43823,,,Godfred Donsah,8280.0,,,,,,2,Regular Play,Luca Rizzo,11729.0,Right Midfield,104,Bologna,240,['12a964dc-be9f-4861-bf1b-b045591113fb'],20,,,,,,,,,,,,,,,,,Bologna,240,00:06:20.704,Pass,
,,,,,,,,,,,,,,,,,,4.613681,,,,,,,,,,,,,,c9a6749e-493d-4343-8304-1bd1b2b19553,2179,,,"[31.9, 79.5]",3879747,51,,,,,-0.1397752,,Right Foot,,,,"[78.1, 73.0]",High Pass,,46.65501,Incomplete,,,,,,,,,2,Regular Play,Godfred Donsah,8280.0,Right Center Midfield,104,Bologna,240,"['3979f32b-2539-4ecb-8b0d-5436091689b7', '6674b2c4-a5ed-4cbb-bbee-f920bb6a784c', 'be305ce0-630c-4977-ae76-dc5041bcd643']",24,,,,,,,,,,,,,,,,,Bologna,240,00:06:24.990,Pass,True
,,,,,,,,,,,,,,,,,,1.148114,,,,,,,,,,,,,,540a3d65-5570-4801-8b6f-b4e511d703d7,2182,,,"[41.8, 35.9]",3879747,51,,,,,-0.71883,,Right Foot,,,,"[53.8, 25.4]",Ground Pass,,15.945219,,,Claudio Marchisio,8294.0,,,,,,2,Regular Play,Leonardo Bonucci,7173.0,Right Center Back,105,Juventus,224,['a9e27bd9-9042-44ae-ad55-f96aec1bd5e1'],33,,,,,,,,,,,,,,,,,Juventus,224,00:06:33.851,Pass,
,,,,,,,,,,,,,,,,,,1.575218,,,,,,,,,,,,,,15a720e2-a035-4e72-9368-153bde9c2915,2185,,,"[51.9, 24.3]",3879747,51,,,,,-1.4309387,,Right Foot,,,,"[54.8, 3.7]",Ground Pass,,20.803125,,,Andrea Barzagli,6943.0,,,,,,2,Regular Play,Claudio Marchisio,8294.0,Center Defensive Midfield,105,Juventus,224,['8797cb65-883a-4330-8bc2-23614b40c3d1'],35,,,,,,,,,,,,,,,,,Juventus,224,00:06:35.489,Pass,
,,,,,,,,,,,,,,,,,,0.807735,,,,,,,,,,,,,,9236d794-d646-4b0a-ac33-9bc79579c228,2188,,,"[55.9, 8.8]",3879747,51,,,,,1.4162997,,Right Foot,,,,"[57.8, 21.0]",Ground Pass,,12.347064,,,Claudio Marchisio,8294.0,,,,,,2,Regular Play,Andrea Barzagli,6943.0,Left Center Back,105,Juventus,224,['a33f790e-9ed4-4803-b1f3-d1123d31434a'],39,,,,,,,,,,,,,,,,,Juventus,224,00:06:39.013,Pass,
,,,,,,,,,,,,,,,,,,2.02758,,,,,,,,,,,,,,e19203e0-9d6f-4163-a4a6-ede709388593,2191,,,"[68.9, 46.0]",3879747,51,,,,,1.4459431,,Right Foot,,,,"[72.0, 70.7]",Ground Pass,,24.893774,,,Stephan Lichtsteiner,5541.0,,,,,,2,Regular Play,Claudio Marchisio,8294.0,Center Defensive Midfield,105,Juventus,224,['31df3780-1188-47a7-a911-311657d1bc4c'],44,,,,,,,,,,,,,,,,,Juventus,224,00:06:44.881,Pass,
,,,,,,,,,,,,,,,,,,1.290063,,,,,,,,,,,,,,23a5d17c-8392-432d-a9ab-2acd6d7ce43c,2194,,,"[69.3, 68.2]",3879747,51,,,,,0.51094955,,Right Foot,,,,"[82.5, 75.6]",Ground Pass,,15.132746,,,Juan Guillermo Cuadrado Bello,5689.0,,,,,,2,Regular Play,Stephan Lichtsteiner,5541.0,Right Back,105,Juventus,224,['ec199197-7eb6-4a78-bde6-99099a30f3e7'],47,,,,,,,,,,,,,,,,,Juventus,224,00:06:47.661,Pass,
,,,,,,,,,,,,,,,,,,1.238634,,,,,,,,,,,,,,426d5f94-3e91-41dc-973b-1fa8c73c3b7b,2197,,,"[79.0, 75.6]",3879747,51,,,,,-2.5838184,,Right Foot,,,,"[68.1, 68.8]",Ground Pass,,12.847178,,,Stephan Lichtsteiner,5541.0,,,,,,2,Regular Play,Juan Guillermo Cuadrado Bello,5689.0,Right Center Midfield,105,Juventus,224,['a637851a-39ec-44fa-aca5-2f9cc8eaf5e1'],49,,,,,,,,,,,,,,,,,Juventus,224,00:06:49.831,Pass,
,,,,,,,,,,,,,,,,,,1.980618,,,,,,,,,,,,,,2eee67cd-4ccc-4b3c-8e5c-d116b603d4e7,2201,,,"[65.3, 70.5]",3879747,51,,,,,-2.7527041,,Left Foot,,,,"[44.8, 62.1]",Ground Pass,,22.154232,,,Leonardo Bonucci,7173.0,,,,,,2,Regular Play,Stephan Lichtsteiner,5541.0,Right Back,105,Juventus,224,"['13c6fe82-256b-41c5-9a5b-36829ae3bc49', '74e66d5a-484f-4c9e-9e56-4bbb778c9ae1']",52,,,,,,,,,,,,,,,,,Juventus,224,00:06:52.426,Pass,True
,,,,,,,,,,,,,,,,,,1.089176,,,,,,,,,,,,,,35791bef-2671-4005-9416-e02cc0204495,2204,,,"[50.8, 66.7]",3879747,51,,,,,0.8519663,,Right Foot,,,,"[57.8, 74.7]",Ground Pass,,10.630146,,,Stephan Lichtsteiner,5541.0,,,,,,2,Regular Play,Leonardo Bonucci,7173.0,Right Center Back,105,Juventus,224,['ddf8a22a-6685-4d59-b986-99e2b7293c20'],55,,,,,,,,,,,,,,,,,Juventus,224,00:06:55.478,Pass,
,,,,,,,,,,,,,,,,,,0.842041,,,,,,,,,,,,,,ce1c6e84-5520-4e59-b5c0-71e3d8783b5b,2208,,,"[56.9, 76.6]",3879747,51,,,,,-0.34097895,,Right Foot,,,,"[69.3, 72.2]",Ground Pass,,13.157507,Incomplete,,Stefano Sturaro,7013.0,,,,,,2,Regular Play,Stephan Lichtsteiner,5541.0,Right Back,105,Juventus,224,"['092171fd-e42d-4862-9ae6-7bebdb03c9eb', 'ce109a40-9eed-4933-a569-878a551d2c86', 'eabbd158-b951-4b32-8c1a-5d63a4652e8c']",57,,,,,,,,,,,,,,,,,Juventus,224,00:06:57.029,Pass,True
,,,,,,,,,,,,,,,,,,0.717164,,,,,,,,,,,,,,eabbd158-b951-4b32-8c1a-5d63a4652e8c,2210,,,"[50.8, 7.9]",3879747,51,,,,,0.22679885,,Right Foot,,,,"[57.3, 9.4]",Ground Pass,,6.670832,,,Emanuele Giaccherini,7775.0,,,,,Recovery,2,Regular Play,Saphir Sliti Taïder,8851.0,Left Center Midfield,105,Juventus,224,"['b5bbbd0a-9bc2-4fc2-a835-3886b52436e1', 'ce1c6e84-5520-4e59-b5c0-71e3d8783b5b']",57,,,,,,,,,,,,,,,,,Bologna,240,00:06:57.871,Pass,
,,,,,,,,,,,,,,,,,,0.050703,,,,,,,,,,,,,,be2fe9e0-e2c5-4f66-ae18-3fedc70a56fc,2214,,,"[56.9, 10.4]",3879747,51,,,,,1.4659194,,Right Foot,,,,"[57.1, 12.3]",Ground Pass,,1.9104973,Incomplete,,Godfred Donsah,8280.0,,,,,,2,Regular Play,Emanuele Giaccherini,7775.0,Left Midfield,105,Juventus,224,"['0d7f3447-85db-462d-ba6a-e6773b007254', 'd93d4aaa-78a7-459a-83b9-2cc7dcffb27d']",58,,,,,,,,,,,,,,,,,Bologna,240,00:06:58.690,Pass,
,,,,,,,,,,,,,,,,,,0.920254,,,,,,,,,,,,,,3bf53a7e-dcc6-4f82-a435-cc68901b4c75,2219,,,"[64.9, 67.2]",3879747,52,,,,,-2.107707,,Left Foot,,,,"[59.9, 58.8]",Ground Pass,,9.775479,,,Claudio Marchisio,8294.0,,,,,,2,Regular Play,Simone Zaza,6584.0,Right Center Forward,105,Juventus,224,['dd4faadd-5c78-4bc1-b441-6b35aba6547d'],1,,,,,,,,,,,,,,,,,Juventus,224,00:07:01.329,Pass,
,,,,,,,,,,,,,,,,,,1.77129,,,,,,,,,,,,,,66a106a3-1451-4edb-bd63-cbaed9bfe111,2222,,,"[60.9, 57.5]",3879747,52,,,,,-1.7722802,,Right Foot,,,,"[56.1, 34.0]",Ground Pass,,23.985205,,,Andrea Barzagli,6943.0,,,,,,2,Regular Play,Claudio Marchisio,8294.0,Center Defensive Midfield,105,Juventus,224,['75af6a6a-1cda-4c47-b0ac-92aa52b36e78'],2,,,,,,,,,,,,,,,,,Juventus,224,00:07:02.976,Pass,
,,,,,,,,,,,,,,,,,,1.281599,,,,,,,,,,,,,,5190d93b-f2c5-47ea-93f4-8924e5034c03,2225,,,"[63.2, 35.9]",3879747,52,,,,,0.05580791,,Right Foot,,,,"[81.1, 36.9]",Ground Pass,,17.927912,,,Álvaro Borja Morata Martín,3477.0,,,,,,2,Regular Play,Andrea Barzagli,6943.0,Left Center Back,105,Juventus,224,['aa9e32c5-02f6-41b3-a6f8-97b663fbeb39'],5,,,,,,,,,,,,,,,,,Juventus,224,00:07:05.374,Pass,
,,,,,,,,,,,,,,,,,,1.290599,,,,,,,,,,,,,,be0b288d-f675-4a7f-9c18-3da9bc32a831,2228,,,"[80.4, 35.9]",3879747,52,,,,,-2.6744115,,Right Foot,,,,"[69.1, 30.2]",Ground Pass,,12.656223,,,Andrea Barzagli,6943.0,,,,,,2,Regular Play,Álvaro Borja Morata Martín,3477.0,Left Center Forward,105,Juventus,224,"['2f90ebff-7eb1-4204-ac52-cd99da59b646', 'c5a6c2ca-f7c5-45c7-8bc6-ddf4fcf76d47']",6,,,,,,,,,,,,,,,,,Juventus,224,00:07:06.656,Pass,True
,,,,,,,,,,,,,,,,,,1.329645,,,,,,,,,,,,,,7eca4814-1ee6-484c-800f-5c84f3f1ff2e,2231,,,"[69.1, 30.2]",3879747,52,,,,,-1.1404697,,Right Foot,,,,"[77.5, 11.9]",Ground Pass,,20.13579,,,Paul Pogba,20004.0,,,,,,2,Regular Play,Andrea Barzagli,6943.0,Left Center Back,105,Juventus,224,['5464f736-49f4-480f-8705-dd9977999c91'],8,,,,,,,,,,,,,,,,,Juventus,224,00:07:08.026,Pass,
,,,,,,,,,,,,,,,,,,1.559997,,,,,,,,,,,,,,e1f733a5-b5c3-4985-8d71-1c919ee37415,2234,,,"[77.1, 8.8]",3879747,52,,,,,1.8719548,,Right Foot,,,,"[68.9, 35.2]",Ground Pass,,27.644167,,,Claudio Marchisio,8294.0,,,,,,2,Regular Play,Paul Pogba,20004.0,Left Center Midfield,105,Juventus,224,['b35ea9fe-c9b4-43f1-85a6-7afee7dffc74'],11,,,,,,,,,,,,,,,,,Juventus,224,00:07:11.445,Pass,
,,,,,,,,,,,,,,,,,,2.882116,,,,,,,,,,,,,,adcdf90e-1a3c-4842-a332-c8b5fedcedc7,2237,,,"[76.7, 38.4]",3879747,52,,,,,0.96982276,,Left Foot,,,,"[103.3, 77.2]",High Pass,,47.042534,,,Juan Guillermo Cuadrado Bello,5689.0,,,,,,2,Regular Play,Claudio Marchisio,8294.0,Center Defensive Midfield,105,Juventus,224,['7e234693-30ec-40a6-9398-ca08fee55efd'],16,,,,,,,,,,,,,,,,,Juventus,224,00:07:16.019,Pass,
,,,,,,,,,,,,,,,,,,0.925655,,,,,,,,,,,,,,aa8c72d8-9b22-4bec-8a7a-b51e441ea357,2241,,,"[102.3, 63.8]",3879747,52,,,,,-2.2688596,,Right Foot,,,,"[92.4, 52.0]",Ground Pass,,15.402922,,,Stefano Sturaro,7013.0,,,,,,2,Regular Play,Juan Guillermo Cuadrado Bello,5689.0,Right Center Midfield,105,Juventus,224,['b5385a53-7a3d-4513-b5b7-6a370e0319d1'],22,,,,,,,,,,,,,,,,,Juventus,224,00:07:22.972,Pass,
,,,,,,,,,,,,,,,,,,1.068393,,,,,,,,,,,,,,eaa278d7-a5c0-4457-8246-2da143dd81e8,2244,,,"[92.4, 52.0]",3879747,52,,,,,-2.0152156,,Left Foot,,,,"[84.4, 35.2]",Ground Pass,,18.607525,,,Claudio Marchisio,8294.0,,,,,,2,Regular Play,Stefano Sturaro,7013.0,Center Attacking Midfield,105,Juventus,224,['c7922ce9-8363-425f-875b-576a60894ea8'],25,,,,,,,,,,,,,,,,,Juventus,224,00:07:25.149,Pass,
,,,,,,,,,,,,,,,,,,0.960657,,,,,,,,,,,,,,9f8400a9-58a7-4ff1-8253-d99ef3be5dee,2248,,,"[83.2, 34.8]",3879747,52,,,,,-0.67328745,,Left Foot,,,,"[91.6, 28.1]",Ground Pass,,10.744766,,,Álvaro Borja Morata Martín,3477.0,,,,,,2,Regular Play,Claudio Marchisio,8294.0,Center Defensive Midfield,105,Juventus,224,"['298b9262-284a-41a8-860a-da912d3c689f', 'be830e42-0a8c-4908-aebc-884c2f1cc2a3']",27,,,,,,,,,,,,,,,,,Juventus,224,00:07:27.233,Pass,True
,,,,,,,,,,,,,,,,,,1.333326,,,,,,,,,,,,,,f8256f59-a536-4cb8-85a3-2f4d0e67984b,2252,,,"[89.5, 29.2]",3879747,52,,,,,2.562953,,Right Foot,,,,"[77.1, 37.3]",Ground Pass,,14.811145,,,Claudio Marchisio,8294.0,,,,,,2,Regular Play,Álvaro Borja Morata Martín,3477.0,Left Center Forward,105,Juventus,224,['da668c8f-676c-4b44-b653-9b51868f4cb8'],29,,,,,,,,,,,,,,,,,Juventus,224,00:07:29.568,Pass,
,,,,,,,,,,,,,,,,,,1.795678,,,,,,,,,,,,,,cc195cf8-c46e-460a-a47e-bd40761c3c44,2256,,,"[74.4, 38.6]",3879747,52,,,,,1.3090199,,Right Foot,,,,"[81.5, 65.1]",Ground Pass,,27.43465,,,Juan Guillermo Cuadrado Bello,5689.0,,,,,,2,Regular Play,Claudio Marchisio,8294.0,Center Defensive Midfield,105,Juventus,224,"['1e610eeb-d48d-45a1-be4e-644527998ef8', '97f31ad5-f4b3-480a-bc0b-c888c118ee60']",32,,,,,,,,,,,,,,,,,Juventus,224,00:07:32.294,Pass,True
,,,,,,,,,,,,,,,,,,2.800619,,,,,,,,,,,,,,0e68c336-3a12-429a-919e-7b84f48ab015,2259,,,"[97.2, 69.3]",3879747,52,,,,,0.1558682,,Right Foot,,,,"[118.2, 72.6]",Ground Pass,,21.257704,,,Stephan Lichtsteiner,5541.0,,,,,,2,Regular Play,Juan Guillermo Cuadrado Bello,5689.0,Right Center Midfield,105,Juventus,224,['c70e550e-f57c-4b22-9fe5-8e679df3a3c8'],39,,,,,,,,,,,,,,,,,Juventus,224,00:07:39.264,Pass,
,,,,,,,,,,,,,,,,,,1.432959,,,,,,,,,,,,,,6fa7505e-8fa7-4326-b59d-7a356b2d1ab6,2261,,,"[118.2, 72.6]",3879747,52,,,,,-2.0415614,4b36bc6a-66f2-495a-b346-ee9bd6c83c5b,Right Foot,,True,,"[106.8, 50.2]",Low Pass,,25.13404,,,Paul Pogba,20004.0,True,,,,,2,Regular Play,Stephan Lichtsteiner,5541.0,Right Back,105,Juventus,224,['0d66e4ea-e62e-4750-95c7-05eae95a528d'],42,,,,,,,,,,,,,,,,,Juventus,224,00:07:42.065,Pass,
,,,,,,,,,,,,,,,,,,3.099924,,,,,,,,,,,,,,59873167-66e8-4fc3-bada-4219fc82e48a,2265,,,"[7.0, 36.1]",3879747,53,,,,,-0.43941855,,Right Foot,,,,"[63.8, 9.4]",High Pass,,62.76249,,,Adam Masina,7169.0,,,,,Goal Kick,2,From Goal Kick,Antonio Mirante,7174.0,Goalkeeper,106,Bologna,240,['0abb2506-659d-41c5-8374-1ab74a53102e'],14,,,,,,,,,,,,,,,,,Bologna,240,00:08:14.039,Pass,
,,,,,,,,,,,,,,,,,,2.952257,,,,,,,,,,,,,,4b4d335e-9add-418e-97af-b7d38e9f9b08,2269,,,"[63.8, 9.4]",3879747,53,,True,,True,0.70754164,,,,,,"[71.4, 15.9]",High Pass,,10.0005,Incomplete,,Mattia Destro,8103.0,,,,,,2,From Goal Kick,Adam Masina,7169.0,Left Back,106,Bologna,240,"['7b38b1a1-49c3-4778-a673-d1e5c7e32383', 'c4f62ed8-3d34-43ae-b084-973c4bbd38a5', 'ea314ec7-5050-48cc-b33d-96b5ee732cf4']",17,,,,,,,,,,,,,,,,,Bologna,240,00:08:17.139,Pass,True
,,,,,,,,,,,,,,,,,,0.996923,,,,,,,,,,,,,,35be7b8e-6027-493a-9730-75dfd9a05a7a,2272,,,"[63.8, 23.9]",3879747,53,,,,,-0.9239702,,Right Foot,,,,"[78.3, 4.7]",Ground Pass,,24.060133,,,Emanuele Giaccherini,7775.0,,,,,Recovery,2,From Goal Kick,Saphir Sliti Taïder,8851.0,Left Center Midfield,106,Bologna,240,['090d015c-4bb6-48fa-ad79-86eb62967232'],21,,,,,,,,,,,,,,,,,Bologna,240,00:08:21.901,Pass,
