ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,2.054892,,,,,,,,,,,,,,dd5b2435-8602-4bcd-beb2-5d526f95a626,1392,,,"[27.2, 49.9]",3879693,40,,,,,-0.89536285,,Head,,"[41.3, 32.3]",,High Pass,,22.551497,Incomplete,,Edenílson Andrade dos Santos,25116.0,,,,,,Recovery,1,From Throw In,Silvan Widmer,7796.0,Right Back,75,Juventus,224,"['39fe2cb1-bafa-4593-959a-4d14371f3f17', 'cc8ed014-978d-4449-a5ab-2ede3d00b737', 'dff3f45e-be7a-49ac-8419-3f6769bb7786']",20,,,,,,,,,,,,,,,,,,Udinese,230,00:40:20.218,Pass,
,,,,,,,,,,,,,,0.931198,,,,,,,,,,,,,,dff3f45e-be7a-49ac-8419-3f6769bb7786,1394,,,"[78.8, 47.8]",3879693,40,,,,,-1.0789871,,Head,,"[86.3, 33.8]",,High Pass,,15.8823805,,,Kwadwo Asamoah,6940.0,,,,,,Recovery,1,From Throw In,Claudio Marchisio,8294.0,Center Defensive Midfield,75,Juventus,224,"['57f6c724-3942-48c7-b932-8b971a26b6d4', 'dd5b2435-8602-4bcd-beb2-5d526f95a626']",22,,,,,,,,,,,,,,,,,,Juventus,224,00:40:22.273,Pass,
,,,,,,,,,,,,,,0.432996,,,,,,,,,,,,,,d6018e97-20d2-410f-8f75-03b2deb9cb1a,1397,,,"[87.2, 33.1]",3879693,40,,,,,2.7503572,,Left Foot,,"[79.2, 36.4]",,Low Pass,,8.653901,Incomplete,,Claudio Marchisio,8294.0,,,,,,,1,From Throw In,Kwadwo Asamoah,6940.0,Left Center Midfield,75,Juventus,224,"['1cf672a2-268f-4808-ab19-48d6e64ca198', '524f8997-efc1-4662-aff5-3b77b1446e67', 'c572ea29-cab1-45bd-89e6-1abea8029c0b']",23,,,,,,,,,,,,,,,,,,Juventus,224,00:40:23.205,Pass,True
,,,,,,,,,,,,,,0.407055,,,,,,,,,,,,,,46361520-11fa-4012-8613-b230f8870f30,1400,,,"[35.2, 41.1]",3879693,40,,,,,-0.11065722,,Right Foot,,"[44.2, 40.1]",,Low Pass,,9.055386,Incomplete,,,,,,,,,Recovery,1,From Throw In,Francesco Lodi,40367.0,Center Defensive Midfield,75,Juventus,224,['34e9aed9-f060-4e89-9497-faffff8cf311'],24,,,,,,,,,,,,,,,,,,Udinese,230,00:40:24.637,Pass,
,,,,,,,,,,,,,,0.834544,,,,,,,,,,,,,,a5ac3816-739e-4987-b73b-082198f23cbc,1402,,,"[86.1, 57.7]",3879693,40,,,,,2.269989,,Right Foot,,"[78.7, 66.5]",,Ground Pass,,11.497826,,,Sami Khedira,5566.0,,,,,,Recovery,1,From Throw In,Mario Mandžukić,5472.0,Center Forward,75,Juventus,224,['2bb28e29-e1d5-4cab-ad70-c2c9ad101da9'],26,,,,,,,,,,,,,,,,,,Juventus,224,00:40:26.589,Pass,
,,,,,,,,,,,,,,0.925677,,,,,,,,,,,,,,3bcfa68f-0ab2-4482-b401-60ced340edf2,1405,,,"[79.9, 67.4]",3879693,40,,,,,1.006927,,Right Foot,,"[84.2, 74.2]",,Ground Pass,,8.045496,,,Stephan Lichtsteiner,5541.0,,,,,,,1,From Throw In,Sami Khedira,5566.0,Right Center Midfield,75,Juventus,224,['e9927e79-6d7b-4ab0-8f70-7ebf424b3df2'],29,,,,,,,,,,,,,,,,,,Juventus,224,00:40:29.322,Pass,
,,,,,,,,,,,,,,0.848893,,,,,,,,,,,,,,1b92911a-e3dd-4da3-ade4-b442b2f5f7e2,1408,,,"[85.9, 74.2]",3879693,40,,,,,-2.2455373,,Right Foot,,"[80.7, 67.7]",,Ground Pass,,8.324061,,,Sami Khedira,5566.0,,,,,,,1,From Throw In,Stephan Lichtsteiner,5541.0,Right Wing Back,75,Juventus,224,['a018e01a-c2dd-46c4-915b-29e1ab694ec1'],31,,,,,,,,,,,,,,,,,,Juventus,224,00:40:31.538,Pass,
,,,,,,,,,,,,,,2.441165,,,,,,,,,,,,,,113a03aa-9541-45cc-b9a5-6896585e45f0,1412,,,"[64.8, 62.6]",3879693,40,,,,,-1.8771015,,Left Foot,,"[50.6, 17.7]",,Low Pass,,47.09193,,,Giorgio Chiellini,6954.0,,,True,,,,1,From Throw In,Sami Khedira,5566.0,Right Center Midfield,75,Juventus,224,"['3c6ab785-c0ae-4819-b2ba-8bebe3f0ae72', '73d75af3-82e9-4970-96c1-22dd5e49b00c']",35,,,,,,,,,,,,,,,,,,Juventus,224,00:40:35.159,Pass,True
,,,,,,,,,,,,,,1.619849,,,,,,,,,,,,,,e0c8d64d-df9e-48b5-aa74-caec73e25f68,1415,,,"[43.7, 23.9]",3879693,40,,,,,1.633776,,Left Foot,,"[41.6, 57.2]",,Ground Pass,,33.36615,,,Daniele Rugani,6953.0,,,,,,,1,From Throw In,Giorgio Chiellini,6954.0,Left Center Back,75,Juventus,224,['7a4d5eb9-efa6-4727-8eda-87cfe2ecec4e'],43,,,,,,,,,,,,,,,,,,Juventus,224,00:40:43.821,Pass,
,,,,,,,,,,,,,,1.396612,,,,,,,,,,,,,,4d567a8a-3a39-481c-9e7f-6719ccff5368,1418,,,"[51.3, 58.6]",3879693,40,,,,,0.9486823,,Left Foot,,"[62.2, 73.8]",,Ground Pass,,18.704277,,,Sami Khedira,5566.0,,,,,,,1,From Throw In,Daniele Rugani,6953.0,Right Center Back,75,Juventus,224,['d3db4ddf-8ea5-4156-9478-f6c39bdb49e9'],47,,,,,,,,,,,,,,,,,,Juventus,224,00:40:47.644,Pass,
,,,,,,,,,,,,,,1.088956,,,,,,,,,,,,,,51659878-1c13-4055-87e4-9b2c78f68ef3,1421,,,"[62.0, 73.1]",3879693,40,,,,,-1.2403123,,Right Foot,,"[66.7, 59.4]",,Ground Pass,,14.483784,,,Mario Mandžukić,5472.0,,,,,,,1,From Throw In,Sami Khedira,5566.0,Right Center Midfield,75,Juventus,224,['de8e5dda-79d5-46bd-b0d2-ebdef1043435'],50,,,,,,,,,,,,,,,,,,Juventus,224,00:40:50.004,Pass,
,,,,,,,,,,,,,,0.880199,,,,,,,,,,,,,,864ad1ba-4c64-4dd6-bc9c-af4038822fad,1424,,,"[68.8, 67.6]",3879693,40,,,,,-1.1071488,,Right Foot,,"[74.9, 55.4]",,Ground Pass,,13.640015,,,Paulo Bruno Exequiel Dybala,5743.0,,,,,,,1,From Throw In,Mario Mandžukić,5472.0,Center Forward,75,Juventus,224,['1e8ce0e2-f4a6-4381-b081-360f5653fbb2'],53,,,,,,,,,,,,,,,,,,Juventus,224,00:40:53.093,Pass,
,,,,,,,,,,,,,,2.118613,,,,,,,,,,,,,,36161d1c-3377-41c9-8bff-fc0e454fda9e,1428,,,"[76.1, 52.5]",3879693,40,,,,,-1.3162371,7a910aea-b99f-4c4a-9757-be3ffca2aca0,Left Foot,,"[86.3, 13.3]",True,Ground Pass,,40.50531,,,Alex Sandro Lobo Silva,6945.0,,,,,,,1,From Throw In,Paulo Bruno Exequiel Dybala,5743.0,Center Attacking Midfield,75,Juventus,224,['f486a399-8a2d-4ce0-be79-a6eee66cb8a4'],55,,,,,,,,,,,,,,,,,,Juventus,224,00:40:55.649,Pass,
,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,d44351f2-451a-44f4-83ea-f6df33916828,1433,,,"[61.0, 40.1]",3879693,41,,,,,1.8925469,,Right Foot,,"[60.1, 42.8]",,Ground Pass,,2.8460498,,,Cyril Théréau,8272.0,,,,,,Kick Off,1,From Kick Off,Antonio Di Natale,19846.0,Left Center Forward,76,Udinese,230,['60beeb32-bb23-40d2-ab17-b38c78fc50a7'],49,,,,,,,,,,,,,,,,,,Udinese,230,00:41:49.607,Pass,
,,,,,,,,,,,,,,1.134385,,,,,,,,,,,,,,822d1ae0-ce26-469f-9c52-07cf68cd1c8b,1436,,,"[59.8, 42.3]",3879693,41,,,,,3.1415927,,Right Foot,,"[49.4, 42.3]",,Ground Pass,,10.4,,,Francesco Lodi,40367.0,,,,,,,1,From Kick Off,Cyril Théréau,8272.0,Center Attacking Midfield,76,Udinese,230,['f2e4f2f0-32ae-48f3-9a08-d9712dde44bd'],49,,,,,,,,,,,,,,,,,,Udinese,230,00:41:49.767,Pass,
,,,,,,,,,,,,,,1.740967,,,,,,,,,,,,,,0fbc7691-1619-4066-add4-6c62c53b6f82,1440,,,"[49.7, 42.3]",3879693,41,,,,,-1.6894668,,Left Foot,,"[46.6, 16.3]",,Ground Pass,,26.184156,,,Edenílson Andrade dos Santos,25116.0,,,,,,,1,From Kick Off,Francesco Lodi,40367.0,Center Defensive Midfield,76,Udinese,230,"['91ae020a-7654-46d4-af72-8dc290af1af9', 'e768f23a-fd97-49ca-919f-0a92fee42682']",51,,,,,,,,,,,,,,,,,,Udinese,230,00:41:51.567,Pass,True
,,,,,,,,,,,,,,3.999375,,,,,,,,,,,,,,18815494-b976-4e22-b5db-57915642bf74,1443,,,"[45.2, 16.9]",3879693,41,,,,,2.5276294,,Right Foot,,"[5.9, 44.6]",,Ground Pass,,48.080975,,,Orestis Karnezis,3742.0,,,,,,,1,From Kick Off,Edenílson Andrade dos Santos,25116.0,Left Back,76,Udinese,230,['590a43f7-4968-4425-b632-b4f9390197b2'],54,,,,,,,,,,,,,,,,,,Udinese,230,00:41:54.620,Pass,
,,,,,,,,,,,,,,3.704357,,,,,,,,,,,,,,ee337171-129d-4c3e-97fb-db6ed667690a,1445,,,"[6.6, 45.8]",3879693,41,,,,,0.38226447,,Right Foot,,"[55.6, 65.5]",,High Pass,,52.811836,Incomplete,,Emmanuel Agyemang-Badu,24722.0,,,,,,,1,From Kick Off,Orestis Karnezis,3742.0,Goalkeeper,76,Udinese,230,"['26e6f9e0-4dea-4474-8b3d-6df5298cf6da', '49eb4387-b189-4c58-895a-2e8c707f09be']",58,,,,,,,,,,,,,,,,,,Udinese,230,00:41:58.619,Pass,
,,,,,,,,,,,,,,1.395382,,,,,,,,,,,,,,49eb4387-b189-4c58-895a-2e8c707f09be,1447,,,"[64.5, 14.6]",3879693,42,,,,True,0.08852542,,,,"[81.4, 16.1]",,High Pass,,16.966438,Incomplete,,,,,,,,,Recovery,1,From Kick Off,Alex Sandro Lobo Silva,6945.0,Left Wing Back,76,Udinese,230,"['2bdf4971-5037-4bd2-ae12-8bec1ac3edb6', '57e1690a-8010-42ac-9715-a2aae2b7c246', 'ee337171-129d-4c3e-97fb-db6ed667690a']",2,,,,,,,,,,,,,,,,,,Juventus,224,00:42:02.323,Pass,True
,,,,,,,,,,,,,,1.715447,,,,,,,,,,,,,,2bf20544-9651-4d4f-bb63-e5743c150864,1451,,,"[38.0, 65.0]",3879693,42,,,,,1.2604089,,Right Foot,,"[41.4, 75.6]",,High Pass,,11.131936,,,Silvan Widmer,7796.0,,,,,,,1,From Kick Off,Molla Wagué,3577.0,Right Center Back,76,Udinese,230,['9e54f67b-879a-414e-ad60-b2baa3e3990a'],4,,,,,,,,,,,,,,,,,,Udinese,230,00:42:04.365,Pass,
,,,,,,,,,,,,,,1.418485,,,,,,,,,,,,,,2f234008-686b-425a-bc16-ca443d510878,1454,,,"[37.1, 64.7]",3879693,42,,,,,-0.07359954,,Left Foot,,"[58.8, 63.1]",,Low Pass,,21.758905,Incomplete,,Antonio Di Natale,19846.0,,,,,,,1,From Kick Off,Silvan Widmer,7796.0,Right Back,76,Udinese,230,"['b3a0e584-76df-4c1f-b6ab-782af9a3ce2c', 'ec56f892-91b9-45b5-aeec-56527fd5bfd5']",9,,,,,,,,,,,,,,,,,,Udinese,230,00:42:09.199,Pass,
,,,,,,,,,,,,,,1.770397,,,,,,,,,,,,,,e1d05ae9-b806-487d-bf2c-7cf1c8449fe3,1459,,,"[33.6, 76.5]",3879693,42,,,,,-0.34447393,,Right Foot,,"[59.8, 67.1]",,High Pass,,27.83523,,,Cyril Théréau,8272.0,,,,,,,1,From Kick Off,Antonio Di Natale,19846.0,Left Center Forward,76,Udinese,230,['c411a0a7-cd11-400f-abb1-cbd95e2e6a65'],15,,,,,,,,,,,,,,,,,,Udinese,230,00:42:15.363,Pass,
,,,,,,,,,,,,,,1.404723,,,,,,,,,,,,,,83ed8123-5973-44e0-baad-cc046e3c9c31,1469,,,"[76.6, 37.3]",3879693,42,,,,,-1.1071488,,Right Foot,,"[86.5, 17.5]",,Ground Pass,,22.137074,,,Edenílson Andrade dos Santos,25116.0,,,,,,,1,From Kick Off,Cyril Théréau,8272.0,Center Attacking Midfield,76,Udinese,230,['c8f6f8ff-5b84-4e03-8f17-2960e8d5d65b'],22,,,,,,,,,,,,,,,,,,Udinese,230,00:42:22.728,Pass,
,,,,,,,,,,,,,,0.904492,,,,,,,,,,,,,,7efd4def-7b67-4b8e-be0f-761ea8ae122f,1472,,,"[91.3, 15.1]",3879693,42,,,,,2.029613,,Right Foot,,"[87.2, 23.4]",,Ground Pass,,9.257429,,,Cyril Théréau,8272.0,,,,,,,1,From Kick Off,Edenílson Andrade dos Santos,25116.0,Left Back,76,Udinese,230,['264cea84-9ff2-467a-9df6-74bbb38056ac'],25,,,,,,,,,,,,,,,,,,Udinese,230,00:42:25.855,Pass,
,,,,,,,,,,,,,,1.128184,,,,,,,,,,,,,,f5c2e91a-1dbf-488e-afd9-0311ec58eefd,1476,,,"[89.3, 23.8]",3879693,42,,,,,-2.8848844,,Right Foot,,"[81.3, 21.7]",,Ground Pass,,8.271034,,,Manuel Rolando Iturra Urrutia,6743.0,,,,,,,1,From Kick Off,Cyril Théréau,8272.0,Center Attacking Midfield,76,Udinese,230,['6092cdcf-72e5-40c8-ac2b-c45abf01df26'],28,,,,,,,,,,,,,,,,,,Udinese,230,00:42:28.522,Pass,
,,,,,,,,,,,,,,1.886411,,,,,,,,,,,,,,d6b3d376-cb02-49da-8914-e06250411e91,1479,,,"[81.3, 21.7]",3879693,42,,,,,-0.69416946,,Right Foot,,"[98.6, 7.3]",,Ground Pass,,22.508886,,,Edenílson Andrade dos Santos,25116.0,,,,,,,1,From Kick Off,Manuel Rolando Iturra Urrutia,6743.0,Left Center Midfield,76,Udinese,230,['2b148ee6-366a-4496-a183-dc4b96476a83'],29,,,,,,,,,,,,,,,,,,Udinese,230,00:42:29.690,Pass,
,,,,,,,,,,,,,,0.701427,,,,,,,,,,,,,,82fd13b4-c496-405e-a783-f5cc659830f8,1488,,,"[6.9, 69.1]",3879693,42,,,,,-1.4453326,,Left Foot,,"[8.3, 58.0]",,Ground Pass,,11.18794,,,Daniele Rugani,6953.0,,,,,,,1,Regular Play,Stephan Lichtsteiner,5541.0,Right Wing Back,77,Juventus,224,['c7569cc5-8d63-4ab0-9b94-231f0400506d'],35,,,,,,,,,,,,,,,,,,Juventus,224,00:42:35.784,Pass,
,,,,,,,,,,,,,,1.160757,,,,,,,,,,,,,,c3c2ef3f-6ab1-4c93-958d-d3d2bdc51dd7,1490,,,"[8.3, 58.0]",3879693,42,,,,,1.340892,,Right Foot,,"[11.6, 72.1]",,Ground Pass,,14.481022,,,Mario Mandžukić,5472.0,,,,,,,1,Regular Play,Daniele Rugani,6953.0,Right Center Back,77,Juventus,224,['dfccad9b-c427-4c91-9c74-8c42a971d367'],36,,,,,,,,,,,,,,,,,,Juventus,224,00:42:36.485,Pass,
,,,,,,,,,,,,,,0.773619,,,,,,,,,,,,,,d7a83322-c36f-4e9c-a4d5-b5bd6cf661f2,1493,,,"[12.1, 72.1]",3879693,42,,,,,-2.6721647,,Right Foot,,"[5.2, 68.6]",,Ground Pass,,7.7369246,,,Stephan Lichtsteiner,5541.0,,,,,,,1,Regular Play,Mario Mandžukić,5472.0,Center Forward,77,Juventus,224,['afcd1938-d573-4e33-ad3b-c42599b9d005'],37,,,,,,,,,,,,,,,,,,Juventus,224,00:42:37.766,Pass,
,,,,,,,,,,,,,,1.410987,,,,,,,,,,,,,,33d1594f-2c6a-4eca-b684-f713c2be6004,1496,,,"[6.9, 69.1]",3879693,42,,,,,-0.1449614,,Right Foot,,"[20.6, 67.1]",,High Pass,,13.845216,,,Claudio Marchisio,8294.0,,,,,,,1,Regular Play,Stephan Lichtsteiner,5541.0,Right Wing Back,77,Juventus,224,['de5a254b-469b-4ce1-a382-0cefbcbfd1d2'],43,,,,,,,,,,,,,,,,,,Juventus,224,00:42:43.081,Pass,
,,,,,,,,,,,,,,4.213716,,,,,,,,,,,,,,0d4f803d-45b5-4e8f-acc3-0959f3549acf,1499,,,"[20.8, 70.5]",3879693,42,,,,,-0.34747797,,Right Foot,,"[70.5, 52.5]",,High Pass,,52.859154,Incomplete,,,,,,,,,,1,Regular Play,Claudio Marchisio,8294.0,Center Defensive Midfield,77,Juventus,224,['efc67fa5-9eaf-4925-a391-4dc21a303b87'],45,,,,,,,,,,,,,,,,,,Juventus,224,00:42:45.236,Pass,
,,,,,,,,,,,,,,1.725316,,,,,,,,,,,,,,8be24f0b-c752-40a5-866a-b967aa0dd71a,1503,,,"[41.1, 28.3]",3879693,42,,,,,1.5402381,,Right Foot,,"[41.8, 51.2]",,Ground Pass,,22.910696,,,Silvan Widmer,7796.0,,,,,,,1,Regular Play,Molla Wagué,3577.0,Right Center Back,78,Udinese,230,['3cd4eb06-6315-4534-bde0-125a5e3699c8'],51,,,,,,,,,,,,,,,,,,Udinese,230,00:42:51.994,Pass,
,,,,,,,,,,,,,,2.266347,,,,,,,,,,,,,,63bb3f03-935d-4886-b776-6fb0040986ce,1505,,,"[41.8, 51.7]",3879693,42,,,,,-2.8771043,,Right Foot,,"[13.0, 43.9]",,Ground Pass,,29.83756,,,Orestis Karnezis,3742.0,,,,,,,1,Regular Play,Silvan Widmer,7796.0,Right Back,78,Udinese,230,['48b134f3-aec9-4132-b387-8ed9d8137e04'],53,,,,,,,,,,,,,,,,,,Udinese,230,00:42:53.719,Pass,
,,,,,,,,,,,,,,1.221922,,,,,,,,,,,,,,9a1f47c4-b083-475e-9ae6-6a0d133efd89,1508,,,"[13.0, 43.9]",3879693,42,,,,,-1.2490457,,Right Foot,,"[17.5, 30.4]",,Ground Pass,,14.230249,,,Molla Wagué,3577.0,,,,,,,1,Regular Play,Orestis Karnezis,3742.0,Goalkeeper,78,Udinese,230,['a7546e17-1665-4cb2-80e3-fc0616586979'],57,,,,,,,,,,,,,,,,,,Udinese,230,00:42:57.459,Pass,
,,,,,,,,,,,,,,1.449057,,,,,,,,,,,,,,c6e8bddd-05f7-4179-8a17-a11a3f507656,1511,,,"[21.7, 28.1]",3879693,43,,,,,-0.9775375,,Right Foot,,"[33.5, 10.6]",,Ground Pass,,21.106634,,,Felipe Dias da Silva dal Belo,6938.0,,,,,,,1,Regular Play,Molla Wagué,3577.0,Right Center Back,78,Udinese,230,['0e64baf2-e89b-4e40-9fec-05ad7c8f4cd8'],0,,,,,,,,,,,,,,,,,,Udinese,230,00:43:00.264,Pass,
,,,,,,,,,,,,,,1.161632,,,,,,,,,,,,,,96426c0d-fb1e-411a-a31a-8111c553ccb5,1514,,,"[45.4, 12.2]",3879693,43,,,,,-0.7853982,,Left Foot,,"[51.7, 5.9]",,Ground Pass,,8.909546,,,Edenílson Andrade dos Santos,25116.0,,,,,,,1,Regular Play,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,78,Udinese,230,['0e11f454-64b6-44aa-8619-0c28c8747124'],6,,,,,,,,,,,,,,,,,,Udinese,230,00:43:06.251,Pass,
,,,,,,,,,,,,,,1.062175,,,,,,,,,,,,,,11ddb287-551e-4b25-8bb8-2d12a22384bb,1517,,,"[51.3, 6.3]",3879693,43,,,,,2.4847336,,Left Foot,,"[43.0, 12.7]",,Ground Pass,,10.480935,,,Felipe Dias da Silva dal Belo,6938.0,,,,,,,1,Regular Play,Edenílson Andrade dos Santos,25116.0,Left Back,78,Udinese,230,['f0454824-1be6-4d35-9085-d165e8b65be2'],7,,,,,,,,,,,,,,,,,,Udinese,230,00:43:07.637,Pass,
,,,,,,,,,,,,,,1.501263,,,,,,,,,,,,,,d1648714-ae88-45fa-9369-d32d42bb1665,1520,,,"[42.0, 15.6]",3879693,43,,,,,1.791222,,Left Foot,,"[36.6, 39.7]",,Ground Pass,,24.69757,,,Molla Wagué,3577.0,,,,,,,1,Regular Play,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,78,Udinese,230,['780b2161-993e-467d-8a62-c9c24e2607c7'],9,,,,,,,,,,,,,,,,,,Udinese,230,00:43:09.852,Pass,
,,,,,,,,,,,,,,2.022549,,,,,,,,,,,,,,b5014218-347d-4ee4-8b33-102e1b7bf1c0,1523,,,"[35.9, 46.3]",3879693,43,,,,,1.2446405,,Right Foot,,"[45.1, 73.5]",,Ground Pass,,28.71376,,,Silvan Widmer,7796.0,,,,,,,1,Regular Play,Molla Wagué,3577.0,Right Center Back,78,Udinese,230,['232e80f7-4e3c-4111-bbb7-913e6a784b6e'],12,,,,,,,,,,,,,,,,,,Udinese,230,00:43:12.945,Pass,
,,,,,,,,,,,,,,1.32621,,,,,,,,,,,,,,2e06eb86-8623-4077-b664-6f47edcbcebc,1526,,,"[56.7, 72.5]",3879693,43,,,,,-2.3903692,,Right Foot,,"[44.6, 61.2]",,Ground Pass,,16.555965,,,Molla Wagué,3577.0,,,,,,,1,Regular Play,Silvan Widmer,7796.0,Right Back,78,Udinese,230,['a7f5f149-b235-4529-b813-6ebc95143170'],20,,,,,,,,,,,,,,,,,,Udinese,230,00:43:20.434,Pass,
,,,,,,,,,,,,,,2.276212,,,,,,,,,,,,,,7cb0d07a-05a2-4af2-96ae-0ae36f7eb3e4,1529,,,"[45.9, 54.1]",3879693,43,,,,,-1.310765,,Right Foot,,"[54.6, 21.4]",,Ground Pass,,33.837555,,,Manuel Rolando Iturra Urrutia,6743.0,,,,,,,1,Regular Play,Molla Wagué,3577.0,Right Center Back,78,Udinese,230,['11a139ae-324a-4bf4-be35-6e2b21d069f7'],23,,,,,,,,,,,,,,,,,,Udinese,230,00:43:23.300,Pass,
,,,,,,,,,,,,,,1.26829,,,,,,,,,,,,,,920d395a-e4b2-4269-891c-4cfa78ab73b3,1532,,,"[55.6, 13.4]",3879693,43,,,,,-0.49163014,,Right Foot,,"[71.1, 5.1]",,Ground Pass,,17.582378,,,Edenílson Andrade dos Santos,25116.0,,,,,,,1,Regular Play,Manuel Rolando Iturra Urrutia,6743.0,Left Center Midfield,78,Udinese,230,['260d56b5-42d2-48a5-aaa9-8b7df5de5bd9'],27,,,,,,,,,,,,,,,,,,Udinese,230,00:43:27.178,Pass,
,,,,,,,,,,,,,,2.056814,,,,,,,,,,,,,,41b279aa-06d3-4bdc-8788-957d999cc175,1535,,,"[66.7, 6.5]",3879693,43,,,,,2.8599942,,Left Foot,,"[38.7, 14.6]",,Ground Pass,,29.14807,,,Felipe Dias da Silva dal Belo,6938.0,,,,,,,1,Regular Play,Edenílson Andrade dos Santos,25116.0,Left Back,78,Udinese,230,['07aa787a-22ae-49a9-ae94-ff80bbeb59c3'],31,,,,,,,,,,,,,,,,,,Udinese,230,00:43:31.021,Pass,
,,,,,,,,,,,,,,3.005787,,,,,,,,,,,,,,ac67f834-f444-49c8-a63e-6f9ff71fbd50,1538,,,"[36.8, 16.2]",3879693,43,,,,,2.3620653,,Left Foot,,"[11.1, 41.6]",,Ground Pass,,36.133778,,,Orestis Karnezis,3742.0,,,,,,,1,Regular Play,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,78,Udinese,230,['6c66d0c7-1ada-4c17-be5d-15f0bda7df96'],34,,,,,,,,,,,,,,,,,,Udinese,230,00:43:34.098,Pass,
,,,,,,,,,,,,,,2.873596,,,,,,,,,,,,,,2f8d1f5a-7ee7-4d3a-8cf8-5c7560174c31,1542,,,"[10.2, 46.0]",3879693,43,,,,,0.48505592,,Right Foot,,"[60.1, 72.3]",,High Pass,,56.40656,,,Emmanuel Agyemang-Badu,24722.0,,,,,,,1,Regular Play,Orestis Karnezis,3742.0,Goalkeeper,78,Udinese,230,"['1a59f731-1f89-4d8d-8d45-d71f62fed873', '5b435eda-b71b-4bfa-9f3e-4c81b5d3f6a6']",38,,,,,,,,,,,,,,,,,,Udinese,230,00:43:38.534,Pass,True
,,,,,,,,,,,,,,2.859436,,,,,,,,,,,,,,fcfa50e5-3b8b-4263-9ca5-3cccc8a1de54,1545,,,"[60.7, 72.8]",3879693,43,,,,True,0.32175055,,,,"[82.3, 80.0]",,High Pass,,22.768398,Out,,,,,,,,,,1,Regular Play,Emmanuel Agyemang-Badu,24722.0,Right Center Midfield,78,Udinese,230,['66759e40-7c5a-4723-9a8e-9fffe5f8f8f5'],41,,,,,,,,,,,,,,,,,,Udinese,230,00:43:41.437,Pass,True
,,,,,,,,,,,,,,1.312485,,,,,,,,,,,,,,85fc4985-f1da-4a1f-9d97-1d2ce0bfa62a,1546,,,"[38.3, 0.1]",3879693,44,,,,,0.18889718,,,,"[45.1, 1.4]",,High Pass,,6.9231496,,,Alex Sandro Lobo Silva,6945.0,,,,,,Throw-in,1,From Throw In,Giorgio Chiellini,6954.0,Left Center Back,79,Juventus,224,['29f48f19-c348-4ea6-bb98-65c0fece61ca'],5,,,,,,,,,,,,,,,,,,Juventus,224,00:44:05.134,Pass,
,,,,,,,,,,,,,,1.445306,,,,,,,,,,,,,,6e5ebc6f-97e5-4fc7-9527-198079566c03,1550,,,"[41.8, 3.5]",3879693,44,,,,,1.6388727,,Left Foot,,"[41.2, 12.3]",,Ground Pass,,8.820431,,,Paulo Bruno Exequiel Dybala,5743.0,,,,,,,1,From Throw In,Alex Sandro Lobo Silva,6945.0,Left Wing Back,79,Juventus,224,['621df78d-4e79-4480-af76-bf1db7079e2a'],7,,,,,,,,,,,,,,,,,,Juventus,224,00:44:07.435,Pass,
,,,,,,,,,,,,,,3.063181,,,,,,,,,,,,,,71fdc746-2677-44dd-ac50-fc28846aeac5,1553,,,"[43.7, 23.9]",3879693,44,,,,,1.4745041,,Left Foot,,"[47.1, 59.1]",,Ground Pass,,35.363823,,,Stephan Lichtsteiner,5541.0,,,,,,,1,From Throw In,Paulo Bruno Exequiel Dybala,5743.0,Center Attacking Midfield,79,Juventus,224,['80e30e65-5608-4861-a817-ea4d28426147'],9,,,,,,,,,,,,,,,,,,Juventus,224,00:44:09.997,Pass,
