50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,3.803471,,,,,,,,,,,,4d318a3f-e866-4fbf-9f24-7012485b73a9,3323,,"[69.8, 64.7]",3879626,90,,,,True,-0.3034599,,,,,,"[79.7, 61.6]",,High Pass,,10.374006,,,,,Samuele Longo,11672.0,,,,,,2,Regular Play,Nicolás Ignacio Castillo Mora,20970.0,Left Center Forward,204,Frosinone,291,"['2c41738e-7706-4dd2-b5c8-8f55ed5c2fdc', '95c25217-b3b5-4363-a6a2-16358306d3de']",40,,,,,,,,,,,,,,,,,Frosinone,291,00:45:40.119,Pass,True
,,,,,,,,,,,,,,,,,,2.117123,,,,,,,,,,,,c52645e2-77fe-4e63-a8cd-627702268362,3327,,"[79.7, 59.6]",3879626,90,,,,,0.67851096,,Right Foot,,,,"[92.6, 70.0]",,High Pass,,16.570154,,,,,Nicolás Ignacio Castillo Mora,20970.0,,,,,,2,Regular Play,Samuele Longo,11672.0,Right Center Forward,204,Frosinone,291,['8dc10812-cc13-4d8e-b5ba-842e6d4d5b95'],44,,,,,,,,,,,,,,,,,Frosinone,291,00:45:44.800,Pass,
,,,,,,,,,,,,,,,,,,0.089282,,,,,,,,,,,,d85fd68d-b812-40e0-9d7f-61e5adb0fa1a,3330,,"[106.0, 74.3]",3879626,90,,,,,-1.4479611,,Right Foot,,,,"[107.0, 66.2]",,Ground Pass,,8.161495,,,Incomplete,,,,,,,,,2,Regular Play,Nicolás Ignacio Castillo Mora,20970.0,Left Center Forward,204,Frosinone,291,['5bee0bba-0ee7-41e2-b215-8d21bc47bb44'],48,,,,,,,,,,,,,,,,,Frosinone,291,00:45:48.519,Pass,
,,,,,,,,,,,,,,,,,,1.165334,,,,,,,,,,,,c3b7a7e8-498e-4021-a582-2342825b5a56,3334,,"[11.3, 26.7]",3879626,90,,,,,-0.8100237,,Right Foot,,,,"[21.2, 16.3]",,Ground Pass,,14.358621,,,,,Geoffrey Kondogbia,6589.0,,,,,,2,Regular Play,João Miranda de Souza Filho,5551.0,Left Center Back,205,Inter Milan,238,['06c9373a-4400-4ae4-96c7-0899fa5b065e'],51,,,,,,,,,,,,,,,,,Inter Milan,238,00:45:51.467,Pass,
,,,,,,,,,,,,,,,,,,0.730854,,,,,,,,,,,,ea366170-ed98-4346-8aa1-39cb4decb653,3338,,"[22.5, 17.0]",3879626,90,,,,,1.5120405,,Left Foot,,,,"[23.2, 28.9]",,Ground Pass,,11.92057,,,,,Felipe Melo de Carvalho,25430.0,,,,,,2,Regular Play,Geoffrey Kondogbia,6589.0,Left Defensive Midfield,205,Inter Milan,238,['81f8f4d5-be4f-478a-88ae-0f1e84e51700'],52,,,,,,,,,,,,,,,,,Inter Milan,238,00:45:52.714,Pass,
,,,,,,,,,,,,,,,,,,1.146994,,,,,,,,,,,,486157c6-2293-4b0a-83eb-b5a764a201f2,3341,,"[24.8, 26.7]",3879626,90,,,,,0.5735706,,Right Foot,,,,"[36.1, 34.0]",,Ground Pass,,13.452881,,,,,Marcelo Brozović,5469.0,,,,,,2,Regular Play,Felipe Melo de Carvalho,25430.0,Right Defensive Midfield,205,Inter Milan,238,['9a518a3c-1ef3-4ffb-92d5-bede8de869ba'],54,,,,,,,,,,,,,,,,,Inter Milan,238,00:45:54.662,Pass,
,,,,,,,,,,,,,,,,,,2.189441,,,,,,,,,,,,a8b2ce52-a555-4976-8334-208e5685597d,3344,,"[35.1, 43.1]",3879626,90,,,,,1.1735251,,Right Foot,,,,"[47.1, 71.7]",,Ground Pass,,31.01548,,,,,Ivan Perišić,5474.0,,,,,,2,Regular Play,Marcelo Brozović,5469.0,Center Attacking Midfield,205,Inter Milan,238,['33eecbf4-0816-448b-9c5c-8759c7b8d852'],56,,,,,,,,,,,,,,,,,Inter Milan,238,00:45:56.722,Pass,
,,,,,,,,,,,,,,,,,,0.557952,,,,,,,,,,,,10d9a6ba-6d71-4781-bddf-408bf204cb3d,3353,,"[30.0, 6.5]",3879626,91,,True,,,0.3274002,,Right Foot,,,,"[51.2, 13.7]",,Ground Pass,,22.389282,,,,,Nicolás Ignacio Castillo Mora,20970.0,,,,,Free Kick,2,From Free Kick,Roberto Crivello,296873.0,Left Back,206,Frosinone,291,['6c4ecd8a-c050-4218-b838-a6bfe1a47e58'],18,,,,,,,,,,,,,,,,,Frosinone,291,00:46:18.422,Pass,
,,,,,,,,,,,,,,,,,,1.570087,,,,,,,,,,,,5099815d-c8be-4579-96cb-ea03345b062c,3357,,"[67.4, 68.9]",3879626,91,,True,,,-0.9699051,,Right Foot,,,,"[82.0, 47.6]",,Ground Pass,,25.823439,,,,,Adem Ljajić,5587.0,,,,,,2,Regular Play,Marcelo Brozović,5469.0,Center Attacking Midfield,207,Inter Milan,238,['fd82fa96-1042-4f8b-ae80-f746104ca42b'],20,,,,,,,,,,,,,,,,,Inter Milan,238,00:46:20.648,Pass,
,,,,,,,,,,,,,,,,,,1.354951,,,,,,,,,,,,dfad241d-daa6-426b-a67a-1f49caf8934f,3360,,"[103.4, 41.4]",3879626,91,,,,,1.1031165,54374a19-407d-437b-860f-a9082a338e44,Right Foot,,,,"[108.4, 51.3]",True,Ground Pass,,11.090987,,,,,Marcelo Brozović,5469.0,,,,,,2,Regular Play,Adem Ljajić,5587.0,Left Wing,207,Inter Milan,238,"['d3483446-067f-47b1-9c0f-f018f3ac9ab2', 'ea6b2048-2ff7-4a2d-9c9c-11843e742a32']",26,,,,,,,,,,,,,,,,,Inter Milan,238,00:46:26.446,Pass,True
,,,,,,,,,,,,,,,,,,1.457109,,,,,,,,,,,,37a87de8-d732-4cb8-95ff-32343729608e,3364,,"[60.0, 40.0]",3879626,92,,True,,,-3.018924,,Right Foot,,,,"[52.7, 39.1]",,Ground Pass,,7.3552704,,,,,Nicolás Ignacio Castillo Mora,20970.0,,,,,Kick Off,2,From Kick Off,Samuele Longo,11672.0,Right Center Forward,208,Frosinone,291,['af55014a-6f4e-4f26-9255-134dd266d123'],35,,,,,,,,,,,,,,,,,Frosinone,291,00:47:35.239,Pass,
,,,,,,,,,,,,,,,,,,2.074102,,,,,,,,,,,,1ac843ce-9175-4196-8377-d845d6a22565,3366,,"[61.9, 40.8]",3879626,92,,,,,1.2825261,,Right Foot,,,,"[71.3, 72.5]",,Ground Pass,,33.06433,,,,,Massimiliano Carlini,30927.0,,,,,,2,From Kick Off,Nicolás Ignacio Castillo Mora,20970.0,Left Center Forward,208,Frosinone,291,['50e3fff7-0f29-4cbe-bfbf-b7d2e22f3965'],37,,,,,,,,,,,,,,,,,Frosinone,291,00:47:37.181,Pass,
,,,,,,,,,,,,,,,,,,0.400026,,,,,,,,,,,,0ac123f4-b3da-45c6-bbce-97fb85bb19eb,3370,,"[71.3, 73.3]",3879626,92,,,,,-0.16514868,,Right Foot,,,,"[79.1, 72.0]",,Low Pass,,7.9075913,,,Incomplete,,Aleandro Rosi,7462.0,,,,,,2,From Kick Off,Massimiliano Carlini,30927.0,Right Center Midfield,208,Frosinone,291,"['9b5c5739-99ee-4dd3-9683-209ab515da9c', 'bc86e335-f550-4143-aa86-9ff2f598c324']",40,,,,,,,,,,,,,,,,,Frosinone,291,00:47:40.488,Pass,
,,,,,,,,,,,,,,,,,,0.889099,,,,,,,,,,,,35e0abe1-bf55-4482-8d9f-cdde97b647da,3373,,"[83.9, 80.0]",3879626,92,,True,,,-1.5707964,,,,,,"[83.9, 65.7]",,Low Pass,,14.3,,,,,Robert Gucher,30911.0,,,,,Throw-in,2,From Throw In,Massimiliano Carlini,30927.0,Right Center Midfield,209,Frosinone,291,['137911ac-1a58-456e-80bb-1ffd140a6b28'],50,,,,,,,,,,,,,,,,,Frosinone,291,00:47:50.762,Pass,
,,,,,,,,,,,,,,,,,,0.967951,,,,,,,,,,,,044d662f-979d-4b88-9b60-54dfd5ccb3f2,3375,,"[83.2, 67.6]",3879626,92,,,,,0.7752975,,Right Foot,,,,"[88.2, 72.5]",,Ground Pass,,7.0007143,,,,,Massimiliano Carlini,30927.0,,,,,,2,From Throw In,Robert Gucher,30911.0,Center Defensive Midfield,209,Frosinone,291,['4836dfaf-3fcb-4001-a160-7ed21f393ad1'],51,,,,,,,,,,,,,,,,,Frosinone,291,00:47:51.969,Pass,
,,,,,,,,,,,,,,,,,,0.628705,,,,,,,,,,,,76bb90a0-0de0-4bed-853b-bbecafc3c38e,3379,,"[89.0, 70.4]",3879626,92,,,,,-0.43240777,,Right Foot,,,,"[91.6, 69.2]",,Low Pass,,2.8635643,,,Unknown,,Aleandro Rosi,7462.0,,,,,,2,From Throw In,Massimiliano Carlini,30927.0,Right Center Midfield,209,Frosinone,291,,55,,,,,,,,,,,,,,,,,Frosinone,291,00:47:55.482,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834ae36d-7863-4706-94ef-97444b63b8f3,6,,"[62.7, 41.7]",3879626,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mauro Emanuel Icardi Rivero,6987.0,Center Forward,2,Inter Milan,238,['281f2272-c282-4b51-953a-ca66867b4c6b'],0,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:00.984,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c204974-2df6-4ff6-b0e3-faa67ee06a4c,8,,"[49.7, 35.5]",3879626,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Geoffrey Kondogbia,6589.0,Left Defensive Midfield,2,Inter Milan,238,['a771bea1-9f7c-4471-a57e-549c6b0d8bce'],2,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:02.083,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42271c17-7de7-47e1-b3f6-25846a44c412,11,,"[30.9, 33.6]",3879626,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,2,Inter Milan,238,['cf272526-a08e-4c70-a3d0-311fe6086b28'],4,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:04.139,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e52e3a07-7cec-4daf-a58b-fac167ea66e3,14,,"[25.6, 53.2]",3879626,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Yuto Nagatomo,5690.0,Right Back,2,Inter Milan,238,['c2cb2e12-7e3d-407f-9baa-f872b3a23456'],6,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:06.261,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fddb5ba-660b-49c7-a792-e51c9ec2ee63,17,,"[87.4, 43.8]",3879626,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mauro Emanuel Icardi Rivero,6987.0,Center Forward,2,Inter Milan,238,['1aee991e-e1af-48f9-b801-273d25ed267f'],11,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:11.128,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e42b733-df65-4802-889c-03c927e23186,21,,"[81.0, 72.9]",3879626,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Ludovic Biabiany,11497.0,Right Wing,3,Inter Milan,238,"['387bd59d-97ff-46b2-9e62-407a24f9e4ca', 'dc819d01-49a0-46bb-9762-2b687ac6fc73']",20,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:20.705,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bc9ae6e-766d-47df-8d1d-9c6953789f0b,24,,"[74.8, 65.6]",3879626,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Felipe Melo de Carvalho,25430.0,Right Defensive Midfield,3,Inter Milan,238,['ca0e97e8-b340-460a-9519-1315564921e9'],23,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:23.146,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8f591f8-03dd-4a1a-8024-e4068767bfca,29,,"[55.0, 55.0]",3879626,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,3,Inter Milan,238,"['304348d6-fe03-4290-812d-b997216be5cb', 'a9f2c6a7-97c6-4c12-9345-422c80bde6fa']",25,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:25.935,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2489bc2b-fbc8-45e0-978d-846f0770ea17,32,,"[56.8, 25.2]",3879626,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alex Nicolao Telles,11183.0,Left Back,3,Inter Milan,238,['587869b9-4e59-4083-b890-7730a8f8e5e0'],28,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:28.872,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1b51dd1-ed88-4a57-be81-e56d58b06816,35,,"[49.2, 31.2]",3879626,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,3,Inter Milan,238,['3e417c75-e76d-47cf-8c37-1c98da7e8319'],30,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:30.381,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cae7a29-f089-47b4-a4d6-89741ff37e3e,38,,"[57.8, 8.2]",3879626,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alex Nicolao Telles,11183.0,Left Back,3,Inter Milan,238,['26ccb9cb-99d6-434d-85e4-1f9518a26537'],34,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:34.878,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685f72d5-b0ad-447a-90e7-9e52706ceeed,42,,"[69.8, 4.9]",3879626,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stevan Jovetić,3434.0,Center Attacking Midfield,3,Inter Milan,238,['9282eded-efc9-48b2-93fc-5725b1971690'],37,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:37.328,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fba37c14-8974-45e1-9f43-4d6b4c57e54c,46,,"[81.0, 7.5]",3879626,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adem Ljajić,5587.0,Left Wing,3,Inter Milan,238,['50f9d2a3-f99b-411f-9e59-fa08bdfa1bc3'],39,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:39.501,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fea76e12-ac7f-49f2-bb3e-64d8e79757cb,69,,"[39.1, 12.5]",3879626,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolás Ignacio Castillo Mora,20970.0,Left Center Forward,3,Inter Milan,238,['161d0662-657e-4a05-882a-018a38d9f5e8'],2,,,,,,,,,,,,,,,,,Frosinone,291,00:01:02.106,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e496f3e7-df08-4e71-9a02-429bf7a2b87e,71,,"[98.3, 68.2]",3879626,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yuto Nagatomo,5690.0,Right Back,3,Inter Milan,238,['8b4d1d20-d4c0-40b0-9876-e82de3ea77d8'],3,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:03.583,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58f4bcb7-8b5e-429c-b971-6ffc18ca7773,74,,"[102.1, 72.9]",3879626,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Ludovic Biabiany,11497.0,Right Wing,3,Inter Milan,238,['65d4819e-21e0-4c5e-92ed-db0e6c649033'],8,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:08.590,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f13f601a-3516-48e4-a40f-e9cc8be81ae4,77,,"[102.5, 67.4]",3879626,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stevan Jovetić,3434.0,Center Attacking Midfield,3,Inter Milan,238,['f4e54f1e-cebe-4af4-94f9-ef235de1abfa'],11,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:11.936,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a4a6341-ec2f-40d1-970d-6132717b2852,81,,"[109.8, 58.8]",3879626,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Felipe Melo de Carvalho,25430.0,Right Defensive Midfield,3,Inter Milan,238,['e5c23fe2-e280-40c0-8ade-a0769649712e'],15,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:15.651,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b270f7a-df0f-4c1f-92e1-41825325e962,87,,"[107.5, 69.7]",3879626,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stevan Jovetić,3434.0,Center Attacking Midfield,3,Inter Milan,238,['53025877-524c-451c-b2e1-d0a8cefe33d3'],19,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:19.529,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04f8781c-65bb-42f2-b0fb-393b76b38071,93,,"[110.7, 38.8]",3879626,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Felipe Melo de Carvalho,25430.0,Right Defensive Midfield,4,Inter Milan,238,['8fa8e4e7-b053-499e-a4d9-defbb5166376'],53,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:53.254,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55830e5e-ca40-4f4e-bc97-a7aed57cd9be,95,,"[94.6, 35.8]",3879626,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Geoffrey Kondogbia,6589.0,Left Defensive Midfield,4,Inter Milan,238,['884bc3ce-813b-4fe3-9feb-a1d2b203efaa'],55,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:55.011,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb193e17-2e70-46b9-ae36-d2c2096cf181,105,,"[94.1, 26.6]",3879626,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolás Ignacio Castillo Mora,20970.0,Left Center Forward,5,Frosinone,291,['bad80037-76e0-4fdf-ab0c-5fdaf06e5a20'],8,,,,,,,,,,,,,,,,,Frosinone,291,00:02:08.054,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac37631b-59e4-4880-8456-266c75e7b9e6,112,,"[75.1, 10.7]",3879626,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danilo Soddimo,11608.0,Left Midfield,6,Frosinone,291,['ff860f09-fc22-46c8-b221-8b81309ae063'],23,,,,,,,,,,,,,,,,,Frosinone,291,00:02:23.456,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45b68dc4-6f7a-4b81-a7bb-5d84df24ae40,123,,"[89.5, 13.6]",3879626,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danilo Soddimo,11608.0,Left Midfield,8,Frosinone,291,['b2144c8f-7fc6-43e1-8083-1bdc369c30ad'],31,,,,,,,,,,,,,,,,,Frosinone,291,00:02:31.817,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab020079-6398-4fa6-9273-4aafe60d55ce,127,,"[78.0, 29.9]",3879626,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paolo Sammarco,23349.0,Left Defensive Midfield,8,Frosinone,291,['5eec4701-48ef-4173-92b7-80c4ec4691f1'],35,,,,,,,,,,,,,,,,,Frosinone,291,00:02:35.043,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87cb8005-ddd5-472f-94f7-b829c6fa9f72,129,,"[105.3, 2.5]",3879626,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mirko Gori,20636.0,Right Defensive Midfield,8,Frosinone,291,['5d1d0abb-1ab6-408c-82f4-d4078164911f'],38,,,,,,,,,,,,,,,,,Frosinone,291,00:02:38.638,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f503cd8-a940-4258-a91d-4b3e232f3218,131,,"[33.8, 72.6]",3879626,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stevan Jovetić,3434.0,Center Attacking Midfield,9,Inter Milan,238,['723d0787-3942-4c13-9422-32c11d4bc0cc'],59,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:59.715,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88a8593b-88b2-41c3-b6e8-d1090f1f6d8b,134,,"[48.3, 68.5]",3879626,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Ludovic Biabiany,11497.0,Right Wing,9,Inter Milan,238,['4decc3c7-1ea7-45aa-8ae6-ab9417c22421'],1,,,,,,,,,,,,,,,,,Inter Milan,238,00:03:01.658,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ed5dafe-6042-4055-8d98-86109bca8bf1,138,,"[54.1, 60.0]",3879626,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mauro Emanuel Icardi Rivero,6987.0,Center Forward,9,Inter Milan,238,['e0702457-5e04-4d84-b888-e008204c9e21'],5,,,,,,,,,,,,,,,,,Inter Milan,238,00:03:05.767,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fb136d1-40ee-487d-baa4-db0425cccded,142,,"[87.2, 14.8]",3879626,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mirko Gori,20636.0,Right Defensive Midfield,10,Frosinone,291,['9ad259be-6d87-4e51-87b7-5d32ec7dc684'],19,,,,,,,,,,,,,,,,,Frosinone,291,00:03:19.899,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123be214-c1d7-41cd-90aa-754d41915764,150,,"[48.9, 73.3]",3879626,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Ludovic Biabiany,11497.0,Right Wing,11,Inter Milan,238,['5ea26651-eacf-4d63-9993-78be69d985a2'],38,,,,,,,,,,,,,,,,,Inter Milan,238,00:03:38.732,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6e8ed82-3971-4585-b0fc-02e55d57bfa7,153,,"[55.1, 66.8]",3879626,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mauro Emanuel Icardi Rivero,6987.0,Center Forward,11,Inter Milan,238,['4acbcc32-269d-42f0-bbb9-aae1e67f6662'],39,,,,,,,,,,,,,,,,,Inter Milan,238,00:03:39.896,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933d37ca-008a-4c77-9623-cadb01ce6b09,156,,"[78.0, 19.5]",3879626,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danilo Soddimo,11608.0,Left Midfield,11,Inter Milan,238,['258e4b77-3541-4535-8f3f-b286c8d53a9d'],40,,,,,,,,,,,,,,,,,Frosinone,291,00:03:40.905,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcea8aad-08cc-4e9c-a32b-21615450f240,159,,"[46.5, 35.5]",3879626,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alex Nicolao Telles,11183.0,Left Back,11,Inter Milan,238,['998adade-c3c3-45bb-9819-e67ce9d1ee46'],43,,,,,,,,,,,,,,,,,Inter Milan,238,00:03:43.341,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321b7e51-d858-4ebc-9619-a6573897e0a3,165,,"[54.1, 14.0]",3879626,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alex Nicolao Telles,11183.0,Left Back,12,Inter Milan,238,['3644fbd6-d9aa-4cbe-85c0-0c235cde7d8a'],1,,,,,,,,,,,,,,,,,Inter Milan,238,00:04:01.820,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8138266a-ba2b-437f-8ad6-d4cdab13aaca,167,,"[48.2, 19.7]",3879626,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,12,Inter Milan,238,['e413b270-304d-4fbb-b3cc-0b65039a20a3'],5,,,,,,,,,,,,,,,,,Inter Milan,238,00:04:05.637,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ddb3500-d9f7-4556-9c74-d5b211b48d0b,170,,"[44.2, 48.8]",3879626,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,João Miranda de Souza Filho,5551.0,Right Center Back,12,Inter Milan,238,['60cb69ab-10df-404a-b05f-2256785de59a'],7,,,,,,,,,,,,,,,,,Inter Milan,238,00:04:07.989,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422eb408-69b8-4ac5-a6f9-387926f291d2,173,,"[40.7, 34.9]",3879626,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,12,Inter Milan,238,['05c8d891-f0b2-4a3c-a5e6-40aca66f37fc'],11,,,,,,,,,,,,,,,,,Inter Milan,238,00:04:11.186,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f197a29-93dd-4035-b0b2-10c08ee10908,176,,"[55.1, 41.5]",3879626,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Geoffrey Kondogbia,6589.0,Left Defensive Midfield,12,Inter Milan,238,['dc992a40-4139-4f19-a9a5-7d37bcf2af18'],12,,,,,,,,,,,,,,,,,Inter Milan,238,00:04:12.588,Ball Receipt*,
