50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.827638,,,,,,,,,,,,010574d5-6d84-4f3f-942a-b3d53058a007,33,,,"[55.3, 66.9]",3878592,0,,,,,-0.027515989,,Right Foot,,,,"[66.2, 66.6]",,Ground Pass,10.904128,,,,Borja Valero Iglesias,6997.0,,,,,,1,From Kick Off,Milan Badelj,6305.0,Center Defensive Midfield,2,Fiorentina,239,['2f4b1d1a-0c5c-48c6-9417-0c8f901ae1f5'],17,,,,,,,,,,,,,,,,Fiorentina,239,00:00:17.547,Pass,
,,,,,,,,,,,,,,,,1.862196,,,,,,,,,,,,3ceff29b-0337-426a-b0fe-4b1aaf766e1d,39,,,"[64.8, 59.6]",3878592,0,,,,,-2.0688283,,Right Foot,,,,"[56.1, 43.6]",,Ground Pass,18.212358,,,,Davide Astori,8275.0,,,,,Free Kick,1,From Free Kick,Nenad Tomović,7056.0,Right Back,3,Fiorentina,239,['8878abd0-282a-4160-935c-08a8621ce5be'],35,,,,,,,,,,,,,,,,Fiorentina,239,00:00:35.807,Pass,
,,,,,,,,,,,,,,,,3.334278,,,,,,,,,,,,3d356579-493f-4493-b6e1-731ccc884d2d,42,,,"[67.0, 38.7]",3878592,0,,,,,0.7651869,,Left Foot,,,,"[109.9, 79.9]",,High Pass,59.479828,,Out,,Federico Bernardeschi,7777.0,,True,,,,1,From Free Kick,Davide Astori,8275.0,Right Center Back,3,Fiorentina,239,['74f1ce3d-154b-4790-b9a2-28e0c73ea244'],40,,,,,,,,,,,,,,,,Fiorentina,239,00:00:40.469,Pass,
,,,,,,,,,,,,,,,,1.934234,,,,,,,,,,,,2a70f0e2-5ff4-4ff5-8b26-eefcddd4b2d0,44,,,"[21.4, 0.1]",3878592,0,,,,,0.39133927,,,,,,"[42.0, 8.6]",,High Pass,22.284748,,,,Jules Olivier Ntcham,10530.0,,,,,Throw-in,1,From Throw In,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,4,Genoa,233,['9ede8b99-b011-4058-9a23-bf2629aa0936'],55,,,,,,,,,,,,,,,,Genoa,233,00:00:55.841,Pass,
,,,,,,,,,,,,,,,,1.769689,,,,,,,,,,,,2982270f-cee6-45fb-bad8-01088fce1745,47,,,"[43.9, 8.3]",3878592,0,,,,,0.42353535,,Head,,,,"[56.1, 13.8]",,Low Pass,13.382451,,Incomplete,,Goran Pandev,7146.0,,,,,,1,From Throw In,Jules Olivier Ntcham,10530.0,Left Wing,4,Genoa,233,"['11b79a66-bd8f-4571-af30-eed029bc3bb4', 'c0b49c2d-214e-4271-86dc-ba9e7752a0e9']",57,,,,,,,,,,,,,,,,Genoa,233,00:00:57.775,Pass,
,,,,,,,,,,,,,,,,1.897261,,,,,,,,,,,,14b28294-931c-496b-b0b4-57428bdf1076,51,,,"[56.7, 63.1]",3878592,1,,,,,-2.0991375,,Left Foot,,,,"[43.1, 39.8]",,Ground Pass,26.978695,,,,Marcos Alonso Mendoza,3964.0,,,,,,1,Regular Play,Davide Astori,8275.0,Right Center Back,5,Fiorentina,239,['0f7bcd0c-c576-497a-affa-ade5ba9ec617'],1,,,,,,,,,,,,,,,,Fiorentina,239,00:01:01.142,Pass,
,,,,,,,,,,,,,,,,2.324044,,,,,,,,,,,,345194b4-4b67-4ed2-9390-857cea3aeab5,54,,,"[48.3, 28.1]",3878592,1,,,,,-1.2105522,,Left Foot,,,,"[56.7, 5.8]",,Ground Pass,23.829603,,,,Manuel Pasqual,11516.0,,,,,,1,Regular Play,Marcos Alonso Mendoza,3964.0,Left Center Back,5,Fiorentina,239,['28cd5b46-44ce-49cf-bf90-c3c78549e99b'],5,,,,,,,,,,,,,,,,Fiorentina,239,00:01:05.385,Pass,
,,,,,,,,,,,,,,,,0.998598,,,,,,,,,,,,ca6a9a73-5729-4eb0-a7a8-9fc9823db8d2,57,,,"[65.4, 4.5]",3878592,1,,,,,0.61873436,,Left Foot,,,,"[77.9, 13.4]",,Ground Pass,15.344706,,,,Giuseppe Rossi,7141.0,,,,,,1,Regular Play,Manuel Pasqual,11516.0,Left Back,5,Fiorentina,239,['16a88d52-44be-4a87-85c3-db23404bce60'],8,,,,,,,,,,,,,,,,Fiorentina,239,00:01:08.648,Pass,
,,,,,,,,,,,,,,,,1.054726,,,,,,,,,,,,a00378ec-f365-424d-abf4-c56609e91611,61,,,"[77.0, 17.2]",3878592,1,,,,,0.80475056,,Left Foot,,,,"[84.6, 25.1]",,Ground Pass,10.962208,,,,Khouma El Hadji Babacar,7125.0,,,,,,1,Regular Play,Giuseppe Rossi,7141.0,Left Wing,5,Fiorentina,239,"['47538b3f-b35a-4b9c-b20f-962715f8e65d', '87ca17d9-40bf-415e-b123-7b365a6ce499']",10,,,,,,,,,,,,,,,,Fiorentina,239,00:01:10.632,Pass,True
,,,,,,,,,,,,,,,,0.655509,,,,,,,,,,,,3b5b3627-d6b0-4c70-907b-c3b118f0ae0f,64,,,"[84.6, 23.7]",3878592,1,,,,,3.0137227,,Right Foot,,,,"[77.6, 24.6]",,Ground Pass,7.05762,,,,Giuseppe Rossi,7141.0,,,,,,1,Regular Play,Khouma El Hadji Babacar,7125.0,Center Forward,5,Fiorentina,239,['2564c28d-5502-4bc7-99be-ec7d1db3f80e'],11,,,,,,,,,,,,,,,,Fiorentina,239,00:01:11.891,Pass,
,,,,,,,,,,,,,,,,0.512747,,,,,,,,,,,,60f1f461-16cc-40d3-956d-aeb6b001d631,67,,,"[77.6, 24.6]",3878592,1,,,,,0.3954803,,Left Foot,,,,"[87.9, 28.9]",,Low Pass,11.161541,,Incomplete,,Borja Valero Iglesias,6997.0,,,,,,1,Regular Play,Giuseppe Rossi,7141.0,Left Wing,5,Fiorentina,239,"['2627afa5-4f16-4e64-aaaf-08de950068be', 'b7314e6e-e475-40b8-a608-3e70eabd9969']",12,,,,,,,,,,,,,,,,Fiorentina,239,00:01:12.603,Pass,
,,,,,,,,,,,,,,,,1.52548,,,,,,,,,,,,abfef710-0ab1-4297-be43-f4471f07543e,70,,,"[31.7, 43.3]",3878592,1,,,,,-1.0612041,,Head,,,,"[35.5, 36.5]",,Low Pass,7.7897367,,,,Jules Olivier Ntcham,10530.0,,,,,Recovery,1,Regular Play,Sebastian De Maio,7176.0,Left Center Back,6,Genoa,233,['32adaa46-fdbb-4d8b-b1cd-ca32710376cf'],15,,,,,,,,,,,,,,,,Genoa,233,00:01:15.175,Pass,
,,,,,,,,,,,,,,,,0.240782,,,,,,,,,,,,d6608b00-6425-4175-8b2c-42d1b79907e6,74,,,"[35.2, 39.3]",3878592,1,,,,,1.2220253,,Right Foot,,,,"[42.0, 58.0]",,High Pass,19.89799,,Unknown,,,,,,,,,1,Regular Play,Jules Olivier Ntcham,10530.0,Left Wing,6,Genoa,233,['d3f88a3f-7ef6-4309-bab7-0c0a888dc55a'],16,,,,,,,,,,,,,,,,Genoa,233,00:01:16.741,Pass,True
,,,,,,,,,,,,,,,,1.923849,,,,,,,,,,,,cb780362-5c4d-4f36-accb-7cf101bbf692,77,,,"[49.8, 33.0]",3878592,1,,,,,1.850862,,Left Foot,,,,"[41.2, 62.9]",,Ground Pass,31.112217,,,,Armando Izzo,9940.0,,,,,Free Kick,1,From Free Kick,Nicolás Andrés Burdisso,7467.0,Center Back,7,Genoa,233,['a923be0e-24b6-49af-af10-8ff397d8aee9'],35,,,,,,,,,,,,,,,,Genoa,233,00:01:35.447,Pass,
,,,,,,,,,,,,,,,,1.282604,,,,,,,,,,,,1c232f3e-d36c-4029-a024-846d6ee91998,80,,,"[45.2, 63.4]",3878592,1,,,,,0.8078159,,Left Foot,,,,"[56.1, 74.8]",,Ground Pass,15.772445,,,,Issa Cissokho,4369.0,,,,,,1,From Free Kick,Armando Izzo,9940.0,Right Center Back,7,Genoa,233,['c7c43b14-d8f1-404d-b1dc-e728fecb60b1'],39,,,,,,,,,,,,,,,,Genoa,233,00:01:39.585,Pass,
,,,,,,,,,,,,,,,,1.51562,,,,,,,,,,,,019ae120-178e-48df-a69e-fa4e9b181f27,84,,,"[53.6, 69.9]",3878592,1,,,,,-2.8688433,,Right Foot,,,,"[39.3, 65.9]",,Ground Pass,14.848906,,,,Armando Izzo,9940.0,,,,,,1,From Free Kick,Issa Cissokho,4369.0,Right Wing Back,7,Genoa,233,"['2ca586c6-b057-444c-9fcd-68e7d2347c88', 'eb3f21df-48ca-41fc-8533-cd14ea6870b1']",42,,,,,,,,,,,,,,,,Genoa,233,00:01:42.211,Pass,True
,,,,,,,,,,,,,,,,0.924699,,,,,,,,,,,,040bd4b2-0040-44b6-b6c4-a929368e0bff,87,,,"[41.2, 64.0]",3878592,1,,,,,-0.9291368,,Left Foot,,,,"[47.7, 55.3]",,Ground Pass,10.860019,,,,Alberto Facundo Costa,26728.0,,,,,,1,From Free Kick,Armando Izzo,9940.0,Right Center Back,7,Genoa,233,['fb69fae8-0d42-4bbc-b166-4c367e19313f'],44,,,,,,,,,,,,,,,,Genoa,233,00:01:44.894,Pass,
,,,,,,,,,,,,,,,,1.255233,,,,,,,,,,,,6500d7d7-c437-4122-9f62-2c91ae8714da,89,,,"[46.3, 54.2]",3878592,1,,,,,2.2940736,,Right Foot,,,,"[36.5, 65.3]",,Ground Pass,14.807093,,,,Armando Izzo,9940.0,,,,,,1,From Free Kick,Alberto Facundo Costa,26728.0,Right Defensive Midfield,7,Genoa,233,['cb5e04a3-b255-42c5-a9fe-6a4166c84df7'],45,,,,,,,,,,,,,,,,Genoa,233,00:01:45.819,Pass,
,,,,,,,,,,,,,,,,2.625302,,,,,,,,,,,,a8f742e3-b2e9-4784-a21f-e26bb109af0a,92,,,"[26.2, 66.1]",3878592,1,,,,,-2.3097732,,Left Foot,,,,"[6.7, 44.7]",,Ground Pass,28.951857,,,,Eugenio Lamanna,38312.0,,,,,,1,From Free Kick,Armando Izzo,9940.0,Right Center Back,7,Genoa,233,['854695db-8c5c-42ab-9ef6-25f3be0ffcf7'],48,,,,,,,,,,,,,,,,Genoa,233,00:01:48.309,Pass,
,,,,,,,,,,,,,,,,3.160744,,,,,,,,,,,,78aa60da-0f41-467b-be79-7742b437810e,95,,,"[6.2, 46.3]",3878592,1,,,,,0.59399056,,Right Foot,,,,"[56.1, 80.0]",,High Pass,60.213787,,Out,,Issa Cissokho,4369.0,,,,,,1,From Free Kick,Eugenio Lamanna,38312.0,Goalkeeper,7,Genoa,233,"['7790e3b7-cdb3-4c0e-b423-62f98254f088', 'ef71efeb-b2f6-4d2a-b096-db4d8a3eda7b']",50,,,,,,,,,,,,,,,,Genoa,233,00:01:50.934,Pass,True
,,,,,,,,,,,,,,,,2.610739,,,,,,,,,,,,469910ae-0f66-42da-9009-5a7b693fbd69,97,,,"[56.4, 0.1]",3878592,1,,,,,2.470321,,,,,,"[42.3, 11.3]",,Low Pass,18.006943,,,,Marcos Alonso Mendoza,3964.0,,,,,Throw-in,1,From Throw In,Manuel Pasqual,11516.0,Left Back,8,Fiorentina,239,['e57ed21f-10de-436b-afcc-ff681c370c83'],56,,,,,,,,,,,,,,,,Fiorentina,239,00:01:56.909,Pass,
,,,,,,,,,,,,,,,,1.739651,,,,,,,,,,,,5fad584a-58f5-48eb-9ef2-853d727f0535,100,,,"[39.6, 12.3]",3878592,2,,,,,2.4730682,,Left Foot,,,,"[25.8, 23.2]",,Ground Pass,17.585505,,,,Davide Astori,8275.0,,,,,,1,From Throw In,Marcos Alonso Mendoza,3964.0,Left Center Back,8,Fiorentina,239,['bae39d7d-e40a-4656-b4f2-3691f29b54bf'],0,,,,,,,,,,,,,,,,Fiorentina,239,00:02:00.032,Pass,
,,,,,,,,,,,,,,,,1.472125,,,,,,,,,,,,674a737f-e3a6-40c1-9fcd-d123c2803adb,103,,,"[29.5, 25.4]",3878592,2,,,,,0.3703778,,Left Foot,,,,"[48.3, 32.7]",,Ground Pass,20.16755,,,,Milan Badelj,6305.0,,,,,,1,From Throw In,Davide Astori,8275.0,Right Center Back,8,Fiorentina,239,['f219ddbf-1b92-4f63-95bb-bb00b02b8d41'],2,,,,,,,,,,,,,,,,Fiorentina,239,00:02:02.984,Pass,
,,,,,,,,,,,,,,,,0.825447,,,,,,,,,,,,5019e587-be02-4095-8a36-c04e741a603e,106,,,"[48.5, 32.4]",3878592,2,,,,,-2.756988,,Right Foot,,,,"[31.7, 25.6]",,Low Pass,18.124018,,,,Davide Astori,8275.0,,,,,,1,From Throw In,Milan Badelj,6305.0,Center Defensive Midfield,8,Fiorentina,239,['1293cd63-9c19-4e5b-b602-8de52171abf9'],4,,,,,,,,,,,,,,,,Fiorentina,239,00:02:04.496,Pass,
,,,,,,,,,,,,,,,,1.54918,,,,,,,,,,,,89603c04-2802-47b2-969e-85b798d55bee,110,,,"[30.9, 36.2]",3878592,2,,,,,1.6188692,,Right Foot,,,,"[29.5, 65.3]",,Ground Pass,29.133657,,,,Nenad Tomović,7056.0,,,,,,1,From Throw In,Davide Astori,8275.0,Right Center Back,8,Fiorentina,239,['3394ea36-2ff2-47c7-bf38-8b83b788f0cf'],7,,,,,,,,,,,,,,,,Fiorentina,239,00:02:07.004,Pass,
,,,,,,,,,,,,,,,,0.048416,,,,,,,,,,,,e0299275-ba1a-4c5b-aaad-db708ec333a0,114,,,"[33.1, 75.3]",3878592,2,,,,,-0.09966865,,Right Foot,,,,"[36.1, 75.0]",,Low Pass,3.0149627,,Incomplete,,Federico Bernardeschi,7777.0,,,,,,1,From Throw In,Nenad Tomović,7056.0,Right Back,8,Fiorentina,239,"['29713f0a-31a4-4267-8061-6e595ae443ff', '7a442fea-0509-4c3e-a514-43b8fbe5d620', 'eb8ba58f-20b4-4abe-aaa3-95c2ac3899b7']",10,,,,,,,,,,,,,,,,Fiorentina,239,00:02:10.273,Pass,True
,,,,,,,,,,,,,,,,1.50157,,,,,,,,,,,,ec40c276-393e-4aab-a7ed-c6db2340f5f1,117,,,"[49.4, 80.0]",3878592,2,,,,,-0.56259704,,,,,,"[65.1, 70.1]",,Low Pass,18.56071,,,,Borja Valero Iglesias,6997.0,,,,,Throw-in,1,From Throw In,Nenad Tomović,7056.0,Right Back,9,Fiorentina,239,['85ffb946-1a32-48d1-85a4-687f87a9f93c'],22,,,,,,,,,,,,,,,,Fiorentina,239,00:02:22.661,Pass,
,,,,,,,,,,,,,,,,1.207117,,,,,,,,,,,,d367986f-a086-417e-8114-049f06cdc073,121,,,"[64.8, 69.6]",3878592,2,,,,,-1.8832879,,Right Foot,,,,"[62.7, 63.1]",,Low Pass,6.8308125,,Incomplete,,Milan Badelj,6305.0,,,,,,1,From Throw In,Borja Valero Iglesias,6997.0,Right Center Midfield,9,Fiorentina,239,"['981069a8-7ce8-49c4-888b-a3e9f2063c43', 'ae9ad8fa-1b9c-43e5-b432-77c72110f7e4', 'b3ce0cb6-704a-4b8e-9a35-58a0d98514e2']",24,,,,,,,,,,,,,,,,Fiorentina,239,00:02:24.195,Pass,True
