50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.108069,,,,,,,,,,,,,,,303565ce-15a5-4748-aee2-fd6cc2a0cd5d,2341,,"[75.6, 38.0]",3879712,64,,,,,-1.3835424,,Right Foot,,,,"[77.4, 28.5]",,Ground Pass,,9.669023,,,,Marcelo Brozović,5469.0,,,,,Free Kick,2,From Free Kick,Gary Alexis Medel Soto,16453.0,Right Defensive Midfield,153,Inter Milan,238,['882fffe2-d806-4523-8f4f-266ae43ccbb6'],21,,,,,,,,,,,,,,,,,,Inter Milan,238,00:19:21.445,Pass,
,,,,,,,,,,,,,,,,2.134938,,,,,,,,,,,,,,,6bd05c85-395e-4423-a579-eb6d9196aea2,2344,,"[77.4, 28.5]",3879712,64,,,,,-1.2812927,,Right Foot,,,,"[85.8, 0.3]",,Ground Pass,,29.42448,,Out,,Adem Ljajić,5587.0,,,,,,2,From Free Kick,Marcelo Brozović,5469.0,Left Defensive Midfield,153,Inter Milan,238,['2ac595d0-ebc7-48e6-8536-9a6aad043793'],22,,,,,,,,,,,,,,,,,,Inter Milan,238,00:19:22.923,Pass,
,,,,,,,,,,,,,,,,2.999905,,,,,,,,,,,,,,,552307d7-0616-498c-be5e-bbf8a7eb22a5,2346,,"[46.6, 80.0]",3879712,64,,,,,-0.40948376,,,,,,"[80.7, 65.2]",,High Pass,,37.173244,,Incomplete,,M''Baye Babacar Niang,5661.0,,,,,Throw-in,2,From Throw In,Ignazio Abate,7463.0,Right Back,154,AC Milan,243,"['90a9b565-f5a7-484e-b7df-12b869c5f465', 'c0ebba45-e916-46d5-8927-ab199de1bdb6']",36,,,,,,,,,,,,,,,,,,AC Milan,243,00:19:36.712,Pass,
,,,,,,,,,,,,,,,,0.630684,,,,,,,,,,,,,,,eafb3a12-970e-4024-b4db-ba690e027ae0,2352,,"[64.5, 21.1]",3879712,64,,,,,0.672971,,Right Foot,,,,"[71.4, 26.6]",,Ground Pass,,8.823832,,,,Eder Citadin Martins,7000.0,,,,,,2,Regular Play,Mauro Emanuel Icardi Rivero,6987.0,Center Forward,155,Inter Milan,238,"['342ad502-10ae-4c0b-8492-dc07fdd7b782', 'ce38a011-aae9-49fd-82a5-868938611c2a']",42,,,,,,,,,,,,,,,,,,Inter Milan,238,00:19:42.577,Pass,True
,,,,,,,,,,,,,,,,5.567792,,,,,,,,,,,,,,,cade8b5b-2108-4384-9cd4-66ef9c62f3c7,2359,,"[68.8, 23.8]",3879712,64,,True,,,1.8839818,,Right Foot,,,,"[59.7, 51.9]",,Ground Pass,,29.536757,,,,Gary Alexis Medel Soto,16453.0,,,,,Free Kick,2,From Free Kick,Marcelo Brozović,5469.0,Left Defensive Midfield,156,Inter Milan,238,['d9d08cea-af8b-4e50-b82f-b85509cdd39c'],54,,,,,,,,,,,,,,,,,,Inter Milan,238,00:19:54.720,Pass,
,,,,,,,,,,,,,,,,1.730848,,,,,,,,,,,,,,,8f2c04d4-30b4-41bd-816d-130e2195486a,2361,,"[60.3, 54.8]",3879712,65,,,,,1.0765655,,Right Foot,,,,"[71.4, 75.4]",,Ground Pass,,23.400213,,,,Davide Santon,6999.0,,,,,,2,From Free Kick,Gary Alexis Medel Soto,16453.0,Right Defensive Midfield,156,Inter Milan,238,['7eaad6c7-3056-474b-ab2d-7f566e0b1bbd'],0,,,,,,,,,,,,,,,,,,Inter Milan,238,00:20:00.312,Pass,
,,,,,,,,,,,,,,,,1.345742,,,,,,,,,,,,,,,bfb7cb9c-5a25-4764-9f89-e1320d36fa4d,2364,,"[71.4, 75.1]",3879712,65,,,,,-1.6518368,,Right Foot,,,,"[69.8, 55.4]",,Ground Pass,,19.764868,,,,Gary Alexis Medel Soto,16453.0,,,,,,2,From Free Kick,Davide Santon,6999.0,Right Back,156,Inter Milan,238,['e0602262-e44d-4109-b709-09c4343f835c'],3,,,,,,,,,,,,,,,,,,Inter Milan,238,00:20:03.169,Pass,
,,,,,,,,,,,,,,,,2.089382,,,,,,,,,,,,,,,a9805e61-e62b-48ab-867a-2f7eb12eeed5,2367,,"[69.8, 55.4]",3879712,65,,,,,0.5703393,,Right Foot,,,,"[100.2, 74.9]",,High Pass,,36.116615,,,,Ivan Perišić,5474.0,,,,,,2,From Free Kick,Gary Alexis Medel Soto,16453.0,Right Defensive Midfield,156,Inter Milan,238,['448d9038-df9f-4b18-87f2-2a605290597f'],4,,,,,,,,,,,,,,,,,,Inter Milan,238,00:20:04.555,Pass,
,,,,,,,,,,,,,,,,2.291352,,,,,,,,,,,,,,,8f511e1f-cd5b-40ff-94a6-52a26293203a,2370,,"[108.6, 72.9]",3879712,65,,,,,-1.354764,,Left Foot,True,,,"[118.3, 28.7]",,High Pass,,45.25185,,Incomplete,,Eder Citadin Martins,7000.0,,True,,,,2,From Free Kick,Ivan Perišić,5474.0,Right Midfield,156,Inter Milan,238,"['0c7e099c-84cd-4d75-8128-d3c913894355', 'f73bd7ce-5382-45a0-88e1-9c03b77eb255']",11,,,,,,,,,,,,,,,,,,Inter Milan,238,00:20:11.312,Pass,
,,,,,,,,,,,,,,,,2.429376,,,,,,,,,,,,,,,8f53cae1-d9a3-43c3-93b4-9e2891202278,2377,,"[95.3, 28.5]",3879712,65,,,,,0.3784274,,Right Foot,,,,"[111.9, 35.1]",,Ground Pass,,17.86393,,Incomplete,,Mauro Emanuel Icardi Rivero,6987.0,,,,,,2,From Free Kick,Adem Ljajić,5587.0,Left Midfield,156,Inter Milan,238,"['2b04f742-cc51-4254-b3f9-c5afd44ef0ae', '4076aeb1-bdcb-4df9-bd70-7242c0b1c0ff']",23,,,,,,,,,,,,,,,,,,Inter Milan,238,00:20:23.934,Pass,
,,,,,,,,,,,,,,,,3.560122,,,,,,,,,,,,,,,d6de2e91-ab6b-4754-8584-36acea1d49e3,2382,,"[12.1, 38.2]",3879712,65,,,,,0.272264,,Drop Kick,,,,"[66.9, 53.5]",,High Pass,,56.895782,,Incomplete,,M''Baye Babacar Niang,5661.0,,,,,,2,From Keeper,Gianluigi Donnarumma,7036.0,Goalkeeper,157,AC Milan,243,"['2d435c46-3f57-4e31-9248-aa0fc6890532', '8c51b3dd-172f-41b4-a574-a7d750bcd231']",44,,,,,,,,,,,,,,,,,,AC Milan,243,00:20:44.075,Pass,
,,,,,,,,,,,,,,,,1.923383,,,,,,,,,,,,,,,43bfb561-ec98-42ba-8aa8-16e6ca787aeb,2388,,"[45.0, 68.0]",3879712,65,,,,,-0.6020862,,Right Foot,,,,"[66.1, 53.5]",,High Pass,,25.601954,,Incomplete,,Riccardo Montolivo,7166.0,,,,,Recovery,2,From Keeper,Ignazio Abate,7463.0,Right Back,157,AC Milan,243,"['49ea841f-68d2-452c-a5d5-e96dbda36c56', 'af52ed7e-5e6c-4d81-b4fb-7d4bcbb7efc6']",53,,,,,,,,,,,,,,,,,,AC Milan,243,00:20:53.852,Pass,
,,,,,,,,,,,,,,,,0.951861,,,,,,,,,,,,,,,49ea841f-68d2-452c-a5d5-e96dbda36c56,2390,,"[54.0, 26.6]",3879712,65,,,,,0.17427044,,Right Foot,,,,"[68.2, 29.1]",,Low Pass,,14.418391,,Incomplete,,Eder Citadin Martins,7000.0,,,,,Recovery,2,From Keeper,Gary Alexis Medel Soto,16453.0,Right Defensive Midfield,157,AC Milan,243,"['0011d15f-e718-481b-bc24-da0732165a22', '39190bc6-653d-4392-9676-6fe790b482f8', '43bfb561-ec98-42ba-8aa8-16e6ca787aeb']",55,,,,,,,,,,,,,,,,,,Inter Milan,238,00:20:55.775,Pass,
,,,,,,,,,,,,,,,,0.659424,,,,,,,,,,,,,,,93ca3699-c6d5-41f9-9fe4-0837b75f315f,2394,,"[56.5, 45.0]",3879712,65,,,,,-0.6361886,,Right Foot,,,,"[65.3, 38.5]",,Ground Pass,,10.940292,,,,Giacomo Bonaventura,7026.0,,,,,,2,From Keeper,Juraj Kucka,10919.0,Right Defensive Midfield,157,AC Milan,243,['da13fbf9-b422-4485-9509-b3cd62d943a0'],57,,,,,,,,,,,,,,,,,,AC Milan,243,00:20:57.901,Pass,
,,,,,,,,,,,,,,,,0.375618,,,,,,,,,,,,,,,f6f7039c-3314-4516-a64c-192ccc6ce630,2397,,"[84.2, 37.2]",3879712,66,,,,,-0.027770637,,Right Foot,,,,"[91.4, 37.0]",,Ground Pass,,7.2027774,,Incomplete,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,2,From Keeper,Giacomo Bonaventura,7026.0,Left Midfield,157,AC Milan,243,"['86f7f298-32ab-48fc-8135-98fca2d45872', 'e09a800c-0bdc-4c7d-966d-ad557c6cce67']",2,,,,,,,,,,,,,,,,,,AC Milan,243,00:21:02.000,Pass,
,,,,,,,,,,,,,,,,1.059682,,,,,,,,,,,,,,,6a02ec9c-28fd-4cf2-899c-4773700b7ac2,2403,,"[81.6, 56.1]",3879712,66,,,,,-0.032246884,,Right Foot,,,,"[94.0, 55.7]",,Ground Pass,,12.40645,,,,M''Baye Babacar Niang,5661.0,,,,,,2,From Keeper,Juraj Kucka,10919.0,Right Defensive Midfield,157,AC Milan,243,"['81201b2a-57df-4f4f-90e2-5b97adac4c67', '8f2124a6-69a9-49b1-b2ef-12d89e738901']",7,,,,,,,,,,,,,,,,,,AC Milan,243,00:21:07.307,Pass,True
,,,,,,,,,,,,,,,,1.117131,,,,,,,,,,,,,,,cdfb94d2-d19f-4f21-ab19-23b7ebf92b68,2405,,"[94.0, 55.7]",3879712,66,,,,,-1.5063695,,Right Foot,,,,"[94.4, 49.5]",,Low Pass,,6.2128897,,,,Juraj Kucka,10919.0,,,,,,2,From Keeper,M''Baye Babacar Niang,5661.0,Left Center Forward,157,AC Milan,243,['72ba2f5b-190c-473d-a4ca-6bf70063ce1b'],8,,,,,,,,,,,,,,,,,,AC Milan,243,00:21:08.367,Pass,
,,,,,,,,,,,,,,,,0.871577,,,,,,,,,,,,,,,570937fd-39b6-465f-bb4d-c84f1c24a079,2416,,"[17.8, 38.8]",3879712,66,,,,,-0.037482437,,Right Foot,,,,"[33.8, 38.2]",,Ground Pass,,16.011246,,,,Eder Citadin Martins,7000.0,,,,,,2,Regular Play,João Miranda de Souza Filho,5551.0,Right Center Back,158,Inter Milan,238,['83c5490e-9bdf-42ae-9cdf-13e74090781a'],12,,,,,,,,,,,,,,,,,,Inter Milan,238,00:21:12.751,Pass,
,,,,,,,,,,,,,,,,2.017089,,,,,,,,,,,,,,,7eb31bda-be65-4e3a-b179-db6fa635390d,2419,,"[30.4, 36.9]",3879712,66,,,,,1.5165509,,Right Foot,,,,"[31.6, 59.0]",,Ground Pass,,22.132555,,,,Ivan Perišić,5474.0,,,,,,2,Regular Play,Eder Citadin Martins,7000.0,Center Attacking Midfield,158,Inter Milan,238,['f73ecc2d-71f4-4441-9010-f3569e0739e9'],13,,,,,,,,,,,,,,,,,,Inter Milan,238,00:21:13.663,Pass,
,,,,,,,,,,,,,,,,1.770775,,,,,,,,,,,,,,,9f1db271-fc4c-4a24-81e8-bdcb22be05d4,2422,,"[49.5, 56.9]",3879712,66,,,,,-1.1436067,,Right Foot,,,,"[55.6, 43.5]",,Ground Pass,,14.723111,,,,Marcelo Brozović,5469.0,,,,,,2,Regular Play,Ivan Perišić,5474.0,Right Midfield,158,Inter Milan,238,['9c69f7ed-2e00-49ce-8680-f3edf26a14e6'],19,,,,,,,,,,,,,,,,,,Inter Milan,238,00:21:19.549,Pass,
,,,,,,,,,,,,,,,,1.030627,,,,,,,,,,,,,,,b773b16e-fca4-409c-b0fd-2d57bd4a39d9,2425,,"[83.2, 48.8]",3879712,66,,,,,0.28897542,,Right Foot,,,,"[98.0, 53.2]",,Ground Pass,,15.4402075,,Incomplete,,Mauro Emanuel Icardi Rivero,6987.0,,,,,,2,Regular Play,Marcelo Brozović,5469.0,Left Defensive Midfield,158,Inter Milan,238,"['a9871f2c-48ea-4441-bb3f-5fd64f5d1115', 'e953d0cc-2f86-40a4-9e6a-fb05a1e8d22a']",26,,,,,,,,,,,,,,,,,,Inter Milan,238,00:21:26.001,Pass,
,,,,,,,,,,,,,,,,0.875236,,,,,,,,,,,,,,,e953d0cc-2f86-40a4-9e6a-fb05a1e8d22a,2427,,"[22.1, 26.9]",3879712,66,,,,,-0.27829966,,Left Foot,,,,"[32.6, 23.9]",,Ground Pass,,10.920165,,,,Giacomo Bonaventura,7026.0,,,,,Recovery,2,Regular Play,Alessio Romagnoli,7458.0,Left Center Back,159,AC Milan,243,"['a9ccce67-f81d-4676-9899-824da841c817', 'b773b16e-fca4-409c-b0fd-2d57bd4a39d9']",27,,,,,,,,,,,,,,,,,,AC Milan,243,00:21:27.032,Pass,
,,,,,,,,,,,,,,,,1.064412,,,,,,,,,,,,,,,69782643-927a-452e-b357-b4f58f6dcbae,2431,,"[55.2, 17.5]",3879712,66,,,,,2.138757,,Right Foot,,,,"[48.5, 28.0]",,Ground Pass,,12.455521,,,,Riccardo Montolivo,7166.0,,,,,,2,Regular Play,Giacomo Bonaventura,7026.0,Left Midfield,159,AC Milan,243,['2c5704b5-ab54-4447-94ed-cce3b2410eb0'],34,,,,,,,,,,,,,,,,,,AC Milan,243,00:21:34.300,Pass,
,,,,,,,,,,,,,,,,0.958222,,,,,,,,,,,,,,,c7eeb723-1637-4381-b261-bfe6add68eac,2434,,"[51.9, 31.9]",3879712,66,,,,,1.0702528,,Right Foot,,,,"[58.3, 43.6]",,Ground Pass,,13.336041,,,,Keisuke Honda,5683.0,,,,,,2,Regular Play,Riccardo Montolivo,7166.0,Left Defensive Midfield,159,AC Milan,243,['cced3285-5711-4328-89a8-d627760b29cf'],37,,,,,,,,,,,,,,,,,,AC Milan,243,00:21:37.084,Pass,
,,,,,,,,,,,,,,,,1.637539,,,,,,,,,,,,,,,284219df-defa-44ea-a6fe-ee8633bd7451,2437,,"[61.4, 48.3]",3879712,66,,,,,0.7543522,,Left Foot,,,,"[78.0, 63.9]",,Ground Pass,,22.779816,,,,M''Baye Babacar Niang,5661.0,,,,,,2,Regular Play,Keisuke Honda,5683.0,Right Midfield,159,AC Milan,243,['53d05d27-b926-4b42-8e23-035dad3761fd'],39,,,,,,,,,,,,,,,,,,AC Milan,243,00:21:39.881,Pass,
,,,,,,,,,,,,,,,,1.536198,,,,,,,,,,,,,,,4b1b79ff-efea-4cea-89bb-8d78e4feda18,2440,,"[76.4, 67.4]",3879712,66,,,,,3.1111453,,Right Foot,,,,"[56.7, 68.0]",,Ground Pass,,19.709135,,,,Ignazio Abate,7463.0,,,,,,2,Regular Play,M''Baye Babacar Niang,5661.0,Left Center Forward,159,AC Milan,243,['caa17369-9917-44e7-956e-add29a99c3f9'],42,,,,,,,,,,,,,,,,,,AC Milan,243,00:21:42.242,Pass,
,,,,,,,,,,,,,,,,1.076579,,,,,,,,,,,,,,,92e02d7e-92f0-4938-aec0-64465505a700,2443,,"[56.7, 68.0]",3879712,66,,,,,-1.4069881,,Right Foot,,,,"[58.7, 55.9]",,Ground Pass,,12.264175,,,,Riccardo Montolivo,7166.0,,,,,,2,Regular Play,Ignazio Abate,7463.0,Right Back,159,AC Milan,243,['d6999cf2-0c23-4340-b0df-8cf6f9fd2520'],44,,,,,,,,,,,,,,,,,,AC Milan,243,00:21:44.685,Pass,
,,,,,,,,,,,,,,,,2.450782,,,,,,,,,,,,,,,4627f9c7-3443-4466-8146-4270f0546052,2447,,"[49.9, 55.3]",3879712,66,,,,,-2.9955804,,Right Foot,,,,"[19.3, 50.8]",,Ground Pass,,30.929113,,,,Gianluigi Donnarumma,7036.0,,,,,,2,Regular Play,Riccardo Montolivo,7166.0,Left Defensive Midfield,159,AC Milan,243,"['57072267-3260-4fb7-aef4-86d08a191cc7', '5f70b2cd-3da7-4a89-93b6-b9234d55c9fb']",47,,,,,,,,,,,,,,,,,,AC Milan,243,00:21:47.741,Pass,True
,,,,,,,,,,,,,,,,1.506044,,,,,,,,,,,,,,,f47fca83-278c-4ae4-a697-82920fd48a1f,2451,,"[19.3, 44.6]",3879712,66,,,,,-0.940993,,Right Foot,,,,"[32.2, 26.9]",,Ground Pass,,21.902054,,,,Alessio Romagnoli,7458.0,,,,,,2,Regular Play,Gianluigi Donnarumma,7036.0,Goalkeeper,159,AC Milan,243,"['060dd936-ab6e-4419-a404-5af03d8a1d07', '370a4059-6006-4936-8957-874c6a0fbae6']",51,,,,,,,,,,,,,,,,,,AC Milan,243,00:21:51.270,Pass,True
,,,,,,,,,,,,,,,,1.637248,,,,,,,,,,,,,,,649ca1b6-d722-4a8b-8672-27cbcaf392b6,2454,,"[39.8, 21.4]",3879712,66,,,,,-1.0215118,,Left Foot,,,,"[49.9, 4.9]",,Ground Pass,,19.3458,,,,Luca Antonelli,8874.0,,,,,,2,Regular Play,Alessio Romagnoli,7458.0,Left Center Back,159,AC Milan,243,['0c459d98-0e31-4cf1-8611-f7068fb76508'],54,,,,,,,,,,,,,,,,,,AC Milan,243,00:21:54.780,Pass,
,,,,,,,,,,,,,,,,1.834651,,,,,,,,,,,,,,,12afa419-e777-4e21-9c25-7135fea91529,2457,,"[49.9, 6.8]",3879712,66,,,,,2.6611197,,Left Foot,,,,"[33.4, 15.4]",,Ground Pass,,18.60672,,,,Alessio Romagnoli,7458.0,,,,,,2,Regular Play,Luca Antonelli,8874.0,Left Back,159,AC Milan,243,['271bd422-37ad-4789-979a-698d173d4c53'],57,,,,,,,,,,,,,,,,,,AC Milan,243,00:21:57.227,Pass,
,,,,,,,,,,,,,,,,0.696708,,,,,,,,,,,,,,,bd39afd1-b8f0-4679-b010-a65ca91edf1f,2460,,"[35.3, 15.8]",3879712,67,,,,,0.011833767,,Left Foot,,,,"[52.2, 16.0]",,Ground Pass,,16.901184,,,,Giacomo Bonaventura,7026.0,,,,,,2,Regular Play,Alessio Romagnoli,7458.0,Left Center Back,159,AC Milan,243,['8ca4af1c-e505-4ec8-b3cd-50e4ac98b866'],0,,,,,,,,,,,,,,,,,,AC Milan,243,00:22:00.637,Pass,
,,,,,,,,,,,,,,,,0.487675,,,,,,,,,,,,,,,67f0dba4-035e-459a-8e77-0dfbc81076c2,2464,,"[50.3, 17.5]",3879712,67,,,,,1.9228406,,Right Foot,,,,"[48.5, 22.4]",,Ground Pass,,5.2201533,,,,Juraj Kucka,10919.0,,,,,,2,Regular Play,Giacomo Bonaventura,7026.0,Left Midfield,159,AC Milan,243,"['841c307a-0a66-49b5-a0be-960476f81eb7', 'aa3ccd1b-99ec-489e-85fc-b48d17537e36']",1,,,,,,,,,,,,,,,,,,AC Milan,243,00:22:01.924,Pass,True
,,,,,,,,,,,,,,,,1.367766,,,,,,,,,,,,,,,cfe0263e-3a32-468a-9595-ddab67d60d8c,2467,,"[47.8, 23.4]",3879712,67,,,,,-2.4000688,,Right Foot,,,,"[37.1, 13.6]",,Ground Pass,,14.509652,,,,Alessio Romagnoli,7458.0,,,,,,2,Regular Play,Juraj Kucka,10919.0,Right Defensive Midfield,159,AC Milan,243,['4908f21e-0287-41a9-a9fa-3319381605bb'],3,,,,,,,,,,,,,,,,,,AC Milan,243,00:22:03.246,Pass,
,,,,,,,,,,,,,,,,2.190006,,,,,,,,,,,,,,,0676f473-cd1b-4016-ba1c-6c9aebba66cb,2470,,"[35.5, 5.6]",3879712,67,,,,,0.1985503,,Left Foot,,,,"[68.8, 12.3]",,High Pass,,33.96734,,,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,2,Regular Play,Alessio Romagnoli,7458.0,Left Center Back,159,AC Milan,243,['b0a2347b-c090-465b-98df-e892c6a1fae9'],7,,,,,,,,,,,,,,,,,,AC Milan,243,00:22:07.581,Pass,
,,,,,,,,,,,,,,,,2.578562,,,,,,,,,,,,,,,c89d562c-71ed-4c5c-a0e2-c6e89c3151f7,2474,,"[64.0, 80.0]",3879712,67,,True,,,-1.0082984,,,,,,"[69.8, 70.8]",,Low Pass,,10.875661,,,,Marcelo Brozović,5469.0,,,,,Throw-in,2,From Throw In,Davide Santon,6999.0,Right Back,160,Inter Milan,238,['41d71ccd-145b-4a32-80a6-e9af13de3d7b'],15,,,,,,,,,,,,,,,,,,Inter Milan,238,00:22:15.369,Pass,
,,,,,,,,,,,,,,,,5.524692,,,,,,,,,,,,,,,12cc6e04-ce06-4a7c-b9f4-a1863a5f1dce,2476,,"[70.2, 70.8]",3879712,67,,True,,,-1.6442227,,Right Foot,,,,"[66.5, 20.5]",,High Pass,,50.4359,,,,Juan Guilherme Nunes Jesus,6969.0,,True,,,,2,From Throw In,Marcelo Brozović,5469.0,Left Defensive Midfield,160,Inter Milan,238,['26dd93f3-8a7e-4902-86d5-8a30065f0d08'],18,,,,,,,,,,,,,,,,,,Inter Milan,238,00:22:18.014,Pass,
,,,,,,,,,,,,,,,,1.313599,,,,,,,,,,,,,,,a21a51b2-f0cb-41ef-a527-1bae6c125ee7,2483,,"[90.1, 0.1]",3879712,67,,True,,,1.6197767,,,,,,"[89.1, 20.5]",,Low Pass,,20.424496,,,,Marcelo Brozović,5469.0,,,,,Throw-in,2,From Throw In,Juan Guilherme Nunes Jesus,6969.0,Left Back,161,Inter Milan,238,['8ad27aeb-a0cc-4b57-b13a-561a00e69de5'],39,,,,,,,,,,,,,,,,,,Inter Milan,238,00:22:39.663,Pass,
,,,,,,,,,,,,,,,,2.561128,,,,,,,,,,,,,,,c5b5834e-d0e9-46da-b0cf-581f43bc9104,2489,,"[48.5, 49.5]",3879712,67,,,,,-0.23974311,,Left Foot,,,,"[93.5, 38.5]",,High Pass,,46.32494,,Incomplete,,Carlos Arturo Bacca Ahumada,5688.0,,,Through Ball,True,,2,From Throw In,Riccardo Montolivo,7166.0,Left Defensive Midfield,161,Inter Milan,238,"['43108af3-6ea1-4bd9-a98e-bb9fc6d7ccaa', 'ca72318d-d97b-4c7a-9c87-452b4937b166']",47,,,,,,,,,,,,,,,,,,AC Milan,243,00:22:47.516,Pass,
,,,,,,,,,,,,,,,,2.539767,,,,,,,,,,,,,,,9183340a-ed70-4ace-8af8-cc3b7fe86327,2493,,"[68.8, 27.4]",3879712,67,,,,True,-0.66669285,,,,,,"[87.1, 13.0]",,High Pass,,23.286263,,Incomplete,,Carlos Arturo Bacca Ahumada,5688.0,,,,,Recovery,2,From Throw In,Juraj Kucka,10919.0,Right Defensive Midfield,161,Inter Milan,238,"['9b616e83-b684-446a-b8ed-da8834481231', 'c0a56d19-e068-44bd-99d0-00c2691c323d', 'faa61a7e-3794-47a6-8dea-f1d197dcc4fb']",54,,,,,,,,,,,,,,,,,,AC Milan,243,00:22:54.022,Pass,True
,,,,,,,,,,,,,,,,1.157764,,,,,,,,,,,,,,,2be4b8ff-00d5-401b-a423-f45a3b4d572f,2497,,"[42.1, 60.1]",3879712,68,,,,,-1.3040524,,Right Foot,,,,"[46.8, 42.9]",,Ground Pass,,17.830591,,,,Marcelo Brozović,5469.0,,,,,,2,From Throw In,Davide Santon,6999.0,Right Back,161,Inter Milan,238,['4fb03a65-573c-4ad6-9068-b8e63b60911f'],0,,,,,,,,,,,,,,,,,,Inter Milan,238,00:23:00.498,Pass,
,,,,,,,,,,,,,,,,1.023976,,,,,,,,,,,,,,,90b6314e-6cb5-4666-849d-c2adfb7cac29,2500,,"[53.4, 42.9]",3879712,68,,,,,0.5726664,,Right Foot,,,,"[68.6, 52.7]",,Ground Pass,,18.085354,,,,Adem Ljajić,5587.0,,,,,,2,From Throw In,Marcelo Brozović,5469.0,Left Defensive Midfield,161,Inter Milan,238,['ad932d82-3365-4e4f-81e2-9dc126f50a22'],3,,,,,,,,,,,,,,,,,,Inter Milan,238,00:23:03.989,Pass,
,,,,,,,,,,,,,,,,1.030359,,,,,,,,,,,,,,,a4d3e323-1967-43ce-888c-78b08819fd4e,2504,,"[99.2, 56.9]",3879712,68,,,,,-0.5996843,32ce8497-74f7-4384-8f8c-c7457db662c3,Right Foot,,,,"[109.0, 50.2]",,Ground Pass,,11.871394,,,,Mauro Emanuel Icardi Rivero,6987.0,True,,,,,2,From Throw In,Adem Ljajić,5587.0,Left Midfield,161,Inter Milan,238,['49e0333e-040a-4395-b615-d4bb1e1ab983'],8,,,,,,,,,,,,,,,,,,Inter Milan,238,00:23:08.668,Pass,
,,,,,,,,,,,,,,,,1.878224,,,,,,,,,,,,,,,13839de5-1acd-4af2-ad06-4d7e65b044f0,2514,,"[6.0, 36.0]",3879712,69,,True,,,0.5450866,,Right Foot,,,,"[65.7, 72.2]",,High Pass,,69.81783,,,,Keisuke Honda,5683.0,,,,,Goal Kick,2,From Goal Kick,Gianluigi Donnarumma,7036.0,Goalkeeper,163,AC Milan,243,['b2b31d3c-2c9f-43e9-bf7a-4aac8f19acc0'],55,,,,,,,,,,,,,,,,,,AC Milan,243,00:24:55.204,Pass,
,,,,,,,,,,,,,,,,1.601489,,,,,,,,,,,,,,,fbe876ee-92f1-4c9c-8a25-95cd4c46e406,2517,,"[65.7, 72.2]",3879712,69,,,,True,0.5546121,,,,,,"[77.0, 79.2]",,High Pass,,13.2924795,,Out,,M''Baye Babacar Niang,5661.0,,,,,,2,From Goal Kick,Keisuke Honda,5683.0,Right Midfield,163,AC Milan,243,"['0dc583a9-0317-43a7-893a-f94abd9b7ea8', '390551e6-399d-4321-aff9-c84f8ba5abe4']",57,,,,,,,,,,,,,,,,,,AC Milan,243,00:24:57.113,Pass,True
,,,,,,,,,,,,,,,,0.887703,,,,,,,,,,,,,,,5b934787-1234-4c40-bbc9-6b2f0d1d2430,2519,,"[54.0, 0.1]",3879712,70,,,,,1.3528838,,,,,,"[57.1, 14.1]",,Low Pass,,14.3391075,,,,Marcelo Brozović,5469.0,,,,,Throw-in,2,From Throw In,Juan Guilherme Nunes Jesus,6969.0,Left Back,164,Inter Milan,238,['c4afb5b2-a6c7-498b-9951-3339aca2287a'],6,,,,,,,,,,,,,,,,,,Inter Milan,238,00:25:06.528,Pass,
,,,,,,,,,,,,,,,,0.359229,,,,,,,,,,,,,,,913612f8-1ccb-4eed-8fd1-d2306bc04df7,2522,,"[64.5, 19.2]",3879712,70,,,,,0.64651316,,Right Foot,,,,"[69.8, 23.2]",,Ground Pass,,6.64003,,Incomplete,,Adem Ljajić,5587.0,,,,,,2,From Throw In,Marcelo Brozović,5469.0,Left Defensive Midfield,164,Inter Milan,238,"['7c7fa876-6edf-4878-92d7-525bf0386d43', 'caa96f03-a8b6-4491-90f2-d6eb6c417d98']",9,,,,,,,,,,,,,,,,,,Inter Milan,238,00:25:09.088,Pass,
