50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.944542,,,,,,,,,,,,,7faf34f7-ff6e-4c5a-b801-df5672b55126,17,,"[84.7, 76.1]",3879866,0,,,,,-0.5800028,,Right Foot,,,"[93.4, 70.4]",,Ground Pass,10.400962,,Incomplete,,Alessandro Florenzi,6964.0,,,,,,1,From Kick Off,Mohamed Salah,3531.0,Right Wing,2,AS Roma,229,"['2cb75acb-083b-4694-b3a7-f47e04bf44e7', 'b43c0e4b-c1d2-432a-bfac-6b7cb54e5434']",8,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:08.899,Pass,
,,,,,,,,,,,,,,,,0.714255,,,,,,,,,,,,,f58fa6c6-5dcb-48de-97e9-4854b03f1b01,23,,"[22.9, 12.3]",3879866,0,,,,,0.940993,,Right Foot,,,"[27.2, 18.2]",,Ground Pass,7.300685,,,,Nicola Rigoni,7041.0,,,,,,1,From Kick Off,Perparim Hetemaj,7046.0,Left Center Midfield,2,AS Roma,229,"['3e1b2ecd-ea39-4ff0-891e-46f508d44179', 'f33dec3e-f6bc-4e84-a1f9-e2146df510ba']",12,,,,,,,,,,,,,,,,,,Chievo,231,00:00:12.312,Pass,True
,,,,,,,,,,,,,,,,0.122899,,,,,,,,,,,,,4304bea1-bf3c-4c57-9dec-afbb4815ae01,26,,"[27.2, 18.2]",3879866,0,,,,,-0.7551044,,Left Foot,,,"[28.9, 16.6]",,Ground Pass,2.3345234,,Incomplete,,,,,,,,,1,From Kick Off,Nicola Rigoni,7041.0,Right Center Midfield,2,AS Roma,229,['1b196b02-b19a-4c4c-8c49-2482b047bf11'],13,,,,,,,,,,,,,,,,,,Chievo,231,00:00:13.026,Pass,
,,,,,,,,,,,,,,,,3.203817,,,,,,,,,,,,,14dcab46-c2c4-4274-94e2-f3bd976d1ba3,28,,"[15.6, 22.2]",3879866,0,,,,,-0.264986,,Right Foot,,,"[62.4, 9.5]",,High Pass,48.492577,,Incomplete,,Antonio Floro Flores,27110.0,,,,,Recovery,1,From Kick Off,Boštjan Cesar,8877.0,Left Center Back,2,AS Roma,229,"['3921bb11-d3f4-4251-9edc-f84ad124c979', '6fd0d08a-6e27-4419-a929-2ce74ee022f9']",14,,,,,,,,,,,,,,,,,,Chievo,231,00:00:14.436,Pass,
,,,,,,,,,,,,,,,,0.744139,,,,,,,,,,,,,6fd0d08a-6e27-4419-a929-2ce74ee022f9,31,,"[57.7, 70.6]",3879866,0,,,,True,-1.1071488,,,,,"[63.1, 59.8]",,Low Pass,12.074767,,,,Daniele De Rossi,7051.0,,,,,Recovery,1,From Kick Off,Konstantinos Manolas,7048.0,Right Center Back,2,AS Roma,229,"['03d9d2a0-8807-4903-aa35-3d15875423f9', '14dcab46-c2c4-4274-94e2-f3bd976d1ba3', 'a7b76beb-3ee8-413e-ae49-ba9d15bfcb3a']",17,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:17.640,Pass,True
,,,,,,,,,,,,,,,,1.949018,,,,,,,,,,,,,9edd2aef-bc2d-4b57-a2e6-02a56f421a2f,34,,"[62.9, 59.0]",3879866,0,,,,,2.817654,,Right Foot,,,"[49.2, 63.6]",,High Pass,14.451644,,Unknown,,Konstantinos Manolas,7048.0,,,,,,1,From Kick Off,Daniele De Rossi,7051.0,Center Defensive Midfield,2,AS Roma,229,['9e45f650-b8a4-4e35-bb54-81765885c453'],18,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:18.411,Pass,
,,,,,,,,,,,,,,,,5.167684,,,,,,,,,,,,,ab153c27-47c5-4581-b7c1-c85749b78c51,38,,"[49.6, 62.4]",3879866,0,,True,,,-1.5872784,,Right Foot,,,"[48.7, 7.8]",,Ground Pass,54.607418,,,,Lucas Digne,6849.0,,True,,,Free Kick,1,From Free Kick,Konstantinos Manolas,7048.0,Right Center Back,3,AS Roma,229,['0ef9795d-a599-4990-aa9e-285d2c7bdf0f'],30,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:30.509,Pass,
,,,,,,,,,,,,,,,,1.485496,,,,,,,,,,,,,2888f64a-5548-4b7b-baa8-632a534d4bb3,40,,"[48.5, 3.3]",3879866,0,,,,,0.10673567,,Left Foot,,,"[56.9, 4.2]",,Ground Pass,8.448076,,Incomplete,,Stephan El Shaarawy,6979.0,,,,,,1,From Free Kick,Lucas Digne,6849.0,Left Back,3,AS Roma,229,"['088e5dfd-2076-4765-82c2-297b92b34caa', 'c45693a8-a42c-45e2-8c35-0f54fea7c862']",35,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:35.903,Pass,
,,,,,,,,,,,,,,,,1.013949,,,,,,,,,,,,,a580966c-18f4-4e40-bcc2-4f5a6733538a,44,,"[62.0, 75.4]",3879866,0,,,,,-2.6085587,,Left Foot,,,"[52.0, 69.5]",,Ground Pass,11.610771,,,,Ivan Radovanović,7042.0,,,,,,1,Regular Play,Nicola Rigoni,7041.0,Right Center Midfield,4,Chievo,231,['74789add-29f6-479a-a9dc-8539958e2dd8'],38,,,,,,,,,,,,,,,,,,Chievo,231,00:00:38.868,Pass,
,,,,,,,,,,,,,,,,0.689113,,,,,,,,,,,,,b88c8ba2-11fe-48b5-9d3c-07bdcbdf0a97,47,,"[53.7, 68.8]",3879866,0,,,,,-0.8784619,,Right Foot,,,"[60.5, 60.6]",,Ground Pass,10.652699,,,,Lucas Nahuel Castro,7049.0,,,,,,1,Regular Play,Ivan Radovanović,7042.0,Center Defensive Midfield,4,Chievo,231,['d28ce8c2-d3ce-4129-8f9c-5543b45c4dcd'],42,,,,,,,,,,,,,,,,,,Chievo,231,00:00:42.325,Pass,
,,,,,,,,,,,,,,,,0.962689,,,,,,,,,,,,,3aadb5ca-d942-495f-be08-721d8b0e2160,50,,"[60.5, 60.6]",3879866,0,,,,,0.2789196,,Right Foot,,,"[81.8, 66.7]",,Low Pass,22.156263,,Incomplete,,Antonio Floro Flores,27110.0,,,,,,1,Regular Play,Lucas Nahuel Castro,7049.0,Center Attacking Midfield,4,Chievo,231,"['b6c07c7c-b904-46ff-84b2-2c2631d99ff3', 'c1a09670-e90f-4608-b4d1-08b48c91e7c6']",43,,,,,,,,,,,,,,,,,,Chievo,231,00:00:43.110,Pass,
,,,,,,,,,,,,,,,,3.525564,,,,,,,,,,,,,e0b71ae4-a8d0-4e56-9524-e8c68a02e6f4,54,,"[28.6, 9.4]",3879866,0,,,,,2.2078667,,Right Foot,,,"[10.1, 34.4]",,Ground Pass,31.100643,,,,Wojciech Szczęsny,5669.0,,,,,,1,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,5,AS Roma,229,['4730d581-c044-45c5-987d-c2024bf27315'],46,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:46.148,Pass,
,,,,,,,,,,,,,,,,2.578961,,,,,,,,,,,,,49cf1456-6c30-4fb7-bcbe-8bcbb48bf87b,57,,"[7.8, 44.4]",3879866,0,,,,,0.7832929,,Right Foot,,,"[31.6, 68.1]",,Ground Pass,33.587646,,,,Alessandro Florenzi,6964.0,,,,,,1,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,5,AS Roma,229,['a35ce2f0-c883-4d10-add8-d5a7dfbb6ef4'],49,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:49.927,Pass,
,,,,,,,,,,,,,,,,1.248598,,,,,,,,,,,,,8d89b595-b678-4499-adfc-b1cc13833aed,60,,"[44.2, 69.4]",3879866,0,,,,,-1.7581166,,Right Foot,,,"[41.3, 54.1]",,Ground Pass,15.572412,,,,Daniele De Rossi,7051.0,,,,,,1,Regular Play,Alessandro Florenzi,6964.0,Right Back,5,AS Roma,229,['5b25f6dc-1e20-4a2b-ad62-1d0ab5f489d0'],56,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:56.392,Pass,
,,,,,,,,,,,,,,,,1.909411,,,,,,,,,,,,,9731e13d-2045-4937-955c-a14d306c3299,63,,"[43.0, 52.0]",3879866,0,,,,,-1.144506,,Right Foot,,,"[63.3, 7.3]",,Low Pass,49.093586,,,,Lucas Digne,6849.0,,True,,,,1,Regular Play,Daniele De Rossi,7051.0,Center Defensive Midfield,5,AS Roma,229,['a8f99ce7-0eb6-4be1-83d6-0971a45f0a3c'],59,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:59.375,Pass,
,,,,,,,,,,,,,,,,1.322166,,,,,,,,,,,,,7de5b2af-2293-4860-b882-2251cd779679,66,,"[66.0, 9.2]",3879866,1,,,,,1.9595841,,Left Foot,,,"[62.6, 17.5]",,Ground Pass,8.969393,,,,Radja Nainggolan,6962.0,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,5,AS Roma,229,['dd3fab31-0cb3-4357-b4f3-b65b2c322b4f'],2,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:02.968,Pass,
,,,,,,,,,,,,,,,,2.09553,,,,,,,,,,,,,56ca92e0-d6af-4c10-ab46-95c2aa4560b2,69,,"[61.7, 18.9]",3879866,1,,,,,1.9207389,,Right Foot,,,"[51.7, 46.3]",,Ground Pass,29.167791,,,,Konstantinos Manolas,7048.0,,,,,,1,Regular Play,Radja Nainggolan,6962.0,Left Center Midfield,5,AS Roma,229,['dee02465-3c48-4a0a-b4ab-1a47bf8c49df'],7,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:07.172,Pass,
,,,,,,,,,,,,,,,,1.012983,,,,,,,,,,,,,a4a74309-d13b-482a-a181-621c9575dc7c,72,,"[51.8, 46.8]",3879866,1,,,,,0.35190383,,Right Foot,,,"[64.6, 51.5]",,Ground Pass,13.635615,,,,Miralem Pjanić,6947.0,,,,,,1,Regular Play,Konstantinos Manolas,7048.0,Right Center Back,5,AS Roma,229,['31815315-7855-4096-81f0-40d4dfa1c470'],10,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:10.399,Pass,
,,,,,,,,,,,,,,,,2.229514,,,,,,,,,,,,,e28e1cf9-74d3-432d-8c07-90fd1dbadc2d,75,,"[65.0, 54.3]",3879866,1,,,,,1.2854669,,Right Foot,,,"[71.6, 76.8]",,Ground Pass,23.448029,,,,Alessandro Florenzi,6964.0,,,,,,1,Regular Play,Miralem Pjanić,6947.0,Right Center Midfield,5,AS Roma,229,['06691cdc-a0a3-4991-9611-0154218f4d00'],11,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:11.712,Pass,
,,,,,,,,,,,,,,,,1.480448,,,,,,,,,,,,,8cd853e5-6a77-4fd1-8bd5-9239ca34f66c,78,,"[71.9, 76.8]",3879866,1,,,,,-2.513756,,Right Foot,,,"[65.7, 72.3]",,Ground Pass,7.6609397,,,,Miralem Pjanić,6947.0,,,,,,1,Regular Play,Alessandro Florenzi,6964.0,Right Back,5,AS Roma,229,['d0cbec2f-242a-4294-97ab-73c5837796a6'],14,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:14.777,Pass,
,,,,,,,,,,,,,,,,1.822656,,,,,,,,,,,,,fde5a064-f57c-4ff4-a615-0f270ca45b78,81,,"[65.7, 70.6]",3879866,1,,,,,-0.30058107,,Right Foot,,,"[102.8, 59.1]",,High Pass,38.841473,,Incomplete,,Diego Perotti,7456.0,,,,,,1,Regular Play,Miralem Pjanić,6947.0,Right Center Midfield,5,AS Roma,229,"['4e0c6c14-26ae-4e29-8f50-32f50de62325', '806e3480-2af1-4a76-ad8b-af0d5b64501c']",17,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:17.265,Pass,
,,,,,,,,,,,,,,,,1.244462,,,,,,,,,,,,,2537efa1-9869-4e2c-892d-0c0f38a28594,84,,"[91.2, 80.0]",3879866,1,,,,,-0.7756897,,,,,"[96.4, 74.9]",,High Pass,7.283543,,,,Diego Perotti,7456.0,,,,,Throw-in,1,From Throw In,Alessandro Florenzi,6964.0,Right Back,6,AS Roma,229,['7b6e139e-ae1a-4e51-8d77-9284e7706b39'],26,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:26.083,Pass,
,,,,,,,,,,,,,,,,1.280134,,,,,,,,,,,,,9cbb319f-9132-42a5-ad5e-9b0c7bbb7570,87,,"[96.4, 74.9]",3879866,1,,,,,1.7454685,,Right Foot,,,"[95.5, 80.0]",,Ground Pass,5.178803,,Out,,Alessandro Florenzi,6964.0,,,,,,1,From Throw In,Diego Perotti,7456.0,Center Forward,6,AS Roma,229,['8517cb5c-3726-4158-9047-722da64212c0'],28,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:28.027,Pass,
,,,,,,,,,,,,,,,,1.343354,,,,,,,,,,,,,56d4f24b-6bb9-4422-876e-821ac7874601,89,,"[27.7, 0.1]",3879866,1,,,,,0.13876717,,,,,"[45.6, 2.6]",,High Pass,18.073738,,,,Lucas Nahuel Castro,7049.0,,,,,Throw-in,1,From Throw In,Massimo Gobbi,8645.0,Left Back,7,Chievo,231,['14b4fac9-d36e-48e4-b065-be1637178653'],38,,,,,,,,,,,,,,,,,,Chievo,231,00:01:38.518,Pass,
,,,,,,,,,,,,,,,,1.487543,,,,,,,,,,,,,9b526aee-4ed5-491d-8d7c-3eb38e48b51f,97,,"[73.5, 76.1]",3879866,1,,,,,3.1415927,,Left Foot,,,"[58.9, 76.1]",,Ground Pass,14.6,,,,Konstantinos Manolas,7048.0,,,,,Recovery,1,Regular Play,Miralem Pjanić,6947.0,Right Center Midfield,8,AS Roma,229,"['cc40578e-9b83-43f4-8804-9fea86629e3a', 'e613a24d-ec94-47a9-a252-85f0fb8821fe']",41,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:41.360,Pass,True
,,,,,,,,,,,,,,,,1.668101,,,,,,,,,,,,,607f8fd2-1f54-4170-bea0-397822121b1c,100,,"[58.1, 73.7]",3879866,1,,,,,-1.9960014,,Right Foot,,,"[48.5, 52.5]",,Ground Pass,23.2723,,,,Antonio Rüdiger,3167.0,,,,,,1,Regular Play,Konstantinos Manolas,7048.0,Right Center Back,8,AS Roma,229,['a893471e-b76a-49c0-ada6-508185e6d945'],44,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:44.702,Pass,
,,,,,,,,,,,,,,,,0.993563,,,,,,,,,,,,,132f2773-07d9-4e9a-af37-eea6788d922e,103,,"[48.7, 48.7]",3879866,1,,,,,-1.2516568,,Right Foot,,,"[56.3, 25.7]",,Ground Pass,24.22313,,,,Lucas Digne,6849.0,,,,,,1,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,8,AS Roma,229,['ab4c7f6e-5700-451e-b60e-7e52bf3443b1'],47,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:47.228,Pass,
,,,,,,,,,,,,,,,,1.253412,,,,,,,,,,,,,10dbc07b-850c-4c2d-a132-090074002482,106,,"[56.5, 20.5]",3879866,1,,,,,-0.43041176,,Left Foot,,,"[72.4, 13.2]",,Ground Pass,17.495714,,,,Stephan El Shaarawy,6979.0,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,8,AS Roma,229,['fef52ea8-8858-43d0-9b55-e7399d7f179c'],49,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:49.633,Pass,
,,,,,,,,,,,,,,,,0.455753,,,,,,,,,,,,,a770abba-ba2c-4ad4-899e-b41cdf86cf02,110,,"[72.3, 13.4]",3879866,1,,,,,1.7714492,,Right Foot,,,"[71.1, 19.3]",,Ground Pass,6.0207973,,,,Lucas Digne,6849.0,,,,,,1,Regular Play,Stephan El Shaarawy,6979.0,Left Wing,8,AS Roma,229,"['89cb1267-c7e8-436d-a01e-b9fa1ae4779c', 'b01e1b12-f6a2-440f-9221-9baa19c9754b']",50,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:50.902,Pass,True
,,,,,,,,,,,,,,,,1.003893,,,,,,,,,,,,,9b33da19-bd65-4274-a5ad-ce29d8bc6ce4,114,,"[94.3, 32.3]",3879866,1,,,,,1.9052967,,Right Foot,,,"[88.6, 48.7]",,Ground Pass,17.362316,,,,Miralem Pjanić,6947.0,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,8,AS Roma,229,"['0a0804ac-5b4a-4a89-83e1-ac3c1e8d072c', '82aa4f66-f673-4984-9932-39f96da44ae8']",55,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:55.944,Pass,True
,,,,,,,,,,,,,,,,1.12295,,,,,,,,,,,,,cf0930e1-786d-414e-a5d3-52845665d24d,117,,"[88.9, 50.8]",3879866,1,,,,,0.9107873,,Right Foot,,,"[99.3, 64.2]",,Ground Pass,16.96231,,,,Mohamed Salah,3531.0,,,,,,1,Regular Play,Miralem Pjanić,6947.0,Right Center Midfield,8,AS Roma,229,['09251370-1ac9-44a6-9618-4c0c09014942'],57,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:57.758,Pass,
,,,,,,,,,,,,,,,,1.277294,,,,,,,,,,,,,576f3953-3730-4a86-80e3-949f7a57501f,120,,"[101.2, 64.3]",3879866,2,,,,,-2.4149504,,Left Foot,,,"[95.8, 59.5]",,Ground Pass,7.2249565,,,,Miralem Pjanić,6947.0,,,,,,1,Regular Play,Mohamed Salah,3531.0,Right Wing,8,AS Roma,229,['271b178f-0012-4293-a8c1-c3a7938fad03'],0,,,,,,,,,,,,,,,,,,AS Roma,229,00:02:00.176,Pass,
,,,,,,,,,,,,,,,,2.452367,,,,,,,,,,,,,fd00abdb-9d68-41f4-b871-fe73eafcd81c,122,,"[95.0, 58.8]",3879866,2,,,,,-1.101045,,Right Foot,,,"[114.9, 19.6]",,High Pass,43.961914,,,,Diego Perotti,7456.0,,,,,,1,Regular Play,Miralem Pjanić,6947.0,Right Center Midfield,8,AS Roma,229,['c39ae813-8c51-43da-8c65-0ed6957a297b'],1,,,,,,,,,,,,,,,,,,AS Roma,229,00:02:01.453,Pass,
