50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.015437,,,,,,,,,,,,,,,c26cdbd7-c638-488f-89ab-de4c728c4a65,3011,,"[79.5, 1.2]",3879794,84,,,,,2.7619574,,Left Foot,,,,"[59.7, 9.1]",,Ground Pass,,21.317833,,,,Boukary Dramé,11722.0,,,,,,2,Regular Play,Alejandro Darío Gómez,7006.0,Left Midfield,190,Atalanta,228,['31b7b1e4-e399-48d8-a8cb-5bb75d2e1d9e'],18,,,,,,,,,,,,,,,,,,Atalanta,228,00:39:18.990,Pass,
,,,,,,,,,,,,,,,,,1.160029,,,,,,,,,,,,,,,3df1422b-80a7-4c6d-9f1d-71642941e1dd,3014,,"[64.6, 8.3]",3879794,84,,,,,-0.6763435,,Left Foot,,,,"[72.2, 2.2]",,Ground Pass,,9.745255,,Unknown,,Alejandro Darío Gómez,7006.0,,,,,,2,Regular Play,Boukary Dramé,11722.0,Left Back,190,Atalanta,228,['8bf5d68f-6b27-46de-bb50-f22208131c14'],22,,,,,,,,,,,,,,,,,,Atalanta,228,00:39:22.676,Pass,
,,,,,,,,,,,,,,,,,2.196277,,,,,,,,,,,,,,,6a6f2e01-cf22-4305-922b-a0d7aaef685f,3020,,"[68.9, 4.2]",3879794,85,,,,,2.3811893,,Right Foot,,,,"[48.4, 23.7]",,Ground Pass,,28.293108,,,,Guglielmo Stendardo,40426.0,,,,,Free Kick,2,From Free Kick,Alejandro Darío Gómez,7006.0,Left Midfield,191,Atalanta,228,['e8ed1791-a17a-4abc-b34c-e8ab9592abab'],33,,,,,,,,,,,,,,,,,,Atalanta,228,00:40:33.655,Pass,
,,,,,,,,,,,,,,,,,1.988483,,,,,,,,,,,,,,,f4e9b56b-d21e-4c07-94ef-c963d0f14630,3023,,"[47.2, 30.6]",3879794,85,,,,,1.5423949,,Right Foot,,,,"[48.2, 65.8]",,Ground Pass,,35.214203,,,,Luca Cigarini,8420.0,,,,,,2,From Free Kick,Guglielmo Stendardo,40426.0,Right Center Back,191,Atalanta,228,['7e0d2a11-a55d-49f1-b7d4-e28095ff2337'],36,,,,,,,,,,,,,,,,,,Atalanta,228,00:40:36.957,Pass,
,,,,,,,,,,,,,,,,,2.588274,,,,,,,,,,,,,,,07372cf1-9e6d-4329-90dd-bb48429fd185,3027,,"[44.1, 66.2]",3879794,85,,,,,-1.9700171,,Right Foot,,,,"[27.9, 27.8]",,Ground Pass,,41.677334,,,,Guglielmo Stendardo,40426.0,,,,,,2,From Free Kick,Luca Cigarini,8420.0,Right Center Midfield,191,Atalanta,228,"['47a9c68d-80dc-4892-9c38-86c5b9a9f4fc', 'd5ec86ef-9198-4b62-b952-20242c2d53c8']",42,,,,,,,,,,,,,,,,,,Atalanta,228,00:40:42.165,Pass,True
,,,,,,,,,,,,,,,,,1.035957,,,,,,,,,,,,,,,ee5297cd-798e-424f-b7de-7164ccbb1b4e,3030,,"[29.5, 24.0]",3879794,85,,,,,0.04542328,,Right Foot,,,,"[40.5, 24.5]",,Ground Pass,,11.011357,,,,Giulio Migliaccio,40455.0,,,,,,2,From Free Kick,Guglielmo Stendardo,40426.0,Right Center Back,191,Atalanta,228,['54402caa-8e4b-4f12-8d58-6ddc9a49aff1'],47,,,,,,,,,,,,,,,,,,Atalanta,228,00:40:47.296,Pass,
,,,,,,,,,,,,,,,,,1.802134,,,,,,,,,,,,,,,2e5cbaf3-3a73-4d98-b1f6-6906b932fc28,3033,,"[41.8, 29.9]",3879794,85,,,,,-3.0828369,,Right Foot,,,,"[23.1, 28.8]",,Ground Pass,,18.732325,,,,Guglielmo Stendardo,40426.0,,,,,,2,From Free Kick,Giulio Migliaccio,40455.0,Left Center Midfield,191,Atalanta,228,['0d5bcc46-79e6-4fb7-83a9-8077ad6be219'],49,,,,,,,,,,,,,,,,,,Atalanta,228,00:40:49.171,Pass,
,,,,,,,,,,,,,,,,,1.806885,,,,,,,,,,,,,,,23ad01f6-7630-479d-973c-6579f1511ec4,3037,,"[21.8, 33.5]",3879794,85,,,,,1.4016951,,Right Foot,,,,"[26.7, 62.2]",,Ground Pass,,29.115288,,,,Luca Cigarini,8420.0,,,,,,2,From Free Kick,Guglielmo Stendardo,40426.0,Right Center Back,191,Atalanta,228,"['387c29d9-7443-4f6b-b643-e46e7baa7e40', '4a4bff74-9935-4975-a67b-417f746bb1a1']",52,,,,,,,,,,,,,,,,,,Atalanta,228,00:40:52.083,Pass,True
,,,,,,,,,,,,,,,,,1.318264,,,,,,,,,,,,,,,a61e3308-47dc-41bb-852c-b34684a72120,3040,,"[28.6, 63.9]",3879794,85,,,,,0.47527498,,Right Foot,,,,"[45.7, 72.7]",,Ground Pass,,19.231485,,,,Andrea Masiello,6992.0,,,,,,2,From Free Kick,Luca Cigarini,8420.0,Right Center Midfield,191,Atalanta,228,['fb4bfe7d-4355-45af-bc1a-d4fa1f68cb0d'],55,,,,,,,,,,,,,,,,,,Atalanta,228,00:40:55.135,Pass,
,,,,,,,,,,,,,,,,,1.40959,,,,,,,,,,,,,,,55d88066-a32d-4825-aff8-23434ff51bde,3043,,"[49.1, 76.2]",3879794,85,,,,,-1.0772663,,Right Foot,,,,"[56.9, 61.7]",,Low Pass,,16.464811,,,,Marten de Roon,6994.0,,,,,,2,From Free Kick,Andrea Masiello,6992.0,Right Back,191,Atalanta,228,['e1b6eb78-1b3c-47ce-860c-e7ffd9ad7429'],57,,,,,,,,,,,,,,,,,,Atalanta,228,00:40:57.478,Pass,
,,,,,,,,,,,,,,,,,0.721733,,,,,,,,,,,,,,,87259e38-c469-4642-a688-ec9997db238e,3049,,"[50.4, 0.1]",3879794,86,,True,,,1.6220335,,,,,,"[49.2, 23.5]",,Low Pass,,23.43075,,,,Sergio Floccari,6948.0,,,,,Throw-in,2,From Throw In,Adam Masina,7169.0,Left Center Back,192,Bologna,240,['abc3d3b0-c0a6-42fa-908c-e5f70c10162f'],14,,,,,,,,,,,,,,,,,,Bologna,240,00:41:14.054,Pass,
,,,,,,,,,,,,,,,,,0.910261,,,,,,,,,,,,,,,b14932c5-e2fa-4454-bcb9-51e93198994d,3051,,"[49.0, 26.4]",3879794,86,,True,,,1.0669694,,Right Foot,,,,"[57.6, 42.0]",,Ground Pass,,17.813478,,,,Anthony Mounier,34565.0,,,,,,2,From Throw In,Sergio Floccari,6948.0,Right Center Midfield,192,Bologna,240,['bf839cfa-7f01-49b2-9677-0373196ccdb7'],16,,,,,,,,,,,,,,,,,,Bologna,240,00:41:16.897,Pass,
,,,,,,,,,,,,,,,,,1.570891,,,,,,,,,,,,,,,c3f3441c-5aad-468d-825a-b62d19dd1b2c,3054,,"[58.3, 38.6]",3879794,86,,,,,-1.1553042,,Left Foot,,,,"[65.8, 21.6]",,Ground Pass,,18.580904,,Incomplete,,Emanuele Giaccherini,7775.0,,,,,,2,From Throw In,Anthony Mounier,34565.0,Right Wing Back,192,Bologna,240,"['1825d9ad-d1ce-4d6b-afeb-3e1c2b1acf02', '84eef74c-fe56-4d5d-9215-fce5db159778', 'b753c664-d7d4-4aeb-ad8f-415a799019df']",18,,,,,,,,,,,,,,,,,,Bologna,240,00:41:18.671,Pass,True
,,,,,,,,,,,,,,,,,1.370734,,,,,,,,,,,,,,,f898ea77-0db1-494b-8831-db70cfb32a24,3061,,"[53.2, 68.0]",3879794,86,,True,,,-1.9371494,,Right Foot,,,,"[43.8, 43.5]",,Ground Pass,,26.241379,,,,Gabriel Alejandro Paletta,38237.0,,,,,Free Kick,2,From Free Kick,Marten de Roon,6994.0,Center Defensive Midfield,194,Atalanta,228,['ce3ca779-1c81-4a50-9afe-9822cbb42bf0'],33,,,,,,,,,,,,,,,,,,Atalanta,228,00:41:33.433,Pass,
,,,,,,,,,,,,,,,,,1.558893,,,,,,,,,,,,,,,cc63d347-c34b-48c6-93c8-bcb9d830814e,3063,,"[42.2, 40.4]",3879794,86,,,,,-1.3996918,,Right Foot,,,,"[46.9, 13.2]",,Ground Pass,,27.603079,,,,Boukary Dramé,11722.0,,,,,,2,From Free Kick,Gabriel Alejandro Paletta,38237.0,Left Center Back,194,Atalanta,228,['1897b8e3-2c64-44dc-b7e2-bfccb1c190ae'],35,,,,,,,,,,,,,,,,,,Atalanta,228,00:41:35.214,Pass,
,,,,,,,,,,,,,,,,,1.404228,,,,,,,,,,,,,,,ec5e9258-89fe-4c17-a2da-8bdcc2aad0e5,3066,,"[49.1, 10.4]",3879794,86,,,,,-0.41822433,,Right Foot,,,,"[65.3, 3.2]",,Ground Pass,,17.727943,,,,Alejandro Darío Gómez,7006.0,,,,,,2,From Free Kick,Boukary Dramé,11722.0,Left Back,194,Atalanta,228,['83b76b68-1ead-4a67-90f9-877e4bb0a925'],38,,,,,,,,,,,,,,,,,,Atalanta,228,00:41:38.073,Pass,
,,,,,,,,,,,,,,,,,1.781083,,,,,,,,,,,,,,,9a7ca04a-ccc7-408a-95c0-9aaa3d15092e,3069,,"[64.9, 6.3]",3879794,86,,,,,2.220525,,Right Foot,,,,"[51.3, 24.2]",,Ground Pass,,22.480436,,,,Marten de Roon,6994.0,,,,,,2,From Free Kick,Alejandro Darío Gómez,7006.0,Left Midfield,194,Atalanta,228,['8d6319db-36d1-447b-ad28-03193b4e2198'],41,,,,,,,,,,,,,,,,,,Atalanta,228,00:41:41.502,Pass,
,,,,,,,,,,,,,,,,,1.309183,,,,,,,,,,,,,,,be7a3969-24c8-47c7-8b91-4e46d3e93f27,3072,,"[48.7, 32.4]",3879794,86,,,,,1.4881448,,Right Foot,,,,"[51.5, 66.2]",,Ground Pass,,33.91578,,,,Luca Cigarini,8420.0,,,,,,2,From Free Kick,Marten de Roon,6994.0,Center Defensive Midfield,194,Atalanta,228,['d485d1ac-36e5-48b4-af10-d1d7975ebad9'],44,,,,,,,,,,,,,,,,,,Atalanta,228,00:41:44.791,Pass,
,,,,,,,,,,,,,,,,,1.268793,,,,,,,,,,,,,,,cd8f5e74-c0f0-4a7e-b398-0878029c98d5,3075,,"[51.0, 67.8]",3879794,86,,,,,-2.1052787,,Right Foot,,,,"[40.7, 50.4]",,Ground Pass,,20.22004,,,,Guglielmo Stendardo,40426.0,,,,,,2,From Free Kick,Luca Cigarini,8420.0,Right Center Midfield,194,Atalanta,228,['36811f78-1312-46b9-ab66-d92d65188221'],46,,,,,,,,,,,,,,,,,,Atalanta,228,00:41:46.433,Pass,
,,,,,,,,,,,,,,,,,2.04322,,,,,,,,,,,,,,,971bd388-f073-4eae-a879-1318b3ec603e,3078,,"[38.2, 48.4]",3879794,86,,,,,-1.6572675,,Right Foot,,,,"[35.4, 16.1]",,Ground Pass,,32.421135,,,,Gabriel Alejandro Paletta,38237.0,,,,,,2,From Free Kick,Guglielmo Stendardo,40426.0,Right Center Back,194,Atalanta,228,['54e29183-5773-477c-84dd-afa645c491ff'],48,,,,,,,,,,,,,,,,,,Atalanta,228,00:41:48.908,Pass,
,,,,,,,,,,,,,,,,,2.048528,,,,,,,,,,,,,,,dbc53f92-0625-424e-9782-0f05f14bf97d,3081,,"[36.2, 13.2]",3879794,86,,,,,-0.6932231,,Right Foot,,,,"[49.2, 2.4]",,Ground Pass,,16.900888,,,,Boukary Dramé,11722.0,,,,,,2,From Free Kick,Gabriel Alejandro Paletta,38237.0,Left Center Back,194,Atalanta,228,['ca41352f-df66-4915-b6fd-f433422d781c'],52,,,,,,,,,,,,,,,,,,Atalanta,228,00:41:52.047,Pass,
,,,,,,,,,,,,,,,,,0.794234,,,,,,,,,,,,,,,e394c3b9-2780-468b-bb1a-03001ba46c31,3084,,"[56.0, 2.5]",3879794,86,,,,,1.9375615,,Left Foot,,,,"[49.7, 18.9]",,Ground Pass,,17.568438,,,,Marten de Roon,6994.0,,,,,,2,From Free Kick,Boukary Dramé,11722.0,Left Back,194,Atalanta,228,['2fff8db6-db31-4182-bce7-441bb392eec5'],55,,,,,,,,,,,,,,,,,,Atalanta,228,00:41:55.683,Pass,
,,,,,,,,,,,,,,,,,1.78736,,,,,,,,,,,,,,,0e956424-9076-440a-b467-1583011a898d,3087,,"[50.2, 20.4]",3879794,86,,,,,-2.430789,,Right Foot,,,,"[35.1, 7.4]",,Ground Pass,,19.92511,,,,Gabriel Alejandro Paletta,38237.0,,,,,,2,From Free Kick,Marten de Roon,6994.0,Center Defensive Midfield,194,Atalanta,228,['c087100b-97e7-41d7-9e95-8de1c545a340'],56,,,,,,,,,,,,,,,,,,Atalanta,228,00:41:56.617,Pass,
,,,,,,,,,,,,,,,,,2.221731,,,,,,,,,,,,,,,74fa4f2f-869e-4911-a2ff-1f7edf73ddb4,3090,,"[35.3, 9.6]",3879794,86,,,,,1.8925469,,Left Foot,,,,"[22.8, 47.1]",,Ground Pass,,39.52847,,,,Guglielmo Stendardo,40426.0,,,,,,2,From Free Kick,Gabriel Alejandro Paletta,38237.0,Left Center Back,194,Atalanta,228,['ec068355-a7ac-41b2-9089-2483cd20e779'],59,,,,,,,,,,,,,,,,,,Atalanta,228,00:41:59.581,Pass,
,,,,,,,,,,,,,,,,,0.813827,,,,,,,,,,,,,,,5ce7b892-5771-4d2b-b953-8ca76372c043,3093,,"[23.3, 48.1]",3879794,87,,,,,-0.27139527,,Right Foot,,,,"[34.8, 44.9]",,Ground Pass,,11.936917,,,,Luca Cigarini,8420.0,,,,,,2,From Free Kick,Guglielmo Stendardo,40426.0,Right Center Back,194,Atalanta,228,['afa5d80e-4f34-4361-a5ad-9a7633a4d3ee'],2,,,,,,,,,,,,,,,,,,Atalanta,228,00:42:02.724,Pass,
,,,,,,,,,,,,,,,,,1.302076,,,,,,,,,,,,,,,84022515-b4fc-41ae-bc7b-ab7872609b4c,3097,,"[35.6, 49.1]",3879794,87,,,,,3.0441577,,Right Foot,,,,"[22.3, 50.4]",,Ground Pass,,13.363382,,,,Guglielmo Stendardo,40426.0,,,,,,2,From Free Kick,Luca Cigarini,8420.0,Right Center Midfield,194,Atalanta,228,"['6640286f-4219-4376-8a21-2e45b8ab5416', 'bb047867-2ef9-4e54-b9fa-f95ddd6403df']",3,,,,,,,,,,,,,,,,,,Atalanta,228,00:42:03.995,Pass,True
,,,,,,,,,,,,,,,,,1.290689,,,,,,,,,,,,,,,17d9340c-5bfc-48c1-a54d-9cd10d598590,3100,,"[21.7, 50.3]",3879794,87,,,,,-1.359703,,Right Foot,,,,"[28.0, 20.9]",,Ground Pass,,30.067425,,,,Gabriel Alejandro Paletta,38237.0,,,,,,2,From Free Kick,Guglielmo Stendardo,40426.0,Right Center Back,194,Atalanta,228,['4a15a4df-3185-41a1-a0dc-990795f88a2e'],6,,,,,,,,,,,,,,,,,,Atalanta,228,00:42:06.264,Pass,
,,,,,,,,,,,,,,,,,1.28504,,,,,,,,,,,,,,,539e61ce-029e-466c-80f1-aeaea8e2560e,3103,,"[23.8, 5.8]",3879794,87,,,,,-0.4856221,,Left Foot,,,,"[31.0, 2.0]",,Ground Pass,,8.1412525,,,,Boukary Dramé,11722.0,,,,,,2,From Free Kick,Gabriel Alejandro Paletta,38237.0,Left Center Back,194,Atalanta,228,['4cca8fef-abd0-42c4-b79f-16dbbea4d5fd'],10,,,,,,,,,,,,,,,,,,Atalanta,228,00:42:10.092,Pass,
,,,,,,,,,,,,,,,,,1.018027,,,,,,,,,,,,,,,346d9fe3-76c1-4114-9105-ab1c846ad4b7,3106,,"[28.6, 1.1]",3879794,87,,,,,1.4130276,,Right Foot,,,,"[30.0, 9.9]",,Ground Pass,,8.910667,,,,Giulio Migliaccio,40455.0,,,,,,2,From Free Kick,Boukary Dramé,11722.0,Left Back,194,Atalanta,228,['c26ef816-ba06-4048-8767-a2cc3ae0d88a'],11,,,,,,,,,,,,,,,,,,Atalanta,228,00:42:11.512,Pass,
,,,,,,,,,,,,,,,,,0.911308,,,,,,,,,,,,,,,1fc19cdb-37fc-4f75-8b3b-24c9fdf5bc7d,3109,,"[30.2, 9.9]",3879794,87,,,,,-0.17502002,,Right Foot,,,,"[46.6, 7.0]",,Ground Pass,,16.654428,,,,Mauricio Ricardo Pinilla Ferreira,36770.0,,,,,,2,From Free Kick,Giulio Migliaccio,40455.0,Left Center Midfield,194,Atalanta,228,['73a57a22-ccae-426b-9729-6917284e64df'],14,,,,,,,,,,,,,,,,,,Atalanta,228,00:42:14.156,Pass,
,,,,,,,,,,,,,,,,,1.89491,,,,,,,,,,,,,,,6dd056f0-8b95-40dc-bd21-ed17be91a754,3112,,"[40.9, 11.1]",3879794,87,,,,,2.1331441,,Right Foot,,,,"[21.3, 42.2]",,Ground Pass,,36.760986,,,,Guglielmo Stendardo,40426.0,,,,,,2,From Free Kick,Mauricio Ricardo Pinilla Ferreira,36770.0,Center Forward,194,Atalanta,228,['666462af-71c5-4805-9f6a-847c98e645f7'],16,,,,,,,,,,,,,,,,,,Atalanta,228,00:42:16.886,Pass,
,,,,,,,,,,,,,,,,,1.728642,,,,,,,,,,,,,,,5382219e-2ef3-4201-aab2-39f22e574308,3115,,"[48.7, 45.8]",3879794,87,,,,,1.0397662,,Left Foot,,,,"[63.5, 71.0]",,Ground Pass,,29.224648,,,,Andrea Masiello,6992.0,,,,,,2,From Free Kick,Guglielmo Stendardo,40426.0,Right Center Back,194,Atalanta,228,['f645fa09-5ad3-40f6-9a17-55888c21160b'],23,,,,,,,,,,,,,,,,,,Atalanta,228,00:42:23.945,Pass,
,,,,,,,,,,,,,,,,,1.257801,,,,,,,,,,,,,,,a93c4a81-e34c-497a-8b65-86f600795a99,3118,,"[91.8, 61.8]",3879794,87,,,,,-0.5207284,e0f880a3-9007-4dd1-be40-3eeb441c99c5,Right Foot,,,,"[112.2, 50.1]",,Ground Pass,,23.517015,,,,Alejandro Darío Gómez,7006.0,True,,,,,2,From Free Kick,Andrea Masiello,6992.0,Right Back,194,Atalanta,228,['47221f33-1a13-4118-8803-1d2624809b97'],29,,,,,,,,,,,,,,,,,,Atalanta,228,00:42:29.893,Pass,
,,,,,,,,,,,,,,,,,2.741713,,,,,,,,,,,,,,,8d5529e3-3cf2-44cf-a224-5945ed6a2311,3124,,"[95.0, 73.6]",3879794,87,,,,,-0.73730695,,Right Foot,,,,"[104.8, 64.7]",,High Pass,,13.238202,,Incomplete,,Cristian Raimondi,40333.0,,,,,Recovery,2,From Free Kick,Andrea Masiello,6992.0,Right Back,194,Atalanta,228,"['02779c05-a7d5-4fac-8c66-4f11e37ab6c8', '97f00e63-280f-4d88-bbd1-21d25c326552', 'd3019c7e-3f1b-497d-93a0-4be1bc96a772']",36,,,,,,,,,,,,,,,,,,Atalanta,228,00:42:36.207,Pass,True
,,,,,,,,,,,,,,,,,2.566089,,,,,,,,,,,,,,,92a4cc0a-1796-42bf-867c-9e8c6c528d44,3127,,"[71.8, 53.9]",3879794,87,,,,,-1.9007916,,Head,,,,"[63.1, 28.5]",,High Pass,,26.84865,,,,Boukary Dramé,11722.0,,,,,Recovery,2,From Free Kick,Luca Cigarini,8420.0,Right Center Midfield,194,Atalanta,228,['fe58f2dc-73eb-4a69-a213-2bcaeeb37f33'],41,,,,,,,,,,,,,,,,,,Atalanta,228,00:42:41.427,Pass,
,,,,,,,,,,,,,,,,,1.070384,,,,,,,,,,,,,,,fe2e3278-3119-4e46-b840-dd1f6f8f2648,3130,,"[63.5, 26.0]",3879794,87,,,,,0.29977608,,Left Foot,,,,"[74.5, 29.4]",,Ground Pass,,11.513471,,,,Luca Cigarini,8420.0,,,,,,2,From Free Kick,Boukary Dramé,11722.0,Left Back,194,Atalanta,228,['c0a620e7-f861-43a0-a4c1-d83084028cac'],44,,,,,,,,,,,,,,,,,,Atalanta,228,00:42:44.727,Pass,
,,,,,,,,,,,,,,,,,1.553835,,,,,,,,,,,,,,,75aeb000-c8a1-44e7-bf90-9b1a68777ad5,3133,,"[70.4, 23.5]",3879794,87,,,,,2.9250424,,Left Foot,,,,"[55.4, 26.8]",,Ground Pass,,15.358711,,,,Gabriel Alejandro Paletta,38237.0,,,,,,2,From Free Kick,Luca Cigarini,8420.0,Right Center Midfield,194,Atalanta,228,['9f90d1f2-7963-438e-804f-d6e38cda5259'],49,,,,,,,,,,,,,,,,,,Atalanta,228,00:42:49.641,Pass,
,,,,,,,,,,,,,,,,,3.583095,,,,,,,,,,,,,,,02142103-bd0b-4f45-af75-9f9c9af186f4,3136,,"[54.5, 27.1]",3879794,87,,,,,1.1089281,,Right Foot,,,,"[76.9, 72.1]",,High Pass,,50.266888,,,,Andrea Masiello,6992.0,,True,,,,2,From Free Kick,Gabriel Alejandro Paletta,38237.0,Left Center Back,194,Atalanta,228,['a86c3533-0ba7-4d85-ae55-bb0bc86a4614'],52,,,,,,,,,,,,,,,,,,Atalanta,228,00:42:52.650,Pass,
,,,,,,,,,,,,,,,,,1.145873,,,,,,,,,,,,,,,e94cf44b-246b-4721-b30a-39248c826269,3139,,"[76.1, 72.3]",3879794,87,,,,,-2.976444,,Right Foot,,,,"[55.1, 68.8]",,Ground Pass,,21.289669,,,,Giulio Migliaccio,40455.0,,,,,,2,From Free Kick,Andrea Masiello,6992.0,Right Back,194,Atalanta,228,['8c5c593d-373e-4d2f-a6d0-4bd7f2e36912'],57,,,,,,,,,,,,,,,,,,Atalanta,228,00:42:57.393,Pass,
,,,,,,,,,,,,,,,,,1.751437,,,,,,,,,,,,,,,d2bc9839-b8ce-40f2-b5d0-3e5fa18deca3,3142,,"[55.8, 66.3]",3879794,87,,,,,-2.015476,,Right Foot,,,,"[48.7, 51.4]",,Ground Pass,,16.50515,,,,Marten de Roon,6994.0,,,,,,2,From Free Kick,Giulio Migliaccio,40455.0,Left Center Midfield,194,Atalanta,228,['d62138d7-d9db-4aa1-b195-7acff3b30a48'],59,,,,,,,,,,,,,,,,,,Atalanta,228,00:42:59.389,Pass,
,,,,,,,,,,,,,,,,,1.434005,,,,,,,,,,,,,,,b764316c-c0c2-4017-9f37-847767cdf809,3145,,"[49.1, 49.0]",3879794,88,,,,,-1.716012,,Right Foot,,,,"[45.4, 23.7]",,Ground Pass,,25.569122,,,,Gabriel Alejandro Paletta,38237.0,,,,,,2,From Free Kick,Marten de Roon,6994.0,Center Defensive Midfield,194,Atalanta,228,['e9dabf93-727c-4ece-b937-c9c730890d62'],2,,,,,,,,,,,,,,,,,,Atalanta,228,00:43:02.461,Pass,
,,,,,,,,,,,,,,,,,1.507586,,,,,,,,,,,,,,,e71f9dc2-9cf8-4070-b74e-b0c668328388,3148,,"[45.1, 23.0]",3879794,88,,,,,-1.0040671,,Right Foot,,,,"[55.6, 6.5]",,Ground Pass,,19.557608,,,,Luca Cigarini,8420.0,,,,,,2,From Free Kick,Gabriel Alejandro Paletta,38237.0,Left Center Back,194,Atalanta,228,['4e356457-3e7d-48cf-8537-df65be7c81d5'],4,,,,,,,,,,,,,,,,,,Atalanta,228,00:43:04.015,Pass,
,,,,,,,,,,,,,,,,,1.66833,,,,,,,,,,,,,,,f30c3159-e80f-46d1-aa1f-3bccf129a4fa,3151,,"[56.0, 9.4]",3879794,88,,,,,1.854829,,Left Foot,,,,"[51.3, 25.5]",,Ground Pass,,16.772001,,,,Marten de Roon,6994.0,,,,,,2,From Free Kick,Luca Cigarini,8420.0,Right Center Midfield,194,Atalanta,228,['de1ab8b4-c143-4293-ad9c-fe44cfe49578'],7,,,,,,,,,,,,,,,,,,Atalanta,228,00:43:07.004,Pass,
,,,,,,,,,,,,,,,,,0.889946,,,,,,,,,,,,,,,350047b3-6970-4a30-a10b-2dff4e70ce20,3154,,"[51.0, 28.1]",3879794,88,,,,,-2.3906636,,Left Foot,,,,"[45.0, 22.5]",,Ground Pass,,8.207314,,,,Gabriel Alejandro Paletta,38237.0,,,,,,2,From Free Kick,Marten de Roon,6994.0,Center Defensive Midfield,194,Atalanta,228,['24a27364-4b35-4c05-bf5a-48cdda53a52b'],8,,,,,,,,,,,,,,,,,,Atalanta,228,00:43:08.977,Pass,
,,,,,,,,,,,,,,,,,0.724075,,,,,,,,,,,,,,,94d59422-409a-42ef-b31b-8ecfa00c1fbb,3157,,"[45.1, 23.5]",3879794,88,,,,,0.64739215,,Right Foot,,,,"[49.2, 26.6]",,Ground Pass,,5.140039,,,,Marten de Roon,6994.0,,,,,,2,From Free Kick,Gabriel Alejandro Paletta,38237.0,Left Center Back,194,Atalanta,228,['801ac1bc-2563-4814-89c4-fc056ef96463'],10,,,,,,,,,,,,,,,,,,Atalanta,228,00:43:10.087,Pass,
,,,,,,,,,,,,,,,,,2.048305,,,,,,,,,,,,,,,e4ab3205-3547-4cf2-9c45-94765343baae,3160,,"[49.9, 29.4]",3879794,88,,,,,1.946855,,Right Foot,,,,"[40.7, 52.7]",,Ground Pass,,25.050549,,,,Guglielmo Stendardo,40426.0,,,,,,2,From Free Kick,Marten de Roon,6994.0,Center Defensive Midfield,194,Atalanta,228,['a2139864-c07a-4325-b171-ecbde562e4e6'],12,,,,,,,,,,,,,,,,,,Atalanta,228,00:43:12.901,Pass,
,,,,,,,,,,,,,,,,,1.563876,,,,,,,,,,,,,,,bf4ee680-19c1-4b55-bb71-ef39bf939838,3163,,"[41.0, 56.0]",3879794,88,,,,,1.1463443,,Right Foot,,,,"[50.4, 76.8]",,Ground Pass,,22.825424,,,,Andrea Masiello,6992.0,,,,,,2,From Free Kick,Guglielmo Stendardo,40426.0,Right Center Back,194,Atalanta,228,['96b61dda-a4cb-4516-b343-ccfad4972794'],16,,,,,,,,,,,,,,,,,,Atalanta,228,00:43:16.578,Pass,
,,,,,,,,,,,,,,,,,1.585789,,,,,,,,,,,,,,,7855b5bb-91a1-4b3e-8fb5-f5f7c2999011,3166,,"[50.4, 76.8]",3879794,88,,,,,-0.20359127,,Right Foot,,,,"[65.9, 73.6]",,Ground Pass,,15.826876,,,,Giulio Migliaccio,40455.0,,,,,,2,From Free Kick,Andrea Masiello,6992.0,Right Back,194,Atalanta,228,['8c4489e8-d018-4b5c-996f-91b2d64770d6'],18,,,,,,,,,,,,,,,,,,Atalanta,228,00:43:18.891,Pass,
,,,,,,,,,,,,,,,,,0.816351,,,,,,,,,,,,,,,7d61690c-cdbb-4557-bd58-3799e2126b4a,3173,,"[92.9, 76.5]",3879794,89,,True,,,-0.10598436,,Right Foot,,,,"[97.6, 76.0]",,Ground Pass,,4.726521,,,,Andrea Masiello,6992.0,,,,,Free Kick,2,From Free Kick,Cristian Raimondi,40333.0,Right Midfield,195,Atalanta,228,['44682b33-e88a-40a5-8efa-07fa3ebfa9da'],6,,,,,,,,,,,,,,,,,,Atalanta,228,00:44:06.936,Pass,
