50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,"[48.8, 26.1]",,,,,,,,,,,,,0.079997,,,,,,,,,,,,,,,adb51c89-128e-4b11-931e-05b446556d64,410,,"[48.8, 26.1]",3879602,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Milan Badelj,6305.0,Right Defensive Midfield,23,Fiorentina,239,"['189af2de-efd0-49f1-a167-9601b81aeb5c', 'fef742bf-7c73-49ec-844b-0933b83ab0c2']",36,,,,,,,,,,,,,,,,,Fiorentina,239,00:08:36.642,Carry,
,,,,,,"[41.5, 17.7]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,ac3183c8-05f9-41bd-9769-96e1c079b6e2,413,,"[41.5, 17.7]",3879602,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Pasqual,11516.0,Left Wing Back,23,Fiorentina,239,"['4123512e-1e94-4b5f-8961-3fb87d2021a9', 'b284336a-e684-43ec-9c94-453993b1dc17']",38,,,,,,,,,,,,,,,,,Fiorentina,239,00:08:38.627,Carry,
,,,,,,"[8.6, 41.7]",,,,,,,,,,,,,0.038902,,,,,,,,,,,,,,,76c53753-e34a-47bb-ad08-e9f6c7b69cb5,416,,"[8.6, 41.7]",3879602,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anton Ciprian Tătărușanu,3112.0,Goalkeeper,23,Fiorentina,239,"['3644fcbd-a2e8-4de6-a9b3-4abe14f08809', 'abeaa336-54c2-4bc0-b58b-02b763cae7fa']",41,,,,,,,,,,,,,,,,,Fiorentina,239,00:08:41.643,Carry,
,,,,,,"[30.0, 61.0]",,,,,,,,,,,,,1.793252,,,,,,,,,,,,,,,73eaa737-f615-4302-abf4-956bcd15e8ac,419,,"[26.4, 60.2]",3879602,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nenad Tomović,7056.0,Right Center Back,23,Fiorentina,239,"['5f34d1ac-4495-4c7a-990c-9f3fd53cb2dc', '9e428fd3-cd2d-4be4-8516-0190434c8d88']",44,,,,,,,,,,,,,,,,,Fiorentina,239,00:08:44.503,Carry,
,,,,,,"[62.5, 46.1]",,,,,,,,,,,,,3.396575,,,,,,,,,,,,,,,5837da6a-e0ff-48a5-8ec8-19e93d47bd9a,422,,"[47.5, 54.2]",3879602,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Milan Badelj,6305.0,Right Defensive Midfield,23,Fiorentina,239,"['15057d30-dcfe-4af8-9dff-d4fdf7c19366', 'bda47af5-26ff-4c3a-913f-9e2bb38d1c82']",47,,,,,,,,,,,,,,,,,Fiorentina,239,00:08:47.288,Carry,
,,,,,,"[75.5, 29.9]",,,,,,,,,,,,,0.079997,,,,,,,,,,,,,,,df14d61e-21d1-484f-aa20-e1e9100e5ff7,426,,"[75.9, 30.6]",3879602,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Suárez Mata,23488.0,Left Defensive Midfield,23,Fiorentina,239,"['b49fbfcf-d0aa-4364-bf75-01a8cc5fe114', 'c0cc1002-5591-408e-969f-9111f1758179', 'c5f026ec-a1a4-4849-9d5e-6ce3a0744cec']",51,,,,,,,,,,,,,,,,,Fiorentina,239,00:08:51.795,Carry,True
,,,,,,"[77.1, 40.7]",,,,,,,,,,,,,1.283427,,,,,,,,,,,,,,,bd26da4b-b421-44e9-a91e-02228bc61380,429,,"[70.2, 43.9]",3879602,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Milan Badelj,6305.0,Right Defensive Midfield,23,Fiorentina,239,"['4a9640c8-8968-4419-968a-aa2b7f592c39', 'c91ec48e-4cd5-4ba9-8a17-68863e97d184']",52,,,,,,,,,,,,,,,,,Fiorentina,239,00:08:52.835,Carry,
,,,,,,"[103.9, 66.8]",,,,,,,,,,,,,2.790139,,,,,,,,,,,,,,,70fad063-d42f-4c83-a6b9-af2da7d45bcb,432,,"[103.9, 73.3]",3879602,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ante Rebić,5465.0,Right Wing Back,23,Fiorentina,239,"['57cc87b2-6f78-4dff-b990-19a56e56b795', 'fa2a93f9-aae5-483e-83fb-ffb694b1a33c']",57,,,,,,,,,,,,,,,,,Fiorentina,239,00:08:57.225,Carry,
,,,,,,"[96.7, 69.2]",,,,,,,,,,,,,0.932723,,,,,,,,,,,,,,,e9362c5b-114e-4529-ae4a-e0ecf6bf344e,435,,"[96.7, 69.2]",3879602,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Ariel Fernández Fernández,26192.0,Right Attacking Midfield,23,Fiorentina,239,"['c7952929-b337-411e-9154-1525f9ea9354', 'f825f8bf-7dcd-405b-bfa9-40675046bcf2']",0,,,,,,,,,,,,,,,,,Fiorentina,239,00:09:00.779,Carry,
,,,,,,"[86.1, 61.0]",,,,,,,,,,,,,0.781479,,,,,,,,,,,,,,,409dc8d5-21f2-4b02-93de-97bc416074ba,438,,"[86.1, 61.0]",3879602,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Milan Badelj,6305.0,Right Defensive Midfield,23,Fiorentina,239,"['413298bb-ad30-4fc9-bcdb-954f9a5558d3', 'f61f4554-004b-4de3-8f9e-ff22e5509b41']",2,,,,,,,,,,,,,,,,,Fiorentina,239,00:09:02.606,Carry,
,,,,,,"[86.1, 33.0]",,,,,,,,,,,,,1.046783,,,,,,,,,,,,,,,a29f6310-de66-4b12-9df0-cf45f6424084,441,,"[86.1, 33.0]",3879602,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Suárez Mata,23488.0,Left Defensive Midfield,23,Fiorentina,239,"['5e284ea7-a189-4d37-8f45-7011e7671023', 'cac00e03-62be-4958-906f-9455abbd47f4']",4,,,,,,,,,,,,,,,,,Fiorentina,239,00:09:04.368,Carry,
,,,,,,"[90.6, 24.1]",,,,,,,,,,,,,3.867471,,,,,,,,,,,,,,,0cecebdd-2022-40aa-8ad9-086ae5aa3bb2,444,,"[90.6, 24.1]",3879602,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Left Attacking Midfield,23,Fiorentina,239,"['31d5632f-fcee-489c-a823-d3efc4c62a3a', '9c53ec4b-2bf4-4cf8-a089-f3e3d255e1d8']",6,,,,,,,,,,,,,,,,,Fiorentina,239,00:09:06.379,Carry,
,,,,,,"[78.4, 20.8]",,,,,,,,,,,,,1.407173,,,,,,,,,,,,,,,4fecc3ea-eef2-4bba-931a-6de71d3d8ec6,447,,"[83.2, 20.8]",3879602,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Suárez Mata,23488.0,Left Defensive Midfield,23,Fiorentina,239,"['7be175f7-4633-4029-9cbc-c7855089d9c0', 'fe3c3b39-1053-42aa-8ecc-0a73a2807ede']",11,,,,,,,,,,,,,,,,,Fiorentina,239,00:09:11.131,Carry,
,,,,,,"[79.3, 39.1]",,,,,,,,,,,,,1.183757,,,,,,,,,,,,,,,26f8127e-76b8-48c8-9a59-1df48a087be7,450,,"[80.3, 38.8]",3879602,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Milan Badelj,6305.0,Right Defensive Midfield,23,Fiorentina,239,"['5956e924-544b-43a6-8d77-0784177bd30c', 'ff929e59-cd87-4b59-b48e-5ef104db844b']",13,,,,,,,,,,,,,,,,,Fiorentina,239,00:09:13.593,Carry,
,,,,,,"[85.8, 69.6]",,,,,,,,,,,,,0.119627,,,,,,,,,,,,,,,6d68baa7-2d06-471d-8bdb-480d29576d68,453,,"[82.4, 67.2]",3879602,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nenad Tomović,7056.0,Right Center Back,23,Fiorentina,239,"['4469e918-c615-46ba-809d-7dbccc8ec33b', '9846e700-07a5-402b-9659-fb86dacb59e9']",16,,,,,,,,,,,,,,,,,Fiorentina,239,00:09:16.666,Carry,
,,,,,,"[104.8, 73.7]",,,,,,,,,,,,,1.076866,,,,,,,,,,,,,,,c316bfce-fb0d-49b9-8a6b-fe6bcd837854,456,,"[104.8, 73.7]",3879602,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ante Rebić,5465.0,Right Wing Back,23,Fiorentina,239,"['0dcf5848-16b1-4bc3-b7a9-487ca85a396a', 'fdf949aa-a44d-4ba1-89af-a3d4a41e8e92']",19,,,,,,,,,,,,,,,,,Fiorentina,239,00:09:19.164,Carry,
,,,,,,"[97.8, 65.1]",,,,,,,,,,,,,0.814264,,,,,,,,,,,,,,,f5a12432-6af7-45d4-bd78-138df70623c5,459,,"[97.4, 65.6]",3879602,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Ariel Fernández Fernández,26192.0,Right Attacking Midfield,23,Fiorentina,239,"['4b814fb9-e57b-4d34-803b-5e20c5b75c73', '8263527e-9699-4611-9bae-1b79c527c736']",20,,,,,,,,,,,,,,,,,Fiorentina,239,00:09:20.981,Carry,
,,,,,,"[90.9, 65.6]",,,,,,,,,,,,,2.025637,,,,,,,,,,,,,,,9461a06d-5f03-4493-a52d-6964e1fa426b,462,,"[89.0, 66.0]",3879602,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nenad Tomović,7056.0,Right Center Back,23,Fiorentina,239,"['31e6d0ff-77b0-4d64-9cd3-c7eaa02df4a5', 'b129f106-7742-45cd-8a5e-80459629a63f']",22,,,,,,,,,,,,,,,,,Fiorentina,239,00:09:22.413,Carry,
,,,,,,"[91.4, 53.3]",,,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,,9ba82eff-c7fb-4a05-b6f4-32976d5e548d,465,,"[91.4, 53.3]",3879602,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Left Attacking Midfield,23,Fiorentina,239,"['2097caa6-168d-4a2b-8b24-d9611e01b3e3', '36a03109-b133-42fd-a066-52018b4bcc00']",25,,,,,,,,,,,,,,,,,Fiorentina,239,00:09:25.334,Carry,
,,,,,,"[84.1, 66.3]",,,,,,,,,,,,,3.548292,,,,,,,,,,,,,,,2e13e0ef-cc2e-4677-b057-3925d1a1fff9,472,,"[84.1, 66.3]",3879602,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nenad Tomović,7056.0,Right Center Back,23,Fiorentina,239,"['224da24d-e97f-4f40-980b-bf8d4633238b', '751a30c8-9f0c-49fb-a133-b1ba0f1ad39b']",28,,,,,,,,,,,,,,,,,Fiorentina,239,00:09:28.574,Carry,
,,,,,,"[84.4, 54.2]",,,,,,,,,,,,,1.221088,,,,,,,,,,,,,,,8fe73d2f-1875-473a-a182-9b891a0c81bb,475,,"[84.4, 54.2]",3879602,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Milan Badelj,6305.0,Right Defensive Midfield,23,Fiorentina,239,"['6966546a-f8bf-467d-a7f9-1203a6e30234', 'df591e4f-a776-431e-ab3c-b81644147dc7']",32,,,,,,,,,,,,,,,,,Fiorentina,239,00:09:32.950,Carry,
,,,,,,"[107.5, 52.6]",,,,,,,,,,,,,1.230047,,,,,,,,,,,,,,,01870e81-41a2-48f0-8f89-8caa2c0e97e3,478,,"[100.0, 53.8]",3879602,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Ariel Fernández Fernández,26192.0,Right Attacking Midfield,23,Fiorentina,239,"['1cf3a83a-a986-4290-81a4-3c5dcfa27431', '78569e44-9dfb-40e5-8558-db141a9cc717', '88398506-2476-4677-a947-dab6e35d0e04']",34,,,,,,,,,,,,,,,,,Fiorentina,239,00:09:34.971,Carry,True
,,,,,,"[15.8, 26.4]",,,,,,,,,,,,,2.173156,,,,,,,,,,,,,,,08f346ce-2ef3-4bd5-8e0b-e2c0d4546637,483,,"[12.6, 27.5]",3879602,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Davide Bertoncini,49440.0,Left Center Back,24,Frosinone,291,"['35c13012-c26b-48b5-ac8d-330b7558e1bd', '4beda87a-7711-4704-80a0-9f5c7334134d']",36,,,,,,,,,,,,,,,,,Frosinone,291,00:09:36.201,Carry,
,,,,,,"[77.8, 3.7]",,,,,,,,,,,,,2.353315,,,,,,,,,,,,,,,c833e95d-0731-48a5-aa27-ee0ea5e56964,487,,"[68.2, 12.1]",3879602,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Daniel Ciofani,13613.0,Center Forward,24,Frosinone,291,"['8490faeb-4f87-45e9-abf2-e51b79bd1505', 'ae467dd5-fdf8-4809-b85f-06076955a60b', 'c0cfec3a-7e24-4e34-b243-8a5a294168e7']",42,,,,,,,,,,,,,,,,,Frosinone,291,00:09:42.061,Carry,True
,,,,,,"[70.2, 8.0]",,,,,,,,,,,,,0.443057,,,,,,,,,,,,,,,6aefb02d-266c-4218-99ac-50fc13af6aa2,492,,"[70.2, 8.1]",3879602,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniele Verde,7699.0,Center Attacking Midfield,25,Frosinone,291,"['80807005-3660-4d8b-be18-fe50e05244ac', 'f5a438b0-d99c-4ca4-b150-7daf986c3a8c']",5,,,,,,,,,,,,,,,,,Frosinone,291,00:10:05.985,Carry,
,,,,,,"[76.2, 4.7]",,,,,,,,,,,,,0.480996,,,,,,,,,,,,,,,92e664d6-3439-4092-9918-ae92eee2aeb4,495,,"[77.1, 4.0]",3879602,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Crivello,296873.0,Left Back,25,Frosinone,291,"['802f41eb-63a6-46fe-85e7-4b6f83bde862', '924e574f-6168-4240-aed2-e4ca95a7dd1c', 'ebf206a9-3756-4feb-9032-5c68a0f82b2e']",7,,,,,,,,,,,,,,,,,Frosinone,291,00:10:07.148,Carry,True
,,,,,,"[26.4, 51.8]",,,,,,,,,,,,,1.549884,,,,,,,,,,,,,,,a1ef4c55-7537-4138-9964-a96df03bdf23,506,,"[23.9, 57.1]",3879602,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Milan Badelj,6305.0,Right Defensive Midfield,27,Fiorentina,239,"['5c760eb8-5ed5-47de-8fc6-5ebc2b757653', 'fc5f13a6-076f-4b69-82b2-d792109c9b5e', 'fd694e23-79a7-4c90-a8fc-796db0e27523']",20,,,,,,,,,,,,,,,,,Fiorentina,239,00:10:20.679,Carry,True
,,,,,,"[33.3, 39.6]",,,,,,,,,,,,,1.033374,,,,,,,,,,,,,,,f024977f-8c39-40b3-8e46-a3844028b6e0,510,,"[33.6, 39.1]",3879602,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Left Attacking Midfield,27,Fiorentina,239,"['087676b1-9a66-4939-b45b-2c947112cca9', '269fb09b-690e-4126-87df-60dca7f502b1', '279fc6b6-a928-4a8b-8e0e-d9ac2e4ca083', 'f524b1ee-00f3-4109-82ad-16182f83eb71']",23,,,,,,,,,,,,,,,,,Fiorentina,239,00:10:23.159,Carry,True
,,,,,,"[58.1, 5.4]",,,,,,,,,,,,,4.506542,,,,,,,,,,,,,,,8b603d48-dcc5-4b9e-b734-d93e746e2951,514,,"[28.0, 24.4]",3879602,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Facundo Sebastián Roncaglia,6830.0,Left Center Back,27,Fiorentina,239,"['8dab91ba-51e8-4536-b90c-8e2b76d1ff4a', 'fa196820-c65c-41e5-927c-e0838468bea1']",25,,,,,,,,,,,,,,,,,Fiorentina,239,00:10:25.268,Carry,
,,,,,,"[82.5, 33.0]",,,,,,,,,,,,,6.041038,,,,,,,,,,,,,,,beca9029-06ac-40ec-9182-87f77573c6e2,517,,"[54.5, 14.0]",3879602,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Left Attacking Midfield,27,Fiorentina,239,"['5927c89b-828a-4bd7-aef1-f27d0774d29a', '895079c7-9f8d-43f8-be21-37cee659e691']",31,,,,,,,,,,,,,,,,,Fiorentina,239,00:10:31.109,Carry,
,,,,,,"[91.4, 66.7]",,,,,,,,,,,,,1.671599,,,,,,,,,,,,,,,04e83426-2d37-4a79-a6de-021c541db8e6,520,,"[89.4, 61.0]",3879602,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nenad Tomović,7056.0,Right Center Back,27,Fiorentina,239,"['dab38f83-396c-482c-a42f-ab7b5f0b25bd', 'f8fefd7e-b04d-418d-9c87-757ad3cc4083']",39,,,,,,,,,,,,,,,,,Fiorentina,239,00:10:39.087,Carry,
,,,,,,"[84.4, 54.7]",,,,,,,,,,,,,2.054899,,,,,,,,,,,,,,,8def71e9-2e35-41e1-a96b-04251d633d74,523,,"[82.5, 57.4]",3879602,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Milan Badelj,6305.0,Right Defensive Midfield,27,Fiorentina,239,"['4d92d55b-2470-4314-9496-45484eb9b482', '76049e5b-10a8-43d8-9ede-56cfa61e214f']",42,,,,,,,,,,,,,,,,,Fiorentina,239,00:10:42.351,Carry,
,,,,,,"[90.1, 29.0]",,,,,,,,,,,,,2.01517,,,,,,,,,,,,,,,0c432544-27c6-450c-aad0-f63a527e9291,526,,"[90.9, 29.9]",3879602,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Suárez Mata,23488.0,Left Defensive Midfield,27,Fiorentina,239,"['3aa7d547-addd-4f7a-be97-2fdfd3eff988', 'abbaa433-f708-41f8-af86-a7d944d82d78', 'd94c34a5-99e1-4b40-976a-0101f23a3cd2']",45,,,,,,,,,,,,,,,,,Fiorentina,239,00:10:45.351,Carry,True
,,,,,,"[70.6, 31.9]",,,,,,,,,,,,,0.980271,,,,,,,,,,,,,,,2992fdf0-d4e3-4e01-bf7c-4813610575ad,530,,"[70.6, 31.9]",3879602,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Facundo Sebastián Roncaglia,6830.0,Left Center Back,27,Fiorentina,239,"['202173cb-e6c2-4d1c-aa39-86a3798ddf76', 'a2434713-00f4-4152-bd22-babd0db0912f']",48,,,,,,,,,,,,,,,,,Fiorentina,239,00:10:48.859,Carry,
,,,,,,"[78.3, 22.5]",,,,,,,,,,,,,1.060384,,,,,,,,,,,,,,,4d627db6-6184-4876-9dc8-a557b2364594,533,,"[78.3, 22.5]",3879602,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Suárez Mata,23488.0,Left Defensive Midfield,27,Fiorentina,239,"['13ecbdee-5542-4195-a9d7-61177a8f0dc5', '577b997b-f8cf-4392-9823-8341d7009695']",50,,,,,,,,,,,,,,,,,Fiorentina,239,00:10:50.910,Carry,
,,,,,,"[87.3, 16.7]",,,,,,,,,,,,,2.345769,,,,,,,,,,,,,,,c99096be-23c1-4aea-a3e2-c5b821606cb8,536,,"[84.8, 18.1]",3879602,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Left Attacking Midfield,27,Fiorentina,239,"['cfbb25ca-a16d-448c-83e8-d2c84e7789e6', 'f1402009-f9f7-4d68-a48e-f891a06863d7']",52,,,,,,,,,,,,,,,,,Fiorentina,239,00:10:52.917,Carry,
,,,,,,"[104.3, 4.7]",,,,,,,,,,,,,2.328942,,,,,,,,,,,,,,,608be6df-0423-4df4-a88e-c27087fc3fce,539,,"[104.3, 4.7]",3879602,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Pasqual,11516.0,Left Wing Back,27,Fiorentina,239,"['1ad8c3e1-3b31-429a-ad15-51c06daf3f68', '869d90b2-037c-4265-a0c1-113db5b7a623', 'd58fd232-df21-4a3f-887a-d1c03a329424']",56,,,,,,,,,,,,,,,,,Fiorentina,239,00:10:56.280,Carry,True
,,,,,,"[97.9, 10.4]",,,,,,,,,,,,,0.269711,,,,,,,,,,,,,,,bb8250c1-77cc-4bc3-a15e-c1cc7b925a64,543,,"[96.6, 8.7]",3879602,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Left Attacking Midfield,27,Fiorentina,239,"['0abf0f87-8c42-4578-ad85-f16937900c61', 'c99879f8-14b8-408a-8ed9-fa0fa9b2f896', 'e5c9c759-482f-4f0f-87c3-3d2c58a58c60']",0,,,,,,,,,,,,,,,,,Fiorentina,239,00:11:00.221,Carry,True
,,,,,,"[99.5, 21.2]",,,,,,,,,,,,,1.478773,,,,,,,,,,,,,,,3c6b1fb5-d1c0-4774-a329-7b8e0757b4d6,546,,"[97.9, 10.4]",3879602,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Left Attacking Midfield,27,Fiorentina,239,"['0abf0f87-8c42-4578-ad85-f16937900c61', '98b6b218-a39b-44a8-a70b-871c54ca4df4', 'bcc90151-06da-48e3-91d7-9bfa40d1f89b', 'e5c9c759-482f-4f0f-87c3-3d2c58a58c60']",0,,,,,,,,,,,,,,,,,Fiorentina,239,00:11:00.491,Carry,True
,,,,,,"[88.5, 68.9]",,,,,,,,,,,,,4.035151,,,,,,,,,,,,,,,3b87f02b-fea1-4e9c-8808-2a2ce02eee8a,567,,"[103.6, 68.9]",3879602,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matías Ariel Fernández Fernández,26192.0,Right Attacking Midfield,29,Fiorentina,239,"['2183e9f1-8d2d-4641-ac79-877a28618865', 'a01edb34-f47a-49d6-b54d-7bc71fea23b8', 'f180e0ab-126e-44df-b46b-3fc46d8bb63b']",2,,,,,,,,,,,,,,,,,Fiorentina,239,00:12:02.343,Carry,True
,,,,,,"[69.0, 70.1]",,,,,,,,,,,,,1.797857,,,,,,,,,,,,,,,0fdd171b-b588-48a6-9295-16fcaa87a275,570,,"[69.0, 70.1]",3879602,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonzalo Javier Rodríguez,25931.0,Center Back,29,Fiorentina,239,"['12ff6ead-7525-4023-b0b4-5da16bee47b0', '7f226912-31fa-484e-b40b-4ec0c34a1ffa']",7,,,,,,,,,,,,,,,,,Fiorentina,239,00:12:07.441,Carry,
,,,,,,"[79.1, 70.4]",,,,,,,,,,,,,1.163976,,,,,,,,,,,,,,,46878594-dd8b-44c1-aa9f-62eb19d6c1b8,573,,"[79.1, 70.4]",3879602,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nenad Tomović,7056.0,Right Center Back,29,Fiorentina,239,"['eb2a40a6-2a91-4cc6-b43f-f498161fe9e7', 'ece9386b-7386-4a2b-aa1f-dd558176f30e']",10,,,,,,,,,,,,,,,,,Fiorentina,239,00:12:10.050,Carry,
,,,,,,"[75.2, 57.1]",,,,,,,,,,,,,0.866486,,,,,,,,,,,,,,,3755c1f9-0330-481a-9c3a-1096f6ee86ae,576,,"[75.2, 57.1]",3879602,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Milan Badelj,6305.0,Right Defensive Midfield,29,Fiorentina,239,"['387b3b40-10fa-4657-abbe-9b9bc880ac9a', 'a50bf404-a301-4ab5-b51b-3fc73f00f80c']",12,,,,,,,,,,,,,,,,,Fiorentina,239,00:12:12.045,Carry,
,,,,,,"[75.0, 25.8]",,,,,,,,,,,,,1.068674,,,,,,,,,,,,,,,78fd9204-456d-46f7-8347-6dece5edaf5e,579,,"[75.0, 25.8]",3879602,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mario Suárez Mata,23488.0,Left Defensive Midfield,29,Fiorentina,239,"['3c769e8e-e172-46e4-b1b4-b912d8e2fe77', 'b7310274-5014-4abb-9048-bd848addeb59']",14,,,,,,,,,,,,,,,,,Fiorentina,239,00:12:14.118,Carry,
,,,,,,"[57.2, 76.4]",,,,,,,,,,,,,4.878669,,,,,,,,,,,,,,,ecb22fbe-4ff1-4b45-b251-22fbaa2c943f,583,,"[30.4, 62.9]",3879602,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luca Paganini,23470.0,Right Midfield,29,Fiorentina,239,"['03cab3af-bc1b-4257-b8eb-1b7eb7228a84', 'e64aef80-0723-41bd-9739-3afe5875cd77', 'f5d25817-3a37-42f6-8ba8-1b80177ace3a']",16,,,,,,,,,,,,,,,,,Frosinone,291,00:12:16.030,Carry,True
,,,,,,"[67.5, 14.0]",,,,,,,,,,,,,0.74181,,,,,,,,,,,,,,,d29b0be7-1a7a-44f0-ba46-dcde0164da48,589,,"[67.5, 14.0]",3879602,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Pasqual,11516.0,Left Wing Back,29,Fiorentina,239,"['7f424c43-675c-48ea-9231-cdaee8f70f05', 'd61d02a8-0caa-4f6d-b470-8e2235dfe963']",22,,,,,,,,,,,,,,,,,Fiorentina,239,00:12:22.372,Carry,
,,,,,,"[77.2, 27.7]",,,,,,,,,,,,,4.234059,,,,,,,,,,,,,,,09cbe668-09b0-416b-9836-fe966026c693,592,,"[57.7, 20.0]",3879602,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Milan Badelj,6305.0,Right Defensive Midfield,29,Fiorentina,239,"['223e62fb-78c0-4770-abb0-92f25225f65f', 'f20b64db-3a8c-4d4b-afb1-c3ee02dc16ea']",24,,,,,,,,,,,,,,,,,Fiorentina,239,00:12:24.243,Carry,
,,,,,,"[93.8, 39.1]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,e46dc02c-3956-44da-9f5d-9b4535bea94b,596,,"[90.2, 39.1]",3879602,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Khouma El Hadji Babacar,7125.0,Center Forward,29,Fiorentina,239,"['38444f4b-082f-4e77-8b8c-3e03e19b6eb0', 'a57e5a45-fdb4-458a-99f6-beebe1c2713c']",29,,,,,,,,,,,,,,,,,Fiorentina,239,00:12:29.346,Carry,
