50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.116341,,,,,,,,,,,,,592814ef-08a9-4353-aae2-e8f13ceda245,1004,,,"[58.4, 45.1]",3879674,21,,,,0.3660565,,Right Foot,,,"[70.4, 49.7]",,Ground Pass,,12.8514595,,,Saphir Sliti Taïder,8851.0,,,,,,,1,From Keeper,Amadou Diawara,8284.0,Center Defensive Midfield,57,Bologna,240,['44a1d6e0-2b82-4dcc-9a10-f1bfbf07d365'],51,,,,,,,,,,,,,,,,,Bologna,240,00:21:51.109,Pass,
,,,,,,,,,,,,,,,,,0.455295,,,,,,,,,,,,,8757500e-a619-487e-bd10-7f74636fae81,1008,,,"[70.4, 49.2]",3879674,21,,,,-0.2977002,,Left Foot,,,"[79.2, 46.5]",,Ground Pass,,9.20489,,,Emanuele Giaccherini,7775.0,,,,,,,1,From Keeper,Saphir Sliti Taïder,8851.0,Right Center Midfield,57,Bologna,240,['eaa49817-f2ed-439b-85d7-0541aaab8045'],52,,,,,,,,,,,,,,,,,Bologna,240,00:21:52.570,Pass,
,,,,,,,,,,,,,,,,,1.230847,,,,,,,,,,,,,d0899b41-9516-4f3f-9ebb-f1c8525bbef9,1011,,,"[77.0, 51.9]",3879674,21,,,,0.70361376,,Right Foot,,,"[93.5, 65.9]",,Ground Pass,,21.639086,,,Anthony Mounier,34565.0,,,,,,,1,From Keeper,Emanuele Giaccherini,7775.0,Left Midfield,57,Bologna,240,['5fb0bed1-3b3e-4ba3-97e6-20a2daf448c1'],54,,,,,,,,,,,,,,,,,Bologna,240,00:21:54.532,Pass,
,,,,,,,,,,,,,,,,,0.797712,,,,,,,,,,,,,ae892f2c-95a4-489c-a3a4-e389a757d622,1014,,,"[93.5, 65.9]",3879674,21,,,,-1.2614675,,Left Foot,,,"[96.6, 56.2]",,Ground Pass,,10.18332,,,Emanuele Giaccherini,7775.0,,,,,,,1,From Keeper,Anthony Mounier,34565.0,Right Midfield,57,Bologna,240,['c49e4ef6-3c8f-440b-a449-a26efd3f761b'],57,,,,,,,,,,,,,,,,,Bologna,240,00:21:57.910,Pass,
,,,,,,,,,,,,,,,,,0.724747,,,,,,,,,,,,,5565a4a3-b92f-4d8f-8c50-775c880aa6b9,1019,,,"[20.7, 24.3]",3879674,22,,,,-0.43240777,,Left Foot,,,"[29.8, 20.1]",,Ground Pass,,10.022474,,,Giacomo Bonaventura,7026.0,,,,,,Recovery,1,From Keeper,Andrea Bertolacci,7147.0,Left Defensive Midfield,57,Bologna,240,['fbf92bc8-f41d-4c75-b031-45b5e7bf8c42'],0,,,,,,,,,,,,,,,,,AC Milan,243,00:22:00.302,Pass,
,,,,,,,,,,,,,,,,,1.059519,,,,,,,,,,,,,70075cb4-43b7-44fe-9582-e749418eac1b,1022,,,"[58.5, 14.7]",3879674,22,,,,-0.25819013,,Right Foot,,,"[86.9, 7.2]",,Ground Pass,,29.373627,Pass Offside,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,,1,From Keeper,Giacomo Bonaventura,7026.0,Left Midfield,57,Bologna,240,['cddf891c-2700-4a96-a248-c09856900450'],6,,,,,,,,,,,,,,,,,AC Milan,243,00:22:06.302,Pass,
,,,,,,,,,,,,,,,,,1.381432,,,,,,,,,,,,,a000db8f-987a-4e0e-8822-53c453910f09,1024,,,"[41.8, 75.0]",3879674,22,,,,-1.1025616,,Right Foot,,,"[46.2, 66.3]",,Ground Pass,,9.749359,,,Amadou Diawara,8284.0,,,,,,Free Kick,1,From Free Kick,Luca Rossettini,7142.0,Right Back,58,Bologna,240,['1148a4e2-9b6e-4f11-b00d-7c214f02b5f5'],30,,,,,,,,,,,,,,,,,Bologna,240,00:22:30.262,Pass,
,,,,,,,,,,,,,,,,,1.563698,,,,,,,,,,,,,0b84d5b9-8f20-4552-900b-20f7cbedbcdc,1027,,,"[42.9, 64.5]",3879674,22,,,,-0.7772683,,Right Foot,,,"[55.3, 52.3]",,Ground Pass,,17.395401,,,Matteo Brighi,18027.0,,,,,,,1,From Free Kick,Amadou Diawara,8284.0,Center Defensive Midfield,58,Bologna,240,['e1cac64c-d652-4b44-b370-6ff8f899a09e'],33,,,,,,,,,,,,,,,,,Bologna,240,00:22:33.295,Pass,
,,,,,,,,,,,,,,,,,1.023528,,,,,,,,,,,,,cbabc81e-fb91-4a07-8a99-e102a0c24e6d,1030,,,"[55.3, 52.3]",3879674,22,,,,-3.083964,,Right Foot,,,"[44.9, 51.7]",,Ground Pass,,10.417294,,,Amadou Diawara,8284.0,,,,,,,1,From Free Kick,Matteo Brighi,18027.0,Left Center Midfield,58,Bologna,240,['6ceefd9e-6515-4855-912b-c7e1e8845e95'],34,,,,,,,,,,,,,,,,,Bologna,240,00:22:34.899,Pass,
,,,,,,,,,,,,,,,,,2.453638,,,,,,,,,,,,,d415e2af-2387-4560-82a1-856453550161,1032,,,"[44.9, 51.7]",3879674,22,,,,-1.2161938,,Right Foot,,,"[56.6, 20.1]",,Ground Pass,,33.696438,,,Adam Masina,7169.0,,,,,,,1,From Free Kick,Amadou Diawara,8284.0,Center Defensive Midfield,58,Bologna,240,['bc2448ba-edb4-444e-b253-71670fcda150'],35,,,,,,,,,,,,,,,,,Bologna,240,00:22:35.922,Pass,
,,,,,,,,,,,,,,,,,1.085853,,,,,,,,,,,,,c72a065c-cc4a-4a08-83df-61761f08d83e,1035,,,"[58.0, 15.8]",3879674,22,,,,-0.6533047,,Left Foot,,,"[66.1, 9.6]",,Ground Pass,,10.20049,,,Emanuele Giaccherini,7775.0,,,,,,,1,From Free Kick,Adam Masina,7169.0,Left Back,58,Bologna,240,['0ef265a7-9e86-4a08-8e32-1c35443fb5f6'],39,,,,,,,,,,,,,,,,,Bologna,240,00:22:39.083,Pass,
,,,,,,,,,,,,,,,,,1.499854,,,,,,,,,,,,,0b387f72-417c-4119-8c34-70be4cf34a29,1038,,,"[67.3, 12.4]",3879674,22,,,,2.6395025,,Right Foot,,,"[46.9, 23.6]",,Ground Pass,,23.2723,,,Domenico Maietta,8849.0,,,,,,,1,From Free Kick,Emanuele Giaccherini,7775.0,Left Midfield,58,Bologna,240,['de309b7b-5cea-484f-bda2-9eb140fe3095'],43,,,,,,,,,,,,,,,,,Bologna,240,00:22:43.015,Pass,
,,,,,,,,,,,,,,,,,1.912056,,,,,,,,,,,,,d22b70ce-cf25-44f7-92a0-65324c01895f,1041,,,"[46.9, 23.6]",3879674,22,,,,1.7538083,,Right Foot,,,"[40.2, 59.8]",,Ground Pass,,36.814808,,,Daniele Gastaldello,30745.0,,,,,,,1,From Free Kick,Domenico Maietta,8849.0,Left Center Back,58,Bologna,240,['43bda393-29b7-4dfb-9ba8-2a65db357ebf'],48,,,,,,,,,,,,,,,,,Bologna,240,00:22:48.584,Pass,
,,,,,,,,,,,,,,,,,2.026522,,,,,,,,,,,,,830ab312-a249-46b4-99dc-e89e98a600ee,1044,,,"[45.4, 58.9]",3879674,22,,,,1.0962796,,Left Foot,,,"[54.8, 77.2]",,Ground Pass,,20.57304,,,Luca Rossettini,7142.0,,,,,,,1,From Free Kick,Daniele Gastaldello,30745.0,Right Center Back,58,Bologna,240,['b427b49e-8c11-4ab3-8298-5909d0286d0f'],52,,,,,,,,,,,,,,,,,Bologna,240,00:22:52.034,Pass,
,,,,,,,,,,,,,,,,,2.168288,,,,,,,,,,,,,f204cd77-fbf6-4201-8c5f-ae0e87bf9f0a,1047,,,"[56.4, 77.2]",3879674,22,,,,-0.5082239,,Right Foot,,,"[94.1, 56.2]",,High Pass,,43.15426,Incomplete,,Mattia Destro,8103.0,,,,,,,1,From Free Kick,Luca Rossettini,7142.0,Right Back,58,Bologna,240,"['c3282f6d-4083-48be-8c2d-d4e48c408e17', 'd594e63b-198f-499d-b423-554873040e5d']",55,,,,,,,,,,,,,,,,,Bologna,240,00:22:55.202,Pass,
,,,,,,,,,,,,,,,,,1.38838,,,,,,,,,,,,,d594e63b-198f-499d-b423-554873040e5d,1049,,,"[26.0, 23.9]",3879674,22,,,,0.23996617,,Other,,,"[35.4, 26.2]",,Low Pass,,9.677293,,,Riccardo Montolivo,7166.0,,,,,,Recovery,1,Regular Play,Philippe Mexès,20289.0,Left Center Back,59,AC Milan,243,"['2a482519-415d-4c97-8df5-8de983e98a67', 'f204cd77-fbf6-4201-8c5f-ae0e87bf9f0a']",57,,,,,,,,,,,,,,,,,AC Milan,243,00:22:57.371,Pass,
,,,,,,,,,,,,,,,,,0.983138,,,,,,,,,,,,,3ab9c853-5262-4866-bb1f-597c84f40ba8,1052,,,"[48.1, 32.0]",3879674,23,,,,-0.033320997,,Right Foot,,,"[66.1, 31.4]",,Ground Pass,,18.009996,,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,,1,Regular Play,Riccardo Montolivo,7166.0,Right Defensive Midfield,59,AC Milan,243,['f2c9569a-eef6-41a5-a935-c5d19c53e215'],2,,,,,,,,,,,,,,,,,AC Milan,243,00:23:02.835,Pass,
,,,,,,,,,,,,,,,,,1.346083,,,,,,,,,,,,,ac56adec-a367-42fd-b178-3807386b444d,1062,,,"[75.8, 56.9]",3879674,23,,,,-0.4056015,,Left Foot,,,"[92.8, 49.6]",,Ground Pass,,18.501081,,,Emanuele Giaccherini,7775.0,,,,,,,1,Regular Play,Anthony Mounier,34565.0,Right Midfield,59,AC Milan,243,['6792e5f6-787d-4051-9e63-34086474bb54'],8,,,,,,,,,,,,,,,,,Bologna,240,00:23:08.592,Pass,
,,,,,,,,,,,,,,,,,0.524291,,,,,,,,,,,,,d3b182a8-875a-47bd-a020-ff7a5a2451c1,1070,,,"[23.4, 26.8]",3879674,23,,,,0.66669285,,Right Foot,,,"[29.5, 31.6]",,Ground Pass,,7.7620873,,,Andrea Bertolacci,7147.0,,,,,,,1,Regular Play,Ignazio Abate,7463.0,Right Back,59,AC Milan,243,['93143779-8b6d-4f82-ad5a-c9b7b797ef99'],13,,,,,,,,,,,,,,,,,AC Milan,243,00:23:13.356,Pass,
,,,,,,,,,,,,,,,,,1.601972,,,,,,,,,,,,,d20dc627-d2d4-44df-9012-952c9d3eb4ed,1077,,,"[77.4, 57.3]",3879674,23,,,,2.4566307,,Left Foot,,,"[63.2, 68.9]",,Ground Pass,,18.335758,,,Luca Rossettini,7142.0,,,,,,,1,Regular Play,Amadou Diawara,8284.0,Center Defensive Midfield,60,Bologna,240,"['99becf09-5ccb-445a-80d8-902f11f46f2c', 'd340ee75-a517-43d9-b5b5-04548253119d']",16,,,,,,,,,,,,,,,,,Bologna,240,00:23:16.430,Pass,True
,,,,,,,,,,,,,,,,,0.798685,,,,,,,,,,,,,da92101a-1471-441c-b9a3-ccdb276defe9,1080,,,"[63.2, 68.9]",3879674,23,,,,-1.5707964,,Right Foot,,,"[63.2, 60.9]",,Ground Pass,,8.0,,,Daniele Gastaldello,30745.0,,,,,,,1,Regular Play,Luca Rossettini,7142.0,Right Back,60,Bologna,240,['98aa63f4-60bd-480e-b856-b4cada3ed21c'],18,,,,,,,,,,,,,,,,,Bologna,240,00:23:18.676,Pass,
,,,,,,,,,,,,,,,,,2.786405,,,,,,,,,,,,,9b357026-feeb-4d51-b7ce-93a4fd07f769,1084,,,"[60.0, 60.5]",3879674,23,,,,-2.8979437,,Right Foot,,,"[24.6, 51.7]",,Ground Pass,,36.47739,,,Antonio Mirante,7174.0,,,,,,,1,Regular Play,Daniele Gastaldello,30745.0,Right Center Back,60,Bologna,240,"['b1559824-836b-477e-8fcb-693728b3e4c5', 'd8e367dc-80ca-4033-b919-908b3a48f62d']",20,,,,,,,,,,,,,,,,,Bologna,240,00:23:20.412,Pass,True
,,,,,,,,,,,,,,,,,3.376643,,,,,,,,,,,,,0a355f67-f73d-45c6-89fe-7b1e74589074,1087,,,"[29.8, 52.3]",3879674,23,,,,-0.8679353,,Right Foot,,,"[67.5, 7.8]",,High Pass,,58.322723,,,Adam Masina,7169.0,,,True,,,,1,Regular Play,Antonio Mirante,7174.0,Goalkeeper,60,Bologna,240,['885117d8-2b28-4e60-ab33-348fb9bfe161'],25,,,,,,,,,,,,,,,,,Bologna,240,00:23:25.614,Pass,
,,,,,,,,,,,,,,,,,1.124875,,,,,,,,,,,,,0c2fba32-2ace-4fba-a855-7174ae10f62a,1090,,,"[67.5, 7.8]",3879674,23,,,True,0.7539125,,,,,"[80.6, 20.1]",,High Pass,,17.969418,Incomplete,,Mattia Destro,8103.0,,,,,,,1,Regular Play,Adam Masina,7169.0,Left Back,60,Bologna,240,"['7120d8e5-4b0c-4676-ace9-23cda586e62a', '815a8f7a-b271-4cbb-a8cb-4c74558e9bc3', 'ee319f80-fb52-409e-aec1-b2b70d9bd894']",28,,,,,,,,,,,,,,,,,Bologna,240,00:23:28.990,Pass,True
,,,,,,,,,,,,,,,,,1.307987,,,,,,,,,,,,,815a8f7a-b271-4cbb-a8cb-4c74558e9bc3,1092,,,"[39.5, 60.0]",3879674,23,,,True,-1.0919983,,,,,"[46.3, 46.9]",,High Pass,,14.759743,Incomplete,,Keisuke Honda,5683.0,,,,,,Recovery,1,Regular Play,Ignazio Abate,7463.0,Right Back,60,Bologna,240,"['0c2fba32-2ace-4fba-a855-7174ae10f62a', 'a46cd6ae-242c-48f2-8fd1-771d45311358', 'a7c54e5d-2805-416b-96c7-941803366612', 'ddf1e29e-6479-4b40-af6f-94b2e2562920']",30,,,,,,,,,,,,,,,,,AC Milan,243,00:23:30.115,Pass,True
,,,,,,,,,,,,,,,,,3.293992,,,,,,,,,,,,,188ef4e2-9ad8-477a-809d-ff5792cbd9a2,1098,,,"[79.5, 33.1]",3879674,23,,,,-0.48223647,,Left Foot,,,"[120.0, 11.9]",,High Pass,,45.713127,Out,,Mattia Destro,8103.0,,,,,,,1,Regular Play,Anthony Mounier,34565.0,Right Midfield,60,Bologna,240,"['22290e43-6c0d-4bd6-ada4-6b223df6b65f', '7383bfa3-3687-48d8-a7fd-36406ad7e4d8']",32,,,,,,,,,,,,,,,,,Bologna,240,00:23:32.599,Pass,True
,,,,,,,,,,,,,,,,,1.117497,,,,,,,,,,,,,8bed2576-e19b-4b50-ac0e-67c7c53d41a3,1100,,,"[6.0, 36.0]",3879674,23,True,,,-0.61997604,,Right Foot,,,"[40.6, 11.3]",,Ground Pass,,42.511765,,,Mattia De Sciglio,6944.0,,,,,,Goal Kick,1,From Goal Kick,Gianluigi Donnarumma,7036.0,Goalkeeper,61,AC Milan,243,['457c3184-1402-46cc-9c2f-fe9307b31054'],45,,,,,,,,,,,,,,,,,AC Milan,243,00:23:45.940,Pass,
,,,,,,,,,,,,,,,,,1.886055,,,,,,,,,,,,,51916839-f337-464a-b3d3-be8a5046387b,1102,,,"[46.1, 11.0]",3879674,23,,,,2.9166515,,Left Foot,,,"[34.3, 13.7]",,Ground Pass,,12.104958,,,Philippe Mexès,20289.0,,,,,,,1,From Goal Kick,Mattia De Sciglio,6944.0,Left Back,61,AC Milan,243,['3dde0625-3490-4908-bcd4-0207447e8cb4'],47,,,,,,,,,,,,,,,,,AC Milan,243,00:23:47.910,Pass,
,,,,,,,,,,,,,,,,,1.412205,,,,,,,,,,,,,ed039a68-8074-46ab-a538-23d0514d78a0,1105,,,"[45.2, 20.7]",3879674,23,,,,-0.9301415,,Right Foot,,,"[57.8, 3.8]",,Ground Pass,,21.080086,,,Giacomo Bonaventura,7026.0,,,,,,,1,From Goal Kick,Philippe Mexès,20289.0,Left Center Back,61,AC Milan,243,['0a037132-caa7-4c44-aa7e-069f5d057b1f'],54,,,,,,,,,,,,,,,,,AC Milan,243,00:23:54.875,Pass,
,,,,,,,,,,,,,,,,,0.868607,,,,,,,,,,,,,5f2050d8-e87b-4149-9b76-ad5646996f94,1108,,,"[57.8, 3.8]",3879674,23,,,,2.2589412,,Right Foot,,,"[50.4, 12.8]",,Ground Pass,,11.651609,,,Andrea Bertolacci,7147.0,,,,,,,1,From Goal Kick,Giacomo Bonaventura,7026.0,Left Midfield,61,AC Milan,243,['54e58340-b6d8-4021-bd19-e80ce29b17cd'],57,,,,,,,,,,,,,,,,,AC Milan,243,00:23:57.021,Pass,
,,,,,,,,,,,,,,,,,0.879628,,,,,,,,,,,,,099b2be6-dc2d-43d1-9ebb-34aa021337fd,1111,,,"[50.4, 12.8]",3879674,23,,,,2.39923,,Left Foot,,,"[39.5, 22.8]",,Ground Pass,,14.792228,,,Philippe Mexès,20289.0,,,,,,,1,From Goal Kick,Andrea Bertolacci,7147.0,Left Defensive Midfield,61,AC Milan,243,['736be022-65a0-46a7-bef8-188b5ae2b76a'],58,,,,,,,,,,,,,,,,,AC Milan,243,00:23:58.917,Pass,
,,,,,,,,,,,,,,,,,0.779763,,,,,,,,,,,,,db76a6d1-548a-460f-81ef-715f6f9ac1d9,1114,,,"[39.5, 22.8]",3879674,24,,,,0.4636476,,Left Foot,,,"[49.5, 27.8]",,Ground Pass,,11.18034,,,Riccardo Montolivo,7166.0,,,,,,,1,From Goal Kick,Philippe Mexès,20289.0,Left Center Back,61,AC Milan,243,['26073b04-50de-4200-a72a-5137dd6d135a'],0,,,,,,,,,,,,,,,,,AC Milan,243,00:24:00.771,Pass,
,,,,,,,,,,,,,,,,,1.560356,,,,,,,,,,,,,9989f23a-0700-447e-b39d-0568968e749d,1117,,,"[49.7, 27.8]",3879674,24,,,,2.2135088,,Right Foot,,,"[34.5, 48.1]",,Ground Pass,,25.360008,,,Alex Rodrigo Dias da Costa,40945.0,,,,,,,1,From Goal Kick,Riccardo Montolivo,7166.0,Right Defensive Midfield,61,AC Milan,243,['db15c1fc-af4d-4445-a6fd-cafe3f972f34'],1,,,,,,,,,,,,,,,,,AC Milan,243,00:24:01.794,Pass,
,,,,,,,,,,,,,,,,,1.360836,,,,,,,,,,,,,9fa05cdd-e69e-4a3b-bba3-6f3b89c1d46f,1120,,,"[49.4, 53.5]",3879674,24,,,,1.0835929,,Right Foot,,,"[57.4, 68.6]",,Ground Pass,,17.0883,,,Ignazio Abate,7463.0,,,,,,,1,From Goal Kick,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,61,AC Milan,243,['f33153e7-b2e9-459c-8dae-4fd871154682'],7,,,,,,,,,,,,,,,,,AC Milan,243,00:24:07.564,Pass,
,,,,,,,,,,,,,,,,,0.830396,,,,,,,,,,,,,8ae6d721-c0ca-4485-bdca-df6915e5f86b,1123,,,"[57.8, 68.6]",3879674,24,,,,-2.2271447,,Right Foot,,,"[52.1, 61.2]",,Ground Pass,,9.340771,,,Alex Rodrigo Dias da Costa,40945.0,,,,,,,1,From Goal Kick,Ignazio Abate,7463.0,Right Back,61,AC Milan,243,['46936e8f-aa8f-4e0f-98ce-c55e9eac48fe'],10,,,,,,,,,,,,,,,,,AC Milan,243,00:24:10.729,Pass,
,,,,,,,,,,,,,,,,,0.665869,,,,,,,,,,,,,88bab5bc-9c93-49c3-b765-ef59d9186dbd,1126,,,"[52.1, 61.0]",3879674,24,,,,-1.131937,,Right Foot,,,"[56.7, 51.2]",,Ground Pass,,10.825895,,,Riccardo Montolivo,7166.0,,,,,,,1,From Goal Kick,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,61,AC Milan,243,['54f3d4e2-d04a-4e1f-a4d4-707837e51255'],12,,,,,,,,,,,,,,,,,AC Milan,243,00:24:12.301,Pass,
,,,,,,,,,,,,,,,,,1.133309,,,,,,,,,,,,,7edf2586-7761-405d-816b-eb49fd80ef6d,1129,,,"[56.7, 51.2]",3879674,24,,,,-1.5707964,,Right Foot,,,"[56.7, 33.8]",,Ground Pass,,17.4,,,Andrea Bertolacci,7147.0,,,,,,,1,From Goal Kick,Riccardo Montolivo,7166.0,Right Defensive Midfield,61,AC Milan,243,['4f5678f2-c400-47d8-9cf4-da3fdaa7082f'],14,,,,,,,,,,,,,,,,,AC Milan,243,00:24:14.612,Pass,
,,,,,,,,,,,,,,,,,2.276376,,,,,,,,,,,,,4f9517e0-8eee-4d63-975d-699004b757b3,1132,,,"[62.1, 33.0]",3879674,24,,,,-1.064592,,Left Foot,,,"[77.9, 4.5]",,Ground Pass,,32.586655,,,Mattia De Sciglio,6944.0,,,,,,,1,From Goal Kick,Andrea Bertolacci,7147.0,Left Defensive Midfield,61,AC Milan,243,['afce881d-8a65-48a8-beec-f8511220e498'],17,,,,,,,,,,,,,,,,,AC Milan,243,00:24:17.011,Pass,
,,,,,,,,,,,,,,,,,1.071246,,,,,,,,,,,,,52de81db-2efa-4612-a736-b31b7ee96cb9,1140,,,"[88.7, 28.4]",3879674,24,,,,2.340153,,Right Foot,,,"[79.5, 37.9]",,Ground Pass,,13.224598,,,Riccardo Montolivo,7166.0,,,,,,,1,From Goal Kick,Keisuke Honda,5683.0,Right Midfield,61,AC Milan,243,['74d11579-4647-42c6-b1c9-9227a6763f60'],26,,,,,,,,,,,,,,,,,AC Milan,243,00:24:26.878,Pass,
,,,,,,,,,,,,,,,,,1.259424,,,,,,,,,,,,,d5dad8e6-25a3-4469-b4b8-c4d2375b0148,1143,,,"[79.5, 37.9]",3879674,24,,,,-1.6295521,,Right Foot,,,"[78.4, 19.2]",,Ground Pass,,18.732325,,,Andrea Bertolacci,7147.0,,,,,,,1,From Goal Kick,Riccardo Montolivo,7166.0,Right Defensive Midfield,61,AC Milan,243,['0b9a97c1-e678-431b-9b5a-608bc242c127'],28,,,,,,,,,,,,,,,,,AC Milan,243,00:24:28.666,Pass,
,,,,,,,,,,,,,,,,,1.633657,,,,,,,,,,,,,2c35a2e2-3119-4282-adc2-76d65ab96ad6,1146,,,"[78.4, 19.2]",3879674,24,,,,-0.6794138,,Left Foot,,,"[96.6, 4.5]",,Ground Pass,,23.395084,,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,,1,From Goal Kick,Andrea Bertolacci,7147.0,Left Defensive Midfield,61,AC Milan,243,['99cfc219-b750-4acf-8f2f-36e7964c2c2e'],30,,,,,,,,,,,,,,,,,AC Milan,243,00:24:30.829,Pass,
,,,,,,,,,,,,,,,,,0.882999,,,,,,,,,,,,,6e627618-1fac-4648-a0e1-b0fbc33f672c,1149,,,"[96.6, 4.5]",3879674,24,,,,2.6011732,,Right Foot,,,"[83.1, 12.6]",,Ground Pass,,15.74357,,,Andrea Bertolacci,7147.0,,,,,,,1,From Goal Kick,Carlos Arturo Bacca Ahumada,5688.0,Left Center Forward,61,AC Milan,243,['d933de66-5492-4ce3-9ba4-c9d71d578d22'],34,,,,,,,,,,,,,,,,,AC Milan,243,00:24:34.540,Pass,
,,,,,,,,,,,,,,,,,1.615494,,,,,,,,,,,,,fe867939-e16b-4555-9c32-db19472a2732,1152,,,"[79.9, 13.5]",3879674,24,,,,2.1096158,,Right Foot,,,"[63.4, 41.1]",,Ground Pass,,32.156025,,,Alex Rodrigo Dias da Costa,40945.0,,,,,,,1,From Goal Kick,Andrea Bertolacci,7147.0,Left Defensive Midfield,61,AC Milan,243,['bbf933cd-d787-4a44-9d82-be28f8fffe4b'],37,,,,,,,,,,,,,,,,,AC Milan,243,00:24:37.124,Pass,
,,,,,,,,,,,,,,,,,1.178493,,,,,,,,,,,,,18c97bae-abd1-4254-bcfa-9ac76701d6ad,1155,,,"[73.2, 48.1]",3879674,24,,,,1.6421038,,Left Foot,,,"[71.8, 67.7]",,Ground Pass,,19.649937,,,Ignazio Abate,7463.0,,,,,,,1,From Goal Kick,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,61,AC Milan,243,['12333d29-0251-43a1-a4c1-7e89c87f7c09'],42,,,,,,,,,,,,,,,,,AC Milan,243,00:24:42.096,Pass,
,,,,,,,,,,,,,,,,,0.829301,,,,,,,,,,,,,54ec2230-6c6d-4860-8919-f29a6e369ec1,1158,,,"[71.8, 67.7]",3879674,24,,,,-1.4998772,,Right Foot,,,"[73.1, 49.4]",,Ground Pass,,18.346117,,,Riccardo Montolivo,7166.0,,,,,,,1,From Goal Kick,Ignazio Abate,7463.0,Right Back,61,AC Milan,243,['5ddbe16d-fe16-4444-aa80-44f993225ea3'],44,,,,,,,,,,,,,,,,,AC Milan,243,00:24:44.901,Pass,
,,,,,,,,,,,,,,,,,0.828643,,,,,,,,,,,,,4cfe0741-f9e6-45c8-a381-3868fcdf9dc7,1161,,,"[72.3, 40.8]",3879674,24,,,,-0.7397867,,Left Foot,,,"[84.9, 29.3]",,Ground Pass,,17.059015,,,Giacomo Bonaventura,7026.0,,,,,,,1,From Goal Kick,Riccardo Montolivo,7166.0,Right Defensive Midfield,61,AC Milan,243,['3cae9b0e-de67-4375-b000-5820db8037df'],47,,,,,,,,,,,,,,,,,AC Milan,243,00:24:47.502,Pass,
,,,,,,,,,,,,,,,,,1.051124,,,,,,,,,,,,,2689ccb0-2589-44b6-970d-aa100c8a1401,1164,,,"[84.7, 26.6]",3879674,24,,,,-0.8990614,,Left Foot,,,"[94.4, 14.4]",,Ground Pass,,15.586212,,,Mattia De Sciglio,6944.0,,,,,,,1,From Goal Kick,Giacomo Bonaventura,7026.0,Left Midfield,61,AC Milan,243,['f3ccf87d-d27a-4b6b-9d22-e74ca108fd0a'],50,,,,,,,,,,,,,,,,,AC Milan,243,00:24:50.390,Pass,
,,,,,,,,,,,,,,,,,0.647289,,,,,,,,,,,,,5fdb2f0d-86f7-4512-98c8-b5e4748f1e4b,1167,,,"[94.4, 14.4]",3879674,24,,,,1.8615305,,Right Foot,,,"[90.6, 27.1]",,Ground Pass,,13.256319,,,Giacomo Bonaventura,7026.0,,,,,,,1,From Goal Kick,Mattia De Sciglio,6944.0,Left Back,61,AC Milan,243,['27dca807-e842-45f1-a6b8-4972c9fc6a2c'],53,,,,,,,,,,,,,,,,,AC Milan,243,00:24:53.431,Pass,
,,,,,,,,,,,,,,,,,0.644052,,,,,,,,,,,,,18eaacb5-32b4-48e3-8c24-9a6d70d02e1f,1170,,,"[90.6, 27.1]",3879674,24,,,,2.2943265,,Left Foot,,,"[80.0, 39.1]",,Ground Pass,,16.011246,,,Riccardo Montolivo,7166.0,,,,,,,1,From Goal Kick,Giacomo Bonaventura,7026.0,Left Midfield,61,AC Milan,243,['86dcd710-d29f-431f-af27-1515cef2785d'],54,,,,,,,,,,,,,,,,,AC Milan,243,00:24:54.960,Pass,
