50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,2.515287,,,,,,,,,,,,,1241524e-3108-4892-acc3-94929cf2fb51,46,,"[27.1, 21.3]",3879834,0,,,,,2.2469537,,Right Foot,,,"[13.3, 38.5]",,Ground Pass,,22.051758,,,,,Orestis Karnezis,3742.0,,,,,,,1,From Free Kick,Molla Wagué,3577.0,Left Center Back,4,Udinese,230,['e89d7e5d-d85e-43f4-81bc-0500febce478'],45,,,,,,,,,,,,,,,,,,,Udinese,230,00:00:45.461,Pass,
,,,,,,,,,,,,,,,,,,,1.085275,,,,,,,,,,,,,8b902fd7-64c3-4cde-bfd8-f6e33352f150,49,,"[14.7, 42.4]",3879834,0,,,,,1.0443176,,Right Foot,,,"[21.5, 54.1]",,Ground Pass,,13.532554,,,,,Danilo Larangeira,7799.0,,,,,,,1,From Free Kick,Orestis Karnezis,3742.0,Goalkeeper,4,Udinese,230,['65654cba-bb3c-47b5-b94e-20b7581b8d9d'],49,,,,,,,,,,,,,,,,,,,Udinese,230,00:00:49.916,Pass,
,,,,,,,,,,,,,,,,,,,3.12996,,,,,,,,,,,,,7b20d786-03c4-4e2d-9bf6-01a823f763fc,52,,"[33.6, 61.5]",3879834,0,,,,,0.2707438,,Right Foot,,,"[84.4, 75.6]",,High Pass,,52.72049,,,Incomplete,,Silvan Widmer,7796.0,,,,,,,1,From Free Kick,Danilo Larangeira,7799.0,Center Back,4,Udinese,230,"['0ccf741b-fbd9-49d0-a6d4-75095af9812e', 'b184fbbe-7882-4361-8760-13a7d28a1ea9']",56,,,,,,,,,,,,,,,,,,,Udinese,230,00:00:56.306,Pass,
,,,,,,,,,,,,,,,,,,,1.758216,,,,,,,,,,,,,65291dd2-eeaf-4827-a212-bdcbe89ca52a,56,,"[88.8, 80.0]",3879834,1,,,,,-0.08277983,,,,,"[111.7, 78.1]",,Low Pass,,22.978685,,,,,Emmanuel Agyemang-Badu,24722.0,,,,,,Throw-in,1,From Throw In,Silvan Widmer,7796.0,Right Wing Back,5,Udinese,230,['cd4c265c-7569-417a-a585-fcf03224608f'],9,,,,,,,,,,,,,,,,,,,Udinese,230,00:01:09.193,Pass,
,,,,,,,,,,,,,,,,,,,0.344676,,,,,,,,,,,,,671e2d67-de4b-44ce-8514-bd725f2e2c25,60,,"[116.4, 77.4]",3879834,1,,,,,-1.6672701,,Right Foot,,,"[116.1, 74.3]",,Low Pass,,3.1144824,,,Incomplete,,Duván Esteban Zapata Banguera,7017.0,,,,,,,1,From Throw In,Emmanuel Agyemang-Badu,24722.0,Right Center Midfield,5,Udinese,230,"['1cd862ce-078e-415f-8cf4-81c62b9f763f', '5f59b35c-aa26-4138-9202-a2a866649e28', 'beeb4166-84f0-41f7-a6da-7c7e4d2d0877']",11,,,,,,,,,,,,,,,,,,,Udinese,230,00:01:11.786,Pass,True
,,,,,,,,,,,,,,,,,,,1.626722,,,,,,,,,,,,,c169f141-82ae-4620-97fe-93de4330cad2,63,,"[120.0, 80.0]",3879834,1,,,,,-1.7598169,26593eca-13c9-4817-a42d-dfe76049f316,Right Foot,,,"[113.4, 45.5]",True,High Pass,,35.125633,,,,True,Duván Esteban Zapata Banguera,7017.0,,,,Outswinging,,Corner,1,From Corner,Bruno Miguel Borges Fernandes,5204.0,Left Center Midfield,6,Udinese,230,['b58452e6-8799-4897-816b-5ef3967218d3'],40,,,,,,,,,,,,,,,,,,,Udinese,230,00:01:40.055,Pass,
,,,,,,,,,,,,,,,,,,,0.579952,,,,,,,,,,,,,8ff2dcd7-58bc-4a6e-b642-7a878afe8049,68,,"[60.0, 40.0]",3879834,2,,,,,-2.0516837,,Left Foot,,,"[58.8, 37.7]",,Ground Pass,,2.5942245,,,,,Mauro Matías Zárate,27853.0,,,,,,Kick Off,1,From Kick Off,Federico Bernardeschi,7777.0,Right Attacking Midfield,7,Fiorentina,239,['6e703906-ea78-437b-8854-b7c2bb8521c2'],27,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:27.339,Pass,
,,,,,,,,,,,,,,,,,,,0.77035,,,,,,,,,,,,,5b4edd0e-26da-4ed6-88be-78897494b678,70,,"[58.8, 37.7]",3879834,2,,,,,2.9996955,,Right Foot,,,"[51.1, 38.8]",,Ground Pass,,7.7781744,,,,,Matías Vecino Falero,5255.0,,,,,,,1,From Kick Off,Mauro Matías Zárate,27853.0,Center Forward,7,Fiorentina,239,['63c290b8-a58a-4327-a606-685aa3a52b0c'],27,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:27.919,Pass,
,,,,,,,,,,,,,,,,,,,2.038296,,,,,,,,,,,,,0200cf38-6a17-47fb-bd6a-77504b5ce048,73,,"[48.5, 41.4]",3879834,2,,,,,1.6911272,,Right Foot,,,"[44.8, 72.0]",,Ground Pass,,30.822882,,,,,Nenad Tomović,7056.0,,,,,,,1,From Kick Off,Matías Vecino Falero,5255.0,Right Defensive Midfield,7,Fiorentina,239,['bc14048a-1ffa-4025-913d-da13458b960f'],29,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:29.686,Pass,
,,,,,,,,,,,,,,,,,,,0.96541,,,,,,,,,,,,,012b51e1-d943-4ff4-b4e9-8f398bf1fd81,77,,"[51.3, 75.5]",3879834,2,,,,,0.034174725,,Right Foot,,,"[63.0, 75.9]",,Ground Pass,,11.706836,,,,,Cristian Tello Herrera,6658.0,,,,,,,1,From Kick Off,Nenad Tomović,7056.0,Right Center Back,7,Fiorentina,239,['c22a9a1f-3976-417e-9b0d-190c29876fc1'],33,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:33.062,Pass,
,,,,,,,,,,,,,,,,,,,0.891943,,,,,,,,,,,,,347e7892-cee3-4baf-b25c-b7cf4cae0ce2,80,,"[63.2, 75.7]",3879834,2,,,,,-2.3943439,,Right Foot,,,"[56.4, 69.4]",,Ground Pass,,9.269844,,,,,Matías Vecino Falero,5255.0,,,,,,,1,From Kick Off,Cristian Tello Herrera,6658.0,Right Wing Back,7,Fiorentina,239,['71668712-6427-4168-a353-c31ed12c1e8d'],34,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:34.967,Pass,
,,,,,,,,,,,,,,,,,,,1.036593,,,,,,,,,,,,,fc9125a4-d5ee-4116-bb3a-43da6784745c,83,,"[57.1, 68.9]",3879834,2,,,,,2.5020053,,Right Foot,,,"[48.9, 75.0]",,Ground Pass,,10.220078,,,,,Nenad Tomović,7056.0,,,,,,,1,From Kick Off,Matías Vecino Falero,5255.0,Right Defensive Midfield,7,Fiorentina,239,['3580ff92-fb35-4269-add8-7590103de21a'],35,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:35.859,Pass,
,,,,,,,,,,,,,,,,,,,4.647463,,,,,,,,,,,,,c6d7a8d0-76d0-4761-9f79-5dbce687f319,86,,"[44.5, 72.6]",3879834,2,,,,,-1.7849783,,Right Foot,,,"[29.6, 4.1]",,High Pass,,70.10178,,,,,Facundo Sebastián Roncaglia,6830.0,,,True,,,,1,From Kick Off,Nenad Tomović,7056.0,Right Center Back,7,Fiorentina,239,['5986b8de-8803-4ded-aacf-ba4c682b45ab'],38,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:38.570,Pass,
,,,,,,,,,,,,,,,,,,,1.327231,,,,,,,,,,,,,373aea7b-f1e8-40f3-b2e1-7462db52d66b,89,,"[32.4, 4.5]",3879834,2,,,,,0.09163455,,Right Foot,,,"[50.9, 6.2]",,Ground Pass,,18.577944,,,,,Jakub Błaszczykowski,5663.0,,,,,,,1,From Kick Off,Facundo Sebastián Roncaglia,6830.0,Left Center Back,7,Fiorentina,239,['0272702a-6cdb-4b4d-a3fc-f3ab4b6c99f8'],44,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:44.385,Pass,
,,,,,,,,,,,,,,,,,,,3.340617,,,,,,,,,,,,,836dc3a0-0e20-4122-9b7d-b7057573b54b,95,,"[54.1, 7.1]",3879834,2,,,,,0.112851806,,Right Foot,,,"[99.1, 12.2]",,High Pass,,45.28808,,,Incomplete,,Mauro Matías Zárate,27853.0,,,,,,Free Kick,1,From Free Kick,Milan Badelj,6305.0,Left Defensive Midfield,8,Fiorentina,239,"['14c1a38f-9726-4862-9c06-ab1c5f15b313', 'c42fda69-e891-4272-b930-53ab4fdef8ed']",59,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:59.411,Pass,
,,,,,,,,,,,,,,,,,,,0.210099,,,,,,,,,,,,,87cb1885-a7b0-4603-bba1-7fa9ebc05a35,100,,"[15.9, 76.3]",3879834,3,,,,,-0.066568166,,Right Foot,,,"[20.4, 76.0]",,Ground Pass,,4.509989,,,Incomplete,,,,,,,,,,1,Regular Play,Danilo Larangeira,7799.0,Center Back,9,Udinese,230,"['ce485b9a-c2d2-447a-95ad-04f0fce0a324', 'e59c4180-1267-4840-9514-4143742b14d5']",5,,,,,,,,,,,,,,,,,,,Udinese,230,00:03:05.638,Pass,True
,,,,,,,,,,,,,,,,,,,1.566371,,,,,,,,,,,,,74acaf08-d7c1-4af6-8d98-eaf0a59ae14a,102,,"[9.6, 80.0]",3879834,3,,,,,-0.28394353,,,,,"[35.3, 72.5]",,High Pass,,26.772,,,,,Silvan Widmer,7796.0,,,,,,Throw-in,1,From Throw In,Thomas Heurtaux,8852.0,Right Center Back,10,Udinese,230,['81eae91d-0880-431f-87c5-b5f369d3abdf'],19,,,,,,,,,,,,,,,,,,,Udinese,230,00:03:19.761,Pass,
,,,,,,,,,,,,,,,,,,,0.799093,,,,,,,,,,,,,ef7e64c8-1d15-41d1-ac7b-b91d49bc44bb,104,,"[35.3, 72.5]",3879834,3,,,,True,-0.1990819,,,,,"[46.7, 70.2]",,Low Pass,,11.6297035,,,Incomplete,,Duván Esteban Zapata Banguera,7017.0,,,,,,,1,From Throw In,Silvan Widmer,7796.0,Right Wing Back,10,Udinese,230,"['6ff2e2a1-f9c3-481b-9eaa-4ce4fd8e3fa9', '7233ba14-33c9-4e7b-830b-a8483c922c2b', 'cea5bd5a-83d4-4034-94a0-76acdfc343a7']",21,,,,,,,,,,,,,,,,,,,Udinese,230,00:03:21.327,Pass,True
,,,,,,,,,,,,,,,,,,,1.800818,,,,,,,,,,,,,7233ba14-33c9-4e7b-830b-a8483c922c2b,107,,"[73.4, 9.9]",3879834,3,,,,,1.44804,,Head,,,"[75.3, 25.3]",,High Pass,,15.516766,,,,,Matías Vecino Falero,5255.0,,,,,,Recovery,1,From Throw In,Facundo Sebastián Roncaglia,6830.0,Left Center Back,10,Udinese,230,"['945d97ad-0d89-455a-81bf-819b1df93a87', 'ef7e64c8-1d15-41d1-ac7b-b91d49bc44bb']",22,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:03:22.126,Pass,
,,,,,,,,,,,,,,,,,,,3.079942,,,,,,,,,,,,,69dae1e5-e9c2-491e-a74b-3093360da7a1,112,,"[53.6, 37.8]",3879834,3,,,,,-0.59058523,,Right Foot,,,"[98.2, 7.9]",,High Pass,,53.69516,,,,,Ali Adnan Kadhim Al Tameemi,8191.0,,,,,,Free Kick,1,From Free Kick,Zdravko Kuzmanović,6577.0,Center Defensive Midfield,11,Udinese,230,['a19e69fc-afc2-4385-8d9a-00eb9daba57e'],43,,,,,,,,,,,,,,,,,,,Udinese,230,00:03:43.481,Pass,
,,,,,,,,,,,,,,,,,,,4.131443,,,,,,,,,,,,,0ec793fc-7d82-44bd-906c-524618ac0fee,115,,"[112.9, 16.5]",3879834,3,,,,,1.8420848,,Left Foot,True,,"[96.1, 76.9]",,High Pass,,62.6929,,,,,Emmanuel Agyemang-Badu,24722.0,,,True,,,,1,From Free Kick,Ali Adnan Kadhim Al Tameemi,8191.0,Left Wing Back,11,Udinese,230,['cfad925d-5be2-4442-a40d-1dad586c3705'],48,,,,,,,,,,,,,,,,,,,Udinese,230,00:03:48.304,Pass,
,,,,,,,,,,,,,,,,,,,3.060088,,,,,,,,,,,,,9951f325-4afa-48ee-9541-232a7358796d,118,,"[93.3, 73.7]",3879834,3,,,,,-2.4629922,,Right Foot,,,"[61.8, 48.3]",,Ground Pass,,40.464924,,,,,Danilo Larangeira,7799.0,,,,,,,1,From Free Kick,Emmanuel Agyemang-Badu,24722.0,Right Center Midfield,11,Udinese,230,['d5302a60-9661-4697-b25a-867988e6bb92'],55,,,,,,,,,,,,,,,,,,,Udinese,230,00:03:55.474,Pass,
,,,,,,,,,,,,,,,,,,,3.53481,,,,,,,,,,,,,12fae0fb-8d42-4018-a4ea-1a92bd2c6c95,121,,"[62.6, 47.1]",3879834,3,,,,,-0.54118776,,Right Foot,,,"[120.0, 12.6]",,High Pass,,66.970215,,,Out,,Ali Adnan Kadhim Al Tameemi,8191.0,,,,,,,1,From Free Kick,Danilo Larangeira,7799.0,Center Back,11,Udinese,230,['24924bcd-98ce-4fd9-b0b8-5f698ea3a466'],59,,,,,,,,,,,,,,,,,,,Udinese,230,00:03:59.876,Pass,
,,,,,,,,,,,,,,,,,,,1.882451,,,,,,,,,,,,,21e4f70f-545d-458a-a051-7a1f0d49a545,123,,"[6.0, 44.0]",3879834,4,,True,,,-1.4574906,,Right Foot,,,"[9.3, 15.0]",,Ground Pass,,29.187155,,,,,Facundo Sebastián Roncaglia,6830.0,,,,,,Goal Kick,1,From Goal Kick,Anton Ciprian Tătărușanu,3112.0,Goalkeeper,12,Fiorentina,239,['50c0f789-e299-49e9-9b03-3e63f6d5ed07'],12,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:04:12.425,Pass,
