50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.517926,,,,,,,,,,,,,721f64bd-47bb-457a-994f-0d2b9fb8b7cb,357,,"[33.5, 49.0]",3879701,6,,,,,1.4130276,,Left Foot,,,,"[36.3, 66.6]",,Ground Pass,17.821335,,,,Andrea Barzagli,6943.0,,,,,,1,From Goal Kick,Leonardo Bonucci,7173.0,Center Back,14,Juventus,224,['1c307788-df17-4c63-8e4e-9c36041f0213'],37,,,,,,,,,,,,,,,,Juventus,224,00:06:37.439,Pass,
,,,,,,,,,,,,,,,,,,,1.155429,,,,,,,,,,,,,14d52c60-aa90-4316-abbe-de9d0194c524,360,,"[36.5, 69.3]",3879701,6,,,,,0.56098217,,Right Foot,,,,"[47.8, 76.4]",,Ground Pass,13.345411,,,,Sami Khedira,5566.0,,,,,,1,From Goal Kick,Andrea Barzagli,6943.0,Right Center Back,14,Juventus,224,['48152226-7c48-4b47-8d9f-b3c2b2a13657'],40,,,,,,,,,,,,,,,,Juventus,224,00:06:40.289,Pass,
,,,,,,,,,,,,,,,,,,,0.950326,,,,,,,,,,,,,5aecc350-13f1-4fd6-aed1-b7b7de42f5f6,363,,"[49.7, 77.0]",3879701,6,,,,,-0.26466978,,Right Foot,,,,"[60.4, 74.1]",,Ground Pass,11.086027,,,,Paulo Bruno Exequiel Dybala,5743.0,,,,,,1,From Goal Kick,Sami Khedira,5566.0,Right Center Midfield,14,Juventus,224,['a336a922-f97d-4202-9aa5-ee9d03a63a4c'],42,,,,,,,,,,,,,,,,Juventus,224,00:06:42.862,Pass,
,,,,,,,,,,,,,,,,,,,1.575295,,,,,,,,,,,,,613730d0-0d36-4a00-8f09-c2b5ff25705c,366,,"[59.8, 73.5]",3879701,6,,,,,-2.6868734,,Left Foot,,,,"[50.8, 69.1]",,Ground Pass,10.017983,,,,Sami Khedira,5566.0,,,,,,1,From Goal Kick,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,14,Juventus,224,['c5b36692-07d8-4a2d-a8f1-6164111ac19d'],45,,,,,,,,,,,,,,,,Juventus,224,00:06:45.056,Pass,
,,,,,,,,,,,,,,,,,,,1.695927,,,,,,,,,,,,,b8119b62-836d-468d-85fe-1c412c16a324,369,,"[47.6, 64.7]",3879701,6,,,,,-1.6518368,,Right Foot,,,,"[46.0, 45.0]",,Ground Pass,19.764868,,,,Leonardo Bonucci,7173.0,,,,,,1,From Goal Kick,Sami Khedira,5566.0,Right Center Midfield,14,Juventus,224,['f7ff581d-fba6-45b2-ad1c-3fc3fc0e0746'],46,,,,,,,,,,,,,,,,Juventus,224,00:06:46.861,Pass,
,,,,,,,,,,,,,,,,,,,1.906108,,,,,,,,,,,,,c263a673-ddad-4980-99e2-934067485510,372,,"[47.5, 40.3]",3879701,6,,,,,-1.3393075,,Right Foot,,,,"[54.1, 12.3]",,Ground Pass,28.767344,,,,Giorgio Chiellini,6954.0,,,,,,1,From Goal Kick,Leonardo Bonucci,7173.0,Center Back,14,Juventus,224,['66885424-4314-430d-a0da-a80da1d67b4e'],50,,,,,,,,,,,,,,,,Juventus,224,00:06:50.270,Pass,
,,,,,,,,,,,,,,,,,,,2.009573,,,,,,,,,,,,,7992e58a-902e-4031-8b9b-7a1444b01527,375,,"[54.6, 11.3]",3879701,6,,,,,1.8517784,,Left Foot,,,,"[47.5, 35.9]",,Ground Pass,25.604101,,,,Leonardo Bonucci,7173.0,,,,,,1,From Goal Kick,Giorgio Chiellini,6954.0,Left Center Back,14,Juventus,224,['2e94de06-d8f3-4b2a-842a-efb1a10e36e8'],53,,,,,,,,,,,,,,,,Juventus,224,00:06:53.073,Pass,
,,,,,,,,,,,,,,,,,,,1.666431,,,,,,,,,,,,,2fb6adac-ce0a-49c5-a6bf-cc318c1c25cc,378,,"[47.8, 39.2]",3879701,6,,,,,-1.1814796,,Right Foot,,,,"[55.8, 19.7]",,Ground Pass,21.077238,,,,Giorgio Chiellini,6954.0,,,,,,1,From Goal Kick,Leonardo Bonucci,7173.0,Center Back,14,Juventus,224,['8603946f-c137-486c-aff7-af7616984aa1'],57,,,,,,,,,,,,,,,,Juventus,224,00:06:57.430,Pass,
,,,,,,,,,,,,,,,,,,,1.259223,,,,,,,,,,,,,b5bea428-2102-4b74-8484-1b45c4042e66,381,,"[56.6, 19.5]",3879701,6,,,,,1.1441689,,Left Foot,,,,"[61.6, 30.5]",,Ground Pass,12.083046,,,,Claudio Marchisio,8294.0,,,,,,1,From Goal Kick,Giorgio Chiellini,6954.0,Left Center Back,14,Juventus,224,['28ab58cf-db21-46a2-a9ee-ddc3f5debff9'],59,,,,,,,,,,,,,,,,Juventus,224,00:06:59.631,Pass,
,,,,,,,,,,,,,,,,,,,1.44274,,,,,,,,,,,,,6ab7c276-7e66-4b7d-a202-1c3f31c392b4,384,,"[75.5, 42.2]",3879701,7,,,,,0.7072965,,Right Foot,,,,"[87.9, 52.8]",,Ground Pass,16.313185,,,,Sami Khedira,5566.0,,,,,,1,From Goal Kick,Claudio Marchisio,8294.0,Center Defensive Midfield,14,Juventus,224,['1e6a5a63-fffb-4cbb-b3af-570b16fb7310'],4,,,,,,,,,,,,,,,,Juventus,224,00:07:04.500,Pass,
,,,,,,,,,,,,,,,,,,,1.355425,,,,,,,,,,,,,8c098b66-1c61-4207-a9b8-05f0227b8c33,390,,"[19.8, 28.6]",3879701,7,,,,,-0.59901536,,Right Foot,,,,"[30.2, 21.5]",,Ground Pass,12.592458,,,,Radja Nainggolan,6962.0,,,,,,1,Regular Play,Miralem Pjanić,6947.0,Left Defensive Midfield,15,AS Roma,229,['1d3523ec-016b-42de-8e45-0b8ea30f6a4d'],9,,,,,,,,,,,,,,,,AS Roma,229,00:07:09.035,Pass,
,,,,,,,,,,,,,,,,,,,0.813884,,,,,,,,,,,,,5bb8ad77-3de2-4b93-8224-aa761b7af2d8,394,,"[29.2, 22.0]",3879701,7,,,,,3.0560873,,Left Foot,,,,"[25.7, 22.3]",,Ground Pass,3.5128336,,,,Miralem Pjanić,6947.0,,,,,,1,Regular Play,Radja Nainggolan,6962.0,Left Attacking Midfield,15,AS Roma,229,"['8d742ecc-3c38-4070-805b-b4841909ee83', 'd106c27d-e565-4a06-adf7-57eaed486199']",10,,,,,,,,,,,,,,,,AS Roma,229,00:07:10.771,Pass,True
,,,,,,,,,,,,,,,,,,,2.12579,,,,,,,,,,,,,6954c0ec-d5f1-4da0-9b4d-a7d887b64b36,397,,"[27.4, 25.0]",3879701,7,,,,,1.7017986,,Right Foot,,,,"[23.5, 54.6]",,Low Pass,29.85582,,,,Alessandro Florenzi,6964.0,,,,,,1,Regular Play,Miralem Pjanić,6947.0,Left Defensive Midfield,15,AS Roma,229,['7b86f59c-6987-45da-a17f-1ffb2cd220f8'],12,,,,,,,,,,,,,,,,AS Roma,229,00:07:12.157,Pass,
,,,,,,,,,,,,,,,,,,,1.393524,,,,,,,,,,,,,e199f071-4af8-4e03-8737-5527a4ed3557,400,,"[25.0, 62.4]",3879701,7,,,,,0.27022028,,Right Foot,,,,"[46.3, 68.3]",,Ground Pass,22.102036,,,,Mohamed Salah,3531.0,,,,,,1,Regular Play,Alessandro Florenzi,6964.0,Right Wing Back,15,AS Roma,229,['cdb85b2a-a312-475b-bd89-f5f7b68bd889'],16,,,,,,,,,,,,,,,,AS Roma,229,00:07:16.202,Pass,
,,,,,,,,,,,,,,,,,,,1.382267,,,,,,,,,,,,,07d9f06c-7324-4292-bcbd-a2a04f73bf10,405,,"[70.9, 14.1]",3879701,7,,,,,2.8311138,,Left Foot,,,,"[52.2, 20.1]",,Ground Pass,19.638992,,,,Giorgio Chiellini,6954.0,,,,,Recovery,1,Regular Play,Patrice Evra,20008.0,Left Wing Back,16,Juventus,224,['88e18c7a-9ba9-4348-9eb9-d06b1c938c4d'],19,,,,,,,,,,,,,,,,Juventus,224,00:07:19.290,Pass,
,,,,,,,,,,,,,,,,,,,1.624785,,,,,,,,,,,,,d773d36e-8ad4-4b11-8926-b0e2d79a7b2b,408,,"[53.6, 21.7]",3879701,7,,,,,0.6435011,,Right Foot,,,,"[60.8, 27.1]",,Ground Pass,9.0,,,,Claudio Marchisio,8294.0,,,,,,1,Regular Play,Giorgio Chiellini,6954.0,Left Center Back,16,Juventus,224,['2efd546d-7403-4cc5-8637-ab744ee4178c'],21,,,,,,,,,,,,,,,,Juventus,224,00:07:21.520,Pass,
,,,,,,,,,,,,,,,,,,,1.731236,,,,,,,,,,,,,86e9e2cf-21c2-459b-b91a-a90e998c4605,411,,"[64.3, 28.7]",3879701,7,,,,,2.5467126,,Right Foot,,,,"[47.6, 40.0]",,Ground Pass,20.16383,,,,Leonardo Bonucci,7173.0,,,,,,1,Regular Play,Claudio Marchisio,8294.0,Center Defensive Midfield,16,Juventus,224,['7f1338fd-9a85-430f-8223-a339e1c00963'],25,,,,,,,,,,,,,,,,Juventus,224,00:07:25.266,Pass,
,,,,,,,,,,,,,,,,,,,1.30242,,,,,,,,,,,,,4b2443d0-bc81-4469-a469-b135af6ba792,414,,"[53.3, 41.2]",3879701,7,,,,,-0.6363953,,Right Foot,,,,"[78.2, 22.8]",,Low Pass,30.960781,,,,Paul Pogba,20004.0,,,,,,1,Regular Play,Leonardo Bonucci,7173.0,Center Back,16,Juventus,224,['fe7e6714-4961-47d1-b243-68278818c024'],28,,,,,,,,,,,,,,,,Juventus,224,00:07:28.597,Pass,
,,,,,,,,,,,,,,,,,,,1.419806,,,,,,,,,,,,,9228d2da-c553-40be-b954-43c415442e19,418,,"[79.3, 26.1]",3879701,7,,,,,0.8259165,,Right Foot,,,,"[86.4, 33.8]",,Ground Pass,10.473777,,,,Paulo Bruno Exequiel Dybala,5743.0,,,,,,1,Regular Play,Paul Pogba,20004.0,Left Center Midfield,16,Juventus,224,['e2b62794-3d2f-461c-9b46-2218d437ce62'],32,,,,,,,,,,,,,,,,Juventus,224,00:07:32.735,Pass,
,,,,,,,,,,,,,,,,,,,1.414522,,,,,,,,,,,,,2aa08b72-1892-4ef2-bc4b-b406d1da65c5,421,,"[83.5, 37.3]",3879701,7,,,,,1.082292,,Left Foot,,,,"[91.1, 51.6]",,Ground Pass,16.194136,,,,Sami Khedira,5566.0,,,,,,1,Regular Play,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,16,Juventus,224,['63f42e9f-051c-4942-a411-ed2e89c0e4aa'],35,,,,,,,,,,,,,,,,Juventus,224,00:07:35.497,Pass,
,,,,,,,,,,,,,,,,,,,0.664062,,,,,,,,,,,,,ff3aa31b-f0f8-4215-835a-15f0def4093f,423,,"[91.1, 51.6]",3879701,7,,,,,-0.48216403,,Right Foot,,,,"[101.8, 46.0]",,Ground Pass,12.076838,,,,Mario Mandžukić,5472.0,,,,,,1,Regular Play,Sami Khedira,5566.0,Right Center Midfield,16,Juventus,224,['9861dcd9-eac2-4993-8343-7c717b77411f'],36,,,,,,,,,,,,,,,,Juventus,224,00:07:36.911,Pass,
,,,,,,,,,,,,,,,,,,,0.507034,,,,,,,,,,,,,8d64d371-20ac-4728-b54a-7fd3373fef08,426,,"[100.9, 45.5]",3879701,7,,,,,-0.98279375,,Right Foot,,,,"[104.3, 40.4]",,Ground Pass,6.129437,,Incomplete,,Sami Khedira,5566.0,,,,,,1,Regular Play,Mario Mandžukić,5472.0,Left Center Forward,16,Juventus,224,"['cfa9d775-9228-43f2-8c62-6ffaea69be73', 'e894bbe9-f0e7-4ca4-901a-2755c0c4954e']",38,,,,,,,,,,,,,,,,Juventus,224,00:07:38.442,Pass,
,,,,,,,,,,,,,,,,,,,1.414602,,,,,,,,,,,,,62f0709b-7315-470d-a533-b14ac833ba73,429,,"[75.4, 80.0]",3879701,7,,True,,,-1.5276576,,,,,,"[76.0, 66.1]",,Low Pass,13.912944,,,,Claudio Marchisio,8294.0,,,,,Throw-in,1,From Throw In,Andrea Barzagli,6943.0,Right Center Back,17,Juventus,224,['b23bfdd2-830a-40e7-9ae2-c8cd624f4981'],45,,,,,,,,,,,,,,,,Juventus,224,00:07:45.573,Pass,
,,,,,,,,,,,,,,,,,,,1.983815,,,,,,,,,,,,,74cebabd-f6a3-4660-95e8-155ef606aed4,431,,"[76.0, 66.1]",3879701,7,,,,,1.6154096,,Head,,,,"[75.5, 77.3]",,High Pass,11.211155,,,,Andrea Barzagli,6943.0,,,,,,1,From Throw In,Claudio Marchisio,8294.0,Center Defensive Midfield,17,Juventus,224,['b66e21f0-d7ff-4eab-ad5b-46ce7379620a'],47,,,,,,,,,,,,,,,,Juventus,224,00:07:47.132,Pass,
,,,,,,,,,,,,,,,,,,,1.279806,,,,,,,,,,,,,ba45a56f-55a2-454e-aee0-26a5d00db9ba,434,,"[76.6, 74.1]",3879701,7,,,,,-2.226492,,Right Foot,,,,"[70.6, 66.3]",,Ground Pass,9.840732,,,,Claudio Marchisio,8294.0,,,,,,1,From Throw In,Andrea Barzagli,6943.0,Right Center Back,17,Juventus,224,['bf96b163-ad5e-49ba-abed-f5fb3d444b22'],49,,,,,,,,,,,,,,,,Juventus,224,00:07:49.969,Pass,
,,,,,,,,,,,,,,,,,,,1.385681,,,,,,,,,,,,,e5145d5c-f3c1-4185-84bd-2821193a9145,441,,"[8.8, 36.5]",3879701,9,,True,,,-1.1751894,,Keeper Arm,,,,"[19.7, 10.4]",,Ground Pass,28.284624,,,,Antonio Rüdiger,3167.0,,,,,,1,From Keeper,Wojciech Szczęsny,5669.0,Goalkeeper,20,AS Roma,229,['d30babfc-f941-4bf3-9cc8-a6456eb1c959'],54,,,,,,,,,,,,,,,,AS Roma,229,00:09:54.702,Pass,
,,,,,,,,,,,,,,,,,,,1.620587,,,,,,,,,,,,,28369cda-57f6-4ffe-a271-0f566f4dcfab,443,,"[21.3, 8.8]",3879701,9,,True,,,-0.18022636,,Left Foot,,,,"[44.9, 4.5]",,Ground Pass,23.988539,,,,Lucas Digne,6849.0,,,,,,1,From Keeper,Antonio Rüdiger,3167.0,Left Center Back,20,AS Roma,229,['392e34a5-cf99-4f75-bebb-edde4e64c2dc'],56,,,,,,,,,,,,,,,,AS Roma,229,00:09:56.338,Pass,
,,,,,,,,,,,,,,,,,,,0.747515,,,,,,,,,,,,,661fb495-b3cd-400a-86c1-bcfd7b58f405,445,,"[50.3, 6.4]",3879701,9,,,,,2.1958191,,Left Foot,,,,"[44.6, 14.3]",,Ground Pass,9.741663,,,,Miralem Pjanić,6947.0,,,,,,1,From Keeper,Lucas Digne,6849.0,Left Wing Back,20,AS Roma,229,['c5cbe478-19bc-4adb-a958-8398f2935990'],59,,,,,,,,,,,,,,,,AS Roma,229,00:09:59.846,Pass,
,,,,,,,,,,,,,,,,,,,1.252972,,,,,,,,,,,,,d0274411-6f09-4cb3-ab02-50f5540d6976,449,,"[46.8, 11.6]",3879701,10,,,,,-2.643277,,Right Foot,,,,"[33.2, 4.2]",,Ground Pass,15.482894,,,,Antonio Rüdiger,3167.0,,,,,,1,From Keeper,Miralem Pjanić,6947.0,Left Defensive Midfield,20,AS Roma,229,['de24e38f-d28c-4f4b-9942-13e56f43fa2e'],1,,,,,,,,,,,,,,,,AS Roma,229,00:10:01.485,Pass,
,,,,,,,,,,,,,,,,,,,2.159929,,,,,,,,,,,,,d4f92a63-750f-42c2-b85c-26c53f199e11,452,,"[31.4, 6.1]",3879701,10,,,,,2.6489077,,Right Foot,,,,"[2.9, 21.4]",,Ground Pass,32.34718,,,,Wojciech Szczęsny,5669.0,,,,,,1,From Keeper,Antonio Rüdiger,3167.0,Left Center Back,20,AS Roma,229,['5471693b-f3c6-4ad3-ae2c-e6266709b1d9'],3,,,,,,,,,,,,,,,,AS Roma,229,00:10:03.987,Pass,
,,,,,,,,,,,,,,,,,,,2.62651,,,,,,,,,,,,,65a87b8f-f316-4f07-a55b-cb4c92044347,456,,"[2.1, 25.5]",3879701,10,,,,,0.92474884,,Right Foot,,,,"[35.2, 69.4]",,High Pass,54.98018,,,,Alessandro Florenzi,6964.0,,True,,,,1,From Keeper,Wojciech Szczęsny,5669.0,Goalkeeper,20,AS Roma,229,"['56645961-270a-4e5b-806c-a69faa7cfbc7', '7b71d81f-8850-4e1a-83de-2b990cb4fd9b']",7,,,,,,,,,,,,,,,,AS Roma,229,00:10:07.359,Pass,True
,,,,,,,,,,,,,,,,,,,1.744491,,,,,,,,,,,,,113783f9-cca7-431d-a54b-dcd690030c87,458,,"[35.3, 68.8]",3879701,10,,,,,0.109153464,,Head,,,,"[49.9, 70.4]",,Low Pass,14.687409,,,,Mohamed Salah,3531.0,,,,,,1,From Keeper,Alessandro Florenzi,6964.0,Right Wing Back,20,AS Roma,229,['6d5d8514-e584-41fc-8f98-b2cf9e46000e'],9,,,,,,,,,,,,,,,,AS Roma,229,00:10:09.985,Pass,
,,,,,,,,,,,,,,,,,,,0.837181,,,,,,,,,,,,,4791fed0-ffd1-4447-92fd-c6002bfdbc0a,464,,"[43.0, 74.6]",3879701,10,,True,,,-1.1952733,,Right Foot,,,,"[47.1, 64.2]",,Ground Pass,11.178998,,Incomplete,,Mohamed Salah,3531.0,,,,,Recovery,1,From Keeper,Alessandro Florenzi,6964.0,Right Wing Back,20,AS Roma,229,"['64778517-aea5-4053-8855-748a65359481', '82f470be-abca-4697-898d-4f6abcb5526a']",13,,,,,,,,,,,,,,,,AS Roma,229,00:10:13.695,Pass,
,,,,,,,,,,,,,,,,,,,1.308399,,,,,,,,,,,,,64778517-aea5-4053-8855-748a65359481,466,,"[73.0, 15.9]",3879701,10,,,,,-2.4714706,,Right Foot,,,,"[62.4, 7.5]",,Ground Pass,13.524792,,,,Giorgio Chiellini,6954.0,,,,,Recovery,1,Regular Play,Claudio Marchisio,8294.0,Center Defensive Midfield,21,Juventus,224,"['4791fed0-ffd1-4447-92fd-c6002bfdbc0a', '58de0a85-ce84-43f8-b375-d270f9a053e1']",14,,,,,,,,,,,,,,,,Juventus,224,00:10:14.532,Pass,
,,,,,,,,,,,,,,,,,,,1.586095,,,,,,,,,,,,,4b9a7b64-9fac-423f-8d13-6bf42a09ebfd,469,,"[62.4, 7.5]",3879701,10,,,,,0.039349757,,Left Foot,,,,"[87.8, 8.5]",,Low Pass,25.419678,,,,Paul Pogba,20004.0,,,,,,1,Regular Play,Giorgio Chiellini,6954.0,Left Center Back,21,Juventus,224,['758b32b1-92a3-4df8-877b-7264b360154c'],15,,,,,,,,,,,,,,,,Juventus,224,00:10:15.992,Pass,
,,,,,,,,,,,,,,,,,,,1.726406,,,,,,,,,,,,,42db8814-8a5a-4886-a97d-6d2f37769a53,473,,"[25.7, 67.8]",3879701,10,,,,,1.3901777,,Right Foot,,,,"[27.8, 79.3]",,Low Pass,11.690166,,Out,,William Vainqueur,23241.0,,,,,Recovery,1,Regular Play,Konstantinos Manolas,7048.0,Right Center Back,21,Juventus,224,['64e6219a-da51-4921-aff1-3285125a7938'],18,,,,,,,,,,,,,,,,AS Roma,229,00:10:18.869,Pass,
,,,,,,,,,,,,,,,,,,,1.635215,,,,,,,,,,,,,02bee222-10f3-4539-a0a7-227bafa30f6e,475,,"[89.3, 0.1]",3879701,10,,,,,2.7888129,,,,,,"[67.3, 8.2]",,Low Pass,23.443762,,,,Giorgio Chiellini,6954.0,,,,,Throw-in,1,From Throw In,Patrice Evra,20008.0,Left Wing Back,22,Juventus,224,['b134d0f2-d8fb-4d28-bd3e-c23deba5c17d'],24,,,,,,,,,,,,,,,,Juventus,224,00:10:24.595,Pass,
,,,,,,,,,,,,,,,,,,,1.274056,,,,,,,,,,,,,9711a967-56da-469d-b652-d66146ccb150,478,,"[56.6, 10.2]",3879701,10,,,,,1.1149206,,Left Foot,,,,"[64.2, 25.7]",,Ground Pass,17.262966,,,,Claudio Marchisio,8294.0,,,,,,1,From Throw In,Giorgio Chiellini,6954.0,Left Center Back,22,Juventus,224,['1ca37308-bc11-4c48-ba5a-47080755db5c'],29,,,,,,,,,,,,,,,,Juventus,224,00:10:29.593,Pass,
,,,,,,,,,,,,,,,,,,,1.217265,,,,,,,,,,,,,c86dc12a-839f-49dc-aecb-ee17a2195367,481,,"[63.8, 29.3]",3879701,10,,,,,-1.7023845,,Right Foot,,,,"[62.0, 15.7]",,Ground Pass,13.7186,,,,Giorgio Chiellini,6954.0,,,,,,1,From Throw In,Claudio Marchisio,8294.0,Center Defensive Midfield,22,Juventus,224,['ca2d6683-b8d5-485f-b511-83accd658875'],32,,,,,,,,,,,,,,,,Juventus,224,00:10:32.774,Pass,
,,,,,,,,,,,,,,,,,,,1.906099,,,,,,,,,,,,,861d9fe3-53f7-4ab8-b1e5-522ae676ac6d,484,,"[64.6, 14.9]",3879701,10,,,,,2.1729198,,Left Foot,,,,"[46.8, 40.8]",,Ground Pass,31.426899,,,,Leonardo Bonucci,7173.0,,,,,,1,From Throw In,Giorgio Chiellini,6954.0,Left Center Back,22,Juventus,224,['2978713d-05b5-462d-add7-f151be95dcd6'],35,,,,,,,,,,,,,,,,Juventus,224,00:10:35.012,Pass,
,,,,,,,,,,,,,,,,,,,1.999931,,,,,,,,,,,,,61b032a4-baf0-48bc-a6f4-b5a573d31a56,487,,"[53.0, 43.6]",3879701,10,,,,,1.0607604,,Right Foot,,,,"[64.3, 63.8]",,Ground Pass,23.145842,,,,Andrea Barzagli,6943.0,,,,,,1,From Throw In,Leonardo Bonucci,7173.0,Center Back,22,Juventus,224,['7151828a-44b9-4a97-9886-66fc891be4fe'],38,,,,,,,,,,,,,,,,Juventus,224,00:10:38.429,Pass,
,,,,,,,,,,,,,,,,,,,0.756992,,,,,,,,,,,,,ac0a0ff1-fccd-4d9e-a1a9-9977d570f461,490,,"[69.8, 58.7]",3879701,10,,,,,-0.97018176,,Right Foot,,,,"[78.5, 46.0]",,Ground Pass,15.394155,,,,Paulo Bruno Exequiel Dybala,5743.0,,,,,,1,From Throw In,Andrea Barzagli,6943.0,Right Center Back,22,Juventus,224,['191e017d-12dd-4a87-bbf7-fbc9f3638503'],41,,,,,,,,,,,,,,,,Juventus,224,00:10:41.933,Pass,
,,,,,,,,,,,,,,,,,,,1.528662,,,,,,,,,,,,,5343d30b-1f1e-4500-8daf-1e808acdf56f,493,,"[78.5, 46.4]",3879701,10,,,,,2.0111923,,Left Foot,,,,"[70.3, 63.8]",,Ground Pass,19.235384,,,,Andrea Barzagli,6943.0,,,,,,1,From Throw In,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,22,Juventus,224,['92fa5ea9-e076-4958-92eb-53f0726c8de2'],42,,,,,,,,,,,,,,,,Juventus,224,00:10:42.791,Pass,
,,,,,,,,,,,,,,,,,,,1.242728,,,,,,,,,,,,,c7a33a94-c3b9-41af-9a3d-6576749ad885,496,,"[69.5, 63.3]",3879701,10,,,,,1.2843741,,Right Foot,,,,"[73.8, 77.9]",,Ground Pass,15.220053,,,,Stephan Lichtsteiner,5541.0,,,,,,1,From Throw In,Andrea Barzagli,6943.0,Right Center Back,22,Juventus,224,['dc16ee15-da34-4026-8867-b6e3e6fbc428'],45,,,,,,,,,,,,,,,,Juventus,224,00:10:45.124,Pass,
,,,,,,,,,,,,,,,,,,,1.191275,,,,,,,,,,,,,29ec1f7d-49e9-4e07-b7cb-23e52c52580d,499,,"[74.7, 77.0]",3879701,10,,,,,-0.73625743,,Right Foot,,,,"[84.3, 68.3]",,Ground Pass,12.955694,,,,Sami Khedira,5566.0,,,,,,1,From Throw In,Stephan Lichtsteiner,5541.0,Right Wing Back,22,Juventus,224,['3621eb10-43bf-4cf3-8ef1-3a9854376bfa'],47,,,,,,,,,,,,,,,,Juventus,224,00:10:47.499,Pass,
,,,,,,,,,,,,,,,,,,,0.978241,,,,,,,,,,,,,21c4e8ac-7173-4fe5-9f9d-bc5d0165ca69,501,,"[84.3, 68.3]",3879701,10,,,,,-2.6637616,,Right Foot,,,,"[73.1, 62.5]",,Ground Pass,12.612692,,,,Claudio Marchisio,8294.0,,,,,,1,From Throw In,Sami Khedira,5566.0,Right Center Midfield,22,Juventus,224,['6ce62601-6f57-4ec2-b3d5-a9d707efe8d0'],48,,,,,,,,,,,,,,,,Juventus,224,00:10:48.690,Pass,
,,,,,,,,,,,,,,,,,,,1.591179,,,,,,,,,,,,,d7412c5d-902c-41f8-8873-6e960e84c905,504,,"[76.1, 60.3]",3879701,10,,,,,-1.758134,,Right Foot,,,,"[69.2, 23.9]",,Ground Pass,37.04821,,,,Giorgio Chiellini,6954.0,,,,,,1,From Throw In,Claudio Marchisio,8294.0,Center Defensive Midfield,22,Juventus,224,['9149a8bb-d172-4593-84b0-77fef5c11ce7'],51,,,,,,,,,,,,,,,,Juventus,224,00:10:51.662,Pass,
,,,,,,,,,,,,,,,,,,,1.083697,,,,,,,,,,,,,0781db41-61dd-4392-aae6-49a6de0cf56e,507,,"[73.8, 27.1]",3879701,10,,,,,1.6577138,,Left Foot,,,,"[71.7, 51.2]",,Ground Pass,24.19132,,,,Claudio Marchisio,8294.0,,,,,,1,From Throw In,Giorgio Chiellini,6954.0,Left Center Back,22,Juventus,224,['bad559a0-7381-4052-bef6-722aca969940'],55,,,,,,,,,,,,,,,,Juventus,224,00:10:55.756,Pass,
,,,,,,,,,,,,,,,,,,,1.623,,,,,,,,,,,,,e484e72c-1891-45fd-b16d-8610bc0d577b,510,,"[71.7, 53.0]",3879701,10,,,,,1.1500329,,Right Foot,,,,"[81.5, 74.9]",,Ground Pass,23.992706,,,,Sami Khedira,5566.0,,,,,,1,From Throw In,Claudio Marchisio,8294.0,Center Defensive Midfield,22,Juventus,224,['4de60bf2-2efc-411b-bfd4-d73c3afa086e'],57,,,,,,,,,,,,,,,,Juventus,224,00:10:57.850,Pass,
,,,,,,,,,,,,,,,,,,,1.243728,,,,,,,,,,,,,d2173d66-b983-4f51-8d62-d9c24a349dee,513,,"[81.5, 74.9]",3879701,10,,,,,-3.0233352,,Right Foot,,,,"[71.4, 73.7]",,Ground Pass,10.171038,,,,Andrea Barzagli,6943.0,,,,,,1,From Throw In,Sami Khedira,5566.0,Right Center Midfield,22,Juventus,224,['15e4da35-ca03-44c8-810e-60b9ba40c5e0'],59,,,,,,,,,,,,,,,,Juventus,224,00:10:59.738,Pass,
