50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b5fdfde-0f75-4413-bc24-1340a3948c42,3775,,,"[65.4, 9.7]",3879550,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matías Ariel Fernández Fernández,26192.0,Left Attacking Midfield,144,Fiorentina,239,['f64ae6ea-5025-4a76-be6c-2945babf0a61'],52,,,,,,,,,,,,,,,,,,Fiorentina,239,00:37:52.640,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5a2b263-33ec-42b9-8315-89b440d51554,3780,,,"[45.8, 6.3]",3879550,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Davide Astori,8275.0,Left Center Back,145,Fiorentina,239,['05f764f0-4a17-4565-9d92-ef9dc3360450'],5,,,,,,,,,,,,,,,,,,Fiorentina,239,00:38:05.156,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0b17986-ed2a-4e45-9a39-cd44caa9c7d9,3783,,,"[40.4, 29.2]",3879550,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gonzalo Javier Rodríguez,25931.0,Center Back,145,Fiorentina,239,['9ba1e2f0-c2ae-400f-bd59-57eafb46488d'],7,,,,,,,,,,,,,,,,,,Fiorentina,239,00:38:07.618,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ff5bd1d-f0e5-40be-8f40-925e02e5b0da,3786,,,"[62.2, 72.0]",3879550,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gilberto Moraes Junior,25303.0,Right Wing Back,145,Fiorentina,239,['1b4597ee-d45d-4ece-b9ab-603bd1ccb28b'],11,,,,,,,,,,,,,,,,,,Fiorentina,239,00:38:11.154,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21797a0a-c93a-49ca-b9bc-ea016317bc13,3796,,,"[95.0, 76.0]",3879550,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Matías Vecino Falero,5255.0,Left Defensive Midfield,146,Fiorentina,239,['8b81d297-ac3c-4d43-b905-377114509dea'],52,,,,,,,,,,,,,,,,,,Fiorentina,239,00:38:52.416,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7b80cce-4ba3-4e1b-916d-d6769cd58442,3798,,,"[69.0, 47.4]",3879550,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gonzalo Javier Rodríguez,25931.0,Center Back,146,Fiorentina,239,['6e62010e-0192-4374-a1ae-a45776f730c6'],57,,,,,,,,,,,,,,,,,,Fiorentina,239,00:38:57.113,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21cd3cfe-89ce-4d6e-b904-0f38fa92a07a,3801,,,"[72.0, 61.7]",3879550,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Matías Vecino Falero,5255.0,Left Defensive Midfield,146,Fiorentina,239,['edb35bf6-9f41-4703-bd40-5df8aaf4a92f'],59,,,,,,,,,,,,,,,,,,Fiorentina,239,00:38:59.469,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ebe0e78-187c-4124-9cac-c36f0ce19768,3804,,,"[61.8, 24.9]",3879550,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Davide Astori,8275.0,Left Center Back,146,Fiorentina,239,['7e83d351-586b-400b-965d-2312aec5d15e'],2,,,,,,,,,,,,,,,,,,Fiorentina,239,00:39:02.236,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36580fc4-90de-4dc9-8eb7-0622486ae72b,3807,,,"[74.2, 11.0]",3879550,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Matías Ariel Fernández Fernández,26192.0,Left Attacking Midfield,146,Fiorentina,239,['d3ab8f8b-2558-46ea-8991-2106b09e8248'],5,,,,,,,,,,,,,,,,,,Fiorentina,239,00:39:05.138,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40da115a-2681-4f45-ae7d-ba2639b9e127,3810,,,"[93.3, 5.4]",3879550,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Nenad Tomović,7056.0,Right Center Back,146,Fiorentina,239,['67c5e3b4-a355-4414-b265-d8b1bca67d17'],8,,,,,,,,,,,,,,,,,,Fiorentina,239,00:39:08.739,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe98c32e-473d-49e1-b887-eae5f4f65c58,3813,,,"[71.9, 12.9]",3879550,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Matías Vecino Falero,5255.0,Left Defensive Midfield,146,Fiorentina,239,['db725f51-b1d5-467d-83f5-1ceb11db58ed'],11,,,,,,,,,,,,,,,,,,Fiorentina,239,00:39:11.385,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e77eeda4-1b52-4696-9fc4-4ee8aa525ca5,3816,,,"[43.6, 32.5]",3879550,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gonzalo Javier Rodríguez,25931.0,Center Back,146,Fiorentina,239,['e5ca3a31-3002-478b-8d3f-f350f076f199'],15,,,,,,,,,,,,,,,,,,Fiorentina,239,00:39:15.296,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efcce798-d83d-498d-bf61-2e32577e4539,3819,,,"[55.6, 13.5]",3879550,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Davide Astori,8275.0,Left Center Back,146,Fiorentina,239,['8f639b2b-c49c-4805-8491-4b08a79a8845'],17,,,,,,,,,,,,,,,,,,Fiorentina,239,00:39:17.952,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751c920b-572d-4bff-9111-2a016aca1c16,3822,,,"[63.1, 9.7]",3879550,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Matías Ariel Fernández Fernández,26192.0,Left Attacking Midfield,146,Fiorentina,239,['9e26bdee-ac55-42af-a460-55d2a36900c6'],19,,,,,,,,,,,,,,,,,,Fiorentina,239,00:39:19.656,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5a37c74-aee1-422c-ad1b-5958b6742ce7,3826,,,"[50.2, 13.7]",3879550,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Davide Astori,8275.0,Left Center Back,146,Fiorentina,239,['50023353-531b-485d-9883-b7de2055557c'],21,,,,,,,,,,,,,,,,,,Fiorentina,239,00:39:21.434,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ee05f8e-0882-46b9-8e2f-0079dfa11304,3830,,,"[17.5, 37.3]",3879550,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Anton Ciprian Tătărușanu,3112.0,Goalkeeper,146,Fiorentina,239,['ce6e9eec-80b1-4f7d-b589-68ffaf798446'],24,,,,,,,,,,,,,,,,,,Fiorentina,239,00:39:24.991,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72490e52-5050-4b26-a178-78e4725356bd,3834,,,"[25.0, 66.7]",3879550,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Nenad Tomović,7056.0,Right Center Back,146,Fiorentina,239,['9b3d267d-1493-4e73-bc50-b0dd32f5cef4'],27,,,,,,,,,,,,,,,,,,Fiorentina,239,00:39:27.963,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af5483a4-623d-4449-a1c7-f8478764f465,3837,,,"[37.7, 77.4]",3879550,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Josip Iličić,7139.0,Right Attacking Midfield,146,Fiorentina,239,['b4ed96df-5569-445a-b326-010e0d22c75e'],30,,,,,,,,,,,,,,,,,,Fiorentina,239,00:39:30.462,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8012558-bc40-4ecd-bb94-bbda49974bfc,3840,,,"[38.0, 65.8]",3879550,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Borja Valero Iglesias,6997.0,Right Defensive Midfield,146,Fiorentina,239,['1b08ae6c-3eb0-4ca6-ad60-76f2bc56d96d'],31,,,,,,,,,,,,,,,,,,Fiorentina,239,00:39:31.954,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c2e40f4-c0a8-407d-bce1-d7fd43cbb6f0,3844,,,"[36.4, 70.5]",3879550,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Josip Iličić,7139.0,Right Attacking Midfield,146,Fiorentina,239,['71e2e757-dcea-40ad-b826-264fafac6935'],33,,,,,,,,,,,,,,,,,,Fiorentina,239,00:39:33.147,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fb90267-9746-4cfa-b887-deaffdddf12a,3847,,,"[56.4, 65.0]",3879550,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gilberto Moraes Junior,25303.0,Right Wing Back,146,Fiorentina,239,['2507e808-5cf5-4322-85d3-a59488eb639f'],34,,,,,,,,,,,,,,,,,,Fiorentina,239,00:39:34.571,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2f0b3e6-e1be-4b6c-926c-2a50de5f526d,3853,,,"[58.8, 27.1]",3879550,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcelo Brozović,5469.0,Right Center Midfield,147,Inter Milan,238,['e54d9e5f-0cb5-4c53-a4c6-ec29a9357db5'],1,,,,,,,,,,,,,,,,,,Inter Milan,238,00:40:01.645,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061b5fa2-cb9f-483a-88ac-40f5713c780b,3856,,,"[64.1, 3.8]",3879550,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alex Nicolao Telles,11183.0,Left Back,147,Inter Milan,238,['c49128a0-8184-4f03-b1dd-946014a0f08c'],4,,,,,,,,,,,,,,,,,,Inter Milan,238,00:40:04.421,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ca4bce2-1d3e-407c-87c2-c4a63830b0e8,3860,,,"[43.3, 8.7]",3879550,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Davide Santon,6999.0,Left Center Back,147,Inter Milan,238,['c748d19e-82c2-4c4d-a4e9-db850f19b662'],6,,,,,,,,,,,,,,,,,,Inter Milan,238,00:40:06.568,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70728474-262e-4993-aedc-5777da5471a4,3863,,,"[10.4, 27.9]",3879550,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samir Handanovič,7001.0,Goalkeeper,147,Inter Milan,238,['8c06cec3-e568-4951-a566-1927f4b39e10'],9,,,,,,,,,,,,,,,,,,Inter Milan,238,00:40:09.871,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd90fce5-bada-43b1-8e50-16b7f0ae3868,3868,,,"[68.0, 59.4]",3879550,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gilberto Moraes Junior,25303.0,Right Wing Back,147,Inter Milan,238,['3963d3c0-664e-48da-862b-dfc03c609fbd'],15,,,,,,,,,,,,,,,,,,Fiorentina,239,00:40:15.194,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79c930a2-7f2f-4442-9ced-1ccb3e18732a,3874,,,"[11.9, 65.8]",3879550,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anton Ciprian Tătărușanu,3112.0,Goalkeeper,148,Fiorentina,239,['809ab103-dbca-41c4-8913-bd6727c816ab'],21,,,,,,,,,,,,,,,,,,Fiorentina,239,00:40:21.957,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89a76f6d-0212-405e-b28c-8b2e1003f273,3877,,,"[9.2, 30.4]",3879550,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Davide Astori,8275.0,Left Center Back,148,Fiorentina,239,['dc5e73d6-6741-46f1-9f78-25e41ac7943c'],25,,,,,,,,,,,,,,,,,,Fiorentina,239,00:40:25.808,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cc6255f-1648-47ea-a12e-4625bd4685aa,3880,,,"[22.8, 6.1]",3879550,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Alonso Mendoza,3964.0,Left Wing Back,148,Fiorentina,239,['c94ee3c4-cf55-4e70-85a7-5446d01091ab'],28,,,,,,,,,,,,,,,,,,Fiorentina,239,00:40:28.668,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527cd409-5c71-4009-9766-d32117548c68,3883,,,"[11.9, 22.2]",3879550,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Davide Astori,8275.0,Left Center Back,148,Fiorentina,239,['83fdb57b-67a3-4d83-ab2a-1c712302914a'],31,,,,,,,,,,,,,,,,,,Fiorentina,239,00:40:31.400,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e532cf41-338e-42bb-9201-4f08fb6b60e5,3886,,,"[21.8, 65.0]",3879550,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nenad Tomović,7056.0,Right Center Back,148,Fiorentina,239,['7780bcbd-fa12-4ce8-9601-9982a80520cb'],35,,,,,,,,,,,,,,,,,,Fiorentina,239,00:40:35.421,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98e9e6b2-e2be-4b5a-9216-18f5cbab611f,3889,,,"[42.0, 76.1]",3879550,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilberto Moraes Junior,25303.0,Right Wing Back,148,Fiorentina,239,['eef21511-8c26-433b-8a14-be588275a22c'],38,,,,,,,,,,,,,,,,,,Fiorentina,239,00:40:38.383,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14b262cc-6daf-4bf7-b6a2-be44ece126db,3892,,,"[36.4, 64.6]",3879550,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Valero Iglesias,6997.0,Right Defensive Midfield,148,Fiorentina,239,['ca1648a4-01f2-45b2-b6d7-473772fa3134'],40,,,,,,,,,,,,,,,,,,Fiorentina,239,00:40:40.233,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a5f8f2c-79a9-49e3-821d-b72d531049d5,3896,,,"[52.1, 57.5]",3879550,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josip Iličić,7139.0,Right Attacking Midfield,148,Fiorentina,239,['cd3dbe42-52f0-4ae3-95f5-314178aaf5e4'],43,,,,,,,,,,,,,,,,,,Fiorentina,239,00:40:43.462,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4eabef-1bb7-49ff-a820-b52c6485a907,3899,,,"[66.4, 76.4]",3879550,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilberto Moraes Junior,25303.0,Right Wing Back,148,Fiorentina,239,['f84fbce4-30ba-4211-bcaa-33faea310af2'],46,,,,,,,,,,,,,,,,,,Fiorentina,239,00:40:46.140,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b32d3d6-d7aa-4755-80d8-f10ca08e3d84,3902,,,"[58.7, 73.7]",3879550,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nenad Tomović,7056.0,Right Center Back,148,Fiorentina,239,['6780907c-b7c0-44cf-b112-85be01f58adb'],51,,,,,,,,,,,,,,,,,,Fiorentina,239,00:40:51.614,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbef65b8-4100-4cee-958a-9eb8eb671732,3905,,,"[31.9, 66.0]",3879550,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Javier Rodríguez,25931.0,Center Back,148,Fiorentina,239,['adfe31da-e157-4360-9fae-1282ea79e237'],54,,,,,,,,,,,,,,,,,,Fiorentina,239,00:40:54.559,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12637a73-e2fc-4ceb-bf70-b34fa5046a1f,3908,,,"[40.3, 29.2]",3879550,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Davide Astori,8275.0,Left Center Back,148,Fiorentina,239,['95800b44-cb25-4821-84be-fbe6a773b9f3'],57,,,,,,,,,,,,,,,,,,Fiorentina,239,00:40:57.560,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02c9a80d-4a41-4bad-a321-d1bf5d48eafd,3911,,,"[60.8, 21.0]",3879550,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matías Ariel Fernández Fernández,26192.0,Left Attacking Midfield,148,Fiorentina,239,['220f2f9d-28b5-4096-8233-9b053157c3f2'],0,,,,,,,,,,,,,,,,,,Fiorentina,239,00:41:00.364,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90e67695-92d8-4729-b023-758f40aab225,3915,,,"[46.5, 26.3]",3879550,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Davide Astori,8275.0,Left Center Back,148,Fiorentina,239,['00a4f708-92c7-4a28-aa7d-33781c0ab130'],2,,,,,,,,,,,,,,,,,,Fiorentina,239,00:41:02.443,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc5dc53f-1391-4f5f-b0bd-ea32f401f187,3918,,,"[52.1, 38.7]",3879550,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Valero Iglesias,6997.0,Right Defensive Midfield,148,Fiorentina,239,['51655aef-e88a-46b1-8ec2-0b411393e4ae'],4,,,,,,,,,,,,,,,,,,Fiorentina,239,00:41:04.247,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c71a1904-f1b6-4e78-bb60-97786afc2609,3921,,,"[49.2, 65.2]",3879550,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nenad Tomović,7056.0,Right Center Back,148,Fiorentina,239,['4302e42a-bf0f-4e3a-93df-26dd4f7fc7a0'],6,,,,,,,,,,,,,,,,,,Fiorentina,239,00:41:06.969,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b05000b-aba9-42c3-9b19-96cf44cbfc85,3924,,,"[70.0, 76.1]",3879550,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilberto Moraes Junior,25303.0,Right Wing Back,148,Fiorentina,239,['8e2f5c79-181d-4170-a7b4-cb8a8413fb16'],9,,,,,,,,,,,,,,,,,,Fiorentina,239,00:41:09.264,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deb4db7d-ca46-4cd5-b2ca-9e3108b064b7,3928,,,"[69.4, 69.9]",3879550,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josip Iličić,7139.0,Right Attacking Midfield,148,Fiorentina,239,"['42102535-4d12-4481-8ec3-3b641b0158db', '9d21360b-e933-4e94-a61f-504b637fd624']",11,,,,,,,,,,,,,,,,,,Fiorentina,239,00:41:11.101,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f27aa834-76a6-4adc-9af6-4b355b5086b2,3931,,,"[50.7, 70.2]",3879550,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Valero Iglesias,6997.0,Right Defensive Midfield,148,Fiorentina,239,['74c6f20a-64f2-494b-9373-4c8feb6eb902'],13,,,,,,,,,,,,,,,,,,Fiorentina,239,00:41:13.408,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd9edbf6-73de-4098-8805-ee0737b547f1,3934,,,"[55.1, 74.1]",3879550,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nenad Tomović,7056.0,Right Center Back,148,Fiorentina,239,['78d1c74d-7dab-45cb-9a76-81693d3bd0ec'],14,,,,,,,,,,,,,,,,,,Fiorentina,239,00:41:14.404,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b26ed562-4bd0-4cee-8d8b-0a98823de33c,3937,,,"[50.2, 71.4]",3879550,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Valero Iglesias,6997.0,Right Defensive Midfield,148,Fiorentina,239,['a5aa8d9f-2173-4742-8c20-ba16d3455324'],15,,,,,,,,,,,,,,,,,,Fiorentina,239,00:41:15.451,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ce77bf6-dffc-4a65-acf0-49f6a366e8c2,3940,,,"[63.1, 64.4]",3879550,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josip Iličić,7139.0,Right Attacking Midfield,148,Fiorentina,239,['16c43d73-0b21-43a9-9c1c-ca1eac1a2473'],16,,,,,,,,,,,,,,,,,,Fiorentina,239,00:41:16.872,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bee62aec-c4aa-48c0-baff-858b51a92390,3943,,,"[52.0, 66.3]",3879550,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Valero Iglesias,6997.0,Right Defensive Midfield,148,Fiorentina,239,['1c0a0480-4243-4ac5-befa-2f85d62c21c0'],18,,,,,,,,,,,,,,,,,,Fiorentina,239,00:41:18.875,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a684e924-a605-4103-ac32-aa394d5b15cf,3946,,,"[55.6, 59.2]",3879550,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matías Vecino Falero,5255.0,Left Defensive Midfield,148,Fiorentina,239,['05582599-8544-47c3-81bc-ffe18d0a4226'],20,,,,,,,,,,,,,,,,,,Fiorentina,239,00:41:20.351,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f991f446-0fed-4668-aeaa-a3a0ba3c7256,3950,,,"[60.9, 62.6]",3879550,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josip Iličić,7139.0,Right Attacking Midfield,148,Fiorentina,239,"['cea8f59c-2922-4258-bc7f-8c5ae7b5ac21', 'f7f59aeb-d146-4414-bbdc-637159e3c820']",21,,,,,,,,,,,,,,,,,,Fiorentina,239,00:41:21.688,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95620981-127f-4e72-adb7-b26572f30343,3953,,,"[53.8, 73.1]",3879550,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nenad Tomović,7056.0,Right Center Back,148,Fiorentina,239,['2b7fd0e4-6377-4589-9575-dcfb236bc51a'],23,,,,,,,,,,,,,,,,,,Fiorentina,239,00:41:23.340,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5b446c6-fb42-4c69-8b02-611c25fc4986,3956,,,"[44.9, 68.8]",3879550,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Valero Iglesias,6997.0,Right Defensive Midfield,148,Fiorentina,239,['c4193543-cb4a-43d9-8b2e-b032bab5c1b3'],24,,,,,,,,,,,,,,,,,,Fiorentina,239,00:41:24.672,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2095cf96-96b5-4827-8528-ffc31f01611b,3959,,,"[72.0, 7.3]",3879550,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Alonso Mendoza,3964.0,Left Wing Back,148,Fiorentina,239,['daf6edfa-a179-4ab0-b0b9-85a5ffd51bc1'],29,,,,,,,,,,,,,,,,,,Fiorentina,239,00:41:29.512,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5640098-5a98-4b77-b04f-8f49544fe735,3962,,,"[46.6, 15.4]",3879550,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Davide Astori,8275.0,Left Center Back,148,Fiorentina,239,['cad9069a-b541-4e53-8016-301f5ab9429e'],31,,,,,,,,,,,,,,,,,,Fiorentina,239,00:41:31.631,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6dad046-c198-4d87-9f3e-38817b35b87f,3965,,,"[52.5, 27.8]",3879550,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matías Vecino Falero,5255.0,Left Defensive Midfield,148,Fiorentina,239,['3a7ca730-625e-4f18-b46a-8b1aa20f827f'],34,,,,,,,,,,,,,,,,,,Fiorentina,239,00:41:34.089,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8e59e52-4def-4e0e-9966-f8440d28222f,3968,,,"[45.5, 64.6]",3879550,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nenad Tomović,7056.0,Right Center Back,148,Fiorentina,239,['0f06ce93-d8fa-45c0-a720-ed473198f0b2'],38,,,,,,,,,,,,,,,,,,Fiorentina,239,00:41:38.415,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2338e7a3-7d9b-4d1c-909d-3b5b09862998,3971,,,"[55.7, 60.9]",3879550,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Valero Iglesias,6997.0,Right Defensive Midfield,148,Fiorentina,239,['b3c55d53-78fe-4b44-9a65-005c86ac3504'],43,,,,,,,,,,,,,,,,,,Fiorentina,239,00:41:43.273,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,babec466-73e5-4830-b652-df368cc47bce,3974,,,"[73.6, 11.2]",3879550,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Alonso Mendoza,3964.0,Left Wing Back,148,Fiorentina,239,['f3dd0921-4e93-4756-bffd-e4428665ab4b'],47,,,,,,,,,,,,,,,,,,Fiorentina,239,00:41:47.150,Ball Receipt*,
