ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.324895,,,,,,,,,,,,,32937940-f8dc-45fd-bec9-99561c14eed6,19,,,"[55.0, 60.4]",3879706,0,,,,,-2.6511316,,Left Foot,,,"[34.4, 49.4]",,Ground Pass,,23.352943,,,Gonzalo Javier Rodríguez,25931.0,,,,,,1,From Kick Off,Federico Bernardeschi,7777.0,Right Wing Back,2,Fiorentina,239,['0230ca19-46d1-45a8-bd7c-e979bfc49cf0'],11,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:11.195,Pass,
,,,,,,,,,,,,,,1.924478,,,,,,,,,,,,,1e0e6a9e-f163-4c9d-ac9f-f2d045db77b2,22,,,"[35.7, 46.4]",3879706,0,,,,,-1.301726,,Right Foot,,,"[44.8, 13.4]",,Ground Pass,,34.231712,,,Davide Astori,8275.0,,,,,,1,From Kick Off,Gonzalo Javier Rodríguez,25931.0,Center Back,2,Fiorentina,239,['6567c598-65cd-4278-ba63-0aed11388f2c'],13,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:13.625,Pass,
,,,,,,,,,,,,,,1.871517,,,,,,,,,,,,,22c800ba-7e8e-4ad1-b6f1-fb521902f4d5,26,,,"[56.5, 10.2]",3879706,0,,,,,0.85329366,,Left Foot,,,"[79.8, 36.9]",,High Pass,,35.436985,Incomplete,,Nikola Kalinić,7033.0,,,,,,1,From Kick Off,Davide Astori,8275.0,Left Center Back,2,Fiorentina,239,"['0d4cca7b-93ff-4e2e-8e02-10778c6581cc', '910fedb4-30bd-4119-bf7f-3e56360c3161']",17,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:17.685,Pass,
,,,,,,,,,,,,,,2.241301,,,,,,,,,,,,,67c7b74a-3cef-4add-a572-0db23aac6dc8,32,,,"[56.6, 58.5]",3879706,0,,,,,0.95215195,,Right Foot,,,"[69.2, 76.2]",,Ground Pass,,21.726711,,,Davide Zappacosta,3660.0,,,,,,1,Regular Play,Daniele Baselli,7465.0,Left Center Midfield,3,Torino,241,"['634806a0-7967-40f9-b607-94282f7a2ba8', 'ac3a34f5-ef0e-4ac6-b6e0-45c0cb387438']",24,,,,,,,,,,,,,,,,,Torino,241,00:00:24.869,Pass,True
,,,,,,,,,,,,,,0.863627,,,,,,,,,,,,,ea80c5ba-8eef-4020-beee-d6e593218240,35,,,"[69.2, 76.2]",3879706,0,,,,,-2.7109,,Right Foot,,,"[61.8, 72.8]",,Ground Pass,,8.143709,,,Afriyie Acquah,7474.0,,,,,,1,Regular Play,Davide Zappacosta,3660.0,Right Wing Back,3,Torino,241,['2f984ca2-b92d-4a96-970a-6b8c0e9bbd36'],28,,,,,,,,,,,,,,,,,Torino,241,00:00:28.305,Pass,
,,,,,,,,,,,,,,1.402818,,,,,,,,,,,,,860e6f23-2496-4467-a372-07bb1b3f6cec,42,,,"[73.8, 73.5]",3879706,0,,,,,-1.2518786,,Left Foot,,,"[77.3, 62.9]",,Ground Pass,,11.162885,,,Ciro Immobile,7788.0,,,,,,1,Regular Play,Afriyie Acquah,7474.0,Right Center Midfield,3,Torino,241,"['39cb428e-1ce4-49c3-aeaa-07869d84e417', '4e77609d-bbad-459f-ae52-c6ee0a9fd3c0']",33,,,,,,,,,,,,,,,,,Torino,241,00:00:33.510,Pass,True
,,,,,,,,,,,,,,1.405412,,,,,,,,,,,,,ba3e976f-8d74-4f90-8816-17f983886d40,45,,,"[77.4, 61.5]",3879706,0,,,,,-2.1844916,,Right Foot,,,"[63.1, 41.2]",,Ground Pass,,24.83103,,,Daniele Baselli,7465.0,,,,,,1,Regular Play,Ciro Immobile,7788.0,Left Center Forward,3,Torino,241,['f372d99f-4e81-4d34-9b95-6ae28f4adba1'],36,,,,,,,,,,,,,,,,,Torino,241,00:00:36.052,Pass,
,,,,,,,,,,,,,,1.403483,,,,,,,,,,,,,0e7ffab0-227c-46f6-bed5-14ba1a19b68d,48,,,"[62.7, 34.4]",3879706,0,,,,,-1.141449,,Right Foot,,,"[70.3, 17.8]",,Ground Pass,,18.257053,,,Emiliano Moretti,7476.0,,,,,,1,Regular Play,Daniele Baselli,7465.0,Left Center Midfield,3,Torino,241,['948eecb1-7455-43bc-927a-639552bf1caf'],39,,,,,,,,,,,,,,,,,Torino,241,00:00:39.148,Pass,
,,,,,,,,,,,,,,2.390887,,,,,,,,,,,,,5a5cd491-ebc7-435d-a20b-f1afe864c60e,51,,,"[75.6, 15.6]",3879706,0,,,,,-0.34903422,,Left Foot,,,"[106.1, 4.5]",,Ground Pass,,32.45705,,,Cristian Molinaro,7479.0,,,,,,1,Regular Play,Emiliano Moretti,7476.0,Left Center Back,3,Torino,241,['676cb6c3-915e-4af5-8bf9-cfedc638b795'],41,,,,,,,,,,,,,,,,,Torino,241,00:00:41.581,Pass,
,,,,,,,,,,,,,,1.286609,,,,,,,,,,,,,ec481982-c543-4c3b-9366-a60554766070,58,,,"[109.2, 13.5]",3879706,0,,,,,1.3905517,,Left Foot,True,,"[113.3, 36.0]",,High Pass,,22.870504,Incomplete,,Andrea Belotti,7471.0,,,,,,1,Regular Play,Cristian Molinaro,7479.0,Left Wing Back,3,Torino,241,"['3768efc5-98d5-45c2-947d-b191abed5619', '7445a002-04f8-4c63-8795-752b3eb0d39b']",46,,,,,,,,,,,,,,,,,Torino,241,00:00:46.438,Pass,
,,,,,,,,,,,,,,1.322853,,,,,,,,,,,,,0443bb4a-1120-457d-85ba-3dfbc0226dfd,61,,,"[7.0, 59.5]",3879706,0,,,,,0.5404195,,Head,,,"[14.5, 64.0]",,High Pass,,8.746428,,,Borja Valero Iglesias,6997.0,,,,,Recovery,1,Regular Play,Federico Bernardeschi,7777.0,Right Wing Back,4,Fiorentina,239,['34f8ce70-1a19-4fe2-90b5-06ad646c0082'],49,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:49.821,Pass,
,,,,,,,,,,,,,,1.920841,,,,,,,,,,,,,608be14b-179b-4560-8e24-633abf5a2460,65,,,"[16.1, 65.6]",3879706,0,,,,,-2.3611205,,Right Foot,,,"[5.9, 55.5]",,High Pass,,14.354442,,,Facundo Sebastián Roncaglia,6830.0,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Right Defensive Midfield,4,Fiorentina,239,['d1d260e4-6821-44f9-ae71-f2d6b9bc0d90'],51,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:51.224,Pass,
,,,,,,,,,,,,,,1.140015,,,,,,,,,,,,,2e09cc7e-06e8-4aa8-a4ca-16385b79bfbf,68,,,"[7.0, 54.8]",3879706,0,,,,,1.7154738,,Right Foot,,,"[4.8, 69.9]",,Ground Pass,,15.259423,,,Federico Bernardeschi,7777.0,,,,,,1,Regular Play,Facundo Sebastián Roncaglia,6830.0,Right Center Back,4,Fiorentina,239,['d49c09ad-b740-46ac-a1c3-8bd42dd550e6'],53,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:53.323,Pass,
,,,,,,,,,,,,,,2.842566,,,,,,,,,,,,,219a3396-e7cc-48e7-8617-31ea5eb97495,71,,,"[8.8, 72.4]",3879706,0,,,,,-0.11873708,,Left Foot,,,"[65.8, 65.6]",,High Pass,,57.404182,,,Nikola Kalinić,7033.0,,,,,,1,Regular Play,Federico Bernardeschi,7777.0,Right Wing Back,4,Fiorentina,239,['7fb0e33d-0622-4b29-93c9-0cc2f34e4390'],56,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:56.143,Pass,
,,,,,,,,,,,,,,1.370232,,,,,,,,,,,,,86393afb-de82-4477-beb7-7a4f42424289,74,,,"[66.0, 65.9]",3879706,0,,,,True,-1.9163519,,,,,"[63.3, 58.4]",,Low Pass,,7.971198,Incomplete,,,,,,,,,1,Regular Play,Nikola Kalinić,7033.0,Right Center Forward,4,Fiorentina,239,"['cc179a59-5374-40ea-a502-d5f691a7593c', 'd6f0e40f-1027-43aa-9f15-98b43c846c70']",58,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:58.986,Pass,True
,,,,,,,,,,,,,,2.552025,,,,,,,,,,,,,3cc06cb7-8ee0-41f3-bbd7-7461e207a672,77,,,"[53.2, 21.7]",3879706,1,,,,,1.90347,,Right Foot,,,"[42.8, 51.8]",,Ground Pass,,31.846035,,,Nikola Maksimović,16202.0,,,,,,1,Regular Play,Giuseppe Vives,40430.0,Center Defensive Midfield,5,Torino,241,['8ab6e475-f127-440b-9e0b-879911a87e33'],1,,,,,,,,,,,,,,,,,Torino,241,00:01:01.448,Pass,
,,,,,,,,,,,,,,1.758566,,,,,,,,,,,,,66849d2d-9dd7-49ba-97f9-87aa722d470a,80,,,"[42.8, 52.5]",3879706,1,,,,,0.99945885,,Right Foot,,,"[56.3, 73.5]",,Ground Pass,,24.964975,,,Davide Zappacosta,3660.0,,,,,,1,Regular Play,Nikola Maksimović,16202.0,Right Center Back,5,Torino,241,['888e2144-5a9e-4d85-b64e-12066849f36f'],4,,,,,,,,,,,,,,,,,Torino,241,00:01:04.364,Pass,
,,,,,,,,,,,,,,1.650406,,,,,,,,,,,,,7f480ad1-ef62-46c9-805a-4c42c8926cec,83,,,"[64.3, 68.7]",3879706,1,,,,,-0.30092025,,Left Foot,,,"[87.5, 61.5]",,High Pass,,24.291563,Incomplete,,Ciro Immobile,7788.0,,,,,,1,Regular Play,Davide Zappacosta,3660.0,Right Wing Back,5,Torino,241,"['2a6675bb-d75a-415e-9fb9-b5f98b39434e', 'bb87f07a-9c43-49a6-a186-dc9b36e46aeb']",8,,,,,,,,,,,,,,,,,Torino,241,00:01:08.366,Pass,
,,,,,,,,,,,,,,1.470156,,,,,,,,,,,,,bb87f07a-9c43-49a6-a186-dc9b36e46aeb,85,,,"[32.6, 18.6]",3879706,1,,,,,0.30893075,,Head,,,"[42.0, 21.6]",,Low Pass,,9.867117,,,Borja Valero Iglesias,6997.0,,,,,Recovery,1,Regular Play,Davide Astori,8275.0,Left Center Back,6,Fiorentina,239,"['7f480ad1-ef62-46c9-805a-4c42c8926cec', 'f80f5fe1-b898-436f-a39e-7c209335c5a2']",10,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:10.017,Pass,
,,,,,,,,,,,,,,1.92101,,,,,,,,,,,,,8de098ce-2b80-4eda-a00a-8a178f32d8ed,88,,,"[89.5, 27.7]",3879706,1,,,,,-1.2077256,,Right Foot,,,"[98.2, 4.8]",,Ground Pass,,24.496939,,,Manuel Pasqual,11516.0,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Right Defensive Midfield,6,Fiorentina,239,['d0f0b2be-059f-4483-ba0c-a3ea4b744b42'],24,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:24.835,Pass,
,,,,,,,,,,,,,,0.932773,,,,,,,,,,,,,87dd8fab-083f-46a2-b57a-04871121b405,91,,,"[111.3, 6.6]",3879706,1,,,,,1.4056476,,Left Foot,True,,"[115.3, 30.6]",,Low Pass,,24.33105,Incomplete,,,,,,,,,1,Regular Play,Manuel Pasqual,11516.0,Left Wing Back,6,Fiorentina,239,['12e58b2b-04a1-4cbd-a682-e5e9c1b742e9'],29,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:29.530,Pass,
,,,,,,,,,,,,,,1.091875,,,,,,,,,,,,,dbd7e72b-3134-4586-a68a-05feb088f8d7,99,,,"[3.4, 69.2]",3879706,1,,,,,0.50117266,,Right Foot,,,"[14.9, 75.5]",,Ground Pass,,13.11259,,,Davide Zappacosta,3660.0,,,,,,1,Regular Play,Giuseppe Vives,40430.0,Center Defensive Midfield,7,Torino,241,['66b0628d-747e-4a37-85ad-7ec08ae94464'],35,,,,,,,,,,,,,,,,,Torino,241,00:01:35.126,Pass,
,,,,,,,,,,,,,,1.348737,,,,,,,,,,,,,c01e87db-de7d-4edc-9b91-29fbff1e1e4c,103,,,"[16.1, 78.0]",3879706,1,,,,,-2.7058017,,Left Foot,,,"[3.0, 71.9]",,Ground Pass,,14.450605,,,Giuseppe Vives,40430.0,,,,,,1,Regular Play,Davide Zappacosta,3660.0,Right Wing Back,7,Torino,241,['a2cbd6c8-5eba-41e8-9b37-e649705d1cae'],37,,,,,,,,,,,,,,,,,Torino,241,00:01:37.927,Pass,
,,,,,,,,,,,,,,2.229223,,,,,,,,,,,,,e3cb3645-b156-40c5-9656-7190a2506778,105,,,"[2.9, 71.4]",3879706,1,,,,,-0.21158226,,Right Foot,,,"[44.8, 62.4]",,High Pass,,42.855686,Incomplete,,Ciro Immobile,7788.0,,,,,,1,Regular Play,Giuseppe Vives,40430.0,Center Defensive Midfield,7,Torino,241,"['452787ea-3609-4e11-b821-5664a830d8a8', 'ce2b832f-65a4-4cdd-bc3c-4c2961005267']",39,,,,,,,,,,,,,,,,,Torino,241,00:01:39.276,Pass,
,,,,,,,,,,,,,,1.291392,,,,,,,,,,,,,4fa216fc-afeb-490c-8c0d-4bac9218efea,113,,,"[49.8, 52.9]",3879706,2,,True,,,-1.2355331,,Right Foot,,,"[57.5, 30.8]",,Ground Pass,,23.40299,,,Daniele Baselli,7465.0,,,,,Free Kick,1,From Free Kick,Giuseppe Vives,40430.0,Center Defensive Midfield,8,Torino,241,['f9ee4c9f-2222-46ba-8c32-75c0953b6fce'],1,,,,,,,,,,,,,,,,,Torino,241,00:02:01.078,Pass,
,,,,,,,,,,,,,,1.208282,,,,,,,,,,,,,d510a0c4-8703-4571-8991-af6d68de7438,115,,,"[57.4, 32.1]",3879706,2,,True,,,-2.502861,,Left Foot,,,"[47.3, 24.6]",,Ground Pass,,12.580143,,,Emiliano Moretti,7476.0,,,,,,1,From Free Kick,Daniele Baselli,7465.0,Left Center Midfield,8,Torino,241,['c991c257-e3c3-4829-b57d-58bfc35ef267'],2,,,,,,,,,,,,,,,,,Torino,241,00:02:02.370,Pass,
,,,,,,,,,,,,,,1.997633,,,,,,,,,,,,,efac3bec-b025-4b50-8dd8-de431e2a2fd0,118,,,"[48.0, 21.3]",3879706,2,,,,,0.54621804,,Left Foot,,,"[75.8, 38.2]",,High Pass,,32.53383,,,Ciro Immobile,7788.0,,,,,,1,From Free Kick,Emiliano Moretti,7476.0,Left Center Back,8,Torino,241,"['b851d23d-b26b-45f3-9062-76c9a441aa3e', 'f4050275-aeec-4383-84f8-6af5e1f92f1a']",3,,,,,,,,,,,,,,,,,Torino,241,00:02:03.578,Pass,True
,,,,,,,,,,,,,,1.263788,,,,,,,,,,,,,513780de-ba21-4d53-b01b-1b1f8a5fda2e,122,,,"[68.6, 37.8]",3879706,2,,,,,1.7664188,,Right Foot,,,"[64.3, 59.5]",,Low Pass,,22.121935,,,Afriyie Acquah,7474.0,,,,,,1,From Free Kick,Ciro Immobile,7788.0,Left Center Forward,8,Torino,241,['bed06d74-bcf7-46c1-9671-31aed63ab544'],7,,,,,,,,,,,,,,,,,Torino,241,00:02:07.391,Pass,
,,,,,,,,,,,,,,1.126833,,,,,,,,,,,,,cb66096a-22c6-4fba-a3c2-1c80df60cc7c,125,,,"[92.1, 72.4]",3879706,2,,,,,0.25121558,,Right Foot,,,"[103.4, 75.3]",,Ground Pass,,11.66619,,,Davide Zappacosta,3660.0,,,,,,1,From Free Kick,Afriyie Acquah,7474.0,Right Center Midfield,8,Torino,241,['bab7c673-65ad-4d09-ac9f-c41ff57c5563'],13,,,,,,,,,,,,,,,,,Torino,241,00:02:13.966,Pass,
,,,,,,,,,,,,,,1.098876,,,,,,,,,,,,,af051ee5-12cd-4fd8-8440-d2e93eb2b399,129,,,"[101.5, 75.5]",3879706,2,,,,,-3.1020093,,Right Foot,,,"[91.4, 75.1]",,Ground Pass,,10.107918,,,Afriyie Acquah,7474.0,,,,,,1,From Free Kick,Davide Zappacosta,3660.0,Right Wing Back,8,Torino,241,"['5b328e74-be44-41a3-82c0-a230963dc09e', '6f01573e-255d-48d6-b1ec-aaeee2b09f6f']",16,,,,,,,,,,,,,,,,,Torino,241,00:02:16.956,Pass,True
,,,,,,,,,,,,,,1.02461,,,,,,,,,,,,,7baf1789-d0a4-4add-8322-504ee4b76d26,136,,,"[19.5, 20.9]",3879706,2,,,,,-0.1798535,,Right Foot,,,"[36.0, 17.9]",,Ground Pass,,16.77051,,,Joan Verdú Fernández,26211.0,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Right Defensive Midfield,9,Fiorentina,239,['a4d80a08-4ee0-4c1a-afc6-fb5e3fa8acaf'],26,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:26.180,Pass,
,,,,,,,,,,,,,,0.85119,,,,,,,,,,,,,bac9ac54-2cce-41c0-9e10-191ff11d1736,138,,,"[36.0, 17.9]",3879706,2,,,,,3.0743864,,Right Foot,,,"[25.6, 18.6]",,Ground Pass,,10.423532,,,Borja Valero Iglesias,6997.0,,,,,,1,Regular Play,Joan Verdú Fernández,26211.0,Left Defensive Midfield,9,Fiorentina,239,['ce411209-2faf-4327-a874-f155f16e7367'],27,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:27.204,Pass,
,,,,,,,,,,,,,,1.650054,,,,,,,,,,,,,1f475b0c-3a19-4c46-8a47-5b0179530db5,141,,,"[33.5, 19.1]",3879706,2,,,,,1.5515062,,Right Foot,,,"[34.1, 50.2]",,Ground Pass,,31.105787,,,Facundo Sebastián Roncaglia,6830.0,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Right Defensive Midfield,9,Fiorentina,239,['833ae17d-e296-4f7c-8855-c36ec270d6af'],31,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:31.595,Pass,
,,,,,,,,,,,,,,1.421114,,,,,,,,,,,,,298b16c3-0e7c-4912-9404-9e71f0ddfd54,145,,,"[44.8, 58.8]",3879706,2,,,,,-2.324626,,Right Foot,,,"[31.0, 44.1]",,Ground Pass,,20.16259,,,Gonzalo Javier Rodríguez,25931.0,,,,,,1,Regular Play,Facundo Sebastián Roncaglia,6830.0,Right Center Back,9,Fiorentina,239,['f58ae648-162d-408c-b6a4-27ecb22b7d95'],36,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:36.415,Pass,
