50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.17043,,,,,,,,,,,,bca9913d-2b74-437b-9eef-13e46338bb9e,1215,,"[53.8, 53.7]",3879742,29,,,,,-2.0880837,,Right Foot,,,,"[40.6, 30.5]",,Ground Pass,,26.692322,,,,,Sebastian De Maio,7176.0,,,,,,,1,Regular Play,Luca Rigoni,7461.0,Right Defensive Midfield,77,Genoa,233,"['02be69b0-2979-43ca-b423-65dcf6744640', 'be140eef-b1fe-4bfb-b3ad-2d431bc060dc']",38,,,,,,,,,,,,,,,,,Genoa,233,00:29:38.460,Pass,True
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,7b4d5f50-0051-4e09-b6a5-9850136e7a3a,1218,,"[40.6, 28.8]",3879742,29,,,,,-1.026442,,Left Foot,,,,"[56.4, 2.7]",,Ground Pass,,30.509834,,,,,Gabriel Moisés Antunes da Silva,3416.0,,,,,,,1,Regular Play,Sebastian De Maio,7176.0,Left Center Back,77,Genoa,233,['4b570b47-b9da-42f7-b5c4-48559e896962'],41,,,,,,,,,,,,,,,,,Genoa,233,00:29:41.921,Pass,
,,,,,,,,,,,,,,,,,0.863916,,,,,,,,,,,,64a14b3d-957a-4dd3-a518-be8afb09a328,1221,,"[64.7, 6.3]",3879742,29,,,,,-0.40890783,,Left Foot,,,,"[70.7, 3.7]",,Ground Pass,,6.539113,,,,,Diego Sebastián Laxalt Suárez,5717.0,,,,,,,1,Regular Play,Gabriel Moisés Antunes da Silva,3416.0,Left Wing Back,77,Genoa,233,['af4dd1ad-ddc2-4380-8ef2-6cf7177cf665'],46,,,,,,,,,,,,,,,,,Genoa,233,00:29:46.336,Pass,
,,,,,,,,,,,,,,,,,0.922429,,,,,,,,,,,,25af1a84-3470-4056-9b3b-38ead72b47fa,1224,,"[76.7, 9.2]",3879742,29,,,,,-0.038815446,,Left Foot,,,,"[87.0, 8.8]",,Ground Pass,,10.307764,,,,,Gabriel Moisés Antunes da Silva,3416.0,,,,,,,1,Regular Play,Diego Sebastián Laxalt Suárez,5717.0,Left Wing,77,Genoa,233,['a2461079-8f1a-40fc-ad86-1c20cf2549bb'],52,,,,,,,,,,,,,,,,,Genoa,233,00:29:52.665,Pass,
,,,,,,,,,,,,,,,,,0.377547,,,,,,,,,,,,c8993ddd-1fcb-4a38-9eed-0778a0f3609d,1227,,"[86.2, 6.9]",3879742,29,,,,,1.0714496,,Right Foot,,,,"[88.0, 10.2]",,Ground Pass,,3.7589893,,,Incomplete,,Diego Sebastián Laxalt Suárez,5717.0,,,,,,,1,Regular Play,Gabriel Moisés Antunes da Silva,3416.0,Left Wing Back,77,Genoa,233,"['043674c3-a7cb-47de-b0fa-52a4e532b65d', '27dc57d4-a3f1-4175-8548-692d4fc6c54b']",53,,,,,,,,,,,,,,,,,Genoa,233,00:29:53.627,Pass,
,,,,,,,,,,,,,,,,,0.21459,,,,,,,,,,,,5015fbef-8168-465e-987b-5925a8bc40ca,1233,,"[29.1, 76.8]",3879742,29,,,,,0.11065722,,Left Foot,,,,"[30.9, 77.0]",,Ground Pass,,1.811077,,,Incomplete,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,,1,Regular Play,Riccardo Montolivo,7166.0,Right Defensive Midfield,78,AC Milan,243,"['36a5bc61-82d4-46d5-a4fc-ed1621224270', 'fdc88913-eb45-47d5-aca6-d45da49325f0', 'feb4fe79-b0a8-4255-83f4-b146666251f7']",55,,,,,,,,,,,,,,,,,AC Milan,243,00:29:55.950,Pass,True
,,,,,,,,,,,,,,,,,2.120394,,,,,,,,,,,,cb9bcbf5-c14b-4b6b-8bd1-7fb50b094ab0,1237,,"[26.3, 77.4]",3879742,29,,,,,-0.37910384,,Right Foot,,,,"[38.6, 72.5]",,Ground Pass,,13.24009,,,,,Mattia De Sciglio,6944.0,,,,,,Recovery,1,Regular Play,Riccardo Montolivo,7166.0,Right Defensive Midfield,78,AC Milan,243,"['182fd167-87f3-4132-ab4a-a16e04acfb43', 'c837105a-3ac2-48a2-97f2-72e7362a1728']",56,,,,,,,,,,,,,,,,,AC Milan,243,00:29:56.960,Pass,True
,,,,,,,,,,,,,,,,,1.040432,,,,,,,,,,,,9846d50d-c9c3-4568-8c88-03f3750d14c9,1240,,"[38.6, 72.5]",3879742,29,,,,,-1.3171222,,Right Foot,,,,"[42.8, 56.3]",,Ground Pass,,16.73559,,,,,Keisuke Honda,5683.0,,,,,,,1,Regular Play,Mattia De Sciglio,6944.0,Right Back,78,AC Milan,243,['cb8bbfe5-e07f-4a31-b53a-72ff18ed2fad'],59,,,,,,,,,,,,,,,,,AC Milan,243,00:29:59.462,Pass,
,,,,,,,,,,,,,,,,,0.665969,,,,,,,,,,,,4b19b703-a4b7-4cc8-8a92-e675606cd6e7,1243,,"[42.8, 56.3]",3879742,30,,,,,1.8836975,,Left Foot,,,,"[40.6, 63.1]",,Ground Pass,,7.1470275,,,,,Andrea Bertolacci,7147.0,,,,,,,1,Regular Play,Keisuke Honda,5683.0,Right Midfield,78,AC Milan,243,['c183a900-25ac-40cc-84af-d069a6511a8e'],0,,,,,,,,,,,,,,,,,AC Milan,243,00:30:00.932,Pass,
,,,,,,,,,,,,,,,,,0.858158,,,,,,,,,,,,8c1149ce-4aa5-4a71-843a-ee3f0b393082,1247,,"[40.6, 64.3]",3879742,30,,,,,0.75922614,,Left Foot,,,,"[50.4, 73.6]",,Ground Pass,,13.510366,,,,,Mattia De Sciglio,6944.0,,,,,,,1,Regular Play,Andrea Bertolacci,7147.0,Left Defensive Midfield,78,AC Milan,243,"['aa25c32b-be96-4e6c-8d14-4d78a215e348', 'f905492d-d226-4bdf-bf78-1c207b064930']",2,,,,,,,,,,,,,,,,,AC Milan,243,00:30:02.135,Pass,True
,,,,,,,,,,,,,,,,,1.09904,,,,,,,,,,,,8da9a6cb-4920-4c79-8b56-2bf1267197da,1250,,"[50.4, 73.6]",3879742,30,,,,,-0.2220819,,Right Foot,,,,"[59.7, 71.5]",,Ground Pass,,9.534149,,,,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,,1,Regular Play,Mattia De Sciglio,6944.0,Right Back,78,AC Milan,243,['cb5f4e86-809f-4fe1-87f6-2b668873a61e'],3,,,,,,,,,,,,,,,,,AC Milan,243,00:30:03.792,Pass,
,,,,,,,,,,,,,,,,,0.955521,,,,,,,,,,,,a5beb6ef-486b-47bd-87c3-94248fdc48c1,1255,,"[60.1, 70.3]",3879742,30,,,,,-1.3734008,,Right Foot,,,,"[61.9, 61.3]",,Ground Pass,,9.178235,,,,,Giacomo Bonaventura,7026.0,,,,,,,1,Regular Play,Carlos Arturo Bacca Ahumada,5688.0,Left Center Forward,78,AC Milan,243,['a8cdade4-8199-4b98-826f-3910e9a7a84c'],5,,,,,,,,,,,,,,,,,AC Milan,243,00:30:05.368,Pass,
,,,,,,,,,,,,,,,,,1.553209,,,,,,,,,,,,aa2eb323-6f86-4a26-a981-f486ffed8572,1259,,"[63.5, 60.7]",3879742,30,,,,,-2.116963,,Left Foot,,,,"[54.2, 45.4]",,Ground Pass,,17.904749,,,,,Andrea Bertolacci,7147.0,,,,,,,1,Regular Play,Giacomo Bonaventura,7026.0,Left Midfield,78,AC Milan,243,"['36fe86b9-efd2-430b-a753-315d0879a5c5', 'd00e7245-7389-427d-80df-9860682a61a4']",7,,,,,,,,,,,,,,,,,AC Milan,243,00:30:07.170,Pass,True
,,,,,,,,,,,,,,,,,1.773077,,,,,,,,,,,,51f0b9fa-0c0c-40e8-a454-73421ecf9e5a,1262,,"[54.2, 45.4]",3879742,30,,,,,-1.227518,,Left Foot,,,,"[63.1, 20.5]",,Ground Pass,,26.442768,,,,,Luca Antonelli,8874.0,,,,,,,1,Regular Play,Andrea Bertolacci,7147.0,Left Defensive Midfield,78,AC Milan,243,['48c98734-dacf-440f-b4d8-7b4deb8898ff'],9,,,,,,,,,,,,,,,,,AC Milan,243,00:30:09.244,Pass,
,,,,,,,,,,,,,,,,,1.825688,,,,,,,,,,,,6734eaeb-d50e-482d-be24-f42a007188d2,1265,,"[91.6, 19.9]",3879742,30,,,,,0.94172096,,Left Foot,,,,"[107.1, 41.2]",,Low Pass,,26.342741,,,,,Carlos Arturo Bacca Ahumada,5688.0,,,,Through Ball,True,,1,Regular Play,Luca Antonelli,8874.0,Left Back,78,AC Milan,243,['61424857-cd69-4a38-b56c-f78207fd8c03'],14,,,,,,,,,,,,,,,,,AC Milan,243,00:30:14.835,Pass,
,,,,,,,,,,,,,,,,,1.60421,,,,,,,,,,,,5bc5851c-7ce9-4563-a8d1-228ae45529c5,1272,,"[73.5, 56.3]",3879742,30,,,,,-1.3268636,,Right Foot,,,,"[79.1, 33.8]",,Ground Pass,,23.186419,,,,,Andrea Bertolacci,7147.0,,,,,,,1,Regular Play,Mattia De Sciglio,6944.0,Right Back,78,AC Milan,243,['6ac5db41-848d-4792-b4a5-3aa41ef9bd74'],20,,,,,,,,,,,,,,,,,AC Milan,243,00:30:20.850,Pass,
,,,,,,,,,,,,,,,,,1.691015,,,,,,,,,,,,62160dcc-f7d1-418b-98c9-9d1fb3c68f21,1275,,"[79.1, 34.2]",3879742,30,,,,,-0.035699114,,Left Foot,,,,"[107.1, 33.2]",,High Pass,,28.01785,,,,,M''Baye Babacar Niang,5661.0,,,,,,,1,Regular Play,Andrea Bertolacci,7147.0,Left Defensive Midfield,78,AC Milan,243,['ff1b0d98-3660-4f05-831f-6f42ce308c05'],23,,,,,,,,,,,,,,,,,AC Milan,243,00:30:23.790,Pass,
,,,,,,,,,,,,,,,,,3.735777,,,,,,,,,,,,9679cb0b-be17-4edb-8cdb-ec36294a612c,1279,,"[6.0, 44.0]",3879742,30,,,,,-0.10395774,,Right Foot,,,,"[68.3, 37.5]",,High Pass,,62.63817,,,Incomplete,,Diego Sebastián Laxalt Suárez,5717.0,,,,,,Goal Kick,1,From Goal Kick,Mattia Perin,7148.0,Goalkeeper,79,Genoa,233,"['8d1b025c-b99e-4656-94f8-d7428f76aff2', '984a530c-1212-4d63-8955-df4b3d83b686']",55,,,,,,,,,,,,,,,,,Genoa,233,00:30:55.820,Pass,
,,,,,,,,,,,,,,,,,1.246543,,,,,,,,,,,,822c8b50-9c08-498b-add7-41798267d159,1283,,"[68.3, 41.8]",3879742,31,,,,,1.0483929,,Head,,,,"[72.1, 48.4]",,Low Pass,,7.615773,,,Incomplete,,Keisuke Honda,5683.0,,,,,,Recovery,1,From Goal Kick,Carlos Arturo Bacca Ahumada,5688.0,Left Center Forward,79,Genoa,233,"['53e6decc-e1c0-404e-ae1e-0279f16adece', '5bc0fc3e-2911-4241-8cd7-1111503d6014']",1,,,,,,,,,,,,,,,,,AC Milan,243,00:31:01.277,Pass,
,,,,,,,,,,,,,,,,,3.70992,,,,,,,,,,,,5bc0fc3e-2911-4241-8cd7-1111503d6014,1285,,"[48.0, 31.7]",3879742,31,,,,,-1.5188949,,Right Foot,,,,"[49.6, 0.9]",,High Pass,,30.84153,,,,,Gabriel Moisés Antunes da Silva,3416.0,,,,,,Recovery,1,From Goal Kick,Sebastian De Maio,7176.0,Left Center Back,79,Genoa,233,"['822c8b50-9c08-498b-add7-41798267d159', 'b7d46080-3842-4f68-8556-fe574c8df553']",2,,,,,,,,,,,,,,,,,Genoa,233,00:31:02.524,Pass,
,,,,,,,,,,,,,,,,,1.573519,,,,,,,,,,,,73956e55-0420-44cd-9f48-8bd97ee0f615,1288,,"[49.4, 0.9]",3879742,31,,,,,2.7727306,,Right Foot,,,,"[37.5, 5.5]",,Ground Pass,,12.758135,,,,,Sebastian De Maio,7176.0,,,,,,,1,From Goal Kick,Gabriel Moisés Antunes da Silva,3416.0,Left Wing Back,79,Genoa,233,['a768a9fa-0ff7-4b6c-ad98-96975de00525'],7,,,,,,,,,,,,,,,,,Genoa,233,00:31:07.232,Pass,
,,,,,,,,,,,,,,,,,3.977183,,,,,,,,,,,,d8ecd0f4-6fd5-46ed-a526-58807d0e7b13,1291,,"[37.5, 5.5]",3879742,31,,,,,0.6583749,,Left Foot,,,,"[84.3, 41.7]",,High Pass,,59.166546,,,Incomplete,,Jesús Joaquín Fernández Sáez de la Torre,7022.0,,,,,,,1,From Goal Kick,Sebastian De Maio,7176.0,Left Center Back,79,Genoa,233,"['2983de06-3d6b-4038-be3e-9ffc36332866', 'eecd7426-5577-4632-9977-bcce259f40f0']",10,,,,,,,,,,,,,,,,,Genoa,233,00:31:10.115,Pass,
,,,,,,,,,,,,,,,,,1.902009,,,,,,,,,,,,2983de06-3d6b-4038-be3e-9ffc36332866,1293,,"[35.8, 38.4]",3879742,31,,,,,3.0771658,,Left Foot,,,,"[4.8, 40.4]",,Low Pass,,31.06445,,,,,Gianluigi Donnarumma,7036.0,,,,,,Recovery,1,Regular Play,Luca Antonelli,8874.0,Left Back,80,AC Milan,243,"['2256c43a-a107-4b69-8bab-6e441f194f54', 'd8ecd0f4-6fd5-46ed-a526-58807d0e7b13']",14,,,,,,,,,,,,,,,,,AC Milan,243,00:31:14.092,Pass,
,,,,,,,,,,,,,,,,,2.805322,,,,,,,,,,,,c7a9ff64-b642-4e74-b5e3-5d7928e5d9b3,1297,,"[4.8, 31.6]",3879742,31,,,,,-0.43518555,,Left Foot,,,,"[39.0, 15.7]",,High Pass,,37.71538,,,,,Giacomo Bonaventura,7026.0,,,,,,,1,Regular Play,Gianluigi Donnarumma,7036.0,Goalkeeper,80,AC Milan,243,"['7ecfd28d-ce4d-4499-b482-c802f9683e2f', 'fa839950-73b4-4bb0-9eea-4e35c2becb00']",17,,,,,,,,,,,,,,,,,AC Milan,243,00:31:17.735,Pass,True
,,,,,,,,,,,,,,,,,1.722555,,,,,,,,,,,,447298d7-e99c-452b-8e21-dcf50465fc2a,1300,,"[39.2, 12.9]",3879742,31,,,,True,0.8288491,,,,,,"[45.8, 20.1]",,High Pass,,9.767292,,,Incomplete,,Andrea Bertolacci,7147.0,,,,,,,1,Regular Play,Giacomo Bonaventura,7026.0,Left Midfield,80,AC Milan,243,"['39728941-0ad7-427c-9551-27404144e31f', 'ac488227-a359-465d-a4a7-13adf583fdd8', 'fd6eee85-07f2-4b82-8c31-2957f257ddf2']",20,,,,,,,,,,,,,,,,,AC Milan,243,00:31:20.566,Pass,True
,,,,,,,,,,,,,,,,,1.208357,,,,,,,,,,,,fd6eee85-07f2-4b82-8c31-2957f257ddf2,1302,,"[74.3, 60.0]",3879742,31,,,,,0.51669514,,Right Foot,,,,"[83.1, 65.0]",,Low Pass,,10.121264,,,Incomplete,,Riccardo Fiamozzi,34355.0,,,,,,Recovery,1,Regular Play,Luca Rigoni,7461.0,Right Defensive Midfield,80,AC Milan,243,"['05611fa1-690a-4f1c-814a-a51f1486979a', '447298d7-e99c-452b-8e21-dcf50465fc2a', '60742a4b-3f74-48e9-8517-b1cde75ec74d']",22,,,,,,,,,,,,,,,,,Genoa,233,00:31:22.289,Pass,
,,,,,,,,,,,,,,,,,1.328849,,,,,,,,,,,,11883d8e-f56e-40f0-bc19-c24e10e3c2d2,1305,,"[86.8, 80.0]",3879742,31,,,,,-0.60698766,,,,,,"[94.0, 75.0]",,High Pass,,8.765842,,,,,Jesús Joaquín Fernández Sáez de la Torre,7022.0,,,,,,Throw-in,1,From Throw In,Riccardo Fiamozzi,34355.0,Right Wing Back,81,Genoa,233,['483d8ac5-2d92-4359-a113-fdcea8154e20'],32,,,,,,,,,,,,,,,,,Genoa,233,00:31:32.330,Pass,
,,,,,,,,,,,,,,,,,0.375285,,,,,,,,,,,,4ad1e829-b024-4ece-a76b-1150c7eb2ee6,1311,,"[97.6, 74.4]",3879742,32,,,,,0.071307465,,Right Foot,,,,"[100.4, 74.6]",,Ground Pass,,2.8071337,,,,,Jesús Joaquín Fernández Sáez de la Torre,7022.0,,,,,,Free Kick,1,From Free Kick,Blerim Džemaili,5554.0,Left Defensive Midfield,82,Genoa,233,['1da2dca7-8d02-4d61-9632-3b9d53454192'],25,,,,,,,,,,,,,,,,,Genoa,233,00:32:25.705,Pass,
,,,,,,,,,,,,,,,,,0.736775,,,,,,,,,,,,b963097a-c9f2-4690-9640-01648f6de038,1314,,"[100.4, 74.6]",3879742,32,,,,,-2.6779451,,Left Foot,,,,"[98.4, 73.6]",,Ground Pass,,2.236068,,,,,Blerim Džemaili,5554.0,,,,,,,1,From Free Kick,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Right Wing,82,Genoa,233,['c92ed8e4-0e2c-4b1d-9361-eef4967034f2'],26,,,,,,,,,,,,,,,,,Genoa,233,00:32:26.121,Pass,
,,,,,,,,,,,,,,,,,1.02239,,,,,,,,,,,,2101d3d4-bce6-421d-9e6c-832de5757f4d,1317,,"[98.4, 73.6]",3879742,32,,,,,-1.1025964,,Right Foot,True,,,"[111.7, 47.3]",,High Pass,,29.471682,,,Incomplete,,Armando Izzo,9940.0,,,,,,,1,From Free Kick,Blerim Džemaili,5554.0,Left Defensive Midfield,82,Genoa,233,"['1437d675-2203-4dc6-aa2c-279c9bc72318', '861e5f15-39bc-4b25-a27b-df3cd19704a0']",26,,,,,,,,,,,,,,,,,Genoa,233,00:32:26.937,Pass,
,,,,,,,,,,,,,,,,,0.959765,,,,,,,,,,,,88d17087-cc56-4a51-be82-ef22a3ced212,1320,,"[108.7, 80.0]",3879742,32,,,,,-0.8685394,,,,,,"[115.3, 72.2]",,Low Pass,,10.217632,,,,,Jesús Joaquín Fernández Sáez de la Torre,7022.0,,,,,,Throw-in,1,From Throw In,Riccardo Fiamozzi,34355.0,Right Wing Back,83,Genoa,233,['ff291013-128b-41b2-804f-5052be848de3'],43,,,,,,,,,,,,,,,,,Genoa,233,00:32:43.354,Pass,
,,,,,,,,,,,,,,,,,0.956052,,,,,,,,,,,,f120e9a6-917f-47eb-b726-2988e3225d9f,1324,,"[114.9, 74.8]",3879742,32,,,,,3.1415927,,Left Foot,,,,"[106.0, 74.8]",,Ground Pass,,8.9,,,,,Riccardo Fiamozzi,34355.0,,,,,,,1,From Throw In,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Right Wing,83,Genoa,233,['45d50d6e-1e0a-4be6-a124-f94bb4c6befe'],46,,,,,,,,,,,,,,,,,Genoa,233,00:32:46.391,Pass,
,,,,,,,,,,,,,,,,,3.504353,,,,,,,,,,,,95ce458f-13d9-4ae6-9999-ca8d46917afe,1328,,"[113.9, 76.8]",3879742,32,,,,,-1.7022797,,Right Foot,True,,,"[106.6, 21.6]",,High Pass,,55.680607,,,,,Gabriel Moisés Antunes da Silva,3416.0,,,True,,,,1,From Throw In,Riccardo Fiamozzi,34355.0,Right Wing Back,83,Genoa,233,['4cd329db-c341-4023-8867-3080b3e68ff6'],52,,,,,,,,,,,,,,,,,Genoa,233,00:32:52.806,Pass,
,,,,,,,,,,,,,,,,,1.089185,,,,,,,,,,,,4c0f6a7a-4f47-4c45-a5ec-d77f2e2e4851,1331,,"[106.6, 21.6]",3879742,32,,,,,1.2726402,,Right Foot,,,,"[112.9, 42.1]",,High Pass,,21.44621,,,Incomplete,,Luca Rigoni,7461.0,,,,,,,1,From Throw In,Gabriel Moisés Antunes da Silva,3416.0,Left Wing Back,83,Genoa,233,"['4299d201-10e7-423f-b9f9-83e11efd47c3', 'ad2fc7df-eba7-4e6f-8da3-2f4c0766c679']",57,,,,,,,,,,,,,,,,,Genoa,233,00:32:57.995,Pass,
,,,,,,,,,,,,,,,,,1.728857,,,,,,,,,,,,ef121e2f-c3fc-442b-99ee-699575f09334,1335,,"[120.0, 80.0]",3879742,33,,,,,-1.6346481,,Left Foot,,,,"[117.5, 40.9]",,High Pass,True,39.17984,,,Incomplete,,,,,,,Inswinging,,Corner,1,From Corner,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Right Wing,84,Genoa,233,['84a12862-fd36-4f66-90ae-88a474875544'],18,,,,,,,,,,,,,,,,,Genoa,233,00:33:18.662,Pass,
,,,,,,,,,,,,,,,,,4.183339,,,,,,,,,,,,67826431-8d57-4d1c-a7f3-11a1181a5cec,1340,,"[53.8, 57.0]",3879742,33,,,,,-0.24373333,,Right Foot,,,,"[110.5, 42.9]",,High Pass,,58.426876,,,Incomplete,,Tim Matavž,7852.0,,,,,,,1,From Corner,Blerim Džemaili,5554.0,Left Defensive Midfield,84,Genoa,233,"['110c7833-d092-498e-8cc1-9fb235f1a60f', '65cb6ea3-1b57-4814-95bf-bee459300852']",30,,,,,,,,,,,,,,,,,Genoa,233,00:33:30.638,Pass,
,,,,,,,,,,,,,,,,,1.390743,,,,,,,,,,,,83dae087-187b-4c81-9984-765f8943485b,1345,,"[13.5, 48.2]",3879742,33,,,,,-0.041816615,,Keeper Arm,,,,"[37.4, 47.2]",,Ground Pass,,23.920912,,,,,Riccardo Montolivo,7166.0,,,,,,,1,From Counter,Gianluigi Donnarumma,7036.0,Goalkeeper,85,AC Milan,243,['0041f988-8a47-4e8b-9029-3251ae2dac7f'],40,,,,,,,,,,,,,,,,,AC Milan,243,00:33:40.473,Pass,
,,,,,,,,,,,,,,,,,1.219794,,,,,,,,,,,,08f7ade2-8d09-43bf-adcb-9bd2acc4eb8c,1349,,"[38.4, 43.2]",3879742,33,,,,,-0.08314123,,Left Foot,,,,"[57.6, 41.6]",,Ground Pass,,19.266552,,,,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,,1,From Counter,Riccardo Montolivo,7166.0,Right Defensive Midfield,85,AC Milan,243,['6d70873f-4ec8-479d-91ee-47b0071bb308'],47,,,,,,,,,,,,,,,,,AC Milan,243,00:33:47.255,Pass,
,,,,,,,,,,,,,,,,,0.973058,,,,,,,,,,,,f7ddb31b-835b-4a9c-94b1-9a254fa51ecf,1355,,"[57.2, 44.6]",3879742,34,,,,,-1.1254953,,Right Foot,,,,"[63.5, 31.4]",,Ground Pass,,14.626346,,,,,Andrea Bertolacci,7147.0,,,,,,Free Kick,1,From Free Kick,Riccardo Montolivo,7166.0,Right Defensive Midfield,86,AC Milan,243,['c7db58c4-c559-4a7f-824e-443f89fc3b6f'],3,,,,,,,,,,,,,,,,,AC Milan,243,00:34:03.659,Pass,
,,,,,,,,,,,,,,,,,0.584433,,,,,,,,,,,,4e22c27e-365e-4117-8c87-2f650adce732,1358,,"[64.7, 30.8]",3879742,34,,,,,0.051237166,,Left Foot,,,,"[72.5, 31.2]",,Ground Pass,,7.81025,,,,,Giacomo Bonaventura,7026.0,,,,,,,1,From Free Kick,Andrea Bertolacci,7147.0,Left Defensive Midfield,86,AC Milan,243,['fa711bb0-3f31-4d4e-b73b-8c137dbb1805'],5,,,,,,,,,,,,,,,,,AC Milan,243,00:34:05.080,Pass,
,,,,,,,,,,,,,,,,,1.184597,,,,,,,,,,,,1e80d4a3-2919-46b8-a364-0cc2f994fd81,1361,,"[72.5, 31.2]",3879742,34,,,,,-2.7928216,,Right Foot,,,,"[68.1, 29.6]",,Ground Pass,,4.68188,,,,,Andrea Bertolacci,7147.0,,,,,,,1,From Free Kick,Giacomo Bonaventura,7026.0,Left Midfield,86,AC Milan,243,['7679ba8b-f07d-4618-8658-fded12f497d5'],5,,,,,,,,,,,,,,,,,AC Milan,243,00:34:05.750,Pass,
,,,,,,,,,,,,,,,,,1.674572,,,,,,,,,,,,296de4ac-eb55-4549-a78c-4f13bd62f799,1365,,"[67.7, 28.8]",3879742,34,,,,,-2.3482583,,Left Foot,,,,"[55.2, 16.1]",,Ground Pass,,17.819653,,,,,Alessio Romagnoli,7458.0,,,,,,,1,From Free Kick,Andrea Bertolacci,7147.0,Left Defensive Midfield,86,AC Milan,243,['0bd230c4-1004-49ba-b18f-f3eef35b599b'],7,,,,,,,,,,,,,,,,,AC Milan,243,00:34:07.720,Pass,
,,,,,,,,,,,,,,,,,0.891383,,,,,,,,,,,,5ea06957-720d-4bdd-8082-65d886e6797c,1368,,"[55.2, 16.1]",3879742,34,,,,,0.6005411,,Left Foot,,,,"[62.5, 21.1]",,Ground Pass,,8.848164,,,,,Andrea Bertolacci,7147.0,,,,,,,1,From Free Kick,Alessio Romagnoli,7458.0,Left Center Back,86,AC Milan,243,['f5b0cbd6-fd1c-4838-a00f-013260c76274'],9,,,,,,,,,,,,,,,,,AC Milan,243,00:34:09.440,Pass,
,,,,,,,,,,,,,,,,,0.929019,,,,,,,,,,,,62ca120d-cd4d-4c78-91a1-fa130b69a963,1372,,"[62.9, 23.3]",3879742,34,,,,,-0.52183425,,Left Foot,,,,"[70.9, 18.7]",,Ground Pass,,9.228217,,,,,Giacomo Bonaventura,7026.0,,,,,,,1,From Free Kick,Andrea Bertolacci,7147.0,Left Defensive Midfield,86,AC Milan,243,"['01a04d7a-c5b4-4005-86a7-9baa224c907d', '373ac5dc-e708-45d5-82e0-819c287bf36b']",10,,,,,,,,,,,,,,,,,AC Milan,243,00:34:10.808,Pass,True
,,,,,,,,,,,,,,,,,0.940586,,,,,,,,,,,,8266b456-e552-47ca-9670-22aa637aa3cf,1375,,"[71.1, 18.1]",3879742,34,,,,,1.7257931,,Right Foot,,,,"[70.1, 24.5]",,Ground Pass,,6.477654,,,,,Andrea Bertolacci,7147.0,,,,,,,1,From Free Kick,Giacomo Bonaventura,7026.0,Left Midfield,86,AC Milan,243,['9b8f3721-0f31-42a2-bb93-4eddb4151c22'],12,,,,,,,,,,,,,,,,,AC Milan,243,00:34:12.025,Pass,
,,,,,,,,,,,,,,,,,0.152521,,,,,,,,,,,,cd8be9ad-0c8e-4097-8402-d57430f185af,1380,,"[83.4, 27.8]",3879742,34,,,,,0.74837804,,Left Foot,,,,"[86.2, 30.4]",,Low Pass,,3.8209946,,,Incomplete,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,,1,From Free Kick,Andrea Bertolacci,7147.0,Left Defensive Midfield,86,AC Milan,243,"['33825d7b-948d-4ef0-af68-776bb299ad4e', '360b74ae-1412-4b80-b019-9a58a666e516']",15,,,,,,,,,,,,,,,,,AC Milan,243,00:34:15.386,Pass,
,,,,,,,,,,,,,,,,,2.219145,,,,,,,,,,,,d9866d8b-4e2a-47c8-8a6d-0716dcee0e54,1385,,"[12.2, 19.0]",3879742,34,,,,,0.32107165,,Left Foot,,,,"[56.4, 33.7]",,High Pass,,46.58036,,,Incomplete,,Tim Matavž,7852.0,,,,,,,1,From Free Kick,Gabriel Moisés Antunes da Silva,3416.0,Left Wing Back,86,AC Milan,243,"['002b309f-f9fe-49b7-90a5-0180a80808a7', '69702d01-7449-4178-b702-b30a0208e2fe']",20,,,,,,,,,,,,,,,,,Genoa,233,00:34:20.802,Pass,
