50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.86248,,,,,,,,,,,,,40375b1a-ee0c-4238-9abe-27d04fc18e67,3529,,"[81.6, 64.5]",3879679,85,,,,,-1.27874,,Right Foot,,,"[86.2, 49.2]",,Ground Pass,,15.976545,,,,,Manolo Gabbiadini,3949.0,,,,,,,2,Regular Play,Allan Marques Loureiro,7035.0,Right Center Midfield,175,Napoli,227,['6835788a-e84a-4c30-b907-5354c622a1d7'],29,,,,,,,,,,,,,,,,,,Napoli,227,00:40:29.556,Pass,
,,,,,,,,,,,,,,,,,0.723187,,,,,,,,,,,,,eb18deab-1ad2-4ffb-815f-8312b1b57d99,3532,,"[85.6, 49.7]",3879679,85,,,,,0.1993373,,Left Foot,,,"[95.5, 51.7]",,Ground Pass,,10.1,,,,,Omar El Kaddouri,16495.0,,,,,,,2,Regular Play,Manolo Gabbiadini,3949.0,Center Forward,175,Napoli,227,['1514d416-906a-42e8-ae66-3535bc986d66'],31,,,,,,,,,,,,,,,,,,Napoli,227,00:40:31.305,Pass,
,,,,,,,,,,,,,,,,,1.177415,,,,,,,,,,,,,34a63a66-0eb5-4b97-aa3d-28aa7ebbd8f3,3535,,"[95.8, 52.0]",3879679,85,,,,,-1.6879051,53585bf6-d3e9-470f-abad-9989d4ffc7e7,Left Foot,,,"[94.4, 40.1]",,Ground Pass,,11.98207,,,,,Manolo Gabbiadini,3949.0,True,,,,,,2,Regular Play,Omar El Kaddouri,16495.0,Right Wing,175,Napoli,227,['1f68f41d-3569-4d88-a2a4-728425b43445'],32,,,,,,,,,,,,,,,,,,Napoli,227,00:40:32.100,Pass,
,,,,,,,,,,,,,,,,,0.703661,,,,,,,,,,,,,783d3ac1-0988-4667-9b59-b889cbf52b65,3540,,"[120.0, 0.1]",3879679,86,,,,,1.9688601,,Right Foot,,,"[111.8, 19.6]",,Low Pass,,21.15396,,,Incomplete,,,,,True,,Straight,,Corner,2,From Corner,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,176,Napoli,227,['c194ce78-ddac-42c9-932a-e8426650f137'],17,,,,,,,,,,,,,,,,,,Napoli,227,00:41:17.804,Pass,
,,,,,,,,,,,,,,,,,1.874469,,,,,,,,,,,,,c194ce78-ddac-42c9-932a-e8426650f137,3541,,"[8.3, 60.5]",3879679,86,,,,,0.4214192,,Left Foot,,,"[14.1, 63.1]",,Ground Pass,,6.3560996,,,,,Aleksandar Tonev,9898.0,,,,,,Recovery,2,From Corner,Yussif Raman Chibsah,9903.0,Right Center Midfield,176,Napoli,227,"['4b94e7ec-4bf7-4631-8f8e-442d5911031f', '783d3ac1-0988-4667-9b59-b889cbf52b65']",18,,,,,,,,,,,,,,,,,,Frosinone,291,00:41:18.508,Pass,
,,,,,,,,,,,,,,,,,1.957646,,,,,,,,,,,,,1d831872-b22d-42bb-8096-a5bcbe9c27b2,3544,,"[15.2, 64.2]",3879679,86,,,,,0.40345982,,Right Foot,,,"[40.5, 75.0]",,Ground Pass,,27.508726,,,Incomplete,,Yussif Raman Chibsah,9903.0,,,,,,,2,From Corner,Aleksandar Tonev,9898.0,Right Wing,176,Napoli,227,"['57b102f0-710f-4db2-8f32-c327405d3d8e', '9b2d941a-551f-4bbf-95bc-d39e72300829']",21,,,,,,,,,,,,,,,,,,Frosinone,291,00:41:21.741,Pass,
,,,,,,,,,,,,,,,,,1.176385,,,,,,,,,,,,,fa8fd065-967c-4504-add0-73e0f989aaa6,3548,,"[79.4, 4.5]",3879679,86,,,,,1.7074395,,Right Foot,,,"[78.3, 12.5]",,Ground Pass,,8.075271,,,,,Nathaniel Chalobah,3287.0,,,,,,,2,From Corner,Ivan Strinić,5457.0,Left Back,176,Napoli,227,['4bcc48cd-10c3-49c7-bf40-3449d3408e07'],24,,,,,,,,,,,,,,,,,,Napoli,227,00:41:24.747,Pass,
,,,,,,,,,,,,,,,,,1.814503,,,,,,,,,,,,,c176f40d-7da0-4bc1-b7b8-b39f6942697c,3551,,"[78.3, 12.5]",3879679,86,,,,,2.1733685,,Right Foot,,,"[57.8, 42.3]",,Ground Pass,,36.17029,,,,,Elseid Hysaj,7031.0,,,,,,,2,From Corner,Nathaniel Chalobah,3287.0,Left Center Midfield,176,Napoli,227,['1347f775-3a10-4f1b-9fb0-c962a9278623'],27,,,,,,,,,,,,,,,,,,Napoli,227,00:41:27.390,Pass,
,,,,,,,,,,,,,,,,,0.999152,,,,,,,,,,,,,f8ab467f-8400-4bc6-915e-7a924933b34f,3554,,"[57.8, 42.3]",3879679,86,,,,,-1.5480729,,Left Foot,,,"[58.0, 33.5]",,Ground Pass,,8.802273,,,,,Raúl Albiol i Tortajada,7030.0,,,,,,,2,From Corner,Elseid Hysaj,7031.0,Right Back,176,Napoli,227,['b81c15f1-295d-4334-b9d3-102e0e863754'],29,,,,,,,,,,,,,,,,,,Napoli,227,00:41:29.238,Pass,
,,,,,,,,,,,,,,,,,1.89394,,,,,,,,,,,,,99a65700-f1f1-4337-8f6f-e8ffd23141ea,3557,,"[57.2, 33.2]",3879679,86,,,,,-1.3413564,,Right Foot,,,"[64.3, 2.8]",,Ground Pass,,31.218103,,,,,Ivan Strinić,5457.0,,,,,,,2,From Corner,Raúl Albiol i Tortajada,7030.0,Right Center Back,176,Napoli,227,['f18b5c67-5f34-4fbb-a4d8-8cf1f794a393'],31,,,,,,,,,,,,,,,,,,Napoli,227,00:41:31.519,Pass,
,,,,,,,,,,,,,,,,,0.867098,,,,,,,,,,,,,28c0fe9c-8cd7-43c1-884a-da5d8d93fe32,3560,,"[73.4, 2.8]",3879679,86,,,,,1.902116,,Left Foot,,,"[69.1, 15.3]",,Ground Pass,,13.218925,,,,,Nathaniel Chalobah,3287.0,,,,,,,2,From Corner,Ivan Strinić,5457.0,Left Back,176,Napoli,227,['f6ed76df-a908-47a0-ba5e-df593c6560c7'],36,,,,,,,,,,,,,,,,,,Napoli,227,00:41:36.804,Pass,
,,,,,,,,,,,,,,,,,0.979262,,,,,,,,,,,,,44660480-2180-4b5f-808a-b35082d8b1e9,3563,,"[69.1, 15.3]",3879679,86,,,,,1.6192433,,Right Foot,,,"[68.3, 31.8]",,Ground Pass,,16.519382,,,,,Allan Marques Loureiro,7035.0,,,,,,,2,From Corner,Nathaniel Chalobah,3287.0,Left Center Midfield,176,Napoli,227,['38e942c4-3cc5-458c-8bbd-b517e56f3c80'],38,,,,,,,,,,,,,,,,,,Napoli,227,00:41:38.844,Pass,
,,,,,,,,,,,,,,,,,1.631759,,,,,,,,,,,,,1bf384cc-2c92-459a-8992-b87df889c37c,3566,,"[67.7, 30.9]",3879679,86,,,,,-2.3603096,,Right Foot,,,"[55.5, 18.8]",,Ground Pass,,17.18284,,,,,Kalidou Koulibaly,5675.0,,,,,,,2,From Corner,Allan Marques Loureiro,7035.0,Right Center Midfield,176,Napoli,227,['5a6fbf3f-aa85-45fd-8204-1237adbb1f7a'],40,,,,,,,,,,,,,,,,,,Napoli,227,00:41:40.439,Pass,
,,,,,,,,,,,,,,,,,0.985019,,,,,,,,,,,,,f729224a-1107-47c9-9ce7-0ce31f59d431,3569,,"[55.5, 18.8]",3879679,86,,,,,1.0245153,,Right Foot,,,"[63.1, 31.3]",,Ground Pass,,14.629081,,,,,Nathaniel Chalobah,3287.0,,,,,,,2,From Corner,Kalidou Koulibaly,5675.0,Left Center Back,176,Napoli,227,['a926fc30-40b9-4af2-9759-c44418f701d3'],44,,,,,,,,,,,,,,,,,,Napoli,227,00:41:44.402,Pass,
,,,,,,,,,,,,,,,,,0.774512,,,,,,,,,,,,,51b96f36-8278-4194-9dc6-8ac54cf6d524,3572,,"[63.1, 31.3]",3879679,86,,,,,1.6212585,,Right Foot,,,"[62.6, 41.2]",,Ground Pass,,9.912619,,,,,Allan Marques Loureiro,7035.0,,,,,,,2,From Corner,Nathaniel Chalobah,3287.0,Left Center Midfield,176,Napoli,227,['793b809c-a1fd-4764-8c6d-5cb96aeee082'],46,,,,,,,,,,,,,,,,,,Napoli,227,00:41:46.936,Pass,
,,,,,,,,,,,,,,,,,0.869276,,,,,,,,,,,,,bbb543b1-fc70-4007-a9a9-f6dfb2c8fca7,3574,,"[62.6, 41.2]",3879679,86,,,,,-2.489895,,Right Foot,,,"[52.9, 33.8]",,Ground Pass,,12.20041,,,,,Raúl Albiol i Tortajada,7030.0,,,,,,,2,From Corner,Allan Marques Loureiro,7035.0,Right Center Midfield,176,Napoli,227,['77009b38-9fa3-40ef-85fb-c6ff05623704'],47,,,,,,,,,,,,,,,,,,Napoli,227,00:41:47.710,Pass,
,,,,,,,,,,,,,,,,,0.987255,,,,,,,,,,,,,180015b9-9612-4131-846e-a41359310b24,3577,,"[53.5, 34.1]",3879679,86,,,,,-0.8889228,,Right Foot,,,"[60.4, 25.6]",,Ground Pass,,10.948059,,,,,Jorge Luiz Frello Filho,7024.0,,,,,,,2,From Corner,Raúl Albiol i Tortajada,7030.0,Right Center Back,176,Napoli,227,['6961c9ef-1740-4ce1-9357-bbd390e74996'],49,,,,,,,,,,,,,,,,,,Napoli,227,00:41:49.215,Pass,
,,,,,,,,,,,,,,,,,1.65176,,,,,,,,,,,,,44e08802-a846-4fc2-baea-eaa2a8752653,3579,,"[60.4, 25.6]",3879679,86,,,,,-2.2154644,,Right Foot,,,"[50.1, 11.9]",,Ground Pass,,17.14001,,,,,Kalidou Koulibaly,5675.0,,,,,,,2,From Corner,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,176,Napoli,227,['e814efac-bbeb-45aa-a910-a7f19077c142'],50,,,,,,,,,,,,,,,,,,Napoli,227,00:41:50.202,Pass,
,,,,,,,,,,,,,,,,,1.36384,,,,,,,,,,,,,328f6d88-10bc-41dd-a4f7-6145c55c5624,3581,,"[50.1, 11.9]",3879679,86,,,,,0.34270558,,Left Foot,,,"[70.0, 19.0]",,Ground Pass,,21.128654,,,,,Nathaniel Chalobah,3287.0,,,,,,,2,From Corner,Kalidou Koulibaly,5675.0,Left Center Back,176,Napoli,227,['3c1486ff-5975-418e-8337-750103e72c4c'],51,,,,,,,,,,,,,,,,,,Napoli,227,00:41:51.854,Pass,
,,,,,,,,,,,,,,,,,1.397007,,,,,,,,,,,,,0af67852-d054-442b-b7d0-51a123c97f57,3585,,"[71.1, 9.1]",3879679,86,,,,,-2.6779451,,Right Foot,,,"[56.9, 2.0]",,Ground Pass,,15.876082,,,,,Ivan Strinić,5457.0,,,,,,,2,From Corner,Nathaniel Chalobah,3287.0,Left Center Midfield,176,Napoli,227,"['7388affb-d482-4978-b05d-ba2c2b946b0e', 'c7bd091f-9fea-4353-97b7-6c4befe875b3']",54,,,,,,,,,,,,,,,,,,Napoli,227,00:41:54.092,Pass,True
,,,,,,,,,,,,,,,,,0.876161,,,,,,,,,,,,,aa208e2f-2b5e-4113-8c69-c26f0731f636,3588,,"[56.9, 2.0]",3879679,86,,,,,-0.051678084,,Right Foot,,,"[68.5, 1.4]",,Ground Pass,,11.615507,,,,,Nathaniel Chalobah,3287.0,,,,,,,2,From Corner,Ivan Strinić,5457.0,Left Back,176,Napoli,227,['572c629d-e4af-4037-9124-23d476d3f8ef'],56,,,,,,,,,,,,,,,,,,Napoli,227,00:41:56.074,Pass,
,,,,,,,,,,,,,,,,,1.15399,,,,,,,,,,,,,5040e9b4-3d02-487f-b185-f2d834996cc7,3592,,"[66.0, 1.7]",3879679,86,,,,,1.9941071,,Right Foot,,,"[57.8, 19.9]",,Ground Pass,,19.961964,,,,,Jorge Luiz Frello Filho,7024.0,,,,,,,2,From Corner,Nathaniel Chalobah,3287.0,Left Center Midfield,176,Napoli,227,"['3b12e6c2-509a-4b1e-9586-d7d26ce5d867', 'dc560a26-a564-4709-b4ff-26be8c7fbe02']",58,,,,,,,,,,,,,,,,,,Napoli,227,00:41:58.605,Pass,True
,,,,,,,,,,,,,,,,,1.49238,,,,,,,,,,,,,007691ac-1959-4850-96b3-05278ab0571a,3594,,"[57.8, 19.9]",3879679,86,,,,,-2.612346,,Right Foot,,,"[47.2, 13.7]",,Ground Pass,,12.280066,,,,,Kalidou Koulibaly,5675.0,,,,,,,2,From Corner,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,176,Napoli,227,['c2dcac16-ec40-4b20-938b-0cd42eb2395b'],59,,,,,,,,,,,,,,,,,,Napoli,227,00:41:59.759,Pass,
,,,,,,,,,,,,,,,,,1.261264,,,,,,,,,,,,,af0ee368-2275-475c-8840-1a731d8bba96,3596,,"[45.9, 13.3]",3879679,87,,,,,1.9486676,,Right Foot,,,"[40.7, 26.4]",,Ground Pass,,14.094325,,,,,Raúl Albiol i Tortajada,7030.0,,,,,,,2,From Corner,Kalidou Koulibaly,5675.0,Left Center Back,176,Napoli,227,['f8ccfb58-7b7c-43ce-835e-6b0ae909b6a3'],1,,,,,,,,,,,,,,,,,,Napoli,227,00:42:01.251,Pass,
,,,,,,,,,,,,,,,,,1.515398,,,,,,,,,,,,,4031c95c-d25c-49e1-8c94-95d0914fbb0c,3599,,"[40.7, 26.4]",3879679,87,,,,,-0.9665583,,Right Foot,,,"[57.2, 2.5]",,Low Pass,,29.042383,,,,,Ivan Strinić,5457.0,,,,,,,2,From Corner,Raúl Albiol i Tortajada,7030.0,Right Center Back,176,Napoli,227,['a7cb9781-e181-4bf2-b210-234d1f87dc2f'],3,,,,,,,,,,,,,,,,,,Napoli,227,00:42:03.849,Pass,
,,,,,,,,,,,,,,,,,0.916995,,,,,,,,,,,,,ae248424-8c62-4034-8448-98b6c47b7625,3602,,"[57.2, 2.5]",3879679,87,,,,,1.400811,,Left Foot,,,"[59.5, 15.9]",,Ground Pass,,13.595955,,,,,Nathaniel Chalobah,3287.0,,,,,,,2,From Corner,Ivan Strinić,5457.0,Left Back,176,Napoli,227,['0720a6eb-4721-499b-a5bf-a66aba9da075'],7,,,,,,,,,,,,,,,,,,Napoli,227,00:42:07.512,Pass,
,,,,,,,,,,,,,,,,,1.274746,,,,,,,,,,,,,7151dacd-d29f-449c-a135-1793d9147489,3605,,"[50.6, 9.1]",3879679,87,,,,,2.8991456,,Right Foot,,,"[41.3, 11.4]",,Ground Pass,,9.580188,,,,,Kalidou Koulibaly,5675.0,,,,,,,2,From Corner,Nathaniel Chalobah,3287.0,Left Center Midfield,176,Napoli,227,['bbff5075-05c9-44a2-9cb9-beea05a84b91'],9,,,,,,,,,,,,,,,,,,Napoli,227,00:42:09.828,Pass,
,,,,,,,,,,,,,,,,,0.99802,,,,,,,,,,,,,218bd812-5310-41d1-b76f-cf8c0274b293,3608,,"[41.3, 11.4]",3879679,87,,,,,0.8557046,,Right Foot,,,"[47.9, 19.0]",,Ground Pass,,10.0657835,,,,,Jorge Luiz Frello Filho,7024.0,,,,,,,2,From Corner,Kalidou Koulibaly,5675.0,Left Center Back,176,Napoli,227,['4fe60087-9e33-4ea8-9909-129cb961dbef'],11,,,,,,,,,,,,,,,,,,Napoli,227,00:42:11.720,Pass,
,,,,,,,,,,,,,,,,,0.996917,,,,,,,,,,,,,454eb704-757c-4f44-a7f4-2f614e55bf17,3610,,"[47.9, 19.0]",3879679,87,,,,,-2.3235264,,Right Foot,,,"[40.5, 11.1]",,Ground Pass,,10.82451,,,,,Kalidou Koulibaly,5675.0,,,,,,,2,From Corner,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,176,Napoli,227,['733a1eb5-5234-43ff-89ed-28b79ea51bfe'],12,,,,,,,,,,,,,,,,,,Napoli,227,00:42:12.718,Pass,
,,,,,,,,,,,,,,,,,2.267125,,,,,,,,,,,,,e90a2085-f1f0-432e-ab5f-c1bfd9ae7965,3613,,"[35.6, 11.1]",3879679,87,,,,,2.4673228,,Right Foot,,,"[9.7, 31.8]",,Ground Pass,,33.155693,,,,,José Manuel Reina Páez,7028.0,,,,,,,2,From Corner,Kalidou Koulibaly,5675.0,Left Center Back,176,Napoli,227,['fd3349de-2ff9-4ffe-a2ad-ee223077b9f2'],14,,,,,,,,,,,,,,,,,,Napoli,227,00:42:14.441,Pass,
,,,,,,,,,,,,,,,,,1.674727,,,,,,,,,,,,,030ad184-2a4e-4542-95ac-f297ccf3fa4a,3616,,"[7.5, 34.1]",3879679,87,,,,,0.1264887,,Right Foot,,,"[24.8, 36.3]",,Low Pass,,17.439323,,,,,Jorge Luiz Frello Filho,7024.0,,,,,,,2,From Corner,José Manuel Reina Páez,7028.0,Goalkeeper,176,Napoli,227,['c5297936-8950-4342-8153-e0f85ab92ed2'],20,,,,,,,,,,,,,,,,,,Napoli,227,00:42:20.113,Pass,
,,,,,,,,,,,,,,,,,1.120876,,,,,,,,,,,,,3edd0470-cd26-4aa3-a2cb-32fdbc4bf4bc,3619,,"[30.2, 46.3]",3879679,87,,,,,-0.43314064,,Right Foot,,,"[47.5, 38.3]",,Ground Pass,,19.060167,,,,,Allan Marques Loureiro,7035.0,,,,,,,2,From Corner,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,176,Napoli,227,['9209c761-e3dd-4dc8-bb81-7a983be763a2'],22,,,,,,,,,,,,,,,,,,Napoli,227,00:42:22.951,Pass,
,,,,,,,,,,,,,,,,,1.603831,,,,,,,,,,,,,1b03c55d-b659-4e81-8f04-1558afee3fe2,3622,,"[54.4, 40.3]",3879679,87,,,,,-1.0143231,,Right Foot,,,"[62.3, 27.6]",,Ground Pass,,14.956604,,,,,Nathaniel Chalobah,3287.0,,,,,,,2,From Corner,Allan Marques Loureiro,7035.0,Right Center Midfield,176,Napoli,227,['078071af-ae18-4add-aba6-ad5c2d380ed6'],25,,,,,,,,,,,,,,,,,,Napoli,227,00:42:25.702,Pass,
,,,,,,,,,,,,,,,,,1.351467,,,,,,,,,,,,,294ec4e8-5db0-4cda-90bc-05990b362a54,3626,,"[68.5, 22.2]",3879679,87,,,,,-0.87090343,,Right Foot,,,"[84.5, 3.2]",,Ground Pass,,24.839485,,,,,Dries Mertens,5630.0,,,,,,,2,From Corner,Nathaniel Chalobah,3287.0,Left Center Midfield,176,Napoli,227,"['0cca2615-31df-4a33-aac6-19de3ff713ae', '887f8583-e3c7-430d-a3bf-81dd0f9bb449']",28,,,,,,,,,,,,,,,,,,Napoli,227,00:42:28.320,Pass,True
,,,,,,,,,,,,,,,,,0.944852,,,,,,,,,,,,,a87fa43f-c67b-4262-bd5b-6b9993c7ad95,3629,,"[101.8, 20.7]",3879679,87,,,,,1.3639224,,Right Foot,,,"[105.2, 36.9]",,Ground Pass,,16.552946,,,,,Omar El Kaddouri,16495.0,,,,,,,2,From Corner,Dries Mertens,5630.0,Left Wing,176,Napoli,227,['a6a78122-b7f6-4325-85c5-fe3325995da8'],35,,,,,,,,,,,,,,,,,,Napoli,227,00:42:35.132,Pass,
,,,,,,,,,,,,,,,,,0.725842,,,,,,,,,,,,,3021e6a3-c96d-48c8-a851-445e02f75d9a,3636,,"[78.8, 18.4]",3879679,87,,,,,0.47145995,,Left Foot,,,"[83.9, 21.0]",,Ground Pass,,5.724509,,,,,Nathaniel Chalobah,3287.0,,,,,,,2,From Corner,Ivan Strinić,5457.0,Left Back,176,Napoli,227,['bfc721c2-38cf-4f7c-b5bf-87749266fd68'],41,,,,,,,,,,,,,,,,,,Napoli,227,00:42:41.756,Pass,
,,,,,,,,,,,,,,,,,0.983425,,,,,,,,,,,,,fc14617a-fa2a-432b-8baf-76937a50b12e,3638,,"[83.9, 21.0]",3879679,87,,,,,2.4980915,,Right Foot,,,"[76.3, 26.7]",,Ground Pass,,9.5,,,,,Jorge Luiz Frello Filho,7024.0,,,,,,,2,From Corner,Nathaniel Chalobah,3287.0,Left Center Midfield,176,Napoli,227,['e7cef185-0af7-4b71-a06e-c0f36323a1fd'],42,,,,,,,,,,,,,,,,,,Napoli,227,00:42:42.481,Pass,
,,,,,,,,,,,,,,,,,0.864299,,,,,,,,,,,,,348acf31-b19e-44fa-8208-684cb5098294,3640,,"[76.3, 26.7]",3879679,87,,,,,-1.1010138,,Right Foot,,,"[79.6, 20.2]",,Ground Pass,,7.2897186,,,,,Ivan Strinić,5457.0,,,,,,,2,From Corner,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,176,Napoli,227,['6909c37c-9bf0-41ab-a534-6522272a8323'],43,,,,,,,,,,,,,,,,,,Napoli,227,00:42:43.465,Pass,
,,,,,,,,,,,,,,,,,0.726891,,,,,,,,,,,,,e775f655-3856-4043-b24a-2189fa5731eb,3642,,"[79.6, 20.2]",3879679,87,,,,,1.967505,,Left Foot,,,"[76.5, 27.6]",,Low Pass,,8.023091,,,,,Jorge Luiz Frello Filho,7024.0,,,,,,,2,From Corner,Ivan Strinić,5457.0,Left Back,176,Napoli,227,['a223ea70-3942-4a3e-81a6-218768a3b661'],44,,,,,,,,,,,,,,,,,,Napoli,227,00:42:44.329,Pass,
,,,,,,,,,,,,,,,,,2.008752,,,,,,,,,,,,,698dfe21-bb05-44ee-8a51-77b40c2480ee,3645,,"[78.3, 28.2]",3879679,87,,,,,-0.15582608,,Right Foot,,,"[111.4, 23.0]",,Ground Pass,,33.50597,,,Pass Offside,,Manolo Gabbiadini,3949.0,,,,Through Ball,True,,2,From Corner,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,176,Napoli,227,['9982a684-a3e8-4d17-9640-4b500927cc4e'],45,,,,,,,,,,,,,,,,,,Napoli,227,00:42:45.826,Pass,
,,,,,,,,,,,,,,,,,9.785204,,,,,,,,,,,,,5d6e11f0-3350-4043-98b9-21d26e3ab43a,3647,,"[12.1, 55.4]",3879679,88,,True,,,-0.22169212,,Right Foot,,,"[43.6, 48.3]",,High Pass,,32.290245,,,Incomplete,,,,,,,,,Free Kick,2,From Free Kick,Massimo Zenildo Zappino,386510.0,Goalkeeper,177,Frosinone,291,['1b6ac639-80e9-43a4-b2d5-78c69caecdd9'],10,,,,,,,,,,,,,,,,,,Frosinone,291,00:43:10.991,Pass,
,,,,,,,,,,,,,,,,,0.948954,,,,,,,,,,,,,e4585453-5876-4745-90f8-4bbeea09375c,3651,,"[34.5, 43.2]",3879679,88,,,,,-0.9461609,,Left Foot,,,"[37.6, 38.9]",,Ground Pass,,5.3009434,,,,,Paolo Sammarco,23349.0,,,,,,,2,From Free Kick,Leonardo Blanchard,387847.0,Left Center Back,177,Frosinone,291,"['26781581-7933-4094-bfef-17032afdb633', 'dcc04353-8509-4ef0-a99a-760176dc6058']",23,,,,,,,,,,,,,,,,,,Frosinone,291,00:43:23.331,Pass,True
,,,,,,,,,,,,,,,,,1.551424,,,,,,,,,,,,,32fa4ddd-deb1-4580-8c4c-6ac446d88453,3655,,"[38.5, 37.8]",3879679,88,,,,,-1.0579072,,Right Foot,,,"[49.2, 18.8]",,Ground Pass,,21.805733,,,,,Danilo Soddimo,11608.0,,,,,,,2,From Free Kick,Paolo Sammarco,23349.0,Left Center Midfield,177,Frosinone,291,"['42250170-8479-40ce-b71a-0c6c54fe1e6b', 'bb184f0e-f9cd-43c8-8454-259b1f85833b']",24,,,,,,,,,,,,,,,,,,Frosinone,291,00:43:24.305,Pass,True
,,,,,,,,,,,,,,,,,1.032934,,,,,,,,,,,,,1977e139-5206-4026-996f-e4255d4d7174,3661,,"[57.8, 0.1]",3879679,88,,,,,1.6985373,,,,,"[56.4, 11.0]",,Low Pass,,10.98954,,,,,Paolo Sammarco,23349.0,,,,,,Throw-in,2,From Throw In,Danilo Soddimo,11608.0,Left Wing,178,Frosinone,291,['9b8dc6dc-0771-41f0-a540-7345c632bd08'],32,,,,,,,,,,,,,,,,,,Frosinone,291,00:43:32.298,Pass,
,,,,,,,,,,,,,,,,,1.575479,,,,,,,,,,,,,a400416a-10ab-4f9f-b330-33cbf967a3cb,3663,,"[56.4, 11.4]",3879679,88,,,,,-2.2760744,,Head,,,"[50.1, 4.0]",,High Pass,,9.718539,,,,,Danilo Soddimo,11608.0,,,,,,,2,From Throw In,Paolo Sammarco,23349.0,Left Center Midfield,178,Frosinone,291,['2368caed-c377-4cdf-a5ed-199ea5ea8585'],33,,,,,,,,,,,,,,,,,,Frosinone,291,00:43:33.331,Pass,
,,,,,,,,,,,,,,,,,1.14845,,,,,,,,,,,,,57eafe98-5921-4c86-8d40-1b8341b1d56b,3669,,"[68.5, 80.0]",3879679,88,,,,,-0.41947746,,,,,"[75.9, 76.7]",,Low Pass,,8.1024685,,,,,Omar El Kaddouri,16495.0,,,,,,Throw-in,2,From Throw In,Elseid Hysaj,7031.0,Right Back,179,Napoli,227,['58ce94ea-aeab-4157-a1ab-b0a8cc92c762'],46,,,,,,,,,,,,,,,,,,Napoli,227,00:43:46.521,Pass,
,,,,,,,,,,,,,,,,,0.986114,,,,,,,,,,,,,951fbb33-b292-4c12-a165-bf3b585a0360,3672,,"[76.5, 76.4]",3879679,88,,,,,-2.0207462,,Right Foot,,,"[69.4, 61.7]",,Ground Pass,,16.324827,,,,,Jorge Luiz Frello Filho,7024.0,,,,,,,2,From Throw In,Omar El Kaddouri,16495.0,Right Wing,179,Napoli,227,['acef383b-e6d8-4909-97a4-5ce1b1c5049f'],48,,,,,,,,,,,,,,,,,,Napoli,227,00:43:48.532,Pass,
,,,,,,,,,,,,,,,,,1.374822,,,,,,,,,,,,,120e4029-a179-4602-aa53-35aae8e537a7,3675,,"[70.3, 58.8]",3879679,88,,,,,-2.575292,,Right Foot,,,"[55.2, 49.2]",,Ground Pass,,17.893295,,,,,Kalidou Koulibaly,5675.0,,,,,,,2,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,179,Napoli,227,['ccf39827-08b8-4ca2-89b8-5063f8b09f20'],50,,,,,,,,,,,,,,,,,,Napoli,227,00:43:50.335,Pass,
,,,,,,,,,,,,,,,,,1.811101,,,,,,,,,,,,,6d3b4d53-bc6e-415d-90a6-c24bb32b1f02,3677,,"[55.2, 49.2]",3879679,88,,,,,-1.0816765,,Right Foot,,,"[71.7, 18.2]",,High Pass,,35.11766,,,,,Dries Mertens,5630.0,,,,,,,2,From Throw In,Kalidou Koulibaly,5675.0,Left Center Back,179,Napoli,227,['0e2d970e-bd03-43f1-b303-57f47da0e945'],51,,,,,,,,,,,,,,,,,,Napoli,227,00:43:51.710,Pass,
