50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.985323,,,,,,,,,,,,,,,,501a45e4-5331-4cb5-a9b3-6fc2d3eb91a4,42,,"[23.6, 24.9]",3879561,0,,,,,-2.982241,,Right Foot,,,,"[12.4, 23.1]",,Ground Pass,,11.34372,,,,Davide Astori,8275.0,,,,,,,1,From Kick Off,Gonzalo Javier Rodríguez,25931.0,Center Back,2,Fiorentina,239,['96488f3d-5556-48f2-ba76-e2203005ce0c'],39,,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:39.799,Pass,
,,,,,,,,,,,,,,,,,1.893515,,,,,,,,,,,,,,,,05fd7877-d7b9-4a4b-b678-908ce4c39d3e,44,,"[11.3, 23.7]",3879561,0,,,,,1.5205429,,Left Foot,,,,"[13.0, 57.5]",,Low Pass,,33.842724,,,,Nenad Tomović,7056.0,,,,,,,1,From Kick Off,Davide Astori,8275.0,Left Center Back,2,Fiorentina,239,['0a8eb7bd-266f-4d9f-bb0e-9f6228afd575'],40,,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:40.785,Pass,
,,,,,,,,,,,,,,,,,2.036558,,,,,,,,,,,,,,,,91aa6f79-0000-46ff-b90f-88f94e831352,47,,"[14.6, 59.8]",3879561,0,,,,,0.6646295,,Right Foot,,,,"[37.7, 77.9]",,Ground Pass,,29.34655,,,,Jakub Błaszczykowski,5663.0,,,,,,,1,From Kick Off,Nenad Tomović,7056.0,Right Center Back,2,Fiorentina,239,['46010e37-04d5-4a3d-9cf9-2ef40d03520b'],43,,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:43.867,Pass,
,,,,,,,,,,,,,,,,,1.693983,,,,,,,,,,,,,,,,521a73c1-3a6d-4fa8-9146-df0cd45ffa61,50,,"[49.3, 77.7]",3879561,0,,,,,-2.5702553,,Right Foot,,,,"[38.1, 70.5]",,Ground Pass,,13.314653,,,,Nenad Tomović,7056.0,,,,,,,1,From Kick Off,Jakub Błaszczykowski,5663.0,Right Wing Back,2,Fiorentina,239,['8e77db4f-ce10-4390-8253-5c04e0bb0a9e'],49,,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:49.566,Pass,
,,,,,,,,,,,,,,,,,0.863257,,,,,,,,,,,,,,,,23342a56-db94-4f90-9cc9-8cfb16e4133f,53,,"[41.3, 64.2]",3879561,0,,,,,-0.94242793,,Right Foot,,,,"[51.4, 50.3]",,Ground Pass,,17.181967,,,,Borja Valero Iglesias,6997.0,,,,,,,1,From Kick Off,Nenad Tomović,7056.0,Right Center Back,2,Fiorentina,239,['fdfca03a-be2c-49f7-bf97-f37f5b9d4490'],53,,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:53.542,Pass,
,,,,,,,,,,,,,,,,,0.738598,,,,,,,,,,,,,,,,7ff493ab-cd28-4e9e-b5a9-3295eba0178b,55,,"[50.3, 52.0]",3879561,0,,,,,2.3713448,,Right Foot,,,,"[43.6, 58.5]",,Ground Pass,,9.334881,,,,Nenad Tomović,7056.0,,,,,,,1,From Kick Off,Borja Valero Iglesias,6997.0,Left Defensive Midfield,2,Fiorentina,239,['11d5acc6-c080-40d4-b6de-3d8daf9b7d02'],54,,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:54.405,Pass,
,,,,,,,,,,,,,,,,,0.990216,,,,,,,,,,,,,,,,0ddf3c8e-31a2-4218-bf8e-cea5886d27c0,58,,"[43.4, 57.7]",3879561,0,,,,,-2.715663,,Right Foot,,,,"[32.6, 52.8]",,Ground Pass,,11.859595,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,,1,From Kick Off,Nenad Tomović,7056.0,Right Center Back,2,Fiorentina,239,['305c0852-736b-4afc-b323-7ffa5e69e0d3'],55,,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:55.511,Pass,
,,,,,,,,,,,,,,,,,1.424613,,,,,,,,,,,,,,,,3cbfade7-734d-404d-9ff7-d3849b20c9e6,62,,"[37.7, 50.7]",3879561,0,,,,,-0.41566187,,Right Foot,,,,"[66.7, 37.9]",,Low Pass,,31.699211,,,,Federico Bernardeschi,7777.0,,,,,,,1,From Kick Off,Gonzalo Javier Rodríguez,25931.0,Center Back,2,Fiorentina,239,"['83afd574-8453-40a7-965e-b141cc8f1bca', '9c4e56db-b1eb-4d76-94a3-f3bd6ebd15a1']",58,,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:58.702,Pass,True
,,,,,,,,,,,,,,,,,1.941711,,,,,,,,,,,,,,,,ca1b4a48-b8c4-4700-9c40-67c5e4545c45,66,,"[56.9, 47.1]",3879561,1,,,,,-1.6539376,,Right Foot,,,,"[55.3, 27.9]",,Ground Pass,,19.266552,,,,Jasmin Kurtič,6941.0,,,,,,Free Kick,1,From Free Kick,Marten de Roon,6994.0,Center Defensive Midfield,3,Atalanta,228,['f8b71bd6-fb74-4067-adda-9ea7e63da02c'],9,,,,,,,,,,,,,,,,,,Atalanta,228,00:01:09.602,Pass,
,,,,,,,,,,,,,,,,,3.066474,,,,,,,,,,,,,,,,1269578c-db56-4cb4-8fb6-c18ee90dcc4d,70,,"[54.0, 23.5]",3879561,1,,,,,1.6913626,,Right Foot,,,,"[47.7, 75.5]",,Ground Pass,,52.380245,,,,Andrea Masiello,6992.0,,,True,,,,1,From Free Kick,Jasmin Kurtič,6941.0,Left Center Midfield,3,Atalanta,228,"['6f371dcd-428c-44e5-a71b-955270cab072', 'd6912678-4a7a-4044-99a1-4ab8c5c5a8fa']",14,,,,,,,,,,,,,,,,,,Atalanta,228,00:01:14.625,Pass,True
,,,,,,,,,,,,,,,,,0.900923,,,,,,,,,,,,,,,,af0ff00e-a363-400d-aeee-c3276f29f86e,74,,"[50.5, 67.9]",3879561,1,,,,,0.27742478,,Left Foot,,,,"[65.6, 72.2]",,Ground Pass,,15.700318,,,,Alberto Grassi,6952.0,,,,,,,1,From Free Kick,Andrea Masiello,6992.0,Right Back,3,Atalanta,228,"['96493329-f277-4248-b4fc-7e9e6c79e145', 'a1a2827f-17f2-407c-a2ff-90c86bd25bed']",19,,,,,,,,,,,,,,,,,,Atalanta,228,00:01:19.537,Pass,True
,,,,,,,,,,,,,,,,,1.938001,,,,,,,,,,,,,,,,10ed7f5b-963d-4500-b5c3-ea9ab1722e94,81,,"[59.5, 69.8]",3879561,1,,,,,-0.574968,,Left Foot,,,,"[84.5, 53.6]",,High Pass,,29.78993,,Incomplete,,Germán Gustavo Denis,49439.0,,,,,,Free Kick,1,From Free Kick,Andrea Masiello,6992.0,Right Back,4,Atalanta,228,"['0941de64-fbec-4d2e-ae53-d3c0310a8cbe', '5c1ac811-ff8c-4467-8b6e-81fa251d42a2']",40,,,,,,,,,,,,,,,,,,Atalanta,228,00:01:40.636,Pass,
,,,,,,,,,,,,,,,,,1.094168,,,,,,,,,,,,,,,,0941de64-fbec-4d2e-ae53-d3c0310a8cbe,83,,"[35.6, 26.5]",3879561,1,,,,,-0.39526126,,Head,,,,"[50.7, 20.2]",,High Pass,,16.36154,,,,Josip Iličić,7139.0,,,,,,Recovery,1,From Free Kick,Milan Badelj,6305.0,Right Defensive Midfield,4,Atalanta,228,"['10ed7f5b-963d-4500-b5c3-ea9ab1722e94', '84708a6e-f091-4029-8f80-6a73e9c5df22']",42,,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:42.574,Pass,
,,,,,,,,,,,,,,,,,1.227133,,,,,,,,,,,,,,,,1d1dd610-1266-4510-9879-d96a582bb470,85,,"[49.9, 19.3]",3879561,1,,,,,-1.2165369,,Left Foot,,,,"[52.6, 12.0]",,Low Pass,,7.7833157,,Incomplete,,Federico Bernardeschi,7777.0,,,,,,,1,From Free Kick,Josip Iličić,7139.0,Right Attacking Midfield,4,Atalanta,228,"['29e45ac7-a87d-4893-a562-6e719832403b', '83e6e0a6-6e5f-4fe9-8ae9-a925fe495520']",43,,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:43.668,Pass,
,,,,,,,,,,,,,,,,,3.076586,,,,,,,,,,,,,,,,ee5daf87-a002-437e-a68a-1f5ef679e2db,89,,"[51.7, 67.9]",3879561,1,,,,,-2.6713006,,Left Foot,,,,"[15.7, 49.6]",,Ground Pass,,40.384277,,,,Marco Sportiello,7157.0,,,,,,,1,From Free Kick,Andrea Masiello,6992.0,Right Back,4,Atalanta,228,['bb0b53ba-a01e-476b-a2dd-f4101f0f5814'],46,,,,,,,,,,,,,,,,,,Atalanta,228,00:01:46.693,Pass,
,,,,,,,,,,,,,,,,,3.383436,,,,,,,,,,,,,,,,82e85384-cd31-445a-b25d-972ece1b173f,91,,"[14.7, 47.1]",3879561,1,,,,,-0.18449743,,Right Foot,,,,"[71.5, 36.5]",,High Pass,,57.78062,,Incomplete,,Germán Gustavo Denis,49439.0,,,,,,,1,From Free Kick,Marco Sportiello,7157.0,Goalkeeper,4,Atalanta,228,"['3345559b-3e02-4601-859e-c2f774993257', '83e26394-ef6d-42ac-9b40-5346e9fa4115']",49,,,,,,,,,,,,,,,,,,Atalanta,228,00:01:49.770,Pass,
,,,,,,,,,,,,,,,,,1.2586,,,,,,,,,,,,,,,,e65e97e4-caa7-45c1-a92f-7ec160ae2a0f,96,,"[51.2, 46.1]",3879561,1,,,,,0.09204685,,Right Foot,,,,"[57.7, 46.7]",,High Pass,,6.5276337,,,,Milan Badelj,6305.0,,,,,,,1,Regular Play,Gonzalo Javier Rodríguez,25931.0,Center Back,5,Fiorentina,239,"['48988198-d037-41cf-ba48-dc48a6da668b', '4b91fdb7-d4ec-4299-9216-cf0fdc3a79e7']",54,,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:54.151,Pass,True
,,,,,,,,,,,,,,,,,2.493089,,,,,,,,,,,,,,,,a58b9f1f-c53e-4199-bbd1-c1590786dd79,102,,"[57.7, 49.7]",3879561,2,,True,,,2.0379162,,Right Foot,,,,"[51.9, 61.2]",,Ground Pass,,12.879829,,,,Nenad Tomović,7056.0,,,,,,Free Kick,1,From Free Kick,Borja Valero Iglesias,6997.0,Left Defensive Midfield,6,Fiorentina,239,['8f578467-ed61-4c1c-9cae-52115d8e5ce0'],6,,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:06.002,Pass,
,,,,,,,,,,,,,,,,,0.725325,,,,,,,,,,,,,,,,b1969bf5-3860-44d9-8c39-7f2a9b08d73a,104,,"[51.2, 54.3]",3879561,2,,,,,-0.71306086,,Right Foot,,,,"[54.9, 51.1]",,Ground Pass,,4.89183,,,,Borja Valero Iglesias,6997.0,,,,,,,1,From Free Kick,Nenad Tomović,7056.0,Right Center Back,6,Fiorentina,239,['b52abcf4-cf34-4ec2-ad5b-2de84e9eabf3'],10,,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:10.540,Pass,
,,,,,,,,,,,,,,,,,0.979501,,,,,,,,,,,,,,,,b689a3b1-b11b-495c-9dbf-d02f7d5b8ffd,107,,"[48.8, 54.9]",3879561,2,,,,,-2.8349164,,Left Foot,,,,"[36.8, 51.1]",,Ground Pass,,12.587296,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,,1,From Free Kick,Borja Valero Iglesias,6997.0,Left Defensive Midfield,6,Fiorentina,239,['2ebab279-cd43-4009-b217-b55b92b377c4'],12,,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:12.651,Pass,
,,,,,,,,,,,,,,,,,1.780287,,,,,,,,,,,,,,,,4b13ca93-46ff-491d-b910-1a9babb4e1c9,110,,"[36.1, 54.1]",3879561,2,,,,,0.12466345,,Right Foot,,,,"[76.0, 59.1]",,High Pass,,40.212063,,Pass Offside,,Josip Iličić,7139.0,,,,,,,1,From Free Kick,Gonzalo Javier Rodríguez,25931.0,Center Back,6,Fiorentina,239,['193d7e2c-079c-4274-8497-a708e1ac2f71'],14,,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:14.878,Pass,
,,,,,,,,,,,,,,,,,1.028277,,,,,,,,,,,,,,,,786c5fe7-bfbf-409c-8d0b-31cf1cdfe935,112,,"[40.6, 9.4]",3879561,2,,,,,0.38050637,,Right Foot,,,,"[52.1, 14.0]",,Ground Pass,,12.3858795,,,,Jasmin Kurtič,6941.0,,,,,,Free Kick,1,From Free Kick,Gabriel Alejandro Paletta,38237.0,Left Center Back,7,Atalanta,228,['bcb00687-6160-4e8a-a13b-6d85be77d110'],39,,,,,,,,,,,,,,,,,,Atalanta,228,00:02:39.662,Pass,
