50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.373627,,,,,,,,,,,,,f99e4aef-bf35-4402-bba6-8f0a2479b2c1,666,,"[42.7, 39.5]",3879700,14,,,,,-1.1199503,,Right Foot,,"[56.4, 11.2]",,Ground Pass,,31.441692,,,Achraf Lazaar,10032.0,,,,,,1,Regular Play,Giancarlo González Castro,5584.0,Left Center Back,37,Palermo,2256,['021b20a2-0718-4555-b138-ba9a79fe283f'],46,,,,,,,,,,,,,,,,,,Palermo,2256,00:14:46.208,Pass,
,,,,,,,,,,,,,,,,,1.796124,,,,,,,,,,,,,21ebebe4-94e5-4a22-8c56-c8433ec2539c,669,,"[57.3, 8.3]",3879700,14,,,,,0.08660914,,Left Foot,,"[90.7, 11.2]",,High Pass,,33.52566,Incomplete,,Robin Quaison,8552.0,,,,,,1,Regular Play,Achraf Lazaar,10032.0,Left Back,37,Palermo,2256,"['af0dead4-76f8-47d2-91fc-1d4e73060467', 'bf9904db-9074-4faf-baf5-e9379d301efb']",49,,,,,,,,,,,,,,,,,,Palermo,2256,00:14:49.766,Pass,
,,,,,,,,,,,,,,,,,1.871446,,,,,,,,,,,,,af0dead4-76f8-47d2-91fc-1d4e73060467,671,,"[29.4, 68.9]",3879700,14,,,,,-0.09966865,,Head,,"[39.4, 67.9]",,High Pass,,10.049875,,,Emmanuel Agyemang-Badu,24722.0,,,,,Recovery,1,Regular Play,Molla Wagué,3577.0,Right Center Back,38,Udinese,230,"['21ebebe4-94e5-4a22-8c56-c8433ec2539c', 'e7c710af-b710-45c0-a3c1-553e9824a12e']",51,,,,,,,,,,,,,,,,,,Udinese,230,00:14:51.562,Pass,
,,,,,,,,,,,,,,,,,1.324964,,,,,,,,,,,,,dea33150-bd9f-4954-8ea7-59650e0c27dd,676,,"[45.0, 49.0]",3879700,14,,,,,-1.4902021,,Right Foot,,"[47.1, 23.0]",,Ground Pass,,26.08467,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,1,Regular Play,Emmanuel Agyemang-Badu,24722.0,Right Center Midfield,38,Udinese,230,['93129a89-4253-426b-a600-ec65220eb784'],56,,,,,,,,,,,,,,,,,,Udinese,230,00:14:56.539,Pass,
,,,,,,,,,,,,,,,,,2.594295,,,,,,,,,,,,,6340698c-771a-4065-b3a6-f2c6d9d8af76,679,,"[49.4, 18.3]",3879700,14,,,,,-0.9455274,,Right Foot,,"[61.6, 1.4]",,Ground Pass,,20.843464,,,Edenílson Andrade dos Santos,25116.0,,,,,,1,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Left Center Midfield,38,Udinese,230,['db1e720f-d9d3-487e-8a46-f14893f04733'],58,,,,,,,,,,,,,,,,,,Udinese,230,00:14:58.504,Pass,
,,,,,,,,,,,,,,,,,2.182172,,,,,,,,,,,,,f7dd8d78-0423-4d4a-b472-1b9e6d58449e,682,,"[63.7, 2.8]",3879700,15,,,,,0.29352048,,Right Foot,,"[94.8, 12.2]",,Ground Pass,,32.489536,,,Cyril Théréau,8272.0,,,,,,1,Regular Play,Edenílson Andrade dos Santos,25116.0,Left Wing Back,38,Udinese,230,['9c4728c8-b4ac-438b-a649-d41d3e72cef2'],2,,,,,,,,,,,,,,,,,,Udinese,230,00:15:02.632,Pass,
,,,,,,,,,,,,,,,,,1.024921,,,,,,,,,,,,,a4aae0fe-90e3-44c9-acf3-bb63ba847c88,689,,"[17.5, 66.0]",3879700,15,,,,,-1.2749766,,Right Foot,,"[20.7, 55.5]",,Ground Pass,,10.976793,,,Mato Jajalo,30735.0,,,,,,1,Regular Play,Edoardo Goldaniga,8102.0,Right Center Back,38,Udinese,230,['1d2a09dc-0f10-4c46-b7d4-550e5c6ad014'],7,,,,,,,,,,,,,,,,,,Palermo,2256,00:15:07.778,Pass,
,,,,,,,,,,,,,,,,,1.334423,,,,,,,,,,,,,04387fd1-e9bb-4c7a-b9f9-88e7aacc1761,704,,"[24.0, 41.8]",3879700,15,,,,,-1.7761917,,Left Foot,,"[21.5, 29.8]",,Ground Pass,,12.25765,,,Achraf Lazaar,10032.0,,,,,Recovery,1,Regular Play,Ivaylo Chochev,40349.0,Left Center Midfield,39,Palermo,2256,"['1b33b50e-fba6-4457-8ae7-2ef7110b8538', '44947257-c372-4c78-b84f-614d5a9f4b53', 'dafa2acc-ed78-4ddd-a6ec-8728d59752cf']",14,,,,,,,,,,,,,,,,,,Palermo,2256,00:15:14.285,Pass,True
,,,,,,,,,,,,,,,,,2.233258,,,,,,,,,,,,,7c9c47a8-4ac6-4229-9f58-a0dcf89dc6c3,706,,"[21.5, 29.8]",3879700,15,,,,,-0.42221406,,Left Foot,,"[54.0, 15.2]",,High Pass,,35.62878,,,Robin Quaison,8552.0,,,,,,1,Regular Play,Achraf Lazaar,10032.0,Left Back,39,Palermo,2256,['d8b68b33-97e5-41fb-aaf8-3331d6b946d9'],15,,,,,,,,,,,,,,,,,,Palermo,2256,00:15:15.620,Pass,
,,,,,,,,,,,,,,,,,1.28305,,,,,,,,,,,,,62407e71-6f25-418e-97b8-0644b359cafb,710,,"[50.2, 11.9]",3879700,15,,,,,-3.136037,,Right Foot,,"[32.2, 11.8]",,Ground Pass,,18.000278,,,Achraf Lazaar,10032.0,,,,,,1,Regular Play,Robin Quaison,8552.0,Left Wing,39,Palermo,2256,['8eeb4f33-aabe-4d24-99eb-48eb4a126b36'],20,,,,,,,,,,,,,,,,,,Palermo,2256,00:15:20.971,Pass,
,,,,,,,,,,,,,,,,,3.364644,,,,,,,,,,,,,dc041fc3-c0a2-4030-bac9-a4cd737d4e51,712,,"[32.4, 11.8]",3879700,15,,,,,0.4200565,,Left Foot,,"[83.0, 34.4]",,High Pass,,55.417686,Incomplete,,Alberto Gilardino,38389.0,,,,,,1,Regular Play,Achraf Lazaar,10032.0,Left Back,39,Palermo,2256,"['49dbff49-332c-476e-aa08-be7753a6bf35', '565daf45-d1d5-43a1-97c9-9e5ae9a46040']",22,,,,,,,,,,,,,,,,,,Palermo,2256,00:15:22.254,Pass,
,,,,,,,,,,,,,,,,,2.059748,,,,,,,,,,,,,1f389b99-bc60-4b4b-9e6a-6a2b7c59e37b,716,,"[38.7, 42.8]",3879700,15,,,,,-0.7853982,,Right Foot,,"[45.2, 36.3]",,Ground Pass,,9.192389,,,Francesco Lodi,40367.0,,,,,,1,Regular Play,Iván Rodrigo Piris Leguizamón,46670.0,Left Center Back,40,Udinese,230,['ebb2ce81-d3a5-45cb-82b4-c073c60465f1'],26,,,,,,,,,,,,,,,,,,Udinese,230,00:15:26.096,Pass,
,,,,,,,,,,,,,,,,,1.369721,,,,,,,,,,,,,82bb611b-cb5e-4450-812d-bf3cd624c778,719,,"[52.4, 35.6]",3879700,15,,,,,0.3068263,,Left Foot,,"[62.5, 38.8]",,Ground Pass,,10.5948105,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,1,Regular Play,Francesco Lodi,40367.0,Center Defensive Midfield,40,Udinese,230,['fa76699a-56c9-40a9-a276-5a240f11a82a'],29,,,,,,,,,,,,,,,,,,Udinese,230,00:15:29.830,Pass,
,,,,,,,,,,,,,,,,,1.302864,,,,,,,,,,,,,3502b14e-1e15-43d2-b594-23d4e9b9a252,721,,"[62.9, 38.8]",3879700,15,,,,,-2.0188203,,Right Foot,,"[56.7, 25.9]",,Ground Pass,,14.312582,,,Francesco Lodi,40367.0,,,,,,1,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Left Center Midfield,40,Udinese,230,['647b4ac0-f114-41c5-b389-66ed52b9e1a5'],31,,,,,,,,,,,,,,,,,,Udinese,230,00:15:31.200,Pass,
,,,,,,,,,,,,,,,,,0.874002,,,,,,,,,,,,,a8703fa8-e7c1-48b2-b348-760b1da55076,724,,"[57.0, 23.6]",3879700,15,,,,,-0.27722555,,Left Foot,,"[69.3, 20.1]",,Ground Pass,,12.788276,,,Cyril Théréau,8272.0,,,,,,1,Regular Play,Francesco Lodi,40367.0,Center Defensive Midfield,40,Udinese,230,['ffa2adaa-fbd5-4397-a6b2-0c0f0f4a1236'],33,,,,,,,,,,,,,,,,,,Udinese,230,00:15:33.096,Pass,
,,,,,,,,,,,,,,,,,2.346768,,,,,,,,,,,,,7d43c9cc-db0a-47d5-8110-603c749d0d8d,727,,"[81.1, 13.4]",3879700,15,,,,,-0.47364727,,Right Foot,,"[101.0, 3.2]",,Ground Pass,,22.361797,,,Edenílson Andrade dos Santos,25116.0,,,,,,1,Regular Play,Cyril Théréau,8272.0,Left Center Forward,40,Udinese,230,['ea170907-ceee-44e8-a6d9-0fc29a2e534e'],38,,,,,,,,,,,,,,,,,,Udinese,230,00:15:38.415,Pass,
,,,,,,,,,,,,,,,,,0.927246,,,,,,,,,,,,,5c4e50dd-d426-4755-b5ec-f79ebd530a85,730,,"[105.1, 4.1]",3879700,15,,,,,2.0370212,,Right Foot,,"[97.3, 19.6]",,Ground Pass,,17.351946,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,1,Regular Play,Edenílson Andrade dos Santos,25116.0,Left Wing Back,40,Udinese,230,['c03ef11b-bfff-46b3-8149-565627acdae1'],43,,,,,,,,,,,,,,,,,,Udinese,230,00:15:43.546,Pass,
,,,,,,,,,,,,,,,,,1.780987,,,,,,,,,,,,,57bfd21a-849c-4d7d-a08c-959e3d8ef702,734,,"[97.9, 20.0]",3879700,15,,,,,-0.23958303,,Right Foot,,"[111.0, 16.8]",,Ground Pass,,13.485177,,,Edenílson Andrade dos Santos,25116.0,,,,,,1,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Left Center Midfield,40,Udinese,230,"['3b4547e3-6d5f-4cdd-9447-1c71d57190a7', 'ddfd79e2-97b1-4c98-b35d-4b2064d79046']",44,,,,,,,,,,,,,,,,,,Udinese,230,00:15:44.531,Pass,True
,,,,,,,,,,,,,,,,,0.702543,,,,,,,,,,,,,a0d2f540-69c8-40d6-9426-183e0de6b871,738,,"[112.0, 17.5]",3879700,15,,,,,1.4940244,672e4a40-411d-49ac-b8a9-050cde6d3dca,Left Foot,True,"[113.3, 34.4]",,Low Pass,,16.949926,,,Cyril Théréau,8272.0,True,,,,,1,Regular Play,Edenílson Andrade dos Santos,25116.0,Left Wing Back,40,Udinese,230,"['26e4ca02-5318-48cf-8d91-2116e89b9fc6', 'f540e01e-4fa3-4baf-a903-e0324c8137e9']",46,,,,,,,,,,,,,,,,,,Udinese,230,00:15:46.405,Pass,True
,,,,,,,,,,,,,,,,,3.027515,,,,,,,,,,,,,d0a6c4b7-1c8e-4c27-80c0-c60fcc31d98a,742,,"[7.0, 44.1]",3879700,16,,,,,-0.049083352,,Right Foot,,"[64.0, 41.3]",,High Pass,,57.06873,Incomplete,,Ivaylo Chochev,40349.0,,,,,Goal Kick,1,From Goal Kick,Stefano Sorrentino,7055.0,Goalkeeper,41,Palermo,2256,"['150b9411-90af-4387-957c-c91308590518', '5630278d-77de-4fd1-ace5-64f7cc00f8ca']",21,,,,,,,,,,,,,,,,,,Palermo,2256,00:16:21.337,Pass,
,,,,,,,,,,,,,,,,,1.927324,,,,,,,,,,,,,5630278d-77de-4fd1-ace5-64f7cc00f8ca,745,,"[56.1, 38.8]",3879700,16,,,,True,-0.9241653,,,,"[63.8, 28.6]",,High Pass,,12.780063,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Emmanuel Agyemang-Badu,24722.0,Right Center Midfield,41,Palermo,2256,"['720bec25-634d-4b1e-aa70-57a1fc807b57', 'ae695078-ecf7-4ed5-b369-b424303a3657', 'd0a6c4b7-1c8e-4c27-80c0-c60fcc31d98a']",24,,,,,,,,,,,,,,,,,,Udinese,230,00:16:24.364,Pass,True
,,,,,,,,,,,,,,,,,1.46382,,,,,,,,,,,,,720bec25-634d-4b1e-aa70-57a1fc807b57,747,,"[56.3, 51.5]",3879700,16,,,,,2.3009317,,Right Foot,,"[45.2, 63.9]",,Low Pass,,16.642416,,,Aljaž Struna,24061.0,,,,,Recovery,1,From Goal Kick,Oscar Hiljemark,5605.0,Right Center Midfield,41,Palermo,2256,"['5630278d-77de-4fd1-ace5-64f7cc00f8ca', '8e038390-8b81-4458-9ee1-3e278cac254c', '90ab47b6-20d8-4289-91a1-de57314ba22e']",26,,,,,,,,,,,,,,,,,,Palermo,2256,00:16:26.292,Pass,True
,,,,,,,,,,,,,,,,,2.038614,,,,,,,,,,,,,0f5ed4e0-d46d-4ed2-bcd6-2cca52aaf5c3,750,,"[57.6, 68.6]",3879700,16,,,,,0.04298426,,Right Foot,,"[94.8, 70.2]",,Ground Pass,,37.234394,,,Franco Damián Vázquez,6719.0,,,,,,1,From Goal Kick,Aljaž Struna,24061.0,Right Back,41,Palermo,2256,['39bc3c4d-d9db-4742-882d-aaef258d0805'],31,,,,,,,,,,,,,,,,,,Palermo,2256,00:16:31.529,Pass,
,,,,,,,,,,,,,,,,,0.871794,,,,,,,,,,,,,fe8ad482-1fc5-4ff4-b9b6-c8fc86392f83,756,,"[120.0, 80.0]",3879700,16,,,,,-2.7695248,,Left Foot,,"[115.9, 78.4]",,Ground Pass,,4.4011364,,,Oscar Hiljemark,5605.0,,,,,Corner,1,From Corner,Franco Damián Vázquez,6719.0,Right Wing,42,Palermo,2256,['207988ad-3882-44a3-8655-b12cfbab29f2'],46,,,,,,,,,,,,,,,,,,Palermo,2256,00:16:46.512,Pass,
,,,,,,,,,,,,,,,,,1.252392,,,,,,,,,,,,,7305e7bb-4f9e-4037-8a01-043e72b9653b,759,,"[116.5, 78.2]",3879700,16,,,,,-2.753274,,Right Foot,,"[105.5, 73.7]",,Ground Pass,,11.884864,,,Franco Damián Vázquez,6719.0,,,,,,1,From Corner,Oscar Hiljemark,5605.0,Right Center Midfield,42,Palermo,2256,['c00e4ca9-6a8d-4bdd-b026-724ec112b176'],47,,,,,,,,,,,,,,,,,,Palermo,2256,00:16:47.997,Pass,
,,,,,,,,,,,,,,,,,2.356309,,,,,,,,,,,,,4849465a-e751-4aae-96aa-b7ad7a24906f,762,,"[104.2, 71.4]",3879700,16,,,,,-1.5241472,,Left Foot,True,"[106.1, 30.7]",,High Pass,,40.744324,,,Robin Quaison,8552.0,,True,,,,1,From Corner,Franco Damián Vázquez,6719.0,Right Wing,42,Palermo,2256,['535b8703-d750-4e50-abbb-bbc631a1d242'],50,,,,,,,,,,,,,,,,,,Palermo,2256,00:16:50.207,Pass,
,,,,,,,,,,,,,,,,,1.037838,,,,,,,,,,,,,5fa26c20-b8cd-479f-97ce-a0bb5e539a55,764,,"[106.1, 30.7]",3879700,16,,,,,1.3422997,29b0e2a9-4115-4c3a-a5f6-2dbbf23f217a,Head,,"[107.1, 35.0]",,Low Pass,,4.414748,,,Giancarlo González Castro,5584.0,True,,,,,1,From Corner,Robin Quaison,8552.0,Left Wing,42,Palermo,2256,['ced50607-675f-4ea0-a958-a49002e809cd'],52,,,,,,,,,,,,,,,,,,Palermo,2256,00:16:52.563,Pass,
,,,,,,,,,,,,,,,,,3.958523,,,,,,,,,,,,,16bcf48b-3512-462c-b7b0-825839fa06ac,769,,"[6.0, 44.0]",3879700,17,,True,,,0.7294566,,Right Foot,,"[25.8, 61.7]",,Ground Pass,,26.55805,,,Molla Wagué,3577.0,,,,,Goal Kick,1,From Goal Kick,Orestis Karnezis,3742.0,Goalkeeper,43,Udinese,230,['adbc61c7-b22f-44c9-a304-ae8ce8601340'],10,,,,,,,,,,,,,,,,,,Udinese,230,00:17:10.171,Pass,
,,,,,,,,,,,,,,,,,1.613636,,,,,,,,,,,,,9a0d6db7-f48d-4d66-9c71-e193846ff160,771,,"[27.4, 62.8]",3879700,17,,,,,-1.9047414,,Right Foot,,"[20.6, 43.2]",,Ground Pass,,20.746084,,,Felipe Dias da Silva dal Belo,6938.0,,,,,,1,From Goal Kick,Molla Wagué,3577.0,Right Center Back,43,Udinese,230,['e4d1e7d6-a5ce-47bf-8759-892b9ff3410a'],18,,,,,,,,,,,,,,,,,,Udinese,230,00:17:18.223,Pass,
,,,,,,,,,,,,,,,,,1.62422,,,,,,,,,,,,,ebadf064-21cd-4e73-a538-3361bed95e25,774,,"[21.4, 41.9]",3879700,17,,,,,-1.2622029,,Left Foot,,"[28.7, 19.0]",,Ground Pass,,24.03539,,,Iván Rodrigo Piris Leguizamón,46670.0,,,,,,1,From Goal Kick,Felipe Dias da Silva dal Belo,6938.0,Center Back,43,Udinese,230,['0c6fcb5f-2f42-4f55-92c9-b4cf8eb641d2'],20,,,,,,,,,,,,,,,,,,Udinese,230,00:17:20.581,Pass,
,,,,,,,,,,,,,,,,,1.698062,,,,,,,,,,,,,aefd7dce-08a5-40fe-8369-f7b85195674b,777,,"[33.0, 13.0]",3879700,17,,,,,-0.50565827,,Right Foot,,"[50.7, 3.2]",,Ground Pass,,20.231905,,,Edenílson Andrade dos Santos,25116.0,,,,,,1,From Goal Kick,Iván Rodrigo Piris Leguizamón,46670.0,Left Center Back,43,Udinese,230,['4ffd589a-d938-428b-b760-b7d2c3a5264a'],23,,,,,,,,,,,,,,,,,,Udinese,230,00:17:23.332,Pass,
,,,,,,,,,,,,,,,,,0.869971,,,,,,,,,,,,,2ba98bb4-538e-47bb-b8a5-70b4c08c24a0,779,,"[50.7, 3.2]",3879700,17,,,,,1.4288993,,Right Foot,,"[52.1, 13.0]",,Ground Pass,,9.899495,,,Francesco Lodi,40367.0,,,,,,1,From Goal Kick,Edenílson Andrade dos Santos,25116.0,Left Wing Back,43,Udinese,230,['62467f4d-f279-4e5b-8760-052aad072e2c'],25,,,,,,,,,,,,,,,,,,Udinese,230,00:17:25.030,Pass,
,,,,,,,,,,,,,,,,,2.48278,,,,,,,,,,,,,40a644af-a204-428c-84e7-43dc43692fc2,783,,"[61.9, 9.3]",3879700,17,,,,,-0.12279676,,Left Foot,,"[93.5, 5.4]",,Ground Pass,,31.839754,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,1,From Goal Kick,Francesco Lodi,40367.0,Center Defensive Midfield,43,Udinese,230,"['2104e666-289b-4b91-aa6b-8a9e8de57982', 'eff1f3e4-d5ee-4e1b-ad51-740aad8efc50']",27,,,,,,,,,,,,,,,,,,Udinese,230,00:17:27.414,Pass,True
,,,,,,,,,,,,,,,,,0.58726,,,,,,,,,,,,,04f6ec95-0699-4c63-b108-ada67b0a35b5,786,,"[105.1, 2.8]",3879700,17,,,,,2.0838542,,Right Foot,,"[97.1, 17.0]",,Ground Pass,,16.298466,Incomplete,,Francesco Lodi,40367.0,,,,,,1,From Goal Kick,Bruno Miguel Borges Fernandes,5204.0,Left Center Midfield,43,Udinese,230,"['9ad308e4-c41a-44e4-8065-34b61deccc5d', 'e267b8dd-7666-4a8f-a314-b6d93676b297']",34,,,,,,,,,,,,,,,,,,Udinese,230,00:17:34.675,Pass,
,,,,,,,,,,,,,,,,,2.332639,,,,,,,,,,,,,319129b2-eb72-433e-b999-078f70e073e6,791,,"[27.3, 55.9]",3879700,17,,,,,-2.7602732,,Left Foot,,"[6.1, 47.4]",,Ground Pass,,22.840534,,,Stefano Sorrentino,7055.0,,,,,,1,Regular Play,Franco Damián Vázquez,6719.0,Right Wing,44,Palermo,2256,['6f20233e-9148-491c-9934-419acd81eb6a'],41,,,,,,,,,,,,,,,,,,Palermo,2256,00:17:41.280,Pass,
,,,,,,,,,,,,,,,,,3.258273,,,,,,,,,,,,,0d88dced-7102-42b7-8a42-0c8d81abf461,794,,"[9.4, 45.8]",3879700,17,,,,,-0.11028325,,Right Foot,,"[68.1, 39.3]",,High Pass,,59.058784,,,Ivaylo Chochev,40349.0,,,,,,1,Regular Play,Stefano Sorrentino,7055.0,Goalkeeper,44,Palermo,2256,['b09ef50f-37bb-485d-82be-fd653577a1a8'],52,,,,,,,,,,,,,,,,,,Palermo,2256,00:17:52.061,Pass,
,,,,,,,,,,,,,,,,,1.925177,,,,,,,,,,,,,f8757551-0dfb-43d7-bf2d-a102e8edea85,796,,"[68.0, 39.3]",3879700,17,,,,True,0.3510309,,,,"[75.1, 41.9]",,High Pass,,7.5610847,Incomplete,,Alberto Gilardino,38389.0,,,,,,1,Regular Play,Ivaylo Chochev,40349.0,Left Center Midfield,44,Palermo,2256,"['240a06a4-9d04-4c26-94ed-1b9ace149c9b', '479c0cbf-8a6a-4556-9175-3ef873341e22', '7f8559ad-43ff-4fab-a69e-d5d2b0351aee']",55,,,,,,,,,,,,,,,,,,Palermo,2256,00:17:55.319,Pass,True
,,,,,,,,,,,,,,,,,1.098161,,,,,,,,,,,,,c4007f0d-7562-4443-af18-0c2fac9ad9e5,802,,"[71.3, 27.4]",3879700,18,,,,,-1.7417724,,Left Foot,,"[68.9, 13.5]",,Low Pass,,14.105673,,,Achraf Lazaar,10032.0,,,,,Recovery,1,Regular Play,Ivaylo Chochev,40349.0,Left Center Midfield,44,Palermo,2256,['bcfbd66c-34c4-4417-ab54-da18e5ad1c57'],2,,,,,,,,,,,,,,,,,,Palermo,2256,00:18:02.081,Pass,
,,,,,,,,,,,,,,,,,0.163167,,,,,,,,,,,,,8ad8e4cd-fb8c-4b08-a27c-e3849e2af8a2,805,,"[81.3, 5.6]",3879700,18,,,,,0.86217004,,Left Foot,,"[86.7, 11.9]",,Low Pass,,8.29759,Incomplete,,Alberto Gilardino,38389.0,,,,,,1,Regular Play,Achraf Lazaar,10032.0,Left Back,44,Palermo,2256,"['69610404-b44a-4fd1-883d-5336efecc747', '86fc25e6-dd4e-4e63-8b18-be644b484c62']",7,,,,,,,,,,,,,,,,,,Palermo,2256,00:18:07.002,Pass,
,,,,,,,,,,,,,,,,,0.71992,,,,,,,,,,,,,a8fa5992-05cd-4534-b16f-f96653e060bb,810,,"[75.6, 7.5]",3879700,18,,,,,-0.8139618,,Left Foot,,"[80.7, 2.1]",,Ground Pass,,7.427651,,,Ivaylo Chochev,40349.0,,,,,,1,Regular Play,Achraf Lazaar,10032.0,Left Back,44,Palermo,2256,['89f5c0a5-caf0-43ed-99bf-8bf45e6ba2aa'],13,,,,,,,,,,,,,,,,,,Palermo,2256,00:18:13.146,Pass,
,,,,,,,,,,,,,,,,,0.829487,,,,,,,,,,,,,4e7d8929-4a82-4301-8468-09df9965e05c,813,,"[81.1, 1.8]",3879700,18,,,,,2.757775,,Left Foot,,"[70.7, 6.0]",,Ground Pass,,11.21606,,,Achraf Lazaar,10032.0,,,,,,1,Regular Play,Ivaylo Chochev,40349.0,Left Center Midfield,44,Palermo,2256,['6b9b811f-8181-4cc9-a09d-fd50b78de387'],14,,,,,,,,,,,,,,,,,,Palermo,2256,00:18:14.649,Pass,
,,,,,,,,,,,,,,,,,0.965602,,,,,,,,,,,,,86691ea5-7c96-4cb0-8430-35a8cb8a735f,817,,"[68.7, 8.0]",3879700,18,,,,,0.6736703,,Right Foot,,"[80.1, 17.1]",,Ground Pass,,14.5866375,,,Oscar Hiljemark,5605.0,,,,,,1,Regular Play,Achraf Lazaar,10032.0,Left Back,44,Palermo,2256,"['4860f1df-4b07-45a0-9ea7-735df0bcda38', '8390bb1c-62bb-4e22-a3f1-b8a2313b56b1']",16,,,,,,,,,,,,,,,,,,Palermo,2256,00:18:16.465,Pass,True
,,,,,,,,,,,,,,,,,0.882711,,,,,,,,,,,,,f8f75ab4-c0c8-4b65-80be-2c221c68f1bd,819,,"[80.1, 17.1]",3879700,18,,,,,-1.7619808,,Right Foot,,"[77.7, 4.7]",,Ground Pass,,12.630123,,,Achraf Lazaar,10032.0,,,,,,1,Regular Play,Oscar Hiljemark,5605.0,Right Center Midfield,44,Palermo,2256,['7962907e-9ee9-4ea6-9b66-9bea5c7d5d94'],17,,,,,,,,,,,,,,,,,,Palermo,2256,00:18:17.431,Pass,
,,,,,,,,,,,,,,,,,0.803643,,,,,,,,,,,,,080f9377-13f9-4b34-8988-c1de7a8af503,824,,"[87.9, 0.1]",3879700,18,,True,,,2.7652645,,,,"[75.5, 5.0]",,Low Pass,,13.333041,,,Ivaylo Chochev,40349.0,,,,,Throw-in,1,From Throw In,Achraf Lazaar,10032.0,Left Back,45,Palermo,2256,['ae40533e-7131-44be-ba31-fda8a2ebf230'],25,,,,,,,,,,,,,,,,,,Palermo,2256,00:18:25.793,Pass,
,,,,,,,,,,,,,,,,,0.963854,,,,,,,,,,,,,2cc51f6f-f94b-4f74-bbd8-ccecf95ee39f,826,,"[75.8, 5.0]",3879700,18,,,,,0.30288488,,Left Foot,,"[88.6, 9.0]",,Ground Pass,,13.410443,,,Robin Quaison,8552.0,,,,,,1,From Throw In,Ivaylo Chochev,40349.0,Left Center Midfield,45,Palermo,2256,['61ded488-cd67-4454-ac7d-84d95e0e30b9'],27,,,,,,,,,,,,,,,,,,Palermo,2256,00:18:27.667,Pass,
,,,,,,,,,,,,,,,,,0.226076,,,,,,,,,,,,,1375c7ad-5305-4707-8ec0-801cbcb3ca1b,830,,"[88.5, 25.8]",3879700,18,,,,,0.6716062,,Right Foot,,"[92.4, 28.9]",,Ground Pass,,4.9819674,Incomplete,,Alberto Gilardino,38389.0,,,,,,1,From Throw In,Robin Quaison,8552.0,Left Wing,45,Palermo,2256,"['7b51e7a7-e2c4-411d-b9df-fa5a8686ae35', 'afcc2335-ade4-40fa-ad79-d451040fc4e0']",31,,,,,,,,,,,,,,,,,,Palermo,2256,00:18:31.447,Pass,
,,,,,,,,,,,,,,,,,1.504544,,,,,,,,,,,,,0a937c0c-4a49-4fc4-a94b-606625cef377,833,,"[25.7, 62.8]",3879700,18,,,,,-0.81595635,,Head,,"[36.8, 51.0]",,High Pass,,16.200308,Incomplete,,Cyril Théréau,8272.0,,,,,Recovery,1,From Throw In,Silvan Widmer,7796.0,Right Wing Back,45,Palermo,2256,"['67ffc261-5d9b-4f67-86d8-9b9d2d379ca5', 'd6db3225-eab5-47c1-a383-adff8ce0df09']",33,,,,,,,,,,,,,,,,,,Udinese,230,00:18:33.584,Pass,
,,,,,,,,,,,,,,,,,1.092332,,,,,,,,,,,,,d6db3225-eab5-47c1-a383-adff8ce0df09,835,,"[83.3, 29.1]",3879700,18,,,,,-2.1820958,,Head,,"[75.1, 17.4]",,Low Pass,,14.287407,,,Ivaylo Chochev,40349.0,,,,,Recovery,1,From Throw In,Franco Damián Vázquez,6719.0,Right Wing,45,Palermo,2256,"['0a937c0c-4a49-4fc4-a94b-606625cef377', '957027a7-395b-49ee-a8c6-b05294015852']",35,,,,,,,,,,,,,,,,,,Palermo,2256,00:18:35.089,Pass,
