50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.616464,,,,,,,,,,,,,,,,6ed6cfc5-1c89-4276-ab75-7f220675870b,409,,,"[23.6, 40.8]",3879809,10,,True,,,-0.6703887,,Right Foot,,,,"[71.4, 2.9]",High Pass,,61.00205,,,Gabriel Moisés Antunes da Silva,3416.0,,,,,,Free Kick,1,From Free Kick,Mattia Perin,7148.0,Goalkeeper,24,Genoa,233,['d0e122f8-3168-4e6b-804c-c88489fe9522'],28,,,,,,,,,,,,,,,,,Genoa,233,00:10:28.681,Pass,
,,,,,,,,,,,,,,,,,1.330901,,,,,,,,,,,,,,,,c4268c00-f50c-4f22-b052-39cd4088f991,413,,,"[82.8, 25.4]",3879809,10,,,,,2.2385583,,Left Foot,,,,"[73.1, 37.7]",Ground Pass,,15.66461,,,Tomás Eduardo Rincón Hernández,7475.0,,,,,,,1,From Free Kick,Gabriel Moisés Antunes da Silva,3416.0,Left Wing Back,24,Genoa,233,['ea735695-32bb-4497-b4f5-21a0d5c7bb2b'],34,,,,,,,,,,,,,,,,,Genoa,233,00:10:34.939,Pass,
,,,,,,,,,,,,,,,,,1.253026,,,,,,,,,,,,,,,,50d5b4c3-9c70-4082-9809-2b7e012416d7,417,,,"[72.8, 37.0]",3879809,10,,,,,1.205709,,Right Foot,,,,"[81.4, 59.5]",Ground Pass,,24.08755,,,Luca Rigoni,7461.0,,,,,,,1,From Free Kick,Tomás Eduardo Rincón Hernández,7475.0,Center Defensive Midfield,24,Genoa,233,"['240d824f-04dd-4358-968b-3e5628a07bac', 'b01d3fd2-7ff0-4a38-8f98-849434f82128']",36,,,,,,,,,,,,,,,,,Genoa,233,00:10:36.935,Pass,True
,,,,,,,,,,,,,,,,,1.617249,,,,,,,,,,,,,,,,cbd10335-d07f-4788-bef1-7bc7a8150324,421,,,"[81.8, 61.3]",3879809,10,,,,,2.5335562,,Right Foot,,,,"[69.3, 70.0]",Ground Pass,,15.229576,,,Riccardo Fiamozzi,34355.0,,,,,,,1,From Free Kick,Luca Rigoni,7461.0,Right Center Midfield,24,Genoa,233,"['cd633d8d-7ab3-4cd6-a862-c581571e678c', 'eb31d5e3-85e4-48fb-89c0-0eb849187643']",38,,,,,,,,,,,,,,,,,Genoa,233,00:10:38.378,Pass,True
,,,,,,,,,,,,,,,,,0.855065,,,,,,,,,,,,,,,,1638f449-0d70-4d02-a25e-765aab638ccc,424,,,"[69.9, 70.0]",3879809,10,,,,,-0.51048833,,Right Foot,,,,"[74.9, 67.2]",Ground Pass,,5.7306194,,,Luca Rigoni,7461.0,,,,,,,1,From Free Kick,Riccardo Fiamozzi,34355.0,Right Wing Back,24,Genoa,233,['48219735-df30-4a73-a5d5-2cd41230d047'],40,,,,,,,,,,,,,,,,,Genoa,233,00:10:40.190,Pass,
,,,,,,,,,,,,,,,,,1.063152,,,,,,,,,,,,,,,,bce7d084-8c2a-42a2-9086-b446c4d687ec,427,,,"[74.9, 65.9]",3879809,10,,,,,-2.580738,,Right Foot,,,,"[55.0, 53.4]",Ground Pass,,23.500214,,,Sebastian De Maio,7176.0,,,,,,,1,From Free Kick,Luca Rigoni,7461.0,Right Center Midfield,24,Genoa,233,['646ddcd5-ff85-4e3f-9ccb-c80ffe3766a1'],41,,,,,,,,,,,,,,,,,Genoa,233,00:10:41.243,Pass,
,,,,,,,,,,,,,,,,,2.188648,,,,,,,,,,,,,,,,0207e9ce-9717-4a34-8cda-24f57bd1505a,430,,,"[55.4, 52.9]",3879809,10,,,,,-1.5498413,,Right Foot,,,,"[56.1, 19.5]",Ground Pass,,33.407333,,,Giovanni Marchese,40457.0,,,,,,,1,From Free Kick,Sebastian De Maio,7176.0,Right Center Back,24,Genoa,233,['4c554110-d0d0-4f58-ab29-931d197e5528'],43,,,,,,,,,,,,,,,,,Genoa,233,00:10:43.290,Pass,
,,,,,,,,,,,,,,,,,3.036037,,,,,,,,,,,,,,,,3d0e8e01-c040-4be1-af26-e738b8035dba,433,,,"[57.0, 18.6]",3879809,10,,,,,1.0450279,,Left Foot,,,,"[89.9, 75.3]",High Pass,,65.553795,,,Jesús Joaquín Fernández Sáez de la Torre,7022.0,,,True,,,,1,From Free Kick,Giovanni Marchese,40457.0,Left Center Back,24,Genoa,233,['1c7baa51-8c93-4b86-b3a8-d4315330ea00'],47,,,,,,,,,,,,,,,,,Genoa,233,00:10:47.150,Pass,
,,,,,,,,,,,,,,,,,1.70487,,,,,,,,,,,,,,,,0b37fc49-41f0-46d4-a978-ad9db18d2e9e,441,,,"[76.3, 32.3]",3879809,11,,,,,0.5880026,,Right Foot,,,,"[97.3, 46.3]",Ground Pass,,25.23886,,Pass Offside,Domenico Berardi,7131.0,,,,,,,1,From Free Kick,Nicola Sansone,6859.0,Left Wing,24,Genoa,233,['3c5729a9-d932-403b-8546-32f66bd1da38'],1,,,,,,,,,,,,,,,,,Sassuolo,232,00:11:01.711,Pass,
,,,,,,,,,,,,,,,,,1.888952,,,,,,,,,,,,,,,,6e7d0589-023a-4231-9b9b-7b09065ac674,444,,,"[11.9, 32.4]",3879809,11,,True,,,-0.054646395,,Right Foot,,,,"[70.4, 29.2]",High Pass,,58.587456,,,Tim Matavž,7852.0,,,,,,Free Kick,1,From Free Kick,Ezequiel Muñoz,6894.0,Center Back,25,Genoa,233,['d56a3493-0878-465c-8c2e-b862f2208a1e'],32,,,,,,,,,,,,,,,,,Genoa,233,00:11:32.078,Pass,
,,,,,,,,,,,,,,,,,2.172132,,,,,,,,,,,,,,,,33acfa6a-5356-4a72-a6bf-d6239fbbd050,446,,,"[70.3, 28.7]",3879809,11,,,,True,0.37649032,,,,,,"[91.8, 37.2]",High Pass,,23.119257,,Incomplete,Jesús Joaquín Fernández Sáez de la Torre,7022.0,,,,,,,1,From Free Kick,Tim Matavž,7852.0,Left Center Forward,25,Genoa,233,"['007b667f-6753-4079-a096-08bb2e1bc992', '24554877-3303-4904-bff9-e4808b5f421f', 'e3469c0c-ea0c-4ee4-b6e1-c00937174bf5']",34,,,,,,,,,,,,,,,,,Genoa,233,00:11:34.150,Pass,True
,,,,,,,,,,,,,,,,,2.859711,,,,,,,,,,,,,,,,e3469c0c-ea0c-4ee4-b6e1-c00937174bf5,449,,,"[28.3, 42.9]",3879809,11,,,,,1.8123118,,Head,,,,"[21.6, 70.1]",Low Pass,,28.013033,,,Šime Vrsaljko,5461.0,,,,,,Recovery,1,From Free Kick,Francesco Acerbi,7119.0,Left Center Back,25,Genoa,233,"['33acfa6a-5356-4a72-a6bf-d6239fbbd050', 'f7c7a1e2-1a77-487e-baa7-3da3b6c86adc']",36,,,,,,,,,,,,,,,,,Sassuolo,232,00:11:36.322,Pass,
,,,,,,,,,,,,,,,,,2.651788,,,,,,,,,,,,,,,,8e4bc111-ce91-432b-ba78-81a2693c1bd7,453,,,"[21.3, 72.7]",3879809,11,,,,,0.19739556,,Right Foot,,,,"[56.3, 79.7]",High Pass,,35.69314,,Out,Domenico Berardi,7131.0,,,,,,,1,From Free Kick,Šime Vrsaljko,5461.0,Right Back,25,Genoa,233,"['bc998fc5-6dc3-48fa-a6ac-e2343a7d163d', 'f86c87b4-a7d9-4303-9651-85bf60bd5205']",40,,,,,,,,,,,,,,,,,Sassuolo,232,00:11:40.625,Pass,True
,,,,,,,,,,,,,,,,,2.959623,,,,,,,,,,,,,,,,cb192476-6327-44da-a660-81d97af13b91,455,,,"[62.0, 0.1]",3879809,11,,,,,1.9783231,,,,,,"[46.2, 36.7]",High Pass,,39.864773,,,Ezequiel Muñoz,6894.0,,,,,,Throw-in,1,From Throw In,Gabriel Moisés Antunes da Silva,3416.0,Left Wing Back,26,Genoa,233,['2b92ad96-e369-475c-be9c-243709f70d32'],49,,,,,,,,,,,,,,,,,Genoa,233,00:11:49.809,Pass,
,,,,,,,,,,,,,,,,,1.559042,,,,,,,,,,,,,,,,c90209f2-dcd1-4ee6-888b-359c4a93173f,458,,,"[46.2, 38.6]",3879809,11,,True,,,1.4270142,,Right Foot,,,,"[50.5, 68.3]",High Pass,,30.009665,,,Riccardo Fiamozzi,34355.0,,,,,,,1,From Throw In,Ezequiel Muñoz,6894.0,Center Back,26,Genoa,233,"['05e186b7-9728-4027-97eb-ada12640cb3b', 'deb6fc7d-b67d-4703-a345-c657e9543a69']",52,,,,,,,,,,,,,,,,,Genoa,233,00:11:52.945,Pass,True
,,,,,,,,,,,,,,,,,0.030945,,,,,,,,,,,,,,,,1ae8cbc5-d69b-4ab4-b603-da6b98798d83,460,,,"[51.8, 66.5]",3879809,11,,True,,,-0.48261267,,Right Foot,,,,"[89.4, 46.8]",High Pass,,42.448204,,Incomplete,,,,,,,,,1,From Throw In,Riccardo Fiamozzi,34355.0,Right Wing Back,26,Genoa,233,['a23c46d1-d937-4659-810c-56e4e9bc12a8'],54,,,,,,,,,,,,,,,,,Genoa,233,00:11:54.688,Pass,
,,,,,,,,,,,,,,,,,0.301589,,,,,,,,,,,,,,,,a23c46d1-d937-4659-810c-56e4e9bc12a8,461,,,"[30.7, 33.3]",3879809,11,,True,,,-0.31909806,,Right Foot,,,,"[87.3, 14.6]",High Pass,,59.609142,,Pass Offside,Joseph Alfred Duncan,7698.0,,,,,,Recovery,1,From Throw In,Francesco Magnanelli,7127.0,Center Defensive Midfield,26,Genoa,233,"['1921a453-24fd-42ff-8c66-33cffde59efb', '1ae8cbc5-d69b-4ab4-b603-da6b98798d83']",54,,,,,,,,,,,,,,,,,Sassuolo,232,00:11:54.719,Pass,
,,,,,,,,,,,,,,,,,0.720468,,,,,,,,,,,,,,,,af06a1b2-8921-412e-ae24-3848c14ba966,463,,,"[19.4, 52.9]",3879809,11,,True,,,1.1601442,,Right Foot,,,,"[28.5, 73.8]",Ground Pass,,22.795176,,,Riccardo Fiamozzi,34355.0,,,,,,Free Kick,1,From Free Kick,Mattia Perin,7148.0,Goalkeeper,27,Genoa,233,['90830afa-2416-4031-8091-b18534e6426c'],58,,,,,,,,,,,,,,,,,Genoa,233,00:11:58.022,Pass,
,,,,,,,,,,,,,,,,,1.049867,,,,,,,,,,,,,,,,cc432065-72d0-452b-ac85-6a6976a651a2,465,,,"[28.2, 74.3]",3879809,11,,,,,-1.3924781,,Right Foot,,,,"[31.3, 57.1]",Ground Pass,,17.477127,,,Tomás Eduardo Rincón Hernández,7475.0,,,,,,,1,From Free Kick,Riccardo Fiamozzi,34355.0,Right Wing Back,27,Genoa,233,['70e13046-a9f4-4af4-8356-2019fd0b0e12'],58,,,,,,,,,,,,,,,,,Genoa,233,00:11:58.941,Pass,
,,,,,,,,,,,,,,,,,1.566548,,,,,,,,,,,,,,,,cd7f0d2d-44c4-41bd-a7bc-008a96cce414,468,,,"[43.8, 55.4]",3879809,12,,,,,1.2739025,,Right Foot,,,,"[50.5, 77.3]",Ground Pass,,22.901964,,,Riccardo Fiamozzi,34355.0,,,,,,,1,From Free Kick,Tomás Eduardo Rincón Hernández,7475.0,Center Defensive Midfield,27,Genoa,233,['7f505c41-7cfc-4505-992a-3e63c155033b'],3,,,,,,,,,,,,,,,,,Genoa,233,00:12:03.468,Pass,
,,,,,,,,,,,,,,,,,0.754985,,,,,,,,,,,,,,,,40d7691d-13c7-4ab2-a669-05cb2c9fe7a2,471,,,"[55.7, 78.1]",3879809,12,,,,,-0.012499349,,Right Foot,,,,"[63.7, 78.0]",Ground Pass,,8.000625,,,Jesús Joaquín Fernández Sáez de la Torre,7022.0,,,,,,,1,From Free Kick,Riccardo Fiamozzi,34355.0,Right Wing Back,27,Genoa,233,['91c63d9d-5456-475f-aa61-a5b4297e4b4f'],6,,,,,,,,,,,,,,,,,Genoa,233,00:12:06.495,Pass,
,,,,,,,,,,,,,,,,,0.7252,,,,,,,,,,,,,,,,6f97f89a-b806-42bb-ba1e-a5bf1ef1aa02,475,,,"[64.4, 78.0]",3879809,12,,,,,3.1415927,,Right Foot,,,,"[55.4, 78.0]",Ground Pass,,9.0,,,Riccardo Fiamozzi,34355.0,,,,,,,1,From Free Kick,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Right Center Forward,27,Genoa,233,['949104e0-2f26-41ee-99d3-3fe44b0db2d1'],7,,,,,,,,,,,,,,,,,Genoa,233,00:12:07.429,Pass,
,,,,,,,,,,,,,,,,,1.681052,,,,,,,,,,,,,,,,c39ed5fc-6d6a-4243-b818-66598af42632,478,,,"[53.6, 78.0]",3879809,12,,,,,-1.9903378,,Right Foot,,,,"[37.9, 42.8]",High Pass,,38.542572,,,Ezequiel Muñoz,6894.0,,,,,,,1,From Free Kick,Riccardo Fiamozzi,34355.0,Right Wing Back,27,Genoa,233,['a9c30291-5702-4655-818c-52d52577736c'],9,,,,,,,,,,,,,,,,,Genoa,233,00:12:09.275,Pass,
,,,,,,,,,,,,,,,,,1.523759,,,,,,,,,,,,,,,,e6908fc1-f9f3-4574-a84e-1f30e47911e0,481,,,"[39.5, 42.4]",3879809,12,,,,,-1.458489,,Right Foot,,,,"[42.5, 15.8]",Ground Pass,,26.768639,,,Giovanni Marchese,40457.0,,,,,,,1,From Free Kick,Ezequiel Muñoz,6894.0,Center Back,27,Genoa,233,['59fbaf78-08ae-4ba8-bc96-e962ef718d04'],12,,,,,,,,,,,,,,,,,Genoa,233,00:12:12.745,Pass,
,,,,,,,,,,,,,,,,,1.318095,,,,,,,,,,,,,,,,fec4a44f-cec8-4536-bcfc-9f615fff9da9,484,,,"[42.4, 15.7]",3879809,12,,,,,1.2079297,,Left Foot,,,,"[49.5, 34.4]",Ground Pass,,20.0025,,,Tomás Eduardo Rincón Hernández,7475.0,,,,,,,1,From Free Kick,Giovanni Marchese,40457.0,Left Center Back,27,Genoa,233,['47a7c6ff-39f0-4fb0-b1ca-88c5d880032d'],16,,,,,,,,,,,,,,,,,Genoa,233,00:12:16.139,Pass,
,,,,,,,,,,,,,,,,,2.921547,,,,,,,,,,,,,,,,3a8a8101-be49-45cf-a0fa-fac366376e3b,488,,,"[47.1, 30.6]",3879809,12,,,,,-0.60179937,,Left Foot,,,,"[81.9, 6.7]",High Pass,,42.2167,,,Tim Matavž,7852.0,,,,,,,1,From Free Kick,Tomás Eduardo Rincón Hernández,7475.0,Center Defensive Midfield,27,Genoa,233,"['1bce07d4-5c42-452d-8209-3548dd6fa002', '2ca0818f-69ab-499c-b3f0-2e19336ee533']",19,,,,,,,,,,,,,,,,,Genoa,233,00:12:19.031,Pass,True
,,,,,,,,,,,,,,,,,0.979253,,,,,,,,,,,,,,,,9696529a-ab0e-4c3c-9b32-8c77b0546a35,491,,,"[84.7, 5.3]",3879809,12,,,,,1.3495958,,Right Foot,,,,"[89.4, 26.2]",Ground Pass,,21.421951,,,Blerim Džemaili,5554.0,,,,,,,1,From Free Kick,Tim Matavž,7852.0,Left Center Forward,27,Genoa,233,['501a17a6-e5f2-4ac1-aff2-8ee9983f43f2'],24,,,,,,,,,,,,,,,,,Genoa,233,00:12:24.480,Pass,
,,,,,,,,,,,,,,,,,0.953077,,,,,,,,,,,,,,,,76f1fd45-8514-420e-be10-a58558e2405b,495,,,"[86.7, 27.6]",3879809,12,,,,,1.361411,,Right Foot,,,,"[91.8, 51.6]",Low Pass,,24.535892,,,Jesús Joaquín Fernández Sáez de la Torre,7022.0,,,,,,,1,From Free Kick,Blerim Džemaili,5554.0,Left Center Midfield,27,Genoa,233,['a56997c9-9280-430c-8db5-697f5df3c8cf'],27,,,,,,,,,,,,,,,,,Genoa,233,00:12:27.116,Pass,
,,,,,,,,,,,,,,,,,1.166618,,,,,,,,,,,,,,,,b5dc15d4-1202-4d5d-a09e-fb409387ecc4,498,,,"[104.2, 54.4]",3879809,12,,,,,0.7628456,,Left Foot,,,,"[111.0, 60.9]",Ground Pass,,9.406913,,,Luca Rigoni,7461.0,,,,,,,1,From Free Kick,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Right Center Forward,27,Genoa,233,['bc9fa4ff-38e9-4b7c-a902-53502eed5987'],30,,,,,,,,,,,,,,,,,Genoa,233,00:12:30.663,Pass,
,,,,,,,,,,,,,,,,,0.597297,,,,,,,,,,,,,,,,daa93224-5ae8-45d1-b570-3450a1d15d85,501,,,"[111.5, 60.7]",3879809,12,,,,,-1.2851236,,Right Foot,True,,,"[115.7, 46.4]",Ground Pass,,14.904026,,Incomplete,Tim Matavž,7852.0,,,,,,,1,From Free Kick,Luca Rigoni,7461.0,Right Center Midfield,27,Genoa,233,"['f0b953b8-d4c3-4362-9577-f8ef19cb9a42', 'f73f1004-606f-4a5e-a85e-470510dd4b89']",32,,,,,,,,,,,,,,,,,Genoa,233,00:12:32.017,Pass,
,,,,,,,,,,,,,,,,,1.26516,,,,,,,,,,,,,,,,cc1a9840-ce5d-4c96-97dc-29b634689602,512,,,"[22.9, 5.3]",3879809,12,,,,,1.1071488,,Right Foot,,,,"[26.9, 13.3]",Ground Pass,,8.944272,,,Joseph Alfred Duncan,7698.0,,,,,,,1,From Free Kick,Nicola Sansone,6859.0,Left Wing,27,Genoa,233,['4851c5d9-2d2b-498f-9a64-19576ed335f4'],38,,,,,,,,,,,,,,,,,Sassuolo,232,00:12:38.078,Pass,
,,,,,,,,,,,,,,,,,1.239443,,,,,,,,,,,,,,,,53f6e991-9cb8-41d8-903e-823be8b09e28,516,,,"[29.9, 15.7]",3879809,12,,,,,0.6038575,,Left Foot,,,,"[51.5, 30.6]",Ground Pass,,26.240618,,Incomplete,Gregoire Defrel,7457.0,,,,,,,1,From Free Kick,Joseph Alfred Duncan,7698.0,Left Center Midfield,27,Genoa,233,"['8254d19d-2e25-487f-b713-a5a3cb5b9df5', 'c34a8118-9514-4268-9554-c689af0f7558']",39,,,,,,,,,,,,,,,,,Sassuolo,232,00:12:39.423,Pass,
,,,,,,,,,,,,,,,,,1.241497,,,,,,,,,,,,,,,,c34a8118-9514-4268-9554-c689af0f7558,519,,,"[68.6, 49.5]",3879809,12,,,,,1.0147693,,Right Foot,,,,"[77.3, 63.5]",Ground Pass,,16.48302,,,Tomás Eduardo Rincón Hernández,7475.0,,,,,,Recovery,1,From Free Kick,Ezequiel Muñoz,6894.0,Center Back,27,Genoa,233,"['53f6e991-9cb8-41d8-903e-823be8b09e28', '7aa44942-8e88-4691-adee-19655bc0d6e2']",40,,,,,,,,,,,,,,,,,Genoa,233,00:12:40.663,Pass,
,,,,,,,,,,,,,,,,,1.522427,,,,,,,,,,,,,,,,d5413231-5a2c-469d-bcf1-c191a249f1e0,522,,,"[71.0, 64.8]",3879809,12,,,,,-2.029727,,Right Foot,,,,"[62.6, 47.8]",Ground Pass,,18.962067,,,Ezequiel Muñoz,6894.0,,,,,,,1,From Free Kick,Tomás Eduardo Rincón Hernández,7475.0,Center Defensive Midfield,27,Genoa,233,['2156afe8-ced6-45a9-a01d-a0acf7b14745'],46,,,,,,,,,,,,,,,,,Genoa,233,00:12:46.271,Pass,
,,,,,,,,,,,,,,,,,1.161291,,,,,,,,,,,,,,,,96ffdd52-c60d-4268-a895-40032cef48ba,525,,,"[59.6, 43.8]",3879809,12,,,,,1.2325864,,Left Foot,,,,"[64.7, 58.3]",Ground Pass,,15.370751,,,Tomás Eduardo Rincón Hernández,7475.0,,,,,,,1,From Free Kick,Ezequiel Muñoz,6894.0,Center Back,27,Genoa,233,['8124fdad-3d4d-4111-8bb4-bccd9ecc8584'],48,,,,,,,,,,,,,,,,,Genoa,233,00:12:48.795,Pass,
,,,,,,,,,,,,,,,,,1.117993,,,,,,,,,,,,,,,,96253628-494f-4676-bbe8-4c3e77f59700,529,,,"[66.1, 61.4]",3879809,12,,,,,1.076855,,Right Foot,,,,"[75.9, 79.6]",Ground Pass,,20.670752,,,Riccardo Fiamozzi,34355.0,,,,,,,1,From Free Kick,Tomás Eduardo Rincón Hernández,7475.0,Center Defensive Midfield,27,Genoa,233,['8994d565-936c-4e2e-a19d-eacf8d147bd3'],51,,,,,,,,,,,,,,,,,Genoa,233,00:12:51.646,Pass,
,,,,,,,,,,,,,,,,,1.586244,,,,,,,,,,,,,,,,5147725a-f561-4e25-8a4b-98898ba413ca,532,,,"[75.9, 78.8]",3879809,12,,,,,-3.0492632,,Right Foot,,,,"[65.1, 77.8]",Ground Pass,,10.846197,,,Sebastian De Maio,7176.0,,,,,,,1,From Free Kick,Riccardo Fiamozzi,34355.0,Right Wing Back,27,Genoa,233,['385fcb19-c142-43b8-9d56-aa59b110dcc4'],52,,,,,,,,,,,,,,,,,Genoa,233,00:12:52.963,Pass,
,,,,,,,,,,,,,,,,,3.077655,,,,,,,,,,,,,,,,69dbe2d4-7ff3-486b-b731-0e017996b19b,535,,,"[70.7, 73.8]",3879809,12,,,,,-2.2618253,,Right Foot,,,,"[48.7, 47.2]",Ground Pass,,34.518982,,,Ezequiel Muñoz,6894.0,,,,,,,1,From Free Kick,Sebastian De Maio,7176.0,Right Center Back,27,Genoa,233,['c948b0c4-0098-4e13-9d85-ca4e91eb606d'],56,,,,,,,,,,,,,,,,,Genoa,233,00:12:56.236,Pass,
,,,,,,,,,,,,,,,,,1.453785,,,,,,,,,,,,,,,,b51bcab8-5ecc-4a95-abeb-e26f182c5881,538,,,"[52.6, 43.0]",3879809,13,,,,,1.4795471,,Right Foot,,,,"[55.4, 73.6]",Ground Pass,,30.727837,,,Sebastian De Maio,7176.0,,,,,,,1,From Free Kick,Ezequiel Muñoz,6894.0,Center Back,27,Genoa,233,['6093681c-edb2-4bd6-885e-513b77ccd4de'],2,,,,,,,,,,,,,,,,,Genoa,233,00:13:02.786,Pass,
,,,,,,,,,,,,,,,,,0.887054,,,,,,,,,,,,,,,,10c8293b-7be4-4ac2-80b7-df951de0ffa2,542,,,"[55.6, 74.3]",3879809,13,,,,,0.327245,,Right Foot,,,,"[66.5, 78.0]",Ground Pass,,11.510864,,,Riccardo Fiamozzi,34355.0,,,,,,,1,From Free Kick,Sebastian De Maio,7176.0,Right Center Back,27,Genoa,233,"['60daa813-bfbc-42f8-8ff7-6ef49c2067fb', '7dc735fc-e206-4445-9d64-e466053dd0af']",5,,,,,,,,,,,,,,,,,Genoa,233,00:13:05.207,Pass,True
,,,,,,,,,,,,,,,,,0.665643,,,,,,,,,,,,,,,,6efdcebc-2d3e-4e3d-850a-5b2983c3ff3b,545,,,"[75.5, 77.0]",3879809,13,,,,,0.18272156,,Right Foot,,,,"[84.7, 78.7]",Ground Pass,,9.355747,,,Jesús Joaquín Fernández Sáez de la Torre,7022.0,,,,,,,1,From Free Kick,Riccardo Fiamozzi,34355.0,Right Wing Back,27,Genoa,233,['ac26a9e3-ebd7-4eb4-85f7-8b2ffea8aecc'],8,,,,,,,,,,,,,,,,,Genoa,233,00:13:08.556,Pass,
,,,,,,,,,,,,,,,,,0.479404,,,,,,,,,,,,,,,,24acc398-6d31-4d2f-bd45-0ba684ec6aad,548,,,"[87.8, 78.0]",3879809,13,,,,,-2.0050406,,Left Foot,,,,"[84.6, 71.1]",Ground Pass,,7.605919,,,Luca Rigoni,7461.0,,,,,,,1,From Free Kick,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Right Center Forward,27,Genoa,233,['5fe1d2d6-ea38-44ce-9dea-bc7b26c05221'],9,,,,,,,,,,,,,,,,,Genoa,233,00:13:09.534,Pass,
,,,,,,,,,,,,,,,,,1.487494,,,,,,,,,,,,,,,,aa450cce-f07c-4e18-89bf-83e8446dc815,552,,,"[84.2, 72.9]",3879809,13,,,,,0.3149939,,Right Foot,,,,"[102.0, 78.7]",Ground Pass,,18.721111,,Incomplete,Riccardo Fiamozzi,34355.0,,,,,,,1,From Free Kick,Luca Rigoni,7461.0,Right Center Midfield,27,Genoa,233,"['2bb5e2b4-b14f-4781-b91f-7bd4da978f26', '5d8c38c2-e8b5-4f42-b684-3e23e969be90', 'a5be2d86-87b2-4a18-899e-c2dcd59f61a7']",10,,,,,,,,,,,,,,,,,Genoa,233,00:13:10.195,Pass,True
,,,,,,,,,,,,,,,,,1.930405,,,,,,,,,,,,,,,,c2731e88-1aa4-4a27-83d4-f2ad2370fe88,557,,,"[2.1, 2.0]",3879809,13,,,,,-0.07803054,,Left Foot,,,,"[26.4, 0.1]",High Pass,,24.374166,,Out,Joseph Alfred Duncan,7698.0,,,,,,,1,From Free Kick,Francesco Acerbi,7119.0,Left Center Back,27,Genoa,233,['ada8b505-b452-4253-a44d-293bd4bb4bc0'],14,,,,,,,,,,,,,,,,,Sassuolo,232,00:13:14.888,Pass,
,,,,,,,,,,,,,,,,,0.851844,,,,,,,,,,,,,,,,5d49a6f2-bceb-4412-b7e9-16cbff8fe7ff,559,,,"[100.9, 80.0]",3879809,13,,True,,,-2.039763,,,,,,"[97.1, 72.5]",High Pass,,8.407735,,,Tomás Eduardo Rincón Hernández,7475.0,,,,,,Throw-in,1,From Throw In,Riccardo Fiamozzi,34355.0,Right Wing Back,28,Genoa,233,['9d7c1dc5-c41c-4ff1-a8ec-ef0b8aaa5d16'],29,,,,,,,,,,,,,,,,,Genoa,233,00:13:29.188,Pass,
,,,,,,,,,,,,,,,,,1.030066,,,,,,,,,,,,,,,,3baf5825-3988-4293-8c5d-e874777b53c9,561,,,"[92.6, 68.3]",3879809,13,,True,,,0.6857295,,Head,,,,"[100.3, 74.6]",High Pass,,9.94887,,Incomplete,Jesús Joaquín Fernández Sáez de la Torre,7022.0,,,,,,,1,From Throw In,Tomás Eduardo Rincón Hernández,7475.0,Center Defensive Midfield,28,Genoa,233,"['33f0fbd9-f463-4393-8efd-fca2dcb04650', 'e242aa22-9208-446f-853b-cad8bb8127a5']",30,,,,,,,,,,,,,,,,,Genoa,233,00:13:30.102,Pass,
,,,,,,,,,,,,,,,,,0.93026,,,,,,,,,,,,,,,,33f0fbd9-f463-4393-8efd-fca2dcb04650,563,,,"[19.8, 5.5]",3879809,13,,,,,0.43984258,,Head,,,,"[33.4, 11.9]",Low Pass,,15.030636,,Incomplete,Gregoire Defrel,7457.0,,,,,,Recovery,1,From Throw In,Joseph Alfred Duncan,7698.0,Left Center Midfield,28,Genoa,233,"['35701c75-0510-4724-bf36-103d62cf9aa3', '3baf5825-3988-4293-8c5d-e874777b53c9', 'fb98ded3-68e3-49cb-9ea5-a22d29c50ca6']",31,,,,,,,,,,,,,,,,,Sassuolo,232,00:13:31.132,Pass,
