50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,"[38.5, 71.2]",,,,,,,,,,,,2.926386,,,,,,,,,,,,,,077c872f-f4c7-4ddb-8e06-ae8cd9ca53dd,1235,,"[34.7, 71.2]",3878557,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Thomas Heurtaux,8852.0,Right Center Back,72,Udinese,230,"['191f9b29-9810-482c-952d-474e5ad3a02f', 'e408fa8f-2587-40a7-a87b-a4bbf80972db']",41,,,,,,,,,,,,,,,,,Udinese,230,00:30:41.738,Carry,
,,,,,,,"[38.5, 54.0]",,,,,,,,,,,,2.314888,,,,,,,,,,,,,,294bf23b-b268-4a2c-83e2-ae4a4af1a424,1238,,"[33.1, 51.7]",3878557,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Danilo Larangeira,7799.0,Center Back,72,Udinese,230,"['14939a63-e508-415c-9a84-ef53e49d514e', '1bb81d08-5cb2-4018-b0b5-78226a99dd28']",46,,,,,,,,,,,,,,,,,Udinese,230,00:30:46.870,Carry,
,,,,,,,"[46.0, 71.0]",,,,,,,,,,,,0.404399,,,,,,,,,,,,,,9cf22b38-be03-4bfc-9c40-829a0de377dc,1241,,"[46.0, 71.0]",3878557,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Thomas Heurtaux,8852.0,Right Center Back,72,Udinese,230,"['97a2afe3-4433-46f4-b650-28157758bc1c', 'f48a8a45-6af7-4ec6-9a91-a506583c6fc5']",51,,,,,,,,,,,,,,,,,Udinese,230,00:30:51.301,Carry,
,,,,,,,"[58.1, 71.2]",,,,,,,,,,,,0.033883,,,,,,,,,,,,,,e02dc276-f114-437d-bb62-4fea4f8d5a54,1244,,"[57.6, 70.3]",3878557,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alexander Merkel,15161.0,Right Center Midfield,72,Udinese,230,"['14651cce-a169-4dfa-9af8-bebc318ad3ca', '45e2c5dd-13b6-4134-82a4-c432e888917e']",52,,,,,,,,,,,,,,,,,Udinese,230,00:30:52.830,Carry,
,,,,,,,"[55.5, 60.8]",,,,,,,,,,,,0.119999,,,,,,,,,,,,,,160f4503-3306-49e4-ac00-2e3e1e06f84f,1248,,"[55.0, 60.4]",3878557,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Manuel Rolando Iturra Urrutia,6743.0,Center Defensive Midfield,72,Udinese,230,"['14c20100-1eca-45f1-85f8-bece99afb41b', '59ab0971-6d7c-4c6d-91ad-2fab013b2ee0', '8fd50743-1a4c-4025-9848-ca7ee3a84525']",53,,,,,,,,,,,,,,,,,Udinese,230,00:30:53.903,Carry,True
,,,,,,,"[84.5, 59.5]",,,,,,,,,,,,0.078113005,,,,,,,,,,,,,,9743c559-b35a-4fb0-ac3a-5e20b8cd1949,1252,,"[84.7, 58.7]",3878557,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Duván Esteban Zapata Banguera,7017.0,Right Center Forward,72,Udinese,230,"['5cb027ff-e2ab-4ba0-998e-af3a4a8b3f8f', '9e08be1c-017f-4871-a85f-fcd52e5190ae']",55,,,,,,,,,,,,,,,,,Udinese,230,00:30:55.890,Carry,
,,,,,,,"[118.2, 65.1]",,,,,,,,,,,,3.124046,,,,,,,,,,,,,,929fcc53-da43-47a3-99b2-b5561621d943,1259,,"[115.6, 66.5]",3878557,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Duván Esteban Zapata Banguera,7017.0,Right Center Forward,73,Udinese,230,"['06520c29-9bd0-44b2-9617-bb39b8e22e50', '8be2c4ac-bc6d-41cb-9b7d-91501755d3a8', 'd01eab90-6afd-402f-a52f-94940ce05053', 'eed9bc75-407e-4a02-9e53-ea2a04eb7109']",9,,,,,,,,,,,,,,,,,Udinese,230,00:31:09.648,Carry,True
,,,,,,,"[16.5, 28.4]",,,,,,,,,,,,10.206582,,,,,,,,,,,,,,5c00eb39-7dab-4567-ae46-d0da4b3c5cc8,1278,,"[13.9, 28.3]",3878557,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stefano Sorrentino,7055.0,Goalkeeper,74,Palermo,2256,"['75e5cafe-ef1f-4151-bfc8-b0e29122795e', 'd26c42d5-9ced-4189-8edf-59a39c126408']",4,,,,,,,,,,,,,,,,,Palermo,2256,00:32:04.806,Carry,
,,,,,,,"[46.9, 7.7]",,,,,,,,,,,,3.446693,,,,,,,,,,,,,,b527a5a2-aac2-4af4-ae7a-ac8dfcd385f8,1281,,"[34.4, 7.0]",3878557,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Abdelhamid El Kaoutari,23329.0,Left Center Back,74,Palermo,2256,"['0942f373-e4cd-4ec6-9584-7ef478384ef9', '6f0edd39-1910-41eb-93d7-d0470295787d']",17,,,,,,,,,,,,,,,,,Palermo,2256,00:32:17.167,Carry,
,,,,,,,"[41.1, 63.9]",,,,,,,,,,,,0.224195,,,,,,,,,,,,,,f07e9c2d-59db-4e78-a971-acdaee788b62,1288,,"[41.1, 63.9]",3878557,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuel Rolando Iturra Urrutia,6743.0,Center Defensive Midfield,75,Udinese,230,"['1fea9c5e-772c-4e9b-840c-c3f504105c81', '857ae7cd-f3d9-4d69-9a01-aba2226897e8']",45,,,,,,,,,,,,,,,,,Udinese,230,00:32:45.032,Carry,
,,,,,,,"[35.7, 69.8]",,,,,,,,,,,,1.010093,,,,,,,,,,,,,,c02fe32b-8815-4792-ad06-c15674f66ec9,1291,,"[34.0, 69.8]",3878557,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danilo Larangeira,7799.0,Center Back,75,Udinese,230,"['99728913-24f6-4c3a-ab25-bca9bd4913e8', 'd75cfefe-1cd1-4bd7-a03c-45d3bec437be']",46,,,,,,,,,,,,,,,,,Udinese,230,00:32:46.365,Carry,
,,,,,,,"[57.4, 25.7]",,,,,,,,,,,,1.134804,,,,,,,,,,,,,,70cf446c-7021-445f-89fc-24e57a2f226f,1298,,"[50.3, 26.4]",3878557,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bruno Miguel Borges Fernandes,5204.0,Left Center Midfield,75,Udinese,230,"['0f8cca79-b570-486b-819d-f7c6212351dd', '7fac0605-f83c-488a-8e1e-9d60b6a509c9']",54,,,,,,,,,,,,,,,,,Udinese,230,00:32:54.198,Carry,
,,,,,,,"[74.6, 23.1]",,,,,,,,,,,,0.572995,,,,,,,,,,,,,,54484ebb-da41-4924-b318-0b62c80c97df,1301,,"[73.2, 23.8]",3878557,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cyril Théréau,8272.0,Left Center Forward,75,Udinese,230,"['a7dc9a4d-6ece-4376-b942-16548d32051d', 'b2b0e74e-46e2-4803-bfe8-0adcc712160f', 'cc78989a-3d6c-4bdf-a25e-170eda4e8c02']",56,,,,,,,,,,,,,,,,,Udinese,230,00:32:56.256,Carry,True
,,,,,,,"[96.0, 5.4]",,,,,,,,,,,,1.234748,,,,,,,,,,,,,,82b7691b-c843-443f-bfe7-bceb0df7651f,1308,,"[94.1, 5.2]",3878557,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cyril Théréau,8272.0,Left Center Forward,76,Udinese,230,"['7a5e4e44-93c5-48dc-ad8e-a158b3fd612f', 'c3606235-96be-4579-8151-413e29ba3e83', 'de3f800a-c403-45ec-a04f-7a1174ff854c']",3,,,,,,,,,,,,,,,,,Udinese,230,00:33:03.284,Carry,True
,,,,,,,"[100.7, 3.6]",,,,,,,,,,,,2.353662,,,,,,,,,,,,,,bad37ada-9400-4e44-92c4-1c4b5138e340,1312,,"[98.6, 3.6]",3878557,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ali Adnan Kadhim Al Tameemi,8191.0,Left Wing Back,76,Udinese,230,"['65036c56-a06e-497d-8ea2-3e4f908eefd3', 'ab701f41-bcb3-41aa-9376-5f3aff11a7cb']",5,,,,,,,,,,,,,,,,,Udinese,230,00:33:05.397,Carry,
,,,,,,,"[10.4, 75.8]",,,,,,,,,,,,1.81852,,,,,,,,,,,,,,82b2788f-5d1d-4cb1-8b45-7c75a69c1a40,1317,,"[16.8, 76.4]",3878557,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrea Rispoli,30769.0,Right Wing Back,76,Udinese,230,"['39113ef0-f4a0-4d35-a6b4-ea195354a902', '3a23d398-1bb4-43bc-bfad-9342c221e4fe', '995a903b-692a-4ead-bbe4-2bf0b313d8a9']",9,,,,,,,,,,,,,,,,,Palermo,2256,00:33:09.255,Carry,True
,,,,,,,"[2.6, 74.9]",,,,,,,,,,,,1.467314,,,,,,,,,,,,,,a93edb42-d818-465d-a03c-fbc95ab4a558,1322,,"[7.1, 75.8]",3878557,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrea Rispoli,30769.0,Right Wing Back,76,Udinese,230,"['5d89b37f-33db-4542-bfa8-fe50dc587218', '82411fed-d2c8-483a-9b1f-605879ac9ad4', 'c57c5457-8576-46de-bed4-fc21cd66aa65']",12,,,,,,,,,,,,,,,,,Palermo,2256,00:33:12.657,Carry,True
,,,,,,,"[118.2, 5.2]",,,,,,,,,,,,0.861424,,,,,,,,,,,,,,40461497-c58f-4919-87f8-d2eb0fff1011,1326,,"[117.5, 5.2]",3878557,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ali Adnan Kadhim Al Tameemi,8191.0,Left Wing Back,76,Udinese,230,"['a7277a6b-64a7-4734-bac4-2181f8548cb8', 'b04aa10b-8fdb-40e6-98af-8b5fab1ec843']",14,,,,,,,,,,,,,,,,,Udinese,230,00:33:14.125,Carry,
,,,,,,,"[51.9, 8.0]",,,,,,,,,,,,0.836571,,,,,,,,,,,,,,0156e7fb-1d3d-4ee3-869c-1e4a61c0e427,1346,,"[52.4, 8.0]",3878557,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thomas Heurtaux,8852.0,Right Center Back,79,Udinese,230,"['922b318a-1805-41e2-b64c-c0ab7bf24cac', 'c23b0261-ec8b-4003-8243-c2f6d6523236', 'db5bb689-6054-4741-8b81-f4a509c2bb77']",24,,,,,,,,,,,,,,,,,Udinese,230,00:34:24.959,Carry,True
,,,,,,,"[65.8, 61.0]",,,,,,,,,,,,0.673562,,,,,,,,,,,,,,2db17cb7-5d3c-4488-8bea-b0410c436fdc,1350,,"[62.3, 69.3]",3878557,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Franco Damián Vázquez,6719.0,Center Attacking Midfield,79,Udinese,230,"['6902ac3c-90da-4e05-86a5-48318a0e9eeb', '705c6552-8804-4641-b4ac-a8363fb017ac', 'd09ee551-0e35-41f5-8e32-31dc06b57049']",27,,,,,,,,,,,,,,,,,Palermo,2256,00:34:27.423,Carry,True
,,,,,,,"[42.1, 28.0]",,,,,,,,,,,,1.554576,,,,,,,,,,,,,,8ff985a1-0d6f-45e7-97f1-23a35c31b1de,1355,,"[42.5, 22.6]",3878557,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iván Rodrigo Piris Leguizamón,46670.0,Left Center Back,79,Udinese,230,"['02e38ebf-0ba0-4c1f-aa9f-90eb96e94ed0', 'de31af51-a321-4157-a229-57837764ca48']",29,,,,,,,,,,,,,,,,,Udinese,230,00:34:29.608,Carry,
,,,,,,,"[51.0, 52.1]",,,,,,,,,,,,0.630499,,,,,,,,,,,,,,a51a2b3a-c398-44ec-8a20-c9980078f353,1358,,"[47.0, 57.0]",3878557,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexander Merkel,15161.0,Right Center Midfield,79,Udinese,230,"['2ce9a7c0-7e30-4bc3-b1a7-e574c5728f72', '8a109f15-652b-4518-8ba4-514142e9ae45']",33,,,,,,,,,,,,,,,,,Udinese,230,00:34:33.311,Carry,
,,,,,,,"[56.9, 42.9]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,f52fc581-307f-4e51-86a5-b171988b6ce0,1361,,"[53.6, 45.3]",3878557,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Rolando Iturra Urrutia,6743.0,Center Defensive Midfield,79,Udinese,230,"['5b9e3171-5559-40ef-b361-96ed07d91f6f', '5c73ab54-be3d-4d43-bd75-ee4a10762afd']",35,,,,,,,,,,,,,,,,,Udinese,230,00:34:35.017,Carry,
,,,,,,,"[87.6, 56.6]",,,,,,,,,,,,4.146237,,,,,,,,,,,,,,3c2b7a7a-d787-4301-be90-44950697631a,1364,,"[61.2, 52.4]",3878557,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexander Merkel,15161.0,Right Center Midfield,79,Udinese,230,"['8bcc5065-398d-4443-8dd4-43f058b4cf57', 'ef58a4dd-6e55-4095-a8e6-f5a31d25a5b0']",36,,,,,,,,,,,,,,,,,Udinese,230,00:34:36.506,Carry,
,,,,,,,"[90.2, 68.6]",,,,,,,,,,,,2.30599,,,,,,,,,,,,,,b5ab6257-0923-4784-8471-c60264412c1b,1367,,"[92.1, 76.7]",3878557,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Edenílson Andrade dos Santos,25116.0,Right Wing Back,79,Udinese,230,"['53253f3d-6dbc-47a6-85a7-64f92e44ac21', '75c92e79-a4bb-46c9-8925-fd6d8f69fe4e', 'e25ef234-84d1-4d75-ad97-bbf034c0c9f8']",41,,,,,,,,,,,,,,,,,Udinese,230,00:34:41.949,Carry,True
,,,,,,,"[80.7, 60.4]",,,,,,,,,,,,0.591119,,,,,,,,,,,,,,37cc5189-a0ab-45cf-8168-41f6705bc328,1371,,"[77.6, 60.6]",3878557,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Rolando Iturra Urrutia,6743.0,Center Defensive Midfield,79,Udinese,230,"['23f5e27b-b6ce-4ae9-9ab3-d39b67e65bd4', 'f92512b2-d7e1-441a-b244-42db5f90bd35']",46,,,,,,,,,,,,,,,,,Udinese,230,00:34:46.134,Carry,
,,,,,,,"[107.8, 36.3]",,,,,,,,,,,,0.005890001,,,,,,,,,,,,,,3c88bcee-94e4-498f-a594-a09d6eae4bd5,1376,,"[107.8, 36.3]",3878557,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Duván Esteban Zapata Banguera,7017.0,Right Center Forward,79,Udinese,230,"['76ef1a42-2f8c-4329-9433-3608266fe024', 'b688fed6-52d5-45d0-a355-97b84e481f22']",51,,,,,,,,,,,,,,,,,Udinese,230,00:34:51.096,Carry,
,,,,,,,"[10.0, 21.4]",,,,,,,,,,,,4.952813,,,,,,,,,,,,,,a1f42cdf-bb02-4df8-b0b2-b6fe08cb665b,1379,,"[1.4, 19.7]",3878557,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Stefano Sorrentino,7055.0,Goalkeeper,80,Palermo,2256,"['42b7e571-72b1-43bd-9aaf-96df3ecd985a', 'd277f302-2715-46a1-ac1a-d70df4f2ecd3']",55,,,,,,,,,,,,,,,,,Palermo,2256,00:34:55.561,Carry,
,,,,,,,"[34.4, 21.6]",,,,,,,,,,,,1.164895,,,,,,,,,,,,,,8be5542d-e4fd-4e8b-a34e-e1e4f92916d7,1382,,"[27.3, 20.0]",3878557,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Mato Jajalo,30735.0,Center Defensive Midfield,80,Palermo,2256,"['5828bb1c-f2bb-453a-85e6-ae55938520b2', 'b30208c5-8fd1-4669-9cb2-b9e62f1fb0f5']",2,,,,,,,,,,,,,,,,,Palermo,2256,00:35:02.327,Carry,
,,,,,,,"[38.2, 18.8]",,,,,,,,,,,,0.052182,,,,,,,,,,,,,,bf115172-fcf6-4566-8e04-bcb726eba428,1390,,"[38.4, 18.8]",3878557,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Giancarlo González Castro,5584.0,Center Back,81,Palermo,2256,"['7be768dc-c471-4c83-9253-68c19b4aa0b5', 'd5b5fea8-a08b-4fc6-b062-30113f73a985']",30,,,,,,,,,,,,,,,,,Palermo,2256,00:35:30.818,Carry,
,,,,,,,"[62.3, 4.2]",,,,,,,,,,,,1.984032,,,,,,,,,,,,,,e7142f70-a5dd-4c13-8c02-2dc35dc86bf6,1393,,"[51.0, 3.3]",3878557,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Abdelhamid El Kaoutari,23329.0,Left Center Back,81,Palermo,2256,"['5b3d07f1-ea28-4c7c-b1a3-a5e343164036', 'fec60f5b-321e-4540-9316-cb5aaf2ca0c9']",32,,,,,,,,,,,,,,,,,Palermo,2256,00:35:32.828,Carry,
,,,,,,,"[67.5, 2.3]",,,,,,,,,,,,0.445909,,,,,,,,,,,,,,ae46e693-a8f6-4939-955b-c7332e43934f,1396,,"[67.5, 2.3]",3878557,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Achraf Lazaar,10032.0,Left Wing Back,81,Palermo,2256,"['071aa666-d93a-489f-8e07-12e6dd27f1a6', '2affd900-b902-4b75-bf86-8e91aca45885']",35,,,,,,,,,,,,,,,,,Palermo,2256,00:35:35.534,Carry,
,,,,,,,"[84.4, 10.5]",,,,,,,,,,,,2.294084,,,,,,,,,,,,,,e415dddb-b7f1-4e1d-9b97-95eba61c1f92,1405,,"[72.2, 12.9]",3878557,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Achraf Lazaar,10032.0,Left Wing Back,81,Palermo,2256,"['07d3e914-7651-49f0-a42a-aa48e90e02b7', '0f1db095-8bb1-41ce-96fc-b6c7f58afa72', 'b5a4b1ac-f00f-4803-a7a8-0a3e4dd33c04']",41,,,,,,,,,,,,,,,,,Palermo,2256,00:35:41.002,Carry,True
,,,,,,,"[10.0, 77.1]",,,,,,,,,,,,0.660384,,,,,,,,,,,,,,b335fccf-d684-4fa4-bd07-54a33e19ebdb,1411,,"[14.7, 73.6]",3878557,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Rolando Iturra Urrutia,6743.0,Center Defensive Midfield,82,Udinese,230,"['9b0ef9c6-93fc-4bb9-a649-87f43c6e6c10', 'a984fe08-9eeb-44d6-922e-7f123cf1393a', 'e2fe4f37-7e3f-44c8-9829-eec690f6498b', 'e41fdf05-eb83-40d0-94d0-7856a043ba6f']",46,,,,,,,,,,,,,,,,,Udinese,230,00:35:46.304,Carry,True
,,,,,,,"[5.3, 45.0]",,,,,,,,,,,,3.053333,,,,,,,,,,,,,,97dab31d-ce94-47b9-9e55-3a27f19800f7,1416,,"[4.3, 52.1]",3878557,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Orestis Karnezis,3742.0,Goalkeeper,83,Udinese,230,"['95851e7e-ad30-4d73-b9ea-ac316cd59e13', 'b82e1f95-2ede-4a29-bc59-ef8fba0da7e0']",56,,,,,,,,,,,,,,,,,Udinese,230,00:35:56.950,Carry,
,,,,,,,"[13.9, 19.1]",,,,,,,,,,,,0.565803,,,,,,,,,,,,,,dcd4cca7-eef2-4e0b-b151-65c3f522de20,1419,,"[14.5, 22.6]",3878557,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Iván Rodrigo Piris Leguizamón,46670.0,Left Center Back,83,Udinese,230,"['b33832ba-e078-40e9-8cc7-f5def8139727', 'ebc45f8a-d4ac-486b-a214-0eb9153adbf2']",2,,,,,,,,,,,,,,,,,Udinese,230,00:36:02.088,Carry,
,,,,,,,"[8.3, 38.0]",,,,,,,,,,,,1.312173,,,,,,,,,,,,,,6767288d-6f0d-4905-b4c0-358f199e06e9,1422,,"[7.8, 35.8]",3878557,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Orestis Karnezis,3742.0,Goalkeeper,83,Udinese,230,"['c5e288b2-53ce-471a-90d0-a787665a2a7b', 'c7b22d66-9f29-40ec-a706-ca86782921bf']",4,,,,,,,,,,,,,,,,,Udinese,230,00:36:04.454,Carry,
,,,,,,,"[34.3, 67.4]",,,,,,,,,,,,2.415572,,,,,,,,,,,,,,4eca55e5-a2cd-48dc-951b-f198814ec7cc,1425,,"[15.2, 64.6]",3878557,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thomas Heurtaux,8852.0,Right Center Back,83,Udinese,230,"['877dcd8f-1ae7-4792-a216-65fa54dd0208', 'f63d8fac-395e-44a4-bac3-a62c79a08151']",8,,,,,,,,,,,,,,,,,Udinese,230,00:36:08.365,Carry,
,,,,,,,"[33.6, 46.6]",,,,,,,,,,,,0.331372,,,,,,,,,,,,,,7e2c01d1-f1be-41d1-9f57-6518d72ff0c4,1428,,"[31.2, 48.1]",3878557,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danilo Larangeira,7799.0,Center Back,83,Udinese,230,"['932aeb2d-eab0-4745-ad40-11b43c31bbba', 'f3c29730-8255-483e-a2b1-b4371204534a']",12,,,,,,,,,,,,,,,,,Udinese,230,00:36:12.881,Carry,
,,,,,,,"[53.1, 9.6]",,,,,,,,,,,,1.568627,,,,,,,,,,,,,,9842a612-0217-473f-88cd-8ff567b6ab55,1431,,"[39.5, 13.9]",3878557,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Iván Rodrigo Piris Leguizamón,46670.0,Left Center Back,83,Udinese,230,"['2ce43a03-fbed-4edd-b273-f6b099a517c7', '9f3f39e9-964e-417a-b645-403437693fe8']",15,,,,,,,,,,,,,,,,,Udinese,230,00:36:15.522,Carry,
,,,,,,,"[67.1, 4.4]",,,,,,,,,,,,1.994529,,,,,,,,,,,,,,61f2c57b-9d39-441f-b4ea-02c5125c0dcb,1434,,"[64.2, 6.2]",3878557,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ali Adnan Kadhim Al Tameemi,8191.0,Left Wing Back,83,Udinese,230,"['5061118e-cadc-4fa5-8be1-b5d18eb01d58', '6a4a56e4-80d6-483f-93bb-98837e9db5c2', '6e2b7a76-d328-4d4b-8b28-76022cdfe0c5']",18,,,,,,,,,,,,,,,,,Udinese,230,00:36:18.623,Carry,True
,,,,,,,"[68.2, 4.4]",,,,,,,,,,,,0.989215,,,,,,,,,,,,,,aa3b7b60-5a12-4198-8740-7410d442e65b,1438,,"[67.1, 4.4]",3878557,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ali Adnan Kadhim Al Tameemi,8191.0,Left Wing Back,83,Udinese,230,"['04c34535-45e9-44e8-bf0d-346f30be020c', '6a4a56e4-80d6-483f-93bb-98837e9db5c2', '6e2b7a76-d328-4d4b-8b28-76022cdfe0c5', 'e9b49630-a1a3-47ba-b47d-7c77170dbe98']",20,,,,,,,,,,,,,,,,,Udinese,230,00:36:20.618,Carry,True
,,,,,,,"[80.9, 4.0]",,,,,,,,,,,,0.045377,,,,,,,,,,,,,,0a1001b7-f7da-4e95-9f1d-2f4fe9baa95b,1441,,"[80.9, 4.0]",3878557,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bruno Miguel Borges Fernandes,5204.0,Left Center Midfield,83,Udinese,230,"['23d25874-7ae0-4bee-b500-daf94f454244', 'da136453-a5be-4bfa-91a0-e3c22c63cda1']",22,,,,,,,,,,,,,,,,,Udinese,230,00:36:22.536,Carry,
,,,,,,,"[73.5, 77.5]",,,,,,,,,,,,0.13744,,,,,,,,,,,,,,e5c9207b-fdff-4cb5-8398-d95b06b3a655,1445,,"[73.1, 77.7]",3878557,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aleksandar Trajkovski,30512.0,Center Forward,84,Palermo,2256,"['5dc68344-3271-47de-a04e-b77c7ed567f0', '9ea64d6c-1233-40fe-b9a9-4dd8aa74e24f']",37,,,,,,,,,,,,,,,,,Palermo,2256,00:36:37.933,Carry,
,,,,,,,"[68.9, 7.8]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,2be1a710-2e52-4a2e-8a30-fdcb02426e99,1452,,"[68.7, 7.8]",3878557,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bruno Miguel Borges Fernandes,5204.0,Left Center Midfield,85,Udinese,230,"['7c047d30-7127-47bd-bc1f-442dac3cf6d6', '82efb079-9230-4946-9918-b72006e63f23', 'b36cd436-12f5-4589-911b-e0ee53051a91']",46,,,,,,,,,,,,,,,,,Udinese,230,00:36:46.719,Carry,True
,,,,,,,"[84.7, 12.2]",,,,,,,,,,,,0.460539,,,,,,,,,,,,,,87ea1d4c-b3d8-4504-8f0d-176e38ee35b3,1455,,"[85.4, 11.8]",3878557,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Duván Esteban Zapata Banguera,7017.0,Right Center Forward,85,Udinese,230,"['396be4d2-b98b-47d7-b38c-b16e521bc387', '5029a2e4-88e6-4417-a8a9-8dbaf3b4bec8', '9c8c3afb-e9b9-4f43-8c33-1908fcd76e7a']",47,,,,,,,,,,,,,,,,,Udinese,230,00:36:47.766,Carry,True
,,,,,,,"[21.7, 36.5]",,,,,,,,,,,,2.317994,,,,,,,,,,,,,,830817f5-9fb5-4c44-bf91-2738c9478538,1461,,"[22.2, 36.9]",3878557,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Achraf Lazaar,10032.0,Left Wing Back,85,Udinese,230,"['06006d8b-642e-4dd7-8d61-c5b529f60ed9', '3dd824f9-707e-4182-b08d-b2201a0f9c80', '69c2ba3e-bec6-452b-a7e1-95928d7bf0c3']",49,,,,,,,,,,,,,,,,,Palermo,2256,00:36:49.612,Carry,True
,,,,,,,"[44.8, 35.1]",,,,,,,,,,,,1.111991,,,,,,,,,,,,,,f32baa39-0d97-4b5b-bfa1-545e1bcb58e4,1466,,"[44.7, 31.2]",3878557,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danilo Larangeira,7799.0,Center Back,85,Udinese,230,"['9f2f7e8e-0852-41c8-93c6-9df9b93dca55', 'c5e98b8a-8125-4b68-8713-caf93394509e']",55,,,,,,,,,,,,,,,,,Udinese,230,00:36:55.613,Carry,
