50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.418226,,,,,,,,,,,,,,,d9af1bfc-709f-46d4-92d5-c8973396872c,643,,"[93.3, 77.2]",3879801,15,,,,-1.6148853,,Left Foot,,,"[92.4, 56.8]",,Ground Pass,,20.419844,,,Rodrigo Sebastián Palacio,7165.0,,,,,,1,Regular Play,Marcelo Brozović,5469.0,Left Defensive Midfield,26,Inter Milan,238,['53dceb51-3571-441d-9f3d-78e569c4c465'],28,,,,,,,,,,,,,,,,,Inter Milan,238,00:15:28.435,Pass,
,,,,,,,,,,,,,,,,,1.016633,,,,,,,,,,,,,,,42c4cd7d-ee9a-4b3f-885a-45ea09f3c61a,648,,"[90.6, 63.9]",3879801,15,,,,2.232644,,Right Foot,,,"[83.9, 72.5]",,Ground Pass,,10.9018345,,,Marcelo Brozović,5469.0,,,,,,1,Regular Play,Rodrigo Sebastián Palacio,7165.0,Center Attacking Midfield,26,Inter Milan,238,"['36530e1b-b46d-47be-8a6e-2ad2a239c319', 'd3646802-3f7b-4cc8-95e4-c1f8392a56bd']",31,,,,,,,,,,,,,,,,,Inter Milan,238,00:15:31.171,Pass,True
,,,,,,,,,,,,,,,,,1.358258,,,,,,,,,,,,,,,95e1c50c-cca2-456c-ab09-65d8b652cd29,651,,"[92.6, 72.5]",3879801,15,,,,0.059808824,,Right Foot,,,"[109.3, 73.5]",,Ground Pass,,16.729914,,,Davide Santon,6999.0,,,,,,1,Regular Play,Marcelo Brozović,5469.0,Left Defensive Midfield,26,Inter Milan,238,['13557f09-ba8f-4bdb-9c34-2f15869361ec'],35,,,,,,,,,,,,,,,,,Inter Milan,238,00:15:35.105,Pass,
,,,,,,,,,,,,,,,,,1.172481,,,,,,,,,,,,,,,8c0fe317-3b80-471d-8590-c1db725ab91e,654,,"[111.5, 69.9]",3879801,15,,,,-2.5330706,f09909d1-fd1e-41c1-ba9a-2b10f0f1f7ce,Right Foot,,,"[99.3, 61.4]",,Ground Pass,,14.869096,,,Marcelo Brozović,5469.0,True,,,,,1,Regular Play,Davide Santon,6999.0,Right Back,26,Inter Milan,238,['72f5860d-298c-45d8-bb49-be9e3c01e6dc'],37,,,,,,,,,,,,,,,,,Inter Milan,238,00:15:37.056,Pass,
,,,,,,,,,,,,,,,,,0.745025,,,,,,,,,,,,,,,21392217-1733-4d15-a46f-6f17c5cc8d0d,664,,"[61.0, 40.1]",3879801,17,True,,,2.077895,,Right Foot,,,"[60.5, 41.0]",,Ground Pass,,1.0295631,,,Andrea Belotti,7471.0,,,,,Kick Off,1,From Kick Off,Maximiliano Gastón López,8193.0,Left Center Forward,28,Torino,241,['df9ca1fa-2f33-4be9-9294-8cd254f29eb4'],33,,,,,,,,,,,,,,,,,Torino,241,00:17:33.765,Pass,
,,,,,,,,,,,,,,,,,1.199027,,,,,,,,,,,,,,,478a3328-e7ac-4cec-b61f-0bcab8bd13a5,666,,"[60.5, 41.0]",3879801,17,,,,-3.001278,,Right Foot,,,"[42.8, 38.5]",,Ground Pass,,17.87568,,,Giuseppe Vives,40430.0,,,,,,1,From Kick Off,Andrea Belotti,7471.0,Right Center Forward,28,Torino,241,['2f021696-fac3-4a19-ab1c-85c0a0b034c8'],34,,,,,,,,,,,,,,,,,Torino,241,00:17:34.510,Pass,
,,,,,,,,,,,,,,,,,1.099011,,,,,,,,,,,,,,,0387f411-9f6c-4ca7-97dd-7958a23b8ed2,669,,"[43.7, 35.8]",3879801,17,,,,-1.5951817,,Right Foot,,,"[43.3, 19.4]",,Ground Pass,,16.404877,,,Emiliano Moretti,7476.0,,,,,,1,From Kick Off,Giuseppe Vives,40430.0,Center Defensive Midfield,28,Torino,241,['b0cf6a18-840b-41d7-ac3d-6b1927d0b525'],36,,,,,,,,,,,,,,,,,Torino,241,00:17:36.560,Pass,
,,,,,,,,,,,,,,,,,1.20185,,,,,,,,,,,,,,,a4de4936-8f62-4d3e-9996-1a7a19dfbe2f,673,,"[43.4, 17.4]",3879801,17,,,,-1.131937,,Left Foot,,,"[50.3, 2.7]",,Ground Pass,,16.238842,,,Cristian Molinaro,7479.0,,,,,,1,From Kick Off,Emiliano Moretti,7476.0,Left Center Back,28,Torino,241,"['4e1bde0f-8145-4d18-b56b-8ae0e8341431', '5bedf317-5131-494a-843b-aa3a08587c95']",38,,,,,,,,,,,,,,,,,Torino,241,00:17:38.474,Pass,True
,,,,,,,,,,,,,,,,,1.686563,,,,,,,,,,,,,,,adaedf5e-3cde-4404-9233-fb19efef5bdd,680,,"[48.1, 0.1]",3879801,17,True,,,0.4617319,,,,,"[69.0, 10.5]",,High Pass,,23.344593,,,Maximiliano Gastón López,8193.0,,,,,Throw-in,1,From Throw In,Cristian Molinaro,7479.0,Left Wing Back,29,Torino,241,['21a06de8-7390-4ba7-8610-4344e34a951f'],57,,,,,,,,,,,,,,,,,Torino,241,00:17:57.454,Pass,
,,,,,,,,,,,,,,,,,0.301088,,,,,,,,,,,,,,,e4e09af0-b038-495f-b622-0a024269243b,682,,"[69.0, 10.5]",3879801,17,,,,0.15741688,,Head,,,"[75.3, 11.5]",,Low Pass,,6.3788714,Incomplete,,Andrea Belotti,7471.0,,,,,,1,From Throw In,Maximiliano Gastón López,8193.0,Left Center Forward,29,Torino,241,"['22c3039a-80d4-4eb7-8f72-3c549443faf6', 'dbd68128-7e97-4a5c-8d4c-23e8fc37f007']",59,,,,,,,,,,,,,,,,,Torino,241,00:17:59.140,Pass,
,,,,,,,,,,,,,,,,,1.8033,,,,,,,,,,,,,,,20a07edb-82c0-4ac3-af59-9e90c063518c,686,,"[81.1, 12.3]",3879801,18,,,,0.6176882,,Left Foot,,,"[107.0, 30.7]",,High Pass,,31.770584,Incomplete,,Maximiliano Gastón López,8193.0,,,,,Free Kick,1,From Free Kick,Cristian Molinaro,7479.0,Left Wing Back,30,Torino,241,"['8fff1313-4c4e-433a-8d24-8e881e05bff6', 'fe0f9310-ded9-4f83-b438-aafa203afcb8']",53,,,,,,,,,,,,,,,,,Torino,241,00:18:53.798,Pass,
,,,,,,,,,,,,,,,,,0.837522,,,,,,,,,,,,,,,fe0f9310-ded9-4f83-b438-aafa203afcb8,688,,"[13.1, 49.4]",3879801,18,,,,0.6101318,,Head,,,"[24.4, 57.3]",,Low Pass,,13.787676,,,Adem Ljajić,5587.0,,,,,Recovery,1,Regular Play,Rodrigo Sebastián Palacio,7165.0,Center Attacking Midfield,31,Inter Milan,238,"['20a07edb-82c0-4ac3-af59-9e90c063518c', 'b2983e94-9a62-4fbf-8236-f83004e59816']",55,,,,,,,,,,,,,,,,,Inter Milan,238,00:18:55.602,Pass,
,,,,,,,,,,,,,,,,,1.471303,,,,,,,,,,,,,,,bce492e6-0bae-4793-b8e2-09a23341dcd3,690,,"[24.4, 57.3]",3879801,18,,,,-1.6475682,,Right Foot,,,"[23.3, 43.0]",,High Pass,,14.342245,Incomplete,,Mauro Emanuel Icardi Rivero,6987.0,,,,,,1,Regular Play,Adem Ljajić,5587.0,Right Wing,31,Inter Milan,238,"['79ff66c1-4265-4aca-acec-b4d76f7892f9', '9471ebf6-d473-4451-ad67-7d44f91ea448']",56,,,,,,,,,,,,,,,,,Inter Milan,238,00:18:56.439,Pass,
,,,,,,,,,,,,,,,,,1.316697,,,,,,,,,,,,,,,79ff66c1-4265-4aca-acec-b4d76f7892f9,692,,"[96.8, 37.1]",3879801,18,,,,-1.2397002,,Right Foot,,,"[99.0, 30.7]",,High Pass,,6.7675695,Incomplete,,Marco Benassi,7149.0,,,,,Recovery,1,Regular Play,Pontus Jansson,4709.0,Center Back,31,Inter Milan,238,"['6168d9da-a85f-4a11-88ec-f99234290adc', '76d128f1-6cf2-407f-9b4d-2dd2b7ee6c35', 'bce492e6-0bae-4793-b8e2-09a23341dcd3']",57,,,,,,,,,,,,,,,,,Torino,241,00:18:57.910,Pass,
,,,,,,,,,,,,,,,,,1.423698,,,,,,,,,,,,,,,76d128f1-6cf2-407f-9b4d-2dd2b7ee6c35,695,,"[21.1, 49.4]",3879801,18,,,True,-0.4895784,,,,,"[34.8, 42.1]",,High Pass,,15.523531,,,Mauro Emanuel Icardi Rivero,6987.0,,,,,Recovery,1,Regular Play,Gary Alexis Medel Soto,16453.0,Right Defensive Midfield,31,Inter Milan,238,"['16757bc3-90ed-468d-b490-abd7fb509f08', '79ff66c1-4265-4aca-acec-b4d76f7892f9', 'bcb88859-8876-4440-8e40-5652b8e3cf99']",59,,,,,,,,,,,,,,,,,Inter Milan,238,00:18:59.227,Pass,True
,,,,,,,,,,,,,,,,,0.540044,,,,,,,,,,,,,,,855cf5e6-85fa-4554-92b3-a503bcb6a8b1,698,,"[34.8, 42.1]",3879801,19,,,True,1.1071488,,,,,"[37.0, 46.5]",,Low Pass,,4.9193497,Incomplete,,Marcelo Brozović,5469.0,,,,,,1,Regular Play,Mauro Emanuel Icardi Rivero,6987.0,Center Forward,31,Inter Milan,238,"['2fd12414-8eed-4b15-a983-3b5618d8dca7', '33549b7d-cb50-4d59-8d3a-261451deeeb1', 'e33dc5fa-4c36-479c-8d24-43b411b61205']",0,,,,,,,,,,,,,,,,,Inter Milan,238,00:19:00.651,Pass,True
,,,,,,,,,,,,,,,,,5.023496,,,,,,,,,,,,,,,e33dc5fa-4c36-479c-8d24-43b411b61205,701,,"[83.1, 33.6]",3879801,19,,,,2.6156356,,Left Foot,,,"[39.0, 59.2]",,Ground Pass,,50.991863,,,Cesare Bovo,40427.0,,,,,Recovery,1,Regular Play,Giuseppe Vives,40430.0,Center Defensive Midfield,32,Torino,241,"['411bf401-7a08-4ae2-a12a-7a12fda78767', '855cf5e6-85fa-4554-92b3-a503bcb6a8b1', '89c902ba-0f5e-467e-a181-72cc3e6cab28']",1,,,,,,,,,,,,,,,,,Torino,241,00:19:01.191,Pass,True
,,,,,,,,,,,,,,,,,2.556507,,,,,,,,,,,,,,,4e44b2d4-962c-479e-98c9-7da09cb5e8cc,703,,"[38.6, 59.2]",3879801,19,,,,-2.5396106,,Left Foot,,,"[10.8, 40.1]",,Ground Pass,,33.72907,,,Daniele Padelli,34881.0,,,,,,1,Regular Play,Cesare Bovo,40427.0,Right Center Back,32,Torino,241,['b7ace8a6-739a-4f83-abe9-75514ec3a0e2'],6,,,,,,,,,,,,,,,,,Torino,241,00:19:06.214,Pass,
,,,,,,,,,,,,,,,,,4.37401,,,,,,,,,,,,,,,ecc466d7-fd02-4769-9b7b-a85faa663aba,707,,"[13.3, 36.1]",3879801,19,,,,-0.5766299,,Left Foot,,,"[68.5, 0.2]",,High Pass,,65.84717,Out,,Joel Chukwuma Obi,7470.0,,,,,,1,Regular Play,Daniele Padelli,34881.0,Goalkeeper,32,Torino,241,"['81fe603d-296d-4b14-83e8-06401413bc1a', 'df738f3f-cc67-44ab-8b3a-1a39a4b61260']",10,,,,,,,,,,,,,,,,,Torino,241,00:19:10.316,Pass,True
,,,,,,,,,,,,,,,,,1.169459,,,,,,,,,,,,,,,3b15529a-9b5b-497c-94ed-f128657927a4,709,,"[52.8, 80.0]",3879801,19,,,,-0.58995575,,,,,"[64.6, 72.1]",,Low Pass,,14.200352,,,Adem Ljajić,5587.0,,,,,Throw-in,1,From Throw In,Davide Santon,6999.0,Right Back,33,Inter Milan,238,['285fd509-852c-4eb3-9f94-17d50aac65e1'],26,,,,,,,,,,,,,,,,,Inter Milan,238,00:19:26.318,Pass,
,,,,,,,,,,,,,,,,,0.511042,,,,,,,,,,,,,,,636900c7-93e9-4240-956e-ea04c1c022dc,712,,"[64.6, 72.1]",3879801,19,,,,0.76214653,,Right Foot,,,"[69.0, 76.3]",,Ground Pass,,6.0827627,,,Rodrigo Sebastián Palacio,7165.0,,,,,,1,From Throw In,Adem Ljajić,5587.0,Right Wing,33,Inter Milan,238,['4c2b8fe0-bc08-419e-a10d-a4b348adf3d1'],27,,,,,,,,,,,,,,,,,Inter Milan,238,00:19:27.499,Pass,
,,,,,,,,,,,,,,,,,1.948085,,,,,,,,,,,,,,,bfbfdb6d-f46d-4503-af1b-6989ce3f8576,715,,"[46.2, 0.1]",3879801,19,,,,2.504914,,,,,"[29.7, 12.3]",,Low Pass,,20.520477,,,Emiliano Moretti,7476.0,,,,,Throw-in,1,From Throw In,Cristian Molinaro,7479.0,Left Wing Back,34,Torino,241,['294a020d-4383-4270-9045-e32897f6b583'],30,,,,,,,,,,,,,,,,,Torino,241,00:19:30.475,Pass,
,,,,,,,,,,,,,,,,,1.565944,,,,,,,,,,,,,,,6accf965-c094-4e4d-8211-98205609d038,718,,"[34.1, 16.4]",3879801,19,,,,2.1067476,,Left Foot,,,"[24.3, 32.9]",,Ground Pass,,19.190884,,,Pontus Jansson,4709.0,,,,,,1,From Throw In,Emiliano Moretti,7476.0,Left Center Back,34,Torino,241,['641d7e20-35aa-4db3-bd4e-bf9dc1b184f6'],34,,,,,,,,,,,,,,,,,Torino,241,00:19:34.134,Pass,
,,,,,,,,,,,,,,,,,1.32687,,,,,,,,,,,,,,,54f3088f-5809-49bd-96aa-6bca1eb68168,721,,"[23.0, 35.5]",3879801,19,,,,1.5707964,,Right Foot,,,"[23.0, 58.0]",,Ground Pass,,22.5,,,Cesare Bovo,40427.0,,,,,,1,From Throw In,Pontus Jansson,4709.0,Center Back,34,Torino,241,['2688d503-98d1-4f56-a2bc-85993b42af34'],36,,,,,,,,,,,,,,,,,Torino,241,00:19:36.738,Pass,
,,,,,,,,,,,,,,,,,1.495819,,,,,,,,,,,,,,,306270e5-8226-4e15-96cd-fdcfdd99e463,724,,"[26.3, 57.2]",3879801,19,,,,-1.7134979,,Right Foot,,,"[23.8, 39.8]",,Ground Pass,,17.57868,,,Pontus Jansson,4709.0,,,,,,1,From Throw In,Cesare Bovo,40427.0,Right Center Back,34,Torino,241,['0981ffd3-f83e-4309-8a9f-ee8fc49ce59a'],39,,,,,,,,,,,,,,,,,Torino,241,00:19:39.365,Pass,
,,,,,,,,,,,,,,,,,1.495369,,,,,,,,,,,,,,,fcf01fc1-2843-474e-91ae-5962dfc66d2b,727,,"[24.6, 39.3]",3879801,19,,,,-1.1125443,,Right Foot,,,"[35.6, 17.0]",,Ground Pass,,24.865438,,,Emiliano Moretti,7476.0,,,,,,1,From Throw In,Pontus Jansson,4709.0,Center Back,34,Torino,241,['86055261-5166-4912-9897-466a0b8e5a36'],41,,,,,,,,,,,,,,,,,Torino,241,00:19:41.492,Pass,
,,,,,,,,,,,,,,,,,1.093834,,,,,,,,,,,,,,,996ec230-850e-4c9b-a8d4-818ee4b2d629,730,,"[37.1, 16.7]",3879801,19,,,,0.22172704,,Left Foot,,,"[54.4, 20.6]",,Ground Pass,,17.734148,,,Joel Chukwuma Obi,7470.0,,,,,,1,From Throw In,Emiliano Moretti,7476.0,Left Center Back,34,Torino,241,['709b0aa5-91a2-4cf3-bdff-1087e95c94c8'],43,,,,,,,,,,,,,,,,,Torino,241,00:19:43.869,Pass,
,,,,,,,,,,,,,,,,,1.287134,,,,,,,,,,,,,,,7640b78e-1a88-4794-9196-1ca7e4200764,734,,"[52.1, 19.2]",3879801,19,,,,-1.6625624,,Left Foot,,,"[50.6, 2.9]",,Ground Pass,,16.368874,,,Cristian Molinaro,7479.0,,,,,,1,From Throw In,Joel Chukwuma Obi,7470.0,Left Center Midfield,34,Torino,241,"['c5f35f15-6df0-4562-868a-2c0e4dcc3333', 'd71ce25f-200e-4fbd-9c79-78b901026407']",45,,,,,,,,,,,,,,,,,Torino,241,00:19:45.868,Pass,True
,,,,,,,,,,,,,,,,,1.84766,,,,,,,,,,,,,,,a479c79d-1be0-4f32-a34a-2f1bcb3d7f9f,736,,"[50.6, 2.9]",3879801,19,,,,2.5316758,,Left Foot,,,"[34.0, 14.5]",,Ground Pass,,20.25142,,,Emiliano Moretti,7476.0,,,,,,1,From Throw In,Cristian Molinaro,7479.0,Left Wing Back,34,Torino,241,['a6137550-d355-423b-b92f-b771028ac325'],47,,,,,,,,,,,,,,,,,Torino,241,00:19:47.155,Pass,
,,,,,,,,,,,,,,,,,2.252834,,,,,,,,,,,,,,,923f3413-9745-44d8-9847-e40bcc189776,740,,"[33.4, 19.8]",3879801,19,,,,2.7096803,,Left Foot,,,"[7.8, 31.6]",,Ground Pass,,28.18865,,,Daniele Padelli,34881.0,,,,,,1,From Throw In,Emiliano Moretti,7476.0,Left Center Back,34,Torino,241,"['1f19069f-e67d-46ee-8c97-e46c8c9d0f9f', '507ecc43-30a7-4433-9e9a-a8e2cf06e470']",51,,,,,,,,,,,,,,,,,Torino,241,00:19:51.207,Pass,True
,,,,,,,,,,,,,,,,,4.354961,,,,,,,,,,,,,,,d0410f65-9eb9-4fa2-8bef-5db46ee4b41b,743,,"[8.1, 31.4]",3879801,19,,,,-0.07330255,,Left Foot,,,"[54.4, 28.0]",,High Pass,,46.42467,Incomplete,,Joel Chukwuma Obi,7470.0,,,,,,1,From Throw In,Daniele Padelli,34881.0,Goalkeeper,34,Torino,241,"['2f15f170-bdb3-462e-9ee2-0eee2ccbb614', 'b516ff3f-c13c-47ff-bb71-b35cd72e25f3', 'ca58ab6a-6ee2-4a76-8167-752838de86b7']",53,,,,,,,,,,,,,,,,,Torino,241,00:19:53.460,Pass,True
,,,,,,,,,,,,,,,,,2.40476,,,,,,,,,,,,,,,ca58ab6a-6ee2-4a76-8167-752838de86b7,745,,"[65.7, 52.1]",3879801,19,True,,,0.0,,Head,,,"[79.5, 52.1]",,High Pass,,13.8,Incomplete,,Rodrigo Sebastián Palacio,7165.0,,,,,Recovery,1,From Throw In,Marcelo Brozović,5469.0,Left Defensive Midfield,34,Torino,241,"['51574452-d1c7-4fa2-9913-1b3590254166', 'd0410f65-9eb9-4fa2-8bef-5db46ee4b41b', 'f37182bb-5dd2-4200-9582-99861a2c7131']",57,,,,,,,,,,,,,,,,,Inter Milan,238,00:19:57.815,Pass,
,,,,,,,,,,,,,,,,,1.666744,,,,,,,,,,,,,,,f37182bb-5dd2-4200-9582-99861a2c7131,748,,"[40.6, 28.0]",3879801,20,,,True,0.13552772,,,,,"[47.2, 28.9]",,Low Pass,,6.661081,,,Marco Benassi,7149.0,,,,,Recovery,1,From Throw In,Joel Chukwuma Obi,7470.0,Left Center Midfield,34,Torino,241,"['6142b279-57f0-4f27-a90d-8dacf97cd4e4', 'a2a03df5-42f0-4d91-9aab-584e3242002b', 'ca58ab6a-6ee2-4a76-8167-752838de86b7']",0,,,,,,,,,,,,,,,,,Torino,241,00:20:00.219,Pass,True
,,,,,,,,,,,,,,,,,1.435387,,,,,,,,,,,,,,,81176523-147f-42c5-bd56-3ce3b7123088,753,,"[47.9, 49.6]",3879801,20,,,,1.6014885,,Left Foot,,,"[47.2, 72.4]",,Ground Pass,,22.810743,,,Bruno da Silva Peres,6965.0,,,,,,1,From Throw In,Marco Benassi,7149.0,Right Center Midfield,34,Torino,241,"['1d31699b-ed84-4317-b40c-8d20afe2b12b', '6300a35f-3b84-4dfb-849f-d107ec863542']",1,,,,,,,,,,,,,,,,,Torino,241,00:20:01.886,Pass,True
,,,,,,,,,,,,,,,,,2.413384,,,,,,,,,,,,,,,c5f017c3-c98e-47c3-b24b-e76271135040,756,,"[49.2, 74.3]",3879801,20,,,,-0.02234265,,Right Foot,,,"[85.0, 73.5]",,Low Pass,,35.808937,,,Marco Benassi,7149.0,,,,,,1,From Throw In,Bruno da Silva Peres,6965.0,Right Wing Back,34,Torino,241,['b64ac0d2-3daf-41f7-8ff8-3138baf9f909'],4,,,,,,,,,,,,,,,,,Torino,241,00:20:04.368,Pass,
,,,,,,,,,,,,,,,,,1.154241,,,,,,,,,,,,,,,52493cb3-a5ff-4aac-b5e2-52be9cb3cd1c,759,,"[104.0, 67.6]",3879801,20,,,,-1.1514937,,Right Foot,True,,"[115.5, 41.8]",,High Pass,,28.246946,Incomplete,,Andrea Belotti,7471.0,,,,,,1,From Throw In,Marco Benassi,7149.0,Right Center Midfield,34,Torino,241,"['0848c805-4349-4465-9d09-9f3deaba3d45', '13635721-0e9a-45f9-bb41-c3712578a34f']",9,,,,,,,,,,,,,,,,,Torino,241,00:20:09.169,Pass,
,,,,,,,,,,,,,,,,,1.664367,,,,,,,,,,,,,,,4b8031d1-611f-47d1-b1ff-59a4badac00b,763,,"[9.5, 39.4]",3879801,20,,,,0.10337657,,Keeper Arm,,,"[44.2, 43.0]",,Low Pass,,34.886242,,,Rodrigo Sebastián Palacio,7165.0,,,,,,1,From Keeper,Samir Handanovič,7001.0,Goalkeeper,35,Inter Milan,238,['1c98984a-46b8-480c-9173-773009daef91'],12,,,,,,,,,,,,,,,,,Inter Milan,238,00:20:12.186,Pass,
,,,,,,,,,,,,,,,,,1.834595,,,,,,,,,,,,,,,b8c69e86-2938-49b9-8b0f-9e736f643381,771,,"[41.2, 38.1]",3879801,20,,,,-1.1822637,,Left Foot,,,"[56.1, 1.7]",,Low Pass,,39.33154,,,Ivan Perišić,5474.0,,,,,,1,From Keeper,Rodrigo Sebastián Palacio,7165.0,Center Attacking Midfield,35,Inter Milan,238,['822fec3e-7176-490b-a260-c01c16056067'],16,,,,,,,,,,,,,,,,,Inter Milan,238,00:20:16.304,Pass,
,,,,,,,,,,,,,,,,,1.358442,,,,,,,,,,,,,,,7fd574af-e33b-473f-9e5f-4d17fea9153c,775,,"[51.1, 5.5]",3879801,20,,,,-2.899384,,Right Foot,,,"[42.6, 3.4]",,Ground Pass,,8.755569,,,Marcelo Brozović,5469.0,,,,,,1,From Keeper,Ivan Perišić,5474.0,Left Wing,35,Inter Milan,238,"['59d4d4db-68cc-489c-ac93-55c63cdcbcda', 'bf7454ea-dee3-4320-bdb1-85cfbce38446']",20,,,,,,,,,,,,,,,,,Inter Milan,238,00:20:20.862,Pass,True
,,,,,,,,,,,,,,,,,1.673875,,,,,,,,,,,,,,,c59867fc-99db-49aa-8ca5-c33bc65596a4,778,,"[47.6, 5.6]",3879801,20,,,,0.30839574,,Right Foot,,,"[83.7, 17.1]",,High Pass,,37.887466,,,Rodrigo Sebastián Palacio,7165.0,,,,,,1,From Keeper,Marcelo Brozović,5469.0,Left Defensive Midfield,35,Inter Milan,238,['5214d5a5-ffca-41c0-8a08-97825d3001b0'],23,,,,,,,,,,,,,,,,,Inter Milan,238,00:20:23.968,Pass,
,,,,,,,,,,,,,,,,,0.372589,,,,,,,,,,,,,,,ca2b07fd-d5b4-412e-9b1b-f54239b6b590,784,,"[16.7, 79.2]",3879801,20,,,,0.027964735,,Right Foot,,,"[45.3, 80.0]",,High Pass,,28.611187,Out,,,,,,,,,1,From Keeper,Pontus Jansson,4709.0,Center Back,35,Inter Milan,238,['a3a7bcfe-a76d-40bc-9d24-246070ca73ee'],29,,,,,,,,,,,,,,,,,Torino,241,00:20:29.280,Pass,True
,,,,,,,,,,,,,,,,,0.791122,,,,,,,,,,,,,,,3343a6be-7ac1-4a1e-8b59-c22cb2563356,785,,"[65.1, 0.1]",3879801,20,True,,,2.69325,,,,,"[57.2, 3.9]",,Low Pass,,8.766413,,,Marcelo Brozović,5469.0,,,,,Throw-in,1,From Throw In,Yuto Nagatomo,5690.0,Left Back,36,Inter Milan,238,['638291ba-ccbb-4bc2-88fe-4cfca7815cce'],46,,,,,,,,,,,,,,,,,Inter Milan,238,00:20:46.163,Pass,
,,,,,,,,,,,,,,,,,1.90814,,,,,,,,,,,,,,,93122ed3-73d2-4bb0-a237-74784e225c69,787,,"[57.7, 7.4]",3879801,20,,,,1.6582917,,Right Foot,,,"[54.7, 41.6]",,Ground Pass,,34.331326,,,João Miranda de Souza Filho,5551.0,,,,,,1,From Throw In,Marcelo Brozović,5469.0,Left Defensive Midfield,36,Inter Milan,238,['6d142faf-d90b-42f5-b2dc-cad8a38bf8f3'],48,,,,,,,,,,,,,,,,,Inter Milan,238,00:20:48.546,Pass,
,,,,,,,,,,,,,,,,,2.635774,,,,,,,,,,,,,,,aced240a-1ef7-4afe-add1-c304a6c347fc,790,,"[57.4, 45.7]",3879801,20,,,,0.95009,,Right Foot,,,"[72.2, 66.4]",,Ground Pass,,25.446611,,,Davide Santon,6999.0,,,,,,1,From Throw In,João Miranda de Souza Filho,5551.0,Right Center Back,36,Inter Milan,238,['8c984ea1-c5dd-4d39-9876-ebbb87286fc6'],51,,,,,,,,,,,,,,,,,Inter Milan,238,00:20:51.594,Pass,
,,,,,,,,,,,,,,,,,1.133373,,,,,,,,,,,,,,,11e1bf09-a83a-46ff-a413-9072e4079b82,793,,"[71.7, 67.4]",3879801,20,,,,-2.2126794,,Right Foot,,,"[64.3, 57.5]",,Ground Pass,,12.360016,,,Gary Alexis Medel Soto,16453.0,,,,,,1,From Throw In,Davide Santon,6999.0,Right Back,36,Inter Milan,238,['72b89dbc-6abe-461b-9254-fb4ee2db3d2f'],55,,,,,,,,,,,,,,,,,Inter Milan,238,00:20:55.015,Pass,
,,,,,,,,,,,,,,,,,1.415351,,,,,,,,,,,,,,,63d71681-76c1-4492-a610-94bb207a123f,796,,"[64.3, 57.5]",3879801,20,,,,-3.0457335,,Left Foot,,,"[53.9, 56.5]",,Ground Pass,,10.447967,,,João Miranda de Souza Filho,5551.0,,,,,,1,From Throw In,Gary Alexis Medel Soto,16453.0,Right Defensive Midfield,36,Inter Milan,238,['84a86328-f893-4674-8fbf-101a89ce60ca'],56,,,,,,,,,,,,,,,,,Inter Milan,238,00:20:56.646,Pass,
,,,,,,,,,,,,,,,,,1.641138,,,,,,,,,,,,,,,a4504d2a-fb41-41e7-b2b8-6ae4a6bc36be,799,,"[55.2, 54.3]",3879801,20,,,,-1.7916251,,Right Foot,,,"[50.8, 34.7]",,Ground Pass,,20.087807,,,Juan Guilherme Nunes Jesus,6969.0,,,,,,1,From Throw In,João Miranda de Souza Filho,5551.0,Right Center Back,36,Inter Milan,238,['876fdf5d-e455-47b9-a36c-da7b7a5777c9'],59,,,,,,,,,,,,,,,,,Inter Milan,238,00:20:59.094,Pass,
,,,,,,,,,,,,,,,,,1.519692,,,,,,,,,,,,,,,7493eee2-f138-4151-91ce-6097af2bb7f5,802,,"[50.5, 34.9]",3879801,21,,,,-1.1578299,,Left Foot,,,"[62.9, 6.6]",,Ground Pass,,30.897411,,,Marcelo Brozović,5469.0,,,,,,1,From Throw In,Juan Guilherme Nunes Jesus,6969.0,Left Center Back,36,Inter Milan,238,['caab4f7d-afc5-4f0a-867a-9b0098c6ebd5'],1,,,,,,,,,,,,,,,,,Inter Milan,238,00:21:01.653,Pass,
