50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.446537,,,,,,,,,,,,,,9637d8e3-6b3b-40df-97c2-211978d8195e,16,,,"[48.2, 77.7]",3879820,0,,,,-2.1348124,,Right Foot,,,,"[34.6, 56.2]",,Ground Pass,,25.440323,,,Leonardo Bonucci,7173.0,,,,,,,1,From Kick Off,Andrea Barzagli,6943.0,Right Center Back,2,Juventus,224,['d4a1b06f-3861-4eb6-8299-bfb2ddb695b1'],12,,,,,,,,,,,,,,,,,,,Juventus,224,00:00:12.145,Pass,
,,,,,,,,,,,,,,,,,,1.756577,,,,,,,,,,,,,,da9e1340-4ca1-434e-9fd1-90ba76b723dc,19,,,"[39.0, 51.4]",3879820,0,,,,-1.2606628,,Right Foot,,,,"[49.8, 17.7]",,Ground Pass,,35.388275,,,Daniele Rugani,6953.0,,,,,,,1,From Kick Off,Leonardo Bonucci,7173.0,Center Back,2,Juventus,224,['a4a5d11e-f897-4d3b-8732-dc12358a722e'],15,,,,,,,,,,,,,,,,,,,Juventus,224,00:00:15.099,Pass,
,,,,,,,,,,,,,,,,,,1.022673,,,,,,,,,,,,,,375ac8e8-591a-49b9-8227-f7147317c979,22,,,"[54.4, 16.7]",3879820,0,,,,-0.32368478,,Right Foot,,,,"[69.9, 11.5]",,Ground Pass,,16.349007,,,Paul Pogba,20004.0,,,,,,,1,From Kick Off,Daniele Rugani,6953.0,Left Center Back,2,Juventus,224,['3056a786-a8b6-49d8-9beb-4fade5e0e7b2'],19,,,,,,,,,,,,,,,,,,,Juventus,224,00:00:19.019,Pass,
,,,,,,,,,,,,,,,,,,2.023632,,,,,,,,,,,,,,4c57f7e8-ae95-47c1-bcd3-c41e3d20c448,27,,,"[48.4, 80.0]",3879820,0,,,,-0.5421894,,,,,,"[73.3, 65.0]",,High Pass,,29.069056,Incomplete,,Franco Damián Vázquez,6719.0,,,,,,Throw-in,1,From Throw In,Edoardo Goldaniga,8102.0,Right Center Back,3,Palermo,2256,"['1ca559d1-2a93-4c47-b132-c5c38b15cdc3', 'f04292e3-2795-41b9-9c20-9d659ab180e8']",32,,,,,,,,,,,,,,,,,,,Palermo,2256,00:00:32.481,Pass,
,,,,,,,,,,,,,,,,,,1.630098,,,,,,,,,,,,,,f04292e3-2795-41b9-9c20-9d659ab180e8,29,,,"[46.8, 15.1]",3879820,0,,,,-0.20679125,,Head,,,,"[61.1, 12.1]",,High Pass,,14.611297,,,Mario Mandžukić,5472.0,,,,,,Recovery,1,Regular Play,Patrice Evra,20008.0,Left Wing Back,4,Juventus,224,"['4625ef6a-021e-4316-aa1e-5c96da6a73bf', '4c57f7e8-ae95-47c1-bcd3-c41e3d20c448']",34,,,,,,,,,,,,,,,,,,,Juventus,224,00:00:34.504,Pass,
,,,,,,,,,,,,,,,,,,1.026649,,,,,,,,,,,,,,d582c0a6-cea9-47f1-949b-e5152a8fe16e,32,,,"[61.1, 12.1]",3879820,0,,,,3.056691,,Right Foot,,,,"[56.4, 12.5]",,Low Pass,,4.7169905,,,Paul Pogba,20004.0,,,,,,,1,Regular Play,Mario Mandžukić,5472.0,Left Center Forward,4,Juventus,224,['98347826-424a-4ec8-b706-8c572d0640cf'],36,,,,,,,,,,,,,,,,,,,Juventus,224,00:00:36.147,Pass,
,,,,,,,,,,,,,,,,,,1.324328,,,,,,,,,,,,,,2029cf72-5fbf-4267-9fe7-04f2d2ecffb8,35,,,"[56.4, 12.5]",3879820,0,,,True,-0.021854443,,,,,,"[74.7, 12.1]",,High Pass,,18.30437,,,Paulo Bruno Exequiel Dybala,5743.0,,,,,,,1,Regular Play,Paul Pogba,20004.0,Left Center Midfield,4,Juventus,224,"['cee8763b-0dc8-4588-b168-339e024fbc03', 'e84eec7f-88ed-4723-80d5-6ad76748a6ca']",37,,,,,,,,,,,,,,,,,,,Juventus,224,00:00:37.214,Pass,True
,,,,,,,,,,,,,,,,,,0.137807,,,,,,,,,,,,,,c3a7392f-bb77-4af0-a486-30d1a1580960,39,,,"[80.5, 13.3]",3879820,0,,,,0.06053202,,Left Foot,,,,"[83.8, 13.5]",,Ground Pass,,3.306055,Incomplete,,Paul Pogba,20004.0,,,,,,,1,Regular Play,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,4,Juventus,224,"['a7c3e4cf-2dca-4f2d-b95a-ed895bd2d190', 'dadd33dc-9b3e-4a97-a65a-142182d82249']",41,,,,,,,,,,,,,,,,,,,Juventus,224,00:00:41.916,Pass,
,,,,,,,,,,,,,,,,,,0.851971,,,,,,,,,,,,,,a5cfb7a4-ce9f-4fd4-9f9d-a9fa5734ccca,42,,,"[19.7, 62.2]",3879820,0,,,,0.6240231,,Right Foot,,,,"[24.7, 65.8]",,Ground Pass,,6.1611686,,,Edoardo Goldaniga,8102.0,,,,,,Recovery,1,Regular Play,Giancarlo González Castro,5584.0,Center Back,4,Juventus,224,['e43665f8-f72b-4bd5-b65e-1a784b756ebb'],44,,,,,,,,,,,,,,,,,,,Palermo,2256,00:00:44.598,Pass,
,,,,,,,,,,,,,,,,,,1.419429,,,,,,,,,,,,,,a9f302c9-20ff-4ac6-915e-e5d2ced75074,49,,,"[109.3, 14.3]",3879820,0,,,,1.3416761,,Left Foot,True,,,"[115.9, 42.6]",,High Pass,,29.059422,Incomplete,,Sami Khedira,5566.0,,,,,,,1,Regular Play,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,4,Juventus,224,"['abe1bfa6-f7a8-4905-ba19-da79a7a2b9e7', 'cc2f3774-8b68-45bd-a37e-0ba2f30d90c1']",47,,,,,,,,,,,,,,,,,,,Juventus,224,00:00:47.804,Pass,
,,,,,,,,,,,,,,,,,,1.969183,,,,,,,,,,,,,,c334c58a-cbda-4355-9267-f6acf668ffed,59,,,"[120.0, 80.0]",3879820,1,,,,-1.8131685,,Left Foot,,,,"[113.3, 52.9]",,High Pass,True,27.915945,Incomplete,,Andrea Barzagli,6943.0,,,,Inswinging,,Corner,1,From Corner,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,5,Juventus,224,"['1903dcbb-bca4-4637-8933-4276458ea24f', 'e186caeb-19c3-45a9-b1be-b7a1a3689fcb']",46,,,,,,,,,,,,,,,,,,,Juventus,224,00:01:46.311,Pass,
,,,,,,,,,,,,,,,,,,1.462944,,,,,,,,,,,,,,326f5efe-6b24-415a-9101-b81f8538b39f,66,,,"[65.5, 69.3]",3879820,1,,,,-1.8289962,,Right Foot,,,,"[56.6, 35.6]",,Ground Pass,,34.855415,,,Claudio Marchisio,8294.0,,,,,,,1,From Corner,Juan Guillermo Cuadrado Bello,5689.0,Right Wing Back,5,Juventus,224,['600ad01f-cb4c-4d38-aad0-7e3bf2f2f68f'],55,,,,,,,,,,,,,,,,,,,Juventus,224,00:01:55.674,Pass,
,,,,,,,,,,,,,,,,,,1.353057,,,,,,,,,,,,,,df8fb2b5-5163-455a-9b1e-3bf4b7067ee4,69,,,"[56.6, 35.6]",3879820,1,,,,-0.5487805,,Right Foot,,,,"[74.1, 24.9]",,Ground Pass,,20.511948,,,Patrice Evra,20008.0,,,,,,,1,From Corner,Claudio Marchisio,8294.0,Center Defensive Midfield,5,Juventus,224,['20af4c4a-5c9d-48cd-93f4-b9f53c9231c7'],58,,,,,,,,,,,,,,,,,,,Juventus,224,00:01:58.436,Pass,
,,,,,,,,,,,,,,,,,,2.45024,,,,,,,,,,,,,,4b8a6635-dce5-4d0c-b016-1efdc35e8a1b,72,,,"[74.1, 24.9]",3879820,1,,,,-2.8738906,,Left Foot,,,,"[56.6, 20.1]",,Ground Pass,,18.146349,,,Daniele Rugani,6953.0,,,,,,,1,From Corner,Patrice Evra,20008.0,Left Wing Back,5,Juventus,224,['1184bb9a-369d-459f-87ce-d3143df8258c'],59,,,,,,,,,,,,,,,,,,,Juventus,224,00:01:59.845,Pass,
,,,,,,,,,,,,,,,,,,1.199295,,,,,,,,,,,,,,85fae3f2-4f19-4989-ab2d-960a6a2a798e,75,,,"[56.6, 20.1]",3879820,2,,,,-0.83500284,,Right Foot,,,,"[63.3, 12.7]",,Ground Pass,,9.982485,,,Patrice Evra,20008.0,,,,,,,1,From Corner,Daniele Rugani,6953.0,Left Center Back,5,Juventus,224,['146ab9d2-75b9-42df-8a80-4c5d57527c10'],3,,,,,,,,,,,,,,,,,,,Juventus,224,00:02:03.592,Pass,
,,,,,,,,,,,,,,,,,,2.246385,,,,,,,,,,,,,,8e8896db-1903-4aa8-9b8e-f6040d6643f3,79,,,"[57.2, 11.5]",3879820,2,,,,3.0656931,,Left Foot,,,,"[30.9, 13.5]",,Ground Pass,,26.375937,,,Daniele Rugani,6953.0,,,,,,,1,From Corner,Patrice Evra,20008.0,Left Wing Back,5,Juventus,224,['310c132a-5261-4ca5-8ab3-7cdbdae7eb4c'],7,,,,,,,,,,,,,,,,,,,Juventus,224,00:02:07.582,Pass,
,,,,,,,,,,,,,,,,,,2.56202,,,,,,,,,,,,,,34785c36-e5d1-4e60-bdac-f3552e9f3164,83,,,"[28.1, 15.3]",3879820,2,,,,2.5240905,,Right Foot,,,,"[7.4, 30.0]",,Ground Pass,,25.38858,,,Gianluigi Buffon,6949.0,,,,,,,1,From Corner,Daniele Rugani,6953.0,Left Center Back,5,Juventus,224,['9c9289e5-1b64-4f2a-b098-f1965fbceb36'],10,,,,,,,,,,,,,,,,,,,Juventus,224,00:02:10.314,Pass,
,,,,,,,,,,,,,,,,,,2.155219,,,,,,,,,,,,,,278c65cb-a5e7-45a6-af19-a6b92aa9ee0e,86,,,"[7.4, 30.0]",3879820,2,,,,-1.1008857,,Right Foot,,,,"[17.1, 10.9]",,Ground Pass,,21.421951,,,Daniele Rugani,6953.0,,,,,,,1,From Corner,Gianluigi Buffon,6949.0,Goalkeeper,5,Juventus,224,['cb9f608a-d722-4d57-9dbe-a2747033f1a3'],13,,,,,,,,,,,,,,,,,,,Juventus,224,00:02:13.024,Pass,
,,,,,,,,,,,,,,,,,,1.620502,,,,,,,,,,,,,,f7eb1c4b-bf45-4e6a-9042-6fe5b07a2369,90,,,"[18.3, 4.1]",3879820,2,,,,0.23247932,,Left Foot,,,,"[50.4, 11.7]",,High Pass,,32.987423,Incomplete,,Paul Pogba,20004.0,,,,,,,1,From Corner,Daniele Rugani,6953.0,Left Center Back,5,Juventus,224,"['1d8672b0-d9b2-49e5-a7bd-abc44f4fa6cf', 'ccba8868-33ef-4033-95a8-e728203f6bf7']",16,,,,,,,,,,,,,,,,,,,Juventus,224,00:02:16.218,Pass,
,,,,,,,,,,,,,,,,,,1.731075,,,,,,,,,,,,,,4a342944-dfa1-4de0-a791-3513f3a29fb3,94,,,"[70.9, 56.6]",3879820,2,,,,0.52662724,,Head,,,,"[79.5, 61.6]",,Low Pass,,9.947865,Incomplete,,Aleksandar Trajkovski,30512.0,,,,,,Recovery,1,From Corner,Mato Jajalo,30735.0,Center Defensive Midfield,5,Juventus,224,"['7eb02020-93ba-4abb-a9b2-d3b1f3f3e841', 'a26a384c-3f44-4332-88d0-0244c11af621', 'aa20aee2-5d36-46e3-862c-675e1aa9ec52']",19,,,,,,,,,,,,,,,,,,,Palermo,2256,00:02:19.911,Pass,True
,,,,,,,,,,,,,,,,,,0.883049,,,,,,,,,,,,,,7eb02020-93ba-4abb-a9b2-d3b1f3f3e841,96,,,"[40.6, 18.5]",3879820,2,,,,-2.5611944,,Right Foot,,,,"[34.5, 14.5]",,Ground Pass,,7.2945185,,,Daniele Rugani,6953.0,,,,,,Recovery,1,From Corner,Leonardo Bonucci,7173.0,Center Back,5,Juventus,224,"['4a342944-dfa1-4de0-a791-3513f3a29fb3', 'f63268a4-6239-4d9d-b7f8-f587aa6fc09c']",21,,,,,,,,,,,,,,,,,,,Juventus,224,00:02:21.642,Pass,
,,,,,,,,,,,,,,,,,,1.052782,,,,,,,,,,,,,,4c3ac334-3ab6-46fe-86b8-6477613d76a3,100,,,"[32.1, 17.3]",3879820,2,,,,1.5060222,,Right Foot,,,,"[33.3, 35.8]",,Ground Pass,,18.538877,,,Claudio Marchisio,8294.0,,,,,,,1,From Corner,Daniele Rugani,6953.0,Left Center Back,5,Juventus,224,['16578cd1-3890-41b6-ac56-3487cf431eca'],23,,,,,,,,,,,,,,,,,,,Juventus,224,00:02:23.545,Pass,
,,,,,,,,,,,,,,,,,,1.361333,,,,,,,,,,,,,,ba8ead2f-12e5-4e16-a5a8-4ca36ccc8b8f,103,,,"[31.5, 43.4]",3879820,2,,,,1.0925968,,Right Foot,,,,"[41.4, 62.5]",,Ground Pass,,21.513252,,,Andrea Barzagli,6943.0,,,,,,,1,From Corner,Claudio Marchisio,8294.0,Center Defensive Midfield,5,Juventus,224,['055187ff-1c73-4c03-b986-80f82d7cddb2'],26,,,,,,,,,,,,,,,,,,,Juventus,224,00:02:26.038,Pass,
,,,,,,,,,,,,,,,,,,0.659369,,,,,,,,,,,,,,8710ce13-852c-419a-b5c6-3e3ec457b486,106,,,"[43.6, 63.7]",3879820,2,,,,-0.35877067,,Right Foot,,,,"[56.4, 58.9]",,Ground Pass,,13.670406,,,Sami Khedira,5566.0,,,,,,,1,From Corner,Andrea Barzagli,6943.0,Right Center Back,5,Juventus,224,['b8c302da-b2df-41c7-acea-4f45524d5f94'],29,,,,,,,,,,,,,,,,,,,Juventus,224,00:02:29.594,Pass,
,,,,,,,,,,,,,,,,,,0.870592,,,,,,,,,,,,,,351fc1e1-8110-4136-bc36-7fe07654dcb7,109,,,"[52.4, 64.5]",3879820,2,,,,-1.6814536,,Right Foot,,,,"[51.0, 51.9]",,Ground Pass,,12.677539,,,Claudio Marchisio,8294.0,,,,,,,1,From Corner,Sami Khedira,5566.0,Right Center Midfield,5,Juventus,224,['0582aaf7-3080-45e0-bf35-0a3d247b3822'],32,,,,,,,,,,,,,,,,,,,Juventus,224,00:02:32.896,Pass,
,,,,,,,,,,,,,,,,,,2.355637,,,,,,,,,,,,,,133bc66e-46fd-4165-90db-1334999fe607,113,,,"[50.6, 51.5]",3879820,2,,,,-1.4449588,,Right Foot,,,,"[54.8, 18.3]",,Ground Pass,,33.464607,,,Paul Pogba,20004.0,,,,,,,1,From Corner,Claudio Marchisio,8294.0,Center Defensive Midfield,5,Juventus,224,['303f2a44-6bfc-488b-b823-2dd5009fc37a'],36,,,,,,,,,,,,,,,,,,,Juventus,224,00:02:36.027,Pass,
,,,,,,,,,,,,,,,,,,1.926887,,,,,,,,,,,,,,f106328e-d537-4bad-b1ec-7cf40b2caa51,116,,,"[75.5, 28.6]",3879820,2,,,,1.2733855,,Right Foot,,,,"[85.4, 60.9]",,Ground Pass,,33.78313,,,Sami Khedira,5566.0,,,,,,,1,From Corner,Paul Pogba,20004.0,Left Center Midfield,5,Juventus,224,['25f9f382-ca39-4b2e-9954-2e4d5089e67e'],43,,,,,,,,,,,,,,,,,,,Juventus,224,00:02:43.542,Pass,
,,,,,,,,,,,,,,,,,,1.184031,,,,,,,,,,,,,,ed0a86e2-0458-4c83-87dd-a3d684ab0dfe,120,,,"[93.4, 66.3]",3879820,2,,,,0.8162254,,Right Foot,,,,"[104.4, 78.0]",,Ground Pass,,16.058954,,,Juan Guillermo Cuadrado Bello,5689.0,,,,,,,1,From Corner,Sami Khedira,5566.0,Right Center Midfield,5,Juventus,224,['3e4f992b-1a65-40de-8bfd-8f6e8cefcd4b'],47,,,,,,,,,,,,,,,,,,,Juventus,224,00:02:47.099,Pass,
,,,,,,,,,,,,,,,,,,0.851394,,,,,,,,,,,,,,6aedd580-b20e-4a28-82c7-90f3591f0c6e,123,,,"[107.3, 75.8]",3879820,2,,,,-2.0164511,,Right Foot,,,,"[99.8, 60.1]",,Ground Pass,,17.399426,,,Paulo Bruno Exequiel Dybala,5743.0,,,,,,,1,From Corner,Juan Guillermo Cuadrado Bello,5689.0,Right Wing Back,5,Juventus,224,['553c0132-8218-4439-bdaf-96b78cfa6a93'],52,,,,,,,,,,,,,,,,,,,Juventus,224,00:02:52.070,Pass,
,,,,,,,,,,,,,,,,,,1.525015,,,,,,,,,,,,,,5d903acd-50dc-4d4f-bfb7-d4f1191fc739,126,,,"[99.6, 60.1]",3879820,2,,,,-0.054590516,,Left Foot,,,,"[117.9, 59.1]",,Ground Pass,,18.327303,,,Juan Guillermo Cuadrado Bello,5689.0,,,,,,,1,From Corner,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,5,Juventus,224,['f1b2c84b-4093-4f38-bb8b-706850f92f20'],52,,,,,,,,,,,,,,,,,,,Juventus,224,00:02:52.973,Pass,
,,,,,,,,,,,,,,,,,,0.32606,,,,,,,,,,,,,,34c5cc0c-79c2-4b86-b448-bd5ecbeed547,130,,,"[116.7, 58.1]",3879820,2,,,,-1.5853938,,Right Foot,True,,,"[116.5, 44.4]",,Ground Pass,,13.70146,Incomplete,,Mario Mandžukić,5472.0,,,,,,,1,From Corner,Juan Guillermo Cuadrado Bello,5689.0,Right Wing Back,5,Juventus,224,"['285bf4da-38bd-41a9-8c08-2560b8666ad5', '7e764dc5-83aa-41df-aa2c-8de5c34050fe', 'f8c1a85e-a594-4a5a-ac66-2089922e203e']",54,,,,,,,,,,,,,,,,,,,Juventus,224,00:02:54.821,Pass,True
