50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,493996dd-d4d4-4258-be24-523a77b5636b,2399,,,"[92.5, 6.6]",3879863,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emil Hallfreðsson,5512.0,Left Center Midfield,110,Udinese,230,['71d8b438-9bb5-4430-a5c8-4a6e10a5fbf6'],18,,,,,,,,,,,,,,,,Udinese,230,00:14:18.057,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,748ec507-b717-4712-a596-9eaf404026e7,2402,,,"[71.4, 8.4]",3879863,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maurizio Domizzi,386654.0,Left Center Back,110,Udinese,230,['1f11671b-cd03-458a-b5ff-32990cc1d000'],21,,,,,,,,,,,,,,,,Udinese,230,00:14:21.852,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e2c8b44-f169-40ab-9447-abe044a7e1c1,2405,,,"[46.9, 26.0]",3879863,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danilo Larangeira,7799.0,Center Back,110,Udinese,230,['db32e1f7-0ede-484e-b651-9099ac5aa9be'],25,,,,,,,,,,,,,,,,Udinese,230,00:14:25.588,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,546b9187-4821-42be-b9c1-c4a3e7a475a0,2408,,,"[38.4, 73.8]",3879863,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thomas Heurtaux,8852.0,Right Center Back,110,Udinese,230,['93c01f5f-9ea1-4286-ba2a-9cc7a1e13620'],30,,,,,,,,,,,,,,,,Udinese,230,00:14:30.658,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,032f0983-a3cf-4e29-941a-5e4a14cca93e,2411,,,"[56.1, 68.7]",3879863,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesco Lodi,40367.0,Center Defensive Midfield,110,Udinese,230,['6d27db2b-9812-466d-9a0c-8a0d667f595f'],32,,,,,,,,,,,,,,,,Udinese,230,00:14:32.908,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7163768b-13ff-4c5e-a8ba-0b7a36ca8346,2414,,,"[109.4, 74.3]",3879863,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Silvan Widmer,7796.0,Right Wing Back,110,Udinese,230,['445f9e96-1621-40b7-982b-5c94790db43c'],37,,,,,,,,,,,,,,,,Udinese,230,00:14:37.605,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d69ec1ab-b8fb-4787-9c44-2701089a27ca,2417,,,"[101.2, 74.0]",3879863,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emmanuel Agyemang-Badu,24722.0,Right Center Midfield,110,Udinese,230,['fce23d48-8dfd-4bea-aa9f-05c6a5092e41'],38,,,,,,,,,,,,,,,,Udinese,230,00:14:38.823,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c31da8f-bff2-4878-a43a-2b0dfdee745b,2425,,,"[93.1, 32.1]",3879863,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cyril Théréau,8272.0,Left Center Forward,110,Udinese,230,['1409931f-8a8b-4096-9803-e5bfba8f07c0'],47,,,,,,,,,,,,,,,,Udinese,230,00:14:47.306,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,434a6ce1-64b6-4e27-8f57-f848dbc5a628,2429,,,"[102.8, 38.7]",3879863,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Duván Esteban Zapata Banguera,7017.0,Right Center Forward,110,Udinese,230,['85ae8f0c-3f91-43d3-a6ca-cc5b2939fd57'],49,,,,,,,,,,,,,,,,Udinese,230,00:14:49.480,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf8c837e-11e4-4ab0-a316-6f6fd7018ded,2438,,,"[54.8, 35.2]",3879863,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Borriello,8871.0,Center Forward,111,Atalanta,228,"['3b66d1ee-2693-458b-b48b-5d916cbc8e43', '6c9cc49f-e5f3-43bc-9a06-4bef01cfca2e']",54,,,,,,,,,,,,,,,,Atalanta,228,00:14:54.730,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e7961d7-27fa-41de-9de9-77fb00049b5c,2444,,,"[56.2, 45.5]",3879863,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luca Cigarini,8420.0,Right Defensive Midfield,112,Atalanta,228,"['0b9be032-b32c-46cb-b253-9e484ef33068', '9c4e6ed9-db6d-41fc-8140-a2aee15c4c05']",15,,,,,,,,,,,,,,,,Atalanta,228,00:15:15.738,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd505a99-5841-40a5-a9b9-4845761a3be7,2446,,,"[44.0, 15.6]",3879863,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Berat Djimsiti,7108.0,Left Center Back,112,Atalanta,228,['6006365f-4ff2-448a-8e2d-f39cd75ab76e'],17,,,,,,,,,,,,,,,,Atalanta,228,00:15:17.530,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f9819eb-9422-4154-9d45-472c4db7a080,2449,,,"[48.6, 21.4]",3879863,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marten de Roon,6994.0,Left Defensive Midfield,112,Atalanta,228,['c4e33360-a36d-4505-9828-5518ec601b3a'],18,,,,,,,,,,,,,,,,Atalanta,228,00:15:18.881,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdf58d70-d7ce-4379-bee4-be77857e84d5,2452,,,"[55.7, 42.8]",3879863,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luca Cigarini,8420.0,Right Defensive Midfield,112,Atalanta,228,['a5ff480b-aa39-4aa6-b045-97f25ed9adb7'],22,,,,,,,,,,,,,,,,Atalanta,228,00:15:22.051,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,3f1b6c6a-7bab-435b-8d90-becd79343763,2456,,,"[73.9, 53.8]",3879863,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alessandro Diamanti,19847.0,Center Attacking Midfield,112,Atalanta,228,"['02c82329-b725-488e-b109-b5b5d1b5ef47', 'dc0a7e57-0ef9-4847-af18-a4902003e70a']",24,,,,,,,,,,,,,,,,Atalanta,228,00:15:24.803,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7b5cdd8-042a-44cf-80e2-e4b83a7c6330,2460,,,"[107.3, 69.9]",3879863,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrea Masiello,6992.0,Right Back,113,Atalanta,228,['efd64cba-034e-4226-801e-9423d4afe80f'],33,,,,,,,,,,,,,,,,Atalanta,228,00:15:33.033,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,719c990b-d4b9-45fd-9cbd-45b8ea3ae6ec,2462,,,"[104.0, 29.9]",3879863,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jasmin Kurtič,6941.0,Left Wing,113,Atalanta,228,['ddc5619c-520f-44d7-8b28-b1eedce8e98d'],35,,,,,,,,,,,,,,,,Atalanta,228,00:15:35.889,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cc0096b-d873-48b7-adaa-e29213cb5cea,2465,,,"[92.5, 67.0]",3879863,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luca Cigarini,8420.0,Right Defensive Midfield,114,Atalanta,228,['fa6b385f-5bc6-4dd5-9ac5-8fd93c4fc69b'],47,,,,,,,,,,,,,,,,Atalanta,228,00:15:47.712,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,90699a4b-f77f-4d8b-bdd6-a594e7b4779c,2468,,,"[106.5, 47.5]",3879863,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Borriello,8871.0,Center Forward,114,Atalanta,228,"['c5aa59f2-ff44-415e-bb1f-030e4f9821da', 'c9c35d52-67ab-495e-be3c-e8210e3b72ce']",50,,,,,,,,,,,,,,,,Atalanta,228,00:15:50.452,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,bf352ecc-d1d7-4777-83a5-19a138073765,2479,,,"[105.7, 23.5]",3879863,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jasmin Kurtič,6941.0,Left Wing,114,Atalanta,228,['05da4889-ebb0-4deb-a38c-1e2f1389e0c6'],54,,,,,,,,,,,,,,,,Atalanta,228,00:15:54.622,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3581266d-892d-4344-a030-c3a6e4f32850,2482,,,"[88.2, 15.6]",3879863,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Davide Brivio,31231.0,Left Back,114,Atalanta,228,['42d5997e-dbba-435f-8a3d-23003075d871'],58,,,,,,,,,,,,,,,,Atalanta,228,00:15:58.406,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6cd2914-7acf-4360-ac3f-36fffc01f8b6,2485,,,"[99.2, 3.3]",3879863,61,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jasmin Kurtič,6941.0,Left Wing,114,Atalanta,228,['929843ce-4f1f-4740-9053-4165214f8ee2'],0,,,,,,,,,,,,,,,,Atalanta,228,00:16:00.906,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a12cb5dc-04a6-466c-8e38-becd786e4ab4,2488,,,"[106.7, 32.4]",3879863,61,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Borriello,8871.0,Center Forward,114,Atalanta,228,['6b7c17f0-c55d-4e06-87ab-28e2dc261406'],3,,,,,,,,,,,,,,,,Atalanta,228,00:16:03.283,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e585e90-aeae-4868-985e-c30e82a84a4d,2492,,,"[36.1, 70.6]",3879863,61,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thomas Heurtaux,8852.0,Right Center Back,115,Udinese,230,['1fe8b91d-081c-4c0a-b7e6-895398eab40c'],36,,,,,,,,,,,,,,,,Udinese,230,00:16:36.141,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1b2894bb-776d-4969-ba25-90aca9c2a55e,2494,,,"[85.8, 51.0]",3879863,61,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Duván Esteban Zapata Banguera,7017.0,Right Center Forward,115,Udinese,230,['c5d6fa82-d8c4-4500-bbda-f50dd10b1e2d'],43,,,,,,,,,,,,,,,,Udinese,230,00:16:43.077,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ec32ff64-8c3e-4301-9363-82398e884e51,2497,,,"[33.4, 29.5]",3879863,61,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luca Cigarini,8420.0,Right Defensive Midfield,115,Udinese,230,['e4e28cce-2462-44b4-a06a-71e6b4a14545'],43,,,,,,,,,,,,,,,,Atalanta,228,00:16:43.970,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,12a86c2b-8ece-4922-8dfa-3ab8c68700c5,2502,,,"[96.9, 19.6]",3879863,61,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ali Adnan Kadhim Al Tameemi,8191.0,Left Wing Back,115,Udinese,230,['b450e671-b3b1-4a26-8a82-b9bcfb2c739f'],49,,,,,,,,,,,,,,,,Udinese,230,00:16:49.225,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7955ef6e-e46f-45f4-bd8f-47206865e1ef,2508,,,"[87.7, 33.5]",3879863,61,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emil Hallfreðsson,5512.0,Left Center Midfield,115,Udinese,230,"['72160c1b-5c3d-42d8-9dc5-a8669e28253c', 'a0d7ef8f-fb83-4550-8cfd-45facb764c3e']",54,,,,,,,,,,,,,,,,Udinese,230,00:16:54.760,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d484d88c-a564-4b32-9277-4206badbf50a,2511,,,"[82.3, 44.6]",3879863,61,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesco Lodi,40367.0,Center Defensive Midfield,115,Udinese,230,['1e337e4c-d1c1-446a-baa9-47a084848855'],56,,,,,,,,,,,,,,,,Udinese,230,00:16:56.556,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e498e0cf-cdd4-45c3-aa42-a52a3379d1e4,2514,,,"[68.8, 23.1]",3879863,61,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Maurizio Domizzi,386654.0,Left Center Back,115,Udinese,230,['b6e7f693-c3bc-4d2d-a7bf-2d6146058b61'],59,,,,,,,,,,,,,,,,Udinese,230,00:16:59.053,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,13e645fc-3140-41da-bb12-35a1f29616ac,2517,,,"[70.0, 26.7]",3879863,62,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesco Lodi,40367.0,Center Defensive Midfield,115,Udinese,230,['23daff77-2e03-45dc-a6da-5ad2be754332'],2,,,,,,,,,,,,,,,,Udinese,230,00:17:02.562,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b3e2be9-3310-4a55-91bf-e731d039cb4e,2520,,,"[94.1, 7.0]",3879863,62,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emil Hallfreðsson,5512.0,Left Center Midfield,115,Udinese,230,['4fff9447-7069-4687-b743-39c2265a7bbe'],5,,,,,,,,,,,,,,,,Udinese,230,00:17:05.473,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,45aac49a-158b-4a2c-a4e0-9c126cd61e14,2523,,,"[114.5, 9.4]",3879863,62,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ali Adnan Kadhim Al Tameemi,8191.0,Left Wing Back,115,Udinese,230,['0c2c5806-94d2-46f2-83de-64c26aa1382b'],8,,,,,,,,,,,,,,,,Udinese,230,00:17:08.992,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d58b2575-5872-4187-95eb-50364e2782f6,2528,,,"[21.1, 29.1]",3879863,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marten de Roon,6994.0,Left Defensive Midfield,116,Atalanta,228,"['d11eb157-ab30-47fc-995d-43e899eb04b3', 'eec978bb-c8f0-4d7f-9687-07c5f6128a17']",13,,,,,,,,,,,,,,,,Atalanta,228,00:17:13.659,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f0a2d73-dcfa-4375-8923-502f452f354f,2533,,,"[28.9, 7.8]",3879863,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Davide Brivio,31231.0,Left Back,116,Atalanta,228,['5ab38d97-6ce8-41c1-b722-8a79866d5e0f'],17,,,,,,,,,,,,,,,,Atalanta,228,00:17:17.193,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,03b14d0c-17a4-4c1c-88f9-295e86de5328,2538,,,"[88.0, 2.6]",3879863,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Borriello,8871.0,Center Forward,116,Atalanta,228,"['a58e58c3-c5e8-46e4-aa89-c1ea5d49b03e', 'c51774ee-6e3d-4b39-a195-34e4ff9436c1']",23,,,,,,,,,,,,,,,,Atalanta,228,00:17:23.912,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6d8e98c-840e-4d1d-817d-c980dd1420de,2542,,,"[79.4, 15.6]",3879863,62,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alessandro Diamanti,19847.0,Center Attacking Midfield,117,Atalanta,228,['d3881df5-a7cb-44bb-94c4-ec378168c101'],28,,,,,,,,,,,,,,,,Atalanta,228,00:17:28.710,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d459b6b-b4e1-4cf9-8aff-7328ae59df15,2546,,,"[104.0, 18.7]",3879863,62,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marco Borriello,8871.0,Center Forward,117,Atalanta,228,['ff4b6f91-5f20-4319-9c79-704ccee6c050'],33,,,,,,,,,,,,,,,,Atalanta,228,00:17:33.433,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,03311f23-f05b-4fa1-9d39-c90d85d47ce1,2549,,,"[91.8, 34.7]",3879863,62,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marten de Roon,6994.0,Left Defensive Midfield,117,Atalanta,228,['4e996f82-785c-4e83-b6ac-7ae82dd5e876'],37,,,,,,,,,,,,,,,,Atalanta,228,00:17:37.005,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,4fab5ddd-861f-424a-a3a3-e45750cef6d6,2552,,,"[107.3, 66.5]",3879863,62,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrea Masiello,6992.0,Right Back,117,Atalanta,228,['4f4215aa-8cbb-463c-abae-92e81543ddaa'],40,,,,,,,,,,,,,,,,Atalanta,228,00:17:40.105,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,325cc880-5489-4f9d-83ce-30f0fb5bf8bd,2554,,,"[84.7, 26.9]",3879863,63,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cyril Théréau,8272.0,Left Center Forward,118,Udinese,230,['08bef837-97ca-4f4c-b166-2266aaeb93ac'],16,,,,,,,,,,,,,,,,Udinese,230,00:18:16.312,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c79ffdeb-b995-439a-87f8-6c60591e9ed8,2557,,,"[40.7, 51.8]",3879863,63,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luca Cigarini,8420.0,Right Defensive Midfield,118,Udinese,230,['8c204e1b-f116-43c6-b2ee-6b162d440500'],17,,,,,,,,,,,,,,,,Atalanta,228,00:18:17.720,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,f249f17a-2faf-48d4-b363-bb39ba87171c,2562,,,"[80.6, 6.8]",3879863,63,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ali Adnan Kadhim Al Tameemi,8191.0,Left Wing Back,118,Udinese,230,['fbb95313-e322-4bae-920d-9cfc6b40b592'],19,,,,,,,,,,,,,,,,Udinese,230,00:18:19.873,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8157cef1-12c7-4f11-887b-8d5e62a64fd1,2564,,,"[47.5, 72.6]",3879863,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alessandro Diamanti,19847.0,Center Attacking Midfield,119,Atalanta,228,['f6853d01-1a01-4606-82d1-be84da383998'],27,,,,,,,,,,,,,,,,Atalanta,228,00:18:27.185,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a87de6d4-4ad2-4020-a36c-c14db9642207,2566,,,"[46.1, 4.7]",3879863,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Davide Brivio,31231.0,Left Back,119,Atalanta,228,['1d36fe1c-84c9-4f00-8551-baa24088153c'],33,,,,,,,,,,,,,,,,Atalanta,228,00:18:33.433,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,93faa3ec-0ca5-4f3d-95fb-9dbb22b4828d,2569,,,"[52.0, 17.9]",3879863,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marten de Roon,6994.0,Left Defensive Midfield,119,Atalanta,228,['a37deb16-886e-4e34-8fbe-0ab3d74f7227'],36,,,,,,,,,,,,,,,,Atalanta,228,00:18:36.302,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9b4a7cd-1135-43bb-9e6e-69e1c35909f6,2572,,,"[55.1, 44.5]",3879863,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luca Cigarini,8420.0,Right Defensive Midfield,119,Atalanta,228,['eb5e57ae-6354-423a-8567-7337e86d28ba'],40,,,,,,,,,,,,,,,,Atalanta,228,00:18:40.050,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,08ee5642-3051-44b9-b3bd-b047e731a39f,2575,,,"[62.4, 58.6]",3879863,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alessandro Diamanti,19847.0,Center Attacking Midfield,119,Atalanta,228,['1f84258a-3151-4693-a46d-12ffa4f82d39'],41,,,,,,,,,,,,,,,,Atalanta,228,00:18:41.940,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a326fab8-f342-4a5d-b8a5-4e3753725994,2578,,,"[79.4, 72.6]",3879863,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrea Masiello,6992.0,Right Back,119,Atalanta,228,['f1d7eeaa-91a5-47b6-b626-1fd6bba35582'],44,,,,,,,,,,,,,,,,Atalanta,228,00:18:44.758,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9d83061-8783-4489-b6b6-d57ba31191dd,2581,,,"[100.5, 71.7]",3879863,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco D''Alessandro,8184.0,Right Wing,119,Atalanta,228,['74cb4e82-98cf-4693-8505-6b0546df5c81'],47,,,,,,,,,,,,,,,,Atalanta,228,00:18:47.198,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0058aca6-5575-4827-b432-82b79ddd7482,2585,,,"[111.4, 41.6]",3879863,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Borriello,8871.0,Center Forward,119,Atalanta,228,['f5b57e3a-2fbf-481a-ab78-d52e9f21457d'],50,,,,,,,,,,,,,,,,Atalanta,228,00:18:50.789,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,3ed8dcf6-bce8-4779-baf1-d782d2a7bb46,2590,,,"[90.1, 11.3]",3879863,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Davide Brivio,31231.0,Left Back,119,Atalanta,228,['9b913aec-6c07-41bb-93ca-17ed3fb90db9'],58,,,,,,,,,,,,,,,,Atalanta,228,00:18:58.077,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,4f9354cf-9332-4d0e-8d79-f80b459ae53f,2592,,,"[57.0, 75.9]",3879863,64,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Duván Esteban Zapata Banguera,7017.0,Right Center Forward,120,Udinese,230,['d08bcb8a-8786-44d5-8907-a9ee5ad34192'],20,,,,,,,,,,,,,,,,Udinese,230,00:19:20.347,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,864f9aa1-4aca-417b-86c1-692eefc7654b,2595,,,"[70.0, 3.3]",3879863,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Davide Brivio,31231.0,Left Back,121,Atalanta,228,['0e27ccc9-3926-4823-8849-89a647d9ba65'],20,,,,,,,,,,,,,,,,Atalanta,228,00:19:20.854,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1bdb0101-2fb5-42c3-89b1-ebfd3514114f,2597,,,"[78.0, 6.1]",3879863,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessandro Diamanti,19847.0,Center Attacking Midfield,121,Atalanta,228,['c5156634-82bc-4ece-a0d0-a341be839485'],23,,,,,,,,,,,,,,,,Atalanta,228,00:19:23.367,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c152ad6-4b7e-4b17-8e8d-ae95c3eb23d0,2600,,,"[62.6, 2.1]",3879863,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Davide Brivio,31231.0,Left Back,121,Atalanta,228,['07a1d585-b654-40d7-b563-9163820fef6b'],26,,,,,,,,,,,,,,,,Atalanta,228,00:19:26.922,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d42fa9a5-e320-44ac-874e-e9c9b1c3fd8c,2603,,,"[69.3, 4.2]",3879863,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessandro Diamanti,19847.0,Center Attacking Midfield,121,Atalanta,228,['b06c0e56-0eca-4b18-bbc2-c23c18ecdeb1'],28,,,,,,,,,,,,,,,,Atalanta,228,00:19:28.438,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,931e9917-0534-414f-8b54-0af9efe7995b,2611,,,"[67.8, 56.9]",3879863,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cyril Théréau,8272.0,Left Center Forward,122,Udinese,230,['239732be-cfbc-4d96-b749-65d9db69f2f0'],35,,,,,,,,,,,,,,,,Udinese,230,00:19:35.442,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,720fd9b9-d928-4b1e-8870-2d167ba49313,2613,,,"[71.2, 67.1]",3879863,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Duván Esteban Zapata Banguera,7017.0,Right Center Forward,122,Udinese,230,['7ed1e02c-647e-47ce-9d4b-2d08d40beb6c'],36,,,,,,,,,,,,,,,,Udinese,230,00:19:36.170,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d2451d5-6c37-4ac6-af29-bd1fa3b74ce2,2617,,,"[67.4, 69.9]",3879863,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Heurtaux,8852.0,Right Center Back,122,Udinese,230,['2a383b72-9225-478d-9726-a94bf016e7b0'],39,,,,,,,,,,,,,,,,Udinese,230,00:19:39.073,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8744c139-2b15-4d54-bbdc-d743ff882052,2621,,,"[93.2, 64.2]",3879863,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cyril Théréau,8272.0,Left Center Forward,122,Udinese,230,"['132a61be-8ccc-4a91-81b6-cce239c05711', 'fce042a9-007a-47ec-bbdf-4d2950bf7af1']",40,,,,,,,,,,,,,,,,Udinese,230,00:19:40.969,Ball Receipt*,True
