50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.854817,,,,,,,,,,,,,,,96cdb29c-a0f9-475c-b359-9e43a08ea56c,607,,"[116.3, 75.3]",3879585,13,,,,,-1.6543999,,Right Foot,,,,"[114.8, 57.4]",Low Pass,,17.96274,,,Incomplete,,Antonio Floro Flores,27110.0,,,,,,1,Regular Play,Šime Vrsaljko,5461.0,Right Back,37,Sassuolo,232,"['3f1eb46a-1155-4638-9f16-d8a241b5140b', 'cf30a8ef-004b-401e-a43b-2ac443aaeff2']",12,,,,,,,,,,,,,,,,Sassuolo,232,00:13:12.638,Pass,
,,,,,,,,,,,,,,,,,,,1.09375,,,,,,,,,,,,,,,687a14af-1333-4a69-bd15-82a62a7201d5,610,,"[112.2, 80.0]",3879585,13,,,,,-2.1702487,,,,,,"[108.1, 74.0]",High Pass,,7.267049,,,,,Karim Laribi,30941.0,,,,,Throw-in,1,From Throw In,Šime Vrsaljko,5461.0,Right Back,38,Sassuolo,232,['48a1cfe8-e410-4d98-8001-07d55ee8a646'],25,,,,,,,,,,,,,,,,Sassuolo,232,00:13:25.838,Pass,
,,,,,,,,,,,,,,,,,,,1.216683,,,,,,,,,,,,,,,e36eab1a-b04f-4c78-902b-c619cea28959,614,,"[109.2, 72.7]",3879585,13,,,,,2.1072319,,Right Foot,,,,"[107.0, 76.4]",Ground Pass,,4.304649,,,Incomplete,,Šime Vrsaljko,5461.0,,,,,,1,From Throw In,Karim Laribi,30941.0,Right Center Midfield,38,Sassuolo,232,"['aec7beca-29bb-452b-a7b6-e0f627632459', 'afca33b8-9ad4-404f-86d2-c2dd10ba26ad', 'd4df6edd-3eeb-4b19-8621-c0ace26b9404']",27,,,,,,,,,,,,,,,,Sassuolo,232,00:13:27.051,Pass,True
,,,,,,,,,,,,,,,,,,,0.982337,,,,,,,,,,,,,,,6ce549d5-e996-47ac-b500-80bcb8d81623,618,,"[108.5, 80.0]",3879585,13,,,,,-0.6652894,,,,,,"[115.0, 74.9]",High Pass,,8.261961,,,,,Domenico Berardi,7131.0,,,,,Throw-in,1,From Throw In,Šime Vrsaljko,5461.0,Right Back,39,Sassuolo,232,['517575ea-6240-40c1-82c0-e2c296f63b05'],42,,,,,,,,,,,,,,,,Sassuolo,232,00:13:42.945,Pass,
,,,,,,,,,,,,,,,,,,,1.382549,,,,,,,,,,,,,,,cf175f1c-a41c-4806-bd8d-edbcba7d7180,622,,"[115.0, 76.0]",3879585,13,,,,,2.3884413,,Left Foot,,,,"[111.8, 79.0]",Low Pass,,4.3863425,,,,,Šime Vrsaljko,5461.0,,,,,,1,From Throw In,Domenico Berardi,7131.0,Right Wing,39,Sassuolo,232,"['16f96711-37cf-45d3-9000-88799ddc8e2e', 'eac47520-3bc6-49ae-be7d-a877a3bee062']",44,,,,,,,,,,,,,,,,Sassuolo,232,00:13:44.058,Pass,True
,,,,,,,,,,,,,,,,,,,1.355334,,,,,,,,,,,,,,,77ff17db-ea62-42df-bf3e-909fb6a72d5b,630,,"[97.7, 69.3]",3879585,13,,,,,-0.91953593,,Left Foot,,,,"[110.2, 52.9]",Low Pass,,20.62062,,,Incomplete,,Gregoire Defrel,7457.0,,,,,,1,From Throw In,Domenico Berardi,7131.0,Right Wing,39,Sassuolo,232,"['5b115b35-4be5-4cf8-903b-fd6107fc58ec', 'd7c349ee-1433-48da-b048-db41ee4351c8']",50,,,,,,,,,,,,,,,,Sassuolo,232,00:13:50.945,Pass,
,,,,,,,,,,,,,,,,,,,2.983926,,,,,,,,,,,,,,,40ae65e4-eb53-40f1-bcf7-faa2a1d2ada1,634,,"[27.8, 16.7]",3879585,13,,,,,0.41129375,,Head,,,,"[46.6, 24.9]",High Pass,,20.510485,,,Incomplete,,Carlos Arturo Bacca Ahumada,5688.0,,,,,Recovery,1,From Throw In,Andrea Poli,7168.0,Left Center Midfield,39,Sassuolo,232,"['2310765f-0018-40af-b691-0d79ec65c950', 'addbfd5b-1031-46ec-b354-9b277b0456eb']",53,,,,,,,,,,,,,,,,AC Milan,243,00:13:53.956,Pass,
,,,,,,,,,,,,,,,,,,,0.849874,,,,,,,,,,,,,,,addbfd5b-1031-46ec-b354-9b277b0456eb,637,,"[73.5, 55.2]",3879585,13,,,,True,1.4494443,,,,,,"[74.0, 59.3]",Low Pass,,4.1303754,,,,,Francesco Magnanelli,7127.0,,,,,Recovery,1,From Throw In,Paolo Cannavaro,8848.0,Right Center Back,39,Sassuolo,232,"['3fcea3e6-e4b1-4e12-aafa-bea779bcdbff', '40ae65e4-eb53-40f1-bcf7-faa2a1d2ada1', 'd515ec54-2a60-4a31-bb7e-c2a49145a457']",56,,,,,,,,,,,,,,,,Sassuolo,232,00:13:56.940,Pass,True
,,,,,,,,,,,,,,,,,,,2.427275,,,,,,,,,,,,,,,a0f64ded-8016-400b-b1f2-031d8e3c4794,640,,"[73.7, 59.3]",3879585,13,,,,,3.0754244,,Right Foot,,,,"[57.1, 60.4]",Low Pass,,16.636406,,,,,Paolo Cannavaro,8848.0,,,,,,1,From Throw In,Francesco Magnanelli,7127.0,Center Defensive Midfield,39,Sassuolo,232,['69bdb8b5-e7ec-40f8-8233-dc7026d287b6'],57,,,,,,,,,,,,,,,,Sassuolo,232,00:13:57.948,Pass,
,,,,,,,,,,,,,,,,,,,2.401734,,,,,,,,,,,,,,,2553f507-274b-4a6a-ad4e-67318be3d4d0,643,,"[56.9, 60.6]",3879585,14,,,,,-2.8556666,,Left Foot,,,,"[13.7, 47.9]",Ground Pass,,45.028103,,,,,Andrea Consigli,7132.0,,,,,,1,From Throw In,Paolo Cannavaro,8848.0,Right Center Back,39,Sassuolo,232,['130a224c-3b20-48d3-8cd0-eeec3e0506eb'],0,,,,,,,,,,,,,,,,Sassuolo,232,00:14:00.471,Pass,
,,,,,,,,,,,,,,,,,,,1.913225,,,,,,,,,,,,,,,b91976ba-48c4-4d35-810d-aa6d4888a132,646,,"[15.4, 47.0]",3879585,14,,,,,-1.2029246,,Right Foot,,,,"[22.8, 27.8]",Ground Pass,,20.576685,,,,,Francesco Acerbi,7119.0,,,,,,1,From Throw In,Andrea Consigli,7132.0,Goalkeeper,39,Sassuolo,232,['2074ab42-afd9-4ca2-99bf-109830af4e9d'],5,,,,,,,,,,,,,,,,Sassuolo,232,00:14:05.815,Pass,
,,,,,,,,,,,,,,,,,,,1.287795,,,,,,,,,,,,,,,140df363-08d4-463b-b14a-eb36c56ef4fc,649,,"[24.9, 24.8]",3879585,14,,,,,-0.9642773,,Left Foot,,,,"[36.0, 8.8]",Ground Pass,,19.473314,,,,,Federico Peluso,7118.0,,,,,,1,From Throw In,Francesco Acerbi,7119.0,Left Center Back,39,Sassuolo,232,['f02d482e-f999-4c1b-bf67-aece1dfd36c9'],9,,,,,,,,,,,,,,,,Sassuolo,232,00:14:09.296,Pass,
,,,,,,,,,,,,,,,,,,,1.007118,,,,,,,,,,,,,,,027dd835-222e-496f-8d85-97c2b5072031,652,,"[44.4, 7.9]",3879585,14,,,,,1.5707964,,Left Foot,,,,"[44.4, 21.5]",Ground Pass,,13.6,,,,,Francesco Magnanelli,7127.0,,,,,,1,From Throw In,Federico Peluso,7118.0,Left Back,39,Sassuolo,232,['ed0909e1-95bc-489a-9c41-0ae1efab2b65'],13,,,,,,,,,,,,,,,,Sassuolo,232,00:14:13.292,Pass,
,,,,,,,,,,,,,,,,,,,1.54173,,,,,,,,,,,,,,,1b3c947e-e50a-46c5-98ab-fe4ffc64f5dd,655,,"[47.8, 27.2]",3879585,14,,,,,1.776479,,Right Foot,,,,"[42.0, 55.0]",Ground Pass,,28.398592,,,,,Paolo Cannavaro,8848.0,,,,,,1,From Throw In,Francesco Magnanelli,7127.0,Center Defensive Midfield,39,Sassuolo,232,['966dc58b-c059-4889-8159-4c288a8de2f7'],15,,,,,,,,,,,,,,,,Sassuolo,232,00:14:15.876,Pass,
,,,,,,,,,,,,,,,,,,,1.305146,,,,,,,,,,,,,,,cafe89e3-784a-42c7-9e01-57251d4de7f1,658,,"[42.9, 55.9]",3879585,14,,,,,1.222448,,Right Foot,,,,"[49.8, 74.9]",Ground Pass,,20.214104,,,,,Šime Vrsaljko,5461.0,,,,,,1,From Throw In,Paolo Cannavaro,8848.0,Right Center Back,39,Sassuolo,232,['f31f6a36-7e8d-4b0c-86d2-361942547ec6'],18,,,,,,,,,,,,,,,,Sassuolo,232,00:14:18.910,Pass,
,,,,,,,,,,,,,,,,,,,2.022248,,,,,,,,,,,,,,,f0a30262-f033-43e6-b1c0-dd58f1d561b2,661,,"[49.8, 70.1]",3879585,14,,,,,-1.6427871,,Right Foot,,,,"[46.8, 28.5]",High Pass,,41.708035,,,,,Francesco Acerbi,7119.0,,True,,,,1,From Throw In,Šime Vrsaljko,5461.0,Right Back,39,Sassuolo,232,['f7643bbf-ca7d-4294-a09b-8c1f64b09057'],24,,,,,,,,,,,,,,,,Sassuolo,232,00:14:24.701,Pass,
,,,,,,,,,,,,,,,,,,,0.622008,,,,,,,,,,,,,,,3402a6cf-e95e-464c-a859-413f787e7f5e,664,,"[64.0, 36.0]",3879585,14,,,,,1.4405849,,Left Foot,,,,"[65.1, 44.4]",Ground Pass,,8.471718,,,,,Francesco Magnanelli,7127.0,,,,,,1,From Throw In,Francesco Acerbi,7119.0,Left Center Back,39,Sassuolo,232,['eb6e52b0-d28b-4cda-82fe-79cb5cf63b66'],31,,,,,,,,,,,,,,,,Sassuolo,232,00:14:31.689,Pass,
,,,,,,,,,,,,,,,,,,,1.543323,,,,,,,,,,,,,,,fdf98b15-aaf5-4eb4-8412-737057aa7053,667,,"[64.5, 46.4]",3879585,14,,,,,1.8639833,,Right Foot,,,,"[56.5, 72.9]",Ground Pass,,27.681221,,,,,Šime Vrsaljko,5461.0,,,,,,1,From Throw In,Francesco Magnanelli,7127.0,Center Defensive Midfield,39,Sassuolo,232,['66c1c23f-4b6b-4800-95d4-22d4bb8b21e1'],33,,,,,,,,,,,,,,,,Sassuolo,232,00:14:33.087,Pass,
,,,,,,,,,,,,,,,,,,,0.890192,,,,,,,,,,,,,,,9daa2955-dfc4-4e74-b493-1a49b49e4811,670,,"[65.5, 71.0]",3879585,14,,,,,-0.51136416,,Right Foot,,,,"[79.4, 63.2]",Ground Pass,,15.938946,,,,,Domenico Berardi,7131.0,,,,,,1,From Throw In,Šime Vrsaljko,5461.0,Right Back,39,Sassuolo,232,['6a225132-ec48-4ad6-b6ca-399929201896'],37,,,,,,,,,,,,,,,,Sassuolo,232,00:14:37.082,Pass,
,,,,,,,,,,,,,,,,,,,2.936923,,,,,,,,,,,,,,,7ddf8584-b684-4e9b-905a-aff48018eae7,673,,"[80.7, 62.6]",3879585,14,,,,,0.51956505,,Left Foot,,,,"[106.4, 77.3]",Ground Pass,,29.607094,,,Incomplete,,Karim Laribi,30941.0,,,,,,1,From Throw In,Domenico Berardi,7131.0,Right Wing,39,Sassuolo,232,"['d98922f6-cd85-4f5f-a7c9-13644c74c2b7', 'f1a1b8ae-8094-4da0-b609-7723a4ca012c']",38,,,,,,,,,,,,,,,,Sassuolo,232,00:14:38.701,Pass,
,,,,,,,,,,,,,,,,,,,1.241597,,,,,,,,,,,,,,,703ab679-bc09-4892-9346-8445b7baee1f,678,,"[19.4, 0.1]",3879585,15,,,,,0.19297081,,,,,,"[36.8, 3.5]",High Pass,,17.729073,,,Incomplete,,Andrea Poli,7168.0,,,,,Throw-in,1,From Throw In,Luca Antonelli,8874.0,Left Back,40,AC Milan,243,"['30b7137d-9bec-4796-8f86-39fc05ab8ea8', '359af399-25bd-4212-bdfc-2aff062a97ae']",0,,,,,,,,,,,,,,,,AC Milan,243,00:15:00.042,Pass,
,,,,,,,,,,,,,,,,,,,1.262611,,,,,,,,,,,,,,,30b7137d-9bec-4796-8f86-39fc05ab8ea8,681,,"[83.3, 76.6]",3879585,15,,,,,-0.07624082,,Right Foot,,,,"[97.7, 75.5]",Low Pass,,14.441953,,,,,Domenico Berardi,7131.0,,,,,Interception,1,From Throw In,Šime Vrsaljko,5461.0,Right Back,40,AC Milan,243,"['58ee6c8f-58c8-46ed-9b9a-f1783f67ee5c', '5a71edab-2428-4d23-b5c1-ba9df35b3d03', '703ab679-bc09-4892-9346-8445b7baee1f']",1,,,,,,,,,,,,,,,,Sassuolo,232,00:15:01.283,Pass,True
,,,,,,,,,,,,,,,,,,,1.070614,,,,,,,,,,,,,,,fc3841a2-bac0-4a44-9abc-395b5c700643,687,,"[86.3, 69.1]",3879585,15,,,,,0.8891905,,Right Foot,,,,"[90.6, 74.4]",High Pass,,6.824954,,,Incomplete,,Karim Laribi,30941.0,,,,,Recovery,1,From Throw In,Simone Missiroli,7113.0,Left Center Midfield,40,AC Milan,243,"['0eb41c0b-40a1-4c1b-ac82-ad88788702b4', '85714c41-2578-4167-82c3-f7ebe6001edd', 'd3933ca0-16ee-4c5c-b3e6-db6948f22a24']",4,,,,,,,,,,,,,,,,Sassuolo,232,00:15:04.756,Pass,True
,,,,,,,,,,,,,,,,,,,0.682486,,,,,,,,,,,,,,,cb33f016-c8cf-48c7-8d95-df264d4dfe8c,693,,"[28.2, 3.1]",3879585,15,,,,,-3.034857,,Right Foot,,,,"[19.8, 2.2]",Ground Pass,,8.448076,,,,,Luca Antonelli,8874.0,,,,,,1,From Throw In,Andrea Poli,7168.0,Left Center Midfield,40,AC Milan,243,['c08e3c4b-d931-4a42-899d-5e8ca0a05e02'],9,,,,,,,,,,,,,,,,AC Milan,243,00:15:09.599,Pass,
,,,,,,,,,,,,,,,,,,,1.017756,,,,,,,,,,,,,,,1184e21e-3e3f-4207-b983-b4d955a362f0,695,,"[19.8, 2.0]",3879585,15,,,,,0.96380866,,Left Foot,,,,"[27.3, 12.8]",Ground Pass,,13.148765,,,,,Riccardo Montolivo,7166.0,,,,,,1,From Throw In,Luca Antonelli,8874.0,Left Back,40,AC Milan,243,['bde852c0-b046-4342-bda2-1b4629459491'],10,,,,,,,,,,,,,,,,AC Milan,243,00:15:10.281,Pass,
,,,,,,,,,,,,,,,,,,,1.464254,,,,,,,,,,,,,,,56d654c3-e5e1-4f27-9387-29d259f8c8b5,699,,"[28.9, 12.3]",3879585,15,,,,,0.56759727,,Left Foot,,,,"[43.8, 21.8]",Ground Pass,,17.67088,,,,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,1,From Throw In,Riccardo Montolivo,7166.0,Center Defensive Midfield,40,AC Milan,243,['3af9651d-8324-4945-8a70-1592f2edd242'],12,,,,,,,,,,,,,,,,AC Milan,243,00:15:12.075,Pass,
,,,,,,,,,,,,,,,,,,,1.984116,,,,,,,,,,,,,,,7a39e033-c407-40cd-8d07-ef6769d42478,703,,"[40.1, 26.8]",3879585,15,,,,,1.6651102,,Right Foot,,,,"[37.3, 56.4]",Ground Pass,,29.732138,,,,,Ignazio Abate,7463.0,,,,,,1,From Throw In,Carlos Arturo Bacca Ahumada,5688.0,Center Forward,40,AC Milan,243,['1617f480-c3fa-4abe-af8e-81c4a051e31f'],14,,,,,,,,,,,,,,,,AC Milan,243,00:15:14.921,Pass,
,,,,,,,,,,,,,,,,,,,1.099217,,,,,,,,,,,,,,,e3c62348-04df-4cc9-99fa-3230575e0abb,706,,"[47.6, 64.6]",3879585,15,,,,,0.55629116,,Right Foot,,,,"[63.2, 74.3]",Ground Pass,,18.369812,,,,,Alessio Cerci,7702.0,,,,,,1,From Throw In,Ignazio Abate,7463.0,Right Back,40,AC Milan,243,['80922a89-add8-4225-a436-338dcc43fe82'],18,,,,,,,,,,,,,,,,AC Milan,243,00:15:18.546,Pass,
,,,,,,,,,,,,,,,,,,,0.718463,,,,,,,,,,,,,,,60de4662-5566-4553-a9e0-1a816648535e,714,,"[3.1, 6.0]",3879585,15,,,,,-0.105489306,,Left Foot,,,,"[11.6, 5.1]",Ground Pass,,8.547514,,,,,Antonio Floro Flores,27110.0,,,,,,1,Regular Play,Federico Peluso,7118.0,Left Back,41,Sassuolo,232,['dfc64af2-252a-42c7-a7b7-1ed2e56003ef'],28,,,,,,,,,,,,,,,,Sassuolo,232,00:15:28.284,Pass,
,,,,,,,,,,,,,,,,,,,0.897209,,,,,,,,,,,,,,,14cdfd76-282b-4b66-9d7d-80a3f64f277b,717,,"[16.7, 7.7]",3879585,15,,,,,1.33076,,Right Foot,,,,"[20.2, 22.0]",Ground Pass,,14.722093,,,,,Francesco Magnanelli,7127.0,,,,,,1,Regular Play,Antonio Floro Flores,27110.0,Left Wing,41,Sassuolo,232,['d8a7630e-e049-4f03-b3f7-dce4264d80c1'],32,,,,,,,,,,,,,,,,Sassuolo,232,00:15:32.841,Pass,
,,,,,,,,,,,,,,,,,,,3.660662,,,,,,,,,,,,,,,119cce25-3d4c-4648-9a31-755f6e89b03b,720,,"[16.3, 23.9]",3879585,15,,,,,1.1342739,,Right Foot,,,,"[40.7, 76.2]",High Pass,,57.711784,,,,,Domenico Berardi,7131.0,,True,,,,1,Regular Play,Francesco Magnanelli,7127.0,Center Defensive Midfield,41,Sassuolo,232,['16342fa3-d351-4eb9-a4f7-d7b475f792f2'],35,,,,,,,,,,,,,,,,Sassuolo,232,00:15:35.058,Pass,
,,,,,,,,,,,,,,,,,,,1.633317,,,,,,,,,,,,,,,e052a076-772b-4f4b-8d07-88822fc9d8e2,724,,"[39.6, 76.0]",3879585,15,,,,,0.07209704,,Left Foot,,,,"[57.6, 77.3]",High Pass,,18.046883,,,,,Šime Vrsaljko,5461.0,,,,,,1,Regular Play,Domenico Berardi,7131.0,Right Wing,41,Sassuolo,232,"['39c7223c-bdcf-4195-ac5e-64208d393d74', 'de2b3f85-852a-4285-9bfe-8d4af9fa9ac1']",39,,,,,,,,,,,,,,,,Sassuolo,232,00:15:39.522,Pass,True
,,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,a38e910f-8150-46bd-9707-523eb19eddd8,729,,"[38.6, 10.6]",3879585,15,,,,,2.7371142,,Right Foot,,,,"[9.4, 23.1]",Ground Pass,,31.76303,,,,,Gianluigi Donnarumma,7036.0,,,,,Recovery,1,Regular Play,Andrea Poli,7168.0,Left Center Midfield,42,AC Milan,243,['29856981-1c79-4e4b-abaf-bde4f6810377'],43,,,,,,,,,,,,,,,,AC Milan,243,00:15:43.803,Pass,
,,,,,,,,,,,,,,,,,,,2.714708,,,,,,,,,,,,,,,a6c5ddab-bc1b-408c-91da-13112eee996a,732,,"[9.9, 28.8]",3879585,15,,,,,-1.048962,,Right Foot,,,,"[23.7, 4.8]",Ground Pass,,27.684652,,,,,Andrea Poli,7168.0,,,,,,1,Regular Play,Gianluigi Donnarumma,7036.0,Goalkeeper,42,AC Milan,243,['1929ca69-9ee4-432b-a9cf-f81ec3cb4224'],48,,,,,,,,,,,,,,,,AC Milan,243,00:15:48.977,Pass,
,,,,,,,,,,,,,,,,,,,1.521662,,,,,,,,,,,,,,,2ff5afad-090a-484c-b14f-4676041a22b1,735,,"[30.6, 18.8]",3879585,15,,,,,1.6501746,,Right Foot,,,,"[27.8, 54.0]",Ground Pass,,35.311188,,,,,Alex Rodrigo Dias da Costa,40945.0,,,,,,1,Regular Play,Andrea Poli,7168.0,Left Center Midfield,42,AC Milan,243,['bd5a55a6-57af-4182-9339-e59fe7698eff'],56,,,,,,,,,,,,,,,,AC Milan,243,00:15:56.091,Pass,
,,,,,,,,,,,,,,,,,,,1.798397,,,,,,,,,,,,,,,e9e8f67d-f790-4b66-bfb3-35a196e76a01,738,,"[31.7, 56.8]",3879585,16,,,,,1.0731812,,Left Foot,,,,"[40.5, 73.0]",Ground Pass,,18.435835,,,,,Ignazio Abate,7463.0,,,,,,1,Regular Play,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,42,AC Milan,243,['6370b069-5709-40e3-a630-560bcf8f56f1'],0,,,,,,,,,,,,,,,,AC Milan,243,00:16:00.097,Pass,
,,,,,,,,,,,,,,,,,,,1.202914,,,,,,,,,,,,,,,a81e8a06-9775-4847-81e3-c5e801a3a6dd,741,,"[41.6, 72.8]",3879585,16,,,,,0.10244385,,Right Foot,,,,"[63.0, 75.0]",Ground Pass,,21.512787,,,,,Alessio Cerci,7702.0,,,,,,1,Regular Play,Ignazio Abate,7463.0,Right Back,42,AC Milan,243,['8eb2c09d-89f0-41b0-9438-94543636e011'],3,,,,,,,,,,,,,,,,AC Milan,243,00:16:03.146,Pass,
,,,,,,,,,,,,,,,,,,,2.166322,,,,,,,,,,,,,,,08ac9b4f-9844-4a5e-9f6a-a817d212f011,746,,"[33.8, 7.5]",3879585,16,,,,,2.0109878,,Right Foot,,,,"[27.3, 21.3]",Ground Pass,,15.25418,,,,,Francesco Acerbi,7119.0,,,,,Recovery,1,Regular Play,Simone Missiroli,7113.0,Left Center Midfield,43,Sassuolo,232,"['8c1cde2f-b4b1-4874-ac35-bebfa3b5982a', 'b85b65fd-bff6-45cb-9e1d-1664e224b853']",6,,,,,,,,,,,,,,,,Sassuolo,232,00:16:06.608,Pass,True
,,,,,,,,,,,,,,,,,,,2.382695,,,,,,,,,,,,,,,a8c30cff-1c6f-44b2-8faa-4050ded6d905,751,,"[37.9, 21.8]",3879585,16,,,,,1.6430387,,Left Foot,,,,"[35.7, 52.2]",Ground Pass,,30.479502,,,,,Karim Laribi,30941.0,,,,,,1,Regular Play,Francesco Acerbi,7119.0,Left Center Back,43,Sassuolo,232,['46f0f212-6083-42c9-a387-3a6807843b4d'],11,,,,,,,,,,,,,,,,Sassuolo,232,00:16:11.447,Pass,
,,,,,,,,,,,,,,,,,,,1.273883,,,,,,,,,,,,,,,cac60f06-7650-4dd2-be5e-b08c17e84bb9,754,,"[35.7, 52.2]",3879585,16,,,,,2.2091162,,Right Foot,,,,"[28.8, 61.5]",Ground Pass,,11.580155,,,,,Šime Vrsaljko,5461.0,,,,,,1,Regular Play,Karim Laribi,30941.0,Right Center Midfield,43,Sassuolo,232,['8de03d6c-b23b-49a3-a4e3-1e03f86dc741'],14,,,,,,,,,,,,,,,,Sassuolo,232,00:16:14.096,Pass,
,,,,,,,,,,,,,,,,,,,1.912348,,,,,,,,,,,,,,,80ac89fb-68cd-422c-ad9d-108c83a6fa34,757,,"[24.3, 59.3]",3879585,16,,,,,-2.344147,,Right Foot,,,,"[7.9, 42.5]",Ground Pass,,23.47765,,,,,Andrea Consigli,7132.0,,,,,,1,Regular Play,Šime Vrsaljko,5461.0,Right Back,43,Sassuolo,232,['17db86d3-5aa3-49e1-976d-51259185b86b'],18,,,,,,,,,,,,,,,,Sassuolo,232,00:16:18.066,Pass,
,,,,,,,,,,,,,,,,,,,1.256607,,,,,,,,,,,,,,,ec41e1f7-125b-42bd-81e9-b54962b1e3b3,760,,"[8.5, 41.6]",3879585,16,,,,,-1.2106735,,Right Foot,,,,"[14.6, 25.4]",Ground Pass,,17.310402,,,,,Francesco Acerbi,7119.0,,,,,,1,Regular Play,Andrea Consigli,7132.0,Goalkeeper,43,Sassuolo,232,['acf4f8d7-2f23-4cdb-a8a5-9654a86d3d5a'],20,,,,,,,,,,,,,,,,Sassuolo,232,00:16:20.189,Pass,
,,,,,,,,,,,,,,,,,,,1.432069,,,,,,,,,,,,,,,0f030f3b-b516-4996-a32b-db0d24970a9e,763,,"[34.9, 19.6]",3879585,16,,,,,-0.90975314,,Right Foot,,,,"[44.0, 7.9]",Ground Pass,,14.822281,,,,,Federico Peluso,7118.0,,,,,,1,Regular Play,Francesco Acerbi,7119.0,Left Center Back,43,Sassuolo,232,['c73f7f00-7a79-4875-b35b-16492289556d'],29,,,,,,,,,,,,,,,,Sassuolo,232,00:16:29.413,Pass,
,,,,,,,,,,,,,,,,,,,0.10005,,,,,,,,,,,,,,,5a1ad7ba-5f00-49ee-8e8e-1d1a2891a45b,767,,"[47.0, 6.4]",3879585,16,,,,,0.25877088,,Left Foot,,,,"[50.4, 7.3]",Low Pass,,3.517101,,,Incomplete,,,,,,,,,1,Regular Play,Federico Peluso,7118.0,Left Back,43,Sassuolo,232,"['117738cb-9d4d-426b-9ef7-ee1562e1ac39', '97a2edf7-a767-45dd-a336-88e8fdb848fd']",31,,,,,,,,,,,,,,,,Sassuolo,232,00:16:31.876,Pass,True
,,,,,,,,,,,,,,,,,,,1.426852,,,,,,,,,,,,,,,4698744e-8e16-4077-8b37-f909b5b033e3,769,,"[56.9, 0.1]",3879585,16,,,,,0.69079095,,,,,,"[79.4, 18.7]",Low Pass,,29.192636,,,,,Gregoire Defrel,7457.0,,,,,Throw-in,1,From Throw In,Federico Peluso,7118.0,Left Back,44,Sassuolo,232,['4170bf79-ef7d-49c3-8c95-d17037fe38be'],41,,,,,,,,,,,,,,,,Sassuolo,232,00:16:41.545,Pass,
,,,,,,,,,,,,,,,,,,,1.145559,,,,,,,,,,,,,,,f9224355-a9cd-4900-90ab-8798f61fba0a,776,,"[63.2, 19.4]",3879585,16,,,,True,-1.4940244,,,,,,"[63.8, 11.6]",High Pass,,7.823043,,,,,Simone Missiroli,7113.0,,,,,Recovery,1,From Throw In,Francesco Magnanelli,7127.0,Center Defensive Midfield,44,Sassuolo,232,"['7bdca823-1187-4ccb-9fa2-cb8b7a7ce3b6', '818b6276-5b31-48c2-ad40-b8e86870ab10']",45,,,,,,,,,,,,,,,,Sassuolo,232,00:16:45.808,Pass,True
,,,,,,,,,,,,,,,,,,,1.850573,,,,,,,,,,,,,,,55713633-76ac-42aa-9202-71019c52ee5e,779,,"[58.8, 14.4]",3879585,16,,,,,1.001333,,Right Foot,,,,"[83.0, 52.2]",High Pass,,44.882957,,,Incomplete,,Domenico Berardi,7131.0,,,,,,1,From Throw In,Simone Missiroli,7113.0,Left Center Midfield,44,Sassuolo,232,"['46a5ee22-78d0-40eb-a271-42dea0badd26', '7909aea3-aa04-4995-88b0-a39ff07ae25e']",47,,,,,,,,,,,,,,,,Sassuolo,232,00:16:47.935,Pass,
,,,,,,,,,,,,,,,,,,,1.9628,,,,,,,,,,,,,,,ee9990f4-d4cf-4b50-9fbc-23930fa3abb7,784,,"[44.6, 61.9]",3879585,16,,,,,-0.13165413,,Right Foot,,,,"[88.4, 56.1]",High Pass,,44.18235,,,Incomplete,,Gregoire Defrel,7457.0,,,,,,1,From Throw In,Paolo Cannavaro,8848.0,Right Center Back,44,Sassuolo,232,"['2ef7bc1b-3e4c-46b1-9a93-05b87b69e116', 'd0274ce5-7f70-4fd7-9e44-cd2d9c19607d']",55,,,,,,,,,,,,,,,,Sassuolo,232,00:16:55.306,Pass,
