50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.070979,,,,,,,,,,,,,,f4339e9a-2349-4581-b3c3-9b0bdbdf8388,3248,,"[59.4, 80.0]",3878607,84,,,,,-1.1615504,,,,,,"[63.0, 71.7]",,Low Pass,,9.047099,,,,Edin Džeko,6973.0,,,,,,Throw-in,2,From Throw In,Alessandro Florenzi,6964.0,Right Back,180,AS Roma,229,['9edce69f-f109-49e2-a59b-890fe03d8d21'],31,,,,,,,,,,,,,,,,AS Roma,229,00:39:31.202,Pass,
,,,,,,,,,,,,,,,,,,0.596888,,,,,,,,,,,,,,b4716e9e-c5e8-4d8c-85d8-72facf3179ed,3252,,"[62.8, 73.6]",3878607,84,,,,,2.8674252,,Right Foot,,,,"[56.4, 75.4]",,Ground Pass,,6.6483083,,,,Alessandro Florenzi,6964.0,,,,,,,2,From Throw In,Edin Džeko,6973.0,Center Forward,180,AS Roma,229,"['916d3046-8cff-423d-92ae-c462c2ba3183', 'b3ce59ca-d63e-4e75-8548-4ee3baff1ab8']",33,,,,,,,,,,,,,,,,AS Roma,229,00:39:33.159,Pass,True
,,,,,,,,,,,,,,,,,,1.484486,,,,,,,,,,,,,,15eb1a9e-255d-4980-9e58-91a2b92f66e2,3255,,"[56.4, 75.4]",3878607,84,,,,,-2.2565258,,Right Foot,,,,"[39.3, 54.5]",,Low Pass,,27.004074,,,,Antonio Rüdiger,3167.0,,,,,,,2,From Throw In,Alessandro Florenzi,6964.0,Right Back,180,AS Roma,229,['366c5a94-3aaf-4a59-b65f-4d1488b48e0a'],33,,,,,,,,,,,,,,,,AS Roma,229,00:39:33.945,Pass,
,,,,,,,,,,,,,,,,,,1.418709,,,,,,,,,,,,,,07ad7888-8665-43d7-9c27-97ac979799a0,3258,,"[50.1, 31.0]",3878607,84,,,,,-1.3188802,,Right Foot,,,,"[56.2, 7.3]",,Ground Pass,,24.472433,,,,Vassilis Torosidis,8104.0,,,,,,,2,From Throw In,Antonio Rüdiger,3167.0,Left Center Back,180,AS Roma,229,['a1f23783-0edc-4b6e-b64d-675a21112401'],38,,,,,,,,,,,,,,,,AS Roma,229,00:39:38.802,Pass,
,,,,,,,,,,,,,,,,,,0.225731,,,,,,,,,,,,,,8c3f4c61-7952-4835-95a5-b5fd3d31ca51,3261,,"[56.2, 7.3]",3878607,84,,,,,-0.18109265,,Right Foot,,,,"[63.3, 6.0]",,Ground Pass,,7.218033,,Incomplete,,Iago Falqué Silva,7468.0,,,,,,,2,From Throw In,Vassilis Torosidis,8104.0,Left Back,180,AS Roma,229,"['2ce166cd-c584-4f9d-bf1b-a3ec53c317b0', 'c02b272b-1452-4f6c-9aad-9aa9681c801d']",40,,,,,,,,,,,,,,,,AS Roma,229,00:39:40.586,Pass,
,,,,,,,,,,,,,,,,,,2.083304,,,,,,,,,,,,,,33d3e4a5-5466-45b1-8d0b-d91d48f6bbcb,3264,,"[67.6, 0.1]",3878607,84,,,,,2.658254,,,,,,"[49.5, 9.6]",,Low Pass,,20.441624,,,,Antonio Rüdiger,3167.0,,,,,,Throw-in,2,From Throw In,Iago Falqué Silva,7468.0,Left Wing,181,AS Roma,229,['2ddfa686-684f-4f12-8fe6-e35abe582339'],44,,,,,,,,,,,,,,,,AS Roma,229,00:39:44.871,Pass,
,,,,,,,,,,,,,,,,,,2.032813,,,,,,,,,,,,,,0144a246-aca2-401c-a3b2-81d045b342ea,3267,,"[49.9, 20.2]",3878607,84,,,,,1.6642731,,Right Foot,,,,"[47.5, 45.8]",,Ground Pass,,25.712254,,,,Konstantinos Manolas,7048.0,,,,,,,2,From Throw In,Antonio Rüdiger,3167.0,Left Center Back,181,AS Roma,229,['9699fcb4-f2ff-43c9-891a-8f1d24c98145'],49,,,,,,,,,,,,,,,,AS Roma,229,00:39:49.083,Pass,
,,,,,,,,,,,,,,,,,,2.444799,,,,,,,,,,,,,,aafda855-bc17-4205-93f2-0199cbac31e0,3270,,"[61.7, 52.7]",3878607,84,,,,,0.14189705,,Right Foot,,,,"[105.8, 59.0]",,High Pass,,44.547726,,Incomplete,,Alessandro Florenzi,6964.0,,,,,,,2,From Throw In,Konstantinos Manolas,7048.0,Right Center Back,181,AS Roma,229,"['be2e5dab-c4c0-470b-80d1-7f84ffdd9f4a', 'cbb136a7-c4b2-4c15-a37a-6e4cad2b8cd7']",55,,,,,,,,,,,,,,,,AS Roma,229,00:39:55.103,Pass,
,,,,,,,,,,,,,,,,,,1.36,,,,,,,,,,,,,,b1dfd96a-a833-4972-ba3e-4d874f89d85f,3275,,"[31.9, 45.3]",3878607,85,,,,,0.8345389,,Right Foot,,,,"[40.6, 54.9]",,Ground Pass,,12.955694,,Unknown,,Domenico Berardi,7131.0,,,,,,,2,From Throw In,Davide Biondini,10030.0,Right Center Midfield,181,AS Roma,229,['4dac6a47-b97e-48ca-a5c7-9bad1edf786e'],2,,,,,,,,,,,,,,,,Sassuolo,232,00:40:02.766,Pass,
,,,,,,,,,,,,,,,,,,3.22352,,,,,,,,,,,,,,6b27b68a-0dbf-48b7-b3e4-00968fb8a9bd,3280,,"[36.5, 52.8]",3878607,85,,,,,-0.5228875,,Right Foot,,,,"[88.2, 23.0]",,High Pass,,59.673527,,Incomplete,,Simone Missiroli,7113.0,,,,,,Free Kick,2,From Free Kick,Andrea Consigli,7132.0,Goalkeeper,182,Sassuolo,232,"['301c2683-9729-4816-abff-ef02f98bfc36', '492cbb97-8874-40ad-bea0-c077f2487493']",27,,,,,,,,,,,,,,,,Sassuolo,232,00:40:27.143,Pass,
,,,,,,,,,,,,,,,,,,1.296369,,,,,,,,,,,,,,5ff0b15d-f337-4ade-a051-4f4a41e483be,3287,,"[57.5, 74.8]",3878607,85,,,,,-0.04874185,,Right Foot,,,,"[82.1, 73.6]",,Ground Pass,,24.629251,,,,Edin Džeko,6973.0,,,,,,,2,From Free Kick,Alessandro Florenzi,6964.0,Right Back,182,Sassuolo,232,['7eafa969-dde6-47a8-a0d7-3a64bcddc13d'],37,,,,,,,,,,,,,,,,AS Roma,229,00:40:37.212,Pass,
,,,,,,,,,,,,,,,,,,2.515683,,,,,,,,,,,,,,654db676-18a6-468e-9fc3-ce7048a246b0,3299,,"[50.9, 13.4]",3878607,86,,,,,0.24446373,,Left Foot,,,,"[96.6, 24.8]",,High Pass,,47.100426,,Incomplete,,Gregoire Defrel,7457.0,,,,,,Free Kick,2,From Free Kick,Francesco Acerbi,7119.0,Left Center Back,183,Sassuolo,232,"['8209c24c-a029-42ca-9b2b-52d9a5ab3577', '844aa8c5-427f-41cb-8066-6dc805c6e143']",13,,,,,,,,,,,,,,,,Sassuolo,232,00:41:13.096,Pass,
,,,,,,,,,,,,,,,,,,1.35027,,,,,,,,,,,,,,746f0a43-c7ca-4aa7-8c8d-3bcc85ef31fb,3307,,"[28.8, 45.3]",3878607,86,,,,,1.2793396,,Right Foot,,,,"[30.3, 50.3]",,Ground Pass,,5.2201533,,,,Daniele De Rossi,7051.0,,,,,,,2,Regular Play,Konstantinos Manolas,7048.0,Right Center Back,184,AS Roma,229,"['2f8bf107-9213-4179-9539-3fa72f06990d', 'bcff8839-2bd4-4bd3-909e-23e2d3f6877e']",18,,,,,,,,,,,,,,,,AS Roma,229,00:41:18.702,Pass,True
,,,,,,,,,,,,,,,,,,2.828703,,,,,,,,,,,,,,40299f41-4864-43f7-9db1-f3f65384a8d3,3310,,"[40.8, 46.3]",3878607,86,,,,,-0.66522026,,Right Foot,,,,"[82.1, 13.9]",,High Pass,,52.492382,,,,Iago Falqué Silva,7468.0,,,,,,,2,Regular Play,Daniele De Rossi,7051.0,Right Defensive Midfield,184,AS Roma,229,['b16dd19d-d1d1-4649-ac1d-1ab3cbeb7619'],21,,,,,,,,,,,,,,,,AS Roma,229,00:41:21.860,Pass,
,,,,,,,,,,,,,,,,,,1.364014,,,,,,,,,,,,,,4385e4cb-2228-4e78-b53d-f4b52ee16ea6,3314,,"[34.6, 80.0]",3878607,86,,,,,-0.13863973,,,,,,"[51.8, 77.6]",,High Pass,,17.366634,,,,Domenico Berardi,7131.0,,,,,,Throw-in,2,From Throw In,Marcello Gazzola,10031.0,Right Back,185,Sassuolo,232,['21f8ac28-bec8-442c-8b83-6dab23222ac0'],33,,,,,,,,,,,,,,,,Sassuolo,232,00:41:33.254,Pass,
,,,,,,,,,,,,,,,,,,1.328747,,,,,,,,,,,,,,99de39fe-f1f4-4d40-9c2d-f18904cc121d,3320,,"[55.5, 80.0]",3878607,86,,,,,-0.13853006,,,,,,"[76.3, 77.1]",,High Pass,,21.00119,,,,Domenico Berardi,7131.0,,,,,,Throw-in,2,From Throw In,Marcello Gazzola,10031.0,Right Back,186,Sassuolo,232,['2d380c06-3169-4e23-933c-6fc2e15b79b4'],45,,,,,,,,,,,,,,,,Sassuolo,232,00:41:45.936,Pass,
,,,,,,,,,,,,,,,,,,1.014625,,,,,,,,,,,,,,41cd4a32-efe5-48c9-82a9-c8eec8926f8f,3323,,"[72.4, 77.1]",3878607,86,,,,,3.0732064,,Left Foot,,,,"[57.8, 78.1]",,Ground Pass,,14.634207,,,,Marcello Gazzola,10031.0,,,,,,,2,From Throw In,Domenico Berardi,7131.0,Right Wing,186,Sassuolo,232,['d4b58ffe-349a-4f59-a538-1cc9734bae96'],48,,,,,,,,,,,,,,,,Sassuolo,232,00:41:48.513,Pass,
,,,,,,,,,,,,,,,,,,2.47558,,,,,,,,,,,,,,c87534d3-4b28-46dd-ad73-baa1191a1e78,3326,,"[58.7, 78.1]",3878607,86,,,,,-0.021854443,,Right Foot,,,,"[95.3, 77.3]",,High Pass,,36.60874,,,,Davide Biondini,10030.0,,,,,,,2,From Throw In,Marcello Gazzola,10031.0,Right Back,186,Sassuolo,232,['0953b8e3-0de5-402f-99f6-bf95ae929d3d'],50,,,,,,,,,,,,,,,,Sassuolo,232,00:41:50.461,Pass,
,,,,,,,,,,,,,,,,,,3.098894,,,,,,,,,,,,,,fa4509bd-6f9c-4b18-9ac4-e1d1f524e58b,3329,,"[96.1, 77.8]",3878607,86,,,,,-0.7333126,,Right Foot,,,,"[118.3, 57.8]",,Ground Pass,,29.880428,,Incomplete,,Nicola Sansone,6859.0,,,,,,,2,From Throw In,Davide Biondini,10030.0,Right Center Midfield,186,Sassuolo,232,"['2c2cb875-5fd4-4b01-bf3d-7fba74ad8939', 'd6f5732f-bd25-49a0-96d1-d247ebbdaa6e']",52,,,,,,,,,,,,,,,,Sassuolo,232,00:41:52.937,Pass,
,,,,,,,,,,,,,,,,,,2.186698,,,,,,,,,,,,,,a0264c1f-34c4-4cf7-b9f0-d0d96e683aca,3333,,"[15.5, 28.7]",3878607,86,,,,,0.0937246,,Drop Kick,,,,"[65.5, 33.4]",,High Pass,,50.220413,,Incomplete,,Edin Džeko,6973.0,,,,,,,2,From Throw In,Morgan De Sanctis,40529.0,Goalkeeper,186,Sassuolo,232,"['6c625100-5a0a-4a47-b0a0-8b264fff58e1', 'e373f0ec-587d-4d77-a7e5-84f5883ea881']",59,,,,,,,,,,,,,,,,AS Roma,229,00:41:59.448,Pass,
,,,,,,,,,,,,,,,,,,2.748287,,,,,,,,,,,,,,e373f0ec-587d-4d77-a7e5-84f5883ea881,3335,,"[54.6, 46.7]",3878607,87,,,,,0.52287745,,Head,,,,"[83.4, 63.3]",,High Pass,,33.24154,,,,Gregoire Defrel,7457.0,,,,,,Recovery,2,From Throw In,Francesco Magnanelli,7127.0,Center Defensive Midfield,186,Sassuolo,232,"['a0264c1f-34c4-4cf7-b9f0-d0d96e683aca', 'bc3170b0-494e-45b3-b804-53191f697839']",1,,,,,,,,,,,,,,,,Sassuolo,232,00:42:01.635,Pass,
,,,,,,,,,,,,,,,,,,1.356339,,,,,,,,,,,,,,764be0fa-cbf1-4934-8c5b-10561f392d94,3342,,"[25.4, 4.6]",3878607,87,,,,,1.3076158,,Right Foot,,,,"[30.6, 23.9]",,Ground Pass,,19.988247,,,,Konstantinos Manolas,7048.0,,,,,,,2,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,187,AS Roma,229,['5e8ef0c4-9bbe-49c4-9209-993defb2f602'],8,,,,,,,,,,,,,,,,AS Roma,229,00:42:08.303,Pass,
,,,,,,,,,,,,,,,,,,4.419286,,,,,,,,,,,,,,bcb24f98-1f93-48f6-8326-c72c06840428,3345,,"[56.4, 45.6]",3878607,87,,,,,0.078454986,,Right Foot,,,,"[120.0, 50.6]",,High Pass,,63.796238,,Out,,Edin Džeko,6973.0,,,,,,,2,Regular Play,Konstantinos Manolas,7048.0,Right Center Back,187,AS Roma,229,['857f7106-515d-46df-b7e1-34385b958a90'],17,,,,,,,,,,,,,,,,AS Roma,229,00:42:17.072,Pass,
,,,,,,,,,,,,,,,,,,3.371165,,,,,,,,,,,,,,47e44dba-a70d-4dd2-a082-95da44449461,3350,,"[7.0, 44.1]",3878607,88,,,,,-0.35327998,,Right Foot,,,,"[71.0, 20.5]",,High Pass,,68.21261,,Incomplete,,Nicola Sansone,6859.0,,,,,,Goal Kick,2,From Goal Kick,Andrea Consigli,7132.0,Goalkeeper,188,Sassuolo,232,"['6a667b9c-e14b-41f0-9a91-6f74fd441bd7', '8ec7ddbf-45da-4b2b-b9cf-2e675dd83de7']",32,,,,,,,,,,,,,,,,Sassuolo,232,00:43:32.609,Pass,
,,,,,,,,,,,,,,,,,,1.444898,,,,,,,,,,,,,,6a667b9c-e14b-41f0-9a91-6f74fd441bd7,3352,,"[49.1, 59.6]",3878607,88,,,,,-0.02478831,,Head,,,,"[73.3, 59.0]",,High Pass,,24.207438,,Incomplete,,Mohamed Salah,3531.0,,,,,,Recovery,2,From Goal Kick,Konstantinos Manolas,7048.0,Right Center Back,188,Sassuolo,232,"['47e44dba-a70d-4dd2-a082-95da44449461', '54a0bfef-a0eb-4194-b674-230b5632beff', '81598b52-1dbc-4500-9d73-68dca1b02f89']",35,,,,,,,,,,,,,,,,AS Roma,229,00:43:35.981,Pass,
,,,,,,,,,,,,,,,,,,3.301744,,,,,,,,,,,,,,81598b52-1dbc-4500-9d73-68dca1b02f89,3355,,"[46.8, 21.1]",3878607,88,,,,True,-0.7266424,,,,,,"[70.2, 0.3]",,High Pass,,31.308146,,Out,,Nicola Sansone,6859.0,,,,,,Recovery,2,From Goal Kick,Federico Peluso,7118.0,Left Back,188,Sassuolo,232,"['5139c650-38bd-484a-9739-a40a67fbf1df', '6a667b9c-e14b-41f0-9a91-6f74fd441bd7', 'dc2bd1d2-91e9-4084-9448-e2487348be51']",37,,,,,,,,,,,,,,,,Sassuolo,232,00:43:37.425,Pass,True
,,,,,,,,,,,,,,,,,,2.162427,,,,,,,,,,,,,,3d97b930-15c7-44b1-9a04-7be3d0b7a4e1,3357,,"[62.8, 80.0]",3878607,88,,,,,-1.8992581,,,,,,"[55.2, 57.7]",,Low Pass,,23.5595,,,,Daniele De Rossi,7051.0,,,,,,Throw-in,2,From Throw In,Alessandro Florenzi,6964.0,Right Back,189,AS Roma,229,['4a76d551-4c79-4bd2-a002-ef37fcd0d13f'],42,,,,,,,,,,,,,,,,AS Roma,229,00:43:42.481,Pass,
,,,,,,,,,,,,,,,,,,1.897846,,,,,,,,,,,,,,b9a942e4-4bb1-411c-988e-44705bec8c81,3360,,"[72.8, 54.0]",3878607,88,,,,,-1.8909671,,Right Foot,,,,"[66.5, 35.0]",,Ground Pass,,20.017242,,,,Antonio Rüdiger,3167.0,,,,,,,2,From Throw In,Daniele De Rossi,7051.0,Right Defensive Midfield,189,AS Roma,229,['5042fdc0-0b82-4550-9146-caad5bed5408'],49,,,,,,,,,,,,,,,,AS Roma,229,00:43:49.807,Pass,
,,,,,,,,,,,,,,,,,,1.084641,,,,,,,,,,,,,,61744e70-4baf-43e7-97ce-2527fd179913,3363,,"[70.2, 27.3]",3878607,88,,,,,-1.0253643,,Right Foot,,,,"[84.4, 3.9]",,Ground Pass,,27.371517,,,,Vassilis Torosidis,8104.0,,,,,,,2,From Throw In,Antonio Rüdiger,3167.0,Left Center Back,189,AS Roma,229,['7ee9e900-a47e-4908-afc9-afbeef8f5a55'],52,,,,,,,,,,,,,,,,AS Roma,229,00:43:52.860,Pass,
,,,,,,,,,,,,,,,,,,0.734843,,,,,,,,,,,,,,84118091-aa13-42b6-a18e-756f9540c42e,3366,,"[84.4, 3.9]",3878607,88,,,,,-0.19739556,,Left Foot,,,,"[92.4, 2.3]",,Ground Pass,,8.158431,,,,Iago Falqué Silva,7468.0,,,,,,,2,From Throw In,Vassilis Torosidis,8104.0,Left Back,189,AS Roma,229,['f5364bab-4dbf-4dc1-a1e5-575afe1903b7'],55,,,,,,,,,,,,,,,,AS Roma,229,00:43:55.182,Pass,
,,,,,,,,,,,,,,,,,,1.632146,,,,,,,,,,,,,,3aadfc71-633a-4103-9c23-8b96c152aaca,3370,,"[92.9, 2.3]",3878607,88,,,,,0.36276427,,Left Foot,,,,"[106.6, 7.5]",,High Pass,,14.653668,,Incomplete,,Vassilis Torosidis,8104.0,,,,,,,2,From Throw In,Iago Falqué Silva,7468.0,Left Wing,189,AS Roma,229,"['cb891588-35b5-41ad-9e3b-e87211e2916f', 'ccff3158-413f-49d1-97b9-4aa2919c6a17', 'e0bc3494-49b0-4845-a783-e033d58af75e']",56,,,,,,,,,,,,,,,,AS Roma,229,00:43:56.922,Pass,True
,,,,,,,,,,,,,,,,,,1.110716,,,,,,,,,,,,,,2d36961c-bbcc-47d4-b35e-23cd879bb82b,3373,,"[94.4, 0.1]",3878607,89,,,,,0.23228899,,,,,,"[103.7, 2.3]",,Low Pass,,9.556673,,,,Miralem Pjanić,6947.0,,,,,,Throw-in,2,From Throw In,Vassilis Torosidis,8104.0,Left Back,190,AS Roma,229,['5c238acf-aa17-4d66-9955-909898ba4cbd'],2,,,,,,,,,,,,,,,,AS Roma,229,00:44:02.503,Pass,
,,,,,,,,,,,,,,,,,,0.729244,,,,,,,,,,,,,,d1fb4381-d572-4d0b-9e3b-101a0c44c9af,3377,,"[103.4, 2.0]",3878607,89,,,,,-0.22527678,,Right Foot,,,,"[108.2, 0.9]",,Ground Pass,,4.924429,,,,Iago Falqué Silva,7468.0,,,,,,,2,From Throw In,Miralem Pjanić,6947.0,Center Attacking Midfield,190,AS Roma,229,"['251bfb43-d9fa-45ed-b035-7e84706b290a', 'bcbcd20b-f5f4-4157-9e56-9cdf011f0042']",5,,,,,,,,,,,,,,,,AS Roma,229,00:44:05.485,Pass,True
,,,,,,,,,,,,,,,,,,0.078642,,,,,,,,,,,,,,54bee497-edcf-434b-a38a-061b3c83baa3,3381,,"[115.3, 1.2]",3878607,89,,,,,1.4000611,,Left Foot,,,,"[115.8, 4.1]",,Low Pass,,2.942788,,Incomplete,,Edin Džeko,6973.0,,,,,,,2,From Throw In,Iago Falqué Silva,7468.0,Left Wing,190,AS Roma,229,"['66c2ac80-9ac1-4b7a-a74d-b4cfcec81a60', '7973bafe-303b-42a0-927e-a6590c6de540', 'c2808378-b0a5-4e6b-8b9b-9e053ec09205']",9,,,,,,,,,,,,,,,,AS Roma,229,00:44:09.107,Pass,True
,,,,,,,,,,,,,,,,,,1.49059,,,,,,,,,,,,,,da0b8f79-460b-479a-bfde-58498cf82928,3384,,"[120.0, 0.1]",3878607,89,,,,,1.6400189,,Right Foot,,,,"[117.4, 37.6]",,High Pass,True,37.590027,,Incomplete,,Edin Džeko,6973.0,,,,Inswinging,,Corner,2,From Corner,Alessandro Florenzi,6964.0,Right Back,191,AS Roma,229,"['a740f66c-f075-4e9e-aa45-f06075ffa956', 'f7958933-f830-435c-9fb2-600db83e475f']",25,,,,,,,,,,,,,,,,AS Roma,229,00:44:25.559,Pass,
,,,,,,,,,,,,,,,,,,1.096219,,,,,,,,,,,,,,feb5b5b3-00fb-4332-9af7-f3d5679ed499,3387,,"[120.0, 80.0]",3878607,89,,,,,-2.374541,,Left Foot,,,,"[108.9, 69.3]",,Ground Pass,,15.417522,,,,Mohamed Salah,3531.0,,,,,,Corner,2,From Corner,Iago Falqué Silva,7468.0,Left Wing,192,AS Roma,229,['a4120322-1617-442c-8e7a-92ded266feb0'],34,,,,,,,,,,,,,,,,AS Roma,229,00:44:34.832,Pass,
,,,,,,,,,,,,,,,,,,0.754329,,,,,,,,,,,,,,98bea458-3316-4c37-8dd1-f758c5a46d84,3390,,"[106.1, 70.1]",3878607,89,,,,,-2.6779451,,Left Foot,,,,"[99.7, 66.9]",,Ground Pass,,7.1554174,,,,Iago Falqué Silva,7468.0,,,,,,,2,From Corner,Mohamed Salah,3531.0,Right Wing,192,AS Roma,229,['6f09295b-dab3-488c-bbcd-e0baf721a581'],37,,,,,,,,,,,,,,,,AS Roma,229,00:44:37.951,Pass,
,,,,,,,,,,,,,,,,,,1.11983,,,,,,,,,,,,,,b5f3179f-078e-40e1-a68c-b6b8ca4e5064,3393,,"[97.1, 66.7]",3878607,89,,,,,-0.19270076,,Left Foot,,,,"[105.3, 65.1]",,Ground Pass,,8.354639,,,,Mohamed Salah,3531.0,,,,,,,2,From Corner,Iago Falqué Silva,7468.0,Left Wing,192,AS Roma,229,['2c2ac688-96c2-4762-9f5a-0447281bf20f'],39,,,,,,,,,,,,,,,,AS Roma,229,00:44:39.629,Pass,
,,,,,,,,,,,,,,,,,,1.075671,,,,,,,,,,,,,,bcb522b0-60bb-4662-8027-d508ca3ebd8b,3396,,"[107.3, 58.7]",3878607,89,,,,,-1.2778027,,Left Foot,True,,,"[112.7, 40.8]",,High Pass,,18.69679,,Incomplete,,Antonio Rüdiger,3167.0,,,,,,,2,From Corner,Mohamed Salah,3531.0,Right Wing,192,AS Roma,229,"['238d7ee6-cfca-4581-83ea-0c29f74b7654', 'e4b2b399-2bef-49b8-9a3a-dacda899bbf1']",41,,,,,,,,,,,,,,,,AS Roma,229,00:44:41.500,Pass,
,,,,,,,,,,,,,,,,,,3.355951,,,,,,,,,,,,,,1be43dc5-f167-449b-858e-a9f6808d20d2,3403,,"[7.0, 44.1]",3878607,90,,,,,-0.52986956,,Right Foot,,,,"[58.9, 13.7]",,High Pass,,60.1479,,,,Simone Missiroli,7113.0,,,,,,Goal Kick,2,From Goal Kick,Andrea Consigli,7132.0,Goalkeeper,193,Sassuolo,232,['9efa4243-261f-42f6-9c97-956725427a61'],12,,,,,,,,,,,,,,,,Sassuolo,232,00:45:12.116,Pass,
,,,,,,,,,,,,,,,,,,1.500633,,,,,,,,,,,,,,a2675274-d447-47ec-bc1b-4e7af17514cc,3406,,"[58.7, 13.7]",3878607,90,,,,True,0.5522184,,,,,,"[68.6, 19.8]",,High Pass,,11.628413,,Unknown,,Nicola Sansone,6859.0,,,,,,,2,From Goal Kick,Simone Missiroli,7113.0,Left Center Midfield,193,Sassuolo,232,"['202ac32f-8b6e-4868-a192-5d9af436c34a', '22da5dc7-ace9-4d9c-9ac0-2e51d44dc589']",15,,,,,,,,,,,,,,,,Sassuolo,232,00:45:15.512,Pass,True
,,,,,,,,,,,,,,,,,,3.202401,,,,,,,,,,,,,,14888b4c-336a-4e88-b049-0bfb1b9bec0b,3410,,"[52.2, 63.3]",3878607,90,,,,,-0.5466711,,Right Foot,,,,"[106.1, 30.5]",,High Pass,,63.095562,,Incomplete,,Edin Džeko,6973.0,,,,,,Free Kick,2,From Free Kick,Alessandro Florenzi,6964.0,Right Back,194,AS Roma,229,"['dbb05e11-7e48-4d7b-a0c5-8ae5c9f98173', 'dd193653-5269-42b9-b9d2-e5db1af524da']",31,,,,,,,,,,,,,,,,AS Roma,229,00:45:31.069,Pass,
,,,,,,,,,,,,,,,,,,1.429567,,,,,,,,,,,,,,79df25e7-9b8e-49d2-84cf-3ed36cf7bc43,3416,,"[109.5, 8.0]",3878607,90,,,,,1.6370891,,Left Foot,True,,,"[107.9, 32.1]",,High Pass,,24.153053,,Incomplete,,Edin Džeko,6973.0,,,,,,,2,From Free Kick,Iago Falqué Silva,7468.0,Left Wing,194,AS Roma,229,"['689edb37-9ee7-4da2-8a67-77ea5aa99c77', '7af8e185-754f-423c-9ed4-d159af5c23ce']",37,,,,,,,,,,,,,,,,AS Roma,229,00:45:37.913,Pass,
,,,,,,,,,,,,,,,,,,0.983748,,,,,,,,,,,,,,aaced627-ed5d-4c5d-8566-e613d2e01d80,3422,,"[97.9, 50.0]",3878607,90,,,,,0.7504474,,Left Foot,,,,"[105.3, 56.9]",,Ground Pass,,10.117806,,,,Miralem Pjanić,6947.0,,,,,,,2,From Free Kick,Radja Nainggolan,6962.0,Left Defensive Midfield,194,AS Roma,229,['91461cbc-bd8e-45f0-a2ab-bc2c67533a4b'],41,,,,,,,,,,,,,,,,AS Roma,229,00:45:41.278,Pass,
,,,,,,,,,,,,,,,,,,0.820032,,,,,,,,,,,,,,b1a26c58-c3e4-4d31-8c01-8fc3ac5a2ff5,3425,,"[106.1, 56.9]",3878607,90,,,,,-1.3706152,,Right Foot,,,,"[108.9, 43.1]",,High Pass,,14.081193,,Incomplete,,Daniele De Rossi,7051.0,,,,,,,2,From Free Kick,Miralem Pjanić,6947.0,Center Attacking Midfield,194,AS Roma,229,"['4ac1c831-6061-4920-a3e4-04ffe8846e5d', '665aa106-2827-46f9-8b5c-22e3b9d81ce9']",43,,,,,,,,,,,,,,,,AS Roma,229,00:45:43.219,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19816c58-0f9f-4dce-9c2d-3644ec3fc47f,6,,"[63.4, 45.6]",3878607,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mohamed Salah,3531.0,Right Wing,2,AS Roma,229,['ca922b8d-9fb2-4c3f-9c5d-a0aa246c39ef'],1,,,,,,,,,,,,,,,,AS Roma,229,00:00:01.284,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fcc572f-7baf-496c-b02b-43f71c5754db,9,,"[42.1, 45.8]",3878607,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Konstantinos Manolas,7048.0,Right Center Back,2,AS Roma,229,['cb7ff6f2-491c-4e09-948f-3e1ecc6c8cec'],3,,,,,,,,,,,,,,,,AS Roma,229,00:00:03.722,Ball Receipt*,
