50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac905487-c6a5-4da0-a86e-ed53b944a176,1426,,,"[102.2, 31.7]",3879678,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cyril Théréau,8272.0,Left Center Forward,89,Udinese,230,['66eb9985-fa60-4c32-a4e4-3bc73f2b48f8'],0,,,,,,,,,,,,,,,,,Udinese,230,00:36:00.342,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5e2de19-ba2e-4faa-977f-3df54ab65acb,1430,,,"[18.1, 29.5]",3879678,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gaetano Letizia,7114.0,Left Back,90,Carpi,1683,['dafa9802-1184-4176-b211-d934cf325f43'],4,,,,,,,,,,,,,,,,,Carpi,1683,00:36:04.184,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411f5267-5d96-40d0-89f1-2ce403dac4d0,1433,,,"[88.4, 2.3]",3879678,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Di Gaudio,11502.0,Left Wing,90,Carpi,1683,['a37f7b91-0c86-47cf-868c-abf94fb619c3'],10,,,,,,,,,,,,,,,,,Carpi,1683,00:36:10.248,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940d8518-c315-4f97-87d4-ca5e2104561d,1439,,,"[98.5, 15.5]",3879678,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antonio Di Gaudio,11502.0,Left Wing,91,Carpi,1683,['dee924c4-9f40-4ae2-ae82-d6b126b38f70'],31,,,,,,,,,,,,,,,,,Carpi,1683,00:36:31.996,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c36d4366-a8c8-40ac-942d-10d3c9ea38a4,1443,,,"[97.0, 26.8]",3879678,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lorenzo Pasciuti,387472.0,Right Wing,91,Carpi,1683,['cbb7ceac-5b64-46f0-b142-7a6cae9b79f9'],34,,,,,,,,,,,,,,,,,Carpi,1683,00:36:34.480,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3af81a4-775d-4b25-b646-5ac68934dc33,1445,,,"[102.9, 21.2]",3879678,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antonio Di Gaudio,11502.0,Left Wing,91,Carpi,1683,['5939d627-c280-4004-93b7-008c25f671e3'],36,,,,,,,,,,,,,,,,,Carpi,1683,00:36:36.252,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29b72bf8-e1be-4b3f-9dba-53b3d42d1b62,1448,,,"[78.9, 3.9]",3879678,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raffaele Bianco,352172.0,Left Defensive Midfield,92,Carpi,1683,['6f48f708-d227-49cb-8081-5e8ef30c9e5e'],47,,,,,,,,,,,,,,,,,Carpi,1683,00:36:47.924,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569247e3-ef30-406b-ad2c-2870739ecfd2,1451,,,"[94.1, 0.5]",3879678,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gaetano Letizia,7114.0,Left Back,92,Carpi,1683,['0b0ea9b1-5a2a-4d66-ab8e-2fa6f8fc5a56'],50,,,,,,,,,,,,,,,,,Carpi,1683,00:36:50.828,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce3892bf-4cde-4ae0-833e-e3bc886f3ab2,1453,,,"[44.7, 75.9]",3879678,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Silvan Widmer,7796.0,Right Wing Back,93,Udinese,230,['b6a12e64-5bd2-4b6a-8849-1c3041327ddc'],8,,,,,,,,,,,,,,,,,Udinese,230,00:37:08.080,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac660925-ff4e-4cac-89b1-0dd72bed30ee,1455,,,"[56.0, 75.1]",3879678,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cyril Théréau,8272.0,Left Center Forward,93,Udinese,230,['7f875d60-f23a-4076-b43f-4dbd2a4de524'],8,,,,,,,,,,,,,,,,,Udinese,230,00:37:08.798,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd21d2ff-20f3-4371-b9be-319d06eadade,1459,,,"[90.3, 21.1]",3879678,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jerry Uche Mbakogu,32608.0,Center Forward,94,Carpi,1683,['b83574af-dd94-4ba3-8124-f73aeedf1f7e'],11,,,,,,,,,,,,,,,,,Carpi,1683,00:37:11.416,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abc7ecf6-07a5-418d-b5dd-262feac47163,1462,,,"[98.5, 4.8]",3879678,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gaetano Letizia,7114.0,Left Back,94,Carpi,1683,['d27dc85c-61c8-4618-ba23-dfe65c90912e'],16,,,,,,,,,,,,,,,,,Carpi,1683,00:37:16.695,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62e16204-9107-4d12-ba20-a7fad6952c3f,1465,,,"[104.4, 2.9]",3879678,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Di Gaudio,11502.0,Left Wing,94,Carpi,1683,['316c74ac-c526-4687-b90f-ae0c3e78ce94'],20,,,,,,,,,,,,,,,,,Carpi,1683,00:37:20.573,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115929f-a022-4ec2-8679-ac2057f63a54,1474,,,"[80.0, 52.0]",3879678,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stipe Perica,7805.0,Right Center Forward,95,Udinese,230,['578c7c9c-6feb-48ad-a5dc-fe631a1fb3a7'],51,,,,,,,,,,,,,,,,,Udinese,230,00:37:51.116,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e043fc2-cd17-404a-b0bb-8fc010668b5f,1479,,,"[49.6, 30.2]",3879678,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raffaele Bianco,352172.0,Left Defensive Midfield,96,Carpi,1683,['825a5d09-7da0-46ac-8dc3-a0135fa16994'],54,,,,,,,,,,,,,,,,,Carpi,1683,00:37:54.604,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb91a3af-4710-429f-a6c7-4e69076f5b3c,1481,,,"[63.6, 34.0]",3879678,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jerry Uche Mbakogu,32608.0,Center Forward,96,Carpi,1683,['1f906e24-7041-49f1-bbc6-dcfda5fa877b'],55,,,,,,,,,,,,,,,,,Carpi,1683,00:37:55.796,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36b445ff-d35f-4919-a98c-b7626d23873a,1483,,,"[78.1, 26.7]",3879678,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cyril Théréau,8272.0,Left Center Forward,96,Carpi,1683,['e2cc477f-79bb-419b-8785-0b0aa271829b'],57,,,,,,,,,,,,,,,,,Udinese,230,00:37:57.570,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993b328c-be7a-4f39-9ca3-8b65918293d0,1487,,,"[51.5, 38.5]",3879678,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raffaele Bianco,352172.0,Left Defensive Midfield,96,Carpi,1683,['751097b9-3c64-4bff-a215-db28b47d3fdf'],0,,,,,,,,,,,,,,,,,Carpi,1683,00:38:00.705,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc01dc99-4f1f-4861-b86b-e93cda6e94aa,1489,,,"[76.9, 51.4]",3879678,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jerry Uche Mbakogu,32608.0,Center Forward,96,Carpi,1683,['dca76080-5344-4f4a-bf3d-de98decc7915'],2,,,,,,,,,,,,,,,,,Carpi,1683,00:38:02.387,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a07a8e1-1eee-4daa-ba3f-2b53c73fce07,1492,,,"[63.6, 74.0]",3879678,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Zaccardo,387300.0,Right Back,96,Carpi,1683,['32d182a1-3b02-41e8-ac36-8868c253a221'],5,,,,,,,,,,,,,,,,,Carpi,1683,00:38:05.517,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ed9077b-fe87-4e08-a406-ab2d7cadfbe6,1495,,,"[59.7, 56.8]",3879678,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raffaele Bianco,352172.0,Left Defensive Midfield,96,Carpi,1683,['d7478a2f-7f69-4731-b258-c765d789a83d'],9,,,,,,,,,,,,,,,,,Carpi,1683,00:38:09.290,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90461235-3936-42af-b2dd-f78ed1773058,1498,,,"[88.9, 65.6]",3879678,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jerry Uche Mbakogu,32608.0,Center Forward,96,Carpi,1683,['89facda0-bc8a-472c-918b-48f7017c102b'],11,,,,,,,,,,,,,,,,,Carpi,1683,00:38:11.057,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593eed13-37dc-4f9b-a194-4611f95c4392,1500,,,"[22.7, 17.6]",3879678,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emmanuel Agyemang-Badu,24722.0,Right Center Midfield,96,Carpi,1683,['bb303cc3-1fce-4807-9694-e5313570ded0'],11,,,,,,,,,,,,,,,,,Udinese,230,00:38:11.930,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7393975-5b10-4c6c-a9b0-86ee42363892,1504,,,"[32.8, 21.8]",3879678,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danilo Larangeira,7799.0,Center Back,96,Carpi,1683,['127b00cf-b027-4875-9d88-ebbc941fc468'],12,,,,,,,,,,,,,,,,,Udinese,230,00:38:12.742,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eca0ba1e-12b8-424d-aa38-1473c21d929b,1509,,,"[104.1, 62.7]",3879678,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Zaccardo,387300.0,Right Back,96,Carpi,1683,['ef3dba82-d39f-410b-b27f-221db5dd4415'],16,,,,,,,,,,,,,,,,,Carpi,1683,00:38:16.447,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e7705f7-966b-4a56-80ca-478631addeab,1512,,,"[108.3, 42.5]",3879678,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lorenzo Lollo,30829.0,Center Attacking Midfield,96,Carpi,1683,['c4e6b112-9a1a-4220-9597-e4c337354820'],18,,,,,,,,,,,,,,,,,Carpi,1683,00:38:18.080,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2fd2cb2-0051-487e-ae00-1c2c46d21aac,1517,,,"[87.2, 12.7]",3879678,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gaetano Letizia,7114.0,Left Back,96,Carpi,1683,['cf55dba7-a13a-48e6-8ef7-e925543b2f77'],23,,,,,,,,,,,,,,,,,Carpi,1683,00:38:23.863,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557679a1-99d2-49bf-89b9-425c29424c1b,1520,,,"[108.6, 35.2]",3879678,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lorenzo Lollo,30829.0,Center Attacking Midfield,96,Carpi,1683,['790aca66-3dad-49e6-ab6d-152507b1ddc5'],26,,,,,,,,,,,,,,,,,Carpi,1683,00:38:26.735,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05e14cf5-4c0e-45f2-9340-5bd20b4181d4,1526,,,"[112.4, 39.7]",3879678,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jerry Uche Mbakogu,32608.0,Center Forward,97,Carpi,1683,['cdcd081d-463a-43ef-a6c1-572ed273380d'],4,,,,,,,,,,,,,,,,,Carpi,1683,00:39:04.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886b169f-0c74-492f-808e-1e7e21c8892c,1535,,,"[101.7, 37.3]",3879678,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Raffaele Bianco,352172.0,Left Defensive Midfield,97,Carpi,1683,['deda617e-0017-46ed-ae5d-a313c6a6628b'],9,,,,,,,,,,,,,,,,,Carpi,1683,00:39:09.396,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8cb7530-4f3c-4c0d-b0da-72e7ce427871,1542,,,"[41.5, 4.6]",3879678,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Cyril Théréau,8272.0,Left Center Forward,97,Carpi,1683,['9145181d-0dba-479d-af8b-24389a2dab97'],17,,,,,,,,,,,,,,,,,Udinese,230,00:39:17.288,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4934f13c-74e9-49bd-8399-2f5355d4aabf,1549,,,"[104.8, 50.8]",3879678,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jerry Uche Mbakogu,32608.0,Center Forward,97,Carpi,1683,['8a0123a8-9930-4e90-9120-da626abcde8b'],29,,,,,,,,,,,,,,,,,Carpi,1683,00:39:29.557,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c7ada27-7946-4a5d-bfa5-17554d7d2392,1552,,,"[23.9, 59.6]",3879678,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Iván Rodrigo Piris Leguizamón,46670.0,Right Center Back,98,Udinese,230,['7cebf9ce-1922-48c7-bf6f-af41ef28f3af'],33,,,,,,,,,,,,,,,,,Udinese,230,00:39:33.027,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ca42821-90de-4415-ae01-28a96ad4f0e3,1554,,,"[54.1, 28.1]",3879678,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,98,Udinese,230,['011ebf99-a7fc-413f-9d13-90a2caabab16'],41,,,,,,,,,,,,,,,,,Udinese,230,00:39:41.029,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b959d845-961c-408a-93ec-f43e3963952f,1557,,,"[57.5, 71.5]",3879678,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Emmanuel Agyemang-Badu,24722.0,Right Center Midfield,98,Udinese,230,['ef36108d-c153-41c1-9b4d-bb7ecbe2ba12'],44,,,,,,,,,,,,,,,,,Udinese,230,00:39:44.665,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,034f1c7b-f6be-4625-98e6-3b5f5d127c41,1560,,,"[55.8, 55.2]",3879678,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Iván Rodrigo Piris Leguizamón,46670.0,Right Center Back,98,Udinese,230,['bb42619f-bc9c-4af0-831e-f49bbb143033'],48,,,,,,,,,,,,,,,,,Udinese,230,00:39:48.460,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83e11dec-9b83-47d3-a530-6f7947873dfc,1563,,,"[62.8, 32.3]",3879678,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,98,Udinese,230,['e0b33947-c58e-4126-9267-1a678b34e430'],50,,,,,,,,,,,,,,,,,Udinese,230,00:39:50.883,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12055927-2115-409a-984e-99e595cc31bc,1566,,,"[63.4, 60.2]",3879678,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Iván Rodrigo Piris Leguizamón,46670.0,Right Center Back,98,Udinese,230,['0331c004-ec93-44e5-b01c-a00a12a9ec77'],54,,,,,,,,,,,,,,,,,Udinese,230,00:39:54.869,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a9ef3c9-9242-42a3-aa9b-96619c3095d4,1570,,,"[86.0, 60.4]",3879678,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Cyril Théréau,8272.0,Left Center Forward,98,Udinese,230,"['55b04fac-3d57-4fe8-af5a-767251d036f8', 'f7118fad-ce48-4f23-9ec5-3570216260ab']",0,,,,,,,,,,,,,,,,,Udinese,230,00:40:00.563,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1940914b-d731-4767-a965-5fe91ed160b1,1573,,,"[91.5, 56.2]",3879678,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Emmanuel Agyemang-Badu,24722.0,Right Center Midfield,98,Udinese,230,['db2f99b2-57a1-4787-9a3e-0d1cee384e30'],1,,,,,,,,,,,,,,,,,Udinese,230,00:40:01.346,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0c7098d-5260-49ea-8f4b-dd442e3783d2,1579,,,"[43.1, 49.1]",3879678,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lorenzo Pasciuti,387472.0,Right Wing,98,Udinese,230,['8de3fed0-55de-40b1-96d2-fa64e7710449'],6,,,,,,,,,,,,,,,,,Carpi,1683,00:40:06.335,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0351abb2-aab0-47ac-9022-4df48eb5f28d,1581,,,"[64.1, 51.6]",3879678,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jerry Uche Mbakogu,32608.0,Center Forward,98,Udinese,230,['6860d4d7-756a-47e7-a748-6ae0f27e0dc8'],6,,,,,,,,,,,,,,,,,Carpi,1683,00:40:06.971,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae437013-11a5-4504-9688-e10743096b9e,1583,,,"[68.2, 23.3]",3879678,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ali Adnan Kadhim Al Tameemi,8191.0,Left Wing Back,98,Udinese,230,['1ab3eeb9-7b93-4bbb-a8b4-ded516f8700a'],7,,,,,,,,,,,,,,,,,Udinese,230,00:40:07.689,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f3b8347-b0bc-4689-a0d1-c2370b945a1a,1585,,,"[61.5, 24.6]",3879678,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,98,Udinese,230,['6fb6d2bc-42e9-41b2-a4a6-5b15bc70b7b1'],8,,,,,,,,,,,,,,,,,Udinese,230,00:40:08.130,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2714cd95-ca93-4f43-98e3-8063fbdce4dd,1589,,,"[62.8, 30.2]",3879678,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Francesco Lodi,40367.0,Center Defensive Midfield,98,Udinese,230,['92d6554d-47e0-4f78-8e94-fb2b8f69f9b2'],10,,,,,,,,,,,,,,,,,Udinese,230,00:40:10.817,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004b5344-9273-4e8c-a44d-d90e9e081b86,1594,,,"[85.2, 20.1]",3879678,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Bruno Miguel Borges Fernandes,5204.0,Left Center Midfield,98,Udinese,230,['bce5cf18-a370-4c9d-ae1a-f7c436837ddd'],13,,,,,,,,,,,,,,,,,Udinese,230,00:40:13.099,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe13d397-1841-4259-bb5f-62452d9111ce,1598,,,"[98.6, 31.5]",3879678,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Stipe Perica,7805.0,Right Center Forward,98,Udinese,230,['e676176c-574a-49f8-9fa0-2b71e9c12e08'],15,,,,,,,,,,,,,,,,,Udinese,230,00:40:15.276,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7ffc352-0ad1-422a-aa09-7b7066195e12,1603,,,"[69.7, 7.7]",3879678,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,99,Udinese,230,['cd8f4764-84b8-4785-b1cb-604612739307'],26,,,,,,,,,,,,,,,,,Udinese,230,00:40:26.968,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a20b41d-18e5-4125-80df-1a05cb3d3483,1605,,,"[70.7, 57.9]",3879678,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iván Rodrigo Piris Leguizamón,46670.0,Right Center Back,99,Udinese,230,['b19c09a8-7754-43f1-8c91-a35577862978'],30,,,,,,,,,,,,,,,,,Udinese,230,00:40:30.781,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5c454b0-7338-459a-ac57-860fc32912c3,1608,,,"[95.5, 62.5]",3879678,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cyril Théréau,8272.0,Left Center Forward,99,Udinese,230,['39d25bea-a0a9-407e-afe9-620d43d69240'],38,,,,,,,,,,,,,,,,,Udinese,230,00:40:38.416,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732d5691-6164-403a-b00b-89b4a5d33b6e,1610,,,"[60.3, 16.1]",3879678,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Raffaele Bianco,352172.0,Left Defensive Midfield,100,Carpi,1683,['818a0d93-bcfa-4de5-97cc-ac9a96da90a4'],0,,,,,,,,,,,,,,,,,Carpi,1683,00:41:00.523,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000fa21-7a44-4c52-a07c-c7b819497ef2,1612,,,"[73.1, 17.8]",3879678,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lorenzo Lollo,30829.0,Center Attacking Midfield,100,Carpi,1683,['a13d7ee6-202f-47bc-8fa9-f1967c319974'],1,,,,,,,,,,,,,,,,,Carpi,1683,00:41:01.526,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9be28ed4-c6ab-42f1-9abb-03bc037aeb4a,1616,,,"[79.0, 14.4]",3879678,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jerry Uche Mbakogu,32608.0,Center Forward,100,Carpi,1683,['8952c2e4-f112-4dd7-be4e-3fa09bda02fa'],2,,,,,,,,,,,,,,,,,Carpi,1683,00:41:02.587,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674daf58-255d-4248-986a-66d379841eb2,1621,,,"[66.1, 59.6]",3879678,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cyril Théréau,8272.0,Left Center Forward,101,Udinese,230,['d3d866d1-732b-43d9-b257-0f171e6cfcb6'],9,,,,,,,,,,,,,,,,,Udinese,230,00:41:09.230,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2984b9a-f1fb-49e0-a3f2-0abf33d5abfe,1624,,,"[57.7, 56.2]",3879678,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesco Lodi,40367.0,Center Defensive Midfield,101,Udinese,230,"['5e740838-3fcb-49c1-8117-602f59c88d69', 'd57af2aa-2f46-444f-9d4c-6e7579c321cb']",10,,,,,,,,,,,,,,,,,Udinese,230,00:41:10.523,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84f4ea75-8863-467e-9010-fa6cae3446d6,1627,,,"[66.5, 44.1]",3879678,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emmanuel Agyemang-Badu,24722.0,Right Center Midfield,101,Udinese,230,['8b7dbb94-a816-4abd-9d8e-9b6368c2794a'],11,,,,,,,,,,,,,,,,,Udinese,230,00:41:11.288,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abf1af2e-be7e-4cd9-94b9-15915a96d4e2,1633,,,"[52.6, 19.7]",3879678,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raffaele Bianco,352172.0,Left Defensive Midfield,102,Carpi,1683,['bff86136-3d7b-450c-b040-872ca19277cd'],13,,,,,,,,,,,,,,,,,Carpi,1683,00:41:13.851,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aeb2507b-6da5-478b-8d80-b87fadc11d93,1636,,,"[60.7, 1.2]",3879678,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Di Gaudio,11502.0,Left Wing,102,Carpi,1683,['8ff36343-640d-4096-be9c-6722e9200c9e'],15,,,,,,,,,,,,,,,,,Carpi,1683,00:41:15.792,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d068c0f-b20e-40b0-9574-60b3864414cd,1641,,,"[46.6, 2.7]",3879678,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gaetano Letizia,7114.0,Left Back,102,Carpi,1683,"['81d41f76-2c0d-436a-afe3-f2f86f2cbb0c', '92aa6588-3ac9-4983-aec8-56fd9eea3767']",17,,,,,,,,,,,,,,,,,Carpi,1683,00:41:17.965,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f63af67-c907-4659-aef1-495a892a087b,1643,,,"[71.2, 1.8]",3879678,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Di Gaudio,11502.0,Left Wing,102,Carpi,1683,['c1e61bd4-d961-4f76-be31-f3200621bca5'],20,,,,,,,,,,,,,,,,,Carpi,1683,00:41:20.643,Ball Receipt*,
