50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.542315,,,,,,,,,,,,2d83a083-1c93-4fa5-ba07-ebda37853e80,3595,,"[85.1, 53.0]",3879591,92,,,,,0.8184987,,Left Foot,,,,"[99.7, 68.6]",Ground Pass,,21.36633,,,,,Gregoire Defrel,7457.0,,,,,,2,Regular Play,Francesco Magnanelli,7127.0,Center Defensive Midfield,211,Sassuolo,232,['050e61d3-3c9e-44a7-85c6-e4dddf219b94'],55,,,,,,,,,,,,,,,,Sassuolo,232,00:47:55.791,Pass,
,,,,,,,,,,,,,,,,0.474942,,,,,,,,,,,,412713d9-2c1a-4487-b67a-5f564538e29f,3598,,"[112.7, 55.3]",3879591,92,,,,,-1.670465,,Left Foot,True,,,"[111.7, 45.3]",Ground Pass,,10.049875,,,Incomplete,,Nicola Sansone,6859.0,,,,,,2,Regular Play,Gregoire Defrel,7457.0,Center Forward,211,Sassuolo,232,"['6acb9b2e-63e7-4b69-b9d4-c37d6d6e2d0b', '82e36b21-b370-4a3a-a1c7-a0026c843f70']",59,,,,,,,,,,,,,,,,Sassuolo,232,00:47:59.978,Pass,
,,,,,,,,,,,,,,,,1.837943,,,,,,,,,,,,c5889b5e-6bce-4639-86de-b99d730ca26f,3605,,"[3.8, 0.1]",3879591,93,,,,,0.16991434,,,,,,"[24.2, 3.6]",Low Pass,,20.698067,,,,,Álvaro Borja Morata Martín,3477.0,,,,,Throw-in,2,From Throw In,Paul Pogba,20004.0,Left Center Midfield,212,Juventus,224,['0c305a83-59fd-4a98-b9a1-28ee07f51ed4'],14,,,,,,,,,,,,,,,,Juventus,224,00:48:14.987,Pass,
,,,,,,,,,,,,,,,,1.938487,,,,,,,,,,,,e30b0e5e-e8b6-48b7-8669-77d7bc85f3a5,3612,,"[23.5, 7.7]",3879591,93,,,,,1.8741763,,Left Foot,,,,"[16.3, 30.7]",Ground Pass,,24.100622,,,,,Gianluigi Buffon,6949.0,,,,,Free Kick,2,From Free Kick,Alex Sandro Lobo Silva,6945.0,Left Back,213,Juventus,224,['79a79490-1c2f-46ac-98b5-eb32457ed6a6'],27,,,,,,,,,,,,,,,,Juventus,224,00:48:27.858,Pass,
,,,,,,,,,,,,,,,,2.182556,,,,,,,,,,,,c09f3f64-0db4-444d-93fc-fbf2dcb61a8b,3616,,"[51.8, 69.0]",3879591,93,,,,,-0.68636423,,Right Foot,,,,"[86.1, 40.9]",High Pass,,44.340725,,,Incomplete,,Simone Zaza,6584.0,,,,,,2,From Free Kick,Gianluigi Buffon,6949.0,Goalkeeper,213,Juventus,224,"['1da8b9dd-41ff-4ecb-b36b-8289c499993f', 'cecc74ba-3214-41a1-bea9-b7ed09c654bb']",38,,,,,,,,,,,,,,,,Juventus,224,00:48:38.883,Pass,
,,,,,,,,,,,,,,,,0.737178,,,,,,,,,,,,dc8cedfd-4c51-4121-a445-adb941832965,3622,,"[41.2, 43.3]",3879591,93,,,,,-0.9357696,,Right Foot,,,,"[44.0, 39.5]",Ground Pass,,4.7201695,,,,,Simone Missiroli,7113.0,,,,,Recovery,2,From Free Kick,Nicola Sansone,6859.0,Right Wing,213,Juventus,224,['c6ce4b39-34a6-42c6-91ae-ef01fb1ea508'],46,,,,,,,,,,,,,,,,Sassuolo,232,00:48:46.030,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,af7beedd-6074-46eb-8b96-0509b01759cf,6,,"[58.8, 43.1]",3879591,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Simone Missiroli,7113.0,Right Center Midfield,2,Sassuolo,232,['7e7c9930-d465-45c8-82fc-bb6f14534468'],1,,,,,,,,,,,,,,,,Sassuolo,232,00:00:01.370,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7c09c26-b0c6-49d8-8428-150ec582eb2e,9,,"[47.1, 47.6]",3879591,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Francesco Magnanelli,7127.0,Center Defensive Midfield,2,Sassuolo,232,['1c5abf20-cf2e-4748-bd8d-8b12aefd2b13'],3,,,,,,,,,,,,,,,,Sassuolo,232,00:00:03.385,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7326f909-324a-4ceb-9cd1-3fdefd2df9e5,12,,"[34.7, 29.8]",3879591,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Francesco Acerbi,7119.0,Left Center Back,2,Sassuolo,232,['7c70f661-177c-4a3b-8cde-32b3100e80d8'],6,,,,,,,,,,,,,,,,Sassuolo,232,00:00:06.068,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7457330-1f29-4793-9083-5dbd7f2986aa,16,,"[5.2, 42.2]",3879591,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gianluca Pegolo,7123.0,Goalkeeper,2,Sassuolo,232,['cf0ebb59-a7bc-4cdd-9f22-acd1e88d39c8'],8,,,,,,,,,,,,,,,,Sassuolo,232,00:00:08.610,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,1cc67597-df2b-426e-b6ca-923f6f539ef6,21,,"[42.9, 23.7]",3879591,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Davide Biondini,10030.0,Left Center Midfield,2,Sassuolo,232,['5927d4ab-2c5d-4d00-b0a0-a571e2a6f804'],13,,,,,,,,,,,,,,,,Sassuolo,232,00:00:13.674,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd1f91a2-b5ed-455f-bee5-8414a259db53,25,,"[89.8, 50.3]",3879591,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,2,Sassuolo,232,['088f4c91-7638-40ce-bc72-42014ffe6e09'],15,,,,,,,,,,,,,,,,Juventus,224,00:00:15.923,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef489f1a-ab77-4a68-b51b-0bd1f733068f,30,,"[31.3, 8.9]",3879591,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Federico Peluso,7118.0,Left Back,2,Sassuolo,232,['ced5ac99-d51c-4381-aef8-cb1b76f90eca'],25,,,,,,,,,,,,,,,,Sassuolo,232,00:00:25.816,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,0debfca6-371f-46b7-82f6-2f2a83873767,34,,"[49.5, 10.6]",3879591,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Nicola Sansone,6859.0,Left Wing,2,Sassuolo,232,['be6fe254-0885-4423-a904-5e04d74c466f'],26,,,,,,,,,,,,,,,,Sassuolo,232,00:00:26.209,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,c1df6a06-d650-4f15-83d4-921e1dba982d,38,,"[33.0, 7.5]",3879591,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Federico Peluso,7118.0,Left Back,2,Sassuolo,232,['85c147f7-54ac-4daf-833f-c9e2775fffc4'],28,,,,,,,,,,,,,,,,Sassuolo,232,00:00:28.830,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9712679-d802-4151-b5cb-bdb866acb91d,42,,"[77.9, 62.2]",3879591,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Lemina,3951.0,Left Defensive Midfield,3,Juventus,224,['9c907afa-5985-4b9a-ab03-9fe10f382acc'],30,,,,,,,,,,,,,,,,Juventus,224,00:00:30.697,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f22cb6e-b712-42d1-9bd3-b90b84812862,44,,"[86.9, 73.9]",3879591,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefano Sturaro,7013.0,Right Defensive Midfield,3,Juventus,224,['0eb261e2-3e92-49e8-8099-8053495e6703'],31,,,,,,,,,,,,,,,,Juventus,224,00:00:31.714,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,68e9463b-ec82-4ae4-bfd4-0717fdc2b0a2,47,,"[79.4, 73.1]",3879591,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Guillermo Cuadrado Bello,5689.0,Right Midfield,3,Juventus,224,['9a47c753-b23d-4aea-ad17-6b9577b7e023'],34,,,,,,,,,,,,,,,,Juventus,224,00:00:34.108,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ad5d051-94a6-431a-b3ac-435dda6483fe,50,,"[55.5, 73.4]",3879591,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Barzagli,6943.0,Right Back,3,Juventus,224,['28ecee84-55af-4c3b-889a-777018507a5d'],36,,,,,,,,,,,,,,,,Juventus,224,00:00:36.572,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc2fa7a-cec1-4c0e-bbb8-e64069b67ffc,53,,"[38.5, 47.4]",3879591,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Bonucci,7173.0,Right Center Back,3,Juventus,224,['d2227da1-241b-4c7e-a289-a2833ae4dddf'],38,,,,,,,,,,,,,,,,Juventus,224,00:00:38.609,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,bbdacc97-35c9-4652-8474-aeba877e21c5,57,,"[84.0, 20.1]",3879591,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Mandžukić,5472.0,Left Center Forward,3,Juventus,224,['7bacffe4-fd6c-48f8-aa8e-aa5c04b70a5e'],45,,,,,,,,,,,,,,,,Juventus,224,00:00:45.097,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb4a9db3-c9d7-4ceb-8007-8cf4c12f0297,62,,"[99.3, 5.8]",3879591,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alex Sandro Lobo Silva,6945.0,Left Back,3,Juventus,224,['046cfbe2-8944-48ce-b941-2eccf7ea25a3'],50,,,,,,,,,,,,,,,,Juventus,224,00:00:50.366,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f4ab486-7119-46ef-ab28-3879cd96a208,65,,"[88.6, 10.4]",3879591,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,20004.0,Left Midfield,3,Juventus,224,['34b999fb-fae0-466b-816b-2ba6c0efa608'],52,,,,,,,,,,,,,,,,Juventus,224,00:00:52.493,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,a0ec50da-b430-4f6a-80ea-60d122c71daf,69,,"[110.2, 43.0]",3879591,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefano Sturaro,7013.0,Right Defensive Midfield,3,Juventus,224,['4c8fbc76-466f-49f2-acfc-cfc9bcc137b9'],55,,,,,,,,,,,,,,,,Juventus,224,00:00:55.124,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,1085113f-ec71-459d-bc99-0eb78c9f9e4c,72,,"[117.0, 27.2]",3879591,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Juan Guillermo Cuadrado Bello,5689.0,Right Midfield,4,Juventus,224,['3b6879e0-bd6e-4f51-99b9-da99c94d9dc0'],38,,,,,,,,,,,,,,,,Juventus,224,00:01:38.504,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,ac37da05-1633-427c-8a04-c6f6230752e6,75,,"[110.7, 39.1]",3879591,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Leonardo Bonucci,7173.0,Right Center Back,5,Juventus,224,['51ffb94d-1993-4c31-99a0-5cb23dd9f03b'],6,,,,,,,,,,,,,,,,Juventus,224,00:02:06.382,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7393a9ef-67f0-4bbe-ba04-ac1fea86152f,84,,"[71.1, 2.9]",3879591,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,6,Juventus,224,"['824a377c-5043-4cbc-bafb-1abcbe3250b4', '86caef3c-16ac-4615-9a0c-e37d37a1f1c4']",24,,,,,,,,,,,,,,,,Juventus,224,00:02:24.205,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a78af862-ff2d-49d5-8b24-5a2cc9172a6c,86,,"[62.6, 1.9]",3879591,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alex Sandro Lobo Silva,6945.0,Left Back,6,Juventus,224,['a7d2850c-0271-4f97-bb6f-b48fee9918ca'],25,,,,,,,,,,,,,,,,Juventus,224,00:02:25.326,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,567b329d-07d5-4513-93b7-52906d356ffb,89,,"[40.2, 2.4]",3879591,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giorgio Chiellini,6954.0,Left Center Back,6,Juventus,224,['bb9c18b3-f55d-46b8-99b4-bd7edb6d891e'],26,,,,,,,,,,,,,,,,Juventus,224,00:02:26.977,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9ac3629-05d8-4f15-85f1-02ed93b69ead,92,,"[28.3, 25.7]",3879591,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leonardo Bonucci,7173.0,Right Center Back,6,Juventus,224,['5b6234d5-70ea-4846-a7ea-2bb7f6886822'],30,,,,,,,,,,,,,,,,Juventus,224,00:02:30.330,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef72fefd-e641-44d6-ba9d-ddc466e1d46f,95,,"[35.4, 12.8]",3879591,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giorgio Chiellini,6954.0,Left Center Back,6,Juventus,224,['dbe7f1b4-bc39-44de-884b-b006e0abf4d6'],33,,,,,,,,,,,,,,,,Juventus,224,00:02:33.086,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed80d48b-fd2a-46a7-8028-bede115f134e,98,,"[33.2, 31.3]",3879591,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leonardo Bonucci,7173.0,Right Center Back,6,Juventus,224,['399b9af7-2856-4b63-9905-bf6aeecdbcca'],36,,,,,,,,,,,,,,,,Juventus,224,00:02:36.384,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0a93362-78b2-4d1f-9a4a-b0f0ef1d5811,101,,"[53.1, 43.2]",3879591,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mario Lemina,3951.0,Left Defensive Midfield,6,Juventus,224,['585baebc-d382-4706-b7a9-d06f0fbc1fad'],39,,,,,,,,,,,,,,,,Juventus,224,00:02:39.742,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f11d8ae2-f51b-467f-b36c-a42bf522f81b,104,,"[49.0, 13.6]",3879591,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giorgio Chiellini,6954.0,Left Center Back,6,Juventus,224,['bac9c99d-a13d-4b95-93fb-36cc0c3bd69a'],43,,,,,,,,,,,,,,,,Juventus,224,00:02:43.116,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,377924d6-4e3c-4eae-b553-59d5e2c4c7cc,108,,"[69.9, 1.9]",3879591,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alex Sandro Lobo Silva,6945.0,Left Back,6,Juventus,224,"['51e34cc7-61af-4b73-b89d-38ba52b38cca', 'f9403878-b2e8-45b2-b293-5c7033ba932f']",45,,,,,,,,,,,,,,,,Juventus,224,00:02:45.145,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1f2a544-4634-42c0-a0c3-cb132d7aff8e,111,,"[85.0, 4.8]",3879591,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mario Mandžukić,5472.0,Left Center Forward,6,Juventus,224,['5736b056-e8ba-4d81-adb3-79b4d1f9852f'],46,,,,,,,,,,,,,,,,Juventus,224,00:02:46.864,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3631911-db17-4bb2-8b6c-47e9083933d4,117,,"[75.2, 3.4]",3879591,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giorgio Chiellini,6954.0,Left Center Back,7,Juventus,224,['a488bcea-2679-48d3-ba87-239e5ef09858'],57,,,,,,,,,,,,,,,,Juventus,224,00:02:57.296,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,984d148e-aac3-4650-966a-8903800f52ce,121,,"[80.3, 14.1]",3879591,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paul Pogba,20004.0,Left Midfield,7,Juventus,224,['4991af55-f48a-4770-82ad-2d5dc4a3163c'],59,,,,,,,,,,,,,,,,Juventus,224,00:02:59.876,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cffabd3d-791b-42fb-b2e3-6c8e04244403,123,,"[55.3, 34.2]",3879591,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leonardo Bonucci,7173.0,Right Center Back,7,Juventus,224,['44da9b82-5423-4257-b809-45b406e8e3c5'],2,,,,,,,,,,,,,,,,Juventus,224,00:03:02.043,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c54880b6-03d0-4609-8e57-9be3d2542d59,127,,"[55.3, 66.8]",3879591,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrea Barzagli,6943.0,Right Back,7,Juventus,224,['26221512-ae76-44d7-b1b2-b058c7521426'],5,,,,,,,,,,,,,,,,Juventus,224,00:03:05.270,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c2115e2-712d-4141-9cb0-cc352116e3c8,131,,"[63.8, 57.8]",3879591,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stefano Sturaro,7013.0,Right Defensive Midfield,7,Juventus,224,['4aadf97f-c89d-4af5-8da5-bff2cd58f0f7'],6,,,,,,,,,,,,,,,,Juventus,224,00:03:06.468,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,8de59e92-6312-4a36-bc47-00774fca196c,133,,"[83.0, 61.2]",3879591,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Guillermo Cuadrado Bello,5689.0,Right Midfield,7,Juventus,224,['3a0981ce-48c5-4cc7-8c2a-0532a9fed294'],6,,,,,,,,,,,,,,,,Juventus,224,00:03:06.587,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,11ec2f24-49d4-4628-b56b-5e02b6fbc8cc,137,,"[67.0, 27.4]",3879591,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Floccari,6948.0,Center Forward,7,Juventus,224,['df5bcec8-1739-45a1-8ab8-800ce08dc766'],10,,,,,,,,,,,,,,,,Sassuolo,232,00:03:10.608,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,456149dc-23ee-4b7b-9c58-f1ae7f5ea190,139,,"[73.8, 20.1]",3879591,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mario Mandžukić,5472.0,Left Center Forward,7,Juventus,224,['4e037281-d267-4aa4-b07a-e07115a8c342'],12,,,,,,,,,,,,,,,,Juventus,224,00:03:12.313,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7eec6679-2396-4d47-9e2d-c0c4e38a0097,141,,"[70.6, 61.7]",3879591,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Domenico Berardi,7131.0,Right Wing,8,Sassuolo,232,['4a04a569-9886-4feb-b315-4f5f94a52a63'],13,,,,,,,,,,,,,,,,Sassuolo,232,00:03:13.881,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ed36a0c-7783-475c-b802-414ac80579bc,147,,"[78.4, 71.6]",3879591,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Simone Missiroli,7113.0,Right Center Midfield,9,Sassuolo,232,['a4fa8e68-4fed-410c-ba68-fa6096f7a459'],27,,,,,,,,,,,,,,,,Sassuolo,232,00:03:27.006,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4fcc6b5-5eae-4781-828c-2cd128790d02,151,,"[90.6, 70.2]",3879591,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Domenico Berardi,7131.0,Right Wing,9,Sassuolo,232,"['5576b5c6-61b1-494e-b573-d102d4013a55', 'ec04ac52-2b28-414f-b29d-c4e596e12055']",28,,,,,,,,,,,,,,,,Sassuolo,232,00:03:28.762,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,84d7876b-b704-44e7-87eb-e320cd18bd61,157,,"[93.5, 68.7]",3879591,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nicola Sansone,6859.0,Left Wing,10,Sassuolo,232,['25fee039-3d6c-4588-87b4-8ea38fc59434'],35,,,,,,,,,,,,,,,,Sassuolo,232,00:04:35.123,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,0357ccb1-1d2d-4234-9dba-563ae16d7076,160,,"[111.0, 43.0]",3879591,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Simone Missiroli,7113.0,Right Center Midfield,10,Sassuolo,232,['3f74b75f-09f9-4888-9166-bddfd4924038'],36,,,,,,,,,,,,,,,,Sassuolo,232,00:04:36.193,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,328edb68-e77e-4760-aaca-b441f03d2826,162,,"[24.7, 14.1]",3879591,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Guillermo Cuadrado Bello,5689.0,Right Midfield,10,Sassuolo,232,['832edb2d-d877-49a7-8077-03f44119acb2'],39,,,,,,,,,,,,,,,,Juventus,224,00:04:39.472,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,966acd0e-a0c9-4506-9c97-e8393595ab03,164,,"[63.8, 59.7]",3879591,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francesco Acerbi,7119.0,Left Center Back,10,Sassuolo,232,['db0bc1c0-5498-44b4-9666-8da3b385d498'],41,,,,,,,,,,,,,,,,Sassuolo,232,00:04:41.350,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,19e99354-9fed-458b-b64c-fc6878a1c4f5,167,,"[47.5, 30.8]",3879591,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Paolo Cannavaro,8848.0,Right Center Back,10,Sassuolo,232,['20a2eab8-3e31-45fe-b2fe-e2799fbe7942'],44,,,,,,,,,,,,,,,,Sassuolo,232,00:04:44.847,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,81f4fb02-970a-48b4-945a-bb25cd48d795,171,,"[95.7, 27.9]",3879591,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Floccari,6948.0,Center Forward,10,Sassuolo,232,['94382c0f-f6e8-4b57-9396-65fc1b74b823'],49,,,,,,,,,,,,,,,,Sassuolo,232,00:04:49.856,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e6aa018-73ec-46f7-9b23-4bc89d60206f,174,,"[9.6, 48.7]",3879591,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gianluigi Buffon,6949.0,Goalkeeper,11,Juventus,224,['0d1ad0f8-1e3a-43fd-a770-34cc69f9a401'],51,,,,,,,,,,,,,,,,Juventus,224,00:04:51.897,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019f1e6-5137-4212-a618-aea740ac9cd5,176,,"[11.1, 30.6]",3879591,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giorgio Chiellini,6954.0,Left Center Back,11,Juventus,224,['4c70778e-51f4-4ef5-a942-7a1b374e4f9b'],56,,,,,,,,,,,,,,,,Juventus,224,00:04:56.613,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f94d7e31-fc20-4849-801d-1c1c1c2f7296,178,,"[18.4, 50.8]",3879591,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Bonucci,7173.0,Right Center Back,11,Juventus,224,['21b1cf1b-082c-47b4-9694-44b0eb212237'],58,,,,,,,,,,,,,,,,Juventus,224,00:04:58.819,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c94c5afc-c0a0-430f-9ad3-ad8567000d38,180,,"[30.5, 36.9]",3879591,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Lemina,3951.0,Left Defensive Midfield,11,Juventus,224,['fd09d410-410f-417a-9f06-9e78b2938236'],3,,,,,,,,,,,,,,,,Juventus,224,00:05:03.815,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,70241eb5-462a-425b-a7cc-d6f23adcc3fe,183,,"[32.9, 60.0]",3879591,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Barzagli,6943.0,Right Back,11,Juventus,224,"['5120a79e-33d2-4147-9022-2529829e6edc', '74b32d16-7d40-4bc6-9941-c4d062afcabd']",6,,,,,,,,,,,,,,,,Juventus,224,00:05:06.105,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a7bb697-7ac1-40cd-b9b1-cb6e7d387503,185,,"[19.6, 52.2]",3879591,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Bonucci,7173.0,Right Center Back,11,Juventus,224,['f719ec44-0c91-4156-9ccc-1b6e8cdbfd2d'],7,,,,,,,,,,,,,,,,Juventus,224,00:05:07.229,Ball Receipt*,
