50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.896964,,,,,,,,,,,ecc69509-6f9b-4f86-97de-16a57fa1ff31,1781,,,"[30.9, 31.5]",3878595,47,,,,0.23846833,,Head,,"[49.0, 35.9]",,High Pass,,18.62713,,Incomplete,,Keita Baldé Diao,3145.0,,,,,,Recovery,2,From Throw In,Wesley Hoedt,3588.0,Left Center Back,105,Udinese,230,"['56337789-89f0-43a3-8f7b-85c3f0daad43', '5e1bef20-841f-42b9-91eb-078abeec4e8e', '6bc3f0a8-611f-4dcf-a033-040ff0abe78f']",48,,,,,,,,,,,,,,,,,,Lazio,236,00:02:48.264,Pass,
,,,,,,,,,,,,,,,,1.12503,,,,,,,,,,,30c219f6-5159-4e15-819e-4fdfbdef4684,1788,,,"[49.0, 34.3]",3878595,47,,,,-0.39431447,,Right Foot,,"[63.9, 28.1]",,Ground Pass,,16.138464,,,,Senad Lulić,7785.0,,,,,,Recovery,2,Regular Play,Stefano Mauri,386641.0,Center Attacking Midfield,106,Lazio,236,['a70c04c6-d2f8-4639-b855-19ab9bcca891'],51,,,,,,,,,,,,,,,,,,Lazio,236,00:02:51.873,Pass,
,,,,,,,,,,,,,,,,1.275555,,,,,,,,,,,68595613-e0bf-4167-97c6-aa3f3568393d,1791,,,"[85.6, 34.2]",3878595,47,,,,0.6043055,,Right Foot,,"[98.2, 42.9]",,Ground Pass,,15.31176,,Incomplete,,Keita Baldé Diao,3145.0,,,,,,,2,Regular Play,Senad Lulić,7785.0,Left Wing,106,Lazio,236,"['ac4edd03-e817-46ab-9348-c509b7394c32', 'd5c01c7b-58d7-4392-a056-1bb2627be8ad']",56,,,,,,,,,,,,,,,,,,Lazio,236,00:02:56.428,Pass,
,,,,,,,,,,,,,,,,1.130371,,,,,,,,,,,3f4a1f6f-98d2-43f8-b7d9-172a8d9954c9,1796,,,"[71.8, 10.1]",3878595,48,,,,0.6337334,,Left Foot,,"[85.0, 19.8]",,Ground Pass,,16.380781,,,,Senad Lulić,7785.0,,,,,,,2,Regular Play,Ştefan Daniel Radu,7778.0,Left Back,106,Lazio,236,['9de1f7c9-e48b-4531-a84b-3e13c8825a81'],5,,,,,,,,,,,,,,,,,,Lazio,236,00:03:05.403,Pass,
,,,,,,,,,,,,,,,,0.299466,,,,,,,,,,,64ddde08-1335-4b51-abe3-7f44ca6a8612,1805,,,"[42.1, 33.5]",3878595,48,,,,-2.8771043,,Right Foot,,"[37.3, 32.2]",,Ground Pass,,4.9729266,,Incomplete,,Ali Adnan Kadhim Al Tameemi,8191.0,,,,,,,2,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Left Center Midfield,106,Lazio,236,"['b7f0b407-23d2-41f6-a893-21a851c193c6', 'cf62de40-4482-4083-b654-3791fb66b619']",12,,,,,,,,,,,,,,,,,,Udinese,230,00:03:12.258,Pass,
,,,,,,,,,,,,,,,,1.484286,,,,,,,,,,,1b74017f-ee5e-4d7e-bce7-ed74b8a92393,1809,,,"[42.7, 22.8]",3878595,48,,,,-2.3903692,,Right Foot,,"[30.6, 11.5]",,Ground Pass,,16.555965,,,,Ali Adnan Kadhim Al Tameemi,8191.0,,,,,,Recovery,2,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Left Center Midfield,106,Lazio,236,"['f5cd2f46-ac29-48d1-b25b-1f1ebcd7b4e0', 'ff59e9e4-087e-4442-9ddc-1f506bb87e75']",13,,,,,,,,,,,,,,,,,,Udinese,230,00:03:13.708,Pass,True
,,,,,,,,,,,,,,,,3.918899,,,,,,,,,,,f6b599af-eb61-40d6-b009-0788450c8d69,1813,,,"[33.5, 6.2]",3878595,48,,,,-0.037164874,,Left Foot,,"[84.6, 4.3]",,High Pass,,51.13531,,Incomplete,,,,,,,,,,2,Regular Play,Ali Adnan Kadhim Al Tameemi,8191.0,Left Wing Back,106,Lazio,236,['031433ab-4f1c-4389-9456-37f1bb67ce21'],16,,,,,,,,,,,,,,,,,,Udinese,230,00:03:16.206,Pass,
,,,,,,,,,,,,,,,,1.73792,,,,,,,,,,,fabc1df5-e845-4d40-b118-29f368a848c3,1816,,,"[35.5, 75.5]",3878595,48,,,,-2.1040366,,Right Foot,,"[27.0, 61.1]",,Ground Pass,,16.721542,,,,Wesley Hoedt,3588.0,,,,,,,2,Regular Play,Maurício dos Santos Nascimento,9939.0,Right Center Back,106,Lazio,236,['66e99aab-d907-4a51-9ea3-6f2ca17c20bd'],22,,,,,,,,,,,,,,,,,,Lazio,236,00:03:22.239,Pass,
,,,,,,,,,,,,,,,,1.26183,,,,,,,,,,,41ea4967-e663-4ce5-86ff-1f427fc76638,1819,,,"[28.3, 54.2]",3878595,48,,,,-1.1215363,,Left Foot,,"[41.8, 26.2]",,Ground Pass,,31.084562,,,,Ştefan Daniel Radu,7778.0,,,,,,,2,Regular Play,Wesley Hoedt,3588.0,Left Center Back,106,Lazio,236,['186940c3-a5dd-489a-83d5-a07c47822abb'],25,,,,,,,,,,,,,,,,,,Lazio,236,00:03:25.399,Pass,
,,,,,,,,,,,,,,,,1.851431,,,,,,,,,,,e46ab2a7-0d71-46c4-9a8b-48f5fdfc5dd5,1822,,,"[50.3, 20.2]",3878595,48,,,,0.017736498,,Left Foot,,"[95.4, 21.0]",,Low Pass,,45.107094,,,,Keita Baldé Diao,3145.0,,,,,,,2,Regular Play,Ştefan Daniel Radu,7778.0,Left Back,106,Lazio,236,['668ae6be-982d-4c73-9abc-c05cb82a6820'],29,,,,,,,,,,,,,,,,,,Lazio,236,00:03:29.614,Pass,
,,,,,,,,,,,,,,,,5.87216,,,,,,,,,,,ca9320f2-ae34-4a8b-bea4-e61ab86ec21e,1825,,,"[117.1, 10.6]",3878595,48,,,,1.7896277,,Left Foot,True,"[102.6, 75.8]",,High Pass,,66.79289,,Incomplete,,,,,,True,,,,2,Regular Play,Keita Baldé Diao,3145.0,Center Forward,106,Lazio,236,['b646eaa1-d363-4893-91c4-f48b77c0bd16'],36,,,,,,,,,,,,,,,,,,Lazio,236,00:03:36.237,Pass,
,,,,,,,,,,,,,,,,0.349612,,,,,,,,,,,bbdd8653-22de-47bf-bc15-8d679e1d200d,1829,,,"[15.9, 1.0]",3878595,48,,,,2.1112158,,Right Foot,,"[15.3, 2.0]",,Low Pass,,1.1661904,,Incomplete,,,,,,,,,,2,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Left Center Midfield,107,Udinese,230,['3690ea4d-6eed-478e-82b8-361b2629c198'],42,,,,,,,,,,,,,,,,,,Udinese,230,00:03:42.691,Pass,
,,,,,,,,,,,,,,,,1.382472,,,,,,,,,,,52e4882b-6919-432f-a196-ac130a561842,1832,,,"[14.2, 2.6]",3878595,48,True,,,2.6127112,,Right Foot,,"[6.5, 7.1]",,Low Pass,,8.91852,,,,Ali Adnan Kadhim Al Tameemi,8191.0,,,,,,Recovery,2,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Left Center Midfield,108,Udinese,230,['909dd691-436b-4d59-87c5-b6cbbbf883a1'],43,,,,,,,,,,,,,,,,,,Udinese,230,00:03:43.656,Pass,
,,,,,,,,,,,,,,,,0.510004,,,,,,,,,,,ac94aaf9-81a5-4763-9872-2e11e672d342,1835,,,"[14.2, 3.0]",3878595,48,,,,0.648332,,Left Foot,,"[17.5, 5.5]",,Ground Pass,,4.1400485,,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,,2,Regular Play,Ali Adnan Kadhim Al Tameemi,8191.0,Left Wing Back,108,Udinese,230,['a75bb889-9643-44a0-af32-28ddf7554f7c'],48,,,,,,,,,,,,,,,,,,Udinese,230,00:03:48.391,Pass,
,,,,,,,,,,,,,,,,1.147169,,,,,,,,,,,97db1f42-603c-4b7c-9504-8eceb7be12db,1838,,,"[19.0, 4.8]",3878595,48,,,,-0.04874185,,Right Foot,,"[31.3, 4.2]",,Ground Pass,,12.314626,,Unknown,,Ali Adnan Kadhim Al Tameemi,8191.0,,,,,,,2,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Left Center Midfield,108,Udinese,230,['40635ba7-b257-4ed8-b788-f125431cc76c'],50,,,,,,,,,,,,,,,,,,Udinese,230,00:03:50.028,Pass,
,,,,,,,,,,,,,,,,3.432158,,,,,,,,,,,a3e99685-a713-4664-b046-84047ab05ad8,1843,,,"[31.4, 4.6]",3878595,49,True,,,0.8625577,,Right Foot,,"[67.8, 47.1]",,High Pass,,55.957214,,Incomplete,,,,,,True,,,Free Kick,2,From Free Kick,Iván Rodrigo Piris Leguizamón,46670.0,Left Center Back,109,Udinese,230,['087e1e6b-5d28-4b4c-9eb8-8c55946d07f8'],14,,,,,,,,,,,,,,,,,,Udinese,230,00:04:14.735,Pass,
,,,,,,,,,,,,,,,,1.234265,,,,,,,,,,,e8720346-5a29-46aa-a0be-0a1fd2fab464,1845,,,"[53.4, 38.1]",3878595,49,,,,2.2310245,,Left Foot,,"[46.8, 46.6]",,Ground Pass,,10.761505,,,,Maurício dos Santos Nascimento,9939.0,,,,,,,2,Regular Play,Ştefan Daniel Radu,7778.0,Left Back,110,Lazio,236,['219096e8-8b63-4b42-9363-188614970487'],19,,,,,,,,,,,,,,,,,,Lazio,236,00:04:19.152,Pass,
,,,,,,,,,,,,,,,,1.168919,,,,,,,,,,,12f1bb35-2c5c-4003-ad82-9d4c58af18f1,1848,,,"[43.4, 46.2]",3878595,49,,,,0.9624713,,Right Foot,,"[51.2, 57.4]",,Ground Pass,,13.648443,,,,Danilo Cataldi,7107.0,,,,,,,2,Regular Play,Maurício dos Santos Nascimento,9939.0,Right Center Back,110,Lazio,236,['db8e7bbf-bd65-414d-8caa-8920f5041258'],20,,,,,,,,,,,,,,,,,,Lazio,236,00:04:20.626,Pass,
,,,,,,,,,,,,,,,,0.331326,,,,,,,,,,,ccddb695-e342-48ca-ac60-a170deca9be0,1851,,,"[54.4, 57.7]",3878595,49,,,,-0.042830933,,Right Foot,,"[61.4, 57.4]",,Ground Pass,,7.006426,,Incomplete,,Stefano Mauri,386641.0,,,,,,,2,Regular Play,Danilo Cataldi,7107.0,Right Defensive Midfield,110,Lazio,236,"['be69933d-7c83-4a75-a83a-7441423f37d4', 'c14d4306-e1ec-409b-8f90-ad45d994fa25']",23,,,,,,,,,,,,,,,,,,Lazio,236,00:04:23.538,Pass,
,,,,,,,,,,,,,,,,0.904026,,,,,,,,,,,9bf10951-e0ab-4fc3-aa8b-27878535ff0d,1854,,,"[50.0, 57.7]",3878595,49,,,,1.4082228,,Right Foot,,"[53.1, 76.6]",,Ground Pass,,19.152546,,,,Dušan Basta,8443.0,,,,,,Recovery,2,Regular Play,Danilo Cataldi,7107.0,Right Defensive Midfield,110,Lazio,236,['f14f1da7-c874-4cb0-8441-08f238832136'],25,,,,,,,,,,,,,,,,,,Lazio,236,00:04:25.222,Pass,
,,,,,,,,,,,,,,,,1.089276,,,,,,,,,,,e5fc1c89-3be5-4521-b2b3-e226ce56c69a,1857,,,"[52.6, 76.9]",3878595,49,,,,-2.0100586,,Right Foot,,"[48.7, 68.6]",,Ground Pass,,9.170606,,,,Danilo Cataldi,7107.0,,,,,,,2,Regular Play,Dušan Basta,8443.0,Right Back,110,Lazio,236,['62763143-01cf-4e0b-8dae-da46ddb267a1'],28,,,,,,,,,,,,,,,,,,Lazio,236,00:04:28.491,Pass,
,,,,,,,,,,,,,,,,1.555771,,,,,,,,,,,f3899f05-942a-49e2-8c97-20433ea81067,1860,,,"[48.7, 68.6]",3878595,49,,,,-2.4769907,,Right Foot,,"[39.0, 61.0]",,Ground Pass,,12.322743,,,,Maurício dos Santos Nascimento,9939.0,,,,,,,2,Regular Play,Danilo Cataldi,7107.0,Right Defensive Midfield,110,Lazio,236,['6c8c429c-60ce-419b-a23b-34d4f3f85bbb'],30,,,,,,,,,,,,,,,,,,Lazio,236,00:04:30.895,Pass,
,,,,,,,,,,,,,,,,1.168754,,,,,,,,,,,1f9a1037-cb3a-4ea2-984f-6ab1f796ca17,1863,,,"[40.3, 61.7]",3878595,49,,,,-1.4173362,,Right Foot,,"[44.6, 33.9]",,Ground Pass,,28.130589,,,,Wesley Hoedt,3588.0,,,,,,,2,Regular Play,Maurício dos Santos Nascimento,9939.0,Right Center Back,110,Lazio,236,['16fb8ab5-6307-4cde-be3c-ee5a049a1c8c'],32,,,,,,,,,,,,,,,,,,Lazio,236,00:04:32.468,Pass,
,,,,,,,,,,,,,,,,2.399919,,,,,,,,,,,4bf0d20c-ccab-4e44-bd0b-94c62656ebf3,1866,,,"[48.2, 26.1]",3878595,49,,,,1.2071542,,Left Foot,,"[67.0, 75.5]",,High Pass,,52.85641,,,,Dušan Basta,8443.0,,,True,,,,2,Regular Play,Wesley Hoedt,3588.0,Left Center Back,110,Lazio,236,['997cdb0f-07c7-496a-bbad-f5bc2fe5016d'],36,,,,,,,,,,,,,,,,,,Lazio,236,00:04:36.896,Pass,
,,,,,,,,,,,,,,,,0.59372,,,,,,,,,,,aa403c17-a864-4de9-a8f0-c57c6da7476b,1882,,,"[100.8, 60.2]",3878595,49,,,,-0.14784937,,Right Foot,,"[105.5, 59.5]",,Ground Pass,,4.7518415,,Incomplete,,,,,,,,,,2,Regular Play,Keita Baldé Diao,3145.0,Center Forward,110,Lazio,236,"['1694ea53-decb-4f96-869c-0077c7966482', 'b2b320c9-455e-4f9e-bc00-7ab3310a3f61']",51,,,,,,,,,,,,,,,,,,Lazio,236,00:04:51.128,Pass,True
,,,,,,,,,,,,,,,,2.137827,,,,,,,,,,,5ad933d9-faaa-4b6a-82e8-2fe0987cf63d,1888,,,"[6.0, 44.0]",3878595,50,True,,,-0.76312137,,Right Foot,,"[45.0, 6.7]",,High Pass,,53.965637,,Unknown,,,,,,,,,Goal Kick,2,From Goal Kick,Orestis Karnezis,3742.0,Goalkeeper,111,Udinese,230,,15,,,,,,,,,,,,,,,,,,Udinese,230,00:05:15.324,Pass,
,,,,,,,,,,,,,,,,1.05769,,,,,,,,,,,0fc257e5-b326-44c2-8317-697f7067f12d,1891,,,"[46.8, 7.2]",3878595,50,True,,,2.540138,,Right Foot,,"[41.7, 10.7]",,Ground Pass,,6.185467,,,,Iván Rodrigo Piris Leguizamón,46670.0,,,,,,Free Kick,2,From Free Kick,Bruno Miguel Borges Fernandes,5204.0,Left Center Midfield,112,Udinese,230,['ede2abcf-08c2-445b-94e1-0efafaab909f'],29,,,,,,,,,,,,,,,,,,Udinese,230,00:05:29.862,Pass,
,,,,,,,,,,,,,,,,3.361135,,,,,,,,,,,532f1666-2798-4a0a-b14d-44a5f7476bf7,1893,,,"[42.3, 9.5]",3878595,50,,,,2.4970732,,Right Foot,,"[10.9, 33.1]",,Ground Pass,,39.28002,,,,Orestis Karnezis,3742.0,,,,,,,2,From Free Kick,Iván Rodrigo Piris Leguizamón,46670.0,Left Center Back,112,Udinese,230,['4ee9bd9f-1753-4cf9-8c25-ca432a63e885'],32,,,,,,,,,,,,,,,,,,Udinese,230,00:05:32.814,Pass,
,,,,,,,,,,,,,,,,2.620841,,,,,,,,,,,ad8b5852-828b-46ec-aeb9-f6f1bcd33a14,1896,,,"[10.2, 34.8]",3878595,50,,,,-0.07664954,,Right Foot,,"[72.7, 30.0]",,High Pass,,62.684048,,Incomplete,,,,,,,,,,2,From Free Kick,Orestis Karnezis,3742.0,Goalkeeper,112,Udinese,230,['a28b8b03-e2e9-44f0-9267-61530c50f43c'],36,,,,,,,,,,,,,,,,,,Udinese,230,00:05:36.581,Pass,
,,,,,,,,,,,,,,,,1.368134,,,,,,,,,,,a28b8b03-e2e9-44f0-9267-61530c50f43c,1897,,,"[47.4, 50.1]",3878595,50,,,,0.347767,,Head,,"[55.4, 53.0]",,High Pass,,8.509406,,,,Danilo Cataldi,7107.0,,,,,,Recovery,2,Regular Play,Maurício dos Santos Nascimento,9939.0,Right Center Back,113,Lazio,236,"['6bdbbe72-b081-49c1-b5fa-a83504090c1d', 'ad8b5852-828b-46ec-aeb9-f6f1bcd33a14']",39,,,,,,,,,,,,,,,,,,Lazio,236,00:05:39.202,Pass,
,,,,,,,,,,,,,,,,0.958928,,,,,,,,,,,17ce99e8-514a-4133-a4be-6e5682db3d31,1900,,,"[68.6, 53.9]",3878595,50,,,,-1.1841475,,Right Foot,,"[74.3, 39.9]",,Ground Pass,,15.115886,,,,Stefano Mauri,386641.0,,,,,,,2,Regular Play,Danilo Cataldi,7107.0,Right Defensive Midfield,113,Lazio,236,['e6429b1c-9f7b-4610-b70f-fda8f3aff245'],42,,,,,,,,,,,,,,,,,,Lazio,236,00:05:42.861,Pass,
,,,,,,,,,,,,,,,,2.357677,,,,,,,,,,,233d3dcb-0612-4c8d-b50c-9d6f03818003,1906,,,"[75.9, 46.2]",3878595,50,True,,,-0.5443449,,Right Foot,,"[105.8, 28.1]",,Ground Pass,,34.95168,,,,Keita Baldé Diao,3145.0,,,,,,Free Kick,2,From Free Kick,Danilo Cataldi,7107.0,Right Defensive Midfield,114,Lazio,236,['e521afa2-84cd-4ecc-9ee9-b01c76908166'],56,,,,,,,,,,,,,,,,,,Lazio,236,00:05:56.541,Pass,
,,,,,,,,,,,,,,,,0.536985,,,,,,,,,,,fd460620-0a05-4f6b-b5d6-d22ad7316299,1909,,,"[101.6, 25.8]",3878595,50,,,,3.004006,,Right Foot,,"[95.1, 26.7]",,Ground Pass,,6.5620117,,Incomplete,,Ştefan Daniel Radu,7778.0,,,,,,,2,From Free Kick,Keita Baldé Diao,3145.0,Center Forward,114,Lazio,236,"['052ab29e-76a4-4aa0-a1d7-bc3b60d5063b', '74a1d586-e9bc-4723-b3b8-a30ccb85242b', 'f47efd63-8bde-4085-9fe3-293d988526c5']",59,,,,,,,,,,,,,,,,,,Lazio,236,00:05:59.042,Pass,True
,,,,,,,,,,,,,,,,0.174505,,,,,,,,,,,682e7efe-0f28-4d7e-85c4-76129d0a980e,1914,,,"[36.6, 59.6]",3878595,51,,,,0.8960554,,Right Foot,,"[37.4, 60.6]",,Ground Pass,,1.2806249,,Incomplete,,,,,,,,,,2,Regular Play,Panagiotis Giorgios Kone,33529.0,Right Center Midfield,115,Udinese,230,"['2c380848-fa62-4b31-9790-21099e90c467', 'c6a1f0a2-9468-4af9-8b2f-872bbb56fdf8']",2,,,,,,,,,,,,,,,,,,Udinese,230,00:06:02.296,Pass,True
,,,,,,,,,,,,,,,,0.716992,,,,,,,,,,,f91d62d5-17de-4718-814c-7c41182ae67d,1919,,,"[76.7, 68.8]",3878595,51,,,,-0.53938323,,Right Foot,,"[90.9, 60.3]",,Ground Pass,,16.549622,,Incomplete,,Duván Esteban Zapata Banguera,7017.0,,,,,,,2,Regular Play,Edenílson Andrade dos Santos,25116.0,Right Wing Back,115,Udinese,230,"['1839b679-89a4-4fb1-b8a7-dd87aadb1299', '95ebb0e2-ef79-4c5e-b708-d6ae6d8f74d5']",7,,,,,,,,,,,,,,,,,,Udinese,230,00:06:07.753,Pass,
,,,,,,,,,,,,,,,,0.733884,,,,,,,,,,,918de38f-b7b3-4c29-93ff-c7bb85a8491a,1927,,,"[44.3, 21.4]",3878595,51,,,,-1.1222991,,Left Foot,,"[50.7, 8.1]",,Ground Pass,,14.759743,,,,Senad Lulić,7785.0,,,,,,,2,Regular Play,Wesley Hoedt,3588.0,Left Center Back,115,Udinese,230,"['be9a13c5-2383-4c08-8920-34fff08a4a7d', 'cc2246db-621b-4855-a848-2695648aeade']",14,,,,,,,,,,,,,,,,,,Lazio,236,00:06:14.499,Pass,True
,,,,,,,,,,,,,,,,0.952748,,,,,,,,,,,e47e8bff-dd38-4796-93d1-e6362a94b2e0,1931,,,"[69.5, 80.0]",3878595,51,,,,-1.0824624,,,,"[76.3, 67.2]",,Low Pass,,14.494137,,,,Panagiotis Giorgios Kone,33529.0,,,,,,Throw-in,2,From Throw In,Edenílson Andrade dos Santos,25116.0,Right Wing Back,116,Udinese,230,['9f24abde-9c0a-4c6c-9237-777a9b621331'],36,,,,,,,,,,,,,,,,,,Udinese,230,00:06:36.215,Pass,
,,,,,,,,,,,,,,,,0.989588,,,,,,,,,,,00dddf27-6019-4711-b073-d9d25566fa36,1934,,,"[75.8, 69.5]",3878595,51,,,,2.425849,,Other,,"[68.9, 75.5]",,Low Pass,,9.14385,,,,Edenílson Andrade dos Santos,25116.0,,,,,,,2,From Throw In,Panagiotis Giorgios Kone,33529.0,Right Center Midfield,116,Udinese,230,['45069f69-0919-40c0-a4cc-3b865dd907e2'],37,,,,,,,,,,,,,,,,,,Udinese,230,00:06:37.392,Pass,
,,,,,,,,,,,,,,,,0.536419,,,,,,,,,,,30d6535d-b38e-463f-84e3-59d42b68423a,1938,,,"[66.2, 76.0]",3878595,51,,,,0.044089057,,Right Foot,,"[73.0, 76.3]",,Low Pass,,6.8066144,,,,Panagiotis Giorgios Kone,33529.0,,,,,,,2,From Throw In,Edenílson Andrade dos Santos,25116.0,Right Wing Back,116,Udinese,230,['416af5eb-795f-496e-a28e-441025b8a46a'],39,,,,,,,,,,,,,,,,,,Udinese,230,00:06:39.070,Pass,
,,,,,,,,,,,,,,,,0.597205,,,,,,,,,,,bdf997b8-5885-4123-8049-7cf804b9ea0e,1941,,,"[73.0, 76.3]",3878595,51,,,,-1.9496276,,Right Foot,,"[68.9, 66.0]",,Low Pass,,11.086027,,,,Edenílson Andrade dos Santos,25116.0,,,,,,,2,From Throw In,Panagiotis Giorgios Kone,33529.0,Right Center Midfield,116,Udinese,230,['171cdbeb-f409-40e6-9271-1ef5286fddd2'],39,,,,,,,,,,,,,,,,,,Udinese,230,00:06:39.773,Pass,
,,,,,,,,,,,,,,,,0.980576,,,,,,,,,,,36702ad0-393f-49e6-b53b-5711eaf3f731,1944,,,"[71.1, 65.9]",3878595,51,,,,-1.9062446,,Right Foot,,"[67.3, 55.0]",,Ground Pass,,11.543396,,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,,2,From Throw In,Edenílson Andrade dos Santos,25116.0,Right Wing Back,116,Udinese,230,['a0932d28-b3bb-4e7c-9481-4e99d57ff7d4'],41,,,,,,,,,,,,,,,,,,Udinese,230,00:06:41.794,Pass,
,,,,,,,,,,,,,,,,1.319429,,,,,,,,,,,17beb058-79b3-48fe-a172-1c1d5ad30158,1947,,,"[67.9, 54.7]",3878595,51,,,,-0.6699715,,Right Foot,,"[98.7, 30.3]",,High Pass,,39.293766,,Incomplete,,,,,,,,,,2,From Throw In,Bruno Miguel Borges Fernandes,5204.0,Left Center Midfield,116,Udinese,230,['8e648b01-5a42-410f-865a-8a2732676745'],42,,,,,,,,,,,,,,,,,,Udinese,230,00:06:42.815,Pass,
,,,,,,,,,,,,,,,,1.660621,,,,,,,,,,,8e648b01-5a42-410f-865a-8a2732676745,1948,,,"[21.4, 49.8]",3878595,51,,,,-0.14736149,,Head,,"[34.2, 47.9]",,Low Pass,,12.940248,,,,Stefano Mauri,386641.0,,,,,,Recovery,2,Regular Play,Dušan Basta,8443.0,Right Back,117,Lazio,236,"['17beb058-79b3-48fe-a172-1c1d5ad30158', 'b1c6b4c6-81f8-4a02-b41e-a666f7a6ec1d']",44,,,,,,,,,,,,,,,,,,Lazio,236,00:06:44.134,Pass,
,,,,,,,,,,,,,,,,1.364496,,,,,,,,,,,53f17406-48db-4b4d-8d1d-41749dbb0c71,1951,,,"[30.7, 49.1]",3878595,51,,,,-0.111094475,,Left Foot,,"[55.8, 46.3]",,Low Pass,,25.255692,,,,Antonio Candreva,7776.0,,,,,,,2,Regular Play,Stefano Mauri,386641.0,Center Attacking Midfield,117,Lazio,236,"['887604fe-16d4-48db-aecc-ec5694ebfc5c', 'dc5ec348-de26-4b6a-9ffd-34db748b04f3']",45,,,,,,,,,,,,,,,,,,Lazio,236,00:06:45.795,Pass,True
,,,,,,,,,,,,,,,,2.35272,,,,,,,,,,,4915c483-8749-4915-800c-3c30bd3dda51,1955,,,"[88.4, 57.9]",3878595,51,,,,-0.498953,,Right Foot,,"[106.2, 48.2]",,Ground Pass,,20.271408,,Incomplete,,Keita Baldé Diao,3145.0,,,,,,,2,Regular Play,Antonio Candreva,7776.0,Right Wing,117,Lazio,236,"['0ec9673a-8a3c-44ac-b071-3992137e5a26', '5edc5c8b-8692-4e93-9ce3-b8a2a3a8aae9', '7c134bb4-ed57-45a1-954d-e9e20f499f3e']",50,,,,,,,,,,,,,,,,,,Lazio,236,00:06:50.913,Pass,True
,,,,,,,,,,,,,,,,2.010186,,,,,,,,,,,65e84c19-b39b-4168-9758-c716bde5a66c,1959,,,"[102.6, 0.1]",3878595,52,True,,,2.7680955,45f488ca-0c7b-4998-8ba3-3aa98730bd82,,,"[87.8, 5.9]",,Low Pass,,15.895911,,,,Marco Parolo,8173.0,True,,,,,Throw-in,2,From Throw In,Senad Lulić,7785.0,Left Wing,118,Lazio,236,['0ffd776c-81a3-4196-8a39-377da8e52781'],0,,,,,,,,,,,,,,,,,,Lazio,236,00:07:00.501,Pass,
,,,,,,,,,,,,,,,,1.944213,,,,,,,,,,,914aa730-48ac-40e7-a83c-51c1c5955434,1963,,,"[120.0, 0.1]",3878595,52,True,,,2.3451574,,Right Foot,,"[97.6, 23.0]",,Ground Pass,,32.03389,,,,Ştefan Daniel Radu,7778.0,,,,,,Corner,2,From Corner,Antonio Candreva,7776.0,Right Wing,119,Lazio,236,['1f1db375-1240-4254-8bf7-279957b9076c'],42,,,,,,,,,,,,,,,,,,Lazio,236,00:07:42.764,Pass,
,,,,,,,,,,,,,,,,1.008304,,,,,,,,,,,aeb71b54-b539-43c6-8a96-61250d04c6f2,1965,,,"[97.0, 23.0]",3878595,52,,,,-0.8823158,,Left Foot,,"[103.5, 15.1]",,Ground Pass,,10.230347,,,,Antonio Candreva,7776.0,,,,,,,2,From Corner,Ştefan Daniel Radu,7778.0,Left Back,119,Lazio,236,['c4997450-623f-4683-b641-5b9c6b3ab39f'],44,,,,,,,,,,,,,,,,,,Lazio,236,00:07:44.769,Pass,
,,,,,,,,,,,,,,,,2.504906,,,,,,,,,,,3865aea2-20d7-4fab-9eb6-f32c9b65af4a,1967,,,"[103.5, 15.1]",3878595,52,,,,1.2451848,,Right Foot,True,"[116.6, 53.9]",,High Pass,,40.9518,,,,Wesley Hoedt,3588.0,,,,,,,2,From Corner,Antonio Candreva,7776.0,Right Wing,119,Lazio,236,['00e8b1ca-2899-4e41-8535-017b14d718e7'],45,,,,,,,,,,,,,,,,,,Lazio,236,00:07:45.777,Pass,
