50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,3.51034,,,,,,,,,,,,,5f558f70-902b-45ab-8d02-1973c7cf57a4,2516,,,"[28.5, 72.7]",3879816,54,,,,,-1.2564714,,Right Foot,,,"[44.3, 24.1]",,High Pass,,51.103817,Incomplete,,Luca Rizzo,11729.0,,,True,,,,2,From Throw In,Amadou Diawara,8284.0,Right Center Midfield,116,Bologna,240,"['1e54efd4-e7a8-4079-a8f8-a00e1e1f7923', 'e58f964f-d6be-41c8-a88a-4bff64591396']",14,,,,,,,,,,,,,,,,,,Bologna,240,00:09:14.482,Pass,
,,,,,,,,,,,,,,,,1.009937,,,,,,,,,,,,,e58f964f-d6be-41c8-a88a-4bff64591396,2519,,,"[75.8, 56.0]",3879816,54,,,,,-0.47102755,,Right Foot,,,"[86.6, 50.5]",,High Pass,,12.119819,,,Mohamed Salah,3531.0,,,,,,Recovery,2,Regular Play,Alessandro Florenzi,6964.0,Right Back,117,AS Roma,229,"['5f558f70-902b-45ab-8d02-1973c7cf57a4', 'a057593a-9104-496e-a5b2-8c16ab776986']",17,,,,,,,,,,,,,,,,,,AS Roma,229,00:09:17.993,Pass,
,,,,,,,,,,,,,,,,0.493834,,,,,,,,,,,,,d5f7ba1a-ee57-4035-8850-6851d82eca3f,2523,,,"[113.3, 59.9]",3879816,54,,,,,-1.4663392,,Right Foot,True,,"[114.6, 47.5]",,Low Pass,,12.467959,Incomplete,,Francesco Totti,15780.0,,,,,,,2,Regular Play,Mohamed Salah,3531.0,Right Wing,117,AS Roma,229,"['b4a3f345-df64-4bfd-8f13-8b652e8e8b60', 'f19e0e0b-2bd2-445b-95c6-a261a24c7213']",23,,,,,,,,,,,,,,,,,,AS Roma,229,00:09:23.261,Pass,
,,,,,,,,,,,,,,,,0.963141,,,,,,,,,,,,,f876b07c-6d69-4ece-ad68-82e7818af3bb,2526,,,"[105.6, 56.4]",3879816,54,,,,,2.9427624,,Head,,,"[92.2, 59.1]",,Low Pass,,13.669309,,,Alessandro Florenzi,6964.0,,,,,,Recovery,2,Regular Play,Miralem Pjanić,6947.0,Right Defensive Midfield,117,AS Roma,229,['c885e311-e854-4ed2-b722-761a88ae0d2a'],25,,,,,,,,,,,,,,,,,,AS Roma,229,00:09:25.629,Pass,
,,,,,,,,,,,,,,,,2.605036,,,,,,,,,,,,,a453a9fb-f69c-41de-b5b0-b9516347164d,2529,,,"[92.2, 59.1]",3879816,54,,,,,-0.8219037,,Right Foot,,,"[119.9, 29.3]",,High Pass,,40.685745,Out,,Stephan El Shaarawy,6979.0,,,,,,,2,Regular Play,Alessandro Florenzi,6964.0,Right Back,117,AS Roma,229,['2a36cf29-f7a2-458d-8950-a2f777b0af06'],27,,,,,,,,,,,,,,,,,,AS Roma,229,00:09:27.775,Pass,
,,,,,,,,,,,,,,,,3.778451,,,,,,,,,,,,,b2eb295f-3b10-4755-b739-4b2c2985ef40,2532,,,"[7.0, 44.1]",3879816,54,,,,,-0.5043104,,Right Foot,,,"[61.9, 13.8]",,High Pass,,62.70646,Incomplete,,Adam Masina,7169.0,,,,,,Goal Kick,2,From Goal Kick,Antonio Mirante,7174.0,Goalkeeper,118,Bologna,240,"['8f151618-eab7-4366-9ad9-c3a562c76ee4', 'fa33f01a-cf7e-486d-aa4a-b2f82af85e20']",53,,,,,,,,,,,,,,,,,,Bologna,240,00:09:53.035,Pass,
,,,,,,,,,,,,,,,,2.085175,,,,,,,,,,,,,fa33f01a-cf7e-486d-aa4a-b2f82af85e20,2535,,,"[58.2, 66.3]",3879816,54,,,,True,-0.01652742,,,,,"[82.4, 65.9]",,High Pass,,24.203306,,,Mohamed Salah,3531.0,,,,,,Recovery,2,Regular Play,Konstantinos Manolas,7048.0,Right Center Back,119,AS Roma,229,"['2e4b3a15-31e3-4d61-9125-74b699ba835a', '9392d56f-0f87-4b3f-bb7a-6e4888664aad', 'b2eb295f-3b10-4755-b739-4b2c2985ef40']",56,,,,,,,,,,,,,,,,,,AS Roma,229,00:09:56.814,Pass,True
,,,,,,,,,,,,,,,,0.75869,,,,,,,,,,,,,467edecc-474a-401d-99e4-593cc7e92a1a,2538,,,"[84.8, 65.1]",3879816,54,,,,,-1.1205708,,Right Foot,,,"[90.6, 53.1]",,Ground Pass,,13.328166,,,Francesco Totti,15780.0,,,,,,,2,Regular Play,Mohamed Salah,3531.0,Right Wing,119,AS Roma,229,['8f9521b4-bc3d-4947-8671-f2ea4e511402'],59,,,,,,,,,,,,,,,,,,AS Roma,229,00:09:59.470,Pass,
,,,,,,,,,,,,,,,,0.864268,,,,,,,,,,,,,ab4586c1-53a3-46e9-8aaa-3a7d909ba83e,2541,,,"[90.6, 53.1]",3879816,55,,,,,-0.5984189,,Right Foot,,,"[99.4, 47.1]",,Low Pass,,10.650822,Incomplete,,Diego Perotti,7456.0,,,,,,,2,Regular Play,Francesco Totti,15780.0,Center Forward,119,AS Roma,229,"['3f607341-8ae4-4d31-b880-9da8a718298f', 'b8847630-56e8-4278-9266-32c89726451e']",0,,,,,,,,,,,,,,,,,,AS Roma,229,00:10:00.310,Pass,
,,,,,,,,,,,,,,,,1.480649,,,,,,,,,,,,,a559470c-c593-4c35-b0c2-8b8b1e720b25,2545,,,"[83.1, 52.2]",3879816,55,,,,True,1.295695,,,,,"[86.6, 64.6]",,Low Pass,,12.884487,,,Mohamed Salah,3531.0,,,,,,Recovery,2,Regular Play,Miralem Pjanić,6947.0,Right Defensive Midfield,119,AS Roma,229,"['3f6536eb-9835-4ceb-b124-072c8b99cdd2', '964da45f-4212-4b18-9f97-c99318529285']",3,,,,,,,,,,,,,,,,,,AS Roma,229,00:10:03.945,Pass,True
,,,,,,,,,,,,,,,,0.78715,,,,,,,,,,,,,5d24aada-244b-4727-b710-7a5cf3d00c8a,2549,,,"[84.5, 65.5]",3879816,55,,,,,-1.7596935,,Left Foot,,,"[83.2, 58.7]",,Low Pass,,6.9231496,Unknown,,Francesco Totti,15780.0,,,,,,,2,Regular Play,Mohamed Salah,3531.0,Right Wing,119,AS Roma,229,['25b30903-f48a-498b-9f4d-1b4719b54ef4'],5,,,,,,,,,,,,,,,,,,AS Roma,229,00:10:05.516,Pass,
,,,,,,,,,,,,,,,,2.576012,,,,,,,,,,,,,b22be188-e6ff-4463-9dc3-f2a4a4f66d0d,2554,,,"[90.9, 55.7]",3879816,55,,,,,-0.7661361,,Right Foot,,,"[120.0, 27.7]",,High Pass,,40.38329,Out,,Antonio Rüdiger,3167.0,,,,,,Free Kick,2,From Free Kick,Francesco Totti,15780.0,Center Forward,120,AS Roma,229,['cc389f79-4c31-4f4f-8a3d-4f959002519d'],56,,,,,,,,,,,,,,,,,,AS Roma,229,00:10:56.185,Pass,
,,,,,,,,,,,,,,,,4.341877,,,,,,,,,,,,,4152d2a3-1cfc-4200-89e9-10e081d369d7,2556,,,"[7.0, 44.1]",3879816,56,,,,,-0.24579833,,Right Foot,,,"[64.4, 29.7]",,High Pass,,59.17871,Incomplete,,Luca Rizzo,11729.0,,,,,,Goal Kick,2,From Goal Kick,Antonio Mirante,7174.0,Goalkeeper,121,Bologna,240,"['234af07b-d1a4-4bc7-8898-54ff0784c25f', '5271ec47-42c8-4efa-acfa-a2fe78889cae']",22,,,,,,,,,,,,,,,,,,Bologna,240,00:11:22.585,Pass,
,,,,,,,,,,,,,,,,0.580501,,,,,,,,,,,,,5271ec47-42c8-4efa-acfa-a2fe78889cae,2559,,,"[55.7, 50.4]",3879816,56,,,,True,0.61172694,,,,,"[62.4, 55.1]",,Low Pass,,8.184131,Unknown,,Mohamed Salah,3531.0,,,,,,Recovery,2,From Goal Kick,Konstantinos Manolas,7048.0,Right Center Back,121,Bologna,240,"['4152d2a3-1cfc-4200-89e9-10e081d369d7', '7bd75d9d-f2ba-4267-bc36-b70870a60f08', 'b82316fb-0ba7-43a6-a550-2ec9b39be72d']",26,,,,,,,,,,,,,,,,,,AS Roma,229,00:11:26.927,Pass,True
,,,,,,,,,,,,,,,,1.858523,,,,,,,,,,,,,ee5be6f9-776f-4d0f-ac3c-04a4a283302e,2569,,,"[49.2, 76.6]",3879816,56,,True,,,-2.042156,,Right Foot,,,"[33.4, 45.6]",,Ground Pass,,34.794254,,,Antonio Rüdiger,3167.0,,,,,,Free Kick,2,From Free Kick,Konstantinos Manolas,7048.0,Right Center Back,123,AS Roma,229,['4f0f80ae-6a29-4cf0-a8a0-51a107fd8793'],38,,,,,,,,,,,,,,,,,,AS Roma,229,00:11:38.384,Pass,
,,,,,,,,,,,,,,,,1.898913,,,,,,,,,,,,,1a444f5e-9b99-45a7-afe4-db4a15c83ee1,2572,,,"[61.6, 30.6]",3879816,56,,,,,-0.933588,,Right Foot,,,"[82.4, 2.5]",,High Pass,,34.960693,,,Stephan El Shaarawy,6979.0,,,,,,,2,From Free Kick,Antonio Rüdiger,3167.0,Left Center Back,123,AS Roma,229,['dbdb044c-f77c-4278-aeba-40175fbc5cfd'],45,,,,,,,,,,,,,,,,,,AS Roma,229,00:11:45.744,Pass,
,,,,,,,,,,,,,,,,0.821391,,,,,,,,,,,,,4c08dc6e-781d-45f5-925d-4702667df9fa,2575,,,"[84.1, 3.3]",3879816,56,,,,,0.5123895,,Right Foot,,,"[90.5, 6.9]",,Ground Pass,,7.343024,,,Diego Perotti,7456.0,,,,,,,2,From Free Kick,Stephan El Shaarawy,6979.0,Left Wing,123,AS Roma,229,['92e8e485-3c3d-4b22-a55e-25201ff3ef78'],50,,,,,,,,,,,,,,,,,,AS Roma,229,00:11:50.717,Pass,
,,,,,,,,,,,,,,,,1.571682,,,,,,,,,,,,,cf61e58f-586e-4940-b93b-dd4f444fa1bb,2578,,,"[95.7, 7.4]",3879816,56,,,,,-0.55958647,,Right Foot,,,"[104.8, 1.7]",,Ground Pass,,10.737783,,,Lucas Digne,6849.0,,,,,,,2,From Free Kick,Diego Perotti,7456.0,Center Attacking Midfield,123,AS Roma,229,['6beaf366-922f-4b30-85eb-862fc2589857'],52,,,,,,,,,,,,,,,,,,AS Roma,229,00:11:52.187,Pass,
,,,,,,,,,,,,,,,,0.647487,,,,,,,,,,,,,26f1082e-660f-4d46-9e3f-2573d6202aa0,2580,,,"[104.3, 2.4]",3879816,56,,,,,1.5001178,,Left Foot,,,"[105.1, 13.7]",,Ground Pass,,11.328283,,,Francesco Totti,15780.0,,,,,,,2,From Free Kick,Lucas Digne,6849.0,Left Back,123,AS Roma,229,['35264a59-d7d1-4222-a490-13dc3501d9d0'],53,,,,,,,,,,,,,,,,,,AS Roma,229,00:11:53.759,Pass,
,,,,,,,,,,,,,,,,1.210113,,,,,,,,,,,,,568359ad-fa1a-4739-8c81-173933bcc38e,2583,,,"[105.1, 14.3]",3879816,56,,,,,-1.7651616,,Right Foot,,,"[102.6, 1.6]",,High Pass,,12.943725,,,Diego Perotti,7456.0,,,,,,,2,From Free Kick,Francesco Totti,15780.0,Center Forward,123,AS Roma,229,['8bf584e3-4b5a-4bea-a79d-887b72512e3b'],54,,,,,,,,,,,,,,,,,,AS Roma,229,00:11:54.526,Pass,
,,,,,,,,,,,,,,,,2.280196,,,,,,,,,,,,,7ff360cc-9524-4b77-bd31-0ac07178d42d,2585,,,"[102.6, 1.6]",3879816,56,,,,,1.4224685,,Head,,,"[103.9, 10.3]",,Low Pass,,8.79659,Incomplete,,Francesco Totti,15780.0,,,,,,,2,From Free Kick,Diego Perotti,7456.0,Center Attacking Midfield,123,AS Roma,229,"['8b3d8e32-849a-44b9-9b50-a76e7169f6d7', 'db3ec5bf-bef2-43c7-9af3-ae3268ed81cb']",55,,,,,,,,,,,,,,,,,,AS Roma,229,00:11:55.802,Pass,
,,,,,,,,,,,,,,,,0.890184,,,,,,,,,,,,,1afa9860-7e4c-4d38-984a-4d86686f9368,2590,,,"[17.9, 66.4]",3879816,56,,,,,-0.8100845,,Right Foot,,,"[25.8, 58.1]",,Ground Pass,,11.458621,,,Erick Antonio Pulgar Farfán,7175.0,,,,,,,2,Regular Play,Ibrahima Mbaye,7164.0,Right Back,124,Bologna,240,['f9c806ff-7067-4a1b-9ee7-e4ef146b8e85'],58,,,,,,,,,,,,,,,,,,Bologna,240,00:11:58.427,Pass,
,,,,,,,,,,,,,,,,0.656325,,,,,,,,,,,,,1998f893-0aeb-4e83-b411-215a33f442df,2595,,,"[28.7, 56.7]",3879816,57,,,,,-1.3439975,,Right Foot,,,"[30.8, 47.6]",,Ground Pass,,9.339165,,,Amadou Diawara,8284.0,,,,,,,2,Regular Play,Erick Antonio Pulgar Farfán,7175.0,Right Center Midfield,124,Bologna,240,"['94273167-0be1-48ee-8140-25245e579c78', 'a30d5f61-f687-4376-884f-0d9362734423']",0,,,,,,,,,,,,,,,,,,Bologna,240,00:12:00.419,Pass,True
,,,,,,,,,,,,,,,,0.773042,,,,,,,,,,,,,49d31642-d437-4e1e-9a76-8569bc038ae5,2598,,,"[31.9, 46.6]",3879816,57,,,,,-1.6009077,,Right Foot,,,"[31.4, 30.0]",,Low Pass,,16.607529,,,Matteo Brighi,18027.0,,,,,,,2,Regular Play,Amadou Diawara,8284.0,Center Defensive Midfield,124,Bologna,240,['aac9738f-22c4-4f2f-9583-cd48b99e6a9a'],1,,,,,,,,,,,,,,,,,,Bologna,240,00:12:01.559,Pass,
,,,,,,,,,,,,,,,,1.256892,,,,,,,,,,,,,6c693712-4eb6-49fa-aa6e-064900450262,2601,,,"[37.3, 27.9]",3879816,57,,,,,-0.26034728,,Right Foot,,,"[61.7, 21.4]",,Low Pass,,25.25094,Incomplete,,Luca Rizzo,11729.0,,,,,,,2,Regular Play,Matteo Brighi,18027.0,Left Center Midfield,124,Bologna,240,"['33ca4f35-b494-4527-829b-6467fcb37688', 'e7cf6ec1-1cda-41f7-84a8-c432681a482d']",3,,,,,,,,,,,,,,,,,,Bologna,240,00:12:03.884,Pass,
,,,,,,,,,,,,,,,,2.377295,,,,,,,,,,,,,33ca4f35-b494-4527-829b-6467fcb37688,2603,,,"[58.4, 58.7]",3879816,57,,,,,-2.770022,,Other,,,"[37.1, 50.4]",,Low Pass,,22.860008,,,Konstantinos Manolas,7048.0,,,,,,Recovery,2,Regular Play,Alessandro Florenzi,6964.0,Right Back,125,AS Roma,229,"['44727f36-cb14-48e3-b4fe-4b32bd3fa3ac', '6c693712-4eb6-49fa-aa6e-064900450262']",5,,,,,,,,,,,,,,,,,,AS Roma,229,00:12:05.141,Pass,
,,,,,,,,,,,,,,,,1.385516,,,,,,,,,,,,,9999e9e1-8e11-4fd8-93c3-720c3ec19719,2607,,,"[35.2, 39.3]",3879816,57,,,,,-1.5707964,,Right Foot,,,"[35.2, 16.0]",,Ground Pass,,23.3,,,Antonio Rüdiger,3167.0,,,,,,,2,Regular Play,Konstantinos Manolas,7048.0,Right Center Back,125,AS Roma,229,"['31ca3698-d065-45ad-b81a-a1ef0baa72b6', '488570e1-b52e-4bc4-99be-bab119eb3c70']",10,,,,,,,,,,,,,,,,,,AS Roma,229,00:12:10.015,Pass,True
,,,,,,,,,,,,,,,,1.203462,,,,,,,,,,,,,1b2840a7-4fd2-44cd-985e-389324bb013a,2610,,,"[47.9, 12.4]",3879816,57,,,,,-1.4977558,,Right Foot,,,"[48.5, 4.2]",,Ground Pass,,8.221922,,,Lucas Digne,6849.0,,,,,,,2,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,125,AS Roma,229,['290ae81e-5a54-46c7-8d84-e69c6f4b8962'],14,,,,,,,,,,,,,,,,,,AS Roma,229,00:12:14.593,Pass,
,,,,,,,,,,,,,,,,1.356503,,,,,,,,,,,,,4d107fae-2f18-496a-8e2b-9203d5f235d4,2613,,,"[48.9, 4.2]",3879816,57,,,,,1.6257867,,Left Foot,,,"[48.3, 15.1]",,Ground Pass,,10.916501,,,Antonio Rüdiger,3167.0,,,,,,,2,Regular Play,Lucas Digne,6849.0,Left Back,125,AS Roma,229,['ba5b527f-bafa-408d-8ec8-7248fa788dc1'],15,,,,,,,,,,,,,,,,,,AS Roma,229,00:12:15.816,Pass,
,,,,,,,,,,,,,,,,1.168648,,,,,,,,,,,,,1bfafc1c-4a3a-413c-88f4-bd2088448893,2617,,,"[47.2, 18.1]",3879816,57,,,,,2.0567243,,Left Foot,,,"[39.7, 32.3]",,Ground Pass,,16.058954,,,Konstantinos Manolas,7048.0,,,,,,,2,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,125,AS Roma,229,['d6dfd01f-2f1f-4731-ad3d-bd5d57006635'],17,,,,,,,,,,,,,,,,,,AS Roma,229,00:12:17.507,Pass,
,,,,,,,,,,,,,,,,1.904162,,,,,,,,,,,,,daa73b7b-83d7-46ba-b8cb-c6761853f26a,2620,,,"[39.7, 32.3]",3879816,57,,,,,1.3319458,,Right Foot,,,"[50.0, 74.6]",,Ground Pass,,43.53596,,,Alessandro Florenzi,6964.0,,,True,,,,2,Regular Play,Konstantinos Manolas,7048.0,Right Center Back,125,AS Roma,229,['1faf4285-b90f-47c7-9ecc-3e9c47e80f96'],20,,,,,,,,,,,,,,,,,,AS Roma,229,00:12:20.010,Pass,
,,,,,,,,,,,,,,,,1.303943,,,,,,,,,,,,,20c67e61-d225-4236-ad05-d2b678b883eb,2623,,,"[50.0, 74.6]",3879816,57,,,,,-2.010639,,Right Foot,,,"[46.8, 67.8]",,Ground Pass,,7.515318,,,Miralem Pjanić,6947.0,,,,,,,2,Regular Play,Alessandro Florenzi,6964.0,Right Back,125,AS Roma,229,['070452b1-1788-426b-9b38-70dda8b2eacb'],22,,,,,,,,,,,,,,,,,,AS Roma,229,00:12:22.008,Pass,
,,,,,,,,,,,,,,,,1.83055,,,,,,,,,,,,,247866ce-d0e5-40ef-aa83-8539f1fc263f,2626,,,"[49.6, 62.6]",3879816,57,,,,,-1.5965786,,Right Foot,,,"[48.7, 27.7]",,Ground Pass,,34.911602,,,Antonio Rüdiger,3167.0,,,,,,,2,Regular Play,Miralem Pjanić,6947.0,Right Defensive Midfield,125,AS Roma,229,['71ee1ffe-d2c5-493d-9511-885584655457'],25,,,,,,,,,,,,,,,,,,AS Roma,229,00:12:25.927,Pass,
,,,,,,,,,,,,,,,,0.778732,,,,,,,,,,,,,6a0baab2-3cd5-4d2d-895e-777d733589d4,2629,,,"[49.5, 27.7]",3879816,57,,,,,-0.2275675,,Right Foot,,,"[59.0, 25.5]",,Ground Pass,,9.7514105,,,Francesco Totti,15780.0,,,,,,,2,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,125,AS Roma,229,['c541c5b6-6252-4deb-8595-7a767ca9159e'],28,,,,,,,,,,,,,,,,,,AS Roma,229,00:12:28.777,Pass,
,,,,,,,,,,,,,,,,0.943078,,,,,,,,,,,,,4e737574-c2cc-4da8-9264-ee41430c5bae,2632,,,"[56.5, 27.2]",3879816,57,,,,,1.4487642,,Right Foot,,,"[59.1, 48.4]",,Ground Pass,,21.358839,,,Miralem Pjanić,6947.0,,,,,,,2,Regular Play,Francesco Totti,15780.0,Center Forward,125,AS Roma,229,['5601f3f8-7a45-4799-aba3-02d1b694aba8'],32,,,,,,,,,,,,,,,,,,AS Roma,229,00:12:32.682,Pass,
,,,,,,,,,,,,,,,,1.274238,,,,,,,,,,,,,78d22ee2-8bd7-4db8-a612-b33211439190,2635,,,"[64.9, 53.5]",3879816,57,,,,,1.361931,,Right Foot,,,"[68.8, 71.9]",,Ground Pass,,18.808775,,,Alessandro Florenzi,6964.0,,,,,,,2,Regular Play,Miralem Pjanić,6947.0,Right Defensive Midfield,125,AS Roma,229,['aadfe524-7f32-432d-a742-750345645f5c'],36,,,,,,,,,,,,,,,,,,AS Roma,229,00:12:36.134,Pass,
,,,,,,,,,,,,,,,,1.458245,,,,,,,,,,,,,6cc45b8f-bb8e-4b95-988c-4f60ea6749ba,2638,,,"[68.8, 71.9]",3879816,57,,,,,-2.2290158,,Right Foot,,,"[55.5, 54.7]",,Ground Pass,,21.742355,,,Konstantinos Manolas,7048.0,,,,,,,2,Regular Play,Alessandro Florenzi,6964.0,Right Back,125,AS Roma,229,['a1b44811-8bc0-451b-a537-26c50f88f64e'],39,,,,,,,,,,,,,,,,,,AS Roma,229,00:12:39.758,Pass,
,,,,,,,,,,,,,,,,1.148069,,,,,,,,,,,,,c07f3b6f-54a2-45ff-b312-6d4b2e1e238e,2641,,,"[55.5, 54.7]",3879816,57,,,,,-1.5615374,,Right Foot,,,"[55.7, 33.1]",,Ground Pass,,21.600925,,,Antonio Rüdiger,3167.0,,,,,,,2,Regular Play,Konstantinos Manolas,7048.0,Right Center Back,125,AS Roma,229,['95a40db1-e287-43a8-9523-c9be031514f6'],41,,,,,,,,,,,,,,,,,,AS Roma,229,00:12:41.824,Pass,
,,,,,,,,,,,,,,,,1.292636,,,,,,,,,,,,,9e0dd78e-0be4-4c1e-9f2b-f5db1d84df77,2644,,,"[68.6, 28.0]",3879816,57,,,,,-1.3891475,,Right Foot,,,"[71.3, 13.3]",,Ground Pass,,14.945903,,,Francesco Totti,15780.0,,,,,,,2,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,125,AS Roma,229,['a28cbb02-14f8-49bc-a357-e8e401936a87'],46,,,,,,,,,,,,,,,,,,AS Roma,229,00:12:46.489,Pass,
,,,,,,,,,,,,,,,,1.440887,,,,,,,,,,,,,b7cd57fa-ca77-478d-9896-712076e537ed,2647,,,"[75.3, 13.3]",3879816,57,,,,,-0.5229388,,Right Foot,,,"[92.3, 3.5]",,Ground Pass,,19.622437,,,Diego Perotti,7456.0,,,,,,,2,Regular Play,Francesco Totti,15780.0,Center Forward,125,AS Roma,229,['116ce274-0b09-41fb-bd3b-4713d2f60116'],48,,,,,,,,,,,,,,,,,,AS Roma,229,00:12:48.830,Pass,
,,,,,,,,,,,,,,,,2.878564,,,,,,,,,,,,,3c10894d-8bfe-40d4-9c74-57f6a234a517,2651,,,"[102.6, 13.3]",3879816,57,,,,,1.1071488,,Right Foot,True,,"[120.0, 48.1]",,High Pass,,38.90758,Out,,Miralem Pjanić,6947.0,,,,,,,2,Regular Play,Diego Perotti,7456.0,Center Attacking Midfield,125,AS Roma,229,"['717de95a-420e-4085-a7cd-3a7940eacdf6', '97812051-5cb1-4716-99cb-26e034690740']",54,,,,,,,,,,,,,,,,,,AS Roma,229,00:12:54.464,Pass,True
,,,,,,,,,,,,,,,,3.38951,,,,,,,,,,,,,0fd98ff4-6d93-4221-9f1f-12756660a629,2653,,,"[7.0, 36.1]",3879816,58,,,,,-0.6183423,,Right Foot,,,"[51.7, 4.3]",,High Pass,,54.85736,,,Adam Masina,7169.0,,,,,,Goal Kick,2,From Goal Kick,Antonio Mirante,7174.0,Goalkeeper,126,Bologna,240,['20b9016f-8e2a-4761-ad0f-9a68d1fe4bd4'],14,,,,,,,,,,,,,,,,,,Bologna,240,00:13:14.706,Pass,
,,,,,,,,,,,,,,,,0.052755,,,,,,,,,,,,,cf4e5fbd-a700-4af1-8300-92fbd6a81e39,2655,,,"[51.7, 4.3]",3879816,58,,,,True,0.0,,,,,"[53.0, 4.3]",,Low Pass,,1.3,Incomplete,,,,,,,,,,2,From Goal Kick,Adam Masina,7169.0,Left Back,126,Bologna,240,"['01e443c5-4f4c-484a-994e-7bb218eb8d18', '46db1ec4-a645-4914-a3da-ae9c90265abe']",18,,,,,,,,,,,,,,,,,,Bologna,240,00:13:18.096,Pass,True
,,,,,,,,,,,,,,,,0.841201,,,,,,,,,,,,,8ef6a309-6f03-47be-8542-6798c3a9a11b,2660,,,"[60.4, 0.1]",3879816,58,,,,,0.39608145,,,,,"[65.9, 2.4]",,Low Pass,,5.9615436,,,Sergio Floccari,6948.0,,,,,,Throw-in,2,From Throw In,Ibrahima Mbaye,7164.0,Left Back,127,Bologna,240,['219a65e3-631f-4b1e-a67c-4e9b50cb8d57'],47,,,,,,,,,,,,,,,,,,Bologna,240,00:13:47.407,Pass,
,,,,,,,,,,,,,,,,0.580393,,,,,,,,,,,,,db10ab85-d858-4567-afc3-58b28f53b914,2664,,,"[65.9, 2.4]",3879816,58,,,,,3.1415927,,Other,,,"[61.5, 2.4]",,Low Pass,,4.4,,,Ibrahima Mbaye,7164.0,,,,,,,2,From Throw In,Sergio Floccari,6948.0,Center Forward,127,Bologna,240,['3cd531bd-7bb4-4460-9084-3c3eb9516d95'],48,,,,,,,,,,,,,,,,,,Bologna,240,00:13:48.448,Pass,
,,,,,,,,,,,,,,,,0.396136,,,,,,,,,,,,,21e4b902-7884-4e75-b9f1-5aabc20d8aed,2668,,,"[59.3, 2.0]",3879816,58,,,,,0.21109334,,Right Foot,,,"[62.1, 2.6]",,Ground Pass,,2.8635643,Incomplete,,Luca Rizzo,11729.0,,,,,,,2,From Throw In,Ibrahima Mbaye,7164.0,Left Back,127,Bologna,240,"['2c9cd0c2-257a-48c8-aead-597823a6a8a5', '37947f83-645f-4e15-bf6e-a6ff2bf0ed81', 'be9522c8-6cf1-4966-8d0c-ae11552df5c9']",49,,,,,,,,,,,,,,,,,,Bologna,240,00:13:49.176,Pass,True
,,,,,,,,,,,,,,,,0.714781,,,,,,,,,,,,,818a47cf-39d0-44c8-8247-864a11b6f088,2671,,,"[67.2, 0.1]",3879816,59,,,,,0.69192135,,,,,"[74.2, 5.9]",,Low Pass,,9.090654,Incomplete,,Juan Camilo Zúñiga Mosquera,40119.0,,,,,,Throw-in,2,From Throw In,Ibrahima Mbaye,7164.0,Left Back,128,Bologna,240,"['3e55a96d-9263-4bd8-893f-a73adc7eceb8', 'b7e39d0c-3b0c-410c-8805-9aa7852213c6']",2,,,,,,,,,,,,,,,,,,Bologna,240,00:14:02.432,Pass,
,,,,,,,,,,,,,,,,0.692744,,,,,,,,,,,,,91651d9f-1ef1-4107-ba38-1e67da7a3496,2674,,,"[30.2, 61.7]",3879816,59,,,,,1.5844941,,Left Foot,,,"[30.1, 69.0]",,Ground Pass,,7.300685,,,Antonio Rüdiger,3167.0,,,,,,Recovery,2,Regular Play,Lucas Digne,6849.0,Left Back,129,AS Roma,229,['f78aead8-16a4-49a4-aac3-5ba222f98037'],4,,,,,,,,,,,,,,,,,,AS Roma,229,00:14:04.793,Pass,
